Orthogroup	DPER.longest_only	AEAL.longest_only
OG0000639	LOC6601981|XP_026849599.1|DPER, LOC6604656|XP_026850076.1|DPER, LOC113567205|XP_026850181.1|DPER, LOC113567213|XP_026850192.1|DPER, LOC113567176|XP_026850148.1|DPER, LOC113567211|XP_026850190.1|DPER, LOC113567177|XP_026850151.1|DPER, LOC113567204|XP_026850179.1|DPER, LOC113567193|XP_026850163.1|DPER, LOC113567212|XP_026850191.1|DPER, LOC113567179|XP_026850153.1|DPER, LOC113567210|XP_026850189.1|DPER, LOC113567195|XP_026850165.1|DPER, LOC113567178|XP_026850152.1|DPER, LOC113567191|XP_026850161.1|DPER, LOC6604504|XP_026850089.1|DPER, LOC113567192|XP_026850162.1|DPER, LOC113567110|XP_026850088.1|DPER, LOC6604539|XP_026850075.1|DPER, LOC6604143|XP_026850150.1|DPER, LOC113567209|XP_026850188.1|DPER, LOC6604061|XP_026850180.1|DPER, LOC113567194|XP_026850164.1|DPER, LOC113567203|XP_026850178.1|DPER, LOC113567201|XP_026850176.1|DPER, LOC113567180|XP_026850154.1|DPER, LOC113567202|XP_026850177.1|DPER, LOC6603920|XP_026850187.1|DPER, LOC113567196|XP_026850166.1|DPER	LOC109432242|XP_029731044.1|AEAL, LOC109396983|XP_029730897.1|AEAL
OG0000646	LOC6588400|XP_002013429.2|DPER, LOC6588652|XP_026840448.1|DPER	LOC109412975|XP_029721793.1|AEAL, LOC115256705|XP_029711486.1|AEAL, LOC109428533|XP_029711734.1|AEAL
OG0000647	LOC6587670|XP_002013283.2|DPER, LOC6597230|XP_026846459.1|DPER	LOC109397890|XP_029710623.1|AEAL
OG0000648	LOC6598504|XP_026848661.1|DPER	LOC115256430|XP_029710851.1|AEAL, LOC109427523|XP_019558622.2|AEAL, LOC115256447|XP_029710920.1|AEAL
OG0000649	LOC6601790|XP_002026842.1|DPER, LOC6601789|XP_026849835.1|DPER	LOC109427548|XP_029710777.1|AEAL, LOC115256597|XP_029711265.1|AEAL, LOC115269372|XP_029733899.1|AEAL
OG0000650	LOC6588488|XP_002013451.1|DPER	LOC115256393|XP_029710677.1|AEAL, LOC109401900|XP_019530060.2|AEAL
OG0000651	LOC6601010|XP_002026165.1|DPER, LOC6603303|XP_002028284.1|DPER	LOC109405949|XP_019534542.2|AEAL, LOC109406923|XP_029728625.1|AEAL
OG0000652	LOC6590843|XP_002015775.1|DPER, LOC6597506|XP_026849293.1|DPER	LOC109429778|XP_029726721.1|AEAL, LOC115253614|XP_029713922.1|AEAL, LOC109430728|XP_029713782.1|AEAL
OG0000653	LOC113564890|XP_026839934.1|DPER, LOC6588285|XP_002013201.1|DPER	LOC109416868|XP_019546511.2|AEAL, LOC109623096|XP_019933123.2|AEAL
OG0000654	LOC6600538|XP_026847527.1|DPER	LOC109426592|XP_029725611.1|AEAL
OG0000655	LOC6600806|XP_002025977.1|DPER, LOC6595476|XP_002020648.1|DPER	LOC109403659|XP_029735155.1|AEAL, LOC109407972|XP_029735110.1|AEAL
OG0000656	LOC6591868|XP_002017330.1|DPER, LOC6591692|XP_026851097.1|DPER, LOC6591869|XP_002017331.1|DPER	LOC109414992|XP_029728932.1|AEAL
OG0000657	LOC6601075|XP_026847370.1|DPER, LOC6588715|XP_026844398.1|DPER	LOC109428263|XP_019559537.2|AEAL
OG0000658	LOC6598314|XP_002023387.1|DPER, LOC6591560|XP_002017109.1|DPER	LOC115253850|XP_029715217.1|AEAL, LOC109428501|XP_029734110.1|AEAL, LOC109420976|XP_029714914.1|AEAL
OG0000659	LOC6596286|XP_002021808.1|DPER, LOC6598075|XP_002023134.1|DPER	LOC109428712|XP_019560083.1|AEAL
OG0000660	LOC6589411|XP_002015199.1|DPER, LOC113565738|XP_026844560.1|DPER, LOC6589409|XP_026844026.1|DPER	LOC109402519|XP_029720042.1|AEAL
OG0000661	LOC6602955|XP_026848735.1|DPER, LOC6588916|XP_002014812.2|DPER	LOC109411721|XP_019540843.2|AEAL
OG0000662	LOC6595855|XP_026845216.1|DPER, LOC6596654|XP_026845925.1|DPER	LOC115257202|XP_029712499.1|AEAL, LOC109414164|XP_029707887.1|AEAL
OG0000663	LOC6590080|XP_002015670.1|DPER	LOC115257196|XP_029712488.1|AEAL, LOC109414163|XP_019543489.2|AEAL
OG0000664	LOC6597552|XP_002022801.1|DPER	LOC109427984|XP_019559185.2|AEAL
OG0000665	LOC6594667|XP_002019845.2|DPER	LOC109415719|XP_029724398.1|AEAL
OG0000666	LOC6590399|XP_026842089.1|DPER, LOC113566903|XP_026849903.1|DPER	LOC109413683|XP_029727511.1|AEAL
OG0000667	LOC6599946|XP_026849182.1|DPER, LOC6594020|XP_002019718.1|DPER	LOC115265120|XP_029725214.1|AEAL, LOC115271095|XP_029736440.1|AEAL, LOC109422632|XP_029736376.1|AEAL
OG0000668	LOC6594373|XP_002019341.2|DPER, LOC6587462|XP_002014008.1|DPER	LOC109402806|XP_029712212.1|AEAL, LOC115253981|XP_029712280.1|AEAL
OG0000669	LOC113566777|XP_026849656.1|DPER, LOC6602864|XP_026849658.1|DPER	LOC115261327|XP_029718607.1|AEAL, LOC109412240|XP_019541428.2|AEAL
OG0000670	LOC6600115|XP_002025282.1|DPER	LOC115254132|XP_029724406.1|AEAL, LOC109415900|XP_029716599.1|AEAL, LOC109412635|XP_029724456.1|AEAL, LOC115264657|XP_029724455.1|AEAL
OG0000671	LOC6594658|XP_026850622.1|DPER, LOC6588398|XP_002012944.1|DPER	LOC109399090|XP_019527063.2|AEAL
OG0000672	LOC6599414|XP_026847215.1|DPER, LOC6602900|XP_026849665.1|DPER	LOC109621435|XP_019931010.2|AEAL, LOC115268001|XP_029731748.1|AEAL
OG0000673	LOC6600063|XP_002025187.1|DPER, LOC6602362|XP_002027393.2|DPER	LOC109407623|XP_019536309.1|AEAL, LOC115256948|XP_029712013.1|AEAL
OG0000674	LOC113566121|XP_026846047.1|DPER, LOC113566209|XP_026846672.1|DPER	LOC109406605|XP_029729802.1|AEAL
OG0000677	LOC6595930|XP_002020980.1|DPER, LOC6598213|XP_002023338.2|DPER	LOC109433657|XP_029733829.1|AEAL, LOC109403483|XP_029710958.1|AEAL, LOC115256480|XP_029710988.1|AEAL
OG0000678	LOC6588569|XP_002014183.1|DPER, LOC6595700|XP_002020583.2|DPER	LOC109430086|XP_029711699.1|AEAL, LOC109428505|XP_019559845.2|AEAL
OG0000679	LOC6598388|XP_002023511.1|DPER	LOC109399254|XP_019527238.2|AEAL, LOC109399255|XP_019527239.2|AEAL, LOC109401921|XP_019530089.2|AEAL, LOC109415824|XP_019545311.1|AEAL, LOC109402699|XP_019530946.1|AEAL, LOC115269658|XP_029734353.1|AEAL, LOC115269659|XP_029734354.1|AEAL, LOC109415828|XP_029734716.1|AEAL, LOC109414369|XP_019543725.2|AEAL
OG0000680	LOC6597453|XP_026846508.1|DPER, LOC6597452|XP_026846525.1|DPER	LOC109427377|XP_029711374.1|AEAL, LOC109402074|XP_029721641.1|AEAL
OG0000681	LOC6587883|XP_002013320.2|DPER, LOC6600127|XP_002025294.1|DPER	LOC109431384|XP_019563146.2|AEAL
OG0000683	LOC6588345|XP_026843141.1|DPER	LOC109621544|XP_019931155.2|AEAL, LOC109621619|XP_019931251.2|AEAL, LOC115254357|XP_029707688.1|AEAL, LOC109621595|XP_019931222.2|AEAL, LOC115258007|XP_029713864.1|AEAL, LOC109621631|XP_019931273.2|AEAL, LOC109424835|XP_019555575.2|AEAL
OG0000684	LOC6591866|XP_002017356.1|DPER, LOC6594998|XP_026850975.1|DPER	LOC109399951|XP_019527965.2|AEAL
OG0000685	LOC6599227|XP_002024317.1|DPER, LOC6598795|XP_002023906.1|DPER	LOC115253816|XP_029723548.1|AEAL, LOC109424830|XP_019555567.1|AEAL
OG0000686	LOC6590052|XP_002015525.1|DPER, LOC6603117|XP_002028083.1|DPER	LOC109423293|XP_019553762.2|AEAL
OG0000687	LOC6601200|XP_002026231.1|DPER	LOC109418062|XP_019547776.2|AEAL
OG0000688	LOC6592236|XP_002017587.1|DPER	LOC109417780|XP_029725542.1|AEAL, LOC109426683|XP_029725533.1|AEAL
OG0000689	LOC6590035|XP_002016309.1|DPER, LOC6590036|XP_002016310.1|DPER	LOC109426805|XP_019557886.1|AEAL
OG0000690	LOC6599922|XP_002025050.1|DPER	LOC109400883|XP_019528912.1|AEAL, LOC109415518|XP_029730898.1|AEAL, LOC109430839|XP_019562477.1|AEAL, LOC115263212|XP_029722057.1|AEAL, LOC115263190|XP_029722003.1|AEAL, LOC115263215|XP_029722060.1|AEAL, LOC109400802|XP_019528846.2|AEAL, LOC109415519|XP_029730882.1|AEAL, LOC109415515|XP_029730913.1|AEAL
OG0000691	LOC6593879|XP_002019176.1|DPER, LOC113565973|XP_026845267.1|DPER	LOC109430890|XP_019562520.2|AEAL
OG0000692	LOC6599816|XP_002024916.1|DPER, LOC6599815|XP_002024915.2|DPER	LOC115257998|XP_029713853.1|AEAL
OG0000693	LOC6598420|XP_002023598.1|DPER, LOC6594209|XP_026850372.1|DPER	LOC109411152|XP_029729038.1|AEAL
OG0000694	LOC6600080|XP_026845124.1|DPER, LOC6600480|XP_002025671.1|DPER	LOC109408889|XP_029728797.1|AEAL, LOC109408225|XP_029728879.1|AEAL, LOC115253523|XP_029712385.1|AEAL
OG0000695	LOC6593362|XP_026844826.1|DPER, LOC6593802|XP_026844825.1|DPER	LOC115259211|XP_029715592.1|AEAL, LOC109427861|XP_029715507.1|AEAL, LOC115260413|XP_029717225.1|AEAL
OG0000696	LOC6603047|XP_002028069.1|DPER, LOC6589599|XP_002014832.1|DPER, LOC6597365|XP_002022406.1|DPER, LOC113566188|XP_026846491.1|DPER, LOC6597364|XP_002022405.1|DPER	LOC115258816|XP_029715110.1|AEAL, LOC109433270|XP_019565241.1|AEAL, LOC109424227|XP_019554857.1|AEAL
OG0000697	LOC6589229|XP_002014218.1|DPER, LOC113565665|XP_026844161.1|DPER	LOC109622880|XP_029714029.1|AEAL
OG0000699	LOC6595455|XP_026844479.1|DPER, LOC6603558|XP_002028536.1|DPER	LOC109430138|XP_029729247.1|AEAL
OG0000700	LOC6595608|XP_026843989.1|DPER, LOC6596368|XP_026843733.1|DPER	LOC115266805|XP_029729270.1|AEAL, LOC115266785|XP_029729218.1|AEAL, LOC115266807|XP_029729274.1|AEAL
OG0000701	LOC6590266|XP_002015470.1|DPER, LOC6598191|XP_026846344.1|DPER	LOC109402345|XP_019530562.2|AEAL
OG0000702	LOC6591924|XP_002017426.1|DPER, LOC6591925|XP_026840428.1|DPER	LOC109405842|XP_029725602.1|AEAL
OG0000703	LOC6593867|XP_026843461.1|DPER, LOC6601576|XP_026841293.1|DPER	LOC109404865|XP_019533361.1|AEAL, LOC109414516|XP_029728540.1|AEAL
OG0000704	LOC6599967|XP_026849210.1|DPER, LOC6598854|XP_002023747.1|DPER	LOC109401332|XP_029728732.1|AEAL, LOC109415782|XP_029728804.1|AEAL
OG0000705	LOC6595836|XP_002021425.1|DPER, LOC6601197|XP_026848109.1|DPER, LOC6595837|XP_002021426.1|DPER	LOC109423456|XP_029731456.1|AEAL, LOC109414777|XP_029731586.1|AEAL
OG0000706	LOC6588941|XP_002014911.2|DPER, LOC6600147|XP_002025230.1|DPER	LOC109409567|XP_029732189.1|AEAL, LOC115268243|XP_029732156.1|AEAL
OG0000707	LOC6599357|XP_002024480.1|DPER	LOC109420326|XP_019550196.2|AEAL, LOC109408464|XP_019537347.1|AEAL, LOC115254246|XP_029734880.1|AEAL, LOC109419336|XP_029723936.1|AEAL
OG0000708	LOC6599101|XP_026849275.1|DPER, LOC6597376|XP_026846533.1|DPER	LOC109406135|XP_029718441.1|AEAL
OG0000709	LOC6595308|XP_002020435.1|DPER, LOC6598385|XP_026846195.1|DPER	LOC109403312|XP_019531664.1|AEAL, LOC109406517|XP_019535156.2|AEAL
OG0000712	LOC6594409|XP_002019673.2|DPER, LOC6594213|XP_002019672.1|DPER	LOC115261501|XP_029719092.1|AEAL, LOC109424364|XP_019555008.2|AEAL
OG0000713	LOC6587653|XP_026850225.1|DPER, LOC6601565|XP_002026685.1|DPER	LOC109409852|XP_019538887.1|AEAL
OG0000714	LOC6598443|XP_002023570.1|DPER, LOC6599667|XP_002024799.1|DPER	LOC109400801|XP_029731164.1|AEAL, LOC115268278|XP_029732185.1|AEAL, LOC115267828|XP_029731153.1|AEAL
OG0000715	LOC6594763|XP_002020100.1|DPER, LOC6604406|XP_002029307.2|DPER, LOC6593922|XP_002018683.2|DPER	LOC115254194|XP_029731156.1|AEAL, LOC109399623|XP_019527664.2|AEAL
OG0000716	LOC6600355|XP_002025479.1|DPER, LOC6597000|XP_002022247.1|DPER	LOC109401278|XP_019529351.2|AEAL, LOC109399669|XP_029731228.1|AEAL
OG0000718	LOC6602561|XP_026846851.1|DPER, LOC6601990|XP_026846840.1|DPER	LOC115260031|XP_029716724.1|AEAL
OG0000724	LOC6597728|XP_002023000.2|DPER, LOC113565135|XP_026841851.1|DPER	LOC109428354|XP_019559617.1|AEAL, LOC109415235|XP_019544667.1|AEAL
OG0000726	LOC6591837|XP_002017205.1|DPER, LOC6591836|XP_002017204.1|DPER	LOC109430370|XP_029713132.1|AEAL, LOC109413280|XP_029716793.1|AEAL
OG0000727	LOC6594229|XP_026850321.1|DPER	LOC109623040|XP_019933050.2|AEAL
OG0000728	LOC6599965|XP_002025042.1|DPER, LOC6594909|XP_002020117.2|DPER	LOC109415915|XP_029723465.1|AEAL, LOC109411497|XP_029723462.1|AEAL
OG0000729	LOC113564930|XP_026840224.1|DPER, LOC113565756|XP_026844628.1|DPER	LOC109424812|XP_019555544.2|AEAL
OG0000730	LOC113565668|XP_026844174.1|DPER, LOC6588948|XP_026843905.1|DPER	LOC109408946|XP_029716651.1|AEAL, LOC109622582|XP_019932533.2|AEAL
OG0000731	LOC6599739|XP_002024809.1|DPER, LOC6602114|XP_002027128.1|DPER	LOC109423346|XP_019553844.2|AEAL
OG0000732	LOC6600555|XP_026847501.1|DPER, LOC6600556|XP_002025709.2|DPER	LOC109398018|XP_019525904.1|AEAL
OG0000733	LOC6594844|XP_002020248.1|DPER, LOC6600336|XP_002025345.2|DPER	LOC109420827|XP_019550832.2|AEAL, LOC109412523|XP_019541691.2|AEAL
OG0000734	LOC6598379|XP_026846254.1|DPER, LOC6603302|XP_026849869.1|DPER	LOC109423758|XP_029735544.1|AEAL, LOC109414263|XP_029735579.1|AEAL
OG0000735	LOC6596910|XP_002021871.1|DPER, LOC6589235|XP_026844882.1|DPER	LOC109419534|XP_019549299.2|AEAL, LOC109409294|XP_019538279.1|AEAL
OG0000736	LOC6589180|XP_002015182.2|DPER, LOC6589179|XP_026844979.1|DPER	LOC109419595|XP_029715178.1|AEAL
OG0000738	LOC6589558|XP_002015267.1|DPER, LOC6593905|XP_002018782.1|DPER	LOC109430178|XP_019561777.1|AEAL
OG0000739	LOC6591559|XP_002017108.1|DPER, LOC6591561|XP_026841282.1|DPER	LOC109404801|XP_019533296.1|AEAL, LOC109423918|XP_029727259.1|AEAL
OG0000740	LOC6602918|XP_026846872.1|DPER	LOC109409127|XP_019538084.2|AEAL
OG0000740	LOC6594597|XP_026850661.1|DPER	LOC109405027|XP_029733762.1|AEAL
OG0000741	LOC6588370|XP_002012927.1|DPER, LOC113566295|XP_026847087.1|DPER	LOC109415776|XP_029728785.1|AEAL, LOC109423878|XP_029728862.1|AEAL
OG0000742	LOC6599377|XP_026847199.1|DPER, LOC6599376|XP_026847170.1|DPER	LOC109423379|XP_029732021.1|AEAL
OG0000743	LOC6601019|XP_026849767.1|DPER	LOC115266038|XP_029727707.1|AEAL, LOC109416415|XP_029707562.1|AEAL
OG0000744	LOC6602072|XP_002027150.1|DPER	LOC109420323|XP_019550191.2|AEAL, LOC109420374|XP_019550258.2|AEAL, LOC115257463|XP_029712923.1|AEAL, LOC115260239|XP_029717027.1|AEAL
OG0000745	LOC6593079|XP_002017892.1|DPER, LOC6592991|XP_002017667.2|DPER	LOC109426878|XP_019557984.2|AEAL
OG0000746	LOC6590129|XP_002016240.1|DPER	LOC109433527|XP_019565510.1|AEAL, LOC109410626|XP_029731612.1|AEAL
OG0000753	LOC6598725|XP_002023872.1|DPER	LOC109397638|XP_029736277.1|AEAL, LOC115271021|XP_029736297.1|AEAL, LOC109409472|XP_019538460.2|AEAL
OG0000755	LOC6587525|XP_002014040.2|DPER, LOC6587569|XP_002014041.2|DPER	LOC115261707|XP_029719454.1|AEAL
OG0000756	LOC6591843|XP_026851062.1|DPER	LOC109622188|XP_019931975.2|AEAL, LOC115257501|XP_029713013.1|AEAL
OG0000757	LOC6598237|XP_002023379.1|DPER, LOC6598307|XP_002023381.1|DPER, LOC6602948|XP_026848752.1|DPER	LOC109425666|XP_019556474.1|AEAL
OG0000758	LOC6599811|XP_026847287.1|DPER	LOC109430908|XP_019562553.2|AEAL
OG0000759	LOC6601195|XP_026848183.1|DPER, LOC6601192|XP_026849949.1|DPER	LOC109416504|XP_029728887.1|AEAL, LOC109416690|XP_029728892.1|AEAL
OG0000760	LOC6590088|XP_026842440.1|DPER	LOC109409328|XP_029714659.1|AEAL, LOC115258602|XP_029714744.1|AEAL, LOC115253867|XP_029729387.1|AEAL, LOC109419096|XP_029721653.1|AEAL
OG0000761	LOC113564874|XP_026844497.1|DPER, LOC6588706|XP_026844499.1|DPER, LOC113565892|XP_026845057.1|DPER	LOC109421283|XP_029708739.1|AEAL, LOC109420644|XP_029708742.1|AEAL
OG0000762	LOC6593836|XP_002018698.2|DPER	LOC109418092|XP_019547825.1|AEAL
OG0000764	LOC6598303|XP_026846327.1|DPER	LOC109427056|XP_029716695.1|AEAL, LOC109416240|XP_029727033.1|AEAL
OG0000765	LOC6599524|XP_002024651.1|DPER, LOC6596692|XP_002021961.1|DPER	LOC109409589|XP_029732483.1|AEAL
OG0000766	LOC6593521|XP_026843096.1|DPER, LOC6602757|XP_026847724.1|DPER	LOC109408402|XP_019537255.1|AEAL
OG0000767	LOC6602354|XP_026848587.1|DPER	LOC109429233|XP_029716816.1|AEAL, LOC109398865|XP_029718721.1|AEAL
OG0000768	LOC6593368|XP_002018589.1|DPER, LOC6595978|XP_002021044.1|DPER	LOC109429192|XP_019560620.1|AEAL
OG0000769	LOC6591780|XP_002017141.1|DPER, LOC6597849|XP_002023011.1|DPER	LOC109412632|XP_019541802.2|AEAL, LOC115264656|XP_029724451.1|AEAL
OG0000770	LOC6590038|XP_002016312.1|DPER	LOC109399074|XP_019527044.2|AEAL, LOC109409889|XP_019538951.2|AEAL
OG0000771	LOC6601966|XP_002026996.2|DPER, LOC6601965|XP_002026995.1|DPER	LOC115268377|XP_029732244.1|AEAL, LOC109426016|XP_019556985.2|AEAL
OG0000778	LOC6600310|XP_002025364.2|DPER, LOC6591731|XP_002016809.1|DPER	LOC109397829|XP_019525703.2|AEAL, LOC109405370|XP_029709566.1|AEAL
OG0000779	LOC6601764|XP_026846923.1|DPER	LOC109621608|XP_019931241.2|AEAL, LOC115258418|XP_029714368.1|AEAL, LOC115269046|XP_029733204.1|AEAL, LOC109432075|XP_029709987.1|AEAL, LOC109397180|XP_019525060.2|AEAL, LOC109402801|XP_029712148.1|AEAL, LOC109402800|XP_029736430.1|AEAL, LOC109422643|XP_029716830.1|AEAL
OG0000780	LOC6602075|XP_002027153.1|DPER, LOC6602076|XP_002027154.1|DPER	LOC109402079|XP_019530237.2|AEAL, LOC109427363|XP_019558448.2|AEAL
OG0000783	LOC6596007|XP_002020996.2|DPER, LOC6598279|XP_002023302.1|DPER	LOC109427356|XP_019558433.1|AEAL, LOC109430882|XP_029733711.1|AEAL
OG0000784	LOC6601415|XP_002026484.2|DPER, LOC6598155|XP_002023492.1|DPER	LOC109426551|XP_019557638.1|AEAL
OG0000785	LOC6587255|XP_026850789.1|DPER, LOC6587251|XP_002013052.1|DPER	LOC109412286|XP_029732882.1|AEAL, LOC109425257|XP_029716518.1|AEAL
OG0000786	LOC6597691|XP_026846572.1|DPER	LOC115269307|XP_029733751.1|AEAL
OG0000786	LOC6604641|XP_026841759.1|DPER	LOC109621302|XP_029733758.1|AEAL
OG0000787	LOC6599836|XP_002024855.1|DPER, LOC6598309|XP_002023383.2|DPER	LOC109416434|XP_019546042.2|AEAL, LOC109407431|XP_019536015.1|AEAL, LOC115254107|XP_029722347.1|AEAL
OG0000788	LOC113565626|XP_026843947.1|DPER, LOC6597135|XP_026845221.1|DPER, LOC6587394|XP_002013271.1|DPER	LOC109412534|XP_029729159.1|AEAL, LOC109420836|XP_029735904.1|AEAL
OG0000789	LOC6596544|XP_002021681.2|DPER	LOC109427849|XP_019558975.2|AEAL, LOC115266405|XP_029728500.1|AEAL
OG0000790	LOC6595598|XP_002020946.1|DPER, LOC6595597|XP_002020945.2|DPER	LOC109427799|XP_019558935.2|AEAL
OG0000791	LOC6596571|XP_002021832.1|DPER, LOC6595155|XP_026850677.1|DPER	LOC109432777|XP_029727425.1|AEAL, LOC109427581|XP_029727454.1|AEAL
OG0000792	LOC6595629|XP_002020703.1|DPER	LOC109421174|XP_029725317.1|AEAL, LOC115264489|XP_029724089.1|AEAL, LOC115264490|XP_029724090.1|AEAL
OG0000793	LOC6594628|XP_002019474.1|DPER, LOC6599238|XP_026848262.1|DPER, LOC6604313|XP_002029224.2|DPER	LOC109429508|XP_019561024.2|AEAL
OG0000794	LOC6599935|XP_026849197.1|DPER	LOC109433437|XP_019565410.2|AEAL, LOC109403326|XP_019531680.2|AEAL, LOC115261304|XP_029718561.1|AEAL, LOC115261305|XP_029718562.1|AEAL, LOC109433439|XP_019565412.2|AEAL
OG0000795	LOC6600079|XP_002025171.1|DPER, LOC6594526|XP_002019418.1|DPER	LOC115261488|XP_029719065.1|AEAL, LOC109406305|XP_019534945.1|AEAL, LOC109404489|XP_029719108.1|AEAL
OG0000796	LOC6588117|XP_026841940.1|DPER, LOC6602891|XP_002027914.1|DPER	LOC109402787|XP_019531040.1|AEAL
OG0000797	LOC6591949|XP_002017493.1|DPER, LOC6591948|XP_002017492.1|DPER	LOC115268944|XP_029733009.1|AEAL, LOC109419433|XP_019549227.1|AEAL
OG0000798	LOC6593100|XP_026841074.1|DPER, LOC6593098|XP_002017881.1|DPER	LOC109422376|XP_029716854.1|AEAL
OG0000799	LOC6591859|XP_002017349.1|DPER, LOC6600033|XP_002025080.1|DPER	LOC109433123|XP_019565067.2|AEAL
OG0000801	LOC6590365|XP_002015845.1|DPER	LOC115262691|XP_029721192.1|AEAL, LOC109623328|XP_019933426.1|AEAL, LOC109426914|XP_019558017.1|AEAL
OG0000802	LOC6603113|XP_002028130.1|DPER	LOC109421940|XP_029720929.1|AEAL
OG0000803	LOC6596574|XP_002021661.1|DPER, LOC6603294|XP_002028275.1|DPER	LOC115262149|XP_029720158.1|AEAL, LOC109398306|XP_029716217.1|AEAL
OG0000811	LOC6594686|XP_002019321.1|DPER, LOC6590095|XP_026841071.1|DPER	LOC115265751|XP_029727560.1|AEAL, LOC109409681|XP_019538700.2|AEAL
OG0000812	LOC6602038|XP_002027087.2|DPER, LOC6603401|XP_026845881.1|DPER, LOC6602037|XP_002027086.2|DPER, LOC6603400|XP_002028384.1|DPER, LOC113566086|XP_026845864.1|DPER	LOC109397944|XP_029709795.1|AEAL, LOC109418984|XP_029733553.1|AEAL
OG0000813	LOC6588976|XP_026844324.1|DPER	LOC109415873|XP_019545365.1|AEAL
OG0000814	LOC6589341|XP_002015317.1|DPER	LOC109408242|XP_029728869.1|AEAL, LOC115266576|XP_029728814.1|AEAL
OG0000815	LOC6593305|XP_002018648.1|DPER	LOC115255413|XP_029709380.1|AEAL, LOC109417644|XP_019547239.2|AEAL, LOC115255517|XP_029709505.1|AEAL, LOC115255411|XP_029709376.1|AEAL, LOC109417648|XP_029709407.1|AEAL, LOC109417645|XP_029709379.1|AEAL, LOC109410244|XP_029708455.1|AEAL, LOC115255421|XP_029709409.1|AEAL, LOC115255412|XP_029709378.1|AEAL, LOC115255406|XP_029709341.1|AEAL
OG0000816	LOC6600749|XP_002025787.1|DPER, LOC6594347|XP_002019526.1|DPER	LOC109432671|XP_029727429.1|AEAL
OG0000818	LOC6602750|XP_002027779.2|DPER	LOC109408469|XP_019537351.2|AEAL, LOC115266284|XP_029728114.1|AEAL, LOC109419332|XP_029734904.1|AEAL
OG0000819	LOC6597590|XP_026848948.1|DPER, LOC6597591|XP_002022778.2|DPER	LOC109432771|XP_029710328.1|AEAL
OG0000820	LOC6592521|XP_026841340.1|DPER	LOC115254691|XP_029708205.1|AEAL, LOC109422351|XP_029708224.1|AEAL
OG0000821	LOC6587412|XP_002013866.1|DPER, LOC6591222|XP_002015893.1|DPER	LOC109418575|XP_019548331.2|AEAL
OG0000822	LOC6601419|XP_002026488.1|DPER, LOC6593791|XP_002018711.1|DPER	LOC109623382|XP_019933484.2|AEAL, LOC115262704|XP_029721236.1|AEAL, LOC115257272|XP_029712577.1|AEAL, LOC109401187|XP_029720854.1|AEAL
OG0000823	LOC113567371|XP_026850785.1|DPER, LOC6598688|XP_002023942.1|DPER, LOC113567345|XP_026850666.1|DPER, LOC6598829|XP_002023941.2|DPER, LOC113567346|XP_026850668.1|DPER, LOC6598828|XP_002023940.2|DPER	LOC115258804|XP_029715091.1|AEAL
OG0000830	LOC6597338|XP_026846485.1|DPER	LOC115259530|XP_029716043.1|AEAL, LOC109429309|XP_029716109.1|AEAL, LOC109400865|XP_029722756.1|AEAL, LOC109429308|XP_029722755.1|AEAL, LOC115259583|XP_029716163.1|AEAL, LOC115259764|XP_029716418.1|AEAL, LOC109429305|XP_029715822.1|AEAL, LOC115259581|XP_029716160.1|AEAL, LOC109400844|XP_019528877.2|AEAL, LOC109429307|XP_019560758.2|AEAL, LOC115259582|XP_029716162.1|AEAL
OG0000831	LOC6592813|XP_002017610.1|DPER	LOC115264158|XP_029723400.1|AEAL, LOC109398361|XP_019526254.2|AEAL, LOC109398560|XP_019526489.2|AEAL, LOC109398359|XP_019526250.2|AEAL, LOC115264157|XP_029723397.1|AEAL, LOC109398558|XP_019526487.2|AEAL
OG0000832	LOC6600898|XP_002025962.1|DPER, LOC6593940|XP_002019006.1|DPER	LOC109405471|XP_019534102.2|AEAL, LOC115267847|XP_029731218.1|AEAL, LOC109402416|XP_019530635.2|AEAL
OG0000833	LOC6601512|XP_026847973.1|DPER	LOC109402795|XP_019531056.2|AEAL
OG0000834	LOC6595001|XP_002020458.1|DPER	LOC109413999|XP_019543271.2|AEAL
OG0000835	LOC113565616|XP_026843877.1|DPER, LOC113564877|XP_026843328.1|DPER, LOC6603325|XP_026843878.1|DPER	LOC115263191|XP_029722004.1|AEAL
OG0000836	LOC6593736|XP_002018994.1|DPER, LOC6588819|XP_026844483.1|DPER	LOC109410194|XP_029715298.1|AEAL, LOC115254024|XP_029715191.1|AEAL
OG0000837	LOC6597555|XP_026848902.1|DPER	LOC109409562|XP_019538552.1|AEAL
OG0000838	LOC113565839|XP_026844974.1|DPER, LOC113565840|XP_026844975.1|DPER	LOC109419394|XP_029708117.1|AEAL
OG0000839	LOC6588158|XP_002014122.1|DPER	LOC109426226|XP_019557228.2|AEAL
OG0000840	LOC6597491|XP_002022727.1|DPER	LOC109398864|XP_019526853.1|AEAL
OG0000841	LOC6594664|XP_026851058.1|DPER	LOC109421100|XP_029714125.1|AEAL, LOC115261461|XP_029718996.1|AEAL
OG0000842	LOC6590549|XP_002016229.1|DPER, LOC6594960|XP_002020328.1|DPER	LOC115256946|XP_029712012.1|AEAL, LOC109420358|XP_019550231.1|AEAL
OG0000843	LOC6590498|XP_002015647.1|DPER	LOC109418496|XP_019548244.2|AEAL, LOC109413068|XP_019542282.2|AEAL
