Orthogroup	DPER.longest_only	DSER.longest_only
OG0002156	LOC6596194|XP_002021123.1|DPER	LOC110190241|XP_020816264.1|DSER
OG0002157	LOC6587622|XP_026845744.1|DPER	LOC110186435|XP_020811280.1|DSER
OG0002158	LOC6592902|XP_002017944.1|DPER	LOC110189568|XP_020815358.1|DSER
OG0002159	LOC6593140|XP_002018172.1|DPER	LOC110178448|XP_020801242.1|DSER
OG0002160	LOC6594856|XP_026850761.1|DPER	LOC110188610|XP_020814033.1|DSER
OG0002161	LOC6588110|XP_002013368.1|DPER	LOC110186666|XP_020811590.1|DSER
OG0002162	LOC6588221|XP_026850058.1|DPER	LOC110186235|XP_020810961.1|DSER
OG0002163	LOC6596885|XP_002022100.1|DPER	LOC110183064|XP_020806910.1|DSER
OG0002164	LOC6591855|XP_026840446.1|DPER	LOC110191764|XP_020818362.1|DSER
OG0002165	LOC6588018|XP_002013205.1|DPER	LOC110179787|XP_020803060.1|DSER, LOC110184853|XP_020809152.1|DSER
OG0002166	LOC6602216|XP_002027293.1|DPER	LOC110178415|XP_020801217.1|DSER, LOC110183943|XP_020807963.1|DSER
OG0002167	LOC6592457|XP_002018307.1|DPER	LOC110177853|XP_020800458.1|DSER
OG0002168	LOC113565133|XP_026841819.1|DPER	LOC110191490|XP_020818014.1|DSER
OG0002169	LOC6587408|XP_026845548.1|DPER, LOC6602779|XP_026847821.1|DPER	LOC110190516|XP_020816707.1|DSER
OG0002170	LOC6602020|XP_002027034.1|DPER	LOC110185446|XP_020809933.1|DSER
OG0002171	LOC6587191|XP_026841209.1|DPER, LOC6588517|XP_002013466.1|DPER	LOC110191309|XP_020817781.1|DSER
OG0002172	LOC6587458|XP_002013047.1|DPER	LOC110191005|XP_020817382.1|DSER
OG0002173	LOC6589583|XP_026844375.1|DPER	LOC110183452|XP_020807390.1|DSER
OG0002174	LOC6587963|XP_002012937.2|DPER	LOC110176514|XP_020798550.1|DSER
OG0002175	LOC6587821|XP_002012936.1|DPER	LOC110176516|XP_020798551.1|DSER
OG0002176	LOC6594940|XP_002020309.1|DPER	LOC110191176|XP_020817600.1|DSER
OG0002177	LOC6598602|XP_026850791.1|DPER	LOC110190696|XP_020816970.1|DSER
OG0002178	LOC6587359|XP_026850629.1|DPER	LOC110186886|XP_020811845.1|DSER
OG0002179	LOC6591325|XP_026840117.1|DPER	LOC110191387|XP_020817902.1|DSER
OG0002180	LOC6595338|XP_026851020.1|DPER	LOC110186968|XP_020811973.1|DSER
OG0002181	LOC6597206|XP_002022614.1|DPER	LOC110184372|XP_020808530.1|DSER
OG0002182	LOC6587183|XP_026850935.1|DPER	LOC110188364|XP_020813737.1|DSER
OG0002183	LOC6592536|XP_002018311.1|DPER	LOC110177867|XP_020800476.1|DSER
OG0002184	LOC6588534|XP_002013620.1|DPER	LOC110186954|XP_020811948.1|DSER
OG0002185	LOC6594815|XP_026843656.1|DPER	LOC110191873|XP_020818515.1|DSER
OG0002186	LOC6589631|XP_026845016.1|DPER	LOC110185821|XP_020810487.1|DSER
OG0002187	LOC6588538|XP_002013580.1|DPER	LOC110188250|XP_020813582.1|DSER
OG0002188	LOC6590017|XP_002016571.1|DPER	LOC110191667|XP_020818227.1|DSER
OG0002189	LOC113565688|XP_026844284.1|DPER	LOC110179405|XP_020802589.1|DSER
OG0002190	LOC6587354|XP_002013483.1|DPER	LOC110188486|XP_020813878.1|DSER
OG0002191	LOC6601833|XP_002026899.1|DPER	LOC110176701|XP_020798796.1|DSER
OG0002192	LOC6599050|XP_026849016.1|DPER	LOC110185213|XP_020809602.1|DSER
OG0002193	LOC113565246|XP_026842792.1|DPER, LOC6588219|XP_026851239.1|DPER	LOC110188622|XP_020814051.1|DSER
OG0002194	LOC6587515|XP_002013071.1|DPER	LOC110177367|XP_020799718.1|DSER
OG0002195	LOC6588179|XP_026850817.1|DPER	LOC110191068|XP_020817459.1|DSER
OG0002196	LOC6594677|XP_002019855.1|DPER	LOC110176471|XP_020798490.1|DSER
OG0002197	LOC6601052|XP_002026107.2|DPER	LOC110178823|XP_020801749.1|DSER
OG0002198	LOC6594710|XP_026850918.1|DPER	LOC110185693|XP_020810323.1|DSER
OG0002199	LOC6587200|XP_002013522.1|DPER	LOC110186474|XP_020811319.1|DSER, LOC110186476|XP_020811322.1|DSER
OG0002200	LOC6599928|XP_002025056.1|DPER	LOC110179459|XP_020802677.1|DSER
OG0002202	LOC6587553|XP_026840474.1|DPER	LOC110191284|XP_020817750.1|DSER
OG0002203	LOC6587461|XP_026849297.1|DPER	LOC110176487|XP_020798519.1|DSER
OG0002204	LOC6588085|XP_002013932.2|DPER	LOC110189477|XP_020815222.1|DSER
OG0002205	LOC6587556|XP_002014033.1|DPER	LOC110186218|XP_020810943.1|DSER
OG0002206	LOC6587956|XP_002013721.1|DPER	LOC110177398|XP_020799762.1|DSER
OG0002207	LOC6587915|XP_026851117.1|DPER	LOC110186398|XP_020811220.1|DSER
OG0002208	LOC6587542|XP_002013999.1|DPER	LOC110186565|XP_020811431.1|DSER
OG0002209	LOC6596914|XP_002021844.1|DPER	LOC110187071|XP_020812120.1|DSER
OG0002210	LOC6587314|XP_026850986.1|DPER	LOC110188789|XP_020814304.1|DSER
OG0002211	LOC6587275|XP_026844959.1|DPER	LOC110184099|XP_020808150.1|DSER
OG0002212	LOC6594944|XP_002020313.1|DPER	LOC110191220|XP_020817646.1|DSER
OG0002213	LOC6591743|XP_002016981.1|DPER	LOC110191754|XP_020818351.1|DSER
OG0002214	LOC6587721|XP_026848759.1|DPER	LOC110191194|XP_020817621.1|DSER
OG0002215	LOC6588325|XP_026849696.1|DPER	LOC110188042|XP_020813245.1|DSER
OG0002216	LOC6588701|XP_002014942.1|DPER	LOC110179190|XP_020802262.1|DSER
OG0002217	LOC6588662|XP_002013942.1|DPER	LOC110186143|XP_020810852.1|DSER
OG0002218	LOC6600208|XP_002025308.1|DPER	LOC110184272|XP_020808396.1|DSER
OG0002219	LOC6588596|XP_002013176.1|DPER	LOC110184261|XP_020808386.1|DSER
OG0002220	LOC6587728|XP_026840282.1|DPER	LOC110184900|XP_020809208.1|DSER
OG0002221	LOC6602455|XP_026848810.1|DPER	LOC110190672|XP_020816936.1|DSER
OG0002222	LOC6600849|XP_026841479.1|DPER	LOC110189758|XP_020815675.1|DSER
OG0002223	LOC6590097|XP_026841067.1|DPER	LOC110181613|XP_020805091.1|DSER
OG0002224	LOC6602087|XP_026841697.1|DPER	LOC110182647|XP_020806377.1|DSER
OG0002225	LOC113566335|XP_026847377.1|DPER, LOC6599861|XP_026847296.1|DPER	LOC110189124|XP_020814757.1|DSER
OG0002226	LOC6591117|XP_002015498.1|DPER	LOC110189733|XP_020815586.1|DSER
OG0002227	LOC6591129|XP_026842707.1|DPER	LOC110191670|XP_020818238.1|DSER
OG0002228	LOC6591085|XP_002015705.1|DPER	LOC110191203|XP_020817632.1|DSER
OG0002229	LOC6600962|XP_002026000.2|DPER	LOC110190114|XP_020816126.1|DSER, LOC110177208|XP_020799489.1|DSER
OG0002230	LOC6593222|XP_026842436.1|DPER	LOC110182221|XP_020805910.1|DSER
OG0002231	LOC6591215|XP_026841926.1|DPER	LOC110189427|XP_020815149.1|DSER
OG0002232	LOC6600911|XP_002025920.2|DPER	LOC110179201|XP_020802278.1|DSER
OG0002233	LOC6596223|XP_026845508.1|DPER	LOC110190548|XP_020816757.1|DSER
OG0002235	LOC6593202|XP_026840927.1|DPER	LOC110177441|XP_020799831.1|DSER
OG0002236	LOC6591044|XP_002016555.1|DPER	LOC110191555|XP_020818089.1|DSER
OG0002237	LOC6590016|XP_026842044.1|DPER	LOC110191666|XP_020818223.1|DSER
OG0002238	LOC6590056|XP_026841412.1|DPER	LOC110189773|XP_020815653.1|DSER
OG0002239	LOC6590391|XP_002015657.1|DPER	LOC110182501|XP_020806212.1|DSER
OG0002240	LOC6593173|XP_026842325.1|DPER	LOC110184537|XP_020808807.1|DSER
OG0002241	LOC6599773|XP_026847339.1|DPER	LOC110190690|XP_020816961.1|DSER
OG0002242	LOC6601222|XP_026848088.1|DPER	LOC110190648|XP_020816905.1|DSER
OG0002243	LOC6587962|XP_002013339.2|DPER	LOC110188200|XP_020813456.1|DSER
OG0002244	LOC6601876|XP_026849339.1|DPER	LOC110183695|XP_020807693.1|DSER
OG0002245	LOC6599864|XP_026847376.1|DPER	LOC110189120|XP_020814754.1|DSER
OG0002246	LOC6590787|XP_026842432.1|DPER	LOC110189649|XP_020815452.1|DSER
OG0002247	LOC113565134|XP_026841820.1|DPER	LOC110191518|XP_020818045.1|DSER
OG0002248	LOC6599785|XP_026847279.1|DPER	LOC110183582|XP_020807552.1|DSER
OG0002249	LOC6601240|XP_002026298.1|DPER	LOC110190717|XP_020816998.1|DSER
OG0002250	LOC6593078|XP_002017891.2|DPER	LOC110182993|XP_020806844.1|DSER
OG0002251	LOC6593080|XP_026841871.1|DPER	LOC110182999|XP_020806850.1|DSER
OG0002252	LOC6593263|XP_026842481.1|DPER	LOC110182980|XP_020806831.1|DSER
OG0002253	LOC113565115|XP_026841668.1|DPER	LOC110178688|XP_020801553.1|DSER
OG0002254	LOC6595228|XP_026851275.1|DPER	LOC110190390|XP_020816502.1|DSER
OG0002255	LOC6595322|XP_002020449.1|DPER, LOC6597662|XP_002022839.1|DPER	LOC110180132|XP_020803435.1|DSER
OG0002256	LOC6592513|XP_026842691.1|DPER	LOC110189550|XP_020815339.1|DSER
OG0002257	LOC6593061|XP_002018473.1|DPER	LOC110179306|XP_020802451.1|DSER
OG0002258	LOC6603028|XP_002028010.1|DPER	LOC110189313|XP_020815018.1|DSER
OG0002259	LOC6603559|XP_026845768.1|DPER	LOC110184395|XP_020808566.1|DSER
OG0002260	LOC6602287|XP_026848557.1|DPER, LOC6591657|XP_002016852.1|DPER	LOC110179040|XP_020802055.1|DSER
OG0002261	LOC6594993|XP_002020159.1|DPER, LOC6602361|XP_002027440.1|DPER	LOC110190148|XP_020816136.1|DSER
OG0002262	LOC6593039|XP_002017716.2|DPER	LOC110179249|XP_020802370.1|DSER
OG0002263	LOC6599802|XP_002024972.1|DPER, LOC113566325|XP_026847289.1|DPER	LOC110190814|XP_020817124.1|DSER
OG0002264	LOC6600851|XP_026841478.1|DPER	LOC110189684|XP_020815546.1|DSER
OG0002265	LOC6604026|XP_026847851.1|DPER	LOC110185164|XP_020809528.1|DSER
OG0002266	LOC6596960|XP_002022158.1|DPER	LOC110189981|XP_020815928.1|DSER
OG0002267	LOC6600580|XP_002025635.1|DPER	LOC110190496|XP_020816671.1|DSER
OG0002268	LOC6601150|XP_002026282.1|DPER	LOC110189889|XP_020815798.1|DSER
OG0002269	LOC6601553|XP_002026673.1|DPER	LOC110178249|XP_020800960.1|DSER
OG0002270	LOC6592294|XP_026842464.1|DPER	LOC110188922|XP_020814505.1|DSER
OG0002271	LOC6603023|XP_002028044.1|DPER	LOC110190475|XP_020816644.1|DSER
OG0002272	LOC6600273|XP_002025386.1|DPER	LOC110177614|XP_020800078.1|DSER
OG0002273	LOC6596041|XP_026845315.1|DPER	LOC110189870|XP_020815754.1|DSER
OG0002274	LOC6595841|XP_026845577.1|DPER	LOC110188197|XP_020813454.1|DSER
OG0002275	LOC6601224|XP_026848057.1|DPER, LOC6601225|XP_026848046.1|DPER	LOC110190622|XP_020816876.1|DSER
OG0002276	LOC6599596|XP_026849547.1|DPER	LOC110178725|XP_020801590.1|DSER
OG0002277	LOC6599522|XP_026849434.1|DPER	LOC110178820|XP_020801745.1|DSER
OG0002278	LOC6600295|XP_026849044.1|DPER	LOC110176305|XP_020798285.1|DSER
OG0002279	LOC113566754|XP_026849588.1|DPER	LOC110190592|XP_020816843.1|DSER
OG0002280	LOC6600552|XP_026847650.1|DPER	LOC110189982|XP_020815929.1|DSER
OG0002281	LOC6600621|XP_002025732.2|DPER	LOC110183605|XP_020807580.1|DSER
OG0002282	LOC6601066|XP_026847283.1|DPER	LOC110187663|XP_020812744.1|DSER, LOC110183328|XP_020807236.1|DSER
OG0002283	LOC6592404|XP_002018149.2|DPER	LOC110181107|XP_020804436.1|DSER
OG0002284	LOC6590713|XP_002016245.1|DPER	LOC110182921|XP_020806744.1|DSER
OG0002285	LOC6597532|XP_002022662.1|DPER	LOC110183526|XP_020807479.1|DSER
OG0002286	LOC6590260|XP_002015890.1|DPER	LOC110184063|XP_020808100.1|DSER
OG0002287	LOC6593124|XP_026841043.1|DPER	LOC110188934|XP_020814531.1|DSER
OG0002288	LOC6603024|XP_026849489.1|DPER	LOC110190796|XP_020817097.1|DSER
OG0002289	LOC6602478|XP_002027508.1|DPER	LOC110190026|XP_020815988.1|DSER
OG0002290	LOC6589138|XP_026844126.1|DPER	LOC110185819|XP_020810483.1|DSER
OG0002291	LOC6602059|XP_026842277.1|DPER	LOC110180011|XP_020803262.1|DSER
OG0002292	LOC6590789|XP_026840971.1|DPER	LOC110189226|XP_020814866.1|DSER
OG0002293	LOC6590578|XP_002015383.2|DPER	LOC110176697|XP_020798831.1|DSER
OG0002294	LOC6604232|XP_002029153.1|DPER	LOC110186705|XP_020811637.1|DSER
OG0002295	LOC6593530|XP_026843685.1|DPER	LOC110185581|XP_020810169.1|DSER
OG0002296	LOC6589539|XP_026843886.1|DPER	LOC110176803|XP_020798898.1|DSER
OG0002297	LOC6594497|XP_026850320.1|DPER	LOC110188604|XP_020814026.1|DSER
OG0002298	LOC6590157|XP_002016579.1|DPER	LOC110191563|XP_020818099.1|DSER
OG0002299	LOC6597756|XP_002022887.1|DPER	LOC110180017|XP_020803274.1|DSER
OG0002300	LOC6596553|XP_002021690.1|DPER	LOC110182726|XP_020806486.1|DSER
OG0002301	LOC6593447|XP_002018729.2|DPER	LOC110185085|XP_020809427.1|DSER
OG0002302	LOC6593948|XP_026843102.1|DPER	LOC110185050|XP_020809374.1|DSER
OG0002303	LOC6597530|XP_002022660.1|DPER	LOC110183513|XP_020807458.1|DSER
OG0002304	LOC6593692|XP_026843243.1|DPER	LOC110185705|XP_020810335.1|DSER
OG0002305	LOC6603350|XP_002028331.1|DPER	LOC110184655|XP_020808914.1|DSER
OG0002306	LOC6593633|XP_002019099.2|DPER	LOC110183858|XP_020807872.1|DSER
OG0002307	LOC6589783|XP_026844609.1|DPER	LOC110179133|XP_020802183.1|DSER, LOC110181312|XP_020804689.1|DSER
OG0002308	LOC6589537|XP_002014503.1|DPER	LOC110176800|XP_020798894.1|DSER
OG0002309	LOC6588817|XP_002015178.1|DPER	LOC110187391|XP_020812439.1|DSER, LOC110177658|XP_020800129.1|DSER
OG0002310	LOC6593673|XP_026843492.1|DPER	LOC110187405|XP_020812452.1|DSER
OG0002311	LOC6593473|XP_026843994.1|DPER	LOC110181339|XP_020804716.1|DSER
OG0002312	LOC6593582|XP_002018873.1|DPER	LOC110185696|XP_020810322.1|DSER
OG0002313	LOC6590937|XP_026840932.1|DPER	LOC110188770|XP_020814303.1|DSER
OG0002314	LOC6591193|XP_002015442.1|DPER	LOC110190899|XP_020817221.1|DSER
OG0002315	LOC6590453|XP_002016379.1|DPER	LOC110176323|XP_020798301.1|DSER
OG0002316	LOC6589508|XP_002015104.1|DPER	LOC110183172|XP_020807023.1|DSER
OG0002317	LOC6596950|XP_026845329.1|DPER	LOC110176167|XP_020798063.1|DSER
OG0002318	LOC6595679|XP_002020739.1|DPER	LOC110187488|XP_020812538.1|DSER, LOC110187505|XP_020812557.1|DSER, LOC110179884|XP_020803144.1|DSER
OG0002319	LOC6596268|XP_002021794.1|DPER	LOC110185890|XP_020810561.1|DSER
OG0002320	LOC6600912|XP_026841450.1|DPER	LOC110179214|XP_020802307.1|DSER
OG0002321	LOC6590684|XP_026842858.1|DPER	LOC110189267|XP_020814941.1|DSER
OG0002322	LOC6596604|XP_026843227.1|DPER	LOC110185978|XP_020810660.1|DSER
OG0002323	LOC6593393|XP_002018605.1|DPER	LOC110187443|XP_020812491.1|DSER
OG0002324	LOC6602392|XP_026848462.1|DPER	LOC110187840|XP_020812981.1|DSER, LOC110190223|XP_020816240.1|DSER
OG0002325	LOC6602306|XP_026848490.1|DPER	LOC110178673|XP_020801533.1|DSER
OG0002326	LOC6602305|XP_026848484.1|DPER	LOC110178674|XP_020801534.1|DSER
OG0002327	LOC113567256|XP_026850294.1|DPER	LOC110188135|XP_020813382.1|DSER
OG0002328	LOC6596469|XP_002021764.2|DPER	LOC110181369|XP_020804756.1|DSER
OG0002329	LOC6595527|XP_002020662.1|DPER	LOC110185810|XP_020810473.1|DSER
OG0002330	LOC6595530|XP_002020665.2|DPER	LOC110185651|XP_020810267.1|DSER
OG0002331	LOC6603101|XP_026847091.1|DPER	LOC110179463|XP_020802681.1|DSER
OG0002332	LOC6600470|XP_002025567.2|DPER	LOC110185290|XP_020809698.1|DSER
OG0002333	LOC6592287|XP_002018406.2|DPER	LOC110184111|XP_020808163.1|DSER
OG0002334	LOC6589290|XP_026844562.1|DPER	LOC110183124|XP_020806974.1|DSER
OG0002335	LOC6593154|XP_026842269.1|DPER	LOC110178264|XP_020800988.1|DSER
OG0002336	LOC6601499|XP_002026561.1|DPER	LOC110185301|XP_020809711.1|DSER
OG0002337	LOC6592945|XP_026842727.1|DPER	LOC110177027|XP_020799205.1|DSER
OG0002338	LOC6595412|XP_026844508.1|DPER	LOC110180229|XP_020803541.1|DSER, LOC110182660|XP_020806397.1|DSER
OG0002339	LOC6596307|XP_026843431.1|DPER	LOC110187208|XP_020812267.1|DSER
OG0002340	LOC6588680|XP_026844907.1|DPER	LOC110183998|XP_020808014.1|DSER
OG0002341	LOC6590037|XP_002016311.1|DPER	LOC110178012|XP_020800685.1|DSER
OG0002342	LOC113565818|XP_026844841.1|DPER, LOC6589852|XP_002014712.2|DPER	LOC110184862|XP_020809165.1|DSER
OG0002343	LOC6596362|XP_026843831.1|DPER	LOC110182349|XP_020806048.1|DSER
OG0002344	LOC6603366|XP_026843449.1|DPER	LOC110182853|XP_020806646.1|DSER
OG0002345	LOC6590471|XP_002016657.1|DPER	LOC110182890|XP_020806693.1|DSER
OG0002346	LOC6593419|XP_002019125.1|DPER	LOC110185698|XP_020810325.1|DSER
OG0002347	LOC6603907|XP_026843387.1|DPER, LOC6604621|XP_002029505.2|DPER	LOC110177693|XP_020800175.1|DSER
OG0002348	LOC6589600|XP_026844433.1|DPER	LOC110176849|XP_020798969.1|DSER
OG0002349	LOC113565248|XP_026842822.1|DPER	LOC110182892|XP_020806701.1|DSER
OG0002350	LOC6590470|XP_026842819.1|DPER	LOC110184192|XP_020808277.1|DSER
OG0002351	LOC6590246|XP_002016538.1|DPER	LOC110178229|XP_020800937.1|DSER
OG0002352	LOC6592957|XP_002017959.1|DPER	LOC110189396|XP_020815110.1|DSER
OG0002353	LOC6593813|XP_026843325.1|DPER	LOC110185013|XP_020809324.1|DSER, LOC110185119|XP_020809470.1|DSER, LOC110176568|XP_020798618.1|DSER, LOC110185019|XP_020809330.1|DSER
OG0002354	LOC6593510|XP_002019151.1|DPER	LOC110180603|XP_020803947.1|DSER, LOC110183034|XP_020806879.1|DSER, LOC110183013|XP_020806862.1|DSER
OG0002355	LOC6597935|XP_026843004.1|DPER	LOC110176560|XP_020798607.1|DSER
OG0002356	LOC6589486|XP_026844010.1|DPER, LOC6589485|XP_026844154.1|DPER	LOC110181173|XP_020804508.1|DSER
OG0002357	LOC6587429|XP_026840880.1|DPER	LOC110176433|XP_020798441.1|DSER
OG0002358	LOC6589675|XP_002014399.1|DPER	LOC110183294|XP_020807187.1|DSER
OG0002359	LOC6597780|XP_002022983.1|DPER	LOC110183236|XP_020807111.1|DSER
OG0002360	LOC6589491|XP_002015241.1|DPER	LOC110184990|XP_020809301.1|DSER
OG0002361	LOC6599074|XP_002024207.1|DPER	LOC110190134|XP_020816116.1|DSER
OG0002362	LOC6604486|XP_026844222.1|DPER	LOC110182696|XP_020806450.1|DSER
OG0002363	LOC6589635|XP_002014535.2|DPER, LOC113565896|XP_026845062.1|DPER	LOC110182664|XP_020806401.1|DSER, LOC110180221|XP_020803531.1|DSER
OG0002364	LOC6589634|XP_026844545.1|DPER	LOC110182655|XP_020806385.1|DSER, LOC110180222|XP_020803532.1|DSER
OG0002365	LOC6589632|XP_002014532.1|DPER	LOC110182681|XP_020806432.1|DSER
OG0002366	LOC6589168|XP_002015025.1|DPER	LOC110179181|XP_020802243.1|DSER
OG0002367	LOC6589374|XP_002014900.2|DPER	LOC110182246|XP_020805922.1|DSER
OG0002368	LOC113565870|XP_026845031.1|DPER, LOC6589704|XP_002014227.1|DPER	LOC110186098|XP_020810799.1|DSER
OG0002369	LOC6594007|XP_026850578.1|DPER, LOC6597310|XP_002022498.1|DPER	LOC110180118|XP_020803417.1|DSER
OG0002370	LOC6598096|XP_002023238.2|DPER	LOC110185988|XP_020810673.1|DSER
OG0002371	LOC6598011|XP_002023236.1|DPER	LOC110185728|XP_020810371.1|DSER
OG0002372	LOC6595592|XP_026844382.1|DPER	LOC110177067|XP_020799244.1|DSER
OG0002373	LOC6589079|XP_026844909.1|DPER	LOC110187338|XP_020812384.1|DSER
OG0002374	LOC6587816|XP_026839980.1|DPER	LOC110190556|XP_020816775.1|DSER
OG0002375	LOC6587771|XP_002013145.1|DPER	LOC110185391|XP_020809829.1|DSER
OG0002376	LOC6593430|XP_026843383.1|DPER	LOC110185552|XP_020810129.1|DSER
OG0002377	LOC6591400|XP_002017175.1|DPER	LOC110177196|XP_020799451.1|DSER
OG0002378	LOC6595809|XP_002021321.1|DPER	LOC110177485|XP_020799896.1|DSER
OG0002379	LOC6588865|XP_002015314.1|DPER	LOC110181184|XP_020804521.1|DSER
OG0002380	LOC6603079|XP_002028121.1|DPER	LOC110182063|XP_020805684.1|DSER
OG0002381	LOC6592298|XP_002017629.1|DPER	LOC110179263|XP_020802377.1|DSER
OG0002382	LOC6597498|XP_026849288.1|DPER	LOC110184120|XP_020808184.1|DSER
OG0002383	LOC6600505|XP_026847552.1|DPER	LOC110177590|XP_020800033.1|DSER
OG0002384	LOC6600767|XP_002025835.1|DPER	LOC110180159|XP_020803473.1|DSER
OG0002385	LOC6601998|XP_002027051.1|DPER	LOC110185418|XP_020809890.1|DSER
OG0002386	LOC6594524|XP_002019466.1|DPER	LOC110188468|XP_020813857.1|DSER
OG0002387	LOC6587925|XP_026841474.1|DPER	LOC110190974|XP_020817328.1|DSER
OG0002388	LOC6594500|XP_026850394.1|DPER	LOC110188720|XP_020814193.1|DSER
OG0002389	LOC113565959|XP_026845188.1|DPER, LOC6595224|XP_002020197.1|DPER	LOC110185244|XP_020809642.1|DSER
OG0002390	LOC6596646|XP_002021654.1|DPER	LOC110183431|XP_020807371.1|DSER
OG0002391	LOC6600920|XP_002026048.1|DPER	LOC110177337|XP_020799685.1|DSER
OG0002392	LOC6603960|XP_026847368.1|DPER	LOC110185201|XP_020809586.1|DSER
OG0002393	LOC6599766|XP_026847358.1|DPER, LOC6594560|XP_002019579.2|DPER	LOC110177572|XP_020800007.1|DSER
OG0002394	LOC6591854|XP_026850971.1|DPER	LOC110191787|XP_020818396.1|DSER
OG0002395	LOC6594072|XP_002019732.1|DPER	LOC110187721|XP_020812825.1|DSER
OG0002396	LOC6591255|XP_002015455.2|DPER	LOC110177796|XP_020800344.1|DSER
OG0002397	LOC6590761|XP_002015393.1|DPER	LOC110181850|XP_020805418.1|DSER
OG0002398	LOC6599958|XP_026849157.1|DPER	LOC110184421|XP_020808615.1|DSER
OG0002399	LOC6601643|XP_026841739.1|DPER	LOC110189368|XP_020815074.1|DSER
OG0002400	LOC6591310|XP_002016133.2|DPER	LOC110180023|XP_020803282.1|DSER
OG0002401	LOC6602528|XP_026846885.1|DPER	LOC110185450|XP_020809943.1|DSER
OG0002402	LOC6594172|XP_026840022.1|DPER	LOC110191741|XP_020818331.1|DSER
OG0002403	LOC6594171|XP_002019441.1|DPER	LOC110191801|XP_020818412.1|DSER
OG0002404	LOC6594685|XP_026850451.1|DPER	LOC110187662|XP_020812740.1|DSER
OG0002405	LOC6591538|XP_002017182.2|DPER	LOC110177165|XP_020799410.1|DSER
OG0002406	LOC6599718|XP_002024903.1|DPER	LOC110188532|XP_020813935.1|DSER
OG0002407	LOC6588174|XP_002013182.1|DPER	LOC110186389|XP_020811208.1|DSER
OG0002408	LOC6591342|XP_002017169.1|DPER	LOC110177129|XP_020799357.1|DSER
OG0002409	LOC6601959|XP_002027009.2|DPER	LOC110185298|XP_020809707.1|DSER
OG0002410	LOC6594640|XP_002019933.1|DPER	LOC110188314|XP_020813681.1|DSER
OG0002411	LOC6594699|XP_002019626.1|DPER	LOC110186338|XP_020811145.1|DSER
OG0002412	LOC113564953|XP_026840478.1|DPER	LOC110188919|XP_020814500.1|DSER
OG0002413	LOC6599942|XP_026849127.1|DPER	LOC110179631|XP_020802901.1|DSER
OG0002414	LOC6601016|XP_002026138.1|DPER	LOC110186976|XP_020811987.1|DSER
OG0002415	LOC6591585|XP_026849369.1|DPER	LOC110176591|XP_020798666.1|DSER
OG0002416	LOC6602018|XP_002027046.1|DPER	LOC110185423|XP_020809895.1|DSER
OG0002417	LOC6595596|XP_002020944.1|DPER	LOC110176949|XP_020799110.1|DSER
OG0002418	LOC6594368|XP_002019336.2|DPER	LOC110185348|XP_020809784.1|DSER
OG0002419	LOC113565979|XP_026845307.1|DPER	LOC110181882|XP_020805469.1|DSER
OG0002420	LOC6601068|XP_002026092.1|DPER	LOC110187672|XP_020812756.1|DSER
OG0002421	LOC6592127|XP_002016834.1|DPER	LOC110186227|XP_020810949.1|DSER
OG0002422	LOC6592015|XP_026850864.1|DPER	LOC110191085|XP_020817489.1|DSER
OG0002423	LOC6598976|XP_002024064.1|DPER	LOC110190160|XP_020816154.1|DSER
OG0002424	LOC6602537|XP_002027566.1|DPER	LOC110185438|XP_020809921.1|DSER
OG0002425	LOC6597815|XP_002022947.1|DPER, LOC6597817|XP_002022949.1|DPER	LOC110179478|XP_020802710.1|DSER
OG0002426	LOC6603285|XP_002028261.1|DPER	LOC110178619|XP_020801463.1|DSER
OG0002427	LOC113566262|XP_026846901.1|DPER	LOC110184517|XP_020808744.1|DSER
OG0002428	LOC6602876|XP_026849650.1|DPER	LOC110176050|XP_020797923.1|DSER, LOC110178130|XP_020800813.1|DSER
OG0002429	LOC6602727|XP_026849481.1|DPER	LOC110188861|XP_020814427.1|DSER
OG0002430	LOC6589992|XP_026841885.1|DPER	LOC110189456|XP_020815189.1|DSER
OG0002431	LOC6592705|XP_002018508.1|DPER	LOC110191481|XP_020818007.1|DSER
OG0002432	LOC6597551|XP_002022800.1|DPER	LOC110183478|XP_020807417.1|DSER, LOC110183257|XP_020807141.1|DSER
OG0002433	LOC6588132|XP_002012842.1|DPER	LOC110188595|XP_020814017.1|DSER
OG0002434	LOC6591819|XP_002016790.2|DPER	LOC110187938|XP_020813112.1|DSER
OG0002435	LOC6599217|XP_026848271.1|DPER	LOC110181969|XP_020805576.1|DSER
OG0002436	LOC6602093|XP_002027138.1|DPER	LOC110178261|XP_020800985.1|DSER
OG0002437	LOC6592373|XP_026842448.1|DPER	LOC110189692|XP_020815524.1|DSER
OG0002438	LOC6600700|XP_026845169.1|DPER	LOC110179623|XP_020802888.1|DSER
OG0002439	LOC6589624|XP_026844910.1|DPER, LOC113565886|XP_026845050.1|DPER	LOC110186096|XP_020810796.1|DSER
OG0002440	LOC6598892|XP_002024097.2|DPER	LOC110178893|XP_020801826.1|DSER
OG0002441	LOC6593090|XP_026841256.1|DPER	LOC110190879|XP_020817199.1|DSER
OG0002442	LOC6590029|XP_002016208.1|DPER	LOC110178478|XP_020801282.1|DSER
OG0002443	LOC6602099|XP_026842816.1|DPER	LOC110189750|XP_020815615.1|DSER
