Orthogroup	DPER.longest_only	DMEL.longest_only
OG0001154	LOC6589018|XP_026844895.1|DPER	Ndf|NP_001188767.1|DMEL
OG0001155	LOC6599267|XP_026848269.1|DPER	Pat1|NP_572328.1|DMEL
OG0001157	LOC6588527|XP_026850640.1|DPER	Ace|NP_476953.1|DMEL
OG0001158	LOC6593710|XP_002018634.2|DPER	cl|NP_608930.1|DMEL
OG0001159	LOC6594979|XP_026841100.1|DPER	Ptp99A|NP_651691.4|DMEL
OG0001160	LOC6587327|XP_002014020.1|DPER	CG2767|NP_649757.1|DMEL
OG0001161	LOC6588637|XP_026851202.1|DPER	rdx|NP_650326.3|DMEL
OG0001162	LOC6592142|XP_002017278.1|DPER	by|NP_649901.1|DMEL
OG0001163	LOC6588545|XP_026843729.1|DPER	B52|NP_788671.2|DMEL
OG0001164	LOC6588621|XP_026851163.1|DPER, LOC6588396|XP_002012935.1|DPER	CG13408|NP_651007.1|DMEL
OG0001165	LOC6593163|XP_002018177.1|DPER	yellow-d|NP_523820.2|DMEL
OG0001166	LOC6601181|XP_026848214.1|DPER	Svil|NP_001286919.1|DMEL
OG0001167	LOC6590526|XP_002016455.2|DPER	CG12911|NP_001286280.1|DMEL
OG0001168	LOC6593148|XP_002018525.1|DPER	CG5726|NP_611304.1|DMEL
OG0001169	LOC6598450|XP_002023577.1|DPER	CG5162|NP_573202.1|DMEL
OG0001170	LOC6588034|XP_002014103.2|DPER	CG17083|NP_651139.1|DMEL
OG0001171	LOC6602498|XP_026848757.1|DPER	Fhos|NP_001261599.1|DMEL
OG0001172	LOC6590757|XP_002016149.1|DPER, LOC6590759|XP_002016151.1|DPER	clt|NP_536784.1|DMEL
OG0001173	LOC6588636|XP_002013183.1|DPER	CG11550|NP_651882.1|DMEL
OG0001174	LOC6599464|XP_002024613.2|DPER	Tnpo|NP_477368.1|DMEL
OG0001175	LOC6592666|XP_002018390.1|DPER	P32|NP_611243.1|DMEL
OG0001176	LOC6594907|XP_002020507.1|DPER, LOC6600881|XP_026842637.1|DPER	tej|NP_610950.2|DMEL
OG0001177	LOC6589351|XP_026844960.1|DPER	dl|NP_724054.1|DMEL
OG0001178	LOC6593081|XP_002017894.2|DPER	Cib2|NP_611523.3|DMEL
OG0001179	LOC6590510|XP_026841353.1|DPER	qvr|NP_001137646.1|DMEL
OG0001180	LOC6602021|XP_002027032.1|DPER	Crk|NP_651908.1|DMEL
OG0001181	LOC6596938|XP_026845636.1|DPER	FucTA|NP_648754.2|DMEL
OG0001182	LOC6595106|XP_026840159.1|DPER	Irk2|NP_001287485.1|DMEL
OG0001183	LOC6594123|XP_026847707.1|DPER, LOC113567100|XP_026850078.1|DPER	Jupiter|NP_731599.1|DMEL
OG0001184	LOC6594087|XP_026850354.1|DPER	sr|NP_001262693.1|DMEL
OG0001186	LOC6594162|XP_026850760.1|DPER	Taf7|NP_649748.1|DMEL
OG0001187	LOC6591203|XP_026841640.1|DPER	CG10151|NP_001137670.1|DMEL
OG0001188	LOC6590799|XP_026840771.1|DPER	CG8785|NP_610804.1|DMEL
OG0001189	LOC6600978|XP_002025874.1|DPER	CG9896|NP_611745.1|DMEL
OG0001190	LOC113566589|XP_026848680.1|DPER	CG17167|NP_001015257.2|DMEL
OG0001191	LOC6593467|XP_026843850.1|DPER	borr|NP_723450.1|DMEL
OG0001192	LOC6593970|XP_002018955.1|DPER	CG17376|NP_001285690.1|DMEL
OG0001192	LOC6593634|XP_026843545.1|DPER	CG17377|NP_723220.2|DMEL
OG0001193	LOC6587656|XP_002013700.1|DPER	RpS20|NP_524421.1|DMEL
OG0001194	LOC6598143|XP_026846234.1|DPER	CG3176|NP_569842.1|DMEL, CG32817|NP_726668.1|DMEL, CG13373|NP_001096858.1|DMEL
OG0001195	LOC6591073|XP_002015711.1|DPER	CG30371|NP_610370.1|DMEL
OG0001196	LOC6598578|XP_002023641.2|DPER	CG2694|NP_726827.1|DMEL, CG11322|NP_609071.2|DMEL
OG0001197	LOC6591498|XP_002016882.2|DPER, LOC6587174|XP_002013062.1|DPER	CG13978|NP_651562.2|DMEL, CG4907|NP_651086.1|DMEL
OG0001198	LOC6587882|XP_026842681.1|DPER, LOC6602405|XP_002027410.2|DPER	Qsox3|NP_650997.1|DMEL, Qsox2|NP_650998.1|DMEL
OG0001200	LOC6591858|XP_002016792.2|DPER	ApepP|NP_477409.1|DMEL
OG0001201	LOC6594043|XP_002019650.1|DPER	tobi|NP_651391.1|DMEL
OG0001202	LOC6597838|XP_026846515.1|DPER	FucTC|NP_001036320.3|DMEL
OG0001203	LOC6603490|XP_002028472.1|DPER	toy|NP_001368990.1|DMEL
OG0001204	LOC6598020|XP_002023212.2|DPER	DNApol-gamma35|NP_001027262.1|DMEL
OG0001205	LOC6592049|XP_026851188.1|DPER	Snm1|NP_649548.1|DMEL
OG0001206	LOC6588035|XP_026840035.1|DPER	Stat92E|NP_001262760.1|DMEL
OG0001207	LOC6588087|XP_002012832.1|DPER, LOC113566278|XP_026847043.1|DPER, LOC6597721|XP_026847063.1|DPER	Trf2|NP_001096905.1|DMEL
OG0001208	LOC6597907|XP_026847000.1|DPER	Cht6|NP_001245598.1|DMEL
OG0001209	LOC6587357|XP_002013858.1|DPER	beat-Vc|NP_001356887.1|DMEL
OG0001210	LOC6598194|XP_026846241.1|DPER	NetA|NP_511154.3|DMEL
OG0001212	LOC6598439|XP_026848644.1|DPER	CtsB1|NP_572920.1|DMEL
OG0001213	LOC6600758|XP_026848631.1|DPER	Pxt|NP_650648.3|DMEL
OG0001214	LOC6600818|XP_002025885.1|DPER, LOC113566336|XP_026847380.1|DPER, LOC6599803|XP_002024973.2|DPER	Nup133|NP_651080.2|DMEL
OG0001215	LOC6587433|XP_026848669.1|DPER	CG1213|NP_649599.1|DMEL
OG0001216	LOC6587971|XP_026843110.1|DPER	Meltrin|NP_001027575.1|DMEL
OG0001217	LOC6593892|XP_002019071.1|DPER	Ir40a|NP_610140.4|DMEL
OG0001218	LOC6603754|XP_026849088.1|DPER, LOC6587982|XP_002014104.2|DPER	bb8|NP_651140.1|DMEL
OG0001220	LOC6591213|XP_026841245.1|DPER	Gadd45|NP_610264.1|DMEL
OG0001221	LOC6592481|XP_026842712.1|DPER	CG11159|NP_611505.1|DMEL
OG0001222	LOC6587179|XP_002013643.1|DPER	wat|NP_651652.2|DMEL
OG0001223	LOC6590164|XP_002015389.2|DPER	CG3107|NP_001036470.1|DMEL
OG0001224	LOC6601586|XP_002026607.1|DPER	Sod2|NP_476925.1|DMEL
OG0001225	LOC6602060|XP_026840845.1|DPER	Aldh-III|NP_724562.2|DMEL
OG0001226	LOC6592826|XP_002017755.1|DPER	Fpps|NP_477380.1|DMEL
OG0001229	LOC6603316|XP_026841426.1|DPER	CG41520|NP_001104019.1|DMEL
OG0001230	LOC6590100|XP_002015985.1|DPER	CG8060|NP_611117.2|DMEL
OG0001231	LOC6597925|XP_026843245.1|DPER	Tif-IA|NP_788084.1|DMEL
OG0001232	LOC6589561|XP_002015270.1|DPER	CG12560|NP_609173.2|DMEL
OG0001233	LOC6589891|XP_002014628.1|DPER	CG46025|NP_001303313.1|DMEL
OG0001234	LOC6600900|XP_002025964.1|DPER	Prosbeta1|NP_652031.2|DMEL
OG0001235	LOC6588980|XP_026844327.1|DPER	nAChRbeta3|NP_525098.1|DMEL
OG0001236	LOC6595980|XP_026845457.1|DPER	Spn77Ba|NP_649205.3|DMEL
OG0001237	LOC6594523|XP_002019465.2|DPER	CG4538|NP_001287413.1|DMEL
OG0001238	LOC6591680|XP_002016895.1|DPER	gro|NP_996298.1|DMEL
OG0001240	LOC6591499|XP_002016883.1|DPER	CG6142|NP_651466.1|DMEL
OG0001241	LOC6590221|XP_002016534.1|DPER	CG8501|NP_610771.2|DMEL
OG0001242	LOC6599926|XP_002025054.1|DPER	Pp4-19C|NP_524803.1|DMEL
OG0001243	LOC6597383|XP_026846461.1|DPER, LOC6595076|XP_002020340.2|DPER, LOC6602358|XP_026848594.1|DPER	Lon|NP_730435.2|DMEL
OG0001244	LOC6599450|XP_026847183.1|DPER, LOC6588658|XP_026841821.1|DPER	CG7886|NP_650378.1|DMEL
OG0001245	LOC6587672|XP_026851034.1|DPER	Ir92a|NP_001097845.2|DMEL
OG0001246	LOC6590383|XP_002015649.1|DPER	Fmo-1|NP_611859.1|DMEL
OG0001247	LOC113565131|XP_026841783.1|DPER	p120ctn|NP_001036444.1|DMEL
OG0001248	LOC6600583|XP_026847593.1|DPER	GNBP3|NP_523986.2|DMEL
OG0001249	LOC6600379|XP_026848369.1|DPER	mof|NP_511051.1|DMEL
OG0001251	LOC6594354|XP_002019533.1|DPER	alpha-Est4|NP_524266.1|DMEL
OG0001252	LOC6587596|XP_002013543.1|DPER	Nepl20|NP_651645.1|DMEL, Nepl21|NP_651646.2|DMEL
OG0001253	LOC6591287|XP_002015803.2|DPER	CG8490|NP_610762.2|DMEL
OG0001254	LOC6593265|XP_002017916.2|DPER	CG13438|NP_611510.1|DMEL
OG0001255	LOC6602601|XP_002027600.1|DPER, LOC6596891|XP_026845893.1|DPER, LOC6590652|XP_026840623.1|DPER, LOC113565081|XP_026841397.1|DPER, LOC6596790|XP_002021906.1|DPER	CG11125|NP_610280.1|DMEL
OG0001256	LOC6596208|XP_002021276.1|DPER	CG32271|NP_728833.1|DMEL
OG0001256	LOC6592288|XP_002018407.2|DPER	CG3650|NP_611971.1|DMEL
OG0001257	LOC6603482|XP_026846876.1|DPER	unc-13|NP_001245427.1|DMEL
OG0001258	LOC6588266|XP_002013396.1|DPER	Ctr1B|NP_649790.1|DMEL
OG0001259	LOC113566183|XP_026846404.1|DPER, LOC6597439|XP_002022481.2|DPER, LOC6597389|XP_002022483.2|DPER	Klp3A|NP_525053.1|DMEL
OG0001260	LOC6598740|XP_026851087.1|DPER	CAH7|NP_649979.1|DMEL
OG0001261	LOC6597895|XP_026846981.1|DPER	Ntf-2|NP_608422.1|DMEL
OG0001262	LOC6598978|XP_026847773.1|DPER	FoxK|NP_001261701.1|DMEL
OG0001263	LOC6595286|XP_002020352.2|DPER	CycB3|NP_651303.2|DMEL
OG0001264	LOC6588996|XP_026844088.1|DPER	CG10019|NP_001368961.1|DMEL
OG0001265	LOC6600029|XP_026849239.1|DPER	prage|NP_001188528.1|DMEL
OG0001266	LOC6592385|XP_026841792.1|DPER	rad50|NP_001246461.1|DMEL
OG0001267	LOC113567334|XP_026850591.1|DPER	CG7084|NP_651016.1|DMEL
OG0001268	LOC6588279|XP_002013836.1|DPER	CG7691|NP_650728.1|DMEL
OG0001269	LOC6600917|XP_002026045.1|DPER	wal|NP_476975.1|DMEL
OG0001270	LOC6592058|XP_026840176.1|DPER	CG2926|NP_649554.1|DMEL
OG0001271	LOC6590150|XP_002016317.1|DPER	CG12920|NP_610550.1|DMEL
OG0001272	LOC6595831|XP_026845264.1|DPER	mu2|NP_523887.2|DMEL
OG0001273	LOC6587540|XP_002013081.1|DPER	Eh|NP_524386.1|DMEL
OG0001274	LOC6602291|XP_002027350.1|DPER	Cyp305a1|NP_649151.1|DMEL
OG0001275	LOC6598195|XP_026846340.1|DPER	sbm|NP_727785.1|DMEL
OG0001276	LOC6591479|XP_002017470.1|DPER, LOC6600987|XP_002026173.1|DPER, LOC6595621|XP_002020695.1|DPER	Mul1|NP_647847.1|DMEL
OG0001277	LOC113566398|XP_026847605.1|DPER	Or63a|NP_523895.2|DMEL
OG0001278	LOC6601935|XP_026848743.1|DPER	Prps|NP_729528.2|DMEL
OG0001279	LOC6599635|XP_002024745.1|DPER	RpS17|NP_524002.1|DMEL
OG0001280	LOC6601129|XP_002026056.1|DPER	CG13876|NP_612009.1|DMEL
OG0001281	LOC6595858|XP_002021403.1|DPER	Cpr62Bb|NP_001137869.1|DMEL
OG0001282	LOC6596284|XP_002021806.1|DPER	CG3165|NP_608732.1|DMEL
OG0001283	LOC6593121|XP_002017620.2|DPER	CG8414|NP_611084.2|DMEL
OG0001284	LOC6603120|XP_026843678.1|DPER	Scp1|NP_001263160.1|DMEL
OG0001285	LOC6600545|XP_026847551.1|DPER	Gale|NP_612044.1|DMEL
OG0001286	LOC6589109|XP_002015228.1|DPER	CG31676|NP_652593.3|DMEL
OG0001287	LOC6594096|XP_002019688.1|DPER	CG31344|NP_650433.1|DMEL
OG0001288	LOC6595699|XP_026844637.1|DPER	Pkg21D|NP_477213.1|DMEL
OG0001289	LOC6593414|XP_002018593.1|DPER	CG33511|NP_001014492.2|DMEL
OG0001290	LOC6589136|XP_026844308.1|DPER	Msp300|NP_001188695.1|DMEL
OG0001291	LOC6589960|XP_002015635.1|DPER	Nap1|NP_477128.1|DMEL
OG0001292	LOC6601597|XP_026842474.1|DPER	Pgant9|NP_001097342.1|DMEL
OG0001293	LOC6597403|XP_002022495.1|DPER, LOC6597401|XP_002022493.1|DPER	mRpL33|NP_524981.2|DMEL
OG0001294	LOC6591950|XP_002017494.1|DPER	Kap-alpha3|NP_731377.1|DMEL
OG0001295	LOC6600664|XP_026845149.1|DPER	CCT6|NP_573066.1|DMEL
OG0001296	LOC6590768|XP_026841539.1|DPER	Ugt50B3|NP_001260710.1|DMEL
OG0001297	LOC6595229|XP_026851270.1|DPER	Saf-B|NP_733041.2|DMEL
OG0001298	LOC6598769|XP_026849399.1|DPER	SIFaR|NP_001163674.1|DMEL
OG0001299	LOC113566334|XP_026847369.1|DPER	Con|NP_001246635.1|DMEL
OG0001300	LOC6594485|XP_002019751.1|DPER	Tctp|NP_650048.1|DMEL
OG0001301	LOC6593724|XP_002019102.1|DPER	CG11236|NP_609075.1|DMEL
OG0001302	LOC6589957|XP_026841109.1|DPER	CG8654|NP_611451.1|DMEL
OG0001303	LOC6588563|XP_002014182.1|DPER	EMC2A|NP_650581.1|DMEL, EMC2B|NP_650580.1|DMEL
OG0001304	LOC6602092|XP_002027137.1|DPER	RN-tre|NP_652381.1|DMEL
OG0001305	LOC6592057|XP_026850520.1|DPER	CRMP|NP_730954.2|DMEL
OG0001306	LOC6588483|XP_002014160.1|DPER	modSP|NP_536776.2|DMEL
OG0001307	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER, LOC6602940|XP_002027991.1|DPER	Rcc1|NP_523943.1|DMEL
OG0001308	LOC6600133|XP_026846662.1|DPER	CG2924|NP_569994.1|DMEL
OG0001309	LOC6592026|XP_002017298.2|DPER	CG14882|NP_650544.1|DMEL
OG0001310	LOC6597332|XP_026846497.1|DPER	CG9572|NP_608372.1|DMEL
OG0001311	LOC6601743|XP_026847066.1|DPER	Bx|NP_001259687.1|DMEL
OG0001312	LOC6596053|XP_002021237.1|DPER	Elo68beta|NP_001097580.1|DMEL, Elo68alpha|NP_729666.2|DMEL
OG0001313	LOC6590756|XP_002016148.1|DPER	SMC2|NP_610995.1|DMEL
OG0001314	LOC6598021|XP_026843858.1|DPER	GatC|NP_001027263.1|DMEL
OG0001315	LOC6600447|XP_002025552.1|DPER	CG4325|NP_569969.1|DMEL
OG0001316	LOC6593147|XP_002018524.2|DPER	CG10916|NP_611303.1|DMEL
OG0001317	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER	yuri|NP_723903.3|DMEL
OG0001318	LOC6592052|XP_026842396.1|DPER	CG9641|NP_608731.1|DMEL
OG0001319	LOC113565500|XP_026843512.1|DPER	CG31769|NP_723866.2|DMEL, CG15293|NP_609702.1|DMEL
OG0001320	LOC113566185|XP_026846456.1|DPER, LOC6591108|XP_026841473.1|DPER, LOC6588255|XP_002012899.2|DPER	salto|NP_610756.2|DMEL
OG0001321	LOC6590490|XP_002015759.1|DPER	CG15098|NP_611379.2|DMEL
OG0001322	LOC6591738|XP_002017090.1|DPER	CG6813|NP_001163590.1|DMEL
OG0001322	LOC6591991|XP_002017215.2|DPER	CG14667|NP_001014607.1|DMEL
OG0001323	LOC6589282|XP_002014652.1|DPER	CG43773|NP_001137789.1|DMEL, CG43774|NP_608816.2|DMEL
OG0001324	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER	CG6380|NP_609833.1|DMEL
OG0001325	LOC113567319|XP_026850468.1|DPER	CG31454|NP_731250.1|DMEL, CG31259|NP_731251.1|DMEL
OG0001326	LOC6595334|XP_026839998.1|DPER	Fer2LCH|NP_001263106.1|DMEL
OG0001328	LOC6603470|XP_002028449.2|DPER	CycD|NP_523355.2|DMEL
OG0001329	LOC6597218|XP_026846480.1|DPER	CG9723|NP_573142.1|DMEL
OG0001330	LOC6599305|XP_026848240.1|DPER	mud|NP_727769.3|DMEL
OG0001331	LOC6596751|XP_002021934.2|DPER	CG14780|NP_569920.2|DMEL
OG0001332	LOC6600678|XP_026848606.1|DPER	CG16700|NP_573191.1|DMEL
OG0001333	LOC6596330|XP_002021468.2|DPER	OtopLb|NP_608758.1|DMEL
OG0001334	LOC6594781|XP_026851029.1|DPER	CDase|NP_651797.1|DMEL
OG0001335	LOC6591876|XP_026845009.1|DPER	Ect3|NP_650142.1|DMEL
OG0001337	LOC6602668|XP_002027708.2|DPER	Ubr1|NP_573184.1|DMEL
OG0001338	LOC6589978|XP_026840597.1|DPER	Sply|NP_652032.1|DMEL
OG0001339	LOC6592189|XP_026842460.1|DPER	Lac|NP_523713.2|DMEL
OG0001340	LOC6591845|XP_026851090.1|DPER	Dbp80|NP_001263168.1|DMEL
OG0001341	LOC6594806|XP_026842708.1|DPER	CG13630|NP_651281.1|DMEL
OG0001342	LOC6594968|XP_026848457.1|DPER	Mgat2|NP_651763.4|DMEL
OG0001343	LOC6587184|XP_026840312.1|DPER	Osi10a|NP_001368940.1|DMEL, Osi10b|NP_001368993.1|DMEL
OG0001344	LOC6594753|XP_026851091.1|DPER	5-HT7|NP_524599.1|DMEL
OG0001345	LOC6598642|XP_002023823.1|DPER	CG12811|NP_649972.1|DMEL
OG0001346	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER	CG16734|NP_649872.2|DMEL
OG0001347	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER	CG14613|NP_608463.1|DMEL
OG0001348	LOC6600674|XP_002025747.1|DPER	Rai1|NP_996492.1|DMEL
OG0001349	LOC6601216|XP_026848076.1|DPER	CG7120|NP_001246667.1|DMEL
OG0001350	LOC6598998|XP_026847955.1|DPER	CG7560|NP_648462.1|DMEL
OG0001351	LOC6590033|XP_002016307.1|DPER	CG12129|NP_610545.1|DMEL
OG0001352	LOC6592911|XP_026841475.1|DPER	Src42A|NP_610191.2|DMEL
OG0001353	LOC6597042|XP_002022202.1|DPER	CG7272|NP_648768.1|DMEL
OG0001354	LOC6592527|XP_026841656.1|DPER	retn|NP_788434.1|DMEL
OG0001355	LOC6590822|XP_002016476.1|DPER	RpS24|NP_611693.1|DMEL
OG0001356	LOC6594025|XP_002019723.1|DPER	Tpc1|NP_650034.1|DMEL
OG0001357	LOC6595907|XP_002020965.1|DPER	Mcad|NP_648149.1|DMEL
OG0001358	LOC6595827|XP_026845402.1|DPER	ftz-f1|NP_524143.2|DMEL
OG0001359	LOC6593425|XP_002019131.1|DPER	Spn27A|NP_652024.1|DMEL
OG0001360	LOC6592782|XP_002018433.1|DPER	eIF3j|NP_610541.1|DMEL
OG0001361	LOC6601940|XP_002026982.1|DPER	CNMaR|NP_001027122.2|DMEL
OG0001362	LOC6601934|XP_002026976.1|DPER	Ubc4|NP_524010.2|DMEL
OG0001363	LOC6594450|XP_002019915.1|DPER	Vha13|NP_477437.1|DMEL
OG0001364	LOC6601346|XP_026842484.1|DPER	luna|NP_001260879.1|DMEL
OG0001365	LOC6600386|XP_002025474.1|DPER, LOC6592168|XP_002017453.1|DPER, LOC6599658|XP_002024580.1|DPER	BI-1|NP_648205.1|DMEL
OG0001366	LOC6599580|XP_026849592.1|DPER, LOC6588321|XP_026851257.1|DPER	CG7504|NP_001137907.1|DMEL
OG0001367	LOC6590606|XP_026841935.1|DPER	CG33143|NP_001368934.1|DMEL
OG0001368	LOC6592853|XP_002018280.1|DPER	Hydr1|NP_610459.2|DMEL
OG0001369	LOC6598183|XP_002023357.1|DPER	Ndc80|NP_572902.1|DMEL
OG0001370	LOC6593137|XP_026842100.1|DPER	CG3520|NP_611792.1|DMEL
OG0001371	LOC6589881|XP_026844715.1|DPER	CG17684|NP_001015352.3|DMEL
OG0001372	LOC6602144|XP_026842494.1|DPER	Stacl|NP_001260996.1|DMEL
OG0001373	LOC6596551|XP_002021688.2|DPER	DIP-theta|NP_723103.1|DMEL
OG0001374	LOC6600884|XP_002025948.1|DPER	Sps1|NP_725374.1|DMEL
OG0001375	LOC6592141|XP_026850631.1|DPER	CG44098|NP_001262264.1|DMEL
OG0001376	LOC6591022|XP_002016641.1|DPER	Smyd4-3|NP_725048.1|DMEL
OG0001377	LOC6589429|XP_026844348.1|DPER	Snoo|NP_001097115.1|DMEL
OG0001378	LOC6593491|XP_026843785.1|DPER, LOC6593345|XP_026843339.1|DPER	TTLL3B|NP_609068.2|DMEL
OG0001379	LOC6588898|XP_026844363.1|DPER	drm|NP_001285590.1|DMEL
OG0001380	LOC6602129|XP_026842216.1|DPER	ZnT41F|NP_610185.1|DMEL
OG0001381	LOC6590738|XP_002016001.1|DPER	csul|NP_477184.1|DMEL
OG0001382	LOC6593307|XP_026842988.1|DPER	toc|NP_477153.1|DMEL
OG0001383	LOC6588827|XP_026844695.1|DPER, LOC6591257|XP_002015457.1|DPER	Tom7|NP_610433.1|DMEL
OG0001384	LOC6597983|XP_002023121.1|DPER, LOC6597981|XP_026843593.1|DPER	amd|NP_724162.1|DMEL
OG0001385	LOC113565842|XP_026844978.1|DPER	Pka-C1|NP_476977.1|DMEL
OG0001387	LOC6593638|XP_002018691.1|DPER	CG5958|NP_609119.2|DMEL
OG0001388	LOC6589301|XP_002014392.2|DPER	bsk|NP_723541.1|DMEL
OG0001389	LOC6595024|XP_002020176.1|DPER	beat-IV|NP_001262876.1|DMEL
OG0001390	LOC6595512|XP_026843979.1|DPER	Gs1l|NP_477229.3|DMEL
OG0001391	LOC6598070|XP_026843206.1|DPER	AsnRS|NP_609948.1|DMEL
OG0001392	LOC6599319|XP_002024562.2|DPER	CG10803|NP_570064.1|DMEL
OG0001393	LOC6599443|XP_002024507.1|DPER, LOC6588350|XP_002013779.1|DPER	RpL30|NP_524687.1|DMEL
OG0001394	LOC6588724|XP_002014366.1|DPER	rho-5|NP_995679.1|DMEL
OG0001395	LOC6594097|XP_002019689.1|DPER, LOC6594017|XP_002019639.1|DPER, LOC6603557|XP_002028537.1|DPER	Caf1-55|NP_524354.1|DMEL
OG0001396	LOC6603056|XP_002028078.1|DPER, LOC6598215|XP_002023340.1|DPER	CG12123|NP_572478.1|DMEL
OG0001397	LOC6594593|XP_026850492.1|DPER	dpr4|NP_001014616.2|DMEL
OG0001398	LOC6600082|XP_026845115.1|DPER	ras|NP_001356940.1|DMEL
OG0001399	LOC113565100|XP_026841518.1|DPER	Nipped-A|NP_001097192.2|DMEL
OG0001400	LOC6587575|XP_026840480.1|DPER	CG7966|NP_650256.2|DMEL
OG0001401	LOC6596001|XP_002021022.2|DPER	obst-F|NP_649186.1|DMEL
OG0001402	LOC6601874|XP_002026923.2|DPER	CG10516|NP_648819.2|DMEL
OG0001403	LOC6602394|XP_026848448.1|DPER	Oat|NP_649139.1|DMEL
OG0001404	LOC6592752|XP_026840626.1|DPER	bbc|NP_001246300.1|DMEL
OG0001405	LOC6601610|XP_002026646.1|DPER	NtR|NP_651958.2|DMEL
OG0001406	LOC6589541|XP_002015069.1|DPER	Tim8|NP_572713.1|DMEL
OG0001407	LOC113565552|XP_026843665.1|DPER, LOC6604436|XP_026843659.1|DPER, LOC113565535|XP_026843631.1|DPER, LOC6601396|XP_002026499.1|DPER	CG33051|NP_788522.1|DMEL
OG0001408	LOC6603679|XP_002028651.1|DPER	CG8299|NP_611066.1|DMEL
OG0001411	LOC6587383|XP_026843189.1|DPER	CG31321|NP_731899.1|DMEL
OG0001412	LOC6594371|XP_002019339.1|DPER, LOC6589810|XP_002015337.2|DPER	squ|NP_001246044.1|DMEL, CG15484|NP_609587.1|DMEL
OG0001413	LOC6590185|XP_002016338.1|DPER	CG5767|NP_611283.1|DMEL, CG5770|NP_611282.1|DMEL
OG0001414	LOC113564876|XP_026841972.1|DPER, LOC6590048|XP_026842162.1|DPER	Or46a|NP_995793.1|DMEL
OG0001415	LOC6590330|XP_002016219.1|DPER	Ir51b|NP_725440.1|DMEL
OG0001416	LOC6593551|XP_026843854.1|DPER	CG31636|NP_723200.1|DMEL
OG0001417	LOC6600412|XP_026848387.1|DPER	CG2233|NP_572433.1|DMEL
OG0001418	LOC113566613|XP_026848842.1|DPER	CG13311|NP_648258.1|DMEL, CG32023|NP_729415.2|DMEL
OG0001419	LOC6593788|XP_002018708.1|DPER, LOC6593789|XP_002018709.1|DPER	Peritrophin-15b|NP_524982.1|DMEL
OG0001420	LOC6594874|XP_026850580.1|DPER	CG33107|NP_788717.1|DMEL
OG0001421	LOC6589694|XP_002014209.2|DPER	CG3123|NP_608716.1|DMEL
OG0001422	LOC6601041|XP_002026129.1|DPER	CG9129|NP_612088.2|DMEL, CG9130|NP_001027095.1|DMEL
OG0001423	LOC6594486|XP_002019957.1|DPER	CG44013|NP_001262606.1|DMEL, CG44014|NP_732043.1|DMEL
OG0001425	LOC6592322|XP_002018556.1|DPER, LOC6592320|XP_002018554.1|DPER	GstE3|NP_611325.2|DMEL
OG0001426	LOC6601529|XP_002026590.1|DPER, LOC6589376|XP_002014902.1|DPER	CG11723|NP_608647.1|DMEL
OG0001427	LOC6589917|XP_002015719.2|DPER	boly|NP_610373.2|DMEL, CG4691|NP_609719.1|DMEL
OG0001428	LOC113565679|XP_026844234.1|DPER	CG43246|NP_001246756.1|DMEL, CG43919|NP_001260973.1|DMEL
OG0001429	LOC6588368|XP_002013613.1|DPER	PK1-R|NP_001247089.1|DMEL
OG0001430	LOC6588504|XP_026840579.1|DPER	sqd|NP_731825.1|DMEL
OG0001431	LOC6599966|XP_002025043.2|DPER	CG32708|NP_727306.1|DMEL
OG0001432	LOC6596857|XP_026845851.1|DPER	ND-75|NP_511083.1|DMEL
OG0001433	LOC6599388|XP_026847218.1|DPER, LOC6587717|XP_026844659.1|DPER	vret|NP_651092.1|DMEL
OG0001434	LOC6599332|XP_026850173.1|DPER	Rala|NP_525063.1|DMEL
OG0001435	LOC6592766|XP_002017818.1|DPER, LOC6597470|XP_002022636.2|DPER	Nup50|NP_610355.1|DMEL
OG0001436	LOC6600094|XP_002025207.1|DPER	CG5815|NP_733196.1|DMEL
OG0001437	LOC6589658|XP_002014519.1|DPER	RpS13|NP_476938.1|DMEL
OG0001438	LOC113566541|XP_026848384.1|DPER, LOC6604413|XP_002029311.2|DPER, LOC6603776|XP_002028743.2|DPER, LOC6600375|XP_002025463.2|DPER, LOC6594759|XP_002020096.1|DPER	CG1523|NP_651635.2|DMEL
OG0001439	LOC6587797|XP_002013706.1|DPER	RpS30|NP_650922.1|DMEL
OG0001440	LOC6597340|XP_002022542.2|DPER	CG11590|NP_572945.1|DMEL
OG0001441	LOC6597233|XP_002022528.1|DPER	obst-A|NP_608378.2|DMEL
OG0001442	LOC6593421|XP_002019127.1|DPER	smt3|NP_477411.1|DMEL
OG0001443	LOC6594734|XP_002020560.2|DPER	CG9747|NP_651779.1|DMEL
OG0001444	LOC6587884|XP_026850951.1|DPER	CG31198|NP_732654.1|DMEL
