Orthogroup	DPER.longest_only	DSEC.longest_only
OG0000341	LOC6597004|XP_002022167.1|DPER	LOC116801140|XP_032574836.1|DSEC, LOC6605812|XP_002030627.1|DSEC
OG0000342	LOC6593620|XP_026843477.1|DPER, LOC6603097|XP_026847111.1|DPER	LOC116802191|XP_032581641.1|DSEC
OG0000342	LOC6601305|XP_002026343.1|DPER	LOC6618819|XP_002043068.1|DSEC
OG0000343	LOC6594918|XP_002020126.1|DPER	LOC6621248|XP_002045425.2|DSEC, LOC6620889|XP_032577770.1|DSEC, LOC6607122|XP_002031910.2|DSEC
OG0000344	LOC6592811|XP_002017608.1|DPER	LOC6609684|XP_002034342.1|DSEC
OG0000344	LOC6594966|XP_026840279.1|DPER	LOC6612796|XP_002037297.1|DSEC
OG0000345	LOC6590467|XP_002016653.2|DPER	LOC6608077|XP_002032825.1|DSEC
OG0000345	LOC6593251|XP_026842808.1|DPER	LOC6608952|XP_032572263.1|DSEC
OG0000346	LOC6591200|XP_026841572.1|DPER	LOC6609264|XP_032572377.1|DSEC, LOC6615738|XP_002040109.2|DSEC, LOC6609265|XP_032572378.1|DSEC
OG0000347	LOC6604005|XP_026847571.1|DPER	LOC6610903|XP_032575496.1|DSEC
OG0000347	LOC6595638|XP_026844443.1|DPER	LOC6617359|XP_002041684.1|DSEC
OG0000348	LOC6596386|XP_002021539.2|DPER	LOC6613117|XP_002037598.1|DSEC
OG0000348	LOC6595382|XP_026844742.1|DPER	LOC6613368|XP_002037842.1|DSEC
OG0000349	LOC6596562|XP_002021743.2|DPER, LOC6596566|XP_026843405.1|DPER, LOC113565477|XP_026843406.1|DPER, LOC6596565|XP_026843404.1|DPER, LOC6596567|XP_002021748.2|DPER, LOC6596564|XP_026843229.1|DPER, LOC6596570|XP_026843647.1|DPER	LOC6614766|XP_032582308.1|DSEC
OG0000350	LOC113566002|XP_026845417.1|DPER	LOC6605373|XP_002030206.2|DSEC
OG0000350	LOC6596009|XP_026845418.1|DPER	LOC6605372|XP_002030205.1|DSEC
OG0000350	LOC6588575|XP_002012997.2|DPER	LOC116801798|XP_032579338.1|DSEC
OG0000351	LOC6592717|XP_002018084.2|DPER	LOC6615444|XP_002039826.1|DSEC
OG0000351	LOC6592718|XP_002018085.1|DPER	LOC6615443|XP_002039825.1|DSEC
OG0000353	LOC6588167|XP_002013397.1|DPER	LOC6607281|XP_002032060.1|DSEC
OG0000353	LOC6588730|XP_026843884.1|DPER	LOC6613555|XP_002038023.1|DSEC
OG0000354	LOC6589619|XP_002014877.1|DPER	LOC6613072|XP_002037555.1|DSEC
OG0000354	LOC6589456|XP_026844644.1|DPER	LOC6613082|XP_002037565.1|DSEC
OG0000355	LOC6592795|XP_002017826.1|DPER	LOC6608108|XP_002032856.1|DSEC
OG0000355	LOC6602136|XP_026841105.1|DPER, LOC113565062|XP_026841108.1|DPER	LOC6619139|XP_002043379.1|DSEC
OG0000358	LOC6587993|XP_002013344.1|DPER	LOC6619276|XP_002043493.1|DSEC, LOC116802592|XP_032582912.1|DSEC
OG0000358	LOC6588064|XP_002013334.1|DPER	LOC6619265|XP_002043482.1|DSEC
OG0000358	LOC6588005|XP_002013332.1|DPER	LOC6619261|XP_002043478.1|DSEC
OG0000359	LOC6597006|XP_026845432.1|DPER	LOC6605809|XP_002030624.1|DSEC
OG0000359	LOC6597003|XP_002022166.2|DPER	LOC6605813|XP_002030628.1|DSEC
OG0000360	LOC6591880|XP_002017078.1|DPER	LOC6619697|XP_002043912.1|DSEC, LOC116801809|XP_032579435.1|DSEC, LOC6619695|XP_032579431.1|DSEC, LOC6619694|XP_032579434.1|DSEC
OG0000361	LOC6597922|XP_026843362.1|DPER	LOC6616782|XP_002041119.1|DSEC, LOC116801515|XP_032577605.1|DSEC
OG0000361	LOC6602253|XP_002027283.2|DPER	LOC6617797|XP_002042109.1|DSEC
OG0000362	LOC6602564|XP_002027585.1|DPER	LOC6620114|XP_002044326.1|DSEC
OG0000362	LOC6596172|XP_002021149.1|DPER	LOC6616605|XP_032575440.1|DSEC
OG0000363	LOC6591848|XP_026850972.1|DPER	LOC6616936|XP_032577303.1|DSEC
OG0000363	LOC6603686|XP_026848155.1|DPER	LOC6606055|XP_032573403.1|DSEC
OG0000364	LOC6601226|XP_026849031.1|DPER	LOC6610444|XP_032575195.1|DSEC
OG0000364	LOC6601133|XP_026848981.1|DPER	LOC6610445|XP_032573904.1|DSEC
OG0000365	LOC6593262|XP_026842483.1|DPER	LOC6610120|XP_002034729.1|DSEC
OG0000365	LOC6589051|XP_026844719.1|DPER	LOC6612085|XP_032581946.1|DSEC
OG0000366	LOC6598271|XP_026846326.1|DPER	LOC6617644|XP_032580993.1|DSEC
OG0000366	LOC6591752|XP_026850619.1|DPER	LOC6616979|XP_032579362.1|DSEC
OG0000367	LOC6600236|XP_002025401.1|DPER	LOC6605117|XP_002029958.1|DSEC
OG0000367	LOC6590137|XP_002015614.2|DPER	LOC6609939|XP_032572386.1|DSEC
OG0000368	LOC6598863|XP_026847868.1|DPER	LOC6605304|XP_032574141.1|DSEC
OG0000368	LOC6598881|XP_026847854.1|DPER	LOC6605305|XP_002030143.1|DSEC
OG0000370	LOC6601510|XP_002026572.2|DPER	LOC6604994|XP_002029837.1|DSEC
OG0000370	LOC113566874|XP_026849839.1|DPER	LOC6618369|XP_002042639.1|DSEC
OG0000370	LOC6590120|XP_002016033.1|DPER	LOC6615593|XP_002039967.2|DSEC
OG0000371	LOC6599215|XP_002024305.1|DPER	LOC6617553|XP_002041866.2|DSEC
OG0000371	LOC6593007|XP_002018459.1|DPER	LOC6608615|XP_002033349.1|DSEC
OG0000371	LOC6587590|XP_002013994.1|DPER	LOC6618758|XP_002043016.2|DSEC
OG0000372	LOC6593821|XP_002019068.1|DPER	LOC116800943|XP_032573615.1|DSEC
OG0000373	LOC6590625|XP_002016712.2|DPER	LOC6609981|XP_002034617.1|DSEC
OG0000374	LOC6588937|XP_026844526.1|DPER	LOC6619347|XP_032574542.1|DSEC
OG0000375	LOC6601817|XP_002026985.1|DPER, LOC6601816|XP_002026984.1|DPER	LOC6605076|XP_002029917.1|DSEC, LOC6605077|XP_002029918.2|DSEC, LOC6605075|XP_002029916.1|DSEC
OG0000376	LOC6604607|XP_026845179.1|DPER, LOC6595362|XP_002020835.2|DPER	LOC6620260|XP_002044468.2|DSEC
OG0000377	LOC6598134|XP_026846188.1|DPER	LOC6620309|XP_032580791.1|DSEC
OG0000377	LOC6588240|XP_002012912.1|DPER	LOC6606358|XP_002031163.1|DSEC
OG0000378	LOC6593050|XP_002017605.1|DPER	LOC6609687|XP_002034345.1|DSEC
OG0000378	LOC6600199|XP_026846644.1|DPER	LOC6618942|XP_002043191.2|DSEC
OG0000379	LOC6590850|XP_002016363.1|DPER	LOC6608048|XP_002032796.1|DSEC
OG0000379	LOC6590849|XP_002016362.1|DPER	LOC6608047|XP_032572007.1|DSEC
OG0000379	LOC6590975|XP_026842550.1|DPER	LOC6608049|XP_002032797.1|DSEC
OG0000380	LOC6592651|XP_002017987.2|DPER	LOC6609029|XP_002033732.2|DSEC
OG0000380	LOC113566722|XP_026849410.1|DPER	LOC6611012|XP_002035569.2|DSEC
OG0000381	LOC6596429|XP_002021827.1|DPER	LOC6608130|XP_002032877.1|DSEC
OG0000381	LOC6593437|XP_002019193.1|DPER	LOC6611762|XP_032569870.1|DSEC
OG0000382	LOC6603420|XP_026848060.1|DPER, LOC6604511|XP_026849204.1|DPER, LOC113566683|XP_026849208.1|DPER, LOC113566685|XP_026849214.1|DPER, LOC113566689|XP_026849222.1|DPER, LOC6595291|XP_002020357.2|DPER	LOC6616587|XP_032574705.1|DSEC
OG0000383	LOC6589434|XP_002014861.1|DPER	LOC6613088|XP_032573000.1|DSEC
OG0000383	LOC6589241|XP_002014733.2|DPER	LOC6614431|XP_002038864.1|DSEC
OG0000384	LOC6590782|XP_026841671.1|DPER	LOC6608682|XP_002033411.1|DSEC
OG0000384	LOC6590781|XP_002016099.1|DPER	LOC6608680|XP_032571613.1|DSEC
OG0000385	LOC6599915|XP_026849218.1|DPER	LOC6612560|XP_032581866.1|DSEC
OG0000385	LOC6599914|XP_026849179.1|DPER	LOC6612558|XP_032581865.1|DSEC
OG0000386	LOC6595157|XP_002020284.1|DPER	LOC6612709|XP_002037212.1|DSEC
OG0000387	LOC6589618|XP_002014876.1|DPER	LOC6613069|XP_002037552.1|DSEC, LOC6613070|XP_002037553.2|DSEC, LOC6611262|XP_002035817.1|DSEC, LOC6613071|XP_002037554.1|DSEC
OG0000388	LOC6601245|XP_002026207.1|DPER	LOC6610448|XP_002035029.2|DSEC, LOC6610447|XP_002035028.1|DSEC
OG0000388	LOC6601244|XP_002026206.1|DPER	LOC6610450|XP_002035031.1|DSEC
OG0000389	LOC113564889|XP_026839929.1|DPER	LOC6620438|XP_032573842.1|DSEC
OG0000389	LOC6602733|XP_026849512.1|DPER	LOC6604991|XP_032574351.1|DSEC
OG0000390	LOC6593682|XP_002018760.1|DPER, LOC6589001|XP_002014323.1|DPER, LOC113565804|XP_026844773.1|DPER	LOC6612098|XP_002036615.1|DSEC
OG0000391	LOC6590335|XP_002016292.2|DPER	LOC116800611|XP_032572391.1|DSEC
OG0000391	LOC6590075|XP_026841586.1|DPER	LOC6609885|XP_032571871.1|DSEC
OG0000392	LOC6593952|XP_002018638.2|DPER	LOC6613482|XP_002037951.1|DSEC
OG0000392	LOC6593957|XP_002018642.1|DPER	LOC6613478|XP_002037948.1|DSEC
OG0000393	LOC6595648|XP_026843938.1|DPER	LOC6614508|XP_032583503.1|DSEC
OG0000393	LOC6595736|XP_026843946.1|DPER	LOC6614509|XP_032583511.1|DSEC
OG0000394	LOC6598286|XP_002023309.2|DPER	LOC6617633|XP_002041946.1|DSEC
OG0000394	LOC6598285|XP_002023308.1|DPER	LOC6617632|XP_002041945.2|DSEC
OG0000395	LOC6604424|XP_026845302.1|DPER	LOC6605380|XP_002030213.1|DSEC
OG0000395	LOC6596012|XP_002021001.2|DPER	LOC6605376|XP_002030209.2|DSEC
OG0000396	LOC6589171|XP_002014620.1|DPER	LOC6611559|XP_002036097.1|DSEC, LOC6611558|XP_032569759.1|DSEC, LOC6611557|XP_032569766.1|DSEC, LOC6611560|XP_032569719.1|DSEC
OG0000397	LOC6593273|XP_026842507.1|DPER, LOC113565209|XP_026842506.1|DPER, LOC6593274|XP_002018192.1|DPER	LOC6608328|XP_032570334.1|DSEC, LOC6608329|XP_002033066.1|DSEC, LOC6608327|XP_002033064.1|DSEC
OG0000398	LOC6594071|XP_002019731.1|DPER	LOC6615595|XP_002039969.1|DSEC
OG0000399	LOC6598680|XP_002023767.1|DPER	LOC6617103|XP_032577470.1|DSEC
OG0000399	LOC6597081|XP_026845345.1|DPER, LOC6597083|XP_026845562.1|DPER, LOC6587726|XP_002012788.1|DPER	LOC6615627|XP_002040001.1|DSEC
OG0000400	LOC6598598|XP_002023543.2|DPER, LOC6600765|XP_026848701.1|DPER, LOC6598601|XP_002023548.2|DPER	LOC6618441|XP_002042711.1|DSEC
OG0000400	LOC6598510|XP_002023549.1|DPER	LOC6617745|XP_002042057.2|DSEC, LOC6618442|XP_002042712.1|DSEC
OG0000401	LOC6601931|XP_002026973.2|DPER, LOC6597362|XP_002022403.1|DPER, LOC6597361|XP_002022402.2|DPER	LOC116800984|XP_032573885.1|DSEC, LOC6614964|XP_032582524.1|DSEC
OG0000402	LOC6601708|XP_002026767.2|DPER	LOC6619884|XP_002044096.1|DSEC
OG0000403	LOC6588648|XP_002013216.2|DPER	LOC6612746|XP_002037249.1|DSEC
OG0000403	LOC6592429|XP_002018241.1|DPER	LOC6615736|XP_002040107.1|DSEC
OG0000404	LOC6595345|XP_002020556.1|DPER	LOC6612848|XP_002037342.1|DSEC
OG0000404	LOC6595344|XP_002020555.1|DPER	LOC6612849|XP_032577617.1|DSEC
OG0000405	LOC6597595|XP_002022814.1|DPER	LOC6612548|XP_002037056.1|DSEC
OG0000405	LOC6588182|XP_002013760.1|DPER	LOC6607028|XP_002031817.1|DSEC
OG0000406	LOC6603347|XP_002028344.1|DPER	LOC6606052|XP_002030863.1|DSEC
OG0000406	LOC6593055|XP_002018467.1|DPER	LOC6608624|XP_032571764.1|DSEC
OG0000407	LOC6603019|XP_002028040.1|DPER	LOC6604978|XP_002029821.1|DSEC
OG0000407	LOC6603018|XP_002028039.1|DPER	LOC6604979|XP_002029822.1|DSEC
OG0000408	LOC6587636|XP_002013908.1|DPER	LOC6606568|XP_002031369.1|DSEC
OG0000408	LOC6596341|XP_002021697.1|DPER	LOC6613497|XP_002037966.1|DSEC
OG0000409	LOC6590752|XP_002016144.1|DPER	LOC6609210|XP_002033901.1|DSEC
OG0000409	LOC6592845|XP_026841811.1|DPER	LOC6608297|XP_032572942.1|DSEC
OG0000410	LOC6595660|XP_002020782.1|DPER, LOC6595659|XP_002020781.2|DPER, LOC6595662|XP_026843919.1|DPER	LOC6614497|XP_002038930.2|DSEC, LOC6614498|XP_032583307.1|DSEC, LOC6614499|XP_002038932.1|DSEC
OG0000411	LOC6594564|XP_002019583.1|DPER	LOC6607222|XP_002032006.2|DSEC
OG0000411	LOC113565480|XP_026843422.1|DPER	LOC6611798|XP_002036320.1|DSEC
OG0000412	LOC6592346|XP_002018293.1|DPER	LOC6621089|XP_032570877.1|DSEC
OG0000412	LOC6601963|XP_002027013.2|DPER	LOC6605668|XP_032573504.1|DSEC
OG0000413	LOC6588112|XP_002014116.2|DPER	LOC6607245|XP_002032024.1|DSEC
OG0000413	LOC6591540|XP_002017184.1|DPER	LOC6613940|XP_032576210.1|DSEC
OG0000414	LOC113565090|XP_026841449.1|DPER	LOC6608721|XP_002033445.2|DSEC
OG0000414	LOC6592908|XP_002018576.1|DPER	LOC6619146|XP_002043386.1|DSEC
OG0000415	LOC6592728|XP_002018095.1|DPER	LOC6621023|XP_002045217.1|DSEC, LOC6621331|XP_002045502.2|DSEC, LOC6615431|XP_032572433.1|DSEC
OG0000415	LOC6592730|XP_026841009.1|DPER	LOC6615429|XP_032572435.1|DSEC
OG0000416	LOC113566127|XP_026846117.1|DPER	LOC6615858|XP_032581293.1|DSEC
OG0000416	LOC6598584|XP_002023617.2|DPER	LOC6619867|XP_002044080.1|DSEC
OG0000417	LOC6594863|XP_026850980.1|DPER	LOC6607814|XP_032577581.1|DSEC
OG0000417	LOC6595330|XP_026850450.1|DPER	LOC6612889|XP_002037381.1|DSEC
OG0000418	LOC113566212|XP_026846685.1|DPER, LOC6600095|XP_002025208.2|DPER	LOC6620588|XP_032582238.1|DSEC
OG0000418	LOC6601773|XP_002026808.1|DPER	LOC6614876|XP_002039294.1|DSEC
OG0000419	LOC6602137|XP_026841016.1|DPER	LOC6609279|XP_002033969.1|DSEC
OG0000419	LOC6597763|XP_026846540.1|DPER	LOC6619951|XP_032582416.1|DSEC
OG0000421	LOC6593747|XP_026842929.1|DPER	LOC6611329|XP_032572238.1|DSEC
OG0000421	LOC6588909|XP_026844062.1|DPER	LOC6611550|XP_032574832.1|DSEC
OG0000422	LOC6594365|XP_026849933.1|DPER	LOC6620584|XP_032576054.1|DSEC
OG0000423	LOC6592331|XP_026842756.1|DPER	LOC6609809|XP_002034463.1|DSEC
OG0000423	LOC6592332|XP_002017852.1|DPER	LOC6609808|XP_002034462.1|DSEC
OG0000424	LOC6601542|XP_002026689.1|DPER	LOC6619528|XP_002043743.1|DSEC
OG0000424	LOC6601543|XP_002026690.1|DPER	LOC6609892|XP_032572392.1|DSEC
OG0000425	LOC6592350|XP_026841763.1|DPER	LOC6610054|XP_032572020.1|DSEC
OG0000426	LOC6590824|XP_002016478.1|DPER	LOC6608513|XP_002033247.2|DSEC, LOC6608512|XP_002033246.1|DSEC, LOC6608509|XP_002033243.1|DSEC
OG0000428	LOC6597141|XP_002022299.1|DPER, LOC6597142|XP_026845532.1|DPER	LOC6616384|XP_032575299.1|DSEC, LOC6616383|XP_032575101.1|DSEC
OG0000428	LOC6597143|XP_002022301.1|DPER	LOC6616382|XP_002040742.1|DSEC
OG0000429	LOC6592581|XP_026841180.1|DPER	LOC116800501|XP_032571741.1|DSEC
OG0000429	LOC6592819|XP_002017748.2|DPER	LOC6608646|XP_002033380.2|DSEC
OG0000429	LOC6592582|XP_002017747.1|DPER	LOC6608648|XP_002033382.1|DSEC
OG0000430	LOC6595313|XP_002020440.2|DPER	LOC6612898|XP_032577120.1|DSEC, LOC116801464|XP_032577121.1|DSEC
OG0000430	LOC6594091|XP_002019797.1|DPER, LOC6594090|XP_002019796.1|DPER	LOC6616658|XP_002041015.1|DSEC
OG0000431	LOC6587923|XP_002013713.1|DPER	LOC6614749|XP_032569909.1|DSEC, LOC6614750|XP_002039169.2|DSEC, LOC116800334|XP_032570331.1|DSEC
OG0000433	LOC6599288|XP_002024253.2|DPER	LOC6614817|XP_032581823.1|DSEC
OG0000433	LOC6602928|XP_002027979.1|DPER	LOC6610940|XP_002035497.1|DSEC
OG0000434	LOC6595189|XP_002020045.1|DPER	LOC6618699|XP_002042958.1|DSEC
OG0000435	LOC6597885|XP_002023045.1|DPER	LOC6617501|XP_032582116.1|DSEC
OG0000437	LOC6589388|XP_002014349.2|DPER	LOC6612001|XP_002036518.1|DSEC
OG0000437	LOC6596651|XP_002021659.1|DPER	LOC6612051|XP_002036568.1|DSEC
OG0000438	LOC113566151|XP_026846301.1|DPER, LOC113566147|XP_026846297.1|DPER, LOC113566152|XP_026846302.1|DPER, LOC113566148|XP_026846298.1|DPER, LOC113566150|XP_026846300.1|DPER, LOC113566149|XP_026846299.1|DPER, LOC113566142|XP_026846272.1|DPER, LOC113566161|XP_026846320.1|DPER, LOC113565431|XP_026843191.1|DPER, LOC113565430|XP_026843190.1|DPER, LOC113565432|XP_026843192.1|DPER, LOC113565435|XP_026843195.1|DPER, LOC113565433|XP_026843193.1|DPER, LOC113565434|XP_026843194.1|DPER, LOC113565530|XP_026843622.1|DPER, LOC113565531|XP_026843623.1|DPER	LOC6619356|XP_002043573.1|DSEC
OG0000438	LOC6594898|XP_002020498.1|DPER	LOC6612811|XP_002037312.1|DSEC
OG0000439	LOC6593872|XP_002019169.2|DPER	LOC6611747|XP_002036270.2|DSEC
OG0000439	LOC113566013|XP_026845496.1|DPER	LOC6605646|XP_002030464.1|DSEC
OG0000440	LOC6592387|XP_002018142.1|DPER	LOC6615529|XP_032572211.1|DSEC
OG0000440	LOC6590104|XP_002015660.2|DPER	LOC6608970|XP_002033684.1|DSEC
OG0000441	LOC6601574|XP_002026665.1|DPER	LOC6615373|XP_002039755.1|DSEC
OG0000441	LOC6601573|XP_002026664.2|DPER	LOC6615374|XP_002039756.1|DSEC
OG0000442	LOC6598257|XP_002023315.2|DPER	LOC6610676|XP_002035242.2|DSEC
OG0000443	LOC6600568|XP_002025686.2|DPER	LOC6610209|XP_032574636.1|DSEC
OG0000443	LOC6600569|XP_002025687.1|DPER	LOC6610208|XP_002034815.1|DSEC
OG0000444	LOC6593885|XP_026843100.1|DPER	LOC6611727|XP_002036256.2|DSEC
OG0000444	LOC6593883|XP_026843478.1|DPER	LOC6611729|XP_032583399.1|DSEC
OG0000446	LOC113566140|XP_026846258.1|DPER	LOC116802007|XP_032580731.1|DSEC, LOC6621156|XP_032581236.1|DSEC
OG0000446	LOC113565241|XP_026842771.1|DPER	LOC116800494|XP_032571722.1|DSEC
OG0000447	LOC113567148|XP_026850124.1|DPER, LOC113567288|XP_026850433.1|DPER, LOC113566851|XP_026849815.1|DPER, LOC113566920|XP_026849935.1|DPER, LOC113566790|XP_026849684.1|DPER, LOC113566788|XP_026849683.1|DPER, LOC113566979|XP_026850020.1|DPER, LOC113566978|XP_026850019.1|DPER, LOC113566981|XP_026850023.1|DPER, LOC113566980|XP_026850021.1|DPER, LOC113566977|XP_026850018.1|DPER, LOC113566935|XP_026849946.1|DPER, LOC113567290|XP_026850434.1|DPER, LOC113566901|XP_026849891.1|DPER, LOC113566983|XP_026850025.1|DPER, LOC113566982|XP_026850024.1|DPER, LOC113567041|XP_026850046.1|DPER, LOC113567198|XP_026850167.1|DPER, LOC113567042|XP_026850047.1|DPER, LOC113566868|XP_026849830.1|DPER, LOC113566984|XP_026850026.1|DPER, LOC113566934|XP_026849945.1|DPER, LOC113567053|XP_026850052.1|DPER, LOC113566503|XP_026848203.1|DPER, LOC113567136|XP_026850103.1|DPER, LOC113567141|XP_026850105.1|DPER, LOC113567173|XP_026850144.1|DPER	LOC6610388|XP_002034970.1|DSEC
OG0000448	LOC6595209|XP_002020384.1|DPER	LOC6612945|XP_002037437.1|DSEC
OG0000448	LOC6595207|XP_026846649.1|DPER	LOC6612948|XP_002037440.2|DSEC
OG0000449	LOC6596096|XP_026845262.1|DPER	LOC6606113|XP_002030921.1|DSEC
OG0000449	LOC6593300|XP_026843607.1|DPER	LOC6614716|XP_032575759.1|DSEC
OG0000450	LOC6599209|XP_026848280.1|DPER	LOC6617578|XP_032580056.1|DSEC
OG0000450	LOC6597434|XP_026846562.1|DPER	LOC6618095|XP_032580913.1|DSEC
OG0000451	LOC6596753|XP_026845921.1|DPER	LOC6615992|XP_002040359.2|DSEC
OG0000451	LOC6596755|XP_026845920.1|DPER	LOC6615990|XP_032582121.1|DSEC
OG0000453	LOC6588254|XP_002013590.1|DPER	LOC6606463|XP_002031266.2|DSEC
OG0000453	LOC6588554|XP_002013588.2|DPER	LOC6606466|XP_002031269.1|DSEC
OG0000454	LOC6587834|XP_002013276.1|DPER	LOC6614057|XP_002038511.1|DSEC
OG0000454	LOC113566494|XP_026848132.1|DPER, LOC113566493|XP_026848130.1|DPER, LOC6603969|XP_026848128.1|DPER, LOC113566491|XP_026848123.1|DPER, LOC113566492|XP_026848126.1|DPER, LOC113566495|XP_026848135.1|DPER, LOC6603361|XP_026848184.1|DPER	LOC6610386|XP_002034968.1|DSEC
OG0000455	LOC6602124|XP_026842747.1|DPER	LOC6608872|XP_032570664.1|DSEC
OG0000456	LOC6602549|XP_002027589.2|DPER	LOC6620122|XP_032579973.1|DSEC
OG0000456	LOC6598087|XP_026843226.1|DPER	LOC6611257|XP_032571490.1|DSEC
OG0000457	LOC6593846|XP_026843827.1|DPER	LOC6611780|XP_032583320.1|DSEC
OG0000457	LOC6593566|XP_026844605.1|DPER	LOC6613620|XP_032574431.1|DSEC
OG0000458	LOC6603032|XP_026843038.1|DPER	LOC6617773|XP_032583419.1|DSEC
OG0000460	LOC6595665|XP_002020725.1|DPER, LOC6595697|XP_002020723.2|DPER	LOC6617384|XP_002041709.2|DSEC
OG0000462	LOC6594110|XP_002019887.1|DPER	LOC6619083|XP_002043323.1|DSEC
OG0000462	LOC6594111|XP_002019888.1|DPER	LOC6619082|XP_002043322.2|DSEC
OG0000462	LOC6594112|XP_002019889.1|DPER	LOC6619081|XP_002043321.1|DSEC
OG0000463	LOC6595109|XP_002020183.2|DPER	LOC6607579|XP_002032348.2|DSEC
OG0000463	LOC6595108|XP_002020182.1|DPER	LOC6615246|XP_032580020.1|DSEC, LOC6607580|XP_032579337.1|DSEC
OG0000464	LOC6603035|XP_026843035.1|DPER	LOC6617772|XP_032583432.1|DSEC
OG0000464	LOC6603036|XP_026842960.1|DPER	LOC6617771|XP_032571069.1|DSEC
OG0000464	LOC6589457|XP_002014871.2|DPER	LOC6613080|XP_002037563.2|DSEC
OG0000465	LOC6594804|XP_026850832.1|DPER	LOC116801643|XP_032578373.1|DSEC
OG0000465	LOC6594805|XP_026843634.1|DPER	LOC6607792|XP_032576372.1|DSEC
OG0000466	LOC6599188|XP_002024345.1|DPER	LOC6619860|XP_032581501.1|DSEC
OG0000466	LOC6595600|XP_002020948.1|DPER	LOC6617203|XP_002041530.1|DSEC
OG0000467	LOC6590905|XP_026840784.1|DPER	LOC6607968|XP_032570033.1|DSEC
OG0000467	LOC6591011|XP_002015576.2|DPER, LOC6591012|XP_026842842.1|DPER	LOC6607951|XP_002032699.2|DSEC
OG0000468	LOC6588532|XP_002013191.1|DPER	LOC6619517|XP_032578733.1|DSEC
OG0000468	LOC6600955|XP_002026026.2|DPER	LOC6608727|XP_002033450.2|DSEC
OG0000469	LOC6589383|XP_026845021.1|DPER	LOC6617731|XP_032569998.1|DSEC
OG0000469	LOC6588688|XP_026844950.1|DPER	LOC6617729|XP_032569951.1|DSEC
OG0000470	LOC6595786|XP_002021331.1|DPER	LOC116801223|XP_032575317.1|DSEC
OG0000471	LOC6600506|XP_002025613.2|DPER	LOC6610390|XP_032575814.1|DSEC
OG0000471	LOC6596476|XP_026843263.1|DPER	LOC6613093|XP_002037576.1|DSEC
OG0000473	LOC6599962|XP_002025039.1|DPER	LOC6621160|XP_002045335.2|DSEC
OG0000473	LOC113566216|XP_026846711.1|DPER	LOC6616116|XP_032581980.1|DSEC
OG0000473	LOC6600167|XP_026846728.1|DPER	LOC6616114|XP_032580380.1|DSEC
OG0000474	LOC6602691|XP_002027718.1|DPER	LOC6618009|XP_002042317.1|DSEC
OG0000474	LOC6588422|XP_002013834.1|DPER	LOC6605267|XP_032574250.1|DSEC
OG0000475	LOC6587625|XP_026851174.1|DPER	LOC6607407|XP_002032180.1|DSEC
OG0000475	LOC6587630|XP_002013554.1|DPER	LOC6607408|XP_002032181.2|DSEC
OG0000476	LOC6595144|XP_002020134.1|DPER	LOC6607110|XP_002031898.1|DSEC
OG0000476	LOC6595145|XP_002020135.2|DPER	LOC6607109|XP_032576894.1|DSEC
OG0000477	LOC6587814|XP_002012770.1|DPER	LOC6607320|XP_002032094.1|DSEC
OG0000477	LOC6587841|XP_026843001.1|DPER	LOC6607319|XP_002032093.1|DSEC
OG0000478	LOC6591495|XP_002016879.1|DPER	LOC6617033|XP_002041361.2|DSEC
OG0000479	LOC6595030|XP_002019995.1|DPER	LOC6607134|XP_002031920.1|DSEC, LOC6607135|XP_032577633.1|DSEC
OG0000480	LOC6596374|XP_002021559.1|DPER	LOC6613139|XP_002037620.1|DSEC
OG0000480	LOC6596373|XP_002021558.2|DPER	LOC6613137|XP_002037618.1|DSEC
OG0000482	LOC6591392|XP_002017362.1|DPER	LOC6606716|XP_002031515.1|DSEC
OG0000482	LOC6594625|XP_002019471.1|DPER	LOC6621004|XP_032577425.1|DSEC, LOC6619028|XP_002043273.1|DSEC, LOC116801500|XP_032577424.1|DSEC
OG0000483	LOC6592130|XP_026840105.1|DPER	LOC6607741|XP_002032504.1|DSEC
OG0000483	LOC6592128|XP_002016835.1|DPER	LOC6607742|XP_032578824.1|DSEC
OG0000484	LOC6594225|XP_002019892.1|DPER	LOC6619078|XP_032576478.1|DSEC
OG0000484	LOC6594224|XP_002019891.1|DPER	LOC6619079|XP_002043319.1|DSEC
OG0000485	LOC6599030|XP_002024147.2|DPER	LOC6618306|XP_002042579.2|DSEC
OG0000485	LOC6599031|XP_026849020.1|DPER	LOC6618307|XP_032575115.1|DSEC
OG0000486	LOC6592528|XP_002018230.1|DPER	LOC6615747|XP_032571061.1|DSEC
OG0000486	LOC6592420|XP_026841247.1|DPER	LOC6615745|XP_032571066.1|DSEC
OG0000487	LOC113565130|XP_026841782.1|DPER	LOC116800579|XP_032572221.1|DSEC
OG0000487	LOC113565047|XP_026840973.1|DPER	LOC116800310|XP_032570260.1|DSEC
OG0000489	LOC6587552|XP_002013245.1|DPER	LOC6619535|XP_002043750.1|DSEC
OG0000489	LOC6598268|XP_002023326.2|DPER	LOC6617649|XP_002041962.2|DSEC
OG0000490	LOC6599323|XP_026847130.1|DPER	LOC6612581|XP_002037086.1|DSEC
OG0000490	LOC6602644|XP_026846715.1|DPER	LOC6615244|XP_032581623.1|DSEC
OG0000491	LOC6602080|XP_002027158.1|DPER	LOC6608738|XP_002033461.1|DSEC
