Orthogroup	DPER.longest_only	DSIM.longest_only
OG0000476	LOC6595144|XP_002020134.1|DPER	LOC6728789|XP_002104124.1|DSIM
OG0000476	LOC6595145|XP_002020135.2|DPER	LOC6728788|XP_016035478.1|DSIM
OG0000477	LOC6587814|XP_002012770.1|DPER	LOC6728990|XP_002104312.2|DSIM
OG0000477	LOC6587841|XP_026843001.1|DPER	LOC6728989|XP_002104311.1|DSIM
OG0000478	LOC6591495|XP_002016879.1|DPER	LOC6729726|XP_002105032.1|DSIM
OG0000479	LOC6595030|XP_002019995.1|DPER	LOC6728810|XP_002104144.1|DSIM, LOC6728811|XP_002104145.1|DSIM
OG0000480	LOC6596374|XP_002021559.1|DPER	LOC6730757|XP_016023173.1|DSIM
OG0000480	LOC6596373|XP_002021558.2|DPER	LOC6730755|XP_002077923.2|DSIM
OG0000482	LOC6591392|XP_002017362.1|DPER	LOC6728411|XP_002103758.1|DSIM
OG0000482	LOC6594625|XP_002019471.1|DPER	LOC6727405|XP_002102790.1|DSIM
OG0000483	LOC6592130|XP_026840105.1|DPER	LOC6729405|XP_002104720.1|DSIM
OG0000483	LOC6592128|XP_002016835.1|DPER	LOC27206920|XP_016036051.1|DSIM
OG0000484	LOC6594225|XP_002019892.1|DPER	LOC6727458|XP_039151565.1|DSIM
OG0000484	LOC6594224|XP_002019891.1|DPER	LOC6727460|XP_016034056.1|DSIM
OG0000485	LOC6599030|XP_002024147.2|DPER	LOC6738562|XP_016032422.1|DSIM
OG0000485	LOC6599031|XP_026849020.1|DPER	LOC6738563|XP_002085368.1|DSIM
OG0000486	LOC6592528|XP_002018230.1|DPER	LOC6735909|XP_016029260.1|DSIM
OG0000486	LOC6592420|XP_026841247.1|DPER	LOC6735907|XP_016029258.1|DSIM
OG0000487	LOC113565130|XP_026841782.1|DPER	LOC27209334|XP_016027590.1|DSIM
OG0000487	LOC113565047|XP_026840973.1|DPER	LOC27209106|XP_016027589.1|DSIM
OG0000488	LOC6589820|XP_026844255.1|DPER	LOC27206533|XP_016022913.1|DSIM
OG0000489	LOC6587552|XP_002013245.1|DPER	LOC27206627|XP_016037155.1|DSIM
OG0000489	LOC6598268|XP_002023326.2|DPER	LOC6740080|XP_016038891.1|DSIM
OG0000490	LOC6599323|XP_026847130.1|DPER	LOC6725028|XP_016037976.1|DSIM
OG0000490	LOC6602644|XP_026846715.1|DPER	LOC6726609|XP_039152566.1|DSIM
OG0000491	LOC6602080|XP_002027158.1|DPER	LOC6734069|XP_002081104.1|DSIM
OG0000492	LOC6592887|XP_002018206.1|DPER	LOC6733706|XP_016026674.1|DSIM
OG0000492	LOC6602432|XP_002027467.1|DPER	LOC6732477|XP_002079597.1|DSIM
OG0000493	LOC6588420|XP_002012949.1|DPER, LOC6588384|XP_002012950.1|DPER	LOC6729918|XP_002105220.1|DSIM, LOC6729917|XP_002105219.1|DSIM
OG0000494	LOC6591421|XP_002016756.2|DPER	LOC6729545|XP_039150348.1|DSIM
OG0000494	LOC6593749|XP_002018853.2|DPER	LOC6732394|XP_016025045.1|DSIM
OG0000495	LOC6599984|XP_002025142.1|DPER	LOC6725339|XP_002106356.2|DSIM
OG0000495	LOC6601578|XP_002026669.1|DPER	LOC6734661|XP_016027852.1|DSIM
OG0000496	LOC6589319|XP_026845000.1|DPER	LOC6731116|XP_016023655.1|DSIM
OG0000496	LOC113565427|XP_026843179.1|DPER	LOC6732130|XP_039152868.1|DSIM
OG0000497	LOC6595461|XP_026844291.1|DPER	LOC6731319|XP_016023891.1|DSIM
OG0000497	LOC6595459|XP_026844288.1|DPER	LOC6731320|XP_039147220.1|DSIM
OG0000498	LOC6592002|XP_002016827.1|DPER	LOC27208577|XP_016036059.1|DSIM
OG0000499	LOC6602117|XP_002027131.1|DPER	LOC6734630|XP_002081638.2|DSIM
OG0000499	LOC6596867|XP_002022071.1|DPER	LOC27207475|XP_016037878.1|DSIM
OG0000500	LOC6604009|XP_026849018.1|DPER	LOC6738567|XP_002085372.1|DSIM
OG0000500	LOC6604713|XP_002029587.2|DPER	LOC6738565|XP_016032423.1|DSIM
OG0000501	LOC6590434|XP_002015730.1|DPER	LOC6733533|XP_016026497.1|DSIM
OG0000501	LOC6590435|XP_002015731.1|DPER, LOC6590436|XP_002015732.1|DPER	LOC6739351|XP_002076257.1|DSIM
OG0000501	LOC6588922|XP_002014484.1|DPER	LOC6731666|XP_002078806.1|DSIM
OG0000502	LOC6600821|XP_002025888.1|DPER	LOC6735498|XP_002082437.1|DSIM
OG0000503	LOC6590258|XP_026842871.1|DPER	LOC6735817|XP_016029196.1|DSIM
OG0000503	LOC113565255|XP_026842870.1|DPER, LOC6590259|XP_002015889.1|DPER	LOC6735815|XP_002082725.3|DSIM, LOC6735816|XP_016029195.1|DSIM
OG0000504	LOC6601646|XP_002026760.1|DPER	LOC6738379|XP_002085188.2|DSIM
OG0000505	LOC6598466|XP_026846211.1|DPER	LOC6724999|XP_016037951.1|DSIM
OG0000505	LOC6598460|XP_026846221.1|DPER	LOC6724994|XP_039154067.1|DSIM
OG0000506	LOC6591448|XP_002016742.2|DPER	LOC6729560|XP_016036228.1|DSIM
OG0000507	LOC6599182|XP_026848358.1|DPER	LOC6725622|XP_016038817.1|DSIM
OG0000507	LOC6599183|XP_002024340.1|DPER	LOC6725623|XP_016038818.1|DSIM
OG0000508	LOC6599548|XP_026849406.1|DPER	LOC6736335|XP_016029810.2|DSIM
OG0000508	LOC6603958|XP_026849990.1|DPER	LOC6736194|XP_016029625.1|DSIM
OG0000509	LOC6590145|XP_026841357.1|DPER	LOC6734784|XP_016027983.1|DSIM
OG0000509	LOC6589944|XP_026842165.1|DPER	LOC6734768|XP_039148831.1|DSIM
OG0000510	LOC6592973|XP_002018023.1|DPER	LOC6734438|XP_002081458.1|DSIM
OG0000510	LOC6592780|XP_002018022.2|DPER	LOC6734439|XP_016027546.1|DSIM
OG0000511	LOC6589459|XP_002014738.2|DPER	LOC6732558|XP_002079677.1|DSIM
OG0000511	LOC6589245|XP_026844177.1|DPER	LOC6732559|XP_016025241.1|DSIM
OG0000512	LOC6588801|XP_002015122.2|DPER	LOC6731946|XP_002079081.1|DSIM
OG0000512	LOC6600478|XP_002025669.2|DPER	LOC6737709|XP_002084541.2|DSIM
OG0000513	LOC6591123|XP_002015504.2|DPER	LOC6739277|XP_016026129.1|DSIM
OG0000513	LOC6594004|XP_002019056.1|DPER	LOC6732762|XP_002079875.1|DSIM
OG0000514	LOC6588843|XP_026844865.1|DPER	LOC6732113|XP_016024784.1|DSIM
OG0000514	LOC6589095|XP_026844701.1|DPER	LOC6732109|XP_016024780.2|DSIM
OG0000515	LOC6602544|XP_002027573.1|DPER	LOC6724738|XP_016037401.2|DSIM
OG0000515	LOC6596020|XP_026845515.1|DPER	LOC27207145|XP_016032111.1|DSIM
OG0000516	LOC6602865|XP_026849669.1|DPER	LOC6740132|XP_016039324.1|DSIM
OG0000516	LOC6602866|XP_002027901.2|DPER	LOC6725967|XP_002106950.1|DSIM
OG0000517	LOC6601870|XP_026849346.1|DPER	LOC6738221|XP_002085033.1|DSIM
OG0000517	LOC6601869|XP_002026918.1|DPER	LOC6738222|XP_002085034.1|DSIM
OG0000521	LOC6601719|XP_026846988.1|DPER	LOC6726375|XP_002107334.2|DSIM
OG0000521	LOC6601722|XP_026847021.1|DPER	LOC6726369|XP_016022763.1|DSIM
OG0000522	LOC6594265|XP_002019512.1|DPER	LOC6727077|XP_002102474.1|DSIM
OG0000522	LOC6603110|XP_002028095.1|DPER	LOC6726119|XP_016039610.1|DSIM
OG0000523	LOC6591682|XP_002016766.1|DPER	LOC6729532|XP_016036205.1|DSIM
OG0000523	LOC6597856|XP_026846980.1|DPER	LOC6739891|XP_016040228.1|DSIM
OG0000524	LOC6587701|XP_002012756.1|DPER	LOC6729150|XP_002104471.1|DSIM
OG0000524	LOC6588160|XP_002012868.1|DPER	LOC6728643|XP_016035272.2|DSIM
OG0000525	LOC6592998|XP_002017981.1|DPER	LOC6733674|XP_016026647.1|DSIM
OG0000525	LOC6592999|XP_026842395.1|DPER	LOC6733673|XP_002080720.2|DSIM
OG0000526	LOC6593988|XP_002019030.1|DPER	LOC6732852|XP_002079962.1|DSIM
OG0000526	LOC6593170|XP_002018184.1|DPER	LOC6735353|XP_002082300.1|DSIM
OG0000527	LOC6589277|XP_026844990.1|DPER	LOC6730936|XP_016023386.1|DSIM
OG0000527	LOC6588931|XP_026845017.1|DPER	LOC6730930|XP_039154443.1|DSIM
OG0000528	LOC6588744|XP_002015091.1|DPER	LOC6730848|XP_002078012.1|DSIM
OG0000529	LOC6596480|XP_002021524.1|DPER	LOC6730711|XP_002077881.1|DSIM
OG0000530	LOC6602309|XP_026848563.1|DPER	LOC6737598|XP_016031381.2|DSIM
OG0000530	LOC6599091|XP_026849008.1|DPER	LOC6736444|XP_002083315.1|DSIM
OG0000531	LOC6589474|XP_002014920.1|DPER	LOC6732663|XP_002079780.1|DSIM
OG0000532	LOC6594648|XP_002019653.1|DPER	LOC6727358|XP_002102743.2|DSIM
OG0000532	LOC6594647|XP_002019652.1|DPER	LOC27208740|XP_016033896.2|DSIM
OG0000533	LOC6597726|XP_002022998.1|DPER	LOC27206330|XP_016040259.1|DSIM
OG0000533	LOC6588058|XP_002014113.1|DPER	LOC6728910|XP_002104240.1|DSIM
OG0000534	LOC6599384|XP_026847081.1|DPER	LOC6725839|XP_016039160.1|DSIM
OG0000534	LOC6593665|XP_026843566.1|DPER	LOC6732376|XP_016025030.1|DSIM
OG0000535	LOC6592253|XP_002017639.1|DPER	LOC6733869|XP_016026891.1|DSIM
OG0000535	LOC6591079|XP_002015699.1|DPER	LOC6733513|XP_002080568.1|DSIM
OG0000536	LOC6600303|XP_026849083.1|DPER	LOC6736884|XP_039150033.1|DSIM
OG0000537	LOC113565157|XP_026842113.1|DPER, LOC6591216|XP_026841329.1|DPER	LOC6739283|XP_016026253.1|DSIM
OG0000538	LOC113565116|XP_026841673.1|DPER	LOC27207969|XP_016028250.1|DSIM
OG0000538	LOC6590649|XP_026842859.1|DPER	LOC27206155|XP_016026571.1|DSIM
OG0000539	LOC6591890|XP_002016908.1|DPER	LOC6729697|XP_002105003.1|DSIM
OG0000539	LOC6591729|XP_002016906.1|DPER	LOC6729698|XP_002105004.1|DSIM
OG0000540	LOC6603930|XP_002028873.1|DPER	LOC6733012|XP_002080091.1|DSIM
OG0000541	LOC6592879|XP_002018546.1|DPER	LOC6735096|XP_002082073.1|DSIM
OG0000542	LOC6594041|XP_002019648.2|DPER	LOC6729614|XP_016036256.1|DSIM
OG0000542	LOC6602000|XP_026846758.1|DPER	LOC27209038|XP_016037300.1|DSIM
OG0000543	LOC6595223|XP_002020196.2|DPER	LOC6729227|XP_016035879.1|DSIM
OG0000543	LOC6590548|XP_002016228.2|DPER	LOC6739313|XP_016026414.1|DSIM
OG0000544	LOC113566396|XP_026847602.1|DPER	LOC6737052|XP_002083899.1|DSIM
OG0000544	LOC6594164|XP_002019573.2|DPER	LOC6727141|XP_016033622.1|DSIM
OG0000545	LOC6587621|XP_026840017.1|DPER	LOC6727725|XP_016034301.1|DSIM
OG0000545	LOC6587610|XP_002013107.1|DPER	LOC6727721|XP_016034296.1|DSIM
OG0000546	LOC6594469|XP_026851138.1|DPER, LOC6594150|XP_002019389.2|DPER	LOC6728042|XP_002103394.1|DSIM
OG0000546	LOC6599135|XP_002024400.1|DPER	LOC27208712|XP_016022700.1|DSIM
OG0000548	LOC6601137|XP_026848090.1|DPER	LOC6738972|XP_002085767.2|DSIM
OG0000548	LOC6601169|XP_002026268.2|DPER	LOC6738971|XP_016032799.2|DSIM
OG0000549	LOC6592523|XP_002018225.2|DPER	LOC6735914|XP_016029271.1|DSIM
OG0000550	LOC6601095|XP_002026060.1|DPER	LOC6736212|XP_016029656.1|DSIM
OG0000550	LOC113566352|XP_026847434.1|DPER	LOC27206957|XP_016029658.2|DSIM
OG0000551	LOC6601354|XP_026841458.1|DPER, LOC6602584|XP_002027608.1|DPER	LOC6734679|XP_039147993.1|DSIM
OG0000552	LOC6595049|XP_002020572.1|DPER	LOC6730180|XP_002105471.1|DSIM
OG0000552	LOC6595050|XP_026846729.1|DPER	LOC6730179|XP_002105470.1|DSIM
OG0000553	LOC6589451|XP_002014478.1|DPER	LOC6731672|XP_002078812.1|DSIM
OG0000554	LOC6595000|XP_026850186.1|DPER	LOC6729254|XP_002104574.2|DSIM
OG0000554	LOC6594999|XP_002020165.1|DPER	LOC6729255|XP_002104575.1|DSIM
OG0000555	LOC6599561|XP_002024668.1|DPER, LOC6599560|XP_002024667.1|DPER	LOC6739592|XP_002076488.1|DSIM
OG0000555	LOC6602947|XP_026848817.1|DPER	LOC6736611|XP_039149447.1|DSIM
OG0000556	LOC6600676|XP_002025749.2|DPER	LOC6726221|XP_002107196.1|DSIM
OG0000556	LOC6591984|XP_002017028.1|DPER	LOC6727909|XP_002103264.1|DSIM
OG0000557	LOC6591395|XP_002017365.1|DPER	LOC6728408|XP_002103755.1|DSIM
OG0000557	LOC6591394|XP_002017364.2|DPER	LOC6728409|XP_016035005.2|DSIM
OG0000558	LOC6592186|XP_002017046.1|DPER	LOC6727893|XP_016034500.1|DSIM
OG0000558	LOC6597633|XP_002022736.1|DPER, LOC6597634|XP_002022737.2|DPER, LOC6597638|XP_002022741.1|DPER, LOC6597636|XP_002022739.2|DPER, LOC113566633|XP_026848941.1|DPER	LOC6725385|XP_002106402.1|DSIM
OG0000559	LOC6587952|XP_026850616.1|DPER	LOC6728670|XP_016035331.1|DSIM
OG0000559	LOC6597049|XP_002022209.2|DPER	LOC6738133|XP_002084946.1|DSIM
OG0000560	LOC6590133|XP_002015610.1|DPER	LOC6733368|XP_016026282.1|DSIM
OG0000560	LOC6589973|XP_002015609.1|DPER	LOC6733366|XP_002080423.1|DSIM
OG0000561	LOC6596181|XP_002021174.2|DPER	LOC6737822|XP_016031601.1|DSIM
OG0000561	LOC6596179|XP_026845466.1|DPER	LOC6737818|XP_002084646.1|DSIM
OG0000562	LOC6598980|XP_002024017.1|DPER	LOC6737667|XP_002084499.1|DSIM
OG0000562	LOC6598875|XP_002024048.2|DPER	LOC6737647|XP_002084479.2|DSIM
OG0000563	LOC113566045|XP_026845703.1|DPER	LOC6737887|XP_002084715.2|DSIM
OG0000564	LOC6601146|XP_002026278.1|DPER	LOC6738979|XP_002085774.1|DSIM
OG0000564	LOC6601147|XP_002026279.1|DPER, LOC6601145|XP_002026277.1|DPER	LOC6738981|XP_002085776.1|DSIM
OG0000565	LOC113566036|XP_026845625.1|DPER	LOC27208129|XP_016038558.1|DSIM, LOC120285374|XP_039153881.1|DSIM, LOC120285373|XP_039153880.1|DSIM, LOC6726258|XP_039153879.1|DSIM
OG0000566	LOC6587609|XP_026851021.1|DPER	LOC6727770|XP_016034346.1|DSIM
OG0000566	LOC6602723|XP_026849465.1|DPER	LOC6736525|XP_016030112.1|DSIM
OG0000567	LOC6599255|XP_002024281.1|DPER	LOC6725239|XP_002106261.1|DSIM
OG0000567	LOC6599253|XP_002024279.1|DPER	LOC6725240|XP_039152456.1|DSIM
OG0000568	LOC6597227|XP_026846582.1|DPER	LOC6725021|XP_016037973.1|DSIM
OG0000568	LOC6591599|XP_026841402.1|DPER	LOC6726684|XP_016033176.1|DSIM
OG0000569	LOC6587970|XP_002013741.1|DPER	LOC27209076|XP_016035400.1|DSIM
OG0000569	LOC6592132|XP_002016813.1|DPER	LOC27207615|XP_039150133.1|DSIM
OG0000570	LOC6587495|XP_002013517.1|DPER	LOC6729379|XP_002104694.2|DSIM
OG0000570	LOC6587490|XP_026848874.1|DPER	LOC27206481|XP_016036022.1|DSIM
OG0000571	LOC6588397|XP_026840046.1|DPER	LOC6729914|XP_016036675.2|DSIM
OG0000571	LOC6588478|XP_026840045.1|DPER	LOC6729912|XP_016036669.1|DSIM
OG0000572	LOC6587259|XP_026844793.1|DPER	LOC6728301|XP_002103650.1|DSIM
OG0000572	LOC6587381|XP_026847857.1|DPER	LOC6728303|XP_016034939.1|DSIM
OG0000573	LOC6601182|XP_026848211.1|DPER	LOC6736499|XP_002083369.1|DSIM
OG0000573	LOC6593023|XP_002018216.1|DPER	LOC6735923|XP_002082833.1|DSIM
OG0000574	LOC6600554|XP_002025707.1|DPER	LOC6738393|XP_002085202.1|DSIM
OG0000574	LOC6594206|XP_002019665.1|DPER	LOC6727371|XP_002102756.2|DSIM
OG0000575	LOC6595966|XP_026845460.1|DPER	LOC6737849|XP_002084677.1|DSIM
OG0000575	LOC6595964|XP_026845494.1|DPER	LOC6737848|XP_039149267.1|DSIM
OG0000576	LOC6594513|XP_002019496.2|DPER	LOC6727061|XP_016033558.1|DSIM
OG0000577	LOC6588741|XP_002014938.1|DPER, LOC6588700|XP_002014941.1|DPER	LOC6732722|XP_039147006.1|DSIM
OG0000577	LOC6588702|XP_002014943.1|DPER	LOC6732723|XP_039147004.1|DSIM
OG0000578	LOC6596620|XP_002021628.2|DPER	LOC6731846|XP_016024528.1|DSIM
OG0000578	LOC6590192|XP_026842183.1|DPER	LOC6735803|XP_016029187.1|DSIM
OG0000579	LOC6588010|XP_002013612.1|DPER	LOC27206467|XP_016034754.1|DSIM
OG0000579	LOC6595808|XP_002021320.1|DPER	LOC6737900|XP_002084728.1|DSIM
OG0000580	LOC6594464|XP_002019715.1|DPER	LOC6728593|XP_002103934.1|DSIM
OG0000580	LOC6594018|XP_026850383.1|DPER	LOC6728592|XP_039150433.1|DSIM
OG0000581	LOC6594299|XP_026850244.1|DPER	LOC6727246|XP_016033748.1|DSIM
OG0000581	LOC6599419|XP_002024469.1|DPER	LOC6726136|XP_016039660.1|DSIM
OG0000582	LOC6596003|XP_026845558.1|DPER	LOC6737738|XP_016031517.1|DSIM
OG0000582	LOC6591266|XP_026840765.1|DPER	LOC6735252|XP_016028577.1|DSIM
OG0000583	LOC113565045|XP_026840957.1|DPER	LOC6735858|XP_002082768.2|DSIM
OG0000583	LOC6593162|XP_002018176.1|DPER	LOC6735863|XP_016029228.1|DSIM
OG0000584	LOC6593520|XP_002019211.1|DPER	LOC6731596|XP_002078737.1|DSIM
OG0000584	LOC6590207|XP_002016063.1|DPER, LOC6593519|XP_002019210.1|DPER	LOC6731595|XP_002078736.1|DSIM
OG0000585	LOC6599474|XP_002024594.1|DPER, LOC6599475|XP_002024595.1|DPER	LOC6737235|XP_002084075.3|DSIM, LOC120284843|XP_039150294.1|DSIM
OG0000586	LOC6590356|XP_002015836.1|DPER	LOC6735607|XP_002082527.1|DSIM
OG0000586	LOC6590693|XP_026842501.1|DPER	LOC6734312|XP_039148743.1|DSIM
OG0000589	LOC6598433|XP_026846209.1|DPER	LOC27206814|XP_039153177.1|DSIM
OG0000590	LOC6587951|XP_002014084.1|DPER	LOC6729203|XP_002104524.2|DSIM
OG0000590	LOC6597556|XP_002022805.1|DPER	LOC6725047|XP_039152240.1|DSIM
OG0000592	LOC6590926|XP_002015768.1|DPER	LOC6733436|XP_002080493.2|DSIM
OG0000592	LOC6590222|XP_002016071.1|DPER	LOC6734479|XP_016027606.1|DSIM
OG0000593	LOC6594986|XP_026840061.1|DPER	LOC6730057|XP_002105350.1|DSIM
OG0000593	LOC6603511|XP_002028490.1|DPER	LOC6726097|XP_016039566.1|DSIM
OG0000594	LOC6587448|XP_002013043.1|DPER	LOC27209439|XP_016036787.1|DSIM
OG0000594	LOC6591579|XP_002017367.2|DPER	LOC6728405|XP_002103752.2|DSIM
OG0000595	LOC113567375|XP_026850822.1|DPER	LOC6728196|XP_016034835.2|DSIM
OG0000595	LOC6594864|XP_026846833.1|DPER	LOC27208518|XP_039151611.1|DSIM
OG0000596	LOC6596830|XP_026845960.1|DPER	LOC6724830|XP_016037613.1|DSIM
OG0000596	LOC6594057|XP_002019856.1|DPER	LOC6728617|XP_016035255.1|DSIM
OG0000597	LOC6595280|XP_026851125.1|DPER	LOC6729484|XP_016036156.1|DSIM
OG0000597	LOC6594894|XP_026840050.1|DPER	LOC6730328|XP_039151359.1|DSIM
OG0000598	LOC6587400|XP_002013871.1|DPER	LOC6728292|XP_002103641.1|DSIM
OG0000599	LOC6603280|XP_002028267.2|DPER	LOC6736265|XP_016029754.1|DSIM
OG0000600	LOC6590718|XP_026841400.1|DPER	LOC6734249|XP_002081278.1|DSIM
OG0000600	LOC6590717|XP_026842346.1|DPER	LOC6734248|XP_016027299.1|DSIM
OG0000601	LOC6593687|XP_002018765.1|DPER	LOC6731309|XP_002078465.1|DSIM
OG0000601	LOC6597993|XP_026843491.1|DPER	LOC6730768|XP_002077936.2|DSIM
OG0000602	LOC6596260|XP_002021786.1|DPER	LOC6732174|XP_002079305.1|DSIM
OG0000602	LOC6596259|XP_002021785.1|DPER	LOC6732175|XP_002079306.1|DSIM
OG0000603	LOC6588887|XP_026844666.1|DPER	LOC6731453|XP_016024107.1|DSIM
OG0000604	LOC6596494|XP_002021568.1|DPER	LOC6730767|XP_002077935.1|DSIM
OG0000604	LOC6596493|XP_002021567.1|DPER	LOC6730766|XP_002077934.1|DSIM
OG0000605	LOC6593459|XP_002018597.1|DPER	LOC6733033|XP_002080112.1|DSIM
OG0000606	LOC113564920|XP_026840154.1|DPER	LOC6729172|XP_002104493.2|DSIM
OG0000607	LOC6587356|XP_002014194.1|DPER	LOC6727755|XP_002103117.1|DSIM
OG0000607	LOC6594190|XP_002019821.1|DPER	LOC27207966|XP_016033737.1|DSIM
OG0000608	LOC6591652|XP_026849674.1|DPER	LOC6729735|XP_016036395.1|DSIM
OG0000608	LOC6591913|XP_026840311.1|DPER	LOC6729730|XP_016036386.1|DSIM
OG0000609	LOC6597436|XP_026846369.1|DPER	LOC27206538|XP_016023012.1|DSIM
OG0000610	LOC6595817|XP_002021295.2|DPER	LOC6738612|XP_016032454.1|DSIM
OG0000610	LOC6592723|XP_002018090.1|DPER	LOC6735620|XP_002082540.1|DSIM
OG0000611	LOC6600868|XP_026841237.1|DPER	LOC6735484|XP_016028822.1|DSIM
OG0000612	LOC6599045|XP_026848967.1|DPER, LOC6599046|XP_002024163.2|DPER	LOC6738576|XP_002085381.2|DSIM, LOC6738575|XP_016032427.2|DSIM
OG0000612	LOC6599044|XP_026848966.1|DPER	LOC6738574|XP_002085379.1|DSIM
OG0000614	LOC6595010|XP_002020467.2|DPER	LOC6730139|XP_002105430.1|DSIM
OG0000614	LOC6599314|XP_026847099.1|DPER	LOC6739882|XP_039153006.1|DSIM
OG0000615	LOC113566642|XP_026848971.1|DPER	LOC6726360|XP_039152975.1|DSIM
OG0000615	LOC6588205|XP_002013742.1|DPER	LOC27209315|XP_039150606.1|DSIM
OG0000616	LOC6601779|XP_002026814.2|DPER	LOC6726352|XP_016039930.1|DSIM, LOC6740199|XP_016039931.1|DSIM
OG0000617	LOC6595121|XP_026840037.1|DPER	LOC6729864|XP_039151242.1|DSIM
OG0000617	LOC6598703|XP_026851189.1|DPER	LOC6728352|XP_016034977.1|DSIM
OG0000618	LOC6587880|XP_002012806.1|DPER	LOC6729022|XP_016035683.1|DSIM
OG0000618	LOC6595891|XP_002021432.1|DPER	LOC6739669|XP_016032904.1|DSIM
OG0000619	LOC6591185|XP_002015909.1|DPER	LOC6735167|XP_002082142.1|DSIM
OG0000620	LOC6598554|XP_002023708.1|DPER	LOC6726489|XP_002107446.1|DSIM
OG0000620	LOC6599632|XP_026849581.1|DPER	LOC6737420|XP_016031189.1|DSIM
OG0000621	LOC6587924|XP_002013338.1|DPER	LOC6727345|XP_002102730.1|DSIM
OG0000621	LOC6597394|XP_002022488.1|DPER	LOC6739959|XP_016037887.1|DSIM
OG0000622	LOC6601663|XP_026847557.1|DPER	LOC6737034|XP_002083881.1|DSIM
OG0000622	LOC6602712|XP_026849515.1|DPER	LOC6737393|XP_016031141.1|DSIM
OG0000623	LOC6601015|XP_026849689.1|DPER	LOC27206265|XP_016029788.1|DSIM
OG0000623	LOC6597190|XP_026845550.1|DPER	LOC27206242|XP_016030769.1|DSIM
OG0000624	LOC6592679|XP_002017946.1|DPER	LOC6735141|XP_016028423.1|DSIM
OG0000625	LOC6602966|XP_002027977.2|DPER	LOC6736941|XP_016030587.1|DSIM
OG0000625	LOC6602967|XP_002027978.1|DPER	LOC6736939|XP_002083786.1|DSIM
OG0000626	LOC6593086|XP_002017719.1|DPER	LOC6733753|XP_002080797.1|DSIM
OG0000626	LOC6592561|XP_002018243.1|DPER	LOC6735896|XP_016029250.1|DSIM
OG0000627	LOC6601405|XP_002026508.1|DPER	LOC6738464|XP_002085271.1|DSIM
OG0000627	LOC6597278|XP_002022565.1|DPER	LOC6725135|XP_002106161.1|DSIM
OG0000628	LOC6596263|XP_002021789.1|DPER	LOC6732172|XP_002079303.2|DSIM
OG0000628	LOC6589333|XP_002014358.1|DPER	LOC6731753|XP_002078888.1|DSIM
OG0000629	LOC6594077|XP_002019737.1|DPER	LOC6728572|XP_002103913.2|DSIM
OG0000629	LOC6593669|XP_002018616.1|DPER	LOC6733053|XP_002080131.2|DSIM
OG0000630	LOC6598051|XP_002023144.1|DPER	LOC6732796|XP_016025504.1|DSIM
OG0000630	LOC6598077|XP_026843309.1|DPER	LOC6732789|XP_002079902.3|DSIM
OG0000631	LOC113565754|XP_026844613.1|DPER	LOC27208670|XP_016024744.1|DSIM
OG0000631	LOC6593410|XP_026843657.1|DPER	LOC6732402|XP_016025062.1|DSIM
OG0000632	LOC6595375|XP_026844828.1|DPER	LOC6730992|XP_016023455.1|DSIM
OG0000632	LOC6595484|XP_002020656.1|DPER	LOC6730529|XP_016022984.1|DSIM
OG0000633	LOC6596016|XP_026845303.1|DPER	LOC6737751|XP_016031528.1|DSIM
OG0000633	LOC113565976|XP_026845290.1|DPER	LOC27208173|XP_039150098.1|DSIM
OG0000635	LOC6600979|XP_002025877.1|DPER	LOC6735347|XP_002082294.1|DSIM
OG0000635	LOC6603692|XP_002028663.2|DPER, LOC6603664|XP_026849675.1|DPER	LOC6726071|XP_002107053.2|DSIM
OG0000636	LOC6598048|XP_002023141.1|DPER	LOC6732793|XP_002079906.1|DSIM
OG0000636	LOC6598049|XP_002023142.1|DPER	LOC6732794|XP_016025503.1|DSIM
OG0000637	LOC6597824|XP_026846483.1|DPER	LOC6725170|XP_016038187.1|DSIM
OG0000637	LOC6597768|XP_026846541.1|DPER	LOC6725171|XP_039152707.1|DSIM
OG0000638	LOC6587236|XP_002013485.1|DPER	LOC6729311|XP_016035943.1|DSIM
OG0000638	LOC6603132|XP_002028139.1|DPER, LOC6602872|XP_002027907.1|DPER, LOC113567232|XP_026850202.1|DPER, LOC6603215|XP_026847735.1|DPER	LOC6726151|XP_016039682.1|DSIM
