Orthogroup	DPER.longest_only	DBUS.longest_only
OG0000899	LOC6587346|XP_002013665.2|DPER	LOC108601967|XP_017845444.2|DBUS, LOC108604489|XP_033149809.1|DBUS
OG0000900	LOC6591271|XP_002016026.1|DPER	LOC108596129|XP_017837081.1|DBUS
OG0000900	LOC6591270|XP_002016025.1|DPER	LOC108594898|XP_017835524.2|DBUS, LOC108595959|XP_017836735.2|DBUS
OG0000901	LOC6592414|XP_002018059.1|DPER	LOC108594722|XP_017835349.2|DBUS
OG0000902	LOC113566630|XP_026848935.1|DPER, LOC6597610|XP_026848944.1|DPER	LOC108605377|XP_033150267.1|DBUS
OG0000903	LOC6595923|XP_002021069.1|DPER	LOC108599564|XP_017841949.1|DBUS
OG0000904	LOC6596215|XP_026845444.1|DPER	LOC108597927|XP_017840032.1|DBUS, LOC108599478|XP_017841807.1|DBUS
OG0000906	LOC6593005|XP_002018457.1|DPER, LOC6593006|XP_002018458.1|DPER	LOC108596876|XP_017838543.1|DBUS, LOC108596875|XP_017838542.1|DBUS
OG0000907	LOC6590497|XP_002015646.2|DPER	LOC108596757|XP_017838327.1|DBUS
OG0000909	LOC6587755|XP_002013677.1|DPER	LOC108603143|XP_017847169.1|DBUS
OG0000911	LOC6592441|XP_002017786.1|DPER	LOC108594798|XP_017835425.1|DBUS
OG0000912	LOC6596066|XP_002021223.1|DPER	LOC108598654|XP_017840854.1|DBUS
OG0000913	LOC6595962|XP_026845486.1|DPER	LOC108600466|XP_017843549.2|DBUS
OG0000914	LOC6590248|XP_002016540.2|DPER	LOC108595832|XP_017836612.1|DBUS
OG0000915	LOC6590742|XP_002016005.1|DPER	LOC108595762|XP_017836540.1|DBUS
OG0000916	LOC6589575|XP_026843929.1|DPER	LOC108607968|XP_017854586.1|DBUS
OG0000917	LOC6596519|XP_026842953.1|DPER	LOC108607696|XP_033150850.1|DBUS
OG0000918	LOC6597991|XP_026843116.1|DPER	LOC108600439|XP_017843512.1|DBUS
OG0000920	LOC6598219|XP_002023344.1|DPER	LOC108606697|XP_017852555.1|DBUS
OG0000921	LOC6603207|XP_026845946.1|DPER, LOC113566098|XP_026845947.1|DPER	LOC108605313|XP_017850471.1|DBUS
OG0000922	LOC6601884|XP_002026933.1|DPER	LOC108598387|XP_017840494.1|DBUS
OG0000923	LOC6588607|XP_002013143.1|DPER	LOC108604421|XP_017849376.1|DBUS
OG0000924	LOC6603232|XP_026845217.1|DPER	LOC108605305|XP_017850460.2|DBUS
OG0000925	LOC6595306|XP_002020433.1|DPER	LOC108601980|XP_017845464.1|DBUS, LOC108601979|XP_017845462.1|DBUS
OG0000926	LOC6591443|XP_002016966.1|DPER	LOC108601544|XP_017844932.1|DBUS
OG0000926	LOC6594239|XP_002019973.1|DPER	LOC108602539|XP_017846161.1|DBUS
OG0000927	LOC6587478|XP_026851109.1|DPER	LOC108601373|XP_017844757.1|DBUS
OG0000927	LOC6588632|XP_002013985.1|DPER	LOC108602654|XP_017846289.2|DBUS
OG0000928	LOC6593515|XP_002019206.1|DPER, LOC6593514|XP_002019205.1|DPER	LOC108602903|XP_017846704.1|DBUS
OG0000929	LOC6596383|XP_002021536.2|DPER	LOC108600200|XP_017843106.2|DBUS
OG0000929	LOC6596382|XP_002021535.1|DPER	LOC108599286|XP_017841576.2|DBUS
OG0000930	LOC6596037|XP_026845721.1|DPER, LOC6596024|XP_002020974.1|DPER	LOC108600508|XP_017843632.1|DBUS, LOC108600507|XP_017843631.1|DBUS, LOC108600506|XP_017843630.1|DBUS
OG0000931	LOC6589927|XP_026841117.1|DPER	LOC108595511|XP_017836252.1|DBUS
OG0000931	LOC6602442|XP_002027477.2|DPER	LOC108602246|XP_017848722.1|DBUS
OG0000932	LOC6596002|XP_026845375.1|DPER	LOC108601963|XP_017845443.1|DBUS
OG0000933	LOC6593185|XP_002017900.1|DPER	LOC117134630|XP_033150975.1|DBUS
OG0000933	LOC6593184|XP_002017899.1|DPER	LOC108594791|XP_033149195.1|DBUS
OG0000934	LOC6604259|XP_002029176.1|DPER, LOC6590432|XP_002015728.1|DPER	LOC108596174|XP_017837171.1|DBUS
OG0000935	LOC6587608|XP_026850512.1|DPER	LOC108602793|XP_033149804.1|DBUS
OG0000936	LOC6592150|XP_026848428.1|DPER	LOC117134673|XP_033149000.1|DBUS
OG0000936	LOC6599140|XP_002024374.1|DPER	LOC108606026|XP_017851341.1|DBUS
OG0000937	LOC6587331|XP_026850563.1|DPER	LOC108604711|XP_017849770.1|DBUS
OG0000938	LOC113566537|XP_026848371.1|DPER	LOC108605942|XP_017851251.1|DBUS
OG0000939	LOC113565908|XP_026845080.1|DPER, LOC6589789|XP_002014636.1|DPER	LOC108607450|XP_017853776.2|DBUS, LOC108606105|XP_017851439.1|DBUS
OG0000940	LOC6599599|XP_002024689.2|DPER	LOC108598523|XP_017840693.2|DBUS
OG0000941	LOC113566184|XP_026846421.1|DPER	LOC108606949|XP_017852995.1|DBUS
OG0000942	LOC113566490|XP_026848093.1|DPER	LOC108600328|XP_017843330.1|DBUS
OG0000943	LOC6590176|XP_026842496.1|DPER	LOC108596911|XP_017838605.1|DBUS
OG0000944	LOC6599123|XP_026848288.1|DPER	LOC108605870|XP_017851172.1|DBUS
OG0000945	LOC6601058|XP_026849742.1|DPER	LOC108599847|XP_017842464.1|DBUS
OG0000946	LOC6589560|XP_002015269.1|DPER	LOC108608430|XP_017855289.1|DBUS
OG0000947	LOC6591001|XP_002016565.1|DPER	LOC108596081|XP_017836987.1|DBUS
OG0000948	LOC6601703|XP_026849928.1|DPER, LOC113566910|XP_026849921.1|DPER, LOC113566912|XP_026849923.1|DPER, LOC113566916|XP_026849929.1|DPER, LOC113566909|XP_026849920.1|DPER, LOC113566915|XP_026849927.1|DPER, LOC113566911|XP_026849922.1|DPER, LOC113566913|XP_026849925.1|DPER	LOC108597933|XP_017840038.1|DBUS
OG0000949	LOC6600062|XP_026845102.1|DPER	LOC108606546|XP_017852234.1|DBUS, LOC108606548|XP_017852236.1|DBUS
OG0000950	LOC6602904|XP_026849671.1|DPER	LOC108606209|XP_017851573.1|DBUS
OG0000950	LOC6594120|XP_002019542.2|DPER	LOC108602274|XP_017845820.1|DBUS
OG0000951	LOC6603038|XP_002028060.1|DPER	LOC108600517|XP_017843691.1|DBUS
OG0000952	LOC6595403|XP_002020876.2|DPER	LOC108608531|XP_017855435.1|DBUS
OG0000954	LOC6603167|XP_002028163.1|DPER, LOC6603169|XP_002028165.1|DPER	LOC108594951|XP_017835574.1|DBUS, LOC108594954|XP_017835576.1|DBUS, LOC108594952|XP_017835575.1|DBUS, LOC108594950|XP_017835573.1|DBUS
OG0000955	LOC6595113|XP_002020187.1|DPER	LOC108602187|XP_017845721.2|DBUS
OG0000956	LOC6594446|XP_002019911.1|DPER	LOC108603228|XP_017847332.1|DBUS
OG0000956	LOC6594329|XP_026850339.1|DPER	LOC108602214|XP_017845750.1|DBUS
OG0000957	LOC6589982|XP_002016330.1|DPER	LOC108594881|XP_017835508.1|DBUS
OG0000958	LOC6588630|XP_002013874.2|DPER, LOC113564895|XP_026839941.1|DPER, LOC6587250|XP_002013872.2|DPER, LOC6592506|XP_002018322.1|DPER	LOC108595750|XP_017836528.1|DBUS
OG0000959	LOC6595823|XP_002021300.1|DPER, LOC6599608|XP_002024698.2|DPER	LOC108600238|XP_017843155.2|DBUS
OG0000960	LOC6596763|XP_002021916.2|DPER	LOC108605781|XP_017851072.1|DBUS, LOC108607435|XP_017853755.1|DBUS, LOC108594451|XP_017835115.2|DBUS
OG0000961	LOC6601868|XP_002026917.2|DPER	LOC108599511|XP_017841868.1|DBUS
OG0000961	LOC6601871|XP_002026920.1|DPER	LOC108599509|XP_017841865.2|DBUS
OG0000963	LOC6601775|XP_002026810.1|DPER	LOC108606582|XP_017852297.1|DBUS
OG0000964	LOC6590064|XP_026841347.1|DPER, LOC113566696|XP_026849250.1|DPER	LOC108594887|XP_017835513.1|DBUS
OG0000965	LOC6600658|XP_026848620.1|DPER	LOC108607151|XP_017853285.1|DBUS
OG0000966	LOC6595173|XP_002020428.1|DPER	LOC108595733|XP_017836505.1|DBUS
OG0000968	LOC6599768|XP_002024888.1|DPER	LOC108599815|XP_017842404.1|DBUS
OG0000969	LOC6600916|XP_002025925.1|DPER	LOC108597295|XP_017839263.1|DBUS
OG0000970	LOC6597419|XP_002022427.2|DPER, LOC6597420|XP_002022428.2|DPER, LOC6594924|XP_026850452.1|DPER	LOC108604074|XP_017848832.1|DBUS
OG0000971	LOC6589751|XP_026844021.1|DPER	LOC108607728|XP_017854241.2|DBUS
OG0000972	LOC6601465|XP_026847757.1|DPER	LOC108600254|XP_017843181.2|DBUS
OG0000973	LOC6598417|XP_002023661.1|DPER, LOC6598475|XP_002023666.1|DPER, LOC6598483|XP_002023674.1|DPER	LOC108605879|XP_017851181.1|DBUS
OG0000974	LOC6603288|XP_002028269.1|DPER	LOC108598367|XP_017840477.1|DBUS
OG0000975	LOC6588475|XP_002012986.1|DPER	LOC108602406|XP_017846007.1|DBUS, LOC108602407|XP_017846009.1|DBUS
OG0000975	LOC6594595|XP_002019385.1|DPER	LOC108604090|XP_017848860.1|DBUS
OG0000976	LOC6591570|XP_026847216.1|DPER	LOC117134631|XP_017847712.1|DBUS
OG0000977	LOC6594499|XP_026850299.1|DPER	LOC108604845|XP_017849954.2|DBUS
OG0000978	LOC6594613|XP_002019836.1|DPER	LOC108603456|XP_017847776.1|DBUS
OG0000979	LOC6592635|XP_026841348.1|DPER	LOC108595039|XP_017835667.1|DBUS
OG0000980	LOC6588455|XP_002012991.1|DPER	LOC108601286|XP_017844675.1|DBUS
OG0000980	LOC6598805|XP_026851187.1|DPER	LOC108602367|XP_017845959.1|DBUS
OG0000981	LOC6589390|XP_002014351.1|DPER	LOC108597617|XP_017839750.1|DBUS
OG0000981	LOC6597465|XP_002022631.1|DPER	LOC108595809|XP_017836589.1|DBUS
OG0000982	LOC113567341|XP_026850659.1|DPER	LOC108604436|XP_017849400.1|DBUS
OG0000984	LOC113565425|XP_026843167.1|DPER	LOC108601176|XP_033149573.1|DBUS
OG0000984	LOC113565659|XP_026844128.1|DPER	LOC108602408|XP_033150722.1|DBUS
OG0000985	LOC6592664|XP_026840975.1|DPER	LOC108597491|XP_017839560.1|DBUS
OG0000988	LOC6589693|XP_002015206.1|DPER	LOC108598092|XP_017840195.1|DBUS, LOC108603653|XP_017848161.2|DBUS
OG0000990	LOC113566097|XP_026845939.1|DPER, LOC113566096|XP_026845938.1|DPER, LOC6602908|XP_026849661.1|DPER	LOC108607168|XP_017853310.1|DBUS
OG0000991	LOC6588541|XP_002013581.1|DPER	LOC108602384|XP_017845984.1|DBUS
OG0000991	LOC6598182|XP_026846152.1|DPER	LOC108606644|XP_017852432.1|DBUS
OG0000992	LOC6587813|XP_002014097.1|DPER	LOC108602198|XP_017845736.1|DBUS
OG0000993	LOC6594901|XP_002020501.1|DPER, LOC6594900|XP_002020500.1|DPER	LOC108604790|XP_017849878.1|DBUS
OG0000994	LOC6599276|XP_002024271.2|DPER	LOC108605561|XP_017850815.1|DBUS
OG0000995	LOC6593313|XP_002018652.1|DPER	LOC108605916|XP_017851221.1|DBUS
OG0000996	LOC6600948|XP_002026019.1|DPER	LOC108606580|XP_017852295.1|DBUS, LOC108595540|XP_017836284.1|DBUS
OG0000997	LOC6590895|XP_026840602.1|DPER	LOC108594679|XP_017835309.2|DBUS
OG0000998	LOC113566327|XP_026847309.1|DPER	LOC108600670|XP_017843856.1|DBUS
OG0000999	LOC6597395|XP_002022489.1|DPER	LOC108606776|XP_017852685.1|DBUS
OG0001000	LOC6603247|XP_026841996.1|DPER	LOC117135038|XP_033150756.1|DBUS
OG0001001	LOC6593132|XP_026842467.1|DPER	LOC108597086|XP_017838928.1|DBUS
OG0001002	LOC113565648|XP_026844089.1|DPER	LOC108598644|XP_017840845.1|DBUS, LOC108596304|XP_017837392.1|DBUS
OG0001003	LOC6594369|XP_002019337.2|DPER	LOC108603826|XP_033150461.1|DBUS, LOC108603978|XP_017848693.1|DBUS
OG0001004	LOC6594320|XP_002019363.1|DPER	LOC108602791|XP_017846491.1|DBUS
OG0001005	LOC6600156|XP_002025239.2|DPER	LOC108605425|XP_017850589.1|DBUS
OG0001006	LOC6600640|XP_002025651.2|DPER	LOC108598703|XP_017840917.1|DBUS
OG0001008	LOC6603108|XP_002028093.1|DPER	LOC108605191|XP_017850272.1|DBUS
OG0001009	LOC6591673|XP_002016888.1|DPER, LOC6594917|XP_002020125.1|DPER	LOC108602090|XP_017845603.1|DBUS
OG0001010	LOC6597290|XP_026846418.1|DPER	LOC108594697|XP_017835330.1|DBUS
OG0001011	LOC6602662|XP_026845926.1|DPER	LOC108606303|XP_017851782.2|DBUS
OG0001011	LOC113565632|XP_026843970.1|DPER	LOC108604533|XP_017849541.1|DBUS
OG0001012	LOC6597765|XP_002022896.2|DPER, LOC6597767|XP_026846571.1|DPER	LOC108605837|XP_017851133.2|DBUS
OG0001013	LOC6596028|XP_002021027.1|DPER	LOC108599055|XP_017841324.2|DBUS
OG0001014	LOC6602325|XP_002027339.1|DPER	LOC108599110|XP_017841388.1|DBUS
OG0001015	LOC6597881|XP_026846934.1|DPER	LOC108607262|XP_017853439.1|DBUS
OG0001015	LOC6597882|XP_026846977.1|DPER	LOC108607261|XP_017853438.1|DBUS
OG0001016	LOC6598500|XP_002023588.1|DPER	LOC108605497|XP_017850735.1|DBUS, LOC108600396|XP_017843433.1|DBUS, LOC108598199|XP_017840304.1|DBUS, LOC108605982|XP_017851294.1|DBUS
OG0001017	LOC6601589|XP_002026610.2|DPER	LOC108596852|XP_017838479.1|DBUS
OG0001019	LOC6587304|XP_002013005.1|DPER	LOC108602930|XP_017846762.1|DBUS
OG0001020	LOC6599375|XP_002024549.1|DPER	LOC108605796|XP_017851088.1|DBUS
OG0001021	LOC6593528|XP_026842964.1|DPER	LOC108607999|XP_017854649.1|DBUS
OG0001021	LOC113565421|XP_026843158.1|DPER	LOC108607998|XP_017854648.1|DBUS
OG0001022	LOC6602844|XP_002027870.1|DPER	LOC117134924|XP_033150319.1|DBUS
OG0001024	LOC6588193|XP_002012994.1|DPER	LOC108604103|XP_017848872.1|DBUS
OG0001025	LOC6596133|XP_002021097.1|DPER	LOC108598015|XP_017840119.1|DBUS, LOC108598017|XP_017840120.1|DBUS, LOC108598018|XP_033149507.1|DBUS, LOC108598656|XP_017840856.1|DBUS
OG0001026	LOC6590551|XP_002016231.1|DPER	LOC108600168|XP_017843062.1|DBUS, LOC108594903|XP_017835530.1|DBUS
OG0001027	LOC6595821|XP_026845283.1|DPER	LOC108600201|XP_017843104.1|DBUS
OG0001028	LOC6596609|XP_002021605.1|DPER	LOC108604114|XP_017848890.1|DBUS
OG0001031	LOC6593647|XP_026844596.1|DPER	LOC108607683|XP_017854129.1|DBUS
OG0001032	LOC6597923|XP_026843427.1|DPER	LOC108608220|XP_017854987.2|DBUS
OG0001033	LOC6589258|XP_026844114.1|DPER, LOC6599988|XP_026849155.1|DPER	LOC108594834|XP_017835460.1|DBUS
OG0001034	LOC6602157|XP_026847975.1|DPER	LOC108598184|XP_017840288.2|DBUS
OG0001035	LOC6597788|XP_002022920.1|DPER	LOC108605623|XP_017850894.1|DBUS
OG0001035	LOC6597841|XP_002022919.2|DPER	LOC108605622|XP_017850893.1|DBUS
OG0001036	LOC6597431|XP_026846564.1|DPER	LOC108606830|XP_017852804.1|DBUS
OG0001036	LOC6594089|XP_002019795.1|DPER	LOC108602248|XP_017845787.1|DBUS
OG0001037	LOC113566563|XP_026848491.1|DPER, LOC6589938|XP_002015966.1|DPER	LOC108598646|XP_017840837.2|DBUS
OG0001038	LOC6594210|XP_002019669.1|DPER, LOC6594211|XP_002019670.1|DPER	LOC108604497|XP_017849482.1|DBUS
OG0001039	LOC6587420|XP_002013503.1|DPER, LOC6587178|XP_002013502.1|DPER	LOC117134865|XP_033150050.1|DBUS
OG0001042	LOC6595062|XP_002020416.1|DPER	LOC108601652|XP_017845041.1|DBUS
OG0001043	LOC6597811|XP_002022943.1|DPER	LOC108605170|XP_017850244.1|DBUS
OG0001044	LOC6590851|XP_002016364.1|DPER	LOC108594671|XP_017835301.1|DBUS
OG0001045	LOC6590815|XP_026841175.1|DPER	LOC108597686|XP_017839850.1|DBUS
OG0001046	LOC6592667|XP_002018391.1|DPER	LOC108595821|XP_017836601.1|DBUS
OG0001047	LOC6592751|XP_002017868.1|DPER	LOC108596391|XP_017837558.1|DBUS
OG0001048	LOC6592711|XP_002018078.1|DPER	LOC108595004|XP_017835628.1|DBUS
OG0001049	LOC6599675|XP_002024807.2|DPER	LOC108600752|XP_017843995.1|DBUS
OG0001050	LOC6587782|XP_002012768.2|DPER, LOC6599758|XP_002024878.1|DPER, LOC6588958|XP_002014341.1|DPER	LOC108600638|XP_017843819.1|DBUS
OG0001051	LOC6589449|XP_002014476.1|DPER	LOC108607720|XP_017854225.2|DBUS
OG0001052	LOC6589073|XP_002014522.1|DPER	LOC108607995|XP_017854645.2|DBUS
OG0001053	LOC113566194|XP_026846524.1|DPER, LOC6597402|XP_002022494.2|DPER	LOC108607181|XP_017853326.1|DBUS, LOC108600249|XP_017843906.2|DBUS
OG0001054	LOC6587843|XP_002012745.1|DPER	LOC108604574|XP_017849594.1|DBUS
OG0001055	LOC6594157|XP_026840245.1|DPER	LOC108603607|XP_017848042.1|DBUS, LOC108604006|XP_017848734.1|DBUS
OG0001056	LOC6603665|XP_026845775.1|DPER	LOC108605667|XP_017850947.1|DBUS
OG0001057	LOC6593374|XP_002019040.1|DPER	LOC108600029|XP_017842839.1|DBUS
OG0001058	LOC6596934|XP_026845640.1|DPER	LOC108606604|XP_017852353.1|DBUS
OG0001059	LOC6599082|XP_026849010.1|DPER	LOC108599123|XP_017841400.2|DBUS
OG0001060	LOC6598408|XP_002023652.1|DPER, LOC6598414|XP_002023658.1|DPER, LOC113566155|XP_026846306.1|DPER, LOC6598406|XP_002023650.2|DPER, LOC6588407|XP_002014155.1|DPER	LOC108601684|XP_017845082.1|DBUS
OG0001061	LOC6598636|XP_002023817.1|DPER, LOC6598635|XP_002023816.2|DPER	LOC108602610|XP_017846236.1|DBUS
OG0001062	LOC6588645|XP_002013255.1|DPER	LOC108602231|XP_017845768.1|DBUS
OG0001062	LOC6587409|XP_002013254.2|DPER	LOC108604577|XP_017849597.1|DBUS
OG0001063	LOC6602591|XP_002027615.2|DPER	LOC108604992|XP_017850048.1|DBUS
OG0001064	LOC6596975|XP_002022139.2|DPER	LOC108605092|XP_017850146.2|DBUS
OG0001065	LOC113565195|XP_026842411.1|DPER, LOC6601092|XP_026847341.1|DPER	LOC108595179|XP_033149244.1|DBUS, LOC108595470|XP_017836203.1|DBUS
OG0001067	LOC6602450|XP_026843674.1|DPER	LOC108602048|XP_017845553.2|DBUS
OG0001067	LOC113565559|XP_026843675.1|DPER	LOC108602058|XP_017845565.2|DBUS
OG0001068	LOC113566663|XP_026849043.1|DPER, LOC6596011|XP_002021000.1|DPER	LOC108601030|XP_017844570.2|DBUS
OG0001069	LOC6601306|XP_002026344.2|DPER	LOC108596017|XP_017836839.1|DBUS, LOC108596529|XP_017837904.2|DBUS
OG0001070	LOC6587941|XP_002012812.2|DPER, LOC6591662|XP_002016991.2|DPER	LOC108602548|XP_017846169.1|DBUS
OG0001071	LOC6596647|XP_002021655.1|DPER	LOC108595951|XP_017836730.2|DBUS, LOC108605617|XP_017850891.1|DBUS, LOC108599840|XP_017842448.2|DBUS, LOC117135043|XP_033150780.1|DBUS, LOC108594609|XP_017835245.2|DBUS, LOC108605627|XP_017850903.1|DBUS, LOC108607465|XP_017853795.1|DBUS, LOC108601378|XP_017844770.2|DBUS, LOC108604849|XP_017849962.2|DBUS, LOC108601389|XP_017844781.2|DBUS, LOC117135026|XP_033150729.1|DBUS
OG0001072	LOC6600589|XP_002025644.2|DPER	LOC108599242|XP_017841528.2|DBUS
OG0001073	LOC6598750|XP_002023784.2|DPER	LOC108604201|XP_033149922.1|DBUS
OG0001074	LOC6590379|XP_002015481.1|DPER	LOC108595378|XP_017836094.1|DBUS
OG0001075	LOC6601212|XP_026848096.1|DPER	LOC108601025|XP_017844390.1|DBUS
OG0001077	LOC6592151|XP_002016807.1|DPER	LOC108601650|XP_017845039.1|DBUS
OG0001078	LOC6601724|XP_026847007.1|DPER	LOC108605494|XP_033150288.1|DBUS
OG0001079	LOC6601903|XP_002026952.2|DPER, LOC6604053|XP_026850184.1|DPER, LOC113566780|XP_026849676.1|DPER, LOC6604111|XP_026849643.1|DPER, LOC6603727|XP_026849521.1|DPER, LOC113566740|XP_026849520.1|DPER, LOC113566774|XP_026849642.1|DPER, LOC113566775|XP_026849644.1|DPER, LOC113566781|XP_026849677.1|DPER, LOC113566836|XP_026849807.1|DPER, LOC113567166|XP_026850140.1|DPER, LOC113566954|XP_026849997.1|DPER	LOC108600250|XP_017843175.1|DBUS
OG0001080	LOC6601038|XP_026849752.1|DPER	LOC108600145|XP_017843028.1|DBUS
OG0001081	LOC113565172|XP_026842217.1|DPER	LOC108595457|XP_017836187.1|DBUS, LOC108595079|XP_017835719.1|DBUS
OG0001082	LOC6598435|XP_026846128.1|DPER, LOC6598437|XP_026846126.1|DPER, LOC6593268|XP_002017919.1|DPER	LOC108597660|XP_017839808.1|DBUS
OG0001083	LOC113567101|XP_026850079.1|DPER, LOC6601217|XP_002026313.1|DPER	LOC108599964|XP_017842706.1|DBUS
OG0001084	LOC6590304|XP_026840668.1|DPER	LOC108597324|XP_017839304.1|DBUS
OG0001085	LOC6602130|XP_002027102.1|DPER	LOC108595556|XP_033148997.1|DBUS
OG0001086	LOC6590020|XP_002016574.1|DPER	LOC108597096|XP_017838950.1|DBUS
OG0001087	LOC6589737|XP_002015141.1|DPER	LOC108608044|XP_033149145.1|DBUS
OG0001088	LOC6600581|XP_026847597.1|DPER	LOC108597920|XP_017840026.2|DBUS
OG0001089	LOC6599787|XP_026847285.1|DPER	LOC108598487|XP_033149373.1|DBUS
OG0001090	LOC6595874|XP_026845576.1|DPER	LOC108599013|XP_017841280.1|DBUS
OG0001092	LOC6593748|XP_002018852.1|DPER	LOC108600319|XP_017843314.1|DBUS
OG0001093	LOC6598113|XP_002023269.1|DPER	LOC108599730|XP_017842224.1|DBUS
OG0001094	LOC6598086|XP_026843510.1|DPER	LOC108601054|XP_033150057.1|DBUS
OG0001095	LOC6602657|XP_002027676.2|DPER	LOC108598464|XP_017840597.1|DBUS
OG0001096	LOC6595704|XP_026844660.1|DPER	LOC108607817|XP_017854353.1|DBUS
OG0001097	LOC113565686|XP_026844277.1|DPER	LOC108596759|XP_017838333.1|DBUS
OG0001099	LOC6602991|XP_002028018.1|DPER	LOC108598330|XP_017840435.2|DBUS, LOC108600151|XP_017843035.1|DBUS
OG0001100	LOC6594666|XP_026841605.1|DPER	LOC108601762|XP_017845175.1|DBUS
OG0001101	LOC6589976|XP_026840594.1|DPER	LOC108596769|XP_017838350.1|DBUS
OG0001102	LOC6601953|XP_026849623.1|DPER	LOC108598214|XP_033149403.1|DBUS
OG0001103	LOC6598605|XP_002023850.1|DPER	LOC108602193|XP_017845730.1|DBUS
OG0001104	LOC6591285|XP_026841023.1|DPER	LOC108596952|XP_017838679.1|DBUS
OG0001105	LOC6602893|XP_002027916.1|DPER	LOC108605239|XP_017850341.1|DBUS
OG0001106	LOC6602541|XP_026846779.1|DPER	LOC108607389|XP_017853631.1|DBUS
OG0001108	LOC6592125|XP_002016832.1|DPER, LOC6592113|XP_002016839.1|DPER	LOC108601517|XP_017844906.1|DBUS
OG0001111	LOC6589997|XP_002016047.1|DPER	LOC108595418|XP_017836133.1|DBUS
OG0001112	LOC6590441|XP_002015868.1|DPER	LOC108595780|XP_017836561.1|DBUS
OG0001113	LOC6602451|XP_002027464.1|DPER	LOC108608482|XP_017855366.1|DBUS
OG0001113	LOC6602449|XP_002027462.1|DPER	LOC108604755|XP_017849835.1|DBUS
OG0001114	LOC6596588|XP_002021675.1|DPER	LOC108598353|XP_017840463.1|DBUS
OG0001115	LOC6588890|XP_002014678.2|DPER	LOC108601074|XP_017844461.2|DBUS
OG0001116	LOC6591127|XP_026842706.1|DPER	LOC108596496|XP_017837811.1|DBUS
OG0001116	LOC6591128|XP_002016488.1|DPER	LOC117134708|XP_033149118.1|DBUS
OG0001117	LOC6598915|XP_002024102.2|DPER, LOC6598896|XP_026847934.1|DPER	LOC108598019|XP_017840122.2|DBUS
OG0001118	LOC113566759|XP_026849595.1|DPER, LOC113566178|XP_026846367.1|DPER, LOC113566757|XP_026849593.1|DPER, LOC113566758|XP_026849594.1|DPER, LOC113566174|XP_026846363.1|DPER, LOC113566761|XP_026849597.1|DPER, LOC113566762|XP_026849598.1|DPER, LOC113566176|XP_026846365.1|DPER, LOC113566177|XP_026846366.1|DPER, LOC113566760|XP_026849596.1|DPER, LOC113566175|XP_026846364.1|DPER	LOC108606121|XP_017851463.1|DBUS
OG0001119	LOC6594399|XP_002019345.1|DPER	LOC117134713|XP_033149138.1|DBUS
OG0001120	LOC6598804|XP_026851183.1|DPER	LOC108602369|XP_017845960.1|DBUS
OG0001121	LOC6590764|XP_026840653.1|DPER	LOC108596153|XP_017837137.1|DBUS
OG0001122	LOC6604104|XP_026850106.1|DPER, LOC6603658|XP_026849785.1|DPER, LOC113566828|XP_026849787.1|DPER, LOC113567157|XP_026850131.1|DPER, LOC6604114|XP_026849782.1|DPER, LOC113566827|XP_026849783.1|DPER, LOC6603657|XP_026849786.1|DPER, LOC6604125|XP_026850093.1|DPER, LOC6604087|XP_026849784.1|DPER, LOC113567119|XP_026850092.1|DPER, LOC113567161|XP_026850138.1|DPER, LOC6604210|XP_026848005.1|DPER	LOC108598440|XP_017840562.2|DBUS
OG0001124	LOC6588595|XP_026850803.1|DPER	LOC108603667|XP_017848151.1|DBUS
OG0001125	LOC6587936|XP_002013333.1|DPER	LOC108601789|XP_017845212.1|DBUS
OG0001126	LOC6600320|XP_026849097.1|DPER	LOC108599515|XP_033149288.1|DBUS
OG0001127	LOC6596010|XP_002020999.1|DPER	LOC108598165|XP_017840271.2|DBUS
OG0001128	LOC6590181|XP_002016334.2|DPER	LOC108597779|XP_017839983.1|DBUS
OG0001129	LOC6588784|XP_026843915.1|DPER	LOC108608259|XP_033150727.1|DBUS
OG0001130	LOC6589276|XP_002014454.1|DPER	LOC108602684|XP_017846354.2|DBUS
OG0001131	LOC6601989|XP_026846838.1|DPER	LOC108607382|XP_033150543.1|DBUS
OG0001133	LOC6596614|XP_026843742.1|DPER	LOC108596929|XP_033150025.1|DBUS
OG0001134	LOC6590624|XP_026841099.1|DPER	LOC108597562|XP_017839660.1|DBUS
OG0001135	LOC6588013|XP_002013605.1|DPER	LOC108602839|XP_017846579.1|DBUS
OG0001136	LOC6592084|XP_026840360.1|DPER	LOC108601248|XP_033149955.1|DBUS
OG0001136	LOC6592073|XP_002017522.1|DPER	LOC108601257|XP_033149797.1|DBUS
OG0001137	LOC6588247|XP_002013400.1|DPER	LOC108601265|XP_017844654.1|DBUS
OG0001138	LOC6601036|XP_026849753.1|DPER	LOC108600147|XP_017843029.1|DBUS
OG0001139	LOC6602846|XP_002027875.1|DPER	LOC117134797|XP_033149599.1|DBUS, LOC108598162|XP_017840268.2|DBUS
OG0001140	LOC6594883|XP_026843503.1|DPER	LOC108603554|XP_017847962.1|DBUS
OG0001141	LOC6587811|XP_002013703.2|DPER, LOC6587979|XP_002013704.2|DPER	LOC108601445|XP_017844831.2|DBUS
OG0001142	LOC6598694|XP_002023948.1|DPER	LOC108602194|XP_017845732.1|DBUS
OG0001142	LOC6598693|XP_026851074.1|DPER	LOC108601440|XP_017844827.1|DBUS
