Orthogroup	DPER.longest_only	DKIK.longest_only
OG0000501	LOC6590434|XP_002015730.1|DPER	LOC108070906|XP_017017051.1|DKIK
OG0000501	LOC6590435|XP_002015731.1|DPER, LOC6590436|XP_002015732.1|DPER	LOC108070790|XP_017016878.1|DKIK
OG0000501	LOC6588922|XP_002014484.1|DPER	LOC108076884|XP_017025404.1|DKIK
OG0000502	LOC6600821|XP_002025888.1|DPER	LOC108078460|XP_017027841.1|DKIK
OG0000503	LOC6590258|XP_026842871.1|DPER	LOC108072232|XP_017018783.1|DKIK
OG0000503	LOC113565255|XP_026842870.1|DPER, LOC6590259|XP_002015889.1|DPER	LOC108072228|XP_017018780.1|DKIK, LOC108074489|XP_017022051.1|DKIK, LOC108072233|XP_017018784.1|DKIK
OG0000504	LOC6601646|XP_002026760.1|DPER	LOC108079882|XP_017029888.1|DKIK, LOC108083296|XP_017034522.1|DKIK
OG0000505	LOC6598466|XP_026846211.1|DPER	LOC108071787|XP_017018141.1|DKIK
OG0000505	LOC6598460|XP_026846221.1|DPER	LOC108080116|XP_017030236.1|DKIK
OG0000506	LOC6591448|XP_002016742.2|DPER	LOC108073351|XP_017020404.1|DKIK, LOC108073370|XP_017020423.1|DKIK
OG0000507	LOC6599182|XP_026848358.1|DPER	LOC108079265|XP_017029045.1|DKIK
OG0000507	LOC6599183|XP_002024340.1|DPER	LOC108079261|XP_017029039.1|DKIK
OG0000508	LOC6599548|XP_026849406.1|DPER	LOC108078445|XP_017027823.1|DKIK
OG0000508	LOC6603958|XP_026849990.1|DPER	LOC108084753|XP_017036554.1|DKIK
OG0000509	LOC6590145|XP_026841357.1|DPER	LOC108076359|XP_017024645.1|DKIK
OG0000509	LOC6589944|XP_026842165.1|DPER	LOC108076397|XP_017024724.1|DKIK
OG0000510	LOC6592973|XP_002018023.1|DPER	LOC108073052|XP_017020008.1|DKIK
OG0000510	LOC6592780|XP_002018022.2|DPER	LOC108073053|XP_017020009.1|DKIK
OG0000511	LOC6589459|XP_002014738.2|DPER	LOC108077021|XP_017025618.1|DKIK
OG0000511	LOC6589245|XP_026844177.1|DPER	LOC108077316|XP_017026094.1|DKIK
OG0000512	LOC6588801|XP_002015122.2|DPER	LOC108082064|XP_017032830.1|DKIK
OG0000512	LOC6600478|XP_002025669.2|DPER	LOC108073755|XP_017021011.1|DKIK
OG0000513	LOC6591123|XP_002015504.2|DPER	LOC108076494|XP_017024874.1|DKIK
OG0000513	LOC6594004|XP_002019056.1|DPER	LOC108082169|XP_017032964.1|DKIK
OG0000514	LOC6588843|XP_026844865.1|DPER	LOC108077215|XP_017025957.1|DKIK
OG0000514	LOC6589095|XP_026844701.1|DPER	LOC108077193|XP_017025926.1|DKIK
OG0000515	LOC6602544|XP_002027573.1|DPER	LOC108074899|XP_017022614.1|DKIK
OG0000515	LOC6596020|XP_026845515.1|DPER	LOC108078616|XP_017028028.1|DKIK, LOC108078617|XP_017028029.1|DKIK
OG0000516	LOC6602865|XP_026849669.1|DPER	LOC108079189|XP_017028935.1|DKIK
OG0000516	LOC6602866|XP_002027901.2|DPER	LOC108079188|XP_017028934.1|DKIK
OG0000517	LOC6601870|XP_026849346.1|DPER	LOC108083663|XP_017035025.1|DKIK
OG0000517	LOC6601869|XP_002026918.1|DPER	LOC108083662|XP_017035024.1|DKIK
OG0000518	LOC6597156|XP_002022361.1|DPER	LOC108078001|XP_017027046.1|DKIK
OG0000518	LOC6601652|XP_002026747.1|DPER, LOC6599088|XP_002024221.1|DPER	LOC108080761|XP_017031103.1|DKIK
OG0000521	LOC6601719|XP_026846988.1|DPER	LOC108082937|XP_017034033.1|DKIK
OG0000521	LOC6601722|XP_026847021.1|DPER	LOC108082900|XP_017033972.1|DKIK
OG0000522	LOC6594265|XP_002019512.1|DPER	LOC108085396|XP_017037453.1|DKIK
OG0000522	LOC6603110|XP_002028095.1|DPER	LOC108083609|XP_017034970.1|DKIK
OG0000523	LOC6591682|XP_002016766.1|DPER	LOC108073457|XP_017020581.1|DKIK
OG0000523	LOC6597856|XP_026846980.1|DPER	LOC108074183|XP_017021609.1|DKIK
OG0000524	LOC6587701|XP_002012756.1|DPER	LOC108083745|XP_017035150.1|DKIK
OG0000524	LOC6588160|XP_002012868.1|DPER	LOC108077615|XP_017026511.1|DKIK, LOC108077841|XP_017026857.1|DKIK
OG0000525	LOC6592998|XP_002017981.1|DPER	LOC108077961|XP_017026990.1|DKIK
OG0000525	LOC6592999|XP_026842395.1|DPER	LOC108078079|XP_017027155.1|DKIK
OG0000526	LOC6593988|XP_002019030.1|DPER	LOC108075598|XP_017023609.1|DKIK
OG0000526	LOC6593170|XP_002018184.1|DPER	LOC108083996|XP_017035502.1|DKIK
OG0000527	LOC6589277|XP_026844990.1|DPER	LOC108086082|XP_017038389.1|DKIK
OG0000527	LOC6588931|XP_026845017.1|DPER	LOC108086168|XP_017038519.1|DKIK
OG0000528	LOC6588744|XP_002015091.1|DPER	LOC108082197|XP_017033009.1|DKIK
OG0000529	LOC6596480|XP_002021524.1|DPER	LOC108077335|XP_017026113.1|DKIK
OG0000530	LOC6602309|XP_026848563.1|DPER	LOC108073264|XP_017020311.1|DKIK
OG0000530	LOC6599091|XP_026849008.1|DPER	LOC108075126|XP_017022898.1|DKIK
OG0000531	LOC6593819|XP_002019066.1|DPER	LOC108081471|XP_017032156.1|DKIK
OG0000531	LOC6589474|XP_002014920.1|DPER	LOC108074321|XP_017021810.1|DKIK
OG0000532	LOC6594648|XP_002019653.1|DPER	LOC108081474|XP_017032161.1|DKIK
OG0000532	LOC6594647|XP_002019652.1|DPER	LOC108081490|XP_017032177.1|DKIK
OG0000533	LOC6597726|XP_002022998.1|DPER	LOC108074179|XP_017021605.1|DKIK
OG0000533	LOC6588058|XP_002014113.1|DPER	LOC108083184|XP_017034371.1|DKIK
OG0000534	LOC6599384|XP_026847081.1|DPER	LOC108080387|XP_017030602.1|DKIK, LOC108080348|XP_017030538.1|DKIK
OG0000534	LOC6593665|XP_026843566.1|DPER	LOC108085252|XP_017037288.1|DKIK
OG0000535	LOC6592253|XP_002017639.1|DPER	LOC108072895|XP_017019708.1|DKIK
OG0000535	LOC6591079|XP_002015699.1|DPER	LOC108078405|XP_017027751.1|DKIK
OG0000536	LOC6600303|XP_026849083.1|DPER	LOC108085983|XP_017038273.1|DKIK
OG0000537	LOC113565157|XP_026842113.1|DPER, LOC6591216|XP_026841329.1|DPER	LOC108081340|XP_017031970.1|DKIK
OG0000538	LOC113565116|XP_026841673.1|DPER	LOC108078003|XP_017027045.1|DKIK
OG0000538	LOC6590649|XP_026842859.1|DPER	LOC108082499|XP_017033408.1|DKIK
OG0000539	LOC6591890|XP_002016908.1|DPER	LOC108085851|XP_017038098.1|DKIK
OG0000539	LOC6591729|XP_002016906.1|DPER	LOC108085840|XP_017038086.1|DKIK
OG0000540	LOC6589065|XP_002015222.1|DPER	LOC108074782|XP_017022448.1|DKIK
OG0000540	LOC6603930|XP_002028873.1|DPER	LOC108074773|XP_017022440.1|DKIK
OG0000542	LOC6594041|XP_002019648.2|DPER	LOC108072052|XP_017018534.1|DKIK
OG0000542	LOC6602000|XP_026846758.1|DPER	LOC108085121|XP_017037152.1|DKIK
OG0000543	LOC6595223|XP_002020196.2|DPER	LOC108080291|XP_017030452.1|DKIK
OG0000543	LOC6590548|XP_002016228.2|DPER	LOC108076794|XP_017025304.1|DKIK
OG0000544	LOC113566396|XP_026847602.1|DPER	LOC108079123|XP_017028855.1|DKIK
OG0000544	LOC6594164|XP_002019573.2|DPER	LOC108074099|XP_017021482.1|DKIK
OG0000545	LOC6587621|XP_026840017.1|DPER	LOC108075398|XP_017023309.1|DKIK
OG0000545	LOC6587610|XP_002013107.1|DPER	LOC108075645|XP_017023678.1|DKIK
OG0000546	LOC6594469|XP_026851138.1|DPER, LOC6594150|XP_002019389.2|DPER	LOC108084378|XP_017036054.1|DKIK
OG0000546	LOC6599135|XP_002024400.1|DPER	LOC108083522|XP_017034844.1|DKIK, LOC108079245|XP_017029019.1|DKIK
OG0000547	LOC6598288|XP_002023311.1|DPER	LOC108084471|XP_017036174.1|DKIK
OG0000548	LOC6601137|XP_026848090.1|DPER	LOC108085792|XP_017038029.1|DKIK
OG0000548	LOC6601169|XP_002026268.2|DPER	LOC108085791|XP_017038028.1|DKIK
OG0000549	LOC6592523|XP_002018225.2|DPER	LOC108076479|XP_017024857.1|DKIK
OG0000550	LOC6601095|XP_002026060.1|DPER	LOC108079069|XP_017028772.1|DKIK
OG0000550	LOC113566352|XP_026847434.1|DPER	LOC108079054|XP_017028750.1|DKIK
OG0000551	LOC6601354|XP_026841458.1|DPER, LOC6602584|XP_002027608.1|DPER	LOC108072919|XP_017019753.1|DKIK
OG0000552	LOC6595049|XP_002020572.1|DPER	LOC108085919|XP_017038183.1|DKIK
OG0000552	LOC6595050|XP_026846729.1|DPER	LOC108085913|XP_017038175.1|DKIK
OG0000553	LOC6589451|XP_002014478.1|DPER	LOC108077083|XP_017025740.1|DKIK
OG0000554	LOC6595000|XP_026850186.1|DPER	LOC108081171|XP_017031716.1|DKIK
OG0000554	LOC6594999|XP_002020165.1|DPER	LOC108081172|XP_017031717.1|DKIK
OG0000555	LOC6599561|XP_002024668.1|DPER, LOC6599560|XP_002024667.1|DPER	LOC108078648|XP_017028068.1|DKIK
OG0000555	LOC6602947|XP_026848817.1|DPER	LOC108079897|XP_017029914.1|DKIK
OG0000556	LOC6600676|XP_002025749.2|DPER	LOC108080353|XP_017030546.1|DKIK
OG0000556	LOC6591984|XP_002017028.1|DPER	LOC108081229|XP_017031794.1|DKIK
OG0000557	LOC6591395|XP_002017365.1|DPER	LOC108080430|XP_017030652.1|DKIK
OG0000557	LOC6591394|XP_002017364.2|DPER	LOC108080431|XP_017030653.1|DKIK
OG0000558	LOC6592186|XP_002017046.1|DPER	LOC108080944|XP_017031338.1|DKIK
OG0000558	LOC6597633|XP_002022736.1|DPER, LOC6597634|XP_002022737.2|DPER, LOC6597638|XP_002022741.1|DPER, LOC6597636|XP_002022739.2|DPER, LOC113566633|XP_026848941.1|DPER	LOC108071723|XP_017018036.1|DKIK
OG0000559	LOC6587952|XP_026850616.1|DPER	LOC108085900|XP_017038154.1|DKIK
OG0000559	LOC6597049|XP_002022209.2|DPER	LOC108083011|XP_017034125.1|DKIK
OG0000560	LOC6590133|XP_002015610.1|DPER	LOC108081832|XP_017032562.1|DKIK
OG0000560	LOC6589973|XP_002015609.1|DPER	LOC108081831|XP_017032561.1|DKIK
OG0000561	LOC6596181|XP_002021174.2|DPER	LOC108070495|XP_017016479.1|DKIK
OG0000561	LOC6596179|XP_026845466.1|DPER	LOC108070492|XP_017016474.1|DKIK
OG0000562	LOC6598980|XP_002024017.1|DPER	LOC108073960|XP_017021286.1|DKIK
OG0000562	LOC6598875|XP_002024048.2|DPER	LOC108073994|XP_017021336.1|DKIK
OG0000563	LOC6595802|XP_026845541.1|DPER	LOC108070399|XP_017016339.1|DKIK
OG0000563	LOC113566045|XP_026845703.1|DPER	LOC108070400|XP_017016341.1|DKIK
OG0000564	LOC6601146|XP_002026278.1|DPER	LOC108085799|XP_017038036.1|DKIK
OG0000564	LOC6601147|XP_002026279.1|DPER, LOC6601145|XP_002026277.1|DPER	LOC108085794|XP_017038032.1|DKIK
OG0000565	LOC113566036|XP_026845625.1|DPER	LOC108077542|XP_017026424.1|DKIK, LOC108085285|XP_017037325.1|DKIK, LOC108071274|XP_017017455.1|DKIK
OG0000566	LOC6587609|XP_026851021.1|DPER	LOC108071462|XP_017017713.1|DKIK
OG0000566	LOC6602723|XP_026849465.1|DPER	LOC108075244|XP_017023090.1|DKIK
OG0000567	LOC6599255|XP_002024281.1|DPER	LOC108084641|XP_017036421.1|DKIK
OG0000567	LOC6599253|XP_002024279.1|DPER	LOC108084683|XP_017036504.1|DKIK
OG0000568	LOC6597227|XP_026846582.1|DPER	LOC108085757|XP_017037985.1|DKIK
OG0000568	LOC6591599|XP_026841402.1|DPER	LOC108077780|XP_017026767.1|DKIK
OG0000569	LOC6587970|XP_002013741.1|DPER	LOC108081189|XP_017031736.1|DKIK
OG0000570	LOC6587495|XP_002013517.1|DPER	LOC108077843|XP_017026860.1|DKIK
OG0000570	LOC6587490|XP_026848874.1|DPER	LOC108077850|XP_017026871.1|DKIK
OG0000571	LOC6588397|XP_026840046.1|DPER	LOC108077621|XP_017026518.1|DKIK
OG0000571	LOC6588478|XP_026840045.1|DPER	LOC108077798|XP_017026802.1|DKIK
OG0000572	LOC6587259|XP_026844793.1|DPER	LOC108083921|XP_017035405.1|DKIK
OG0000572	LOC6587381|XP_026847857.1|DPER	LOC108083922|XP_017035408.1|DKIK
OG0000573	LOC6601182|XP_026848211.1|DPER	LOC108075269|XP_017023129.1|DKIK
OG0000573	LOC6593023|XP_002018216.1|DPER	LOC108076428|XP_017024771.1|DKIK
OG0000574	LOC6600554|XP_002025707.1|DPER	LOC108078692|XP_017028132.1|DKIK
OG0000574	LOC6594206|XP_002019665.1|DPER	LOC108073352|XP_017020408.1|DKIK
OG0000575	LOC6595966|XP_026845460.1|DPER	LOC108070476|XP_017016449.1|DKIK
OG0000575	LOC6595964|XP_026845494.1|DPER	LOC108070487|XP_017016467.1|DKIK
OG0000576	LOC6594513|XP_002019496.2|DPER	LOC108085392|XP_017037449.1|DKIK
OG0000577	LOC6588741|XP_002014938.1|DPER, LOC6588700|XP_002014941.1|DPER	LOC108079650|XP_017029533.1|DKIK
OG0000577	LOC6588702|XP_002014943.1|DPER	LOC108079610|XP_017029463.1|DKIK
OG0000578	LOC6596620|XP_002021628.2|DPER	LOC108077257|XP_017026013.1|DKIK
OG0000578	LOC6590192|XP_026842183.1|DPER	LOC108086146|XP_017038495.1|DKIK
OG0000579	LOC6588010|XP_002013612.1|DPER	LOC108077659|XP_017026564.1|DKIK
OG0000579	LOC6595808|XP_002021320.1|DPER	LOC108070421|XP_017016364.1|DKIK
OG0000580	LOC6594464|XP_002019715.1|DPER	LOC108081497|XP_017032201.1|DKIK, LOC108081477|XP_017032163.1|DKIK
OG0000580	LOC6594018|XP_026850383.1|DPER	LOC108081498|XP_017032202.1|DKIK
OG0000581	LOC6594299|XP_026850244.1|DPER	LOC108084863|XP_017036739.1|DKIK
OG0000581	LOC6599419|XP_002024469.1|DPER	LOC108075271|XP_017023130.1|DKIK
OG0000582	LOC6591266|XP_026840765.1|DPER	LOC108076617|XP_017025032.1|DKIK
OG0000583	LOC113565045|XP_026840957.1|DPER	LOC108074226|XP_017021659.1|DKIK
OG0000583	LOC6593162|XP_002018176.1|DPER	LOC108074225|XP_017021658.1|DKIK
OG0000584	LOC6593520|XP_002019211.1|DPER	LOC108082720|XP_017033716.1|DKIK
OG0000584	LOC6590207|XP_002016063.1|DPER, LOC6593519|XP_002019210.1|DPER	LOC108082719|XP_017033715.1|DKIK
OG0000585	LOC6599474|XP_002024594.1|DPER, LOC6599475|XP_002024595.1|DPER	LOC108072706|XP_017019431.1|DKIK
OG0000586	LOC6590356|XP_002015836.1|DPER	LOC108072270|XP_017018825.1|DKIK
OG0000586	LOC6590693|XP_026842501.1|DPER	LOC108070913|XP_017017058.1|DKIK
OG0000589	LOC6598433|XP_026846209.1|DPER	LOC108071756|XP_017018070.1|DKIK
OG0000590	LOC6587951|XP_002014084.1|DPER	LOC108073189|XP_017020194.1|DKIK
OG0000590	LOC6597556|XP_002022805.1|DPER	LOC108079397|XP_017029211.1|DKIK
OG0000592	LOC6590926|XP_002015768.1|DPER	LOC108076818|XP_017025338.1|DKIK
OG0000592	LOC6590222|XP_002016071.1|DPER	LOC108074668|XP_017022276.1|DKIK
OG0000593	LOC6594986|XP_026840061.1|DPER	LOC108075714|XP_017023734.1|DKIK
OG0000593	LOC6603511|XP_002028490.1|DPER	LOC108084251|XP_017035882.1|DKIK
OG0000594	LOC6587448|XP_002013043.1|DPER	LOC108075727|XP_017023755.1|DKIK
OG0000594	LOC6591579|XP_002017367.2|DPER	LOC108080439|XP_017030663.1|DKIK
OG0000595	LOC113567375|XP_026850822.1|DPER	LOC108074078|XP_017021444.1|DKIK
OG0000595	LOC6594864|XP_026846833.1|DPER	LOC108084252|XP_017035879.1|DKIK
OG0000596	LOC6596830|XP_026845960.1|DPER	LOC108080341|XP_017030530.1|DKIK
OG0000596	LOC6594057|XP_002019856.1|DPER	LOC108073310|XP_017020359.1|DKIK
OG0000597	LOC6595280|XP_026851125.1|DPER	LOC108081090|XP_017031569.1|DKIK, LOC108075666|XP_017023704.1|DKIK
OG0000597	LOC6594894|XP_026840050.1|DPER	LOC108086015|XP_017038315.1|DKIK
OG0000598	LOC6587400|XP_002013871.1|DPER	LOC108084589|XP_017036353.1|DKIK
OG0000599	LOC6603287|XP_002028268.1|DPER	LOC108073360|XP_017020413.1|DKIK
OG0000599	LOC6603280|XP_002028267.2|DPER	LOC108073267|XP_017020313.1|DKIK
OG0000600	LOC6590718|XP_026841400.1|DPER	LOC108081263|XP_017031846.1|DKIK
OG0000600	LOC6590717|XP_026842346.1|DPER	LOC108081210|XP_017031772.1|DKIK
OG0000601	LOC6593687|XP_002018765.1|DPER	LOC108075836|XP_017023900.1|DKIK
OG0000601	LOC6597993|XP_026843491.1|DPER	LOC108085347|XP_017037405.1|DKIK
OG0000602	LOC6596260|XP_002021786.1|DPER	LOC108072498|XP_017019154.1|DKIK
OG0000602	LOC6596259|XP_002021785.1|DPER	LOC108072504|XP_017019164.1|DKIK
OG0000603	LOC6588887|XP_026844666.1|DPER	LOC108079639|XP_017029514.1|DKIK
OG0000604	LOC6596494|XP_002021568.1|DPER	LOC108086255|XP_017038629.1|DKIK
OG0000604	LOC6596493|XP_002021567.1|DPER	LOC108086257|XP_017038630.1|DKIK
OG0000605	LOC6593459|XP_002018597.1|DPER	LOC108081367|XP_017032009.1|DKIK
OG0000606	LOC113564920|XP_026840154.1|DPER	LOC108073322|XP_017020372.1|DKIK
OG0000607	LOC6587356|XP_002014194.1|DPER	LOC108071464|XP_017017716.1|DKIK
OG0000607	LOC6594190|XP_002019821.1|DPER	LOC108083212|XP_017034410.1|DKIK
OG0000608	LOC6591652|XP_026849674.1|DPER	LOC108072009|XP_017018476.1|DKIK
OG0000608	LOC6591913|XP_026840311.1|DPER	LOC108078823|XP_017028403.1|DKIK
OG0000609	LOC6595622|XP_002020696.1|DPER	LOC108074395|XP_017021909.1|DKIK
OG0000609	LOC6597436|XP_026846369.1|DPER	LOC108079563|XP_017029393.1|DKIK, LOC108075615|XP_017023640.1|DKIK, LOC108076057|XP_017024232.1|DKIK
OG0000610	LOC6595817|XP_002021295.2|DPER	LOC108085528|XP_017037648.1|DKIK
OG0000610	LOC6592723|XP_002018090.1|DPER	LOC108072279|XP_017018833.1|DKIK
OG0000611	LOC6600868|XP_026841237.1|DPER	LOC108078251|XP_017027469.1|DKIK
OG0000612	LOC6599045|XP_026848967.1|DPER, LOC6599046|XP_002024163.2|DPER	LOC108080619|XP_017030933.1|DKIK, LOC108080581|XP_017030874.1|DKIK
OG0000612	LOC6599044|XP_026848966.1|DPER	LOC108080608|XP_017030919.1|DKIK
OG0000614	LOC6595010|XP_002020467.2|DPER	LOC108077821|XP_017026834.1|DKIK
OG0000615	LOC113566642|XP_026848971.1|DPER	LOC108084268|XP_017035916.1|DKIK
OG0000615	LOC6588205|XP_002013742.1|DPER	LOC108084201|XP_017035801.1|DKIK
OG0000616	LOC6601779|XP_002026814.2|DPER	LOC108083591|XP_017034940.1|DKIK, LOC108083607|XP_017034967.1|DKIK
OG0000617	LOC6595121|XP_026840037.1|DPER	LOC108083732|XP_017035129.1|DKIK
OG0000617	LOC6598703|XP_026851189.1|DPER	LOC108077690|XP_017026613.1|DKIK
OG0000618	LOC6587880|XP_002012806.1|DPER	LOC108073541|XP_017020714.1|DKIK
OG0000618	LOC6595891|XP_002021432.1|DPER	LOC108075303|XP_017023192.1|DKIK
OG0000619	LOC6591185|XP_002015909.1|DPER	LOC108082559|XP_017033498.1|DKIK
OG0000620	LOC6598554|XP_002023708.1|DPER	LOC108080056|XP_017030128.1|DKIK
OG0000620	LOC6599632|XP_026849581.1|DPER	LOC108078775|XP_017028306.1|DKIK
OG0000621	LOC6587924|XP_002013338.1|DPER	LOC108084140|XP_017035673.1|DKIK
OG0000621	LOC6597394|XP_002022488.1|DPER	LOC108085770|XP_017038004.1|DKIK
OG0000622	LOC6601663|XP_026847557.1|DPER	LOC108079023|XP_017028691.1|DKIK
OG0000622	LOC6602712|XP_026849515.1|DPER	LOC108078615|XP_017028027.1|DKIK
OG0000623	LOC6601015|XP_026849689.1|DPER	LOC108074006|XP_017021356.1|DKIK
OG0000623	LOC6597190|XP_026845550.1|DPER	LOC108078295|XP_017027566.1|DKIK
OG0000624	LOC6592679|XP_002017946.1|DPER	LOC108081184|XP_017031732.1|DKIK
OG0000625	LOC6602966|XP_002027977.2|DPER	LOC108084418|XP_017036112.1|DKIK
OG0000625	LOC6602967|XP_002027978.1|DPER	LOC108084393|XP_017036076.1|DKIK
OG0000626	LOC6593086|XP_002017719.1|DPER	LOC108078051|XP_017027103.1|DKIK
OG0000626	LOC6592561|XP_002018243.1|DPER	LOC108076515|XP_017024912.1|DKIK
OG0000627	LOC6601405|XP_002026508.1|DPER	LOC108071875|XP_017018292.1|DKIK
OG0000627	LOC6597278|XP_002022565.1|DPER	LOC108076113|XP_017024328.1|DKIK
OG0000628	LOC6596263|XP_002021789.1|DPER	LOC108086261|XP_017038635.1|DKIK
OG0000628	LOC6589333|XP_002014358.1|DPER	LOC108076896|XP_017025418.1|DKIK
OG0000629	LOC6594077|XP_002019737.1|DPER	LOC108081482|XP_017032170.1|DKIK
OG0000629	LOC6593669|XP_002018616.1|DPER	LOC108081399|XP_017032048.1|DKIK
OG0000630	LOC6598051|XP_002023144.1|DPER	LOC108082830|XP_017033879.1|DKIK
OG0000630	LOC6598077|XP_026843309.1|DPER	LOC108082796|XP_017033835.1|DKIK
OG0000631	LOC113565754|XP_026844613.1|DPER	LOC108074611|XP_017022223.1|DKIK
OG0000631	LOC6593410|XP_026843657.1|DPER	LOC108072625|XP_017019343.1|DKIK
OG0000632	LOC6595375|XP_026844828.1|DPER	LOC108076936|XP_017025472.1|DKIK
OG0000632	LOC6595484|XP_002020656.1|DPER	LOC108074390|XP_017021903.1|DKIK
OG0000633	LOC6596016|XP_026845303.1|DPER	LOC108073828|XP_017021096.1|DKIK
OG0000633	LOC113565976|XP_026845290.1|DPER	LOC108073771|XP_017021026.1|DKIK
OG0000635	LOC6600979|XP_002025877.1|DPER	LOC108084176|XP_017035757.1|DKIK
OG0000635	LOC6603692|XP_002028663.2|DPER, LOC6603664|XP_026849675.1|DPER	LOC108079714|XP_017029611.1|DKIK
OG0000636	LOC6598048|XP_002023141.1|DPER	LOC108082705|XP_017033702.1|DKIK
OG0000636	LOC6598049|XP_002023142.1|DPER	LOC108082716|XP_017033713.1|DKIK
OG0000637	LOC6597824|XP_026846483.1|DPER	LOC108075983|XP_017024125.1|DKIK
OG0000637	LOC6597768|XP_026846541.1|DPER	LOC108076118|XP_017024335.1|DKIK
OG0000638	LOC6587236|XP_002013485.1|DPER	LOC108084584|XP_017036347.1|DKIK
OG0000638	LOC6603132|XP_002028139.1|DPER, LOC6602872|XP_002027907.1|DPER, LOC113567232|XP_026850202.1|DPER, LOC6603215|XP_026847735.1|DPER	LOC108084497|XP_017036225.1|DKIK
OG0000639	LOC6601981|XP_026849599.1|DPER, LOC6604656|XP_026850076.1|DPER, LOC113567205|XP_026850181.1|DPER, LOC113567213|XP_026850192.1|DPER, LOC113567176|XP_026850148.1|DPER, LOC113567211|XP_026850190.1|DPER, LOC113567177|XP_026850151.1|DPER, LOC113567204|XP_026850179.1|DPER, LOC113567193|XP_026850163.1|DPER, LOC113567212|XP_026850191.1|DPER, LOC113567179|XP_026850153.1|DPER, LOC113567210|XP_026850189.1|DPER, LOC113567195|XP_026850165.1|DPER, LOC113567178|XP_026850152.1|DPER, LOC113567191|XP_026850161.1|DPER, LOC6604504|XP_026850089.1|DPER, LOC113567192|XP_026850162.1|DPER, LOC113567110|XP_026850088.1|DPER, LOC6604539|XP_026850075.1|DPER, LOC6604143|XP_026850150.1|DPER, LOC113567209|XP_026850188.1|DPER, LOC6604061|XP_026850180.1|DPER, LOC113567194|XP_026850164.1|DPER, LOC113567203|XP_026850178.1|DPER, LOC113567201|XP_026850176.1|DPER, LOC113567180|XP_026850154.1|DPER, LOC113567202|XP_026850177.1|DPER, LOC6603920|XP_026850187.1|DPER, LOC113567196|XP_026850166.1|DPER	LOC108085804|XP_017038040.1|DKIK
OG0000641	LOC6593630|XP_002019096.2|DPER, LOC6593631|XP_002019097.2|DPER	LOC108085384|XP_017037441.1|DKIK, LOC108082099|XP_017032884.1|DKIK, LOC108082098|XP_017032882.1|DKIK
OG0000642	LOC113566246|XP_026846831.1|DPER	LOC108082317|XP_017033136.1|DKIK
OG0000642	LOC6593329|XP_026843501.1|DPER, LOC6593327|XP_026843370.1|DPER, LOC113565418|XP_026843147.1|DPER, LOC6593328|XP_026843466.1|DPER	LOC108077329|XP_017026106.1|DKIK
OG0000643	LOC6587508|XP_002013069.1|DPER	LOC108083624|XP_017034984.1|DKIK, LOC108083623|XP_017034983.1|DKIK
OG0000644	LOC6598886|XP_026847834.1|DPER, LOC6598901|XP_002024003.1|DPER	LOC108073875|XP_017021150.1|DKIK, LOC108073783|XP_017021038.1|DKIK, LOC108073784|XP_017021039.1|DKIK
OG0000645	LOC6595541|XP_002020629.1|DPER	LOC108077371|XP_017026155.1|DKIK
OG0000646	LOC6588400|XP_002013429.2|DPER	LOC108084599|XP_017036366.1|DKIK
OG0000646	LOC6588652|XP_026840448.1|DPER	LOC108081121|XP_017031617.1|DKIK
OG0000647	LOC6587670|XP_002013283.2|DPER	LOC108070657|XP_017016714.1|DKIK
OG0000647	LOC6597230|XP_026846459.1|DPER	LOC108085755|XP_017037983.1|DKIK
OG0000648	LOC6598503|XP_026848643.1|DPER	LOC108084227|XP_017035843.1|DKIK
OG0000648	LOC6598504|XP_026848661.1|DPER	LOC108084297|XP_017035952.1|DKIK
OG0000649	LOC6601790|XP_002026842.1|DPER	LOC108083604|XP_017034962.1|DKIK
OG0000649	LOC6601789|XP_026849835.1|DPER	LOC108083350|XP_017034583.1|DKIK
OG0000650	LOC6588488|XP_002013451.1|DPER	LOC108084541|XP_017036267.1|DKIK
OG0000650	LOC6602016|XP_002027044.1|DPER	LOC108072475|XP_017019128.1|DKIK
OG0000651	LOC6601010|XP_002026165.1|DPER	LOC108078903|XP_017028525.1|DKIK
OG0000651	LOC6603303|XP_002028284.1|DPER	LOC108073486|XP_017020633.1|DKIK
OG0000652	LOC6590843|XP_002015775.1|DPER	LOC108076803|XP_017025318.1|DKIK
OG0000652	LOC6597506|XP_026849293.1|DPER	LOC108079433|XP_017029256.1|DKIK
OG0000653	LOC113564890|XP_026839934.1|DPER	LOC108077719|XP_017026659.1|DKIK
OG0000653	LOC6588285|XP_002013201.1|DPER	LOC108079129|XP_017028866.1|DKIK
OG0000654	LOC6600630|XP_026847536.1|DPER	LOC108079125|XP_017028858.1|DKIK
OG0000654	LOC6600538|XP_026847527.1|DPER	LOC108078754|XP_017028271.1|DKIK
OG0000655	LOC6600806|XP_002025977.1|DPER	LOC108078258|XP_017027484.1|DKIK
OG0000655	LOC6595476|XP_002020648.1|DPER	LOC108077401|XP_017026189.1|DKIK
OG0000656	LOC6591692|XP_026851097.1|DPER	LOC108085637|XP_017037812.1|DKIK
OG0000656	LOC6591869|XP_002017331.1|DPER	LOC108085638|XP_017037813.1|DKIK
OG0000657	LOC6601075|XP_026847370.1|DPER	LOC108078517|XP_017027916.1|DKIK
