Orthogroup	DPER.longest_only	DALB.longest_only
OG0002370	LOC6598096|XP_002023238.2|DPER	LOC117566101|XP_034101461.1|DALB
OG0002371	LOC6598011|XP_002023236.1|DPER	LOC117566105|XP_034101467.1|DALB
OG0002372	LOC6595592|XP_026844382.1|DPER	LOC117565496|XP_034100494.1|DALB
OG0002373	LOC6589079|XP_026844909.1|DPER	LOC117565252|XP_034100156.1|DALB
OG0002374	LOC6587816|XP_026839980.1|DPER	LOC117575364|XP_034115418.1|DALB
OG0002375	LOC6587771|XP_002013145.1|DPER	LOC117576535|XP_034117250.1|DALB, LOC117574759|XP_034114594.1|DALB
OG0002376	LOC6593430|XP_026843383.1|DPER	LOC117564723|XP_034099496.1|DALB
OG0002377	LOC6591400|XP_002017175.1|DPER	LOC117573671|XP_034112891.1|DALB
OG0002378	LOC6595809|XP_002021321.1|DPER	LOC117568032|XP_034104263.1|DALB
OG0002379	LOC6588865|XP_002015314.1|DPER	LOC117564621|XP_034099368.1|DALB
OG0002380	LOC6603079|XP_002028121.1|DPER	LOC117563625|XP_034097926.1|DALB
OG0002381	LOC6592298|XP_002017629.1|DPER	LOC117572440|XP_034111162.1|DALB
OG0002382	LOC6597498|XP_026849288.1|DPER	LOC117564627|XP_034099374.1|DALB, LOC117578028|XP_034119019.1|DALB
OG0002383	LOC6600505|XP_026847552.1|DPER	LOC117569053|XP_034105948.1|DALB
OG0002384	LOC6600767|XP_002025835.1|DPER	LOC117564092|XP_034098624.1|DALB
OG0002385	LOC6601998|XP_002027051.1|DPER	LOC117573067|XP_034111828.1|DALB
OG0002386	LOC6594524|XP_002019466.1|DPER	LOC117576190|XP_034116671.1|DALB
OG0002387	LOC6587925|XP_026841474.1|DPER	LOC117573888|XP_034113267.1|DALB
OG0002388	LOC6594500|XP_026850394.1|DPER	LOC117573540|XP_034112710.1|DALB
OG0002389	LOC113565959|XP_026845188.1|DPER, LOC6595224|XP_002020197.1|DPER	LOC117573907|XP_034113306.1|DALB
OG0002390	LOC6596646|XP_002021654.1|DPER	LOC117565167|XP_034100044.1|DALB
OG0002391	LOC6600920|XP_002026048.1|DPER	LOC117567556|XP_034103506.1|DALB
OG0002392	LOC6603960|XP_026847368.1|DPER	LOC117567270|XP_034103024.1|DALB
OG0002393	LOC6599766|XP_026847358.1|DPER, LOC6594560|XP_002019579.2|DPER	LOC117568511|XP_034105104.1|DALB
OG0002394	LOC6591854|XP_026850971.1|DPER	LOC117574073|XP_034113594.1|DALB
OG0002395	LOC6594072|XP_002019732.1|DPER	LOC117573859|XP_034113223.1|DALB
OG0002396	LOC6591255|XP_002015455.2|DPER	LOC117567602|XP_034103580.1|DALB
OG0002397	LOC6590761|XP_002015393.1|DPER	LOC117571826|XP_034110096.1|DALB
OG0002398	LOC6599958|XP_026849157.1|DPER	LOC117577616|XP_034118358.1|DALB, LOC117563359|XP_034097539.1|DALB
OG0002399	LOC6601643|XP_026841739.1|DPER	LOC117570510|XP_034108099.1|DALB
OG0002400	LOC6591310|XP_002016133.2|DPER	LOC117571465|XP_034109508.1|DALB
OG0002401	LOC6602528|XP_026846885.1|DPER	LOC117573180|XP_034112045.1|DALB
OG0002402	LOC6594172|XP_026840022.1|DPER	LOC117575084|XP_034115072.1|DALB
OG0002403	LOC6594171|XP_002019441.1|DPER	LOC117575893|XP_034116227.1|DALB
OG0002404	LOC6594685|XP_026850451.1|DPER	LOC117575008|XP_034114976.1|DALB
OG0002405	LOC6591538|XP_002017182.2|DPER	LOC117575433|XP_034115528.1|DALB
OG0002406	LOC6599718|XP_002024903.1|DPER	LOC117567891|XP_034104054.1|DALB
OG0002408	LOC6591342|XP_002017169.1|DPER	LOC117575865|XP_034116177.1|DALB
OG0002409	LOC6601959|XP_002027009.2|DPER	LOC117570792|XP_034108538.1|DALB
OG0002410	LOC6594640|XP_002019933.1|DPER	LOC117574724|XP_034114543.1|DALB
OG0002411	LOC6594699|XP_002019626.1|DPER	LOC117576388|XP_034116991.1|DALB
OG0002412	LOC113564953|XP_026840478.1|DPER	LOC117573452|XP_034112565.1|DALB
OG0002413	LOC6599942|XP_026849127.1|DPER	LOC117577581|XP_034118352.1|DALB
OG0002414	LOC6601016|XP_002026138.1|DPER	LOC117569823|XP_034107038.1|DALB
OG0002415	LOC6591585|XP_026849369.1|DPER	LOC117574320|XP_034114020.1|DALB
OG0002416	LOC6602018|XP_002027046.1|DPER	LOC117573233|XP_034112175.1|DALB
OG0002417	LOC6595596|XP_002020944.1|DPER	LOC117572532|XP_034111289.1|DALB, LOC117565012|XP_034099848.1|DALB, LOC117565506|XP_034100528.1|DALB
OG0002418	LOC6594368|XP_002019336.2|DPER	LOC117575948|XP_034116302.1|DALB
OG0002419	LOC113565979|XP_026845307.1|DPER	LOC117572654|XP_034111535.1|DALB
OG0002420	LOC6601068|XP_002026092.1|DPER	LOC117570054|XP_034107373.1|DALB
OG0002421	LOC6592127|XP_002016834.1|DPER	LOC117573302|XP_034112298.1|DALB, LOC117575080|XP_034115066.1|DALB
OG0002422	LOC6592015|XP_026850864.1|DPER	LOC117574581|XP_034114356.1|DALB
OG0002423	LOC6598976|XP_002024064.1|DPER	LOC117572565|XP_034111335.1|DALB
OG0002424	LOC6602537|XP_002027566.1|DPER	LOC117573093|XP_034111888.1|DALB
OG0002425	LOC6597815|XP_002022947.1|DPER, LOC6597817|XP_002022949.1|DPER	LOC117563351|XP_034097532.1|DALB
OG0002426	LOC6603285|XP_002028261.1|DPER	LOC117566389|XP_034101785.1|DALB
OG0002427	LOC113566262|XP_026846901.1|DPER	LOC117573111|XP_034111925.1|DALB
OG0002428	LOC6602876|XP_026849650.1|DPER	LOC117578291|XP_034119622.1|DALB
OG0002429	LOC6602727|XP_026849481.1|DPER	LOC117572605|XP_034111433.1|DALB
OG0002430	LOC6589992|XP_026841885.1|DPER	LOC117570263|XP_034107667.1|DALB
OG0002431	LOC6592705|XP_002018508.1|DPER	LOC117568956|XP_034105806.1|DALB
OG0002432	LOC6597551|XP_002022800.1|DPER	LOC117577048|XP_034118075.1|DALB
OG0002433	LOC6588132|XP_002012842.1|DPER	LOC117576724|XP_034117635.1|DALB
OG0002434	LOC6591819|XP_002016790.2|DPER	LOC117573185|XP_034112060.1|DALB
OG0002435	LOC6599217|XP_026848271.1|DPER	LOC117567219|XP_034102942.1|DALB
OG0002436	LOC6602093|XP_002027138.1|DPER	LOC117567268|XP_034103021.1|DALB
OG0002437	LOC6592373|XP_026842448.1|DPER	LOC117572707|XP_034111656.1|DALB
OG0002438	LOC6600700|XP_026845169.1|DPER	LOC117567429|XP_034103322.1|DALB
OG0002440	LOC6598892|XP_002024097.2|DPER	LOC117567784|XP_034103888.1|DALB
OG0002441	LOC6593090|XP_026841256.1|DPER	LOC117572749|XP_034111716.1|DALB
OG0002442	LOC6590029|XP_002016208.1|DPER	LOC117572142|XP_034110673.1|DALB
OG0002443	LOC6602099|XP_026842816.1|DPER	LOC117571279|XP_034109233.1|DALB
OG0002444	LOC6601638|XP_026841606.1|DPER	LOC117572127|XP_034110646.1|DALB
OG0002445	LOC6592438|XP_002018011.2|DPER	LOC117566988|XP_034102545.1|DALB, LOC117566989|XP_034102548.1|DALB
OG0002446	LOC6591202|XP_002016192.1|DPER	LOC117567141|XP_034102846.1|DALB
OG0002447	LOC6599067|XP_026849027.1|DPER	LOC117570543|XP_034108150.1|DALB
OG0002448	LOC6590358|XP_002015838.1|DPER	LOC117566991|XP_034102550.1|DALB
OG0002449	LOC6590656|XP_002016414.1|DPER	LOC117566405|XP_034101809.1|DALB
OG0002450	LOC6594067|XP_002019866.1|DPER	LOC117576498|XP_034117168.1|DALB
OG0002451	LOC6590854|XP_026841333.1|DPER	LOC117568797|XP_034105549.1|DALB
OG0002452	LOC6592630|XP_026841791.1|DPER	LOC117568625|XP_034105305.1|DALB
OG0002453	LOC6592629|XP_002018128.2|DPER	LOC117568621|XP_034105298.1|DALB
OG0002454	LOC6602793|XP_002027844.1|DPER	LOC117570027|XP_034107338.1|DALB
OG0002455	LOC6602792|XP_002027843.2|DPER	LOC117570024|XP_034107335.1|DALB
OG0002456	LOC6590188|XP_002015745.2|DPER	LOC117568051|XP_034104288.1|DALB
OG0002457	LOC6602061|XP_026841720.1|DPER	LOC117566874|XP_034102370.1|DALB
OG0002458	LOC6588947|XP_002014200.2|DPER	LOC117563896|XP_034098348.1|DALB
OG0002459	LOC6592756|XP_026841010.1|DPER	LOC117571949|XP_034110336.1|DALB
OG0002460	LOC6601326|XP_026841901.1|DPER	LOC117570662|XP_034108340.1|DALB
OG0002461	LOC6589974|XP_002016322.1|DPER	LOC117570255|XP_034107659.1|DALB
OG0002462	LOC6592453|XP_026842201.1|DPER	LOC117567707|XP_034103734.1|DALB
OG0002463	LOC6590015|XP_002016569.2|DPER	LOC117571446|XP_034109482.1|DALB
OG0002464	LOC6590027|XP_002016206.1|DPER	LOC117572145|XP_034110676.1|DALB
OG0002465	LOC6592905|XP_002018573.1|DPER	LOC117571673|XP_034109804.1|DALB
OG0002466	LOC6602003|XP_026846826.1|DPER	LOC117573144|XP_034111974.1|DALB
OG0002467	LOC6600302|XP_002025356.2|DPER	LOC117570649|XP_034108310.1|DALB
OG0002468	LOC6603687|XP_002028661.2|DPER	LOC117570663|XP_034108341.1|DALB
OG0002469	LOC6594608|XP_002019311.1|DPER	LOC117576818|XP_034117779.1|DALB
OG0002470	LOC6590690|XP_002016621.1|DPER	LOC117569671|XP_034106809.1|DALB
OG0002471	LOC6590797|XP_002015421.1|DPER	LOC117566403|XP_034101807.1|DALB
OG0002472	LOC6591110|XP_026841470.1|DPER	LOC117569416|XP_034106446.1|DALB
OG0002473	LOC6600930|XP_002026034.1|DPER	LOC117567223|XP_034102946.1|DALB
OG0002474	LOC6597013|XP_026845537.1|DPER	LOC117569483|XP_034106547.1|DALB
OG0002475	LOC113566942|XP_026849976.1|DPER, LOC6603702|XP_002028670.1|DPER, LOC6594726|XP_002020557.1|DPER, LOC6602735|XP_002027762.1|DPER	LOC117575184|XP_034115185.1|DALB
OG0002476	LOC6590599|XP_002016468.1|DPER	LOC117570890|XP_034108678.1|DALB
OG0002477	LOC6590187|XP_026841538.1|DPER	LOC117567612|XP_034103592.1|DALB
OG0002478	LOC6592533|XP_026842141.1|DPER	LOC117571463|XP_034109505.1|DALB
OG0002479	LOC6591248|XP_026841650.1|DPER	LOC117570727|XP_034108440.1|DALB
OG0002480	LOC6602044|XP_026841520.1|DPER	LOC117572042|XP_034110497.1|DALB
OG0002481	LOC6598372|XP_002023397.1|DPER	LOC117564139|XP_034098693.1|DALB
OG0002482	LOC6592656|XP_002017992.1|DPER	LOC117566700|XP_034102137.1|DALB
OG0002483	LOC6590374|XP_002015624.2|DPER	LOC117569221|XP_034106189.1|DALB
OG0002484	LOC6590635|XP_002016138.1|DPER	LOC117571746|XP_034109984.1|DALB
OG0002485	LOC6592477|XP_002017783.1|DPER	LOC117567433|XP_034103330.1|DALB
OG0002486	LOC6603787|XP_026848089.1|DPER	LOC117570192|XP_034107568.1|DALB
OG0002487	LOC6597936|XP_026842972.1|DPER	LOC117565663|XP_034100779.1|DALB
OG0002488	LOC6592224|XP_002018043.1|DPER	LOC117567940|XP_034104125.1|DALB
OG0002489	LOC6593954|XP_002018640.1|DPER, LOC6602379|XP_026848533.1|DPER	LOC117572485|XP_034111226.1|DALB
OG0002490	LOC6600976|XP_002025875.2|DPER	LOC117567616|XP_034103596.1|DALB
OG0002491	LOC6595745|XP_026845326.1|DPER	LOC117567502|XP_034103424.1|DALB, LOC117568746|XP_034105461.1|DALB
OG0002492	LOC6589903|XP_026840700.1|DPER	LOC117570422|XP_034107946.1|DALB
OG0002493	LOC6592214|XP_026841533.1|DPER	LOC117568796|XP_034105548.1|DALB
OG0002494	LOC6591952|XP_002017496.1|DPER	LOC117575001|XP_034114967.1|DALB
OG0002495	LOC6590542|XP_026842144.1|DPER	LOC117567939|XP_034104121.1|DALB
OG0002496	LOC6591727|XP_002016904.1|DPER	LOC117576106|XP_034116555.1|DALB
OG0002497	LOC6599697|XP_002024950.1|DPER	LOC117570735|XP_034108447.1|DALB
OG0002498	LOC6601231|XP_026848206.1|DPER, LOC6603075|XP_026847139.1|DPER, LOC6599454|XP_002024518.2|DPER	LOC117570241|XP_034107634.1|DALB
OG0002499	LOC6600565|XP_002025683.1|DPER	LOC117571352|XP_034109352.1|DALB
OG0002500	LOC6588233|XP_002012973.1|DPER	LOC117576766|XP_034117706.1|DALB
OG0002501	LOC6589170|XP_002015027.1|DPER	LOC117563880|XP_034098330.1|DALB
OG0002502	LOC6591023|XP_002016642.1|DPER	LOC117572784|XP_034111773.1|DALB
OG0002504	LOC6595804|XP_026845694.1|DPER	LOC117571061|XP_034108921.1|DALB
OG0002505	LOC6590661|XP_002015936.1|DPER	LOC117571285|XP_034109242.1|DALB
OG0002508	LOC6601735|XP_026847024.1|DPER	LOC117565880|XP_034101115.1|DALB
OG0002509	LOC6590809|XP_002016355.1|DPER	LOC117570436|XP_034107984.1|DALB
OG0002510	LOC6597808|XP_026847048.1|DPER	LOC117577919|XP_034118807.1|DALB
OG0002511	LOC6588616|XP_026840142.1|DPER	LOC117575857|XP_034116168.1|DALB
OG0002512	LOC6601996|XP_026846822.1|DPER	LOC117573148|XP_034111979.1|DALB
OG0002513	LOC6587855|XP_002013740.1|DPER	LOC117576603|XP_034117390.1|DALB
OG0002514	LOC6601040|XP_026849685.1|DPER	LOC117567043|XP_034102645.1|DALB
OG0002516	LOC6591929|XP_002017431.2|DPER	LOC117576359|XP_034116940.1|DALB
OG0002517	LOC6598512|XP_026848648.1|DPER	LOC117578080|XP_034119122.1|DALB
OG0002518	LOC6588329|XP_002013803.1|DPER	LOC117573461|XP_034112574.1|DALB
OG0002519	LOC6600867|XP_002025902.1|DPER	LOC117572224|XP_034110793.1|DALB
OG0002520	LOC6600377|XP_002025465.1|DPER	LOC117566135|XP_034101512.1|DALB
OG0002521	LOC6601780|XP_026846915.1|DPER	LOC117577394|XP_034118195.1|DALB
OG0002522	LOC6588383|XP_002013810.1|DPER	LOC117575840|XP_034116140.1|DALB
OG0002523	LOC6595026|XP_002019991.1|DPER	LOC117574742|XP_034114569.1|DALB
OG0002524	LOC6597748|XP_002022968.2|DPER	LOC117563974|XP_034098454.1|DALB
OG0002525	LOC6599500|XP_002024720.1|DPER	LOC117572360|XP_034111014.1|DALB
OG0002526	LOC6588223|XP_002013729.1|DPER	LOC117574593|XP_034114368.1|DALB
OG0002528	LOC6600013|XP_026849138.1|DPER	LOC117568720|XP_034105466.1|DALB
OG0002529	LOC6587296|XP_002014184.2|DPER	LOC117574093|XP_034113619.1|DALB
OG0002530	LOC6593985|XP_002019027.1|DPER	LOC117564625|XP_034099373.1|DALB
OG0002531	LOC113565880|XP_026845042.1|DPER, LOC6589699|XP_002014222.1|DPER	LOC117565082|XP_034099923.1|DALB
OG0002532	LOC6591844|XP_002016804.1|DPER	LOC117573161|XP_034112014.1|DALB
OG0002533	LOC6600195|XP_026846724.1|DPER	LOC117568353|XP_034104846.1|DALB
OG0002534	LOC6590784|XP_002016102.2|DPER	LOC117572610|XP_034111451.1|DALB
OG0002535	LOC6601500|XP_002026562.1|DPER	LOC117571592|XP_034109699.1|DALB
OG0002536	LOC6595162|XP_002020289.1|DPER	LOC117575338|XP_034115387.1|DALB
OG0002537	LOC6590997|XP_002016561.1|DPER	LOC117566711|XP_034102147.1|DALB
OG0002539	LOC6592278|XP_026840815.1|DPER	LOC117568084|XP_034104352.1|DALB
OG0002540	LOC6594822|XP_002020017.1|DPER	LOC117574629|XP_034114409.1|DALB
OG0002541	LOC6598508|XP_002023596.2|DPER	LOC117578295|XP_034119627.1|DALB
OG0002542	LOC6602907|XP_002027930.1|DPER	LOC117578222|XP_034119490.1|DALB
OG0002543	LOC6599308|XP_002024429.1|DPER	LOC117566615|XP_034102084.1|DALB
OG0002544	LOC6587414|XP_002013494.1|DPER	LOC117575525|XP_034115662.1|DALB
OG0002545	LOC6596747|XP_002021930.1|DPER	LOC117574702|XP_034114509.1|DALB
OG0002547	LOC6603083|XP_002028125.2|DPER	LOC117578235|XP_034119529.1|DALB
OG0002548	LOC6599417|XP_026847116.1|DPER	LOC117575867|XP_034116185.1|DALB
OG0002549	LOC6602669|XP_026845882.1|DPER	LOC117569259|XP_034106233.1|DALB
OG0002550	LOC6598299|XP_026846173.1|DPER	LOC117577941|XP_034118850.1|DALB
OG0002551	LOC6587624|XP_026850936.1|DPER	LOC117576378|XP_034116967.1|DALB
OG0002552	LOC6588686|XP_002015214.1|DPER	LOC117564253|XP_034098848.1|DALB
OG0002553	LOC6600194|XP_002025325.2|DPER	LOC117575246|XP_034115273.1|DALB
OG0002554	LOC6596862|XP_002022066.1|DPER	LOC117570135|XP_034107530.1|DALB
OG0002555	LOC6596883|XP_026845847.1|DPER	LOC117577942|XP_034118849.1|DALB
OG0002556	LOC6589702|XP_002014225.1|DPER, LOC113565873|XP_026845034.1|DPER	LOC117564391|XP_034099003.1|DALB
OG0002557	LOC6600069|XP_002025193.1|DPER, LOC6588883|XP_002015336.1|DPER	LOC117577789|XP_034118609.1|DALB
OG0002558	LOC6587832|XP_002013695.1|DPER	LOC117575173|XP_034115175.1|DALB
OG0002559	LOC113567378|XP_026850830.1|DPER	LOC117569560|XP_034106670.1|DALB
OG0002560	LOC6587752|XP_026844634.1|DPER	LOC117575326|XP_034115372.1|DALB
OG0002561	LOC6588114|XP_026843303.1|DPER	LOC117573634|XP_034112833.1|DALB
OG0002562	LOC6597781|XP_026847062.1|DPER	LOC117571963|XP_034110357.1|DALB
OG0002563	LOC6598328|XP_002023389.2|DPER	LOC117569417|XP_034106454.1|DALB
OG0002564	LOC6594784|XP_002020538.1|DPER	LOC117575913|XP_034116258.1|DALB
OG0002565	LOC6595287|XP_026846656.1|DPER	LOC117573700|XP_034112956.1|DALB
OG0002566	LOC6588143|XP_026844107.1|DPER	LOC117575837|XP_034116135.1|DALB
OG0002567	LOC113566540|XP_026848382.1|DPER, LOC6603777|XP_002028738.2|DPER, LOC6604291|XP_026848370.1|DPER	LOC117566144|XP_034101524.1|DALB
OG0002568	LOC6594340|XP_002019598.2|DPER	LOC117577090|XP_034118082.1|DALB
OG0002569	LOC6595986|XP_002021052.1|DPER	LOC117569025|XP_034105906.1|DALB
OG0002570	LOC6587300|XP_026840374.1|DPER	LOC117575746|XP_034115991.1|DALB
OG0002571	LOC6588592|XP_002013846.1|DPER	LOC117575751|XP_034116000.1|DALB
OG0002572	LOC6590570|XP_026841515.1|DPER, LOC6590571|XP_026840712.1|DPER	LOC117570893|XP_034108686.1|DALB
OG0002573	LOC6588405|XP_002013823.1|DPER	LOC117576275|XP_034116811.1|DALB
OG0002574	LOC6588297|XP_026839985.1|DPER	LOC117575843|XP_034116144.1|DALB
OG0002575	LOC6591688|XP_026843832.1|DPER	LOC117576367|XP_034116945.1|DALB
OG0002576	LOC6600710|XP_026848664.1|DPER	LOC117574867|XP_034114780.1|DALB
OG0002577	LOC6601395|XP_002026498.1|DPER	LOC117572099|XP_034110597.1|DALB
OG0002578	LOC6595517|XP_002020622.2|DPER	LOC117563643|XP_034097944.1|DALB
OG0002579	LOC6595440|XP_002020861.1|DPER	LOC117578393|XP_034119732.1|DALB
OG0002580	LOC6592217|XP_002018487.1|DPER	LOC117571072|XP_034108933.1|DALB
OG0002581	LOC6587195|XP_026840379.1|DPER	LOC117574050|XP_034113542.1|DALB
OG0002582	LOC113565759|XP_026844651.1|DPER, LOC6591818|XP_026850767.1|DPER	LOC117573082|XP_034111865.1|DALB
OG0002583	LOC6587836|XP_026846909.1|DPER	LOC117576508|XP_034117198.1|DALB
OG0002584	LOC6602383|XP_002027387.1|DPER	LOC117572486|XP_034111227.1|DALB
OG0002585	LOC6602382|XP_002027386.1|DPER	LOC117572488|XP_034111229.1|DALB
OG0002586	LOC6588091|XP_002013369.2|DPER	LOC117573693|XP_034112945.1|DALB
OG0002587	LOC6587528|XP_002013670.1|DPER	LOC117575249|XP_034115271.1|DALB
OG0002588	LOC6588155|XP_026844525.1|DPER	LOC117574577|XP_034114346.1|DALB
OG0002589	LOC6588581|XP_026850857.1|DPER	LOC117574676|XP_034114473.1|DALB
OG0002590	LOC6598541|XP_002023737.2|DPER	LOC117578202|XP_034119429.1|DALB
OG0002591	LOC6595175|XP_026840779.1|DPER	LOC117574501|XP_034114236.1|DALB
OG0002592	LOC6595185|XP_026839913.1|DPER	LOC117576967|XP_034118036.1|DALB
OG0002593	LOC6595191|XP_026840946.1|DPER	LOC117573372|XP_034112390.1|DALB
OG0002594	LOC6588468|XP_026850790.1|DPER	LOC117573834|XP_034113157.1|DALB
OG0002595	LOC6588101|XP_026842739.1|DPER	LOC117576427|XP_034117062.1|DALB
OG0002596	LOC6588626|XP_026850663.1|DPER	LOC117575233|XP_034115255.1|DALB
OG0002597	LOC6587749|XP_002012898.1|DPER	LOC117576095|XP_034116538.1|DALB
OG0002598	LOC6598835|XP_026840153.1|DPER	LOC117574262|XP_034113888.1|DALB
OG0002599	LOC6591694|XP_002016786.2|DPER	LOC117573212|XP_034112116.1|DALB
OG0002600	LOC6592783|XP_026841080.1|DPER	LOC117568168|XP_034104491.1|DALB
OG0002601	LOC6598816|XP_002023928.1|DPER	LOC117573432|XP_034112538.1|DALB
OG0002602	LOC6594768|XP_002020082.1|DPER	LOC117573389|XP_034112478.1|DALB
OG0002603	LOC6594903|XP_026842936.1|DPER	LOC117575302|XP_034115344.1|DALB
OG0002604	LOC6594902|XP_002020502.1|DPER	LOC117575297|XP_034115338.1|DALB
OG0002605	LOC113567439|XP_026851082.1|DPER, LOC6598826|XP_002023938.1|DPER	LOC117575548|XP_034115695.1|DALB
OG0002606	LOC6587203|XP_026840350.1|DPER	LOC117574036|XP_034113524.1|DALB
OG0002607	LOC6587221|XP_002014017.1|DPER	LOC117574144|XP_034113710.1|DALB
OG0002608	LOC6594404|XP_026845490.1|DPER	LOC117573744|XP_034113014.1|DALB
OG0002609	LOC6602081|XP_002027159.1|DPER	LOC117567553|XP_034103503.1|DALB
OG0002610	LOC6598788|XP_002023899.1|DPER	LOC117574953|XP_034114901.1|DALB
OG0002611	LOC6594921|XP_002020129.1|DPER	LOC117576947|XP_034117995.1|DALB
OG0002612	LOC6587768|XP_002013346.1|DPER	LOC117575697|XP_034115900.1|DALB
OG0002613	LOC6588457|XP_002013453.2|DPER	LOC117576516|XP_034117216.1|DALB
OG0002614	LOC6588282|XP_026840014.1|DPER	LOC117573571|XP_034112749.1|DALB
OG0002615	LOC6602721|XP_002027746.1|DPER	LOC117573244|XP_034112190.1|DALB
OG0002616	LOC6587510|XP_002013070.1|DPER	LOC117573649|XP_034112860.1|DALB
OG0002617	LOC6591857|XP_002016791.1|DPER	LOC117573156|XP_034112005.1|DALB
OG0002618	LOC6592091|XP_026840447.1|DPER	LOC117574470|XP_034114198.1|DALB
OG0002619	LOC6598760|XP_026840179.1|DPER	LOC117573282|XP_034112263.1|DALB
OG0002620	LOC6595199|XP_002020234.1|DPER	LOC117574296|XP_034113990.1|DALB
OG0002621	LOC6588008|XP_026843434.1|DPER	LOC117573466|XP_034112582.1|DALB
OG0002622	LOC6599793|XP_002024963.1|DPER	LOC117567809|XP_034103935.1|DALB
OG0002623	LOC6595288|XP_002020354.2|DPER	LOC117576606|XP_034117396.1|DALB
OG0002624	LOC6587922|XP_026839932.1|DPER	LOC117574985|XP_034114946.1|DALB
OG0002625	LOC6587972|XP_026850652.1|DPER	LOC117576414|XP_034117032.1|DALB
OG0002626	LOC6600780|XP_002025848.1|DPER	LOC117577774|XP_034118583.1|DALB
OG0002627	LOC6588146|XP_026843101.1|DPER	LOC117573689|XP_034112936.1|DALB
OG0002628	LOC6588049|XP_026850486.1|DPER	LOC117574708|XP_034114512.1|DALB
OG0002629	LOC6594580|XP_026850360.1|DPER	LOC117576382|XP_034116971.1|DALB
OG0002630	LOC6591632|XP_026848001.1|DPER	LOC117574998|XP_034114962.1|DALB
OG0002632	LOC6588646|XP_002013619.1|DPER	LOC117576675|XP_034117561.1|DALB
OG0002633	LOC6588462|XP_002013818.1|DPER	LOC117576277|XP_034116813.1|DALB
OG0002634	LOC6587416|XP_026847988.1|DPER	LOC117576909|XP_034117937.1|DALB
OG0002635	LOC6588190|XP_002013759.2|DPER	LOC117573691|XP_034112943.1|DALB
OG0002636	LOC6594679|XP_002019314.1|DPER	LOC117576659|XP_034117505.1|DALB
OG0002637	LOC6595399|XP_002020872.1|DPER	LOC117564333|XP_034098930.1|DALB
OG0002638	LOC6594795|XP_002020476.1|DPER	LOC117576593|XP_034117372.1|DALB
OG0002639	LOC113566671|XP_026849128.1|DPER	LOC117575423|XP_034115512.1|DALB
OG0002640	LOC6587201|XP_002014001.2|DPER	LOC117575598|XP_034115755.1|DALB
OG0002641	LOC6587966|XP_002013327.1|DPER	LOC117575894|XP_034116228.1|DALB
OG0002642	LOC6587926|XP_002013324.1|DPER	LOC117574736|XP_034114560.1|DALB
OG0002643	LOC6587876|XP_026844353.1|DPER	LOC117574735|XP_034114559.1|DALB
OG0002644	LOC6587783|XP_002013295.1|DPER	LOC117574927|XP_034114869.1|DALB
OG0002645	LOC6587799|XP_026848702.1|DPER	LOC117576219|XP_034116716.1|DALB
OG0002646	LOC6592139|XP_002016820.1|DPER	LOC117574571|XP_034114337.1|DALB
OG0002647	LOC6587247|XP_002013661.1|DPER	LOC117576867|XP_034117860.1|DALB
OG0002648	LOC6588280|XP_026850459.1|DPER	LOC117576078|XP_034116516.1|DALB
OG0002649	LOC6587689|XP_002012786.1|DPER	LOC117574428|XP_034114157.1|DALB
OG0002650	LOC6587286|XP_026851119.1|DPER	LOC117576865|XP_034117858.1|DALB
OG0002651	LOC6591686|XP_002017323.1|DPER	LOC117573347|XP_034112363.1|DALB
OG0002652	LOC113565771|XP_026844690.1|DPER	LOC117574997|XP_034114961.1|DALB
OG0002653	LOC6587241|XP_002013998.1|DPER	LOC117576345|XP_034116911.1|DALB
OG0002654	LOC6587230|XP_026850994.1|DPER	LOC117576344|XP_034116910.1|DALB
OG0002655	LOC6588000|XP_026840322.1|DPER	LOC117576618|XP_034117421.1|DALB
OG0002656	LOC6587531|XP_026844970.1|DPER	LOC117574195|XP_034113787.1|DALB
OG0002657	LOC6588148|XP_002013757.1|DPER	LOC117573690|XP_034112942.1|DALB
OG0002658	LOC6595094|XP_002020372.1|DPER	LOC117575437|XP_034115531.1|DALB
OG0002659	LOC6594756|XP_002020093.2|DPER	LOC117573387|XP_034112476.1|DALB
OG0002660	LOC6598515|XP_002023554.1|DPER	LOC117573935|XP_034113356.1|DALB
OG0002661	LOC6587273|XP_026840201.1|DPER	LOC117576172|XP_034116645.1|DALB
OG0002662	LOC6592276|XP_026840818.1|DPER	LOC117568085|XP_034104353.1|DALB
OG0002663	LOC6588317|XP_002013416.1|DPER	LOC117576810|XP_034117768.1|DALB
OG0002664	LOC6595575|XP_026844388.1|DPER	LOC117565806|XP_034100986.1|DALB
OG0002665	LOC6592746|XP_002017808.2|DPER	LOC117570833|XP_034108596.1|DALB
OG0002666	LOC6592749|XP_002017811.2|DPER	LOC117570827|XP_034108583.1|DALB
OG0002667	LOC6590149|XP_002016316.1|DPER	LOC117566914|XP_034102424.1|DALB
OG0002668	LOC113566496|XP_026848137.1|DPER, LOC6603346|XP_026848188.1|DPER	LOC117572530|XP_034111281.1|DALB
OG0002669	LOC6593977|XP_002019019.1|DPER	LOC117564815|XP_034099628.1|DALB
OG0002670	LOC6599862|XP_002024984.1|DPER, LOC113566326|XP_026847300.1|DPER	LOC117569785|XP_034106976.1|DALB
OG0002671	LOC6599857|XP_026847413.1|DPER	LOC117570864|XP_034108645.1|DALB
