Orthogroup	DPER.longest_only	DEUG.longest_only
OG0000424	LOC6601542|XP_002026689.1|DPER	LOC108112083|XP_017077321.1|DEUG, LOC108109397|XP_017073384.1|DEUG
OG0000424	LOC6601543|XP_002026690.1|DPER	LOC108111940|XP_017077099.1|DEUG
OG0000425	LOC6601583|XP_026842018.1|DPER	LOC108112410|XP_017077740.1|DEUG
OG0000425	LOC6592350|XP_026841763.1|DPER	LOC108109270|XP_017073248.1|DEUG
OG0000426	LOC6590824|XP_002016478.1|DPER	LOC108112458|XP_017077799.1|DEUG, LOC108112459|XP_017077800.1|DEUG, LOC108106743|XP_017069469.1|DEUG
OG0000428	LOC6597141|XP_002022299.1|DPER, LOC6597142|XP_026845532.1|DPER	LOC108113926|XP_017080122.1|DEUG, LOC108114649|XP_017081210.1|DEUG
OG0000428	LOC6597143|XP_002022301.1|DPER	LOC108114647|XP_017081207.1|DEUG
OG0000429	LOC6592581|XP_026841180.1|DPER	LOC108106502|XP_017069086.1|DEUG
OG0000429	LOC6592819|XP_002017748.2|DPER	LOC108106227|XP_017068642.1|DEUG
OG0000430	LOC6595313|XP_002020440.2|DPER	LOC108111310|XP_017076193.1|DEUG, LOC108111317|XP_017076200.1|DEUG
OG0000430	LOC6594091|XP_002019797.1|DPER, LOC6594090|XP_002019796.1|DPER	LOC108105249|XP_017067213.1|DEUG
OG0000431	LOC6587923|XP_002013713.1|DPER	LOC108114823|XP_017081435.1|DEUG, LOC108114821|XP_017081433.1|DEUG, LOC108114820|XP_017081432.1|DEUG, LOC108114756|XP_017081358.1|DEUG, LOC108115447|XP_017082372.1|DEUG, LOC108115446|XP_017082371.1|DEUG, LOC108102493|XP_017063004.1|DEUG, LOC108102484|XP_017062989.1|DEUG, LOC108114790|XP_017081390.1|DEUG, LOC108102476|XP_017062978.1|DEUG, LOC108114795|XP_017081396.1|DEUG, LOC108114885|XP_017081532.1|DEUG, LOC108114884|XP_017081531.1|DEUG, LOC108114796|XP_017081397.1|DEUG, LOC108114822|XP_017081434.1|DEUG
OG0000433	LOC6599288|XP_002024253.2|DPER	LOC108117392|XP_017085285.1|DEUG
OG0000433	LOC6602928|XP_002027979.1|DPER	LOC108107927|XP_017071239.1|DEUG
OG0000434	LOC6595189|XP_002020045.1|DPER	LOC108115886|XP_017083018.1|DEUG
OG0000435	LOC6597885|XP_002023045.1|DPER	LOC108103116|XP_017063971.1|DEUG
OG0000437	LOC6589388|XP_002014349.2|DPER	LOC108110825|XP_017075550.1|DEUG
OG0000437	LOC6596651|XP_002021659.1|DPER	LOC108111121|XP_017075962.1|DEUG
OG0000438	LOC113566151|XP_026846301.1|DPER, LOC113566147|XP_026846297.1|DPER, LOC113566152|XP_026846302.1|DPER, LOC113566148|XP_026846298.1|DPER, LOC113566150|XP_026846300.1|DPER, LOC113566149|XP_026846299.1|DPER, LOC113566142|XP_026846272.1|DPER, LOC113566161|XP_026846320.1|DPER, LOC113565431|XP_026843191.1|DPER, LOC113565430|XP_026843190.1|DPER, LOC113565432|XP_026843192.1|DPER, LOC113565435|XP_026843195.1|DPER, LOC113565433|XP_026843193.1|DPER, LOC113565434|XP_026843194.1|DPER, LOC113565530|XP_026843622.1|DPER, LOC113565531|XP_026843623.1|DPER	LOC108108670|XP_017072264.1|DEUG
OG0000438	LOC6594898|XP_002020498.1|DPER	LOC108111380|XP_017076301.1|DEUG
OG0000439	LOC6593872|XP_002019169.2|DPER	LOC108111051|XP_017075869.1|DEUG
OG0000439	LOC113566013|XP_026845496.1|DPER	LOC108106028|XP_017068366.1|DEUG
OG0000440	LOC6592387|XP_002018142.1|DPER	LOC108113210|XP_017079233.1|DEUG
OG0000440	LOC6590104|XP_002015660.2|DPER	LOC108112004|XP_017077229.1|DEUG
OG0000441	LOC6601574|XP_002026665.1|DPER	LOC108108863|XP_017072569.1|DEUG
OG0000441	LOC6601573|XP_002026664.2|DPER	LOC108108955|XP_017072698.1|DEUG
OG0000443	LOC6600568|XP_002025686.2|DPER	LOC108104721|XP_017066442.1|DEUG
OG0000443	LOC6600569|XP_002025687.1|DPER	LOC108104626|XP_017066290.1|DEUG
OG0000444	LOC6593885|XP_026843100.1|DPER	LOC108110953|XP_017075738.1|DEUG
OG0000444	LOC6593883|XP_026843478.1|DPER	LOC108111156|XP_017076015.1|DEUG
OG0000446	LOC113566140|XP_026846258.1|DPER	LOC108115194|XP_017082003.1|DEUG, LOC108118366|XP_017086526.1|DEUG
OG0000446	LOC113565241|XP_026842771.1|DPER	LOC108104823|XP_017066599.1|DEUG
OG0000447	LOC113567148|XP_026850124.1|DPER, LOC113567288|XP_026850433.1|DPER, LOC113566851|XP_026849815.1|DPER, LOC113566920|XP_026849935.1|DPER, LOC113566790|XP_026849684.1|DPER, LOC113566788|XP_026849683.1|DPER, LOC113566979|XP_026850020.1|DPER, LOC113566978|XP_026850019.1|DPER, LOC113566981|XP_026850023.1|DPER, LOC113566980|XP_026850021.1|DPER, LOC113566977|XP_026850018.1|DPER, LOC113566935|XP_026849946.1|DPER, LOC113567290|XP_026850434.1|DPER, LOC113566901|XP_026849891.1|DPER, LOC113566983|XP_026850025.1|DPER, LOC113566982|XP_026850024.1|DPER, LOC113567041|XP_026850046.1|DPER, LOC113567198|XP_026850167.1|DPER, LOC113567042|XP_026850047.1|DPER, LOC113566868|XP_026849830.1|DPER, LOC113566984|XP_026850026.1|DPER, LOC113566934|XP_026849945.1|DPER, LOC113567053|XP_026850052.1|DPER, LOC113566503|XP_026848203.1|DPER, LOC113567136|XP_026850103.1|DPER, LOC113567141|XP_026850105.1|DPER, LOC113567173|XP_026850144.1|DPER	LOC108113831|XP_017080032.1|DEUG
OG0000448	LOC6595209|XP_002020384.1|DPER	LOC108104217|XP_017065649.1|DEUG
OG0000448	LOC6595207|XP_026846649.1|DPER	LOC108104215|XP_017065647.1|DEUG
OG0000449	LOC6596096|XP_026845262.1|DPER	LOC108108513|XP_017072071.1|DEUG
OG0000449	LOC6593300|XP_026843607.1|DPER	LOC108114836|XP_017081466.1|DEUG
OG0000450	LOC6599209|XP_026848280.1|DPER	LOC108110117|XP_017074504.1|DEUG
OG0000450	LOC6597434|XP_026846562.1|DPER	LOC108105377|XP_017067402.1|DEUG
OG0000451	LOC6596753|XP_026845921.1|DPER	LOC108102453|XP_017062947.1|DEUG
OG0000451	LOC6596755|XP_026845920.1|DPER	LOC108102455|XP_017062950.1|DEUG
OG0000453	LOC6588254|XP_002013590.1|DPER	LOC108117008|XP_017084667.1|DEUG
OG0000453	LOC6588554|XP_002013588.2|DPER	LOC108117009|XP_017084668.1|DEUG
OG0000454	LOC6587834|XP_002013276.1|DPER	LOC108115263|XP_017082109.1|DEUG
OG0000454	LOC113566494|XP_026848132.1|DPER, LOC113566493|XP_026848130.1|DPER, LOC6603969|XP_026848128.1|DPER, LOC113566491|XP_026848123.1|DPER, LOC113566492|XP_026848126.1|DPER, LOC113566495|XP_026848135.1|DPER, LOC6603361|XP_026848184.1|DPER	LOC108113811|XP_017080012.1|DEUG
OG0000456	LOC6602549|XP_002027589.2|DPER	LOC108102340|XP_017062665.1|DEUG
OG0000456	LOC6598087|XP_026843226.1|DPER	LOC108105799|XP_017068020.1|DEUG
OG0000457	LOC6593846|XP_026843827.1|DPER	LOC108111164|XP_017076025.1|DEUG
OG0000457	LOC6593566|XP_026844605.1|DPER	LOC108113457|XP_017079526.1|DEUG
OG0000458	LOC6603032|XP_026843038.1|DPER	LOC108104069|XP_017065429.1|DEUG
OG0000460	LOC6595665|XP_002020725.1|DPER, LOC6595697|XP_002020723.2|DPER	LOC108111207|XP_017076097.1|DEUG
OG0000462	LOC6594110|XP_002019887.1|DPER	LOC108117210|XP_017085015.1|DEUG
OG0000462	LOC6594111|XP_002019888.1|DPER	LOC108117207|XP_017085011.1|DEUG
OG0000462	LOC6594112|XP_002019889.1|DPER	LOC108117211|XP_017085016.1|DEUG
OG0000463	LOC6595109|XP_002020183.2|DPER	LOC108108829|XP_017072515.1|DEUG
OG0000463	LOC6595108|XP_002020182.1|DPER	LOC108117686|XP_017085702.1|DEUG, LOC108103994|XP_017065319.1|DEUG, LOC108108830|XP_017072516.1|DEUG
OG0000464	LOC6603035|XP_026843035.1|DPER	LOC108104071|XP_017065439.1|DEUG
OG0000464	LOC6603036|XP_026842960.1|DPER	LOC108104132|XP_017065523.1|DEUG
OG0000464	LOC6589457|XP_002014871.2|DPER	LOC108110533|XP_017075104.1|DEUG, LOC108110521|XP_017075090.1|DEUG
OG0000465	LOC6594804|XP_026850832.1|DPER	LOC108117465|XP_017085376.1|DEUG
OG0000465	LOC6594805|XP_026843634.1|DPER	LOC108117506|XP_017085480.1|DEUG
OG0000466	LOC6599188|XP_002024345.1|DPER	LOC108117044|XP_017084708.1|DEUG
OG0000466	LOC6595600|XP_002020948.1|DPER	LOC108104194|XP_017065627.1|DEUG
OG0000467	LOC6590905|XP_026840784.1|DPER	LOC108112641|XP_017078244.1|DEUG
OG0000467	LOC6591011|XP_002015576.2|DPER, LOC6591012|XP_026842842.1|DPER	LOC108112906|XP_017078762.1|DEUG
OG0000468	LOC6588532|XP_002013191.1|DPER	LOC108109366|XP_017073331.1|DEUG
OG0000468	LOC6600955|XP_002026026.2|DPER	LOC108106543|XP_017069185.1|DEUG
OG0000469	LOC6589383|XP_026845021.1|DPER	LOC108104076|XP_017065454.1|DEUG
OG0000469	LOC6588688|XP_026844950.1|DPER	LOC108104055|XP_017065389.1|DEUG
OG0000470	LOC6595786|XP_002021331.1|DPER	LOC108108694|XP_017072288.1|DEUG
OG0000471	LOC6600506|XP_002025613.2|DPER	LOC108113949|XP_017080154.1|DEUG
OG0000471	LOC6596476|XP_026843263.1|DPER	LOC108111235|XP_017076127.1|DEUG
OG0000473	LOC6599962|XP_002025039.1|DPER	LOC108103189|XP_017064065.1|DEUG
OG0000473	LOC113566216|XP_026846711.1|DPER	LOC108103293|XP_017064196.1|DEUG
OG0000473	LOC6600167|XP_026846728.1|DPER	LOC108103648|XP_017064693.1|DEUG
OG0000474	LOC6602691|XP_002027718.1|DPER	LOC108103488|XP_017064485.1|DEUG
OG0000474	LOC6588422|XP_002013834.1|DPER	LOC108114006|XP_017080241.1|DEUG
OG0000475	LOC6587625|XP_026851174.1|DPER	LOC108115695|XP_017082753.1|DEUG
OG0000475	LOC6587630|XP_002013554.1|DPER	LOC108115661|XP_017082708.1|DEUG, LOC108109183|XP_017073107.1|DEUG
OG0000476	LOC6595144|XP_002020134.1|DPER	LOC108110184|XP_017074616.1|DEUG, LOC108110182|XP_017074600.1|DEUG
OG0000476	LOC6595145|XP_002020135.2|DPER	LOC108109580|XP_017073649.1|DEUG
OG0000477	LOC6587814|XP_002012770.1|DPER	LOC108109584|XP_017073650.1|DEUG
OG0000477	LOC6587841|XP_026843001.1|DPER	LOC108109485|XP_017073503.1|DEUG
OG0000478	LOC6591495|XP_002016879.1|DPER	LOC108113618|XP_017079768.1|DEUG
OG0000479	LOC6595030|XP_002019995.1|DPER	LOC108109331|XP_017073290.1|DEUG
OG0000480	LOC6596374|XP_002021559.1|DPER	LOC108110665|XP_017075271.1|DEUG
OG0000480	LOC6596373|XP_002021558.2|DPER	LOC108110998|XP_017075796.1|DEUG
OG0000482	LOC6591392|XP_002017362.1|DPER	LOC108111725|XP_017076767.1|DEUG
OG0000482	LOC6594625|XP_002019471.1|DPER	LOC108117325|XP_017085185.1|DEUG
OG0000483	LOC6592130|XP_026840105.1|DPER	LOC108116583|XP_017084013.1|DEUG
OG0000483	LOC6592128|XP_002016835.1|DPER	LOC108116550|XP_017083977.1|DEUG
OG0000484	LOC6594225|XP_002019892.1|DPER	LOC108117209|XP_017085014.1|DEUG
OG0000484	LOC6594224|XP_002019891.1|DPER	LOC108117205|XP_017085009.1|DEUG
OG0000485	LOC6599030|XP_002024147.2|DPER	LOC108108644|XP_017072234.1|DEUG
OG0000485	LOC6599031|XP_026849020.1|DPER	LOC108108646|XP_017072237.1|DEUG
OG0000486	LOC6592528|XP_002018230.1|DPER	LOC108109199|XP_017073124.1|DEUG
OG0000486	LOC6592420|XP_026841247.1|DPER	LOC108109197|XP_017073121.1|DEUG
OG0000487	LOC113565130|XP_026841782.1|DPER	LOC108106298|XP_017068756.1|DEUG
OG0000487	LOC113565047|XP_026840973.1|DPER	LOC108106730|XP_017069456.1|DEUG
OG0000488	LOC6589820|XP_026844255.1|DPER	LOC108110683|XP_017075300.1|DEUG
OG0000489	LOC6587552|XP_002013245.1|DPER	LOC108109346|XP_017073294.1|DEUG
OG0000489	LOC6598268|XP_002023326.2|DPER	LOC108111834|XP_017076928.1|DEUG
OG0000490	LOC6599323|XP_026847130.1|DPER	LOC108118299|XP_017086400.1|DEUG
OG0000490	LOC6602644|XP_026846715.1|DPER	LOC108117718|XP_017085762.1|DEUG
OG0000491	LOC6602080|XP_002027158.1|DPER	LOC108106696|XP_017069417.1|DEUG
OG0000492	LOC6592887|XP_002018206.1|DPER	LOC108104591|XP_017066243.1|DEUG
OG0000492	LOC6602432|XP_002027467.1|DPER	LOC108105147|XP_017067071.1|DEUG
OG0000493	LOC6588420|XP_002012949.1|DPER, LOC6588384|XP_002012950.1|DPER	LOC108116110|XP_017083321.1|DEUG
OG0000494	LOC6591421|XP_002016756.2|DPER	LOC108113763|XP_017079948.1|DEUG
OG0000494	LOC6593749|XP_002018853.2|DPER	LOC108105826|XP_017068059.1|DEUG
OG0000495	LOC6599984|XP_002025142.1|DPER	LOC108103670|XP_017064718.1|DEUG
OG0000495	LOC6601578|XP_002026669.1|DPER	LOC108112202|XP_017077506.1|DEUG
OG0000496	LOC6589319|XP_026845000.1|DPER	LOC108102495|XP_017063001.1|DEUG
OG0000496	LOC113565427|XP_026843179.1|DPER	LOC108104024|XP_017065345.1|DEUG
OG0000497	LOC6595461|XP_026844291.1|DPER	LOC108107146|XP_017070039.1|DEUG
OG0000497	LOC6595459|XP_026844288.1|DPER	LOC108106968|XP_017069755.1|DEUG
OG0000498	LOC6592123|XP_026845189.1|DPER	LOC108116567|XP_017083996.1|DEUG
OG0000498	LOC6592002|XP_002016827.1|DPER	LOC108116574|XP_017084004.1|DEUG
OG0000499	LOC6602117|XP_002027131.1|DPER	LOC108112866|XP_017078681.1|DEUG
OG0000499	LOC6596867|XP_002022071.1|DPER	LOC108105502|XP_017067615.1|DEUG
OG0000500	LOC6604009|XP_026849018.1|DPER	LOC108108457|XP_017072000.1|DEUG
OG0000500	LOC6604713|XP_002029587.2|DPER	LOC108108623|XP_017072211.1|DEUG
OG0000501	LOC6588922|XP_002014484.1|DPER	LOC108110467|XP_017075023.1|DEUG
OG0000502	LOC6600821|XP_002025888.1|DPER	LOC108109097|XP_017072969.1|DEUG
OG0000503	LOC6590258|XP_026842871.1|DPER	LOC108112142|XP_017077379.1|DEUG
OG0000503	LOC113565255|XP_026842870.1|DPER, LOC6590259|XP_002015889.1|DPER	LOC108112141|XP_017077378.1|DEUG
OG0000504	LOC6601646|XP_002026760.1|DPER	LOC108114636|XP_017081192.1|DEUG
OG0000505	LOC6598466|XP_026846211.1|DPER	LOC108118153|XP_017086199.1|DEUG
OG0000505	LOC6598460|XP_026846221.1|DPER	LOC108118155|XP_017086203.1|DEUG
OG0000506	LOC6591448|XP_002016742.2|DPER	LOC108113760|XP_017079945.1|DEUG
OG0000507	LOC6599182|XP_026848358.1|DPER	LOC108110139|XP_017074542.1|DEUG
OG0000507	LOC6599183|XP_002024340.1|DPER	LOC108110140|XP_017074543.1|DEUG
OG0000508	LOC6599548|XP_026849406.1|DPER	LOC108102768|XP_017063414.1|DEUG
OG0000508	LOC6603958|XP_026849990.1|DPER	LOC108104706|XP_017066413.1|DEUG
OG0000509	LOC6590145|XP_026841357.1|DPER	LOC108112856|XP_017078668.1|DEUG
OG0000509	LOC6589944|XP_026842165.1|DPER	LOC108112730|XP_017078457.1|DEUG
OG0000510	LOC6592973|XP_002018023.1|DPER	LOC108106460|XP_017069014.1|DEUG
OG0000510	LOC6592780|XP_002018022.2|DPER	LOC108106459|XP_017069013.1|DEUG
OG0000511	LOC6589459|XP_002014738.2|DPER	LOC108110365|XP_017074906.1|DEUG
OG0000511	LOC6589245|XP_026844177.1|DPER	LOC108118436|XP_017086630.1|DEUG
OG0000512	LOC6588801|XP_002015122.2|DPER	LOC108112316|XP_017077636.1|DEUG
OG0000512	LOC6600478|XP_002025669.2|DPER	LOC108114370|XP_017080810.1|DEUG
OG0000513	LOC6591123|XP_002015504.2|DPER	LOC108106395|XP_017068892.1|DEUG
OG0000513	LOC6594004|XP_002019056.1|DPER	LOC108106964|XP_017069752.1|DEUG
OG0000514	LOC6588843|XP_026844865.1|DPER	LOC108104101|XP_017065487.1|DEUG
OG0000514	LOC6589095|XP_026844701.1|DPER	LOC108104084|XP_017065469.1|DEUG
OG0000515	LOC6602544|XP_002027573.1|DPER	LOC108102383|XP_017062810.1|DEUG
OG0000515	LOC6596020|XP_026845515.1|DPER	LOC108114405|XP_017080869.1|DEUG
OG0000516	LOC6602865|XP_026849669.1|DPER	LOC108104336|XP_017065811.1|DEUG
OG0000516	LOC6602866|XP_002027901.2|DPER	LOC108104330|XP_017065806.1|DEUG
OG0000517	LOC6601870|XP_026849346.1|DPER	LOC108117344|XP_017085207.1|DEUG
OG0000517	LOC6601869|XP_002026918.1|DPER	LOC108117349|XP_017085213.1|DEUG
OG0000518	LOC6597156|XP_002022361.1|DPER	LOC108104889|XP_017066709.1|DEUG, LOC108104897|XP_017066717.1|DEUG
OG0000518	LOC6601652|XP_002026747.1|DPER, LOC6599088|XP_002024221.1|DPER	LOC108113993|XP_017080226.1|DEUG
OG0000519	LOC6598914|XP_026847924.1|DPER, LOC6598911|XP_002024013.2|DPER	LOC108113917|XP_017080112.1|DEUG
OG0000521	LOC6601719|XP_026846988.1|DPER	LOC108106060|XP_017068407.1|DEUG
OG0000521	LOC6601722|XP_026847021.1|DPER	LOC108106032|XP_017068368.1|DEUG
OG0000522	LOC6594265|XP_002019512.1|DPER	LOC108115121|XP_017081862.1|DEUG
OG0000522	LOC6603110|XP_002028095.1|DPER	LOC108103026|XP_017063842.1|DEUG
OG0000523	LOC6591682|XP_002016766.1|DPER	LOC108113770|XP_017079957.1|DEUG
OG0000523	LOC6597856|XP_026846980.1|DPER	LOC108117687|XP_017085703.1|DEUG
OG0000524	LOC6587701|XP_002012756.1|DPER	LOC108115701|XP_017082760.1|DEUG
OG0000524	LOC6588160|XP_002012868.1|DPER	LOC108113792|XP_017079990.1|DEUG, LOC108113779|XP_017079969.1|DEUG
OG0000525	LOC6592998|XP_002017981.1|DPER	LOC108104605|XP_017066265.1|DEUG
OG0000525	LOC6592999|XP_026842395.1|DPER	LOC108104555|XP_017066186.1|DEUG
OG0000526	LOC6593988|XP_002019030.1|DPER	LOC108114811|XP_017081421.1|DEUG
OG0000526	LOC6593170|XP_002018184.1|DPER	LOC108109215|XP_017073149.1|DEUG
OG0000527	LOC6589277|XP_026844990.1|DPER	LOC108110657|XP_017075258.1|DEUG
OG0000527	LOC6588931|XP_026845017.1|DPER	LOC108111032|XP_017075848.1|DEUG
OG0000528	LOC6588744|XP_002015091.1|DPER	LOC108110490|XP_017075057.1|DEUG
OG0000529	LOC6596480|XP_002021524.1|DPER	LOC108110538|XP_017075108.1|DEUG
OG0000530	LOC6602309|XP_026848563.1|DPER	LOC108114155|XP_017080435.1|DEUG
OG0000530	LOC6599091|XP_026849008.1|DPER	LOC108113616|XP_017079769.1|DEUG
OG0000531	LOC6589474|XP_002014920.1|DPER	LOC108105668|XP_017067857.1|DEUG
OG0000532	LOC6594648|XP_002019653.1|DPER	LOC108117098|XP_017084799.1|DEUG
OG0000532	LOC6594647|XP_002019652.1|DPER	LOC108117086|XP_017084747.1|DEUG
OG0000533	LOC6597726|XP_002022998.1|DPER	LOC108117714|XP_017085758.1|DEUG
OG0000533	LOC6588058|XP_002014113.1|DPER	LOC108109477|XP_017073491.1|DEUG
OG0000534	LOC6599384|XP_026847081.1|DPER	LOC108103808|XP_017064977.1|DEUG
OG0000534	LOC6593665|XP_026843566.1|DPER	LOC108105823|XP_017068055.1|DEUG
OG0000535	LOC6592253|XP_002017639.1|DPER	LOC108112462|XP_017077804.1|DEUG
OG0000535	LOC6591079|XP_002015699.1|DPER	LOC108109288|XP_017073270.1|DEUG
OG0000536	LOC6600303|XP_026849083.1|DPER	LOC108108090|XP_017071470.1|DEUG
OG0000537	LOC113565157|XP_026842113.1|DPER, LOC6591216|XP_026841329.1|DPER	LOC108113355|XP_017079408.1|DEUG
OG0000538	LOC113565116|XP_026841673.1|DPER	LOC108113053|XP_017078972.1|DEUG
OG0000538	LOC6590649|XP_026842859.1|DPER	LOC108104551|XP_017066181.1|DEUG
OG0000539	LOC6591890|XP_002016908.1|DPER	LOC108113537|XP_017079621.1|DEUG
OG0000539	LOC6591729|XP_002016906.1|DPER	LOC108113649|XP_017079809.1|DEUG
OG0000540	LOC6603930|XP_002028873.1|DPER	LOC108115424|XP_017082349.1|DEUG
OG0000541	LOC6592879|XP_002018546.1|DPER	LOC108112337|XP_017077655.1|DEUG
OG0000542	LOC6594041|XP_002019648.2|DPER	LOC108113718|XP_017079888.1|DEUG
OG0000542	LOC6602000|XP_026846758.1|DPER	LOC108102311|XP_017062563.1|DEUG
OG0000543	LOC6595223|XP_002020196.2|DPER	LOC108108840|XP_017072537.1|DEUG
OG0000543	LOC6590548|XP_002016228.2|DPER	LOC108108882|XP_017072589.1|DEUG
OG0000544	LOC113566396|XP_026847602.1|DPER	LOC108114631|XP_017081186.1|DEUG
OG0000544	LOC6594164|XP_002019573.2|DPER	LOC108115167|XP_017081974.1|DEUG
OG0000545	LOC6587621|XP_026840017.1|DPER	LOC108117292|XP_017085137.1|DEUG
OG0000545	LOC6587610|XP_002013107.1|DPER	LOC108117263|XP_017085105.1|DEUG
OG0000546	LOC6594469|XP_026851138.1|DPER, LOC6594150|XP_002019389.2|DPER	LOC108116177|XP_017083407.1|DEUG
OG0000546	LOC6599135|XP_002024400.1|DPER	LOC108102901|XP_017063608.1|DEUG
OG0000548	LOC6601137|XP_026848090.1|DPER	LOC108114171|XP_017080455.1|DEUG
OG0000548	LOC6601169|XP_002026268.2|DPER	LOC108114172|XP_017080456.1|DEUG
OG0000549	LOC6592523|XP_002018225.2|DPER	LOC108109191|XP_017073115.1|DEUG
OG0000550	LOC6601095|XP_002026060.1|DPER	LOC108105269|XP_017067238.1|DEUG
OG0000550	LOC113566352|XP_026847434.1|DPER	LOC108104657|XP_017066328.1|DEUG
OG0000551	LOC6601354|XP_026841458.1|DPER, LOC6602584|XP_002027608.1|DPER	LOC108112494|XP_017077851.1|DEUG
OG0000551	LOC6603673|XP_026842376.1|DPER	LOC108112497|XP_017077865.1|DEUG
OG0000552	LOC6595049|XP_002020572.1|DPER	LOC108111351|XP_017076272.1|DEUG
OG0000552	LOC6595050|XP_026846729.1|DPER	LOC108111451|XP_017076411.1|DEUG
OG0000553	LOC6589451|XP_002014478.1|DPER	LOC108110939|XP_017075722.1|DEUG
OG0000554	LOC6595000|XP_026850186.1|DPER	LOC108116704|XP_017084210.1|DEUG
OG0000554	LOC6594999|XP_002020165.1|DPER	LOC108116705|XP_017084211.1|DEUG
OG0000555	LOC6599561|XP_002024668.1|DPER, LOC6599560|XP_002024667.1|DPER	LOC108104636|XP_017066299.1|DEUG
OG0000555	LOC6602947|XP_026848817.1|DPER	LOC108107775|XP_017070959.1|DEUG
OG0000556	LOC6600676|XP_002025749.2|DPER	LOC108105371|XP_017067396.1|DEUG
OG0000556	LOC6591984|XP_002017028.1|DPER	LOC108116500|XP_017083922.1|DEUG
OG0000557	LOC6591395|XP_002017365.1|DPER	LOC108111741|XP_017076783.1|DEUG
OG0000557	LOC6591394|XP_002017364.2|DPER	LOC108111736|XP_017076779.1|DEUG
OG0000558	LOC6592186|XP_002017046.1|DPER	LOC108116321|XP_017083617.1|DEUG
OG0000558	LOC6597633|XP_002022736.1|DPER, LOC6597634|XP_002022737.2|DPER, LOC6597638|XP_002022741.1|DPER, LOC6597636|XP_002022739.2|DPER, LOC113566633|XP_026848941.1|DPER	LOC108104947|XP_017066800.1|DEUG
OG0000559	LOC6587952|XP_026850616.1|DPER	LOC108112189|XP_017077528.1|DEUG
OG0000559	LOC6597049|XP_002022209.2|DPER	LOC108118186|XP_017086234.1|DEUG
OG0000560	LOC6590133|XP_002015610.1|DPER	LOC108113247|XP_017079283.1|DEUG
OG0000560	LOC6589973|XP_002015609.1|DPER	LOC108113246|XP_017079281.1|DEUG
OG0000561	LOC6596181|XP_002021174.2|DPER	LOC108108172|XP_017071603.1|DEUG
OG0000561	LOC6596179|XP_026845466.1|DPER	LOC108107573|XP_017070622.1|DEUG
OG0000562	LOC6598980|XP_002024017.1|DPER	LOC108114401|XP_017080863.1|DEUG
OG0000562	LOC6598875|XP_002024048.2|DPER	LOC108114579|XP_017081122.1|DEUG
OG0000563	LOC113566045|XP_026845703.1|DPER	LOC108113936|XP_017080132.1|DEUG
OG0000564	LOC6601146|XP_002026278.1|DPER	LOC108114025|XP_017080262.1|DEUG
OG0000564	LOC6601147|XP_002026279.1|DPER, LOC6601145|XP_002026277.1|DPER	LOC108113996|XP_017080229.1|DEUG
OG0000566	LOC6587609|XP_026851021.1|DPER	LOC108117297|XP_017085145.1|DEUG
OG0000566	LOC6602723|XP_026849465.1|DPER	LOC108108062|XP_017071427.1|DEUG
OG0000567	LOC6599255|XP_002024281.1|DPER	LOC108103197|XP_017064074.1|DEUG
OG0000567	LOC6599253|XP_002024279.1|DPER	LOC108103213|XP_017064097.1|DEUG
OG0000568	LOC6597227|XP_026846582.1|DPER	LOC108104311|XP_017065784.1|DEUG
OG0000568	LOC6591599|XP_026841402.1|DPER	LOC108115030|XP_017081764.1|DEUG
OG0000569	LOC6587970|XP_002013741.1|DPER	LOC108110369|XP_017074911.1|DEUG
OG0000569	LOC6592132|XP_002016813.1|DPER	LOC108117015|XP_017084672.1|DEUG
OG0000570	LOC6587495|XP_002013517.1|DPER	LOC108116717|XP_017084227.1|DEUG
OG0000570	LOC6587490|XP_026848874.1|DPER	LOC108116695|XP_017084198.1|DEUG
OG0000571	LOC6588397|XP_026840046.1|DPER	LOC108116057|XP_017083247.1|DEUG
OG0000571	LOC6588478|XP_026840045.1|DPER	LOC108115998|XP_017083159.1|DEUG
OG0000572	LOC6587259|XP_026844793.1|DPER	LOC108116814|XP_017084352.1|DEUG
OG0000572	LOC6587381|XP_026847857.1|DPER	LOC108116825|XP_017084364.1|DEUG
OG0000573	LOC6601182|XP_026848211.1|DPER	LOC108108099|XP_017071489.1|DEUG
OG0000573	LOC6593023|XP_002018216.1|DPER	LOC108109145|XP_017073037.1|DEUG
OG0000574	LOC6600554|XP_002025707.1|DPER	LOC108114187|XP_017080485.1|DEUG
OG0000574	LOC6594206|XP_002019665.1|DPER	LOC108117259|XP_017085099.1|DEUG
OG0000575	LOC6595966|XP_026845460.1|DPER	LOC108108107|XP_017071505.1|DEUG
OG0000575	LOC6595964|XP_026845494.1|DPER	LOC108108142|XP_017071558.1|DEUG
OG0000576	LOC6594513|XP_002019496.2|DPER	LOC108116188|XP_017083418.1|DEUG, LOC108116187|XP_017083417.1|DEUG
OG0000577	LOC6588741|XP_002014938.1|DPER, LOC6588700|XP_002014941.1|DPER	LOC108107058|XP_017069911.1|DEUG
OG0000577	LOC6588702|XP_002014943.1|DPER	LOC108107018|XP_017069854.1|DEUG
OG0000578	LOC6596620|XP_002021628.2|DPER	LOC108110704|XP_017075336.1|DEUG
OG0000578	LOC6590192|XP_026842183.1|DPER	LOC108113167|XP_017079171.1|DEUG
OG0000579	LOC6588010|XP_002013612.1|DPER	LOC108116830|XP_017084370.1|DEUG
