Orthogroup	DPER.longest_only	DBIA.longest_only
OG0001231	LOC6597925|XP_026843245.1|DPER	LOC108030491|XP_016958866.1|DBIA
OG0001232	LOC6589561|XP_002015270.1|DPER	LOC108036703|XP_016968486.1|DBIA
OG0001233	LOC6589891|XP_002014628.1|DPER	LOC108033321|XP_016963089.1|DBIA
OG0001234	LOC6600900|XP_002025964.1|DPER	LOC108036538|XP_016968251.1|DBIA
OG0001235	LOC6588980|XP_026844327.1|DPER	LOC108029136|XP_016956748.1|DBIA
OG0001236	LOC6595980|XP_026845457.1|DPER	LOC108028394|XP_016955696.1|DBIA
OG0001237	LOC6594523|XP_002019465.2|DPER	LOC108031349|XP_016960103.1|DBIA
OG0001238	LOC6591680|XP_002016895.1|DPER	LOC108025285|XP_016951151.1|DBIA
OG0001240	LOC6591499|XP_002016883.1|DPER	LOC108025555|XP_016951578.1|DBIA
OG0001241	LOC6590221|XP_002016534.1|DPER	LOC108022337|XP_016946688.1|DBIA
OG0001242	LOC6599926|XP_002025054.1|DPER	LOC108025769|XP_016951855.1|DBIA
OG0001243	LOC6597383|XP_026846461.1|DPER, LOC6595076|XP_002020340.2|DPER, LOC6602358|XP_026848594.1|DPER	LOC108030861|XP_016959493.1|DBIA
OG0001244	LOC6599450|XP_026847183.1|DPER, LOC6588658|XP_026841821.1|DPER	LOC108024371|XP_016949763.1|DBIA
OG0001245	LOC6587672|XP_026851034.1|DPER	LOC108031044|XP_016959734.1|DBIA
OG0001246	LOC6590383|XP_002015649.1|DPER	LOC108026538|XP_016952975.1|DBIA
OG0001247	LOC113565131|XP_026841783.1|DPER	LOC108036882|XP_016968746.1|DBIA
OG0001248	LOC6600583|XP_026847593.1|DPER	LOC108031009|XP_016959701.1|DBIA
OG0001249	LOC6600379|XP_026848369.1|DPER	LOC108036325|XP_016967831.1|DBIA
OG0001251	LOC6594354|XP_002019533.1|DPER	LOC108027147|XP_016953856.1|DBIA
OG0001252	LOC6587596|XP_002013543.1|DPER	LOC108024552|XP_016950022.1|DBIA, LOC108024553|XP_016950023.1|DBIA, LOC108024278|XP_016949665.1|DBIA, LOC108024277|XP_016949664.1|DBIA
OG0001253	LOC6591287|XP_002015803.2|DPER	LOC108022220|XP_016946563.1|DBIA
OG0001254	LOC6593265|XP_002017916.2|DPER	LOC108022377|XP_016946747.1|DBIA
OG0001254	LOC113565036|XP_026840826.1|DPER	LOC108022074|XP_016946408.1|DBIA
OG0001255	LOC6602601|XP_002027600.1|DPER, LOC6596891|XP_026845893.1|DPER, LOC6590652|XP_026840623.1|DPER, LOC113565081|XP_026841397.1|DPER, LOC6596790|XP_002021906.1|DPER	LOC108030239|XP_016958532.1|DBIA
OG0001256	LOC6592288|XP_002018407.2|DPER	LOC108022371|XP_016946741.1|DBIA
OG0001257	LOC6603482|XP_026846876.1|DPER	LOC108035914|XP_016967189.1|DBIA
OG0001258	LOC6588266|XP_002013396.1|DPER	LOC108031944|XP_016961213.1|DBIA
OG0001259	LOC113566183|XP_026846404.1|DPER, LOC6597439|XP_002022481.2|DPER, LOC6597389|XP_002022483.2|DPER	LOC108023590|XP_016948681.1|DBIA
OG0001260	LOC6598740|XP_026851087.1|DPER	LOC108031595|XP_016960660.1|DBIA
OG0001261	LOC6597895|XP_026846981.1|DPER	LOC108027609|XP_016954619.1|DBIA
OG0001262	LOC6598978|XP_026847773.1|DPER	LOC108028296|XP_016955506.1|DBIA
OG0001263	LOC6595286|XP_002020352.2|DPER	LOC108031993|XP_016961276.1|DBIA
OG0001264	LOC6588996|XP_026844088.1|DPER	LOC108029105|XP_016956698.1|DBIA
OG0001265	LOC6600029|XP_026849239.1|DPER	LOC108023490|XP_016948503.1|DBIA
OG0001266	LOC6592385|XP_026841792.1|DPER	LOC108026878|XP_016953559.1|DBIA
OG0001267	LOC113567334|XP_026850591.1|DPER	LOC108031938|XP_016961207.1|DBIA
OG0001268	LOC6588279|XP_002013836.1|DPER	LOC108023797|XP_016948929.1|DBIA
OG0001269	LOC6600917|XP_002026045.1|DPER	LOC108030084|XP_016958211.1|DBIA
OG0001270	LOC6592058|XP_026840176.1|DPER	LOC108027243|XP_016954082.1|DBIA
OG0001271	LOC6590150|XP_002016317.1|DPER	LOC108022814|XP_016947440.1|DBIA
OG0001272	LOC6595831|XP_026845264.1|DPER	LOC108035327|XP_016966390.1|DBIA
OG0001273	LOC6587540|XP_002013081.1|DPER	LOC108024444|XP_016949850.1|DBIA
OG0001274	LOC6602291|XP_002027350.1|DPER	LOC108028472|XP_016955823.1|DBIA
OG0001275	LOC6598195|XP_026846340.1|DPER	LOC108025826|XP_016951968.1|DBIA
OG0001276	LOC6591479|XP_002017470.1|DPER, LOC6600987|XP_002026173.1|DPER, LOC6595621|XP_002020695.1|DPER	LOC108035463|XP_016966598.1|DBIA
OG0001277	LOC113566398|XP_026847605.1|DPER	LOC108034695|XP_016965124.1|DBIA
OG0001278	LOC6601935|XP_026848743.1|DPER	LOC108034932|XP_016965679.1|DBIA
OG0001279	LOC6599635|XP_002024745.1|DPER	LOC108028182|XP_016955335.1|DBIA
OG0001280	LOC6601129|XP_002026056.1|DPER	LOC108029516|XP_016957307.1|DBIA
OG0001281	LOC6595858|XP_002021403.1|DPER	LOC108035485|XP_016966625.1|DBIA
OG0001282	LOC6596284|XP_002021806.1|DPER	LOC108027763|XP_016954810.1|DBIA
OG0001283	LOC6593121|XP_002017620.2|DPER	LOC108036218|XP_016967699.1|DBIA
OG0001284	LOC6603120|XP_026843678.1|DPER	LOC108027603|XP_016954616.1|DBIA, LOC108027594|XP_016954604.1|DBIA
OG0001285	LOC6600545|XP_026847551.1|DPER	LOC108030815|XP_016959408.1|DBIA
OG0001286	LOC6589109|XP_002015228.1|DPER	LOC108034295|XP_016964646.1|DBIA
OG0001287	LOC6594096|XP_002019688.1|DPER	LOC108032255|XP_016961608.1|DBIA
OG0001288	LOC6595699|XP_026844637.1|DPER	LOC108029194|XP_016956859.1|DBIA
OG0001289	LOC6593414|XP_002018593.1|DPER	LOC108033279|XP_016963034.1|DBIA
OG0001290	LOC6589136|XP_026844308.1|DPER	LOC108028949|XP_016956458.1|DBIA
OG0001291	LOC6589960|XP_002015635.1|DPER	LOC108026738|XP_016953347.1|DBIA
OG0001292	LOC6601597|XP_026842474.1|DPER	LOC108036368|XP_016967939.1|DBIA
OG0001293	LOC6597403|XP_002022495.1|DPER, LOC6597401|XP_002022493.1|DPER	LOC108021971|XP_016946297.1|DBIA
OG0001294	LOC6591950|XP_002017494.1|DPER	LOC108024763|XP_016950365.1|DBIA
OG0001295	LOC6600664|XP_026845149.1|DPER	LOC108033190|XP_016962921.1|DBIA
OG0001296	LOC6590768|XP_026841539.1|DPER	LOC108030486|XP_016958856.1|DBIA
OG0001297	LOC6595229|XP_026851270.1|DPER	LOC108031742|XP_016960926.1|DBIA
OG0001298	LOC6598769|XP_026849399.1|DPER	LOC108027437|XP_016954374.1|DBIA
OG0001299	LOC113566334|XP_026847369.1|DPER	LOC108035390|XP_016966491.1|DBIA
OG0001300	LOC6594485|XP_002019751.1|DPER	LOC108024842|XP_016950469.1|DBIA
OG0001301	LOC6593724|XP_002019102.1|DPER	LOC108033378|XP_016963187.1|DBIA
OG0001302	LOC6589957|XP_026841109.1|DPER	LOC108029755|XP_016957741.1|DBIA
OG0001303	LOC6588563|XP_002014182.1|DPER	LOC108025344|XP_016951277.1|DBIA
OG0001304	LOC6602092|XP_002027137.1|DPER	LOC108030192|XP_016958433.1|DBIA
OG0001305	LOC6592057|XP_026850520.1|DPER	LOC108027314|XP_016954198.1|DBIA
OG0001306	LOC6588483|XP_002014160.1|DPER	LOC108025565|XP_016951585.1|DBIA
OG0001307	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER, LOC6602940|XP_002027991.1|DPER	LOC108028380|XP_016955665.1|DBIA
OG0001308	LOC6600133|XP_026846662.1|DPER	LOC108023519|XP_016948555.1|DBIA
OG0001309	LOC6592026|XP_002017298.2|DPER	LOC108024074|XP_016949338.1|DBIA
OG0001310	LOC6597332|XP_026846497.1|DPER	LOC108024761|XP_016950358.1|DBIA
OG0001311	LOC6601743|XP_026847066.1|DPER	LOC108035769|XP_016966962.1|DBIA
OG0001312	LOC6596053|XP_002021237.1|DPER	LOC108028630|XP_016956040.1|DBIA
OG0001313	LOC6590756|XP_002016148.1|DPER	LOC108022998|XP_016947718.1|DBIA
OG0001314	LOC6598021|XP_026843858.1|DPER	LOC108032664|XP_016962113.1|DBIA
OG0001315	LOC6600447|XP_002025552.1|DPER	LOC108023281|XP_016948062.1|DBIA
OG0001316	LOC6593147|XP_002018524.2|DPER	LOC108030467|XP_016958853.1|DBIA
OG0001317	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER	LOC108029209|XP_016956878.1|DBIA
OG0001318	LOC6592052|XP_026842396.1|DPER	LOC108027762|XP_016954809.1|DBIA
OG0001319	LOC113565500|XP_026843512.1|DPER	LOC108033356|XP_016963156.1|DBIA, LOC108033334|XP_016963108.1|DBIA
OG0001320	LOC113566185|XP_026846456.1|DPER, LOC6591108|XP_026841473.1|DPER, LOC6588255|XP_002012899.2|DPER	LOC108022094|XP_016946427.1|DBIA
OG0001321	LOC6590490|XP_002015759.1|DPER	LOC108029864|XP_016957842.1|DBIA, LOC108029910|XP_016957891.1|DBIA
OG0001322	LOC6591738|XP_002017090.1|DPER	LOC108026027|XP_016952207.1|DBIA
OG0001322	LOC6591991|XP_002017215.2|DPER	LOC108032866|XP_016962355.1|DBIA
OG0001323	LOC6589282|XP_002014652.1|DPER	LOC108029026|XP_016956563.1|DBIA
OG0001324	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER	LOC108033455|XP_016963281.1|DBIA
OG0001325	LOC113567319|XP_026850468.1|DPER	LOC108031081|XP_016959776.1|DBIA, LOC108031133|XP_016959835.1|DBIA
OG0001326	LOC6595334|XP_026839998.1|DPER	LOC108025465|XP_016951456.1|DBIA
OG0001328	LOC6603470|XP_002028449.2|DPER	LOC108025909|XP_016952082.1|DBIA
OG0001329	LOC6597218|XP_026846480.1|DPER	LOC108036877|XP_016968742.1|DBIA, LOC108024037|XP_016949300.1|DBIA
OG0001330	LOC6599305|XP_026848240.1|DPER	LOC108023908|XP_016949082.1|DBIA
OG0001331	LOC6596751|XP_002021934.2|DPER	LOC108023215|XP_016947974.1|DBIA
OG0001332	LOC6600678|XP_026848606.1|DPER	LOC108033169|XP_016962891.1|DBIA
OG0001333	LOC6596330|XP_002021468.2|DPER	LOC108035042|XP_016965903.1|DBIA
OG0001334	LOC6594781|XP_026851029.1|DPER	LOC108025452|XP_016951441.1|DBIA
OG0001335	LOC6591876|XP_026845009.1|DPER	LOC108031918|XP_016961179.1|DBIA
OG0001336	LOC6594859|XP_002020067.1|DPER	LOC108034397|XP_016964767.1|DBIA
OG0001337	LOC6602668|XP_002027708.2|DPER	LOC108033081|XP_016962740.1|DBIA
OG0001338	LOC6589978|XP_026840597.1|DPER	LOC108022971|XP_016947685.1|DBIA
OG0001339	LOC6592189|XP_026842460.1|DPER	LOC108022704|XP_016947267.1|DBIA
OG0001340	LOC6591845|XP_026851090.1|DPER	LOC108036873|XP_016968739.1|DBIA
OG0001341	LOC6594806|XP_026842708.1|DPER	LOC108031650|XP_016960769.1|DBIA
OG0001342	LOC6594968|XP_026848457.1|DPER	LOC108025406|XP_016951373.1|DBIA
OG0001343	LOC6587184|XP_026840312.1|DPER	LOC108027128|XP_016953836.1|DBIA
OG0001344	LOC6594753|XP_026851091.1|DPER	LOC108025403|XP_016951368.1|DBIA
OG0001345	LOC6598642|XP_002023823.1|DPER	LOC108032178|XP_016961522.1|DBIA
OG0001346	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER	LOC108032145|XP_016961475.1|DBIA
OG0001347	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER	LOC108028892|XP_016956402.1|DBIA
OG0001348	LOC6600674|XP_002025747.1|DPER	LOC108033074|XP_016962732.1|DBIA
OG0001349	LOC6601216|XP_026848076.1|DPER	LOC108035499|XP_016966642.1|DBIA
OG0001350	LOC6598998|XP_026847955.1|DPER	LOC108028082|XP_016955213.1|DBIA
OG0001351	LOC6590033|XP_002016307.1|DPER	LOC108036383|XP_016967976.1|DBIA, LOC108036382|XP_016967974.1|DBIA
OG0001352	LOC6592911|XP_026841475.1|DPER	LOC108024268|XP_016949643.1|DBIA
OG0001353	LOC6597042|XP_002022202.1|DPER	LOC108030668|XP_016959184.1|DBIA
OG0001354	LOC6592527|XP_026841656.1|DPER	LOC108022880|XP_016947563.1|DBIA
OG0001355	LOC6590822|XP_002016476.1|DPER	LOC108026526|XP_016952962.1|DBIA
OG0001356	LOC6594025|XP_002019723.1|DPER	LOC108024819|XP_016950435.1|DBIA
OG0001357	LOC6595907|XP_002020965.1|DPER	LOC108034830|XP_016965431.1|DBIA
OG0001358	LOC6595827|XP_026845402.1|DPER	LOC108035907|XP_016967162.1|DBIA
OG0001359	LOC6593425|XP_002019131.1|DPER	LOC108033712|XP_016963734.1|DBIA
OG0001360	LOC6592782|XP_002018433.1|DPER	LOC108036679|XP_016968450.1|DBIA
OG0001361	LOC6601940|XP_002026982.1|DPER	LOC108034812|XP_016965346.1|DBIA
OG0001362	LOC6601934|XP_002026976.1|DPER	LOC108034934|XP_016965687.1|DBIA
OG0001363	LOC6594450|XP_002019915.1|DPER	LOC108031082|XP_016959777.1|DBIA
OG0001364	LOC6601346|XP_026842484.1|DPER	LOC108022533|XP_016946999.1|DBIA
OG0001365	LOC6600386|XP_002025474.1|DPER, LOC6592168|XP_002017453.1|DPER, LOC6599658|XP_002024580.1|DPER	LOC108034748|XP_016965185.1|DBIA
OG0001366	LOC6599580|XP_026849592.1|DPER, LOC6588321|XP_026851257.1|DPER	LOC108034952|XP_016965727.1|DBIA
OG0001367	LOC6590606|XP_026841935.1|DPER	LOC108026756|XP_016953376.1|DBIA
OG0001368	LOC6592853|XP_002018280.1|DPER	LOC108036545|XP_016968261.1|DBIA
OG0001369	LOC6598183|XP_002023357.1|DPER	LOC108024049|XP_016949315.1|DBIA, LOC108032955|XP_016962515.1|DBIA
OG0001370	LOC6593137|XP_026842100.1|DPER	LOC108022596|XP_016947118.1|DBIA
OG0001371	LOC6589881|XP_026844715.1|DPER	LOC108035828|XP_016967065.1|DBIA, LOC108025721|XP_016951779.1|DBIA
OG0001372	LOC6602144|XP_026842494.1|DPER	LOC108026628|XP_016953133.1|DBIA
OG0001373	LOC6596551|XP_002021688.2|DPER	LOC108034327|XP_016964692.1|DBIA
OG0001374	LOC6600884|XP_002025948.1|DPER	LOC108036560|XP_016968288.1|DBIA
OG0001375	LOC6592141|XP_026850631.1|DPER	LOC108032923|XP_016962479.1|DBIA
OG0001376	LOC6591022|XP_002016641.1|DPER	LOC108022765|XP_016947359.1|DBIA
OG0001377	LOC6589429|XP_026844348.1|DPER	LOC108036743|XP_016968541.1|DBIA
OG0001378	LOC6593491|XP_026843785.1|DPER, LOC6593345|XP_026843339.1|DPER	LOC108034355|XP_016964730.1|DBIA
OG0001380	LOC6602129|XP_026842216.1|DPER	LOC108021916|XP_016946230.1|DBIA
OG0001381	LOC6590738|XP_002016001.1|DPER	LOC108036409|XP_016968017.1|DBIA
OG0001382	LOC6593307|XP_026842988.1|DPER	LOC108027664|XP_016954692.1|DBIA
OG0001383	LOC6588827|XP_026844695.1|DPER, LOC6591257|XP_002015457.1|DPER	LOC108029956|XP_016957948.1|DBIA
OG0001384	LOC6597983|XP_002023121.1|DPER, LOC6597981|XP_026843593.1|DPER	LOC108034260|XP_016964606.1|DBIA
OG0001385	LOC113565842|XP_026844978.1|DPER	LOC108032601|XP_016962017.1|DBIA
OG0001387	LOC6593638|XP_002018691.1|DPER	LOC108033768|XP_016963853.1|DBIA
OG0001388	LOC6589301|XP_002014392.2|DPER	LOC108034870|XP_016965552.1|DBIA
OG0001389	LOC6595024|XP_002020176.1|DPER	LOC108024847|XP_016950474.1|DBIA
OG0001390	LOC6595512|XP_026843979.1|DPER	LOC108027927|XP_016955040.1|DBIA
OG0001391	LOC6598070|XP_026843206.1|DPER	LOC108034060|XP_016964304.1|DBIA
OG0001392	LOC6599319|XP_002024562.2|DPER	LOC108025824|XP_016951965.1|DBIA
OG0001393	LOC6599443|XP_002024507.1|DPER, LOC6588350|XP_002013779.1|DPER	LOC108033877|XP_016964009.1|DBIA
OG0001394	LOC6588724|XP_002014366.1|DPER	LOC108034091|XP_016964347.1|DBIA
OG0001395	LOC6594097|XP_002019689.1|DPER, LOC6594017|XP_002019639.1|DPER, LOC6603557|XP_002028537.1|DPER	LOC108031900|XP_016961156.1|DBIA
OG0001396	LOC6603056|XP_002028078.1|DPER, LOC6598215|XP_002023340.1|DPER	LOC108033160|XP_016962878.1|DBIA
OG0001397	LOC6594593|XP_026850492.1|DPER	LOC108024805|XP_016950416.1|DBIA
OG0001398	LOC6600082|XP_026845115.1|DPER	LOC108025878|XP_016952041.1|DBIA
OG0001399	LOC113565100|XP_026841518.1|DPER	LOC108023802|XP_016948932.1|DBIA
OG0001400	LOC6587575|XP_026840480.1|DPER	LOC108025330|XP_016951250.1|DBIA
OG0001401	LOC6596001|XP_002021022.2|DPER	LOC108028071|XP_016955201.1|DBIA
OG0001402	LOC6601874|XP_002026923.2|DPER	LOC108030557|XP_016958941.1|DBIA
OG0001403	LOC6602394|XP_026848448.1|DPER	LOC108030889|XP_016959549.1|DBIA
OG0001404	LOC6592752|XP_026840626.1|DPER	LOC108029630|XP_016957513.1|DBIA
OG0001405	LOC6601610|XP_002026646.1|DPER	LOC108036246|XP_016967744.1|DBIA
OG0001406	LOC6589541|XP_002015069.1|DPER	LOC108023250|XP_016948019.1|DBIA
OG0001407	LOC113565552|XP_026843665.1|DPER, LOC6604436|XP_026843659.1|DPER, LOC113565535|XP_026843631.1|DPER, LOC6601396|XP_002026499.1|DPER	LOC108034567|XP_016964987.1|DBIA
OG0001408	LOC6603679|XP_002028651.1|DPER	LOC108029903|XP_016957882.1|DBIA
OG0001411	LOC6587383|XP_026843189.1|DPER	LOC108032231|XP_016961583.1|DBIA
OG0001412	LOC6594371|XP_002019339.1|DPER, LOC6589810|XP_002015337.2|DPER	LOC108033670|XP_016963605.1|DBIA
OG0001413	LOC6590185|XP_002016338.1|DPER	LOC108022102|XP_016946433.1|DBIA, LOC108022249|XP_016946597.1|DBIA
OG0001414	LOC113564876|XP_026841972.1|DPER, LOC6590048|XP_026842162.1|DPER	LOC108022230|XP_016946577.1|DBIA
OG0001415	LOC6590539|XP_002016220.1|DPER	LOC108026500|XP_016952936.1|DBIA
OG0001416	LOC6593551|XP_026843854.1|DPER	LOC108033426|XP_016963237.1|DBIA
OG0001417	LOC6600412|XP_026848387.1|DPER	LOC108021877|XP_016946160.1|DBIA, LOC108021902|XP_016946209.1|DBIA
OG0001418	LOC113566613|XP_026848842.1|DPER	LOC108028447|XP_016955777.1|DBIA, LOC108028149|XP_016955299.1|DBIA
OG0001419	LOC6593788|XP_002018708.1|DPER, LOC6593789|XP_002018709.1|DPER	LOC108036044|XP_016967474.1|DBIA
OG0001420	LOC6594874|XP_026850580.1|DPER	LOC108031787|XP_016960989.1|DBIA
OG0001421	LOC6589694|XP_002014209.2|DPER	LOC108033245|XP_016963000.1|DBIA, LOC108027822|XP_016954892.1|DBIA
OG0001422	LOC6601041|XP_002026129.1|DPER	LOC108029138|XP_016956755.1|DBIA, LOC108029113|XP_016956718.1|DBIA
OG0001423	LOC6594486|XP_002019957.1|DPER	LOC108025975|XP_016952156.1|DBIA, LOC108026059|XP_016952242.1|DBIA
OG0001424	LOC6599075|XP_002024208.2|DPER	LOC108023064|XP_016947801.1|DBIA
OG0001425	LOC6592322|XP_002018556.1|DPER, LOC6592320|XP_002018554.1|DPER	LOC108029934|XP_016957918.1|DBIA, LOC108029872|XP_016957851.1|DBIA, LOC108030235|XP_016958516.1|DBIA
OG0001426	LOC6601529|XP_002026590.1|DPER, LOC6589376|XP_002014902.1|DPER	LOC108032819|XP_016962322.1|DBIA
OG0001427	LOC6589917|XP_002015719.2|DPER	LOC108029586|XP_016957440.1|DBIA, LOC108028997|XP_016956529.1|DBIA
OG0001428	LOC113565679|XP_026844234.1|DPER	LOC108022521|XP_016946983.1|DBIA, LOC108022520|XP_016946980.1|DBIA
OG0001429	LOC6588368|XP_002013613.1|DPER	LOC108031807|XP_016961018.1|DBIA
OG0001430	LOC6588504|XP_026840579.1|DPER	LOC108031463|XP_016960391.1|DBIA
OG0001431	LOC6599966|XP_002025043.2|DPER	LOC108023671|XP_016948782.1|DBIA, LOC108023178|XP_016947909.1|DBIA
OG0001432	LOC6596857|XP_026845851.1|DPER	LOC108033178|XP_016962905.1|DBIA
OG0001433	LOC6599388|XP_026847218.1|DPER, LOC6587717|XP_026844659.1|DPER	LOC108031974|XP_016961257.1|DBIA
OG0001434	LOC6599332|XP_026850173.1|DPER	LOC108025717|XP_016951762.1|DBIA
OG0001435	LOC6592766|XP_002017818.1|DPER, LOC6597470|XP_002022636.2|DPER	LOC108029506|XP_016957279.1|DBIA
OG0001436	LOC6600094|XP_002025207.1|DPER	LOC108023619|XP_016948719.1|DBIA
OG0001437	LOC6589658|XP_002014519.1|DPER	LOC108036048|XP_016967479.1|DBIA
OG0001438	LOC113566541|XP_026848384.1|DPER, LOC6604413|XP_002029311.2|DPER, LOC6603776|XP_002028743.2|DPER, LOC6600375|XP_002025463.2|DPER, LOC6594759|XP_002020096.1|DPER	LOC108024655|XP_016950203.1|DBIA
OG0001439	LOC6587797|XP_002013706.1|DPER	LOC108031854|XP_016961096.1|DBIA
OG0001440	LOC6597340|XP_002022542.2|DPER	LOC108023931|XP_016949105.1|DBIA
OG0001441	LOC6597233|XP_002022528.1|DPER	LOC108025901|XP_016952073.1|DBIA
OG0001442	LOC6593421|XP_002019127.1|DPER	LOC108033311|XP_016963075.1|DBIA
OG0001443	LOC6594734|XP_002020560.2|DPER	LOC108025295|XP_016951173.1|DBIA
OG0001444	LOC6587884|XP_026850951.1|DPER	LOC108031884|XP_016961137.1|DBIA
OG0001445	LOC6591104|XP_002016258.1|DPER, LOC6591321|XP_026841990.1|DPER	LOC108024980|XP_016950716.1|DBIA
OG0001446	LOC6598802|XP_002023974.1|DPER	LOC108031838|XP_016961077.1|DBIA
OG0001447	LOC6594467|XP_026840406.1|DPER	LOC108025313|XP_016951202.1|DBIA
OG0001448	LOC6595335|XP_026839997.1|DPER	LOC108025424|XP_016951397.1|DBIA
OG0001449	LOC6600975|XP_002026013.1|DPER	LOC108036630|XP_016968393.1|DBIA
OG0001450	LOC6588785|XP_002014256.1|DPER	LOC108021912|XP_016946221.1|DBIA
OG0001451	LOC6591006|XP_002015573.1|DPER	LOC108029946|XP_016957938.1|DBIA
OG0001452	LOC6590114|XP_026841651.1|DPER	LOC108026714|XP_016953306.1|DBIA
OG0001453	LOC6597106|XP_026845239.1|DPER	LOC108028668|XP_016956090.1|DBIA
OG0001454	LOC6587360|XP_026849585.1|DPER	LOC108031776|XP_016960974.1|DBIA
OG0001455	LOC6600540|XP_026847681.1|DPER	LOC108035096|XP_016966006.1|DBIA
OG0001456	LOC6591279|XP_026842655.1|DPER	LOC108022438|XP_016946812.1|DBIA
OG0001457	LOC6590898|XP_002016265.1|DPER	LOC108030014|XP_016958018.1|DBIA
OG0001458	LOC6590223|XP_026841800.1|DPER	LOC108022164|XP_016946497.1|DBIA
OG0001459	LOC6602832|XP_002027797.2|DPER	LOC108028823|XP_016956298.1|DBIA
OG0001460	LOC6602064|XP_026840774.1|DPER	LOC108030078|XP_016958180.1|DBIA
OG0001461	LOC6597677|XP_002022831.2|DPER	LOC108024220|XP_016949575.1|DBIA
OG0001462	LOC6596212|XP_002021280.2|DPER	LOC108035050|XP_016965918.1|DBIA
OG0001463	LOC6592054|XP_026844511.1|DPER	LOC108026326|XP_016952706.1|DBIA
OG0001464	LOC6600155|XP_002025238.1|DPER	LOC108023425|XP_016948400.1|DBIA
OG0001465	LOC6592520|XP_002017678.1|DPER	LOC108036666|XP_016968436.1|DBIA
OG0001466	LOC6603065|XP_026843114.1|DPER, LOC6603066|XP_002028059.1|DPER	LOC108033928|XP_016964095.1|DBIA
OG0001467	LOC6589802|XP_002015147.1|DPER	LOC108033604|XP_016963446.1|DBIA
OG0001468	LOC113566734|XP_026849446.1|DPER	LOC108031320|XP_016960060.1|DBIA
OG0001469	LOC6592250|XP_002017636.1|DPER	LOC108036908|XP_016968801.1|DBIA
OG0001470	LOC6595752|XP_026845373.1|DPER	LOC108028829|XP_016956307.1|DBIA
OG0001471	LOC6603312|XP_026849884.1|DPER, LOC113566894|XP_026849858.1|DPER	LOC108029439|XP_016957180.1|DBIA
OG0001472	LOC6599789|XP_002024876.1|DPER	LOC108035009|XP_016965841.1|DBIA
OG0001473	LOC6594602|XP_002019305.1|DPER	LOC108024939|XP_016950629.1|DBIA
OG0001474	LOC6603078|XP_002028120.2|DPER	LOC108033156|XP_016962872.1|DBIA
OG0001475	LOC6590147|XP_026841527.1|DPER, LOC113565027|XP_026840613.1|DPER	LOC108022679|XP_016947239.1|DBIA
OG0001476	LOC6603244|XP_026841380.1|DPER	LOC108035801|XP_016967031.1|DBIA
OG0001477	LOC6587798|XP_002012830.1|DPER	LOC108025514|XP_016951524.1|DBIA
OG0001478	LOC6589868|XP_026844573.1|DPER	LOC108029083|XP_016956659.1|DBIA
OG0001479	LOC6596720|XP_002022043.1|DPER	LOC108023741|XP_016948867.1|DBIA
OG0001480	LOC6589498|XP_002014588.1|DPER	LOC108029168|XP_016956802.1|DBIA
OG0001481	LOC6596450|XP_026843324.1|DPER	LOC108033701|XP_016963696.1|DBIA
OG0001482	LOC6590734|XP_002015997.2|DPER	LOC108036298|XP_016967798.1|DBIA
OG0001483	LOC6597932|XP_026843794.1|DPER	LOC108031570|XP_016960619.1|DBIA, LOC108031583|XP_016960644.1|DBIA, LOC108027554|XP_016954512.1|DBIA, LOC108033085|XP_016962770.1|DBIA, LOC108027559|XP_016954526.1|DBIA
OG0001484	LOC6589548|XP_002015076.1|DPER	LOC108033537|XP_016963374.1|DBIA
OG0001485	LOC6595812|XP_002021290.1|DPER	LOC108035951|XP_016967243.1|DBIA
OG0001486	LOC6589116|XP_002015272.1|DPER	LOC108036694|XP_016968472.1|DBIA, LOC108036783|XP_016968614.1|DBIA
OG0001487	LOC113565507|XP_026843542.1|DPER, LOC113565502|XP_026843514.1|DPER, LOC113565497|XP_026843498.1|DPER, LOC113565474|XP_026843399.1|DPER	LOC108023841|XP_016948974.1|DBIA
OG0001488	LOC6590271|XP_002015474.1|DPER	LOC108029373|XP_016957090.1|DBIA
OG0001489	LOC6596472|XP_026843559.1|DPER	LOC108032523|XP_016961851.1|DBIA
OG0001490	LOC6596426|XP_002021824.1|DPER	LOC108027796|XP_016954856.1|DBIA
OG0001491	LOC6589437|XP_026844235.1|DPER	LOC108029078|XP_016956649.1|DBIA
OG0001492	LOC6595463|XP_002020896.1|DPER	LOC108033598|XP_016963439.1|DBIA
OG0001493	LOC6602899|XP_002027922.2|DPER	LOC108024242|XP_016949612.1|DBIA
OG0001494	LOC6604521|XP_026849312.1|DPER	LOC108021998|XP_016946327.1|DBIA
OG0001495	LOC113565143|XP_026841991.1|DPER, LOC6596188|XP_002021117.1|DPER	LOC108029687|XP_016957632.1|DBIA
