Orthogroup	DPER.longest_only	DSAN.longest_only
OG0000326	LOC113564938|XP_026840269.1|DPER, LOC6587474|XP_026850036.1|DPER, LOC6587647|XP_026850205.1|DPER, LOC6604370|XP_026842910.1|DPER, LOC113564939|XP_026840270.1|DPER	LOC120457982|XP_039501410.1|DSAN
OG0000327	LOC6602051|XP_026841578.1|DPER	LOC120447192|XP_039484618.1|DSAN
OG0000327	LOC6602052|XP_002027183.2|DPER	LOC120458393|XP_039501947.1|DSAN
OG0000327	LOC6602053|XP_002027184.2|DPER	LOC120458771|XP_039502482.1|DSAN
OG0000328	LOC6601297|XP_026841454.1|DPER	LOC120446340|XP_039483194.1|DSAN
OG0000328	LOC6601370|XP_026850196.1|DPER	LOC120447701|XP_039485163.1|DSAN
OG0000328	LOC6601371|XP_002026541.2|DPER	LOC120447700|XP_039485162.1|DSAN
OG0000329	LOC6593552|XP_002019142.1|DPER	LOC120451802|XP_039491693.1|DSAN
OG0000331	LOC113565499|XP_026843509.1|DPER, LOC6602235|XP_002027265.2|DPER, LOC113565429|XP_026843188.1|DPER, LOC6602233|XP_026843549.1|DPER, LOC6602231|XP_002027261.2|DPER, LOC6602236|XP_002027266.2|DPER, LOC6602229|XP_002027260.2|DPER	LOC120458074|XP_039501524.1|DSAN
OG0000331	LOC6602232|XP_002027262.1|DPER	LOC120443763|XP_039478991.1|DSAN
OG0000332	LOC6600378|XP_002025466.2|DPER	LOC120458046|XP_039501488.1|DSAN
OG0000332	LOC6597334|XP_002022522.1|DPER	LOC120456520|XP_039499321.1|DSAN
OG0000333	LOC6600265|XP_026849064.1|DPER	LOC120448584|XP_039486594.1|DSAN
OG0000333	LOC6602811|XP_026847864.1|DPER	LOC120450162|XP_039488940.1|DSAN
OG0000334	LOC6603448|XP_002028430.2|DPER	LOC120456082|XP_039498607.1|DSAN
OG0000334	LOC6590420|XP_002016433.1|DPER	LOC120445124|XP_039481206.1|DSAN
OG0000335	LOC6593302|XP_002019190.1|DPER	LOC120444451|XP_039480047.1|DSAN
OG0000335	LOC6593301|XP_002019189.2|DPER	LOC120444448|XP_039480042.1|DSAN
OG0000336	LOC6594154|XP_002019393.1|DPER	LOC120452794|XP_039493122.1|DSAN
OG0000336	LOC6591907|XP_002017054.1|DPER	LOC120450905|XP_039490088.1|DSAN
OG0000336	LOC6591906|XP_026840252.1|DPER	LOC120450904|XP_039490087.1|DSAN
OG0000337	LOC6602404|XP_002027409.2|DPER, LOC6602408|XP_026848584.1|DPER	LOC120447576|XP_039484975.1|DSAN
OG0000337	LOC6597103|XP_002022292.2|DPER	LOC120457000|XP_039500088.1|DSAN
OG0000337	LOC6601420|XP_002026489.2|DPER	LOC120448631|XP_039486687.1|DSAN
OG0000338	LOC6600637|XP_002025631.1|DPER	LOC120450429|XP_039489373.1|DSAN
OG0000338	LOC6590524|XP_026842575.1|DPER	LOC120445724|XP_039482229.1|DSAN
OG0000339	LOC6599699|XP_002024952.1|DPER	LOC120447869|XP_039485411.1|DSAN
OG0000339	LOC6596184|XP_002021177.1|DPER, LOC6600560|XP_002025678.1|DPER, LOC6600563|XP_002025681.1|DPER	LOC120447876|XP_039485419.1|DSAN
OG0000340	LOC6592282|XP_002018401.1|DPER	LOC120446481|XP_039483418.1|DSAN
OG0000341	LOC6597005|XP_002022168.2|DPER, LOC113566571|XP_026848575.1|DPER	LOC120447793|XP_039485288.1|DSAN, LOC120447795|XP_039485290.1|DSAN
OG0000341	LOC6597004|XP_002022167.1|DPER	LOC120449567|XP_039488054.1|DSAN, LOC120449764|XP_039488336.1|DSAN
OG0000342	LOC6593620|XP_026843477.1|DPER, LOC6603097|XP_026847111.1|DPER	LOC120457091|XP_039500211.1|DSAN
OG0000342	LOC6601305|XP_002026343.1|DPER	LOC120446056|XP_039482767.1|DSAN
OG0000343	LOC6594918|XP_002020126.1|DPER	LOC120452782|XP_039493108.1|DSAN
OG0000344	LOC6592811|XP_002017608.1|DPER	LOC120446157|XP_039482921.1|DSAN
OG0000344	LOC6594966|XP_026840279.1|DPER	LOC120453645|XP_039494373.1|DSAN
OG0000345	LOC6590467|XP_002016653.2|DPER	LOC120458125|XP_039501600.1|DSAN
OG0000345	LOC6593251|XP_026842808.1|DPER	LOC120446836|XP_039483955.1|DSAN
OG0000346	LOC6591200|XP_026841572.1|DPER	LOC120446925|XP_039484101.1|DSAN, LOC120444939|XP_039480877.1|DSAN, LOC120444913|XP_039480840.1|DSAN
OG0000347	LOC6604005|XP_026847571.1|DPER	LOC120450035|XP_039488720.1|DSAN
OG0000347	LOC6595638|XP_026844443.1|DPER	LOC120458951|XP_039502751.1|DSAN
OG0000348	LOC6596386|XP_002021539.2|DPER	LOC120458461|XP_039502045.1|DSAN
OG0000348	LOC6595382|XP_026844742.1|DPER	LOC120458193|XP_039501697.1|DSAN
OG0000349	LOC6596562|XP_002021743.2|DPER, LOC6596566|XP_026843405.1|DPER, LOC113565477|XP_026843406.1|DPER, LOC6596565|XP_026843404.1|DPER, LOC6596567|XP_002021748.2|DPER, LOC6596564|XP_026843229.1|DPER, LOC6596570|XP_026843647.1|DPER	LOC120446068|XP_039482781.1|DSAN
OG0000350	LOC113566002|XP_026845417.1|DPER	LOC120447733|XP_039485211.1|DSAN
OG0000350	LOC6596009|XP_026845418.1|DPER	LOC120450184|XP_039488982.1|DSAN
OG0000350	LOC6588575|XP_002012997.2|DPER	LOC120453192|XP_039493691.1|DSAN
OG0000351	LOC6592717|XP_002018084.2|DPER	LOC120445578|XP_039482000.1|DSAN
OG0000351	LOC6592718|XP_002018085.1|DPER	LOC120445487|XP_039481868.1|DSAN
OG0000353	LOC6588167|XP_002013397.1|DPER	LOC120452545|XP_039492754.1|DSAN
OG0000353	LOC6588730|XP_026843884.1|DPER	LOC120451287|XP_039490771.1|DSAN
OG0000354	LOC6589619|XP_002014877.1|DPER	LOC120450225|XP_039489040.1|DSAN
OG0000354	LOC6589456|XP_026844644.1|DPER	LOC120450236|XP_039489052.1|DSAN
OG0000355	LOC6592795|XP_002017826.1|DPER	LOC120451381|XP_039490977.1|DSAN
OG0000355	LOC6602136|XP_026841105.1|DPER, LOC113565062|XP_026841108.1|DPER	LOC120458291|XP_039501823.1|DSAN
OG0000356	LOC6588699|XP_002014940.1|DPER, LOC6588740|XP_002014937.1|DPER	LOC120445775|XP_039482307.1|DSAN
OG0000356	LOC6588739|XP_026844969.1|DPER, LOC6588742|XP_026844971.1|DPER	LOC120445851|XP_039482423.1|DSAN
OG0000358	LOC6587993|XP_002013344.1|DPER	LOC120452188|XP_039492232.1|DSAN
OG0000358	LOC6588064|XP_002013334.1|DPER	LOC120452279|XP_039492344.1|DSAN
OG0000358	LOC6588005|XP_002013332.1|DPER	LOC120454524|XP_039495823.1|DSAN
OG0000359	LOC6597006|XP_026845432.1|DPER	LOC120447794|XP_039485289.1|DSAN
OG0000359	LOC6597003|XP_002022166.2|DPER	LOC120449785|XP_039488360.1|DSAN
OG0000360	LOC6591880|XP_002017078.1|DPER	LOC120452495|XP_039492679.1|DSAN, LOC120452446|XP_039492609.1|DSAN, LOC120452443|XP_039492607.1|DSAN, LOC120452445|XP_039492608.1|DSAN
OG0000361	LOC6597922|XP_026843362.1|DPER	LOC120454472|XP_039495737.1|DSAN, LOC120451868|XP_039491806.1|DSAN
OG0000361	LOC6602253|XP_002027283.2|DPER	LOC120458385|XP_039501938.1|DSAN
OG0000362	LOC6602564|XP_002027585.1|DPER	LOC120454848|XP_039496295.1|DSAN
OG0000362	LOC6596172|XP_002021149.1|DPER	LOC120450509|XP_039489496.1|DSAN
OG0000363	LOC6591848|XP_026850972.1|DPER	LOC120454583|XP_039495943.1|DSAN
OG0000363	LOC6603686|XP_026848155.1|DPER	LOC120447472|XP_039484797.1|DSAN
OG0000364	LOC6601226|XP_026849031.1|DPER	LOC120450110|XP_039488852.1|DSAN
OG0000364	LOC6601133|XP_026848981.1|DPER	LOC120450111|XP_039488853.1|DSAN
OG0000365	LOC6593262|XP_026842483.1|DPER	LOC120446106|XP_039482834.1|DSAN
OG0000365	LOC6589051|XP_026844719.1|DPER	LOC120443839|XP_039479134.1|DSAN
OG0000366	LOC6598271|XP_026846326.1|DPER	LOC120455786|XP_039498179.1|DSAN
OG0000366	LOC6591752|XP_026850619.1|DPER	LOC120453455|XP_039494104.1|DSAN
OG0000367	LOC6600236|XP_002025401.1|DPER	LOC120449291|XP_039487611.1|DSAN
OG0000367	LOC6590137|XP_002015614.2|DPER	LOC120445880|XP_039482459.1|DSAN
OG0000368	LOC6598863|XP_026847868.1|DPER	LOC120447768|XP_039485249.1|DSAN
OG0000368	LOC6598881|XP_026847854.1|DPER	LOC120447769|XP_039485253.1|DSAN
OG0000370	LOC6601510|XP_002026572.2|DPER	LOC120447615|XP_039485042.1|DSAN
OG0000370	LOC113566874|XP_026849839.1|DPER	LOC120450284|XP_039489135.1|DSAN
OG0000370	LOC6590120|XP_002016033.1|DPER	LOC120445335|XP_039481604.1|DSAN
OG0000371	LOC6599215|XP_002024305.1|DPER	LOC120455897|XP_039498328.1|DSAN
OG0000371	LOC6593007|XP_002018459.1|DPER	LOC120457714|XP_039501145.1|DSAN
OG0000371	LOC6587590|XP_002013994.1|DPER	LOC120453961|XP_039494844.1|DSAN
OG0000372	LOC6593821|XP_002019068.1|DPER	LOC120448292|XP_039486164.1|DSAN
OG0000373	LOC6590625|XP_002016712.2|DPER	LOC120445095|XP_039481160.1|DSAN
OG0000374	LOC6588937|XP_026844526.1|DPER	LOC120448842|XP_039486981.1|DSAN, LOC120457993|XP_039501418.1|DSAN, LOC120457987|XP_039501414.1|DSAN, LOC120457873|XP_039501334.1|DSAN, LOC120457534|XP_039501013.1|DSAN, LOC120457992|XP_039501417.1|DSAN, LOC120457540|XP_039501018.1|DSAN, LOC120457998|XP_039501422.1|DSAN, LOC120457877|XP_039501336.1|DSAN, LOC120457995|XP_039501420.1|DSAN, LOC120457659|XP_039501088.1|DSAN, LOC120457661|XP_039501091.1|DSAN, LOC120457660|XP_039501090.1|DSAN, LOC120457994|XP_039501419.1|DSAN, LOC120457874|XP_039501335.1|DSAN, LOC120457996|XP_039501421.1|DSAN, LOC120457985|XP_039501413.1|DSAN, LOC120457640|XP_039501070.1|DSAN, LOC120457658|XP_039501087.1|DSAN, LOC120457642|XP_039501073.1|DSAN, LOC120457657|XP_039501086.1|DSAN
OG0000375	LOC6601817|XP_002026985.1|DPER, LOC6601816|XP_002026984.1|DPER	LOC120447510|XP_039484856.1|DSAN, LOC120447511|XP_039484857.1|DSAN, LOC120447512|XP_039484858.1|DSAN
OG0000376	LOC6604607|XP_026845179.1|DPER, LOC6595362|XP_002020835.2|DPER	LOC120456229|XP_039498848.1|DSAN
OG0000377	LOC6598134|XP_026846188.1|DPER	LOC120456332|XP_039499033.1|DSAN
OG0000377	LOC6588240|XP_002012912.1|DPER	LOC120451358|XP_039490928.1|DSAN
OG0000378	LOC6593050|XP_002017605.1|DPER	LOC120444839|XP_039480730.1|DSAN
OG0000378	LOC6600199|XP_026846644.1|DPER	LOC120456423|XP_039499188.1|DSAN
OG0000379	LOC6590850|XP_002016363.1|DPER	LOC120458539|XP_039502153.1|DSAN
OG0000379	LOC6590849|XP_002016362.1|DPER	LOC120458538|XP_039502152.1|DSAN
OG0000379	LOC6590975|XP_026842550.1|DPER	LOC120458274|XP_039501806.1|DSAN
OG0000380	LOC6592651|XP_002017987.2|DPER	LOC120446696|XP_039483727.1|DSAN
OG0000380	LOC113566722|XP_026849410.1|DPER	LOC120449675|XP_039488211.1|DSAN
OG0000381	LOC6596429|XP_002021827.1|DPER	LOC120458858|XP_039502620.1|DSAN
OG0000381	LOC6593437|XP_002019193.1|DPER	LOC120457841|XP_039501287.1|DSAN
OG0000382	LOC6603420|XP_026848060.1|DPER, LOC6604511|XP_026849204.1|DPER, LOC113566683|XP_026849208.1|DPER, LOC113566685|XP_026849214.1|DPER, LOC113566689|XP_026849222.1|DPER, LOC6595291|XP_002020357.2|DPER	LOC120448734|XP_039486846.1|DSAN
OG0000383	LOC6589434|XP_002014861.1|DPER	LOC120443755|XP_039478952.1|DSAN
OG0000383	LOC6589241|XP_002014733.2|DPER	LOC120447095|XP_039484435.1|DSAN
OG0000384	LOC6590782|XP_026841671.1|DPER	LOC120446456|XP_039483386.1|DSAN
OG0000384	LOC6590781|XP_002016099.1|DPER	LOC120446639|XP_039483641.1|DSAN
OG0000385	LOC6599915|XP_026849218.1|DPER	LOC120456990|XP_039500074.1|DSAN
OG0000385	LOC6599914|XP_026849179.1|DPER	LOC120456991|XP_039500076.1|DSAN
OG0000386	LOC6595157|XP_002020284.1|DPER	LOC120453047|XP_039493501.1|DSAN
OG0000387	LOC6589618|XP_002014876.1|DPER	LOC120450069|XP_039488781.1|DSAN, LOC120458085|XP_039501536.1|DSAN, LOC120450617|XP_039489697.1|DSAN, LOC120458863|XP_039502632.1|DSAN, LOC120458790|XP_039502508.1|DSAN
OG0000388	LOC6601245|XP_002026207.1|DPER	LOC120450119|XP_039488875.1|DSAN, LOC120450118|XP_039488874.1|DSAN
OG0000388	LOC6601244|XP_002026206.1|DPER	LOC120450120|XP_039488876.1|DSAN
OG0000389	LOC113564889|XP_026839929.1|DPER	LOC120457546|XP_039501022.1|DSAN
OG0000389	LOC113564888|XP_026839928.1|DPER	LOC120458931|XP_039502720.1|DSAN
OG0000389	LOC6602733|XP_026849512.1|DPER	LOC120449134|XP_039487381.1|DSAN
OG0000390	LOC6593682|XP_002018760.1|DPER, LOC6589001|XP_002014323.1|DPER, LOC113565804|XP_026844773.1|DPER	LOC120443682|XP_039478888.1|DSAN
OG0000391	LOC6590335|XP_002016292.2|DPER	LOC120445461|XP_039481839.1|DSAN
OG0000391	LOC6590075|XP_026841586.1|DPER	LOC120446389|XP_039483259.1|DSAN
OG0000392	LOC6593952|XP_002018638.2|DPER	LOC120458466|XP_039502051.1|DSAN
OG0000392	LOC6593957|XP_002018642.1|DPER	LOC120458833|XP_039502589.1|DSAN
OG0000393	LOC6595648|XP_026843938.1|DPER	LOC120446413|XP_039483295.1|DSAN
OG0000393	LOC6595736|XP_026843946.1|DPER	LOC120444801|XP_039480682.1|DSAN
OG0000394	LOC6598286|XP_002023309.2|DPER	LOC120455126|XP_039496953.1|DSAN
OG0000394	LOC6598285|XP_002023308.1|DPER	LOC120455125|XP_039496952.1|DSAN
OG0000395	LOC6604424|XP_026845302.1|DPER	LOC120450185|XP_039488983.1|DSAN
OG0000395	LOC6596012|XP_002021001.2|DPER	LOC120450186|XP_039488984.1|DSAN
OG0000396	LOC6589171|XP_002014620.1|DPER	LOC120452047|XP_039492045.1|DSAN, LOC120452070|XP_039492070.1|DSAN
OG0000397	LOC6593273|XP_026842507.1|DPER, LOC113565209|XP_026842506.1|DPER, LOC6593274|XP_002018192.1|DPER	LOC120443936|XP_039479318.1|DSAN, LOC120452970|XP_039493802.1|DSAN
OG0000398	LOC6594071|XP_002019731.1|DPER	LOC120445337|XP_039481607.1|DSAN
OG0000399	LOC6598680|XP_002023767.1|DPER	LOC120452869|XP_039493248.1|DSAN
OG0000399	LOC6597081|XP_026845345.1|DPER, LOC6597083|XP_026845562.1|DPER, LOC6587726|XP_002012788.1|DPER	LOC120445627|XP_039482086.1|DSAN
OG0000400	LOC6598598|XP_002023543.2|DPER, LOC6600765|XP_026848701.1|DPER, LOC6598601|XP_002023548.2|DPER	LOC120456462|XP_039499242.1|DSAN
OG0000400	LOC6598510|XP_002023549.1|DPER	LOC120455548|XP_039497821.1|DSAN
OG0000401	LOC6601931|XP_002026973.2|DPER, LOC6597362|XP_002022403.1|DPER, LOC6597361|XP_002022402.2|DPER	LOC120447999|XP_039485646.1|DSAN, LOC120455448|XP_039497588.1|DSAN
OG0000402	LOC6601708|XP_002026767.2|DPER	LOC120456074|XP_039498597.1|DSAN
OG0000403	LOC6588648|XP_002013216.2|DPER	LOC120453123|XP_039493604.1|DSAN
OG0000403	LOC6592429|XP_002018241.1|DPER	LOC120445677|XP_039482166.1|DSAN
OG0000404	LOC6595344|XP_002020555.1|DPER	LOC120454321|XP_039495457.1|DSAN
OG0000405	LOC6597595|XP_002022814.1|DPER	LOC120455570|XP_039497871.1|DSAN
OG0000405	LOC6588182|XP_002013760.1|DPER	LOC120451895|XP_039491838.1|DSAN
OG0000406	LOC6603347|XP_002028344.1|DPER	LOC120450351|XP_039489259.1|DSAN
OG0000406	LOC6593055|XP_002018467.1|DPER	LOC120457722|XP_039501156.1|DSAN
OG0000407	LOC6603019|XP_002028040.1|DPER	LOC120449452|XP_039487858.1|DSAN
OG0000407	LOC6603018|XP_002028039.1|DPER	LOC120449450|XP_039487855.1|DSAN
OG0000408	LOC6587636|XP_002013908.1|DPER	LOC120452141|XP_039492164.1|DSAN
OG0000408	LOC6596341|XP_002021697.1|DPER	LOC120458271|XP_039501798.1|DSAN
OG0000409	LOC6590752|XP_002016144.1|DPER	LOC120446617|XP_039483597.1|DSAN
OG0000409	LOC6592845|XP_026841811.1|DPER	LOC120444613|XP_039480332.1|DSAN
OG0000410	LOC6595660|XP_002020782.1|DPER, LOC6595659|XP_002020781.2|DPER, LOC6595662|XP_026843919.1|DPER	LOC120444590|XP_039480293.1|DSAN, LOC120444591|XP_039480296.1|DSAN, LOC120446706|XP_039483741.1|DSAN
OG0000411	LOC6594564|XP_002019583.1|DPER	LOC120454576|XP_039495910.1|DSAN
OG0000411	LOC113565480|XP_026843422.1|DPER	LOC120458559|XP_039502178.1|DSAN
OG0000412	LOC6592346|XP_002018293.1|DPER	LOC120446211|XP_039483000.1|DSAN
OG0000412	LOC6601963|XP_002027013.2|DPER	LOC120450639|XP_039489723.1|DSAN
OG0000413	LOC6588112|XP_002014116.2|DPER	LOC120452263|XP_039492327.1|DSAN
OG0000413	LOC6591540|XP_002017184.1|DPER	LOC120454544|XP_039495858.1|DSAN
OG0000414	LOC113565090|XP_026841449.1|DPER	LOC120445330|XP_039481589.1|DSAN
OG0000414	LOC6592908|XP_002018576.1|DPER	LOC120458363|XP_039501910.1|DSAN
OG0000415	LOC6592728|XP_002018095.1|DPER	LOC120446086|XP_039482808.1|DSAN
OG0000415	LOC6592730|XP_026841009.1|DPER	LOC120445841|XP_039482402.1|DSAN
OG0000416	LOC113566127|XP_026846117.1|DPER	LOC120456269|XP_039498931.1|DSAN
OG0000416	LOC6598584|XP_002023617.2|DPER	LOC120456557|XP_039499371.1|DSAN
OG0000417	LOC6594863|XP_026850980.1|DPER	LOC120452966|XP_039493391.1|DSAN
OG0000417	LOC6595330|XP_026850450.1|DPER	LOC120452921|XP_039493318.1|DSAN
OG0000418	LOC113566212|XP_026846685.1|DPER, LOC6600095|XP_002025208.2|DPER	LOC120446823|XP_039483934.1|DSAN
OG0000418	LOC6601773|XP_002026808.1|DPER	LOC120457177|XP_039500406.1|DSAN
OG0000419	LOC6602137|XP_026841016.1|DPER	LOC120447058|XP_039484381.1|DSAN
OG0000419	LOC6597763|XP_026846540.1|DPER	LOC120455233|XP_039497143.1|DSAN
OG0000421	LOC6593747|XP_026842929.1|DPER	LOC120458318|XP_039501861.1|DSAN
OG0000421	LOC6588909|XP_026844062.1|DPER	LOC120449584|XP_039488083.1|DSAN
OG0000422	LOC6594365|XP_026849933.1|DPER	LOC120457854|XP_039501306.1|DSAN
OG0000423	LOC6592331|XP_026842756.1|DPER	LOC120445516|XP_039481907.1|DSAN
OG0000423	LOC6592332|XP_002017852.1|DPER	LOC120446142|XP_039482901.1|DSAN
OG0000424	LOC6601542|XP_002026689.1|DPER	LOC120451290|XP_039490775.1|DSAN
OG0000424	LOC6601543|XP_002026690.1|DPER	LOC120446385|XP_039483253.1|DSAN
OG0000425	LOC6601583|XP_026842018.1|DPER	LOC120445493|XP_039481874.1|DSAN
OG0000425	LOC6592350|XP_026841763.1|DPER	LOC120446716|XP_039483761.1|DSAN
OG0000426	LOC6590824|XP_002016478.1|DPER	LOC120458703|XP_039502381.1|DSAN, LOC120458729|XP_039502412.1|DSAN, LOC120458498|XP_039502099.1|DSAN
OG0000428	LOC6597141|XP_002022299.1|DPER, LOC6597142|XP_026845532.1|DPER	LOC120449887|XP_039488498.1|DSAN, LOC120448112|XP_039485849.1|DSAN
OG0000428	LOC6597143|XP_002022301.1|DPER	LOC120448111|XP_039485848.1|DSAN
OG0000429	LOC6592581|XP_026841180.1|DPER	LOC120446258|XP_039483065.1|DSAN
OG0000429	LOC6592819|XP_002017748.2|DPER	LOC120457776|XP_039501207.1|DSAN
OG0000429	LOC6592582|XP_002017747.1|DPER	LOC120444684|XP_039480481.1|DSAN
OG0000430	LOC6595313|XP_002020440.2|DPER	LOC120452944|XP_039493360.1|DSAN, LOC120452941|XP_039493356.1|DSAN
OG0000430	LOC6594091|XP_002019797.1|DPER, LOC6594090|XP_002019796.1|DPER	LOC120452268|XP_039492331.1|DSAN
OG0000431	LOC6587923|XP_002013713.1|DPER	LOC120446594|XP_039483559.1|DSAN, LOC120446593|XP_039483558.1|DSAN, LOC120452919|XP_039493320.1|DSAN
OG0000433	LOC6599288|XP_002024253.2|DPER	LOC120457337|XP_039500778.1|DSAN
OG0000433	LOC6602928|XP_002027979.1|DPER	LOC120449700|XP_039488249.1|DSAN
OG0000434	LOC6595189|XP_002020045.1|DPER	LOC120453076|XP_039493536.1|DSAN
OG0000435	LOC6597885|XP_002023045.1|DPER	LOC120456736|XP_039499659.1|DSAN
OG0000437	LOC6589388|XP_002014349.2|DPER	LOC120446992|XP_039484230.1|DSAN
OG0000437	LOC6596651|XP_002021659.1|DPER	LOC120456391|XP_039499156.1|DSAN
OG0000438	LOC6594898|XP_002020498.1|DPER	LOC120453590|XP_039494286.1|DSAN
OG0000439	LOC6593872|XP_002019169.2|DPER	LOC120458146|XP_039501626.1|DSAN
OG0000439	LOC113566013|XP_026845496.1|DPER	LOC120449954|XP_039488589.1|DSAN
OG0000440	LOC6592387|XP_002018142.1|DPER	LOC120444601|XP_039480310.1|DSAN
OG0000440	LOC6590104|XP_002015660.2|DPER	LOC120445849|XP_039482415.1|DSAN
OG0000441	LOC6601574|XP_002026665.1|DPER	LOC120446037|XP_039482735.1|DSAN
OG0000441	LOC6601573|XP_002026664.2|DPER	LOC120445116|XP_039481197.1|DSAN
OG0000442	LOC6598257|XP_002023315.2|DPER	LOC120449788|XP_039488362.1|DSAN
OG0000443	LOC6600568|XP_002025686.2|DPER	LOC120449811|XP_039488391.1|DSAN
OG0000443	LOC6600569|XP_002025687.1|DPER	LOC120449810|XP_039488390.1|DSAN
OG0000444	LOC6593885|XP_026843100.1|DPER	LOC120455542|XP_039497817.1|DSAN
OG0000444	LOC6593883|XP_026843478.1|DPER	LOC120458569|XP_039502201.1|DSAN
OG0000446	LOC113566140|XP_026846258.1|DPER	LOC120455007|XP_039496761.1|DSAN, LOC120455560|XP_039497848.1|DSAN
OG0000446	LOC113565241|XP_026842771.1|DPER	LOC120458549|XP_039502164.1|DSAN
OG0000447	LOC113567148|XP_026850124.1|DPER, LOC113567288|XP_026850433.1|DPER, LOC113566851|XP_026849815.1|DPER, LOC113566920|XP_026849935.1|DPER, LOC113566790|XP_026849684.1|DPER, LOC113566788|XP_026849683.1|DPER, LOC113566979|XP_026850020.1|DPER, LOC113566978|XP_026850019.1|DPER, LOC113566981|XP_026850023.1|DPER, LOC113566980|XP_026850021.1|DPER, LOC113566977|XP_026850018.1|DPER, LOC113566935|XP_026849946.1|DPER, LOC113567290|XP_026850434.1|DPER, LOC113566901|XP_026849891.1|DPER, LOC113566983|XP_026850025.1|DPER, LOC113566982|XP_026850024.1|DPER, LOC113567041|XP_026850046.1|DPER, LOC113567198|XP_026850167.1|DPER, LOC113567042|XP_026850047.1|DPER, LOC113566868|XP_026849830.1|DPER, LOC113566984|XP_026850026.1|DPER, LOC113566934|XP_026849945.1|DPER, LOC113567053|XP_026850052.1|DPER, LOC113566503|XP_026848203.1|DPER, LOC113567136|XP_026850103.1|DPER, LOC113567141|XP_026850105.1|DPER, LOC113567173|XP_026850144.1|DPER	LOC120449935|XP_039488567.1|DSAN
OG0000448	LOC6595209|XP_002020384.1|DPER	LOC120453892|XP_039494743.1|DSAN
OG0000448	LOC6595207|XP_026846649.1|DPER	LOC120453277|XP_039493839.1|DSAN
OG0000449	LOC6596096|XP_026845262.1|DPER	LOC120448191|XP_039485990.1|DSAN
OG0000449	LOC6593300|XP_026843607.1|DPER	LOC120444449|XP_039480044.1|DSAN
OG0000450	LOC6599209|XP_026848280.1|DPER	LOC120455472|XP_039497628.1|DSAN
OG0000450	LOC6597434|XP_026846562.1|DPER	LOC120455561|XP_039497849.1|DSAN
OG0000451	LOC6596753|XP_026845921.1|DPER	LOC120457357|XP_039500809.1|DSAN
OG0000451	LOC6596755|XP_026845920.1|DPER	LOC120457358|XP_039500812.1|DSAN
OG0000453	LOC6588254|XP_002013590.1|DPER	LOC120453808|XP_039494616.1|DSAN
OG0000453	LOC6588554|XP_002013588.2|DPER	LOC120454118|XP_039495082.1|DSAN
OG0000454	LOC6587834|XP_002013276.1|DPER	LOC120453921|XP_039494790.1|DSAN
OG0000454	LOC113566494|XP_026848132.1|DPER, LOC113566493|XP_026848130.1|DPER, LOC6603969|XP_026848128.1|DPER, LOC113566491|XP_026848123.1|DPER, LOC113566492|XP_026848126.1|DPER, LOC113566495|XP_026848135.1|DPER, LOC6603361|XP_026848184.1|DPER	LOC120449932|XP_039488563.1|DSAN
OG0000456	LOC6602549|XP_002027589.2|DPER	LOC120454870|XP_039496361.1|DSAN
OG0000456	LOC6598087|XP_026843226.1|DPER	LOC120447077|XP_039484406.1|DSAN
OG0000457	LOC6593846|XP_026843827.1|DPER	LOC120458536|XP_039502149.1|DSAN
OG0000457	LOC6593566|XP_026844605.1|DPER	LOC120443734|XP_039478923.1|DSAN
OG0000458	LOC6603032|XP_026843038.1|DPER	LOC120454586|XP_039495971.1|DSAN
OG0000460	LOC6595665|XP_002020725.1|DPER, LOC6595697|XP_002020723.2|DPER	LOC120456770|XP_039499705.1|DSAN
OG0000462	LOC6594110|XP_002019887.1|DPER	LOC120454337|XP_039495481.1|DSAN
OG0000462	LOC6594111|XP_002019888.1|DPER	LOC120454336|XP_039495480.1|DSAN
OG0000462	LOC6594112|XP_002019889.1|DPER	LOC120454338|XP_039495482.1|DSAN
OG0000463	LOC6595109|XP_002020183.2|DPER	LOC120452412|XP_039492565.1|DSAN
OG0000463	LOC6595108|XP_002020182.1|DPER	LOC120456790|XP_039499743.1|DSAN, LOC120454237|XP_039495276.1|DSAN
OG0000464	LOC6603035|XP_026843035.1|DPER	LOC120454647|XP_039496085.1|DSAN
OG0000464	LOC6603036|XP_026842960.1|DPER	LOC120451504|XP_039491234.1|DSAN
OG0000464	LOC6589457|XP_002014871.2|DPER	LOC120450126|XP_039488888.1|DSAN
OG0000465	LOC6594804|XP_026850832.1|DPER	LOC120453490|XP_039494161.1|DSAN
OG0000465	LOC6594805|XP_026843634.1|DPER	LOC120451374|XP_039490958.1|DSAN
OG0000466	LOC6599188|XP_002024345.1|DPER	LOC120456026|XP_039498531.1|DSAN
OG0000466	LOC6595600|XP_002020948.1|DPER	LOC120451303|XP_039490842.1|DSAN
OG0000467	LOC6590905|XP_026840784.1|DPER	LOC120443744|XP_039478935.1|DSAN
OG0000467	LOC6591011|XP_002015576.2|DPER, LOC6591012|XP_026842842.1|DPER	LOC120457609|XP_039501054.1|DSAN
OG0000468	LOC6588532|XP_002013191.1|DPER	LOC120452733|XP_039493036.1|DSAN
OG0000468	LOC6600955|XP_002026026.2|DPER	LOC120444382|XP_039479922.1|DSAN
OG0000469	LOC6589383|XP_026845021.1|DPER	LOC120457300|XP_039500759.1|DSAN
