Orthogroup	DPER.longest_only	DANA.longest_only
OG0000428	LOC6597141|XP_002022299.1|DPER, LOC6597142|XP_026845532.1|DPER	LOC6493067|XP_001956982.2|DANA, LOC6493068|XP_001956983.2|DANA
OG0000428	LOC6597143|XP_002022301.1|DPER	LOC6493069|XP_001956984.2|DANA
OG0000429	LOC6592819|XP_002017748.2|DPER	LOC6495255|XP_001958750.2|DANA
OG0000430	LOC6594091|XP_002019797.1|DPER, LOC6594090|XP_002019796.1|DPER	LOC6499552|XP_001954397.1|DANA
OG0000433	LOC6599288|XP_002024253.2|DPER	LOC6502281|XP_032309398.1|DANA
OG0000433	LOC6602928|XP_002027979.1|DPER	LOC6493304|XP_001957489.1|DANA
OG0000434	LOC6595189|XP_002020045.1|DPER	LOC6499093|XP_001955315.1|DANA
OG0000434	LOC6602131|XP_002027103.1|DPER	LOC6496672|XP_001961373.1|DANA
OG0000435	LOC6597885|XP_002023045.1|DPER	LOC6501924|XP_001966700.1|DANA
OG0000437	LOC6589388|XP_002014349.2|DPER	LOC6496925|XP_001963127.1|DANA
OG0000437	LOC6596651|XP_002021659.1|DPER	LOC6498627|XP_001963183.1|DANA
OG0000438	LOC6594898|XP_002020498.1|DPER	LOC6501588|XP_001955531.1|DANA
OG0000439	LOC6593872|XP_002019169.2|DPER	LOC6498354|XP_001962613.2|DANA
OG0000439	LOC113566013|XP_026845496.1|DPER	LOC6507831|XP_032310341.1|DANA
OG0000440	LOC6592387|XP_002018142.1|DPER	LOC6495862|XP_001959733.1|DANA
OG0000440	LOC6590104|XP_002015660.2|DPER	LOC6496519|XP_001961058.1|DANA
OG0000441	LOC6601574|XP_002026665.1|DPER	LOC6494958|XP_001959327.1|DANA
OG0000441	LOC6601573|XP_002026664.2|DPER	LOC6494957|XP_001959328.1|DANA
OG0000442	LOC6598257|XP_002023315.2|DPER	LOC6493127|XP_014764225.2|DANA
OG0000442	LOC6601110|XP_002026185.2|DPER	LOC6503011|XP_001963416.2|DANA
OG0000443	LOC6600568|XP_002025686.2|DPER	LOC6506709|XP_001957385.2|DANA
OG0000443	LOC6600569|XP_002025687.1|DPER	LOC6506710|XP_001957384.1|DANA
OG0000444	LOC6593885|XP_026843100.1|DPER	LOC6497189|XP_032307413.1|DANA
OG0000444	LOC6593883|XP_026843478.1|DPER	LOC6497188|XP_001962593.1|DANA
OG0000446	LOC113566140|XP_026846258.1|DPER	LOC116655037|XP_032307859.1|DANA
OG0000446	LOC113565241|XP_026842771.1|DPER	LOC6493829|XP_032309913.1|DANA
OG0000447	LOC113567148|XP_026850124.1|DPER, LOC113567288|XP_026850433.1|DPER, LOC113566851|XP_026849815.1|DPER, LOC113566920|XP_026849935.1|DPER, LOC113566790|XP_026849684.1|DPER, LOC113566788|XP_026849683.1|DPER, LOC113566979|XP_026850020.1|DPER, LOC113566978|XP_026850019.1|DPER, LOC113566981|XP_026850023.1|DPER, LOC113566980|XP_026850021.1|DPER, LOC113566977|XP_026850018.1|DPER, LOC113566935|XP_026849946.1|DPER, LOC113567290|XP_026850434.1|DPER, LOC113566901|XP_026849891.1|DPER, LOC113566983|XP_026850025.1|DPER, LOC113566982|XP_026850024.1|DPER, LOC113567041|XP_026850046.1|DPER, LOC113567198|XP_026850167.1|DPER, LOC113567042|XP_026850047.1|DPER, LOC113566868|XP_026849830.1|DPER, LOC113566984|XP_026850026.1|DPER, LOC113566934|XP_026849945.1|DPER, LOC113567053|XP_026850052.1|DPER, LOC113566503|XP_026848203.1|DPER, LOC113567136|XP_026850103.1|DPER, LOC113567141|XP_026850105.1|DPER, LOC113567173|XP_026850144.1|DPER	LOC6507457|XP_001955973.1|DANA
OG0000448	LOC6595209|XP_002020384.1|DPER	LOC6499394|XP_001954723.2|DANA
OG0000448	LOC6595207|XP_026846649.1|DPER	LOC6499393|XP_001954726.1|DANA
OG0000449	LOC6596096|XP_026845262.1|DPER	LOC6506534|XP_032310516.1|DANA
OG0000449	LOC6593300|XP_026843607.1|DPER	LOC6498429|XP_032311122.1|DANA
OG0000450	LOC6599209|XP_026848280.1|DPER	LOC6504118|XP_032308776.1|DANA
OG0000450	LOC6597434|XP_026846562.1|DPER	LOC6505006|XP_014760244.1|DANA
OG0000451	LOC6596753|XP_026845921.1|DPER	LOC6503688|XP_001963920.1|DANA
OG0000451	LOC6596755|XP_026845920.1|DPER	LOC6503687|XP_014761029.1|DANA
OG0000453	LOC6588254|XP_002013590.1|DPER	LOC6498900|XP_001955714.1|DANA
OG0000453	LOC6588554|XP_002013588.2|DPER	LOC6501667|XP_001955715.1|DANA
OG0000454	LOC6587834|XP_002013276.1|DPER	LOC6501403|XP_001955181.1|DANA
OG0000454	LOC113566494|XP_026848132.1|DPER, LOC113566493|XP_026848130.1|DPER, LOC6603969|XP_026848128.1|DPER, LOC113566491|XP_026848123.1|DPER, LOC113566492|XP_026848126.1|DPER, LOC113566495|XP_026848135.1|DPER, LOC6603361|XP_026848184.1|DPER	LOC6507597|XP_001955975.1|DANA
OG0000456	LOC6602549|XP_002027589.2|DPER	LOC6501768|XP_032311712.1|DANA
OG0000456	LOC6598087|XP_026843226.1|DPER	LOC6498406|XP_014762117.1|DANA
OG0000457	LOC6593846|XP_026843827.1|DPER	LOC6504751|XP_014760460.1|DANA
OG0000457	LOC6593566|XP_026844605.1|DPER	LOC6498202|XP_001962286.2|DANA
OG0000458	LOC6603032|XP_026843038.1|DPER	LOC6497037|XP_032311196.1|DANA
OG0000460	LOC6595665|XP_002020725.1|DPER, LOC6595697|XP_002020723.2|DPER	LOC6497540|XP_001961878.1|DANA
OG0000462	LOC6594110|XP_002019887.1|DPER	LOC6501238|XP_001954829.1|DANA
OG0000462	LOC6594111|XP_002019888.1|DPER	LOC6502680|XP_032305909.1|DANA
OG0000462	LOC6594112|XP_002019889.1|DPER	LOC6501237|XP_001954827.1|DANA
OG0000463	LOC6595109|XP_002020183.2|DPER	LOC6502612|XP_001955435.2|DANA
OG0000463	LOC6595108|XP_002020182.1|DPER	LOC6502613|XP_001955434.1|DANA
OG0000464	LOC6603035|XP_026843035.1|DPER	LOC6498461|XP_001962873.2|DANA
OG0000464	LOC6603036|XP_026842960.1|DPER	LOC6498462|XP_001962874.1|DANA
OG0000464	LOC6589457|XP_002014871.2|DPER	LOC6498095|XP_001962072.1|DANA
OG0000465	LOC6594804|XP_026850832.1|DPER	LOC6505690|XP_001964450.2|DANA
OG0000465	LOC6594805|XP_026843634.1|DPER	LOC6500010|XP_001953413.1|DANA
OG0000466	LOC6599188|XP_002024345.1|DPER	LOC6505203|XP_032307882.1|DANA
OG0000466	LOC6595600|XP_002020948.1|DPER	LOC6497681|XP_001961584.1|DANA
OG0000467	LOC6590905|XP_026840784.1|DPER	LOC6495549|XP_032306820.1|DANA
OG0000467	LOC6591011|XP_002015576.2|DPER, LOC6591012|XP_026842842.1|DPER	LOC6495543|XP_001959065.3|DANA
OG0000468	LOC6588532|XP_002013191.1|DPER	LOC6505630|XP_014760738.1|DANA
OG0000468	LOC6600955|XP_002026026.2|DPER	LOC6495948|XP_001959909.1|DANA
OG0000469	LOC6589383|XP_026845021.1|DPER	LOC6497021|XP_014761478.1|DANA
OG0000469	LOC6588688|XP_026844950.1|DPER	LOC6497020|XP_001962917.2|DANA
OG0000470	LOC6595786|XP_002021331.1|DPER	LOC6507796|XP_001956361.1|DANA
OG0000471	LOC6600506|XP_002025613.2|DPER	LOC6507594|XP_001955971.2|DANA
OG0000471	LOC6596476|XP_026843263.1|DPER	LOC6498315|XP_001962518.1|DANA
OG0000473	LOC6599962|XP_002025039.1|DPER	LOC6501863|XP_001966780.1|DANA
OG0000473	LOC113566216|XP_026846711.1|DPER	LOC6504645|XP_032309319.1|DANA
OG0000474	LOC6602691|XP_002027718.1|DPER	LOC116655111|XP_032308111.1|DANA
OG0000474	LOC6588422|XP_002013834.1|DPER	LOC6507886|XP_001956527.2|DANA
OG0000475	LOC6587625|XP_026851174.1|DPER	LOC6501213|XP_001954776.2|DANA
OG0000475	LOC6587630|XP_002013554.1|DPER	LOC6502679|XP_001954777.1|DANA
OG0000476	LOC6595144|XP_002020134.1|DPER	LOC6500546|XP_001953429.1|DANA
OG0000476	LOC6595145|XP_002020135.2|DPER	LOC6500545|XP_014766616.1|DANA
OG0000477	LOC6587814|XP_002012770.1|DPER	LOC6499763|XP_001953969.1|DANA
OG0000477	LOC6587841|XP_026843001.1|DPER	LOC6499517|XP_001954454.1|DANA
OG0000478	LOC6591495|XP_002016879.1|DPER	LOC6499558|XP_001954387.1|DANA
OG0000479	LOC6595030|XP_002019995.1|DPER	LOC6500556|XP_001953471.1|DANA, LOC6500555|XP_001953470.1|DANA
OG0000480	LOC6596374|XP_002021559.1|DPER	LOC6496710|XP_001967335.1|DANA
OG0000480	LOC6596373|XP_002021558.2|DPER	LOC6496711|XP_001967333.2|DANA
OG0000482	LOC6591392|XP_002017362.1|DPER	LOC6500522|XP_001953387.1|DANA
OG0000482	LOC6594625|XP_002019471.1|DPER	LOC6500407|XP_001953152.1|DANA
OG0000483	LOC6592130|XP_026840105.1|DPER	LOC6502490|XP_001967483.1|DANA
OG0000483	LOC6592128|XP_002016835.1|DPER	LOC6503440|XP_001967484.1|DANA
OG0000484	LOC6594225|XP_002019892.1|DPER	LOC6499343|XP_001954825.1|DANA
OG0000484	LOC6594224|XP_002019891.1|DPER	LOC6499342|XP_001954826.1|DANA
OG0000485	LOC6599030|XP_002024147.2|DPER	LOC6493686|XP_001958239.2|DANA
OG0000485	LOC6599031|XP_026849020.1|DPER	LOC6493685|XP_001958238.1|DANA
OG0000486	LOC6592528|XP_002018230.1|DPER	LOC6494692|XP_014762920.1|DANA
OG0000486	LOC6592420|XP_026841247.1|DPER	LOC6494694|XP_014762922.1|DANA
OG0000487	LOC113565130|XP_026841782.1|DPER	LOC26513677|XP_014763926.1|DANA
OG0000487	LOC113565047|XP_026840973.1|DPER	LOC26514569|XP_014764028.1|DANA
OG0000488	LOC6589820|XP_026844255.1|DPER	LOC6507489|XP_014760615.1|DANA
OG0000489	LOC6587552|XP_002013245.1|DPER	LOC6500274|XP_001952895.2|DANA
OG0000489	LOC6598268|XP_002023326.2|DPER	LOC6505017|XP_001965623.1|DANA
OG0000490	LOC6599323|XP_026847130.1|DPER	LOC6504974|XP_001965706.2|DANA
OG0000490	LOC6602644|XP_026846715.1|DPER	LOC6504040|XP_014761166.1|DANA
OG0000491	LOC6587473|XP_002014039.2|DPER	LOC6500176|XP_001953084.2|DANA, LOC6502652|XP_001953083.2|DANA
OG0000491	LOC6602080|XP_002027158.1|DPER	LOC6494659|XP_001959918.1|DANA
OG0000492	LOC6592887|XP_002018206.1|DPER	LOC6495926|XP_001959867.1|DANA
OG0000492	LOC6602432|XP_002027467.1|DPER	LOC6497745|XP_001961436.1|DANA
OG0000493	LOC6588420|XP_002012949.1|DPER, LOC6588384|XP_002012950.1|DPER	LOC6501643|XP_001955664.1|DANA, LOC6501644|XP_001955665.1|DANA
OG0000494	LOC6591421|XP_002016756.2|DPER	LOC6500672|XP_032305458.1|DANA
OG0000494	LOC6593749|XP_002018853.2|DPER	LOC6498368|XP_001962640.2|DANA
OG0000495	LOC6599984|XP_002025142.1|DPER	LOC6504001|XP_001963985.1|DANA
OG0000495	LOC6601578|XP_002026669.1|DPER	LOC6496210|XP_014763672.2|DANA
OG0000496	LOC6589319|XP_026845000.1|DPER	LOC6497130|XP_014761524.1|DANA
OG0000496	LOC113565427|XP_026843179.1|DPER	LOC6498460|XP_001962871.1|DANA
OG0000497	LOC6595461|XP_026844291.1|DPER	LOC6507103|XP_001965308.2|DANA
OG0000497	LOC6595459|XP_026844288.1|DPER	LOC6507092|XP_032311096.1|DANA
OG0000498	LOC6592123|XP_026845189.1|DPER	LOC6503406|XP_001967489.1|DANA
OG0000498	LOC6592002|XP_002016827.1|DPER	LOC6503443|XP_032312184.1|DANA
OG0000499	LOC6602117|XP_002027131.1|DPER	LOC6494007|XP_001961156.3|DANA
OG0000499	LOC6596867|XP_002022071.1|DPER	LOC6504616|XP_001966520.1|DANA
OG0000500	LOC6604009|XP_026849018.1|DPER	LOC6506267|XP_032310063.1|DANA
OG0000500	LOC6604713|XP_002029587.2|DPER	LOC6493684|XP_001958236.3|DANA
OG0000501	LOC6590435|XP_002015731.1|DPER, LOC6590436|XP_002015732.1|DPER	LOC6495210|XP_001958843.1|DANA
OG0000501	LOC6588922|XP_002014484.1|DPER	LOC6504557|XP_001964914.1|DANA
OG0000502	LOC6600821|XP_002025888.1|DPER	LOC6495818|XP_001959648.1|DANA
OG0000503	LOC6590258|XP_026842871.1|DPER	LOC6494422|XP_001960359.1|DANA, LOC6494421|XP_001960360.1|DANA
OG0000503	LOC113565255|XP_026842870.1|DPER, LOC6590259|XP_002015889.1|DPER	LOC6494419|XP_001960362.2|DANA, LOC6494420|XP_032306050.1|DANA
OG0000504	LOC6601646|XP_002026760.1|DPER	LOC6506565|XP_001957632.1|DANA
OG0000505	LOC6598466|XP_026846211.1|DPER	LOC6502351|XP_001967549.1|DANA
OG0000505	LOC6598460|XP_026846221.1|DPER	LOC6505130|XP_032307895.1|DANA
OG0000506	LOC6591448|XP_002016742.2|DPER	LOC6500681|XP_001953714.2|DANA
OG0000507	LOC6599182|XP_026848358.1|DPER	LOC6502977|XP_032308929.1|DANA
OG0000507	LOC6599183|XP_002024340.1|DPER	LOC6502976|XP_001963485.1|DANA
OG0000508	LOC6599548|XP_026849406.1|DPER	LOC6502814|XP_014764614.1|DANA
OG0000508	LOC6603958|XP_026849990.1|DPER	LOC6507509|XP_032310807.1|DANA
OG0000509	LOC6590145|XP_026841357.1|DPER	LOC6496442|XP_001960920.1|DANA
OG0000509	LOC6589944|XP_026842165.1|DPER	LOC6496434|XP_001960908.1|DANA
OG0000510	LOC6592973|XP_002018023.1|DPER	LOC6494887|XP_001959487.1|DANA
OG0000510	LOC6592780|XP_002018022.2|DPER	LOC6494889|XP_032307261.1|DANA, LOC6494888|XP_001959486.1|DANA
OG0000511	LOC6589459|XP_002014738.2|DPER	LOC6497367|XP_001962230.1|DANA
OG0000511	LOC6589245|XP_026844177.1|DPER	LOC6498173|XP_032307612.1|DANA
OG0000512	LOC6588801|XP_002015122.2|DPER	LOC6498448|XP_001962839.1|DANA
OG0000512	LOC6600478|XP_002025669.2|DPER	LOC6507911|XP_001956584.1|DANA
OG0000513	LOC6591123|XP_002015504.2|DPER	LOC6493932|XP_001961301.1|DANA
OG0000513	LOC6594004|XP_002019056.1|DPER	LOC6498028|XP_001961924.1|DANA
OG0000514	LOC6588843|XP_026844865.1|DPER	LOC6497030|XP_032311181.1|DANA
OG0000514	LOC6589095|XP_026844701.1|DPER	LOC6497028|XP_014761484.1|DANA
OG0000515	LOC6602544|XP_002027573.1|DPER	LOC6504552|XP_001967434.1|DANA
OG0000515	LOC6596020|XP_026845515.1|DPER	LOC6506405|XP_001957935.1|DANA
OG0000516	LOC6602865|XP_026849669.1|DPER	LOC6502194|XP_001966056.1|DANA
OG0000516	LOC6602866|XP_002027901.2|DPER	LOC6502195|XP_001966055.2|DANA, LOC26514432|XP_014760033.2|DANA
OG0000517	LOC6601870|XP_026849346.1|DPER	LOC6506737|XP_001957330.1|DANA
OG0000517	LOC6601869|XP_002026918.1|DPER	LOC6506738|XP_001957329.1|DANA
OG0000521	LOC6601719|XP_026846988.1|DPER	LOC6501981|XP_001966812.1|DANA
OG0000521	LOC6601722|XP_026847021.1|DPER	LOC6501987|XP_032308241.1|DANA
OG0000522	LOC6594265|XP_002019512.1|DPER	LOC6500093|XP_032305413.1|DANA
OG0000522	LOC6603110|XP_002028095.1|DPER	LOC6502382|XP_001967177.1|DANA
OG0000523	LOC6591682|XP_002016766.1|DPER	LOC6499893|XP_001953684.1|DANA
OG0000523	LOC6597856|XP_026846980.1|DPER	LOC6504527|XP_001967075.1|DANA
OG0000524	LOC6587701|XP_002012756.1|DPER	LOC6503369|XP_032311223.1|DANA, LOC6501069|XP_001954497.1|DANA
OG0000524	LOC6588160|XP_002012868.1|DPER	LOC6500306|XP_032305347.1|DANA, LOC6500307|XP_032307773.1|DANA
OG0000525	LOC6592998|XP_002017981.1|DPER	LOC6494822|XP_001959597.2|DANA
OG0000525	LOC6592999|XP_026842395.1|DPER	LOC6494821|XP_001959598.1|DANA
OG0000526	LOC6593988|XP_002019030.1|DPER	LOC6498288|XP_001962469.1|DANA
OG0000526	LOC6593170|XP_002018184.1|DPER	LOC6508043|XP_001959040.1|DANA
OG0000527	LOC6589277|XP_026844990.1|DPER	LOC6503385|XP_032311384.1|DANA
OG0000527	LOC6588931|XP_026845017.1|DPER	LOC6507231|XP_032311207.1|DANA
OG0000528	LOC6588744|XP_002015091.1|DPER	LOC6497004|XP_001962944.1|DANA, LOC6497005|XP_001962943.1|DANA
OG0000529	LOC6596480|XP_002021524.1|DPER	LOC26514450|XP_014762330.2|DANA
OG0000530	LOC6602309|XP_026848563.1|DPER	LOC6493491|XP_001957857.2|DANA
OG0000530	LOC6599091|XP_026849008.1|DPER	LOC6507480|XP_001955927.1|DANA
OG0000531	LOC6589474|XP_002014920.1|DPER	LOC6502439|XP_001961602.2|DANA
OG0000532	LOC6594648|XP_002019653.1|DPER	LOC6500116|XP_001953195.1|DANA
OG0000532	LOC6594647|XP_002019652.1|DPER	LOC6500570|XP_001953496.1|DANA
OG0000533	LOC6597726|XP_002022998.1|DPER	LOC6504513|XP_001967049.1|DANA
OG0000533	LOC6588058|XP_002014113.1|DPER	LOC6501435|XP_001955247.1|DANA
OG0000534	LOC6599384|XP_026847081.1|DPER	LOC6503648|XP_032308369.1|DANA
OG0000534	LOC6593665|XP_026843566.1|DPER	LOC6497713|XP_001961504.1|DANA
OG0000535	LOC6592253|XP_002017639.1|DPER	LOC6493975|XP_001961225.1|DANA
OG0000535	LOC6591079|XP_002015699.1|DPER	LOC6494067|XP_001961041.1|DANA
OG0000536	LOC6600303|XP_026849083.1|DPER	LOC6493330|XP_032310039.1|DANA
OG0000537	LOC113565157|XP_026842113.1|DPER, LOC6591216|XP_026841329.1|DPER	LOC6495551|XP_001959086.1|DANA
OG0000538	LOC113565116|XP_026841673.1|DPER	LOC26514597|XP_014764031.1|DANA
OG0000538	LOC6590649|XP_026842859.1|DPER	LOC6495238|XP_032306943.1|DANA
OG0000539	LOC6591890|XP_002016908.1|DPER	LOC6499590|XP_001954338.2|DANA
OG0000539	LOC6591729|XP_002016906.1|DPER	LOC6501003|XP_001954337.2|DANA
OG0000540	LOC6589065|XP_002015222.1|DPER	LOC6503675|XP_001965272.1|DANA
OG0000540	LOC6603930|XP_002028873.1|DPER	LOC6503664|XP_001965273.1|DANA
OG0000541	LOC6592879|XP_002018546.1|DPER	LOC6495012|XP_001959223.1|DANA
OG0000542	LOC6594041|XP_002019648.2|DPER	LOC6499724|XP_001954058.1|DANA
OG0000542	LOC6602000|XP_026846758.1|DPER	LOC6501780|XP_001966929.1|DANA
OG0000543	LOC6595223|XP_002020196.2|DPER	LOC6501538|XP_001955443.1|DANA
OG0000543	LOC6590548|XP_002016228.2|DPER	LOC6494091|XP_001960999.2|DANA
OG0000544	LOC113566396|XP_026847602.1|DPER	LOC6493752|XP_001958371.1|DANA
OG0000544	LOC6594164|XP_002019573.2|DPER	LOC6499639|XP_001954243.1|DANA
OG0000545	LOC6587621|XP_026840017.1|DPER	LOC6499680|XP_001954162.1|DANA
OG0000545	LOC6587610|XP_002013107.1|DPER	LOC6499679|XP_001954164.3|DANA
OG0000546	LOC6594469|XP_026851138.1|DPER, LOC6594150|XP_002019389.2|DPER	LOC6505789|XP_001964379.1|DANA
OG0000546	LOC6599135|XP_002024400.1|DPER	LOC6501976|XP_001966799.1|DANA
OG0000547	LOC6598288|XP_002023311.1|DPER	LOC6503097|XP_001963419.1|DANA
OG0000548	LOC6601137|XP_026848090.1|DPER	LOC6493050|XP_001956952.1|DANA
OG0000548	LOC6601169|XP_002026268.2|DPER	LOC6493051|XP_001956953.3|DANA
OG0000549	LOC6592523|XP_002018225.2|DPER	LOC6494691|XP_014762917.1|DANA
OG0000550	LOC6601095|XP_002026060.1|DPER	LOC6507377|XP_001956134.1|DANA
OG0000551	LOC6601354|XP_026841458.1|DPER, LOC6602584|XP_002027608.1|DPER	LOC6496176|XP_032306028.1|DANA
OG0000552	LOC6595049|XP_002020572.1|DPER	LOC6498999|XP_001955539.1|DANA
OG0000552	LOC6595050|XP_026846729.1|DPER	LOC6499000|XP_001955538.1|DANA
OG0000553	LOC6589451|XP_002014478.1|DPER	LOC6505463|XP_001964922.1|DANA
OG0000554	LOC6595000|XP_026850186.1|DPER	LOC6499045|XP_032311101.1|DANA
OG0000554	LOC6594999|XP_002020165.1|DPER	LOC6499046|XP_001955416.1|DANA
OG0000555	LOC6599561|XP_002024668.1|DPER, LOC6599560|XP_002024667.1|DPER	LOC6507388|XP_014765207.1|DANA
OG0000555	LOC6602947|XP_026848817.1|DPER	LOC6507011|XP_001956830.1|DANA
OG0000556	LOC6600676|XP_002025749.2|DPER	LOC6504498|XP_001967017.2|DANA
OG0000556	LOC6591984|XP_002017028.1|DPER	LOC6501319|XP_001954981.1|DANA
OG0000557	LOC6591395|XP_002017365.1|DPER	LOC6500520|XP_001953384.1|DANA
OG0000557	LOC6591394|XP_002017364.2|DPER	LOC6500521|XP_032305478.1|DANA
OG0000558	LOC6592186|XP_002017046.1|DPER	LOC6501324|XP_001954996.1|DANA
OG0000558	LOC6597633|XP_002022736.1|DPER, LOC6597634|XP_002022737.2|DPER, LOC6597638|XP_002022741.1|DPER, LOC6597636|XP_002022739.2|DPER, LOC113566633|XP_026848941.1|DPER	LOC6503932|XP_001963866.2|DANA
OG0000559	LOC6587952|XP_026850616.1|DPER	LOC6500319|XP_014766499.1|DANA
OG0000559	LOC6597049|XP_002022209.2|DPER	LOC6493601|XP_001958081.1|DANA
OG0000560	LOC6590133|XP_002015610.1|DPER	LOC6494812|XP_001959615.1|DANA
OG0000560	LOC6589973|XP_002015609.1|DPER	LOC6495801|XP_001959614.1|DANA
OG0000561	LOC6596181|XP_002021174.2|DPER	LOC6507606|XP_001955993.1|DANA
OG0000561	LOC6596179|XP_026845466.1|DPER	LOC6507607|XP_001955994.1|DANA
OG0000562	LOC6598980|XP_002024017.1|DPER	LOC6507891|XP_001956536.1|DANA
OG0000562	LOC6598875|XP_002024048.2|DPER	LOC6507880|XP_001956516.1|DANA
OG0000563	LOC6595802|XP_026845541.1|DPER	LOC26515081|XP_032310684.1|DANA
OG0000563	LOC113566045|XP_026845703.1|DPER	LOC26514014|XP_014765563.1|DANA
OG0000564	LOC6601146|XP_002026278.1|DPER	LOC6506835|XP_001957145.3|DANA
OG0000564	LOC6601147|XP_002026279.1|DPER, LOC6601145|XP_002026277.1|DPER	LOC6493146|XP_001957146.2|DANA
OG0000565	LOC113566036|XP_026845625.1|DPER	LOC6498826|XP_032308871.1|DANA, LOC116655316|XP_032308878.1|DANA, LOC6496693|XP_032307907.1|DANA, LOC26515316|XP_014767413.1|DANA
OG0000566	LOC6587609|XP_026851021.1|DPER	LOC26514623|XP_032311277.1|DANA, LOC6500700|XP_001953753.1|DANA
OG0000566	LOC6602723|XP_026849465.1|DPER	LOC6493113|XP_001957070.1|DANA
OG0000567	LOC6599255|XP_002024281.1|DPER	LOC6504736|XP_001966298.1|DANA
OG0000567	LOC6599253|XP_002024279.1|DPER	LOC6504735|XP_001966299.1|DANA
OG0000568	LOC6597227|XP_026846582.1|DPER	LOC6504459|XP_001966948.1|DANA
OG0000568	LOC6591599|XP_026841402.1|DPER	LOC6499606|XP_001954309.1|DANA
OG0000569	LOC6587970|XP_002013741.1|DPER	LOC6505838|XP_001964463.1|DANA
OG0000569	LOC6592132|XP_002016813.1|DPER	LOC26515550|XP_032309778.1|DANA
OG0000570	LOC6587495|XP_002013517.1|DPER	LOC6498916|XP_001955680.1|DANA
OG0000570	LOC6587490|XP_026848874.1|DPER	LOC6498917|XP_001955679.1|DANA
OG0000571	LOC6588397|XP_026840046.1|DPER	LOC6501642|XP_001955663.3|DANA
OG0000571	LOC6588478|XP_026840045.1|DPER	LOC6501640|XP_032312130.1|DANA
OG0000572	LOC6587259|XP_026844793.1|DPER	LOC6500873|XP_032305338.1|DANA
OG0000572	LOC6587381|XP_026847857.1|DPER	LOC6500875|XP_032305461.1|DANA
OG0000573	LOC6601182|XP_026848211.1|DPER	LOC6507491|XP_032310560.1|DANA
OG0000573	LOC6593023|XP_002018216.1|DPER	LOC6494687|XP_001959858.1|DANA
OG0000574	LOC6600554|XP_002025707.1|DPER	LOC6493369|XP_001957616.1|DANA
OG0000574	LOC6594206|XP_002019665.1|DPER	LOC6500120|XP_001953183.1|DANA
OG0000575	LOC6595966|XP_026845460.1|DPER	LOC6507320|XP_001956252.1|DANA
OG0000575	LOC6595964|XP_026845494.1|DPER	LOC6507319|XP_032310085.1|DANA
OG0000576	LOC6594513|XP_002019496.2|DPER	LOC6500101|XP_001953226.2|DANA
OG0000577	LOC6588741|XP_002014938.1|DPER, LOC6588700|XP_002014941.1|DPER	LOC6497310|XP_001962345.1|DANA
OG0000577	LOC6588702|XP_002014943.1|DPER	LOC6498229|XP_001962346.1|DANA
OG0000578	LOC6596620|XP_002021628.2|DPER	LOC6496915|XP_001963147.1|DANA
OG0000578	LOC6590192|XP_026842183.1|DPER	LOC6496399|XP_032306449.1|DANA
OG0000579	LOC6588010|XP_002013612.1|DPER	LOC6501563|XP_001955477.1|DANA
OG0000579	LOC6595808|XP_002021320.1|DPER	LOC6507259|XP_001956372.1|DANA
OG0000580	LOC6594464|XP_002019715.1|DPER	LOC6498976|XP_001955577.1|DANA, LOC6498977|XP_001955576.2|DANA
OG0000580	LOC6594018|XP_026850383.1|DPER	LOC6498974|XP_001955578.1|DANA
OG0000581	LOC6594299|XP_026850244.1|DPER	LOC6499289|XP_014766000.1|DANA
OG0000581	LOC6599419|XP_002024469.1|DPER	LOC6502044|XP_014759373.1|DANA
OG0000582	LOC6596003|XP_026845558.1|DPER	LOC6507133|XP_001956613.1|DANA
OG0000582	LOC6591266|XP_026840765.1|DPER	LOC6495460|XP_014763318.1|DANA
OG0000583	LOC113565045|XP_026840957.1|DPER	LOC6495982|XP_001959976.2|DANA
OG0000583	LOC6593162|XP_002018176.1|DPER	LOC6495894|XP_001959798.1|DANA
OG0000584	LOC6593520|XP_002019211.1|DPER	LOC6505355|XP_001964848.2|DANA
OG0000584	LOC6590207|XP_002016063.1|DPER, LOC6593519|XP_002019210.1|DPER	LOC6505351|XP_001964847.1|DANA
OG0000585	LOC6599474|XP_002024594.1|DPER, LOC6599475|XP_002024595.1|DPER	LOC116655829|XP_032310207.1|DANA
OG0000586	LOC6590356|XP_002015836.1|DPER	LOC26514224|XP_014763992.1|DANA
OG0000586	LOC6590693|XP_026842501.1|DPER	LOC6496527|XP_001961075.1|DANA
OG0000589	LOC6598433|XP_026846209.1|DPER	LOC6501919|XP_032308315.1|DANA
OG0000590	LOC6587951|XP_002014084.1|DPER	LOC6500806|XP_001953953.1|DANA
OG0000590	LOC6597556|XP_002022805.1|DPER	LOC6503867|XP_001963746.1|DANA
OG0000592	LOC6590926|XP_002015768.1|DPER	LOC6494100|XP_001960976.1|DANA
OG0000592	LOC6590222|XP_002016071.1|DPER	LOC6496343|XP_001960731.2|DANA
OG0000593	LOC6594986|XP_026840061.1|DPER	LOC6505986|XP_001964735.1|DANA, LOC6505992|XP_001964744.1|DANA
OG0000593	LOC6603511|XP_002028490.1|DPER	LOC6502716|XP_001963652.1|DANA
OG0000594	LOC6587448|XP_002013043.1|DPER	LOC6505934|XP_001964645.1|DANA
OG0000594	LOC6591579|XP_002017367.2|DPER	LOC6500519|XP_001953382.1|DANA
