Orthogroup	DPER.longest_only	DGUA.longest_only
OG0001238	LOC6591680|XP_002016895.1|DPER	LOC117591117|XP_034140108.1|DGUA
OG0001240	LOC6591499|XP_002016883.1|DPER	LOC117591106|XP_034140099.1|DGUA
OG0001241	LOC6590221|XP_002016534.1|DPER	LOC117591993|XP_034141329.1|DGUA
OG0001241	LOC113565572|XP_026843788.1|DPER	LOC117590154|XP_034138431.1|DGUA
OG0001242	LOC6599926|XP_002025054.1|DPER	LOC117581577|XP_034124819.1|DGUA
OG0001243	LOC6597383|XP_026846461.1|DPER, LOC6595076|XP_002020340.2|DPER, LOC6602358|XP_026848594.1|DPER	LOC117580332|XP_034122720.1|DGUA
OG0001244	LOC6599450|XP_026847183.1|DPER	LOC117580868|XP_034123508.1|DGUA, LOC117590444|XP_034138954.1|DGUA
OG0001244	LOC6588658|XP_026841821.1|DPER	LOC117583775|XP_034128220.1|DGUA
OG0001245	LOC6587672|XP_026851034.1|DPER	LOC117585360|XP_034130698.1|DGUA
OG0001246	LOC6590383|XP_002015649.1|DPER	LOC117578720|XP_034120267.1|DGUA
OG0001247	LOC113565131|XP_026841783.1|DPER	LOC117591301|XP_034140396.1|DGUA
OG0001248	LOC6600583|XP_026847593.1|DPER	LOC117580199|XP_034122471.1|DGUA
OG0001249	LOC6600379|XP_026848369.1|DPER	LOC117581410|XP_034124454.1|DGUA
OG0001251	LOC6594354|XP_002019533.1|DPER	LOC117586010|XP_034131732.1|DGUA
OG0001252	LOC6587596|XP_002013543.1|DPER	LOC117589857|XP_034138013.1|DGUA
OG0001253	LOC6591287|XP_002015803.2|DPER	LOC117580511|XP_034122997.1|DGUA
OG0001254	LOC6593265|XP_002017916.2|DPER	LOC117592498|XP_034142234.1|DGUA
OG0001255	LOC6602601|XP_002027600.1|DPER, LOC6596891|XP_026845893.1|DPER	LOC117578677|XP_034120194.1|DGUA, LOC117580750|XP_034123332.1|DGUA
OG0001255	LOC6590652|XP_026840623.1|DPER, LOC113565081|XP_026841397.1|DPER, LOC6596790|XP_002021906.1|DPER	LOC117590476|XP_034139023.1|DGUA
OG0001256	LOC6596208|XP_002021276.1|DPER	LOC117579708|XP_034121592.1|DGUA
OG0001256	LOC6592288|XP_002018407.2|DPER	LOC117592527|XP_034142277.1|DGUA
OG0001257	LOC6603482|XP_026846876.1|DPER	LOC117590640|XP_034139361.1|DGUA
OG0001258	LOC6588266|XP_002013396.1|DPER	LOC117585337|XP_034130667.1|DGUA
OG0001259	LOC113566183|XP_026846404.1|DPER, LOC6597439|XP_002022481.2|DPER, LOC6597389|XP_002022483.2|DPER	LOC117581371|XP_034124397.1|DGUA
OG0001260	LOC6598740|XP_026851087.1|DPER	LOC117583261|XP_034127377.1|DGUA
OG0001261	LOC6597895|XP_026846981.1|DPER	LOC117581297|XP_034124228.1|DGUA
OG0001262	LOC6598978|XP_026847773.1|DPER	LOC117579260|XP_034120938.1|DGUA
OG0001263	LOC6595286|XP_002020352.2|DPER	LOC117583490|XP_034127719.1|DGUA
OG0001264	LOC6588996|XP_026844088.1|DPER	LOC117582240|XP_034125742.1|DGUA
OG0001265	LOC6600029|XP_026849239.1|DPER	LOC117580927|XP_034123598.1|DGUA
OG0001266	LOC6592385|XP_026841792.1|DPER	LOC117592312|XP_034141879.1|DGUA
OG0001267	LOC113567334|XP_026850591.1|DPER	LOC117583314|XP_034127461.1|DGUA
OG0001268	LOC6602624|XP_002027668.1|DPER	LOC117580854|XP_034123492.1|DGUA
OG0001268	LOC6588279|XP_002013836.1|DPER	LOC117589628|XP_034137607.1|DGUA
OG0001269	LOC6600917|XP_002026045.1|DPER	LOC117580978|XP_034123667.1|DGUA
OG0001270	LOC6592058|XP_026840176.1|DPER	LOC117586651|XP_034132777.1|DGUA
OG0001271	LOC6590150|XP_002016317.1|DPER	LOC117586411|XP_034132342.1|DGUA
OG0001272	LOC6595831|XP_026845264.1|DPER	LOC117587013|XP_034133314.1|DGUA
OG0001273	LOC6587540|XP_002013081.1|DPER	LOC117583001|XP_034127042.1|DGUA
OG0001274	LOC6602291|XP_002027350.1|DPER	LOC117580461|XP_034122925.1|DGUA
OG0001275	LOC6598195|XP_026846340.1|DPER	LOC117590210|XP_034138556.1|DGUA
OG0001276	LOC6591479|XP_002017470.1|DPER, LOC6600987|XP_002026173.1|DPER, LOC6595621|XP_002020695.1|DPER	LOC117587261|XP_034133726.1|DGUA
OG0001277	LOC113566398|XP_026847605.1|DPER	LOC117580363|XP_034122784.1|DGUA
OG0001278	LOC6601935|XP_026848743.1|DPER	LOC117580025|XP_034122140.1|DGUA
OG0001278	LOC6589664|XP_002014300.1|DPER	LOC117584549|XP_034129393.1|DGUA
OG0001279	LOC6599635|XP_002024745.1|DPER	LOC117580037|XP_034122156.1|DGUA
OG0001280	LOC6601129|XP_002026056.1|DPER	LOC117588999|XP_034136501.1|DGUA
OG0001281	LOC6595858|XP_002021403.1|DPER	LOC117587032|XP_034133349.1|DGUA
OG0001282	LOC6596284|XP_002021806.1|DPER	LOC117584580|XP_034129447.1|DGUA
OG0001283	LOC6593121|XP_002017620.2|DPER	LOC117592411|XP_034142043.1|DGUA
OG0001284	LOC6603120|XP_026843678.1|DPER	LOC117587863|XP_034134719.1|DGUA
OG0001285	LOC6600545|XP_026847551.1|DPER	LOC117588897|XP_034136337.1|DGUA
OG0001286	LOC6589109|XP_002015228.1|DPER	LOC117581803|XP_034125135.1|DGUA
OG0001287	LOC6594096|XP_002019688.1|DPER	LOC117586378|XP_034132297.1|DGUA
OG0001288	LOC6595699|XP_026844637.1|DPER	LOC117582352|XP_034125896.1|DGUA
OG0001289	LOC6593414|XP_002018593.1|DPER	LOC117583869|XP_034128406.1|DGUA
OG0001290	LOC6589136|XP_026844308.1|DPER	LOC117584232|XP_034128905.1|DGUA
OG0001291	LOC6589960|XP_002015635.1|DPER	LOC117592619|XP_034142400.1|DGUA
OG0001292	LOC6601597|XP_026842474.1|DPER	LOC117578815|XP_034120457.1|DGUA
OG0001293	LOC6597403|XP_002022495.1|DPER, LOC6597401|XP_002022493.1|DPER	LOC117580693|XP_034123210.1|DGUA
OG0001294	LOC6591950|XP_002017494.1|DPER	LOC117586273|XP_034132112.1|DGUA
OG0001295	LOC6600664|XP_026845149.1|DPER	LOC117591490|XP_034140669.1|DGUA
OG0001296	LOC6590768|XP_026841539.1|DPER	LOC117591929|XP_034141223.1|DGUA
OG0001297	LOC6595229|XP_026851270.1|DPER	LOC117583811|XP_034128284.1|DGUA
OG0001298	LOC6598769|XP_026849399.1|DPER	LOC117589782|XP_034137870.1|DGUA
OG0001299	LOC113566334|XP_026847369.1|DPER	LOC117579541|XP_034121350.1|DGUA
OG0001300	LOC6594485|XP_002019751.1|DPER	LOC117585087|XP_034130246.1|DGUA
OG0001301	LOC6593724|XP_002019102.1|DPER	LOC117584762|XP_034129755.1|DGUA
OG0001302	LOC6589957|XP_026841109.1|DPER	LOC117587183|XP_034133597.1|DGUA
OG0001303	LOC6588563|XP_002014182.1|DPER	LOC117584926|XP_034129969.1|DGUA
OG0001304	LOC6602092|XP_002027137.1|DPER	LOC117578623|XP_034120118.1|DGUA
OG0001305	LOC6592057|XP_026850520.1|DPER	LOC117586656|XP_034132787.1|DGUA
OG0001306	LOC6588483|XP_002014160.1|DPER	LOC117585444|XP_034130811.1|DGUA
OG0001307	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER	LOC117580307|XP_034122690.1|DGUA
OG0001307	LOC6602940|XP_002027991.1|DPER	LOC117580388|XP_034122818.1|DGUA
OG0001308	LOC6600133|XP_026846662.1|DPER	LOC117580744|XP_034123320.1|DGUA
OG0001309	LOC6592026|XP_002017298.2|DPER	LOC117586724|XP_034132910.1|DGUA
OG0001310	LOC6597332|XP_026846497.1|DPER	LOC117581438|XP_034124528.1|DGUA
OG0001311	LOC6601743|XP_026847066.1|DPER, LOC6588833|XP_002014685.2|DPER	LOC117581653|XP_034124920.1|DGUA
OG0001312	LOC6596053|XP_002021237.1|DPER	LOC117587055|XP_034133384.1|DGUA
OG0001313	LOC6590756|XP_002016148.1|DPER	LOC117578735|XP_034120290.1|DGUA
OG0001314	LOC6598021|XP_026843858.1|DPER	LOC117584063|XP_034128696.1|DGUA
OG0001315	LOC6600447|XP_002025552.1|DPER	LOC117581155|XP_034123979.1|DGUA
OG0001316	LOC6593147|XP_002018524.2|DPER	LOC117592183|XP_034141674.1|DGUA
OG0001317	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER	LOC117584382|XP_034129123.1|DGUA
OG0001318	LOC6592052|XP_026842396.1|DPER	LOC117584903|XP_034129936.1|DGUA
OG0001319	LOC113565500|XP_026843512.1|DPER	LOC117584289|XP_034128998.1|DGUA
OG0001320	LOC113566185|XP_026846456.1|DPER	LOC117580885|XP_034123528.1|DGUA
OG0001320	LOC6588255|XP_002012899.2|DPER	LOC117581513|XP_034124696.1|DGUA
OG0001321	LOC6590490|XP_002015759.1|DPER	LOC117590373|XP_034138812.1|DGUA
OG0001322	LOC6591738|XP_002017090.1|DPER	LOC117586745|XP_034132939.1|DGUA
OG0001322	LOC6591991|XP_002017215.2|DPER	LOC117585730|XP_034131265.1|DGUA
OG0001324	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER	LOC117584169|XP_034128825.1|DGUA
OG0001325	LOC113567319|XP_026850468.1|DPER	LOC117586434|XP_034132361.1|DGUA
OG0001326	LOC6595334|XP_026839998.1|DPER	LOC117582750|XP_034126580.1|DGUA
OG0001328	LOC6603470|XP_002028449.2|DPER	LOC117588526|XP_034135773.1|DGUA
OG0001329	LOC6597218|XP_026846480.1|DPER	LOC117580979|XP_034123664.1|DGUA
OG0001330	LOC6599305|XP_026848240.1|DPER	LOC117590417|XP_034138915.1|DGUA, LOC117590416|XP_034138907.1|DGUA
OG0001331	LOC6596751|XP_002021934.2|DPER	LOC117588306|XP_034135384.1|DGUA
OG0001332	LOC6600678|XP_026848606.1|DPER	LOC117590427|XP_034138936.1|DGUA
OG0001333	LOC6596330|XP_002021468.2|DPER	LOC117584444|XP_034129247.1|DGUA
OG0001334	LOC6594781|XP_026851029.1|DPER	LOC117583203|XP_034127298.1|DGUA
OG0001335	LOC6591876|XP_026845009.1|DPER	LOC117586637|XP_034132757.1|DGUA
OG0001336	LOC6594859|XP_002020067.1|DPER	LOC117582782|XP_034126646.1|DGUA, LOC117591488|XP_034140667.1|DGUA, LOC117586170|XP_034131971.1|DGUA
OG0001337	LOC6602668|XP_002027708.2|DPER	LOC117581407|XP_034124448.1|DGUA
OG0001338	LOC6589978|XP_026840597.1|DPER	LOC117586287|XP_034132135.1|DGUA
OG0001339	LOC6592189|XP_026842460.1|DPER	LOC117584604|XP_034129508.1|DGUA
OG0001340	LOC6591845|XP_026851090.1|DPER	LOC117590025|XP_034138212.1|DGUA
OG0001341	LOC6594806|XP_026842708.1|DPER	LOC117583338|XP_034127492.1|DGUA
OG0001342	LOC6594968|XP_026848457.1|DPER	LOC117583120|XP_034127201.1|DGUA
OG0001343	LOC6587184|XP_026840312.1|DPER	LOC117583134|XP_034127215.1|DGUA
OG0001344	LOC6594753|XP_026851091.1|DPER	LOC117583255|XP_034127370.1|DGUA
OG0001345	LOC6598642|XP_002023823.1|DPER	LOC117583186|XP_034127278.1|DGUA
OG0001346	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER	LOC117583492|XP_034127722.1|DGUA
OG0001347	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER	LOC117578473|XP_034119897.1|DGUA, LOC117592311|XP_034141877.1|DGUA, LOC117581593|XP_034124840.1|DGUA
OG0001348	LOC6600674|XP_002025747.1|DPER	LOC117590301|XP_034138679.1|DGUA
OG0001349	LOC6601216|XP_026848076.1|DPER	LOC117586923|XP_034133169.1|DGUA
OG0001350	LOC6598998|XP_026847955.1|DPER	LOC117579776|XP_034121724.1|DGUA
OG0001351	LOC6590033|XP_002016307.1|DPER	LOC117586432|XP_034132363.1|DGUA
OG0001352	LOC6592911|XP_026841475.1|DPER	LOC117588489|XP_034135686.1|DGUA
OG0001353	LOC6597042|XP_002022202.1|DPER	LOC117591231|XP_034140296.1|DGUA
OG0001354	LOC6592527|XP_026841656.1|DPER	LOC117591979|XP_034141310.1|DGUA
OG0001355	LOC6590822|XP_002016476.1|DPER	LOC117592081|XP_034141484.1|DGUA
OG0001356	LOC6594025|XP_002019723.1|DPER	LOC117585160|XP_034130387.1|DGUA
OG0001357	LOC6595907|XP_002020965.1|DPER	LOC117586861|XP_034133047.1|DGUA
OG0001358	LOC6595827|XP_026845402.1|DPER	LOC117579307|XP_034121007.1|DGUA
OG0001359	LOC6593425|XP_002019131.1|DPER	LOC117584301|XP_034129018.1|DGUA
OG0001360	LOC6592782|XP_002018433.1|DPER	LOC117585270|XP_034130584.1|DGUA
OG0001361	LOC6601940|XP_002026982.1|DPER	LOC117580021|XP_034122134.1|DGUA
OG0001362	LOC6601934|XP_002026976.1|DPER	LOC117580036|XP_034122155.1|DGUA
OG0001363	LOC6594450|XP_002019915.1|DPER	LOC117586369|XP_034132286.1|DGUA
OG0001364	LOC6601346|XP_026842484.1|DPER	LOC117581078|XP_034123856.1|DGUA
OG0001365	LOC6600386|XP_002025474.1|DPER	LOC117580943|XP_034123617.1|DGUA
OG0001365	LOC6599658|XP_002024580.1|DPER	LOC117589217|XP_034136853.1|DGUA
OG0001366	LOC6599580|XP_026849592.1|DPER, LOC6588321|XP_026851257.1|DPER	LOC117589305|XP_034136989.1|DGUA
OG0001367	LOC6590606|XP_026841935.1|DPER	LOC117578793|XP_034120410.1|DGUA
OG0001368	LOC6592853|XP_002018280.1|DPER	LOC117583754|XP_034128170.1|DGUA
OG0001369	LOC6598183|XP_002023357.1|DPER	LOC117588517|XP_034135738.1|DGUA
OG0001370	LOC6593137|XP_026842100.1|DPER	LOC117579596|XP_034121424.1|DGUA
OG0001371	LOC6589881|XP_026844715.1|DPER	LOC117584747|XP_034129726.1|DGUA
OG0001372	LOC6602144|XP_026842494.1|DPER	LOC117588028|XP_034134965.1|DGUA
OG0001373	LOC6596551|XP_002021688.2|DPER	LOC117587814|XP_034134661.1|DGUA
OG0001374	LOC6603535|XP_026843168.1|DPER	LOC117579745|XP_034121654.1|DGUA
OG0001374	LOC6600884|XP_002025948.1|DPER	LOC117592129|XP_034141565.1|DGUA
OG0001375	LOC6592141|XP_026850631.1|DPER	LOC117586235|XP_034132062.1|DGUA
OG0001376	LOC6591022|XP_002016641.1|DPER	LOC117589073|XP_034136602.1|DGUA
OG0001377	LOC6589429|XP_026844348.1|DPER	LOC117582593|XP_034126342.1|DGUA
OG0001378	LOC6593491|XP_026843785.1|DPER	LOC117583897|XP_034128458.1|DGUA
OG0001378	LOC6593345|XP_026843339.1|DPER	LOC117587865|XP_034134721.1|DGUA
OG0001379	LOC6588898|XP_026844363.1|DPER	LOC117582119|XP_034125586.1|DGUA
OG0001380	LOC6602129|XP_026842216.1|DPER	LOC117586560|XP_034132615.1|DGUA
OG0001381	LOC6590738|XP_002016001.1|DPER	LOC117588346|XP_034135451.1|DGUA
OG0001382	LOC6593307|XP_026842988.1|DPER	LOC117584740|XP_034129705.1|DGUA
OG0001383	LOC6588827|XP_026844695.1|DPER	LOC117588182|XP_034135192.1|DGUA
OG0001383	LOC6591257|XP_002015457.1|DPER	LOC117578415|XP_034119768.1|DGUA
OG0001384	LOC6597983|XP_002023121.1|DPER, LOC6597981|XP_026843593.1|DPER	LOC117587866|XP_034134723.1|DGUA
OG0001385	LOC113565842|XP_026844978.1|DPER	LOC117587709|XP_034134504.1|DGUA
OG0001386	LOC6588725|XP_026844629.1|DPER	LOC117584603|XP_034129500.1|DGUA
OG0001387	LOC6593638|XP_002018691.1|DPER	LOC117584388|XP_034129133.1|DGUA
OG0001388	LOC6589301|XP_002014392.2|DPER	LOC117584735|XP_034129696.1|DGUA
OG0001389	LOC6595024|XP_002020176.1|DPER	LOC117583401|XP_034127575.1|DGUA
OG0001390	LOC6595512|XP_026843979.1|DPER	LOC117582316|XP_034125852.1|DGUA
OG0001391	LOC6595787|XP_026845390.1|DPER	LOC117579668|XP_034121540.1|DGUA
OG0001391	LOC6598070|XP_026843206.1|DPER	LOC117588000|XP_034134911.1|DGUA
OG0001392	LOC6599319|XP_002024562.2|DPER	LOC117588580|XP_034135871.1|DGUA
OG0001393	LOC6599443|XP_002024507.1|DPER, LOC6588350|XP_002013779.1|DPER	LOC117591429|XP_034140582.1|DGUA
OG0001394	LOC6588724|XP_002014366.1|DPER	LOC117584605|XP_034129505.1|DGUA
OG0001395	LOC6594097|XP_002019689.1|DPER, LOC6594017|XP_002019639.1|DPER, LOC6603557|XP_002028537.1|DPER	LOC117586668|XP_034132807.1|DGUA
OG0001395	LOC6591668|XP_002016997.2|DPER	LOC117586038|XP_034131775.1|DGUA
OG0001396	LOC6603056|XP_002028078.1|DPER	LOC117584170|XP_034128826.1|DGUA
OG0001396	LOC6598215|XP_002023340.1|DPER	LOC117588645|XP_034135969.1|DGUA
OG0001397	LOC6594593|XP_026850492.1|DPER	LOC117590007|XP_034138184.1|DGUA
OG0001398	LOC6600082|XP_026845115.1|DPER	LOC117581302|XP_034124234.1|DGUA
OG0001399	LOC113565100|XP_026841518.1|DPER	LOC117591308|XP_034140403.1|DGUA
OG0001400	LOC6587575|XP_026840480.1|DPER	LOC117589812|XP_034137931.1|DGUA
OG0001401	LOC6596001|XP_002021022.2|DPER	LOC117587493|XP_034134156.1|DGUA
OG0001402	LOC6601874|XP_002026923.2|DPER	LOC117580260|XP_034122587.1|DGUA
OG0001403	LOC6602394|XP_026848448.1|DPER	LOC117579752|XP_034121664.1|DGUA
OG0001404	LOC6592752|XP_026840626.1|DPER	LOC117578743|XP_034120311.1|DGUA
OG0001405	LOC6601610|XP_002026646.1|DPER	LOC117579070|XP_034120670.1|DGUA
OG0001406	LOC6589541|XP_002015069.1|DPER	LOC117581824|XP_034125159.1|DGUA
OG0001406	LOC6599197|XP_002024354.1|DPER, LOC113564917|XP_026840134.1|DPER	LOC117588304|XP_034135381.1|DGUA
OG0001407	LOC113565552|XP_026843665.1|DPER, LOC6604436|XP_026843659.1|DPER, LOC113565535|XP_026843631.1|DPER, LOC6601396|XP_002026499.1|DPER	LOC117589407|XP_034137227.1|DGUA
OG0001408	LOC6603679|XP_002028651.1|DPER	LOC117592673|XP_034142524.1|DGUA
OG0001411	LOC6587383|XP_026843189.1|DPER	LOC117585782|XP_034131362.1|DGUA
OG0001412	LOC6594371|XP_002019339.1|DPER, LOC6589810|XP_002015337.2|DPER	LOC117582113|XP_034125577.1|DGUA
OG0001413	LOC6590185|XP_002016338.1|DPER	LOC117581287|XP_034124212.1|DGUA
OG0001415	LOC6590539|XP_002016220.1|DPER	LOC117578670|XP_034120188.1|DGUA
OG0001416	LOC6593551|XP_026843854.1|DPER	LOC117583911|XP_034128480.1|DGUA
OG0001417	LOC6600412|XP_026848387.1|DPER	LOC117580667|XP_034123170.1|DGUA
OG0001418	LOC113566613|XP_026848842.1|DPER	LOC117579806|XP_034121777.1|DGUA
OG0001419	LOC6593788|XP_002018708.1|DPER, LOC6593789|XP_002018709.1|DPER	LOC117587688|XP_034134471.1|DGUA
OG0001420	LOC6594874|XP_026850580.1|DPER	LOC117583331|XP_034127482.1|DGUA
OG0001421	LOC6589694|XP_002014209.2|DPER	LOC117587561|XP_034134270.1|DGUA
OG0001422	LOC6601041|XP_002026129.1|DPER	LOC117587047|XP_034133372.1|DGUA
OG0001423	LOC6594486|XP_002019957.1|DPER	LOC117584980|XP_034130076.1|DGUA
OG0001424	LOC6599075|XP_002024208.2|DPER	LOC117580076|XP_034122211.1|DGUA
OG0001425	LOC6592322|XP_002018556.1|DPER	LOC117585930|XP_034131590.1|DGUA
OG0001425	LOC6592320|XP_002018554.1|DPER	LOC117585938|XP_034131602.1|DGUA
OG0001426	LOC6601529|XP_002026590.1|DPER, LOC6589376|XP_002014902.1|DPER	LOC117582527|XP_034126218.1|DGUA
OG0001427	LOC6589917|XP_002015719.2|DPER	LOC117578790|XP_034120402.1|DGUA
OG0001429	LOC6588368|XP_002013613.1|DPER	LOC117589587|XP_034137542.1|DGUA
OG0001430	LOC6588504|XP_026840579.1|DPER	LOC117589618|XP_034137592.1|DGUA
OG0001431	LOC6599966|XP_002025043.2|DPER	LOC117590261|XP_034138639.1|DGUA
OG0001432	LOC6596857|XP_026845851.1|DPER	LOC117590756|XP_034139585.1|DGUA
OG0001433	LOC6599388|XP_026847218.1|DPER	LOC117590355|XP_034138782.1|DGUA
OG0001433	LOC6587717|XP_026844659.1|DPER	LOC117585631|XP_034131106.1|DGUA
OG0001434	LOC6588009|XP_002012816.1|DPER	LOC117585718|XP_034131248.1|DGUA
OG0001434	LOC6599332|XP_026850173.1|DPER	LOC117580966|XP_034123645.1|DGUA
OG0001435	LOC6592766|XP_002017818.1|DPER	LOC117578847|XP_034120524.1|DGUA
OG0001436	LOC6600094|XP_002025207.1|DPER	LOC117588529|XP_034135779.1|DGUA
OG0001437	LOC6589658|XP_002014519.1|DPER	LOC117587621|XP_034134370.1|DGUA
OG0001438	LOC113566541|XP_026848384.1|DPER, LOC6604413|XP_002029311.2|DPER, LOC6603776|XP_002028743.2|DPER, LOC6600375|XP_002025463.2|DPER, LOC6594759|XP_002020096.1|DPER	LOC117583458|XP_034127649.1|DGUA
OG0001439	LOC6587797|XP_002013706.1|DPER	LOC117589744|XP_034137816.1|DGUA
OG0001440	LOC6597340|XP_002022542.2|DPER	LOC117590264|XP_034138641.1|DGUA
OG0001441	LOC6597233|XP_002022528.1|DPER	LOC117581606|XP_034124858.1|DGUA
OG0001442	LOC6593421|XP_002019127.1|DPER	LOC117584308|XP_034129024.1|DGUA
OG0001443	LOC6594734|XP_002020560.2|DPER	LOC117591453|XP_034140613.1|DGUA
OG0001444	LOC6587884|XP_026850951.1|DPER	LOC117585169|XP_034130401.1|DGUA
OG0001445	LOC6591104|XP_002016258.1|DPER	LOC117589400|XP_034137214.1|DGUA
OG0001445	LOC6591321|XP_026841990.1|DPER	LOC117590024|XP_034138209.1|DGUA
OG0001446	LOC6598802|XP_002023974.1|DPER	LOC117585852|XP_034131490.1|DGUA
OG0001447	LOC6594467|XP_026840406.1|DPER	LOC117590162|XP_034138441.1|DGUA
OG0001448	LOC6595335|XP_026839997.1|DPER	LOC117582751|XP_034126585.1|DGUA
OG0001449	LOC6600975|XP_002026013.1|DPER	LOC117581769|XP_034125068.1|DGUA
OG0001450	LOC6588785|XP_002014256.1|DPER	LOC117588179|XP_034135187.1|DGUA
OG0001451	LOC6591006|XP_002015573.1|DPER	LOC117578487|XP_034119911.1|DGUA
OG0001452	LOC6590114|XP_026841651.1|DPER	LOC117591977|XP_034141303.1|DGUA
OG0001453	LOC6597106|XP_026845239.1|DPER	LOC117580044|XP_034122172.1|DGUA
OG0001454	LOC6587360|XP_026849585.1|DPER	LOC117585064|XP_034130217.1|DGUA
OG0001455	LOC6600540|XP_026847681.1|DPER	LOC117587154|XP_034133550.1|DGUA
OG0001456	LOC6591279|XP_026842655.1|DPER	LOC117592457|XP_034142128.1|DGUA
OG0001457	LOC6590898|XP_002016265.1|DPER	LOC117585617|XP_034131074.1|DGUA
OG0001458	LOC6590223|XP_026841800.1|DPER	LOC117581109|XP_034123907.1|DGUA
OG0001459	LOC6602832|XP_002027797.2|DPER	LOC117587422|XP_034133982.1|DGUA
OG0001460	LOC6602064|XP_026840774.1|DPER	LOC117590890|XP_034139817.1|DGUA
OG0001461	LOC6597677|XP_002022831.2|DPER	LOC117591326|XP_034140427.1|DGUA
OG0001461	LOC6598874|XP_002024047.2|DPER	LOC117579208|XP_034120868.1|DGUA
OG0001462	LOC6596212|XP_002021280.2|DPER	LOC117579705|XP_034121587.1|DGUA
OG0001463	LOC6592054|XP_026844511.1|DPER	LOC117584902|XP_034129932.1|DGUA
OG0001464	LOC6600155|XP_002025238.1|DPER	LOC117581618|XP_034124871.1|DGUA
OG0001465	LOC6592520|XP_002017678.1|DPER	LOC117592691|XP_034142546.1|DGUA
OG0001466	LOC6603065|XP_026843114.1|DPER, LOC6603066|XP_002028059.1|DPER	LOC117583997|XP_034128616.1|DGUA
OG0001467	LOC6589802|XP_002015147.1|DPER	LOC117581946|XP_034125319.1|DGUA
OG0001468	LOC113566734|XP_026849446.1|DPER	LOC117587068|XP_034133402.1|DGUA
OG0001469	LOC6592250|XP_002017636.1|DPER	LOC117592548|XP_034142311.1|DGUA
OG0001470	LOC6595752|XP_026845373.1|DPER	LOC117579850|XP_034121839.1|DGUA
OG0001471	LOC113566894|XP_026849858.1|DPER	LOC117587190|XP_034133609.1|DGUA
OG0001472	LOC6599789|XP_002024876.1|DPER	LOC117589087|XP_034136616.1|DGUA
OG0001473	LOC6594602|XP_002019305.1|DPER	LOC117590176|XP_034138462.1|DGUA
OG0001474	LOC6603078|XP_002028120.2|DPER	LOC117588661|XP_034135995.1|DGUA
OG0001474	LOC6590762|XP_002015394.1|DPER	LOC117591934|XP_034141234.1|DGUA
OG0001475	LOC6590147|XP_026841527.1|DPER	LOC117586172|XP_034131977.1|DGUA
OG0001475	LOC113565027|XP_026840613.1|DPER	LOC117586186|XP_034132003.1|DGUA
OG0001476	LOC6603244|XP_026841380.1|DPER	LOC117591332|XP_034140443.1|DGUA
OG0001477	LOC6587798|XP_002012830.1|DPER	LOC117585839|XP_034131471.1|DGUA
OG0001478	LOC6589868|XP_026844573.1|DPER	LOC117582637|XP_034126408.1|DGUA
OG0001479	LOC6596720|XP_002022043.1|DPER	LOC117590708|XP_034139497.1|DGUA
OG0001480	LOC6600213|XP_002025313.1|DPER	LOC117581380|XP_034124409.1|DGUA
OG0001480	LOC6589498|XP_002014588.1|DPER	LOC117582634|XP_034126403.1|DGUA
OG0001481	LOC6596450|XP_026843324.1|DPER	LOC117584077|XP_034128714.1|DGUA
OG0001482	LOC6590734|XP_002015997.2|DPER	LOC117588384|XP_034135503.1|DGUA
OG0001483	LOC6597932|XP_026843794.1|DPER	LOC117587575|XP_034134293.1|DGUA
OG0001484	LOC6589548|XP_002015076.1|DPER	LOC117581869|XP_034125223.1|DGUA
OG0001485	LOC6595812|XP_002021290.1|DPER	LOC117579615|XP_034121441.1|DGUA
OG0001486	LOC6589116|XP_002015272.1|DPER	LOC117581711|XP_034124979.1|DGUA
OG0001487	LOC113565507|XP_026843542.1|DPER, LOC113565502|XP_026843514.1|DPER, LOC113565497|XP_026843498.1|DPER, LOC113565474|XP_026843399.1|DPER	LOC117588171|XP_034135173.1|DGUA
OG0001488	LOC6590271|XP_002015474.1|DPER	LOC117581975|XP_034125356.1|DGUA
OG0001489	LOC6596472|XP_026843559.1|DPER	LOC117587869|XP_034134727.1|DGUA
OG0001490	LOC6596426|XP_002021824.1|DPER	LOC117584591|XP_034129459.1|DGUA
OG0001491	LOC6589437|XP_026844235.1|DPER	LOC117582493|XP_034126156.1|DGUA
OG0001492	LOC6595463|XP_002020896.1|DPER	LOC117584185|XP_034128844.1|DGUA
OG0001493	LOC6588602|XP_002013210.1|DPER	LOC117583529|XP_034127769.1|DGUA
OG0001493	LOC6602899|XP_002027922.2|DPER	LOC117590919|XP_034139841.1|DGUA
OG0001494	LOC6604521|XP_026849312.1|DPER	LOC117580881|XP_034123523.1|DGUA
