Orthogroup	DPER.longest_only	DELE.longest_only
OG0002404	LOC6594685|XP_026850451.1|DPER	LOC108140087|XP_017118280.1|DELE
OG0002405	LOC6591538|XP_002017182.2|DPER	LOC108137488|XP_017114692.1|DELE
OG0002406	LOC6599718|XP_002024903.1|DPER	LOC108146713|XP_017128289.1|DELE
OG0002407	LOC6588174|XP_002013182.1|DPER	LOC108143063|XP_017122766.1|DELE
OG0002408	LOC6591342|XP_002017169.1|DPER	LOC108137452|XP_017114636.1|DELE
OG0002409	LOC6601959|XP_002027009.2|DPER	LOC108143253|XP_017123051.1|DELE
OG0002410	LOC6594640|XP_002019933.1|DPER	LOC108136875|XP_017113806.1|DELE
OG0002411	LOC6594699|XP_002019626.1|DPER	LOC108142908|XP_017122485.1|DELE
OG0002412	LOC113564953|XP_026840478.1|DPER	LOC108146858|XP_017128568.1|DELE
OG0002413	LOC6599942|XP_026849127.1|DPER	LOC108138582|XP_017116358.1|DELE
OG0002414	LOC6601016|XP_002026138.1|DPER	LOC108146014|XP_017127277.1|DELE
OG0002415	LOC6591585|XP_026849369.1|DPER	LOC108141570|XP_017120504.1|DELE
OG0002416	LOC6602018|XP_002027046.1|DPER	LOC108145333|XP_017126207.1|DELE
OG0002417	LOC6595596|XP_002020944.1|DPER	LOC108134818|XP_017110760.1|DELE, LOC108145493|XP_017126442.1|DELE
OG0002418	LOC6594368|XP_002019336.2|DPER	LOC108139259|XP_017117436.1|DELE
OG0002419	LOC113565979|XP_026845307.1|DPER	LOC108137160|XP_017114218.1|DELE
OG0002420	LOC6601068|XP_002026092.1|DPER	LOC108146059|XP_017127360.1|DELE
OG0002421	LOC6592127|XP_002016834.1|DPER	LOC108139133|XP_017117235.1|DELE
OG0002422	LOC6592015|XP_026850864.1|DPER	LOC108141173|XP_017119889.1|DELE
OG0002423	LOC6598976|XP_002024064.1|DPER	LOC108150326|XP_017133936.1|DELE
OG0002424	LOC6602537|XP_002027566.1|DPER	LOC108135339|XP_017111519.1|DELE
OG0002425	LOC6597815|XP_002022947.1|DPER, LOC6597817|XP_002022949.1|DPER	LOC108136514|XP_017113263.1|DELE
OG0002426	LOC6603285|XP_002028261.1|DPER	LOC108145959|XP_017127166.1|DELE
OG0002427	LOC113566262|XP_026846901.1|DPER	LOC108145329|XP_017126200.1|DELE
OG0002428	LOC6602876|XP_026849650.1|DPER	LOC108148409|XP_017130937.1|DELE, LOC108134575|XP_017110415.1|DELE
OG0002429	LOC6602727|XP_026849481.1|DPER	LOC108145902|XP_017127044.1|DELE
OG0002430	LOC6589992|XP_026841885.1|DPER	LOC108149656|XP_017132887.1|DELE
OG0002431	LOC6592705|XP_002018508.1|DPER	LOC108143600|XP_017123612.1|DELE
OG0002432	LOC6597551|XP_002022800.1|DPER	LOC108137204|XP_017114284.1|DELE
OG0002433	LOC6588132|XP_002012842.1|DPER	LOC108135852|XP_017112233.1|DELE
OG0002434	LOC6591819|XP_002016790.2|DPER	LOC108139282|XP_017117467.1|DELE
OG0002435	LOC6599217|XP_026848271.1|DPER	LOC108140889|XP_017119412.1|DELE
OG0002436	LOC6602093|XP_002027138.1|DPER	LOC108147582|XP_017129704.1|DELE
OG0002437	LOC6592373|XP_026842448.1|DPER	LOC108149850|XP_017133215.1|DELE
OG0002438	LOC6600700|XP_026845169.1|DPER	LOC108136274|XP_017112831.1|DELE
OG0002439	LOC6589624|XP_026844910.1|DPER, LOC113565886|XP_026845050.1|DPER	LOC108148156|XP_017130543.1|DELE
OG0002440	LOC6598892|XP_002024097.2|DPER	LOC108135607|XP_017111908.1|DELE
OG0002441	LOC6593090|XP_026841256.1|DPER	LOC108141324|XP_017120091.1|DELE
OG0002442	LOC6590029|XP_002016208.1|DPER	LOC108144329|XP_017124528.1|DELE
OG0002443	LOC6602099|XP_026842816.1|DPER	LOC108143488|XP_017123426.1|DELE
OG0002444	LOC6601638|XP_026841606.1|DPER	LOC108143646|XP_017123647.1|DELE
OG0002445	LOC6592438|XP_002018011.2|DPER	LOC108134666|XP_017110551.1|DELE
OG0002446	LOC6591202|XP_002016192.1|DPER	LOC108149765|XP_017133078.1|DELE
OG0002447	LOC6599067|XP_026849027.1|DPER	LOC108146851|XP_017128549.1|DELE
OG0002448	LOC6590358|XP_002015838.1|DPER	LOC108142044|XP_017121212.1|DELE
OG0002449	LOC6590656|XP_002016414.1|DPER	LOC108144485|XP_017124904.1|DELE
OG0002450	LOC6594067|XP_002019866.1|DPER	LOC108134667|XP_017110555.1|DELE
OG0002451	LOC6590854|XP_026841333.1|DPER	LOC108149712|XP_017132970.1|DELE
OG0002452	LOC6592630|XP_026841791.1|DPER	LOC108134623|XP_017110497.1|DELE
OG0002453	LOC6592629|XP_002018128.2|DPER	LOC108134642|XP_017110520.1|DELE
OG0002454	LOC6602793|XP_002027844.1|DPER	LOC108146257|XP_017127683.1|DELE
OG0002455	LOC6602792|XP_002027843.2|DPER	LOC108146255|XP_017127682.1|DELE
OG0002456	LOC6590188|XP_002015745.2|DPER	LOC108149155|XP_017132042.1|DELE
OG0002457	LOC6602061|XP_026841720.1|DPER	LOC108149618|XP_017132831.1|DELE
OG0002458	LOC6588947|XP_002014200.2|DPER	LOC108149904|XP_017133296.1|DELE
OG0002459	LOC6592756|XP_026841010.1|DPER	LOC108149105|XP_017131992.1|DELE
OG0002460	LOC6601326|XP_026841901.1|DPER	LOC108144884|XP_017125532.1|DELE
OG0002461	LOC6589974|XP_002016322.1|DPER	LOC108144829|XP_017125454.1|DELE
OG0002462	LOC6592453|XP_026842201.1|DPER	LOC108137053|XP_017114043.1|DELE, LOC108137455|XP_017114645.1|DELE
OG0002463	LOC6590015|XP_002016569.2|DPER	LOC108144814|XP_017125431.1|DELE
OG0002464	LOC6590027|XP_002016206.1|DPER	LOC108144331|XP_017124530.1|DELE
OG0002465	LOC6592905|XP_002018573.1|DPER	LOC108143633|XP_017123636.1|DELE
OG0002466	LOC6602003|XP_026846826.1|DPER	LOC108145304|XP_017126123.1|DELE
OG0002467	LOC6600302|XP_002025356.2|DPER	LOC108147538|XP_017129610.1|DELE
OG0002468	LOC6603687|XP_002028661.2|DPER	LOC108146959|XP_017128704.1|DELE
OG0002469	LOC6594608|XP_002019311.1|DPER	LOC108141060|XP_017119703.1|DELE
OG0002470	LOC6590690|XP_002016621.1|DPER	LOC108149885|XP_017133270.1|DELE
OG0002471	LOC6590797|XP_002015421.1|DPER	LOC108141538|XP_017120467.1|DELE
OG0002472	LOC6591110|XP_026841470.1|DPER	LOC108137875|XP_017115302.1|DELE
OG0002473	LOC6600930|XP_002026034.1|DPER	LOC108144809|XP_017125426.1|DELE
OG0002474	LOC6597013|XP_026845537.1|DPER	LOC108136053|XP_017112472.1|DELE
OG0002475	LOC6603702|XP_002028670.1|DPER, LOC6594726|XP_002020557.1|DPER, LOC6602735|XP_002027762.1|DPER	LOC108148923|XP_017131729.1|DELE
OG0002476	LOC6590599|XP_002016468.1|DPER	LOC108137561|XP_017114776.1|DELE
OG0002477	LOC6590187|XP_026841538.1|DPER	LOC108144975|XP_017125612.1|DELE, LOC108148249|XP_017130703.1|DELE
OG0002478	LOC6592533|XP_026842141.1|DPER	LOC108143694|XP_017123709.1|DELE, LOC108144490|XP_017124950.1|DELE
OG0002479	LOC6591248|XP_026841650.1|DPER	LOC108149806|XP_017133161.1|DELE
OG0002481	LOC6598372|XP_002023397.1|DPER	LOC108136333|XP_017112926.1|DELE
OG0002482	LOC6592656|XP_002017992.1|DPER	LOC108149056|XP_017131890.1|DELE
OG0002483	LOC6590374|XP_002015624.2|DPER	LOC108141506|XP_017120423.1|DELE
OG0002484	LOC6590635|XP_002016138.1|DPER	LOC108144612|XP_017125122.1|DELE
OG0002485	LOC6592477|XP_002017783.1|DPER	LOC108145458|XP_017126391.1|DELE
OG0002486	LOC6603787|XP_026848089.1|DPER	LOC108142505|XP_017121900.1|DELE
OG0002487	LOC6597936|XP_026842972.1|DPER	LOC108137803|XP_017115229.1|DELE
OG0002488	LOC6592224|XP_002018043.1|DPER	LOC108143708|XP_017123728.1|DELE
OG0002489	LOC6593954|XP_002018640.1|DPER, LOC6602379|XP_026848533.1|DPER	LOC108146298|XP_017127733.1|DELE
OG0002490	LOC6600976|XP_002025875.2|DPER	LOC108144980|XP_017125621.1|DELE
OG0002491	LOC6595745|XP_026845326.1|DPER	LOC108146793|XP_017128450.1|DELE
OG0002492	LOC6589903|XP_026840700.1|DPER	LOC108144517|XP_017124946.1|DELE
OG0002493	LOC6592214|XP_026841533.1|DPER	LOC108149690|XP_017132949.1|DELE
OG0002494	LOC6591952|XP_002017496.1|DPER	LOC108139365|XP_017117580.1|DELE
OG0002495	LOC6590542|XP_026842144.1|DPER	LOC108144528|XP_017124967.1|DELE
OG0002496	LOC6591727|XP_002016904.1|DPER	LOC108147110|XP_017128889.1|DELE
OG0002497	LOC6599697|XP_002024950.1|DPER	LOC108145715|XP_017126765.1|DELE
OG0002498	LOC6601231|XP_026848206.1|DPER, LOC6603075|XP_026847139.1|DPER, LOC6599454|XP_002024518.2|DPER	LOC108142232|XP_017121440.1|DELE
OG0002499	LOC6600565|XP_002025683.1|DPER	LOC108146426|XP_017127919.1|DELE
OG0002500	LOC6588233|XP_002012973.1|DPER	LOC108148651|XP_017131265.1|DELE
OG0002501	LOC6589170|XP_002015027.1|DPER	LOC108138677|XP_017116513.1|DELE
OG0002502	LOC6591023|XP_002016642.1|DPER	LOC108144722|XP_017125306.1|DELE
OG0002504	LOC6595804|XP_026845694.1|DPER	LOC108146649|XP_017128183.1|DELE
OG0002505	LOC6590661|XP_002015936.1|DPER	LOC108145229|XP_017125982.1|DELE
OG0002507	LOC6596427|XP_002021825.1|DPER, LOC6596289|XP_026843233.1|DPER, LOC6596416|XP_026843236.1|DPER, LOC113565445|XP_026843249.1|DPER, LOC113565465|XP_026843331.1|DPER	LOC108148003|XP_017130320.1|DELE
OG0002508	LOC6601735|XP_026847024.1|DPER	LOC108136529|XP_017113294.1|DELE
OG0002509	LOC6590809|XP_002016355.1|DPER	LOC108149654|XP_017132883.1|DELE
OG0002510	LOC6597808|XP_026847048.1|DPER	LOC108140894|XP_017119425.1|DELE
OG0002511	LOC6588616|XP_026840142.1|DPER	LOC108139303|XP_017117491.1|DELE
OG0002512	LOC6601996|XP_026846822.1|DPER	LOC108145320|XP_017126181.1|DELE
OG0002513	LOC6587855|XP_002013740.1|DPER	LOC108139268|XP_017117444.1|DELE
OG0002514	LOC6601040|XP_026849685.1|DPER	LOC108146401|XP_017127889.1|DELE
OG0002516	LOC6591929|XP_002017431.2|DPER	LOC108147316|XP_017129231.1|DELE
OG0002517	LOC6598512|XP_026848648.1|DPER	LOC108138502|XP_017116213.1|DELE
OG0002518	LOC6588329|XP_002013803.1|DPER	LOC108136681|XP_017113492.1|DELE
OG0002519	LOC6600867|XP_002025902.1|DPER	LOC108145455|XP_017126387.1|DELE
OG0002520	LOC6600377|XP_002025465.1|DPER	LOC108141403|XP_017120253.1|DELE
OG0002521	LOC6601780|XP_026846915.1|DPER	LOC108136591|XP_017113393.1|DELE
OG0002522	LOC6588383|XP_002013810.1|DPER	LOC108137031|XP_017114020.1|DELE
OG0002523	LOC6595026|XP_002019991.1|DPER	LOC108143016|XP_017122696.1|DELE
OG0002524	LOC6597748|XP_002022968.2|DPER	LOC108136296|XP_017112870.1|DELE
OG0002525	LOC6599500|XP_002024720.1|DPER	LOC108147452|XP_017129469.1|DELE
OG0002526	LOC6588223|XP_002013729.1|DPER	LOC108141194|XP_017119927.1|DELE
OG0002528	LOC6600013|XP_026849138.1|DPER	LOC108138507|XP_017116231.1|DELE
OG0002529	LOC6587296|XP_002014184.2|DPER	LOC108135275|XP_017111447.1|DELE
OG0002530	LOC6593985|XP_002019027.1|DPER	LOC108139011|XP_017117101.1|DELE
OG0002531	LOC113565880|XP_026845042.1|DPER, LOC6589699|XP_002014222.1|DPER	LOC108148278|XP_017130728.1|DELE
OG0002532	LOC6591844|XP_002016804.1|DPER	LOC108137048|XP_017114030.1|DELE
OG0002533	LOC6600195|XP_026846724.1|DPER	LOC108140899|XP_017119432.1|DELE
OG0002534	LOC6590784|XP_002016102.2|DPER	LOC108144823|XP_017125443.1|DELE
OG0002535	LOC6601500|XP_002026562.1|DPER	LOC108146086|XP_017127397.1|DELE
OG0002536	LOC6595162|XP_002020289.1|DPER	LOC108148871|XP_017131662.1|DELE
OG0002537	LOC6590997|XP_002016561.1|DPER	LOC108144396|XP_017124665.1|DELE
OG0002539	LOC6592278|XP_026840815.1|DPER	LOC108144617|XP_017125132.1|DELE
OG0002541	LOC6598508|XP_002023596.2|DPER	LOC108136327|XP_017112918.1|DELE
OG0002542	LOC6602907|XP_002027930.1|DPER	LOC108134892|XP_017110884.1|DELE
OG0002543	LOC6599308|XP_002024429.1|DPER	LOC108138420|XP_017116105.1|DELE
OG0002544	LOC6587414|XP_002013494.1|DPER	LOC108148848|XP_017131621.1|DELE
OG0002545	LOC6596747|XP_002021930.1|DPER	LOC108138437|XP_017116127.1|DELE
OG0002547	LOC6603083|XP_002028125.2|DPER	LOC108141152|XP_017119869.1|DELE
OG0002548	LOC6599417|XP_026847116.1|DPER	LOC108145574|XP_017126577.1|DELE
OG0002549	LOC6602669|XP_026845882.1|DPER	LOC108150007|XP_017133445.1|DELE
OG0002550	LOC6598299|XP_026846173.1|DPER	LOC108138534|XP_017116286.1|DELE
OG0002551	LOC6587624|XP_026850936.1|DPER	LOC108143029|XP_017122715.1|DELE
OG0002552	LOC6588686|XP_002015214.1|DPER	LOC108141698|XP_017120670.1|DELE
OG0002553	LOC6600194|XP_002025325.2|DPER	LOC108140871|XP_017119376.1|DELE
OG0002554	LOC6596862|XP_002022066.1|DPER	LOC108141628|XP_017120589.1|DELE
OG0002555	LOC6596883|XP_026845847.1|DPER	LOC108149878|XP_017133261.1|DELE
OG0002556	LOC6589702|XP_002014225.1|DPER, LOC113565873|XP_026845034.1|DPER	LOC108148382|XP_017130899.1|DELE
OG0002557	LOC6600069|XP_002025193.1|DPER, LOC6588883|XP_002015336.1|DPER	LOC108136347|XP_017112943.1|DELE
OG0002558	LOC6587832|XP_002013695.1|DPER	LOC108150392|XP_017134028.1|DELE
OG0002559	LOC113567378|XP_026850830.1|DPER	LOC108134775|XP_017110711.1|DELE
OG0002560	LOC6587752|XP_026844634.1|DPER	LOC108140796|XP_017119283.1|DELE
OG0002561	LOC6588114|XP_026843303.1|DPER	LOC108135790|XP_017112143.1|DELE
OG0002562	LOC6597781|XP_026847062.1|DPER	LOC108142829|XP_017122381.1|DELE
OG0002563	LOC6598328|XP_002023389.2|DPER	LOC108137231|XP_017114299.1|DELE
OG0002564	LOC6594784|XP_002020538.1|DPER	LOC108148601|XP_017131168.1|DELE
OG0002565	LOC6595287|XP_026846656.1|DPER	LOC108143034|XP_017122721.1|DELE
OG0002566	LOC6588143|XP_026844107.1|DPER	LOC108136885|XP_017113827.1|DELE
OG0002567	LOC113566540|XP_026848382.1|DPER, LOC6603777|XP_002028738.2|DPER, LOC6604291|XP_026848370.1|DPER	LOC108141297|XP_017120055.1|DELE
OG0002568	LOC6594340|XP_002019598.2|DPER	LOC108143833|XP_017123872.1|DELE
OG0002569	LOC6595986|XP_002021052.1|DPER	LOC108142873|XP_017122436.1|DELE
OG0002570	LOC6587300|XP_026840374.1|DPER	LOC108136817|XP_017113710.1|DELE
OG0002571	LOC6588592|XP_002013846.1|DPER	LOC108136848|XP_017113761.1|DELE
OG0002572	LOC6590570|XP_026841515.1|DPER, LOC6590571|XP_026840712.1|DPER	LOC108144999|XP_017125650.1|DELE
OG0002573	LOC6588405|XP_002013823.1|DPER	LOC108136753|XP_017113592.1|DELE
OG0002574	LOC6588297|XP_026839985.1|DPER	LOC108137010|XP_017113997.1|DELE
OG0002575	LOC6591688|XP_026843832.1|DPER	LOC108135066|XP_017111098.1|DELE
OG0002576	LOC6600710|XP_026848664.1|DPER	LOC108140908|XP_017119450.1|DELE
OG0002577	LOC6601395|XP_002026498.1|DPER	LOC108135506|XP_017111739.1|DELE
OG0002578	LOC6595517|XP_002020622.2|DPER	LOC108138783|XP_017116747.1|DELE
OG0002579	LOC6595440|XP_002020861.1|DPER	LOC108138264|XP_017115902.1|DELE
OG0002580	LOC6592217|XP_002018487.1|DPER	LOC108145029|XP_017125701.1|DELE
OG0002581	LOC6587195|XP_026840379.1|DPER	LOC108136821|XP_017113715.1|DELE
OG0002582	LOC113565759|XP_026844651.1|DPER, LOC6591818|XP_026850767.1|DPER	LOC108139129|XP_017117232.1|DELE
OG0002583	LOC6587836|XP_026846909.1|DPER	LOC108140515|XP_017118804.1|DELE
OG0002584	LOC6602383|XP_002027387.1|DPER	LOC108146341|XP_017127800.1|DELE
OG0002585	LOC6602382|XP_002027386.1|DPER	LOC108146343|XP_017127801.1|DELE
OG0002586	LOC6588091|XP_002013369.2|DPER	LOC108135766|XP_017112105.1|DELE
OG0002587	LOC6587528|XP_002013670.1|DPER	LOC108144090|XP_017124231.1|DELE
OG0002588	LOC6588155|XP_026844525.1|DPER	LOC108139201|XP_017117329.1|DELE
OG0002589	LOC6588581|XP_026850857.1|DPER	LOC108148788|XP_017131493.1|DELE
OG0002590	LOC6598541|XP_002023737.2|DPER	LOC108137690|XP_017115052.1|DELE
OG0002591	LOC6595175|XP_026840779.1|DPER	LOC108148801|XP_017131512.1|DELE
OG0002592	LOC6595185|XP_026839913.1|DPER	LOC108147309|XP_017129222.1|DELE
OG0002593	LOC6595191|XP_026840946.1|DPER	LOC108147217|XP_017129071.1|DELE
OG0002594	LOC6588468|XP_026850790.1|DPER	LOC108139232|XP_017117388.1|DELE
OG0002595	LOC6588101|XP_026842739.1|DPER	LOC108135772|XP_017112115.1|DELE
OG0002596	LOC6588626|XP_026850663.1|DPER	LOC108139304|XP_017117492.1|DELE
OG0002597	LOC6587749|XP_002012898.1|DPER	LOC108140673|XP_017119107.1|DELE
OG0002598	LOC6598835|XP_026840153.1|DPER	LOC108148614|XP_017131189.1|DELE
OG0002599	LOC6591694|XP_002016786.2|DPER	LOC108139360|XP_017117572.1|DELE
OG0002600	LOC6592783|XP_026841080.1|DPER	LOC108141482|XP_017120383.1|DELE
OG0002601	LOC6598816|XP_002023928.1|DPER	LOC108140973|XP_017119530.1|DELE
OG0002602	LOC6594768|XP_002020082.1|DPER	LOC108148736|XP_017131404.1|DELE
OG0002603	LOC6594903|XP_026842936.1|DPER	LOC108148608|XP_017131173.1|DELE
OG0002604	LOC6594902|XP_002020502.1|DPER	LOC108149019|XP_017131855.1|DELE
OG0002605	LOC113567439|XP_026851082.1|DPER, LOC6598826|XP_002023938.1|DPER	LOC108135842|XP_017112215.1|DELE
OG0002606	LOC6587203|XP_026840350.1|DPER	LOC108139204|XP_017117334.1|DELE
OG0002607	LOC6587221|XP_002014017.1|DPER	LOC108140971|XP_017119527.1|DELE
OG0002608	LOC6594404|XP_026845490.1|DPER	LOC108140550|XP_017118888.1|DELE
OG0002609	LOC6602081|XP_002027159.1|DPER	LOC108144846|XP_017125479.1|DELE
OG0002610	LOC6598788|XP_002023899.1|DPER	LOC108141081|XP_017119744.1|DELE
OG0002611	LOC6594921|XP_002020129.1|DPER	LOC108143060|XP_017122762.1|DELE
OG0002612	LOC6587768|XP_002013346.1|DPER	LOC108137014|XP_017114002.1|DELE
OG0002613	LOC6588457|XP_002013453.2|DPER	LOC108136693|XP_017113505.1|DELE
OG0002614	LOC6588282|XP_026840014.1|DPER	LOC108148717|XP_017131370.1|DELE
OG0002615	LOC6602721|XP_002027746.1|DPER	LOC108145960|XP_017127168.1|DELE
OG0002616	LOC6587510|XP_002013070.1|DPER	LOC108147260|XP_017129146.1|DELE
OG0002617	LOC6591857|XP_002016791.1|DPER	LOC108139280|XP_017117465.1|DELE
OG0002618	LOC6592091|XP_026840447.1|DPER	LOC108141139|XP_017119852.1|DELE
OG0002619	LOC6598760|XP_026840179.1|DPER	LOC108140375|XP_017118557.1|DELE
OG0002620	LOC6595199|XP_002020234.1|DPER	LOC108143003|XP_017122673.1|DELE
OG0002621	LOC6588008|XP_026843434.1|DPER	LOC108137392|XP_017114540.1|DELE
OG0002622	LOC6599793|XP_002024963.1|DPER	LOC108146385|XP_017127867.1|DELE
OG0002623	LOC6595288|XP_002020354.2|DPER	LOC108143076|XP_017122781.1|DELE
OG0002624	LOC6587922|XP_026839932.1|DPER	LOC108144050|XP_017124181.1|DELE
OG0002625	LOC6587972|XP_026850652.1|DPER	LOC108143984|XP_017124087.1|DELE
OG0002626	LOC6600780|XP_002025848.1|DPER	LOC108138580|XP_017116355.1|DELE
OG0002627	LOC6588146|XP_026843101.1|DPER	LOC108148711|XP_017131361.1|DELE
OG0002628	LOC6588049|XP_026850486.1|DPER	LOC108148283|XP_017130733.1|DELE
OG0002629	LOC6594580|XP_026850360.1|DPER	LOC108140559|XP_017118910.1|DELE
OG0002630	LOC6591632|XP_026848001.1|DPER	LOC108140556|XP_017118905.1|DELE
OG0002631	LOC6587512|XP_002013918.1|DPER	LOC108143758|XP_017123777.1|DELE
OG0002632	LOC6588646|XP_002013619.1|DPER	LOC108139292|XP_017117478.1|DELE
OG0002633	LOC6588462|XP_002013818.1|DPER	LOC108136756|XP_017113596.1|DELE
OG0002634	LOC6587416|XP_026847988.1|DPER	LOC108139328|XP_017117527.1|DELE
OG0002635	LOC6588190|XP_002013759.2|DPER	LOC108135135|XP_017111231.1|DELE, LOC108139243|XP_017117404.1|DELE
OG0002636	LOC6594679|XP_002019314.1|DPER	LOC108141102|XP_017119799.1|DELE
OG0002637	LOC6595399|XP_002020872.1|DPER	LOC108138207|XP_017115815.1|DELE
OG0002638	LOC6594795|XP_002020476.1|DPER	LOC108148750|XP_017131434.1|DELE
OG0002639	LOC113566671|XP_026849128.1|DPER	LOC108140537|XP_017118850.1|DELE
OG0002640	LOC6587201|XP_002014001.2|DPER	LOC108139240|XP_017117400.1|DELE
OG0002641	LOC6587966|XP_002013327.1|DPER	LOC108139116|XP_017117218.1|DELE
OG0002642	LOC6587926|XP_002013324.1|DPER	LOC108139319|XP_017117515.1|DELE
OG0002643	LOC6587876|XP_026844353.1|DPER	LOC108139318|XP_017117513.1|DELE
OG0002644	LOC6587783|XP_002013295.1|DPER	LOC108148391|XP_017130907.1|DELE
OG0002645	LOC6587799|XP_026848702.1|DPER	LOC108148396|XP_017130913.1|DELE
OG0002646	LOC6592139|XP_002016820.1|DPER	LOC108139362|XP_017117577.1|DELE
OG0002647	LOC6587247|XP_002013661.1|DPER	LOC108143872|XP_017123929.1|DELE
OG0002648	LOC6588280|XP_026850459.1|DPER	LOC108141133|XP_017119844.1|DELE
OG0002649	LOC6587689|XP_002012786.1|DPER	LOC108143976|XP_017124074.1|DELE
OG0002650	LOC6587286|XP_026851119.1|DPER	LOC108143873|XP_017123930.1|DELE
OG0002651	LOC6591686|XP_002017323.1|DPER	LOC108135076|XP_017111121.1|DELE
OG0002652	LOC113565771|XP_026844690.1|DPER	LOC108140418|XP_017118627.1|DELE
OG0002653	LOC6587241|XP_002013998.1|DPER	LOC108148652|XP_017131267.1|DELE
OG0002654	LOC6587230|XP_026850994.1|DPER	LOC108148911|XP_017131716.1|DELE
OG0002655	LOC6588000|XP_026840322.1|DPER	LOC108136826|XP_017113726.1|DELE
OG0002656	LOC6587531|XP_026844970.1|DPER	LOC108135311|XP_017111489.1|DELE
OG0002657	LOC6588148|XP_002013757.1|DPER	LOC108139242|XP_017117402.1|DELE
OG0002658	LOC6595094|XP_002020372.1|DPER	LOC108143090|XP_017122796.1|DELE
OG0002659	LOC6594756|XP_002020093.2|DPER	LOC108148909|XP_017131713.1|DELE
OG0002660	LOC6598515|XP_002023554.1|DPER	LOC108138570|XP_017116339.1|DELE
OG0002661	LOC6587273|XP_026840201.1|DPER	LOC108148677|XP_017131303.1|DELE
OG0002662	LOC6592276|XP_026840818.1|DPER	LOC108144616|XP_017125128.1|DELE
OG0002663	LOC6588317|XP_002013416.1|DPER	LOC108136761|XP_017113607.1|DELE
OG0002664	LOC6595575|XP_026844388.1|DPER	LOC108134979|XP_017110995.1|DELE
OG0002665	LOC6592746|XP_002017808.2|DPER	LOC108145549|XP_017126538.1|DELE
OG0002666	LOC6592749|XP_002017811.2|DPER	LOC108145429|XP_017126327.1|DELE
OG0002667	LOC6590149|XP_002016316.1|DPER	LOC108141541|XP_017120470.1|DELE
OG0002668	LOC6603346|XP_026848188.1|DPER	LOC108146053|XP_017127351.1|DELE
OG0002669	LOC6593977|XP_002019019.1|DPER	LOC108142065|XP_017121239.1|DELE
OG0002670	LOC6599862|XP_002024984.1|DPER, LOC113566326|XP_026847300.1|DPER	LOC108142825|XP_017122378.1|DELE
OG0002671	LOC6599857|XP_026847413.1|DPER	LOC108142214|XP_017121418.1|DELE
OG0002672	LOC6591135|XP_026841945.1|DPER	LOC108145224|XP_017125969.1|DELE
OG0002673	LOC6591000|XP_002016564.2|DPER	LOC108144514|XP_017124943.1|DELE
OG0002674	LOC6590039|XP_026841526.1|DPER	LOC108141418|XP_017120279.1|DELE
OG0002675	LOC6602956|XP_026848849.1|DPER	LOC108146895|XP_017128622.1|DELE
OG0002676	LOC6592358|XP_026841064.1|DPER	LOC108141405|XP_017120252.1|DELE
OG0002677	LOC6591217|XP_026841403.1|DPER	LOC108136730|XP_017113550.1|DELE, LOC108147359|XP_017129278.1|DELE
OG0002678	LOC6593059|XP_002018471.1|DPER	LOC108144370|XP_017124631.1|DELE
OG0002679	LOC6591048|XP_026840705.1|DPER	LOC108144395|XP_017124664.1|DELE
OG0002680	LOC6597531|XP_026849307.1|DPER	LOC108147710|XP_017129923.1|DELE
OG0002681	LOC6600830|XP_026842006.1|DPER	LOC108145248|XP_017126010.1|DELE
OG0002682	LOC6604592|XP_026847360.1|DPER, LOC6604642|XP_026849978.1|DPER, LOC113566908|XP_026849915.1|DPER	LOC108146395|XP_017127882.1|DELE
OG0002684	LOC6603093|XP_002028103.1|DPER	LOC108141623|XP_017120579.1|DELE
OG0002685	LOC6603571|XP_026847976.1|DPER	LOC108146379|XP_017127859.1|DELE
OG0002686	LOC6601203|XP_002026234.1|DPER	LOC108145711|XP_017126761.1|DELE
OG0002687	LOC6602388|XP_002027392.2|DPER	LOC108146169|XP_017127553.1|DELE
OG0002688	LOC6603899|XP_026848115.1|DPER	LOC108146718|XP_017128297.1|DELE
OG0002689	LOC6598135|XP_002023295.1|DPER	LOC108137610|XP_017114873.1|DELE
OG0002690	LOC6598970|XP_002024058.1|DPER	LOC108150365|XP_017133992.1|DELE
OG0002691	LOC6600840|XP_002025934.2|DPER	LOC108149192|XP_017132104.1|DELE
OG0002692	LOC6590160|XP_026841171.1|DPER	LOC108144861|XP_017125498.1|DELE
OG0002693	LOC6600277|XP_002025390.1|DPER	LOC108146277|XP_017127705.1|DELE
OG0002694	LOC6591281|XP_002016497.2|DPER	LOC108134808|XP_017110749.1|DELE
OG0002695	LOC6602835|XP_002027806.1|DPER	LOC108147449|XP_017129466.1|DELE
OG0002696	LOC6587583|XP_002013540.1|DPER, LOC6599763|XP_002024883.1|DPER	LOC108146891|XP_017128616.1|DELE
OG0002697	LOC6599867|XP_026847375.1|DPER	LOC108142746|XP_017122261.1|DELE
OG0002698	LOC6600522|XP_026847515.1|DPER	LOC108146119|XP_017127441.1|DELE
OG0002699	LOC6602957|XP_002027968.1|DPER	LOC108146896|XP_017128625.1|DELE
OG0002700	LOC6595926|XP_026845751.1|DPER	LOC108145909|XP_017127057.1|DELE
OG0002701	LOC6593139|XP_002018171.2|DPER	LOC108143507|XP_017123466.1|DELE
OG0002702	LOC6592894|XP_026840994.1|DPER	LOC108143409|XP_017123287.1|DELE
