Orthogroup	DPER.longest_only	DSUP.longest_only
OG0001295	LOC6600664|XP_026845149.1|DPER	LOC119557546|XP_037726248.1|DSUP
OG0001296	LOC6590768|XP_026841539.1|DPER	LOC119559695|XP_037728681.1|DSUP, LOC119559694|XP_037728680.1|DSUP, LOC119559699|XP_037728688.1|DSUP
OG0001297	LOC6595229|XP_026851270.1|DPER	LOC119550693|XP_037715490.1|DSUP
OG0001298	LOC6598769|XP_026849399.1|DPER	LOC119560877|XP_037730480.1|DSUP
OG0001299	LOC113566334|XP_026847369.1|DPER	LOC119553235|XP_037719431.1|DSUP
OG0001300	LOC6594485|XP_002019751.1|DPER	LOC119563143|XP_037732328.1|DSUP
OG0001301	LOC6593724|XP_002019102.1|DPER	LOC119546140|XP_037708174.1|DSUP
OG0001302	LOC6589957|XP_026841109.1|DPER	LOC119551265|XP_037716451.1|DSUP
OG0001303	LOC6588563|XP_002014182.1|DPER	LOC119545844|XP_037707738.1|DSUP
OG0001304	LOC6602092|XP_002027137.1|DPER	LOC119549848|XP_037714069.1|DSUP
OG0001305	LOC6592057|XP_026850520.1|DPER	LOC119560692|XP_037730198.1|DSUP
OG0001306	LOC6588483|XP_002014160.1|DPER	LOC119563155|XP_037732342.1|DSUP
OG0001307	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER, LOC6602940|XP_002027991.1|DPER	LOC119555377|XP_037722648.1|DSUP
OG0001308	LOC6600133|XP_026846662.1|DPER	LOC119556279|XP_037724257.1|DSUP
OG0001309	LOC6592026|XP_002017298.2|DPER	LOC119563087|XP_037732245.1|DSUP
OG0001310	LOC6597332|XP_026846497.1|DPER	LOC119557283|XP_037725899.1|DSUP
OG0001311	LOC6601743|XP_026847066.1|DPER	LOC119557011|XP_037725473.1|DSUP
OG0001312	LOC6596053|XP_002021237.1|DPER	LOC119554414|XP_037721231.1|DSUP
OG0001313	LOC6590756|XP_002016148.1|DPER	LOC119550037|XP_037714401.1|DSUP
OG0001314	LOC6598021|XP_026843858.1|DPER	LOC119546871|XP_037709405.1|DSUP
OG0001315	LOC6600447|XP_002025552.1|DPER	LOC119556977|XP_037725423.1|DSUP
OG0001316	LOC6593147|XP_002018524.2|DPER	LOC119549929|XP_037714199.1|DSUP
OG0001317	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER	LOC119546577|XP_037708901.1|DSUP
OG0001318	LOC6592052|XP_026842396.1|DPER	LOC119546361|XP_037708516.1|DSUP
OG0001319	LOC113565500|XP_026843512.1|DPER	LOC119546687|XP_037709092.1|DSUP, LOC119546688|XP_037709093.1|DSUP
OG0001320	LOC113566185|XP_026846456.1|DPER, LOC6591108|XP_026841473.1|DPER, LOC6588255|XP_002012899.2|DPER	LOC119549119|XP_037712801.1|DSUP
OG0001321	LOC6590490|XP_002015759.1|DPER	LOC119551394|XP_037716648.1|DSUP, LOC119551692|XP_037717089.1|DSUP
OG0001322	LOC6591738|XP_002017090.1|DPER	LOC119563238|XP_037732472.1|DSUP
OG0001322	LOC6591991|XP_002017215.2|DPER	LOC119560752|XP_037730297.1|DSUP
OG0001323	LOC6589282|XP_002014652.1|DPER	LOC119547934|XP_037710909.1|DSUP, LOC119547598|XP_037710446.1|DSUP
OG0001324	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER	LOC119547465|XP_037710278.1|DSUP
OG0001325	LOC113567319|XP_026850468.1|DPER	LOC119561099|XP_037730921.1|DSUP, LOC119559575|XP_037728523.1|DSUP, LOC119559576|XP_037728524.1|DSUP, LOC119561098|XP_037730920.1|DSUP
OG0001326	LOC6595334|XP_026839998.1|DPER	LOC119549110|XP_037712789.1|DSUP
OG0001328	LOC6603470|XP_002028449.2|DPER	LOC119557638|XP_037726400.1|DSUP
OG0001329	LOC6597218|XP_026846480.1|DPER	LOC119557309|XP_037725949.1|DSUP
OG0001330	LOC6599305|XP_026848240.1|DPER	LOC119558313|XP_037727646.1|DSUP
OG0001331	LOC6596751|XP_002021934.2|DPER	LOC119557248|XP_037725862.1|DSUP
OG0001332	LOC6600678|XP_026848606.1|DPER	LOC119557604|XP_037726335.1|DSUP
OG0001333	LOC6596330|XP_002021468.2|DPER	LOC119548480|XP_037711679.1|DSUP
OG0001334	LOC6594781|XP_026851029.1|DPER	LOC119556508|XP_037724703.1|DSUP
OG0001335	LOC6591876|XP_026845009.1|DPER	LOC119558505|XP_037727940.1|DSUP
OG0001336	LOC6594859|XP_002020067.1|DPER	LOC119559709|XP_037728698.1|DSUP, LOC119559298|XP_037728303.1|DSUP, LOC119559300|XP_037728306.1|DSUP, LOC119557675|XP_037726875.1|DSUP, LOC119553549|XP_037719915.1|DSUP
OG0001337	LOC6602668|XP_002027708.2|DPER	LOC119557147|XP_037725659.1|DSUP
OG0001338	LOC6589978|XP_026840597.1|DPER	LOC119552185|XP_037717958.1|DSUP
OG0001339	LOC6592189|XP_026842460.1|DPER	LOC119549735|XP_037713905.1|DSUP, LOC119551318|XP_037716542.1|DSUP
OG0001340	LOC6591845|XP_026851090.1|DPER	LOC119561792|XP_037731199.1|DSUP
OG0001341	LOC6594806|XP_026842708.1|DPER	LOC119563288|XP_037732543.1|DSUP
OG0001342	LOC6594968|XP_026848457.1|DPER	LOC119563418|XP_037732716.1|DSUP
OG0001343	LOC6587184|XP_026840312.1|DPER	LOC119560937|XP_037730601.1|DSUP, LOC119560938|XP_037730602.1|DSUP
OG0001344	LOC6594753|XP_026851091.1|DPER	LOC119562448|XP_037731564.1|DSUP
OG0001345	LOC6598642|XP_002023823.1|DPER	LOC119560465|XP_037729853.1|DSUP
OG0001346	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER	LOC119563230|XP_037732463.1|DSUP
OG0001347	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER	LOC119557743|XP_037726557.1|DSUP
OG0001348	LOC6600674|XP_002025747.1|DPER	LOC119555807|XP_037723354.1|DSUP
OG0001349	LOC6601216|XP_026848076.1|DPER	LOC119552779|XP_037718518.1|DSUP
OG0001350	LOC6598998|XP_026847955.1|DPER	LOC119555171|XP_037722350.1|DSUP
OG0001351	LOC6590033|XP_002016307.1|DPER	LOC119550544|XP_037715202.1|DSUP, LOC119550066|XP_037714458.1|DSUP
OG0001352	LOC6592911|XP_026841475.1|DPER	LOC119559373|XP_037728341.1|DSUP, LOC119559440|XP_037728468.1|DSUP
OG0001353	LOC6597042|XP_002022202.1|DPER	LOC119554207|XP_037720937.1|DSUP
OG0001354	LOC6592527|XP_026841656.1|DPER	LOC119558813|XP_037728007.1|DSUP, LOC119550630|XP_037715390.1|DSUP
OG0001355	LOC6590822|XP_002016476.1|DPER	LOC119549953|XP_037714265.1|DSUP
OG0001356	LOC6594025|XP_002019723.1|DPER	LOC119545786|XP_037707590.1|DSUP
OG0001357	LOC6595907|XP_002020965.1|DPER	LOC119553082|XP_037719159.1|DSUP
OG0001358	LOC6595827|XP_026845402.1|DPER	LOC119555505|XP_037722851.1|DSUP
OG0001359	LOC6593425|XP_002019131.1|DPER	LOC119548053|XP_037711063.1|DSUP
OG0001360	LOC6592782|XP_002018433.1|DPER	LOC119550027|XP_037714378.1|DSUP
OG0001361	LOC6601940|XP_002026982.1|DPER	LOC119553103|XP_037719200.1|DSUP
OG0001362	LOC6601934|XP_002026976.1|DPER	LOC119555291|XP_037722535.1|DSUP
OG0001363	LOC6594450|XP_002019915.1|DPER	LOC119560945|XP_037730611.1|DSUP
OG0001364	LOC6601346|XP_026842484.1|DPER	LOC119550703|XP_037715506.1|DSUP
OG0001365	LOC6600386|XP_002025474.1|DPER, LOC6592168|XP_002017453.1|DPER, LOC6599658|XP_002024580.1|DPER	LOC119552832|XP_037718615.1|DSUP
OG0001366	LOC6599580|XP_026849592.1|DPER, LOC6588321|XP_026851257.1|DPER	LOC119552893|XP_037718736.1|DSUP
OG0001367	LOC6590606|XP_026841935.1|DPER	LOC119549182|XP_037712920.1|DSUP
OG0001368	LOC6592853|XP_002018280.1|DPER	LOC119550167|XP_037714630.1|DSUP, LOC119550161|XP_037714620.1|DSUP
OG0001369	LOC6598183|XP_002023357.1|DPER	LOC119557448|XP_037726141.1|DSUP, LOC119556755|XP_037725105.1|DSUP
OG0001370	LOC6593137|XP_026842100.1|DPER	LOC119549036|XP_037712647.1|DSUP
OG0001372	LOC6602144|XP_026842494.1|DPER	LOC119549941|XP_037714251.1|DSUP
OG0001373	LOC6596551|XP_002021688.2|DPER	LOC119548312|XP_037711416.1|DSUP
OG0001374	LOC6600884|XP_002025948.1|DPER	LOC119551721|XP_037717150.1|DSUP
OG0001375	LOC6592141|XP_026850631.1|DPER	LOC119560413|XP_037729776.1|DSUP
OG0001376	LOC6591022|XP_002016641.1|DPER	LOC119552021|XP_037717686.1|DSUP
OG0001377	LOC6589429|XP_026844348.1|DPER	LOC119546178|XP_037708229.1|DSUP
OG0001378	LOC6593491|XP_026843785.1|DPER, LOC6593345|XP_026843339.1|DPER	LOC119546918|XP_037709475.1|DSUP
OG0001379	LOC6588898|XP_026844363.1|DPER	LOC119548001|XP_037710988.1|DSUP
OG0001380	LOC6602129|XP_026842216.1|DPER	LOC119559143|XP_037728133.1|DSUP, LOC119559153|XP_037728151.1|DSUP
OG0001381	LOC6590738|XP_002016001.1|DPER	LOC119549051|XP_037712673.1|DSUP
OG0001382	LOC6593307|XP_026842988.1|DPER	LOC119548673|XP_037712040.1|DSUP
OG0001383	LOC6588827|XP_026844695.1|DPER, LOC6591257|XP_002015457.1|DPER	LOC119550522|XP_037715160.1|DSUP
OG0001384	LOC6597983|XP_002023121.1|DPER, LOC6597981|XP_026843593.1|DPER	LOC119548597|XP_037711881.1|DSUP
OG0001385	LOC113565842|XP_026844978.1|DPER	LOC119546162|XP_037708209.1|DSUP
OG0001387	LOC6593638|XP_002018691.1|DPER	LOC119548180|XP_037711222.1|DSUP
OG0001388	LOC6589301|XP_002014392.2|DPER	LOC119548680|XP_037712052.1|DSUP
OG0001389	LOC6595024|XP_002020176.1|DPER	LOC119563272|XP_037732522.1|DSUP
OG0001391	LOC6598070|XP_026843206.1|DPER	LOC119547480|XP_037710293.1|DSUP
OG0001392	LOC6599319|XP_002024562.2|DPER	LOC119556605|XP_037724846.1|DSUP
OG0001393	LOC6599443|XP_002024507.1|DPER, LOC6588350|XP_002013779.1|DPER	LOC119546571|XP_037708892.1|DSUP
OG0001394	LOC6588724|XP_002014366.1|DPER	LOC119547700|XP_037710602.1|DSUP
OG0001395	LOC6594097|XP_002019689.1|DPER, LOC6594017|XP_002019639.1|DPER, LOC6603557|XP_002028537.1|DPER	LOC119560179|XP_037729471.1|DSUP
OG0001396	LOC6603056|XP_002028078.1|DPER, LOC6598215|XP_002023340.1|DPER	LOC119556634|XP_037724888.1|DSUP
OG0001397	LOC6594593|XP_026850492.1|DPER	LOC119563138|XP_037732323.1|DSUP
OG0001398	LOC6600082|XP_026845115.1|DPER	LOC119558395|XP_037727850.1|DSUP
OG0001399	LOC113565100|XP_026841518.1|DPER	LOC119559607|XP_037728548.1|DSUP
OG0001400	LOC6587575|XP_026840480.1|DPER	LOC119562986|XP_037732092.1|DSUP
OG0001401	LOC6596001|XP_002021022.2|DPER	LOC119553731|XP_037720247.1|DSUP
OG0001402	LOC6601874|XP_002026923.2|DPER	LOC119555462|XP_037722796.1|DSUP
OG0001403	LOC6602394|XP_026848448.1|DPER	LOC119554938|XP_037721975.1|DSUP
OG0001404	LOC6592752|XP_026840626.1|DPER	LOC119549017|XP_037712589.1|DSUP
OG0001405	LOC6601610|XP_002026646.1|DPER	LOC119551134|XP_037716252.1|DSUP
OG0001406	LOC6589541|XP_002015069.1|DPER	LOC119556079|XP_037723859.1|DSUP
OG0001407	LOC113565552|XP_026843665.1|DPER, LOC6604436|XP_026843659.1|DPER, LOC113565535|XP_026843631.1|DPER, LOC6601396|XP_002026499.1|DPER	LOC119555297|XP_037722541.1|DSUP
OG0001408	LOC6603679|XP_002028651.1|DPER	LOC119550043|XP_037714424.1|DSUP
OG0001411	LOC6587383|XP_026843189.1|DPER	LOC119560586|XP_037730040.1|DSUP
OG0001412	LOC6594371|XP_002019339.1|DPER, LOC6589810|XP_002015337.2|DPER	LOC119546053|XP_037708045.1|DSUP, LOC119547293|XP_037710009.1|DSUP
OG0001413	LOC6590185|XP_002016338.1|DPER	LOC119551129|XP_037716241.1|DSUP, LOC119550766|XP_037715619.1|DSUP
OG0001414	LOC113564876|XP_026841972.1|DPER, LOC6590048|XP_026842162.1|DPER	LOC119551623|XP_037716974.1|DSUP
OG0001415	LOC6590539|XP_002016220.1|DPER	LOC119549650|XP_037713763.1|DSUP
OG0001416	LOC6593551|XP_026843854.1|DPER	LOC119548431|XP_037711603.1|DSUP
OG0001417	LOC6600412|XP_026848387.1|DPER	LOC119557879|XP_037726808.1|DSUP, LOC119557141|XP_037725651.1|DSUP
OG0001418	LOC113566613|XP_026848842.1|DPER	LOC119553899|XP_037720497.1|DSUP, LOC119553289|XP_037719528.1|DSUP
OG0001419	LOC6593788|XP_002018708.1|DPER, LOC6593789|XP_002018709.1|DPER	LOC119546375|XP_037708535.1|DSUP
OG0001420	LOC6594874|XP_026850580.1|DPER	LOC119563108|XP_037732279.1|DSUP
OG0001421	LOC6589694|XP_002014209.2|DPER	LOC119546058|XP_037708054.1|DSUP, LOC119546425|XP_037708621.1|DSUP
OG0001422	LOC6601041|XP_002026129.1|DPER	LOC119555349|XP_037722615.1|DSUP, LOC119555345|XP_037722611.1|DSUP
OG0001423	LOC6594486|XP_002019957.1|DPER	LOC119554548|XP_037721442.1|DSUP
OG0001425	LOC6592322|XP_002018556.1|DPER, LOC6592320|XP_002018554.1|DPER	LOC119551553|XP_037716876.1|DSUP, LOC119551552|XP_037716875.1|DSUP
OG0001426	LOC6601529|XP_002026590.1|DPER, LOC6589376|XP_002014902.1|DPER	LOC119548530|XP_037711752.1|DSUP
OG0001427	LOC6589917|XP_002015719.2|DPER	LOC119551811|XP_037717300.1|DSUP, LOC119547357|XP_037710102.1|DSUP
OG0001428	LOC113565679|XP_026844234.1|DPER	LOC119554421|XP_037721238.1|DSUP, LOC119554763|XP_037721727.1|DSUP, LOC119552039|XP_037717708.1|DSUP, LOC119555521|XP_037722874.1|DSUP, LOC119554452|XP_037721292.1|DSUP, LOC119552040|XP_037717710.1|DSUP, LOC119552042|XP_037717712.1|DSUP
OG0001429	LOC6588368|XP_002013613.1|DPER	LOC119559983|XP_037729169.1|DSUP
OG0001430	LOC6588504|XP_026840579.1|DPER	LOC119559866|XP_037728902.1|DSUP
OG0001431	LOC6599966|XP_002025043.2|DPER	LOC119556661|XP_037724937.1|DSUP, LOC119556061|XP_037723796.1|DSUP
OG0001432	LOC6596857|XP_026845851.1|DPER	LOC119558189|XP_037727396.1|DSUP
OG0001433	LOC6599388|XP_026847218.1|DPER, LOC6587717|XP_026844659.1|DPER	LOC119549033|XP_037712648.1|DSUP
OG0001434	LOC6599332|XP_026850173.1|DPER	LOC119557942|XP_037726888.1|DSUP
OG0001435	LOC6592766|XP_002017818.1|DPER, LOC6597470|XP_002022636.2|DPER	LOC119549241|XP_037713067.1|DSUP
OG0001436	LOC6600094|XP_002025207.1|DPER	LOC119557524|XP_037726225.1|DSUP
OG0001437	LOC6589658|XP_002014519.1|DPER	LOC119546569|XP_037708889.1|DSUP
OG0001438	LOC113566541|XP_026848384.1|DPER, LOC6604413|XP_002029311.2|DPER, LOC6603776|XP_002028743.2|DPER, LOC6600375|XP_002025463.2|DPER, LOC6594759|XP_002020096.1|DPER	LOC119548441|XP_037711632.1|DSUP
OG0001439	LOC6587797|XP_002013706.1|DPER	LOC119563005|XP_037732122.1|DSUP
OG0001440	LOC6597340|XP_002022542.2|DPER	LOC119557887|XP_037726818.1|DSUP
OG0001441	LOC6597233|XP_002022528.1|DPER	LOC119557700|XP_037726502.1|DSUP
OG0001442	LOC6593421|XP_002019127.1|DPER	LOC119546787|XP_037709272.1|DSUP
OG0001443	LOC6594734|XP_002020560.2|DPER	LOC119550919|XP_037715863.1|DSUP
OG0001444	LOC6587884|XP_026850951.1|DPER	LOC119560748|XP_037730293.1|DSUP, LOC119559263|XP_037728262.1|DSUP
OG0001445	LOC6591104|XP_002016258.1|DPER, LOC6591321|XP_026841990.1|DPER	LOC119560809|XP_037730370.1|DSUP
OG0001446	LOC6598802|XP_002023974.1|DPER	LOC119557719|XP_037726532.1|DSUP
OG0001447	LOC6594467|XP_026840406.1|DPER	LOC119555489|XP_037722830.1|DSUP
OG0001448	LOC6595335|XP_026839997.1|DPER	LOC119549123|XP_037712818.1|DSUP
OG0001449	LOC6600975|XP_002026013.1|DPER	LOC119548997|XP_037712531.1|DSUP
OG0001450	LOC6588785|XP_002014256.1|DPER	LOC119561544|XP_037731121.1|DSUP
OG0001451	LOC6591006|XP_002015573.1|DPER	LOC119551046|XP_037716084.1|DSUP
OG0001452	LOC6590114|XP_026841651.1|DPER	LOC119549876|XP_037714105.1|DSUP
OG0001453	LOC6597106|XP_026845239.1|DPER	LOC119554241|XP_037721004.1|DSUP
OG0001454	LOC6587360|XP_026849585.1|DPER	LOC119559279|XP_037728274.1|DSUP, LOC119556014|XP_037723714.1|DSUP
OG0001455	LOC6600540|XP_026847681.1|DPER	LOC119555325|XP_037722580.1|DSUP
OG0001456	LOC6591279|XP_026842655.1|DPER	LOC119551941|XP_037717560.1|DSUP
OG0001457	LOC6590898|XP_002016265.1|DPER	LOC119549335|XP_037713244.1|DSUP
OG0001458	LOC6590223|XP_026841800.1|DPER	LOC119551741|XP_037717170.1|DSUP
OG0001459	LOC6602832|XP_002027797.2|DPER	LOC119554998|XP_037722065.1|DSUP
OG0001460	LOC6602064|XP_026840774.1|DPER	LOC119551473|XP_037716760.1|DSUP
OG0001461	LOC6597677|XP_002022831.2|DPER	LOC119556094|XP_037723878.1|DSUP
OG0001462	LOC6596212|XP_002021280.2|DPER	LOC119552693|XP_037718348.1|DSUP
OG0001463	LOC6592054|XP_026844511.1|DPER	LOC119562355|XP_037731450.1|DSUP
OG0001464	LOC6600155|XP_002025238.1|DPER	LOC119556024|XP_037723732.1|DSUP
OG0001465	LOC6592520|XP_002017678.1|DPER	LOC119551797|XP_037717272.1|DSUP
OG0001466	LOC6603065|XP_026843114.1|DPER, LOC6603066|XP_002028059.1|DPER	LOC119546850|XP_037709376.1|DSUP
OG0001467	LOC6589802|XP_002015147.1|DPER	LOC119548553|XP_037711778.1|DSUP
OG0001468	LOC113566734|XP_026849446.1|DPER	LOC119552636|XP_037718253.1|DSUP
OG0001469	LOC6592250|XP_002017636.1|DPER	LOC119551513|XP_037716822.1|DSUP
OG0001470	LOC6595752|XP_026845373.1|DPER	LOC119554630|XP_037721553.1|DSUP
OG0001471	LOC6603312|XP_026849884.1|DPER, LOC113566894|XP_026849858.1|DPER	LOC119555410|XP_037722696.1|DSUP
OG0001472	LOC6599789|XP_002024876.1|DPER	LOC119552932|XP_037718804.1|DSUP
OG0001473	LOC6594602|XP_002019305.1|DPER	LOC119560640|XP_037730120.1|DSUP
OG0001474	LOC6603078|XP_002028120.2|DPER	LOC119557077|XP_037725558.1|DSUP
OG0001475	LOC6590147|XP_026841527.1|DPER, LOC113565027|XP_026840613.1|DPER	LOC119551606|XP_037716940.1|DSUP, LOC119562712|XP_037731828.1|DSUP
OG0001476	LOC6603244|XP_026841380.1|DPER	LOC119556085|XP_037723864.1|DSUP
OG0001477	LOC6587798|XP_002012830.1|DPER	LOC119545640|XP_037707280.1|DSUP
OG0001478	LOC6589868|XP_026844573.1|DPER	LOC119548528|XP_037711749.1|DSUP
OG0001479	LOC6596720|XP_002022043.1|DPER	LOC119556707|XP_037725031.1|DSUP
OG0001480	LOC6589498|XP_002014588.1|DPER	LOC119546946|XP_037709514.1|DSUP
OG0001481	LOC6596450|XP_026843324.1|DPER	LOC119548729|XP_037712161.1|DSUP
OG0001482	LOC6590734|XP_002015997.2|DPER	LOC119551711|XP_037717113.1|DSUP
OG0001483	LOC6597932|XP_026843794.1|DPER	LOC119559697|XP_037728683.1|DSUP
OG0001484	LOC6589548|XP_002015076.1|DPER	LOC119547061|XP_037709671.1|DSUP
OG0001485	LOC6595812|XP_002021290.1|DPER	LOC119554455|XP_037721295.1|DSUP
OG0001486	LOC6589116|XP_002015272.1|DPER	LOC119546089|XP_037708097.1|DSUP, LOC119548517|XP_037711735.1|DSUP, LOC119547719|XP_037710621.1|DSUP
OG0001487	LOC113565507|XP_026843542.1|DPER, LOC113565502|XP_026843514.1|DPER, LOC113565497|XP_026843498.1|DPER, LOC113565474|XP_026843399.1|DPER	LOC119562550|XP_037731680.1|DSUP
OG0001488	LOC6590271|XP_002015474.1|DPER	LOC119550471|XP_037715088.1|DSUP
OG0001489	LOC6596472|XP_026843559.1|DPER	LOC119547588|XP_037710424.1|DSUP
OG0001490	LOC6596426|XP_002021824.1|DPER	LOC119546873|XP_037709407.1|DSUP
OG0001491	LOC6589437|XP_026844235.1|DPER	LOC119548384|XP_037711533.1|DSUP
OG0001492	LOC6595463|XP_002020896.1|DPER	LOC119547200|XP_037709872.1|DSUP
OG0001493	LOC6602899|XP_002027922.2|DPER	LOC119550107|XP_037714516.1|DSUP, LOC119556109|XP_037723908.1|DSUP
OG0001494	LOC6604521|XP_026849312.1|DPER	LOC119557372|XP_037726044.1|DSUP
OG0001495	LOC113565143|XP_026841991.1|DPER, LOC6596188|XP_002021117.1|DPER	LOC119549245|XP_037713072.1|DSUP
OG0001496	LOC6603310|XP_026849883.1|DPER	LOC119553385|XP_037719670.1|DSUP
OG0001496	LOC6600777|XP_026845161.1|DPER	LOC119557683|XP_037726482.1|DSUP
OG0001497	LOC6593271|XP_002018189.1|DPER	LOC119551570|XP_037716898.1|DSUP
OG0001498	LOC6594201|XP_026850736.1|DPER	LOC119560430|XP_037729795.1|DSUP
OG0001500	LOC6601546|XP_026841468.1|DPER, LOC6601544|XP_002026691.2|DPER	LOC119549409|XP_037713399.1|DSUP
OG0001501	LOC6591872|XP_026851158.1|DPER	LOC119552623|XP_037718222.1|DSUP
OG0001502	LOC6590545|XP_002016226.1|DPER	LOC119549856|XP_037714080.1|DSUP
OG0001503	LOC6589993|XP_002015598.1|DPER	LOC119549552|XP_037713630.1|DSUP
OG0001504	LOC6600118|XP_026846712.1|DPER	LOC119558184|XP_037727379.1|DSUP
OG0001505	LOC6604707|XP_026841497.1|DPER	LOC119549356|XP_037713273.1|DSUP
OG0001506	LOC6590798|XP_026840770.1|DPER	LOC119550212|XP_037714695.1|DSUP
OG0001507	LOC6592587|XP_002018069.2|DPER	LOC119549000|XP_037712535.1|DSUP
OG0001508	LOC6593269|XP_026841226.1|DPER	LOC119550713|XP_037715520.1|DSUP
OG0001509	LOC6590359|XP_026842350.1|DPER	LOC119550199|XP_037714671.1|DSUP
OG0001510	LOC6588729|XP_026844043.1|DPER	LOC119562476|XP_037731599.1|DSUP
OG0001511	LOC6592510|XP_026842156.1|DPER	LOC119551616|XP_037716957.1|DSUP
OG0001512	LOC6597194|XP_026845575.1|DPER	LOC119553430|XP_037719741.1|DSUP
OG0001513	LOC6596201|XP_026845230.1|DPER	LOC119552963|XP_037718876.1|DSUP
OG0001515	LOC6596839|XP_002022020.1|DPER, LOC6587967|XP_002013325.1|DPER	LOC119546397|XP_037708573.1|DSUP, LOC119557919|XP_037726855.1|DSUP
OG0001516	LOC6594829|XP_026850692.1|DPER	LOC119554029|XP_037720677.1|DSUP, LOC119554915|XP_037721950.1|DSUP, LOC119554037|XP_037720692.1|DSUP
OG0001517	LOC6595188|XP_002020044.2|DPER	LOC119562901|XP_037731954.1|DSUP
OG0001518	LOC6597501|XP_026849291.1|DPER	LOC119557552|XP_037726262.1|DSUP
OG0001519	LOC6594442|XP_002019554.1|DPER	LOC119560180|XP_037729467.1|DSUP, LOC119560894|XP_037730515.1|DSUP
OG0001520	LOC6587459|XP_002013262.1|DPER	LOC119560563|XP_037730008.1|DSUP, LOC119561041|XP_037730798.1|DSUP
OG0001521	LOC6593968|XP_026843715.1|DPER	LOC119546214|XP_037708278.1|DSUP
OG0001522	LOC113565748|XP_026844604.1|DPER	LOC119546158|XP_037708196.1|DSUP, LOC119547084|XP_037709711.1|DSUP, LOC119556569|XP_037724795.1|DSUP, LOC119556639|XP_037724896.1|DSUP, LOC119556638|XP_037724895.1|DSUP
OG0001523	LOC6593176|XP_002018110.1|DPER	LOC119550388|XP_037714967.1|DSUP, LOC119551682|XP_037717070.1|DSUP
OG0001524	LOC6600940|XP_026842228.1|DPER	LOC119549756|XP_037713928.1|DSUP
OG0001525	LOC6599234|XP_026848307.1|DPER	LOC119556966|XP_037725403.1|DSUP
OG0001525	LOC6599235|XP_002024292.1|DPER	LOC119557397|XP_037726069.1|DSUP
OG0001526	LOC6598305|XP_002023507.2|DPER	LOC119557948|XP_037726896.1|DSUP, LOC119556780|XP_037725142.1|DSUP
OG0001527	LOC6597861|XP_002023054.1|DPER, LOC6597862|XP_026846985.1|DPER	LOC119557043|XP_037725517.1|DSUP
OG0001528	LOC6588172|XP_002012870.1|DPER	LOC119562180|XP_037731330.1|DSUP
OG0001529	LOC6596820|XP_002022056.1|DPER	LOC119557408|XP_037726084.1|DSUP
OG0001530	LOC6603967|XP_026847704.1|DPER, LOC6603966|XP_026847700.1|DPER, LOC113566429|XP_026847711.1|DPER, LOC113566426|XP_026847702.1|DPER, LOC113566433|XP_026847718.1|DPER, LOC113566427|XP_026847706.1|DPER, LOC113566428|XP_026847709.1|DPER, LOC6598127|XP_002023283.2|DPER	LOC119548443|XP_037711630.1|DSUP
OG0001531	LOC6596697|XP_026845900.1|DPER, LOC6590334|XP_026841897.1|DPER, LOC6593110|XP_002018339.1|DPER	LOC119550581|XP_037715303.1|DSUP
OG0001534	LOC6596893|XP_026845535.1|DPER	LOC119558159|XP_037727349.1|DSUP
OG0001535	LOC6597894|XP_002023021.1|DPER	LOC119556008|XP_037723701.1|DSUP
OG0001536	LOC6599292|XP_002024257.1|DPER	LOC119557785|XP_037726612.1|DSUP
OG0001537	LOC6589668|XP_002014575.1|DPER	LOC119548457|XP_037711651.1|DSUP
OG0001538	LOC6604509|XP_026845126.1|DPER	LOC119556416|XP_037724539.1|DSUP
OG0001539	LOC6590295|XP_026840955.1|DPER	LOC119550793|XP_037715653.1|DSUP
OG0001540	LOC6601046|XP_002026134.1|DPER, LOC6587642|XP_002013250.2|DPER, LOC6589062|XP_002014550.1|DPER	LOC119546071|XP_037708070.1|DSUP
OG0001541	LOC113566501|XP_026848196.1|DPER	LOC119554256|XP_037721022.1|DSUP
OG0001542	LOC6591611|XP_026848213.1|DPER	LOC119559282|XP_037728279.1|DSUP, LOC119558402|XP_037727864.1|DSUP
OG0001543	LOC6598264|XP_026846200.1|DPER	LOC119558171|XP_037727364.1|DSUP
OG0001544	LOC6597604|XP_026848894.1|DPER	LOC119557293|XP_037725923.1|DSUP
OG0001545	LOC6600109|XP_026846678.1|DPER	LOC119556683|XP_037724983.1|DSUP
OG0001546	LOC6600111|XP_026846651.1|DPER	LOC119556827|XP_037725211.1|DSUP
OG0001547	LOC6598557|XP_026846268.1|DPER	LOC119556407|XP_037724520.1|DSUP
OG0001548	LOC113566133|XP_026846224.1|DPER	LOC119556739|XP_037725076.1|DSUP
OG0001549	LOC6589460|XP_026844808.1|DPER	LOC119546049|XP_037708026.1|DSUP
OG0001550	LOC6587657|XP_002012887.1|DPER	LOC119545815|XP_037707638.1|DSUP
