Orthogroup	DPER.longest_only	BTRY.longest_only
OG0000499	LOC6602117|XP_002027131.1|DPER	LOC120774341|XP_039959837.1|BTRY
OG0000499	LOC6596867|XP_002022071.1|DPER	LOC120766275|XP_039947611.1|BTRY
OG0000500	LOC6604009|XP_026849018.1|DPER	LOC120778821|XP_039966760.1|BTRY
OG0000500	LOC6604713|XP_002029587.2|DPER	LOC120778259|XP_039965970.1|BTRY
OG0000501	LOC6590434|XP_002015730.1|DPER, LOC6590435|XP_002015731.1|DPER, LOC6590436|XP_002015732.1|DPER, LOC6588922|XP_002014484.1|DPER	LOC120771118|XP_039954902.1|BTRY
OG0000504	LOC6601646|XP_002026760.1|DPER	LOC120776440|XP_039963029.1|BTRY, LOC120776441|XP_039963032.1|BTRY, LOC120778621|XP_039966438.1|BTRY, LOC120776645|XP_039963412.1|BTRY, LOC120777904|XP_039965419.1|BTRY
OG0000505	LOC6598466|XP_026846211.1|DPER	LOC120775324|XP_039961397.1|BTRY
OG0000505	LOC6598460|XP_026846221.1|DPER	LOC120774415|XP_039959976.1|BTRY
OG0000506	LOC6591448|XP_002016742.2|DPER	LOC120782649|XP_039970957.1|BTRY
OG0000507	LOC6599182|XP_026848358.1|DPER	LOC120773974|XP_039959153.1|BTRY
OG0000507	LOC6599183|XP_002024340.1|DPER	LOC120773975|XP_039959154.1|BTRY
OG0000508	LOC6599548|XP_026849406.1|DPER, LOC6604214|XP_026849991.1|DPER, LOC6604264|XP_026849992.1|DPER, LOC6604225|XP_002029146.1|DPER, LOC113566952|XP_026849995.1|DPER, LOC113566951|XP_026849993.1|DPER, LOC6603958|XP_026849990.1|DPER	LOC120776949|XP_039963970.1|BTRY
OG0000509	LOC6590145|XP_026841357.1|DPER	LOC120772985|XP_039957831.1|BTRY
OG0000509	LOC6589944|XP_026842165.1|DPER	LOC120772083|XP_039956414.1|BTRY
OG0000510	LOC6592973|XP_002018023.1|DPER	LOC120772271|XP_039956709.1|BTRY
OG0000511	LOC6589459|XP_002014738.2|DPER	LOC120769370|XP_039952267.1|BTRY
OG0000511	LOC6589245|XP_026844177.1|DPER	LOC120769224|XP_039952054.1|BTRY
OG0000512	LOC6588801|XP_002015122.2|DPER	LOC120768852|XP_039951539.1|BTRY
OG0000512	LOC6600478|XP_002025669.2|DPER	LOC120767602|XP_039949686.1|BTRY
OG0000513	LOC6591123|XP_002015504.2|DPER	LOC120769179|XP_039951999.1|BTRY
OG0000513	LOC6594004|XP_002019056.1|DPER	LOC120768966|XP_039951693.1|BTRY
OG0000514	LOC6588843|XP_026844865.1|DPER	LOC120769684|XP_039952740.1|BTRY
OG0000514	LOC6589095|XP_026844701.1|DPER	LOC120769689|XP_039952749.1|BTRY
OG0000515	LOC6602544|XP_002027573.1|DPER	LOC120779487|XP_039967707.1|BTRY, LOC120779596|XP_039967875.1|BTRY
OG0000515	LOC6596020|XP_026845515.1|DPER	LOC120782348|XP_039970514.1|BTRY
OG0000516	LOC6602865|XP_026849669.1|DPER, LOC6602866|XP_002027901.2|DPER	LOC120774305|XP_039959770.1|BTRY, LOC120774648|XP_039960307.1|BTRY
OG0000517	LOC6601870|XP_026849346.1|DPER, LOC6601869|XP_002026918.1|DPER	LOC120777075|XP_039964137.1|BTRY, LOC120777077|XP_039964140.1|BTRY
OG0000518	LOC6597156|XP_002022361.1|DPER, LOC6601652|XP_002026747.1|DPER, LOC6599088|XP_002024221.1|DPER	LOC120770868|XP_039954424.1|BTRY
OG0000521	LOC6601719|XP_026846988.1|DPER, LOC6601722|XP_026847021.1|DPER	LOC120775638|XP_039961825.1|BTRY
OG0000522	LOC6594265|XP_002019512.1|DPER, LOC6603110|XP_002028095.1|DPER	LOC120774539|XP_039960199.1|BTRY
OG0000523	LOC6591682|XP_002016766.1|DPER	LOC120780298|XP_039968523.1|BTRY
OG0000523	LOC6597856|XP_026846980.1|DPER	LOC120774979|XP_039960814.1|BTRY
OG0000524	LOC6587701|XP_002012756.1|DPER, LOC6588160|XP_002012868.1|DPER	LOC120769532|XP_039952508.1|BTRY
OG0000525	LOC6592998|XP_002017981.1|DPER, LOC6592999|XP_026842395.1|DPER	LOC120770398|XP_039953764.1|BTRY, LOC120770397|XP_039953762.1|BTRY, LOC120770400|XP_039953768.1|BTRY, LOC120771845|XP_039956021.1|BTRY
OG0000526	LOC6593988|XP_002019030.1|DPER, LOC6593170|XP_002018184.1|DPER	LOC120780162|XP_039968375.1|BTRY
OG0000527	LOC6589277|XP_026844990.1|DPER	LOC120767406|XP_039949378.1|BTRY
OG0000528	LOC6588744|XP_002015091.1|DPER	LOC120767683|XP_039949807.1|BTRY
OG0000529	LOC6596480|XP_002021524.1|DPER	LOC120767635|XP_039949736.1|BTRY
OG0000530	LOC6602309|XP_026848563.1|DPER	LOC120776537|XP_039963209.1|BTRY
OG0000530	LOC6599091|XP_026849008.1|DPER	LOC120778816|XP_039966756.1|BTRY
OG0000531	LOC6593819|XP_002019066.1|DPER, LOC6589474|XP_002014920.1|DPER	LOC120767638|XP_039949739.1|BTRY
OG0000532	LOC6594648|XP_002019653.1|DPER, LOC6594647|XP_002019652.1|DPER	LOC120766923|XP_039948602.1|BTRY
OG0000533	LOC6597726|XP_002022998.1|DPER	LOC120775711|XP_039961956.1|BTRY
OG0000533	LOC6588058|XP_002014113.1|DPER	LOC120776600|XP_039963320.1|BTRY
OG0000534	LOC6599384|XP_026847081.1|DPER, LOC6593665|XP_026843566.1|DPER	LOC120774093|XP_039959362.1|BTRY
OG0000535	LOC6592253|XP_002017639.1|DPER, LOC6591079|XP_002015699.1|DPER	LOC120771683|XP_039955748.1|BTRY
OG0000536	LOC6600303|XP_026849083.1|DPER	LOC120778760|XP_039966672.1|BTRY
OG0000537	LOC113565157|XP_026842113.1|DPER, LOC6591216|XP_026841329.1|DPER	LOC120772240|XP_039956668.1|BTRY
OG0000538	LOC113565116|XP_026841673.1|DPER	LOC120771082|XP_039954840.1|BTRY
OG0000538	LOC6590649|XP_026842859.1|DPER	LOC120769984|XP_039952994.1|BTRY
OG0000539	LOC6591890|XP_002016908.1|DPER	LOC120782873|XP_039971349.1|BTRY
OG0000539	LOC6591729|XP_002016906.1|DPER	LOC120766319|XP_039947675.1|BTRY
OG0000540	LOC6589065|XP_002015222.1|DPER, LOC6603930|XP_002028873.1|DPER	LOC120769539|XP_039952518.1|BTRY, LOC120768273|XP_039950807.1|BTRY
OG0000542	LOC6594041|XP_002019648.2|DPER	LOC120770999|XP_039954690.1|BTRY
OG0000542	LOC6602000|XP_026846758.1|DPER	LOC120768572|XP_039951254.1|BTRY
OG0000543	LOC6595223|XP_002020196.2|DPER	LOC120775741|XP_039962000.1|BTRY
OG0000543	LOC6590548|XP_002016228.2|DPER	LOC120781210|XP_039969264.1|BTRY
OG0000544	LOC113566396|XP_026847602.1|DPER	LOC120778784|XP_039966705.1|BTRY
OG0000544	LOC6594164|XP_002019573.2|DPER	LOC120782819|XP_039971267.1|BTRY
OG0000545	LOC6587621|XP_026840017.1|DPER	LOC120779132|XP_039967273.1|BTRY
OG0000545	LOC6587610|XP_002013107.1|DPER	LOC120777855|XP_039965332.1|BTRY
OG0000546	LOC6594469|XP_026851138.1|DPER, LOC6594150|XP_002019389.2|DPER, LOC6599135|XP_002024400.1|DPER	LOC120774190|XP_039959553.1|BTRY
OG0000547	LOC6598288|XP_002023311.1|DPER	LOC120775742|XP_039962001.1|BTRY
OG0000548	LOC6601137|XP_026848090.1|DPER, LOC6601169|XP_002026268.2|DPER	LOC120778152|XP_039965809.1|BTRY
OG0000549	LOC6592523|XP_002018225.2|DPER	LOC120770506|XP_039953967.1|BTRY
OG0000550	LOC6601095|XP_002026060.1|DPER	LOC120777862|XP_039965345.1|BTRY
OG0000550	LOC113566352|XP_026847434.1|DPER	LOC120777763|XP_039965201.1|BTRY
OG0000551	LOC6602584|XP_002027608.1|DPER	LOC120770108|XP_039953211.1|BTRY, LOC120770115|XP_039953222.1|BTRY
OG0000552	LOC6595049|XP_002020572.1|DPER, LOC6595050|XP_026846729.1|DPER	LOC120766712|XP_039948292.1|BTRY
OG0000553	LOC6589451|XP_002014478.1|DPER	LOC120768198|XP_039950704.1|BTRY, LOC120768197|XP_039950702.1|BTRY, LOC120769626|XP_039952665.1|BTRY
OG0000554	LOC6595000|XP_026850186.1|DPER, LOC6594999|XP_002020165.1|DPER	LOC120775942|XP_039962289.1|BTRY
OG0000555	LOC6599561|XP_002024668.1|DPER, LOC6599560|XP_002024667.1|DPER, LOC6602947|XP_026848817.1|DPER	LOC120777453|XP_039964706.1|BTRY
OG0000556	LOC6600676|XP_002025749.2|DPER, LOC6591984|XP_002017028.1|DPER	LOC120766962|XP_039948685.1|BTRY
OG0000557	LOC6591395|XP_002017365.1|DPER	LOC120766756|XP_039948364.1|BTRY
OG0000557	LOC6591394|XP_002017364.2|DPER	LOC120782350|XP_039970516.1|BTRY
OG0000558	LOC6592186|XP_002017046.1|DPER, LOC6597633|XP_002022736.1|DPER, LOC6597634|XP_002022737.2|DPER, LOC6597638|XP_002022741.1|DPER, LOC6597636|XP_002022739.2|DPER, LOC113566633|XP_026848941.1|DPER	LOC120776305|XP_039962785.1|BTRY, LOC120776489|XP_039963107.1|BTRY
OG0000559	LOC6587952|XP_026850616.1|DPER	LOC120782203|XP_039970326.1|BTRY
OG0000559	LOC6597049|XP_002022209.2|DPER	LOC120778831|XP_039966776.1|BTRY, LOC120778424|XP_039966141.1|BTRY
OG0000560	LOC6590133|XP_002015610.1|DPER, LOC6589973|XP_002015609.1|DPER	LOC120771404|XP_039955313.1|BTRY
OG0000561	LOC6596181|XP_002021174.2|DPER	LOC120778148|XP_039965805.1|BTRY
OG0000561	LOC6596179|XP_026845466.1|DPER	LOC120778579|XP_039966376.1|BTRY
OG0000562	LOC6598980|XP_002024017.1|DPER	LOC120776985|XP_039964018.1|BTRY
OG0000562	LOC6598875|XP_002024048.2|DPER	LOC120776671|XP_039963479.1|BTRY
OG0000564	LOC6601146|XP_002026278.1|DPER	LOC120778345|XP_039966069.1|BTRY
OG0000564	LOC6601147|XP_002026279.1|DPER, LOC6601145|XP_002026277.1|DPER	LOC120777865|XP_039965351.1|BTRY
OG0000565	LOC113566036|XP_026845625.1|DPER	LOC120779699|XP_039967999.1|BTRY, LOC120781603|XP_039969773.1|BTRY, LOC120781551|XP_039969718.1|BTRY, LOC120781492|XP_039969651.1|BTRY, LOC120780436|XP_039968646.1|BTRY, LOC120780867|XP_039969035.1|BTRY, LOC120773064|XP_039957936.1|BTRY
OG0000566	LOC6587609|XP_026851021.1|DPER	LOC120780611|XP_039968803.1|BTRY
OG0000566	LOC6602723|XP_026849465.1|DPER	LOC120778897|XP_039966879.1|BTRY
OG0000567	LOC6599255|XP_002024281.1|DPER	LOC120775696|XP_039961941.1|BTRY
OG0000567	LOC6599253|XP_002024279.1|DPER	LOC120774482|XP_039960077.1|BTRY
OG0000568	LOC6597227|XP_026846582.1|DPER, LOC6591599|XP_026841402.1|DPER	LOC120782259|XP_039970358.1|BTRY
OG0000569	LOC6587970|XP_002013741.1|DPER	LOC120782617|XP_039970920.1|BTRY
OG0000569	LOC6592132|XP_002016813.1|DPER	LOC120780914|XP_039969079.1|BTRY
OG0000570	LOC6587495|XP_002013517.1|DPER	LOC120782352|XP_039970518.1|BTRY
OG0000570	LOC6587490|XP_026848874.1|DPER	LOC120781684|XP_039969839.1|BTRY
OG0000571	LOC6588397|XP_026840046.1|DPER	LOC120776321|XP_039962789.1|BTRY
OG0000571	LOC6588478|XP_026840045.1|DPER	LOC120782759|XP_039971147.1|BTRY
OG0000572	LOC6587259|XP_026844793.1|DPER	LOC120766363|XP_039947727.1|BTRY
OG0000572	LOC6587381|XP_026847857.1|DPER	LOC120766624|XP_039948170.1|BTRY
OG0000573	LOC6601182|XP_026848211.1|DPER, LOC6593023|XP_002018216.1|DPER	LOC120777513|XP_039964812.1|BTRY, LOC120777517|XP_039964820.1|BTRY
OG0000574	LOC6594206|XP_002019665.1|DPER	LOC120776636|XP_039963388.1|BTRY
OG0000575	LOC6595966|XP_026845460.1|DPER	LOC120777122|XP_039964199.1|BTRY
OG0000575	LOC6595964|XP_026845494.1|DPER	LOC120778944|XP_039966939.1|BTRY, LOC120778817|XP_039966757.1|BTRY
OG0000577	LOC6588741|XP_002014938.1|DPER, LOC6588700|XP_002014941.1|DPER, LOC6588702|XP_002014943.1|DPER	LOC120769242|XP_039952076.1|BTRY
OG0000578	LOC6596620|XP_002021628.2|DPER	LOC120768542|XP_039951215.1|BTRY
OG0000578	LOC6590192|XP_026842183.1|DPER	LOC120777900|XP_039965413.1|BTRY, LOC120769124|XP_039951920.1|BTRY
OG0000579	LOC6588010|XP_002013612.1|DPER	LOC120771467|XP_039955413.1|BTRY
OG0000579	LOC6595808|XP_002021320.1|DPER	LOC120778504|XP_039966267.1|BTRY
OG0000580	LOC6594464|XP_002019715.1|DPER, LOC6594018|XP_026850383.1|DPER	LOC120766709|XP_039948290.1|BTRY, LOC120782512|XP_039970754.1|BTRY
OG0000581	LOC6594299|XP_026850244.1|DPER	LOC120766216|XP_039947533.1|BTRY
OG0000581	LOC6599419|XP_002024469.1|DPER	LOC120774791|XP_039960506.1|BTRY
OG0000582	LOC6596003|XP_026845558.1|DPER	LOC120772613|XP_039957261.1|BTRY
OG0000582	LOC6591266|XP_026840765.1|DPER	LOC120770442|XP_039953845.1|BTRY
OG0000583	LOC6593162|XP_002018176.1|DPER	LOC120772305|XP_039956751.1|BTRY
OG0000584	LOC6593520|XP_002019211.1|DPER, LOC6590207|XP_002016063.1|DPER, LOC6593519|XP_002019210.1|DPER	LOC120773787|XP_039958812.1|BTRY
OG0000589	LOC6598433|XP_026846209.1|DPER	LOC120775967|XP_039962317.1|BTRY
OG0000590	LOC6587951|XP_002014084.1|DPER	LOC120774336|XP_039959829.1|BTRY
OG0000592	LOC6590926|XP_002015768.1|DPER, LOC6590222|XP_002016071.1|DPER	LOC120772914|XP_039957748.1|BTRY
OG0000593	LOC6594986|XP_026840061.1|DPER, LOC6603511|XP_002028490.1|DPER	LOC120774484|XP_039960081.1|BTRY
OG0000594	LOC6587448|XP_002013043.1|DPER, LOC6591579|XP_002017367.2|DPER	LOC120776937|XP_039963952.1|BTRY, LOC120776957|XP_039963985.1|BTRY
OG0000595	LOC113567375|XP_026850822.1|DPER	LOC120778985|XP_039967021.1|BTRY
OG0000595	LOC6594864|XP_026846833.1|DPER	LOC120773103|XP_039958013.1|BTRY
OG0000596	LOC6596830|XP_026845960.1|DPER	LOC120775092|XP_039961027.1|BTRY
OG0000596	LOC6594057|XP_002019856.1|DPER	LOC120778360|XP_039966084.1|BTRY
OG0000597	LOC6595280|XP_026851125.1|DPER	LOC120766973|XP_039948698.1|BTRY
OG0000598	LOC6587400|XP_002013871.1|DPER	LOC120766839|XP_039948484.1|BTRY, LOC120766841|XP_039948485.1|BTRY
OG0000599	LOC6603287|XP_002028268.1|DPER	LOC120777152|XP_039964231.1|BTRY
OG0000600	LOC6590718|XP_026841400.1|DPER	LOC120771549|XP_039955542.1|BTRY
OG0000601	LOC6593687|XP_002018765.1|DPER, LOC6597993|XP_026843491.1|DPER	LOC120769303|XP_039952170.1|BTRY
OG0000602	LOC6596260|XP_002021786.1|DPER	LOC120768420|XP_039951035.1|BTRY
OG0000602	LOC6596259|XP_002021785.1|DPER	LOC120769465|XP_039952411.1|BTRY
OG0000603	LOC113565646|XP_026844076.1|DPER, LOC6588887|XP_026844666.1|DPER	LOC120769731|XP_039952813.1|BTRY
OG0000604	LOC6596494|XP_002021568.1|DPER	LOC120768047|XP_039950490.1|BTRY
OG0000604	LOC6596493|XP_002021567.1|DPER	LOC120768046|XP_039950487.1|BTRY
OG0000605	LOC6593459|XP_002018597.1|DPER	LOC120769679|XP_039952733.1|BTRY, LOC120768195|XP_039950700.1|BTRY
OG0000606	LOC113564920|XP_026840154.1|DPER	LOC120776032|XP_039962410.1|BTRY
OG0000607	LOC6587356|XP_002014194.1|DPER, LOC6594190|XP_002019821.1|DPER	LOC120775170|XP_039961159.1|BTRY
OG0000608	LOC6591652|XP_026849674.1|DPER	LOC120771362|XP_039955252.1|BTRY
OG0000609	LOC6597436|XP_026846369.1|DPER	LOC120774369|XP_039959897.1|BTRY
OG0000610	LOC6595817|XP_002021295.2|DPER, LOC6592723|XP_002018090.1|DPER	LOC120776826|XP_039963780.1|BTRY
OG0000611	LOC6600868|XP_026841237.1|DPER	LOC120771420|XP_039955336.1|BTRY
OG0000614	LOC6599314|XP_026847099.1|DPER	LOC120776006|XP_039962372.1|BTRY
OG0000615	LOC113566642|XP_026848971.1|DPER, LOC6588205|XP_002013742.1|DPER	LOC120766300|XP_039947638.1|BTRY
OG0000616	LOC6601779|XP_002026814.2|DPER	LOC120775714|XP_039961960.1|BTRY, LOC120775702|XP_039961947.1|BTRY, LOC120775470|XP_039961596.1|BTRY, LOC120775611|XP_039961785.1|BTRY
OG0000617	LOC6595121|XP_026840037.1|DPER	LOC120766658|XP_039948225.1|BTRY
OG0000617	LOC6598703|XP_026851189.1|DPER	LOC120766225|XP_039947535.1|BTRY
OG0000618	LOC6587880|XP_002012806.1|DPER	LOC120774191|XP_039959558.1|BTRY
OG0000619	LOC6591185|XP_002015909.1|DPER	LOC120770241|XP_039953473.1|BTRY
OG0000620	LOC6598554|XP_002023708.1|DPER	LOC120770404|XP_039953772.1|BTRY
OG0000621	LOC6587924|XP_002013338.1|DPER, LOC6597394|XP_002022488.1|DPER	LOC120775491|XP_039961630.1|BTRY
OG0000622	LOC6601663|XP_026847557.1|DPER, LOC6602712|XP_026849515.1|DPER	LOC120778660|XP_039966517.1|BTRY
OG0000623	LOC6601015|XP_026849689.1|DPER	LOC120776793|XP_039963713.1|BTRY
OG0000623	LOC6597190|XP_026845550.1|DPER	LOC120776685|XP_039963497.1|BTRY
OG0000624	LOC6592680|XP_002017947.2|DPER, LOC6592679|XP_002017946.1|DPER	LOC120770040|XP_039953089.1|BTRY
OG0000625	LOC6602966|XP_002027977.2|DPER, LOC6602967|XP_002027978.1|DPER	LOC120776452|XP_039963043.1|BTRY
OG0000626	LOC6592561|XP_002018243.1|DPER	LOC120771101|XP_039954876.1|BTRY
OG0000627	LOC6601405|XP_002026508.1|DPER	LOC120776359|XP_039962868.1|BTRY
OG0000627	LOC6597278|XP_002022565.1|DPER	LOC120774493|XP_039960098.1|BTRY
OG0000628	LOC6596263|XP_002021789.1|DPER, LOC6589333|XP_002014358.1|DPER	LOC120768533|XP_039951203.1|BTRY
OG0000629	LOC6594077|XP_002019737.1|DPER, LOC6593669|XP_002018616.1|DPER	LOC120767240|XP_039949015.1|BTRY
OG0000630	LOC6598051|XP_002023144.1|DPER	LOC120768594|XP_039951291.1|BTRY
OG0000630	LOC6598077|XP_026843309.1|DPER	LOC120768253|XP_039950781.1|BTRY
OG0000631	LOC113565754|XP_026844613.1|DPER, LOC6593410|XP_026843657.1|DPER	LOC120769034|XP_039951813.1|BTRY
OG0000632	LOC6595375|XP_026844828.1|DPER, LOC6595484|XP_002020656.1|DPER	LOC120768631|XP_039951330.1|BTRY
OG0000635	LOC6600979|XP_002025877.1|DPER, LOC6603692|XP_002028663.2|DPER, LOC6603664|XP_026849675.1|DPER	LOC120771029|XP_039954743.1|BTRY
OG0000636	LOC6598048|XP_002023141.1|DPER, LOC6598049|XP_002023142.1|DPER	LOC120774407|XP_039959966.1|BTRY
OG0000637	LOC6597824|XP_026846483.1|DPER	LOC120774775|XP_039960480.1|BTRY
OG0000637	LOC6597768|XP_026846541.1|DPER	LOC120775765|XP_039962032.1|BTRY
OG0000638	LOC6587236|XP_002013485.1|DPER, LOC6603132|XP_002028139.1|DPER, LOC6602872|XP_002027907.1|DPER, LOC113567232|XP_026850202.1|DPER, LOC6603215|XP_026847735.1|DPER	LOC120776108|XP_039962534.1|BTRY
OG0000639	LOC6601981|XP_026849599.1|DPER, LOC6604656|XP_026850076.1|DPER, LOC113567205|XP_026850181.1|DPER, LOC113567213|XP_026850192.1|DPER, LOC113567176|XP_026850148.1|DPER, LOC113567211|XP_026850190.1|DPER, LOC113567177|XP_026850151.1|DPER, LOC113567204|XP_026850179.1|DPER, LOC113567193|XP_026850163.1|DPER, LOC113567212|XP_026850191.1|DPER, LOC113567179|XP_026850153.1|DPER, LOC113567210|XP_026850189.1|DPER, LOC113567195|XP_026850165.1|DPER, LOC113567178|XP_026850152.1|DPER, LOC113567191|XP_026850161.1|DPER, LOC6604504|XP_026850089.1|DPER, LOC113567192|XP_026850162.1|DPER, LOC113567110|XP_026850088.1|DPER, LOC6604539|XP_026850075.1|DPER, LOC6604143|XP_026850150.1|DPER, LOC113567209|XP_026850188.1|DPER, LOC6604061|XP_026850180.1|DPER, LOC113567194|XP_026850164.1|DPER, LOC113567203|XP_026850178.1|DPER, LOC113567201|XP_026850176.1|DPER, LOC113567180|XP_026850154.1|DPER, LOC113567202|XP_026850177.1|DPER, LOC6603920|XP_026850187.1|DPER, LOC113567196|XP_026850166.1|DPER	LOC120776470|XP_039963074.1|BTRY
OG0000642	LOC113566246|XP_026846831.1|DPER, LOC6593329|XP_026843501.1|DPER, LOC6593327|XP_026843370.1|DPER, LOC113565418|XP_026843147.1|DPER, LOC6593328|XP_026843466.1|DPER	LOC120778716|XP_039966613.1|BTRY, LOC120778015|XP_039965615.1|BTRY
OG0000643	LOC6587508|XP_002013069.1|DPER	LOC120778680|XP_039966551.1|BTRY, LOC120767030|XP_039948810.1|BTRY, LOC120766788|XP_039948419.1|BTRY
OG0000644	LOC6598886|XP_026847834.1|DPER, LOC6598901|XP_002024003.1|DPER	LOC120768079|XP_039950543.1|BTRY
OG0000645	LOC6595541|XP_002020629.1|DPER	LOC120773530|XP_039958420.1|BTRY, LOC120773531|XP_039958421.1|BTRY, LOC120778094|XP_039965728.1|BTRY
OG0000646	LOC6588400|XP_002013429.2|DPER, LOC6588652|XP_026840448.1|DPER	LOC120766994|XP_039948732.1|BTRY
OG0000647	LOC6587670|XP_002013283.2|DPER, LOC6597230|XP_026846459.1|DPER	LOC120775839|XP_039962142.1|BTRY
OG0000648	LOC6598504|XP_026848661.1|DPER	LOC120775350|XP_039961442.1|BTRY
OG0000649	LOC6601790|XP_002026842.1|DPER	LOC120773891|XP_039958997.1|BTRY
OG0000650	LOC6588488|XP_002013451.1|DPER	LOC120773802|XP_039958844.1|BTRY, LOC120773804|XP_039958847.1|BTRY
OG0000650	LOC6602016|XP_002027044.1|DPER	LOC120778312|XP_039966039.1|BTRY
OG0000651	LOC6601010|XP_002026165.1|DPER, LOC6603303|XP_002028284.1|DPER	LOC120777253|XP_039964383.1|BTRY
OG0000652	LOC6590843|XP_002015775.1|DPER, LOC6597506|XP_026849293.1|DPER	LOC120772025|XP_039956326.1|BTRY
OG0000653	LOC113564890|XP_026839934.1|DPER, LOC6588285|XP_002013201.1|DPER	LOC120779703|XP_039968003.1|BTRY, LOC120771262|XP_039955118.1|BTRY
OG0000654	LOC6600538|XP_026847527.1|DPER	LOC120777165|XP_039964249.1|BTRY
OG0000655	LOC6600806|XP_002025977.1|DPER, LOC6595476|XP_002020648.1|DPER	LOC120781232|XP_039969302.1|BTRY
OG0000656	LOC6591868|XP_002017330.1|DPER, LOC6591692|XP_026851097.1|DPER	LOC120767029|XP_039948809.1|BTRY
OG0000656	LOC6591869|XP_002017331.1|DPER	LOC120774595|XP_039960261.1|BTRY
OG0000657	LOC6588715|XP_026844398.1|DPER	LOC120768026|XP_039950434.1|BTRY
OG0000658	LOC6598314|XP_002023387.1|DPER	LOC120775403|XP_039961500.1|BTRY
OG0000659	LOC6596286|XP_002021808.1|DPER, LOC6598075|XP_002023134.1|DPER	LOC120782147|XP_039970218.1|BTRY
OG0000660	LOC6589411|XP_002015199.1|DPER, LOC113565738|XP_026844560.1|DPER, LOC6589409|XP_026844026.1|DPER	LOC120771061|XP_039954801.1|BTRY
OG0000661	LOC6602955|XP_026848735.1|DPER, LOC6588916|XP_002014812.2|DPER	LOC120767720|XP_039949850.1|BTRY
OG0000662	LOC6595855|XP_026845216.1|DPER	LOC120777857|XP_039965335.1|BTRY
OG0000662	LOC6596654|XP_026845925.1|DPER	LOC120777932|XP_039965448.1|BTRY
OG0000663	LOC6590080|XP_002015670.1|DPER	LOC120781218|XP_039969275.1|BTRY
OG0000664	LOC6597552|XP_002022801.1|DPER	LOC120776183|XP_039962735.1|BTRY
OG0000665	LOC6594667|XP_002019845.2|DPER	LOC120766254|XP_039947574.1|BTRY
OG0000666	LOC6590399|XP_026842089.1|DPER	LOC120770479|XP_039953917.1|BTRY, LOC120770478|XP_039953915.1|BTRY
OG0000666	LOC113566903|XP_026849903.1|DPER	LOC120775238|XP_039961251.1|BTRY
OG0000667	LOC6599946|XP_026849182.1|DPER, LOC6594020|XP_002019718.1|DPER	LOC120766741|XP_039948341.1|BTRY
OG0000668	LOC6594373|XP_002019341.2|DPER	LOC120780330|XP_039968558.1|BTRY
OG0000669	LOC113566777|XP_026849656.1|DPER	LOC120774304|XP_039959769.1|BTRY
OG0000669	LOC6602864|XP_026849658.1|DPER	LOC120774306|XP_039959771.1|BTRY, LOC120775615|XP_039961794.1|BTRY
OG0000670	LOC6600115|XP_002025282.1|DPER	LOC120775920|XP_039962256.1|BTRY
OG0000671	LOC6594658|XP_026850622.1|DPER	LOC120782859|XP_039971325.1|BTRY
OG0000671	LOC6588398|XP_002012944.1|DPER	LOC120779834|XP_039968135.1|BTRY
OG0000672	LOC6599414|XP_026847215.1|DPER, LOC6602900|XP_026849665.1|DPER	LOC120778847|XP_039966808.1|BTRY
OG0000673	LOC6600063|XP_002025187.1|DPER, LOC6602362|XP_002027393.2|DPER	LOC120780362|XP_039968587.1|BTRY, LOC120773620|XP_039958557.1|BTRY
OG0000674	LOC113566121|XP_026846047.1|DPER, LOC113566209|XP_026846672.1|DPER	LOC120780317|XP_039968544.1|BTRY, LOC120780460|XP_039968665.1|BTRY, LOC120780463|XP_039968674.1|BTRY, LOC120781126|XP_039969194.1|BTRY, LOC120781573|XP_039969744.1|BTRY, LOC120778182|XP_039965853.1|BTRY, LOC120781605|XP_039969775.1|BTRY, LOC120780926|XP_039969085.1|BTRY, LOC120766728|XP_039948311.1|BTRY, LOC120780751|XP_039968940.1|BTRY, LOC120780870|XP_039969036.1|BTRY, LOC120772798|XP_039957515.1|BTRY, LOC120780663|XP_039968857.1|BTRY, LOC120780216|XP_039968404.1|BTRY, LOC120781636|XP_039969801.1|BTRY, LOC120779640|XP_039967926.1|BTRY, LOC120781692|XP_039969842.1|BTRY, LOC120775871|XP_039962176.1|BTRY, LOC120779895|XP_039968179.1|BTRY, LOC120781431|XP_039969586.1|BTRY, LOC120781298|XP_039969429.1|BTRY, LOC120780571|XP_039968766.1|BTRY
OG0000675	LOC6593976|XP_002019018.1|DPER	LOC120768402|XP_039951011.1|BTRY, LOC120769614|XP_039952648.1|BTRY, LOC120769623|XP_039952662.1|BTRY, LOC120768269|XP_039950801.1|BTRY
OG0000677	LOC6595930|XP_002020980.1|DPER, LOC6598213|XP_002023338.2|DPER	LOC120774442|XP_039960017.1|BTRY
OG0000678	LOC6588569|XP_002014183.1|DPER, LOC6595700|XP_002020583.2|DPER	LOC120780287|XP_039968489.1|BTRY
OG0000679	LOC6598388|XP_002023511.1|DPER	LOC120775899|XP_039962224.1|BTRY
OG0000680	LOC6597453|XP_026846508.1|DPER	LOC120773876|XP_039958965.1|BTRY
OG0000680	LOC6597452|XP_026846525.1|DPER	LOC120773880|XP_039958976.1|BTRY, LOC120773878|XP_039958970.1|BTRY
OG0000681	LOC6587883|XP_002013320.2|DPER, LOC6600127|XP_002025294.1|DPER	LOC120773430|XP_039958244.1|BTRY
