Orthogroup	DPER.longest_only	CCAP.longest_only
OG0000747	LOC6596166|XP_002021143.1|DPER	CCAP1982_LOCUS14644|CAD7006322.1|CCAP
OG0000750	LOC6590010|XP_002015463.2|DPER, LOC6590245|XP_002016537.2|DPER, LOC6594915|XP_026845873.1|DPER	CCAP1982_LOCUS5975|CAD6997343.1|CCAP
OG0000753	LOC6598725|XP_002023872.1|DPER	CCAP1982_LOCUS3763|CAD6995033.1|CCAP
OG0000755	LOC6587525|XP_002014040.2|DPER, LOC6587569|XP_002014041.2|DPER	CCAP1982_LOCUS2374|CAD6993561.1|CCAP
OG0000756	LOC6591843|XP_026851062.1|DPER	CCAP1982_LOCUS3474|CAD6994741.1|CCAP
OG0000757	LOC6598237|XP_002023379.1|DPER, LOC6598307|XP_002023381.1|DPER, LOC6602948|XP_026848752.1|DPER	CCAP1982_LOCUS12322|CAD7003892.1|CCAP
OG0000758	LOC6599811|XP_026847287.1|DPER	CCAP1982_LOCUS10824|CAD7002337.1|CCAP, CCAP1982_LOCUS10825|CAD7002339.1|CCAP
OG0000759	LOC6601195|XP_026848183.1|DPER, LOC6601192|XP_026849949.1|DPER	CCAP1982_LOCUS11488|CAD7003025.1|CCAP
OG0000762	LOC6593836|XP_002018698.2|DPER	CCAP1982_LOCUS5527|CAD6996851.1|CCAP
OG0000763	LOC6593415|XP_002018594.1|DPER	CCAP1982_LOCUS7967|CAD6999443.1|CCAP
OG0000763	LOC6593457|XP_002018595.1|DPER	CCAP1982_LOCUS7966|CAD6999442.1|CCAP
OG0000764	LOC6598303|XP_026846327.1|DPER	CCAP1982_LOCUS9835|CAD7001338.1|CCAP, CCAP1982_LOCUS9837|CAD7001340.1|CCAP
OG0000767	LOC6602354|XP_026848587.1|DPER	CCAP1982_LOCUS13379|CAD7005004.1|CCAP
OG0000768	LOC6593368|XP_002018589.1|DPER, LOC6595978|XP_002021044.1|DPER	CCAP1982_LOCUS13967|CAD7005608.1|CCAP
OG0000770	LOC6590038|XP_002016312.1|DPER	CCAP1982_LOCUS23234|CAD7015287.1|CCAP, CCAP1982_LOCUS23236|CAD7015289.1|CCAP, CCAP1982_LOCUS23235|CAD7015288.1|CCAP, CCAP1982_LOCUS23208|CAD7015260.1|CCAP, CCAP1982_LOCUS23233|CAD7015286.1|CCAP
OG0000771	LOC6601966|XP_002026996.2|DPER, LOC6601965|XP_002026995.1|DPER	CCAP1982_LOCUS11323|CAD7002853.1|CCAP
OG0000772	LOC6591157|XP_026842414.1|DPER, LOC113565075|XP_026841294.1|DPER	CCAP1982_LOCUS7245|CAD6998687.1|CCAP
OG0000773	LOC6590132|XP_026842242.1|DPER, LOC113566206|XP_026846632.1|DPER	CCAP1982_LOCUS2181|CAD6993363.1|CCAP, CCAP1982_LOCUS2182|CAD6993364.1|CCAP
OG0000774	LOC6590425|XP_002016597.1|DPER	CCAP1982_LOCUS7034|CAD6998434.1|CCAP, CCAP1982_LOCUS7765|CAD6999233.1|CCAP
OG0000775	LOC113565167|XP_026842180.1|DPER, LOC6602047|XP_026842466.1|DPER, LOC6590522|XP_002016451.2|DPER	CCAP1982_LOCUS23219|CAD7015271.1|CCAP
OG0000778	LOC6600310|XP_002025364.2|DPER, LOC6591731|XP_002016809.1|DPER	CCAP1982_LOCUS4113|CAD6995395.1|CCAP
OG0000785	LOC6587255|XP_026850789.1|DPER, LOC6587251|XP_002013052.1|DPER	CCAP1982_LOCUS2663|CAD6993869.1|CCAP
OG0000786	LOC6597691|XP_026846572.1|DPER	CCAP1982_LOCUS1450|CAD6992600.1|CCAP
OG0000786	LOC6604641|XP_026841759.1|DPER	CCAP1982_LOCUS1451|CAD6992602.1|CCAP
OG0000787	LOC6599836|XP_002024855.1|DPER, LOC6598309|XP_002023383.2|DPER	CCAP1982_LOCUS11438|CAD7002975.1|CCAP
OG0000788	LOC113565626|XP_026843947.1|DPER, LOC6597135|XP_026845221.1|DPER, LOC6587394|XP_002013271.1|DPER	CCAP1982_LOCUS11851|CAD7003393.1|CCAP
OG0000789	LOC6596544|XP_002021681.2|DPER	CCAP1982_LOCUS7762|CAD6999230.1|CCAP
OG0000790	LOC6595598|XP_002020946.1|DPER, LOC6595597|XP_002020945.2|DPER	CCAP1982_LOCUS7014|CAD6998414.1|CCAP
OG0000791	LOC6596571|XP_002021832.1|DPER, LOC6595155|XP_026850677.1|DPER	CCAP1982_LOCUS2495|CAD6993689.1|CCAP
OG0000792	LOC6595629|XP_002020703.1|DPER	CCAP1982_LOCUS22816|CAD7014849.1|CCAP, CCAP1982_LOCUS8894|CAD7000418.1|CCAP, CCAP1982_LOCUS8893|CAD7000417.1|CCAP, CCAP1982_LOCUS8892|CAD7000416.1|CCAP
OG0000793	LOC6594628|XP_002019474.1|DPER, LOC6599238|XP_026848262.1|DPER, LOC6604313|XP_002029224.2|DPER	CCAP1982_LOCUS1000|CAD6992116.1|CCAP
OG0000797	LOC6591949|XP_002017493.1|DPER, LOC6591948|XP_002017492.1|DPER	CCAP1982_LOCUS4428|CAD6995722.1|CCAP
OG0000798	LOC6593100|XP_026841074.1|DPER, LOC6593098|XP_002017881.1|DPER	CCAP1982_LOCUS20568|CAD7012491.1|CCAP
OG0000799	LOC6591859|XP_002017349.1|DPER	CCAP1982_LOCUS23391|CAD7015450.1|CCAP
OG0000800	LOC113566723|XP_026849420.1|DPER, LOC6599543|XP_026849419.1|DPER	CCAP1982_LOCUS12705|CAD7004285.1|CCAP
OG0000801	LOC6590365|XP_002015845.1|DPER	CCAP1982_LOCUS20234|CAD7012137.1|CCAP
OG0000802	LOC6603113|XP_002028130.1|DPER	CCAP1982_LOCUS12829|CAD7004420.1|CCAP
OG0000803	LOC6596574|XP_002021661.1|DPER, LOC6603294|XP_002028275.1|DPER	CCAP1982_LOCUS7929|CAD6999403.1|CCAP
OG0000804	LOC6590678|XP_026842072.1|DPER, LOC6591666|XP_002016995.1|DPER	CCAP1982_LOCUS21024|CAD7012927.1|CCAP
OG0000805	LOC6590378|XP_026841761.1|DPER	CCAP1982_LOCUS22507|CAD7014506.1|CCAP, CCAP1982_LOCUS22504|CAD7014503.1|CCAP, CCAP1982_LOCUS22503|CAD7014502.1|CCAP
OG0000806	LOC6595696|XP_002020722.2|DPER	CCAP1982_LOCUS8652|CAD7000159.1|CCAP
OG0000807	LOC6595675|XP_026844050.1|DPER	CCAP1982_LOCUS14477|CAD7006149.1|CCAP
OG0000810	LOC6591013|XP_002015578.1|DPER	CCAP1982_LOCUS7167|CAD6998589.1|CCAP, CCAP1982_LOCUS7168|CAD6998590.1|CCAP, CCAP1982_LOCUS7166|CAD6998588.1|CCAP, CCAP1982_LOCUS7165|CAD6998587.1|CCAP
OG0000811	LOC6594686|XP_002019321.1|DPER, LOC6590095|XP_026841071.1|DPER	CCAP1982_LOCUS23414|CAD7015474.1|CCAP
OG0000813	LOC6592962|XP_002017964.1|DPER	CCAP1982_LOCUS7210|CAD6998639.1|CCAP
OG0000814	LOC6589341|XP_002015317.1|DPER	CCAP1982_LOCUS189|CAD6991255.1|CCAP
OG0000815	LOC6593305|XP_002018648.1|DPER	CCAP1982_LOCUS6833|CAD6998221.1|CCAP, CCAP1982_LOCUS6832|CAD6998220.1|CCAP
OG0000820	LOC6592521|XP_026841340.1|DPER	CCAP1982_LOCUS20527|CAD7012446.1|CCAP
OG0000823	LOC113567371|XP_026850785.1|DPER, LOC6598688|XP_002023942.1|DPER, LOC113567345|XP_026850666.1|DPER, LOC6598829|XP_002023941.2|DPER, LOC113567346|XP_026850668.1|DPER, LOC6598828|XP_002023940.2|DPER	CCAP1982_LOCUS2925|CAD6994160.1|CCAP
OG0000824	LOC6589382|XP_002015054.2|DPER, LOC6597672|XP_026848904.1|DPER, LOC6603274|XP_026845942.1|DPER, LOC6597608|XP_026848952.1|DPER, LOC113566636|XP_026848954.1|DPER, LOC6600726|XP_002025796.2|DPER	CCAP1982_LOCUS3412|CAD6994677.1|CCAP
OG0000825	LOC6601417|XP_002026486.1|DPER, LOC6596506|XP_002021580.1|DPER	CCAP1982_LOCUS8451|CAD6999943.1|CCAP, CCAP1982_LOCUS8452|CAD6999944.1|CCAP, CCAP1982_LOCUS19940|CAD7011830.1|CCAP
OG0000826	LOC6591089|XP_002016121.1|DPER	CCAP1982_LOCUS22257|CAD7014254.1|CCAP
OG0000828	LOC113564932|XP_026840243.1|DPER, LOC6587249|XP_026851022.1|DPER	CCAP1982_LOCUS3024|CAD6994263.1|CCAP
OG0000831	LOC6592813|XP_002017610.1|DPER	CCAP1982_LOCUS2876|CAD6994107.1|CCAP
OG0000832	LOC6600898|XP_002025962.1|DPER, LOC6593940|XP_002019006.1|DPER	CCAP1982_LOCUS22663|CAD7014678.1|CCAP
OG0000833	LOC6601512|XP_026847973.1|DPER	CCAP1982_LOCUS14574|CAD7006248.1|CCAP
OG0000834	LOC6595001|XP_002020458.1|DPER	CCAP1982_LOCUS2133|CAD6993316.1|CCAP, CCAP1982_LOCUS2134|CAD6993317.1|CCAP, CCAP1982_LOCUS2135|CAD6993318.1|CCAP
OG0000835	LOC113565616|XP_026843877.1|DPER	CCAP1982_LOCUS5931|CAD6997298.1|CCAP, CCAP1982_LOCUS23447|CAD7015508.1|CCAP, CCAP1982_LOCUS5910|CAD6997277.1|CCAP
OG0000835	LOC113564877|XP_026843328.1|DPER, LOC6603325|XP_026843878.1|DPER	CCAP1982_LOCUS5907|CAD6997274.1|CCAP
OG0000835	LOC6596106|XP_026845571.1|DPER	CCAP1982_LOCUS12097|CAD7003659.1|CCAP
OG0000836	LOC6593736|XP_002018994.1|DPER, LOC6588819|XP_026844483.1|DPER	CCAP1982_LOCUS5624|CAD6996957.1|CCAP
OG0000839	LOC6588158|XP_002014122.1|DPER	CCAP1982_LOCUS770|CAD6991879.1|CCAP
OG0000841	LOC6594661|XP_026839925.1|DPER	CCAP1982_LOCUS4224|CAD6995511.1|CCAP
OG0000842	LOC6590549|XP_002016229.1|DPER, LOC6594960|XP_002020328.1|DPER	CCAP1982_LOCUS21103|CAD7013014.1|CCAP
OG0000843	LOC6590498|XP_002015647.1|DPER	CCAP1982_LOCUS5498|CAD6996825.1|CCAP
OG0000844	LOC6590403|XP_026841066.1|DPER, LOC6594387|XP_002019479.1|DPER	CCAP1982_LOCUS21108|CAD7013021.1|CCAP
OG0000846	LOC6595165|XP_002020292.1|DPER	CCAP1982_LOCUS1614|CAD6992773.1|CCAP
OG0000847	LOC6592365|XP_026841411.1|DPER, LOC6600967|XP_002026005.1|DPER	CCAP1982_LOCUS7164|CAD6998586.1|CCAP
OG0000848	LOC6589833|XP_002014883.1|DPER	CCAP1982_LOCUS8247|CAD6999721.1|CCAP
OG0000848	LOC6593611|XP_026842935.1|DPER	CCAP1982_LOCUS8237|CAD6999711.1|CCAP
OG0000849	LOC6589203|XP_002014693.2|DPER, LOC6595483|XP_002020655.2|DPER	CCAP1982_LOCUS8441|CAD6999928.1|CCAP, CCAP1982_LOCUS8442|CAD6999929.1|CCAP, CCAP1982_LOCUS8443|CAD6999930.1|CCAP
OG0000850	LOC6591274|XP_026842882.1|DPER, LOC6591273|XP_002016028.1|DPER	CCAP1982_LOCUS22786|CAD7014819.1|CCAP
OG0000856	LOC6603334|XP_002028318.2|DPER	CCAP1982_LOCUS13873|CAD7005513.1|CCAP
OG0000858	LOC6587497|XP_002013881.2|DPER	CCAP1982_LOCUS3995|CAD6995275.1|CCAP
OG0000860	LOC6601812|XP_002026866.2|DPER, LOC6600603|XP_026847504.1|DPER	CCAP1982_LOCUS12607|CAD7004188.1|CCAP
OG0000861	LOC6592524|XP_002018226.1|DPER	CCAP1982_LOCUS23355|CAD7015412.1|CCAP
OG0000863	LOC6587223|XP_026840514.1|DPER	CCAP1982_LOCUS13300|CAD7004917.1|CCAP, CCAP1982_LOCUS13301|CAD7004918.1|CCAP
OG0000865	LOC113565492|XP_026843465.1|DPER, LOC6591425|XP_002017483.1|DPER	CCAP1982_LOCUS4953|CAD6996270.1|CCAP
OG0000866	LOC6595636|XP_026844147.1|DPER, LOC113565826|XP_026844884.1|DPER, LOC6595635|XP_026844890.1|DPER	CCAP1982_LOCUS8871|CAD7000396.1|CCAP
OG0000867	LOC6588971|XP_002014334.2|DPER	CCAP1982_LOCUS6476|CAD6997852.1|CCAP
OG0000869	LOC6594511|XP_002019494.1|DPER	CCAP1982_LOCUS4368|CAD6995661.1|CCAP, CCAP1982_LOCUS4369|CAD6995662.1|CCAP
OG0000870	LOC6591305|XP_002015634.2|DPER	CCAP1982_LOCUS20504|CAD7012418.1|CCAP
OG0000871	LOC6592775|XP_002018017.1|DPER	CCAP1982_LOCUS19771|CAD7011687.1|CCAP
OG0000872	LOC6590019|XP_026842873.1|DPER	CCAP1982_LOCUS21128|CAD7013046.1|CCAP
OG0000873	LOC6602179|XP_002027219.2|DPER	CCAP1982_LOCUS11691|CAD7003230.1|CCAP
OG0000875	LOC6596981|XP_026845268.1|DPER	CCAP1982_LOCUS2405|CAD6993595.1|CCAP
OG0000875	LOC6603330|XP_002028307.1|DPER	CCAP1982_LOCUS14457|CAD7006125.1|CCAP
OG0000878	LOC6590314|XP_002015859.2|DPER, LOC6589143|XP_002014433.1|DPER	CCAP1982_LOCUS20172|CAD7012072.1|CCAP, CCAP1982_LOCUS20173|CAD7012073.1|CCAP, CCAP1982_LOCUS20174|CAD7012074.1|CCAP, CCAP1982_LOCUS20175|CAD7012075.1|CCAP
OG0000885	LOC6588136|XP_026844274.1|DPER	CCAP1982_LOCUS3879|CAD6995158.1|CCAP
OG0000886	LOC6588267|XP_002013844.1|DPER	CCAP1982_LOCUS2115|CAD6993301.1|CCAP
OG0000888	LOC6601087|XP_026847373.1|DPER	CCAP1982_LOCUS11353|CAD7002884.1|CCAP, CCAP1982_LOCUS11349|CAD7002880.1|CCAP
OG0000889	LOC6603424|XP_002028402.1|DPER	CCAP1982_LOCUS13751|CAD7005391.1|CCAP
OG0000890	LOC6590086|XP_026842302.1|DPER, LOC6595015|XP_002020168.1|DPER, LOC6588946|XP_026844233.1|DPER	CCAP1982_LOCUS23265|CAD7015320.1|CCAP
OG0000891	LOC6595443|XP_002020864.1|DPER	CCAP1982_LOCUS8035|CAD6999510.1|CCAP
OG0000892	LOC6598870|XP_002024043.1|DPER, LOC6601807|XP_026848560.1|DPER	CCAP1982_LOCUS14260|CAD7005922.1|CCAP
OG0000893	LOC6594271|XP_026850537.1|DPER	CCAP1982_LOCUS4761|CAD6996054.1|CCAP
OG0000894	LOC6604218|XP_026850863.1|DPER, LOC113567429|XP_026851017.1|DPER, LOC6594290|XP_002019938.1|DPER	CCAP1982_LOCUS5163|CAD6996494.1|CCAP
OG0000895	LOC6590707|XP_002015991.1|DPER, LOC6590708|XP_002015992.1|DPER	CCAP1982_LOCUS22848|CAD7014884.1|CCAP
OG0000897	LOC6591720|XP_002016897.1|DPER	CCAP1982_LOCUS357|CAD6991430.1|CCAP
OG0000897	LOC6591723|XP_002016900.1|DPER	CCAP1982_LOCUS354|CAD6991427.1|CCAP
OG0000898	LOC6593119|XP_002017618.2|DPER, LOC6600839|XP_002025933.1|DPER	CCAP1982_LOCUS251|CAD6991322.1|CCAP
OG0000899	LOC6587346|XP_002013665.2|DPER	CCAP1982_LOCUS2195|CAD6993379.1|CCAP
OG0000900	LOC6591271|XP_002016026.1|DPER, LOC6591270|XP_002016025.1|DPER	CCAP1982_LOCUS22789|CAD7014822.1|CCAP
OG0000901	LOC6592414|XP_002018059.1|DPER, LOC6592413|XP_002018058.1|DPER	CCAP1982_LOCUS19938|CAD7011828.1|CCAP, CCAP1982_LOCUS19939|CAD7011829.1|CCAP
OG0000909	LOC6587755|XP_002013677.1|DPER	CCAP1982_LOCUS3768|CAD6995038.1|CCAP
OG0000911	LOC6592441|XP_002017786.1|DPER	CCAP1982_LOCUS21662|CAD7013610.1|CCAP
OG0000912	LOC6596066|XP_002021223.1|DPER	CCAP1982_LOCUS14320|CAD7005984.1|CCAP
OG0000913	LOC6595962|XP_026845486.1|DPER	CCAP1982_LOCUS10773|CAD7002278.1|CCAP
OG0000914	LOC6590248|XP_002016540.2|DPER	CCAP1982_LOCUS21261|CAD7013190.1|CCAP
OG0000915	LOC6590742|XP_002016005.1|DPER	CCAP1982_LOCUS21547|CAD7013485.1|CCAP
OG0000916	LOC6589575|XP_026843929.1|DPER	CCAP1982_LOCUS8269|CAD6999743.1|CCAP
OG0000917	LOC113567376|XP_026850823.1|DPER, LOC6596519|XP_026842953.1|DPER	CCAP1982_LOCUS8922|CAD7000445.1|CCAP
OG0000918	LOC6597991|XP_026843116.1|DPER	CCAP1982_LOCUS5537|CAD6996863.1|CCAP
OG0000922	LOC6601884|XP_002026933.1|DPER	CCAP1982_LOCUS12740|CAD7004321.1|CCAP, CCAP1982_LOCUS12739|CAD7004320.1|CCAP, CCAP1982_LOCUS12737|CAD7004318.1|CCAP
OG0000923	LOC6588607|XP_002013143.1|DPER	CCAP1982_LOCUS5176|CAD6996508.1|CCAP, CCAP1982_LOCUS22264|CAD7014261.1|CCAP
OG0000925	LOC6595306|XP_002020433.1|DPER	CCAP1982_LOCUS1840|CAD6993005.1|CCAP
OG0000927	LOC6587478|XP_026851109.1|DPER, LOC6588632|XP_002013985.1|DPER	CCAP1982_LOCUS3546|CAD6994815.1|CCAP, CCAP1982_LOCUS3625|CAD6994890.1|CCAP
OG0000928	LOC6593515|XP_002019206.1|DPER, LOC6593514|XP_002019205.1|DPER	CCAP1982_LOCUS5385|CAD6996701.1|CCAP
OG0000930	LOC6596037|XP_026845721.1|DPER, LOC6596024|XP_002020974.1|DPER	CCAP1982_LOCUS12351|CAD7003926.1|CCAP
OG0000931	LOC6589927|XP_026841117.1|DPER, LOC6602442|XP_002027477.2|DPER	CCAP1982_LOCUS14267|CAD7005929.1|CCAP
OG0000932	LOC6596002|XP_026845375.1|DPER	CCAP1982_LOCUS13477|CAD7005115.1|CCAP, CCAP1982_LOCUS13478|CAD7005116.1|CCAP
OG0000932	LOC6596025|XP_002021024.2|DPER	CCAP1982_LOCUS13476|CAD7005114.1|CCAP
OG0000935	LOC6587608|XP_026850512.1|DPER	CCAP1982_LOCUS3212|CAD6994467.1|CCAP
OG0000936	LOC6592150|XP_026848428.1|DPER, LOC6599140|XP_002024374.1|DPER	CCAP1982_LOCUS4121|CAD6995403.1|CCAP
OG0000937	LOC6587331|XP_026850563.1|DPER	CCAP1982_LOCUS3421|CAD6994686.1|CCAP, CCAP1982_LOCUS3422|CAD6994687.1|CCAP
OG0000939	LOC113565908|XP_026845080.1|DPER, LOC6589789|XP_002014636.1|DPER	CCAP1982_LOCUS8572|CAD7000071.1|CCAP
OG0000942	LOC113566490|XP_026848093.1|DPER	CCAP1982_LOCUS13068|CAD7004674.1|CCAP
OG0000943	LOC6589929|XP_002015880.1|DPER	CCAP1982_LOCUS23191|CAD7015240.1|CCAP
OG0000945	LOC6601058|XP_026849742.1|DPER	CCAP1982_LOCUS22125|CAD7014119.1|CCAP
OG0000947	LOC6591001|XP_002016565.1|DPER	CCAP1982_LOCUS19572|CAD7011472.1|CCAP
OG0000948	LOC6601703|XP_026849928.1|DPER, LOC113566910|XP_026849921.1|DPER, LOC113566912|XP_026849923.1|DPER, LOC113566916|XP_026849929.1|DPER, LOC113566909|XP_026849920.1|DPER, LOC113566915|XP_026849927.1|DPER, LOC113566911|XP_026849922.1|DPER, LOC113566913|XP_026849925.1|DPER	CCAP1982_LOCUS11573|CAD7003110.1|CCAP
OG0000951	LOC6598701|XP_002023880.1|DPER, LOC6603038|XP_002028060.1|DPER	CCAP1982_LOCUS166|CAD6991229.1|CCAP
OG0000952	LOC6595403|XP_002020876.2|DPER	CCAP1982_LOCUS7797|CAD6999267.1|CCAP
OG0000954	LOC6603167|XP_002028163.1|DPER, LOC6603169|XP_002028165.1|DPER	CCAP1982_LOCUS8898|CAD7000422.1|CCAP, CCAP1982_LOCUS8895|CAD7000419.1|CCAP, CCAP1982_LOCUS19795|CAD7011710.1|CCAP
OG0000955	LOC6595114|XP_002020188.1|DPER	CCAP1982_LOCUS21840|CAD7013820.1|CCAP
OG0000955	LOC6595113|XP_002020187.1|DPER	CCAP1982_LOCUS481|CAD6991562.1|CCAP
OG0000956	LOC6594446|XP_002019911.1|DPER, LOC6594329|XP_026850339.1|DPER	CCAP1982_LOCUS4932|CAD6996249.1|CCAP, CCAP1982_LOCUS4465|CAD6995762.1|CCAP
OG0000957	LOC6590178|XP_026842773.1|DPER, LOC6589982|XP_002016330.1|DPER	CCAP1982_LOCUS13628|CAD7005271.1|CCAP
OG0000958	LOC6588630|XP_002013874.2|DPER, LOC113564895|XP_026839941.1|DPER, LOC6587250|XP_002013872.2|DPER, LOC6592506|XP_002018322.1|DPER	CCAP1982_LOCUS4000|CAD6995281.1|CCAP
OG0000959	LOC6595823|XP_002021300.1|DPER, LOC6599608|XP_002024698.2|DPER	CCAP1982_LOCUS19918|CAD7011808.1|CCAP
OG0000961	LOC6601868|XP_002026917.2|DPER, LOC6601871|XP_002026920.1|DPER	CCAP1982_LOCUS14090|CAD7005739.1|CCAP
OG0000964	LOC6590064|XP_026841347.1|DPER, LOC113566696|XP_026849250.1|DPER	CCAP1982_LOCUS19682|CAD7011593.1|CCAP
OG0000966	LOC6595173|XP_002020428.1|DPER	CCAP1982_LOCUS5066|CAD6996391.1|CCAP
OG0000968	LOC6599768|XP_002024888.1|DPER	CCAP1982_LOCUS11834|CAD7003375.1|CCAP
OG0000969	LOC6600916|XP_002025925.1|DPER	CCAP1982_LOCUS23334|CAD7015390.1|CCAP
OG0000970	LOC6597419|XP_002022427.2|DPER, LOC6597420|XP_002022428.2|DPER, LOC6594924|XP_026850452.1|DPER	CCAP1982_LOCUS2746|CAD6993961.1|CCAP
OG0000971	LOC6589751|XP_026844021.1|DPER	CCAP1982_LOCUS8220|CAD6999693.1|CCAP
OG0000972	LOC6601465|XP_026847757.1|DPER	CCAP1982_LOCUS11059|CAD7002571.1|CCAP
OG0000974	LOC6603288|XP_002028269.1|DPER	CCAP1982_LOCUS12256|CAD7003823.1|CCAP, CCAP1982_LOCUS12257|CAD7003824.1|CCAP
OG0000975	LOC6588475|XP_002012986.1|DPER	CCAP1982_LOCUS5108|CAD6996435.1|CCAP, CCAP1982_LOCUS5109|CAD6996436.1|CCAP
OG0000975	LOC6594595|XP_002019385.1|DPER	CCAP1982_LOCUS5107|CAD6996434.1|CCAP
OG0000976	LOC6591570|XP_026847216.1|DPER	CCAP1982_LOCUS4860|CAD6996168.1|CCAP, CCAP1982_LOCUS4863|CAD6996171.1|CCAP
OG0000977	LOC6594498|XP_026850315.1|DPER, LOC6594499|XP_026850299.1|DPER	CCAP1982_LOCUS4904|CAD6996216.1|CCAP, CCAP1982_LOCUS4902|CAD6996214.1|CCAP
OG0000978	LOC6594613|XP_002019836.1|DPER	CCAP1982_LOCUS4767|CAD6996059.1|CCAP
OG0000979	LOC6592635|XP_026841348.1|DPER	CCAP1982_LOCUS1023|CAD6992145.1|CCAP
OG0000982	LOC113567341|XP_026850659.1|DPER	CCAP1982_LOCUS2938|CAD6994173.1|CCAP
OG0000984	LOC113565425|XP_026843167.1|DPER, LOC113565659|XP_026844128.1|DPER	CCAP1982_LOCUS5396|CAD6996713.1|CCAP, CCAP1982_LOCUS9002|CAD7000524.1|CCAP
OG0000992	LOC6587813|XP_002014097.1|DPER	CCAP1982_LOCUS4021|CAD6995302.1|CCAP
OG0000995	LOC6593313|XP_002018652.1|DPER	CCAP1982_LOCUS22836|CAD7014872.1|CCAP
OG0000996	LOC6600948|XP_002026019.1|DPER	CCAP1982_LOCUS21390|CAD7013320.1|CCAP
OG0000997	LOC6590895|XP_026840602.1|DPER	CCAP1982_LOCUS23125|CAD7015172.1|CCAP
OG0000998	LOC113566327|XP_026847309.1|DPER	CCAP1982_LOCUS11159|CAD7002677.1|CCAP
OG0001000	LOC6603247|XP_026841996.1|DPER	CCAP1982_LOCUS7177|CAD6998602.1|CCAP
OG0001001	LOC6593132|XP_026842467.1|DPER	CCAP1982_LOCUS7241|CAD6998682.1|CCAP
OG0001002	LOC113565648|XP_026844089.1|DPER	CCAP1982_LOCUS8673|CAD7000182.1|CCAP, CCAP1982_LOCUS8675|CAD7000184.1|CCAP, CCAP1982_LOCUS8672|CAD7000181.1|CCAP
OG0001004	LOC6594320|XP_002019363.1|DPER	CCAP1982_LOCUS519|CAD6991602.1|CCAP
OG0001005	LOC6600156|XP_002025239.2|DPER	CCAP1982_LOCUS13375|CAD7004999.1|CCAP
OG0001006	LOC6600640|XP_002025651.2|DPER	CCAP1982_LOCUS13426|CAD7005058.1|CCAP
OG0001007	LOC6590156|XP_002016578.1|DPER	CCAP1982_LOCUS21101|CAD7013012.1|CCAP
OG0001009	LOC6591673|XP_002016888.1|DPER, LOC6594917|XP_002020125.1|DPER	CCAP1982_LOCUS8077|CAD6999557.1|CCAP
OG0001013	LOC113566022|XP_026845559.1|DPER, LOC6596028|XP_002021027.1|DPER	CCAP1982_LOCUS13472|CAD7005110.1|CCAP
OG0001014	LOC6602288|XP_002027347.2|DPER, LOC6602325|XP_002027339.1|DPER	CCAP1982_LOCUS14739|CAD7006419.1|CCAP
OG0001019	LOC6587304|XP_002013005.1|DPER	CCAP1982_LOCUS3433|CAD6994698.1|CCAP
OG0001021	LOC6593528|XP_026842964.1|DPER	CCAP1982_LOCUS6394|CAD6997764.1|CCAP
OG0001021	LOC113565421|XP_026843158.1|DPER	CCAP1982_LOCUS20092|CAD7011981.1|CCAP
OG0001024	LOC6588193|XP_002012994.1|DPER	CCAP1982_LOCUS3439|CAD6994704.1|CCAP, CCAP1982_LOCUS3438|CAD6994703.1|CCAP
OG0001025	LOC6596133|XP_002021097.1|DPER	CCAP1982_LOCUS14956|CAD7006653.1|CCAP
OG0001026	LOC6590551|XP_002016231.1|DPER	CCAP1982_LOCUS21674|CAD7013623.1|CCAP
OG0001027	LOC6595821|XP_026845283.1|DPER	CCAP1982_LOCUS11668|CAD7003208.1|CCAP
OG0001028	LOC6596609|XP_002021605.1|DPER	CCAP1982_LOCUS8649|CAD7000156.1|CCAP
OG0001031	LOC6593548|XP_026843852.1|DPER	CCAP1982_LOCUS6157|CAD6997518.1|CCAP
OG0001031	LOC6593647|XP_026844596.1|DPER	CCAP1982_LOCUS6156|CAD6997517.1|CCAP
OG0001034	LOC6589513|XP_026844027.1|DPER, LOC6602157|XP_026847975.1|DPER	CCAP1982_LOCUS13833|CAD7005473.1|CCAP
OG0001042	LOC6595062|XP_002020416.1|DPER	CCAP1982_LOCUS1764|CAD6992931.1|CCAP
OG0001044	LOC6590851|XP_002016364.1|DPER	CCAP1982_LOCUS21192|CAD7013119.1|CCAP, CCAP1982_LOCUS21189|CAD7013116.1|CCAP, CCAP1982_LOCUS21193|CAD7013120.1|CCAP
OG0001045	LOC6590815|XP_026841175.1|DPER	CCAP1982_LOCUS20913|CAD7012813.1|CCAP
OG0001046	LOC6592667|XP_002018391.1|DPER	CCAP1982_LOCUS19960|CAD7011851.1|CCAP
OG0001047	LOC6592751|XP_002017868.1|DPER	CCAP1982_LOCUS20366|CAD7012270.1|CCAP
OG0001048	LOC6592711|XP_002018078.1|DPER	CCAP1982_LOCUS21371|CAD7013300.1|CCAP
OG0001049	LOC6595456|XP_002020889.1|DPER, LOC6599675|XP_002024807.2|DPER	CCAP1982_LOCUS12233|CAD7003800.1|CCAP, CCAP1982_LOCUS12232|CAD7003799.1|CCAP
OG0001050	LOC6587782|XP_002012768.2|DPER, LOC6599758|XP_002024878.1|DPER, LOC6588958|XP_002014341.1|DPER	CCAP1982_LOCUS11755|CAD7003293.1|CCAP
