Orthogroup	DPER.longest_only	DMAU.longest_only
OG0002196	LOC6594677|XP_002019855.1|DPER	LOC117145204|XP_033166659.1|DMAU
OG0002197	LOC6601052|XP_002026107.2|DPER	LOC117141192|XP_033160430.1|DMAU
OG0002198	LOC6594710|XP_026850918.1|DPER	LOC117142567|XP_033162510.1|DMAU
OG0002199	LOC6587200|XP_002013522.1|DPER	LOC117142862|XP_033163010.1|DMAU
OG0002200	LOC6599928|XP_002025056.1|DPER	LOC117148560|XP_033171894.1|DMAU
OG0002202	LOC6587553|XP_026840474.1|DPER	LOC117144448|XP_033165492.1|DMAU
OG0002203	LOC6587461|XP_026849297.1|DPER	LOC117142371|XP_033162192.1|DMAU
OG0002204	LOC6588085|XP_002013932.2|DPER	LOC117143196|XP_033163627.1|DMAU
OG0002205	LOC6587556|XP_002014033.1|DPER	LOC117144730|XP_033165965.1|DMAU
OG0002206	LOC6587956|XP_002013721.1|DPER	LOC117142678|XP_033162707.1|DMAU
OG0002207	LOC6587915|XP_026851117.1|DPER	LOC117144525|XP_033165638.1|DMAU
OG0002208	LOC6587542|XP_002013999.1|DPER	LOC117144919|XP_033166257.1|DMAU
OG0002209	LOC6596914|XP_002021844.1|DPER	LOC117147137|XP_033169807.1|DMAU
OG0002210	LOC6587314|XP_026850986.1|DPER	LOC117145123|XP_033166532.1|DMAU
OG0002211	LOC6587275|XP_026844959.1|DPER	LOC117143846|XP_033164593.1|DMAU
OG0002212	LOC6594944|XP_002020313.1|DPER	LOC117143106|XP_033163479.1|DMAU
OG0002213	LOC6591743|XP_002016981.1|DPER	LOC117145724|XP_033167364.1|DMAU
OG0002214	LOC6587721|XP_026848759.1|DPER	LOC117143713|XP_033164403.1|DMAU
OG0002215	LOC6588325|XP_026849696.1|DPER	LOC117143000|XP_033163250.1|DMAU
OG0002216	LOC6588701|XP_002014942.1|DPER	LOC117142485|XP_033162400.1|DMAU
OG0002217	LOC6588662|XP_002013942.1|DPER	LOC117143383|XP_033163954.1|DMAU
OG0002218	LOC6600208|XP_002025308.1|DPER	LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU
OG0002219	LOC6588596|XP_002013176.1|DPER	LOC117145144|XP_033166575.1|DMAU
OG0002220	LOC6587728|XP_026840282.1|DPER	LOC117145441|XP_033166989.1|DMAU
OG0002221	LOC6602455|XP_026848810.1|DPER	LOC117140700|XP_033159654.1|DMAU
OG0002222	LOC6600849|XP_026841479.1|DPER	LOC117136329|XP_033153074.1|DMAU
OG0002223	LOC6590097|XP_026841067.1|DPER	LOC117136091|XP_033152655.1|DMAU
OG0002224	LOC6602087|XP_026841697.1|DPER	LOC117136078|XP_033152637.1|DMAU
OG0002225	LOC113566335|XP_026847377.1|DPER, LOC6599861|XP_026847296.1|DPER	LOC117140967|XP_033160083.1|DMAU
OG0002226	LOC6591117|XP_002015498.1|DPER	LOC117136178|XP_033152811.1|DMAU
OG0002227	LOC6591129|XP_026842707.1|DPER	LOC117136100|XP_033152685.1|DMAU
OG0002228	LOC6591085|XP_002015705.1|DPER	LOC117136665|XP_033153556.1|DMAU
OG0002229	LOC6600962|XP_002026000.2|DPER	LOC117135533|XP_033151695.1|DMAU
OG0002230	LOC6593222|XP_026842436.1|DPER	LOC117137764|XP_033155274.1|DMAU
OG0002231	LOC6591215|XP_026841926.1|DPER	LOC117136271|XP_033152991.1|DMAU
OG0002232	LOC6600911|XP_002025920.2|DPER	LOC117135755|XP_033152102.1|DMAU
OG0002233	LOC6596223|XP_026845508.1|DPER	LOC117139820|XP_033158343.1|DMAU
OG0002235	LOC6593202|XP_026840927.1|DPER	LOC117135967|XP_033152460.1|DMAU
OG0002236	LOC6591044|XP_002016555.1|DPER	LOC117138523|XP_033156552.1|DMAU
OG0002237	LOC6590016|XP_026842044.1|DPER	LOC117136231|XP_033152902.1|DMAU
OG0002238	LOC6590056|XP_026841412.1|DPER	LOC117135940|XP_033152411.1|DMAU
OG0002239	LOC6590391|XP_002015657.1|DPER	LOC117135780|XP_033152144.1|DMAU
OG0002240	LOC6593173|XP_026842325.1|DPER	LOC117135866|XP_033152286.1|DMAU
OG0002241	LOC6599773|XP_026847339.1|DPER	LOC117141574|XP_033160978.1|DMAU
OG0002242	LOC6601222|XP_026848088.1|DPER	LOC117141226|XP_033160475.1|DMAU
OG0002243	LOC6587962|XP_002013339.2|DPER	LOC117144170|XP_033165103.1|DMAU
OG0002244	LOC6601876|XP_026849339.1|DPER	LOC117139964|XP_033158554.1|DMAU
OG0002245	LOC6599864|XP_026847376.1|DPER	LOC117139865|XP_033158413.1|DMAU
OG0002246	LOC6590787|XP_026842432.1|DPER	LOC117137110|XP_033154288.1|DMAU
OG0002247	LOC113565134|XP_026841820.1|DPER	LOC117136438|XP_033153244.1|DMAU
OG0002248	LOC6599785|XP_026847279.1|DPER	LOC117139501|XP_033157723.1|DMAU
OG0002249	LOC6601240|XP_002026298.1|DPER	LOC117141202|XP_033160445.1|DMAU
OG0002250	LOC6593078|XP_002017891.2|DPER	LOC117137931|XP_033155575.1|DMAU
OG0002251	LOC6593080|XP_026841871.1|DPER	LOC117137656|XP_033155084.1|DMAU
OG0002252	LOC6593263|XP_026842481.1|DPER	LOC117137419|XP_033154739.1|DMAU
OG0002253	LOC113565115|XP_026841668.1|DPER	LOC117138302|XP_033156193.1|DMAU
OG0002254	LOC6595228|XP_026851275.1|DPER	LOC117143114|XP_033163490.1|DMAU
OG0002255	LOC6595322|XP_002020449.1|DPER, LOC6597662|XP_002022839.1|DPER	LOC117146438|XP_033168542.1|DMAU
OG0002256	LOC6592513|XP_026842691.1|DPER	LOC117135421|XP_033151465.1|DMAU
OG0002257	LOC6593061|XP_002018473.1|DPER	LOC117138324|XP_033156251.1|DMAU
OG0002258	LOC6603028|XP_002028010.1|DPER	LOC117140748|XP_033159720.1|DMAU
OG0002259	LOC6603559|XP_026845768.1|DPER	LOC117148462|XP_033171725.1|DMAU
OG0002260	LOC6602287|XP_026848557.1|DPER, LOC6591657|XP_002016852.1|DPER	LOC117139535|XP_033157799.1|DMAU
OG0002261	LOC6594993|XP_002020159.1|DPER, LOC6602361|XP_002027440.1|DPER	LOC117139398|XP_033157556.1|DMAU
OG0002262	LOC6593039|XP_002017716.2|DPER	LOC117136164|XP_033152797.1|DMAU
OG0002263	LOC6599802|XP_002024972.1|DPER, LOC113566325|XP_026847289.1|DPER	LOC117139338|XP_033157476.1|DMAU
OG0002264	LOC6600851|XP_026841478.1|DPER	LOC117136327|XP_033153073.1|DMAU
OG0002265	LOC6604026|XP_026847851.1|DPER	LOC117139851|XP_033158389.1|DMAU
OG0002266	LOC6596960|XP_002022158.1|DPER	LOC117140229|XP_033158919.1|DMAU
OG0002267	LOC6600580|XP_002025635.1|DPER	LOC117139740|XP_033158188.1|DMAU
OG0002268	LOC6601150|XP_002026282.1|DPER	LOC117139324|XP_033157460.1|DMAU
OG0002269	LOC6601553|XP_002026673.1|DPER	LOC117136099|XP_033152671.1|DMAU
OG0002270	LOC6592294|XP_026842464.1|DPER	LOC117136449|XP_033153257.1|DMAU
OG0002271	LOC6603023|XP_002028044.1|DPER	LOC117141543|XP_033160937.1|DMAU
OG0002272	LOC6600273|XP_002025386.1|DPER	LOC117142116|XP_033161903.1|DMAU
OG0002273	LOC6596041|XP_026845315.1|DPER	LOC117140423|XP_033159199.1|DMAU
OG0002274	LOC6595841|XP_026845577.1|DPER	LOC117140838|XP_033159837.1|DMAU
OG0002275	LOC6601224|XP_026848057.1|DPER, LOC6601225|XP_026848046.1|DPER	LOC117140282|XP_033159001.1|DMAU
OG0002276	LOC6599596|XP_026849547.1|DPER	LOC117140015|XP_033158626.1|DMAU
OG0002277	LOC6599522|XP_026849434.1|DPER	LOC117140594|XP_033159493.1|DMAU
OG0002278	LOC6600295|XP_026849044.1|DPER	LOC117140077|XP_033158720.1|DMAU
OG0002279	LOC113566754|XP_026849588.1|DPER	LOC117139560|XP_033157846.1|DMAU
OG0002280	LOC6600552|XP_026847650.1|DPER	LOC117140990|XP_033160132.1|DMAU
OG0002281	LOC6600621|XP_002025732.2|DPER	LOC117139189|XP_033157249.1|DMAU
OG0002282	LOC6601066|XP_026847283.1|DPER	LOC117141966|XP_033161654.1|DMAU
OG0002283	LOC6592404|XP_002018149.2|DPER	LOC117138076|XP_033155790.1|DMAU
OG0002284	LOC6590713|XP_002016245.1|DPER	LOC117138421|XP_033156418.1|DMAU
OG0002285	LOC6597532|XP_002022662.1|DPER	LOC117147380|XP_033170141.1|DMAU
OG0002286	LOC6590260|XP_002015890.1|DPER	LOC117136949|XP_033153989.1|DMAU
OG0002287	LOC6593124|XP_026841043.1|DPER	LOC117136310|XP_033153048.1|DMAU
OG0002288	LOC6603024|XP_026849489.1|DPER	LOC117141542|XP_033160932.1|DMAU
OG0002289	LOC6602478|XP_002027508.1|DPER	LOC117141424|XP_033160747.1|DMAU
OG0002290	LOC6589138|XP_026844126.1|DPER	LOC117143128|XP_033163513.1|DMAU
OG0002291	LOC6602059|XP_026842277.1|DPER	LOC117137345|XP_033154630.1|DMAU
OG0002292	LOC6590789|XP_026840971.1|DPER	LOC117137065|XP_033154170.1|DMAU
OG0002293	LOC6590578|XP_002015383.2|DPER	LOC117137532|XP_033154909.1|DMAU
OG0002294	LOC6604232|XP_002029153.1|DPER	LOC117143864|XP_033164621.1|DMAU
OG0002295	LOC6593530|XP_026843685.1|DPER	LOC117149886|XP_033172721.1|DMAU
OG0002296	LOC6589539|XP_026843886.1|DPER	LOC117144011|XP_033164860.1|DMAU
OG0002297	LOC6594497|XP_026850320.1|DPER	LOC117142435|XP_033162287.1|DMAU
OG0002298	LOC6590157|XP_002016579.1|DPER	LOC117138456|XP_033156474.1|DMAU
OG0002299	LOC6597756|XP_002022887.1|DPER	LOC117138375|XP_033156334.1|DMAU
OG0002300	LOC6596553|XP_002021690.1|DPER	LOC117150662|XP_033173542.1|DMAU
OG0002301	LOC6593447|XP_002018729.2|DPER	LOC117147318|XP_033170098.1|DMAU
OG0002302	LOC6593948|XP_026843102.1|DPER	LOC117135264|XP_033151305.1|DMAU
OG0002303	LOC6597530|XP_002022660.1|DPER	LOC117148887|XP_033172482.1|DMAU
OG0002304	LOC6593692|XP_026843243.1|DPER	LOC117148870|XP_033172436.1|DMAU
OG0002305	LOC6603350|XP_002028331.1|DPER	LOC117140177|XP_033158843.1|DMAU
OG0002306	LOC6593633|XP_002019099.2|DPER	LOC117150885|XP_033173913.1|DMAU
OG0002307	LOC6589783|XP_026844609.1|DPER	LOC117150512|XP_033173310.1|DMAU
OG0002308	LOC6589537|XP_002014503.1|DPER	LOC117136654|XP_033153548.1|DMAU
OG0002309	LOC6588817|XP_002015178.1|DPER	LOC117150704|XP_033173607.1|DMAU
OG0002310	LOC6593673|XP_026843492.1|DPER	LOC117138580|XP_033156651.1|DMAU
OG0002311	LOC6593473|XP_026843994.1|DPER	LOC117140604|XP_033159509.1|DMAU
OG0002312	LOC6593582|XP_002018873.1|DPER	LOC117150436|XP_033173209.1|DMAU
OG0002313	LOC6590937|XP_026840932.1|DPER	LOC117137603|XP_033155012.1|DMAU
OG0002314	LOC6591193|XP_002015442.1|DPER	LOC117135894|XP_033152332.1|DMAU
OG0002315	LOC6590453|XP_002016379.1|DPER	LOC117136771|XP_033153709.1|DMAU
OG0002316	LOC6589508|XP_002015104.1|DPER	LOC117150773|XP_033173705.1|DMAU
OG0002317	LOC6596950|XP_026845329.1|DPER	LOC117142017|XP_033161770.1|DMAU
OG0002318	LOC6595679|XP_002020739.1|DPER	LOC117146583|XP_033168792.1|DMAU
OG0002319	LOC6596268|XP_002021794.1|DPER	LOC117149997|XP_033172778.1|DMAU
OG0002320	LOC6600912|XP_026841450.1|DPER	LOC117138176|XP_033155956.1|DMAU
OG0002321	LOC6590684|XP_026842858.1|DPER	LOC117137428|XP_033154749.1|DMAU
OG0002322	LOC6596604|XP_026843227.1|DPER	LOC117150522|XP_033173333.1|DMAU
OG0002323	LOC6593393|XP_002018605.1|DPER	LOC117136596|XP_033153473.1|DMAU
OG0002324	LOC6602392|XP_026848462.1|DPER	LOC117140132|XP_033158787.1|DMAU
OG0002325	LOC6602306|XP_026848490.1|DPER	LOC117140965|XP_033160082.1|DMAU
OG0002326	LOC6602305|XP_026848484.1|DPER	LOC117139870|XP_033158418.1|DMAU
OG0002327	LOC113567256|XP_026850294.1|DPER	LOC117145809|XP_033167501.1|DMAU, LOC117145811|XP_033167504.1|DMAU
OG0002328	LOC6596469|XP_002021764.2|DPER	LOC117146661|XP_033168897.1|DMAU
OG0002329	LOC6595527|XP_002020662.1|DPER	LOC117135233|XP_033151246.1|DMAU
OG0002330	LOC6595530|XP_002020665.2|DPER	LOC117135234|XP_033151247.1|DMAU
OG0002331	LOC6603101|XP_026847091.1|DPER	LOC117148617|XP_033171996.1|DMAU
OG0002332	LOC6600470|XP_002025567.2|DPER	LOC117140844|XP_033159859.1|DMAU
OG0002333	LOC6592287|XP_002018406.2|DPER	LOC117138652|XP_033156771.1|DMAU
OG0002334	LOC6589290|XP_026844562.1|DPER	LOC117148490|XP_033171764.1|DMAU
OG0002335	LOC6593154|XP_026842269.1|DPER	LOC117138199|XP_033156018.1|DMAU
OG0002336	LOC6601499|XP_002026561.1|DPER	LOC117141775|XP_033161296.1|DMAU
OG0002337	LOC6592945|XP_026842727.1|DPER	LOC117136453|XP_033153263.1|DMAU
OG0002338	LOC6595412|XP_026844508.1|DPER	LOC117148187|XP_033171351.1|DMAU
OG0002339	LOC6596307|XP_026843431.1|DPER	LOC117139204|XP_033157271.1|DMAU
OG0002340	LOC6588680|XP_026844907.1|DPER	LOC117139907|XP_033158514.1|DMAU
OG0002341	LOC6590037|XP_002016311.1|DPER	LOC117137433|XP_033154755.1|DMAU
OG0002342	LOC113565818|XP_026844841.1|DPER, LOC6589852|XP_002014712.2|DPER	LOC117137768|XP_033155659.1|DMAU
OG0002343	LOC6596362|XP_026843831.1|DPER	LOC117151013|XP_033174114.1|DMAU
OG0002344	LOC6603366|XP_026843449.1|DPER	LOC117135601|XP_033151839.1|DMAU
OG0002345	LOC6590471|XP_002016657.1|DPER	LOC117138268|XP_033156124.1|DMAU
OG0002346	LOC6593419|XP_002019125.1|DPER	LOC117150598|XP_033173446.1|DMAU
OG0002347	LOC6603907|XP_026843387.1|DPER, LOC6604621|XP_002029505.2|DPER	LOC117136705|XP_033153615.1|DMAU
OG0002348	LOC6589600|XP_026844433.1|DPER	LOC117136916|XP_033153945.1|DMAU
OG0002349	LOC113565248|XP_026842822.1|DPER	LOC117138275|XP_033156133.1|DMAU
OG0002350	LOC6590470|XP_026842819.1|DPER	LOC117138264|XP_033156119.1|DMAU
OG0002351	LOC6590246|XP_002016538.1|DPER	LOC117137955|XP_033155608.1|DMAU
OG0002352	LOC6592957|XP_002017959.1|DPER	LOC117137886|XP_033155507.1|DMAU
OG0002353	LOC6593813|XP_026843325.1|DPER	LOC117137326|XP_033154604.1|DMAU
OG0002354	LOC6593510|XP_002019151.1|DPER	LOC117145910|XP_033167659.1|DMAU
OG0002355	LOC6597935|XP_026843004.1|DPER	LOC117138171|XP_033155944.1|DMAU
OG0002356	LOC6589486|XP_026844010.1|DPER, LOC6589485|XP_026844154.1|DPER	LOC117140066|XP_033158706.1|DMAU
OG0002357	LOC6587429|XP_026840880.1|DPER	LOC117142500|XP_033162424.1|DMAU
OG0002358	LOC6589675|XP_002014399.1|DPER	LOC117136165|XP_033152801.1|DMAU
OG0002359	LOC6597780|XP_002022983.1|DPER	LOC117147754|XP_033170656.1|DMAU, LOC117147700|XP_033170579.1|DMAU
OG0002360	LOC6589491|XP_002015241.1|DPER	LOC117143165|XP_033163572.1|DMAU
OG0002361	LOC6599074|XP_002024207.1|DPER	LOC117139541|XP_033157807.1|DMAU
OG0002362	LOC6604486|XP_026844222.1|DPER	LOC117140434|XP_033159247.1|DMAU
OG0002363	LOC6589635|XP_002014535.2|DPER, LOC113565896|XP_026845062.1|DPER	LOC117148381|XP_033171633.1|DMAU
OG0002364	LOC6589634|XP_026844545.1|DPER	LOC117137822|XP_033155401.1|DMAU
OG0002365	LOC6589632|XP_002014532.1|DPER	LOC117143796|XP_033164534.1|DMAU
OG0002366	LOC6589168|XP_002015025.1|DPER	LOC117139700|XP_033158106.1|DMAU
OG0002367	LOC6589374|XP_002014900.2|DPER	LOC117141606|XP_033161016.1|DMAU
OG0002368	LOC113565870|XP_026845031.1|DPER, LOC6589704|XP_002014227.1|DPER	LOC117135162|XP_033151114.1|DMAU
OG0002369	LOC6594007|XP_026850578.1|DPER, LOC6597310|XP_002022498.1|DPER	LOC117147568|XP_033170402.1|DMAU
OG0002370	LOC6598096|XP_002023238.2|DPER	LOC117150525|XP_033173339.1|DMAU
OG0002371	LOC6598011|XP_002023236.1|DPER	LOC117146264|XP_033168134.1|DMAU
OG0002372	LOC6595592|XP_026844382.1|DPER	LOC117150697|XP_033173600.1|DMAU
OG0002373	LOC6589079|XP_026844909.1|DPER	LOC117135205|XP_033151181.1|DMAU
OG0002374	LOC6587816|XP_026839980.1|DPER	LOC117142274|XP_033162043.1|DMAU
OG0002375	LOC6587771|XP_002013145.1|DPER	LOC117142777|XP_033162856.1|DMAU
OG0002376	LOC6593430|XP_026843383.1|DPER	LOC117140820|XP_033159821.1|DMAU
OG0002377	LOC6591400|XP_002017175.1|DPER	LOC117144383|XP_033165407.1|DMAU
OG0002378	LOC6595809|XP_002021321.1|DPER	LOC117142104|XP_033161880.1|DMAU
OG0002379	LOC6588865|XP_002015314.1|DPER	LOC117141491|XP_033160871.1|DMAU
OG0002380	LOC6603079|XP_002028121.1|DPER	LOC117147062|XP_033169712.1|DMAU
OG0002381	LOC6592298|XP_002017629.1|DPER	LOC117138445|XP_033156449.1|DMAU
OG0002382	LOC6597498|XP_026849288.1|DPER	LOC117146594|XP_033168807.1|DMAU
OG0002383	LOC6600505|XP_026847552.1|DPER	LOC117140391|XP_033159149.1|DMAU
OG0002384	LOC6600767|XP_002025835.1|DPER	LOC117146766|XP_033169158.1|DMAU
OG0002385	LOC6601998|XP_002027051.1|DPER	LOC117146257|XP_033168102.1|DMAU
OG0002386	LOC6594524|XP_002019466.1|DPER	LOC117145512|XP_033167092.1|DMAU
OG0002387	LOC6587925|XP_026841474.1|DPER	LOC117144477|XP_033165544.1|DMAU
OG0002388	LOC6594500|XP_026850394.1|DPER	LOC117142705|XP_033162755.1|DMAU
OG0002389	LOC113565959|XP_026845188.1|DPER, LOC6595224|XP_002020197.1|DPER	LOC117145535|XP_033167120.1|DMAU
OG0002390	LOC6596646|XP_002021654.1|DPER	LOC117150414|XP_033173172.1|DMAU
OG0002391	LOC6600920|XP_002026048.1|DPER	LOC117137438|XP_033154764.1|DMAU
OG0002392	LOC6603960|XP_026847368.1|DPER	LOC117141322|XP_033160607.1|DMAU
OG0002393	LOC6599766|XP_026847358.1|DPER, LOC6594560|XP_002019579.2|DPER	LOC117139630|XP_033157979.1|DMAU
OG0002394	LOC6591854|XP_026850971.1|DPER	LOC117142308|XP_033162091.1|DMAU
OG0002395	LOC6594072|XP_002019732.1|DPER	LOC117144465|XP_033165518.1|DMAU
OG0002396	LOC6591255|XP_002015455.2|DPER	LOC117138417|XP_033156405.1|DMAU
OG0002397	LOC6590761|XP_002015393.1|DPER	LOC117137696|XP_033155156.1|DMAU
OG0002398	LOC6599958|XP_026849157.1|DPER	LOC117146953|XP_033169505.1|DMAU
OG0002399	LOC6601643|XP_026841739.1|DPER	LOC117137773|XP_033155286.1|DMAU
OG0002400	LOC6591310|XP_002016133.2|DPER	LOC117136047|XP_033152581.1|DMAU
OG0002401	LOC6602528|XP_026846885.1|DPER	LOC117146322|XP_033168276.1|DMAU
OG0002402	LOC6594172|XP_026840022.1|DPER	LOC117144737|XP_033165976.1|DMAU
OG0002403	LOC6594171|XP_002019441.1|DPER	LOC117145260|XP_033166734.1|DMAU
OG0002404	LOC6594685|XP_026850451.1|DPER	LOC117145996|XP_033167801.1|DMAU
OG0002405	LOC6591538|XP_002017182.2|DPER	LOC117144879|XP_033166181.1|DMAU
OG0002406	LOC6599718|XP_002024903.1|DPER	LOC117140489|XP_033159339.1|DMAU
OG0002407	LOC6588174|XP_002013182.1|DPER	LOC117142537|XP_033162474.1|DMAU
OG0002408	LOC6591342|XP_002017169.1|DPER	LOC117143065|XP_033163413.1|DMAU
OG0002409	LOC6601959|XP_002027009.2|DPER	LOC117139550|XP_033157832.1|DMAU
OG0002410	LOC6594640|XP_002019933.1|DPER	LOC117144167|XP_033165093.1|DMAU
OG0002411	LOC6594699|XP_002019626.1|DPER	LOC117143397|XP_033163977.1|DMAU
OG0002412	LOC113564953|XP_026840478.1|DPER	LOC117141953|XP_033161600.1|DMAU
OG0002413	LOC6599942|XP_026849127.1|DPER	LOC117146537|XP_033168703.1|DMAU
OG0002414	LOC6601016|XP_002026138.1|DPER	LOC117141932|XP_033161561.1|DMAU
OG0002415	LOC6591585|XP_026849369.1|DPER	LOC117143530|XP_033164152.1|DMAU
OG0002416	LOC6602018|XP_002027046.1|DPER	LOC117146247|XP_033168072.1|DMAU
OG0002417	LOC6595596|XP_002020944.1|DPER	LOC117135176|XP_033151132.1|DMAU
OG0002418	LOC6594368|XP_002019336.2|DPER	LOC117139388|XP_033157541.1|DMAU
OG0002419	LOC113565979|XP_026845307.1|DPER	LOC117147567|XP_033170401.1|DMAU
OG0002420	LOC6601068|XP_002026092.1|DPER	LOC117141967|XP_033161655.1|DMAU
OG0002421	LOC6592127|XP_002016834.1|DPER	LOC117145765|XP_033167422.1|DMAU
OG0002422	LOC6592015|XP_026850864.1|DPER	LOC117143695|XP_033164381.1|DMAU
OG0002423	LOC6598976|XP_002024064.1|DPER	LOC117141946|XP_033161594.1|DMAU
OG0002424	LOC6602537|XP_002027566.1|DPER	LOC117146288|XP_033168185.1|DMAU
OG0002425	LOC6597815|XP_002022947.1|DPER, LOC6597817|XP_002022949.1|DPER	LOC117146905|XP_033169406.1|DMAU
OG0002426	LOC6603285|XP_002028261.1|DPER	LOC117140523|XP_033159393.1|DMAU
OG0002427	LOC113566262|XP_026846901.1|DPER	LOC117146304|XP_033168234.1|DMAU
OG0002428	LOC6602876|XP_026849650.1|DPER	LOC117148820|XP_033172358.1|DMAU
OG0002429	LOC6602727|XP_026849481.1|DPER	LOC117139709|XP_033158116.1|DMAU
OG0002430	LOC6589992|XP_026841885.1|DPER	LOC117138383|XP_033156343.1|DMAU
OG0002431	LOC6592705|XP_002018508.1|DPER	LOC117138527|XP_033156556.1|DMAU
OG0002432	LOC6597551|XP_002022800.1|DPER	LOC117148848|XP_033172398.1|DMAU
OG0002433	LOC6588132|XP_002012842.1|DPER	LOC117146109|XP_033167985.1|DMAU
OG0002434	LOC6591819|XP_002016790.2|DPER	LOC117143056|XP_033163395.1|DMAU
OG0002435	LOC6599217|XP_026848271.1|DPER	LOC117146372|XP_033168419.1|DMAU
OG0002436	LOC6602093|XP_002027138.1|DPER	LOC117135825|XP_033152224.1|DMAU
OG0002437	LOC6592373|XP_026842448.1|DPER	LOC117136420|XP_033153222.1|DMAU
OG0002438	LOC6600700|XP_026845169.1|DPER	LOC117146990|XP_033169552.1|DMAU
OG0002439	LOC6589624|XP_026844910.1|DPER, LOC113565886|XP_026845050.1|DPER	LOC117135150|XP_033151099.1|DMAU
OG0002440	LOC6598892|XP_002024097.2|DPER	LOC117140022|XP_033158643.1|DMAU
OG0002441	LOC6593090|XP_026841256.1|DPER	LOC117137564|XP_033154960.1|DMAU, LOC117137563|XP_033154958.1|DMAU
OG0002442	LOC6590029|XP_002016208.1|DPER	LOC117137180|XP_033154393.1|DMAU
OG0002443	LOC6602099|XP_026842816.1|DPER	LOC117135552|XP_033151742.1|DMAU
OG0002444	LOC6601638|XP_026841606.1|DPER	LOC117135452|XP_033151527.1|DMAU
OG0002445	LOC6592438|XP_002018011.2|DPER	LOC117135496|XP_033151609.1|DMAU
OG0002446	LOC6591202|XP_002016192.1|DPER	LOC117137944|XP_033155597.1|DMAU
OG0002447	LOC6599067|XP_026849027.1|DPER	LOC117139419|XP_033157589.1|DMAU
OG0002448	LOC6590358|XP_002015838.1|DPER	LOC117136219|XP_033152885.1|DMAU
OG0002449	LOC6590656|XP_002016414.1|DPER	LOC117137906|XP_033155542.1|DMAU
OG0002450	LOC6594067|XP_002019866.1|DPER	LOC117144611|XP_033165794.1|DMAU
OG0002451	LOC6590854|XP_026841333.1|DPER	LOC117137394|XP_033154705.1|DMAU
OG0002452	LOC6592630|XP_026841791.1|DPER	LOC117135980|XP_033152485.1|DMAU
OG0002453	LOC6592629|XP_002018128.2|DPER	LOC117135969|XP_033152466.1|DMAU
OG0002454	LOC6602793|XP_002027844.1|DPER	LOC117139638|XP_033157989.1|DMAU
OG0002455	LOC6602792|XP_002027843.2|DPER	LOC117139637|XP_033157988.1|DMAU
OG0002456	LOC6590188|XP_002015745.2|DPER	LOC117136876|XP_033153870.1|DMAU
OG0002457	LOC6602061|XP_026841720.1|DPER	LOC117136650|XP_033153536.1|DMAU
OG0002458	LOC6588947|XP_002014200.2|DPER	LOC117150446|XP_033173223.1|DMAU
OG0002459	LOC6592756|XP_026841010.1|DPER	LOC117135942|XP_033152413.1|DMAU
OG0002460	LOC6601326|XP_026841901.1|DPER	LOC117137521|XP_033154896.1|DMAU
OG0002461	LOC6589974|XP_002016322.1|DPER	LOC117138571|XP_033156634.1|DMAU
OG0002462	LOC6592453|XP_026842201.1|DPER	LOC117136162|XP_033152775.1|DMAU
OG0002463	LOC6590015|XP_002016569.2|DPER	LOC117136232|XP_033152905.1|DMAU
OG0002464	LOC6590027|XP_002016206.1|DPER	LOC117137182|XP_033154395.1|DMAU
OG0002465	LOC6592905|XP_002018573.1|DPER	LOC117137215|XP_033154462.1|DMAU
OG0002466	LOC6602003|XP_026846826.1|DPER	LOC117146344|XP_033168372.1|DMAU
OG0002467	LOC6600302|XP_002025356.2|DPER	LOC117141462|XP_033160810.1|DMAU
OG0002468	LOC6603687|XP_002028661.2|DPER	LOC117140006|XP_033158611.1|DMAU
OG0002469	LOC6594608|XP_002019311.1|DPER	LOC117144065|XP_033164965.1|DMAU
OG0002470	LOC6590690|XP_002016621.1|DPER	LOC117138201|XP_033156022.1|DMAU
OG0002471	LOC6590797|XP_002015421.1|DPER	LOC117137386|XP_033154691.1|DMAU
OG0002472	LOC6591110|XP_026841470.1|DPER	LOC117137522|XP_033154897.1|DMAU
OG0002473	LOC6600930|XP_002026034.1|DPER	LOC117137044|XP_033154144.1|DMAU
OG0002474	LOC6597013|XP_026845537.1|DPER	LOC117141904|XP_033161501.1|DMAU
OG0002475	LOC113566942|XP_026849976.1|DPER, LOC6603702|XP_002028670.1|DPER, LOC6594726|XP_002020557.1|DPER, LOC6602735|XP_002027762.1|DPER	LOC117142295|XP_033162073.1|DMAU
OG0002476	LOC6590599|XP_002016468.1|DPER	LOC117136008|XP_033152515.1|DMAU
OG0002477	LOC6590187|XP_026841538.1|DPER	LOC117138100|XP_033155848.1|DMAU
OG0002478	LOC6592533|XP_026842141.1|DPER	LOC117136687|XP_033153591.1|DMAU
OG0002479	LOC6591248|XP_026841650.1|DPER	LOC117136375|XP_033153156.1|DMAU
OG0002480	LOC6602044|XP_026841520.1|DPER	LOC117138285|XP_033156147.1|DMAU
OG0002481	LOC6598372|XP_002023397.1|DPER	LOC117146626|XP_033168850.1|DMAU
OG0002482	LOC6592656|XP_002017992.1|DPER	LOC117137010|XP_033154090.1|DMAU
OG0002483	LOC6590374|XP_002015624.2|DPER	LOC117137162|XP_033154364.1|DMAU
OG0002484	LOC6590635|XP_002016138.1|DPER	LOC117137474|XP_033154839.1|DMAU
