Orthogroup	DPER.longest_only	DYAK.longest_only
OG0000382	LOC6603420|XP_026848060.1|DPER, LOC6604511|XP_026849204.1|DPER, LOC113566683|XP_026849208.1|DPER, LOC113566685|XP_026849214.1|DPER, LOC113566689|XP_026849222.1|DPER, LOC6595291|XP_002020357.2|DPER	LOC6535179|XP_015051069.1|DYAK
OG0000383	LOC6589434|XP_002014861.1|DPER	LOC6526556|XP_002087666.1|DYAK
OG0000383	LOC6589241|XP_002014733.2|DPER	LOC6529508|XP_002090510.1|DYAK
OG0000384	LOC6590782|XP_026841671.1|DPER	LOC6530267|XP_002091199.1|DYAK
OG0000384	LOC6590781|XP_002016099.1|DPER	LOC6530268|XP_039228338.1|DYAK
OG0000385	LOC6599915|XP_026849218.1|DPER	LOC6524291|XP_039230153.1|DYAK
OG0000385	LOC6599914|XP_026849179.1|DPER	LOC6524290|XP_015045588.1|DYAK
OG0000386	LOC6595157|XP_002020284.1|DPER	LOC6538040|XP_002098575.1|DYAK
OG0000387	LOC6589618|XP_002014876.1|DPER	LOC6526535|XP_002087645.1|DYAK, LOC26534700|XP_015054539.1|DYAK, LOC6526538|XP_002087648.3|DYAK, LOC6526539|XP_002087649.1|DYAK, LOC6528220|XP_002089282.1|DYAK
OG0000388	LOC6601245|XP_002026207.1|DPER	LOC6532494|XP_002093240.1|DYAK, LOC6532493|XP_002093239.2|DYAK
OG0000388	LOC6601244|XP_002026206.1|DPER	LOC6532496|XP_002093242.1|DYAK
OG0000389	LOC113564889|XP_026839929.1|DPER	LOC26535463|XP_015044877.1|DYAK
OG0000389	LOC6602733|XP_026849512.1|DPER	LOC6532608|XP_002093352.1|DYAK
OG0000390	LOC6593682|XP_002018760.1|DPER, LOC6589001|XP_002014323.1|DPER, LOC113565804|XP_026844773.1|DPER	LOC6527221|XP_002088315.1|DYAK
OG0000391	LOC6590335|XP_002016292.2|DPER	LOC6530987|XP_015051767.1|DYAK
OG0000391	LOC6590075|XP_026841586.1|DPER	LOC6530993|XP_002091831.3|DYAK
OG0000392	LOC6593952|XP_002018638.2|DPER	LOC6528152|XP_002089218.1|DYAK
OG0000392	LOC6593957|XP_002018642.1|DPER	LOC6528155|XP_002089220.1|DYAK
OG0000393	LOC6595648|XP_026843938.1|DPER	LOC6529439|XP_039228726.1|DYAK
OG0000393	LOC6595736|XP_026843946.1|DPER	LOC6529437|XP_015052345.1|DYAK
OG0000394	LOC6598286|XP_002023309.2|DPER	LOC6525065|XP_002100904.1|DYAK
OG0000394	LOC6598285|XP_002023308.1|DPER	LOC6525066|XP_002100905.2|DYAK
OG0000395	LOC6604424|XP_026845302.1|DPER	LOC6533824|XP_002094524.1|DYAK
OG0000395	LOC6596012|XP_002021001.2|DPER	LOC6533820|XP_002094520.3|DYAK
OG0000396	LOC6589171|XP_002014620.1|DPER	LOC6526919|XP_002088018.1|DYAK, LOC6526918|XP_002088017.2|DYAK
OG0000397	LOC6593273|XP_026842507.1|DPER, LOC113565209|XP_026842506.1|DPER, LOC6593274|XP_002018192.1|DPER	LOC6528735|XP_002089770.2|DYAK, LOC6528733|XP_002089768.1|DYAK
OG0000398	LOC6594071|XP_002019731.1|DPER	LOC6531331|XP_002092135.3|DYAK
OG0000399	LOC6598680|XP_002023767.1|DPER	LOC6538335|XP_015048784.1|DYAK
OG0000399	LOC6597081|XP_026845345.1|DPER, LOC6597083|XP_026845562.1|DPER, LOC6587726|XP_002012788.1|DPER	LOC6531744|XP_002092534.1|DYAK
OG0000400	LOC6598598|XP_002023543.2|DPER, LOC6600765|XP_026848701.1|DPER, LOC6598601|XP_002023548.2|DPER	LOC6524642|XP_002100499.1|DYAK
OG0000400	LOC6598510|XP_002023549.1|DPER	LOC6524643|XP_002100500.1|DYAK
OG0000401	LOC6601931|XP_002026973.2|DPER, LOC6597362|XP_002022403.1|DPER, LOC6597361|XP_002022402.2|DPER	LOC26535542|XP_015050338.1|DYAK, LOC6525889|XP_002101709.1|DYAK
OG0000402	LOC6601708|XP_002026767.2|DPER	LOC6525004|XP_002100844.2|DYAK
OG0000403	LOC6588648|XP_002013216.2|DPER	LOC6538002|XP_002098537.1|DYAK
OG0000403	LOC6592429|XP_002018241.1|DPER	LOC6531851|XP_039228005.1|DYAK
OG0000404	LOC6595345|XP_002020556.1|DPER	LOC6538868|XP_002099374.1|DYAK
OG0000404	LOC6595344|XP_002020555.1|DPER	LOC6538869|XP_002099375.1|DYAK
OG0000405	LOC6597595|XP_002022814.1|DPER	LOC6524280|XP_039233555.1|DYAK
OG0000405	LOC6588182|XP_002013760.1|DPER	LOC6536443|XP_002097024.1|DYAK
OG0000406	LOC6603347|XP_002028344.1|DPER	LOC6534364|XP_015050591.1|DYAK
OG0000406	LOC6593055|XP_002018467.1|DPER	LOC6529300|XP_002090305.1|DYAK
OG0000407	LOC6603019|XP_002028040.1|DPER	LOC6532621|XP_002093365.1|DYAK
OG0000407	LOC6603018|XP_002028039.1|DPER	LOC6532620|XP_002093364.1|DYAK
OG0000408	LOC6587636|XP_002013908.1|DPER	LOC6536919|XP_002097488.1|DYAK
OG0000408	LOC6596341|XP_002021697.1|DPER	LOC6528137|XP_002089203.1|DYAK
OG0000409	LOC6590752|XP_002016144.1|DPER	LOC6530445|XP_002091361.1|DYAK
OG0000409	LOC6592845|XP_026841811.1|DPER	LOC6528706|XP_002089741.2|DYAK
OG0000410	LOC6595660|XP_002020782.1|DPER, LOC6595659|XP_002020781.2|DPER, LOC6595662|XP_026843919.1|DPER	LOC6529450|XP_002090452.1|DYAK, LOC6529448|XP_002090450.2|DYAK, LOC6529447|XP_002090449.1|DYAK
OG0000411	LOC6594564|XP_002019583.1|DPER	LOC6536255|XP_002096841.1|DYAK
OG0000411	LOC113565480|XP_026843422.1|DPER	LOC6527842|XP_002088914.1|DYAK
OG0000412	LOC6592346|XP_002018293.1|DPER	LOC6530825|XP_002091708.1|DYAK
OG0000412	LOC6601963|XP_002027013.2|DPER	LOC6534102|XP_002094788.1|DYAK
OG0000413	LOC6588112|XP_002014116.2|DPER	LOC6536233|XP_002096824.1|DYAK
OG0000413	LOC6591540|XP_002017184.1|DPER	LOC6535402|XP_002096051.1|DYAK
OG0000414	LOC113565090|XP_026841449.1|DPER	LOC6530225|XP_002091162.1|DYAK
OG0000414	LOC6592908|XP_002018576.1|DPER	LOC6529085|XP_002090098.1|DYAK
OG0000415	LOC6592728|XP_002018095.1|DPER	LOC6530570|XP_002091483.1|DYAK
OG0000415	LOC6592730|XP_026841009.1|DPER	LOC6530572|XP_002091485.1|DYAK
OG0000416	LOC113566127|XP_026846117.1|DPER	LOC6523799|XP_002099674.1|DYAK
OG0000416	LOC6598584|XP_002023617.2|DPER	LOC6525020|XP_002100859.1|DYAK
OG0000417	LOC6594863|XP_026850980.1|DPER	LOC6538651|XP_002099171.1|DYAK
OG0000417	LOC6595330|XP_026850450.1|DPER	LOC6538911|XP_002099415.1|DYAK
OG0000418	LOC113566212|XP_026846685.1|DPER, LOC6600095|XP_002025208.2|DPER	LOC6531910|XP_015051605.1|DYAK
OG0000418	LOC6601773|XP_002026808.1|DPER	LOC6525801|XP_002101622.2|DYAK
OG0000419	LOC6602137|XP_026841016.1|DPER	LOC6531577|XP_039229223.1|DYAK
OG0000419	LOC6597763|XP_026846540.1|DPER	LOC6524857|XP_039233712.1|DYAK
OG0000421	LOC6593747|XP_026842929.1|DPER	LOC6529039|XP_002090070.1|DYAK
OG0000421	LOC6588909|XP_026844062.1|DPER	LOC6526926|XP_039227418.1|DYAK
OG0000422	LOC6594365|XP_026849933.1|DPER	LOC26535420|XP_015044770.2|DYAK
OG0000423	LOC6592331|XP_026842756.1|DPER	LOC6531070|XP_002091904.1|DYAK
OG0000423	LOC6592332|XP_002017852.1|DPER	LOC6531071|XP_002091905.1|DYAK
OG0000424	LOC6601542|XP_002026689.1|DPER	LOC6539047|XP_002099549.1|DYAK
OG0000424	LOC6601543|XP_002026690.1|DPER	LOC6530986|XP_002091824.1|DYAK
OG0000425	LOC6601583|XP_026842018.1|DPER	LOC6531358|XP_002092161.1|DYAK
OG0000425	LOC6592350|XP_026841763.1|DPER	LOC6530821|XP_002091704.1|DYAK
OG0000426	LOC6590824|XP_002016478.1|DPER	LOC26535894|XP_039227691.1|DYAK, LOC120320853|XP_039227689.1|DYAK, LOC120320852|XP_039227688.1|DYAK, LOC26535676|XP_015045290.2|DYAK, LOC120320854|XP_039227690.1|DYAK, LOC6528913|XP_039227291.1|DYAK
OG0000428	LOC6597141|XP_002022299.1|DPER, LOC6597142|XP_026845532.1|DPER	LOC6534712|XP_002095387.2|DYAK, LOC6539768|XP_002086656.3|DYAK
OG0000428	LOC6597143|XP_002022301.1|DPER	LOC6539767|XP_039229760.1|DYAK
OG0000429	LOC6592581|XP_026841180.1|DPER	LOC6530304|XP_002091231.1|DYAK
OG0000429	LOC6592819|XP_002017748.2|DPER	LOC6529278|XP_002090283.2|DYAK
OG0000429	LOC6592582|XP_002017747.1|DPER	LOC6530305|XP_002091232.1|DYAK
OG0000430	LOC6595313|XP_002020440.2|DPER	LOC6538922|XP_015049120.1|DYAK, LOC26534975|XP_015049119.1|DYAK
OG0000430	LOC6594091|XP_002019797.1|DPER, LOC6594090|XP_002019796.1|DPER	LOC6535508|XP_002096137.1|DYAK
OG0000431	LOC6587923|XP_002013713.1|DPER	LOC6529774|XP_002090758.1|DYAK, LOC6529775|XP_002090759.2|DYAK, LOC6528159|XP_039226449.1|DYAK
OG0000433	LOC6599288|XP_002024253.2|DPER	LOC6525744|XP_002101566.1|DYAK
OG0000433	LOC6602928|XP_002027979.1|DPER	LOC6533129|XP_002093855.1|DYAK
OG0000434	LOC6595189|XP_002020045.1|DPER	LOC6538239|XP_002098766.1|DYAK
OG0000435	LOC6597885|XP_002023045.1|DPER	LOC6525960|XP_002101780.1|DYAK
OG0000437	LOC6589388|XP_002014349.2|DPER	LOC6528052|XP_002089119.1|DYAK
OG0000437	LOC6596651|XP_002021659.1|DPER	LOC6527174|XP_002088268.1|DYAK
OG0000438	LOC6594898|XP_002020498.1|DPER	LOC6538832|XP_002099345.1|DYAK
OG0000439	LOC6593872|XP_002019169.2|DPER	LOC6527787|XP_002088860.2|DYAK
OG0000439	LOC113566013|XP_026845496.1|DPER	LOC6534081|XP_002094767.3|DYAK
OG0000440	LOC6592387|XP_002018142.1|DPER	LOC6531626|XP_002092423.1|DYAK
OG0000440	LOC6590104|XP_002015660.2|DPER	LOC6529984|XP_002090930.1|DYAK
OG0000441	LOC6601574|XP_002026665.1|DPER	LOC6530629|XP_002091542.1|DYAK
OG0000441	LOC6601573|XP_002026664.2|DPER	LOC6530628|XP_002091541.1|DYAK
OG0000442	LOC6601110|XP_002026185.2|DPER	LOC6532863|XP_039230405.1|DYAK
OG0000443	LOC6600568|XP_002025686.2|DPER	LOC6532260|XP_002093032.1|DYAK
OG0000443	LOC6600569|XP_002025687.1|DPER	LOC6532259|XP_002093031.1|DYAK
OG0000444	LOC6593885|XP_026843100.1|DPER	LOC6527769|XP_002088845.1|DYAK
OG0000444	LOC6593883|XP_026843478.1|DPER	LOC6527772|XP_002088847.1|DYAK
OG0000446	LOC113566140|XP_026846258.1|DPER	LOC26536241|XP_015045913.1|DYAK, LOC6524614|XP_015045778.1|DYAK
OG0000446	LOC113565241|XP_026842771.1|DPER	LOC26534765|XP_015054548.2|DYAK
OG0000447	LOC113567148|XP_026850124.1|DPER, LOC113567288|XP_026850433.1|DPER, LOC113566851|XP_026849815.1|DPER, LOC113566920|XP_026849935.1|DPER, LOC113566790|XP_026849684.1|DPER, LOC113566788|XP_026849683.1|DPER, LOC113566979|XP_026850020.1|DPER, LOC113566978|XP_026850019.1|DPER, LOC113566981|XP_026850023.1|DPER, LOC113566980|XP_026850021.1|DPER, LOC113566977|XP_026850018.1|DPER, LOC113566935|XP_026849946.1|DPER, LOC113567290|XP_026850434.1|DPER, LOC113566901|XP_026849891.1|DPER, LOC113566983|XP_026850025.1|DPER, LOC113566982|XP_026850024.1|DPER, LOC113567041|XP_026850046.1|DPER, LOC113567198|XP_026850167.1|DPER, LOC113567042|XP_026850047.1|DPER, LOC113566868|XP_026849830.1|DPER, LOC113566984|XP_026850026.1|DPER, LOC113566934|XP_026849945.1|DPER, LOC113567053|XP_026850052.1|DPER, LOC113566503|XP_026848203.1|DPER, LOC113567136|XP_026850103.1|DPER, LOC113567141|XP_026850105.1|DPER, LOC113567173|XP_026850144.1|DPER	LOC6532435|XP_002093182.1|DYAK
OG0000448	LOC6595209|XP_002020384.1|DPER	LOC6538967|XP_002099470.1|DYAK
OG0000448	LOC6595207|XP_026846649.1|DPER	LOC6538970|XP_002099473.1|DYAK
OG0000449	LOC6596096|XP_026845262.1|DPER	LOC6534302|XP_002094983.1|DYAK
OG0000449	LOC6593300|XP_026843607.1|DPER	LOC6529738|XP_039229308.1|DYAK
OG0000450	LOC6599209|XP_026848280.1|DPER	LOC6526036|XP_039228570.1|DYAK
OG0000450	LOC6597434|XP_026846562.1|DPER	LOC6525691|XP_015046412.1|DYAK
OG0000451	LOC6596753|XP_026845921.1|DPER	LOC6523923|XP_015045375.1|DYAK
OG0000451	LOC6596755|XP_026845920.1|DPER	LOC6523921|XP_002099794.1|DYAK
OG0000453	LOC6588254|XP_002013590.1|DPER	LOC6537021|XP_002097588.1|DYAK
OG0000453	LOC6588554|XP_002013588.2|DPER	LOC6537020|XP_002097587.1|DYAK
OG0000454	LOC6587834|XP_002013276.1|DPER	LOC6537560|XP_002098106.1|DYAK
OG0000454	LOC113566494|XP_026848132.1|DPER, LOC113566493|XP_026848130.1|DPER, LOC6603969|XP_026848128.1|DPER, LOC113566491|XP_026848123.1|DPER, LOC113566492|XP_026848126.1|DPER, LOC113566495|XP_026848135.1|DPER, LOC6603361|XP_026848184.1|DPER	LOC6532433|XP_002093180.1|DYAK
OG0000456	LOC6602549|XP_002027589.2|DPER	LOC6523774|XP_002099649.1|DYAK
OG0000456	LOC6598087|XP_026843226.1|DPER	LOC6528216|XP_039227752.1|DYAK
OG0000457	LOC6593846|XP_026843827.1|DPER	LOC6527826|XP_039226737.1|DYAK
OG0000457	LOC6593566|XP_026844605.1|DPER	LOC6527098|XP_039227705.1|DYAK
OG0000458	LOC6603032|XP_026843038.1|DPER	LOC6527417|XP_039227513.1|DYAK
OG0000460	LOC6595665|XP_002020725.1|DPER, LOC6595697|XP_002020723.2|DPER	LOC6526429|XP_002087548.1|DYAK
OG0000462	LOC6594110|XP_002019887.1|DPER	LOC6535678|XP_002096306.1|DYAK
OG0000462	LOC6594111|XP_002019888.1|DPER	LOC6535679|XP_002096307.1|DYAK
OG0000462	LOC6594112|XP_002019889.1|DPER	LOC6535680|XP_002096308.1|DYAK
OG0000463	LOC6595109|XP_002020183.2|DPER	LOC6537887|XP_002098428.1|DYAK
OG0000463	LOC6595108|XP_002020182.1|DPER	LOC6526188|XP_039232772.1|DYAK, LOC6537888|XP_002098429.1|DYAK
OG0000464	LOC6603035|XP_026843035.1|DPER	LOC6527416|XP_002088508.2|DYAK
OG0000464	LOC6603036|XP_026842960.1|DPER	LOC6527415|XP_002088507.1|DYAK
OG0000464	LOC6589457|XP_002014871.2|DPER	LOC6526548|XP_002087658.2|DYAK
OG0000465	LOC6594804|XP_026850832.1|DPER	LOC6538672|XP_039231224.1|DYAK
OG0000465	LOC6594805|XP_026843634.1|DPER	LOC6538673|XP_002099193.1|DYAK
OG0000466	LOC6599188|XP_002024345.1|DPER	LOC6525026|XP_002100865.1|DYAK
OG0000466	LOC6595600|XP_002020948.1|DPER	LOC6526256|XP_002087378.1|DYAK
OG0000467	LOC6590905|XP_026840784.1|DPER	LOC6528397|XP_002089444.1|DYAK
OG0000467	LOC6591011|XP_002015576.2|DPER, LOC6591012|XP_026842842.1|DPER	LOC6528384|XP_002089431.2|DYAK
OG0000468	LOC6588532|XP_002013191.1|DPER	LOC6539036|XP_002099538.1|DYAK
OG0000468	LOC6600955|XP_002026026.2|DPER	LOC6530220|XP_002091158.1|DYAK
OG0000469	LOC6589383|XP_026845021.1|DPER	LOC6527376|XP_039227239.1|DYAK
OG0000469	LOC6588688|XP_026844950.1|DPER	LOC6527369|XP_039227337.1|DYAK
OG0000470	LOC6595786|XP_002021331.1|DPER	LOC6534578|XP_002095254.2|DYAK
OG0000471	LOC6600506|XP_002025613.2|DPER	LOC6532437|XP_002093184.1|DYAK
OG0000471	LOC6596476|XP_026843263.1|DPER	LOC6526561|XP_002087671.1|DYAK
OG0000473	LOC6599962|XP_002025039.1|DPER	LOC6525891|XP_002101711.1|DYAK
OG0000473	LOC113566216|XP_026846711.1|DPER	LOC6524431|XP_002100289.2|DYAK
OG0000473	LOC6600167|XP_026846728.1|DPER	LOC6539999|XP_039233543.1|DYAK
OG0000474	LOC6602691|XP_002027718.1|DPER	LOC6525602|XP_039229393.1|DYAK
OG0000474	LOC6588422|XP_002013834.1|DPER	LOC6533705|XP_002094410.2|DYAK
OG0000475	LOC6587625|XP_026851174.1|DPER	LOC6537726|XP_002098271.1|DYAK
OG0000475	LOC6587630|XP_002013554.1|DPER	LOC6537727|XP_039231906.1|DYAK
OG0000476	LOC6595144|XP_002020134.1|DPER	LOC6536361|XP_002096943.1|DYAK
OG0000476	LOC6595145|XP_002020135.2|DPER	LOC6536362|XP_015047700.1|DYAK
OG0000477	LOC6587814|XP_002012770.1|DPER	LOC6536156|XP_002096756.1|DYAK
OG0000477	LOC6587841|XP_026843001.1|DPER	LOC6536157|XP_002096757.1|DYAK
OG0000478	LOC6591495|XP_002016879.1|DPER	LOC6538408|XP_002098932.1|DYAK
OG0000479	LOC6595030|XP_002019995.1|DPER	LOC6536339|XP_002096923.1|DYAK, LOC6536338|XP_002096922.1|DYAK
OG0000480	LOC6596374|XP_002021559.1|DPER	LOC6526609|XP_002087717.1|DYAK
OG0000480	LOC6596373|XP_002021558.2|DPER	LOC6526607|XP_002087715.2|DYAK
OG0000482	LOC6591392|XP_002017362.1|DPER	LOC6536771|XP_002097342.1|DYAK
OG0000482	LOC6594625|XP_002019471.1|DPER	LOC6535737|XP_002096360.2|DYAK
OG0000483	LOC6592130|XP_026840105.1|DPER	LOC6538723|XP_002099238.1|DYAK
OG0000483	LOC6592128|XP_002016835.1|DPER	LOC6538722|XP_002099237.2|DYAK
OG0000484	LOC6594225|XP_002019892.1|DPER	LOC6535684|XP_002096312.1|DYAK
OG0000484	LOC6594224|XP_002019891.1|DPER	LOC6535683|XP_039232683.1|DYAK
OG0000485	LOC6599030|XP_002024147.2|DPER	LOC6534221|XP_002094903.2|DYAK
OG0000485	LOC6599031|XP_026849020.1|DPER	LOC6534220|XP_002094902.1|DYAK
OG0000486	LOC6592528|XP_002018230.1|DPER	LOC6531865|XP_015051584.1|DYAK
OG0000487	LOC113565130|XP_026841782.1|DPER	LOC26534538|XP_015052823.1|DYAK
OG0000487	LOC113565047|XP_026840973.1|DPER	LOC26535753|XP_015052927.1|DYAK
OG0000488	LOC6589820|XP_026844255.1|DPER	LOC6526293|XP_015053347.1|DYAK
OG0000489	LOC6587552|XP_002013245.1|DPER	LOC6539054|XP_002099556.2|DYAK
OG0000489	LOC6598268|XP_002023326.2|DPER	LOC6525048|XP_002100887.1|DYAK
OG0000490	LOC6599323|XP_026847130.1|DPER	LOC6524309|XP_002100168.1|DYAK
OG0000490	LOC6602644|XP_026846715.1|DPER	LOC6526186|XP_039228935.1|DYAK
OG0000491	LOC6602080|XP_002027158.1|DPER	LOC6530211|XP_002091149.1|DYAK
OG0000492	LOC6592887|XP_002018206.1|DPER	LOC6528750|XP_002089785.1|DYAK
OG0000492	LOC6602432|XP_002027467.1|DPER	LOC6528953|XP_002089985.1|DYAK
OG0000493	LOC6588420|XP_002012949.1|DPER, LOC6588384|XP_002012950.1|DPER	LOC6538185|XP_002098713.1|DYAK, LOC6538186|XP_002098714.1|DYAK
OG0000494	LOC6591421|XP_002016756.2|DPER	LOC6538585|XP_015048917.1|DYAK
OG0000494	LOC6593749|XP_002018853.2|DPER	LOC6529036|XP_002090067.1|DYAK
OG0000495	LOC6599984|XP_002025142.1|DPER	LOC6525461|XP_002101296.1|DYAK
OG0000495	LOC6601578|XP_002026669.1|DPER	LOC6531521|XP_039228030.1|DYAK
OG0000496	LOC6589319|XP_026845000.1|DPER	LOC6528113|XP_039227271.1|DYAK
OG0000496	LOC113565427|XP_026843179.1|DPER	LOC6527418|XP_002088510.1|DYAK
OG0000497	LOC6595461|XP_026844291.1|DPER	LOC6526977|XP_039226923.1|DYAK
OG0000497	LOC6595459|XP_026844288.1|DPER	LOC6526976|XP_039226367.1|DYAK
OG0000498	LOC6592002|XP_002016827.1|DPER	LOC6538714|XP_002099229.1|DYAK
OG0000499	LOC6602117|XP_002027131.1|DPER	LOC6531555|XP_002092353.1|DYAK
OG0000499	LOC6596867|XP_002022071.1|DPER	LOC6524396|XP_039226192.1|DYAK
OG0000500	LOC6604009|XP_026849018.1|DPER	LOC6534217|XP_002094899.1|DYAK
OG0000500	LOC6604713|XP_002029587.2|DPER	LOC6534219|XP_002094901.3|DYAK
OG0000501	LOC6588922|XP_002014484.1|DPER	LOC6527892|XP_002088964.1|DYAK
OG0000502	LOC6600821|XP_002025888.1|DPER	LOC6530687|XP_002091578.1|DYAK
OG0000503	LOC6590258|XP_026842871.1|DPER	LOC6531768|XP_002092555.2|DYAK
OG0000503	LOC113565255|XP_026842870.1|DPER, LOC6590259|XP_002015889.1|DPER	LOC26535424|XP_039228230.1|DYAK, LOC6531767|XP_002092554.2|DYAK
OG0000504	LOC6601646|XP_002026760.1|DPER	LOC6534411|XP_002095089.1|DYAK
OG0000505	LOC6598466|XP_026846211.1|DPER	LOC6524336|XP_039233780.1|DYAK
OG0000505	LOC6598460|XP_026846221.1|DPER	LOC6524340|XP_039233491.1|DYAK
OG0000506	LOC6591448|XP_002016742.2|DPER	LOC6538567|XP_002099089.2|DYAK
OG0000507	LOC6599182|XP_026848358.1|DPER	LOC6526044|XP_002101861.1|DYAK
OG0000507	LOC6599183|XP_002024340.1|DPER	LOC6526045|XP_002101862.1|DYAK
OG0000508	LOC6599548|XP_026849406.1|DPER	LOC6532366|XP_039230008.1|DYAK
OG0000508	LOC6603958|XP_026849990.1|DPER	LOC6532180|XP_015049199.1|DYAK
OG0000509	LOC6590145|XP_026841357.1|DPER	LOC6531394|XP_015051311.1|DYAK
OG0000509	LOC6589944|XP_026842165.1|DPER	LOC6531406|XP_015051315.1|DYAK
OG0000510	LOC6592973|XP_002018023.1|DPER	LOC6530340|XP_002091267.1|DYAK
OG0000510	LOC6592780|XP_002018022.2|DPER	LOC6530341|XP_002091268.1|DYAK
OG0000511	LOC6589459|XP_002014738.2|DPER	LOC6529514|XP_002090516.1|DYAK
OG0000511	LOC6589245|XP_026844177.1|DPER	LOC6529513|XP_015052138.1|DYAK
OG0000512	LOC6588801|XP_002015122.2|DPER	LOC6527241|XP_002088335.3|DYAK
OG0000512	LOC6600478|XP_002025669.2|DPER	LOC6533771|XP_002094475.1|DYAK
OG0000513	LOC6591123|XP_002015504.2|DPER	LOC6528309|XP_002089362.1|DYAK
OG0000513	LOC6594004|XP_002019056.1|DPER	LOC6529662|XP_002090655.1|DYAK
OG0000514	LOC6588843|XP_026844865.1|DPER	LOC6527403|XP_002088495.1|DYAK
OG0000514	LOC6589095|XP_026844701.1|DPER	LOC6527399|XP_015053669.2|DYAK
OG0000515	LOC6602544|XP_002027573.1|DPER	LOC6523759|XP_002099634.1|DYAK
OG0000515	LOC6596020|XP_026845515.1|DPER	LOC6534573|XP_002095249.1|DYAK
OG0000516	LOC6602865|XP_026849669.1|DPER	LOC6524756|XP_002100600.1|DYAK
OG0000516	LOC6602866|XP_002027901.2|DPER	LOC6524755|XP_002100599.3|DYAK
OG0000517	LOC6601870|XP_026849346.1|DPER	LOC6539535|XP_002086423.1|DYAK
OG0000517	LOC6601869|XP_002026918.1|DPER	LOC6539538|XP_002086426.2|DYAK
OG0000518	LOC6601652|XP_002026747.1|DPER, LOC6599088|XP_002024221.1|DPER	LOC6532544|XP_002093290.1|DYAK
OG0000521	LOC6601719|XP_026846988.1|DPER	LOC6525841|XP_002101661.1|DYAK
OG0000521	LOC6601722|XP_026847021.1|DPER	LOC6525833|XP_039229916.1|DYAK
OG0000522	LOC6594265|XP_002019512.1|DPER	LOC6539875|XP_002086759.2|DYAK
OG0000522	LOC6603110|XP_002028095.1|DPER	LOC6539986|XP_002086856.1|DYAK
OG0000523	LOC6591682|XP_002016766.1|DPER	LOC6538598|XP_002099120.1|DYAK
OG0000523	LOC6597856|XP_026846980.1|DPER	LOC6526136|XP_002101953.1|DYAK
OG0000524	LOC6587701|XP_002012756.1|DPER	LOC6537797|XP_002098338.2|DYAK
OG0000524	LOC6588160|XP_002012868.1|DPER	LOC6536521|XP_002097097.2|DYAK
OG0000525	LOC6592998|XP_002017981.1|DPER	LOC6528720|XP_002089755.2|DYAK
OG0000525	LOC6592999|XP_026842395.1|DPER	LOC6528719|XP_002089754.1|DYAK
OG0000526	LOC6593988|XP_002019030.1|DPER	LOC6529745|XP_002090735.1|DYAK
OG0000526	LOC6593170|XP_002018184.1|DPER	LOC6530832|XP_002091715.3|DYAK
OG0000527	LOC6589277|XP_026844990.1|DPER	LOC6526791|XP_002087894.1|DYAK
OG0000527	LOC6588931|XP_026845017.1|DPER	LOC6526786|XP_039227349.1|DYAK
OG0000528	LOC6588744|XP_002015091.1|DPER	LOC6526705|XP_002087808.1|DYAK
OG0000529	LOC6596480|XP_002021524.1|DPER	LOC6526567|XP_039226805.1|DYAK, LOC26534499|XP_015054514.1|DYAK
OG0000530	LOC6602309|XP_026848563.1|DPER	LOC6533642|XP_002094348.2|DYAK
OG0000530	LOC6599091|XP_026849008.1|DPER	LOC6532484|XP_002093230.1|DYAK
OG0000531	LOC6589474|XP_002014920.1|DPER	LOC6529564|XP_002090561.1|DYAK
OG0000532	LOC6594648|XP_002019653.1|DPER	LOC26535789|XP_002096408.1|DYAK
OG0000532	LOC6594647|XP_002019652.1|DPER	LOC6535786|XP_039232737.1|DYAK
OG0000533	LOC6597726|XP_002022998.1|DPER	LOC6526168|XP_002101978.1|DYAK
OG0000533	LOC6588058|XP_002014113.1|DPER	LOC6536238|XP_002096827.1|DYAK
OG0000534	LOC6599384|XP_026847081.1|DPER	LOC6524582|XP_039230889.1|DYAK
OG0000534	LOC6593665|XP_026843566.1|DPER	LOC6528276|XP_002089329.2|DYAK
OG0000535	LOC6592253|XP_002017639.1|DPER	LOC6528916|XP_002089948.1|DYAK
OG0000535	LOC6591079|XP_002015699.1|DPER	LOC6528553|XP_039227205.1|DYAK
OG0000536	LOC6600303|XP_026849083.1|DPER	LOC6533068|XP_039230004.1|DYAK
OG0000537	LOC113565157|XP_026842113.1|DPER, LOC6591216|XP_026841329.1|DPER	LOC6528403|XP_015053931.1|DYAK
OG0000538	LOC113565116|XP_026841673.1|DPER	LOC26536174|XP_015051180.1|DYAK
OG0000538	LOC6590649|XP_026842859.1|DPER	LOC6528655|XP_015054024.1|DYAK
OG0000539	LOC6591890|XP_002016908.1|DPER	LOC6538435|XP_002098959.1|DYAK
OG0000539	LOC6591729|XP_002016906.1|DPER	LOC6538434|XP_002098958.1|DYAK
OG0000540	LOC6603930|XP_002028873.1|DPER	LOC6529272|XP_002090277.1|DYAK
OG0000542	LOC6594041|XP_002019648.2|DPER	LOC6538518|XP_002099040.1|DYAK
OG0000542	LOC6602000|XP_026846758.1|DPER	LOC6523731|XP_002099606.1|DYAK
OG0000543	LOC6595223|XP_002020196.2|DPER	LOC6537878|XP_002098419.1|DYAK
OG0000543	LOC6590548|XP_002016228.2|DPER	LOC6528508|XP_002089554.2|DYAK
