Orthogroup	DPER.longest_only	DVIR.longest_only
OG0001109	LOC6590227|XP_026842893.1|DPER	LOC6627071|XP_002050190.1|DVIR
OG0001111	LOC6589997|XP_002016047.1|DPER	LOC6626427|XP_002050267.1|DVIR
OG0001112	LOC6590441|XP_002015868.1|DPER	LOC6625942|XP_002049053.1|DVIR
OG0001113	LOC6602449|XP_002027462.1|DPER	LOC6634172|XP_002057539.1|DVIR
OG0001114	LOC6596588|XP_002021675.1|DPER	LOC6629108|XP_002052602.1|DVIR, LOC6628771|XP_002052600.1|DVIR, LOC6628770|XP_002052599.1|DVIR, LOC6628772|XP_002052601.1|DVIR
OG0001115	LOC6588890|XP_002014678.2|DPER	LOC6627590|XP_002052821.1|DVIR
OG0001116	LOC6591127|XP_026842706.1|DPER	LOC6625232|XP_002050534.2|DVIR
OG0001116	LOC6591128|XP_002016488.1|DPER	LOC116650897|XP_032291818.1|DVIR
OG0001117	LOC6598915|XP_002024102.2|DPER, LOC6598896|XP_026847934.1|DPER	LOC6628619|XP_032293578.1|DVIR, LOC6628285|XP_032293799.1|DVIR, LOC6628713|XP_002051331.1|DVIR, LOC6628710|XP_002051328.1|DVIR
OG0001118	LOC113566759|XP_026849595.1|DPER, LOC113566178|XP_026846367.1|DPER, LOC113566757|XP_026849593.1|DPER, LOC113566758|XP_026849594.1|DPER, LOC113566174|XP_026846363.1|DPER, LOC113566761|XP_026849597.1|DPER, LOC113566762|XP_026849598.1|DPER, LOC113566176|XP_026846365.1|DPER, LOC113566177|XP_026846366.1|DPER, LOC113566760|XP_026849596.1|DPER, LOC113566175|XP_026846364.1|DPER	LOC6635300|XP_002058809.2|DVIR
OG0001119	LOC6594399|XP_002019345.1|DPER	LOC6629705|XP_002052963.1|DVIR
OG0001120	LOC6598804|XP_026851183.1|DPER	LOC6635158|XP_002058352.2|DVIR
OG0001121	LOC6590764|XP_026840653.1|DPER	LOC6625567|XP_015029296.1|DVIR
OG0001122	LOC6604104|XP_026850106.1|DPER, LOC6603658|XP_026849785.1|DPER, LOC113566828|XP_026849787.1|DPER, LOC113567157|XP_026850131.1|DPER, LOC6604114|XP_026849782.1|DPER, LOC113566827|XP_026849783.1|DPER, LOC6603657|XP_026849786.1|DPER, LOC6604125|XP_026850093.1|DPER, LOC6604087|XP_026849784.1|DPER, LOC113567119|XP_026850092.1|DPER, LOC113567161|XP_026850138.1|DPER, LOC6604210|XP_026848005.1|DPER	LOC6623423|XP_015031044.1|DVIR
OG0001124	LOC6588595|XP_026850803.1|DPER	LOC6632234|XP_002055818.1|DVIR
OG0001125	LOC6587936|XP_002013333.1|DPER	LOC6630388|XP_002053996.1|DVIR
OG0001126	LOC6600320|XP_026849097.1|DPER	LOC6624022|XP_032291223.1|DVIR
OG0001127	LOC6596010|XP_002020999.1|DPER	LOC6624155|XP_002048332.1|DVIR
OG0001128	LOC6590181|XP_002016334.2|DPER	LOC6625028|XP_002050451.2|DVIR
OG0001129	LOC6588784|XP_026843915.1|DPER	LOC6629023|XP_015028172.1|DVIR
OG0001130	LOC6589276|XP_002014454.1|DPER	LOC6629156|XP_002052450.2|DVIR
OG0001131	LOC6601989|XP_026846838.1|DPER	LOC6636213|XP_032290165.1|DVIR
OG0001133	LOC6596614|XP_026843742.1|DPER	LOC6627314|XP_032294185.1|DVIR
OG0001134	LOC6590624|XP_026841099.1|DPER	LOC6625778|XP_002049128.3|DVIR
OG0001135	LOC6588013|XP_002013605.1|DPER	LOC6635184|XP_002058383.1|DVIR
OG0001136	LOC6592084|XP_026840360.1|DPER, LOC6592073|XP_002017522.1|DPER	LOC6632681|XP_032289553.1|DVIR
OG0001137	LOC6588247|XP_002013400.1|DPER	LOC6631276|XP_032295423.1|DVIR
OG0001138	LOC6601036|XP_026849753.1|DPER	LOC6622762|XP_032290633.1|DVIR
OG0001139	LOC6602846|XP_002027875.1|DPER	LOC116650476|XP_032290051.1|DVIR, LOC116650459|XP_032290007.1|DVIR, LOC116649859|XP_032288966.1|DVIR, LOC6622619|XP_002048444.1|DVIR
OG0001140	LOC6594883|XP_026843503.1|DPER	LOC6633041|XP_015026078.1|DVIR, LOC6633044|XP_015026081.2|DVIR
OG0001141	LOC6587811|XP_002013703.2|DPER, LOC6587979|XP_002013704.2|DPER	LOC6629737|XP_032295216.1|DVIR, LOC6629738|XP_002054142.2|DVIR
OG0001142	LOC6598694|XP_002023948.1|DPER	LOC6629963|XP_002054165.2|DVIR
OG0001143	LOC6593284|XP_002018797.2|DPER, LOC113565503|XP_026843515.1|DPER, LOC6593660|XP_002018830.2|DPER	LOC116651443|XP_032293694.1|DVIR, LOC6634390|XP_002057583.1|DVIR, LOC116651639|XP_032294324.1|DVIR, LOC6633890|XP_002057584.1|DVIR
OG0001144	LOC6601600|XP_002026621.1|DPER	LOC6625496|XP_032293046.1|DVIR
OG0001145	LOC6593094|XP_002017725.1|DPER, LOC6593095|XP_002017726.1|DPER	LOC6625412|XP_002049289.1|DVIR
OG0001146	LOC6593715|XP_002018894.2|DPER, LOC6599979|XP_002025168.1|DPER	LOC6634467|XP_002058238.1|DVIR
OG0001147	LOC6600968|XP_002026006.1|DPER	LOC6627092|XP_002048807.1|DVIR
OG0001148	LOC6589023|XP_002014974.1|DPER, LOC6589090|XP_002014972.1|DPER	LOC6629181|XP_002051586.1|DVIR
OG0001149	LOC6597168|XP_002022346.1|DPER	LOC6622858|XP_002046669.1|DVIR
OG0001150	LOC6590946|XP_026841666.1|DPER	LOC6625361|XP_002050233.1|DVIR, LOC6625359|XP_002050231.2|DVIR
OG0001151	LOC6594445|XP_002019910.1|DPER	LOC6630217|XP_002054582.1|DVIR
OG0001152	LOC6587711|XP_002013288.2|DPER	LOC6635114|XP_002058566.2|DVIR
OG0001153	LOC6590367|XP_026840936.1|DPER	LOC6625013|XP_032292794.1|DVIR, LOC116649722|XP_032289012.1|DVIR
OG0001154	LOC6589018|XP_026844895.1|DPER	LOC6634283|XP_032293417.1|DVIR
OG0001155	LOC6599267|XP_026848269.1|DPER	LOC6633497|XP_015025565.1|DVIR
OG0001157	LOC6588527|XP_026850640.1|DPER	LOC6632468|XP_002056169.1|DVIR
OG0001158	LOC6593710|XP_002018634.2|DPER	LOC6628183|XP_002052917.1|DVIR
OG0001159	LOC6594979|XP_026841100.1|DPER	LOC6635034|XP_032295322.1|DVIR
OG0001160	LOC6587327|XP_002014020.1|DPER	LOC6634888|XP_002058507.2|DVIR, LOC6634889|XP_002058508.1|DVIR
OG0001161	LOC6588637|XP_026851202.1|DPER	LOC6635185|XP_032295119.1|DVIR
OG0001162	LOC6592142|XP_002017278.1|DPER	LOC6633095|XP_002056278.3|DVIR
OG0001162	LOC113567332|XP_026850587.1|DPER	LOC116649781|XP_032288723.1|DVIR
OG0001163	LOC6588545|XP_026843729.1|DPER	LOC6630587|XP_015027550.1|DVIR
OG0001164	LOC6588621|XP_026851163.1|DPER, LOC6588396|XP_002012935.1|DPER	LOC6630965|XP_002053799.2|DVIR
OG0001165	LOC6593163|XP_002018177.1|DPER	LOC6626035|XP_002050802.2|DVIR
OG0001166	LOC6601181|XP_026848214.1|DPER	LOC6636811|XP_032291485.1|DVIR
OG0001167	LOC6590526|XP_002016455.2|DPER	LOC6625750|XP_032292349.1|DVIR
OG0001168	LOC6593148|XP_002018525.1|DPER	LOC6626351|XP_032292402.1|DVIR
OG0001169	LOC6598450|XP_002023577.1|DPER	LOC6636152|XP_002059659.1|DVIR
OG0001170	LOC6588034|XP_002014103.2|DPER	LOC6631179|XP_002054309.1|DVIR
OG0001171	LOC6602498|XP_026848757.1|DPER	LOC6623527|XP_015031175.1|DVIR
OG0001172	LOC6590757|XP_002016149.1|DPER, LOC6590759|XP_002016151.1|DPER	LOC6625595|XP_032291958.1|DVIR, LOC6625596|XP_002048834.2|DVIR
OG0001173	LOC6588636|XP_002013183.1|DPER	LOC6629461|XP_002053878.1|DVIR
OG0001174	LOC6599464|XP_002024613.2|DPER	LOC6623463|XP_002047307.1|DVIR
OG0001175	LOC6592666|XP_002018390.1|DPER	LOC6625277|XP_002049862.1|DVIR
OG0001175	LOC6602238|XP_002027268.1|DPER	LOC6631655|XP_032295641.1|DVIR
OG0001176	LOC6594907|XP_002020507.1|DPER, LOC6600881|XP_026842637.1|DPER	LOC6626930|XP_002050881.2|DVIR
OG0001177	LOC6589351|XP_026844960.1|DPER	LOC26531015|XP_015024560.1|DVIR
OG0001178	LOC6593081|XP_002017894.2|DPER	LOC6635894|XP_015024224.1|DVIR
OG0001179	LOC6590510|XP_026841353.1|DPER	LOC6625391|XP_015029276.1|DVIR
OG0001180	LOC6602021|XP_002027032.1|DPER	LOC6636188|XP_002059734.1|DVIR
OG0001181	LOC6588690|XP_002015059.1|DPER, LOC113565816|XP_026844829.1|DPER, LOC6596938|XP_026845636.1|DPER	LOC6622988|XP_002048219.1|DVIR
OG0001182	LOC6595106|XP_026840159.1|DPER	LOC6629550|XP_015027075.1|DVIR
OG0001183	LOC6594123|XP_026847707.1|DPER	LOC6634428|XP_002057940.1|DVIR, LOC6624730|XP_002047628.2|DVIR
OG0001183	LOC113567100|XP_026850078.1|DPER	LOC6632439|XP_032288753.1|DVIR
OG0001184	LOC6594087|XP_026850354.1|DPER	LOC6629399|XP_032292257.1|DVIR
OG0001186	LOC113565958|XP_026845186.1|DPER, LOC6603949|XP_002028894.1|DPER, LOC113565957|XP_026845185.1|DPER, LOC6595363|XP_002020836.2|DPER	LOC6633820|XP_032296603.1|DVIR
OG0001186	LOC6594162|XP_026850760.1|DPER	LOC6626013|XP_002050237.1|DVIR
OG0001187	LOC6591203|XP_026841640.1|DPER	LOC6625011|XP_002049761.1|DVIR
OG0001188	LOC6590799|XP_026840771.1|DPER	LOC6625522|XP_032293332.1|DVIR
OG0001189	LOC6600978|XP_002025874.1|DPER	LOC6626894|XP_002049428.2|DVIR
OG0001190	LOC113566589|XP_026848680.1|DPER	LOC6633349|XP_015025540.1|DVIR
OG0001191	LOC6593467|XP_026843850.1|DPER	LOC6627637|XP_002051111.2|DVIR
OG0001192	LOC6593970|XP_002018955.1|DPER	LOC6627686|XP_002052505.2|DVIR
OG0001192	LOC6593634|XP_026843545.1|DPER	LOC6627688|XP_002052507.2|DVIR
OG0001193	LOC6587656|XP_002013700.1|DPER	LOC6629742|XP_002054146.2|DVIR
OG0001194	LOC6598143|XP_026846234.1|DPER	LOC6634400|XP_032296299.1|DVIR
OG0001195	LOC6591073|XP_002015711.1|DPER	LOC6626150|XP_002049631.1|DVIR
OG0001196	LOC6598578|XP_002023641.2|DPER	LOC6630658|XP_002053437.2|DVIR, LOC6636648|XP_002060126.1|DVIR
OG0001197	LOC6591498|XP_002016882.2|DPER, LOC6587174|XP_002013062.1|DPER	LOC6632574|XP_032289857.1|DVIR
OG0001198	LOC6587882|XP_026842681.1|DPER, LOC6602405|XP_002027410.2|DPER	LOC116651420|XP_032293619.1|DVIR
OG0001200	LOC6591858|XP_002016792.2|DPER	LOC6622503|XP_002048533.1|DVIR
OG0001201	LOC6594043|XP_002019650.1|DPER	LOC6630485|XP_002053192.1|DVIR
OG0001202	LOC6597838|XP_026846515.1|DPER	LOC6631858|XP_032295558.1|DVIR
OG0001204	LOC6598020|XP_002023212.2|DPER	LOC6634342|XP_002057470.1|DVIR
OG0001205	LOC6592049|XP_026851188.1|DPER	LOC6630761|XP_002054620.1|DVIR
OG0001206	LOC6588035|XP_026840035.1|DPER	LOC6629898|XP_032292908.1|DVIR
OG0001207	LOC6588087|XP_002012832.1|DPER, LOC113566278|XP_026847043.1|DPER, LOC6597721|XP_026847063.1|DPER	LOC6628561|XP_002051958.1|DVIR, LOC6631744|XP_032296092.1|DVIR
OG0001208	LOC6597907|XP_026847000.1|DPER	LOC6631460|XP_032295580.1|DVIR
OG0001209	LOC6587357|XP_002013858.1|DPER	LOC6632604|XP_002056216.1|DVIR
OG0001210	LOC6598194|XP_026846241.1|DPER	LOC6631920|XP_002055747.1|DVIR
OG0001211	LOC6598793|XP_026843538.1|DPER	LOC6635200|XP_032295397.1|DVIR
OG0001212	LOC6598439|XP_026848644.1|DPER	LOC6632024|XP_002055239.1|DVIR
OG0001213	LOC6600758|XP_026848631.1|DPER	LOC6632942|XP_002056765.2|DVIR
OG0001214	LOC6600818|XP_002025885.1|DPER, LOC113566336|XP_026847380.1|DPER, LOC6599803|XP_002024973.2|DPER	LOC6632382|XP_002056005.1|DVIR
OG0001215	LOC6587433|XP_026848669.1|DPER	LOC6630803|XP_002054271.1|DVIR
OG0001216	LOC6587971|XP_026843110.1|DPER	LOC6630802|XP_002054270.2|DVIR
OG0001218	LOC6587982|XP_002014104.2|DPER	LOC6630922|XP_002054311.2|DVIR, LOC6630921|XP_002054310.1|DVIR
OG0001220	LOC6591213|XP_026841245.1|DPER	LOC6625556|XP_002048892.1|DVIR
OG0001221	LOC6592481|XP_026842712.1|DPER	LOC6635837|XP_002059449.1|DVIR
OG0001222	LOC6587179|XP_002013643.1|DPER	LOC6630173|XP_002054793.2|DVIR
OG0001223	LOC6590164|XP_002015389.2|DPER	LOC6626270|XP_015029300.1|DVIR, LOC6626271|XP_002050037.1|DVIR
OG0001224	LOC6601586|XP_002026607.1|DPER	LOC6625555|XP_002049005.1|DVIR
OG0001225	LOC6602060|XP_026840845.1|DPER	LOC6635790|XP_032291901.1|DVIR
OG0001226	LOC6592826|XP_002017755.1|DPER	LOC6636477|XP_002059798.1|DVIR
OG0001229	LOC6603316|XP_026841426.1|DPER	LOC6626404|XP_032292506.1|DVIR
OG0001230	LOC6590100|XP_002015985.1|DPER	LOC6635833|XP_002059468.1|DVIR
OG0001231	LOC6597925|XP_026843245.1|DPER	LOC6629012|XP_002051281.1|DVIR
OG0001232	LOC6589561|XP_002015270.1|DPER	LOC26531524|XP_015028947.1|DVIR, LOC6628667|XP_002051823.1|DVIR
OG0001233	LOC6589891|XP_002014628.1|DPER	LOC6635630|XP_032294722.1|DVIR
OG0001234	LOC6600900|XP_002025964.1|DPER	LOC6627060|XP_002050516.1|DVIR, LOC6626532|XP_002050656.1|DVIR
OG0001235	LOC6588980|XP_026844327.1|DPER	LOC6627851|XP_002052846.1|DVIR
OG0001236	LOC6595980|XP_026845457.1|DPER	LOC6622545|XP_002048141.1|DVIR
OG0001237	LOC6594523|XP_002019465.2|DPER	LOC6632514|XP_015025814.1|DVIR
OG0001238	LOC6591680|XP_002016895.1|DPER	LOC6630930|XP_032293104.1|DVIR
OG0001240	LOC6591499|XP_002016883.1|DPER	LOC6630994|XP_002053496.1|DVIR
OG0001241	LOC6590221|XP_002016534.1|DPER	LOC6626712|XP_002050765.2|DVIR
OG0001241	LOC113565572|XP_026843788.1|DPER	LOC26531173|XP_015024802.1|DVIR, LOC26531198|XP_015024803.1|DVIR
OG0001242	LOC6599926|XP_002025054.1|DPER	LOC6634480|XP_002058157.2|DVIR
OG0001243	LOC6597383|XP_026846461.1|DPER, LOC6595076|XP_002020340.2|DPER, LOC6602358|XP_026848594.1|DPER	LOC6622872|XP_032290930.1|DVIR
OG0001244	LOC6599450|XP_026847183.1|DPER, LOC6588658|XP_026841821.1|DPER	LOC6630399|XP_032294922.1|DVIR
OG0001245	LOC6587672|XP_026851034.1|DPER	LOC6630383|XP_002054009.1|DVIR
OG0001246	LOC6590383|XP_002015649.1|DPER	LOC6625545|XP_002049980.1|DVIR
OG0001247	LOC113565131|XP_026841783.1|DPER	LOC26531806|XP_015030372.1|DVIR
OG0001248	LOC6600583|XP_026847593.1|DPER	LOC6623670|XP_002046796.1|DVIR
OG0001249	LOC6600379|XP_026848369.1|DPER	LOC6633450|XP_032289047.1|DVIR
OG0001252	LOC6587596|XP_002013543.1|DPER	LOC6629429|XP_002054361.1|DVIR
OG0001253	LOC6591287|XP_002015803.2|DPER	LOC6625672|XP_002049371.1|DVIR
OG0001254	LOC6593265|XP_002017916.2|DPER	LOC6635817|XP_032291640.1|DVIR
OG0001254	LOC113565036|XP_026840826.1|DPER	LOC116650863|XP_032291642.1|DVIR
OG0001255	LOC6602601|XP_002027600.1|DPER, LOC6596891|XP_026845893.1|DPER, LOC6590652|XP_026840623.1|DPER, LOC113565081|XP_026841397.1|DPER, LOC6596790|XP_002021906.1|DPER	LOC6626220|XP_002049796.1|DVIR
OG0001256	LOC6596208|XP_002021276.1|DPER	LOC6622455|XP_002046982.2|DVIR
OG0001257	LOC6603482|XP_026846876.1|DPER	LOC6636237|XP_015024077.1|DVIR
OG0001258	LOC6588266|XP_002013396.1|DPER	LOC6629881|XP_002054541.1|DVIR
OG0001259	LOC113566183|XP_026846404.1|DPER, LOC6597439|XP_002022481.2|DPER, LOC6597389|XP_002022483.2|DPER	LOC6633328|XP_002057162.3|DVIR, LOC6633326|XP_002057160.3|DVIR
OG0001260	LOC6598740|XP_026851087.1|DPER	LOC6632708|XP_002056039.2|DVIR
OG0001261	LOC6597895|XP_026846981.1|DPER	LOC6632159|XP_002055768.1|DVIR
OG0001262	LOC6598978|XP_026847773.1|DPER	LOC6622653|XP_002048535.3|DVIR
OG0001263	LOC6589722|XP_002015131.1|DPER, LOC6595286|XP_002020352.2|DPER	LOC6630711|XP_002054204.1|DVIR
OG0001264	LOC6588996|XP_026844088.1|DPER	LOC6627719|XP_032294248.1|DVIR
OG0001265	LOC6600029|XP_026849239.1|DPER	LOC6631734|XP_032295875.1|DVIR
OG0001266	LOC6592385|XP_026841792.1|DPER	LOC6636362|XP_002059891.1|DVIR
OG0001267	LOC113567334|XP_026850591.1|DPER	LOC6630727|XP_002053787.1|DVIR
OG0001268	LOC6588279|XP_002013836.1|DPER	LOC6632807|XP_002056234.1|DVIR
OG0001269	LOC6600917|XP_002026045.1|DPER	LOC6625858|XP_002049216.1|DVIR
OG0001270	LOC6592058|XP_026840176.1|DPER	LOC6633054|XP_032289794.1|DVIR
OG0001271	LOC6590150|XP_002016317.1|DPER	LOC6625913|XP_002050428.1|DVIR
OG0001272	LOC6595831|XP_026845264.1|DPER	LOC6624348|XP_002047148.2|DVIR
OG0001273	LOC6587540|XP_002013081.1|DPER	LOC6630687|XP_032295022.1|DVIR
OG0001274	LOC6602291|XP_002027350.1|DPER	LOC6624520|XP_002048497.1|DVIR
OG0001275	LOC6598195|XP_026846340.1|DPER	LOC6631754|XP_002054922.1|DVIR
OG0001276	LOC6591479|XP_002017470.1|DPER, LOC6600987|XP_002026173.1|DPER, LOC6595621|XP_002020695.1|DPER	LOC6624011|XP_002047407.1|DVIR
OG0001277	LOC113566398|XP_026847605.1|DPER	LOC6622890|XP_032290651.1|DVIR
OG0001278	LOC6601935|XP_026848743.1|DPER	LOC6623208|XP_032290554.1|DVIR
OG0001279	LOC6599635|XP_002024745.1|DPER	LOC6623217|XP_002047264.2|DVIR
OG0001280	LOC6601129|XP_002026056.1|DPER	LOC6623138|XP_002046122.2|DVIR
OG0001281	LOC6595858|XP_002021403.1|DPER	LOC6622525|XP_002046549.1|DVIR
OG0001282	LOC6596284|XP_002021806.1|DPER	LOC6634104|XP_015025191.1|DVIR
OG0001283	LOC6593121|XP_002017620.2|DPER	LOC6626719|XP_002050669.2|DVIR
OG0001284	LOC6603120|XP_026843678.1|DPER	LOC26530754|XP_015028852.1|DVIR
OG0001285	LOC6600545|XP_026847551.1|DPER	LOC6624488|XP_015030749.1|DVIR
OG0001286	LOC6589109|XP_002015228.1|DPER	LOC6628815|XP_002052065.1|DVIR
OG0001287	LOC6594096|XP_002019688.1|DPER	LOC6629798|XP_032294256.1|DVIR
OG0001288	LOC6595699|XP_026844637.1|DPER	LOC6628367|XP_002052867.1|DVIR
OG0001289	LOC6593414|XP_002018593.1|DPER	LOC6628409|XP_002052052.2|DVIR
OG0001290	LOC6589136|XP_026844308.1|DPER	LOC6628152|XP_032294408.1|DVIR
OG0001291	LOC6589960|XP_002015635.1|DPER	LOC6625308|XP_002049972.1|DVIR
OG0001292	LOC6601597|XP_026842474.1|DPER	LOC6625660|XP_015029661.1|DVIR
OG0001293	LOC6597403|XP_002022495.1|DPER, LOC6597401|XP_002022493.1|DPER	LOC6633377|XP_002057330.1|DVIR
OG0001294	LOC6591950|XP_002017494.1|DPER	LOC6632763|XP_032289429.1|DVIR
OG0001295	LOC6600664|XP_026845149.1|DPER	LOC6636069|XP_002059600.1|DVIR
OG0001296	LOC6590768|XP_026841539.1|DPER	LOC6622540|XP_015031458.1|DVIR
OG0001297	LOC6595229|XP_026851270.1|DPER	LOC6629321|XP_002053054.1|DVIR
OG0001298	LOC6598769|XP_026849399.1|DPER	LOC6635074|XP_002058467.3|DVIR
OG0001299	LOC113566334|XP_026847369.1|DPER	LOC6636561|XP_002060065.1|DVIR
OG0001300	LOC6594485|XP_002019751.1|DPER	LOC6632619|XP_002056319.1|DVIR, LOC6625390|XP_002050135.1|DVIR
OG0001301	LOC6593724|XP_002019102.1|DPER	LOC6627652|XP_002052503.1|DVIR
OG0001302	LOC6589957|XP_026841109.1|DPER	LOC6625608|XP_032293362.1|DVIR, LOC6625607|XP_032293363.1|DVIR
OG0001303	LOC6588563|XP_002014182.1|DPER	LOC6632233|XP_002055817.1|DVIR
OG0001304	LOC6602092|XP_002027137.1|DPER	LOC6626496|XP_002049321.2|DVIR
OG0001305	LOC6592057|XP_026850520.1|DPER	LOC6625237|XP_002049483.1|DVIR, LOC6624974|XP_002049482.1|DVIR, LOC6633055|XP_032289800.1|DVIR
OG0001306	LOC6588483|XP_002014160.1|DPER	LOC6631130|XP_002053506.1|DVIR
OG0001307	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER, LOC6602940|XP_002027991.1|DPER	LOC6624678|XP_002047188.1|DVIR
OG0001308	LOC6600133|XP_026846662.1|DPER	LOC6633429|XP_032296255.1|DVIR
OG0001309	LOC6592026|XP_002017298.2|DPER	LOC6629853|XP_015027389.1|DVIR
OG0001310	LOC6597332|XP_026846497.1|DPER	LOC6632189|XP_032295778.1|DVIR
OG0001311	LOC6601743|XP_026847066.1|DPER	LOC6635486|XP_032296157.1|DVIR
OG0001312	LOC6596053|XP_002021237.1|DPER	LOC6623655|XP_032290762.1|DVIR
OG0001313	LOC6590756|XP_002016148.1|DPER	LOC6626939|XP_002050077.1|DVIR
OG0001314	LOC6598021|XP_026843858.1|DPER	LOC6634343|XP_002057471.1|DVIR
OG0001315	LOC6600447|XP_002025552.1|DPER	LOC6633533|XP_002057361.1|DVIR
OG0001316	LOC6593147|XP_002018524.2|DPER	LOC6626394|XP_002048733.2|DVIR
OG0001317	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER	LOC6627396|XP_002052148.2|DVIR
OG0001318	LOC6592052|XP_026842396.1|DPER	LOC6635827|XP_032292539.1|DVIR
OG0001319	LOC113565500|XP_026843512.1|DPER	LOC6634093|XP_002057513.1|DVIR
OG0001320	LOC113566185|XP_026846456.1|DPER, LOC6591108|XP_026841473.1|DPER, LOC6588255|XP_002012899.2|DPER	LOC6626069|XP_015029747.1|DVIR
OG0001321	LOC6590490|XP_002015759.1|DPER	LOC6626988|XP_002050175.1|DVIR
OG0001322	LOC6591738|XP_002017090.1|DPER, LOC6591991|XP_002017215.2|DPER	LOC6632899|XP_032289859.1|DVIR
OG0001323	LOC6589282|XP_002014652.1|DPER	LOC6627401|XP_002051912.1|DVIR, LOC26530374|XP_015028808.1|DVIR
OG0001324	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER	LOC116652154|XP_032296007.1|DVIR, LOC6635716|XP_002059153.1|DVIR
OG0001325	LOC113567319|XP_026850468.1|DPER	LOC6631243|XP_002053644.2|DVIR
OG0001326	LOC6595334|XP_026839998.1|DPER	LOC6632801|XP_032289419.1|DVIR
OG0001328	LOC6603470|XP_002028449.2|DPER	LOC6636515|XP_002060005.2|DVIR
OG0001329	LOC6597218|XP_026846480.1|DPER	LOC6631936|XP_002055483.2|DVIR
OG0001330	LOC6599305|XP_026848240.1|DPER	LOC6630895|XP_032294540.1|DVIR, LOC6631662|XP_015026580.1|DVIR
OG0001331	LOC6596751|XP_002021934.2|DPER	LOC6634725|XP_002058324.2|DVIR
OG0001332	LOC6600678|XP_026848606.1|DPER	LOC6632105|XP_002055628.2|DVIR
OG0001333	LOC6596330|XP_002021468.2|DPER	LOC6636899|XP_002060355.3|DVIR
OG0001334	LOC6594781|XP_026851029.1|DPER	LOC6629503|XP_002054523.1|DVIR
OG0001335	LOC6591876|XP_026845009.1|DPER	LOC6629975|XP_002053084.1|DVIR
OG0001336	LOC6594859|XP_002020067.1|DPER	LOC26530661|XP_015031634.1|DVIR
OG0001337	LOC6602668|XP_002027708.2|DPER	LOC6632007|XP_032296152.1|DVIR
OG0001338	LOC6589978|XP_026840597.1|DPER	LOC6625115|XP_015029438.1|DVIR
OG0001339	LOC6592189|XP_026842460.1|DPER	LOC6636496|XP_002059802.1|DVIR
OG0001340	LOC6591845|XP_026851090.1|DPER	LOC6622511|XP_002047704.1|DVIR
OG0001341	LOC6594806|XP_026842708.1|DPER	LOC6630603|XP_002053022.1|DVIR
OG0001342	LOC6594968|XP_026848457.1|DPER	LOC6635087|XP_002058417.1|DVIR
OG0001343	LOC6587184|XP_026840312.1|DPER	LOC6634901|XP_002058553.2|DVIR
OG0001344	LOC6594753|XP_026851091.1|DPER	LOC6632883|XP_015025994.1|DVIR
OG0001345	LOC6598642|XP_002023823.1|DPER	LOC6632728|XP_002056051.1|DVIR
OG0001346	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER	LOC6629281|XP_002054689.2|DVIR
OG0001347	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER	LOC6631534|XP_032294977.1|DVIR
OG0001348	LOC6600674|XP_002025747.1|DPER	LOC6631411|XP_002055420.1|DVIR
OG0001349	LOC6601216|XP_026848076.1|DPER	LOC6623366|XP_002046361.2|DVIR, LOC6624450|XP_002046598.1|DVIR, LOC6624412|XP_015031121.1|DVIR
OG0001350	LOC6598998|XP_026847955.1|DPER	LOC6623335|XP_002048570.1|DVIR
OG0001351	LOC6590033|XP_002016307.1|DPER	LOC6627000|XP_002048742.1|DVIR
OG0001352	LOC6592911|XP_026841475.1|DPER	LOC6635862|XP_032291692.1|DVIR
OG0001353	LOC6597042|XP_002022202.1|DPER	LOC6623502|XP_002048239.1|DVIR
OG0001354	LOC6592527|XP_026841656.1|DPER	LOC6626668|XP_032291629.1|DVIR
OG0001355	LOC6590822|XP_002016476.1|DPER	LOC6625488|XP_002048825.1|DVIR
OG0001356	LOC6594025|XP_002019723.1|DPER	LOC6630663|XP_032290428.1|DVIR
OG0001357	LOC6595907|XP_002020965.1|DPER	LOC6637008|XP_002060435.1|DVIR
OG0001358	LOC6595827|XP_026845402.1|DPER	LOC6622903|XP_002048031.3|DVIR
OG0001359	LOC6593425|XP_002019131.1|DPER	LOC6627451|XP_002052473.2|DVIR
OG0001360	LOC6592782|XP_002018433.1|DPER	LOC6626063|XP_002048853.1|DVIR
OG0001361	LOC6601940|XP_002026982.1|DPER	LOC6623320|XP_002047272.3|DVIR
OG0001362	LOC6601934|XP_002026976.1|DPER	LOC6623255|XP_002047266.1|DVIR
OG0001363	LOC6594450|XP_002019915.1|DPER	LOC6630237|XP_002054577.1|DVIR
OG0001364	LOC6601346|XP_026842484.1|DPER	LOC6635915|XP_032291768.1|DVIR
OG0001365	LOC6600386|XP_002025474.1|DPER, LOC6592168|XP_002017453.1|DPER, LOC6599658|XP_002024580.1|DPER	LOC6624010|XP_015031190.1|DVIR
