Orthogroup	DPER.longest_only	DFIC.longest_only
OG0002043	LOC6588225|XP_026850778.1|DPER	LOC108090217|XP_017044299.1|DFIC
OG0002044	LOC6594887|XP_002020006.2|DPER	LOC108088454|XP_017041723.1|DFIC
OG0002045	LOC6588121|XP_026850439.1|DPER	LOC108099658|XP_017058781.1|DFIC
OG0002046	LOC6602638|XP_002027659.1|DPER	LOC108092801|XP_017048061.1|DFIC
OG0002047	LOC6597682|XP_002022836.2|DPER	LOC108097406|XP_017055150.1|DFIC
OG0002048	LOC6591484|XP_002017378.2|DPER	LOC108087914|XP_017040988.1|DFIC
OG0002049	LOC6594587|XP_026850844.1|DPER	LOC108102032|XP_017062136.1|DFIC
OG0002050	LOC6592111|XP_026851251.1|DPER, LOC113567464|XP_026851253.1|DPER	LOC108097145|XP_017054747.1|DFIC
OG0002051	LOC6591053|XP_026841486.1|DPER, LOC6591054|XP_026842697.1|DPER	LOC108086407|XP_017038798.1|DFIC
OG0002052	LOC6599869|XP_002024923.1|DPER	LOC108089347|XP_017043017.1|DFIC
OG0002053	LOC6594338|XP_002019596.2|DPER	LOC108099557|XP_017058632.1|DFIC
OG0002054	LOC6587533|XP_026850621.1|DPER	LOC108090130|XP_017044155.1|DFIC
OG0002055	LOC6591870|XP_002017332.1|DPER	LOC108088037|XP_017041160.1|DFIC
OG0002056	LOC6596231|XP_026845620.1|DPER	LOC108089435|XP_017043154.1|DFIC
OG0002057	LOC6589507|XP_002015103.1|DPER	LOC108089142|XP_017042752.1|DFIC
OG0002058	LOC6601131|XP_002026058.1|DPER	LOC108099146|XP_017057981.1|DFIC
OG0002059	LOC6594015|XP_002019637.1|DPER	LOC108095851|XP_017052638.1|DFIC
OG0002060	LOC6590993|XP_026841992.1|DPER	LOC108086738|XP_017039259.1|DFIC
OG0002061	LOC6590161|XP_002016583.1|DPER	LOC108090902|XP_017045307.1|DFIC
OG0002062	LOC6603795|XP_026846626.1|DPER	LOC108092779|XP_017048013.1|DFIC
OG0002063	LOC6600152|XP_002025235.1|DPER	LOC108097034|XP_017054542.1|DFIC, LOC108095242|XP_017051761.1|DFIC, LOC108098190|XP_017056414.1|DFIC, LOC108097363|XP_017055096.1|DFIC
OG0002064	LOC6603546|XP_026845769.1|DPER	LOC108100466|XP_017059885.1|DFIC
OG0002065	LOC6602725|XP_026849462.1|DPER	LOC108099106|XP_017057917.1|DFIC
OG0002066	LOC6594178|XP_026850472.1|DPER	LOC108096604|XP_017053800.1|DFIC
OG0002067	LOC6590917|XP_002015408.1|DPER	LOC108090806|XP_017045151.1|DFIC
OG0002068	LOC6592901|XP_002017943.1|DPER	LOC108096882|XP_017054312.1|DFIC
OG0002069	LOC6597916|XP_026843611.1|DPER	LOC108095714|XP_017052378.1|DFIC
OG0002070	LOC6594021|XP_002019719.1|DPER	LOC108092146|XP_017047150.1|DFIC
OG0002071	LOC6588494|XP_002013921.1|DPER	LOC108095773|XP_017052507.1|DFIC
OG0002072	LOC6600899|XP_002025963.1|DPER	LOC108093922|XP_017049780.1|DFIC
OG0002073	LOC6596988|XP_026845642.1|DPER	LOC108087462|XP_017040313.1|DFIC
OG0002074	LOC6590540|XP_026841601.1|DPER	LOC108101925|XP_017061993.1|DFIC
OG0002075	LOC113565670|XP_026844199.1|DPER	LOC108095010|XP_017051346.1|DFIC, LOC108100895|XP_017060493.1|DFIC
OG0002076	LOC6603163|XP_026841364.1|DPER, LOC6603164|XP_026841359.1|DPER	LOC108096691|XP_017053983.1|DFIC
OG0002077	LOC6601033|XP_026849741.1|DPER	LOC108100294|XP_017059581.1|DFIC
OG0002078	LOC6592773|XP_002018015.1|DPER	LOC108094753|XP_017050999.1|DFIC
OG0002079	LOC6595998|XP_002021019.1|DPER	LOC108100380|XP_017059723.1|DFIC
OG0002080	LOC6592394|XP_002017579.2|DPER	LOC108093803|XP_017049598.1|DFIC
OG0002081	LOC6601330|XP_002026381.1|DPER	LOC108090855|XP_017045225.1|DFIC
OG0002082	LOC6601587|XP_026842735.1|DPER	LOC108090419|XP_017044567.1|DFIC
OG0002083	LOC6600086|XP_026845110.1|DPER	LOC108092874|XP_017048199.1|DFIC
OG0002084	LOC6590460|XP_002015851.1|DPER	LOC108096922|XP_017054362.1|DFIC
OG0002085	LOC6592631|XP_026841336.1|DPER	LOC108096706|XP_017054028.1|DFIC
OG0002086	LOC6590455|XP_026842510.1|DPER	LOC108096941|XP_017054388.1|DFIC
OG0002087	LOC113566652|XP_026849013.1|DPER	LOC108100270|XP_017059543.1|DFIC
OG0002088	LOC6601813|XP_026848589.1|DPER, LOC6601810|XP_026848460.1|DPER	LOC108100427|XP_017059821.1|DFIC
OG0002089	LOC6592440|XP_026841197.1|DPER	LOC108090405|XP_017044546.1|DFIC
OG0002090	LOC6595903|XP_002021442.1|DPER	LOC108095443|XP_017052041.1|DFIC
OG0002091	LOC6601323|XP_002026374.1|DPER	LOC108090675|XP_017044950.1|DFIC
OG0002092	LOC6599720|XP_026847347.1|DPER	LOC108089469|XP_017043211.1|DFIC
OG0002093	LOC6601611|XP_002026647.1|DPER	LOC108090763|XP_017045092.1|DFIC
OG0002094	LOC6591296|XP_002015625.1|DPER	LOC108090687|XP_017044962.1|DFIC
OG0002095	LOC6602894|XP_026849664.1|DPER	LOC108097765|XP_017055776.1|DFIC
OG0002096	LOC6590298|XP_002016159.2|DPER	LOC108086724|XP_017039236.1|DFIC
OG0002097	LOC6592694|XP_026841297.1|DPER	LOC108090753|XP_017045074.1|DFIC
OG0002098	LOC6603788|XP_026848075.1|DPER	LOC108088876|XP_017042359.1|DFIC
OG0002099	LOC6587719|XP_002013392.1|DPER	LOC108097612|XP_017055510.1|DFIC
OG0002100	LOC6597072|XP_002022197.1|DPER	LOC108096419|XP_017053489.1|DFIC
OG0002101	LOC6589922|XP_026840609.1|DPER	LOC108090364|XP_017044482.1|DFIC
OG0002102	LOC6593161|XP_002018335.2|DPER	LOC108094881|XP_017051201.1|DFIC
OG0002103	LOC6587994|XP_026850772.1|DPER	LOC108097689|XP_017055646.1|DFIC
OG0002105	LOC6595524|XP_026844275.1|DPER	LOC108101283|XP_017061065.1|DFIC
OG0002106	LOC6587248|XP_002013536.1|DPER	LOC108097718|XP_017055699.1|DFIC
OG0002107	LOC6596576|XP_026843254.1|DPER	LOC108100064|XP_017059287.1|DFIC
OG0002108	LOC6587579|XP_026851221.1|DPER, LOC6587574|XP_026849647.1|DPER, LOC6587582|XP_002013096.1|DPER	LOC108092220|XP_017047242.1|DFIC
OG0002109	LOC6594890|XP_002019987.2|DPER	LOC108086798|XP_017039328.1|DFIC
OG0002110	LOC6593480|XP_002018919.1|DPER	LOC108092661|XP_017047811.1|DFIC
OG0002111	LOC6593498|XP_002019161.1|DPER	LOC108098722|XP_017057329.1|DFIC
OG0002113	LOC6594853|XP_002020061.1|DPER	LOC108091924|XP_017046798.1|DFIC
OG0002114	LOC6594971|XP_002020490.2|DPER	LOC108097643|XP_017055561.1|DFIC, LOC108097713|XP_017055691.1|DFIC
OG0002115	LOC6602145|XP_026842492.1|DPER	LOC108101855|XP_017061864.1|DFIC, LOC108101857|XP_017061865.1|DFIC
OG0002116	LOC6596557|XP_002021738.2|DPER	LOC108098348|XP_017056679.1|DFIC
OG0002116	LOC6599547|XP_002024657.2|DPER	LOC108100191|XP_017059452.1|DFIC
OG0002117	LOC6597298|XP_026846439.1|DPER	LOC108094936|XP_017051284.1|DFIC
OG0002118	LOC113565812|XP_026844831.1|DPER	LOC108101139|XP_017060850.1|DFIC
OG0002119	LOC6588089|XP_002013365.1|DPER	LOC108095813|XP_017052575.1|DFIC
OG0002120	LOC6602558|XP_002027579.1|DPER	LOC108095035|XP_017051407.1|DFIC
OG0002121	LOC6595231|XP_026840461.1|DPER	LOC108086560|XP_017039002.1|DFIC
OG0002123	LOC113565905|XP_026845074.1|DPER, LOC6589790|XP_002014637.1|DPER	LOC108100797|XP_017060340.1|DFIC
OG0002124	LOC6601782|XP_026846965.1|DPER	LOC108088720|XP_017042154.1|DFIC, LOC108088713|XP_017042146.1|DFIC
OG0002125	LOC6590480|XP_002016666.1|DPER	LOC108087657|XP_017040634.1|DFIC
OG0002126	LOC6601858|XP_026849329.1|DPER	LOC108096461|XP_017053557.1|DFIC
OG0002127	LOC6597719|XP_026847044.1|DPER	LOC108098082|XP_017056273.1|DFIC
OG0002128	LOC6601772|XP_026847065.1|DPER	LOC108088610|XP_017041984.1|DFIC
OG0002129	LOC6588580|XP_002013197.1|DPER	LOC108087986|XP_017041076.1|DFIC
OG0002130	LOC6596745|XP_002021928.1|DPER	LOC108097058|XP_017054583.1|DFIC
OG0002131	LOC6588390|XP_002012932.1|DPER	LOC108087342|XP_017040171.1|DFIC
OG0002132	LOC6588821|XP_026844008.1|DPER	LOC108089239|XP_017042889.1|DFIC
OG0002133	LOC6599097|XP_002024422.2|DPER	LOC108095573|XP_017052213.1|DFIC
OG0002134	LOC6596434|XP_002021615.1|DPER, LOC6602612|XP_002027639.1|DPER	LOC108092787|XP_017048041.1|DFIC
OG0002135	LOC6599981|XP_026845128.1|DPER	LOC108097921|XP_017055959.1|DFIC
OG0002136	LOC6595004|XP_002020461.1|DPER	LOC108088506|XP_017041826.1|DFIC
OG0002137	LOC6587292|XP_026841232.1|DPER	LOC108087143|XP_017039843.1|DFIC
OG0002138	LOC113566509|XP_026848250.1|DPER	LOC108091108|XP_017045620.1|DFIC
OG0002139	LOC6597594|XP_026848881.1|DPER	LOC108091302|XP_017045914.1|DFIC
OG0002140	LOC6597344|XP_002022546.1|DPER	LOC108088683|XP_017042113.1|DFIC
OG0002141	LOC6591324|XP_002016797.1|DPER	LOC108094854|XP_017051154.1|DFIC
OG0002142	LOC6591597|XP_002017543.1|DPER	LOC108098652|XP_017057217.1|DFIC
OG0002143	LOC6595534|XP_026844258.1|DPER	LOC108101317|XP_017061109.1|DFIC
OG0002144	LOC6602565|XP_026846895.1|DPER	LOC108101978|XP_017062062.1|DFIC
OG0002145	LOC6594203|XP_026850281.1|DPER	LOC108101124|XP_017060837.1|DFIC
OG0002146	LOC6591595|XP_002017541.1|DPER	LOC108098557|XP_017057051.1|DFIC
OG0002147	LOC6599202|XP_026848331.1|DPER, LOC6604100|XP_026848354.1|DPER, LOC6603975|XP_026848352.1|DPER, LOC113566520|XP_026848357.1|DPER, LOC113566519|XP_026848356.1|DPER	LOC108095545|XP_017052163.1|DFIC
OG0002148	LOC6601681|XP_002026715.1|DPER	LOC108099016|XP_017057739.1|DFIC
OG0002149	LOC6603492|XP_002028470.1|DPER	LOC108095048|XP_017051439.1|DFIC
OG0002150	LOC6600394|XP_002025449.2|DPER	LOC108094675|XP_017050880.1|DFIC
OG0002151	LOC6589012|XP_026844120.1|DPER	LOC108089259|XP_017042916.1|DFIC
OG0002152	LOC6588199|XP_026847480.1|DPER	LOC108087172|XP_017039904.1|DFIC
OG0002153	LOC6595127|XP_026850966.1|DPER	LOC108088381|XP_017041618.1|DFIC
OG0002154	LOC6596744|XP_002021927.2|DPER	LOC108097303|XP_017055007.1|DFIC
OG0002155	LOC6595169|XP_002020424.1|DPER	LOC108086794|XP_017039322.1|DFIC
OG0002156	LOC6596194|XP_002021123.1|DPER	LOC108088801|XP_017042259.1|DFIC
OG0002157	LOC6587622|XP_026845744.1|DPER	LOC108087208|XP_017039962.1|DFIC
OG0002158	LOC6592902|XP_002017944.1|DPER	LOC108096883|XP_017054313.1|DFIC
OG0002159	LOC6593140|XP_002018172.1|DPER	LOC108101424|XP_017061242.1|DFIC, LOC108087752|XP_017040769.1|DFIC, LOC108087751|XP_017040767.1|DFIC
OG0002160	LOC6594856|XP_026850761.1|DPER	LOC108098661|XP_017057226.1|DFIC
OG0002161	LOC6588110|XP_002013368.1|DPER	LOC108088045|XP_017041169.1|DFIC
OG0002162	LOC6588221|XP_026850058.1|DPER	LOC108087319|XP_017040139.1|DFIC
OG0002163	LOC6596885|XP_002022100.1|DPER	LOC108092988|XP_017048370.1|DFIC
OG0002164	LOC6591855|XP_026840446.1|DPER	LOC108095978|XP_017052811.1|DFIC
OG0002165	LOC6588018|XP_002013205.1|DPER	LOC108098216|XP_017056483.1|DFIC
OG0002166	LOC6602216|XP_002027293.1|DPER	LOC108101390|XP_017061198.1|DFIC, LOC108093235|XP_017048702.1|DFIC
OG0002167	LOC6592457|XP_002018307.1|DPER	LOC108095250|XP_017051767.1|DFIC
OG0002168	LOC113565133|XP_026841819.1|DPER	LOC108090804|XP_017045147.1|DFIC
OG0002169	LOC6587408|XP_026845548.1|DPER, LOC6602779|XP_026847821.1|DPER	LOC108087562|XP_017040478.1|DFIC
OG0002170	LOC6602020|XP_002027034.1|DPER	LOC108098406|XP_017056778.1|DFIC
OG0002171	LOC6587191|XP_026841209.1|DPER, LOC6588517|XP_002013466.1|DPER	LOC108087134|XP_017039821.1|DFIC
OG0002172	LOC6587458|XP_002013047.1|DPER	LOC108091668|XP_017046470.1|DFIC
OG0002173	LOC6589583|XP_026844375.1|DPER	LOC108100077|XP_017059306.1|DFIC
OG0002174	LOC6587963|XP_002012937.2|DPER	LOC108092128|XP_017047121.1|DFIC
OG0002175	LOC6587821|XP_002012936.1|DPER	LOC108092129|XP_017047122.1|DFIC
OG0002176	LOC6594940|XP_002020309.1|DPER	LOC108088005|XP_017041106.1|DFIC
OG0002177	LOC6598602|XP_026850791.1|DPER	LOC108087047|XP_017039714.1|DFIC
OG0002178	LOC6587359|XP_026850629.1|DPER	LOC108086559|XP_017039001.1|DFIC
OG0002179	LOC6591325|XP_026840117.1|DPER	LOC108095929|XP_017052754.1|DFIC
OG0002180	LOC6595338|XP_026851020.1|DPER	LOC108099380|XP_017058362.1|DFIC
OG0002181	LOC6597206|XP_002022614.1|DPER	LOC108097753|XP_017055753.1|DFIC
OG0002182	LOC6587183|XP_026850935.1|DPER	LOC108098587|XP_017057116.1|DFIC
OG0002183	LOC6592536|XP_002018311.1|DPER	LOC108095249|XP_017051766.1|DFIC
OG0002184	LOC6588534|XP_002013620.1|DPER	LOC108092105|XP_017047088.1|DFIC
OG0002185	LOC6594815|XP_026843656.1|DPER	LOC108097232|XP_017054891.1|DFIC
OG0002186	LOC6589631|XP_026845016.1|DPER	LOC108088137|XP_017041290.1|DFIC
OG0002187	LOC6588538|XP_002013580.1|DPER	LOC108099599|XP_017058704.1|DFIC
OG0002188	LOC6590017|XP_002016571.1|DPER	LOC108090744|XP_017045058.1|DFIC
OG0002189	LOC113565688|XP_026844284.1|DPER	LOC108087726|XP_017040736.1|DFIC
OG0002190	LOC6587354|XP_002013483.1|DPER	LOC108087229|XP_017040002.1|DFIC
OG0002191	LOC6601833|XP_002026899.1|DPER	LOC108096280|XP_017053235.1|DFIC
OG0002192	LOC6599050|XP_026849016.1|DPER	LOC108099957|XP_017059126.1|DFIC
OG0002193	LOC113565246|XP_026842792.1|DPER, LOC6588219|XP_026851239.1|DPER	LOC108087263|XP_017040059.1|DFIC
OG0002194	LOC6587515|XP_002013071.1|DPER	LOC108088373|XP_017041607.1|DFIC
OG0002195	LOC6588179|XP_026850817.1|DPER	LOC108091954|XP_017046840.1|DFIC
OG0002196	LOC6594677|XP_002019855.1|DPER	LOC108098770|XP_017057391.1|DFIC
OG0002197	LOC6601052|XP_002026107.2|DPER	LOC108099055|XP_017057812.1|DFIC
OG0002198	LOC6594710|XP_026850918.1|DPER	LOC108098571|XP_017057083.1|DFIC
OG0002199	LOC6587200|XP_002013522.1|DPER	LOC108097649|XP_017055569.1|DFIC
OG0002200	LOC6599928|XP_002025056.1|DPER	LOC108095608|XP_017052261.1|DFIC
OG0002202	LOC6587553|XP_026840474.1|DPER	LOC108091962|XP_017046856.1|DFIC
OG0002203	LOC6587461|XP_026849297.1|DPER	LOC108092093|XP_017047072.1|DFIC
OG0002204	LOC6588085|XP_002013932.2|DPER	LOC108095814|XP_017052576.1|DFIC
OG0002205	LOC6587556|XP_002014033.1|DPER	LOC108087106|XP_017039777.1|DFIC
OG0002206	LOC6587956|XP_002013721.1|DPER	LOC108095727|XP_017052391.1|DFIC
OG0002207	LOC6587915|XP_026851117.1|DPER	LOC108102300|XP_017062551.1|DFIC
OG0002208	LOC6587542|XP_002013999.1|DPER	LOC108086288|XP_017038666.1|DFIC
OG0002209	LOC6596914|XP_002021844.1|DPER	LOC108097301|XP_017055005.1|DFIC
OG0002210	LOC6587314|XP_026850986.1|DPER	LOC108090205|XP_017044284.1|DFIC
OG0002211	LOC6587275|XP_026844959.1|DPER	LOC108087311|XP_017040120.1|DFIC
OG0002212	LOC6594944|XP_002020313.1|DPER	LOC108088006|XP_017041107.1|DFIC
OG0002213	LOC6591743|XP_002016981.1|DPER	LOC108091823|XP_017046690.1|DFIC
OG0002214	LOC6587721|XP_026848759.1|DPER	LOC108099299|XP_017058184.1|DFIC
OG0002215	LOC6588325|XP_026849696.1|DPER	LOC108098822|XP_017057464.1|DFIC
OG0002216	LOC6588701|XP_002014942.1|DPER	LOC108088458|XP_017041731.1|DFIC
OG0002217	LOC6588662|XP_002013942.1|DPER	LOC108092209|XP_017047227.1|DFIC
OG0002218	LOC6600208|XP_002025308.1|DPER	LOC108094621|XP_017050793.1|DFIC
OG0002219	LOC6588596|XP_002013176.1|DPER	LOC108091699|XP_017046520.1|DFIC
OG0002220	LOC6587728|XP_026840282.1|DPER	LOC108091581|XP_017046346.1|DFIC
OG0002221	LOC6602455|XP_026848810.1|DPER	LOC108087543|XP_017040441.1|DFIC
OG0002222	LOC6600849|XP_026841479.1|DPER	LOC108101839|XP_017061841.1|DFIC
OG0002223	LOC6590097|XP_026841067.1|DPER	LOC108090348|XP_017044458.1|DFIC
OG0002224	LOC6602087|XP_026841697.1|DPER	LOC108093623|XP_017049250.1|DFIC
OG0002225	LOC113566335|XP_026847377.1|DPER, LOC6599861|XP_026847296.1|DPER	LOC108086987|XP_017039606.1|DFIC
OG0002226	LOC6591117|XP_002015498.1|DPER	LOC108094260|XP_017050214.1|DFIC
OG0002227	LOC6591129|XP_026842707.1|DPER	LOC108096647|XP_017053900.1|DFIC
OG0002228	LOC6591085|XP_002015705.1|DPER	LOC108101584|XP_017061485.1|DFIC
OG0002229	LOC6600962|XP_002026000.2|DPER	LOC108101849|XP_017061857.1|DFIC
OG0002230	LOC6593222|XP_026842436.1|DPER	LOC108096628|XP_017053863.1|DFIC
OG0002231	LOC6591215|XP_026841926.1|DPER	LOC108094308|XP_017050318.1|DFIC
OG0002232	LOC6600911|XP_002025920.2|DPER	LOC108095239|XP_017051756.1|DFIC
OG0002233	LOC6596223|XP_026845508.1|DPER	LOC108089607|XP_017043457.1|DFIC
OG0002235	LOC6593202|XP_026840927.1|DPER	LOC108096717|XP_017054041.1|DFIC
OG0002236	LOC6591044|XP_002016555.1|DPER	LOC108090825|XP_017045174.1|DFIC
OG0002237	LOC6590016|XP_026842044.1|DPER	LOC108090738|XP_017045050.1|DFIC
OG0002238	LOC6590056|XP_026841412.1|DPER	LOC108094314|XP_017050331.1|DFIC
OG0002239	LOC6590391|XP_002015657.1|DPER	LOC108096779|XP_017054143.1|DFIC
OG0002240	LOC6593173|XP_026842325.1|DPER	LOC108096755|XP_017054103.1|DFIC
OG0002241	LOC6599773|XP_026847339.1|DPER	LOC108087444|XP_017040286.1|DFIC
OG0002242	LOC6601222|XP_026848088.1|DPER	LOC108089040|XP_017042634.1|DFIC
OG0002243	LOC6587962|XP_002013339.2|DPER	LOC108093345|XP_017048842.1|DFIC
OG0002244	LOC6601876|XP_026849339.1|DPER	LOC108099852|XP_017058987.1|DFIC
OG0002245	LOC6599864|XP_026847376.1|DPER	LOC108096294|XP_017053256.1|DFIC
OG0002246	LOC6590787|XP_026842432.1|DPER	LOC108094326|XP_017050358.1|DFIC
OG0002247	LOC113565134|XP_026841820.1|DPER	LOC108090808|XP_017045153.1|DFIC
OG0002248	LOC6599785|XP_026847279.1|DPER	LOC108100445|XP_017059859.1|DFIC
OG0002249	LOC6601240|XP_002026298.1|DPER	LOC108089064|XP_017042662.1|DFIC
OG0002250	LOC6593078|XP_002017891.2|DPER	LOC108095252|XP_017051769.1|DFIC
OG0002251	LOC6593080|XP_026841871.1|DPER	LOC108095109|XP_017051536.1|DFIC
OG0002252	LOC6593263|XP_026842481.1|DPER	LOC108095219|XP_017051724.1|DFIC
OG0002253	LOC113565115|XP_026841668.1|DPER	LOC108101902|XP_017061960.1|DFIC
OG0002254	LOC6595228|XP_026851275.1|DPER	LOC108099339|XP_017058304.1|DFIC
OG0002255	LOC6595322|XP_002020449.1|DPER, LOC6597662|XP_002022839.1|DPER	LOC108097416|XP_017055170.1|DFIC
OG0002256	LOC6592513|XP_026842691.1|DPER	LOC108096669|XP_017053930.1|DFIC
OG0002257	LOC6593061|XP_002018473.1|DPER	LOC108086430|XP_017038825.1|DFIC
OG0002258	LOC6603028|XP_002028010.1|DPER	LOC108093143|XP_017048577.1|DFIC
OG0002259	LOC6603559|XP_026845768.1|DPER	LOC108094641|XP_017050832.1|DFIC
OG0002260	LOC6602287|XP_026848557.1|DPER, LOC6591657|XP_002016852.1|DPER	LOC108100465|XP_017059883.1|DFIC
OG0002261	LOC6594993|XP_002020159.1|DPER, LOC6602361|XP_002027440.1|DPER	LOC108088901|XP_017042392.1|DFIC
OG0002262	LOC6593039|XP_002017716.2|DPER	LOC108090839|XP_017045194.1|DFIC
OG0002263	LOC6599802|XP_002024972.1|DPER, LOC113566325|XP_026847289.1|DPER	LOC108089629|XP_017043481.1|DFIC
OG0002264	LOC6600851|XP_026841478.1|DPER	LOC108101837|XP_017061840.1|DFIC
OG0002265	LOC6604026|XP_026847851.1|DPER	LOC108089699|XP_017043536.1|DFIC
OG0002266	LOC6596960|XP_002022158.1|DPER	LOC108100154|XP_017059400.1|DFIC
OG0002267	LOC6600580|XP_002025635.1|DPER	LOC108093872|XP_017049707.1|DFIC
OG0002268	LOC6601150|XP_002026282.1|DPER	LOC108093177|XP_017048622.1|DFIC
OG0002269	LOC6601553|XP_002026673.1|DPER	LOC108087664|XP_017040642.1|DFIC
OG0002270	LOC6592294|XP_026842464.1|DPER	LOC108094001|XP_017049913.1|DFIC
OG0002271	LOC6603023|XP_002028044.1|DPER	LOC108093744|XP_017049503.1|DFIC
OG0002272	LOC6600273|XP_002025386.1|DPER	LOC108100399|XP_017059772.1|DFIC
OG0002273	LOC6596041|XP_026845315.1|DPER	LOC108096319|XP_017053312.1|DFIC
OG0002274	LOC6595841|XP_026845577.1|DPER	LOC108093572|XP_017049157.1|DFIC
OG0002275	LOC6601224|XP_026848057.1|DPER, LOC6601225|XP_026848046.1|DPER	LOC108099913|XP_017059063.1|DFIC
OG0002276	LOC6599596|XP_026849547.1|DPER	LOC108100334|XP_017059633.1|DFIC
OG0002277	LOC6599522|XP_026849434.1|DPER	LOC108100628|XP_017060118.1|DFIC
OG0002278	LOC6600295|XP_026849044.1|DPER	LOC108088939|XP_017042451.1|DFIC
OG0002279	LOC113566754|XP_026849588.1|DPER	LOC108096342|XP_017053378.1|DFIC
OG0002280	LOC6600552|XP_026847650.1|DPER	LOC108089419|XP_017043112.1|DFIC
OG0002281	LOC6600621|XP_002025732.2|DPER	LOC108089466|XP_017043206.1|DFIC
OG0002282	LOC6601066|XP_026847283.1|DPER	LOC108099127|XP_017057953.1|DFIC
OG0002283	LOC6592404|XP_002018149.2|DPER	LOC108087689|XP_017040685.1|DFIC
OG0002284	LOC6590713|XP_002016245.1|DPER	LOC108101453|XP_017061284.1|DFIC
OG0002285	LOC6597532|XP_002022662.1|DPER	LOC108095383|XP_017051951.1|DFIC
OG0002286	LOC6590260|XP_002015890.1|DPER	LOC108096864|XP_017054278.1|DFIC
OG0002287	LOC6593124|XP_026841043.1|DPER	LOC108093995|XP_017049905.1|DFIC
OG0002288	LOC6603024|XP_026849489.1|DPER	LOC108093728|XP_017049463.1|DFIC
OG0002289	LOC6602478|XP_002027508.1|DPER	LOC108088972|XP_017042493.1|DFIC
OG0002290	LOC6589138|XP_026844126.1|DPER	LOC108093388|XP_017048895.1|DFIC
OG0002291	LOC6602059|XP_026842277.1|DPER	LOC108093817|XP_017049621.1|DFIC
OG0002292	LOC6590789|XP_026840971.1|DPER	LOC108094312|XP_017050329.1|DFIC
OG0002293	LOC6590578|XP_002015383.2|DPER	LOC108086317|XP_017038707.1|DFIC
OG0002294	LOC6604232|XP_002029153.1|DPER	LOC108097731|XP_017055721.1|DFIC
OG0002295	LOC6604030|XP_026843157.1|DPER	LOC108089970|XP_017043994.1|DFIC
OG0002295	LOC6593530|XP_026843685.1|DPER	LOC108102227|XP_017062441.1|DFIC, LOC108090066|XP_017044090.1|DFIC
OG0002296	LOC6589539|XP_026843886.1|DPER	LOC108100850|XP_017060459.1|DFIC, LOC108097837|XP_017055851.1|DFIC
OG0002297	LOC6594497|XP_026850320.1|DPER	LOC108098831|XP_017057475.1|DFIC
OG0002298	LOC6590157|XP_002016579.1|DPER	LOC108090973|XP_017045417.1|DFIC
OG0002299	LOC6597756|XP_002022887.1|DPER	LOC108086737|XP_017039257.1|DFIC
OG0002300	LOC6596553|XP_002021690.1|DPER	LOC108093451|XP_017049014.1|DFIC
OG0002301	LOC6593447|XP_002018729.2|DPER	LOC108095790|XP_017052542.1|DFIC
OG0002302	LOC6593948|XP_026843102.1|DPER	LOC108094373|XP_017050407.1|DFIC
OG0002303	LOC6597530|XP_002022660.1|DPER	LOC108095301|XP_017051848.1|DFIC
OG0002304	LOC6593692|XP_026843243.1|DPER	LOC108095515|XP_017052117.1|DFIC, LOC108101750|XP_017061701.1|DFIC
OG0002305	LOC6603350|XP_002028331.1|DPER	LOC108100610|XP_017060088.1|DFIC
OG0002306	LOC6593633|XP_002019099.2|DPER	LOC108101002|XP_017060657.1|DFIC
OG0002307	LOC6589783|XP_026844609.1|DPER	LOC108094156|XP_017050085.1|DFIC
OG0002308	LOC6589537|XP_002014503.1|DPER	LOC108097002|XP_017054525.1|DFIC, LOC108101335|XP_017061167.1|DFIC
OG0002309	LOC6588817|XP_002015178.1|DPER	LOC108089991|XP_017043982.1|DFIC
OG0002310	LOC6593673|XP_026843492.1|DPER	LOC108089934|XP_017043910.1|DFIC
OG0002311	LOC6593473|XP_026843994.1|DPER	LOC108092641|XP_017047768.1|DFIC
OG0002312	LOC6593582|XP_002018873.1|DPER	LOC108094830|XP_017051116.1|DFIC, LOC108092756|XP_017047978.1|DFIC, LOC108102215|XP_017062426.1|DFIC
OG0002313	LOC6590937|XP_026840932.1|DPER	LOC108086743|XP_017039268.1|DFIC
OG0002314	LOC6591193|XP_002015442.1|DPER	LOC108090276|XP_017044375.1|DFIC
OG0002315	LOC6590453|XP_002016379.1|DPER	LOC108087756|XP_017040774.1|DFIC
OG0002316	LOC6589508|XP_002015104.1|DPER	LOC108100005|XP_017059196.1|DFIC
OG0002317	LOC6596950|XP_026845329.1|DPER	LOC108087466|XP_017040324.1|DFIC
OG0002318	LOC6595679|XP_002020739.1|DPER	LOC108096066|XP_017052915.1|DFIC
OG0002319	LOC6596268|XP_002021794.1|DPER	LOC108101422|XP_017061274.1|DFIC, LOC108092758|XP_017047979.1|DFIC
OG0002320	LOC6600912|XP_026841450.1|DPER	LOC108095166|XP_017051613.1|DFIC
OG0002321	LOC6590684|XP_026842858.1|DPER	LOC108086766|XP_017039300.1|DFIC
OG0002322	LOC6596604|XP_026843227.1|DPER	LOC108093380|XP_017048888.1|DFIC
OG0002323	LOC6593393|XP_002018605.1|DPER	LOC108089911|XP_017043880.1|DFIC
OG0002324	LOC6602392|XP_026848462.1|DPER	LOC108088897|XP_017042386.1|DFIC
OG0002325	LOC6602306|XP_026848490.1|DPER	LOC108099894|XP_017059039.1|DFIC
