Orthogroup	DPER.longest_only	DPSE.longest_only
OG0000252	LOC6592710|XP_026841740.1|DPER	LOC117183753|XP_033234708.1|DPSE
OG0000252	LOC6592596|XP_002018076.1|DPER	LOC4805248|XP_001361680.2|DPSE
OG0000253	LOC6592319|XP_002018553.1|DPER	LOC4804806|XP_001361307.2|DPSE
OG0000253	LOC6592318|XP_002018552.1|DPER	LOC4804808|XP_001361309.3|DPSE
OG0000254	LOC6588301|XP_026842421.1|DPER	LOC4801462|XP_033233166.1|DPSE
OG0000254	LOC6588328|XP_002013800.1|DPER	LOC6897220|XP_002137392.2|DPSE
OG0000255	LOC6590196|XP_026841102.1|DPER	LOC4803685|XP_001360362.1|DPSE
OG0000255	LOC6590197|XP_002015828.1|DPER	LOC4803683|XP_001360361.3|DPSE
OG0000256	LOC6591225|XP_026842138.1|DPER	LOC6898212|XP_002138279.2|DPSE
OG0000256	LOC6590485|XP_026842610.1|DPER	LOC4803621|XP_001360310.3|DPSE
OG0000257	LOC6590918|XP_002015409.1|DPER	LOC4803393|XP_001357527.2|DPSE
OG0000258	LOC6593335|XP_026843500.1|DPER	LOC6903489|XP_002132368.2|DPSE
OG0000258	LOC6594861|XP_026850612.1|DPER	LOC6896859|XP_002137050.2|DPSE
OG0000258	LOC6595746|XP_026845387.1|DPER	LOC6900544|XP_002134928.2|DPSE
OG0000259	LOC113567331|XP_026850586.1|DPER	LOC4800635|XP_001357872.4|DPSE
OG0000259	LOC6593441|XP_002019197.2|DPER	LOC4816168|XP_033237034.1|DPSE
OG0000260	LOC6589920|XP_002015722.1|DPER	LOC4803591|XP_001360292.2|DPSE
OG0000260	LOC6592114|XP_002016840.2|DPER	LOC6897484|XP_002137633.2|DPSE
OG0000260	LOC6589921|XP_002015723.1|DPER	LOC4803594|XP_001360293.2|DPSE
OG0000261	LOC6588988|XP_002015170.1|DPER	LOC6903061|XP_033235985.1|DPSE
OG0000261	LOC6588989|XP_002015171.1|DPER	LOC117184047|XP_033235983.1|DPSE
OG0000262	LOC6599470|XP_026849432.1|DPER	LOC4814152|XP_001354221.2|DPSE
OG0000262	LOC6599469|XP_026849407.1|DPER	LOC6900950|XP_002134651.2|DPSE
OG0000262	LOC6590715|XP_026841027.1|DPER	LOC4804040|XP_001360667.2|DPSE
OG0000263	LOC6590218|XP_002016531.2|DPER	LOC4804268|XP_001360850.4|DPSE
OG0000263	LOC6593054|XP_026841830.1|DPER	LOC6898634|XP_033234201.1|DPSE
OG0000263	LOC6601424|XP_002026460.2|DPER	LOC4813749|XP_001353826.3|DPSE
OG0000264	LOC6598542|XP_026846178.1|DPER	LOC4814957|XP_001354675.3|DPSE
OG0000264	LOC6598543|XP_002023739.1|DPER	LOC6903699|XP_033238568.1|DPSE
OG0000264	LOC6594744|XP_002020396.1|DPER	LOC6896671|XP_033241760.1|DPSE
OG0000265	LOC6601071|XP_026847310.1|DPER	LOC26533489|XP_033240601.1|DPSE
OG0000266	LOC113565566|XP_026843720.1|DPER	LOC26534101|XP_015036958.2|DPSE
OG0000266	LOC6592880|XP_002018547.1|DPER	LOC6898654|XP_002138659.1|DPSE
OG0000266	LOC6592882|XP_002018549.1|DPER	LOC15382870|XP_004444303.1|DPSE
OG0000267	LOC6594786|XP_002020540.1|DPER	LOC4800389|XP_001357674.3|DPSE
OG0000267	LOC6594787|XP_002020541.1|DPER	LOC4800390|XP_033234321.1|DPSE
OG0000268	LOC6587641|XP_002013270.1|DPER	LOC4801921|XP_001358939.1|DPSE
OG0000268	LOC6587284|XP_026846992.1|DPER	LOC4801922|XP_015037460.2|DPSE
OG0000269	LOC6587699|XP_002014102.1|DPER	LOC4801222|XP_001358345.3|DPSE
OG0000269	LOC6591644|XP_002016857.2|DPER	LOC4802171|XP_033232396.1|DPSE
OG0000270	LOC6592525|XP_026841241.1|DPER	LOC6898515|XP_033233829.1|DPSE
OG0000271	LOC6589230|XP_002014219.1|DPER, LOC113565883|XP_026845045.1|DPER	LOC4817872|XP_001357188.1|DPSE
OG0000271	LOC113565230|XP_026842688.1|DPER	LOC15382901|XP_004444271.2|DPSE
OG0000271	LOC6591252|XP_026841574.1|DPER	LOC4803358|XP_001360108.4|DPSE
OG0000272	LOC6604665|XP_026845656.1|DPER	LOC6900405|XP_033239375.1|DPSE
OG0000272	LOC6602554|XP_026846824.1|DPER	LOC4811801|XP_015044228.2|DPSE
OG0000273	LOC6592110|XP_002017293.1|DPER	LOC6897647|XP_002137790.3|DPSE
OG0000273	LOC6596627|XP_002021635.2|DPER	LOC6902569|XP_002133097.1|DPSE
OG0000273	LOC6592070|XP_002017519.1|DPER	LOC6897763|XP_003736800.3|DPSE
OG0000274	LOC6587445|XP_002013656.1|DPER	LOC6897269|XP_002137429.2|DPSE
OG0000274	LOC6588075|XP_002013609.2|DPER	LOC6897287|XP_002137447.2|DPSE
OG0000274	LOC6590995|XP_026841121.1|DPER	LOC4803982|XP_001360617.3|DPSE
OG0000276	LOC6601631|XP_002026634.1|DPER	LOC6899105|XP_002139022.4|DPSE
OG0000277	LOC6587928|XP_026840171.1|DPER	LOC4800970|XP_033232696.1|DPSE
OG0000277	LOC6587819|XP_002012794.2|DPER	LOC4800968|XP_033233115.1|DPSE
OG0000277	LOC6587976|XP_002012796.2|DPER	LOC4800969|XP_001358151.2|DPSE
OG0000278	LOC6589349|XP_002014800.2|DPER, LOC6593721|XP_002018900.1|DPER, LOC6593823|XP_002018902.2|DPER	LOC117184236|XP_033236732.1|DPSE
OG0000279	LOC6602488|XP_002027516.2|DPER	LOC4812730|XP_001353109.3|DPSE
OG0000279	LOC6604048|XP_026850085.1|DPER, LOC113567217|XP_026850194.1|DPER, LOC113567089|XP_026850070.1|DPER, LOC113567006|XP_026850030.1|DPER, LOC113567305|XP_026850440.1|DPER, LOC113566814|XP_026849776.1|DPER, LOC6604133|XP_002029070.2|DPER, LOC6604081|XP_026850054.1|DPER, LOC113567150|XP_026850126.1|DPER, LOC113567007|XP_026850032.1|DPER, LOC113567008|XP_026850033.1|DPER, LOC113566957|XP_026850001.1|DPER, LOC113566956|XP_026849999.1|DPER, LOC6603644|XP_002028618.2|DPER, LOC6604045|XP_002028988.1|DPER, LOC113567004|XP_026850028.1|DPER, LOC113566955|XP_026849998.1|DPER, LOC113567005|XP_026850029.1|DPER	LOC6900325|XP_002135646.2|DPSE
OG0000280	LOC6602407|XP_002027412.2|DPER	LOC4812040|XP_001352944.3|DPSE
OG0000280	LOC6602406|XP_002027411.2|DPER	LOC4812240|XP_001352945.4|DPSE
OG0000280	LOC113566561|XP_026848456.1|DPER	LOC6900262|XP_002135591.3|DPSE
OG0000281	LOC6601691|XP_002026725.1|DPER	LOC4812514|XP_001352852.2|DPSE
OG0000281	LOC6597239|XP_002022534.2|DPER	LOC4814446|XP_033239823.1|DPSE
OG0000281	LOC6597493|XP_002022641.2|DPER	LOC4815170|XP_001355124.3|DPSE
OG0000282	LOC6603291|XP_002028272.1|DPER	LOC4813095|XP_033241089.1|DPSE
OG0000282	LOC6603290|XP_026849866.1|DPER	LOC6900613|XP_033241083.1|DPSE
OG0000283	LOC6600926|XP_026842279.1|DPER	LOC4805413|XP_001361818.1|DPSE
OG0000283	LOC6587294|XP_026840078.1|DPER	LOC4801127|XP_015037041.1|DPSE
OG0000284	LOC6602437|XP_002027472.1|DPER	LOC4816625|XP_001356182.3|DPSE
OG0000284	LOC6598132|XP_026843255.1|DPER	LOC4816281|XP_033235930.1|DPSE
OG0000285	LOC6591167|XP_002016270.1|DPER	LOC4804056|XP_001360677.2|DPSE
OG0000285	LOC6591169|XP_002016272.2|DPER	LOC4804058|XP_001360679.3|DPSE
OG0000286	LOC6598098|XP_002023240.1|DPER	LOC4816639|XP_001356222.2|DPSE
OG0000286	LOC6598102|XP_002023244.1|DPER	LOC4816634|XP_001356221.2|DPSE
OG0000287	LOC6600016|XP_026849166.1|DPER	LOC4815584|XP_033241077.1|DPSE
OG0000287	LOC113566676|XP_026849167.1|DPER	LOC4815812|XP_033241078.1|DPSE
OG0000287	LOC6600015|XP_002025094.1|DPER	LOC6902196|XP_002133723.2|DPSE
OG0000288	LOC6593479|XP_002018918.1|DPER	LOC6903430|XP_002132309.2|DPSE
OG0000288	LOC6593478|XP_002018917.1|DPER	LOC6903431|XP_002132310.3|DPSE
OG0000288	LOC6593477|XP_002018916.1|DPER	LOC6903432|XP_002132311.2|DPSE
OG0000289	LOC6599747|XP_026847403.1|DPER	LOC6900049|XP_002135413.3|DPSE
OG0000289	LOC6599890|XP_026847410.1|DPER	LOC6900064|XP_002135428.3|DPSE
OG0000289	LOC6599749|XP_026847402.1|DPER	LOC4812126|XP_033239936.1|DPSE
OG0000290	LOC6590826|XP_002016480.1|DPER	LOC6898420|XP_033234595.1|DPSE
OG0000290	LOC6590828|XP_002016482.2|DPER	LOC4804225|XP_033234594.1|DPSE
OG0000290	LOC6590827|XP_002016481.1|DPER	LOC6898421|XP_033233390.1|DPSE
OG0000291	LOC6598977|XP_002024065.1|DPER	LOC6900776|XP_002135135.3|DPSE
OG0000292	LOC6592284|XP_002018403.1|DPER	LOC4804683|XP_001361204.1|DPSE
OG0000292	LOC6599069|XP_026848974.1|DPER	LOC6900831|XP_002135189.1|DPSE
OG0000293	LOC6594994|XP_002020160.1|DPER	LOC6896817|XP_002137020.2|DPSE
OG0000293	LOC6596583|XP_002021670.2|DPER	LOC4816408|XP_001356068.4|DPSE
OG0000294	LOC6598125|XP_002023281.2|DPER	LOC4816326|XP_033235567.1|DPSE
OG0000294	LOC6599410|XP_026847073.1|DPER	LOC6901693|XP_033240484.1|DPSE
OG0000295	LOC6591206|XP_002016196.2|DPER	LOC4803989|XP_001360622.3|DPSE
OG0000295	LOC6587493|XP_002013063.1|DPER	LOC6897089|XP_002137273.2|DPSE
OG0000296	LOC6593738|XP_002018996.1|DPER	LOC6903392|XP_002132271.2|DPSE
OG0000296	LOC6601085|XP_026847350.1|DPER	LOC4811989|XP_001352490.4|DPSE
OG0000296	LOC6598402|XP_026846284.1|DPER	LOC4814998|XP_001354646.1|DPSE
OG0000297	LOC6590430|XP_002015726.2|DPER	LOC6898146|XP_002138224.2|DPSE
OG0000297	LOC6590431|XP_026842117.1|DPER	LOC4803600|XP_001360296.4|DPSE
OG0000298	LOC6597226|XP_026846583.1|DPER	LOC4815646|XP_001355655.1|DPSE
OG0000298	LOC6593951|XP_002018637.1|DPER	LOC6903582|XP_002132450.1|DPSE
OG0000298	LOC6598124|XP_002023280.2|DPER	LOC6902685|XP_002133200.3|DPSE
OG0000299	LOC6587398|XP_026841615.1|DPER	LOC4801277|XP_033233198.1|DPSE
OG0000299	LOC6587438|XP_002014037.1|DPER	LOC117183220|XP_033233213.1|DPSE
OG0000299	LOC6587353|XP_002014036.1|DPER	LOC4801278|XP_001358398.3|DPSE
OG0000300	LOC113566464|XP_026847944.1|DPER	LOC26532098|XP_033237386.1|DPSE
OG0000300	LOC6598884|XP_026847945.1|DPER	LOC4813853|XP_033239121.1|DPSE
OG0000300	LOC6598883|XP_026847927.1|DPER	LOC4813186|XP_001353951.3|DPSE
OG0000301	LOC6601991|XP_002027068.1|DPER	LOC117184349|XP_033237256.1|DPSE
OG0000301	LOC6589195|XP_002014619.1|DPER	LOC4817295|XP_001356463.1|DPSE
OG0000302	LOC6601148|XP_002026280.2|DPER	LOC4813644|XP_001354079.2|DPSE
OG0000302	LOC6601149|XP_002026281.1|DPER	LOC4813218|XP_001354080.2|DPSE
OG0000303	LOC6600655|XP_002025664.1|DPER	LOC4812221|XP_001352787.2|DPSE
OG0000303	LOC113566276|XP_026847029.1|DPER	LOC26532636|XP_015042225.2|DPSE
OG0000303	LOC6589431|XP_002015008.2|DPER	LOC6902978|XP_002132704.2|DPSE
OG0000304	LOC6593549|XP_026843855.1|DPER, LOC6593545|XP_002019135.1|DPER	LOC117183991|XP_033235690.1|DPSE, LOC6902356|XP_002133302.3|DPSE
OG0000304	LOC6588546|XP_002012984.1|DPER	LOC6897050|XP_002137234.2|DPSE
OG0000304	LOC6588542|XP_026851023.1|DPER	LOC6897051|XP_002137235.2|DPSE
OG0000305	LOC6597066|XP_002022191.2|DPER	LOC4813541|XP_033237375.1|DPSE
OG0000305	LOC6597067|XP_026845430.1|DPER	LOC6900344|XP_033239977.1|DPSE
OG0000306	LOC6589931|XP_002015882.2|DPER	LOC4803725|XP_001360398.2|DPSE
OG0000306	LOC6598282|XP_026846345.1|DPER	LOC6901320|XP_002134021.1|DPSE
OG0000307	LOC6594303|XP_026850365.1|DPER	LOC6897965|XP_002138064.4|DPSE
OG0000307	LOC6587518|XP_002013072.2|DPER	LOC6897092|XP_033233062.1|DPSE
OG0000308	LOC6593993|XP_002019035.1|DPER	LOC4817912|XP_001357252.1|DPSE
OG0000308	LOC6593992|XP_002019034.1|DPER	LOC6903371|XP_002132253.2|DPSE
OG0000308	LOC6588430|XP_002013955.1|DPER	LOC6897153|XP_003736488.2|DPSE
OG0000308	LOC113565521|XP_026843590.1|DPER	LOC6903381|XP_002132263.1|DPSE
OG0000309	LOC6594063|XP_002019862.1|DPER	LOC6897977|XP_002138076.2|DPSE
OG0000309	LOC6594064|XP_002019863.1|DPER	LOC6897978|XP_002138077.2|DPSE
OG0000309	LOC6594065|XP_002019864.1|DPER	LOC4803229|XP_001360005.1|DPSE
OG0000310	LOC113565198|XP_026842446.1|DPER	LOC6898326|XP_015039526.2|DPSE
OG0000310	LOC6598523|XP_002023562.1|DPER	LOC6901217|XP_002133918.2|DPSE
OG0000311	LOC6587679|XP_002012752.1|DPER	LOC4800935|XP_001358122.3|DPSE
OG0000311	LOC6598848|XP_002023966.1|DPER	LOC4800898|XP_001358092.3|DPSE
OG0000311	LOC6599371|XP_026847108.1|DPER	LOC4815061|XP_001355037.2|DPSE
OG0000312	LOC6593372|XP_026842951.1|DPER	LOC6903368|XP_033235618.1|DPSE
OG0000312	LOC6589045|XP_026844084.1|DPER	LOC4817262|XP_015036102.2|DPSE
OG0000313	LOC6593982|XP_002019024.1|DPER	LOC6903376|XP_015035319.2|DPSE
OG0000313	LOC6598005|XP_002023230.1|DPER	LOC6903759|XP_033235956.1|DPSE
OG0000313	LOC6598006|XP_002023231.1|DPER	LOC6904117|XP_033235957.1|DPSE
OG0000313	LOC6598001|XP_026842947.1|DPER	LOC6902709|XP_033235145.1|DPSE
OG0000314	LOC6596454|XP_026843311.1|DPER	LOC6902567|XP_015036663.2|DPSE
OG0000314	LOC6596455|XP_026843349.1|DPER	LOC6902568|XP_033235397.1|DPSE
OG0000315	LOC113565709|XP_026844419.1|DPER	LOC6902834|XP_002132570.3|DPSE
OG0000316	LOC6591174|XP_002016277.1|DPER	LOC4804060|XP_001360681.3|DPSE
OG0000316	LOC6591171|XP_002016274.1|DPER	LOC6898349|XP_002138402.2|DPSE
OG0000316	LOC6591173|XP_002016276.1|DPER	LOC4804059|XP_001360680.2|DPSE
OG0000317	LOC6595220|XP_002020193.2|DPER	LOC6896794|XP_002136998.1|DPSE
OG0000317	LOC6594886|XP_002020005.1|DPER	LOC6896879|XP_002137069.1|DPSE
OG0000317	LOC113567360|XP_026850713.1|DPER, LOC113567359|XP_026850712.1|DPER	LOC13036280|XP_033232922.1|DPSE
OG0000319	LOC6594135|XP_002019761.1|DPER, LOC6594142|XP_002019768.2|DPER	LOC26532861|XP_033232774.1|DPSE, LOC4803148|XP_001359938.3|DPSE
OG0000320	LOC6591612|XP_002016738.2|DPER	LOC4802112|XP_001359093.3|DPSE
OG0000320	LOC6595614|XP_002020933.2|DPER	LOC4817805|XP_001357113.2|DPSE
OG0000320	LOC6588480|XP_002013594.1|DPER	LOC6897290|XP_015037340.2|DPSE
OG0000321	LOC6595497|XP_002020602.2|DPER	LOC4817559|XP_001356966.4|DPSE
OG0000321	LOC6595496|XP_002020601.1|DPER	LOC4817558|XP_001356965.3|DPSE
OG0000322	LOC6596739|XP_026845859.1|DPER	LOC6902088|XP_033239953.1|DPSE
OG0000322	LOC6599982|XP_026849118.1|DPER	LOC6902175|XP_033240800.1|DPSE
OG0000323	LOC6598031|XP_026843366.1|DPER	LOC4816406|XP_001356250.2|DPSE
OG0000323	LOC6588446|XP_002013437.2|DPER	LOC6897337|XP_002137490.2|DPSE
OG0000323	LOC6588411|XP_002013436.1|DPER	LOC4801777|XP_001358816.1|DPSE
OG0000324	LOC6592754|XP_026841345.1|DPER	LOC4804386|XP_001360957.3|DPSE
OG0000325	LOC6601511|XP_002026573.1|DPER	LOC4812079|XP_001352912.1|DPSE
OG0000325	LOC6601509|XP_002026571.1|DPER	LOC4812298|XP_001352914.1|DPSE
OG0000327	LOC6602051|XP_026841578.1|DPER	LOC4804916|XP_001361401.4|DPSE
OG0000327	LOC6602052|XP_002027183.2|DPER	LOC4804918|XP_001361402.4|DPSE
OG0000327	LOC6602053|XP_002027184.2|DPER	LOC4804917|XP_001361403.3|DPSE
OG0000328	LOC6601297|XP_026841454.1|DPER	LOC4805588|XP_033233550.1|DPSE
OG0000328	LOC6601370|XP_026850196.1|DPER	LOC4812892|XP_001353773.3|DPSE
OG0000328	LOC6601371|XP_002026541.2|DPER	LOC4812891|XP_001353772.4|DPSE
OG0000329	LOC6593552|XP_002019142.1|DPER	LOC4816136|XP_001355793.2|DPSE
OG0000330	LOC113567338|XP_026850610.1|DPER	LOC6896769|XP_002136975.2|DPSE, LOC117183377|XP_033233003.1|DPSE
OG0000331	LOC113565499|XP_026843509.1|DPER	LOC117183910|XP_033235261.1|DPSE
OG0000331	LOC6602235|XP_002027265.2|DPER	LOC26533173|XP_033235255.1|DPSE
OG0000331	LOC6602231|XP_002027261.2|DPER	LOC6902481|XP_033235262.1|DPSE
OG0000331	LOC6602236|XP_002027266.2|DPER	LOC6902478|XP_015036555.2|DPSE
OG0000331	LOC6602229|XP_002027260.2|DPER	LOC6902482|XP_002133027.3|DPSE
OG0000331	LOC6602232|XP_002027262.1|DPER	LOC4816736|XP_001355921.3|DPSE
OG0000332	LOC6600378|XP_002025466.2|DPER	LOC6901932|XP_002133466.3|DPSE
OG0000332	LOC6597334|XP_002022522.1|DPER	LOC4815127|XP_033240065.1|DPSE
OG0000333	LOC6600264|XP_026849067.1|DPER	LOC6900669|XP_002135035.1|DPSE
OG0000333	LOC6600265|XP_026849064.1|DPER	LOC4813862|XP_001353768.3|DPSE
OG0000333	LOC6602811|XP_026847864.1|DPER	LOC4812753|XP_001353869.1|DPSE
OG0000334	LOC6603448|XP_002028430.2|DPER	LOC4811785|XP_001352353.1|DPSE
OG0000334	LOC6590420|XP_002016433.1|DPER	LOC4804189|XP_001360791.2|DPSE
OG0000335	LOC6593302|XP_002019190.1|DPER	LOC4816217|XP_001355821.2|DPSE
OG0000335	LOC6593301|XP_002019189.2|DPER	LOC4816216|XP_001355820.4|DPSE
OG0000336	LOC6594154|XP_002019393.1|DPER	LOC4802852|XP_001359687.3|DPSE
OG0000336	LOC6591907|XP_002017054.1|DPER	LOC6897568|XP_002137713.4|DPSE
OG0000336	LOC6591906|XP_026840252.1|DPER	LOC4802340|XP_033234442.1|DPSE
OG0000337	LOC6602404|XP_002027409.2|DPER	LOC6900260|XP_002135589.2|DPSE
OG0000337	LOC6602408|XP_026848584.1|DPER	LOC6900263|XP_015044032.1|DPSE
OG0000337	LOC6597103|XP_002022292.2|DPER	LOC6900380|XP_002134773.2|DPSE
OG0000337	LOC6601420|XP_002026489.2|DPER	LOC4813029|XP_001353805.2|DPSE
OG0000338	LOC6600637|XP_002025631.1|DPER	LOC6900118|XP_015043836.2|DPSE
OG0000338	LOC6590524|XP_026842575.1|DPER	LOC4804206|XP_033233731.1|DPSE
OG0000339	LOC6599699|XP_002024952.1|DPER	LOC6900475|XP_002134865.2|DPSE
OG0000339	LOC6600562|XP_002025680.1|DPER	LOC6900145|XP_002135485.1|DPSE
OG0000339	LOC6596184|XP_002021177.1|DPER	LOC6900476|XP_002134866.2|DPSE
OG0000339	LOC6600560|XP_002025678.1|DPER, LOC6600563|XP_002025681.1|DPER	LOC6900143|XP_002135483.1|DPSE
OG0000340	LOC6592282|XP_002018401.1|DPER	LOC6898612|XP_002138617.2|DPSE
OG0000341	LOC6597005|XP_002022168.2|DPER	LOC6900339|XP_033239067.1|DPSE
OG0000341	LOC113566571|XP_026848575.1|DPER	LOC4813572|XP_001353614.2|DPSE
OG0000341	LOC6597004|XP_002022167.1|DPER	LOC4812968|XP_001353131.2|DPSE
OG0000342	LOC6593620|XP_026843477.1|DPER	LOC6903397|XP_002132276.1|DPSE
OG0000342	LOC6603097|XP_026847111.1|DPER	LOC4814783|XP_001355106.2|DPSE
OG0000342	LOC6601305|XP_002026343.1|DPER	LOC6899056|XP_002138981.1|DPSE
OG0000343	LOC6594918|XP_002020126.1|DPER	LOC4800599|XP_001357845.3|DPSE
OG0000343	LOC6594601|XP_026850799.1|DPER	LOC13036445|XP_003736816.2|DPSE
OG0000344	LOC6592811|XP_002017608.1|DPER	LOC6898900|XP_002138870.1|DPSE
OG0000344	LOC6594966|XP_026840279.1|DPER	LOC4800262|XP_015038742.2|DPSE
OG0000345	LOC6590467|XP_002016653.2|DPER	LOC4805005|XP_001361475.1|DPSE
OG0000345	LOC6593251|XP_026842808.1|DPER	LOC6898583|XP_015040086.2|DPSE
OG0000346	LOC6591200|XP_026841572.1|DPER	LOC4803362|XP_001360105.3|DPSE
OG0000347	LOC6604005|XP_026847571.1|DPER	LOC4812114|XP_001352723.2|DPSE
OG0000347	LOC6595638|XP_026844443.1|DPER	LOC4817618|XP_015036377.1|DPSE
OG0000348	LOC6596386|XP_002021539.2|DPER	LOC4816341|XP_001355982.3|DPSE
OG0000348	LOC6595382|XP_026844742.1|DPER	LOC4817695|XP_001357077.3|DPSE
OG0000349	LOC6596562|XP_002021743.2|DPER	LOC4816365|XP_001356112.2|DPSE
OG0000349	LOC6596566|XP_026843405.1|DPER, LOC113565477|XP_026843406.1|DPER, LOC6596565|XP_026843404.1|DPER, LOC6596567|XP_002021748.2|DPER	LOC117184265|XP_033236925.1|DPSE
OG0000349	LOC6596564|XP_026843229.1|DPER, LOC6596570|XP_026843647.1|DPER	LOC6902615|XP_033236918.1|DPSE, LOC6902613|XP_033236922.1|DPSE, LOC6903865|XP_033236915.1|DPSE
OG0000350	LOC113566002|XP_026845417.1|DPER	LOC117184479|XP_033238170.1|DPSE
OG0000350	LOC6596009|XP_026845418.1|DPER	LOC4813254|XP_033238168.1|DPSE
OG0000350	LOC6588575|XP_002012997.2|DPER	LOC6897056|XP_002137240.3|DPSE
OG0000351	LOC6592717|XP_002018084.2|DPER	LOC4805246|XP_001361678.3|DPSE
OG0000351	LOC6592718|XP_002018085.1|DPER	LOC4805245|XP_001361677.3|DPSE
OG0000353	LOC6588167|XP_002013397.1|DPER	LOC4801811|XP_001358845.1|DPSE
OG0000353	LOC6588730|XP_026843884.1|DPER	LOC4817945|XP_001357204.2|DPSE
OG0000354	LOC6589619|XP_002014877.1|DPER	LOC4816841|XP_001356631.2|DPSE
OG0000354	LOC6589456|XP_026844644.1|DPER	LOC4817041|XP_001356627.4|DPSE
OG0000355	LOC6592795|XP_002017826.1|DPER	LOC4804351|XP_001360924.2|DPSE
OG0000355	LOC6602136|XP_026841105.1|DPER	LOC4804849|XP_001361343.3|DPSE
OG0000355	LOC113565062|XP_026841108.1|DPER	LOC6898675|XP_002138680.2|DPSE
OG0000356	LOC6588699|XP_002014940.1|DPER, LOC6588740|XP_002014937.1|DPER	LOC4817331|XP_001356665.3|DPSE
OG0000356	LOC6588739|XP_026844969.1|DPER, LOC6588742|XP_026844971.1|DPER	LOC4816868|XP_001356663.2|DPSE
OG0000358	LOC6587993|XP_002013344.1|DPER	LOC6897362|XP_002137515.2|DPSE
OG0000358	LOC6588005|XP_002013332.1|DPER	LOC6897368|XP_002137521.1|DPSE
OG0000359	LOC6597006|XP_026845432.1|DPER	LOC4813553|XP_001353132.2|DPSE
OG0000359	LOC6597003|XP_002022166.2|DPER	LOC4813174|XP_001353130.2|DPSE
OG0000360	LOC6591880|XP_002017078.1|DPER	LOC4802351|XP_001359284.2|DPSE
OG0000361	LOC6597922|XP_026843362.1|DPER	LOC6902756|XP_002133268.2|DPSE
OG0000361	LOC6602253|XP_002027283.2|DPER	LOC4816455|XP_015036545.2|DPSE
OG0000362	LOC6602564|XP_002027585.1|DPER	LOC4811758|XP_001352329.1|DPSE
OG0000362	LOC6597153|XP_026845683.1|DPER	LOC6900388|XP_033240191.1|DPSE
OG0000362	LOC6596172|XP_002021149.1|DPER	LOC4813437|XP_001353378.1|DPSE
OG0000363	LOC6591848|XP_026850972.1|DPER	LOC6897597|XP_033241884.1|DPSE
OG0000363	LOC6603686|XP_026848155.1|DPER	LOC6900901|XP_033240760.1|DPSE
OG0000364	LOC6601133|XP_026848981.1|DPER	LOC6900857|XP_033241373.1|DPSE
OG0000365	LOC6593262|XP_026842483.1|DPER	LOC6898484|XP_002138526.3|DPSE
OG0000365	LOC6589051|XP_026844719.1|DPER	LOC6899816|XP_002135718.3|DPSE
OG0000366	LOC6598271|XP_026846326.1|DPER	LOC4815236|XP_033239445.1|DPSE
OG0000366	LOC6591752|XP_026850619.1|DPER	LOC4802650|XP_033236276.1|DPSE
OG0000367	LOC6600236|XP_002025401.1|DPER	LOC4813290|XP_001353717.2|DPSE
OG0000367	LOC6590137|XP_002015614.2|DPER	LOC6898114|XP_033233883.1|DPSE
OG0000368	LOC6598863|XP_026847868.1|DPER	LOC4812913|XP_015043305.1|DPSE
OG0000368	LOC6598881|XP_026847854.1|DPER	LOC4813333|XP_001353907.2|DPSE
OG0000370	LOC6601510|XP_002026572.2|DPER	LOC4812481|XP_001352913.3|DPSE
OG0000370	LOC6590120|XP_002016033.1|DPER	LOC6898262|XP_002138328.2|DPSE
OG0000371	LOC6599215|XP_002024305.1|DPER	LOC4814486|XP_001354859.2|DPSE
OG0000371	LOC6593007|XP_002018459.1|DPER	LOC4804730|XP_001361244.3|DPSE
OG0000371	LOC6587590|XP_002013994.1|DPER	LOC4801313|XP_001358429.3|DPSE
OG0000372	LOC6593821|XP_002019068.1|DPER	LOC4816180|XP_001355736.4|DPSE
OG0000373	LOC113565145|XP_026841994.1|DPER	LOC6898281|XP_002138346.2|DPSE
OG0000373	LOC6590625|XP_002016712.2|DPER	LOC4804951|XP_001361432.4|DPSE
OG0000373	LOC113565147|XP_026842027.1|DPER	LOC6898907|XP_002138876.3|DPSE
OG0000374	LOC6588937|XP_026844526.1|DPER	LOC6903020|XP_015036185.2|DPSE
OG0000375	LOC6601817|XP_002026985.1|DPER	LOC4812692|XP_001353075.3|DPSE
OG0000375	LOC6601816|XP_002026984.1|DPER	LOC4812693|XP_001353076.2|DPSE
OG0000376	LOC6600427|XP_002025532.1|DPER	LOC6901972|XP_002133506.1|DPSE
OG0000376	LOC6601997|XP_002027050.1|DPER	LOC6899893|XP_002132196.1|DPSE
OG0000376	LOC6588342|XP_002013829.1|DPER	LOC6901971|XP_002133505.1|DPSE
OG0000376	LOC6604607|XP_026845179.1|DPER, LOC6595362|XP_002020835.2|DPER	LOC6903261|XP_002132960.1|DPSE
OG0000377	LOC6598134|XP_026846188.1|DPER	LOC4815330|XP_001354682.4|DPSE
OG0000377	LOC6588240|XP_002012912.1|DPER	LOC26532961|XP_015038960.2|DPSE
OG0000378	LOC6593050|XP_002017605.1|DPER	LOC4805369|XP_001361780.1|DPSE
OG0000378	LOC6600199|XP_026846644.1|DPER	LOC4816031|XP_001355272.3|DPSE
OG0000379	LOC6590850|XP_002016363.1|DPER	LOC4804130|XP_001360736.3|DPSE
OG0000379	LOC6590849|XP_002016362.1|DPER	LOC6898378|XP_002138431.2|DPSE
