Orthogroup	CQUI.longest_only	DSER.longest_only
OG0002139	LOC6054308|XP_038112556.1|CQUI	LOC110184605|XP_020808857.1|DSER
OG0002140	LOC6052944|XP_038122401.1|CQUI	LOC110179088|XP_020802133.1|DSER
OG0002141	LOC6052597|XP_001868840.1|CQUI	LOC110179902|XP_020803158.1|DSER
OG0002142	LOC6044771|XP_001862230.2|CQUI	LOC110176470|XP_020798489.1|DSER
OG0002143	LOC6049815|XP_001866521.2|CQUI	LOC110186105|XP_020810809.1|DSER
OG0002144	LOC6045241|XP_001862632.1|CQUI	LOC110184524|XP_020808754.1|DSER
OG0002145	LOC6054639|XP_038108283.1|CQUI	LOC110187720|XP_020812823.1|DSER
OG0002146	LOC6036975|XP_038114349.1|CQUI	LOC110176430|XP_020798438.1|DSER
OG0002147	LOC6050629|XP_038108543.1|CQUI	LOC110181777|XP_020805314.1|DSER
OG0002148	LOC6049935|XP_038105474.1|CQUI	LOC110187571|XP_020812620.1|DSER
OG0002149	LOC6049814|XP_038122450.1|CQUI	LOC110185441|XP_020809923.1|DSER
OG0002150	LOC6042689|XP_038115140.1|CQUI	LOC110187032|XP_020812054.1|DSER, LOC110185534|XP_020810100.1|DSER
OG0002151	LOC6042690|XP_001870711.1|CQUI	LOC110183366|XP_020807287.1|DSER
OG0002152	LOC6043588|XP_038111921.1|CQUI	LOC110187633|XP_020812700.1|DSER, LOC110187630|XP_020812695.1|DSER
OG0002153	LOC6051446|XP_038116744.1|CQUI	LOC110186478|XP_020811324.1|DSER
OG0002154	LOC6038494|XP_038104249.1|CQUI	LOC110183529|XP_020807486.1|DSER, LOC110183490|XP_020807432.1|DSER
OG0002155	LOC6045355|XP_001862743.2|CQUI	LOC110186839|XP_020811788.1|DSER
OG0002156	LOC119765577|XP_038105669.1|CQUI	LOC110190241|XP_020816264.1|DSER
OG0002157	LOC6031420|XP_038119185.1|CQUI	LOC110186435|XP_020811280.1|DSER
OG0002159	LOC6042564|XP_001852253.1|CQUI	LOC110178448|XP_020801242.1|DSER
OG0002160	LOC6053375|XP_038104218.1|CQUI	LOC110188610|XP_020814033.1|DSER
OG0002161	LOC6034721|XP_001845003.2|CQUI, LOC6053342|XP_001869448.1|CQUI	LOC110186666|XP_020811590.1|DSER
OG0002162	LOC6034725|XP_038105052.1|CQUI	LOC110186235|XP_020810961.1|DSER
OG0002164	LOC6034761|XP_001845035.2|CQUI	LOC110191764|XP_020818362.1|DSER
OG0002166	LOC6041913|XP_001851104.1|CQUI	LOC110178415|XP_020801217.1|DSER, LOC110183943|XP_020807963.1|DSER
OG0002167	LOC6041910|XP_001851101.1|CQUI	LOC110177853|XP_020800458.1|DSER
OG0002168	LOC6053108|XP_001869252.2|CQUI	LOC110191490|XP_020818014.1|DSER
OG0002169	LOC119769928|XP_038119722.1|CQUI	LOC110190516|XP_020816707.1|DSER
OG0002170	LOC6046470|XP_001863662.2|CQUI	LOC110185446|XP_020809933.1|DSER
OG0002171	LOC6046764|XP_038105150.1|CQUI	LOC110191309|XP_020817781.1|DSER
OG0002172	LOC6035363|XP_001845574.2|CQUI	LOC110191005|XP_020817382.1|DSER
OG0002173	LOC6054518|XP_001870417.2|CQUI	LOC110183452|XP_020807390.1|DSER
OG0002174	LOC6046593|XP_001863767.2|CQUI	LOC110176514|XP_020798550.1|DSER
OG0002175	LOC6046591|XP_001863766.1|CQUI	LOC110176516|XP_020798551.1|DSER
OG0002176	LOC6036519|XP_001846564.2|CQUI	LOC110191176|XP_020817600.1|DSER
OG0002177	LOC6037521|XP_038104546.1|CQUI, LOC6037519|XP_001847423.1|CQUI	LOC110190696|XP_020816970.1|DSER
OG0002178	LOC6035645|XP_038111574.1|CQUI	LOC110186886|XP_020811845.1|DSER
OG0002179	LOC6046335|XP_038104078.1|CQUI	LOC110191387|XP_020817902.1|DSER
OG0002180	LOC6035429|XP_038104069.1|CQUI	LOC110186968|XP_020811973.1|DSER
OG0002181	LOC6050592|XP_038122266.1|CQUI	LOC110182630|XP_020806351.1|DSER
OG0002181	LOC6052079|XP_001868406.1|CQUI	LOC110184372|XP_020808530.1|DSER
OG0002182	LOC119766353|XP_038106772.1|CQUI, LOC6035057|XP_001845294.2|CQUI	LOC110188364|XP_020813737.1|DSER
OG0002183	LOC6053695|XP_001869737.2|CQUI	LOC110177867|XP_020800476.1|DSER
OG0002184	LOC6039609|XP_001849183.1|CQUI	LOC110186954|XP_020811948.1|DSER
OG0002185	LOC6044852|XP_038104985.1|CQUI	LOC110191873|XP_020818515.1|DSER
OG0002186	LOC119765311|XP_038104858.1|CQUI	LOC110185821|XP_020810487.1|DSER
OG0002187	LOC6035552|XP_001845710.1|CQUI	LOC110188250|XP_020813582.1|DSER
OG0002188	LOC6035546|XP_038104743.1|CQUI	LOC110191667|XP_020818227.1|DSER
OG0002189	LOC6048163|XP_001865121.2|CQUI	LOC110179405|XP_020802589.1|DSER
OG0002190	LOC6047848|XP_038106127.1|CQUI	LOC110188486|XP_020813878.1|DSER
OG0002191	LOC6054528|XP_001870428.2|CQUI	LOC110176701|XP_020798796.1|DSER
OG0002192	LOC6046955|XP_038113556.1|CQUI	LOC110185213|XP_020809602.1|DSER
OG0002193	LOC6032691|XP_038105765.1|CQUI	LOC110188622|XP_020814051.1|DSER
OG0002194	LOC6032669|XP_001843234.1|CQUI, LOC6032668|XP_001843233.2|CQUI	LOC110177367|XP_020799718.1|DSER
OG0002195	LOC6031632|XP_038116823.1|CQUI	LOC110191068|XP_020817459.1|DSER
OG0002196	LOC6039344|XP_001848971.2|CQUI	LOC110176471|XP_020798490.1|DSER
OG0002197	LOC6046596|XP_038105222.1|CQUI	LOC110178823|XP_020801749.1|DSER
OG0002198	LOC6034957|XP_038105850.1|CQUI	LOC110185693|XP_020810323.1|DSER
OG0002199	LOC6033702|XP_001844125.1|CQUI	LOC110186474|XP_020811319.1|DSER, LOC110186476|XP_020811322.1|DSER
OG0002200	LOC6039174|XP_038104559.1|CQUI	LOC110179459|XP_020802677.1|DSER
OG0002202	LOC6046148|XP_038105307.1|CQUI	LOC110191284|XP_020817750.1|DSER
OG0002203	LOC6039079|XP_038105676.1|CQUI	LOC110176487|XP_020798519.1|DSER
OG0002204	LOC6049259|XP_038122869.1|CQUI	LOC110189477|XP_020815222.1|DSER
OG0002206	LOC6037487|XP_001847397.2|CQUI	LOC110177398|XP_020799762.1|DSER
OG0002207	LOC6033007|XP_001843517.1|CQUI	LOC110186398|XP_020811220.1|DSER
OG0002208	LOC6033006|XP_001843516.1|CQUI	LOC110186565|XP_020811431.1|DSER
OG0002209	LOC6045595|XP_001862936.2|CQUI	LOC110187071|XP_020812120.1|DSER
OG0002210	LOC6045597|XP_001862938.1|CQUI	LOC110188789|XP_020814304.1|DSER
OG0002211	LOC6045607|XP_001862945.1|CQUI	LOC110184099|XP_020808150.1|DSER
OG0002212	LOC6038038|XP_001847883.1|CQUI	LOC110191220|XP_020817646.1|DSER
OG0002213	LOC6051153|XP_001867636.1|CQUI	LOC110191754|XP_020818351.1|DSER
OG0002214	LOC6032048|XP_038105292.1|CQUI	LOC110191194|XP_020817621.1|DSER
OG0002215	LOC6032095|XP_038106196.1|CQUI	LOC110188042|XP_020813245.1|DSER
OG0002216	LOC6032662|XP_038106882.1|CQUI	LOC110179190|XP_020802262.1|DSER
OG0002217	LOC6033961|XP_001844349.2|CQUI	LOC110186143|XP_020810852.1|DSER
OG0002218	LOC6053396|XP_038104621.1|CQUI	LOC110184272|XP_020808396.1|DSER
OG0002220	LOC6037348|XP_038105656.1|CQUI	LOC110184900|XP_020809208.1|DSER
OG0002221	LOC119770567|XP_038121611.1|CQUI, LOC119770566|XP_038121610.1|CQUI	LOC110190672|XP_020816936.1|DSER
OG0002222	LOC6032790|XP_001843329.2|CQUI	LOC110189758|XP_020815675.1|DSER
OG0002224	LOC119769378|XP_038117360.1|CQUI, LOC6032799|XP_038115284.1|CQUI	LOC110182647|XP_020806377.1|DSER
OG0002225	LOC6032897|XP_038117532.1|CQUI	LOC110189124|XP_020814757.1|DSER
OG0002226	LOC6042794|XP_001870797.1|CQUI	LOC110189733|XP_020815586.1|DSER
OG0002227	LOC6031136|XP_038120789.1|CQUI	LOC110191670|XP_020818238.1|DSER
OG0002228	LOC6031157|XP_038120047.1|CQUI	LOC110191203|XP_020817632.1|DSER
OG0002229	LOC6031155|XP_001841998.2|CQUI	LOC110190114|XP_020816126.1|DSER, LOC110177208|XP_020799489.1|DSER
OG0002230	LOC6031161|XP_038119537.1|CQUI	LOC110182221|XP_020805910.1|DSER
OG0002231	LOC6050941|XP_038119258.1|CQUI, LOC119769702|XP_038119059.1|CQUI	LOC110189427|XP_020815149.1|DSER
OG0002232	LOC6040636|XP_001850004.1|CQUI	LOC110179201|XP_020802278.1|DSER
OG0002233	LOC6047308|XP_038120904.1|CQUI, LOC6047313|XP_038119049.1|CQUI	LOC110190548|XP_020816757.1|DSER
OG0002234	LOC6042094|XP_038109897.1|CQUI, LOC6049788|XP_038119930.1|CQUI, LOC6049787|XP_001866494.1|CQUI	LOC110179313|XP_020802459.1|DSER
OG0002235	LOC6040757|XP_038115690.1|CQUI	LOC110177441|XP_020799831.1|DSER
OG0002236	LOC6030997|XP_001841850.1|CQUI	LOC110191555|XP_020818089.1|DSER
OG0002237	LOC6047076|XP_001864183.2|CQUI	LOC110191666|XP_020818223.1|DSER
OG0002238	LOC6049703|XP_038118161.1|CQUI	LOC110189773|XP_020815653.1|DSER
OG0002239	LOC6042825|XP_001870822.1|CQUI	LOC110182501|XP_020806212.1|DSER
OG0002240	LOC6041172|XP_038118497.1|CQUI	LOC110184537|XP_020808807.1|DSER
OG0002241	LOC6044078|XP_038116059.1|CQUI	LOC110190690|XP_020816961.1|DSER
OG0002243	LOC6044961|XP_038119719.1|CQUI	LOC110188200|XP_020813456.1|DSER
OG0002244	LOC119767375|XP_038111774.1|CQUI, LOC6044948|XP_001862380.2|CQUI	LOC110183695|XP_020807693.1|DSER
OG0002245	LOC6045680|XP_038114857.1|CQUI	LOC110189120|XP_020814754.1|DSER
OG0002246	LOC6049979|XP_038118799.1|CQUI	LOC110189649|XP_020815452.1|DSER
OG0002247	LOC6038803|XP_001848521.2|CQUI	LOC110191518|XP_020818045.1|DSER
OG0002248	LOC6047330|XP_038119197.1|CQUI	LOC110183582|XP_020807552.1|DSER
OG0002249	LOC6046727|XP_038111587.1|CQUI, LOC6052976|XP_001869143.1|CQUI	LOC110190717|XP_020816998.1|DSER
OG0002250	LOC6050221|XP_038121273.1|CQUI	LOC110182993|XP_020806844.1|DSER
OG0002251	LOC6049011|XP_038120599.1|CQUI	LOC110182999|XP_020806850.1|DSER
OG0002252	LOC6040660|XP_001850021.2|CQUI	LOC110182980|XP_020806831.1|DSER
OG0002253	LOC119768700|XP_038115241.1|CQUI	LOC110178688|XP_020801553.1|DSER
OG0002254	LOC6052417|XP_038119674.1|CQUI	LOC110190390|XP_020816502.1|DSER
OG0002255	LOC6041121|XP_001850425.2|CQUI	LOC110180132|XP_020803435.1|DSER
OG0002256	LOC6053962|XP_038117648.1|CQUI	LOC110189550|XP_020815339.1|DSER
OG0002257	LOC6036306|XP_038120022.1|CQUI	LOC110179306|XP_020802451.1|DSER
OG0002260	LOC6051586|XP_001868005.2|CQUI	LOC110179040|XP_020802055.1|DSER
OG0002261	LOC6039430|XP_038119745.1|CQUI	LOC110190148|XP_020816136.1|DSER
OG0002263	LOC6037305|XP_001847231.1|CQUI	LOC110190814|XP_020817124.1|DSER
OG0002264	LOC6036281|XP_001846347.2|CQUI	LOC110189684|XP_020815546.1|DSER
OG0002265	LOC6054106|XP_001870076.2|CQUI	LOC110185164|XP_020809528.1|DSER
OG0002266	LOC6040111|XP_038114718.1|CQUI	LOC110189981|XP_020815928.1|DSER
OG0002267	LOC6041091|XP_001850398.2|CQUI	LOC110190496|XP_020816671.1|DSER
OG0002268	LOC6041087|XP_001850394.2|CQUI	LOC110189889|XP_020815798.1|DSER
OG0002269	LOC6044693|XP_038114553.1|CQUI	LOC110178249|XP_020800960.1|DSER
OG0002270	LOC6037148|XP_038117201.1|CQUI	LOC110188922|XP_020814505.1|DSER
OG0002271	LOC6036553|XP_038118891.1|CQUI	LOC110190475|XP_020816644.1|DSER
OG0002272	LOC6035611|XP_001845760.1|CQUI	LOC110177614|XP_020800078.1|DSER
OG0002273	LOC6033527|XP_038115340.1|CQUI	LOC110189870|XP_020815754.1|DSER
OG0002274	LOC6048902|XP_038116037.1|CQUI	LOC110188197|XP_020813454.1|DSER
OG0002275	LOC6038251|XP_038118213.1|CQUI	LOC110190622|XP_020816876.1|DSER
OG0002276	LOC6040614|XP_038116102.1|CQUI	LOC110178725|XP_020801590.1|DSER
OG0002277	LOC6035466|XP_038118942.1|CQUI	LOC110178820|XP_020801745.1|DSER
OG0002278	LOC6042858|XP_038117047.1|CQUI	LOC110176305|XP_020798285.1|DSER
OG0002279	LOC6054516|XP_001870416.2|CQUI	LOC110190592|XP_020816843.1|DSER
OG0002280	LOC6041979|XP_038116671.1|CQUI	LOC110189982|XP_020815929.1|DSER
OG0002281	LOC6041008|XP_001850323.2|CQUI	LOC110183605|XP_020807580.1|DSER
OG0002282	LOC119769211|XP_038117058.1|CQUI, LOC6031311|XP_001842128.2|CQUI	LOC110187663|XP_020812744.1|DSER, LOC110183328|XP_020807236.1|DSER
OG0002283	LOC6035584|XP_038117065.1|CQUI	LOC110181107|XP_020804436.1|DSER
OG0002284	LOC6035592|XP_001845743.1|CQUI	LOC110182921|XP_020806744.1|DSER
OG0002285	LOC6050360|XP_001866980.2|CQUI	LOC110183526|XP_020807479.1|DSER
OG0002286	LOC6047555|XP_038121299.1|CQUI	LOC110184063|XP_020808100.1|DSER
OG0002287	LOC6036821|XP_038115121.1|CQUI	LOC110188934|XP_020814531.1|DSER
OG0002288	LOC6036823|XP_038115902.1|CQUI	LOC110190796|XP_020817097.1|DSER
OG0002289	LOC6048142|XP_001865105.1|CQUI	LOC110190026|XP_020815988.1|DSER
OG0002290	LOC6032490|XP_001843080.1|CQUI	LOC110185819|XP_020810483.1|DSER
OG0002291	LOC6033513|XP_038118297.1|CQUI	LOC110180011|XP_020803262.1|DSER
OG0002292	LOC6033463|XP_038119085.1|CQUI	LOC110189226|XP_020814866.1|DSER
OG0002293	LOC119770382|XP_038121063.1|CQUI	LOC110176697|XP_020798831.1|DSER
OG0002294	LOC6053981|XP_001869971.2|CQUI	LOC110186705|XP_020811637.1|DSER
OG0002295	LOC6043755|XP_038110402.1|CQUI	LOC110185581|XP_020810169.1|DSER
OG0002296	LOC6053408|XP_038107636.1|CQUI	LOC110176803|XP_020798898.1|DSER
OG0002297	LOC6047771|XP_038111266.1|CQUI	LOC110188604|XP_020814026.1|DSER
OG0002298	LOC6048640|XP_001865531.1|CQUI	LOC110191563|XP_020818099.1|DSER
OG0002299	LOC6048634|XP_001865530.1|CQUI	LOC110180017|XP_020803274.1|DSER
OG0002300	LOC6041296|XP_038109865.1|CQUI	LOC110182726|XP_020806486.1|DSER
OG0002301	LOC6032442|XP_038109104.1|CQUI	LOC110185085|XP_020809427.1|DSER
OG0002302	LOC6032494|XP_038107401.1|CQUI	LOC110185050|XP_020809374.1|DSER
OG0002303	LOC119770001|XP_038119947.1|CQUI	LOC110183513|XP_020807458.1|DSER
OG0002304	LOC6034145|XP_038110271.1|CQUI	LOC110185705|XP_020810335.1|DSER
OG0002305	LOC6037882|XP_038108990.1|CQUI	LOC110184655|XP_020808914.1|DSER
OG0002306	LOC6048483|XP_038112798.1|CQUI	LOC110183858|XP_020807872.1|DSER
OG0002307	LOC6032953|XP_038114107.1|CQUI	LOC110179133|XP_020802183.1|DSER, LOC110181312|XP_020804689.1|DSER
OG0002308	LOC6054586|XP_038108430.1|CQUI	LOC110176800|XP_020798894.1|DSER
OG0002309	LOC6031325|XP_001842140.1|CQUI	LOC110187391|XP_020812439.1|DSER, LOC110177658|XP_020800129.1|DSER
OG0002310	LOC6031360|XP_038109101.1|CQUI	LOC110187405|XP_020812452.1|DSER
OG0002311	LOC6046331|XP_038108958.1|CQUI	LOC110181339|XP_020804716.1|DSER
OG0002312	LOC6046701|XP_038110846.1|CQUI	LOC110185696|XP_020810322.1|DSER
OG0002313	LOC6050065|XP_038111372.1|CQUI	LOC110188770|XP_020814303.1|DSER
OG0002314	LOC6050053|XP_001866720.2|CQUI	LOC110190899|XP_020817221.1|DSER
OG0002315	LOC6031936|XP_038109302.1|CQUI, LOC6031768|XP_038109420.1|CQUI	LOC110176323|XP_020798301.1|DSER
OG0002316	LOC6037125|XP_001847068.1|CQUI	LOC110183172|XP_020807023.1|DSER
OG0002317	LOC6050062|XP_038111373.1|CQUI	LOC110176167|XP_020798063.1|DSER
OG0002318	LOC6031952|XP_038108738.1|CQUI	LOC110187488|XP_020812538.1|DSER, LOC110187505|XP_020812557.1|DSER, LOC110179884|XP_020803144.1|DSER
OG0002319	LOC119767871|XP_038113550.1|CQUI, LOC6039423|XP_038106730.1|CQUI	LOC110185890|XP_020810561.1|DSER
OG0002320	LOC6031812|XP_001842519.2|CQUI	LOC110179214|XP_020802307.1|DSER
OG0002321	LOC6038275|XP_001848098.1|CQUI	LOC110189267|XP_020814941.1|DSER
OG0002322	LOC6044453|XP_038109073.1|CQUI	LOC110185978|XP_020810660.1|DSER
OG0002323	LOC6041510|XP_001850760.2|CQUI	LOC110187443|XP_020812491.1|DSER
OG0002324	LOC6043907|XP_001861490.1|CQUI	LOC110187840|XP_020812981.1|DSER, LOC110190223|XP_020816240.1|DSER
OG0002325	LOC6043898|XP_038113606.1|CQUI	LOC110178673|XP_020801533.1|DSER
OG0002326	LOC6043897|XP_038106830.1|CQUI	LOC110178674|XP_020801534.1|DSER
OG0002327	LOC6043899|XP_038108302.1|CQUI	LOC110188135|XP_020813382.1|DSER
OG0002328	LOC6036378|XP_001846433.2|CQUI	LOC110181369|XP_020804756.1|DSER
OG0002329	LOC6036369|XP_038110618.1|CQUI	LOC110185810|XP_020810473.1|DSER
OG0002330	LOC6031186|XP_038106119.1|CQUI	LOC110185651|XP_020810267.1|DSER
OG0002331	LOC6031208|XP_001842042.2|CQUI	LOC110179463|XP_020802681.1|DSER
OG0002332	LOC6042252|XP_001851390.2|CQUI	LOC110185290|XP_020809698.1|DSER
OG0002333	LOC6032002|XP_038113463.1|CQUI	LOC110184111|XP_020808163.1|DSER
OG0002334	LOC6037004|XP_001846968.2|CQUI	LOC110183124|XP_020806974.1|DSER
OG0002335	LOC6031823|XP_038109961.1|CQUI	LOC110178264|XP_020800988.1|DSER
OG0002336	LOC6033193|XP_038109781.1|CQUI	LOC110185301|XP_020809711.1|DSER
OG0002337	LOC6040014|XP_038106019.1|CQUI	LOC110177027|XP_020799205.1|DSER
OG0002338	LOC6040854|XP_038109267.1|CQUI	LOC110180229|XP_020803541.1|DSER, LOC110182660|XP_020806397.1|DSER
OG0002339	LOC6031261|XP_038109126.1|CQUI, LOC6036110|XP_001846158.2|CQUI	LOC110187208|XP_020812267.1|DSER
OG0002340	LOC6041523|XP_001850773.2|CQUI	LOC110183998|XP_020808014.1|DSER
OG0002341	LOC6040128|XP_001849587.2|CQUI	LOC110178012|XP_020800685.1|DSER
OG0002342	LOC6040132|XP_038114414.1|CQUI	LOC110184862|XP_020809165.1|DSER
OG0002343	LOC6036647|XP_038106750.1|CQUI	LOC110182349|XP_020806048.1|DSER
OG0002344	LOC6036655|XP_038114418.1|CQUI	LOC110182853|XP_020806646.1|DSER
OG0002345	LOC6033169|XP_038112404.1|CQUI	LOC110182890|XP_020806693.1|DSER
OG0002346	LOC6033282|XP_001843752.2|CQUI	LOC110185698|XP_020810325.1|DSER
OG0002347	LOC6048996|XP_001865830.2|CQUI	LOC110177693|XP_020800175.1|DSER
OG0002348	LOC6050418|XP_038113237.1|CQUI	LOC110176849|XP_020798969.1|DSER
OG0002349	LOC6044752|XP_038122121.1|CQUI, LOC6039494|XP_038105822.1|CQUI, LOC119766897|XP_038109217.1|CQUI	LOC110182892|XP_020806701.1|DSER
OG0002350	LOC6031634|XP_038119250.1|CQUI, LOC6033104|XP_001843599.2|CQUI	LOC110184192|XP_020808277.1|DSER
OG0002351	LOC6042105|XP_038114014.1|CQUI	LOC110178229|XP_020800937.1|DSER
OG0002352	LOC6042118|XP_038112064.1|CQUI	LOC110189396|XP_020815110.1|DSER
OG0002353	LOC6043228|XP_001857727.2|CQUI	LOC110185013|XP_020809324.1|DSER, LOC110185119|XP_020809470.1|DSER, LOC110176568|XP_020798618.1|DSER, LOC110185019|XP_020809330.1|DSER
OG0002354	LOC6033274|XP_038113892.1|CQUI	LOC110180603|XP_020803947.1|DSER, LOC110183034|XP_020806879.1|DSER, LOC110183013|XP_020806862.1|DSER
OG0002355	LOC6038937|XP_038108240.1|CQUI	LOC110176560|XP_020798607.1|DSER
OG0002356	LOC6044243|XP_038114335.1|CQUI	LOC110181173|XP_020804508.1|DSER
OG0002357	LOC6052967|XP_038113574.1|CQUI, LOC6052659|XP_038106613.1|CQUI, LOC6044241|XP_001861780.2|CQUI	LOC110176433|XP_020798441.1|DSER
OG0002358	LOC6031859|XP_038106717.1|CQUI	LOC110183294|XP_020807187.1|DSER
OG0002359	LOC6031881|XP_038111803.1|CQUI	LOC110183236|XP_020807111.1|DSER
OG0002360	LOC6036445|XP_001846496.2|CQUI	LOC110184990|XP_020809301.1|DSER
OG0002361	LOC119766965|XP_038109659.1|CQUI	LOC110190134|XP_020816116.1|DSER
OG0002362	LOC6054587|XP_038107867.1|CQUI	LOC110180315|XP_020803630.1|DSER, LOC110182696|XP_020806450.1|DSER
OG0002363	LOC6038008|XP_001847855.1|CQUI	LOC110182664|XP_020806401.1|DSER, LOC110180221|XP_020803531.1|DSER
OG0002364	LOC6038009|XP_038113072.1|CQUI	LOC110182655|XP_020806385.1|DSER, LOC110180222|XP_020803532.1|DSER
OG0002365	LOC6038010|XP_001847857.2|CQUI	LOC110182681|XP_020806432.1|DSER
OG0002366	LOC6036339|XP_038111196.1|CQUI	LOC110179181|XP_020802243.1|DSER
OG0002367	LOC6034393|XP_038109097.1|CQUI	LOC110182246|XP_020805922.1|DSER
OG0002368	LOC6039844|XP_038108567.1|CQUI	LOC110186098|XP_020810799.1|DSER
OG0002369	LOC6034866|XP_001845136.2|CQUI	LOC110180118|XP_020803417.1|DSER
OG0002370	LOC6042079|XP_038107575.1|CQUI	LOC110185988|XP_020810673.1|DSER
OG0002371	LOC6042074|XP_038107576.1|CQUI	LOC110185728|XP_020810371.1|DSER
OG0002372	LOC6033604|XP_038107033.1|CQUI	LOC110177067|XP_020799244.1|DSER
OG0002373	LOC6042945|XP_001870884.2|CQUI, LOC6053051|XP_001869210.1|CQUI	LOC110187338|XP_020812384.1|DSER
OG0002374	LOC6048336|XP_038110935.1|CQUI	LOC110190556|XP_020816775.1|DSER
OG0002375	LOC6037683|XP_038108247.1|CQUI	LOC110185391|XP_020809829.1|DSER
OG0002376	LOC6048804|XP_038122078.1|CQUI	LOC110185552|XP_020810129.1|DSER
OG0002377	LOC6040478|XP_001849864.2|CQUI	LOC110177196|XP_020799451.1|DSER
OG0002378	LOC6042670|XP_001853364.1|CQUI	LOC110177485|XP_020799896.1|DSER
OG0002379	LOC6039013|XP_001848695.2|CQUI	LOC110181184|XP_020804521.1|DSER
OG0002380	LOC6047575|XP_001864617.1|CQUI	LOC110182063|XP_020805684.1|DSER
OG0002381	LOC6032249|XP_001842887.1|CQUI	LOC110179263|XP_020802377.1|DSER
OG0002382	LOC6048718|XP_038115337.1|CQUI	LOC110184120|XP_020808184.1|DSER
OG0002383	LOC6054417|XP_038118937.1|CQUI	LOC110177590|XP_020800033.1|DSER
OG0002384	LOC6048311|XP_038119472.1|CQUI, LOC6048302|XP_038116611.1|CQUI	LOC110180159|XP_020803473.1|DSER
OG0002386	LOC6033077|XP_038120640.1|CQUI	LOC110188468|XP_020813857.1|DSER
OG0002387	LOC6051016|XP_038115133.1|CQUI	LOC110190974|XP_020817328.1|DSER
OG0002388	LOC6053486|XP_038122199.1|CQUI	LOC110188720|XP_020814193.1|DSER
OG0002389	LOC6047438|XP_001864493.1|CQUI, LOC6034238|XP_038106278.1|CQUI	LOC110185244|XP_020809642.1|DSER
OG0002390	LOC6049310|XP_001866082.2|CQUI	LOC110183431|XP_020807371.1|DSER
OG0002391	LOC6039477|XP_038119173.1|CQUI	LOC110177337|XP_020799685.1|DSER
OG0002392	LOC6044685|XP_038120275.1|CQUI	LOC110185201|XP_020809586.1|DSER
OG0002393	LOC6045689|XP_038119329.1|CQUI	LOC110177572|XP_020800007.1|DSER
OG0002394	LOC6039388|XP_038121848.1|CQUI	LOC110191787|XP_020818396.1|DSER
OG0002395	LOC6046522|XP_038121760.1|CQUI	LOC110187721|XP_020812825.1|DSER
OG0002396	LOC6035019|XP_038119412.1|CQUI	LOC110177796|XP_020800344.1|DSER
OG0002397	LOC6043888|XP_001861470.1|CQUI	LOC110181850|XP_020805418.1|DSER
OG0002398	LOC6050951|XP_001867465.2|CQUI	LOC110184421|XP_020808615.1|DSER
OG0002399	LOC119768868|XP_038116323.1|CQUI	LOC110189368|XP_020815074.1|DSER
OG0002400	LOC6049235|XP_038120383.1|CQUI	LOC110180023|XP_020803282.1|DSER
OG0002401	LOC6050680|XP_001867244.2|CQUI	LOC110185450|XP_020809943.1|DSER
OG0002402	LOC6047584|XP_038116540.1|CQUI	LOC110191741|XP_020818331.1|DSER
OG0002403	LOC6053670|XP_038118861.1|CQUI	LOC110191801|XP_020818412.1|DSER
OG0002404	LOC6044716|XP_038118794.1|CQUI	LOC110187662|XP_020812740.1|DSER
OG0002405	LOC6042040|XP_038118600.1|CQUI	LOC110177165|XP_020799410.1|DSER
OG0002406	LOC119768831|XP_038116131.1|CQUI	LOC110188532|XP_020813935.1|DSER
OG0002407	LOC6039819|XP_038116523.1|CQUI	LOC110186389|XP_020811208.1|DSER
OG0002408	LOC6039804|XP_038119512.1|CQUI	LOC110177129|XP_020799357.1|DSER
OG0002410	LOC6054177|XP_038119593.1|CQUI	LOC110188314|XP_020813681.1|DSER
OG0002411	LOC6032563|XP_001843139.1|CQUI	LOC110184152|XP_020808220.1|DSER, LOC110186338|XP_020811145.1|DSER
OG0002412	LOC6032566|XP_038122161.1|CQUI	LOC110188919|XP_020814500.1|DSER
OG0002413	LOC6048880|XP_001865726.1|CQUI	LOC110179631|XP_020802901.1|DSER
OG0002414	LOC6048854|XP_001865693.2|CQUI	LOC110186976|XP_020811987.1|DSER
OG0002415	LOC6047147|XP_038117524.1|CQUI	LOC110176591|XP_020798666.1|DSER
OG0002417	LOC6050407|XP_001867022.2|CQUI	LOC110176949|XP_020799110.1|DSER
OG0002418	LOC6046399|XP_038121391.1|CQUI	LOC110185348|XP_020809784.1|DSER
OG0002419	LOC6037577|XP_038116558.1|CQUI, LOC6050586|XP_001867168.2|CQUI	LOC110181882|XP_020805469.1|DSER
OG0002420	LOC6037564|XP_038119772.1|CQUI	LOC110187672|XP_020812756.1|DSER
OG0002421	LOC6048010|XP_001864984.2|CQUI	LOC110186227|XP_020810949.1|DSER
OG0002422	LOC6032747|XP_038118698.1|CQUI	LOC110191085|XP_020817489.1|DSER
OG0002423	LOC6033816|XP_038118435.1|CQUI	LOC110190160|XP_020816154.1|DSER
OG0002424	LOC6040845|XP_038118999.1|CQUI	LOC110185438|XP_020809921.1|DSER
OG0002425	LOC6053197|XP_038120572.1|CQUI, LOC6040839|XP_038122185.1|CQUI	LOC110179478|XP_020802710.1|DSER
OG0002426	LOC6033988|XP_038115446.1|CQUI	LOC110178619|XP_020801463.1|DSER
OG0002427	LOC6033992|XP_001844380.1|CQUI	LOC110184517|XP_020808744.1|DSER
