Orthogroup	CQUI.longest_only	AAEG.longest_only
OG0002653	LOC6032991|XP_038104414.1|CQUI	LOC5572409|XP_021693563.1|AAEG
OG0002654	LOC6032986|XP_038113027.1|CQUI	LOC110674134|XP_021693585.1|AAEG, LOC110680919|XP_021712397.1|AAEG
OG0002655	LOC6052791|XP_038105458.1|CQUI	LOC5573441|XP_021693593.1|AAEG
OG0002656	LOC119771232|XP_038122957.1|CQUI	LOC5576569|XP_021693635.1|AAEG
OG0002657	LOC6039894|XP_038104649.1|CQUI	LOC5576202|XP_021693708.1|AAEG
OG0002658	LOC6038048|XP_038117054.1|CQUI	LOC5575642|XP_001655788.1|AAEG
OG0002659	LOC6033898|XP_038105411.1|CQUI	LOC110680748|XP_021712231.1|AAEG, LOC5565616|XP_021693800.1|AAEG
OG0002660	LOC6032091|XP_001842757.2|CQUI	LOC5577634|XP_021693874.1|AAEG
OG0002661	LOC6032100|XP_038104113.1|CQUI	LOC5571437|XP_021693885.1|AAEG
OG0002663	LOC6033908|XP_001844297.2|CQUI	LOC5565159|XP_001649522.2|AAEG
OG0002664	LOC119767149|XP_038110904.1|CQUI, LOC6033976|XP_038114274.1|CQUI	LOC5572601|XP_021694167.1|AAEG
OG0002665	LOC6032788|XP_001843327.2|CQUI	LOC5566141|XP_001650499.1|AAEG
OG0002666	LOC6032789|XP_001843328.2|CQUI	LOC5566142|XP_021695358.1|AAEG
OG0002667	LOC6032791|XP_001843330.1|CQUI	LOC5566134|XP_001650496.2|AAEG
OG0002668	LOC6032864|XP_038115563.1|CQUI	LOC5570275|XP_021695496.1|AAEG
OG0002669	LOC6032866|XP_001843391.2|CQUI	LOC5570258|XP_001659039.2|AAEG
OG0002670	LOC6032891|XP_038115756.1|CQUI	LOC110681048|XP_021712507.1|AAEG, LOC23687449|XP_021695534.1|AAEG
OG0002671	LOC6032904|XP_038116383.1|CQUI	LOC5579869|XP_021695540.1|AAEG
OG0002672	LOC6047073|XP_038114497.1|CQUI	LOC5565513|XP_021695674.1|AAEG
OG0002673	LOC6047866|XP_001864865.1|CQUI	LOC5576745|XP_001662844.1|AAEG
OG0002674	LOC119770814|XP_038122269.1|CQUI	LOC5575737|XP_021695718.1|AAEG
OG0002675	LOC6031130|XP_001841974.2|CQUI	LOC5570677|XP_001659271.2|AAEG
OG0002676	LOC6031163|XP_001842006.2|CQUI	LOC5571284|XP_001653586.2|AAEG
OG0002677	LOC6050946|XP_038119493.1|CQUI	LOC5571268|XP_021695914.1|AAEG
OG0002678	LOC6046856|XP_038115031.1|CQUI	LOC5575911|XP_021696042.1|AAEG
OG0002679	LOC6047868|XP_038117286.1|CQUI	LOC5578167|XP_021696069.1|AAEG
OG0002680	LOC6050667|XP_038119955.1|CQUI	LOC5563619|XP_021705403.1|AAEG
OG0002680	LOC119770006|XP_038119956.1|CQUI	LOC5578172|XP_001663742.2|AAEG
OG0002681	LOC6048454|XP_038117937.1|CQUI	LOC5574112|XP_021696088.1|AAEG
OG0002682	LOC6039110|XP_001848775.1|CQUI	LOC5565108|XP_021696170.1|AAEG
OG0002684	LOC6053386|XP_038119031.1|CQUI	LOC5569895|XP_001658792.2|AAEG
OG0002685	LOC6044058|XP_038122059.1|CQUI	LOC5579992|XP_021696283.1|AAEG
OG0002686	LOC6035322|XP_038120359.1|CQUI	LOC5571868|XP_001659977.2|AAEG, LOC110681372|XP_021712807.1|AAEG
OG0002687	LOC6031027|XP_038121233.1|CQUI	LOC110675519|XP_021696488.1|AAEG, LOC5567620|XP_021696490.1|AAEG
OG0002688	LOC6034066|XP_038117958.1|CQUI	LOC5566270|XP_001650664.1|AAEG
OG0002689	LOC6031022|XP_001841874.2|CQUI	LOC5569216|XP_001658389.1|AAEG
OG0002690	LOC6031016|XP_001841868.2|CQUI	LOC5569211|XP_001658384.1|AAEG
OG0002691	LOC6031013|XP_001841865.2|CQUI	LOC5579145|XP_001664240.1|AAEG
OG0002692	LOC6031012|XP_038115949.1|CQUI	LOC5579146|XP_001664241.2|AAEG
OG0002693	LOC6031004|XP_038117375.1|CQUI	LOC5568103|XP_021696628.1|AAEG
OG0002694	LOC6054363|XP_038118286.1|CQUI	LOC5577555|XP_001663428.2|AAEG
OG0002695	LOC119770439|XP_038121280.1|CQUI	LOC5570396|XP_001659108.1|AAEG
OG0002696	LOC6044663|XP_001862142.1|CQUI	LOC5566236|XP_001650609.2|AAEG
OG0002697	LOC6051143|XP_038115267.1|CQUI	LOC5566239|XP_021696854.1|AAEG
OG0002698	LOC6038835|XP_038114817.1|CQUI	LOC5573766|XP_021696919.1|AAEG
OG0002698	LOC119769237|XP_038117099.1|CQUI	LOC110680634|XP_021712121.1|AAEG
OG0002699	LOC6038829|XP_038119273.1|CQUI	LOC5573767|XP_021696920.1|AAEG
OG0002700	LOC6038814|XP_038120485.1|CQUI	LOC5576767|XP_021696931.1|AAEG
OG0002701	LOC6038802|XP_001848520.2|CQUI	LOC5576412|XP_021696949.1|AAEG
OG0002702	LOC6038667|XP_038114844.1|CQUI	LOC5574790|XP_021697003.1|AAEG, LOC110680948|XP_021712420.1|AAEG
OG0002703	LOC6047478|XP_038121074.1|CQUI	LOC5564718|XP_021697022.1|AAEG
OG0002704	LOC6042006|XP_038119824.1|CQUI	LOC5574900|XP_021697032.1|AAEG
OG0002705	LOC6040591|XP_038122096.1|CQUI	LOC5576444|XP_021697038.1|AAEG
OG0002706	LOC119768774|XP_038115792.1|CQUI	LOC5568320|XP_001652198.1|AAEG
OG0002707	LOC6030979|XP_038117370.1|CQUI	LOC5568309|XP_021697075.1|AAEG
OG0002708	LOC119769719|XP_038119108.1|CQUI	LOC23687817|XP_011492964.1|AAEG
OG0002709	LOC6048523|XP_038120838.1|CQUI	LOC5571825|XP_021697144.1|AAEG
OG0002710	LOC6048515|XP_001865425.1|CQUI	LOC23687581|XP_011492962.1|AAEG
OG0002711	LOC6048518|XP_038118479.1|CQUI	LOC5571826|XP_021697147.1|AAEG
OG0002712	LOC6040648|XP_038117478.1|CQUI	LOC5571484|XP_021697183.1|AAEG
OG0002713	LOC6043373|XP_038115205.1|CQUI	LOC5573460|XP_021697184.1|AAEG
OG0002714	LOC6037623|XP_038122371.1|CQUI	LOC5578974|XP_021697224.1|AAEG
OG0002715	LOC6052418|XP_001868697.2|CQUI	LOC5574712|XP_001661613.2|AAEG
OG0002716	LOC6036601|XP_038117821.1|CQUI	LOC110680638|XP_021712125.1|AAEG, LOC5575962|XP_021697258.1|AAEG
OG0002717	LOC6041125|XP_001850429.2|CQUI	LOC5565876|XP_021697267.1|AAEG
OG0002718	LOC6050250|XP_038121890.1|CQUI	LOC5571396|XP_001653646.2|AAEG
OG0002719	LOC6051587|XP_001868006.2|CQUI	LOC110681269|XP_021712732.1|AAEG, LOC5579054|XP_001657254.1|AAEG
OG0002720	LOC6051591|XP_001868004.2|CQUI	LOC5579053|XP_001657253.1|AAEG, LOC110681270|XP_021712733.1|AAEG
OG0002721	LOC6052012|XP_001868352.2|CQUI	LOC5578256|XP_001663785.1|AAEG
OG0002722	LOC6044401|XP_038117819.1|CQUI	LOC5576844|XP_021697494.1|AAEG
OG0002723	LOC6048587|XP_001865488.1|CQUI	LOC5564962|XP_021697512.1|AAEG
OG0002725	LOC6044415|XP_038121721.1|CQUI	LOC5574509|XP_021697526.1|AAEG
OG0002727	LOC6052709|XP_038121810.1|CQUI	LOC5575247|XP_001655646.2|AAEG
OG0002728	LOC6041329|XP_038118169.1|CQUI	LOC5564738|XP_021695193.1|AAEG
OG0002729	LOC6038608|XP_038117454.1|CQUI	LOC5567757|XP_021697606.1|AAEG
OG0002730	LOC6037287|XP_038116853.1|CQUI	LOC5567755|XP_021697608.1|AAEG
OG0002731	LOC6053172|XP_038116398.1|CQUI	LOC5565411|XP_021697618.1|AAEG
OG0002732	LOC6036295|XP_038116516.1|CQUI	LOC5572757|XP_021697630.1|AAEG
OG0002733	LOC6050482|XP_001867085.2|CQUI	LOC5565677|XP_001650030.2|AAEG, LOC5572760|XP_021697632.1|AAEG
OG0002734	LOC6036270|XP_038117541.1|CQUI	LOC5576163|XP_021697652.1|AAEG
OG0002735	LOC6036250|XP_001846318.2|CQUI	LOC5573543|XP_021697678.1|AAEG
OG0002736	LOC6036247|XP_038117228.1|CQUI	LOC5579480|XP_021697681.1|AAEG
OG0002737	LOC6036241|XP_038117390.1|CQUI	LOC5571700|XP_001659844.2|AAEG
OG0002738	LOC6051351|XP_038117754.1|CQUI	LOC110680879|XP_021712362.1|AAEG, LOC5566146|XP_021695202.1|AAEG
OG0002739	LOC6040115|XP_038114705.1|CQUI	LOC5564460|XP_021697798.1|AAEG
OG0002740	LOC6040112|XP_038114717.1|CQUI	LOC5564467|XP_001648788.1|AAEG
OG0002741	LOC6043972|XP_038114556.1|CQUI	LOC5576270|XP_001662556.2|AAEG
OG0002742	LOC6043968|XP_038119764.1|CQUI	LOC5578830|XP_021697876.1|AAEG
OG0002743	LOC6050310|XP_001866941.1|CQUI, LOC6050309|XP_001866940.2|CQUI	LOC110675983|XP_021697895.1|AAEG
OG0002744	LOC6050300|XP_038115637.1|CQUI	LOC5575133|XP_021697897.1|AAEG
OG0002745	LOC6053027|XP_001869189.2|CQUI	LOC23687980|XP_011493753.2|AAEG
OG0002747	LOC6041247|XP_001850537.2|CQUI	LOC5574000|XP_001661087.1|AAEG
OG0002748	LOC6048976|XP_038121614.1|CQUI	LOC5568747|XP_021698054.1|AAEG
OG0002749	LOC6044165|XP_038114512.1|CQUI	LOC110676026|XP_021698077.1|AAEG
OG0002750	LOC6045464|XP_038119864.1|CQUI	LOC5568139|XP_021698123.1|AAEG
OG0002751	LOC6051571|XP_038115201.1|CQUI	LOC5567280|XP_021698125.1|AAEG
OG0002753	LOC6037143|XP_038117874.1|CQUI	LOC5575821|XP_021698239.1|AAEG
OG0002754	LOC6050637|XP_038120750.1|CQUI	LOC23687995|XP_021698273.1|AAEG
OG0002755	LOC6036540|XP_038119862.1|CQUI	LOC5576045|XP_001662370.2|AAEG
OG0002756	LOC6036559|XP_038118862.1|CQUI	LOC5564247|XP_001648588.2|AAEG
OG0002757	LOC6036112|XP_038114623.1|CQUI	LOC5564260|XP_021698330.1|AAEG
OG0002759	LOC6036189|XP_038117130.1|CQUI	LOC5568837|XP_021698377.1|AAEG
OG0002760	LOC6046408|XP_038117526.1|CQUI	LOC5568876|XP_021698384.1|AAEG
OG0002761	LOC119769826|XP_038119445.1|CQUI	LOC110676114|XP_021698397.1|AAEG
OG0002762	LOC6047503|XP_038120654.1|CQUI	LOC5568881|XP_021698403.1|AAEG
OG0002763	LOC6033565|XP_038115251.1|CQUI	LOC5564094|XP_021698440.1|AAEG
OG0002764	LOC6033561|XP_038116723.1|CQUI	LOC5571937|XP_021698458.1|AAEG
OG0002765	LOC6033560|XP_038117601.1|CQUI	LOC5571943|XP_021698462.1|AAEG
OG0002766	LOC6033559|XP_001843989.2|CQUI	LOC5569622|XP_001652904.2|AAEG
OG0002767	LOC6033547|XP_038115907.1|CQUI	LOC110676126|XP_021698471.1|AAEG
OG0002768	LOC6038399|XP_038115466.1|CQUI	LOC5566042|XP_021698564.1|AAEG
OG0002769	LOC6038236|XP_001848062.2|CQUI	LOC5564898|XP_001649248.2|AAEG
OG0002770	LOC6038233|XP_038118236.1|CQUI	LOC5564900|XP_001649250.2|AAEG
OG0002771	LOC6038221|XP_038118198.1|CQUI	LOC5576177|XP_021698622.1|AAEG
OG0002772	LOC6040602|XP_038118664.1|CQUI	LOC5579149|XP_001664244.2|AAEG
OG0002773	LOC6045820|XP_038117688.1|CQUI	LOC5572914|XP_021698676.1|AAEG
OG0002774	LOC6047203|XP_038117947.1|CQUI	LOC5568752|XP_001658134.1|AAEG
OG0002775	LOC6042844|XP_001853595.2|CQUI	LOC5572212|XP_001653880.2|AAEG
OG0002776	LOC6041995|XP_038118467.1|CQUI	LOC5572208|XP_021698780.1|AAEG
OG0002777	LOC6041009|XP_038118719.1|CQUI	LOC5571718|XP_021698826.1|AAEG
OG0002778	LOC6041007|XP_038118349.1|CQUI	LOC5571711|XP_001659857.1|AAEG
OG0002779	LOC6040991|XP_001850306.2|CQUI	LOC5565820|XP_021698840.1|AAEG
OG0002780	LOC6040022|XP_001849498.1|CQUI	LOC5566793|XP_001651200.1|AAEG
OG0002781	LOC6035585|XP_001845737.2|CQUI	LOC5574354|XP_001661389.1|AAEG
OG0002782	LOC6035587|XP_038115806.1|CQUI	LOC5568156|XP_021698906.1|AAEG
OG0002783	LOC119768799|XP_038115959.1|CQUI	LOC5573710|XP_021698921.1|AAEG
OG0002784	LOC6033585|XP_038119200.1|CQUI	LOC5573715|XP_001654754.1|AAEG
OG0002785	LOC6034609|XP_038117406.1|CQUI	LOC23687495|XP_021698974.1|AAEG
OG0002786	LOC6034605|XP_038117864.1|CQUI	LOC5577268|XP_021698977.1|AAEG
OG0002787	LOC6034590|XP_038120149.1|CQUI	LOC5574566|XP_001661518.1|AAEG
OG0002788	LOC6034589|XP_038120152.1|CQUI	LOC5574565|XP_021699004.1|AAEG
OG0002789	LOC6034587|XP_038120138.1|CQUI	LOC5574564|XP_021699005.1|AAEG
OG0002790	LOC6034573|XP_038120151.1|CQUI	LOC5577315|XP_001663348.2|AAEG
OG0002791	LOC6050362|XP_001866982.1|CQUI	LOC5573279|XP_001654491.2|AAEG
OG0002792	LOC6050367|XP_038120202.1|CQUI	LOC5573285|XP_021699042.1|AAEG
OG0002793	LOC6051815|XP_001868184.2|CQUI	LOC5577467|XP_001663390.2|AAEG
OG0002794	LOC6054096|XP_038115729.1|CQUI	LOC5577461|XP_001663387.2|AAEG
OG0002795	LOC6047930|XP_038119834.1|CQUI	LOC5576856|XP_021699105.1|AAEG
OG0002796	LOC6040229|XP_001849672.2|CQUI	LOC5575941|XP_001662293.1|AAEG
OG0002797	LOC6044890|XP_001862333.2|CQUI	LOC5572980|XP_001654311.1|AAEG
OG0002798	LOC6044893|XP_001862330.2|CQUI	LOC5572982|XP_001654308.1|AAEG
OG0002799	LOC6037165|XP_038119727.1|CQUI	LOC5578851|XP_021699337.1|AAEG
OG0002800	LOC6035483|XP_038114945.1|CQUI	LOC5571049|XP_021699366.1|AAEG
OG0002801	LOC6050892|XP_038118549.1|CQUI	LOC5568462|XP_021699376.1|AAEG
OG0002802	LOC6043806|XP_038122283.1|CQUI	LOC5577472|XP_021699383.1|AAEG
OG0002803	LOC6043804|XP_038120562.1|CQUI	LOC110676307|XP_021699388.1|AAEG
OG0002804	LOC6043798|XP_001861397.2|CQUI	LOC5572871|XP_001660631.2|AAEG
OG0002805	LOC6043797|XP_001861396.2|CQUI	LOC5572870|XP_001660630.2|AAEG
OG0002806	LOC6043787|XP_038118733.1|CQUI	LOC5575201|XP_021699402.1|AAEG
OG0002807	LOC6033510|XP_038121922.1|CQUI	LOC5575927|XP_001655918.2|AAEG
OG0002808	LOC6054711|XP_038117944.1|CQUI	LOC5575919|XP_011493090.2|AAEG
OG0002809	LOC119769743|XP_038119196.1|CQUI	LOC5570353|XP_001653182.1|AAEG
OG0002810	LOC6033474|XP_038121302.1|CQUI	LOC5570339|XP_021699473.1|AAEG
OG0002811	LOC6033473|XP_038118324.1|CQUI	LOC5570335|XP_021699476.1|AAEG
OG0002812	LOC6033469|XP_001843914.2|CQUI	LOC5570358|XP_001653163.2|AAEG
OG0002813	LOC6050815|XP_038120005.1|CQUI	LOC5570723|XP_021699544.1|AAEG
OG0002814	LOC6054635|XP_038118809.1|CQUI	LOC5570719|XP_021699555.1|AAEG
OG0002815	LOC6030787|XP_038115986.1|CQUI	LOC5576989|XP_001663091.2|AAEG
OG0002816	LOC6030871|XP_001841750.2|CQUI	LOC5578265|XP_001663795.2|AAEG
OG0002817	LOC6030874|XP_001841753.1|CQUI	LOC5578267|XP_001663793.1|AAEG
OG0002818	LOC6030875|XP_001841754.2|CQUI	LOC5578266|XP_021699672.1|AAEG
OG0002819	LOC6030880|XP_038114610.1|CQUI	LOC5578262|XP_021699674.1|AAEG
OG0002820	LOC6030889|XP_001841765.2|CQUI	LOC5569277|XP_001652810.1|AAEG
OG0002821	LOC6049478|XP_001866231.2|CQUI	LOC110675162|XP_021695244.1|AAEG, LOC5566652|XP_021699726.1|AAEG
OG0002822	LOC6052800|XP_001869000.1|CQUI	LOC5567702|XP_001651868.2|AAEG
OG0002823	LOC6030945|XP_038115391.1|CQUI	LOC5569027|XP_021699810.1|AAEG
OG0002824	LOC6030944|XP_001841804.1|CQUI	LOC5569026|XP_001658284.1|AAEG
OG0002825	LOC6032896|XP_001843421.2|CQUI	LOC5574830|XP_001661656.2|AAEG
OG0002826	LOC119770640|XP_038121831.1|CQUI, LOC119770764|XP_038122170.1|CQUI	LOC5574833|XP_001661653.2|AAEG
OG0002827	LOC119770555|XP_038121573.1|CQUI	LOC5564742|XP_021699845.1|AAEG
OG0002828	LOC6045760|XP_001863064.2|CQUI	LOC5574638|XP_021699878.1|AAEG
OG0002829	LOC6043104|XP_001855854.2|CQUI	LOC5574643|XP_001661560.2|AAEG
OG0002830	LOC6047472|XP_001864526.2|CQUI, LOC6046107|XP_038115963.1|CQUI	LOC23687660|XP_021699961.1|AAEG
OG0002832	LOC6042607|XP_038112999.1|CQUI	LOC5564083|XP_021700055.1|AAEG
OG0002833	LOC6042605|XP_038111677.1|CQUI	LOC5564084|XP_021700067.1|AAEG
OG0002834	LOC6041410|XP_038110282.1|CQUI	LOC5574392|XP_001661409.1|AAEG
OG0002835	LOC6041396|XP_038110954.1|CQUI	LOC5575900|XP_021700125.1|AAEG
OG0002836	LOC6041385|XP_038112949.1|CQUI	LOC110680252|XP_021711757.1|AAEG, LOC5579515|XP_021700150.1|AAEG
OG0002837	LOC6041421|XP_038112935.1|CQUI	LOC5569121|XP_021700152.1|AAEG
OG0002838	LOC6039951|XP_038113343.1|CQUI	LOC5570382|XP_021700178.1|AAEG
OG0002839	LOC6048635|XP_038109064.1|CQUI	LOC5574368|XP_001661400.1|AAEG
OG0002840	LOC119767768|XP_038113150.1|CQUI	LOC5574363|XP_001661397.1|AAEG
OG0002841	LOC6041312|XP_001850592.2|CQUI	LOC5564195|XP_001648535.1|AAEG
OG0002842	LOC6041313|XP_038113621.1|CQUI	LOC5564194|XP_021712523.1|AAEG, LOC110674005|XP_021700220.1|AAEG
OG0002843	LOC6041323|XP_038113627.1|CQUI	LOC5570939|XP_021700237.1|AAEG
OG0002844	LOC6032459|XP_001843054.1|CQUI	LOC110680586|XP_021712077.1|AAEG, LOC5571156|XP_021700287.1|AAEG
OG0002845	LOC6034102|XP_001844475.1|CQUI	LOC110676515|XP_021700390.1|AAEG
OG0002846	LOC6034107|XP_038109167.1|CQUI	LOC5578149|XP_021700392.1|AAEG
OG0002847	LOC6034150|XP_001844509.2|CQUI	LOC5569369|XP_001658447.1|AAEG
OG0002848	LOC6036169|XP_001846253.2|CQUI	LOC5569371|XP_021700466.1|AAEG
OG0002849	LOC6037876|XP_038113772.1|CQUI	LOC5569500|XP_021700476.1|AAEG
OG0002850	LOC6037892|XP_001847755.1|CQUI	LOC5569511|XP_001658596.1|AAEG, LOC110680757|XP_021712236.1|AAEG
OG0002851	LOC119767791|XP_038113207.1|CQUI, LOC119767790|XP_038113206.1|CQUI, LOC6043203|XP_001857531.2|CQUI	LOC5578365|XP_001656936.1|AAEG
OG0002852	LOC6048892|XP_038109950.1|CQUI	LOC5578361|XP_021700528.1|AAEG, LOC110680390|XP_021711890.1|AAEG
OG0002853	LOC6032948|XP_038110144.1|CQUI	LOC5574272|XP_021700557.1|AAEG
OG0002854	LOC6041617|XP_038108924.1|CQUI	LOC5570926|XP_021700595.1|AAEG
OG0002855	LOC6046050|XP_001863306.2|CQUI	LOC23687502|XP_011493455.1|AAEG
OG0002856	LOC6038707|XP_038107288.1|CQUI	LOC5572927|XP_021700680.1|AAEG
OG0002857	LOC6038718|XP_038114203.1|CQUI	LOC110681355|XP_021712796.1|AAEG, LOC110681356|XP_021712797.1|AAEG, LOC5572932|XP_021700693.1|AAEG
OG0002858	LOC6031329|XP_038107135.1|CQUI	LOC5571731|XP_021700734.1|AAEG
OG0002859	LOC6032500|XP_038111325.1|CQUI	LOC5566357|XP_001650711.1|AAEG
OG0002860	LOC6053637|XP_001869684.1|CQUI	LOC5570431|XP_001659138.1|AAEG
OG0002861	LOC6031961|XP_001842637.1|CQUI	LOC5572644|XP_021712519.1|AAEG, LOC110676601|XP_021700806.1|AAEG
OG0002862	LOC6031967|XP_038112142.1|CQUI	LOC5572647|XP_001654146.2|AAEG
OG0002863	LOC6036362|XP_001846421.2|CQUI	LOC23687606|XP_011493071.1|AAEG, LOC110678090|XP_021706378.1|AAEG
OG0002864	LOC6036361|XP_001846420.1|CQUI	LOC5572650|XP_001654150.1|AAEG
OG0002865	LOC6031368|XP_001842179.1|CQUI	LOC5572668|XP_001654167.1|AAEG
OG0002866	LOC6040136|XP_001849594.2|CQUI	LOC5573644|XP_021700868.1|AAEG
OG0002867	LOC6038511|XP_001848303.2|CQUI	LOC5565772|XP_001650120.1|AAEG
OG0002868	LOC6041495|XP_038109772.1|CQUI	LOC5565782|XP_001650130.2|AAEG
OG0002869	LOC6041492|XP_001850743.2|CQUI	LOC5565765|XP_001650135.1|AAEG
OG0002870	LOC6046723|XP_001863882.2|CQUI	LOC5565361|XP_021697027.1|AAEG
OG0002870	LOC6046711|XP_001863871.2|CQUI, LOC6046719|XP_001863878.2|CQUI, LOC6046714|XP_038113068.1|CQUI, LOC6046712|XP_038113067.1|CQUI, LOC6046716|XP_001863875.2|CQUI, LOC6046718|XP_001863877.2|CQUI, LOC6046717|XP_001863876.2|CQUI, LOC6046722|XP_001863881.1|CQUI	LOC110675689|XP_021697026.1|AAEG
OG0002871	LOC6046735|XP_001863894.2|CQUI, LOC6046738|XP_001863897.2|CQUI	LOC5565372|XP_001649724.2|AAEG
OG0002872	LOC6044546|XP_038109139.1|CQUI	LOC5565354|XP_021700990.1|AAEG, LOC110680253|XP_021711758.1|AAEG
OG0002873	LOC6044554|XP_001862053.2|CQUI	LOC5565352|XP_001649734.1|AAEG
OG0002874	LOC6044128|XP_038113278.1|CQUI	LOC5565368|XP_021701015.1|AAEG
OG0002875	LOC6050046|XP_038113996.1|CQUI	LOC5564502|XP_001648840.1|AAEG
OG0002876	LOC6054251|XP_038114216.1|CQUI	LOC23687393|XP_011493091.2|AAEG
OG0002877	LOC6041071|XP_038111590.1|CQUI	LOC5571673|XP_021701175.1|AAEG
OG0002878	LOC6031951|XP_001842628.2|CQUI	LOC110680338|XP_021711851.1|AAEG, LOC110680339|XP_021711852.1|AAEG, LOC110680336|XP_021711850.1|AAEG, LOC5571655|XP_021701194.1|AAEG
OG0002879	LOC6031784|XP_001842492.1|CQUI	LOC5575676|XP_001655817.1|AAEG
OG0002880	LOC6031786|XP_038110276.1|CQUI	LOC5575682|XP_001655814.2|AAEG
OG0002881	LOC6031787|XP_001842495.1|CQUI	LOC5575683|XP_001655809.1|AAEG
OG0002882	LOC6031788|XP_038112641.1|CQUI, LOC119767661|XP_038112640.1|CQUI	LOC5575684|XP_001655808.1|AAEG
OG0002884	LOC6031806|XP_001842513.1|CQUI	LOC110676695|XP_021701244.1|AAEG, LOC5574479|XP_001655139.1|AAEG
OG0002885	LOC6031807|XP_038111311.1|CQUI	LOC5574480|XP_001655140.1|AAEG, LOC110676693|XP_021701240.1|AAEG
OG0002886	LOC6038266|XP_038111730.1|CQUI	LOC5574495|XP_001655157.2|AAEG
OG0002887	LOC6038264|XP_001848088.2|CQUI	LOC5574496|XP_001655159.1|AAEG
OG0002888	LOC6044449|XP_038111742.1|CQUI	LOC5573862|XP_021701274.1|AAEG
OG0002889	LOC6043295|XP_001858327.2|CQUI	LOC5568802|XP_001658165.2|AAEG
OG0002890	LOC6043307|XP_001870922.2|CQUI	LOC5568803|XP_001658172.2|AAEG
OG0002891	LOC6038080|XP_038111717.1|CQUI	LOC5577048|XP_001663145.1|AAEG
OG0002892	LOC6051146|XP_038113738.1|CQUI	LOC5573499|XP_001660904.2|AAEG
OG0002893	LOC6041960|XP_038114358.1|CQUI	LOC5578717|XP_021701430.1|AAEG
OG0002894	LOC6050869|XP_038111895.1|CQUI	LOC5578766|XP_001657137.1|AAEG
OG0002895	LOC6051404|XP_001867849.2|CQUI	LOC5568888|XP_001658212.1|AAEG
OG0002896	LOC6036388|XP_001846442.2|CQUI, LOC119765365|XP_038105023.1|CQUI	LOC5570958|XP_021701497.1|AAEG
OG0002897	LOC6036379|XP_038108550.1|CQUI	LOC5577110|XP_021701507.1|AAEG
OG0002898	LOC6036374|XP_038110902.1|CQUI	LOC5564474|XP_021712414.1|AAEG, LOC5578614|XP_021701511.1|AAEG
OG0002899	LOC6031194|XP_038111951.1|CQUI	LOC5565693|XP_021701525.1|AAEG
OG0002900	LOC6052100|XP_038114261.1|CQUI	LOC5577732|XP_021701527.1|AAEG
OG0002901	LOC6031256|XP_001842086.1|CQUI	LOC5565118|XP_001649464.1|AAEG
OG0002902	LOC6031257|XP_038107856.1|CQUI	LOC5565121|XP_001649465.2|AAEG
OG0002903	LOC6041560|XP_038109930.1|CQUI	LOC110680429|XP_021711919.1|AAEG, LOC5573654|XP_001660978.1|AAEG
OG0002904	LOC6042258|XP_038113298.1|CQUI	LOC5569342|XP_021701614.1|AAEG
OG0002905	LOC6042250|XP_038112845.1|CQUI	LOC5569338|XP_001658440.2|AAEG
OG0002906	LOC6042246|XP_038112758.1|CQUI	LOC5576637|XP_021695300.1|AAEG
OG0002907	LOC6042242|XP_038106018.1|CQUI	LOC5576642|XP_021701619.1|AAEG
OG0002908	LOC6032000|XP_038111497.1|CQUI	LOC5574680|XP_021701637.1|AAEG
OG0002909	LOC6031978|XP_038110288.1|CQUI	LOC5576054|XP_021701660.1|AAEG
OG0002910	LOC6037015|XP_001846978.2|CQUI	LOC5578308|XP_001656892.1|AAEG
OG0002911	LOC6037006|XP_001846970.2|CQUI	LOC5575980|XP_021701696.1|AAEG
OG0002912	LOC6031828|XP_038111489.1|CQUI	LOC5566662|XP_001651070.1|AAEG, LOC5566909|XP_001651318.1|AAEG
OG0002913	LOC6043730|XP_001861351.1|CQUI	LOC5578243|XP_001663765.1|AAEG
OG0002915	LOC6035247|XP_001845472.2|CQUI	LOC5572425|XP_021711966.1|AAEG, LOC5573098|XP_021701795.1|AAEG
OG0002916	LOC6035260|XP_038109915.1|CQUI	LOC5579463|XP_021701822.1|AAEG
OG0002917	LOC6033215|XP_001843692.2|CQUI	LOC5569391|XP_001658467.1|AAEG
OG0002918	LOC6033211|XP_038111884.1|CQUI	LOC110676827|XP_021701842.1|AAEG, LOC5569387|XP_001658464.2|AAEG
OG0002919	LOC6040013|XP_038112390.1|CQUI	LOC5578583|XP_001663973.1|AAEG
OG0002920	LOC6042129|XP_001851278.1|CQUI	LOC5569042|XP_001652686.1|AAEG
OG0002921	LOC6040134|XP_001849592.1|CQUI	LOC5577566|XP_001663436.1|AAEG
OG0002922	LOC6036048|XP_001846150.2|CQUI	LOC23687624|XP_011493097.1|AAEG
OG0002923	LOC6036046|XP_038110440.1|CQUI	LOC5577561|XP_001663435.1|AAEG
OG0002924	LOC6036043|XP_001846146.2|CQUI	LOC5577560|XP_021701957.1|AAEG
OG0002925	LOC6036644|XP_038113732.1|CQUI	LOC5569861|XP_021701985.1|AAEG
OG0002926	LOC6036649|XP_038106749.1|CQUI	LOC5565334|XP_021701999.1|AAEG
OG0002927	LOC6036648|XP_001846674.2|CQUI	LOC5569864|XP_001658760.1|AAEG
OG0002928	LOC6046032|XP_001863297.2|CQUI	LOC5580160|XP_001661637.1|AAEG
OG0002929	LOC6044531|XP_038106777.1|CQUI	LOC5565010|XP_021702021.1|AAEG
