Orthogroup	CQUI.longest_only	AEAL.longest_only
OG0002405	LOC6042040|XP_038118600.1|CQUI	LOC115268976|XP_029733115.1|AEAL, LOC109433389|XP_029733114.1|AEAL, LOC109399318|XP_029733054.1|AEAL, LOC115253555|XP_029732899.1|AEAL
OG0002406	LOC119768831|XP_038116131.1|CQUI	LOC115268809|XP_029732843.1|AEAL, LOC109433361|XP_019565330.2|AEAL, LOC109399344|XP_029716623.1|AEAL
OG0002407	LOC6039819|XP_038116523.1|CQUI	LOC109621306|XP_029734277.1|AEAL, LOC109405048|XP_019533582.2|AEAL
OG0002408	LOC6039804|XP_038119512.1|CQUI	LOC109430358|XP_029733780.1|AEAL
OG0002410	LOC6054177|XP_038119593.1|CQUI	LOC115271061|XP_029736358.1|AEAL, LOC115271075|XP_029736373.1|AEAL, LOC109423984|XP_029707561.1|AEAL
OG0002411	LOC6032563|XP_001843139.1|CQUI	LOC109424033|XP_019554634.1|AEAL
OG0002412	LOC6032566|XP_038122161.1|CQUI	LOC109424031|XP_019554630.2|AEAL
OG0002413	LOC6048880|XP_001865726.1|CQUI	LOC109416411|XP_019546021.2|AEAL, LOC109424016|XP_019554616.1|AEAL
OG0002414	LOC6048854|XP_001865693.2|CQUI	LOC109426727|XP_029727791.1|AEAL, LOC115253562|XP_029727767.1|AEAL, LOC109416406|XP_029727752.1|AEAL
OG0002415	LOC6047147|XP_038117524.1|CQUI	LOC109404407|XP_029727780.1|AEAL, LOC109431916|XP_029727815.1|AEAL
OG0002417	LOC6050407|XP_001867022.2|CQUI	LOC109422611|XP_019552963.2|AEAL
OG0002418	LOC6046399|XP_038121391.1|CQUI	LOC109402803|XP_029712262.1|AEAL, LOC109422593|XP_019552942.2|AEAL
OG0002419	LOC6037577|XP_038116558.1|CQUI	LOC109406137|XP_019534740.2|AEAL
OG0002420	LOC6037564|XP_038119772.1|CQUI	LOC115255981|XP_029710060.1|AEAL, LOC109401781|XP_019529940.1|AEAL
OG0002421	LOC6048010|XP_001864984.2|CQUI	LOC109403301|XP_029718355.1|AEAL, LOC109433402|XP_019565378.2|AEAL
OG0002422	LOC6032747|XP_038118698.1|CQUI	LOC109403279|XP_029718646.1|AEAL, LOC109415066|XP_029718641.1|AEAL
OG0002423	LOC6033816|XP_038118435.1|CQUI	LOC109429232|XP_029716815.1|AEAL, LOC109398795|XP_019526745.1|AEAL
OG0002424	LOC6040845|XP_038118999.1|CQUI	LOC109429186|XP_019560614.1|AEAL, LOC109398833|XP_019526811.1|AEAL
OG0002425	LOC6053197|XP_038120572.1|CQUI, LOC6040839|XP_038122185.1|CQUI	LOC115261381|XP_029718815.1|AEAL, LOC109398799|XP_019526754.2|AEAL
OG0002426	LOC6033988|XP_038115446.1|CQUI	LOC115261414|XP_029718899.1|AEAL, LOC109411624|XP_029717161.1|AEAL, LOC109427260|XP_029718894.1|AEAL, LOC115261436|XP_029718952.1|AEAL
OG0002427	LOC6033992|XP_001844380.1|CQUI	LOC115253574|XP_029718948.1|AEAL, LOC109427264|XP_029717173.1|AEAL, LOC109411630|XP_019540736.2|AEAL
OG0002428	LOC6034042|XP_038116028.1|CQUI	LOC109406316|XP_029719038.1|AEAL, LOC115261490|XP_029719070.1|AEAL
OG0002429	LOC6050578|XP_038121197.1|CQUI	LOC115261550|XP_029719264.1|AEAL, LOC109416636|XP_029719270.1|AEAL, LOC109432845|XP_029719217.1|AEAL
OG0002430	LOC6039947|XP_001849442.1|CQUI	LOC109424554|XP_029734038.1|AEAL, LOC109411981|XP_019541183.1|AEAL
OG0002431	LOC6046184|XP_001863416.2|CQUI	LOC109428755|XP_029734060.1|AEAL, LOC115254230|XP_029734017.1|AEAL, LOC109424538|XP_029709899.1|AEAL, LOC115255855|XP_029709903.1|AEAL
OG0002432	LOC6045833|XP_038112946.1|CQUI	LOC109428768|XP_029734006.1|AEAL, LOC109424525|XP_029734072.1|AEAL, LOC115269440|XP_029734063.1|AEAL, LOC115257284|XP_029712596.1|AEAL, LOC115257285|XP_029712598.1|AEAL
OG0002434	LOC6033790|XP_001844192.2|CQUI	LOC109397748|XP_029733992.1|AEAL, LOC109428785|XP_019560175.1|AEAL
OG0002435	LOC119766111|XP_038106433.1|CQUI	LOC109398907|XP_019526904.2|AEAL, LOC109401672|XP_029724221.1|AEAL
OG0002436	LOC6054064|XP_001870042.2|CQUI, LOC119767530|XP_038112259.1|CQUI	LOC109398921|XP_029724218.1|AEAL, LOC115254125|XP_029724251.1|AEAL
OG0002437	LOC6051233|XP_038109096.1|CQUI	LOC115254183|XP_029730051.1|AEAL, LOC109402904|XP_029724129.1|AEAL, LOC109422198|XP_029724559.1|AEAL
OG0002438	LOC6043548|XP_038110094.1|CQUI, LOC6032484|XP_038116010.1|CQUI	LOC115257717|XP_029713462.1|AEAL, LOC109415957|XP_029713717.1|AEAL
OG0002439	LOC119766963|XP_038109630.1|CQUI	LOC109418751|XP_029713697.1|AEAL, LOC109415959|XP_029713593.1|AEAL
OG0002440	LOC6048677|XP_001865561.2|CQUI	LOC109418811|XP_019548584.2|AEAL, LOC109417077|XP_019546747.2|AEAL, LOC115257498|XP_029713009.1|AEAL
OG0002441	LOC6032364|XP_038107613.1|CQUI	LOC115257471|XP_029712943.1|AEAL, LOC109420297|XP_029713032.1|AEAL, LOC109401669|XP_029712999.1|AEAL
OG0002442	LOC6038122|XP_038111278.1|CQUI	LOC109420344|XP_029712749.1|AEAL, LOC109401673|XP_029712757.1|AEAL
OG0002443	LOC6053099|XP_038108249.1|CQUI	LOC109401648|XP_029713083.1|AEAL, LOC109401649|XP_029712787.1|AEAL, LOC109420366|XP_029730471.1|AEAL
OG0002444	LOC6052487|XP_038106064.1|CQUI	LOC109401662|XP_029730473.1|AEAL, LOC115257911|XP_029713784.1|AEAL, LOC115257403|XP_029712825.1|AEAL
OG0002445	LOC6038541|XP_001848328.1|CQUI	LOC115257878|XP_029713705.1|AEAL, LOC109402267|XP_019530461.1|AEAL, LOC109433172|XP_019565114.1|AEAL
OG0002446	LOC6033408|XP_001843861.2|CQUI	LOC115260074|XP_029716805.1|AEAL, LOC109433192|XP_029729345.1|AEAL, LOC115257588|XP_029713230.1|AEAL
OG0002447	LOC6052098|XP_038111823.1|CQUI	LOC115257472|XP_029712944.1|AEAL, LOC109403396|XP_019531766.1|AEAL
OG0002448	LOC6051563|XP_001867979.2|CQUI	LOC115257584|XP_029713224.1|AEAL, LOC109400007|XP_019528018.1|AEAL, LOC109621796|XP_019931470.1|AEAL
OG0002449	LOC6053515|XP_001869584.1|CQUI	LOC109422379|XP_029716839.1|AEAL
OG0002450	LOC6043656|XP_038114104.1|CQUI	LOC109424414|XP_019555060.2|AEAL
OG0002451	LOC6043669|XP_038109669.1|CQUI	LOC109422328|XP_019552560.2|AEAL
OG0002452	LOC6050180|XP_038110120.1|CQUI	LOC115254693|XP_029708222.1|AEAL, LOC115254685|XP_029708199.1|AEAL, LOC109424446|XP_029708201.1|AEAL
OG0002453	LOC6038085|XP_038109782.1|CQUI	LOC109420175|XP_019550048.2|AEAL, LOC109422353|XP_029708227.1|AEAL, LOC109424451|XP_029708131.1|AEAL, LOC115253931|XP_029708203.1|AEAL
OG0002454	LOC6047683|XP_038108688.1|CQUI	LOC109418694|XP_029713033.1|AEAL, LOC115253822|XP_029712843.1|AEAL, LOC109412925|XP_029713078.1|AEAL
OG0002455	LOC6047681|XP_001864711.2|CQUI	LOC109412923|XP_029713312.1|AEAL, LOC115257489|XP_029712989.1|AEAL, LOC109418692|XP_029716787.1|AEAL
OG0002456	LOC6036749|XP_038106369.1|CQUI	LOC115267663|XP_029730674.1|AEAL, LOC109418656|XP_029719579.1|AEAL
OG0002457	LOC6037973|XP_038109981.1|CQUI	LOC109413106|XP_019542359.2|AEAL, LOC109418541|XP_029712779.1|AEAL
OG0002459	LOC6040278|XP_038110319.1|CQUI	LOC109431046|XP_019562724.2|AEAL
OG0002460	LOC6046545|XP_038107177.1|CQUI	LOC115262752|XP_029721412.1|AEAL, LOC109425678|XP_029721418.1|AEAL, LOC109433256|XP_029721446.1|AEAL
OG0002461	LOC6037728|XP_001847609.2|CQUI	LOC109401285|XP_019529322.2|AEAL, LOC109413584|XP_019542822.2|AEAL, LOC115262748|XP_029721395.1|AEAL
OG0002462	LOC6036728|XP_038106021.1|CQUI	LOC109623319|XP_019933398.2|AEAL, LOC109401268|XP_029712575.1|AEAL, LOC115253542|XP_029721265.1|AEAL
OG0002463	LOC6035951|XP_038107997.1|CQUI	LOC109401266|XP_019931340.2|AEAL, LOC109623304|XP_019933369.1|AEAL, LOC115253667|XP_029721228.1|AEAL, LOC115254011|XP_029714401.1|AEAL
OG0002464	LOC6035936|XP_038113029.1|CQUI	LOC115262703|XP_029721234.1|AEAL, LOC109623298|XP_019933357.1|AEAL, LOC109401193|XP_029712119.1|AEAL
OG0002465	LOC6035937|XP_038107822.1|CQUI	LOC115262711|XP_029721254.1|AEAL, LOC109623297|XP_019933356.2|AEAL, LOC109401269|XP_029712102.1|AEAL
OG0002466	LOC6035693|XP_038106107.1|CQUI	LOC109623254|XP_029712140.1|AEAL
OG0002467	LOC6045031|XP_038113008.1|CQUI	LOC109623393|XP_029721162.1|AEAL, LOC115263532|XP_029722626.1|AEAL
OG0002468	LOC6040091|XP_038107963.1|CQUI	LOC109410089|XP_029721138.1|AEAL
OG0002469	LOC6036071|XP_038108768.1|CQUI	LOC109401592|XP_019529711.2|AEAL
OG0002470	LOC6036080|XP_001846173.1|CQUI	LOC109401601|XP_019529721.2|AEAL, LOC109397423|XP_019525288.2|AEAL
OG0002471	LOC6040384|XP_038107221.1|CQUI	LOC115262639|XP_029720999.1|AEAL, LOC109421921|XP_019552046.2|AEAL
OG0002472	LOC6042946|XP_038108067.1|CQUI	LOC109421914|XP_029721006.1|AEAL, LOC115262617|XP_029720873.1|AEAL
OG0002473	LOC6042941|XP_001870880.2|CQUI	LOC109421912|XP_019552036.2|AEAL
OG0002474	LOC6049842|XP_038108015.1|CQUI	LOC109408748|XP_029730746.1|AEAL, LOC109428958|XP_029730784.1|AEAL
OG0002475	LOC6038339|XP_001848154.1|CQUI	LOC109399102|XP_029731130.1|AEAL
OG0002476	LOC6040191|XP_001849641.1|CQUI	LOC109399666|XP_029731229.1|AEAL, LOC109401366|XP_019529467.1|AEAL
OG0002477	LOC6043951|XP_038110645.1|CQUI	LOC109410568|XP_029731265.1|AEAL, LOC109421166|XP_019551208.1|AEAL
OG0002478	LOC6043127|XP_001855949.2|CQUI	LOC109410556|XP_029731269.1|AEAL, LOC109421148|XP_029731276.1|AEAL
OG0002479	LOC6046503|XP_001863689.2|CQUI	LOC115255995|XP_029710077.1|AEAL, LOC109426484|XP_029710082.1|AEAL, LOC109408983|XP_029732053.1|AEAL
OG0002480	LOC6036095|XP_038111231.1|CQUI	LOC109426380|XP_029731461.1|AEAL
OG0002481	LOC6037433|XP_001847344.2|CQUI	LOC109622288|XP_029731527.1|AEAL, LOC109403155|XP_019531441.1|AEAL
OG0002482	LOC6054086|XP_001870060.2|CQUI	LOC109403343|XP_019531695.2|AEAL
OG0002483	LOC6043110|XP_001855883.2|CQUI	LOC109410616|XP_019539683.2|AEAL, LOC109410719|XP_019539782.2|AEAL
OG0002484	LOC6043115|XP_001855904.1|CQUI	LOC109410624|XP_019539691.1|AEAL, LOC109433521|XP_019565507.2|AEAL
OG0002485	LOC6051768|XP_001868152.2|CQUI	LOC109410649|XP_019539726.2|AEAL, LOC115256130|XP_029710244.1|AEAL
OG0002486	LOC6050978|XP_001867487.1|CQUI	LOC109407646|XP_019536343.2|AEAL
OG0002487	LOC6052913|XP_038108954.1|CQUI	LOC109621445|XP_019931024.2|AEAL, LOC115259979|XP_029716639.1|AEAL
OG0002488	LOC6053873|XP_038111830.1|CQUI	LOC109426032|XP_019557015.1|AEAL
OG0002489	LOC6037239|XP_038114170.1|CQUI	LOC109425913|XP_019556831.2|AEAL
OG0002490	LOC6037217|XP_038112765.1|CQUI	LOC109407551|XP_019536164.2|AEAL, LOC115270973|XP_029736210.1|AEAL, LOC115262215|XP_029720425.1|AEAL
OG0002491	LOC6040530|XP_001849914.2|CQUI	LOC109407544|XP_019536154.2|AEAL
OG0002492	LOC6040552|XP_001849934.2|CQUI	LOC109407505|XP_029720465.1|AEAL
OG0002493	LOC6040556|XP_038111560.1|CQUI	LOC109425769|XP_019556634.2|AEAL, LOC115262224|XP_029720470.1|AEAL, LOC109407508|XP_019536105.2|AEAL
OG0002495	LOC6036631|XP_038111990.1|CQUI	LOC109418565|XP_019548318.2|AEAL
OG0002508	LOC6035088|XP_038122670.1|CQUI	LOC115255628|XP_029709578.1|AEAL, LOC109397812|XP_029709596.1|AEAL, LOC115255662|XP_029709626.1|AEAL, LOC109405359|XP_029715575.1|AEAL
OG0002509	LOC119765394|XP_038105104.1|CQUI, LOC119770056|XP_038120124.1|CQUI	LOC109397813|XP_019525683.2|AEAL, LOC109405355|XP_019533956.2|AEAL, LOC115255638|XP_029709594.1|AEAL
OG0002510	LOC6038187|XP_001848017.1|CQUI	LOC109424962|XP_029718276.1|AEAL, LOC109431083|XP_029718282.1|AEAL, LOC115256524|XP_029711072.1|AEAL
OG0002511	LOC6044330|XP_038110665.1|CQUI	LOC109431106|XP_029711263.1|AEAL, LOC109424968|XP_029718293.1|AEAL
OG0002512	LOC6038318|XP_038117657.1|CQUI	LOC109424989|XP_029711820.1|AEAL, LOC109431130|XP_029710759.1|AEAL
OG0002513	LOC6038305|XP_001848124.2|CQUI	LOC109431143|XP_019562884.2|AEAL, LOC115256574|XP_029711207.1|AEAL
OG0002514	LOC6044319|XP_001861845.1|CQUI	LOC109415652|XP_019545109.2|AEAL, LOC109431134|XP_019562871.1|AEAL, LOC115256861|XP_029711784.1|AEAL, LOC115253976|XP_029711783.1|AEAL
OG0002515	LOC6047049|XP_038104535.1|CQUI	LOC109428339|XP_029711012.1|AEAL, LOC109405108|XP_019533656.2|AEAL
OG0002515	LOC6047048|XP_001864156.2|CQUI	LOC109422149|XP_019552338.2|AEAL, LOC109428440|XP_019559750.2|AEAL
OG0002515	LOC6035140|XP_001845374.2|CQUI	LOC109421838|XP_029717596.1|AEAL, LOC115260627|XP_029717545.1|AEAL
OG0002515	LOC6035141|XP_001845375.2|CQUI	LOC115260646|XP_029717594.1|AEAL, LOC109421839|XP_029717546.1|AEAL
OG0002516	LOC6042706|XP_038116833.1|CQUI	LOC115269334|XP_029733837.1|AEAL, LOC109403482|XP_029711076.1|AEAL, LOC115268707|XP_029732665.1|AEAL, LOC109433655|XP_019565657.2|AEAL
OG0002517	LOC6053207|XP_038116640.1|CQUI, LOC6053206|XP_038121940.1|CQUI, LOC119770678|XP_038121928.1|CQUI	LOC109433641|XP_029733391.1|AEAL, LOC115256852|XP_029711756.1|AEAL, LOC115256816|XP_029711645.1|AEAL
OG0002518	LOC6040416|XP_038105923.1|CQUI	LOC115260183|XP_029716960.1|AEAL, LOC115256446|XP_029710919.1|AEAL, LOC109408964|XP_029716961.1|AEAL
OG0002519	LOC119765096|XP_038104153.1|CQUI	LOC109433632|XP_029716975.1|AEAL, LOC109408925|XP_029710640.1|AEAL, LOC115260197|XP_029716983.1|AEAL
OG0002520	LOC119765152|XP_038104337.1|CQUI	LOC109408926|XP_019537862.2|AEAL, LOC115256620|XP_029711302.1|AEAL
OG0002521	LOC6045823|XP_038115345.1|CQUI	LOC109433599|XP_029711606.1|AEAL, LOC115254585|XP_029708054.1|AEAL, LOC115257618|XP_029713291.1|AEAL
OG0002522	LOC6041768|XP_001850986.2|CQUI	LOC109415224|XP_019544657.1|AEAL, LOC109428365|XP_019559631.2|AEAL, LOC115257081|XP_029712284.1|AEAL
OG0002523	LOC6040429|XP_038121903.1|CQUI	LOC109415190|XP_029710962.1|AEAL
OG0002524	LOC6043383|XP_038116054.1|CQUI	LOC109422157|XP_029710418.1|AEAL, LOC109428449|XP_019559760.2|AEAL
OG0002525	LOC6041756|XP_038104229.1|CQUI	LOC109428472|XP_019559785.1|AEAL, LOC109422184|XP_019552373.1|AEAL
OG0002526	LOC6041757|XP_001850972.2|CQUI	LOC109422185|XP_019552375.2|AEAL, LOC109428473|XP_029710496.1|AEAL
OG0002527	LOC6053287|XP_038105571.1|CQUI	LOC109412977|XP_029721803.1|AEAL, LOC109428530|XP_019559869.2|AEAL
OG0002528	LOC6053284|XP_038111580.1|CQUI	LOC109428492|XP_029711638.1|AEAL, LOC109428493|XP_029711426.1|AEAL, LOC109415177|XP_029721802.1|AEAL
OG0002529	LOC6049217|XP_001866017.1|CQUI	LOC109430085|XP_029711856.1|AEAL, LOC109428506|XP_029711698.1|AEAL
OG0002530	LOC6049213|XP_001866014.1|CQUI	LOC109430088|XP_019561666.2|AEAL, LOC115256457|XP_029710943.1|AEAL
OG0002531	LOC6048445|XP_038113332.1|CQUI	LOC115256602|XP_029711271.1|AEAL, LOC109428509|XP_029710785.1|AEAL
OG0002532	LOC6040445|XP_038111080.1|CQUI	LOC109416823|XP_019546446.1|AEAL
OG0002533	LOC6035125|XP_038116394.1|CQUI	LOC109428574|XP_029712652.1|AEAL
OG0002534	LOC6035133|XP_001845368.2|CQUI	LOC109416909|XP_019546574.2|AEAL, LOC109428578|XP_029712643.1|AEAL
OG0002535	LOC6049268|XP_038105706.1|CQUI, LOC6049269|XP_038105686.1|CQUI	LOC109397833|XP_029710885.1|AEAL
OG0002536	LOC6050127|XP_001866784.1|CQUI	LOC109397902|XP_019525785.1|AEAL, LOC115256557|XP_029711146.1|AEAL
OG0002537	LOC6050067|XP_001866735.2|CQUI	LOC109397922|XP_019525808.2|AEAL, LOC109416136|XP_029711561.1|AEAL
OG0002539	LOC6049760|XP_038105192.1|CQUI	LOC109398742|XP_019526678.2|AEAL
OG0002540	LOC6044376|XP_038104046.1|CQUI	LOC109427522|XP_019558621.1|AEAL
OG0002541	LOC6051486|XP_001867921.2|CQUI	LOC115269129|XP_029733397.1|AEAL, LOC109427527|XP_029711025.1|AEAL
OG0002542	LOC6050195|XP_001866841.2|CQUI	LOC115256341|XP_029710526.1|AEAL, LOC109401915|XP_019530077.2|AEAL
OG0002543	LOC6053285|XP_001869398.2|CQUI	LOC109414698|XP_029709667.1|AEAL, LOC109401917|XP_019530082.1|AEAL
OG0002544	LOC6054124|XP_001870091.2|CQUI	LOC109414680|XP_029709705.1|AEAL, LOC115255722|XP_029709684.1|AEAL
OG0002545	LOC6048459|XP_038122651.1|CQUI	LOC115253952|XP_029709718.1|AEAL, LOC109401825|XP_029709703.1|AEAL
OG0002547	LOC119771193|XP_038122754.1|CQUI	LOC109422051|XP_019552231.1|AEAL
OG0002548	LOC119765155|XP_038104372.1|CQUI	LOC115253964|XP_029710429.1|AEAL, LOC109422057|XP_019552236.2|AEAL
OG0002549	LOC119765154|XP_038104350.1|CQUI	LOC115256320|XP_029710428.1|AEAL, LOC109422056|XP_019552235.2|AEAL
OG0002550	LOC6049174|XP_038105810.1|CQUI	LOC109404729|XP_029733226.1|AEAL, LOC115269089|XP_029733298.1|AEAL, LOC109397202|XP_029733373.1|AEAL
OG0002551	LOC6037404|XP_001847321.2|CQUI, LOC6038454|XP_038105325.1|CQUI	LOC115253444|XP_029711677.1|AEAL, LOC109422021|XP_029724723.1|AEAL
OG0002552	LOC6038452|XP_001848249.2|CQUI	LOC109422019|XP_019552206.2|AEAL, LOC115256474|XP_029710983.1|AEAL, LOC115254139|XP_029724722.1|AEAL
OG0002553	LOC6045347|XP_038122761.1|CQUI	LOC109427424|XP_029711735.1|AEAL, LOC109410145|XP_029712389.1|AEAL
OG0002554	LOC6035101|XP_001845337.1|CQUI	LOC109410141|XP_019539212.1|AEAL, LOC115256388|XP_029710658.1|AEAL, LOC109427420|XP_019558506.2|AEAL
OG0002555	LOC6035102|XP_001845338.2|CQUI	LOC109427416|XP_019558503.2|AEAL, LOC115254514|XP_029707929.1|AEAL, LOC109427414|XP_029707927.1|AEAL
OG0002556	LOC6044430|XP_038122718.1|CQUI	LOC109405083|XP_019533625.2|AEAL, LOC109416553|XP_029715728.1|AEAL
OG0002557	LOC6052596|XP_001868839.1|CQUI	LOC109400388|XP_019528437.1|AEAL, LOC109398417|XP_019526319.1|AEAL
OG0002558	LOC6049816|XP_001866517.1|CQUI	LOC109409415|XP_019538401.2|AEAL
OG0002559	LOC6044997|XP_038122831.1|CQUI	LOC109398410|XP_019526308.2|AEAL
OG0002560	LOC6045244|XP_038122871.1|CQUI	LOC109397627|XP_029736272.1|AEAL, LOC109409537|XP_019538520.2|AEAL
OG0002561	LOC6052529|XP_001868783.1|CQUI	LOC109397637|XP_019525470.2|AEAL, LOC109409494|XP_019538492.1|AEAL
OG0002563	LOC6039045|XP_001848723.2|CQUI	LOC115269550|XP_029734195.1|AEAL, LOC115269563|XP_029734234.1|AEAL
OG0002564	LOC119771222|XP_038122902.1|CQUI	LOC115256064|XP_029710170.1|AEAL, LOC115256060|XP_029710166.1|AEAL, LOC109414104|XP_029710226.1|AEAL
OG0002565	LOC119771165|XP_038122575.1|CQUI	LOC109397598|XP_029724029.1|AEAL, LOC109422874|XP_029724027.1|AEAL, LOC115264462|XP_029724031.1|AEAL
OG0002566	LOC6038465|XP_038112671.1|CQUI	LOC109403520|XP_029717451.1|AEAL
OG0002567	LOC6042686|XP_001853447.1|CQUI	LOC109403570|XP_029717435.1|AEAL, LOC115253716|XP_029717406.1|AEAL
OG0002568	LOC6053666|XP_001869712.2|CQUI	LOC109423025|XP_029708347.1|AEAL
OG0002569	LOC6053776|XP_038105020.1|CQUI	LOC109423063|XP_029708379.1|AEAL, LOC115254052|XP_029717754.1|AEAL
OG0002570	LOC6045624|XP_038112684.1|CQUI	LOC115253437|XP_029717736.1|AEAL, LOC109423029|XP_029715782.1|AEAL, LOC109432363|XP_029708365.1|AEAL
OG0002572	LOC6048780|XP_001865647.1|CQUI	LOC109423047|XP_029717260.1|AEAL, LOC109400902|XP_019528928.2|AEAL, LOC115260604|XP_029717479.1|AEAL
OG0002573	LOC6043596|XP_038111932.1|CQUI	LOC109400917|XP_029734152.1|AEAL, LOC115261967|XP_029719754.1|AEAL, LOC109422826|XP_029717565.1|AEAL, LOC115260612|XP_029717504.1|AEAL
OG0002574	LOC6045003|XP_038104193.1|CQUI	LOC109422819|XP_019553254.2|AEAL, LOC109400912|XP_019528947.2|AEAL, LOC115260453|XP_029717262.1|AEAL
OG0002575	LOC6038492|XP_038112605.1|CQUI	LOC109422800|XP_019553226.2|AEAL, LOC115260620|XP_029717525.1|AEAL, LOC115260644|XP_029717590.1|AEAL
OG0002576	LOC6035137|XP_038104095.1|CQUI	LOC115260625|XP_029717542.1|AEAL, LOC109422773|XP_019553197.1|AEAL
OG0002577	LOC6051202|XP_001867678.2|CQUI	LOC109621478|XP_019931066.1|AEAL, LOC115262091|XP_029719927.1|AEAL, LOC115268366|XP_029732240.1|AEAL
OG0002578	LOC119768616|XP_038114721.1|CQUI, LOC119766588|XP_038107355.1|CQUI	LOC109418592|XP_019548346.2|AEAL, LOC109425008|XP_029717645.1|AEAL
OG0002579	LOC6046334|XP_001863546.1|CQUI, LOC6036611|XP_001846641.1|CQUI	LOC115260681|XP_029717700.1|AEAL, LOC115260659|XP_029717656.1|AEAL
OG0002580	LOC6053493|XP_038122769.1|CQUI	LOC109424861|XP_019555604.2|AEAL, LOC115253520|XP_019542159.1|AEAL, LOC109412953|XP_019542160.2|AEAL
OG0002581	LOC6034486|XP_038105426.1|CQUI	LOC109427644|XP_029717837.1|AEAL, LOC109431502|XP_029717873.1|AEAL
OG0002582	LOC6034722|XP_001845004.2|CQUI	LOC109405953|XP_029728671.1|AEAL, LOC109417114|XP_029729104.1|AEAL
OG0002583	LOC6034748|XP_038104664.1|CQUI	LOC109412146|XP_029718055.1|AEAL, LOC109431289|XP_029718054.1|AEAL
OG0002585	LOC119766613|XP_038107483.1|CQUI	LOC109431765|XP_019563584.2|AEAL
OG0002586	LOC6034720|XP_038104422.1|CQUI	LOC115266522|XP_029728653.1|AEAL, LOC109405935|XP_019534528.1|AEAL, LOC109417111|XP_029728648.1|AEAL
OG0002587	LOC6034719|XP_038104581.1|CQUI	LOC109405934|XP_029728652.1|AEAL, LOC109417110|XP_019546781.1|AEAL
OG0002588	LOC6044481|XP_001861994.2|CQUI, LOC119765226|XP_038104620.1|CQUI	LOC115258291|XP_029714235.1|AEAL, LOC109405289|XP_029714234.1|AEAL, LOC115258276|XP_029714216.1|AEAL
OG0002589	LOC6053547|XP_038105601.1|CQUI	LOC115259521|XP_029716013.1|AEAL, LOC109427621|XP_029728543.1|AEAL
OG0002590	LOC6053918|XP_038122805.1|CQUI	LOC109405632|XP_019534239.1|AEAL
OG0002591	LOC6052322|XP_038111789.1|CQUI	LOC109622734|XP_019932729.2|AEAL
OG0002592	LOC6046471|XP_038104522.1|CQUI	LOC109419444|XP_029733620.1|AEAL, LOC109423120|XP_029708010.1|AEAL, LOC115269232|XP_029733630.1|AEAL
OG0002593	LOC6046477|XP_038122167.1|CQUI	LOC109419360|XP_029708004.1|AEAL
OG0002594	LOC6050545|XP_038106001.1|CQUI	LOC109423130|XP_029707990.1|AEAL, LOC109419224|XP_029732686.1|AEAL
OG0002595	LOC6046772|XP_038106619.1|CQUI	LOC109423135|XP_029707977.1|AEAL
OG0002596	LOC6035372|XP_038122549.1|CQUI	LOC115257165|XP_029712423.1|AEAL, LOC109423194|XP_029707967.1|AEAL
OG0002597	LOC6035360|XP_038104383.1|CQUI	LOC109397289|XP_029729629.1|AEAL, LOC115257174|XP_029712436.1|AEAL, LOC109423201|XP_029707964.1|AEAL
OG0002598	LOC6048982|XP_038115404.1|CQUI	LOC109423164|XP_029723057.1|AEAL
OG0002599	LOC6051236|XP_038104285.1|CQUI	LOC109423245|XP_029723029.1|AEAL, LOC115263524|XP_029722617.1|AEAL
OG0002600	LOC6042018|XP_001851182.1|CQUI	LOC115263729|XP_029722862.1|AEAL, LOC109423476|XP_019553990.2|AEAL, LOC109432147|XP_019563997.1|AEAL
OG0002601	LOC6035637|XP_038117863.1|CQUI	LOC109432097|XP_019563939.2|AEAL, LOC109425408|XP_019556227.2|AEAL, LOC115263842|XP_029723068.1|AEAL
OG0002602	LOC6035648|XP_038104109.1|CQUI	LOC109432219|XP_029722831.1|AEAL, LOC109425437|XP_019556252.2|AEAL
OG0002603	LOC6035230|XP_038104327.1|CQUI	LOC109430273|XP_029722868.1|AEAL
OG0002604	LOC6048390|XP_001865317.2|CQUI	LOC115255990|XP_029710069.1|AEAL, LOC115263744|XP_029722890.1|AEAL, LOC109415534|XP_029722867.1|AEAL, LOC109430275|XP_029722886.1|AEAL
OG0002605	LOC119765196|XP_038104518.1|CQUI	LOC109409963|XP_029729843.1|AEAL, LOC109622284|XP_029722952.1|AEAL, LOC109400124|XP_019528157.2|AEAL
OG0002606	LOC6038063|XP_038105789.1|CQUI	LOC109400039|XP_029707692.1|AEAL, LOC109621269|XP_029707674.1|AEAL, LOC115253475|XP_029717017.1|AEAL
OG0002607	LOC6035056|XP_001845293.1|CQUI, LOC119766361|XP_038106787.1|CQUI	LOC115254356|XP_029707672.1|AEAL, LOC109621606|XP_019931237.2|AEAL
OG0002609	LOC6033577|XP_001844006.2|CQUI	LOC109399514|XP_019527509.1|AEAL
OG0002610	LOC6035548|XP_038122591.1|CQUI	LOC109410078|XP_029713708.1|AEAL, LOC115257574|XP_029713209.1|AEAL, LOC115253996|XP_029713734.1|AEAL
OG0002611	LOC6035544|XP_038122712.1|CQUI	LOC109430214|XP_029713449.1|AEAL
OG0002612	LOC6050614|XP_038104404.1|CQUI	LOC109432118|XP_019563948.2|AEAL
OG0002613	LOC6044853|XP_038104158.1|CQUI	LOC109430360|XP_019561967.1|AEAL
