Orthogroup	CQUI.longest_only	AALB.longest_only
OG0000683	LOC119771188|XP_038122716.1|CQUI	LOC118457329|XP_035774716.1|AALB
OG0000683	LOC119771187|XP_038122715.1|CQUI	LOC118457327|XP_035774713.1|AALB
OG0000683	LOC6041367|XP_001850634.1|CQUI	LOC118457331|XP_035774718.1|AALB
OG0000683	LOC6035206|XP_001845435.2|CQUI	LOC118460755|XP_035781245.1|AALB, LOC118461198|XP_035782136.1|AALB
OG0000684	LOC6048395|XP_001865319.1|CQUI	LOC118468548|XP_035795336.1|AALB
OG0000685	LOC6037400|XP_038114905.1|CQUI	LOC118460918|XP_035781564.1|AALB
OG0000686	LOC6051596|XP_038120199.1|CQUI	LOC118466111|XP_035790938.1|AALB
OG0000687	LOC6035321|XP_001845536.1|CQUI	LOC118467740|XP_035794439.1|AALB
OG0000688	LOC6040659|XP_038115242.1|CQUI	LOC118467394|XP_035793749.1|AALB
OG0000689	LOC119769612|XP_038118657.1|CQUI	LOC118465952|XP_035790573.1|AALB
OG0000690	LOC6050670|XP_038115594.1|CQUI	LOC118459366|XP_035778558.1|AALB
OG0000690	LOC6038219|XP_001848048.1|CQUI	LOC118462504|XP_035784121.1|AALB
OG0000690	LOC6047742|XP_001864761.2|CQUI, LOC6042033|XP_001851195.2|CQUI	LOC118459367|XP_035778559.1|AALB
OG0000690	LOC6050673|XP_001867238.2|CQUI	LOC118460492|XP_035780738.1|AALB
OG0000691	LOC6038874|XP_038122076.1|CQUI	LOC118463499|XP_035785991.1|AALB
OG0000692	LOC6050833|XP_038117216.1|CQUI, LOC6050834|XP_001867362.2|CQUI	LOC118464218|XP_035787283.1|AALB
OG0000694	LOC6047733|XP_038120382.1|CQUI	LOC118458931|XP_035777794.1|AALB
OG0000695	LOC6043622|XP_038113841.1|CQUI	LOC118460282|XP_035780358.1|AALB
OG0000696	LOC6034106|XP_001844471.1|CQUI	LOC118468894|XP_035796080.1|AALB
OG0000697	LOC6037877|XP_001847743.2|CQUI	LOC118457744|XP_035775449.1|AALB
OG0000698	LOC6054309|XP_038113357.1|CQUI	LOC118459033|XP_035777943.1|AALB
OG0000699	LOC6031882|XP_038111805.1|CQUI	LOC118459522|XP_035778866.1|AALB
OG0000700	LOC6045669|XP_038108368.1|CQUI	LOC118461571|XP_035782952.1|AALB
OG0000701	LOC6050972|XP_038112604.1|CQUI	LOC118458667|XP_035777265.1|AALB
OG0000702	LOC6052432|XP_038117603.1|CQUI	LOC118458785|XP_035777520.1|AALB
OG0000703	LOC6035033|XP_038122275.1|CQUI	LOC118459354|XP_035778531.1|AALB
OG0000704	LOC6038164|XP_038120107.1|CQUI	LOC118456706|XP_035773616.1|AALB
OG0000705	LOC6052245|XP_038115015.1|CQUI	LOC118457192|XP_035774434.1|AALB
OG0000706	LOC6046887|XP_038117985.1|CQUI	LOC118459712|XP_035779266.1|AALB
OG0000707	LOC6045804|XP_038117453.1|CQUI	LOC118461133|XP_035781987.1|AALB
OG0000708	LOC6037569|XP_038120474.1|CQUI	LOC118459946|XP_035779717.1|AALB
OG0000709	LOC6039218|XP_038117369.1|CQUI	LOC118459873|XP_035779553.1|AALB
OG0000710	LOC6031510|XP_001842300.1|CQUI	LOC118465879|XP_035790409.1|AALB
OG0000711	LOC6036869|XP_001846852.1|CQUI	LOC118462952|XP_035784988.1|AALB
OG0000713	LOC6049870|XP_001866561.1|CQUI	LOC118461387|XP_035782541.1|AALB
OG0000714	LOC6045584|XP_038113889.1|CQUI	LOC118466714|XP_035792269.1|AALB
OG0000716	LOC6040190|XP_001849640.2|CQUI	LOC118464220|XP_035787285.1|AALB
OG0000724	LOC6042711|XP_001870728.1|CQUI	LOC118464210|XP_035787273.1|AALB
OG0000726	LOC6035562|XP_038104583.1|CQUI	LOC118458096|XP_035776151.1|AALB
OG0000727	LOC6032646|XP_001843213.2|CQUI, LOC6032648|XP_038122826.1|CQUI	LOC118461070|XP_035781855.1|AALB, LOC118460163|XP_035780158.1|AALB
OG0000730	LOC6031123|XP_001841967.1|CQUI	LOC118463159|XP_035785437.1|AALB
OG0000731	LOC6043928|XP_001861511.1|CQUI	LOC118464461|XP_035787755.1|AALB
OG0000732	LOC6041983|XP_001851156.1|CQUI	LOC118466282|XP_035791255.1|AALB
OG0000733	LOC6047563|XP_001864598.2|CQUI	LOC118466217|XP_035791133.1|AALB
OG0000734	LOC6052234|XP_038116578.1|CQUI	LOC118463976|XP_035786870.1|AALB
OG0000735	LOC6044469|XP_001861983.1|CQUI	LOC118457158|XP_035774377.1|AALB
OG0000736	LOC6037099|XP_038112503.1|CQUI	LOC118460963|XP_035781632.1|AALB
OG0000737	LOC6050421|XP_001867033.2|CQUI	LOC118467259|XP_035793435.1|AALB
OG0000738	LOC6036448|XP_001846499.1|CQUI	LOC118458725|XP_035777386.1|AALB
OG0000739	LOC6036343|XP_038110352.1|CQUI	LOC118467299|XP_035793513.1|AALB
OG0000740	LOC6045778|XP_038107229.1|CQUI	LOC118462970|XP_035785030.1|AALB
OG0000740	LOC6038854|XP_038113339.1|CQUI	LOC118456537|XP_035773278.1|AALB
OG0000741	LOC6038156|XP_038115491.1|CQUI, LOC6038158|XP_001847991.2|CQUI	LOC118459732|XP_035779299.1|AALB
OG0000742	LOC6046871|XP_038115688.1|CQUI	LOC118457488|XP_035775012.1|AALB
OG0000743	LOC6050273|XP_001866910.2|CQUI	LOC118461608|XP_035783027.1|AALB
OG0000744	LOC6047298|XP_001864377.2|CQUI	LOC118467957|XP_035794832.1|AALB
OG0000744	LOC6047300|XP_001864379.2|CQUI, LOC6047301|XP_001864380.2|CQUI	LOC118464721|XP_035788186.1|AALB
OG0000746	LOC6043117|XP_001855912.2|CQUI	LOC118463465|XP_035785948.1|AALB
OG0000753	LOC6048959|XP_038122824.1|CQUI	LOC118463405|XP_035785850.1|AALB
OG0000754	LOC6049897|XP_001866577.2|CQUI	LOC118459560|XP_035778956.1|AALB
OG0000756	LOC6046145|XP_001863379.2|CQUI	LOC118459267|XP_035778383.1|AALB
OG0000756	LOC6052700|XP_001868927.1|CQUI	LOC118459021|XP_035777918.1|AALB
OG0000757	LOC6046554|XP_038118070.1|CQUI	LOC118466731|XP_035792307.1|AALB
OG0000758	LOC6040607|XP_038119298.1|CQUI	LOC118464489|XP_035787809.1|AALB
OG0000760	LOC6031804|XP_038112857.1|CQUI	LOC118461199|XP_035782137.1|AALB
OG0000761	LOC6033760|XP_038107373.1|CQUI	LOC118459145|XP_035778122.1|AALB
OG0000762	LOC6037908|XP_001847768.1|CQUI	LOC118468393|XP_035795050.1|AALB
OG0000764	LOC6039471|XP_038122347.1|CQUI	LOC118458907|XP_035777759.1|AALB
OG0000765	LOC6049633|XP_038120394.1|CQUI	LOC118461038|XP_035781818.1|AALB
OG0000766	LOC6046669|XP_001863836.1|CQUI	LOC118459074|XP_035778009.1|AALB
OG0000767	LOC6033818|XP_001844213.2|CQUI	LOC118460152|XP_035780143.1|AALB
OG0000768	LOC6037757|XP_038118780.1|CQUI	LOC118461516|XP_035782839.1|AALB
OG0000769	LOC6036915|XP_001846890.2|CQUI	LOC118466179|XP_035791062.1|AALB
OG0000770	LOC119766679|XP_038107821.1|CQUI, LOC6032313|XP_001842945.1|CQUI	LOC118465276|XP_035789210.1|AALB
OG0000771	LOC6037662|XP_038113592.1|CQUI	LOC118465832|XP_035790318.1|AALB
OG0000778	LOC6038198|XP_038117770.1|CQUI	LOC118467710|XP_035794817.1|AALB
OG0000779	LOC6051382|XP_038104144.1|CQUI	LOC118464822|XP_035788386.1|AALB
OG0000779	LOC6051383|XP_038115271.1|CQUI	LOC118464827|XP_035788399.1|AALB
OG0000779	LOC6044161|XP_001861710.2|CQUI	LOC118461976|XP_035783792.1|AALB
OG0000779	LOC6044291|XP_038121588.1|CQUI	LOC118468874|XP_035796053.1|AALB
OG0000780	LOC6044209|XP_038104803.1|CQUI	LOC118461097|XP_035781946.1|AALB
OG0000780	LOC6044211|XP_038104434.1|CQUI	LOC118460885|XP_035781560.1|AALB
OG0000781	LOC6037941|XP_038110485.1|CQUI	LOC118466381|XP_035791507.1|AALB, LOC118459642|XP_035779115.1|AALB
OG0000782	LOC6034796|XP_038114655.1|CQUI	LOC118462004|XP_035783833.1|AALB
OG0000783	LOC6034787|XP_001845060.1|CQUI	LOC118461989|XP_035783818.1|AALB
OG0000784	LOC6052698|XP_038104428.1|CQUI	LOC118457596|XP_035775188.1|AALB
OG0000785	LOC6046529|XP_001863710.2|CQUI, LOC6046527|XP_001863709.2|CQUI	LOC118459271|XP_035778400.1|AALB
OG0000786	LOC6037507|XP_038107901.1|CQUI	LOC118457367|XP_035774777.1|AALB
OG0000787	LOC6035614|XP_001845763.1|CQUI	LOC118467704|XP_035794380.1|AALB
OG0000788	LOC6045925|XP_001863200.1|CQUI	LOC118466414|XP_035791576.1|AALB
OG0000789	LOC6047537|XP_001864587.2|CQUI	LOC118468941|XP_035796172.1|AALB
OG0000790	LOC119767740|XP_038113035.1|CQUI	LOC118466930|XP_035792713.1|AALB
OG0000791	LOC6036471|XP_001846521.1|CQUI	LOC118456204|XP_035772663.1|AALB
OG0000792	LOC6046626|XP_001863797.1|CQUI	LOC118456843|XP_035773832.1|AALB
OG0000792	LOC119767396|XP_038111828.1|CQUI, LOC6046623|XP_001863795.2|CQUI	LOC118458779|XP_035777497.1|AALB
OG0000793	LOC6046063|XP_001863318.1|CQUI	LOC118459860|XP_035779527.1|AALB
OG0000794	LOC6050901|XP_001867420.2|CQUI	LOC118460044|XP_035779899.1|AALB
OG0000794	LOC6050899|XP_001867422.2|CQUI	LOC118458710|XP_035777343.1|AALB, LOC118458832|XP_035777620.1|AALB
OG0000795	LOC6034049|XP_001844428.2|CQUI	LOC118456526|XP_035773263.1|AALB
OG0000796	LOC6036713|XP_001846717.2|CQUI	LOC118459067|XP_035777997.1|AALB
OG0000797	LOC6037066|XP_001847023.1|CQUI, LOC6046197|XP_001863428.1|CQUI	LOC118463511|XP_035786006.1|AALB
OG0000798	LOC6052446|XP_038107346.1|CQUI	LOC118464225|XP_035787294.1|AALB
OG0000799	LOC6054174|XP_038108545.1|CQUI	LOC118462798|XP_035784688.1|AALB
OG0000801	LOC6046949|XP_001864068.1|CQUI	LOC118463198|XP_035785525.1|AALB
OG0000802	LOC6040365|XP_001849765.2|CQUI, LOC6051527|XP_038106125.1|CQUI, LOC6040366|XP_038110323.1|CQUI	LOC118467277|XP_035793472.1|AALB
OG0000803	LOC6036009|XP_001846113.1|CQUI	LOC118467719|XP_035794418.1|AALB
OG0000809	LOC6031603|XP_038105912.1|CQUI	LOC118459815|XP_035779452.1|AALB
OG0000809	LOC6044616|XP_038104450.1|CQUI, LOC6035176|XP_038122745.1|CQUI, LOC119765053|XP_038104066.1|CQUI, LOC6035175|XP_038122734.1|CQUI, LOC6040652|XP_038117288.1|CQUI, LOC6043162|XP_038121389.1|CQUI, LOC6043156|XP_038121390.1|CQUI, LOC6053031|XP_038115033.1|CQUI, LOC119768671|XP_038115034.1|CQUI, LOC6043379|XP_001858640.2|CQUI	LOC118464086|XP_035787043.1|AALB
OG0000811	LOC6032795|XP_001843334.2|CQUI	LOC118466450|XP_035791682.1|AALB
OG0000812	LOC6031005|XP_038117373.1|CQUI	LOC118467412|XP_035793789.1|AALB
OG0000813	LOC6036541|XP_001846586.2|CQUI	LOC118463261|XP_035785624.1|AALB
OG0000814	LOC6042898|XP_038118763.1|CQUI	LOC118465745|XP_035790105.1|AALB
OG0000815	LOC6031268|XP_038112299.1|CQUI, LOC6031267|XP_001842093.2|CQUI, LOC119766437|XP_038106914.1|CQUI, LOC6031271|XP_038111478.1|CQUI, LOC6031270|XP_038110981.1|CQUI	LOC118459814|XP_035779450.1|AALB
OG0000816	LOC6036458|XP_001846508.1|CQUI	LOC118466970|XP_035792778.1|AALB
OG0000819	LOC6051147|XP_038117088.1|CQUI	LOC118457457|XP_035774950.1|AALB
OG0000820	LOC6038086|XP_038108938.1|CQUI	LOC118463815|XP_035786587.1|AALB
OG0000821	LOC6036623|XP_001846651.2|CQUI	LOC118465578|XP_035789840.1|AALB
OG0000822	LOC6036736|XP_001846735.2|CQUI	LOC118466197|XP_035791108.1|AALB
OG0000830	LOC6040678|XP_001850034.1|CQUI	LOC118459962|XP_035779743.1|AALB
OG0000830	LOC6040677|XP_001850032.1|CQUI	LOC118459960|XP_035779742.1|AALB
OG0000830	LOC6040679|XP_001850033.2|CQUI	LOC118459959|XP_035779740.1|AALB
OG0000831	LOC6032985|XP_038104688.1|CQUI	LOC118459079|XP_035778024.1|AALB
OG0000831	LOC6032982|XP_001843494.2|CQUI	LOC118461902|XP_035783648.1|AALB
OG0000831	LOC6039734|XP_001849286.2|CQUI	LOC118458536|XP_035777010.1|AALB
OG0000832	LOC6038039|XP_001847884.1|CQUI	LOC118460735|XP_035781187.1|AALB
OG0000833	LOC119770850|XP_038122366.1|CQUI, LOC6043801|XP_038117043.1|CQUI	LOC118463051|XP_035785194.1|AALB
OG0000833	LOC6041051|XP_038118913.1|CQUI	LOC118464025|XP_035786974.1|AALB, LOC118466689|XP_035792212.1|AALB
OG0000833	LOC6047019|XP_038116400.1|CQUI	LOC118463826|XP_035786602.1|AALB
OG0000834	LOC6049792|XP_001866498.2|CQUI	LOC118464380|XP_035787616.1|AALB
OG0000835	LOC6038871|XP_038114880.1|CQUI	LOC118465621|XP_035789897.1|AALB
OG0000836	LOC6033191|XP_038110903.1|CQUI	LOC118460970|XP_035781675.1|AALB
OG0000837	LOC6046885|XP_038117989.1|CQUI	LOC118459718|XP_035779272.1|AALB
OG0000838	LOC6039707|XP_001849263.2|CQUI	LOC118458035|XP_035776046.1|AALB
OG0000839	LOC6032544|XP_001843124.2|CQUI	LOC118460038|XP_035779893.1|AALB
OG0000840	LOC6033814|XP_001844211.2|CQUI	LOC118460519|XP_035780787.1|AALB
OG0000841	LOC6043584|XP_038118851.1|CQUI	LOC118457107|XP_035774292.1|AALB
OG0000842	LOC6052627|XP_038111165.1|CQUI	LOC118467493|XP_035793936.1|AALB
OG0000843	LOC6052901|XP_001869081.2|CQUI	LOC118467383|XP_035793713.1|AALB
OG0000844	LOC6040955|XP_038108140.1|CQUI	LOC118462801|XP_035784693.1|AALB
OG0000845	LOC119769629|XP_038118744.1|CQUI, LOC6040642|XP_001850007.2|CQUI	LOC118464667|XP_035788072.1|AALB
OG0000853	LOC119770194|XP_038120568.1|CQUI, LOC119766069|XP_038106376.1|CQUI	LOC118456872|XP_035773875.1|AALB, LOC118464526|XP_035787856.1|AALB
OG0000854	LOC6041770|XP_001850988.2|CQUI	LOC118468375|XP_035795031.1|AALB
OG0000855	LOC6040439|XP_038111121.1|CQUI	LOC118462018|XP_035783872.1|AALB
OG0000856	LOC6042751|XP_038104746.1|CQUI	LOC118462080|XP_035783992.1|AALB
OG0000857	LOC6045738|XP_038104079.1|CQUI	LOC118461650|XP_035783123.1|AALB
OG0000857	LOC6045740|XP_001863047.2|CQUI, LOC6048852|XP_001865699.1|CQUI, LOC6052371|XP_001868657.2|CQUI	LOC118461663|XP_035783145.1|AALB
OG0000858	LOC6033717|XP_001844137.2|CQUI	LOC118460903|XP_035781540.1|AALB
OG0000860	LOC6032867|XP_038115886.1|CQUI	LOC118467315|XP_035793543.1|AALB
OG0000861	LOC6037309|XP_001847235.1|CQUI	LOC118467097|XP_035793036.1|AALB
OG0000862	LOC6043976|XP_001861556.2|CQUI	LOC118467136|XP_035793144.1|AALB
OG0000863	LOC6044024|XP_038115592.1|CQUI	LOC118462855|XP_035784804.1|AALB
OG0000864	LOC6041419|XP_038113943.1|CQUI	LOC118461400|XP_035782558.1|AALB
OG0000865	LOC6032934|XP_038112958.1|CQUI	LOC118457283|XP_035774637.1|AALB
OG0000866	LOC6041493|XP_038110702.1|CQUI	LOC118461640|XP_035783103.1|AALB
OG0000867	LOC6050061|XP_001866728.2|CQUI	LOC118457872|XP_035775679.1|AALB
OG0000868	LOC6037576|XP_001847472.2|CQUI	LOC118457576|XP_035775146.1|AALB
OG0000868	LOC6038283|XP_038112513.1|CQUI	LOC118459923|XP_035779666.1|AALB
OG0000870	LOC6034290|XP_001844629.2|CQUI	LOC118463289|XP_035785664.1|AALB
OG0000870	LOC6048627|XP_001865521.2|CQUI, LOC119766481|XP_038106978.1|CQUI, LOC6049112|XP_038106977.1|CQUI, LOC6042352|XP_038113042.1|CQUI	LOC118467783|XP_035794518.1|AALB, LOC118463873|XP_035786686.1|AALB
OG0000871	LOC6038540|XP_001848327.2|CQUI, LOC6038577|XP_038106280.1|CQUI, LOC6038538|XP_001848325.2|CQUI	LOC118466733|XP_035792309.1|AALB
OG0000872	LOC6038131|XP_001847929.1|CQUI	LOC118463586|XP_035786133.1|AALB
OG0000873	LOC6047243|XP_001864326.2|CQUI	LOC118464246|XP_035787341.1|AALB
OG0000873	LOC6038744|XP_038111904.1|CQUI	LOC118463744|XP_035786431.1|AALB
OG0000873	LOC6036763|XP_038106219.1|CQUI	LOC118464222|XP_035787287.1|AALB
OG0000874	LOC6037196|XP_038109655.1|CQUI	LOC118463225|XP_035785567.1|AALB
OG0000875	LOC6040537|XP_038110191.1|CQUI	LOC118466928|XP_035792707.1|AALB
OG0000876	LOC119770064|XP_038120177.1|CQUI, LOC119769074|XP_038116902.1|CQUI, LOC119769200|XP_038117042.1|CQUI	LOC118468176|XP_035794892.1|AALB
OG0000876	LOC119770217|XP_038120589.1|CQUI, LOC119768968|XP_038116739.1|CQUI	LOC118468183|XP_035794895.1|AALB, LOC118467955|XP_035794819.1|AALB
OG0000882	LOC6051045|XP_038104452.1|CQUI	LOC118460321|XP_035780429.1|AALB
OG0000883	LOC6048227|XP_038121671.1|CQUI	LOC118456749|XP_035773701.1|AALB
OG0000883	LOC6041000|XP_038121158.1|CQUI	LOC118457045|XP_035774188.1|AALB
OG0000883	LOC6030792|XP_001841691.2|CQUI, LOC6047675|XP_001864705.2|CQUI	LOC118466014|XP_035790719.1|AALB
OG0000885	LOC6048168|XP_001865124.1|CQUI, LOC6048169|XP_001865125.1|CQUI	LOC118457725|XP_035775410.1|AALB, LOC118457727|XP_035775411.1|AALB
OG0000885	LOC6048170|XP_001865126.1|CQUI	LOC118457724|XP_035775409.1|AALB
OG0000886	LOC6039561|XP_038117112.1|CQUI	LOC118466527|XP_035791925.1|AALB
OG0000886	LOC6050967|XP_001867476.2|CQUI	LOC118462546|XP_035784206.1|AALB
OG0000887	LOC6052421|XP_038120936.1|CQUI	LOC118463310|XP_035785687.1|AALB, LOC118465846|XP_035790350.1|AALB
OG0000887	LOC6052420|XP_038121806.1|CQUI	LOC118463810|XP_035786579.1|AALB
OG0000887	LOC6039002|XP_001848684.2|CQUI	LOC118468811|XP_035795919.1|AALB, LOC118468809|XP_035795918.1|AALB
OG0000888	LOC6036581|XP_038118642.1|CQUI	LOC118465638|XP_035789937.1|AALB
OG0000889	LOC6033544|XP_001843978.2|CQUI	LOC118463477|XP_035785960.1|AALB
OG0000890	LOC6043796|XP_001861395.2|CQUI	LOC118465805|XP_035790266.1|AALB
OG0000891	LOC6041067|XP_038111593.1|CQUI	LOC118457690|XP_035775354.1|AALB
OG0000892	LOC6041555|XP_001850801.2|CQUI	LOC118461667|XP_035783148.1|AALB
OG0000893	LOC6034999|XP_001845244.2|CQUI, LOC6034994|XP_038116648.1|CQUI, LOC6034998|XP_038115749.1|CQUI, LOC6034997|XP_038115753.1|CQUI, LOC6034995|XP_001845241.2|CQUI, LOC119768921|XP_038116647.1|CQUI, LOC119768764|XP_038115747.1|CQUI, LOC119768763|XP_038115744.1|CQUI, LOC119768765|XP_038115748.1|CQUI	LOC118461100|XP_035781909.1|AALB
OG0000894	LOC6043434|XP_001859054.2|CQUI	LOC118457777|XP_035775501.1|AALB
OG0000895	LOC6050900|XP_001867421.2|CQUI	LOC118458352|XP_035776596.1|AALB
OG0000907	LOC6052354|XP_001868642.2|CQUI	LOC118459253|XP_035778358.1|AALB
OG0000908	LOC6031542|XP_038105170.1|CQUI, LOC6031541|XP_001842326.2|CQUI, LOC6031543|XP_038105169.1|CQUI	LOC118460948|XP_035781610.1|AALB, LOC118460947|XP_035781609.1|AALB
OG0000908	LOC6031538|XP_001842323.2|CQUI	LOC118460597|XP_035780917.1|AALB
OG0000908	LOC6031540|XP_001842325.2|CQUI, LOC6048695|XP_001865574.2|CQUI, LOC6031539|XP_001842324.2|CQUI	LOC118460950|XP_035781612.1|AALB
OG0000909	LOC6039203|XP_038105481.1|CQUI	LOC118459629|XP_035779099.1|AALB
OG0000910	LOC6034092|XP_038116190.1|CQUI	LOC118462988|XP_035785093.1|AALB
OG0000911	LOC6033485|XP_001843927.2|CQUI	LOC118464594|XP_035787930.1|AALB
OG0000912	LOC6033531|XP_001843968.1|CQUI, LOC6033530|XP_001843967.1|CQUI	LOC118467011|XP_035792847.1|AALB, LOC118462929|XP_035784931.1|AALB
OG0000914	LOC6032959|XP_001843475.1|CQUI	LOC118467845|XP_035794645.1|AALB
OG0000914	LOC6042107|XP_001851258.1|CQUI	LOC118459089|XP_035778047.1|AALB
OG0000915	LOC6049126|XP_038107760.1|CQUI	LOC118457378|XP_035774806.1|AALB
OG0000916	LOC6044540|XP_038107414.1|CQUI	LOC118458441|XP_035776810.1|AALB
OG0000916	LOC6044537|XP_038109271.1|CQUI	LOC118458711|XP_035777344.1|AALB, LOC118456560|XP_035773322.1|AALB, LOC118468342|XP_035794994.1|AALB, LOC118459910|XP_035779638.1|AALB, LOC118458633|XP_035777215.1|AALB, LOC118456982|XP_035774080.1|AALB
OG0000917	LOC6036130|XP_038112959.1|CQUI	LOC118458771|XP_035777457.1|AALB
OG0000918	LOC6053853|XP_038107451.1|CQUI	LOC118460938|XP_035781593.1|AALB
OG0000919	LOC119767084|XP_038110548.1|CQUI, LOC119767083|XP_038110547.1|CQUI, LOC119767085|XP_038110549.1|CQUI, LOC119767082|XP_038110545.1|CQUI, LOC119767655|XP_038112618.1|CQUI, LOC119767654|XP_038112617.1|CQUI, LOC119767656|XP_038112620.1|CQUI, LOC119766723|XP_038108075.1|CQUI, LOC119766663|XP_038107759.1|CQUI, LOC119767348|XP_038111666.1|CQUI, LOC6049054|XP_001865876.2|CQUI, LOC6049059|XP_038112397.1|CQUI, LOC119767498|XP_038112154.1|CQUI, LOC119767606|XP_038112462.1|CQUI	LOC118456599|XP_035773392.1|AALB, LOC118459184|XP_035778234.1|AALB
OG0000920	LOC6037854|XP_038106185.1|CQUI	LOC118462795|XP_035784685.1|AALB
OG0000920	LOC119766065|XP_038106368.1|CQUI, LOC6037857|XP_001847730.2|CQUI, LOC6037858|XP_038106186.1|CQUI, LOC119765965|XP_038106190.1|CQUI, LOC119765963|XP_038106188.1|CQUI, LOC119765964|XP_038106189.1|CQUI	LOC118462796|XP_035784686.1|AALB
OG0000920	LOC6039737|XP_001849288.1|CQUI	LOC118458426|XP_035776774.1|AALB
OG0000921	LOC119770129|XP_038120407.1|CQUI, LOC6032513|XP_038120403.1|CQUI	LOC118460639|XP_035780986.1|AALB
OG0000922	LOC6035826|XP_001845946.2|CQUI	LOC118456255|XP_035772750.1|AALB
OG0000923	LOC6039960|XP_001849453.1|CQUI	LOC118466584|XP_035792037.1|AALB
OG0000924	LOC6052729|XP_038108922.1|CQUI	LOC118463875|XP_035786688.1|AALB
OG0000925	LOC6037245|XP_038114185.1|CQUI, LOC6037244|XP_001847173.1|CQUI	LOC118467575|XP_035794113.1|AALB
OG0000935	LOC6041293|XP_038115420.1|CQUI	LOC118457386|XP_035774818.1|AALB, LOC118459374|XP_035778563.1|AALB
OG0000936	LOC6044999|XP_001862423.1|CQUI	LOC118461155|XP_035782074.1|AALB
OG0000938	LOC6041884|XP_001851080.1|CQUI	LOC118458727|XP_035777387.1|AALB
OG0000939	LOC6044428|XP_001861946.1|CQUI	LOC118458045|XP_035776058.1|AALB
OG0000941	LOC6049171|XP_001865978.1|CQUI	LOC118457833|XP_035775602.1|AALB
OG0000942	LOC6050303|XP_001866931.2|CQUI	LOC118461937|XP_035783705.1|AALB
OG0000943	LOC6036204|XP_038120020.1|CQUI	LOC118464680|XP_035788095.1|AALB
OG0000944	LOC6038238|XP_038118238.1|CQUI	LOC118463430|XP_035785890.1|AALB
OG0000945	LOC6040018|XP_001849494.2|CQUI	LOC118462643|XP_035784385.1|AALB
OG0000946	LOC6041544|XP_038106715.1|CQUI	LOC118468379|XP_035795032.1|AALB
OG0000946	LOC6044471|XP_038106712.1|CQUI	LOC118468439|XP_035795094.1|AALB
OG0000946	LOC6041548|XP_038107584.1|CQUI	LOC118458079|XP_035776129.1|AALB
OG0000947	LOC6034379|XP_038109332.1|CQUI	LOC118459425|XP_035778663.1|AALB
OG0000947	LOC6034378|XP_038109331.1|CQUI	LOC118459426|XP_035778664.1|AALB
OG0000948	LOC6048908|XP_001865747.2|CQUI	LOC118460957|XP_035781625.1|AALB
OG0000949	LOC6033022|XP_038115508.1|CQUI	LOC118461660|XP_035783134.1|AALB
OG0000949	LOC6033023|XP_038115510.1|CQUI	LOC118461659|XP_035783133.1|AALB
OG0000950	LOC6046062|XP_001863317.2|CQUI	LOC118459856|XP_035779521.1|AALB
OG0000951	LOC119769688|XP_038118996.1|CQUI, LOC6039379|XP_038121296.1|CQUI	LOC118467062|XP_035792970.1|AALB
OG0000952	LOC119770231|XP_038120613.1|CQUI	LOC118463414|XP_035785859.1|AALB
OG0000952	LOC6045137|XP_001862538.2|CQUI	LOC118459495|XP_035778805.1|AALB
OG0000953	LOC119766237|XP_038106605.1|CQUI, LOC119770105|XP_038120274.1|CQUI, LOC119770160|XP_038120495.1|CQUI	LOC118464595|XP_035787931.1|AALB, LOC118456465|XP_035773143.1|AALB, LOC118468397|XP_035795053.1|AALB
OG0000964	LOC6047021|XP_038104314.1|CQUI, LOC6032708|XP_001843260.2|CQUI	LOC118461375|XP_035782519.1|AALB
OG0000965	LOC6039055|XP_001848733.2|CQUI	LOC118458186|XP_035776321.1|AALB
OG0000966	LOC6034419|XP_038105028.1|CQUI	LOC118463865|XP_035786672.1|AALB
OG0000967	LOC6039923|XP_038104259.1|CQUI, LOC6039922|XP_038104252.1|CQUI, LOC6039920|XP_001849418.2|CQUI, LOC6039918|XP_001849416.2|CQUI, LOC6039919|XP_038105082.1|CQUI, LOC6039912|XP_038104254.1|CQUI, LOC6039913|XP_001849411.2|CQUI	LOC118459358|XP_035778548.1|AALB
OG0000969	LOC6043792|XP_001861393.1|CQUI	LOC118467288|XP_035793494.1|AALB
OG0000970	LOC6033272|XP_001843743.2|CQUI	LOC118459232|XP_035778322.1|AALB
OG0000971	LOC6036039|XP_001846141.1|CQUI	LOC118467673|XP_035794337.1|AALB
OG0000971	LOC6040867|XP_001850197.1|CQUI	LOC118461168|XP_035782061.1|AALB
OG0000972	LOC6031858|XP_038113015.1|CQUI	LOC118457048|XP_035774189.1|AALB
OG0000974	LOC6049993|XP_038116186.1|CQUI	LOC118460056|XP_035779933.1|AALB
OG0000974	LOC6049992|XP_038116176.1|CQUI, LOC6049994|XP_038116185.1|CQUI, LOC6049990|XP_001866665.1|CQUI	LOC118463138|XP_035785391.1|AALB
OG0000975	LOC6046902|XP_001864030.2|CQUI	LOC118461802|XP_035783438.1|AALB
OG0000976	LOC6042771|XP_038120044.1|CQUI	LOC118460685|XP_035781075.1|AALB
OG0000978	LOC6051170|XP_038108380.1|CQUI	LOC118464760|XP_035788272.1|AALB
OG0000988	LOC6042735|XP_001870746.2|CQUI	LOC118465612|XP_035789882.1|AALB
OG0000990	LOC119767687|XP_038112787.1|CQUI	LOC118461263|XP_035782289.1|AALB
