Orthogroup	DKIK.longest_only	DPSE.longest_only
OG0002570	LOC108083927|XP_017035414.1|DKIK	LOC4801433|XP_015037250.2|DPSE
OG0002571	LOC108083929|XP_017035419.1|DKIK	LOC4801435|XP_001358530.3|DPSE
OG0002572	LOC108082155|XP_017032944.1|DKIK	LOC4804964|XP_001361440.4|DPSE, LOC15382895|XP_033233480.1|DPSE
OG0002573	LOC108074083|XP_017021452.1|DKIK	LOC4801444|XP_001358538.1|DPSE
OG0002574	LOC108084298|XP_017035949.1|DKIK	LOC4801456|XP_001358550.5|DPSE
OG0002575	LOC108085628|XP_017037798.1|DKIK	LOC4802574|XP_001359469.4|DPSE
OG0002576	LOC108080388|XP_017030603.1|DKIK	LOC6901172|XP_002133873.2|DPSE
OG0002577	LOC108077482|XP_017026293.1|DKIK	LOC4813486|XP_001353798.2|DPSE
OG0002578	LOC108077425|XP_017026217.1|DKIK	LOC4817573|XP_001356978.3|DPSE
OG0002579	LOC108082190|XP_017032999.1|DKIK	LOC4817766|XP_001357162.1|DPSE
OG0002580	LOC108077989|XP_017027022.1|DKIK	LOC6898638|XP_002138643.1|DPSE
OG0002581	LOC108075501|XP_017023452.1|DKIK	LOC4801690|XP_033236130.1|DPSE
OG0002582	LOC108077751|XP_017026713.1|DKIK	LOC4802131|XP_001359111.2|DPSE
OG0002583	LOC108084957|XP_017036846.1|DKIK	LOC6897007|XP_015038778.2|DPSE
OG0002584	LOC108083128|XP_017034292.1|DKIK	LOC4812170|XP_001352937.1|DPSE
OG0002585	LOC108083129|XP_017034293.1|DKIK	LOC6900242|XP_002135571.1|DPSE
OG0002586	LOC108085682|XP_017037865.1|DKIK	LOC4801838|XP_015037412.1|DPSE
OG0002587	LOC108071458|XP_017017710.1|DKIK	LOC4801583|XP_001358653.2|DPSE
OG0002588	LOC108084205|XP_017035805.1|DKIK	LOC4801508|XP_001358587.2|DPSE
OG0002589	LOC108085580|XP_017037731.1|DKIK	LOC6897150|XP_033235784.1|DPSE
OG0002590	LOC108085954|XP_017038230.1|DKIK	LOC4814811|XP_001354674.2|DPSE
OG0002591	LOC108073710|XP_017020934.1|DKIK	LOC4800311|XP_001357595.4|DPSE
OG0002592	LOC108083767|XP_017035182.1|DKIK	LOC4800668|XP_001357900.4|DPSE
OG0002593	LOC108083736|XP_017035132.1|DKIK	LOC4800663|XP_015038585.2|DPSE
OG0002594	LOC108077774|XP_017026758.1|DKIK	LOC4801641|XP_033236382.1|DPSE
OG0002595	LOC108084545|XP_017036281.1|DKIK	LOC4801840|XP_033239539.1|DPSE
OG0002596	LOC108074102|XP_017021487.1|DKIK	LOC4801995|XP_015037528.2|DPSE
OG0002597	LOC108085901|XP_017038159.1|DKIK	LOC4801047|XP_001358210.1|DPSE
OG0002598	LOC108073268|XP_017020314.1|DKIK	LOC6896963|XP_033240338.1|DPSE
OG0002599	LOC108075418|XP_017023332.1|DKIK	LOC4802130|XP_001359110.3|DPSE
OG0002600	LOC108078333|XP_017027623.1|DKIK	LOC4804712|XP_033234227.1|DPSE
OG0002601	LOC108075429|XP_017023342.1|DKIK	LOC4800866|XP_001358064.3|DPSE
OG0002602	LOC108081190|XP_017031738.1|DKIK	LOC6896838|XP_003736278.3|DPSE
OG0002603	LOC108085866|XP_017038113.1|DKIK	LOC4800293|XP_015038748.2|DPSE
OG0002604	LOC108085879|XP_017038129.1|DKIK	LOC4800303|XP_001357645.3|DPSE
OG0002605	LOC108085732|XP_017037949.1|DKIK	LOC4800874|XP_001358071.2|DPSE
OG0002606	LOC108084148|XP_017035686.1|DKIK	LOC4801294|XP_033234631.1|DPSE
OG0002607	LOC108077752|XP_017026714.1|DKIK	LOC4801293|XP_001358413.3|DPSE
OG0002608	LOC108084209|XP_017035813.1|DKIK	LOC4802792|XP_001359638.4|DPSE
OG0002609	LOC108073049|XP_017020002.1|DKIK	LOC4804895|XP_001361381.2|DPSE
OG0002610	LOC108075517|XP_017023494.1|DKIK	LOC4800850|XP_001358051.3|DPSE
OG0002611	LOC108076061|XP_017024242.1|DKIK, LOC108073416|XP_017020524.1|DKIK	LOC4800597|XP_001357843.1|DPSE
OG0002612	LOC108084137|XP_017035669.1|DKIK	LOC4801854|XP_001358885.2|DPSE
OG0002613	LOC108084543|XP_017036270.1|DKIK	LOC4801764|XP_033232482.1|DPSE
OG0002614	LOC108077897|XP_017026924.1|DKIK	LOC4801081|XP_001358240.4|DPSE
OG0002615	LOC108075233|XP_017023075.1|DKIK	LOC4814001|XP_001354145.3|DPSE
OG0002616	LOC108083729|XP_017035124.1|DKIK	LOC4801189|XP_001358319.1|DPSE
OG0002617	LOC108083209|XP_017034407.1|DKIK	LOC6897468|XP_002137617.4|DPSE
OG0002618	LOC108077787|XP_017026777.1|DKIK	LOC4802734|XP_001359597.3|DPSE
OG0002619	LOC108084186|XP_017035772.1|DKIK	LOC6896902|XP_015038803.2|DPSE
OG0002620	LOC108073393|XP_017020467.1|DKIK	LOC4800452|XP_001357725.1|DPSE
OG0002621	LOC108083757|XP_017035167.1|DKIK	LOC6897246|XP_015037291.2|DPSE
OG0002622	LOC108078867|XP_017028469.1|DKIK	LOC4812578|XP_001352537.2|DPSE
OG0002623	LOC108083224|XP_017034428.1|DKIK	LOC4800361|XP_001357553.2|DPSE
OG0002624	LOC108073536|XP_017020707.1|DKIK	LOC4800981|XP_033232810.1|DPSE
OG0002625	LOC108073424|XP_017020532.1|DKIK	LOC6896983|XP_033239626.1|DPSE
OG0002626	LOC108083568|XP_017034914.1|DKIK	LOC4814472|XP_033240733.1|DPSE
OG0002627	LOC108084237|XP_017035854.1|DKIK	LOC4801661|XP_015037348.2|DPSE
OG0002628	LOC108070704|XP_017016782.1|DKIK	LOC6897230|XP_002137402.3|DPSE
OG0002629	LOC108070684|XP_017016747.1|DKIK	LOC4803203|XP_033232688.1|DPSE
OG0002630	LOC108081093|XP_017031570.1|DKIK	LOC4802463|XP_001359380.4|DPSE
OG0002631	LOC108075655|XP_017023692.1|DKIK	LOC6897162|XP_002137342.4|DPSE
OG0002632	LOC108074140|XP_017021571.1|DKIK	LOC4801631|XP_001358687.2|DPSE
OG0002633	LOC108081236|XP_017031803.1|DKIK	LOC26532833|XP_015037258.1|DPSE, LOC117183245|XP_033232379.1|DPSE
OG0002634	LOC108075735|XP_017023768.1|DKIK	LOC4801579|XP_033235836.1|DPSE
OG0002635	LOC108084213|XP_017035823.1|DKIK	LOC4801497|XP_001358576.3|DPSE
OG0002636	LOC108083200|XP_017034393.1|DKIK	LOC4802772|XP_001359632.3|DPSE
OG0002637	LOC108082186|XP_017032993.1|DKIK	LOC4817797|XP_001357153.1|DPSE
OG0002638	LOC108077857|XP_017026879.1|DKIK	LOC6896711|XP_015038824.2|DPSE
OG0002639	LOC108084277|XP_017035922.1|DKIK	LOC6897826|XP_002137931.1|DPSE
OG0002640	LOC108084300|XP_017035951.1|DKIK	LOC4801307|XP_001358424.3|DPSE
OG0002641	LOC108084064|XP_017035572.1|DKIK	LOC4801873|XP_001358898.2|DPSE
OG0002642	LOC108084074|XP_017035584.1|DKIK	LOC6897373|XP_002137526.2|DPSE
OG0002643	LOC108085644|XP_017037821.1|DKIK	LOC4801875|XP_015037446.2|DPSE
OG0002644	LOC108085656|XP_017037838.1|DKIK	LOC6897379|XP_002137531.1|DPSE
OG0002645	LOC108070658|XP_017016715.1|DKIK	LOC4801907|XP_015037452.2|DPSE
OG0002646	LOC108073261|XP_017020308.1|DKIK	LOC4802139|XP_001359118.2|DPSE
OG0002647	LOC108071438|XP_017017684.1|DKIK	LOC4801590|XP_001358659.4|DPSE
OG0002648	LOC108074112|XP_017021498.1|DKIK	LOC4802014|XP_015037542.1|DPSE
OG0002649	LOC108073335|XP_017020387.1|DKIK	LOC4800963|XP_015038725.1|DPSE
OG0002650	LOC108071437|XP_017017682.1|DKIK	LOC4801591|XP_001358660.5|DPSE
OG0002651	LOC108085651|XP_017037829.1|DKIK	LOC4802572|XP_001359467.2|DPSE
OG0002652	LOC108084828|XP_017036679.1|DKIK	LOC4801535|XP_001358609.1|DPSE
OG0002653	LOC108085684|XP_017037867.1|DKIK	LOC4801310|XP_001358426.3|DPSE
OG0002654	LOC108085707|XP_017037911.1|DKIK	LOC4801311|XP_003736479.3|DPSE
OG0002655	LOC108084132|XP_017035660.1|DKIK	LOC4801852|XP_015037425.2|DPSE
OG0002656	LOC108074096|XP_017021478.1|DKIK	LOC4801273|XP_001358393.1|DPSE
OG0002657	LOC108084212|XP_017035822.1|DKIK	LOC4801498|XP_001358577.2|DPSE
OG0002658	LOC108072078|XP_017018577.1|DKIK, LOC108083206|XP_017034404.1|DKIK	LOC6896662|XP_002136877.1|DPSE
OG0002659	LOC108081202|XP_017031759.1|DKIK	LOC4800625|XP_001357866.4|DPSE
OG0002660	LOC108084899|XP_017036786.1|DKIK	LOC4814667|XP_001354595.2|DPSE
OG0002661	LOC108077685|XP_017026603.1|DKIK	LOC6897035|XP_033232435.1|DPSE
OG0002662	LOC108074747|XP_017022410.1|DKIK	LOC4804695|XP_015040122.2|DPSE
OG0002663	LOC108084604|XP_017036375.1|DKIK	LOC4801797|XP_001358831.2|DPSE
OG0002664	LOC108084749|XP_017036549.1|DKIK, LOC108085029|XP_017036963.1|DKIK, LOC108085074|XP_017037032.1|DKIK	LOC4817731|XP_015035631.2|DPSE
OG0002665	LOC108078447|XP_017027824.1|DKIK	LOC4804335|XP_001360910.3|DPSE
OG0002666	LOC108078156|XP_017027288.1|DKIK	LOC4804337|XP_015039825.2|DPSE
OG0002667	LOC108073094|XP_017020071.1|DKIK	LOC4804089|XP_001360707.3|DPSE
OG0002668	LOC108079772|XP_017029698.1|DKIK	LOC6900896|XP_002135253.3|DPSE
OG0002669	LOC108074856|XP_017022555.1|DKIK	LOC6899796|XP_002135740.2|DPSE
OG0002670	LOC108070607|XP_017016669.1|DKIK	LOC4812210|XP_001352525.1|DPSE
OG0002671	LOC108070547|XP_017016561.1|DKIK	LOC4812316|XP_001352528.4|DPSE
OG0002672	LOC108082494|XP_017033402.1|DKIK	LOC4803761|XP_015039336.2|DPSE
OG0002673	LOC108072100|XP_017018603.1|DKIK	LOC4804299|XP_001360879.3|DPSE
OG0002674	LOC108073093|XP_017020068.1|DKIK	LOC4804086|XP_033234655.1|DPSE
OG0002675	LOC108084426|XP_017036122.1|DKIK	LOC4812434|XP_001352686.4|DPSE
OG0002676	LOC108078280|XP_017027524.1|DKIK	LOC4804708|XP_001361226.4|DPSE
OG0002677	LOC108081343|XP_017031975.1|DKIK	LOC4803487|XP_015039099.2|DPSE
OG0002678	LOC108078345|XP_017027638.1|DKIK	LOC4804743|XP_001361255.2|DPSE
OG0002679	LOC108072124|XP_017018641.1|DKIK	LOC6898446|XP_033234104.1|DPSE
OG0002680	LOC108079466|XP_017029296.1|DKIK	LOC4814836|XP_001355138.3|DPSE
OG0002681	LOC108078287|XP_017027545.1|DKIK	LOC6899006|XP_002138966.1|DPSE
OG0002682	LOC108078860|XP_017028454.1|DKIK	LOC4812089|XP_015043744.2|DPSE
OG0002683	LOC108080882|XP_017031274.1|DKIK	LOC4802633|XP_015037963.2|DPSE
OG0002684	LOC108083538|XP_017034870.1|DKIK	LOC6901728|XP_002134396.1|DPSE
OG0002685	LOC108071480|XP_017017728.1|DKIK	LOC6899793|XP_033238792.1|DPSE
OG0002686	LOC108075054|XP_017022824.1|DKIK	LOC6900866|XP_002135223.3|DPSE
OG0002687	LOC108083096|XP_017034237.1|DKIK	LOC4812070|XP_015044016.2|DPSE
OG0002688	LOC108078655|XP_017028075.1|DKIK	LOC4813984|XP_001354139.3|DPSE
OG0002689	LOC108079953|XP_017030001.1|DKIK	LOC4814909|XP_001354683.1|DPSE
OG0002690	LOC108083162|XP_017034338.1|DKIK	LOC4813858|XP_001353935.3|DPSE
OG0002691	LOC108076351|XP_017024632.1|DKIK	LOC4805501|XP_001361895.3|DPSE
OG0002692	LOC108072211|XP_017018760.1|DKIK	LOC4804314|XP_015039804.1|DPSE
OG0002693	LOC108079850|XP_017029847.1|DKIK	LOC4813016|XP_001353727.1|DPSE
OG0002694	LOC108085117|XP_017037105.1|DKIK	LOC4804238|XP_001360829.3|DPSE
OG0002695	LOC108083136|XP_017034304.1|DKIK	LOC117183985|XP_033235656.1|DPSE, LOC4813220|XP_001353864.1|DPSE
OG0002696	LOC108079868|XP_017029869.1|DKIK	LOC6897314|XP_002137469.3|DPSE, LOC4812382|XP_002135397.1|DPSE
OG0002697	LOC108070589|XP_017016637.1|DKIK	LOC6899987|XP_033237978.1|DPSE
OG0002698	LOC108079793|XP_017029753.1|DKIK	LOC4812540|XP_001352732.3|DPSE
OG0002699	LOC108084427|XP_017036123.1|DKIK	LOC4812435|XP_001352687.1|DPSE
OG0002700	LOC108078711|XP_017028161.1|DKIK	LOC4813317|XP_033239409.1|DPSE
OG0002701	LOC108074215|XP_017021645.1|DKIK	LOC4804488|XP_033233384.1|DPSE
OG0002702	LOC108076445|XP_017024802.1|DKIK	LOC6898512|XP_002138553.3|DPSE
OG0002703	LOC108070626|XP_017016678.1|DKIK	LOC6898664|XP_033233907.1|DPSE
OG0002704	LOC108073109|XP_017020090.1|DKIK	LOC4803366|XP_001360103.4|DPSE
OG0002705	LOC108079089|XP_017028804.1|DKIK	LOC4814130|XP_033238480.1|DPSE
OG0002706	LOC108078414|XP_017027765.1|DKIK	LOC4804748|XP_001361260.2|DPSE
OG0002707	LOC108079088|XP_017028803.1|DKIK	LOC4812490|XP_015043592.2|DPSE
OG0002708	LOC108078624|XP_017028036.1|DKIK	LOC6900014|XP_033238775.1|DPSE
OG0002709	LOC108078082|XP_017027159.1|DKIK	LOC4805176|XP_001361621.2|DPSE
OG0002710	LOC108077984|XP_017027017.1|DKIK	LOC4805173|XP_001361619.1|DPSE
OG0002711	LOC108078064|XP_017027118.1|DKIK	LOC4804398|XP_001360968.2|DPSE
OG0002712	LOC108073024|XP_017019971.1|DKIK	LOC4805386|XP_004444497.2|DPSE
OG0002713	LOC108078352|XP_017027650.1|DKIK	LOC4804931|XP_001361413.2|DPSE
OG0002714	LOC108070875|XP_017017004.1|DKIK	LOC4803643|XP_001360328.2|DPSE
OG0002715	LOC108076967|XP_017025511.1|DKIK	LOC4814203|XP_001354331.1|DPSE
OG0002716	LOC108072351|XP_017018930.1|DKIK	LOC6898122|XP_033234319.1|DPSE
OG0002717	LOC108081266|XP_017031851.1|DKIK	LOC4802642|XP_015037968.2|DPSE
OG0002718	LOC108079915|XP_017029942.1|DKIK, LOC108071212|XP_017017381.1|DKIK, LOC108071876|XP_017018293.1|DKIK	LOC6900937|XP_002134730.3|DPSE
OG0002719	LOC108073400|XP_017020481.1|DKIK	LOC4803222|XP_001359998.2|DPSE
OG0002720	LOC108070596|XP_017016655.1|DKIK	LOC4814165|XP_001354273.2|DPSE
OG0002721	LOC108082747|XP_017033753.1|DKIK	LOC4811698|XP_001352280.4|DPSE
OG0002722	LOC108077990|XP_017027023.1|DKIK	LOC4804593|XP_001361128.2|DPSE
OG0002723	LOC108076313|XP_017024581.1|DKIK	LOC4803400|XP_001360131.1|DPSE
OG0002724	LOC108073391|XP_017020464.1|DKIK	LOC4800453|XP_001357726.2|DPSE
OG0002725	LOC108083282|XP_017034500.1|DKIK	LOC4812308|XP_001352962.1|DPSE
OG0002726	LOC108075212|XP_017023038.1|DKIK	LOC4812792|XP_001354037.3|DPSE
OG0002727	LOC108073858|XP_017021129.1|DKIK	LOC4811964|XP_001352484.1|DPSE
OG0002728	LOC108077993|XP_017027032.1|DKIK	LOC4804937|XP_015040311.2|DPSE
OG0002729	LOC108073429|XP_017020536.1|DKIK	LOC4813510|XP_015042995.2|DPSE
OG0002730	LOC108079872|XP_017029878.1|DKIK	LOC4805159|XP_033233463.1|DPSE
OG0002731	LOC108078610|XP_017028024.1|DKIK	LOC4814084|XP_001354245.3|DPSE
OG0002732	LOC108072445|XP_017019062.1|DKIK	LOC4803379|XP_033233892.1|DPSE
OG0002733	LOC108073057|XP_017020013.1|DKIK	LOC4805367|XP_001361778.3|DPSE
OG0002734	LOC108083725|XP_017035123.1|DKIK	LOC6899221|XP_033233399.1|DPSE
OG0002735	LOC108082530|XP_017033447.1|DKIK	LOC6898358|XP_033234526.1|DPSE
OG0002736	LOC108082545|XP_017033473.1|DKIK	LOC4804079|XP_033234445.1|DPSE
OG0002737	LOC108078808|XP_017028375.1|DKIK	LOC4814187|XP_001354313.2|DPSE
OG0002738	LOC108072754|XP_017019514.1|DKIK	LOC6899936|XP_033238566.1|DPSE
OG0002739	LOC108083152|XP_017034323.1|DKIK	LOC117184695|XP_033239237.1|DPSE
OG0002740	LOC108083151|XP_017034322.1|DKIK	LOC117184694|XP_033239236.1|DPSE
OG0002741	LOC108078225|XP_017027413.1|DKIK	LOC6898987|XP_002138947.3|DPSE
OG0002742	LOC108072189|XP_017018735.1|DKIK	LOC4803510|XP_001360223.4|DPSE
OG0002743	LOC108075162|XP_017022938.1|DKIK	LOC4814099|XP_001354290.2|DPSE
OG0002744	LOC108085815|XP_017038055.1|DKIK	LOC4812923|XP_001354066.2|DPSE
OG0002745	LOC108079743|XP_017029646.1|DKIK	LOC117185196|XP_033241448.1|DPSE, LOC4812921|XP_015042907.2|DPSE
OG0002746	LOC108078309|XP_017027590.1|DKIK	LOC4805352|XP_001361766.2|DPSE
OG0002747	LOC108075656|XP_017023693.1|DKIK	LOC4801194|XP_001358323.2|DPSE
OG0002748	LOC108070894|XP_017017028.1|DKIK	LOC4804330|XP_001360906.3|DPSE
OG0002749	LOC108076465|XP_017024839.1|DKIK	LOC6898864|XP_002138836.4|DPSE
OG0002750	LOC108074736|XP_017022391.1|DKIK	LOC6898980|XP_002138940.3|DPSE
OG0002751	LOC108076793|XP_017025301.1|DKIK	LOC4804032|XP_033233791.1|DPSE
OG0002752	LOC108076296|XP_017024557.1|DKIK	LOC4804511|XP_001361063.2|DPSE
OG0002753	LOC108076750|XP_017025232.1|DKIK	LOC4805217|XP_033233796.1|DPSE
OG0002754	LOC108079072|XP_017028775.1|DKIK	LOC6900175|XP_033238947.1|DPSE
OG0002755	LOC108081273|XP_017031858.1|DKIK	LOC4803631|XP_001360319.1|DPSE
OG0002756	LOC108074995|XP_017022724.1|DKIK	LOC4813141|XP_001353316.3|DPSE
OG0002757	LOC108078679|XP_017028102.1|DKIK	LOC4812689|XP_033237431.1|DPSE
OG0002758	LOC108073039|XP_017019989.1|DKIK	LOC4805378|XP_001361788.3|DPSE
OG0002759	LOC108073025|XP_017019973.1|DKIK	LOC4804659|XP_015040090.1|DPSE
OG0002760	LOC108072331|XP_017018905.1|DKIK	LOC4803561|XP_001360268.1|DPSE
OG0002761	LOC108082279|XP_017033099.1|DKIK	LOC4803624|XP_015039211.2|DPSE
OG0002762	LOC108081213|XP_017031776.1|DKIK	LOC4804814|XP_015040212.2|DPSE
OG0002763	LOC108078940|XP_017028578.1|DKIK	LOC4812696|XP_001353078.1|DPSE
OG0002764	LOC108071934|XP_017018386.1|DKIK	LOC6900505|XP_002134894.2|DPSE
OG0002765	LOC108072998|XP_017019937.1|DKIK	LOC4804118|XP_033234891.1|DPSE
OG0002766	LOC108073000|XP_017019941.1|DKIK	LOC4804117|XP_001360729.2|DPSE
OG0002767	LOC108072962|XP_017019881.1|DKIK	LOC4804663|XP_001361188.5|DPSE
OG0002768	LOC108072008|XP_017018475.1|DKIK	LOC4803523|XP_001360236.2|DPSE
OG0002769	LOC108072927|XP_017019763.1|DKIK	LOC4805469|XP_001361864.2|DPSE
OG0002770	LOC108072834|XP_017019614.1|DKIK	LOC4817887|XP_001357441.2|DPSE
OG0002771	LOC108078653|XP_017028071.1|DKIK	LOC6900645|XP_033240773.1|DPSE
OG0002772	LOC108078878|XP_017028495.1|DKIK	LOC6900646|XP_033240264.1|DPSE
OG0002773	LOC108078340|XP_017027631.1|DKIK	LOC4805186|XP_001361633.3|DPSE
OG0002774	LOC108074658|XP_017022264.1|DKIK	LOC4805287|XP_001361709.2|DPSE
OG0002775	LOC108077537|XP_017026415.1|DKIK	LOC4813738|XP_015043176.2|DPSE
OG0002776	LOC108078931|XP_017028568.1|DKIK	LOC4814186|XP_001354312.1|DPSE
OG0002777	LOC108079911|XP_017029934.1|DKIK	LOC4811956|XP_033240582.1|DPSE
OG0002778	LOC108079768|XP_017029680.1|DKIK	LOC4812606|XP_033240580.1|DPSE
OG0002779	LOC108084413|XP_017036103.1|DKIK	LOC4812536|XP_001352693.2|DPSE
OG0002780	LOC108081174|XP_017031719.1|DKIK	LOC4803290|XP_001360055.2|DPSE
OG0002781	LOC108074750|XP_017022413.1|DKIK	LOC6898169|XP_002138247.2|DPSE
OG0002782	LOC108083273|XP_017034486.1|DKIK	LOC4812318|XP_001352950.2|DPSE
OG0002783	LOC108079856|XP_017029857.1|DKIK	LOC6903373|XP_002132255.4|DPSE
OG0002784	LOC108074221|XP_017021655.1|DKIK	LOC4803954|XP_001360592.4|DPSE
OG0002785	LOC108075273|XP_017023143.1|DKIK	LOC6900565|XP_002134943.2|DPSE
OG0002786	LOC108079852|XP_017029849.1|DKIK	LOC4812680|XP_001353064.1|DPSE
OG0002787	LOC108079095|XP_017028811.1|DKIK	LOC4814032|XP_001354183.1|DPSE
OG0002788	LOC108079096|XP_017028812.1|DKIK	LOC4814013|XP_001354182.4|DPSE
OG0002789	LOC108085808|XP_017038048.1|DKIK	LOC4813413|XP_001354076.2|DPSE
OG0002790	LOC108073513|XP_017020674.1|DKIK	LOC4812837|XP_001353633.3|DPSE
OG0002791	LOC108085508|XP_017037621.1|DKIK	LOC4812348|XP_001352910.2|DPSE
OG0002792	LOC108081795|XP_017032510.1|DKIK	LOC4805142|XP_001361594.2|DPSE
OG0002793	LOC108078752|XP_017028270.1|DKIK	LOC117185096|XP_033240833.1|DPSE
OG0002794	LOC108083069|XP_017034197.1|DKIK	LOC4813860|XP_033238365.1|DPSE
OG0002795	LOC108071649|XP_017017931.1|DKIK	LOC6900952|XP_002134653.3|DPSE
OG0002796	LOC108084422|XP_017036117.1|DKIK	LOC4811951|XP_001352703.2|DPSE
OG0002797	LOC108073515|XP_017020677.1|DKIK	LOC4813815|XP_001353631.2|DPSE
OG0002798	LOC108082872|XP_017033939.1|DKIK	LOC6903114|XP_002132824.1|DPSE
OG0002799	LOC108073382|XP_017020449.1|DKIK	LOC4812931|XP_033240325.1|DPSE
OG0002800	LOC108079790|XP_017029738.1|DKIK	LOC4812679|XP_001353063.4|DPSE
OG0002801	LOC108076310|XP_017024575.1|DKIK	LOC4805300|XP_015040544.2|DPSE
OG0002802	LOC108076450|XP_017024814.1|DKIK	LOC4805435|XP_001361836.5|DPSE
OG0002803	LOC108079598|XP_017029436.1|DKIK	LOC4816926|XP_001356889.2|DPSE
OG0002804	LOC108078294|XP_017027561.1|DKIK	LOC4805204|XP_001361646.1|DPSE
OG0002805	LOC108078448|XP_017027825.1|DKIK	LOC4803572|XP_001360279.2|DPSE
OG0002806	LOC108085510|XP_017037622.1|DKIK	LOC4811882|XP_001352909.1|DPSE
OG0002807	LOC108078012|XP_017027057.1|DKIK	LOC4804707|XP_001361225.2|DPSE
OG0002808	LOC108072145|XP_017018676.1|DKIK	LOC4804328|XP_001360904.4|DPSE
OG0002809	LOC108083012|XP_017034127.1|DKIK	LOC4813061|XP_001353386.1|DPSE
OG0002810	LOC108071517|XP_017017772.1|DKIK	LOC6900190|XP_033241427.1|DPSE
OG0002811	LOC108073966|XP_017021297.1|DKIK	LOC6900599|XP_015042965.1|DPSE
OG0002812	LOC108081012|XP_017031437.1|DKIK	LOC4803629|XP_001360317.2|DPSE
OG0002813	LOC108082556|XP_017033492.1|DKIK	LOC4803746|XP_033234355.1|DPSE
OG0002814	LOC108074715|XP_017022346.1|DKIK	LOC6898541|XP_015040039.2|DPSE
OG0002815	LOC108072942|XP_017019786.1|DKIK	LOC4805093|XP_001361554.3|DPSE
OG0002816	LOC108082611|XP_017033580.1|DKIK	LOC4803757|XP_001360421.3|DPSE
OG0002817	LOC108085931|XP_017038204.1|DKIK	LOC6898023|XP_002138112.2|DPSE
OG0002818	LOC108073088|XP_017020058.1|DKIK	LOC4804559|XP_001361101.2|DPSE
OG0002819	LOC108072649|XP_017019369.1|DKIK	LOC6900942|XP_033238004.1|DPSE
OG0002820	LOC108071968|XP_017018433.1|DKIK	LOC4814072|XP_001354195.1|DPSE
OG0002821	LOC108070441|XP_017016406.1|DKIK	LOC4812781|XP_001353418.3|DPSE
OG0002822	LOC108074754|XP_017022419.1|DKIK	LOC4805291|XP_001361713.1|DPSE
OG0002823	LOC108076729|XP_017025195.1|DKIK	LOC4805013|XP_015040364.1|DPSE
OG0002824	LOC108076503|XP_017024889.1|DKIK	LOC4804520|XP_001361071.3|DPSE
OG0002825	LOC108084790|XP_017036623.1|DKIK	LOC4812630|XP_001352383.2|DPSE
OG0002826	LOC108074208|XP_017021635.1|DKIK	LOC4803952|XP_001360590.2|DPSE
OG0002827	LOC108079391|XP_017029207.1|DKIK	LOC4811713|XP_001352289.2|DPSE
OG0002828	LOC108082541|XP_017033466.1|DKIK	LOC6898232|XP_033233610.1|DPSE
OG0002829	LOC108077974|XP_017027006.1|DKIK, LOC108072941|XP_017019785.1|DKIK	LOC4805462|XP_001361857.3|DPSE
OG0002830	LOC108074453|XP_017021983.1|DKIK	LOC6898873|XP_033234280.1|DPSE
OG0002831	LOC108073634|XP_017020835.1|DKIK	LOC4816565|XP_001356088.3|DPSE
OG0002832	LOC108074836|XP_017022528.1|DKIK	LOC4816101|XP_033235544.1|DPSE
OG0002833	LOC108072384|XP_017018975.1|DKIK	LOC6898126|XP_002138206.2|DPSE
OG0002834	LOC108072074|XP_017018566.1|DKIK	LOC4803399|XP_001357523.1|DPSE
OG0002835	LOC108073012|XP_017019957.1|DKIK	LOC4805088|XP_001361550.2|DPSE
OG0002836	LOC108078077|XP_017027143.1|DKIK	LOC6898534|XP_004444242.3|DPSE
OG0002837	LOC108076651|XP_017025071.1|DKIK	LOC6898650|XP_004444302.3|DPSE
OG0002838	LOC108076526|XP_017024927.1|DKIK	LOC4803837|XP_001360490.1|DPSE
OG0002839	LOC108070914|XP_017017059.1|DKIK	LOC4804331|XP_001360907.1|DPSE
OG0002840	LOC108076243|XP_017024483.1|DKIK	LOC4816265|XP_001355799.3|DPSE
OG0002841	LOC108086103|XP_017038420.1|DKIK	LOC4816911|XP_001356701.2|DPSE
OG0002842	LOC108078366|XP_017027678.1|DKIK	LOC4818124|XP_001357313.3|DPSE
OG0002843	LOC108076809|XP_017025327.1|DKIK	LOC4803633|XP_015039216.1|DPSE
OG0002844	LOC108083121|XP_017034281.1|DKIK	LOC4813261|XP_001353138.3|DPSE
OG0002845	LOC108086234|XP_017038592.1|DKIK	LOC4816602|XP_001355945.2|DPSE
OG0002846	LOC108076700|XP_017025147.1|DKIK	LOC4805007|XP_001361477.3|DPSE
OG0002847	LOC108086229|XP_017038586.1|DKIK	LOC4816522|XP_001355944.1|DPSE
OG0002848	LOC108074310|XP_017021796.1|DKIK	LOC4817034|XP_001356649.3|DPSE
OG0002849	LOC108082241|XP_017033067.1|DKIK	LOC4817915|XP_001357186.3|DPSE
OG0002850	LOC108085299|XP_017037346.1|DKIK	LOC4816285|XP_001356252.2|DPSE
OG0002851	LOC108077209|XP_017025948.1|DKIK	LOC6899804|XP_033235358.1|DPSE
OG0002852	LOC108073114|XP_017020097.1|DKIK	LOC4803904|XP_001360548.2|DPSE
OG0002853	LOC108075925|XP_017024049.1|DKIK	LOC4816538|XP_001356194.3|DPSE
OG0002854	LOC108079629|XP_017029501.1|DKIK	LOC4817487|XP_001356495.4|DPSE
