Orthogroup	DKIK.longest_only	DVIR.longest_only
OG0002241	LOC108078761|XP_017028286.1|DKIK	LOC6622463|XP_032291045.1|DVIR
OG0002242	LOC108078843|XP_017028427.1|DKIK	LOC6624361|XP_032290406.1|DVIR
OG0002243	LOC108084138|XP_017035670.1|DKIK	LOC6630396|XP_002054004.1|DVIR
OG0002244	LOC108072729|XP_017019478.1|DKIK	LOC6623800|XP_002047364.1|DVIR
OG0002245	LOC108070559|XP_017016573.1|DKIK	LOC6623941|XP_002048294.1|DVIR
OG0002246	LOC108080699|XP_017031026.1|DKIK	LOC6625722|XP_032291755.1|DVIR
OG0002247	LOC108072073|XP_017018565.1|DKIK	LOC116651108|XP_032292838.1|DVIR, LOC26530812|XP_015030250.2|DVIR
OG0002248	LOC108079845|XP_017029841.1|DKIK	LOC6624262|XP_002046345.1|DVIR
OG0002249	LOC108078622|XP_017028034.1|DKIK	LOC6624459|XP_002046587.1|DVIR
OG0002250	LOC108077971|XP_017027002.1|DKIK	LOC6635890|XP_032291823.1|DVIR
OG0002251	LOC108076816|XP_017025336.1|DKIK	LOC6635893|XP_032291831.1|DVIR
OG0002252	LOC108076826|XP_017025348.1|DKIK	LOC6635816|XP_002059439.2|DVIR
OG0002253	LOC108070899|XP_017017038.1|DKIK	LOC26531451|XP_032291885.1|DVIR, LOC116650363|XP_032289761.1|DVIR
OG0002254	LOC108073346|XP_017020400.1|DKIK	LOC6631021|XP_002053826.1|DVIR
OG0002255	LOC108079393|XP_017029205.1|DKIK	LOC6634678|XP_002057994.1|DVIR
OG0002256	LOC108078519|XP_017027913.1|DKIK	LOC6626553|XP_032292560.1|DVIR
OG0002257	LOC108078218|XP_017027396.1|DKIK	LOC6636401|XP_032292991.1|DVIR, LOC116649742|XP_032292211.1|DVIR
OG0002258	LOC108079805|XP_017029773.1|DKIK	LOC6623085|XP_002046860.1|DVIR
OG0002259	LOC108084876|XP_017036762.1|DKIK	LOC6636518|XP_002060008.1|DVIR
OG0002260	LOC108073923|XP_017021209.1|DKIK	LOC6623074|XP_002048501.1|DVIR
OG0002261	LOC108083240|XP_017034435.1|DKIK	LOC6622893|XP_002047551.1|DVIR
OG0002262	LOC108078267|XP_017027505.1|DKIK	LOC6625927|XP_002049297.2|DVIR
OG0002263	LOC108078708|XP_017028158.1|DKIK	LOC6624228|XP_002046537.1|DVIR
OG0002264	LOC108078354|XP_017027658.1|DKIK	LOC6626422|XP_032292315.1|DVIR
OG0002265	LOC108071925|XP_017018374.1|DKIK	LOC6624019|XP_002046274.3|DVIR
OG0002266	LOC108083015|XP_017034130.1|DKIK	LOC6622661|XP_002048145.1|DVIR
OG0002267	LOC108078921|XP_017028556.1|DKIK	LOC6623557|XP_002046799.1|DVIR
OG0002268	LOC108085810|XP_017038050.1|DKIK	LOC6624415|XP_002047167.2|DVIR
OG0002269	LOC108082421|XP_017033274.1|DKIK	LOC6635935|XP_002059374.2|DVIR
OG0002270	LOC108078377|XP_017027699.1|DKIK	LOC6624983|XP_002050663.1|DVIR
OG0002271	LOC108078887|XP_017028506.1|DKIK	LOC6624113|XP_032291245.1|DVIR
OG0002272	LOC108079874|XP_017029879.1|DKIK	LOC6622054|XP_002046380.1|DVIR
OG0002273	LOC108083741|XP_017035143.1|DKIK	LOC6624476|XP_032289890.1|DVIR
OG0002274	LOC108075173|XP_017022984.1|DKIK	LOC6624237|XP_032290937.1|DVIR
OG0002275	LOC108078704|XP_017028151.1|DKIK	LOC6624314|XP_002046608.1|DVIR
OG0002276	LOC108079044|XP_017028719.1|DKIK	LOC6622911|XP_032290373.1|DVIR
OG0002277	LOC108079117|XP_017028846.1|DKIK	LOC6622850|XP_002046490.1|DVIR
OG0002278	LOC108085979|XP_017038269.1|DKIK	LOC6623905|XP_002047374.1|DVIR
OG0002279	LOC108078809|XP_017028376.1|DKIK	LOC6622863|XP_002047729.1|DVIR
OG0002280	LOC108078691|XP_017028130.1|DKIK	LOC6622432|XP_032291143.1|DVIR
OG0002281	LOC108079769|XP_017029684.1|DKIK	LOC6622656|XP_002047021.1|DVIR
OG0002282	LOC108073942|XP_017021245.1|DKIK	LOC6622238|XP_002046364.1|DVIR
OG0002283	LOC108076266|XP_017024503.1|DKIK	LOC6636324|XP_002059884.2|DVIR
OG0002284	LOC108076781|XP_017025276.1|DKIK	LOC6626310|XP_002050389.1|DVIR
OG0002285	LOC108079346|XP_017029142.1|DKIK	LOC6636011|XP_002059511.1|DVIR
OG0002286	LOC108072365|XP_017018948.1|DKIK	LOC6626596|XP_002049032.2|DVIR
OG0002287	LOC108078365|XP_017027676.1|DKIK	LOC6624984|XP_032291922.1|DVIR
OG0002288	LOC108078813|XP_017028381.1|DKIK	LOC6624139|XP_002047865.2|DVIR
OG0002289	LOC108077475|XP_017026283.1|DKIK	LOC6623221|XP_002046743.2|DVIR, LOC6623251|XP_002046745.1|DVIR
OG0002290	LOC108082715|XP_017033712.1|DKIK	LOC6628971|XP_002051363.1|DVIR
OG0002291	LOC108072933|XP_017019771.1|DKIK	LOC6635939|XP_032291551.1|DVIR
OG0002292	LOC108080732|XP_017031080.1|DKIK	LOC6635956|XP_032292235.1|DVIR
OG0002293	LOC108072441|XP_017019057.1|DKIK	LOC6626122|XP_002050029.2|DVIR
OG0002294	LOC108085035|XP_017036971.1|DKIK	LOC6632783|XP_002055865.1|DVIR
OG0002295	LOC108075848|XP_017023918.1|DKIK	LOC6627602|XP_015028027.2|DVIR
OG0002296	LOC108077150|XP_017025866.1|DKIK	LOC6633964|XP_002057766.2|DVIR
OG0002297	LOC108084192|XP_017035778.1|DKIK	LOC6630203|XP_002053706.1|DVIR
OG0002298	LOC108072130|XP_017018654.1|DKIK	LOC6625548|XP_002049983.1|DVIR
OG0002299	LOC108072928|XP_017019764.1|DKIK	LOC6635913|XP_002059291.1|DVIR
OG0002300	LOC108073627|XP_017020818.1|DKIK	LOC6627945|XP_032293516.1|DVIR
OG0002301	LOC108081527|XP_017032232.1|DKIK	LOC6628213|XP_032293508.1|DVIR
OG0002302	LOC108077192|XP_017025929.1|DKIK	LOC6629194|XP_032293634.1|DVIR
OG0002303	LOC108079459|XP_017029287.1|DKIK	LOC6636013|XP_002059513.1|DVIR
OG0002304	LOC108085258|XP_017037295.1|DKIK	LOC6628577|XP_002051511.1|DVIR
OG0002305	LOC108075012|XP_017022748.1|DKIK	LOC6624224|XP_002047607.1|DVIR
OG0002306	LOC108074858|XP_017022558.1|DKIK	LOC6634379|XP_002057573.3|DVIR
OG0002307	LOC108074551|XP_017022136.1|DKIK	LOC6628443|XP_002052228.2|DVIR
OG0002308	LOC108077141|XP_017025844.1|DKIK	LOC6634031|XP_002057768.1|DVIR
OG0002309	LOC108081365|XP_017032006.1|DKIK	LOC6628100|XP_002052424.1|DVIR
OG0002310	LOC108081414|XP_017032082.1|DKIK	LOC6628028|XP_032293906.1|DVIR
OG0002311	LOC108082780|XP_017033804.1|DKIK	LOC6628327|XP_015028059.1|DVIR
OG0002312	LOC108072490|XP_017019146.1|DKIK	LOC6634330|XP_002057683.1|DVIR
OG0002313	LOC108076513|XP_017024908.1|DKIK	LOC6626623|XP_002049699.2|DVIR
OG0002314	LOC108070815|XP_017016904.1|DKIK	LOC6626806|XP_002050923.1|DVIR
OG0002315	LOC108082326|XP_017033144.1|DKIK	LOC6624831|XP_032292938.1|DVIR
OG0002316	LOC108081976|XP_017032701.1|DKIK	LOC6627974|XP_032294633.1|DVIR
OG0002317	LOC108072752|XP_017019510.1|DKIK	LOC6622655|XP_015031427.1|DVIR
OG0002318	LOC108082836|XP_017033889.1|DKIK	LOC6628661|XP_002051817.1|DVIR
OG0002319	LOC108072617|XP_017019333.1|DKIK	LOC6634362|XP_002057703.1|DVIR
OG0002320	LOC108078153|XP_017027285.1|DKIK	LOC6626277|XP_002050164.1|DVIR
OG0002321	LOC108074705|XP_017022334.1|DKIK	LOC6625950|XP_032292975.1|DVIR
OG0002322	LOC108075784|XP_017023832.1|DKIK	LOC6634055|XP_032293582.1|DVIR
OG0002323	LOC108081447|XP_017032125.1|DKIK, LOC108079493|XP_017029322.1|DKIK	LOC6635638|XP_002059243.1|DVIR
OG0002324	LOC108083272|XP_017034481.1|DKIK	LOC6622062|XP_002047554.2|DVIR
OG0002325	LOC108073516|XP_017020678.1|DKIK	LOC6623601|XP_002047799.2|DVIR
OG0002326	LOC108073512|XP_017020673.1|DKIK	LOC6623534|XP_015031376.1|DVIR
OG0002327	LOC108084858|XP_017036727.1|DKIK	LOC26531536|XP_015027913.1|DVIR
OG0002328	LOC108082681|XP_017033671.1|DKIK	LOC6628299|XP_002051184.1|DVIR
OG0002329	LOC108074448|XP_017021978.1|DKIK	LOC6628256|XP_002052935.1|DVIR
OG0002330	LOC108074439|XP_017021967.1|DKIK	LOC116649761|XP_032294345.1|DVIR
OG0002331	LOC108079154|XP_017028891.1|DKIK	LOC6631879|XP_002054972.1|DVIR
OG0002332	LOC108075294|XP_017023178.1|DKIK	LOC6622348|XP_002047742.1|DVIR
OG0002333	LOC108072349|XP_017018929.1|DKIK	LOC6627257|XP_032291711.1|DVIR
OG0002334	LOC108074568|XP_017022162.1|DKIK	LOC6628590|XP_002051483.2|DVIR
OG0002335	LOC108082571|XP_017033517.1|DKIK	LOC6627145|XP_002048957.2|DVIR
OG0002336	LOC108085541|XP_017037663.1|DKIK	LOC6623037|XP_032291128.1|DVIR
OG0002337	LOC108078100|XP_017027187.1|DKIK	LOC6636462|XP_032291653.1|DVIR, LOC116650814|XP_032291460.1|DVIR
OG0002338	LOC108072860|XP_017019665.1|DKIK	LOC6628626|XP_015028494.1|DVIR
OG0002339	LOC108085352|XP_017037407.1|DKIK	LOC6628249|XP_015028561.1|DVIR
OG0002340	LOC108076117|XP_017024338.1|DKIK	LOC6627551|XP_002052286.2|DVIR
OG0002341	LOC108073144|XP_017020141.1|DKIK	LOC6625590|XP_002051040.2|DVIR
OG0002342	LOC108077405|XP_017026193.1|DKIK	LOC6627616|XP_015028794.1|DVIR
OG0002343	LOC108086246|XP_017038606.1|DKIK	LOC6628673|XP_002051847.2|DVIR
OG0002344	LOC108084691|XP_017036515.1|DKIK	LOC6629054|XP_015028433.1|DVIR
OG0002345	LOC108076757|XP_017025246.1|DKIK	LOC6636329|XP_002059928.3|DVIR
OG0002346	LOC108077427|XP_017026220.1|DKIK	LOC6627295|XP_032293971.1|DVIR
OG0002347	LOC108072420|XP_017019014.1|DKIK	LOC6626765|XP_002050919.1|DVIR
OG0002348	LOC108079615|XP_017029479.1|DKIK	LOC6627562|XP_002052646.1|DVIR
OG0002349	LOC108076758|XP_017025247.1|DKIK	LOC26531264|XP_015024380.1|DVIR
OG0002350	LOC108071781|XP_017018134.1|DKIK	LOC6636328|XP_002059927.1|DVIR
OG0002351	LOC108082587|XP_017033538.1|DKIK	LOC6625636|XP_002050761.1|DVIR
OG0002352	LOC108081833|XP_017032563.1|DKIK	LOC6626008|XP_032291567.1|DVIR
OG0002353	LOC108081464|XP_017032143.1|DKIK	LOC6627490|XP_002051295.2|DVIR
OG0002354	LOC108076260|XP_017024501.1|DKIK	LOC6633987|XP_002057851.2|DVIR
OG0002355	LOC108077269|XP_017026029.1|DKIK, LOC108072463|XP_017019088.1|DKIK	LOC6627306|XP_015028042.1|DVIR
OG0002356	LOC108072572|XP_017019266.1|DKIK	LOC6627693|XP_002052253.1|DVIR
OG0002357	LOC108077785|XP_017026774.1|DKIK	LOC6630941|XP_032296187.1|DVIR
OG0002358	LOC108077055|XP_017025708.1|DKIK	LOC6627420|XP_002052405.1|DVIR
OG0002359	LOC108071751|XP_017018065.1|DKIK	LOC6631726|XP_002055573.1|DVIR
OG0002360	LOC108082161|XP_017032951.1|DKIK	LOC6628896|XP_002052193.1|DVIR
OG0002361	LOC108083060|XP_017034182.1|DKIK	LOC6624508|XP_002048478.1|DVIR
OG0002362	LOC108073646|XP_017020854.1|DKIK	LOC6635621|XP_015024489.1|DVIR
OG0002363	LOC108072856|XP_017019660.1|DKIK	LOC6628624|XP_002052580.1|DVIR
OG0002364	LOC108072843|XP_017019628.1|DKIK	LOC6628622|XP_032294212.1|DVIR
OG0002365	LOC108072845|XP_017019646.1|DKIK	LOC6628634|XP_032294273.1|DVIR
OG0002366	LOC108086199|XP_017038550.1|DKIK	LOC6635663|XP_032294711.1|DVIR
OG0002367	LOC108074498|XP_017022060.1|DKIK	LOC6628503|XP_002051838.1|DVIR
OG0002368	LOC108075787|XP_017023841.1|DKIK	LOC6628239|XP_002051450.1|DVIR
OG0002369	LOC108083408|XP_017034650.1|DKIK	LOC6636135|XP_002059529.1|DVIR
OG0002370	LOC108075361|XP_017023264.1|DKIK	LOC6634025|XP_002057489.1|DVIR
OG0002371	LOC108085270|XP_017037310.1|DKIK, LOC108075339|XP_017023246.1|DKIK	LOC6634024|XP_002057488.1|DVIR
OG0002372	LOC108079600|XP_017029446.1|DKIK	LOC6635660|XP_002059128.2|DVIR
OG0002373	LOC108081413|XP_017032081.1|DKIK	LOC6628446|XP_002051649.1|DVIR
OG0002374	LOC108073436|XP_017020545.1|DKIK	LOC6631124|XP_002054244.1|DVIR
OG0002375	LOC108074074|XP_017021439.1|DKIK	LOC6633148|XP_002056599.1|DVIR
OG0002376	LOC108075842|XP_017023906.1|DKIK	LOC6627540|XP_032294496.1|DVIR
OG0002377	LOC108075577|XP_017023583.1|DKIK	LOC6631052|XP_002054637.1|DVIR
OG0002378	LOC108070419|XP_017016362.1|DKIK	LOC116650461|XP_032290008.1|DVIR, LOC116650464|XP_032290020.1|DVIR, LOC116650468|XP_032290027.1|DVIR, LOC6622586|XP_002048442.1|DVIR
OG0002379	LOC108072551|XP_017019215.1|DKIK	LOC6627843|XP_002051733.1|DVIR, LOC6627700|XP_002052260.2|DVIR
OG0002380	LOC108083781|XP_017035196.1|DKIK	LOC6634815|XP_002058141.1|DVIR
OG0002381	LOC108072878|XP_017019686.1|DKIK	LOC6626323|XP_002050700.1|DVIR
OG0002382	LOC108071776|XP_017018119.1|DKIK	LOC6633950|XP_002057837.1|DVIR, LOC6632063|XP_032296162.1|DVIR
OG0002383	LOC108079883|XP_017029889.1|DKIK	LOC6636856|XP_002060286.1|DVIR
OG0002384	LOC108083520|XP_017034835.1|DKIK	LOC6633324|XP_002057158.2|DVIR
OG0002385	LOC108081319|XP_017031915.1|DKIK	LOC6636210|XP_002059700.2|DVIR
OG0002386	LOC108078311|XP_017027632.1|DKIK	LOC6632505|XP_032289573.1|DVIR
OG0002387	LOC108071333|XP_017017538.1|DKIK	LOC6630311|XP_015027526.1|DVIR
OG0002388	LOC108084172|XP_017035748.1|DKIK	LOC6630274|XP_002053703.2|DVIR
OG0002389	LOC108080297|XP_017030463.1|DKIK	LOC6631024|XP_002053829.1|DVIR
OG0002390	LOC108076893|XP_017025414.1|DKIK	LOC6627780|XP_002052019.1|DVIR
OG0002391	LOC108078371|XP_017027687.1|DKIK	LOC6626101|XP_002049518.1|DVIR
OG0002392	LOC108071878|XP_017018295.1|DKIK	LOC6636559|XP_002060063.1|DVIR
OG0002393	LOC108079903|XP_017029923.1|DKIK	LOC6623907|XP_002046260.1|DVIR
OG0002394	LOC108081241|XP_017031808.1|DKIK	LOC6632749|XP_002056472.1|DVIR
OG0002395	LOC108081507|XP_017032214.1|DKIK	LOC6630326|XP_032291226.1|DVIR
OG0002396	LOC108078158|XP_017027297.1|DKIK	LOC6636466|XP_002059915.2|DVIR
OG0002397	LOC108079282|XP_017029068.1|DKIK	LOC6626274|XP_002050040.1|DVIR
OG0002398	LOC108083519|XP_017034834.1|DKIK	LOC6636035|XP_002059640.2|DVIR
OG0002399	LOC108085081|XP_017037040.1|DKIK	LOC6624954|XP_002049178.2|DVIR
OG0002400	LOC108073045|XP_017019997.1|DKIK	LOC6625514|XP_002050096.2|DVIR
OG0002401	LOC108085327|XP_017037371.1|DKIK	LOC6636255|XP_002059724.1|DVIR
OG0002402	LOC108081251|XP_017031825.1|DKIK	LOC6630328|XP_015027203.1|DVIR
OG0002403	LOC108080904|XP_017031297.1|DKIK	LOC6630327|XP_015027204.1|DVIR
OG0002404	LOC108073449|XP_017020562.1|DKIK	LOC6630615|XP_002053744.1|DVIR
OG0002405	LOC108075392|XP_017023291.1|DKIK	LOC6633048|XP_002056756.2|DVIR
OG0002406	LOC108071544|XP_017017809.1|DKIK	LOC6623969|XP_002046248.1|DVIR
OG0002407	LOC108084996|XP_017036910.1|DKIK	LOC6629462|XP_002053879.2|DVIR
OG0002408	LOC108075604|XP_017023625.1|DKIK	LOC6630673|XP_002054631.1|DVIR
OG0002409	LOC108075152|XP_017022926.1|DKIK	LOC116650712|XP_032291061.1|DVIR, LOC6623854|XP_032294446.1|DVIR
OG0002410	LOC108078623|XP_017028073.1|DKIK	LOC6632449|XP_002056512.2|DVIR
OG0002411	LOC108072082|XP_017018582.1|DKIK	LOC6632463|XP_002056309.1|DVIR
OG0002412	LOC108085784|XP_017038022.1|DKIK, LOC108085783|XP_017038021.1|DKIK	LOC26530873|XP_015027833.1|DVIR
OG0002413	LOC108075119|XP_017022891.1|DKIK, LOC108083560|XP_017034904.1|DKIK	LOC6625705|XP_002050326.1|DVIR, LOC6633768|XP_002056954.1|DVIR
OG0002414	LOC108080654|XP_017030966.1|DKIK	LOC6622759|XP_002047041.1|DVIR
OG0002415	LOC108080468|XP_017030694.1|DKIK	LOC6632358|XP_032289806.1|DVIR
OG0002416	LOC108072161|XP_017018699.1|DKIK	LOC6636239|XP_002059753.1|DVIR
OG0002417	LOC108079674|XP_017029561.1|DKIK	LOC6635656|XP_002059124.1|DVIR
OG0002418	LOC108072903|XP_017019719.1|DKIK	LOC6629306|XP_032288767.1|DVIR
OG0002419	LOC108080377|XP_017030588.1|DKIK	LOC6633619|XP_002057188.1|DVIR
OG0002420	LOC108073944|XP_017021246.1|DKIK	LOC6622241|XP_015031089.1|DVIR
OG0002421	LOC108073173|XP_017020167.1|DKIK	LOC6629337|XP_002053314.2|DVIR
OG0002422	LOC108077697|XP_017026625.1|DKIK	LOC6632861|XP_002056672.1|DVIR
OG0002423	LOC108083117|XP_017034270.1|DKIK	LOC6622865|XP_002048538.1|DVIR
OG0002424	LOC108077341|XP_017026122.1|DKIK, LOC108079412|XP_017029231.1|DKIK, LOC108084516|XP_017036238.1|DKIK	LOC6636181|XP_002059671.1|DVIR
OG0002425	LOC108079428|XP_017029248.1|DKIK	LOC6631771|XP_002055179.1|DVIR
OG0002426	LOC108073383|XP_017020453.1|DKIK	LOC6623510|XP_032291053.1|DVIR
OG0002427	LOC108085518|XP_017037638.1|DKIK	LOC6636219|XP_002059720.1|DVIR
OG0002428	LOC108080085|XP_017030171.1|DKIK	LOC6634778|XP_032296433.1|DVIR
OG0002429	LOC108075082|XP_017022853.1|DKIK	LOC6623218|XP_032290786.1|DVIR
OG0002430	LOC108081330|XP_017031956.1|DKIK	LOC6625421|XP_032292787.1|DVIR
OG0002431	LOC108076620|XP_017025036.1|DKIK	LOC6627097|XP_002049941.1|DVIR
OG0002432	LOC108071234|XP_017017406.1|DKIK	LOC6634634|XP_002058033.3|DVIR
OG0002433	LOC108073198|XP_017020206.1|DKIK	LOC6634879|XP_032289358.1|DVIR
OG0002434	LOC108083203|XP_017034396.1|DKIK	LOC6635252|XP_002058760.3|DVIR, LOC116652372|XP_032296714.1|DVIR
OG0002435	LOC108083815|XP_017035250.1|DKIK	LOC6636008|XP_032296080.1|DVIR
OG0002436	LOC108085126|XP_017037117.1|DKIK	LOC6624962|XP_002049323.2|DVIR
OG0002437	LOC108080851|XP_017031242.1|DKIK	LOC6626920|XP_032292897.1|DVIR
OG0002438	LOC108079408|XP_017029224.1|DKIK	LOC6631555|XP_032295851.1|DVIR
OG0002439	LOC108075871|XP_017023963.1|DKIK	LOC6628179|XP_002051449.1|DVIR
OG0002440	LOC108080590|XP_017030884.1|DKIK, LOC108080684|XP_017031006.1|DKIK	LOC6624642|XP_002048396.2|DVIR
OG0002441	LOC108078226|XP_017027414.1|DKIK	LOC6625414|XP_002049291.2|DVIR
OG0002442	LOC108078201|XP_017027374.1|DKIK	LOC6627246|XP_002049167.1|DVIR
OG0002443	LOC108078499|XP_017027885.1|DKIK	LOC6626684|XP_032292742.1|DVIR
OG0002444	LOC108085145|XP_017037157.1|DKIK	LOC6627272|XP_002049914.1|DVIR
OG0002445	LOC108079861|XP_017029865.1|DKIK	LOC6625142|XP_002049551.1|DVIR
OG0002446	LOC108076379|XP_017024680.1|DKIK	LOC6625012|XP_002049762.1|DVIR
OG0002447	LOC108070425|XP_017016371.1|DKIK	LOC6622696|XP_002048457.2|DVIR
OG0002448	LOC108072381|XP_017018970.1|DKIK	LOC6626251|XP_002048935.1|DVIR
OG0002449	LOC108076284|XP_017024523.1|DKIK	LOC6625377|XP_002048993.3|DVIR, LOC6625375|XP_032293333.1|DVIR
OG0002450	LOC108077854|XP_017026875.1|DKIK	LOC6629957|XP_002053615.1|DVIR
OG0002451	LOC108082449|XP_017033309.1|DKIK	LOC6626514|XP_015029625.2|DVIR
OG0002452	LOC108077957|XP_017026986.1|DKIK	LOC6626149|XP_002050904.1|DVIR
OG0002453	LOC108078375|XP_017027696.1|DKIK	LOC6626148|XP_032291746.1|DVIR
OG0002454	LOC108072799|XP_017019571.1|DKIK	LOC6622957|XP_002047083.1|DVIR
OG0002455	LOC108072797|XP_017019570.1|DKIK	LOC6622966|XP_015031237.1|DVIR
OG0002456	LOC108086042|XP_017038351.1|DKIK	LOC6627135|XP_032292976.1|DVIR
OG0002457	LOC108078248|XP_017027460.1|DKIK	LOC6626186|XP_015029983.1|DVIR
OG0002458	LOC108082869|XP_017033936.1|DKIK	LOC6628696|XP_032293495.1|DVIR
OG0002459	LOC108070830|XP_017016937.1|DKIK	LOC6635347|XP_002058874.2|DVIR
OG0002460	LOC108070766|XP_017016853.1|DKIK	LOC6627195|XP_002049440.1|DVIR
OG0002461	LOC108076295|XP_017024556.1|DKIK	LOC6625381|XP_002049491.1|DVIR
OG0002462	LOC108082475|XP_017033357.1|DKIK	LOC6635370|XP_032293054.1|DVIR
OG0002463	LOC108072122|XP_017018639.1|DKIK	LOC6625976|XP_002049991.1|DVIR
OG0002464	LOC108078199|XP_017027369.1|DKIK	LOC6627244|XP_002049165.1|DVIR
OG0002465	LOC108071388|XP_017017621.1|DKIK	LOC6625051|XP_002049172.1|DVIR
OG0002466	LOC108085199|XP_017037201.1|DKIK	LOC6636225|XP_015024116.1|DVIR
OG0002467	LOC108085984|XP_017038274.1|DKIK	LOC6623886|XP_002047380.1|DVIR
OG0002468	LOC108075305|XP_017023197.1|DKIK	LOC6624432|XP_002047474.3|DVIR
OG0002469	LOC108084371|XP_017036040.1|DKIK	LOC6634899|XP_002058487.1|DVIR, LOC116651855|XP_032294940.1|DVIR
OG0002470	LOC108082441|XP_017033300.1|DKIK	LOC116651652|XP_032294342.1|DVIR, LOC6624988|XP_002048919.1|DVIR
OG0002471	LOC108078146|XP_017027277.1|DKIK	LOC6625519|XP_002048995.1|DVIR
OG0002472	LOC108082598|XP_017033555.1|DKIK	LOC116649771|XP_032292967.1|DVIR, LOC6626226|XP_032293125.1|DVIR
OG0002473	LOC108073140|XP_017020134.1|DKIK	LOC6626281|XP_002049219.1|DVIR
OG0002474	LOC108083067|XP_017034192.1|DKIK	LOC6622527|XP_032290032.1|DVIR
OG0002475	LOC108085907|XP_017038164.1|DKIK	LOC6632621|XP_032289526.1|DVIR
OG0002476	LOC108085575|XP_017037708.1|DKIK, LOC108073452|XP_017020577.1|DKIK, LOC108078324|XP_017027612.1|DKIK	LOC6627046|XP_002050076.1|DVIR
OG0002477	LOC108084018|XP_017035523.1|DKIK	LOC6625326|XP_002049092.1|DVIR
OG0002478	LOC108082539|XP_017033464.1|DKIK	LOC6635355|XP_032293341.1|DVIR
OG0002479	LOC108072990|XP_017019927.1|DKIK	LOC6626954|XP_002049406.2|DVIR
OG0002480	LOC108075352|XP_017023249.1|DKIK	LOC6635312|XP_002058847.2|DVIR
OG0002481	LOC108076103|XP_017024316.1|DKIK	LOC6633495|XP_002057354.1|DVIR
OG0002482	LOC108080847|XP_017031239.1|DKIK	LOC6626319|XP_002049526.1|DVIR
OG0002483	LOC108072188|XP_017018734.1|DKIK	LOC6624975|XP_002049956.2|DVIR, LOC116649724|XP_032288816.1|DVIR
OG0002484	LOC108073015|XP_017019962.1|DKIK	LOC6626776|XP_002050089.1|DVIR
OG0002485	LOC108078514|XP_017027907.1|DKIK	LOC6635360|XP_002058906.1|DVIR
OG0002486	LOC108082997|XP_017034108.1|DKIK	LOC6622819|XP_002048016.2|DVIR
OG0002487	LOC108079337|XP_017029133.1|DKIK	LOC6627307|XP_032293529.1|DVIR
OG0002488	LOC108085209|XP_017037227.1|DKIK	LOC6626699|XP_002049899.1|DVIR
OG0002489	LOC108083157|XP_017034332.1|DKIK	LOC6622383|XP_002047495.2|DVIR
OG0002490	LOC108084029|XP_017035535.1|DKIK	LOC6625324|XP_032293089.1|DVIR
OG0002491	LOC108084764|XP_017036570.1|DKIK	LOC6624330|XP_032290019.1|DVIR, LOC6623227|XP_002048668.1|DVIR
OG0002492	LOC108082406|XP_017033243.1|DKIK	LOC6625213|XP_002049579.1|DVIR
OG0002493	LOC108078524|XP_017027923.1|DKIK	LOC6625936|XP_002048904.3|DVIR
OG0002494	LOC108073167|XP_017020163.1|DKIK	LOC6632765|XP_032289688.1|DVIR
OG0002495	LOC108073147|XP_017020145.1|DKIK	LOC6626491|XP_002049690.1|DVIR
OG0002496	LOC108085855|XP_017038102.1|DKIK	LOC6630434|XP_002053475.1|DVIR
OG0002497	LOC108078606|XP_017028016.1|DKIK	LOC6623667|XP_002046197.1|DVIR
OG0002499	LOC108080404|XP_017030621.1|DKIK, LOC108080775|XP_017031131.1|DKIK, LOC108072818|XP_017019601.1|DKIK	LOC6623060|XP_002047097.1|DVIR
OG0002500	LOC108084168|XP_017035738.1|DKIK, LOC108083870|XP_017035348.1|DKIK	LOC6633007|XP_002056129.2|DVIR
OG0002501	LOC108085432|XP_017037517.1|DKIK	LOC6632477|XP_002056290.1|DVIR, LOC6633230|XP_002056288.2|DVIR, LOC6635710|XP_002059259.1|DVIR
OG0002502	LOC108078041|XP_017027091.1|DKIK	LOC6625394|XP_002050139.1|DVIR
OG0002503	LOC108085600|XP_017037762.1|DKIK, LOC108074725|XP_017022365.1|DKIK	LOC116650439|XP_032289982.1|DVIR, LOC116650455|XP_032290000.1|DVIR, LOC116652284|XP_032296481.1|DVIR, LOC26531142|XP_015027866.1|DVIR
OG0002504	LOC108070380|XP_017016319.1|DKIK, LOC108070411|XP_017016353.1|DKIK, LOC108070377|XP_017016315.1|DKIK, LOC108070378|XP_017016317.1|DKIK, LOC108070379|XP_017016318.1|DKIK	LOC6622635|XP_002048446.1|DVIR
OG0002505	LOC108082608|XP_017033576.1|DKIK	LOC6625642|XP_002050312.1|DVIR
OG0002508	LOC108080526|XP_017030813.1|DKIK	LOC6632167|XP_015026462.1|DVIR
OG0002509	LOC108078384|XP_017027712.1|DKIK	LOC6625947|XP_002050344.1|DVIR
OG0002510	LOC108079864|XP_017029864.1|DKIK	LOC116651813|XP_032294774.1|DVIR, LOC6631778|XP_002055186.1|DVIR
OG0002511	LOC108074090|XP_017021465.1|DKIK	LOC6630584|XP_002053856.1|DVIR
OG0002512	LOC108081027|XP_017031481.1|DKIK	LOC6636244|XP_032290094.1|DVIR
OG0002513	LOC108081188|XP_017031735.1|DKIK	LOC6630047|XP_032295129.1|DVIR
OG0002514	LOC108073931|XP_017021222.1|DKIK	LOC6622802|XP_002047051.1|DVIR
OG0002516	LOC108082746|XP_017033750.1|DKIK	LOC6632985|XP_002056488.1|DVIR
