Orthogroup	DKIK.longest_only	DBIA.longest_only
OG0000238	LOC108074781|XP_017022447.1|DKIK	LOC108033954|XP_016964137.1|DBIA
OG0000239	LOC108081604|XP_017032311.1|DKIK	LOC108036677|XP_016968451.1|DBIA, LOC108036655|XP_016968428.1|DBIA
OG0000239	LOC108081505|XP_017032212.1|DKIK	LOC108024831|XP_016950452.1|DBIA
OG0000239	LOC108081219|XP_017031785.1|DKIK	LOC108027322|XP_016954216.1|DBIA
OG0000240	LOC108080444|XP_017030669.1|DKIK	LOC108032068|XP_016961375.1|DBIA
OG0000240	LOC108080454|XP_017030680.1|DKIK	LOC108032118|XP_016961440.1|DBIA
OG0000240	LOC108080483|XP_017030725.1|DKIK	LOC108027311|XP_016954194.1|DBIA
OG0000241	LOC108083050|XP_017034167.1|DKIK	LOC108030565|XP_016958952.1|DBIA
OG0000243	LOC108080871|XP_017031263.1|DKIK	LOC108027136|XP_016953842.1|DBIA
OG0000243	LOC108078594|XP_017028003.1|DKIK	LOC108030553|XP_016958935.1|DBIA
OG0000244	LOC108075761|XP_017023809.1|DKIK, LOC108075701|XP_017023714.1|DKIK	LOC108032260|XP_016961615.1|DBIA, LOC108031119|XP_016959820.1|DBIA
OG0000244	LOC108075759|XP_017023806.1|DKIK	LOC108032229|XP_016961581.1|DBIA
OG0000246	LOC108076294|XP_017024554.1|DKIK	LOC108022548|XP_016947021.1|DBIA
OG0000247	LOC108073760|XP_017021014.1|DKIK, LOC108073841|XP_017021111.1|DKIK, LOC108073761|XP_017021015.1|DKIK	LOC108035393|XP_016966495.1|DBIA
OG0000247	LOC108074009|XP_017021360.1|DKIK, LOC108073995|XP_017021337.1|DKIK	LOC108035601|XP_016966768.1|DBIA
OG0000248	LOC108071937|XP_017018391.1|DKIK	LOC108028594|XP_016955997.1|DBIA
OG0000249	LOC108079637|XP_017029512.1|DKIK	LOC108036109|XP_016967572.1|DBIA
OG0000249	LOC108079636|XP_017029511.1|DKIK	LOC108036108|XP_016967571.1|DBIA
OG0000249	LOC108079527|XP_017029353.1|DKIK	LOC108036107|XP_016967570.1|DBIA
OG0000250	LOC108077217|XP_017025961.1|DKIK	LOC108036776|XP_016968604.1|DBIA
OG0000250	LOC108077227|XP_017025974.1|DKIK	LOC108036784|XP_016968616.1|DBIA
OG0000250	LOC108077296|XP_017026064.1|DKIK	LOC108036775|XP_016968603.1|DBIA
OG0000251	LOC108079280|XP_017029065.1|DKIK	LOC108024144|XP_016949420.1|DBIA
OG0000251	LOC108070772|XP_017016860.1|DKIK	LOC108022281|XP_016946629.1|DBIA
OG0000251	LOC108077502|XP_017026320.1|DKIK	LOC108029458|XP_016957202.1|DBIA
OG0000252	LOC108072272|XP_017018828.1|DKIK	LOC108022303|XP_016946652.1|DBIA
OG0000252	LOC108072253|XP_017018805.1|DKIK	LOC108022148|XP_016946479.1|DBIA
OG0000252	LOC108072268|XP_017018823.1|DKIK	LOC108022309|XP_016946658.1|DBIA
OG0000253	LOC108076608|XP_017025011.1|DKIK	LOC108029908|XP_016957888.1|DBIA
OG0000253	LOC108076610|XP_017025013.1|DKIK	LOC108029930|XP_016957913.1|DBIA
OG0000253	LOC108076796|XP_017025307.1|DKIK, LOC108076797|XP_017025308.1|DKIK, LOC108076600|XP_017025003.1|DKIK	LOC108029929|XP_016957912.1|DBIA
OG0000254	LOC108075387|XP_017023287.1|DKIK	LOC108031012|XP_016959700.1|DBIA, LOC108031013|XP_016959702.1|DBIA, LOC108031014|XP_016959703.1|DBIA
OG0000254	LOC108075388|XP_017023288.1|DKIK, LOC108075389|XP_017023289.1|DKIK	LOC108031011|XP_016959699.1|DBIA
OG0000254	LOC108085076|XP_017037035.1|DKIK	LOC108022055|XP_016946389.1|DBIA
OG0000255	LOC108077954|XP_017026983.1|DKIK, LOC108074698|XP_017022328.1|DKIK	LOC108022609|XP_016947134.1|DBIA
OG0000255	LOC108074697|XP_017022327.1|DKIK	LOC108023004|XP_016947724.1|DBIA, LOC108022610|XP_016947135.1|DBIA
OG0000256	LOC108082489|XP_017033392.1|DKIK	LOC108030226|XP_016958505.1|DBIA
OG0000256	LOC108082589|XP_017033541.1|DKIK	LOC108030295|XP_016958616.1|DBIA
OG0000257	LOC108082626|XP_017033595.1|DKIK	LOC108026531|XP_016952968.1|DBIA
OG0000258	LOC108081327|XP_017031954.1|DKIK	LOC108030040|XP_016958101.1|DBIA
OG0000258	LOC108081326|XP_017031953.1|DKIK	LOC108030039|XP_016958100.1|DBIA
OG0000259	LOC108080958|XP_017031362.1|DKIK	LOC108024305|XP_016949696.1|DBIA, LOC108024367|XP_016949760.1|DBIA
OG0000259	LOC108082696|XP_017033691.1|DKIK	LOC108036705|XP_016968489.1|DBIA, LOC108036706|XP_016968492.1|DBIA
OG0000259	LOC108082884|XP_017033955.1|DKIK	LOC108033391|XP_016963199.1|DBIA
OG0000260	LOC108070845|XP_017016965.1|DKIK	LOC108029581|XP_016957434.1|DBIA
OG0000260	LOC108073169|XP_017020165.1|DKIK	LOC108026060|XP_016952243.1|DBIA
OG0000260	LOC108070849|XP_017016969.1|DKIK	LOC108029587|XP_016957441.1|DBIA
OG0000261	LOC108081381|XP_017032027.1|DKIK	LOC108029062|XP_016956620.1|DBIA, LOC108029066|XP_016956625.1|DBIA
OG0000261	LOC108081380|XP_017032026.1|DKIK	LOC108029067|XP_016956626.1|DBIA
OG0000262	LOC108071577|XP_017017847.1|DKIK	LOC108028657|XP_016956072.1|DBIA, LOC108028536|XP_016955922.1|DBIA
OG0000262	LOC108081794|XP_017032509.1|DKIK	LOC108030253|XP_016958561.1|DBIA, LOC108030274|XP_016958589.1|DBIA
OG0000263	LOC108082318|XP_017033137.1|DKIK	LOC108022977|XP_016947690.1|DBIA
OG0000263	LOC108071576|XP_017017846.1|DKIK	LOC108028756|XP_016956217.1|DBIA
OG0000264	LOC108085920|XP_017038184.1|DKIK	LOC108032965|XP_016962525.1|DBIA, LOC108032964|XP_016962523.1|DBIA
OG0000264	LOC108085319|XP_017037363.1|DKIK	LOC108025267|XP_016951117.1|DBIA
OG0000265	LOC108078453|XP_017027835.1|DKIK	LOC108028014|XP_016955137.1|DBIA, LOC108023109|XP_016947864.1|DBIA, LOC108022360|XP_016946731.1|DBIA, LOC108036181|XP_016967660.1|DBIA, LOC108029853|XP_016957831.1|DBIA, LOC108028106|XP_016955241.1|DBIA
OG0000266	LOC108074791|XP_017022458.1|DKIK	LOC108036726|XP_016968514.1|DBIA
OG0000266	LOC108076822|XP_017025343.1|DKIK	LOC108030456|XP_016958838.1|DBIA
OG0000266	LOC108076581|XP_017024980.1|DKIK	LOC108030454|XP_016958836.1|DBIA
OG0000267	LOC108073743|XP_017020995.1|DKIK	LOC108025486|XP_016951489.1|DBIA
OG0000267	LOC108073671|XP_017020886.1|DKIK	LOC108025058|XP_016950803.1|DBIA
OG0000268	LOC108070643|XP_017016700.1|DKIK	LOC108027030|XP_016953716.1|DBIA
OG0000268	LOC108070637|XP_017016692.1|DKIK	LOC108027027|XP_016953711.1|DBIA
OG0000269	LOC108071277|XP_017017458.1|DKIK	LOC108024719|XP_016950299.1|DBIA
OG0000269	LOC108073190|XP_017020191.1|DKIK	LOC108026112|XP_016952301.1|DBIA
OG0000270	LOC108076210|XP_017024437.1|DKIK	LOC108022221|XP_016946564.1|DBIA
OG0000271	LOC108082245|XP_017033074.1|DKIK	LOC108027100|XP_016953810.1|DBIA
OG0000271	LOC108070856|XP_017016976.1|DKIK	LOC108022637|XP_016947181.1|DBIA
OG0000272	LOC108070586|XP_017016631.1|DKIK	LOC108034828|XP_016965426.1|DBIA, LOC108028011|XP_016955129.1|DBIA
OG0000272	LOC108072385|XP_017018983.1|DKIK	LOC108024900|XP_016950550.1|DBIA
OG0000273	LOC108081046|XP_017031505.1|DKIK	LOC108026225|XP_016952546.1|DBIA
OG0000273	LOC108077044|XP_017025666.1|DKIK	LOC108033841|XP_016963956.1|DBIA
OG0000273	LOC108077753|XP_017026715.1|DKIK	LOC108031493|XP_016960475.1|DBIA
OG0000274	LOC108076378|XP_017024678.1|DKIK	LOC108022261|XP_016946609.1|DBIA, LOC108022214|XP_016946556.1|DBIA
OG0000274	LOC108070911|XP_017017056.1|DKIK	LOC108029405|XP_016957127.1|DBIA
OG0000276	LOC108082549|XP_017033478.1|DKIK	LOC108036204|XP_016967685.1|DBIA
OG0000276	LOC108071987|XP_017018450.1|DKIK, LOC108079570|XP_017029401.1|DKIK	LOC108036238|XP_016967735.1|DBIA, LOC108036431|XP_016968058.1|DBIA, LOC108029873|XP_016957852.1|DBIA
OG0000277	LOC108074492|XP_017022055.1|DKIK	LOC108031016|XP_016959705.1|DBIA
OG0000277	LOC108073283|XP_017020327.1|DKIK	LOC108031018|XP_016959707.1|DBIA
OG0000277	LOC108073371|XP_017020424.1|DKIK	LOC108031017|XP_016959706.1|DBIA
OG0000278	LOC108078516|XP_017027911.1|DKIK	LOC108023188|XP_016947920.1|DBIA, LOC108027843|XP_016954926.1|DBIA, LOC108029925|XP_016957909.1|DBIA, LOC108023183|XP_016947914.1|DBIA, LOC108029963|XP_016957954.1|DBIA, LOC108033212|XP_016962953.1|DBIA, LOC108025004|XP_016950749.1|DBIA, LOC108032830|XP_016962335.1|DBIA, LOC108032459|XP_016961774.1|DBIA, LOC108032758|XP_016962240.1|DBIA
OG0000279	LOC108077546|XP_017026427.1|DKIK	LOC108034543|XP_016964958.1|DBIA
OG0000279	LOC108077549|XP_017026430.1|DKIK	LOC108035560|XP_016966717.1|DBIA
OG0000280	LOC108083747|XP_017035152.1|DKIK	LOC108024926|XP_016950613.1|DBIA
OG0000280	LOC108083748|XP_017035153.1|DKIK	LOC108024924|XP_016950611.1|DBIA
OG0000280	LOC108083645|XP_017035005.1|DKIK	LOC108024925|XP_016950612.1|DBIA
OG0000281	LOC108079108|XP_017028835.1|DKIK	LOC108028614|XP_016956023.1|DBIA
OG0000281	LOC108076576|XP_017024978.1|DKIK	LOC108025647|XP_016951674.1|DBIA
OG0000281	LOC108085220|XP_017037240.1|DKIK	LOC108027527|XP_016954460.1|DBIA
OG0000282	LOC108073291|XP_017020335.1|DKIK	LOC108035460|XP_016966590.1|DBIA
OG0000282	LOC108071670|XP_017017964.1|DKIK	LOC108024080|XP_016949344.1|DBIA
OG0000282	LOC108073266|XP_017020312.1|DKIK	LOC108034387|XP_016964757.1|DBIA
OG0000283	LOC108082387|XP_017033219.1|DKIK	LOC108029964|XP_016957956.1|DBIA
OG0000283	LOC108084994|XP_017036909.1|DKIK	LOC108025232|XP_016951068.1|DBIA
OG0000284	LOC108075930|XP_017024057.1|DKIK	LOC108032684|XP_016962148.1|DBIA
OG0000284	LOC108075953|XP_017024088.1|DKIK	LOC108032798|XP_016962293.1|DBIA
OG0000285	LOC108082613|XP_017033582.1|DKIK	LOC108030288|XP_016958608.1|DBIA
OG0000285	LOC108082604|XP_017033567.1|DKIK	LOC108030289|XP_016958609.1|DBIA
OG0000286	LOC108075409|XP_017023326.1|DKIK	LOC108033818|XP_016963931.1|DBIA
OG0000286	LOC108075432|XP_017023350.1|DKIK	LOC108033820|XP_016963933.1|DBIA
OG0000286	LOC108075434|XP_017023366.1|DKIK	LOC108033821|XP_016963935.1|DBIA
OG0000287	LOC108085928|XP_017038197.1|DKIK	LOC108033109|XP_016962801.1|DBIA
OG0000287	LOC108085930|XP_017038199.1|DKIK	LOC108033112|XP_016962804.1|DBIA
OG0000287	LOC108085932|XP_017038200.1|DKIK	LOC108033113|XP_016962805.1|DBIA
OG0000288	LOC108086151|XP_017038505.1|DKIK	LOC108032328|XP_016961626.1|DBIA
OG0000288	LOC108086171|XP_017038525.1|DKIK	LOC108032558|XP_016961927.1|DBIA
OG0000288	LOC108086143|XP_017038493.1|DKIK	LOC108032329|XP_016961628.1|DBIA
OG0000288	LOC108086134|XP_017038480.1|DKIK	LOC108032331|XP_016961630.1|DBIA, LOC108032559|XP_016961928.1|DBIA, LOC108032330|XP_016961629.1|DBIA
OG0000289	LOC108078570|XP_017027979.1|DKIK	LOC108035261|XP_016966308.1|DBIA
OG0000289	LOC108071869|XP_017018286.1|DKIK	LOC108034600|XP_016965022.1|DBIA
OG0000289	LOC108078571|XP_017027980.1|DKIK	LOC108035266|XP_016966313.1|DBIA
OG0000290	LOC108085079|XP_017037038.1|DKIK	LOC108022051|XP_016946385.1|DBIA
OG0000290	LOC108085077|XP_017037036.1|DKIK	LOC108022542|XP_016947009.1|DBIA, LOC108022054|XP_016946388.1|DBIA, LOC108022053|XP_016946387.1|DBIA
OG0000290	LOC108085078|XP_017037037.1|DKIK	LOC108022052|XP_016946386.1|DBIA
OG0000291	LOC108074013|XP_017021368.1|DKIK	LOC108028261|XP_016955442.1|DBIA
OG0000291	LOC108072699|XP_017019424.1|DKIK, LOC108072665|XP_017019389.1|DKIK, LOC108075134|XP_017022906.1|DKIK	LOC108035587|XP_016966747.1|DBIA
OG0000291	LOC108083020|XP_017034137.1|DKIK	LOC108028299|XP_016955510.1|DBIA
OG0000291	LOC108073813|XP_017021077.1|DKIK, LOC108073814|XP_017021078.1|DKIK, LOC108073811|XP_017021075.1|DKIK	LOC108034645|XP_016965071.1|DBIA
OG0000292	LOC108077952|XP_017026981.1|DKIK	LOC108023054|XP_016947790.1|DBIA
OG0000292	LOC108070424|XP_017016368.1|DKIK	LOC108035910|XP_016967166.1|DBIA
OG0000293	LOC108080970|XP_017031372.1|DKIK	LOC108024441|XP_016949848.1|DBIA
OG0000293	LOC108077233|XP_017025980.1|DKIK	LOC108034057|XP_016964301.1|DBIA
OG0000293	LOC108080907|XP_017031300.1|DKIK	LOC108024468|XP_016949876.1|DBIA
OG0000294	LOC108075867|XP_017023958.1|DKIK	LOC108032544|XP_016961911.1|DBIA
OG0000294	LOC108075232|XP_017023074.1|DKIK	LOC108025698|XP_016951724.1|DBIA
OG0000296	LOC108081851|XP_017032581.1|DKIK	LOC108033475|XP_016963302.1|DBIA
OG0000296	LOC108079091|XP_017028806.1|DKIK	LOC108028376|XP_016955663.1|DBIA
OG0000296	LOC108078406|XP_017027752.1|DKIK	LOC108025863|XP_016952020.1|DBIA
OG0000297	LOC108070740|XP_017016825.1|DKIK	LOC108029437|XP_016957173.1|DBIA
OG0000297	LOC108070805|XP_017016895.1|DKIK	LOC108029737|XP_016957712.1|DBIA
OG0000298	LOC108085760|XP_017037989.1|DKIK, LOC108074277|XP_017021742.1|DKIK	LOC108025643|XP_016951668.1|DBIA
OG0000298	LOC108085761|XP_017037991.1|DKIK	LOC108025663|XP_016951691.1|DBIA
OG0000298	LOC108080677|XP_017030999.1|DKIK	LOC108025670|XP_016951697.1|DBIA
OG0000299	LOC108074087|XP_017021458.1|DKIK	LOC108024823|XP_016950445.1|DBIA
OG0000299	LOC108074100|XP_017021484.1|DKIK	LOC108023002|XP_016947727.1|DBIA
OG0000300	LOC108080622|XP_017030935.1|DKIK	LOC108028563|XP_016955958.1|DBIA
OG0000300	LOC108080562|XP_017030856.1|DKIK	LOC108028562|XP_016955957.1|DBIA
OG0000300	LOC108080561|XP_017030855.1|DKIK	LOC108027973|XP_016955087.1|DBIA
OG0000301	LOC108082627|XP_017033598.1|DKIK	LOC108036021|XP_016967436.1|DBIA
OG0000301	LOC108079664|XP_017029550.1|DKIK	LOC108033297|XP_016963053.1|DBIA
OG0000302	LOC108085812|XP_017038051.1|DKIK	LOC108028316|XP_016955534.1|DBIA
OG0000302	LOC108085813|XP_017038052.1|DKIK	LOC108028317|XP_016955535.1|DBIA
OG0000303	LOC108073832|XP_017021100.1|DKIK	LOC108030534|XP_016958916.1|DBIA
OG0000303	LOC108082962|XP_017034073.1|DKIK	LOC108035817|XP_016967054.1|DBIA
OG0000303	LOC108079673|XP_017029560.1|DKIK	LOC108036768|XP_016968597.1|DBIA
OG0000304	LOC108085056|XP_017037005.1|DKIK	LOC108023883|XP_016949056.1|DBIA
OG0000304	LOC108084904|XP_017036788.1|DKIK	LOC108023888|XP_016949063.1|DBIA
OG0000305	LOC108083033|XP_017034151.1|DKIK	LOC108030706|XP_016959235.1|DBIA
OG0000305	LOC108082983|XP_017034094.1|DKIK	LOC108030533|XP_016958915.1|DBIA
OG0000306	LOC108072241|XP_017018791.1|DKIK	LOC108022207|XP_016946550.1|DBIA
OG0000306	LOC108072394|XP_017018990.1|DKIK	LOC108022177|XP_016946518.1|DBIA
OG0000306	LOC108084476|XP_017036185.1|DKIK	LOC108025790|XP_016951909.1|DBIA
OG0000307	LOC108084833|XP_017036688.1|DKIK	LOC108023926|XP_016949103.1|DBIA
OG0000307	LOC108083682|XP_017035048.1|DKIK	LOC108024569|XP_016950055.1|DBIA
OG0000308	LOC108085728|XP_017037945.1|DKIK	LOC108032050|XP_016961351.1|DBIA
OG0000308	LOC108074846|XP_017022543.1|DKIK	LOC108036120|XP_016967594.1|DBIA
OG0000309	LOC108077646|XP_017026548.1|DKIK	LOC108031164|XP_016959872.1|DBIA
OG0000309	LOC108077643|XP_017026546.1|DKIK, LOC108077853|XP_017026874.1|DKIK	LOC108031420|XP_016960309.1|DBIA, LOC108031419|XP_016960308.1|DBIA, LOC108031181|XP_016959890.1|DBIA
OG0000310	LOC108071755|XP_017018069.1|DKIK, LOC108072532|XP_017019195.1|DKIK, LOC108072535|XP_017019197.1|DKIK	LOC108023928|XP_016949101.1|DBIA, LOC108028215|XP_016955368.1|DBIA
OG0000311	LOC108083694|XP_017035069.1|DKIK	LOC108031849|XP_016961091.1|DBIA
OG0000311	LOC108071302|XP_017017497.1|DKIK	LOC108031402|XP_016960275.1|DBIA
OG0000311	LOC108080140|XP_017030263.1|DKIK	LOC108027582|XP_016954585.1|DBIA
OG0000312	LOC108082222|XP_017033048.1|DKIK	LOC108032655|XP_016962100.1|DBIA
OG0000312	LOC108074344|XP_017021857.1|DKIK	LOC108029166|XP_016956796.1|DBIA
OG0000313	LOC108074817|XP_017022504.1|DKIK	LOC108036770|XP_016968599.1|DBIA
OG0000313	LOC108085300|XP_017037347.1|DKIK	LOC108034339|XP_016964711.1|DBIA, LOC108032610|XP_016962029.1|DBIA
OG0000314	LOC108082107|XP_017032891.1|DKIK	LOC108035130|XP_016966063.1|DBIA
OG0000314	LOC108082217|XP_017033039.1|DKIK	LOC108034910|XP_016965642.1|DBIA
OG0000315	LOC108086123|XP_017038460.1|DKIK	LOC108028939|XP_016956447.1|DBIA, LOC108036188|XP_016967668.1|DBIA, LOC108028938|XP_016956446.1|DBIA
OG0000315	LOC108086048|XP_017038356.1|DKIK, LOC108086121|XP_017038458.1|DKIK	LOC108032753|XP_016962232.1|DBIA, LOC108022181|XP_016946521.1|DBIA, LOC108029270|XP_016956958.1|DBIA
OG0000316	LOC108082363|XP_017033192.1|DKIK	LOC108029921|XP_016957905.1|DBIA
OG0000316	LOC108082364|XP_017033193.1|DKIK	LOC108029958|XP_016957950.1|DBIA
OG0000317	LOC108080283|XP_017030440.1|DKIK	LOC108024478|XP_016949887.1|DBIA
OG0000319	LOC108084870|XP_017036751.1|DKIK, LOC108084877|XP_017036758.1|DKIK	LOC108024516|XP_016949954.1|DBIA, LOC108024512|XP_016949949.1|DBIA, LOC108024511|XP_016949948.1|DBIA
OG0000320	LOC108085002|XP_017036920.1|DKIK	LOC108031800|XP_016961009.1|DBIA
OG0000320	LOC108079589|XP_017029423.1|DKIK	LOC108029030|XP_016956568.1|DBIA
OG0000320	LOC108084924|XP_017036810.1|DKIK	LOC108031240|XP_016959964.1|DBIA
OG0000321	LOC108082006|XP_017032749.1|DKIK	LOC108033609|XP_016963460.1|DBIA
OG0000321	LOC108082007|XP_017032751.1|DKIK	LOC108033608|XP_016963459.1|DBIA
OG0000322	LOC108072283|XP_017018839.1|DKIK	LOC108026091|XP_016952279.1|DBIA
OG0000322	LOC108080532|XP_017030820.1|DKIK	LOC108023203|XP_016947952.1|DBIA
OG0000322	LOC108084375|XP_017036055.1|DKIK	LOC108023368|XP_016948257.1|DBIA
OG0000323	LOC108085289|XP_017037335.1|DKIK	LOC108032592|XP_016961994.1|DBIA
OG0000323	LOC108084533|XP_017036258.1|DKIK	LOC108025966|XP_016952149.1|DBIA
OG0000323	LOC108084527|XP_017036252.1|DKIK	LOC108026244|XP_016952574.1|DBIA
OG0000324	LOC108070858|XP_017016978.1|DKIK	LOC108029467|XP_016957207.1|DBIA
OG0000325	LOC108085496|XP_017037605.1|DKIK	LOC108035873|XP_016967110.1|DBIA
OG0000325	LOC108085492|XP_017037600.1|DKIK	LOC108035879|XP_016967118.1|DBIA
OG0000327	LOC108076592|XP_017024994.1|DKIK	LOC108030135|XP_016958339.1|DBIA
OG0000327	LOC108076806|XP_017025321.1|DKIK	LOC108030136|XP_016958340.1|DBIA
OG0000327	LOC108074476|XP_017022037.1|DKIK	LOC108029902|XP_016957881.1|DBIA
OG0000328	LOC108070748|XP_017016834.1|DKIK, LOC108070870|XP_017016994.1|DKIK, LOC108070747|XP_017016833.1|DKIK	LOC108022754|XP_016947341.1|DBIA
OG0000328	LOC108071872|XP_017018288.1|DKIK	LOC108034456|XP_016964830.1|DBIA
OG0000328	LOC108071873|XP_017018289.1|DKIK	LOC108034457|XP_016964831.1|DBIA
OG0000329	LOC108074775|XP_017022442.1|DKIK	LOC108033881|XP_016964013.1|DBIA
OG0000329	LOC108077359|XP_017026142.1|DKIK, LOC108077337|XP_017026115.1|DKIK, LOC108077327|XP_017026104.1|DKIK	LOC108033845|XP_016963964.1|DBIA
OG0000331	LOC108076947|XP_017025484.1|DKIK	LOC108036814|XP_016968653.1|DBIA
OG0000331	LOC108077184|XP_017025914.1|DKIK	LOC108036777|XP_016968605.1|DBIA
OG0000332	LOC108075150|XP_017022924.1|DKIK	LOC108034232|XP_016964568.1|DBIA
OG0000332	LOC108080185|XP_017030325.1|DKIK, LOC108079516|XP_017029344.1|DKIK, LOC108074710|XP_017022344.1|DKIK	LOC108025920|XP_016952096.1|DBIA
OG0000333	LOC108078789|XP_017028332.1|DKIK	LOC108034462|XP_016964835.1|DBIA
OG0000333	LOC108071648|XP_017017927.1|DKIK	LOC108035247|XP_016966269.1|DBIA
OG0000333	LOC108075191|XP_017023015.1|DKIK	LOC108035432|XP_016966553.1|DBIA
OG0000334	LOC108084521|XP_017036249.1|DKIK, LOC108074433|XP_017021959.1|DKIK	LOC108025871|XP_016952032.1|DBIA
OG0000334	LOC108076452|XP_017024817.1|DKIK	LOC108036201|XP_016967681.1|DBIA
OG0000335	LOC108072517|XP_017019177.1|DKIK	LOC108032438|XP_016961750.1|DBIA
OG0000335	LOC108072562|XP_017019233.1|DKIK	LOC108032387|XP_016961698.1|DBIA
OG0000336	LOC108072032|XP_017018504.1|DKIK	LOC108025388|XP_016951349.1|DBIA
OG0000336	LOC108072108|XP_017018619.1|DKIK	LOC108026303|XP_016952675.1|DBIA
OG0000336	LOC108072107|XP_017018617.1|DKIK	LOC108026302|XP_016952674.1|DBIA
OG0000337	LOC108083617|XP_017034976.1|DKIK	LOC108024923|XP_016950609.1|DBIA, LOC108024922|XP_016950608.1|DBIA
OG0000337	LOC108071688|XP_017017990.1|DKIK	LOC108024108|XP_016949375.1|DBIA
OG0000337	LOC108077472|XP_017026280.1|DKIK	LOC108034619|XP_016965044.1|DBIA
OG0000338	LOC108079873|XP_017029873.1|DKIK	LOC108029296|XP_016956998.1|DBIA
OG0000338	LOC108085131|XP_017037124.1|DKIK	LOC108022899|XP_016947589.1|DBIA
OG0000339	LOC108078672|XP_017028094.1|DKIK	LOC108035027|XP_016965860.1|DBIA
OG0000339	LOC108078640|XP_017028057.1|DKIK	LOC108035026|XP_016965859.1|DBIA
OG0000340	LOC108078314|XP_017027601.1|DKIK	LOC108022890|XP_016947576.1|DBIA
OG0000341	LOC108083043|XP_017034161.1|DKIK, LOC108083040|XP_017034159.1|DKIK	LOC108030505|XP_016958882.1|DBIA, LOC108030542|XP_016958924.1|DBIA
OG0000341	LOC108082965|XP_017034076.1|DKIK	LOC108030549|XP_016958931.1|DBIA
OG0000341	LOC108083009|XP_017034123.1|DKIK	LOC108030543|XP_016958925.1|DBIA
OG0000342	LOC108083351|XP_017034584.1|DKIK	LOC108025945|XP_016952131.1|DBIA
OG0000342	LOC108070776|XP_017016864.1|DKIK	LOC108022269|XP_016946616.1|DBIA
OG0000343	LOC108073419|XP_017020526.1|DKIK	LOC108032064|XP_016961371.1|DBIA, LOC108029953|XP_016957945.1|DBIA
OG0000343	LOC108084328|XP_017035978.1|DKIK	LOC108024930|XP_016950617.1|DBIA
OG0000344	LOC108073061|XP_017020019.1|DKIK	LOC108022941|XP_016947643.1|DBIA
OG0000344	LOC108084949|XP_017036838.1|DKIK	LOC108025450|XP_016951438.1|DBIA
OG0000345	LOC108076701|XP_017025148.1|DKIK	LOC108036350|XP_016967913.1|DBIA
OG0000345	LOC108081793|XP_017032500.1|DKIK	LOC108029496|XP_016957257.1|DBIA
OG0000346	LOC108078285|XP_017027542.1|DKIK	LOC108026829|XP_016953489.1|DBIA
OG0000346	LOC108080433|XP_017030655.1|DKIK	LOC108026486|XP_016952923.1|DBIA, LOC108022130|XP_016946460.1|DBIA, LOC108026514|XP_016952949.1|DBIA, LOC108026487|XP_016952924.1|DBIA
OG0000347	LOC108083140|XP_017034311.1|DKIK	LOC108028718|XP_016956165.1|DBIA
OG0000347	LOC108074444|XP_017021971.1|DKIK	LOC108027870|XP_016954973.1|DBIA
OG0000348	LOC108077443|XP_017026251.1|DKIK	LOC108029179|XP_016956831.1|DBIA
OG0000348	LOC108077313|XP_017026090.1|DKIK	LOC108027936|XP_016955054.1|DBIA
OG0000349	LOC108072608|XP_017019320.1|DKIK	LOC108032393|XP_016961703.1|DBIA, LOC108032778|XP_016962269.1|DBIA
OG0000350	LOC108073774|XP_017021030.1|DKIK	LOC108034586|XP_016965008.1|DBIA
OG0000350	LOC108073805|XP_017021068.1|DKIK	LOC108034607|XP_016965030.1|DBIA
OG0000350	LOC108084987|XP_017036900.1|DKIK	LOC108025223|XP_016951059.1|DBIA
OG0000351	LOC108072382|XP_017018971.1|DKIK	LOC108022167|XP_016946500.1|DBIA
OG0000351	LOC108072383|XP_017018974.1|DKIK	LOC108022218|XP_016946561.1|DBIA
OG0000353	LOC108085031|XP_017036967.1|DKIK	LOC108031936|XP_016961205.1|DBIA
OG0000353	LOC108075892|XP_017023995.1|DKIK	LOC108027412|XP_016954343.1|DBIA
OG0000354	LOC108074538|XP_017022115.1|DKIK	LOC108029041|XP_016956581.1|DBIA
OG0000354	LOC108074545|XP_017022128.1|DKIK	LOC108028976|XP_016956504.1|DBIA
OG0000355	LOC108076779|XP_017025271.1|DKIK	LOC108029653|XP_016957567.1|DBIA
OG0000355	LOC108070928|XP_017017068.1|DKIK	LOC108026921|XP_016953621.1|DBIA
OG0000356	LOC108079649|XP_017029531.1|DKIK	LOC108034165|XP_016964460.1|DBIA
OG0000356	LOC108079534|XP_017029359.1|DKIK	LOC108034228|XP_016964563.1|DBIA
OG0000358	LOC108084142|XP_017035676.1|DKIK	LOC108031296|XP_016960029.1|DBIA
OG0000358	LOC108084114|XP_017035633.1|DKIK	LOC108031269|XP_016959998.1|DBIA
OG0000358	LOC108072954|XP_017019870.1|DKIK	LOC108031510|XP_016960514.1|DBIA
OG0000359	LOC108082966|XP_017034078.1|DKIK	LOC108030551|XP_016958933.1|DBIA
OG0000359	LOC108082964|XP_017034075.1|DKIK	LOC108030545|XP_016958928.1|DBIA
OG0000360	LOC108071367|XP_017017599.1|DKIK	LOC108026058|XP_016952241.1|DBIA
OG0000360	LOC108071283|XP_017017462.1|DKIK, LOC108071280|XP_017017461.1|DKIK	LOC108026419|XP_016952837.1|DBIA
