Orthogroup	DKIK.longest_only	DSEC.longest_only
OG0001107	LOC108079691|XP_017029584.1|DKIK	LOC116800435|XP_032571264.1|DSEC
OG0001108	LOC108073157|XP_017020153.1|DKIK	LOC6607745|XP_002032508.1|DSEC
OG0001108	LOC108073156|XP_017020152.1|DKIK	LOC6607738|XP_002032501.1|DSEC
OG0001109	LOC108074637|XP_017022242.1|DKIK	LOC6609135|XP_002033837.1|DSEC
OG0001109	LOC108074664|XP_017022271.1|DKIK	LOC6609134|XP_002033836.1|DSEC
OG0001110	LOC108080603|XP_017030912.1|DKIK, LOC108080663|XP_017030985.1|DKIK	LOC6616537|XP_032573879.1|DSEC
OG0001111	LOC108076206|XP_017024429.1|DKIK	LOC6615605|XP_002039979.1|DSEC
OG0001111	LOC108076127|XP_017024344.1|DKIK	LOC6615604|XP_032573024.1|DSEC
OG0001112	LOC108072225|XP_017018777.1|DKIK	LOC6615677|XP_032572478.1|DSEC
OG0001113	LOC108075963|XP_017024101.1|DKIK	LOC116802899|XP_032582959.1|DSEC
OG0001113	LOC108075965|XP_017024103.1|DKIK	LOC6613661|XP_002038131.1|DSEC
OG0001114	LOC108076905|XP_017025434.1|DKIK	LOC6612071|XP_002036588.1|DSEC
OG0001114	LOC108076906|XP_017025435.1|DKIK	LOC6612070|XP_002036587.1|DSEC
OG0001115	LOC108070508|XP_017016493.1|DKIK	LOC6614570|XP_032569898.1|DSEC, LOC6614571|XP_002038999.2|DSEC, LOC116800213|XP_032569896.1|DSEC
OG0001116	LOC108085157|XP_017037181.1|DKIK	LOC6608497|XP_032572601.1|DSEC
OG0001117	LOC108080618|XP_017030931.1|DKIK, LOC108080617|XP_017030930.1|DKIK	LOC6606147|XP_002030955.1|DSEC, LOC6606146|XP_002030954.1|DSEC
OG0001118	LOC108073421|XP_017020529.1|DKIK	LOC6620014|XP_002044226.1|DSEC, LOC6621043|XP_032580767.1|DSEC
OG0001119	LOC108085306|XP_017037353.1|DKIK	LOC6620502|XP_032574842.1|DSEC
OG0001120	LOC108073569|XP_017020744.1|DKIK	LOC6607524|XP_032579390.1|DSEC
OG0001121	LOC108083304|XP_017034533.1|DKIK	LOC6619188|XP_032572791.1|DSEC
OG0001122	LOC108071557|XP_017017825.1|DKIK	LOC6610270|XP_032575944.1|DSEC
OG0001124	LOC108071456|XP_017017706.1|DKIK	LOC6616817|XP_002041154.1|DSEC, LOC6621741|XP_032578706.1|DSEC, LOC6616818|XP_032578704.1|DSEC, LOC116801703|XP_032578703.1|DSEC
OG0001125	LOC108084059|XP_017035566.1|DKIK	LOC6619263|XP_032577646.1|DSEC
OG0001126	LOC108082968|XP_017034080.1|DKIK	LOC6610901|XP_032575484.1|DSEC
OG0001127	LOC108073820|XP_017021088.1|DKIK	LOC6605374|XP_002030207.1|DSEC
OG0001128	LOC108072883|XP_017019693.1|DKIK	LOC6609715|XP_002034372.2|DSEC
OG0001129	LOC108072593|XP_017019294.1|DKIK	LOC6613544|XP_032570016.1|DSEC
OG0001130	LOC108082022|XP_017032779.1|DKIK	LOC6611882|XP_002036400.1|DSEC
OG0001130	LOC108071945|XP_017018403.1|DKIK	LOC116803403|XP_032583027.1|DSEC
OG0001131	LOC108081837|XP_017032566.1|DKIK	LOC6619476|XP_032579721.1|DSEC
OG0001133	LOC108073635|XP_017020841.1|DKIK	LOC6618124|XP_002042422.1|DSEC
OG0001134	LOC108082180|XP_017032986.1|DKIK	LOC6609982|XP_032570708.1|DSEC
OG0001135	LOC108077868|XP_017026895.1|DKIK	LOC6606451|XP_002031254.1|DSEC
OG0001136	LOC108072041|XP_017018512.1|DKIK	LOC6607153|XP_032576352.1|DSEC
OG0001137	LOC108084936|XP_017036823.1|DKIK	LOC6607284|XP_002032063.1|DSEC
OG0001138	LOC108071528|XP_017017789.1|DKIK	LOC6610283|XP_002034878.1|DSEC
OG0001139	LOC108070486|XP_017016466.1|DKIK	LOC6605517|XP_002030350.1|DSEC
OG0001140	LOC108084247|XP_017035873.1|DKIK	LOC6607465|XP_002032234.1|DSEC
OG0001140	LOC108083808|XP_017035244.1|DKIK	LOC116803411|XP_032583034.1|DSEC
OG0001141	LOC108071349|XP_017017573.1|DKIK	LOC6619204|XP_002043425.1|DSEC
OG0001142	LOC108071314|XP_017017510.1|DKIK	LOC6619234|XP_032576552.1|DSEC
OG0001142	LOC108071315|XP_017017512.1|DKIK	LOC6619235|XP_002043454.1|DSEC
OG0001143	LOC108077399|XP_017026184.1|DKIK	LOC6611292|XP_002035839.1|DSEC
OG0001144	LOC108084100|XP_017035617.1|DKIK	LOC6614335|XP_032577165.1|DSEC
OG0001144	LOC108076226|XP_017024458.1|DKIK	LOC6609479|XP_032570899.1|DSEC
OG0001145	LOC108078005|XP_017027048.1|DKIK	LOC6608384|XP_032571025.1|DSEC
OG0001145	LOC108077948|XP_017026976.1|DKIK	LOC6608385|XP_032571026.1|DSEC
OG0001146	LOC108082694|XP_017033689.1|DKIK	LOC6617866|XP_002042174.1|DSEC
OG0001146	LOC108074236|XP_017021668.1|DKIK	LOC6620159|XP_032581326.1|DSEC
OG0001148	LOC108086073|XP_017038381.1|DKIK	LOC6613267|XP_002037744.1|DSEC
OG0001149	LOC108077945|XP_017026975.1|DKIK	LOC6616385|XP_002040745.2|DSEC
OG0001149	LOC108078067|XP_017027123.1|DKIK	LOC6611160|XP_002035717.1|DSEC
OG0001151	LOC108081764|XP_017032455.1|DKIK	LOC6619060|XP_002043301.2|DSEC, LOC6619059|XP_002043300.1|DSEC
OG0001152	LOC108070629|XP_017016686.1|DKIK	LOC6614070|XP_002038524.1|DSEC, LOC6610021|XP_002034639.2|DSEC, LOC6611908|XP_002036425.1|DSEC
OG0001153	LOC108072173|XP_017018713.1|DKIK	LOC6615786|XP_032570304.1|DSEC
OG0001154	LOC108082069|XP_017032842.1|DKIK	LOC6611903|XP_002036420.1|DSEC
OG0001155	LOC108072453|XP_017019072.1|DKIK	LOC6612254|XP_032580183.1|DSEC
OG0001157	LOC108074040|XP_017021397.1|DKIK	LOC6606561|XP_032576532.1|DSEC
OG0001158	LOC108081435|XP_017032106.1|DKIK	LOC6613485|XP_032572790.1|DSEC
OG0001159	LOC108075715|XP_017023735.1|DKIK	LOC6612691|XP_032576251.1|DSEC
OG0001160	LOC108077750|XP_017026712.1|DKIK	LOC6614318|XP_002038758.1|DSEC
OG0001161	LOC108077693|XP_017026615.1|DKIK	LOC6606454|XP_032578342.1|DSEC
OG0001162	LOC108073251|XP_017020296.1|DKIK	LOC6607098|XP_002031886.1|DSEC
OG0001163	LOC108074093|XP_017021470.1|DKIK	LOC6606502|XP_032576732.1|DSEC
OG0001164	LOC108075390|XP_017023290.1|DKIK	LOC6607376|XP_002032149.1|DSEC
OG0001165	LOC108074219|XP_017021652.1|DKIK	LOC6615701|XP_002040072.1|DSEC
OG0001166	LOC108075047|XP_017022804.1|DKIK	LOC6610486|XP_032575545.1|DSEC
OG0001167	LOC108085092|XP_017037050.1|DKIK	LOC6608482|XP_032572231.1|DSEC
OG0001168	LOC108076723|XP_017025181.1|DKIK	LOC6609751|XP_002034405.1|DSEC
OG0001169	LOC108071242|XP_017017415.1|DKIK	LOC6618060|XP_002042358.2|DSEC
OG0001170	LOC108071263|XP_017017441.1|DKIK	LOC6607560|XP_002032329.1|DSEC
OG0001171	LOC108077511|XP_017026358.1|DKIK	LOC6604935|XP_032573212.1|DSEC
OG0001172	LOC108074216|XP_017021648.1|DKIK	LOC6615404|XP_002039786.1|DSEC
OG0001173	LOC108084998|XP_017036915.1|DKIK	LOC6619511|XP_002043726.1|DSEC
OG0001174	LOC108071631|XP_017017902.1|DKIK	LOC6611003|XP_032574783.1|DSEC
OG0001175	LOC108073062|XP_017020020.1|DKIK	LOC6609649|XP_002034323.1|DSEC
OG0001176	LOC108074727|XP_017022371.1|DKIK	LOC6609123|XP_002033825.1|DSEC
OG0001178	LOC108076635|XP_017025051.1|DKIK	LOC6615264|XP_032570988.1|DSEC
OG0001179	LOC108073141|XP_017020135.1|DKIK	LOC6608677|XP_032570874.1|DSEC
OG0001180	LOC108083258|XP_017034458.1|DKIK	LOC6620290|XP_032579845.1|DSEC
OG0001181	LOC108072810|XP_017019592.1|DKIK	LOC6605753|XP_032575649.1|DSEC
OG0001182	LOC108081261|XP_017031844.1|DKIK	LOC6607582|XP_032577982.1|DSEC
OG0001183	LOC108072059|XP_017018542.1|DKIK	LOC6606805|XP_032577379.1|DSEC
OG0001184	LOC108084889|XP_017036774.1|DKIK	LOC6616661|XP_032576523.1|DSEC
OG0001185	LOC108084162|XP_017035731.1|DKIK	LOC116801623|XP_032578261.1|DSEC
OG0001185	LOC108084161|XP_017035711.1|DKIK	LOC6606287|XP_032578240.1|DSEC
OG0001186	LOC108074098|XP_017021481.1|DKIK	LOC6614302|XP_032578745.1|DSEC
OG0001187	LOC108076376|XP_017024676.1|DKIK	LOC6609199|XP_032572480.1|DSEC
OG0001188	LOC108078382|XP_017027709.1|DKIK	LOC6608881|XP_032572144.1|DSEC
OG0001189	LOC108086055|XP_017038362.1|DKIK	LOC6615635|XP_032571800.1|DSEC
OG0001190	LOC108074233|XP_017021665.1|DKIK	LOC6620596|XP_002044800.1|DSEC
OG0001191	LOC108082257|XP_017033090.1|DKIK	LOC6611793|XP_032583549.1|DSEC
OG0001192	LOC108075806|XP_017023866.1|DKIK	LOC6611447|XP_002035989.2|DSEC
OG0001193	LOC108071320|XP_017017519.1|DKIK	LOC6619209|XP_002043430.1|DSEC
OG0001194	LOC108082925|XP_017034005.1|DKIK	LOC6621122|XP_032582600.1|DSEC, LOC6621271|XP_002045450.2|DSEC, LOC6615862|XP_002040232.2|DSEC, LOC6621270|XP_002045448.2|DSEC, LOC6615861|XP_032582599.1|DSEC
OG0001195	LOC108074632|XP_017022236.1|DKIK	LOC6608152|XP_002032898.2|DSEC
OG0001196	LOC108074401|XP_017021917.1|DKIK, LOC108079221|XP_017028990.1|DKIK	LOC6616186|XP_032581797.1|DSEC, LOC6611440|XP_002035983.1|DSEC
OG0001197	LOC108083966|XP_017035461.1|DKIK, LOC108083963|XP_017035459.1|DKIK	LOC6617181|XP_002041508.2|DSEC
OG0001197	LOC108083753|XP_017035158.1|DKIK	LOC6607482|XP_002032251.1|DSEC
OG0001198	LOC108073570|XP_017020745.1|DKIK	LOC6607358|XP_032578306.1|DSEC
OG0001200	LOC108077001|XP_017025563.1|DKIK	LOC6614452|XP_032583055.1|DSEC
OG0001201	LOC108072158|XP_017018692.1|DKIK	LOC6619723|XP_032578120.1|DSEC
OG0001203	LOC108074900|XP_017022615.1|DKIK	LOC6620100|XP_032579851.1|DSEC
OG0001204	LOC108085295|XP_017037342.1|DKIK	LOC6611206|XP_002035762.2|DSEC
OG0001205	LOC108075522|XP_017023507.1|DKIK	LOC116801438|XP_032576861.1|DSEC
OG0001206	LOC108072947|XP_017019830.1|DKIK, LOC108072952|XP_017019846.1|DKIK	LOC6619260|XP_032579143.1|DSEC
OG0001207	LOC108071740|XP_017018054.1|DKIK	LOC6619803|XP_032580990.1|DSEC
OG0001208	LOC108080115|XP_017030235.1|DKIK	LOC6617507|XP_032580801.1|DSEC
OG0001209	LOC108083917|XP_017035401.1|DKIK	LOC6606613|XP_032578312.1|DSEC
OG0001210	LOC108071801|XP_017018179.1|DKIK	LOC6618546|XP_032581547.1|DSEC
OG0001211	LOC108075426|XP_017023340.1|DKIK	LOC6620030|XP_032579112.1|DSEC
OG0001212	LOC108071807|XP_017018195.1|DKIK	LOC6618459|XP_002042729.1|DSEC
OG0001213	LOC108085469|XP_017037575.1|DKIK	LOC6616695|XP_002041050.1|DSEC
OG0001214	LOC108083743|XP_017035144.1|DKIK	LOC6607475|XP_002032244.1|DSEC
OG0001215	LOC108070729|XP_017016815.1|DKIK	LOC6614039|XP_032577744.1|DSEC
OG0001216	LOC108085882|XP_017038134.1|DKIK	LOC6606363|XP_032579303.1|DSEC
OG0001217	LOC108077756|XP_017026724.1|DKIK	LOC6620427|XP_032576823.1|DSEC
OG0001218	LOC108071266|XP_017017446.1|DKIK	LOC6607561|XP_002032330.1|DSEC
OG0001220	LOC108081299|XP_017031875.1|DKIK	LOC6607972|XP_002032720.1|DSEC
OG0001221	LOC108076709|XP_017025159.1|DKIK	LOC6610110|XP_002034721.1|DSEC
OG0001222	LOC108070734|XP_017016821.1|DKIK	LOC6612631|XP_032577200.1|DSEC
OG0001223	LOC108076464|XP_017024842.1|DKIK	LOC6620604|XP_032570915.1|DSEC
OG0001224	LOC108076172|XP_017024392.1|DKIK	LOC6609491|XP_032572821.1|DSEC
OG0001225	LOC108072934|XP_017019773.1|DKIK	LOC6608002|XP_032570203.1|DSEC
OG0001226	LOC108078233|XP_017027424.1|DKIK	LOC6608640|XP_002033374.1|DSEC
OG0001228	LOC108079216|XP_017028981.1|DKIK	LOC6619975|XP_002044187.2|DSEC
OG0001230	LOC108076410|XP_017024740.1|DKIK	LOC6609430|XP_032571639.1|DSEC
OG0001231	LOC108083465|XP_017034742.1|DKIK	LOC6620425|XP_002044628.1|DSEC
OG0001232	LOC108077039|XP_017025658.1|DKIK	LOC6611601|XP_002036138.1|DSEC
OG0001233	LOC108079556|XP_017029383.1|DKIK	LOC6611566|XP_032583139.1|DSEC
OG0001234	LOC108073010|XP_017019956.1|DKIK	LOC6609360|XP_002034049.1|DSEC
OG0001235	LOC108074339|XP_017021848.1|DKIK	LOC6617266|XP_002041593.1|DSEC
OG0001236	LOC108075014|XP_017022752.1|DKIK	LOC6616275|XP_002040639.1|DSEC
OG0001237	LOC108078174|XP_017027371.1|DKIK	LOC6619024|XP_032578910.1|DSEC
OG0001238	LOC108085889|XP_017038140.1|DKIK	LOC6617015|XP_032578840.1|DSEC
OG0001240	LOC108078788|XP_017028334.1|DKIK	LOC6617030|XP_002041358.2|DSEC
OG0001241	LOC108082370|XP_017033200.1|DKIK	LOC6608827|XP_002033541.1|DSEC
OG0001242	LOC108079224|XP_017028995.1|DKIK	LOC6615128|XP_002039544.2|DSEC
OG0001243	LOC108083279|XP_017034495.1|DKIK	LOC6619377|XP_032573243.1|DSEC
OG0001244	LOC108077773|XP_017026755.1|DKIK	LOC6606374|XP_002031179.1|DSEC
OG0001245	LOC108084020|XP_017035521.1|DKIK	LOC116801667|XP_032578483.1|DSEC, LOC6619278|XP_032582910.1|DSEC
OG0001246	LOC108072021|XP_017018490.1|DKIK	LOC6615818|XP_002040188.1|DSEC
OG0001247	LOC108070942|XP_017017094.1|DKIK	LOC116802443|XP_032582814.1|DSEC
OG0001248	LOC108078907|XP_017028529.1|DKIK	LOC6604957|XP_002029800.1|DSEC
OG0001249	LOC108075875|XP_017023967.1|DKIK, LOC108071111|XP_017017283.1|DKIK	LOC6612343|XP_032580986.1|DSEC
OG0001251	LOC108084050|XP_017035556.1|DKIK	LOC116801600|XP_032578076.1|DSEC
OG0001252	LOC108081001|XP_017031424.1|DKIK	LOC6612621|XP_032578722.1|DSEC, LOC6612622|XP_002037126.2|DSEC
OG0001253	LOC108082350|XP_017033175.1|DKIK	LOC6615199|XP_032581901.1|DSEC, LOC116802223|XP_032581906.1|DSEC, LOC116802228|XP_032581915.1|DSEC, LOC116802222|XP_032581904.1|DSEC, LOC116802229|XP_032581916.1|DSEC, LOC116802225|XP_032581908.1|DSEC, LOC116802227|XP_032581913.1|DSEC, LOC116802231|XP_032581920.1|DSEC, LOC116802230|XP_032581918.1|DSEC, LOC116802226|XP_032581910.1|DSEC, LOC116800567|XP_032572156.1|DSEC
OG0001254	LOC108076557|XP_017024957.1|DKIK, LOC108076556|XP_017024955.1|DKIK	LOC6610119|XP_002034728.1|DSEC
OG0001254	LOC108076555|XP_017024954.1|DKIK	LOC116800578|XP_032572220.1|DSEC
OG0001255	LOC108081820|XP_017032548.1|DKIK	LOC6607997|XP_002032745.1|DSEC
OG0001256	LOC108079762|XP_017029673.1|DKIK	LOC6610590|XP_002035163.1|DSEC
OG0001256	LOC108072235|XP_017018786.1|DKIK	LOC6618890|XP_002043138.1|DSEC
OG0001257	LOC108085326|XP_017037370.1|DKIK, LOC108078478|XP_017027847.1|DKIK, LOC108081316|XP_017031899.1|DKIK	LOC6619490|XP_032579678.1|DSEC
OG0001258	LOC108085027|XP_017036961.1|DKIK	LOC6607279|XP_002032058.1|DSEC
OG0001259	LOC108074997|XP_017022728.1|DKIK	LOC6616163|XP_002040528.1|DSEC
OG0001260	LOC108084308|XP_017035961.1|DKIK	LOC6606988|XP_002031780.1|DSEC
OG0001261	LOC108074181|XP_017021607.1|DKIK	LOC6615178|XP_002039594.1|DSEC
OG0001262	LOC108083087|XP_017034222.1|DKIK	LOC6605232|XP_032575109.1|DSEC
OG0001263	LOC108075631|XP_017023657.1|DKIK	LOC6607825|XP_002032583.2|DSEC
OG0001264	LOC108074262|XP_017021722.1|DKIK	LOC6613283|XP_032582919.1|DSEC
OG0001265	LOC108076066|XP_017024253.1|DKIK	LOC6616032|XP_032580361.1|DSEC
OG0001266	LOC108078421|XP_017027775.1|DKIK	LOC6615528|XP_032571446.1|DSEC
OG0001267	LOC108075397|XP_017023307.1|DKIK	LOC6607390|XP_032577972.1|DSEC
OG0001268	LOC108083914|XP_017035397.1|DKIK	LOC6613752|XP_002038221.1|DSEC
OG0001269	LOC108073076|XP_017020032.1|DKIK	LOC6608702|XP_032572429.1|DSEC
OG0001270	LOC108075493|XP_017023442.1|DKIK	LOC6613970|XP_002038434.1|DSEC
OG0001271	LOC108073095|XP_017020072.1|DKIK	LOC6608454|XP_002033188.1|DSEC
OG0001272	LOC108075267|XP_017023123.1|DKIK	LOC6610430|XP_032574098.1|DSEC
OG0001273	LOC108075470|XP_017023414.1|DKIK	LOC6616745|XP_032577201.1|DSEC
OG0001274	LOC108073918|XP_017021205.1|DKIK	LOC6619404|XP_002043619.1|DSEC
OG0001275	LOC108074189|XP_017021617.1|DKIK	LOC6618545|XP_002042805.2|DSEC
OG0001276	LOC108072793|XP_017019566.1|DKIK	LOC6610695|XP_002035261.1|DSEC
OG0001277	LOC108075131|XP_017022903.1|DKIK	LOC6610535|XP_002035115.1|DSEC
OG0001278	LOC108078787|XP_017028328.1|DKIK	LOC6605082|XP_032575621.1|DSEC
OG0001279	LOC108078886|XP_017028505.1|DKIK	LOC6605029|XP_002029872.1|DSEC
OG0001280	LOC108079106|XP_017028833.1|DKIK	LOC6610144|XP_002034753.2|DSEC, LOC6621246|XP_032574004.1|DSEC, LOC116802618|XP_032582920.1|DSEC, LOC116801006|XP_032573997.1|DSEC, LOC116800181|XP_032574523.1|DSEC
OG0001281	LOC108079709|XP_017029605.1|DKIK	LOC6610411|XP_032574796.1|DSEC
OG0001282	LOC108075857|XP_017023939.1|DKIK	LOC6613180|XP_002037661.1|DSEC
OG0001283	LOC108078166|XP_017027310.1|DKIK	LOC6609371|XP_002034060.2|DSEC
OG0001284	LOC108081518|XP_017032225.1|DKIK	LOC116801460|XP_032577086.1|DSEC
OG0001285	LOC108080627|XP_017030942.1|DKIK	LOC6610200|XP_002034807.1|DSEC
OG0001286	LOC108074783|XP_017022449.1|DKIK	LOC6618207|XP_002042482.1|DSEC
OG0001287	LOC108084042|XP_017035549.1|DKIK	LOC6606307|XP_032577083.1|DSEC
OG0001288	LOC108079146|XP_017028886.1|DKIK	LOC6617296|XP_002041623.1|DSEC
OG0001289	LOC108081350|XP_017031985.1|DKIK	LOC6618231|XP_032579509.1|DSEC
OG0001290	LOC108081358|XP_017031993.1|DKIK	LOC6613451|XP_032579225.1|DSEC
OG0001291	LOC108072067|XP_017018560.1|DKIK	LOC6615804|XP_002040174.1|DSEC
OG0001292	LOC108076344|XP_017024619.1|DKIK	LOC6609480|XP_002034165.1|DSEC
OG0001293	LOC108080277|XP_017030430.1|DKIK	LOC6612513|XP_002037021.1|DSEC
OG0001294	LOC108073203|XP_017020208.1|DKIK	LOC6607085|XP_032579483.1|DSEC
OG0001295	LOC108074950|XP_017022672.1|DKIK	LOC6619969|XP_032581341.1|DSEC
OG0001296	LOC108074957|XP_017022680.1|DKIK	LOC6619113|XP_032572795.1|DSEC
OG0001297	LOC108073491|XP_017020638.1|DKIK	LOC116801738|XP_032578850.1|DSEC, LOC6621778|XP_032578582.1|DSEC
OG0001298	LOC108075454|XP_017023397.1|DKIK	LOC6620085|XP_002044235.1|DSEC
OG0001299	LOC108071927|XP_017018380.1|DKIK	LOC6610841|XP_002035407.1|DSEC
OG0001300	LOC108084860|XP_017036734.1|DKIK	LOC6606867|XP_002031661.1|DSEC
OG0001301	LOC108075800|XP_017023860.1|DKIK	LOC6611448|XP_002035990.1|DSEC
OG0001302	LOC108082221|XP_017033044.1|DKIK	LOC6610016|XP_032571802.1|DSEC
OG0001303	LOC108071455|XP_017017704.1|DKIK	LOC6616816|XP_032578700.1|DSEC, LOC6621266|XP_032578631.1|DSEC, LOC6621902|XP_032578649.1|DSEC, LOC116801702|XP_032578701.1|DSEC
OG0001304	LOC108085125|XP_017037115.1|DKIK	LOC6609078|XP_032572324.1|DSEC
OG0001305	LOC108075635|XP_017023663.1|DKIK	LOC6613969|XP_032578278.1|DSEC
OG0001306	LOC108077896|XP_017026923.1|DKIK	LOC6616840|XP_002041176.1|DSEC
OG0001307	LOC108084419|XP_017036114.1|DKIK	LOC6610943|XP_032576030.1|DSEC
OG0001308	LOC108083403|XP_017034644.1|DKIK	LOC6616131|XP_002040496.1|DSEC
OG0001309	LOC108070678|XP_017016740.1|DKIK	LOC6616881|XP_002041217.2|DSEC
OG0001310	LOC108080138|XP_017030260.1|DKIK	LOC6615090|XP_032581452.1|DSEC
OG0001311	LOC108084359|XP_017036019.1|DKIK	LOC6614884|XP_002039301.2|DSEC
OG0001312	LOC108071867|XP_017018284.1|DKIK	LOC6605225|XP_002030063.1|DSEC, LOC6605226|XP_002030064.1|DSEC
OG0001313	LOC108074210|XP_017021638.1|DKIK	LOC6609214|XP_002033905.1|DSEC
OG0001314	LOC108085298|XP_017037345.1|DKIK	LOC6611207|XP_002035763.1|DSEC
OG0001315	LOC108080310|XP_017030479.1|DKIK	LOC6616073|XP_002040439.1|DSEC
OG0001316	LOC108076725|XP_017025186.1|DKIK	LOC6609750|XP_002034404.1|DSEC
OG0001317	LOC108073647|XP_017020860.1|DKIK	LOC6611345|XP_032574666.1|DSEC, LOC116801120|XP_032574763.1|DSEC
OG0001318	LOC108075869|XP_017023961.1|DKIK	LOC6613179|XP_002037660.1|DSEC
OG0001319	LOC108074403|XP_017021919.1|DKIK	LOC6611252|XP_002035807.1|DSEC
OG0001319	LOC108074394|XP_017021908.1|DKIK	LOC6611251|XP_002035806.1|DSEC
OG0001320	LOC108079634|XP_017029508.1|DKIK, LOC108074271|XP_017021731.1|DKIK	LOC6608800|XP_032571874.1|DSEC
OG0001321	LOC108082366|XP_017033196.1|DKIK, LOC108082349|XP_017033174.1|DKIK	LOC6609863|XP_002034514.1|DSEC
OG0001322	LOC108072037|XP_017018509.1|DKIK	LOC6606801|XP_002031598.2|DSEC
OG0001322	LOC108075440|XP_017023382.1|DKIK	LOC6613935|XP_002038400.1|DSEC
OG0001323	LOC108086081|XP_017038388.1|DKIK	LOC116801712|XP_032578746.1|DSEC
OG0001323	LOC108086075|XP_017038382.1|DKIK	LOC6613306|XP_032583340.1|DSEC
OG0001324	LOC108076953|XP_017025491.1|DKIK	LOC6614469|XP_002038902.1|DSEC
OG0001325	LOC108080998|XP_017031413.1|DKIK	LOC6607256|XP_002032035.2|DSEC
OG0001325	LOC108080927|XP_017031319.1|DKIK	LOC6607254|XP_032577227.1|DSEC
OG0001326	LOC108073719|XP_017020954.1|DKIK	LOC6612857|XP_032576857.1|DSEC
OG0001328	LOC108084684|XP_017036505.1|DKIK	LOC6620005|XP_032582295.1|DSEC
OG0001329	LOC108085967|XP_017038253.1|DKIK	LOC6617968|XP_002042276.1|DSEC
OG0001330	LOC108078222|XP_017027403.1|DKIK	LOC6618521|XP_032580563.1|DSEC
OG0001331	LOC108076110|XP_017024323.1|DKIK	LOC6615994|XP_032582119.1|DSEC
OG0001332	LOC108080351|XP_017030545.1|DKIK	LOC6618029|XP_002042337.1|DSEC
OG0001333	LOC108082250|XP_017033078.1|DKIK	LOC6613223|XP_032583092.1|DSEC
OG0001334	LOC108073727|XP_017020973.1|DKIK	LOC6612869|XP_032576648.1|DSEC
OG0001335	LOC108085642|XP_017037816.1|DKIK	LOC6606741|XP_032577625.1|DSEC
OG0001337	LOC108082647|XP_017033615.1|DKIK	LOC6618020|XP_032581258.1|DSEC
OG0001338	LOC108076482|XP_017024860.1|DKIK	LOC6609548|XP_032571492.1|DSEC
OG0001339	LOC108072944|XP_017019788.1|DKIK	LOC6608851|XP_032570789.1|DSEC
OG0001340	LOC108085578|XP_017037724.1|DKIK	LOC116800892|XP_032573152.1|DSEC
OG0001341	LOC108081600|XP_017032308.1|DKIK, LOC108082271|XP_017033094.1|DKIK	LOC116802526|XP_032582879.1|DSEC
OG0001341	LOC108073588|XP_017020770.1|DKIK	LOC6607790|XP_002032549.1|DSEC
OG0001342	LOC108085037|XP_017036972.1|DKIK	LOC6612798|XP_032577621.1|DSEC
OG0001343	LOC108085621|XP_017037782.1|DKIK	LOC6614082|XP_032578380.1|DSEC
OG0001344	LOC108073668|XP_017020883.1|DKIK	LOC6612932|XP_032577827.1|DSEC
OG0001345	LOC108084275|XP_017035920.1|DKIK	LOC6607005|XP_002031794.2|DSEC
OG0001346	LOC108083070|XP_017034201.1|DKIK	LOC6607146|XP_002031932.1|DSEC
OG0001347	LOC108079445|XP_017029268.1|DKIK	LOC6620335|XP_002044544.1|DSEC
OG0001348	LOC108085973|XP_017038263.1|DKIK	LOC6617998|XP_002042306.1|DSEC
OG0001349	LOC108078723|XP_017028209.1|DKIK	LOC6604872|XP_032573382.1|DSEC
OG0001350	LOC108073839|XP_017021108.1|DKIK, LOC108073787|XP_017021043.1|DKIK, LOC108073865|XP_017021140.1|DKIK	LOC6605265|XP_002030103.1|DSEC
OG0001351	LOC108073107|XP_017020086.1|DKIK	LOC6608445|XP_002033179.1|DSEC
OG0001352	LOC108071379|XP_017017604.1|DKIK	LOC6619143|XP_032570357.1|DSEC
OG0001353	LOC108083094|XP_017034235.1|DKIK	LOC6605775|XP_002030590.1|DSEC
OG0001354	LOC108076426|XP_017024762.1|DKIK	LOC6615749|XP_032571367.1|DSEC
OG0001355	LOC108078185|XP_017027340.1|DKIK	LOC6615558|XP_002039932.1|DSEC
OG0001356	LOC108081495|XP_017032195.1|DKIK	LOC6606895|XP_002031689.1|DSEC
OG0001357	LOC108070594|XP_017016652.1|DKIK	LOC6604766|XP_002029619.1|DSEC
OG0001358	LOC108085515|XP_017037628.1|DKIK	LOC6618344|XP_002042616.2|DSEC
OG0001359	LOC108077383|XP_017026166.1|DKIK	LOC6611422|XP_032569708.1|DSEC
OG0001360	LOC108077959|XP_017026988.1|DKIK	LOC6620822|XP_002045018.1|DSEC
OG0001361	LOC108078565|XP_017027973.1|DKIK	LOC6605079|XP_032575620.1|DSEC
OG0001362	LOC108078791|XP_017028337.1|DKIK	LOC6605084|XP_002029925.1|DSEC
OG0001363	LOC108081763|XP_017032454.1|DKIK	LOC6619055|XP_002043296.1|DSEC
OG0001364	LOC108072050|XP_017018523.1|DKIK	LOC6608587|XP_032570057.1|DSEC
OG0001365	LOC108071966|XP_017018431.1|DKIK	LOC6604854|XP_032575510.1|DSEC
OG0001366	LOC108070573|XP_017016614.1|DKIK, LOC108070572|XP_017016613.1|DKIK	LOC6604822|XP_032574820.1|DSEC
OG0001367	LOC108078180|XP_017027333.1|DKIK	LOC6615552|XP_032570950.1|DSEC
OG0001368	LOC108078078|XP_017027152.1|DKIK	LOC6608305|XP_032570373.1|DSEC
