Orthogroup	DKIK.longest_only	DPER.longest_only
OG0001189	LOC108086055|XP_017038362.1|DKIK	LOC6600978|XP_002025874.1|DPER
OG0001190	LOC108074233|XP_017021665.1|DKIK	LOC113566589|XP_026848680.1|DPER
OG0001191	LOC108082257|XP_017033090.1|DKIK	LOC6593467|XP_026843850.1|DPER
OG0001192	LOC108075806|XP_017023866.1|DKIK	LOC6593634|XP_026843545.1|DPER
OG0001193	LOC108071320|XP_017017519.1|DKIK	LOC6587656|XP_002013700.1|DPER
OG0001194	LOC108082925|XP_017034005.1|DKIK	LOC6598143|XP_026846234.1|DPER
OG0001195	LOC108074632|XP_017022236.1|DKIK	LOC6591073|XP_002015711.1|DPER
OG0001196	LOC108074401|XP_017021917.1|DKIK, LOC108079221|XP_017028990.1|DKIK	LOC6598578|XP_002023641.2|DPER
OG0001197	LOC108083966|XP_017035461.1|DKIK, LOC108083963|XP_017035459.1|DKIK, LOC108083753|XP_017035158.1|DKIK	LOC6591498|XP_002016882.2|DPER, LOC6587174|XP_002013062.1|DPER
OG0001198	LOC108073570|XP_017020745.1|DKIK	LOC6587882|XP_026842681.1|DPER, LOC6602405|XP_002027410.2|DPER
OG0001200	LOC108077001|XP_017025563.1|DKIK	LOC6591858|XP_002016792.2|DPER
OG0001201	LOC108072158|XP_017018692.1|DKIK	LOC6594043|XP_002019650.1|DPER
OG0001202	LOC108074257|XP_017021717.1|DKIK	LOC6597838|XP_026846515.1|DPER
OG0001203	LOC108074900|XP_017022615.1|DKIK	LOC6603490|XP_002028472.1|DPER
OG0001204	LOC108085295|XP_017037342.1|DKIK	LOC6598020|XP_002023212.2|DPER
OG0001205	LOC108075522|XP_017023507.1|DKIK	LOC6592049|XP_026851188.1|DPER
OG0001206	LOC108072947|XP_017019830.1|DKIK, LOC108072952|XP_017019846.1|DKIK	LOC6588035|XP_026840035.1|DPER
OG0001207	LOC108071740|XP_017018054.1|DKIK	LOC6588087|XP_002012832.1|DPER, LOC113566278|XP_026847043.1|DPER, LOC6597721|XP_026847063.1|DPER
OG0001208	LOC108080115|XP_017030235.1|DKIK	LOC6597907|XP_026847000.1|DPER
OG0001209	LOC108083917|XP_017035401.1|DKIK	LOC6587357|XP_002013858.1|DPER
OG0001210	LOC108071801|XP_017018179.1|DKIK	LOC6598194|XP_026846241.1|DPER
OG0001211	LOC108075360|XP_017023260.1|DKIK	LOC6598793|XP_026843538.1|DPER
OG0001212	LOC108071807|XP_017018195.1|DKIK	LOC6598439|XP_026848644.1|DPER
OG0001213	LOC108085469|XP_017037575.1|DKIK	LOC6600758|XP_026848631.1|DPER
OG0001214	LOC108083743|XP_017035144.1|DKIK	LOC6600818|XP_002025885.1|DPER, LOC113566336|XP_026847380.1|DPER, LOC6599803|XP_002024973.2|DPER
OG0001215	LOC108070729|XP_017016815.1|DKIK	LOC6587433|XP_026848669.1|DPER
OG0001216	LOC108085882|XP_017038134.1|DKIK	LOC6587971|XP_026843110.1|DPER
OG0001217	LOC108077756|XP_017026724.1|DKIK	LOC6593892|XP_002019071.1|DPER
OG0001218	LOC108071266|XP_017017446.1|DKIK	LOC6603754|XP_026849088.1|DPER, LOC6587982|XP_002014104.2|DPER
OG0001220	LOC108081299|XP_017031875.1|DKIK	LOC6591213|XP_026841245.1|DPER
OG0001221	LOC108076709|XP_017025159.1|DKIK	LOC6592481|XP_026842712.1|DPER
OG0001222	LOC108070734|XP_017016821.1|DKIK	LOC6587179|XP_002013643.1|DPER
OG0001223	LOC108076464|XP_017024842.1|DKIK	LOC6590164|XP_002015389.2|DPER
OG0001224	LOC108076172|XP_017024392.1|DKIK	LOC6601586|XP_002026607.1|DPER
OG0001225	LOC108072934|XP_017019773.1|DKIK	LOC6602060|XP_026840845.1|DPER
OG0001226	LOC108078233|XP_017027424.1|DKIK	LOC6592826|XP_002017755.1|DPER
OG0001229	LOC108079519|XP_017029347.1|DKIK	LOC6603316|XP_026841426.1|DPER
OG0001230	LOC108076410|XP_017024740.1|DKIK	LOC6590100|XP_002015985.1|DPER
OG0001231	LOC108083465|XP_017034742.1|DKIK	LOC6597925|XP_026843245.1|DPER
OG0001232	LOC108077039|XP_017025658.1|DKIK	LOC6589561|XP_002015270.1|DPER
OG0001233	LOC108079556|XP_017029383.1|DKIK	LOC6589891|XP_002014628.1|DPER
OG0001234	LOC108078440|XP_017027812.1|DKIK, LOC108073010|XP_017019956.1|DKIK	LOC6600900|XP_002025964.1|DPER
OG0001235	LOC108074339|XP_017021848.1|DKIK	LOC6588980|XP_026844327.1|DPER
OG0001236	LOC108075014|XP_017022752.1|DKIK	LOC6595980|XP_026845457.1|DPER
OG0001237	LOC108078174|XP_017027371.1|DKIK	LOC6594523|XP_002019465.2|DPER
OG0001238	LOC108085889|XP_017038140.1|DKIK	LOC6591680|XP_002016895.1|DPER
OG0001239	LOC108085710|XP_017037915.1|DKIK	LOC6588311|XP_026840325.1|DPER
OG0001240	LOC108078788|XP_017028334.1|DKIK	LOC6591499|XP_002016883.1|DPER
OG0001241	LOC108082370|XP_017033200.1|DKIK	LOC6590221|XP_002016534.1|DPER
OG0001241	LOC108084504|XP_017036230.1|DKIK	LOC113565572|XP_026843788.1|DPER
OG0001242	LOC108079224|XP_017028995.1|DKIK	LOC6599926|XP_002025054.1|DPER
OG0001243	LOC108083279|XP_017034495.1|DKIK	LOC6597383|XP_026846461.1|DPER, LOC6595076|XP_002020340.2|DPER, LOC6602358|XP_026848594.1|DPER
OG0001244	LOC108077773|XP_017026755.1|DKIK	LOC6599450|XP_026847183.1|DPER, LOC6588658|XP_026841821.1|DPER
OG0001245	LOC108084020|XP_017035521.1|DKIK	LOC6587672|XP_026851034.1|DPER
OG0001246	LOC108072021|XP_017018490.1|DKIK	LOC6590383|XP_002015649.1|DPER
OG0001247	LOC108070942|XP_017017094.1|DKIK	LOC113565131|XP_026841783.1|DPER
OG0001248	LOC108078907|XP_017028529.1|DKIK	LOC6600583|XP_026847593.1|DPER
OG0001249	LOC108075875|XP_017023967.1|DKIK, LOC108071111|XP_017017283.1|DKIK	LOC6600379|XP_026848369.1|DPER
OG0001251	LOC108084055|XP_017035563.1|DKIK, LOC108084050|XP_017035556.1|DKIK	LOC6594354|XP_002019533.1|DPER
OG0001252	LOC108084280|XP_017035924.1|DKIK, LOC108081001|XP_017031424.1|DKIK	LOC6587596|XP_002013543.1|DPER
OG0001253	LOC108082350|XP_017033175.1|DKIK	LOC6591287|XP_002015803.2|DPER
OG0001254	LOC108076557|XP_017024957.1|DKIK, LOC108076556|XP_017024955.1|DKIK	LOC6593265|XP_002017916.2|DPER
OG0001254	LOC108076555|XP_017024954.1|DKIK	LOC113565036|XP_026840826.1|DPER
OG0001255	LOC108081820|XP_017032548.1|DKIK	LOC6602601|XP_002027600.1|DPER, LOC6596891|XP_026845893.1|DPER, LOC6590652|XP_026840623.1|DPER, LOC113565081|XP_026841397.1|DPER, LOC6596790|XP_002021906.1|DPER
OG0001256	LOC108079762|XP_017029673.1|DKIK	LOC6596208|XP_002021276.1|DPER
OG0001256	LOC108072235|XP_017018786.1|DKIK	LOC6592288|XP_002018407.2|DPER
OG0001257	LOC108085326|XP_017037370.1|DKIK, LOC108078478|XP_017027847.1|DKIK, LOC108081316|XP_017031899.1|DKIK	LOC6603482|XP_026846876.1|DPER
OG0001258	LOC108085027|XP_017036961.1|DKIK	LOC6588266|XP_002013396.1|DPER
OG0001259	LOC108074997|XP_017022728.1|DKIK	LOC113566183|XP_026846404.1|DPER, LOC6597439|XP_002022481.2|DPER, LOC6597389|XP_002022483.2|DPER
OG0001260	LOC108084082|XP_017035593.1|DKIK, LOC108084308|XP_017035961.1|DKIK	LOC6598740|XP_026851087.1|DPER
OG0001261	LOC108074181|XP_017021607.1|DKIK	LOC6597895|XP_026846981.1|DPER
OG0001262	LOC108083087|XP_017034222.1|DKIK	LOC6598978|XP_026847773.1|DPER
OG0001263	LOC108075631|XP_017023657.1|DKIK	LOC6595286|XP_002020352.2|DPER
OG0001264	LOC108074262|XP_017021722.1|DKIK	LOC6588996|XP_026844088.1|DPER
OG0001265	LOC108076066|XP_017024253.1|DKIK	LOC6600029|XP_026849239.1|DPER
OG0001266	LOC108078421|XP_017027775.1|DKIK	LOC6592385|XP_026841792.1|DPER
OG0001267	LOC108075397|XP_017023307.1|DKIK	LOC113567334|XP_026850591.1|DPER
OG0001268	LOC108083914|XP_017035397.1|DKIK	LOC6588279|XP_002013836.1|DPER
OG0001269	LOC108073076|XP_017020032.1|DKIK	LOC6600917|XP_002026045.1|DPER
OG0001270	LOC108075493|XP_017023442.1|DKIK	LOC6592058|XP_026840176.1|DPER
OG0001271	LOC108073095|XP_017020072.1|DKIK	LOC6590150|XP_002016317.1|DPER
OG0001272	LOC108075267|XP_017023123.1|DKIK	LOC6595831|XP_026845264.1|DPER
OG0001273	LOC108075470|XP_017023414.1|DKIK	LOC6587540|XP_002013081.1|DPER
OG0001274	LOC108073918|XP_017021205.1|DKIK	LOC6602291|XP_002027350.1|DPER
OG0001275	LOC108074189|XP_017021617.1|DKIK	LOC6598195|XP_026846340.1|DPER
OG0001276	LOC108072793|XP_017019566.1|DKIK	LOC6591479|XP_002017470.1|DPER, LOC6600987|XP_002026173.1|DPER, LOC6595621|XP_002020695.1|DPER
OG0001277	LOC108075131|XP_017022903.1|DKIK	LOC113566398|XP_026847605.1|DPER
OG0001278	LOC108078787|XP_017028328.1|DKIK	LOC6601935|XP_026848743.1|DPER
OG0001279	LOC108078886|XP_017028505.1|DKIK	LOC6599635|XP_002024745.1|DPER
OG0001280	LOC108079106|XP_017028833.1|DKIK	LOC6601129|XP_002026056.1|DPER
OG0001281	LOC108079709|XP_017029605.1|DKIK	LOC6595858|XP_002021403.1|DPER
OG0001282	LOC108075857|XP_017023939.1|DKIK	LOC6596284|XP_002021806.1|DPER
OG0001283	LOC108078166|XP_017027310.1|DKIK	LOC6593121|XP_002017620.2|DPER
OG0001284	LOC108081518|XP_017032225.1|DKIK	LOC6603120|XP_026843678.1|DPER
OG0001285	LOC108080627|XP_017030942.1|DKIK	LOC6600545|XP_026847551.1|DPER
OG0001286	LOC108074783|XP_017022449.1|DKIK	LOC6589109|XP_002015228.1|DPER
OG0001287	LOC108084042|XP_017035549.1|DKIK	LOC6594096|XP_002019688.1|DPER
OG0001288	LOC108079146|XP_017028886.1|DKIK	LOC6595699|XP_026844637.1|DPER
OG0001289	LOC108081350|XP_017031985.1|DKIK	LOC6593414|XP_002018593.1|DPER
OG0001290	LOC108081358|XP_017031993.1|DKIK	LOC6589136|XP_026844308.1|DPER
OG0001291	LOC108072067|XP_017018560.1|DKIK	LOC6589960|XP_002015635.1|DPER
OG0001292	LOC108076344|XP_017024619.1|DKIK	LOC6601597|XP_026842474.1|DPER
OG0001293	LOC108080277|XP_017030430.1|DKIK	LOC6597403|XP_002022495.1|DPER, LOC6597401|XP_002022493.1|DPER
OG0001294	LOC108073203|XP_017020208.1|DKIK	LOC6591950|XP_002017494.1|DPER
OG0001295	LOC108074950|XP_017022672.1|DKIK	LOC6600664|XP_026845149.1|DPER
OG0001296	LOC108074957|XP_017022680.1|DKIK	LOC6590768|XP_026841539.1|DPER
OG0001297	LOC108073491|XP_017020638.1|DKIK	LOC6595229|XP_026851270.1|DPER
OG0001298	LOC108075454|XP_017023397.1|DKIK	LOC6598769|XP_026849399.1|DPER
OG0001299	LOC108071927|XP_017018380.1|DKIK	LOC113566334|XP_026847369.1|DPER
OG0001300	LOC108084860|XP_017036734.1|DKIK	LOC6594485|XP_002019751.1|DPER
OG0001301	LOC108075800|XP_017023860.1|DKIK	LOC6593724|XP_002019102.1|DPER
OG0001302	LOC108082221|XP_017033044.1|DKIK	LOC6589957|XP_026841109.1|DPER
OG0001303	LOC108071455|XP_017017704.1|DKIK	LOC6588563|XP_002014182.1|DPER
OG0001304	LOC108085125|XP_017037115.1|DKIK	LOC6602092|XP_002027137.1|DPER
OG0001305	LOC108075635|XP_017023663.1|DKIK	LOC6592057|XP_026850520.1|DPER
OG0001306	LOC108077896|XP_017026923.1|DKIK	LOC6588483|XP_002014160.1|DPER
OG0001307	LOC108084419|XP_017036114.1|DKIK	LOC6602965|XP_002027976.1|DPER, LOC6594014|XP_002019636.1|DPER, LOC6602940|XP_002027991.1|DPER
OG0001308	LOC108083403|XP_017034644.1|DKIK	LOC6600133|XP_026846662.1|DPER
OG0001309	LOC108070678|XP_017016740.1|DKIK	LOC6592026|XP_002017298.2|DPER
OG0001310	LOC108080138|XP_017030260.1|DKIK	LOC6597332|XP_026846497.1|DPER
OG0001311	LOC108084359|XP_017036019.1|DKIK	LOC6601743|XP_026847066.1|DPER
OG0001312	LOC108071867|XP_017018284.1|DKIK	LOC6596053|XP_002021237.1|DPER
OG0001313	LOC108074210|XP_017021638.1|DKIK	LOC6590756|XP_002016148.1|DPER
OG0001314	LOC108085298|XP_017037345.1|DKIK	LOC6598021|XP_026843858.1|DPER
OG0001315	LOC108080310|XP_017030479.1|DKIK	LOC6600447|XP_002025552.1|DPER
OG0001316	LOC108076725|XP_017025186.1|DKIK	LOC6593147|XP_002018524.2|DPER
OG0001317	LOC108073647|XP_017020860.1|DKIK	LOC6604233|XP_026849996.1|DPER, LOC113566381|XP_026847482.1|DPER, LOC6596611|XP_026843217.1|DPER
OG0001318	LOC108075869|XP_017023961.1|DKIK	LOC6592052|XP_026842396.1|DPER
OG0001319	LOC108074403|XP_017021919.1|DKIK, LOC108074394|XP_017021908.1|DKIK	LOC113565500|XP_026843512.1|DPER
OG0001320	LOC108079634|XP_017029508.1|DKIK, LOC108074271|XP_017021731.1|DKIK	LOC113566185|XP_026846456.1|DPER, LOC6591108|XP_026841473.1|DPER, LOC6588255|XP_002012899.2|DPER
OG0001321	LOC108075823|XP_017023883.1|DKIK, LOC108082366|XP_017033196.1|DKIK, LOC108082349|XP_017033174.1|DKIK	LOC6590490|XP_002015759.1|DPER
OG0001322	LOC108072037|XP_017018509.1|DKIK	LOC6591738|XP_002017090.1|DPER
OG0001322	LOC108075440|XP_017023382.1|DKIK	LOC6591991|XP_002017215.2|DPER
OG0001323	LOC108086081|XP_017038388.1|DKIK, LOC108086075|XP_017038382.1|DKIK	LOC6589282|XP_002014652.1|DPER
OG0001324	LOC108076953|XP_017025491.1|DKIK	LOC6603060|XP_002028082.1|DPER, LOC6599532|XP_002024626.1|DPER, LOC6599531|XP_002024625.1|DPER, LOC113566720|XP_026849402.1|DPER
OG0001325	LOC108080998|XP_017031413.1|DKIK, LOC108080927|XP_017031319.1|DKIK	LOC113567319|XP_026850468.1|DPER
OG0001326	LOC108073719|XP_017020954.1|DKIK	LOC6595334|XP_026839998.1|DPER
OG0001328	LOC108084684|XP_017036505.1|DKIK	LOC6603470|XP_002028449.2|DPER
OG0001329	LOC108085967|XP_017038253.1|DKIK	LOC6597218|XP_026846480.1|DPER
OG0001330	LOC108078222|XP_017027403.1|DKIK	LOC6599305|XP_026848240.1|DPER
OG0001331	LOC108076110|XP_017024323.1|DKIK	LOC6596751|XP_002021934.2|DPER
OG0001332	LOC108080351|XP_017030545.1|DKIK	LOC6600678|XP_026848606.1|DPER
OG0001333	LOC108082250|XP_017033078.1|DKIK	LOC6596330|XP_002021468.2|DPER
OG0001334	LOC108073727|XP_017020973.1|DKIK	LOC6594781|XP_026851029.1|DPER
OG0001335	LOC108085642|XP_017037816.1|DKIK	LOC6591876|XP_026845009.1|DPER
OG0001336	LOC108080823|XP_017031215.1|DKIK, LOC108083275|XP_017034488.1|DKIK, LOC108074061|XP_017021422.1|DKIK	LOC6594859|XP_002020067.1|DPER
OG0001337	LOC108082647|XP_017033615.1|DKIK	LOC6602668|XP_002027708.2|DPER
OG0001338	LOC108076482|XP_017024860.1|DKIK	LOC6589978|XP_026840597.1|DPER
OG0001339	LOC108072944|XP_017019788.1|DKIK	LOC6592189|XP_026842460.1|DPER
OG0001340	LOC108085578|XP_017037724.1|DKIK	LOC6591845|XP_026851090.1|DPER
OG0001341	LOC108073588|XP_017020770.1|DKIK	LOC6594806|XP_026842708.1|DPER
OG0001342	LOC108085037|XP_017036972.1|DKIK	LOC6594968|XP_026848457.1|DPER
OG0001343	LOC108085621|XP_017037782.1|DKIK	LOC6587184|XP_026840312.1|DPER
OG0001344	LOC108073668|XP_017020883.1|DKIK	LOC6594753|XP_026851091.1|DPER
OG0001345	LOC108084275|XP_017035920.1|DKIK	LOC6598642|XP_002023823.1|DPER
OG0001346	LOC108083070|XP_017034201.1|DKIK	LOC113566678|XP_026849187.1|DPER, LOC113566677|XP_026849181.1|DPER, LOC6595292|XP_002020358.1|DPER, LOC113566679|XP_026849196.1|DPER
OG0001347	LOC108079445|XP_017029268.1|DKIK	LOC6600197|XP_002025328.2|DPER, LOC6602155|XP_002027200.1|DPER, LOC6601532|XP_002026593.1|DPER
OG0001348	LOC108085973|XP_017038263.1|DKIK	LOC6600674|XP_002025747.1|DPER
OG0001349	LOC108078723|XP_017028209.1|DKIK	LOC6601216|XP_026848076.1|DPER
OG0001350	LOC108073839|XP_017021108.1|DKIK, LOC108073787|XP_017021043.1|DKIK, LOC108073865|XP_017021140.1|DKIK	LOC6598998|XP_026847955.1|DPER
OG0001351	LOC108073077|XP_017020033.1|DKIK, LOC108073107|XP_017020086.1|DKIK	LOC6590033|XP_002016307.1|DPER
OG0001352	LOC108071379|XP_017017604.1|DKIK	LOC6592911|XP_026841475.1|DPER
OG0001353	LOC108083094|XP_017034235.1|DKIK	LOC6597042|XP_002022202.1|DPER
OG0001354	LOC108076426|XP_017024762.1|DKIK	LOC6592527|XP_026841656.1|DPER
OG0001355	LOC108078185|XP_017027340.1|DKIK	LOC6590822|XP_002016476.1|DPER
OG0001356	LOC108081495|XP_017032195.1|DKIK	LOC6594025|XP_002019723.1|DPER
OG0001357	LOC108070594|XP_017016652.1|DKIK	LOC6595907|XP_002020965.1|DPER
OG0001358	LOC108085515|XP_017037628.1|DKIK	LOC6595827|XP_026845402.1|DPER
OG0001359	LOC108077383|XP_017026166.1|DKIK	LOC6593425|XP_002019131.1|DPER
OG0001360	LOC108077959|XP_017026988.1|DKIK	LOC6592782|XP_002018433.1|DPER
OG0001361	LOC108078565|XP_017027973.1|DKIK	LOC6601940|XP_002026982.1|DPER
OG0001362	LOC108078791|XP_017028337.1|DKIK	LOC6601934|XP_002026976.1|DPER
OG0001363	LOC108081763|XP_017032454.1|DKIK	LOC6594450|XP_002019915.1|DPER
OG0001364	LOC108072050|XP_017018523.1|DKIK	LOC6601346|XP_026842484.1|DPER
OG0001365	LOC108071966|XP_017018431.1|DKIK	LOC6600386|XP_002025474.1|DPER, LOC6592168|XP_002017453.1|DPER, LOC6599658|XP_002024580.1|DPER
OG0001366	LOC108070573|XP_017016614.1|DKIK, LOC108070572|XP_017016613.1|DKIK	LOC6599580|XP_026849592.1|DPER, LOC6588321|XP_026851257.1|DPER
OG0001367	LOC108078180|XP_017027333.1|DKIK	LOC6590606|XP_026841935.1|DPER
OG0001368	LOC108078078|XP_017027152.1|DKIK	LOC6592853|XP_002018280.1|DPER
OG0001369	LOC108080726|XP_017031076.1|DKIK	LOC6598183|XP_002023357.1|DPER
OG0001370	LOC108074209|XP_017021636.1|DKIK	LOC6593137|XP_026842100.1|DPER
OG0001371	LOC108083294|XP_017034523.1|DKIK, LOC108085490|XP_017037602.1|DKIK	LOC6589881|XP_026844715.1|DPER
OG0001372	LOC108078418|XP_017027772.1|DKIK	LOC6602144|XP_026842494.1|DPER
OG0001373	LOC108073621|XP_017020809.1|DKIK	LOC6596551|XP_002021688.2|DPER
OG0001374	LOC108074728|XP_017022373.1|DKIK	LOC6600884|XP_002025948.1|DPER
OG0001375	LOC108080763|XP_017031106.1|DKIK	LOC6592141|XP_026850631.1|DPER
OG0001376	LOC108077968|XP_017026998.1|DKIK	LOC6591022|XP_002016641.1|DPER
OG0001377	LOC108079619|XP_017029484.1|DKIK	LOC6589429|XP_026844348.1|DPER
OG0001378	LOC108075972|XP_017024112.1|DKIK	LOC6593491|XP_026843785.1|DPER, LOC6593345|XP_026843339.1|DPER
OG0001379	LOC108086159|XP_017038509.1|DKIK	LOC6588898|XP_026844363.1|DPER
OG0001380	LOC108070939|XP_017017083.1|DKIK	LOC6602129|XP_026842216.1|DPER
OG0001381	LOC108076372|XP_017024666.1|DKIK	LOC6590738|XP_002016001.1|DPER
OG0001382	LOC108085346|XP_017037393.1|DKIK	LOC6593307|XP_026842988.1|DPER
OG0001383	LOC108078032|XP_017027081.1|DKIK	LOC6588827|XP_026844695.1|DPER, LOC6591257|XP_002015457.1|DPER
OG0001384	LOC108082673|XP_017033661.1|DKIK	LOC6597983|XP_002023121.1|DPER, LOC6597981|XP_026843593.1|DPER
OG0001385	LOC108077108|XP_017025789.1|DKIK	LOC113565842|XP_026844978.1|DPER
OG0001387	LOC108072861|XP_017019666.1|DKIK	LOC6593638|XP_002018691.1|DPER
OG0001388	LOC108077056|XP_017025709.1|DKIK	LOC6589301|XP_002014392.2|DPER
OG0001389	LOC108080941|XP_017031336.1|DKIK	LOC6595024|XP_002020176.1|DPER
OG0001390	LOC108076306|XP_017024569.1|DKIK	LOC6595512|XP_026843979.1|DPER
OG0001391	LOC108082840|XP_017033895.1|DKIK	LOC6598070|XP_026843206.1|DPER
OG0001392	LOC108080170|XP_017030303.1|DKIK	LOC6599319|XP_002024562.2|DPER
OG0001393	LOC108074824|XP_017022511.1|DKIK	LOC6599443|XP_002024507.1|DPER, LOC6588350|XP_002013779.1|DPER
OG0001394	LOC108077194|XP_017025927.1|DKIK	LOC6588724|XP_002014366.1|DPER
OG0001395	LOC108084260|XP_017035893.1|DKIK	LOC6594097|XP_002019689.1|DPER, LOC6594017|XP_002019639.1|DPER, LOC6603557|XP_002028537.1|DPER
OG0001395	LOC108080877|XP_017031269.1|DKIK	LOC6591668|XP_002016997.2|DPER
OG0001396	LOC108074130|XP_017021519.1|DKIK	LOC6603056|XP_002028078.1|DPER, LOC6598215|XP_002023340.1|DPER
OG0001397	LOC108072000|XP_017018466.1|DKIK	LOC6594593|XP_026850492.1|DPER
OG0001398	LOC108079446|XP_017029269.1|DKIK	LOC6600082|XP_026845115.1|DPER
OG0001399	LOC108084505|XP_017036231.1|DKIK	LOC113565100|XP_026841518.1|DPER
OG0001400	LOC108080802|XP_017031182.1|DKIK	LOC6587575|XP_026840480.1|DPER
OG0001401	LOC108075026|XP_017022769.1|DKIK	LOC6596001|XP_002021022.2|DPER
OG0001402	LOC108083761|XP_017035173.1|DKIK	LOC6601874|XP_002026923.2|DPER
OG0001403	LOC108083302|XP_017034529.1|DKIK	LOC6602394|XP_026848448.1|DPER
OG0001404	LOC108070874|XP_017017001.1|DKIK	LOC6592752|XP_026840626.1|DPER
OG0001405	LOC108085102|XP_017037067.1|DKIK	LOC6601610|XP_002026646.1|DPER
OG0001406	LOC108078919|XP_017028549.1|DKIK	LOC6589541|XP_002015069.1|DPER
OG0001406	LOC108084642|XP_017036422.1|DKIK	LOC6599197|XP_002024354.1|DPER, LOC113564917|XP_026840134.1|DPER
OG0001407	LOC108077481|XP_017026292.1|DKIK	LOC113565552|XP_026843665.1|DPER, LOC6604436|XP_026843659.1|DPER, LOC113565535|XP_026843631.1|DPER, LOC6601396|XP_002026499.1|DPER
OG0001408	LOC108072879|XP_017019687.1|DKIK	LOC6603679|XP_002028651.1|DPER
OG0001411	LOC108075736|XP_017023772.1|DKIK	LOC6587383|XP_026843189.1|DPER
OG0001412	LOC108072566|XP_017019243.1|DKIK	LOC6594371|XP_002019339.1|DPER, LOC6589810|XP_002015337.2|DPER
OG0001413	LOC108073031|XP_017019981.1|DKIK	LOC6590185|XP_002016338.1|DPER
OG0001414	LOC108085085|XP_017037043.1|DKIK	LOC113564876|XP_026841972.1|DPER, LOC6590048|XP_026842162.1|DPER
OG0001415	LOC108073075|XP_017020031.1|DKIK	LOC6590539|XP_002016220.1|DPER
OG0001415	LOC108073120|XP_017020102.1|DKIK	LOC6590330|XP_002016219.1|DPER
OG0001416	LOC108077353|XP_017026133.1|DKIK	LOC6593551|XP_026843854.1|DPER
OG0001417	LOC108076095|XP_017024307.1|DKIK, LOC108076096|XP_017024308.1|DKIK	LOC6600412|XP_026848387.1|DPER
OG0001418	LOC108077495|XP_017026309.1|DKIK, LOC108077478|XP_017026288.1|DKIK	LOC113566613|XP_026848842.1|DPER
OG0001419	LOC108074831|XP_017022521.1|DKIK	LOC6593788|XP_002018708.1|DPER, LOC6593789|XP_002018709.1|DPER
OG0001420	LOC108084228|XP_017035840.1|DKIK	LOC6594874|XP_026850580.1|DPER
OG0001422	LOC108080615|XP_017030932.1|DKIK, LOC108073932|XP_017021225.1|DKIK	LOC6601041|XP_002026129.1|DPER
OG0001423	LOC108080916|XP_017031309.1|DKIK	LOC6594486|XP_002019957.1|DPER
OG0001424	LOC108070866|XP_017016988.1|DKIK, LOC108070867|XP_017016989.1|DKIK	LOC6599075|XP_002024208.2|DPER
OG0001425	LOC108076601|XP_017025004.1|DKIK, LOC108076817|XP_017025337.1|DKIK	LOC6592322|XP_002018556.1|DPER, LOC6592320|XP_002018554.1|DPER
OG0001426	LOC108074615|XP_017022227.1|DKIK	LOC6601529|XP_002026590.1|DPER, LOC6589376|XP_002014902.1|DPER
OG0001427	LOC108070850|XP_017016970.1|DKIK, LOC108077350|XP_017026129.1|DKIK, LOC108076018|XP_017024163.1|DKIK	LOC6589917|XP_002015719.2|DPER
OG0001428	LOC108075153|XP_017022929.1|DKIK, LOC108074137|XP_017021526.1|DKIK	LOC113565679|XP_026844234.1|DPER
OG0001429	LOC108077873|XP_017026899.1|DKIK	LOC6588368|XP_002013613.1|DPER
OG0001430	LOC108074073|XP_017021436.1|DKIK	LOC6588504|XP_026840579.1|DPER
OG0001431	LOC108074162|XP_017021560.1|DKIK	LOC6599966|XP_002025043.2|DPER
OG0001432	LOC108083570|XP_017034915.1|DKIK	LOC6596857|XP_026845851.1|DPER
OG0001433	LOC108083705|XP_017035091.1|DKIK	LOC6599388|XP_026847218.1|DPER, LOC6587717|XP_026844659.1|DPER
OG0001434	LOC108082943|XP_017034045.1|DKIK	LOC6599332|XP_026850173.1|DPER
OG0001435	LOC108078106|XP_017027199.1|DKIK	LOC6592766|XP_002017818.1|DPER, LOC6597470|XP_002022636.2|DPER
OG0001436	LOC108080386|XP_017030599.1|DKIK	LOC6600094|XP_002025207.1|DPER
OG0001437	LOC108074834|XP_017022524.1|DKIK	LOC6589658|XP_002014519.1|DPER
OG0001438	LOC108081129|XP_017031636.1|DKIK	LOC113566541|XP_026848384.1|DPER, LOC6604413|XP_002029311.2|DPER, LOC6603776|XP_002028743.2|DPER, LOC6600375|XP_002025463.2|DPER, LOC6594759|XP_002020096.1|DPER
OG0001439	LOC108071362|XP_017017593.1|DKIK	LOC6587797|XP_002013706.1|DPER
OG0001440	LOC108076668|XP_017025092.1|DKIK	LOC6597340|XP_002022542.2|DPER
OG0001441	LOC108074195|XP_017021625.1|DKIK	LOC6597233|XP_002022528.1|DPER
OG0001442	LOC108077388|XP_017026170.1|DKIK	LOC6593421|XP_002019127.1|DPER
OG0001443	LOC108085870|XP_017038117.1|DKIK	LOC6594734|XP_002020560.2|DPER
OG0001444	LOC108073531|XP_017020701.1|DKIK	LOC6587884|XP_026850951.1|DPER
OG0001445	LOC108077760|XP_017026730.1|DKIK	LOC6591104|XP_002016258.1|DPER, LOC6591321|XP_026841990.1|DPER
OG0001446	LOC108071324|XP_017017523.1|DKIK	LOC6598802|XP_002023974.1|DPER
OG0001447	LOC108084261|XP_017035894.1|DKIK	LOC6594467|XP_026840406.1|DPER
OG0001448	LOC108073720|XP_017020955.1|DKIK	LOC6595335|XP_026839997.1|DPER
