Orthogroup	DKIK.longest_only	DYAK.longest_only
OG0002163	LOC108083867|XP_017035345.1|DKIK	LOC6524107|XP_002099971.1|DYAK
OG0002164	LOC108081269|XP_017031855.1|DKIK	LOC6538491|XP_002099013.1|DYAK
OG0002165	LOC108077002|XP_017025564.1|DKIK	LOC6529491|XP_002090493.1|DYAK
OG0002166	LOC108076897|XP_017025420.1|DKIK	LOC6527431|XP_002088523.1|DYAK
OG0002167	LOC108082465|XP_017033337.1|DKIK	LOC6530977|XP_039228567.1|DYAK
OG0002168	LOC108072071|XP_017018563.1|DKIK	LOC6531907|XP_039228915.1|DYAK
OG0002169	LOC108078902|XP_017028524.1|DKIK	LOC6532510|XP_002093256.1|DYAK
OG0002170	LOC108083287|XP_017034510.1|DKIK	LOC6523705|XP_002099582.1|DYAK
OG0002171	LOC108084567|XP_017036316.1|DKIK	LOC6538796|XP_039232717.1|DYAK
OG0002172	LOC108071346|XP_017017571.1|DKIK	LOC6537851|XP_002098392.1|DYAK
OG0002173	LOC108077190|XP_017025924.1|DKIK	LOC6527201|XP_002088295.1|DYAK
OG0002174	LOC108077618|XP_017026513.1|DKIK	LOC6537304|XP_002097862.1|DYAK
OG0002175	LOC108077619|XP_017026514.1|DKIK	LOC6537305|XP_002097863.1|DYAK
OG0002176	LOC108084624|XP_017036401.1|DKIK	LOC6535640|XP_002096268.1|DYAK
OG0002177	LOC108077623|XP_017026520.1|DKIK	LOC6536718|XP_002097290.1|DYAK
OG0002178	LOC108084945|XP_017036831.1|DKIK	LOC6538300|XP_002098827.1|DYAK
OG0002179	LOC108073526|XP_017020696.1|DKIK	LOC6538575|XP_002099097.2|DYAK
OG0002180	LOC108073711|XP_017020935.1|DKIK	LOC6538875|XP_002099379.3|DYAK
OG0002181	LOC108085776|XP_017038015.1|DKIK	LOC6525926|XP_002101746.1|DYAK
OG0002182	LOC108077748|XP_017026705.1|DKIK	LOC6535980|XP_039231818.1|DYAK
OG0002183	LOC108082601|XP_017033563.1|DKIK	LOC6530967|XP_002091805.1|DYAK
OG0002184	LOC108073212|XP_017020272.1|DKIK	LOC6537350|XP_002097907.1|DYAK
OG0002185	LOC108081067|XP_017031537.1|DKIK	LOC6537189|XP_039231668.1|DYAK
OG0002186	LOC108075799|XP_017023859.1|DKIK	LOC6528074|XP_002089141.1|DYAK
OG0002187	LOC108084256|XP_017035888.1|DKIK	LOC6537759|XP_002098300.1|DYAK
OG0002188	LOC108072123|XP_017018640.1|DKIK	LOC6531965|XP_002092751.1|DYAK
OG0002189	LOC108083802|XP_017035231.1|DKIK	LOC120322354|XP_039233329.1|DYAK, LOC120322241|XP_039233226.1|DYAK, LOC26535209|XP_015044760.1|DYAK
OG0002190	LOC108084592|XP_017036356.1|DKIK	LOC6538808|XP_002099321.1|DYAK
OG0002191	LOC108075206|XP_017023030.1|DKIK	LOC6534746|XP_002095421.1|DYAK
OG0002192	LOC108080665|XP_017030986.1|DKIK	LOC6534204|XP_002094887.1|DYAK
OG0002193	LOC108077737|XP_017026689.1|DKIK	LOC6536514|XP_002097091.1|DYAK
OG0002194	LOC108083684|XP_017035051.1|DKIK	LOC6538254|XP_002098781.1|DYAK
OG0002195	LOC108084613|XP_017036387.1|DKIK	LOC6538781|XP_002099294.2|DYAK
OG0002196	LOC108073401|XP_017020482.1|DKIK	LOC6536545|XP_002097121.1|DYAK
OG0002197	LOC108079024|XP_017028692.1|DKIK	LOC6532186|XP_002092959.1|DYAK
OG0002198	LOC108081206|XP_017031764.1|DKIK	LOC6536001|XP_015047508.2|DYAK
OG0002199	LOC108085014|XP_017036947.1|DKIK	LOC6536184|XP_002096775.1|DYAK
OG0002200	LOC108079392|XP_017029204.1|DKIK	LOC6526003|XP_002101821.1|DYAK
OG0002202	LOC108084286|XP_017035932.1|DKIK	LOC6537006|XP_015048063.1|DYAK
OG0002203	LOC108077851|XP_017026872.1|DKIK	LOC6537301|XP_002097859.1|DYAK
OG0002204	LOC108073444|XP_017020556.1|DKIK	LOC6538612|XP_002099134.1|DYAK
OG0002205	LOC108074059|XP_017021420.1|DKIK	LOC6536934|XP_002097503.1|DYAK
OG0002206	LOC108083629|XP_017034988.1|DKIK	LOC6537789|XP_002098330.1|DYAK
OG0002207	LOC108085721|XP_017037933.1|DKIK	LOC6538168|XP_002098696.2|DYAK
OG0002208	LOC108085737|XP_017037955.1|DKIK	LOC6538172|XP_002098700.1|DYAK
OG0002209	LOC108079158|XP_017028895.1|DKIK	LOC6524038|XP_002099908.1|DYAK
OG0002210	LOC108070726|XP_017016811.1|DKIK	LOC6537543|XP_015048405.1|DYAK
OG0002211	LOC108074095|XP_017021476.1|DKIK	LOC6536947|XP_002097516.1|DYAK
OG0002212	LOC108084619|XP_017036394.1|DKIK	LOC6535636|XP_002096264.1|DYAK
OG0002213	LOC108080435|XP_017030658.1|DKIK	LOC6536148|XP_002096749.1|DYAK
OG0002214	LOC108073338|XP_017020391.1|DKIK	LOC6537636|XP_015048450.1|DYAK
OG0002215	LOC108075506|XP_017023462.1|DKIK	LOC6537269|XP_015048241.2|DYAK
OG0002216	LOC108078351|XP_017027649.1|DKIK	LOC6538030|XP_002098565.1|DYAK
OG0002217	LOC108085909|XP_017038166.1|DKIK	LOC6537282|XP_015048256.1|DYAK
OG0002218	LOC108083563|XP_017034907.1|DKIK	LOC6524831|XP_002100673.1|DYAK
OG0002219	LOC108074118|XP_017021507.1|DKIK	LOC6536963|XP_015048031.1|DYAK
OG0002220	LOC108074032|XP_017021388.1|DKIK	LOC6536964|XP_002097533.3|DYAK
OG0002221	LOC108078583|XP_017027992.1|DKIK	LOC6532532|XP_039230906.1|DYAK
OG0002222	LOC108078355|XP_017027659.1|DKIK	LOC6532070|XP_002092847.2|DYAK
OG0002224	LOC108078114|XP_017027206.1|DKIK	LOC6528453|XP_039227177.1|DYAK
OG0002225	LOC108070604|XP_017016663.1|DKIK	LOC6533343|XP_002094069.2|DYAK
OG0002226	LOC108076341|XP_017024617.1|DKIK	LOC6528304|XP_002089357.1|DYAK
OG0002227	LOC108085154|XP_017037171.1|DKIK	LOC6528898|XP_039227299.1|DYAK
OG0002228	LOC108074743|XP_017022405.1|DKIK	LOC6528558|XP_002089602.1|DYAK
OG0002229	LOC108076504|XP_017024891.1|DKIK, LOC108076155|XP_017024370.1|DKIK	LOC6532086|XP_015051691.1|DYAK
OG0002230	LOC108078257|XP_017027481.1|DKIK	LOC6530055|XP_002091001.1|DYAK
OG0002231	LOC108081332|XP_017031962.1|DKIK	LOC6528402|XP_002089449.1|DYAK
OG0002232	LOC108078238|XP_017027433.1|DKIK	LOC6530715|XP_002091606.1|DYAK
OG0002233	LOC108070392|XP_017016330.1|DKIK	LOC6533892|XP_002094592.2|DYAK
OG0002235	LOC108078263|XP_017027491.1|DKIK	LOC6531612|XP_039228980.1|DYAK
OG0002236	LOC108072194|XP_017018742.1|DKIK	LOC6531949|XP_002092735.1|DYAK
OG0002237	LOC108072121|XP_017018634.1|DKIK	LOC6531964|XP_015051638.1|DYAK
OG0002238	LOC108070530|XP_017016541.1|DKIK	LOC6528330|XP_015053921.1|DYAK
OG0002239	LOC108078392|XP_017027736.1|DKIK	LOC6530074|XP_002091020.1|DYAK
OG0002240	LOC108076752|XP_017025237.1|DKIK	LOC6531591|XP_002092389.1|DYAK
OG0002241	LOC108078761|XP_017028286.1|DKIK	LOC6532559|XP_002093304.2|DYAK
OG0002242	LOC108078843|XP_017028427.1|DKIK	LOC6532715|XP_002093457.1|DYAK
OG0002243	LOC108084138|XP_017035670.1|DKIK	LOC6535793|XP_002096416.1|DYAK
OG0002244	LOC108072729|XP_017019478.1|DKIK	LOC6533657|XP_002094363.1|DYAK
OG0002245	LOC108070559|XP_017016573.1|DKIK	LOC6533366|XP_002094091.1|DYAK
OG0002246	LOC108080699|XP_017031026.1|DKIK	LOC6528332|XP_039226443.1|DYAK
OG0002247	LOC108072073|XP_017018565.1|DKIK	LOC26536030|XP_015051600.1|DYAK
OG0002248	LOC108079845|XP_017029841.1|DKIK	LOC6532950|XP_039230898.1|DYAK
OG0002249	LOC108078622|XP_017028034.1|DKIK	LOC26534760|XP_015049582.1|DYAK
OG0002250	LOC108077971|XP_017027002.1|DKIK	LOC6530732|XP_002091622.1|DYAK
OG0002251	LOC108076816|XP_017025336.1|DKIK	LOC6530734|XP_039228092.1|DYAK
OG0002252	LOC108076826|XP_017025348.1|DKIK	LOC6530751|XP_015052744.2|DYAK
OG0002253	LOC108070899|XP_017017038.1|DKIK	LOC26535160|XP_015051683.1|DYAK
OG0002254	LOC108073346|XP_017020400.1|DKIK	LOC6538655|XP_002099175.1|DYAK
OG0002255	LOC108079393|XP_017029205.1|DKIK	LOC6525190|XP_002101028.1|DYAK
OG0002256	LOC108078519|XP_017027913.1|DKIK	LOC6529368|XP_002090373.1|DYAK
OG0002257	LOC108078218|XP_017027396.1|DKIK	LOC6529294|XP_002090299.1|DYAK
OG0002258	LOC108079805|XP_017029773.1|DKIK	LOC6533249|XP_002093975.1|DYAK
OG0002259	LOC108084876|XP_017036762.1|DKIK	LOC6524899|XP_002100739.1|DYAK
OG0002260	LOC108073923|XP_017021209.1|DKIK	LOC6534896|XP_002095568.2|DYAK
OG0002261	LOC108083240|XP_017034435.1|DKIK	LOC6534917|XP_002095588.1|DYAK
OG0002262	LOC108078267|XP_017027505.1|DKIK	LOC6528800|XP_002089832.2|DYAK
OG0002263	LOC108078708|XP_017028158.1|DKIK	LOC6535106|XP_002095769.1|DYAK
OG0002264	LOC108078354|XP_017027658.1|DKIK	LOC6532071|XP_002092848.1|DYAK
OG0002265	LOC108071925|XP_017018374.1|DKIK	LOC6533611|XP_002094319.1|DYAK
OG0002266	LOC108083015|XP_017034130.1|DKIK	LOC6534861|XP_015050878.1|DYAK
OG0002267	LOC108078921|XP_017028556.1|DKIK	LOC6532638|XP_002093382.1|DYAK
OG0002268	LOC108085810|XP_017038050.1|DKIK	LOC6539382|XP_002086275.1|DYAK
OG0002269	LOC108082421|XP_017033274.1|DKIK	LOC6531527|XP_002092326.1|DYAK
OG0002270	LOC108078377|XP_017027699.1|DKIK	LOC6531486|XP_039228131.1|DYAK
OG0002271	LOC108078887|XP_017028506.1|DKIK	LOC6532626|XP_015049496.1|DYAK
OG0002272	LOC108079874|XP_017029879.1|DKIK	LOC6532418|XP_002093169.1|DYAK
OG0002273	LOC108083741|XP_017035143.1|DKIK	LOC6534555|XP_039230841.1|DYAK
OG0002274	LOC108075173|XP_017022984.1|DKIK	LOC6535120|XP_039230790.1|DYAK
OG0002275	LOC108078704|XP_017028151.1|DKIK	LOC6534360|XP_002095038.1|DYAK
OG0002276	LOC108079044|XP_017028719.1|DKIK	LOC6532383|XP_002093134.2|DYAK
OG0002277	LOC108079117|XP_017028846.1|DKIK	LOC6532376|XP_015049297.2|DYAK
OG0002278	LOC108085979|XP_017038269.1|DKIK	LOC6533058|XP_039230266.1|DYAK
OG0002279	LOC108078809|XP_017028376.1|DKIK	LOC6532591|XP_002093335.3|DYAK
OG0002280	LOC108078691|XP_017028130.1|DKIK	LOC6534398|XP_002095076.2|DYAK
OG0002281	LOC108079769|XP_017029684.1|DKIK	LOC6534409|XP_002095087.1|DYAK
OG0002282	LOC108073942|XP_017021245.1|DKIK	LOC6532811|XP_039230773.1|DYAK
OG0002283	LOC108076266|XP_017024503.1|DKIK	LOC6531844|XP_002092631.1|DYAK
OG0002284	LOC108076781|XP_017025276.1|DKIK	LOC6528525|XP_002089571.1|DYAK
OG0002285	LOC108079346|XP_017029142.1|DKIK	LOC6525457|XP_039233409.1|DYAK
OG0002286	LOC108072365|XP_017018948.1|DKIK	LOC6531766|XP_002092553.2|DYAK
OG0002287	LOC108078365|XP_017027676.1|DKIK	LOC6531485|XP_002092284.1|DYAK
OG0002288	LOC108078813|XP_017028381.1|DKIK	LOC6532627|XP_015049497.1|DYAK
OG0002289	LOC108077475|XP_017026283.1|DKIK	LOC6532696|XP_002093438.1|DYAK
OG0002290	LOC108082715|XP_017033712.1|DKIK	LOC6527124|XP_002088217.1|DYAK
OG0002291	LOC108072933|XP_017019771.1|DKIK	LOC6528429|XP_002089475.2|DYAK
OG0002292	LOC108080732|XP_017031080.1|DKIK	LOC6528334|XP_015054423.1|DYAK
OG0002293	LOC108072441|XP_017019057.1|DKIK	LOC6539197|XP_002086098.3|DYAK
OG0002294	LOC108085035|XP_017036971.1|DKIK	LOC6536195|XP_002096786.1|DYAK
OG0002295	LOC108075848|XP_017023918.1|DKIK	LOC6526995|XP_039226177.1|DYAK
OG0002296	LOC108077150|XP_017025866.1|DKIK	LOC6527870|XP_015052994.1|DYAK
OG0002297	LOC108084192|XP_017035778.1|DKIK	LOC6537220|XP_002097778.2|DYAK
OG0002298	LOC108072130|XP_017018654.1|DKIK	LOC6531973|XP_002092759.1|DYAK
OG0002299	LOC108072928|XP_017019764.1|DKIK	LOC6529341|XP_002090346.1|DYAK
OG0002300	LOC108073627|XP_017020818.1|DKIK	LOC6528129|XP_015053883.1|DYAK
OG0002301	LOC108081527|XP_017032232.1|DKIK	LOC6529207|XP_015052250.1|DYAK
OG0002302	LOC108077192|XP_017025929.1|DKIK	LOC6529200|XP_039229243.1|DYAK
OG0002303	LOC108079459|XP_017029287.1|DKIK	LOC6523820|XP_002099695.1|DYAK
OG0002304	LOC108085258|XP_017037295.1|DKIK	LOC6528277|XP_002089330.1|DYAK
OG0002305	LOC108075012|XP_017022748.1|DKIK	LOC6534792|XP_002095464.1|DYAK
OG0002306	LOC108074858|XP_017022558.1|DKIK	LOC6527736|XP_002088819.1|DYAK
OG0002307	LOC108074551|XP_017022136.1|DKIK	LOC6526464|XP_039227768.1|DYAK
OG0002308	LOC108077141|XP_017025844.1|DKIK	LOC6527872|XP_002088944.1|DYAK
OG0002309	LOC108081365|XP_017032006.1|DKIK	LOC6528161|XP_015054450.1|DYAK
OG0002310	LOC108081414|XP_017032082.1|DKIK	LOC6529232|XP_002090238.1|DYAK
OG0002311	LOC108082780|XP_017033804.1|DKIK	LOC6529747|XP_039229294.1|DYAK
OG0002312	LOC108072490|XP_017019146.1|DKIK	LOC6527489|XP_039226509.1|DYAK
OG0002313	LOC108076513|XP_017024908.1|DKIK	LOC6530404|XP_015051950.1|DYAK
OG0002314	LOC108070815|XP_017016904.1|DKIK	LOC6528614|XP_002089657.1|DYAK
OG0002315	LOC108082326|XP_017033144.1|DKIK	LOC6530204|XP_002091142.1|DYAK
OG0002316	LOC108081976|XP_017032701.1|DKIK	LOC6527226|XP_002088320.1|DYAK
OG0002317	LOC108072752|XP_017019510.1|DKIK	LOC6534172|XP_015050490.1|DYAK
OG0002318	LOC108082836|XP_017033889.1|DKIK	LOC6529609|XP_002090603.1|DYAK
OG0002319	LOC108072617|XP_017019333.1|DKIK	LOC6527464|XP_002088555.1|DYAK
OG0002320	LOC108078153|XP_017027285.1|DKIK	LOC6530716|XP_002091607.1|DYAK
OG0002321	LOC108074705|XP_017022334.1|DKIK	LOC6530164|XP_002091106.2|DYAK
OG0002322	LOC108075784|XP_017023832.1|DKIK	LOC6529217|XP_002090224.1|DYAK
OG0002323	LOC108079493|XP_017029322.1|DKIK	LOC6529246|XP_002090252.1|DYAK
OG0002324	LOC108083272|XP_017034481.1|DKIK	LOC6534914|XP_015050925.1|DYAK
OG0002325	LOC108073516|XP_017020678.1|DKIK	LOC6533644|XP_015050198.1|DYAK
OG0002326	LOC108073512|XP_017020673.1|DKIK	LOC6533645|XP_015050200.1|DYAK
OG0002327	LOC108084858|XP_017036727.1|DKIK	LOC26534581|XP_015047853.1|DYAK
OG0002328	LOC108082681|XP_017033671.1|DKIK	LOC6529777|XP_002090761.1|DYAK
OG0002329	LOC108074448|XP_017021978.1|DKIK	LOC6526387|XP_002087506.1|DYAK
OG0002330	LOC108074439|XP_017021967.1|DKIK	LOC6526389|XP_002087508.1|DYAK
OG0002331	LOC108079154|XP_017028891.1|DKIK	LOC6525854|XP_002101674.1|DYAK
OG0002332	LOC108075294|XP_017023178.1|DKIK	LOC6533454|XP_002094165.1|DYAK
OG0002333	LOC108072349|XP_017018929.1|DKIK	LOC6532131|XP_002092907.2|DYAK
OG0002334	LOC108074568|XP_017022162.1|DKIK	LOC6528109|XP_002089176.1|DYAK
OG0002335	LOC108082571|XP_017033517.1|DKIK	LOC6528669|XP_002089711.2|DYAK
OG0002336	LOC108085541|XP_017037663.1|DKIK	LOC6534992|XP_002095662.2|DYAK
OG0002337	LOC108078100|XP_017027187.1|DKIK	LOC6528772|XP_002089806.2|DYAK
OG0002338	LOC108072860|XP_017019665.1|DKIK	LOC6526970|XP_002088066.1|DYAK
OG0002339	LOC108085352|XP_017037407.1|DKIK	LOC6526683|XP_015053293.1|DYAK
OG0002340	LOC108076117|XP_017024338.1|DKIK	LOC6527323|XP_015053657.1|DYAK
OG0002341	LOC108073144|XP_017020141.1|DKIK	LOC6528856|XP_002089888.1|DYAK
OG0002342	LOC108077405|XP_017026193.1|DKIK	LOC6527582|XP_039226729.1|DYAK
OG0002343	LOC108086246|XP_017038606.1|DKIK	LOC6527598|XP_002088686.2|DYAK
OG0002344	LOC108084691|XP_017036515.1|DKIK	LOC6539147|XP_039227262.1|DYAK
OG0002345	LOC108076757|XP_017025246.1|DKIK	LOC6528500|XP_002089546.1|DYAK
OG0002346	LOC108077427|XP_017026220.1|DKIK	LOC6527000|XP_015053563.1|DYAK
OG0002347	LOC108072420|XP_017019014.1|DKIK	LOC6530177|XP_039229348.1|DYAK
OG0002348	LOC108079615|XP_017029479.1|DKIK	LOC6527695|XP_002088779.1|DYAK
OG0002349	LOC108076758|XP_017025247.1|DKIK	LOC26536309|XP_015054727.1|DYAK
OG0002350	LOC108071781|XP_017018134.1|DKIK	LOC6528499|XP_002089545.1|DYAK
OG0002351	LOC108082587|XP_017033538.1|DKIK	LOC6530119|XP_002091065.1|DYAK
OG0002352	LOC108081833|XP_017032563.1|DKIK	LOC6530036|XP_002090982.1|DYAK
OG0002353	LOC108081464|XP_017032143.1|DKIK	LOC6540552|XP_002087342.2|DYAK
OG0002354	LOC108076260|XP_017024501.1|DKIK	LOC26535576|XP_015054641.1|DYAK, LOC6527802|XP_039227119.1|DYAK
OG0002355	LOC108077269|XP_017026029.1|DKIK, LOC108072463|XP_017019088.1|DKIK	LOC6539240|XP_002086139.2|DYAK
OG0002356	LOC108072572|XP_017019266.1|DKIK	LOC6529553|XP_002090550.1|DYAK
OG0002357	LOC108077785|XP_017026774.1|DKIK	LOC6537292|XP_002097850.1|DYAK
OG0002358	LOC108077055|XP_017025708.1|DKIK	LOC6527985|XP_002089052.1|DYAK
OG0002359	LOC108071751|XP_017018065.1|DKIK	LOC6524299|XP_002100158.2|DYAK
OG0002360	LOC108082161|XP_017032951.1|DKIK	LOC6530319|XP_002091246.1|DYAK
OG0002361	LOC108083060|XP_017034182.1|DKIK	LOC6534872|XP_002095544.1|DYAK
OG0002362	LOC108073646|XP_017020854.1|DKIK	LOC6526927|XP_015053515.1|DYAK
OG0002363	LOC108072856|XP_017019660.1|DKIK	LOC6526968|XP_002088064.1|DYAK
OG0002364	LOC108072843|XP_017019628.1|DKIK	LOC6526966|XP_039226223.1|DYAK
OG0002365	LOC108072845|XP_017019646.1|DKIK	LOC6526964|XP_002088060.1|DYAK
OG0002366	LOC108086199|XP_017038550.1|DKIK	LOC6527628|XP_002088716.2|DYAK
OG0002367	LOC108074498|XP_017022060.1|DKIK	LOC6526508|XP_002087619.1|DYAK
OG0002368	LOC108075787|XP_017023841.1|DKIK	LOC6528068|XP_002089135.1|DYAK
OG0002369	LOC108083408|XP_017034650.1|DKIK	LOC6530134|XP_002091080.1|DYAK
OG0002370	LOC108075361|XP_017023264.1|DKIK	LOC6528185|XP_002089248.2|DYAK
OG0002371	LOC108085270|XP_017037310.1|DKIK, LOC108075339|XP_017023246.1|DKIK	LOC6528183|XP_002089246.1|DYAK
OG0002372	LOC108079600|XP_017029446.1|DKIK	LOC6526801|XP_039226537.1|DYAK
OG0002373	LOC108081413|XP_017032081.1|DKIK	LOC6529529|XP_002090531.1|DYAK
OG0002374	LOC108073436|XP_017020545.1|DKIK	LOC6538623|XP_015048928.1|DYAK
OG0002375	LOC108074074|XP_017021439.1|DKIK	LOC6535989|XP_002096604.1|DYAK
OG0002376	LOC108075842|XP_017023906.1|DKIK	LOC6527011|XP_002088106.1|DYAK
OG0002377	LOC108075577|XP_017023583.1|DKIK	LOC6535411|XP_002096060.1|DYAK
OG0002378	LOC108070419|XP_017016362.1|DKIK	LOC6533960|XP_002094660.1|DYAK
OG0002379	LOC108072551|XP_017019215.1|DKIK	LOC6529409|XP_002090414.1|DYAK
OG0002380	LOC108083781|XP_017035196.1|DKIK	LOC6524009|XP_015045430.1|DYAK
OG0002381	LOC108072878|XP_017019686.1|DKIK	LOC6530350|XP_002091277.1|DYAK
OG0002382	LOC108071776|XP_017018119.1|DKIK	LOC6525292|XP_002101128.1|DYAK
OG0002383	LOC108079883|XP_017029889.1|DKIK	LOC6532438|XP_002093185.1|DYAK
OG0002384	LOC108083520|XP_017034835.1|DKIK	LOC6524451|XP_015045707.1|DYAK
OG0002385	LOC108081319|XP_017031915.1|DKIK	LOC6523724|XP_002099599.1|DYAK
OG0002386	LOC108078311|XP_017027632.1|DKIK	LOC6535740|XP_002096363.1|DYAK
OG0002387	LOC108071333|XP_017017538.1|DKIK	LOC6537856|XP_015048547.1|DYAK
OG0002388	LOC108084172|XP_017035748.1|DKIK	LOC6537217|XP_002097775.2|DYAK
OG0002389	LOC108080297|XP_017030463.1|DKIK	LOC6537877|XP_002098418.1|DYAK
OG0002390	LOC108076893|XP_017025414.1|DKIK	LOC6527171|XP_002088265.1|DYAK
OG0002391	LOC108078371|XP_017027687.1|DKIK	LOC6531657|XP_002092454.1|DYAK
OG0002392	LOC108071878|XP_017018295.1|DKIK	LOC6533023|XP_015049779.1|DYAK
OG0002393	LOC108079903|XP_017029923.1|DKIK	LOC6534442|XP_002095119.1|DYAK
OG0002394	LOC108081241|XP_017031808.1|DKIK	LOC6538492|XP_015048887.1|DYAK
OG0002395	LOC108081507|XP_017032214.1|DKIK	LOC6536579|XP_039231214.1|DYAK
OG0002396	LOC108078158|XP_017027297.1|DKIK	LOC6530507|XP_015052692.1|DYAK
OG0002397	LOC108079282|XP_017029068.1|DKIK	LOC6529110|XP_002090123.1|DYAK
OG0002398	LOC108083519|XP_017034834.1|DKIK	LOC6525234|XP_002101072.2|DYAK
OG0002399	LOC108085081|XP_017037040.1|DKIK	LOC6529080|XP_002090093.1|DYAK
OG0002400	LOC108073045|XP_017019997.1|DKIK	LOC6531632|XP_002092429.2|DYAK
OG0002401	LOC108085327|XP_017037371.1|DKIK	LOC6523699|XP_002099576.1|DYAK
OG0002402	LOC108081251|XP_017031825.1|DKIK	LOC6537081|XP_002097642.2|DYAK
OG0002403	LOC108080904|XP_017031297.1|DKIK	LOC6537080|XP_002097641.1|DYAK
OG0002404	LOC108073449|XP_017020562.1|DKIK	LOC6535249|XP_002095905.1|DYAK
OG0002405	LOC108075392|XP_017023291.1|DKIK	LOC6535404|XP_002096053.1|DYAK
OG0002406	LOC108071544|XP_017017809.1|DKIK	LOC6539324|XP_002086216.1|DYAK
OG0002407	LOC108084996|XP_017036910.1|DKIK	LOC6539029|XP_002099531.1|DYAK
OG0002408	LOC108075604|XP_017023625.1|DKIK	LOC6535417|XP_002096066.1|DYAK
OG0002409	LOC108075152|XP_017022926.1|DKIK	LOC6534097|XP_039230478.1|DYAK
OG0002410	LOC108078623|XP_017028073.1|DKIK	LOC6535726|XP_039231406.1|DYAK
OG0002411	LOC108080869|XP_017031261.1|DKIK, LOC108072082|XP_017018582.1|DKIK	LOC6536303|XP_002096887.1|DYAK
OG0002412	LOC108085783|XP_017038021.1|DKIK	LOC26534951|XP_015044780.2|DYAK
OG0002413	LOC108083560|XP_017034904.1|DKIK	LOC6524064|XP_002099933.1|DYAK
OG0002414	LOC108080654|XP_017030966.1|DKIK	LOC6532343|XP_002093103.1|DYAK
OG0002415	LOC108080468|XP_017030694.1|DKIK	LOC6536783|XP_015047950.1|DYAK
OG0002416	LOC108072161|XP_017018699.1|DKIK	LOC6523720|XP_039233076.1|DYAK
OG0002417	LOC108079674|XP_017029561.1|DKIK	LOC6526260|XP_002087382.1|DYAK
OG0002418	LOC108072903|XP_017019719.1|DKIK	LOC26536186|XP_039232837.1|DYAK
OG0002419	LOC108080377|XP_017030588.1|DKIK	LOC6524244|XP_002100107.1|DYAK
OG0002420	LOC108073944|XP_017021246.1|DKIK	LOC6532813|XP_002093550.2|DYAK
OG0002421	LOC108073173|XP_017020167.1|DKIK	LOC6538721|XP_002099236.1|DYAK
OG0002422	LOC108077697|XP_017026625.1|DKIK	LOC6535969|XP_015047482.2|DYAK
OG0002423	LOC108083117|XP_017034270.1|DKIK	LOC6533673|XP_002094379.1|DYAK
OG0002424	LOC108077341|XP_017026122.1|DKIK, LOC108079412|XP_017029231.1|DKIK, LOC108084516|XP_017036238.1|DKIK	LOC6523694|XP_002099572.1|DYAK
OG0002425	LOC108079428|XP_017029248.1|DKIK	LOC6524846|XP_002100686.2|DYAK
OG0002426	LOC108073383|XP_017020453.1|DKIK	LOC6532295|XP_002093055.1|DYAK
OG0002427	LOC108085518|XP_017037638.1|DKIK	LOC6523700|XP_002099577.1|DYAK
OG0002428	LOC108080085|XP_017030171.1|DKIK	LOC6525155|XP_002100993.2|DYAK
OG0002429	LOC108075082|XP_017022853.1|DKIK	LOC6533478|XP_039230863.1|DYAK
OG0002430	LOC108081330|XP_017031956.1|DKIK	LOC6528410|XP_002089456.1|DYAK
OG0002431	LOC108076620|XP_017025036.1|DKIK	LOC6530942|XP_002091784.1|DYAK
OG0002432	LOC108071234|XP_017017406.1|DKIK	LOC6524217|XP_002100080.1|DYAK
OG0002433	LOC108073198|XP_017020206.1|DKIK	LOC6535645|XP_002096273.1|DYAK
OG0002434	LOC108083203|XP_017034396.1|DKIK	LOC6536396|XP_002096978.1|DYAK
OG0002435	LOC108083815|XP_017035250.1|DKIK	LOC6526018|XP_002101835.1|DYAK
OG0002436	LOC108085126|XP_017037117.1|DKIK	LOC6529880|XP_002090837.1|DYAK
OG0002437	LOC108080851|XP_017031242.1|DKIK	LOC6529915|XP_039229312.1|DYAK
OG0002438	LOC108079408|XP_017029224.1|DKIK	LOC6524485|XP_039226161.1|DYAK
OG0002439	LOC108075871|XP_017023963.1|DKIK	LOC6528069|XP_002089136.2|DYAK
OG0002440	LOC108080590|XP_017030884.1|DKIK, LOC108080684|XP_017031006.1|DKIK	LOC6534273|XP_002094954.1|DYAK
OG0002441	LOC108078226|XP_017027414.1|DKIK	LOC6528792|XP_002089826.1|DYAK
OG0002442	LOC108078201|XP_017027374.1|DKIK	LOC6531256|XP_002092065.1|DYAK
OG0002443	LOC108078499|XP_017027885.1|DKIK	LOC6529353|XP_015052293.1|DYAK
OG0002444	LOC108085145|XP_017037157.1|DKIK	LOC6531583|XP_002092381.1|DYAK
OG0002445	LOC108079861|XP_017029865.1|DKIK	LOC6529900|XP_002090857.2|DYAK
OG0002446	LOC108076379|XP_017024680.1|DKIK	LOC6530433|XP_002091349.1|DYAK
OG0002447	LOC108070425|XP_017016371.1|DKIK	LOC6533935|XP_015050347.1|DYAK
OG0002448	LOC108072381|XP_017018970.1|DKIK	LOC6530580|XP_002091493.1|DYAK
OG0002449	LOC108076284|XP_017024523.1|DKIK	LOC6531345|XP_002092149.1|DYAK
OG0002450	LOC108077854|XP_017026875.1|DKIK	LOC6536537|XP_002097113.1|DYAK
OG0002451	LOC108082449|XP_017033309.1|DKIK	LOC6528657|XP_002089699.1|DYAK
