Orthogroup	DKIK.longest_only	DSAN.longest_only
OG0001017	LOC108082984|XP_017034095.1|DKIK, LOC108083016|XP_017034133.1|DKIK	LOC120449605|XP_039488107.1|DSAN, LOC120449695|XP_039488246.1|DSAN
OG0001018	LOC108084093|XP_017035607.1|DKIK, LOC108080174|XP_017030310.1|DKIK, LOC108080173|XP_017030308.1|DKIK, LOC108080172|XP_017030307.1|DKIK	LOC120452525|XP_039492722.1|DSAN
OG0001019	LOC108084986|XP_017036899.1|DKIK	LOC120453195|XP_039493697.1|DSAN
OG0001020	LOC108080030|XP_017030092.1|DKIK	LOC120456345|XP_039499062.1|DSAN, LOC120456344|XP_039499060.1|DSAN
OG0001021	LOC108075935|XP_017024061.1|DKIK	LOC120452294|XP_039492367.1|DSAN
OG0001022	LOC108071850|XP_017018253.1|DKIK	LOC120455555|XP_039497835.1|DSAN
OG0001024	LOC108085012|XP_017036943.1|DKIK	LOC120452486|XP_039492668.1|DSAN
OG0001025	LOC108074005|XP_017021355.1|DKIK	LOC120449332|XP_039487665.1|DSAN
OG0001026	LOC108076644|XP_017025065.1|DKIK	LOC120444133|XP_039479632.1|DSAN
OG0001027	LOC108085516|XP_017037630.1|DKIK	LOC120450533|XP_039489556.1|DSAN
OG0001028	LOC108074640|XP_017022248.1|DKIK	LOC120458808|XP_039502538.1|DSAN
OG0001029	LOC108078245|XP_017027457.1|DKIK	LOC120447222|XP_039484675.1|DSAN
OG0001031	LOC108084782|XP_017036594.1|DKIK	LOC120446002|XP_039482669.1|DSAN
OG0001032	LOC108081290|XP_017031869.1|DKIK	LOC120458909|XP_039502692.1|DSAN
OG0001033	LOC108080217|XP_017030362.1|DKIK, LOC108078390|XP_017027734.1|DKIK	LOC120449125|XP_039487372.1|DSAN
OG0001034	LOC108084763|XP_017036569.1|DKIK	LOC120448271|XP_039486129.1|DSAN
OG0001035	LOC108074240|XP_017021673.1|DKIK	LOC120456983|XP_039500066.1|DSAN
OG0001035	LOC108074238|XP_017021671.1|DKIK	LOC120455615|XP_039497930.1|DSAN
OG0001037	LOC108073574|XP_017020750.1|DKIK, LOC108073575|XP_017020751.1|DKIK, LOC108073576|XP_017020752.1|DKIK	LOC120450048|XP_039488737.1|DSAN
OG0001038	LOC108073428|XP_017020539.1|DKIK	LOC120451505|XP_039491193.1|DSAN
OG0001038	LOC108073417|XP_017020528.1|DKIK	LOC120451503|XP_039491189.1|DSAN
OG0001039	LOC108077675|XP_017026585.1|DKIK, LOC108077674|XP_017026584.1|DKIK	LOC120452426|XP_039492587.1|DSAN, LOC120452425|XP_039492586.1|DSAN, LOC120452428|XP_039492590.1|DSAN
OG0001040	LOC108078696|XP_017028137.1|DKIK	LOC120448614|XP_039486661.1|DSAN
OG0001040	LOC108077648|XP_017026550.1|DKIK	LOC120453039|XP_039493493.1|DSAN, LOC120453037|XP_039493490.1|DSAN
OG0001041	LOC108071279|XP_017017460.1|DKIK	LOC120451877|XP_039491817.1|DSAN, LOC120452175|XP_039492217.1|DSAN
OG0001042	LOC108073663|XP_017020877.1|DKIK	LOC120453353|XP_039493959.1|DSAN
OG0001043	LOC108079351|XP_017029147.1|DKIK	LOC120455994|XP_039498486.1|DSAN
OG0001044	LOC108070916|XP_017017061.1|DKIK	LOC120458750|XP_039502456.1|DSAN
OG0001045	LOC108072423|XP_017019022.1|DKIK	LOC120446449|XP_039483373.1|DSAN
OG0001046	LOC108072898|XP_017019710.1|DKIK	LOC120444454|XP_039480052.1|DSAN, LOC120444453|XP_039480051.1|DSAN
OG0001047	LOC108070838|XP_017016949.1|DKIK, LOC108070744|XP_017016829.1|DKIK, LOC108078240|XP_017027436.1|DKIK	LOC120444776|XP_039480645.1|DSAN
OG0001048	LOC108072345|XP_017018925.1|DKIK	LOC120444290|XP_039479742.1|DSAN
OG0001049	LOC108078877|XP_017028491.1|DKIK	LOC120448287|XP_039486155.1|DSAN
OG0001050	LOC108079831|XP_017029820.1|DKIK	LOC120449866|XP_039488460.1|DSAN
OG0001051	LOC108076997|XP_017025556.1|DKIK	LOC120450476|XP_039489458.1|DSAN
OG0001052	LOC108074871|XP_017022580.1|DKIK	LOC120458457|XP_039502039.1|DSAN
OG0001053	LOC108080091|XP_017030188.1|DKIK	LOC120455309|XP_039497293.1|DSAN
OG0001054	LOC108083707|XP_017035093.1|DKIK	LOC120453611|XP_039494320.1|DSAN
OG0001055	LOC108082646|XP_017033618.1|DKIK	LOC120451863|XP_039491800.1|DSAN
OG0001055	LOC108083163|XP_017034342.1|DKIK	LOC120453048|XP_039493503.1|DSAN
OG0001056	LOC108075630|XP_017023656.1|DKIK	LOC120447232|XP_039484692.1|DSAN
OG0001056	LOC108079283|XP_017029069.1|DKIK	LOC120456120|XP_039498681.1|DSAN
OG0001057	LOC108082223|XP_017033050.1|DKIK	LOC120447044|XP_039484345.1|DSAN
OG0001058	LOC108083573|XP_017034919.1|DKIK	LOC120456498|XP_039499300.1|DSAN
OG0001059	LOC108073902|XP_017021181.1|DKIK	LOC120448782|XP_039486905.1|DSAN
OG0001060	LOC108077859|XP_017026881.1|DKIK	LOC120452707|XP_039493001.1|DSAN
OG0001061	LOC108084014|XP_017035516.1|DKIK	LOC120454162|XP_039495163.1|DSAN
OG0001061	LOC108084015|XP_017035517.1|DKIK	LOC120454211|XP_039495241.1|DSAN
OG0001062	LOC108070727|XP_017016814.1|DKIK	LOC120451062|XP_039490354.1|DSAN
OG0001062	LOC108070669|XP_017016731.1|DKIK	LOC120452025|XP_039492006.1|DSAN
OG0001063	LOC108079933|XP_017029957.1|DKIK	LOC120457055|XP_039500164.1|DSAN
OG0001063	LOC108074202|XP_017021630.1|DKIK	LOC120455643|XP_039497966.1|DSAN
OG0001064	LOC108075994|XP_017024136.1|DKIK	LOC120456503|XP_039499305.1|DSAN
OG0001064	LOC108071663|XP_017017957.1|DKIK	LOC120457106|XP_039500246.1|DSAN
OG0001065	LOC108085212|XP_017037230.1|DKIK, LOC108078088|XP_017027164.1|DKIK	LOC120454914|XP_039496598.1|DSAN
OG0001066	LOC108082958|XP_017034063.1|DKIK	LOC120455498|XP_039497686.1|DSAN
OG0001067	LOC108075964|XP_017024102.1|DKIK	LOC120457248|XP_039500577.1|DSAN
OG0001067	LOC108075967|XP_017024104.1|DKIK	LOC120457241|XP_039500564.1|DSAN
OG0001068	LOC108085980|XP_017038270.1|DKIK	LOC120447657|XP_039485105.1|DSAN
OG0001068	LOC108073773|XP_017021028.1|DKIK	LOC120447734|XP_039485212.1|DSAN
OG0001069	LOC108070764|XP_017016849.1|DKIK	LOC120446057|XP_039482768.1|DSAN
OG0001070	LOC108080457|XP_017030683.1|DKIK	LOC120451712|XP_039491548.1|DSAN, LOC120451713|XP_039491550.1|DSAN
OG0001071	LOC108076910|XP_017025439.1|DKIK, LOC108077175|XP_017025901.1|DKIK	LOC120458209|XP_039501720.1|DSAN
OG0001072	LOC108073823|XP_017021092.1|DKIK	LOC120448169|XP_039485941.1|DSAN, LOC120450478|XP_039489459.1|DSAN
OG0001072	LOC108079448|XP_017029271.1|DKIK	LOC120456585|XP_039499425.1|DSAN
OG0001073	LOC108085579|XP_017037729.1|DKIK	LOC120454273|XP_039495371.1|DSAN
OG0001074	LOC108070919|XP_017017067.1|DKIK	LOC120446558|XP_039483510.1|DSAN
OG0001075	LOC108078750|XP_017028265.1|DKIK	LOC120448326|XP_039486210.1|DSAN
OG0001077	LOC108071213|XP_017017383.1|DKIK	LOC120457600|XP_039501044.1|DSAN
OG0001077	LOC108083044|XP_017034162.1|DKIK	LOC120449248|XP_039487557.1|DSAN
OG0001078	LOC108082944|XP_017034050.1|DKIK	LOC120456502|XP_039499303.1|DSAN
OG0001079	LOC108072731|XP_017019482.1|DKIK	LOC120450169|XP_039488951.1|DSAN
OG0001080	LOC108071527|XP_017017788.1|DKIK	LOC120449717|XP_039488273.1|DSAN
OG0001081	LOC108077554|XP_017026471.1|DKIK	LOC120450864|XP_039490021.1|DSAN
OG0001082	LOC108076768|XP_017025258.1|DKIK	LOC120444412|XP_039479969.1|DSAN
OG0001083	LOC108078724|XP_017028214.1|DKIK	LOC120449530|XP_039487984.1|DSAN
OG0001084	LOC108076334|XP_017024607.1|DKIK	LOC120455461|XP_039497657.1|DSAN
OG0001085	LOC108070934|XP_017017075.1|DKIK	LOC120458914|XP_039502697.1|DSAN
OG0001086	LOC108072084|XP_017018584.1|DKIK	LOC120444673|XP_039480463.1|DSAN
OG0001087	LOC108082001|XP_017032734.1|DKIK	LOC120443869|XP_039479170.1|DSAN, LOC120444698|XP_039480504.1|DSAN
OG0001088	LOC108078633|XP_017028046.1|DKIK	LOC120447616|XP_039485043.1|DSAN, LOC120450317|XP_039489205.1|DSAN
OG0001089	LOC108079909|XP_017029932.1|DKIK	LOC120447557|XP_039484944.1|DSAN
OG0001090	LOC108080588|XP_017030885.1|DKIK	LOC120448541|XP_039486520.1|DSAN
OG0001092	LOC108085244|XP_017037278.1|DKIK	LOC120458364|XP_039501912.1|DSAN
OG0001093	LOC108077437|XP_017026241.1|DKIK	LOC120458873|XP_039502644.1|DSAN
OG0001094	LOC108074441|XP_017021969.1|DKIK, LOC108074385|XP_017021900.1|DKIK	LOC120455016|XP_039496779.1|DSAN
OG0001095	LOC108082550|XP_017033479.1|DKIK	LOC120444920|XP_039480848.1|DSAN
OG0001096	LOC108082837|XP_017033891.1|DKIK	LOC120446582|XP_039483538.1|DSAN
OG0001097	LOC108085847|XP_017038097.1|DKIK	LOC120444063|XP_039479508.1|DSAN
OG0001098	LOC108073897|XP_017021175.1|DKIK	LOC120449895|XP_039488511.1|DSAN
OG0001099	LOC108085828|XP_017038071.1|DKIK, LOC108085788|XP_017038024.1|DKIK	LOC120449298|XP_039487623.1|DSAN
OG0001100	LOC108084959|XP_017036901.1|DKIK	LOC120447083|XP_039484416.1|DSAN
OG0001101	LOC108076293|XP_017024549.1|DKIK	LOC120446909|XP_039484079.1|DSAN
OG0001102	LOC108075176|XP_017022986.1|DKIK	LOC120448491|XP_039486455.1|DSAN
OG0001103	LOC108077848|XP_017026867.1|DKIK	LOC120453655|XP_039494383.1|DSAN
OG0001104	LOC108082432|XP_017033291.1|DKIK	LOC120446512|XP_039483454.1|DSAN
OG0001105	LOC108080121|XP_017030241.1|DKIK	LOC120446944|XP_039484127.1|DSAN
OG0001106	LOC108070700|XP_017016778.1|DKIK	LOC120454932|XP_039496623.1|DSAN
OG0001108	LOC108073157|XP_017020153.1|DKIK	LOC120453488|XP_039494159.1|DSAN
OG0001108	LOC108073156|XP_017020152.1|DKIK	LOC120453348|XP_039493951.1|DSAN
OG0001109	LOC108074664|XP_017022271.1|DKIK	LOC120446462|XP_039483394.1|DSAN
OG0001110	LOC108080603|XP_017030912.1|DKIK, LOC108080663|XP_017030985.1|DKIK	LOC120449054|XP_039487282.1|DSAN
OG0001111	LOC108076206|XP_017024429.1|DKIK	LOC120446699|XP_039483731.1|DSAN
OG0001111	LOC108076127|XP_017024344.1|DKIK	LOC120445595|XP_039482025.1|DSAN
OG0001112	LOC108072225|XP_017018777.1|DKIK	LOC120446670|XP_039483677.1|DSAN
OG0001113	LOC108075963|XP_017024101.1|DKIK	LOC120457232|XP_039500551.1|DSAN
OG0001113	LOC108075965|XP_017024103.1|DKIK	LOC120457254|XP_039500591.1|DSAN
OG0001114	LOC108076905|XP_017025434.1|DKIK	LOC120444088|XP_039479548.1|DSAN
OG0001114	LOC108076906|XP_017025435.1|DKIK	LOC120444087|XP_039479547.1|DSAN
OG0001115	LOC108070508|XP_017016493.1|DKIK	LOC120446879|XP_039484021.1|DSAN, LOC120446877|XP_039484019.1|DSAN, LOC120446878|XP_039484020.1|DSAN
OG0001116	LOC108085157|XP_017037181.1|DKIK	LOC120458742|XP_039502440.1|DSAN
OG0001117	LOC108080618|XP_017030931.1|DKIK, LOC108080617|XP_017030930.1|DKIK	LOC120448758|XP_039486877.1|DSAN
OG0001118	LOC108073421|XP_017020529.1|DKIK	LOC120455275|XP_039497230.1|DSAN
OG0001120	LOC108073569|XP_017020744.1|DKIK	LOC120453326|XP_039493920.1|DSAN
OG0001121	LOC108083304|XP_017034533.1|DKIK	LOC120456148|XP_039498714.1|DSAN
OG0001122	LOC108071557|XP_017017825.1|DKIK	LOC120449721|XP_039488282.1|DSAN
OG0001124	LOC108071456|XP_017017706.1|DKIK	LOC120451342|XP_039490854.1|DSAN
OG0001125	LOC108084059|XP_017035566.1|DKIK	LOC120453784|XP_039494568.1|DSAN
OG0001126	LOC108082968|XP_017034080.1|DKIK	LOC120449874|XP_039488472.1|DSAN
OG0001127	LOC108073820|XP_017021088.1|DKIK	LOC120450189|XP_039488988.1|DSAN
OG0001128	LOC108072883|XP_017019693.1|DKIK	LOC120444371|XP_039479912.1|DSAN
OG0001129	LOC108072593|XP_017019294.1|DKIK	LOC120445603|XP_039482043.1|DSAN
OG0001130	LOC108082022|XP_017032779.1|DKIK	LOC120449775|XP_039488352.1|DSAN
OG0001131	LOC108081837|XP_017032566.1|DKIK	LOC120454928|XP_039496619.1|DSAN
OG0001133	LOC108073635|XP_017020841.1|DKIK	LOC120444390|XP_039479942.1|DSAN
OG0001134	LOC108082180|XP_017032986.1|DKIK	LOC120445094|XP_039481159.1|DSAN
OG0001135	LOC108077868|XP_017026895.1|DKIK	LOC120452560|XP_039492773.1|DSAN
OG0001136	LOC108072041|XP_017018512.1|DKIK	LOC120453627|XP_039494344.1|DSAN
OG0001137	LOC108084936|XP_017036823.1|DKIK	LOC120453703|XP_039494460.1|DSAN
OG0001138	LOC108071528|XP_017017789.1|DKIK	LOC120449719|XP_039488279.1|DSAN
OG0001139	LOC108070486|XP_017016466.1|DKIK	LOC120449173|XP_039487449.1|DSAN
OG0001140	LOC108084247|XP_017035873.1|DKIK	LOC120454693|XP_039496160.1|DSAN
OG0001141	LOC108071349|XP_017017573.1|DKIK	LOC120453520|XP_039494201.1|DSAN
OG0001142	LOC108071314|XP_017017510.1|DKIK	LOC120452890|XP_039493281.1|DSAN
OG0001142	LOC108071315|XP_017017512.1|DKIK	LOC120452891|XP_039493282.1|DSAN
OG0001143	LOC108077399|XP_017026184.1|DKIK	LOC120450842|XP_039489967.1|DSAN, LOC120444001|XP_039479413.1|DSAN
OG0001144	LOC108084100|XP_017035617.1|DKIK	LOC120454166|XP_039495169.1|DSAN
OG0001144	LOC108076226|XP_017024458.1|DKIK	LOC120446832|XP_039483950.1|DSAN
OG0001145	LOC108078005|XP_017027048.1|DKIK	LOC120448337|XP_039486230.1|DSAN
OG0001145	LOC108077948|XP_017026976.1|DKIK	LOC120448327|XP_039486217.1|DSAN
OG0001146	LOC108082694|XP_017033689.1|DKIK	LOC120458768|XP_039502475.1|DSAN
OG0001146	LOC108074236|XP_017021668.1|DKIK	LOC120456186|XP_039498796.1|DSAN
OG0001148	LOC108086073|XP_017038381.1|DKIK	LOC120458255|XP_039501779.1|DSAN
OG0001149	LOC108077945|XP_017026975.1|DKIK	LOC120450003|XP_039488649.1|DSAN
OG0001149	LOC108078067|XP_017027123.1|DKIK	LOC120448383|XP_039486300.1|DSAN
OG0001151	LOC108081764|XP_017032455.1|DKIK	LOC120452951|XP_039493368.1|DSAN, LOC120452950|XP_039493367.1|DSAN
OG0001152	LOC108070629|XP_017016686.1|DKIK	LOC120446772|XP_039483850.1|DSAN, LOC120444103|XP_039479565.1|DSAN
OG0001153	LOC108072173|XP_017018713.1|DKIK	LOC120445845|XP_039482408.1|DSAN
OG0001154	LOC108082069|XP_017032842.1|DKIK	LOC120454265|XP_039495355.1|DSAN
OG0001155	LOC108072453|XP_017019072.1|DKIK	LOC120457406|XP_039500936.1|DSAN
OG0001157	LOC108074040|XP_017021397.1|DKIK	LOC120451044|XP_039490332.1|DSAN
OG0001158	LOC108081435|XP_017032106.1|DKIK	LOC120451907|XP_039491853.1|DSAN
OG0001159	LOC108075715|XP_017023735.1|DKIK	LOC120452045|XP_039492032.1|DSAN
OG0001160	LOC108077750|XP_017026712.1|DKIK	LOC120453881|XP_039494731.1|DSAN
OG0001161	LOC108077693|XP_017026615.1|DKIK	LOC120454372|XP_039495538.1|DSAN
OG0001162	LOC108073251|XP_017020296.1|DKIK	LOC120452327|XP_039492414.1|DSAN
OG0001163	LOC108074093|XP_017021470.1|DKIK	LOC120451673|XP_039491483.1|DSAN
OG0001164	LOC108075390|XP_017023290.1|DKIK	LOC120451882|XP_039491823.1|DSAN
OG0001165	LOC108074219|XP_017021652.1|DKIK	LOC120444551|XP_039480235.1|DSAN
OG0001166	LOC108075047|XP_017022804.1|DKIK	LOC120447831|XP_039485352.1|DSAN
OG0001167	LOC108085092|XP_017037050.1|DKIK	LOC120451546|XP_039491267.1|DSAN
OG0001168	LOC108076723|XP_017025181.1|DKIK	LOC120445633|XP_039482094.1|DSAN
OG0001169	LOC108071242|XP_017017415.1|DKIK	LOC120456646|XP_039499506.1|DSAN
OG0001170	LOC108071263|XP_017017441.1|DKIK	LOC120454233|XP_039495270.1|DSAN
OG0001171	LOC108077511|XP_017026358.1|DKIK	LOC120450307|XP_039489189.1|DSAN
OG0001172	LOC108074216|XP_017021648.1|DKIK	LOC120444563|XP_039480253.1|DSAN
OG0001173	LOC108084998|XP_017036915.1|DKIK	LOC120451160|XP_039490528.1|DSAN
OG0001174	LOC108071631|XP_017017902.1|DKIK	LOC120450390|XP_039489316.1|DSAN
OG0001175	LOC108073062|XP_017020020.1|DKIK	LOC120444452|XP_039480050.1|DSAN
OG0001176	LOC108074727|XP_017022371.1|DKIK	LOC120447206|XP_039484643.1|DSAN
OG0001178	LOC108076635|XP_017025051.1|DKIK	LOC120445338|XP_039481608.1|DSAN
OG0001179	LOC108073141|XP_017020135.1|DKIK	LOC120444978|XP_039480936.1|DSAN
OG0001180	LOC108083258|XP_017034458.1|DKIK	LOC120454873|XP_039496364.1|DSAN
OG0001181	LOC108072810|XP_017019592.1|DKIK	LOC120448262|XP_039486114.1|DSAN
OG0001182	LOC108081261|XP_017031844.1|DKIK	LOC120452613|XP_039492845.1|DSAN
OG0001183	LOC108072059|XP_017018542.1|DKIK	LOC120454469|XP_039495723.1|DSAN
OG0001184	LOC108084889|XP_017036774.1|DKIK	LOC120452858|XP_039493232.1|DSAN
OG0001185	LOC108084161|XP_017035711.1|DKIK	LOC120451475|XP_039491102.1|DSAN
OG0001186	LOC108074098|XP_017021481.1|DKIK	LOC120450762|XP_039489836.1|DSAN
OG0001187	LOC108076376|XP_017024676.1|DKIK	LOC120445110|XP_039481189.1|DSAN
OG0001188	LOC108078382|XP_017027709.1|DKIK	LOC120446633|XP_039483631.1|DSAN
OG0001189	LOC108086055|XP_017038362.1|DKIK	LOC120445876|XP_039482455.1|DSAN
OG0001190	LOC108074233|XP_017021665.1|DKIK	LOC120456657|XP_039499522.1|DSAN
OG0001191	LOC108082257|XP_017033090.1|DKIK	LOC120458092|XP_039501553.1|DSAN
OG0001192	LOC108075806|XP_017023866.1|DKIK	LOC120458788|XP_039502504.1|DSAN
OG0001193	LOC108071320|XP_017017519.1|DKIK	LOC120452043|XP_039492029.1|DSAN
OG0001194	LOC108082925|XP_017034005.1|DKIK	LOC120456290|XP_039498968.1|DSAN
OG0001195	LOC108074632|XP_017022236.1|DKIK	LOC120458677|XP_039502348.1|DSAN
OG0001196	LOC108074401|XP_017021917.1|DKIK, LOC108079221|XP_017028990.1|DKIK	LOC120456950|XP_039500026.1|DSAN, LOC120451143|XP_039490505.1|DSAN
OG0001197	LOC108083966|XP_017035461.1|DKIK, LOC108083963|XP_017035459.1|DKIK	LOC120453507|XP_039494187.1|DSAN
OG0001197	LOC108083753|XP_017035158.1|DKIK	LOC120450820|XP_039489933.1|DSAN
OG0001198	LOC108073570|XP_017020745.1|DKIK	LOC120453794|XP_039494599.1|DSAN
OG0001200	LOC108077001|XP_017025563.1|DKIK	LOC120444432|XP_039480016.1|DSAN
OG0001201	LOC108072158|XP_017018692.1|DKIK	LOC120452215|XP_039492271.1|DSAN
OG0001202	LOC108074257|XP_017021717.1|DKIK	LOC120456566|XP_039499381.1|DSAN
OG0001203	LOC108074900|XP_017022615.1|DKIK	LOC120454906|XP_039496521.1|DSAN
OG0001204	LOC108085295|XP_017037342.1|DKIK	LOC120458037|XP_039501480.1|DSAN
OG0001205	LOC108075522|XP_017023507.1|DKIK	LOC120454066|XP_039495009.1|DSAN
OG0001206	LOC108072947|XP_017019830.1|DKIK, LOC108072952|XP_017019846.1|DKIK	LOC120454522|XP_039495822.1|DSAN
OG0001207	LOC108071740|XP_017018054.1|DKIK	LOC120456024|XP_039498523.1|DSAN
OG0001208	LOC108080115|XP_017030235.1|DKIK	LOC120456782|XP_039499729.1|DSAN
OG0001209	LOC108083917|XP_017035401.1|DKIK	LOC120453815|XP_039494628.1|DSAN
OG0001210	LOC108071801|XP_017018179.1|DKIK	LOC120456370|XP_039499116.1|DSAN
OG0001211	LOC108075426|XP_017023340.1|DKIK	LOC120453317|XP_039493908.1|DSAN
OG0001211	LOC108075360|XP_017023260.1|DKIK	LOC120453762|XP_039494530.1|DSAN
OG0001212	LOC108071807|XP_017018195.1|DKIK	LOC120456875|XP_039499905.1|DSAN
OG0001213	LOC108085469|XP_017037575.1|DKIK	LOC120452768|XP_039493087.1|DSAN
OG0001214	LOC108083743|XP_017035144.1|DKIK	LOC120451940|XP_039491894.1|DSAN
OG0001215	LOC108070729|XP_017016815.1|DKIK	LOC120451059|XP_039490351.1|DSAN
OG0001216	LOC108085882|XP_017038134.1|DKIK	LOC120454395|XP_039495580.1|DSAN
OG0001217	LOC108077756|XP_017026724.1|DKIK	LOC120445263|XP_039481487.1|DSAN
OG0001218	LOC108071266|XP_017017446.1|DKIK	LOC120451532|XP_039491244.1|DSAN
OG0001220	LOC108081299|XP_017031875.1|DKIK	LOC120458812|XP_039502544.1|DSAN
OG0001221	LOC108076709|XP_017025159.1|DKIK	LOC120444421|XP_039479985.1|DSAN
OG0001222	LOC108070734|XP_017016821.1|DKIK	LOC120453021|XP_039493474.1|DSAN
OG0001223	LOC108076464|XP_017024842.1|DKIK	LOC120447652|XP_039485103.1|DSAN
OG0001224	LOC108076172|XP_017024392.1|DKIK	LOC120445232|XP_039481425.1|DSAN
OG0001225	LOC108072934|XP_017019773.1|DKIK	LOC120454278|XP_039495426.1|DSAN
OG0001226	LOC108078233|XP_017027424.1|DKIK	LOC120457783|XP_039501212.1|DSAN
OG0001227	LOC108072838|XP_017019619.1|DKIK	LOC120451098|XP_039490440.1|DSAN
OG0001228	LOC108079216|XP_017028981.1|DKIK	LOC120455738|XP_039498094.1|DSAN
OG0001230	LOC108076410|XP_017024740.1|DKIK	LOC120444322|XP_039479804.1|DSAN
OG0001231	LOC108083465|XP_017034742.1|DKIK	LOC120445468|XP_039481848.1|DSAN
OG0001232	LOC108077039|XP_017025658.1|DKIK	LOC120446115|XP_039482860.1|DSAN
OG0001233	LOC108079556|XP_017029383.1|DKIK	LOC120458719|XP_039502402.1|DSAN, LOC120458810|XP_039502542.1|DSAN
OG0001234	LOC108073010|XP_017019956.1|DKIK	LOC120444577|XP_039480271.1|DSAN
OG0001235	LOC108074339|XP_017021848.1|DKIK	LOC120451821|XP_039491728.1|DSAN
OG0001236	LOC108075014|XP_017022752.1|DKIK	LOC120449391|XP_039487768.1|DSAN
OG0001237	LOC108078174|XP_017027371.1|DKIK	LOC120454516|XP_039495810.1|DSAN
OG0001238	LOC108085889|XP_017038140.1|DKIK	LOC120451010|XP_039490261.1|DSAN
OG0001240	LOC108078788|XP_017028334.1|DKIK	LOC120451855|XP_039491781.1|DSAN
OG0001241	LOC108082370|XP_017033200.1|DKIK	LOC120446433|XP_039483332.1|DSAN
OG0001242	LOC108079224|XP_017028995.1|DKIK	LOC120455383|XP_039497443.1|DSAN
OG0001243	LOC108083279|XP_017034495.1|DKIK	LOC120448299|XP_039486170.1|DSAN
OG0001244	LOC108077773|XP_017026755.1|DKIK	LOC120451704|XP_039491536.1|DSAN
OG0001245	LOC108084020|XP_017035521.1|DKIK	LOC120452409|XP_039492564.1|DSAN
OG0001246	LOC108072021|XP_017018490.1|DKIK	LOC120444883|XP_039480799.1|DSAN
OG0001247	LOC108070942|XP_017017094.1|DKIK	LOC120444065|XP_039479513.1|DSAN
OG0001248	LOC108078907|XP_017028529.1|DKIK	LOC120449397|XP_039487774.1|DSAN
OG0001249	LOC108075875|XP_017023967.1|DKIK, LOC108071111|XP_017017283.1|DKIK	LOC120455502|XP_039497698.1|DSAN
OG0001251	LOC108084050|XP_017035556.1|DKIK	LOC120454391|XP_039495576.1|DSAN
OG0001252	LOC108081001|XP_017031424.1|DKIK	LOC120454179|XP_039495194.1|DSAN, LOC120447777|XP_039485264.1|DSAN, LOC120454174|XP_039495187.1|DSAN
OG0001253	LOC108082350|XP_017033175.1|DKIK	LOC120446679|XP_039483687.1|DSAN
OG0001254	LOC108076557|XP_017024957.1|DKIK, LOC108076556|XP_017024955.1|DKIK	LOC120444853|XP_039480748.1|DSAN
OG0001254	LOC108076555|XP_017024954.1|DKIK	LOC120444854|XP_039480749.1|DSAN
OG0001255	LOC108081820|XP_017032548.1|DKIK	LOC120458130|XP_039501606.1|DSAN
OG0001256	LOC108079762|XP_017029673.1|DKIK	LOC120449949|XP_039488585.1|DSAN
OG0001256	LOC108072235|XP_017018786.1|DKIK	LOC120446428|XP_039483325.1|DSAN
OG0001257	LOC108085326|XP_017037370.1|DKIK, LOC108078478|XP_017027847.1|DKIK, LOC108081316|XP_017031899.1|DKIK	LOC120454919|XP_039496583.1|DSAN
OG0001258	LOC108085027|XP_017036961.1|DKIK	LOC120452399|XP_039492551.1|DSAN
OG0001259	LOC108074997|XP_017022728.1|DKIK	LOC120455980|XP_039498467.1|DSAN
OG0001260	LOC108084308|XP_017035961.1|DKIK	LOC120452318|XP_039492405.1|DSAN
OG0001261	LOC108074181|XP_017021607.1|DKIK	LOC120456330|XP_039499031.1|DSAN
OG0001262	LOC108083087|XP_017034222.1|DKIK	LOC120448095|XP_039485832.1|DSAN
OG0001263	LOC108075631|XP_017023657.1|DKIK	LOC120450959|XP_039490180.1|DSAN
OG0001264	LOC108074262|XP_017021722.1|DKIK	LOC120458497|XP_039502098.1|DSAN
OG0001265	LOC108076066|XP_017024253.1|DKIK	LOC120456363|XP_039499092.1|DSAN
OG0001266	LOC108078421|XP_017027775.1|DKIK	LOC120444600|XP_039480309.1|DSAN
OG0001267	LOC108075397|XP_017023307.1|DKIK	LOC120452726|XP_039493025.1|DSAN
OG0001268	LOC108083914|XP_017035397.1|DKIK	LOC120452464|XP_039492629.1|DSAN
OG0001269	LOC108073076|XP_017020032.1|DKIK	LOC120446601|XP_039483567.1|DSAN
OG0001270	LOC108075493|XP_017023442.1|DKIK	LOC120453297|XP_039493861.1|DSAN
OG0001271	LOC108073095|XP_017020072.1|DKIK	LOC120449834|XP_039488421.1|DSAN
OG0001272	LOC108075267|XP_017023123.1|DKIK	LOC120447570|XP_039484964.1|DSAN
OG0001273	LOC108075470|XP_017023414.1|DKIK	LOC120451874|XP_039491815.1|DSAN
OG0001274	LOC108073918|XP_017021205.1|DKIK	LOC120450546|XP_039489584.1|DSAN
OG0001275	LOC108074189|XP_017021617.1|DKIK	LOC120457307|XP_039500725.1|DSAN
OG0001276	LOC108072793|XP_017019566.1|DKIK	LOC120448880|XP_039487028.1|DSAN
OG0001277	LOC108075131|XP_017022903.1|DKIK	LOC120449559|XP_039488040.1|DSAN
OG0001278	LOC108078787|XP_017028328.1|DKIK	LOC120448182|XP_039485966.1|DSAN
OG0001279	LOC108078886|XP_017028505.1|DKIK	LOC120449975|XP_039488617.1|DSAN
OG0001280	LOC108079106|XP_017028833.1|DKIK	LOC120450370|XP_039489287.1|DSAN
