Orthogroup	DKIK.longest_only	DGUA.longest_only
OG0000729	LOC108085023|XP_017036958.1|DKIK	LOC117582714|XP_034126528.1|DGUA
OG0000730	LOC108078718|XP_017028206.1|DKIK	LOC117581765|XP_034125058.1|DGUA
OG0000730	LOC108074512|XP_017022078.1|DKIK	LOC117586903|XP_034133139.1|DGUA
OG0000731	LOC108078970|XP_017028624.1|DKIK	LOC117579777|XP_034121726.1|DGUA
OG0000731	LOC108076237|XP_017024472.1|DKIK	LOC117588056|XP_034135007.1|DGUA
OG0000732	LOC108078694|XP_017028134.1|DKIK	LOC117589060|XP_034136582.1|DGUA
OG0000732	LOC108078695|XP_017028136.1|DKIK	LOC117589058|XP_034136579.1|DGUA
OG0000733	LOC108086012|XP_017038312.1|DKIK	LOC117580226|XP_034122531.1|DGUA
OG0000734	LOC108073498|XP_017020647.1|DKIK	LOC117587094|XP_034133463.1|DGUA
OG0000735	LOC108077286|XP_017026052.1|DKIK	LOC117587690|XP_034134476.1|DGUA
OG0000736	LOC108085357|XP_017037416.1|DKIK	LOC117581696|XP_034124965.1|DGUA
OG0000736	LOC108085350|XP_017037404.1|DKIK	LOC117581697|XP_034124966.1|DGUA
OG0000737	LOC108076476|XP_017024853.1|DKIK	LOC117592613|XP_034142388.1|DGUA
OG0000738	LOC108077040|XP_017025659.1|DKIK	LOC117582058|XP_034125500.1|DGUA
OG0000738	LOC108077367|XP_017026152.1|DKIK	LOC117590900|XP_034139822.1|DGUA
OG0000739	LOC108075611|XP_017023633.1|DKIK	LOC117585486|XP_034130872.1|DGUA
OG0000739	LOC108075657|XP_017023694.1|DKIK	LOC117585474|XP_034130856.1|DGUA
OG0000740	LOC108083172|XP_017034348.1|DKIK	LOC117590072|XP_034138301.1|DGUA
OG0000741	LOC108083876|XP_017035354.1|DKIK	LOC117589596|XP_034137558.1|DGUA
OG0000742	LOC108080040|XP_017030106.1|DKIK	LOC117588280|XP_034135343.1|DGUA
OG0000742	LOC108080178|XP_017030315.1|DKIK	LOC117588281|XP_034135345.1|DGUA
OG0000743	LOC108075241|XP_017023086.1|DKIK	LOC117586939|XP_034133197.1|DGUA
OG0000744	LOC108078531|XP_017027932.1|DKIK	LOC117578628|XP_034120124.1|DGUA
OG0000745	LOC108078033|XP_017027083.1|DKIK	LOC117592482|XP_034142211.1|DGUA
OG0000745	LOC108078546|XP_017027950.1|DKIK	LOC117592349|XP_034141935.1|DGUA
OG0000746	LOC108076599|XP_017025001.1|DKIK	LOC117578578|XP_034120054.1|DGUA
OG0000747	LOC108079115|XP_017028844.1|DKIK	LOC117589091|XP_034136620.1|DGUA
OG0000747	LOC108083325|XP_017034558.1|DKIK	LOC117589240|XP_034136895.1|DGUA
OG0000748	LOC108077369|XP_017026154.1|DKIK	LOC117584100|XP_034128740.1|DGUA
OG0000750	LOC108073345|XP_017020399.1|DKIK	LOC117583773|XP_034128217.1|DGUA
OG0000751	LOC108076570|XP_017024970.1|DKIK, LOC108076569|XP_017024969.1|DKIK	LOC117591691|XP_034140906.1|DGUA, LOC117589633|XP_034137660.1|DGUA
OG0000751	LOC108076571|XP_017024971.1|DKIK	LOC117589414|XP_034137275.1|DGUA
OG0000753	LOC108077811|XP_017026818.1|DKIK	LOC117583022|XP_034127063.1|DGUA
OG0000753	LOC108078637|XP_017028055.1|DKIK	LOC117586906|XP_034133141.1|DGUA
OG0000754	LOC108077035|XP_017025657.1|DKIK	LOC117581084|XP_034123858.1|DGUA
OG0000755	LOC108074038|XP_017021395.1|DKIK	LOC117589788|XP_034137880.1|DGUA
OG0000755	LOC108074041|XP_017021398.1|DKIK	LOC117589795|XP_034137886.1|DGUA
OG0000756	LOC108073593|XP_017020776.1|DKIK	LOC117585061|XP_034130212.1|DGUA
OG0000757	LOC108079838|XP_017029830.1|DKIK	LOC117579144|XP_034120775.1|DGUA
OG0000758	LOC108071503|XP_017017755.1|DKIK	LOC117589101|XP_034136642.1|DGUA
OG0000758	LOC108071501|XP_017017752.1|DKIK	LOC117589100|XP_034136640.1|DGUA
OG0000759	LOC108075098|XP_017022871.1|DKIK	LOC117589158|XP_034136752.1|DGUA
OG0000759	LOC108075327|XP_017023221.1|DKIK	LOC117589156|XP_034136750.1|DGUA
OG0000760	LOC108076192|XP_017024412.1|DKIK	LOC117591992|XP_034141328.1|DGUA
OG0000761	LOC108077102|XP_017025776.1|DKIK	LOC117584277|XP_034128985.1|DGUA
OG0000761	LOC108076899|XP_017025423.1|DKIK	LOC117584280|XP_034128989.1|DGUA
OG0000762	LOC108074861|XP_017022563.1|DKIK	LOC117588240|XP_034135282.1|DGUA
OG0000762	LOC108077358|XP_017026141.1|DKIK	LOC117584187|XP_034128846.1|DGUA
OG0000763	LOC108081373|XP_017032016.1|DKIK	LOC117583868|XP_034128405.1|DGUA
OG0000763	LOC108081376|XP_017032018.1|DKIK	LOC117583870|XP_034128407.1|DGUA
OG0000764	LOC108075393|XP_017023292.1|DKIK	LOC117583311|XP_034127449.1|DGUA
OG0000764	LOC108071766|XP_017018095.1|DKIK	LOC117590397|XP_034138881.1|DGUA
OG0000765	LOC108079037|XP_017028707.1|DKIK	LOC117587396|XP_034133941.1|DGUA
OG0000765	LOC108084679|XP_017036499.1|DKIK	LOC117588682|XP_034136021.1|DGUA
OG0000766	LOC108082721|XP_017033717.1|DKIK	LOC117587686|XP_034134470.1|DGUA
OG0000766	LOC108076048|XP_017024211.1|DKIK	LOC117581146|XP_034123969.1|DGUA
OG0000767	LOC108075363|XP_017023262.1|DKIK, LOC108083293|XP_017034518.1|DKIK	LOC117580334|XP_034122724.1|DGUA
OG0000768	LOC108075006|XP_017022740.1|DKIK	LOC117587030|XP_034133346.1|DGUA
OG0000769	LOC108081048|XP_017031507.1|DKIK	LOC117585044|XP_034130191.1|DGUA
OG0000769	LOC108078219|XP_017027399.1|DKIK	LOC117581000|XP_034123697.1|DGUA
OG0000770	LOC108073098|XP_017020074.1|DKIK	LOC117586448|XP_034132385.1|DGUA
OG0000771	LOC108080572|XP_017030869.1|DKIK	LOC117587136|XP_034133534.1|DGUA
OG0000771	LOC108080560|XP_017030858.1|DKIK	LOC117587135|XP_034133533.1|DGUA
OG0000772	LOC108072236|XP_017018787.1|DKIK	LOC117591491|XP_034140674.1|DGUA
OG0000772	LOC108082553|XP_017033489.1|DKIK	LOC117580664|XP_034123171.1|DGUA
OG0000773	LOC108076611|XP_017025015.1|DKIK	LOC117578696|XP_034120232.1|DGUA
OG0000773	LOC108080946|XP_017031342.1|DKIK	LOC117586374|XP_034132293.1|DGUA
OG0000774	LOC108072193|XP_017018741.1|DKIK, LOC108072192|XP_017018739.1|DKIK	LOC117591312|XP_034140414.1|DGUA
OG0000775	LOC108081803|XP_017032528.1|DKIK	LOC117585812|XP_034131428.1|DGUA
OG0000775	LOC108085130|XP_017037123.1|DKIK	LOC117592468|XP_034142195.1|DGUA
OG0000776	LOC108083114|XP_017034265.1|DKIK, LOC108083115|XP_017034267.1|DKIK	LOC117585420|XP_034130784.1|DGUA
OG0000777	LOC108075375|XP_017023275.1|DKIK, LOC108075373|XP_017023273.1|DKIK, LOC108075374|XP_017023274.1|DKIK	LOC117583286|XP_034127413.1|DGUA
OG0000778	LOC108085994|XP_017038284.1|DKIK	LOC117580160|XP_034122371.1|DGUA
OG0000778	LOC108085897|XP_017038155.1|DKIK	LOC117590110|XP_034138350.1|DGUA
OG0000779	LOC108083785|XP_017035200.1|DKIK	LOC117588746|XP_034136115.1|DGUA
OG0000780	LOC108078537|XP_017027937.1|DKIK	LOC117578630|XP_034120127.1|DGUA, LOC117578631|XP_034120128.1|DGUA
OG0000781	LOC108083493|XP_017034782.1|DKIK	LOC117590757|XP_034139586.1|DGUA
OG0000781	LOC108084759|XP_017036563.1|DKIK	LOC117579979|XP_034122049.1|DGUA
OG0000782	LOC108073826|XP_017021095.1|DKIK	LOC117587468|XP_034134083.1|DGUA
OG0000782	LOC108083360|XP_017034592.1|DKIK	LOC117580972|XP_034123656.1|DGUA
OG0000783	LOC108073809|XP_017021073.1|DKIK	LOC117587064|XP_034133396.1|DGUA
OG0000783	LOC108079152|XP_017028889.1|DKIK	LOC117590997|XP_034139968.1|DGUA
OG0000784	LOC108080095|XP_017030193.1|DKIK	LOC117591440|XP_034140598.1|DGUA
OG0000785	LOC108083987|XP_017035488.1|DKIK	LOC117583696|XP_034128067.1|DGUA
OG0000786	LOC108081722|XP_017032429.1|DKIK, LOC108078479|XP_017027848.1|DKIK	LOC117581209|XP_034124072.1|DGUA
OG0000786	LOC108084831|XP_017036683.1|DKIK	LOC117589497|XP_034137357.1|DGUA
OG0000787	LOC108078803|XP_017028360.1|DKIK	LOC117580102|XP_034122257.1|DGUA
OG0000787	LOC108076020|XP_017024167.1|DKIK	LOC117588316|XP_034135400.1|DGUA
OG0000788	LOC108074772|XP_017022438.1|DKIK	LOC117582553|XP_034126271.1|DGUA
OG0000788	LOC108078215|XP_017027395.1|DKIK	LOC117580115|XP_034122293.1|DGUA
OG0000789	LOC108073602|XP_017020783.1|DKIK	LOC117587982|XP_034134881.1|DGUA
OG0000789	LOC108073629|XP_017020820.1|DKIK	LOC117587884|XP_034134752.1|DGUA
OG0000790	LOC108079680|XP_017029571.1|DKIK	LOC117581898|XP_034125257.1|DGUA
OG0000790	LOC108079681|XP_017029573.1|DKIK	LOC117581897|XP_034125256.1|DGUA
OG0000791	LOC108072165|XP_017018702.1|DKIK	LOC117584547|XP_034129391.1|DGUA
OG0000791	LOC108074374|XP_017021887.1|DKIK	LOC117585846|XP_034131480.1|DGUA
OG0000792	LOC108074397|XP_017021913.1|DKIK	LOC117582306|XP_034125840.1|DGUA, LOC117582304|XP_034125839.1|DGUA
OG0000793	LOC108078025|XP_017027112.1|DKIK	LOC117586347|XP_034132254.1|DGUA, LOC117591026|XP_034140004.1|DGUA
OG0000794	LOC108083402|XP_017034641.1|DKIK	LOC117588329|XP_034135424.1|DGUA
OG0000795	LOC108080165|XP_017030299.1|DKIK	LOC117581143|XP_034123966.1|DGUA
OG0000795	LOC108085397|XP_017037455.1|DKIK	LOC117590055|XP_034138266.1|DGUA
OG0000796	LOC108080930|XP_017031323.1|DKIK	LOC117589733|XP_034137800.1|DGUA
OG0000796	LOC108084489|XP_017036210.1|DKIK	LOC117591369|XP_034140496.1|DGUA
OG0000797	LOC108073207|XP_017020216.1|DKIK	LOC117586274|XP_034132117.1|DGUA
OG0000797	LOC108073208|XP_017020217.1|DKIK	LOC117585973|XP_034131673.1|DGUA
OG0000798	LOC108070898|XP_017017034.1|DKIK	LOC117582081|XP_034125571.1|DGUA
OG0000798	LOC108070873|XP_017016997.1|DKIK	LOC117581890|XP_034125286.1|DGUA
OG0000799	LOC108085597|XP_017037753.1|DKIK	LOC117586384|XP_034132305.1|DGUA
OG0000799	LOC108080536|XP_017030826.1|DKIK	LOC117581016|XP_034123732.1|DGUA
OG0000800	LOC108079032|XP_017028701.1|DKIK	LOC117587332|XP_034133855.1|DGUA, LOC117587336|XP_034133865.1|DGUA, LOC117587257|XP_034133721.1|DGUA
OG0000801	LOC108072316|XP_017018879.1|DKIK	LOC117592637|XP_034142471.1|DGUA
OG0000802	LOC108075372|XP_017023271.1|DKIK, LOC108084301|XP_017035953.1|DKIK, LOC108070872|XP_017017000.1|DKIK	LOC117588592|XP_034135888.1|DGUA
OG0000803	LOC108077240|XP_017025988.1|DKIK	LOC117584790|XP_034129793.1|DGUA
OG0000803	LOC108073584|XP_017020760.1|DKIK	LOC117587404|XP_034133952.1|DGUA
OG0000804	LOC108082359|XP_017033189.1|DKIK	LOC117592002|XP_034141342.1|DGUA
OG0000804	LOC108080482|XP_017030723.1|DKIK	LOC117586039|XP_034131776.1|DGUA
OG0000805	LOC108070769|XP_017016857.1|DKIK	LOC117588884|XP_034136309.1|DGUA
OG0000806	LOC108074590|XP_017022191.1|DKIK	LOC117582147|XP_034125623.1|DGUA
OG0000807	LOC108078938|XP_017028576.1|DKIK, LOC108081443|XP_017032120.1|DKIK	LOC117582407|XP_034125986.1|DGUA
OG0000808	LOC108073689|XP_017020910.1|DKIK	LOC117583096|XP_034127167.1|DGUA, LOC117583387|XP_034127563.1|DGUA, LOC117583101|XP_034127171.1|DGUA
OG0000810	LOC108081338|XP_017031968.1|DKIK, LOC108081339|XP_017031969.1|DKIK, LOC108081295|XP_017031871.1|DKIK	LOC117578448|XP_034119863.1|DGUA
OG0000811	LOC108085745|XP_017037967.1|DKIK	LOC117590136|XP_034138400.1|DGUA
OG0000811	LOC108076422|XP_017024755.1|DKIK	LOC117578819|XP_034120468.1|DGUA
OG0000812	LOC108071815|XP_017018205.1|DKIK	LOC117588542|XP_034135811.1|DGUA
OG0000813	LOC108081819|XP_017032547.1|DKIK	LOC117586076|XP_034131826.1|DGUA
OG0000814	LOC108072487|XP_017019142.1|DKIK	LOC117581814|XP_034125149.1|DGUA
OG0000815	LOC108081417|XP_017032088.1|DKIK	LOC117584742|XP_034129716.1|DGUA
OG0000816	LOC108084446|XP_017036143.1|DKIK	LOC117591363|XP_034140487.1|DGUA
OG0000816	LOC108084216|XP_017035828.1|DKIK	LOC117586014|XP_034131735.1|DGUA
OG0000817	LOC108072025|XP_017018495.1|DKIK	LOC117585488|XP_034130874.1|DGUA
OG0000817	LOC108072044|XP_017018518.1|DKIK	LOC117585487|XP_034130873.1|DGUA
OG0000818	LOC108076097|XP_017024309.1|DKIK	LOC117580757|XP_034123343.1|DGUA
OG0000819	LOC108083334|XP_017034566.1|DKIK	LOC117580815|XP_034123424.1|DGUA
OG0000819	LOC108083605|XP_017034964.1|DKIK	LOC117581262|XP_034124161.1|DGUA
OG0000820	LOC108078558|XP_017027965.1|DKIK	LOC117592690|XP_034142545.1|DGUA
OG0000821	LOC108073060|XP_017020018.1|DKIK	LOC117591896|XP_034141177.1|DGUA
OG0000822	LOC108077471|XP_017026278.1|DKIK	LOC117589284|XP_034136965.1|DGUA
OG0000822	LOC108074828|XP_017022517.1|DKIK	LOC117587726|XP_034134535.1|DGUA
OG0000824	LOC108075832|XP_017023896.1|DKIK	LOC117582009|XP_034125412.1|DGUA, LOC117588668|XP_034136002.1|DGUA, LOC117580962|XP_034123639.1|DGUA, LOC117591437|XP_034140591.1|DGUA, LOC117591296|XP_034140388.1|DGUA, LOC117591294|XP_034140386.1|DGUA, LOC117591290|XP_034140379.1|DGUA
OG0000825	LOC108077499|XP_017026316.1|DKIK	LOC117589283|XP_034136964.1|DGUA
OG0000825	LOC108086201|XP_017038552.1|DKIK	LOC117584176|XP_034128834.1|DGUA
OG0000826	LOC108074722|XP_017022354.1|DKIK	LOC117592010|XP_034141354.1|DGUA
OG0000828	LOC108075448|XP_017023392.1|DKIK, LOC108075447|XP_017023390.1|DKIK	LOC117583471|XP_034127670.1|DGUA, LOC117591674|XP_034140889.1|DGUA, LOC117583473|XP_034127672.1|DGUA, LOC117591675|XP_034140890.1|DGUA
OG0000830	LOC108074168|XP_017021587.1|DKIK	LOC117581441|XP_034124536.1|DGUA
OG0000831	LOC108073965|XP_017021296.1|DKIK	LOC117592571|XP_034142346.1|DGUA
OG0000832	LOC108078439|XP_017027811.1|DKIK	LOC117592584|XP_034142362.1|DGUA
OG0000832	LOC108081842|XP_017032572.1|DKIK	LOC117591085|XP_034140076.1|DGUA
OG0000833	LOC108085488|XP_017037597.1|DKIK	LOC117579047|XP_034120633.1|DGUA
OG0000834	LOC108073364|XP_017020416.1|DKIK	LOC117582952|XP_034126953.1|DGUA
OG0000835	LOC108074001|XP_017021344.1|DKIK	LOC117579146|XP_034120777.1|DGUA
OG0000836	LOC108081845|XP_017032575.1|DKIK	LOC117591079|XP_034140073.1|DGUA
OG0000836	LOC108077157|XP_017025878.1|DKIK	LOC117584343|XP_034129066.1|DGUA
OG0000837	LOC108072114|XP_017018624.1|DKIK	LOC117580360|XP_034122819.1|DGUA
OG0000837	LOC108071240|XP_017017412.1|DKIK	LOC117580748|XP_034123326.1|DGUA
OG0000838	LOC108079554|XP_017029381.1|DKIK	LOC117582132|XP_034125607.1|DGUA
OG0000838	LOC108079555|XP_017029382.1|DKIK	LOC117582133|XP_034125608.1|DGUA
OG0000840	LOC108085114|XP_017037083.1|DKIK, LOC108071845|XP_017018248.1|DKIK	LOC117580946|XP_034123621.1|DGUA
OG0000841	LOC108072127|XP_017018652.1|DKIK, LOC108073985|XP_017021330.1|DKIK	LOC117590111|XP_034138351.1|DGUA
OG0000842	LOC108076637|XP_017025053.1|DKIK	LOC117582888|XP_034126864.1|DGUA
OG0000842	LOC108084124|XP_017035651.1|DKIK	LOC117585435|XP_034130801.1|DGUA
OG0000843	LOC108072185|XP_017018730.1|DKIK	LOC117579533|XP_034121345.1|DGUA
OG0000844	LOC108072172|XP_017018712.1|DKIK	LOC117589971|XP_034138167.1|DGUA
OG0000844	LOC108081019|XP_017031455.1|DKIK	LOC117586625|XP_034132734.1|DGUA
OG0000845	LOC108084585|XP_017036351.1|DKIK	LOC117588553|XP_034135826.1|DGUA
OG0000845	LOC108080381|XP_017030592.1|DKIK	LOC117591036|XP_034140021.1|DGUA
OG0000846	LOC108074382|XP_017021897.1|DKIK	LOC117585380|XP_034130719.1|DGUA, LOC117585059|XP_034130210.1|DGUA
OG0000847	LOC108077946|XP_017026973.1|DKIK	LOC117578626|XP_034120126.1|DGUA
OG0000847	LOC108076449|XP_017024813.1|DKIK	LOC117578879|XP_034120564.1|DGUA
OG0000848	LOC108074497|XP_017022059.1|DKIK	LOC117582356|XP_034125903.1|DGUA
OG0000848	LOC108081848|XP_017032577.1|DKIK	LOC117591081|XP_034140074.1|DGUA
OG0000849	LOC108081968|XP_017032692.1|DKIK	LOC117584492|XP_034129312.1|DGUA
OG0000849	LOC108074388|XP_017021902.1|DKIK	LOC117582518|XP_034126206.1|DGUA
OG0000850	LOC108076292|XP_017024548.1|DKIK	LOC117592155|XP_034141618.1|DGUA
OG0000850	LOC108076291|XP_017024545.1|DKIK	LOC117592154|XP_034141617.1|DGUA
OG0000851	LOC108076179|XP_017024398.1|DKIK, LOC108076272|XP_017024508.1|DKIK	LOC117586706|XP_034133253.1|DGUA
OG0000852	LOC108082277|XP_017033097.1|DKIK	LOC117587903|XP_034134776.1|DGUA
OG0000854	LOC108070940|XP_017017097.1|DKIK	LOC117581096|XP_034123876.1|DGUA
OG0000855	LOC108079425|XP_017029245.1|DKIK	LOC117588399|XP_034135544.1|DGUA
OG0000855	LOC108084909|XP_017036794.1|DKIK, LOC108084911|XP_017036795.1|DKIK	LOC117585031|XP_034130166.1|DGUA
OG0000856	LOC108083284|XP_017034502.1|DKIK	LOC117589095|XP_034136623.1|DGUA
OG0000857	LOC108074185|XP_017021611.1|DKIK	LOC117581295|XP_034124226.1|DGUA
OG0000858	LOC108080811|XP_017031202.1|DKIK	LOC117589813|XP_034137932.1|DGUA
OG0000860	LOC108079823|XP_017029801.1|DKIK	LOC117579739|XP_034121642.1|DGUA
OG0000861	LOC108076215|XP_017024445.1|DKIK	LOC117592261|XP_034141798.1|DGUA
OG0000862	LOC108078395|XP_017027740.1|DKIK	LOC117586061|XP_034131802.1|DGUA
OG0000862	LOC108074511|XP_017022081.1|DKIK	LOC117588016|XP_034134938.1|DGUA
OG0000863	LOC108075544|XP_017023536.1|DKIK	LOC117589836|XP_034137977.1|DGUA
OG0000864	LOC108077333|XP_017026109.1|DKIK	LOC117587901|XP_034134770.1|DGUA
OG0000864	LOC108079898|XP_017029915.1|DKIK	LOC117590968|XP_034139916.1|DGUA
OG0000865	LOC108073211|XP_017020228.1|DKIK	LOC117586247|XP_034132076.1|DGUA
OG0000866	LOC108074435|XP_017021962.1|DKIK, LOC108074434|XP_017021960.1|DKIK	LOC117582087|XP_034125539.1|DGUA
OG0000867	LOC108077226|XP_017025973.1|DKIK	LOC117584507|XP_034129333.1|DGUA
OG0000868	LOC108084496|XP_017036224.1|DKIK	LOC117581221|XP_034124090.1|DGUA, LOC117581900|XP_034125260.1|DGUA, LOC117583118|XP_034127198.1|DGUA, LOC117591362|XP_034140485.1|DGUA
OG0000869	LOC108085474|XP_017037580.1|DKIK	LOC117586503|XP_034132516.1|DGUA
OG0000870	LOC108072068|XP_017018561.1|DKIK	LOC117592620|XP_034142417.1|DGUA
OG0000871	LOC108082582|XP_017033529.1|DKIK	LOC117578702|XP_034120240.1|DGUA
OG0000872	LOC108072088|XP_017018585.1|DKIK	LOC117588214|XP_034135283.1|DGUA
OG0000873	LOC108080638|XP_017030953.1|DKIK	LOC117579157|XP_034120807.1|DGUA
OG0000874	LOC108076509|XP_017024903.1|DKIK	LOC117584917|XP_034129960.1|DGUA
OG0000875	LOC108083057|XP_017034177.1|DKIK	LOC117589242|XP_034136898.1|DGUA
OG0000877	LOC108080265|XP_017030416.1|DKIK	LOC117590513|XP_034139095.1|DGUA
OG0000878	LOC108072395|XP_017018991.1|DKIK	LOC117592633|XP_034142466.1|DGUA
OG0000879	LOC108082148|XP_017032939.1|DKIK	LOC117580074|XP_034122213.1|DGUA
OG0000880	LOC108076029|XP_017024177.1|DKIK	LOC117581130|XP_034123948.1|DGUA
OG0000880	LOC108071563|XP_017017833.1|DKIK	LOC117580522|XP_034123005.1|DGUA
OG0000881	LOC108080202|XP_017030347.1|DKIK, LOC108080196|XP_017030337.1|DKIK, LOC108080194|XP_017030336.1|DKIK	LOC117580048|XP_034122177.1|DGUA
OG0000882	LOC108085972|XP_017038259.1|DKIK	LOC117590958|XP_034139899.1|DGUA
OG0000883	LOC108076650|XP_017025075.1|DKIK	LOC117590421|XP_034138919.1|DGUA
OG0000884	LOC108076882|XP_017025401.1|DKIK	LOC117582142|XP_034125618.1|DGUA
OG0000884	LOC108071208|XP_017017378.1|DKIK	LOC117588513|XP_034135725.1|DGUA
OG0000885	LOC108085674|XP_017037856.1|DKIK	LOC117585712|XP_034131240.1|DGUA
OG0000886	LOC108083928|XP_017035418.1|DKIK	LOC117589535|XP_034137421.1|DGUA
OG0000887	LOC108084443|XP_017036139.1|DKIK	LOC117591359|XP_034140482.1|DGUA
OG0000888	LOC108079021|XP_017028689.1|DKIK	LOC117588983|XP_034136464.1|DGUA
OG0000889	LOC108072677|XP_017019407.1|DKIK	LOC117579375|XP_034121137.1|DGUA
OG0000890	LOC108076459|XP_017024830.1|DKIK	LOC117586096|XP_034131848.1|DGUA
OG0000891	LOC108082237|XP_017033064.1|DKIK	LOC117584659|XP_034129577.1|DGUA
OG0000892	LOC108075250|XP_017023099.1|DKIK	LOC117580548|XP_034123036.1|DGUA
OG0000893	LOC108084102|XP_017035618.1|DKIK	LOC117586155|XP_034131945.1|DGUA
OG0000894	LOC108081231|XP_017031799.1|DKIK	LOC117586406|XP_034132332.1|DGUA
OG0000895	LOC108076327|XP_017024601.1|DKIK, LOC108076326|XP_017024599.1|DKIK, LOC108076325|XP_017024597.1|DKIK	LOC117578584|XP_034120058.1|DGUA, LOC117578585|XP_034120059.1|DGUA
OG0000896	LOC108080549|XP_017030842.1|DKIK	LOC117581020|XP_034123737.1|DGUA
OG0000897	LOC108085859|XP_017038105.1|DKIK	LOC117591126|XP_034140120.1|DGUA
OG0000897	LOC108085856|XP_017038103.1|DKIK	LOC117591127|XP_034140121.1|DGUA
OG0000898	LOC108076187|XP_017024408.1|DKIK	LOC117588376|XP_034135490.1|DGUA
OG0000898	LOC108086056|XP_017038363.1|DKIK	LOC117590243|XP_034138609.1|DGUA
OG0000899	LOC108071460|XP_017017712.1|DKIK	LOC117589706|XP_034137760.1|DGUA
OG0000900	LOC108076240|XP_017024477.1|DKIK	LOC117585548|XP_034130963.1|DGUA
OG0000900	LOC108076239|XP_017024476.1|DKIK	LOC117592250|XP_034141778.1|DGUA
OG0000901	LOC108072219|XP_017018771.1|DKIK, LOC108072217|XP_017018769.1|DKIK	LOC117592625|XP_034142451.1|DGUA
OG0000901	LOC108072218|XP_017018770.1|DKIK, LOC108072302|XP_017018858.1|DKIK	LOC117582282|XP_034125810.1|DGUA
OG0000902	LOC108071737|XP_017018050.1|DKIK	LOC117581521|XP_034124706.1|DGUA
OG0000902	LOC108071668|XP_017017962.1|DKIK	LOC117580878|XP_034123519.1|DGUA
OG0000903	LOC108073863|XP_017021138.1|DKIK	LOC117579779|XP_034121729.1|DGUA
OG0000903	LOC108073892|XP_017021170.1|DKIK	LOC117579902|XP_034121928.1|DGUA
OG0000904	LOC108079705|XP_017029600.1|DKIK	LOC117579083|XP_034120685.1|DGUA
OG0000904	LOC108079706|XP_017029601.1|DKIK, LOC108079707|XP_017029602.1|DKIK	LOC117579085|XP_034120687.1|DGUA
OG0000906	LOC108078022|XP_017027072.1|DKIK, LOC108078065|XP_017027119.1|DKIK, LOC108078055|XP_017027108.1|DKIK	LOC117591892|XP_034141167.1|DGUA
OG0000906	LOC108078048|XP_017027100.1|DKIK	LOC117591888|XP_034141161.1|DGUA
OG0000907	LOC108072186|XP_017018731.1|DKIK	LOC117579543|XP_034121354.1|DGUA
OG0000909	LOC108075505|XP_017023461.1|DKIK	LOC117584995|XP_034130115.1|DGUA
OG0000910	LOC108085003|XP_017036921.1|DKIK	LOC117581641|XP_034124901.1|DGUA
OG0000911	LOC108072458|XP_017019080.1|DKIK, LOC108073054|XP_017020010.1|DKIK	LOC117592572|XP_034142347.1|DGUA
OG0000912	LOC108083145|XP_017034316.1|DKIK	LOC117579566|XP_034121379.1|DGUA, LOC117587322|XP_034133844.1|DGUA
OG0000913	LOC108070453|XP_017016419.1|DKIK	LOC117586893|XP_034133126.1|DGUA
OG0000914	LOC108082394|XP_017033228.1|DKIK	LOC117581559|XP_034124785.1|DGUA
OG0000915	LOC108082506|XP_017033424.1|DKIK	LOC117582235|XP_034125740.1|DGUA
OG0000916	LOC108079611|XP_017029464.1|DKIK	LOC117581771|XP_034125069.1|DGUA
OG0000917	LOC108075845|XP_017023912.1|DKIK	LOC117584725|XP_034129668.1|DGUA
OG0000918	LOC108077062|XP_017025717.1|DKIK, LOC108072530|XP_017019193.1|DKIK	LOC117587594|XP_034134331.1|DGUA
OG0000920	LOC108080991|XP_017031409.1|DKIK	LOC117588380|XP_034135493.1|DGUA
OG0000921	LOC108083456|XP_017034715.1|DKIK, LOC108083454|XP_017034713.1|DKIK	LOC117591045|XP_034140031.1|DGUA
OG0000922	LOC108072650|XP_017019370.1|DKIK, LOC108072646|XP_017019365.1|DKIK	LOC117579569|XP_034121382.1|DGUA
OG0000923	LOC108080592|XP_017030889.1|DKIK, LOC108083198|XP_017034390.1|DKIK	LOC117585678|XP_034131171.1|DGUA
OG0000924	LOC108072920|XP_017019757.1|DKIK, LOC108080521|XP_017030801.1|DKIK	LOC117590993|XP_034139962.1|DGUA
OG0000925	LOC108073679|XP_017020895.1|DKIK	LOC117583394|XP_034127569.1|DGUA
OG0000926	LOC108080467|XP_017030693.1|DKIK	LOC117586348|XP_034132256.1|DGUA
OG0000926	LOC108080979|XP_017031394.1|DKIK	LOC117585584|XP_034131013.1|DGUA
OG0000927	LOC108085566|XP_017037694.1|DKIK	LOC117583045|XP_034127098.1|DGUA
OG0000927	LOC108085555|XP_017037682.1|DKIK	LOC117583467|XP_034127666.1|DGUA
OG0000928	LOC108082887|XP_017033958.1|DKIK	LOC117588218|XP_034135254.1|DGUA
OG0000928	LOC108082712|XP_017033709.1|DKIK	LOC117588219|XP_034135255.1|DGUA
OG0000929	LOC108077338|XP_017026116.1|DKIK	LOC117584067|XP_034128701.1|DGUA
OG0000929	LOC108077336|XP_017026114.1|DKIK	LOC117584068|XP_034128702.1|DGUA
