Orthogroup	DKIK.longest_only	SLEB.longest_only
OG0002268	LOC108085810|XP_017038050.1|DKIK	LOC115622653|XP_030372522.1|SLEB
OG0002269	LOC108082421|XP_017033274.1|DKIK	LOC115623638|XP_030373985.1|SLEB
OG0002270	LOC108078377|XP_017027699.1|DKIK	LOC115622630|XP_030372500.1|SLEB
OG0002271	LOC108078887|XP_017028506.1|DKIK	LOC115622444|XP_030372245.1|SLEB
OG0002272	LOC108079874|XP_017029879.1|DKIK	LOC115628439|XP_030380401.1|SLEB
OG0002273	LOC108083741|XP_017035143.1|DKIK	LOC115634139|XP_030387567.1|SLEB
OG0002274	LOC108075173|XP_017022984.1|DKIK	LOC115634574|XP_030388258.1|SLEB
OG0002275	LOC108078704|XP_017028151.1|DKIK	LOC115622664|XP_030372537.1|SLEB
OG0002276	LOC108079044|XP_017028719.1|DKIK	LOC115628348|XP_030380273.1|SLEB
OG0002277	LOC108079117|XP_017028846.1|DKIK	LOC115628281|XP_030380170.1|SLEB
OG0002278	LOC108085979|XP_017038269.1|DKIK	LOC115622351|XP_030372125.1|SLEB
OG0002279	LOC108078809|XP_017028376.1|DKIK	LOC115622725|XP_030372625.1|SLEB
OG0002280	LOC108078691|XP_017028130.1|DKIK	LOC115632369|XP_030385348.1|SLEB
OG0002281	LOC108079769|XP_017029684.1|DKIK	LOC115629760|XP_030382166.1|SLEB, LOC115632446|XP_030385453.1|SLEB
OG0002282	LOC108073942|XP_017021245.1|DKIK	LOC115632826|XP_030385938.1|SLEB
OG0002283	LOC108076266|XP_017024503.1|DKIK	LOC115634640|XP_030388356.1|SLEB
OG0002284	LOC108076781|XP_017025276.1|DKIK	LOC115633750|XP_030387085.1|SLEB
OG0002285	LOC108079346|XP_017029142.1|DKIK	LOC115629673|XP_030382051.1|SLEB
OG0002286	LOC108072365|XP_017018948.1|DKIK	LOC115623804|XP_030374210.1|SLEB
OG0002287	LOC108078365|XP_017027676.1|DKIK	LOC115628409|XP_030380398.1|SLEB
OG0002288	LOC108078813|XP_017028381.1|DKIK	LOC115623246|XP_030373369.1|SLEB
OG0002289	LOC108077475|XP_017026283.1|DKIK	LOC115632534|XP_030385599.1|SLEB
OG0002290	LOC108082715|XP_017033712.1|DKIK	LOC115626452|XP_030377688.1|SLEB
OG0002291	LOC108072933|XP_017019771.1|DKIK	LOC115632965|XP_030386129.1|SLEB
OG0002292	LOC108080732|XP_017031080.1|DKIK	LOC115633720|XP_030387044.1|SLEB
OG0002293	LOC108072441|XP_017019057.1|DKIK	LOC115633735|XP_030387066.1|SLEB
OG0002294	LOC108085035|XP_017036971.1|DKIK	LOC115625315|XP_030376196.1|SLEB
OG0002295	LOC108075848|XP_017023918.1|DKIK	LOC115629022|XP_030381178.1|SLEB
OG0002296	LOC108077150|XP_017025866.1|DKIK	LOC115625789|XP_030376821.1|SLEB
OG0002297	LOC108084192|XP_017035778.1|DKIK	LOC115628956|XP_030381092.1|SLEB
OG0002298	LOC108072130|XP_017018654.1|DKIK	LOC115626224|XP_030377386.1|SLEB
OG0002299	LOC108072928|XP_017019764.1|DKIK	LOC115620374|XP_030369480.1|SLEB
OG0002300	LOC108073627|XP_017020818.1|DKIK	LOC115628567|XP_030380590.1|SLEB
OG0002301	LOC108081527|XP_017032232.1|DKIK	LOC115628970|XP_030381106.1|SLEB
OG0002302	LOC108077192|XP_017025929.1|DKIK	LOC115625861|XP_030376929.1|SLEB
OG0002303	LOC108079459|XP_017029287.1|DKIK	LOC115629702|XP_030382080.1|SLEB
OG0002304	LOC108085258|XP_017037295.1|DKIK	LOC115626371|XP_030377586.1|SLEB
OG0002305	LOC108075012|XP_017022748.1|DKIK	LOC115628170|XP_030380011.1|SLEB
OG0002306	LOC108074858|XP_017022558.1|DKIK	LOC115628522|XP_030380535.1|SLEB
OG0002307	LOC108074551|XP_017022136.1|DKIK	LOC115631633|XP_030384302.1|SLEB
OG0002308	LOC108077141|XP_017025844.1|DKIK	LOC115625673|XP_030376669.1|SLEB
OG0002309	LOC108081365|XP_017032006.1|DKIK	LOC115630618|XP_030383105.1|SLEB
OG0002310	LOC108081414|XP_017032082.1|DKIK	LOC115628525|XP_030380544.1|SLEB
OG0002311	LOC108082780|XP_017033804.1|DKIK	LOC115626183|XP_030377320.1|SLEB
OG0002312	LOC108072490|XP_017019146.1|DKIK	LOC115625923|XP_030377018.1|SLEB
OG0002313	LOC108076513|XP_017024908.1|DKIK	LOC115621950|XP_030371656.1|SLEB, LOC115634761|XP_030388513.1|SLEB
OG0002314	LOC108070815|XP_017016904.1|DKIK	LOC115634610|XP_030388320.1|SLEB
OG0002315	LOC108082326|XP_017033144.1|DKIK	LOC115633643|XP_030386944.1|SLEB
OG0002316	LOC108081976|XP_017032701.1|DKIK	LOC115631649|XP_030384320.1|SLEB
OG0002317	LOC108072752|XP_017019510.1|DKIK	LOC115632585|XP_030385665.1|SLEB
OG0002318	LOC108082836|XP_017033889.1|DKIK	LOC115630417|XP_030382812.1|SLEB
OG0002319	LOC108072617|XP_017019333.1|DKIK	LOC115626161|XP_030377296.1|SLEB
OG0002320	LOC108078153|XP_017027285.1|DKIK	LOC115630504|XP_030382960.1|SLEB
OG0002321	LOC108074705|XP_017022334.1|DKIK	LOC115628164|XP_030380004.1|SLEB
OG0002322	LOC108075784|XP_017023832.1|DKIK	LOC115625778|XP_030376809.1|SLEB
OG0002323	LOC108081447|XP_017032125.1|DKIK, LOC108079493|XP_017029322.1|DKIK	LOC115628510|XP_030380514.1|SLEB
OG0002324	LOC108083272|XP_017034481.1|DKIK	LOC115626669|XP_030377956.1|SLEB
OG0002325	LOC108073516|XP_017020678.1|DKIK	LOC115622713|XP_030372609.1|SLEB
OG0002326	LOC108073512|XP_017020673.1|DKIK	LOC115622125|XP_030371837.1|SLEB
OG0002327	LOC108084858|XP_017036727.1|DKIK	LOC115623373|XP_030373524.1|SLEB
OG0002328	LOC108082681|XP_017033671.1|DKIK	LOC115629084|XP_030381258.1|SLEB, LOC115628980|XP_030381120.1|SLEB
OG0002329	LOC108074448|XP_017021978.1|DKIK	LOC115630644|XP_030383144.1|SLEB
OG0002330	LOC108074439|XP_017021967.1|DKIK	LOC115630490|XP_030382936.1|SLEB
OG0002331	LOC108079154|XP_017028891.1|DKIK	LOC115628729|XP_030380793.1|SLEB
OG0002332	LOC108075294|XP_017023178.1|DKIK	LOC115622572|XP_030372411.1|SLEB
OG0002333	LOC108072349|XP_017018929.1|DKIK	LOC115619945|XP_030368836.1|SLEB
OG0002334	LOC108074568|XP_017022162.1|DKIK	LOC115620836|XP_030370129.1|SLEB, LOC115626565|XP_030377803.1|SLEB, LOC115626316|XP_030377512.1|SLEB
OG0002335	LOC108082571|XP_017033517.1|DKIK	LOC115624626|XP_030375244.1|SLEB
OG0002336	LOC108085541|XP_017037663.1|DKIK	LOC115628438|XP_030380399.1|SLEB
OG0002337	LOC108078100|XP_017027187.1|DKIK	LOC115627141|XP_030378582.1|SLEB
OG0002338	LOC108072860|XP_017019665.1|DKIK	LOC115631260|XP_030383831.1|SLEB
OG0002339	LOC108085352|XP_017037407.1|DKIK	LOC115628456|XP_030380433.1|SLEB
OG0002340	LOC108076117|XP_017024338.1|DKIK	LOC115631476|XP_030384090.1|SLEB
OG0002341	LOC108073144|XP_017020141.1|DKIK	LOC115628652|XP_030380683.1|SLEB
OG0002342	LOC108077405|XP_017026193.1|DKIK	LOC115625493|XP_030376406.1|SLEB, LOC115631009|XP_030383472.1|SLEB
OG0002343	LOC108086246|XP_017038606.1|DKIK	LOC115631017|XP_030383489.1|SLEB
OG0002344	LOC108084691|XP_017036515.1|DKIK	LOC115629841|XP_030382282.1|SLEB
OG0002345	LOC108076757|XP_017025246.1|DKIK	LOC115629649|XP_030382023.1|SLEB
OG0002346	LOC108077427|XP_017026220.1|DKIK	LOC115625888|XP_030376970.1|SLEB
OG0002347	LOC108072420|XP_017019014.1|DKIK	LOC115633688|XP_030387005.1|SLEB
OG0002348	LOC108079615|XP_017029479.1|DKIK	LOC115631387|XP_030383969.1|SLEB
OG0002349	LOC108076758|XP_017025247.1|DKIK	LOC115633919|XP_030387289.1|SLEB
OG0002350	LOC108071781|XP_017018134.1|DKIK	LOC115629611|XP_030381971.1|SLEB
OG0002351	LOC108082587|XP_017033538.1|DKIK	LOC115626994|XP_030378372.1|SLEB
OG0002352	LOC108081833|XP_017032563.1|DKIK	LOC115634054|XP_030387498.1|SLEB
OG0002353	LOC108081464|XP_017032143.1|DKIK	LOC115626187|XP_030377325.1|SLEB
OG0002354	LOC108076260|XP_017024501.1|DKIK	LOC115626368|XP_030377582.1|SLEB
OG0002355	LOC108077269|XP_017026029.1|DKIK, LOC108072463|XP_017019088.1|DKIK	LOC115625684|XP_030376680.1|SLEB
OG0002356	LOC108072572|XP_017019266.1|DKIK	LOC115630397|XP_030382780.1|SLEB
OG0002357	LOC108077785|XP_017026774.1|DKIK	LOC115625253|XP_030376106.1|SLEB
OG0002358	LOC108077055|XP_017025708.1|DKIK	LOC115630494|XP_030382942.1|SLEB
OG0002359	LOC108071751|XP_017018065.1|DKIK	LOC115627066|XP_030378473.1|SLEB
OG0002360	LOC108082161|XP_017032951.1|DKIK	LOC115630585|XP_030383064.1|SLEB
OG0002361	LOC108083060|XP_017034182.1|DKIK	LOC115623164|XP_030373238.1|SLEB
OG0002362	LOC108073646|XP_017020854.1|DKIK	LOC115631490|XP_030384108.1|SLEB
OG0002363	LOC108072856|XP_017019660.1|DKIK	LOC115631139|XP_030383668.1|SLEB
OG0002364	LOC108072843|XP_017019628.1|DKIK	LOC115631982|XP_030384747.1|SLEB
OG0002365	LOC108072845|XP_017019646.1|DKIK	LOC115631278|XP_030383852.1|SLEB
OG0002366	LOC108086199|XP_017038550.1|DKIK	LOC115630760|XP_030383275.1|SLEB
OG0002367	LOC108074498|XP_017022060.1|DKIK	LOC115630992|XP_030383442.1|SLEB
OG0002368	LOC108075787|XP_017023841.1|DKIK	LOC115626337|XP_030377542.1|SLEB
OG0002369	LOC108083408|XP_017034650.1|DKIK	LOC115629583|XP_030381936.1|SLEB
OG0002370	LOC108075361|XP_017023264.1|DKIK	LOC115626037|XP_030377147.1|SLEB
OG0002371	LOC108085270|XP_017037310.1|DKIK, LOC108075339|XP_017023246.1|DKIK	LOC115625676|XP_030376673.1|SLEB
OG0002372	LOC108079600|XP_017029446.1|DKIK	LOC115628600|XP_030380643.1|SLEB
OG0002373	LOC108081413|XP_017032081.1|DKIK	LOC115631115|XP_030383635.1|SLEB
OG0002374	LOC108073436|XP_017020545.1|DKIK	LOC115621914|XP_030371610.1|SLEB
OG0002375	LOC108074074|XP_017021439.1|DKIK	LOC115624037|XP_030374475.1|SLEB
OG0002376	LOC108075842|XP_017023906.1|DKIK	LOC115625993|XP_030377097.1|SLEB
OG0002377	LOC108075577|XP_017023583.1|DKIK	LOC115625060|XP_030375792.1|SLEB
OG0002378	LOC108070419|XP_017016362.1|DKIK	LOC115622674|XP_030372548.1|SLEB
OG0002379	LOC108072551|XP_017019215.1|DKIK	LOC115631570|XP_030384222.1|SLEB
OG0002380	LOC108083781|XP_017035196.1|DKIK	LOC115629361|XP_030381673.1|SLEB
OG0002381	LOC108072878|XP_017019686.1|DKIK	LOC115626713|XP_030378016.1|SLEB
OG0002382	LOC108071776|XP_017018119.1|DKIK	LOC115627104|XP_030378521.1|SLEB
OG0002383	LOC108079883|XP_017029889.1|DKIK	LOC115628329|XP_030380246.1|SLEB
OG0002384	LOC108083520|XP_017034835.1|DKIK	LOC115630231|XP_030382644.1|SLEB
OG0002385	LOC108081319|XP_017031915.1|DKIK	LOC115627979|XP_030379735.1|SLEB
OG0002386	LOC108078311|XP_017027632.1|DKIK	LOC115623844|XP_030374245.1|SLEB
OG0002387	LOC108071333|XP_017017538.1|DKIK	LOC115620570|XP_030369724.1|SLEB
OG0002388	LOC108084172|XP_017035748.1|DKIK	LOC115625272|XP_030376135.1|SLEB
OG0002389	LOC108080297|XP_017030463.1|DKIK	LOC115620296|XP_030369338.1|SLEB
OG0002390	LOC108076893|XP_017025414.1|DKIK	LOC115630543|XP_030383013.1|SLEB
OG0002391	LOC108078371|XP_017027687.1|DKIK	LOC115632949|XP_030386109.1|SLEB
OG0002392	LOC108071878|XP_017018295.1|DKIK	LOC115622399|XP_030372188.1|SLEB
OG0002393	LOC108079903|XP_017029923.1|DKIK	LOC115628294|XP_030380200.1|SLEB
OG0002394	LOC108081241|XP_017031808.1|DKIK	LOC115625219|XP_030376059.1|SLEB
OG0002395	LOC108081507|XP_017032214.1|DKIK	LOC115624348|XP_030374861.1|SLEB
OG0002396	LOC108078158|XP_017027297.1|DKIK	LOC115626919|XP_030378291.1|SLEB
OG0002397	LOC108079282|XP_017029068.1|DKIK	LOC115626081|XP_030377197.1|SLEB
OG0002398	LOC108083519|XP_017034834.1|DKIK	LOC115633420|XP_030386739.1|SLEB
OG0002399	LOC108085081|XP_017037040.1|DKIK	LOC115634456|XP_030388040.1|SLEB, LOC115624813|XP_030375519.1|SLEB
OG0002400	LOC108073045|XP_017019997.1|DKIK	LOC115621720|XP_030371297.1|SLEB, LOC115630023|XP_030382549.1|SLEB
OG0002401	LOC108085327|XP_017037371.1|DKIK	LOC115627918|XP_030379673.1|SLEB
OG0002402	LOC108081251|XP_017031825.1|DKIK	LOC115625287|XP_030376158.1|SLEB
OG0002403	LOC108080904|XP_017031297.1|DKIK	LOC115621324|XP_030370804.1|SLEB
OG0002404	LOC108073449|XP_017020562.1|DKIK	LOC115620509|XP_030369628.1|SLEB
OG0002405	LOC108075392|XP_017023291.1|DKIK	LOC115624222|XP_030374696.1|SLEB
OG0002406	LOC108071544|XP_017017809.1|DKIK	LOC115622115|XP_030371819.1|SLEB
OG0002407	LOC108084996|XP_017036910.1|DKIK	LOC115620394|XP_030369466.1|SLEB
OG0002408	LOC108075604|XP_017023625.1|DKIK	LOC115625056|XP_030375778.1|SLEB
OG0002409	LOC108075152|XP_017022926.1|DKIK	LOC115633107|XP_030386351.1|SLEB
OG0002410	LOC108078623|XP_017028073.1|DKIK	LOC115623956|XP_030374381.1|SLEB
OG0002411	LOC108080869|XP_017031261.1|DKIK, LOC108072082|XP_017018582.1|DKIK	LOC115623530|XP_030373772.1|SLEB
OG0002412	LOC108085784|XP_017038022.1|DKIK, LOC108085783|XP_017038021.1|DKIK	LOC115628660|XP_030380687.1|SLEB
OG0002413	LOC108075119|XP_017022891.1|DKIK, LOC108083560|XP_017034904.1|DKIK	LOC115629846|XP_030382286.1|SLEB
OG0002414	LOC108080654|XP_017030966.1|DKIK	LOC115633056|XP_030386261.1|SLEB
OG0002415	LOC108080468|XP_017030694.1|DKIK	LOC115623387|XP_030373548.1|SLEB
OG0002416	LOC108072161|XP_017018699.1|DKIK	LOC115627861|XP_030379582.1|SLEB
OG0002418	LOC108072903|XP_017019719.1|DKIK	LOC115620589|XP_030369758.1|SLEB
OG0002419	LOC108080377|XP_017030588.1|DKIK	LOC115629362|XP_030381676.1|SLEB
OG0002420	LOC108073944|XP_017021246.1|DKIK	LOC115632828|XP_030385942.1|SLEB, LOC115632827|XP_030385940.1|SLEB
OG0002421	LOC108073173|XP_017020167.1|DKIK	LOC115625415|XP_030376314.1|SLEB
OG0002422	LOC108077697|XP_017026625.1|DKIK	LOC115623520|XP_030373761.1|SLEB
OG0002423	LOC108083117|XP_017034270.1|DKIK	LOC115622335|XP_030372107.1|SLEB
OG0002424	LOC108077341|XP_017026122.1|DKIK, LOC108079412|XP_017029231.1|DKIK, LOC108084516|XP_017036238.1|DKIK	LOC115628016|XP_030379806.1|SLEB
OG0002425	LOC108079428|XP_017029248.1|DKIK	LOC115626778|XP_030378104.1|SLEB
OG0002426	LOC108073383|XP_017020453.1|DKIK	LOC115623080|XP_030373139.1|SLEB
OG0002427	LOC108085518|XP_017037638.1|DKIK	LOC115627865|XP_030379606.1|SLEB
OG0002428	LOC108080085|XP_017030171.1|DKIK	LOC115627112|XP_030378538.1|SLEB
OG0002429	LOC108075082|XP_017022853.1|DKIK	LOC115622869|XP_030372816.1|SLEB
OG0002430	LOC108081330|XP_017031956.1|DKIK	LOC115629395|XP_030381709.1|SLEB
OG0002431	LOC108076620|XP_017025036.1|DKIK	LOC115620073|XP_030369095.1|SLEB
OG0002432	LOC108071234|XP_017017406.1|DKIK	LOC115627150|XP_030378588.1|SLEB
OG0002433	LOC108073198|XP_017020206.1|DKIK	LOC115622016|XP_030371731.1|SLEB
OG0002434	LOC108083203|XP_017034396.1|DKIK	LOC115628085|XP_030379922.1|SLEB
OG0002435	LOC108083815|XP_017035250.1|DKIK	LOC115629480|XP_030381811.1|SLEB
OG0002436	LOC108085126|XP_017037117.1|DKIK	LOC115620070|XP_030369086.1|SLEB
OG0002437	LOC108080851|XP_017031242.1|DKIK	LOC115634559|XP_030388235.1|SLEB
OG0002438	LOC108079408|XP_017029224.1|DKIK	LOC115627458|XP_030378988.1|SLEB
OG0002439	LOC108075871|XP_017023963.1|DKIK	LOC115626255|XP_030377418.1|SLEB
OG0002440	LOC108080590|XP_017030884.1|DKIK, LOC108080684|XP_017031006.1|DKIK	LOC115632228|XP_030385148.1|SLEB
OG0002441	LOC108078226|XP_017027414.1|DKIK	LOC115633933|XP_030387309.1|SLEB
OG0002442	LOC108078201|XP_017027374.1|DKIK	LOC115624532|XP_030375116.1|SLEB
OG0002443	LOC108078499|XP_017027885.1|DKIK	LOC115629147|XP_030381370.1|SLEB
OG0002444	LOC108085145|XP_017037157.1|DKIK	LOC115624620|XP_030375230.1|SLEB
OG0002445	LOC108079861|XP_017029865.1|DKIK	LOC115625329|XP_030376217.1|SLEB
OG0002446	LOC108076379|XP_017024680.1|DKIK	LOC115631021|XP_030383500.1|SLEB
OG0002447	LOC108070425|XP_017016371.1|DKIK	LOC115622195|XP_030371946.1|SLEB, LOC115630210|XP_030382638.1|SLEB, LOC115630211|XP_030382639.1|SLEB
OG0002448	LOC108072381|XP_017018970.1|DKIK	LOC115621395|XP_030370900.1|SLEB
OG0002449	LOC108076284|XP_017024523.1|DKIK	LOC115630118|XP_030382593.1|SLEB
OG0002450	LOC108077854|XP_017026875.1|DKIK	LOC115624096|XP_030374545.1|SLEB
OG0002451	LOC108082449|XP_017033309.1|DKIK	LOC115634330|XP_030387847.1|SLEB
OG0002452	LOC108077957|XP_017026986.1|DKIK	LOC115634006|XP_030387392.1|SLEB
OG0002453	LOC108078375|XP_017027696.1|DKIK	LOC115623695|XP_030374033.1|SLEB
OG0002454	LOC108072799|XP_017019571.1|DKIK	LOC115622627|XP_030372494.1|SLEB
OG0002455	LOC108072797|XP_017019570.1|DKIK	LOC115622475|XP_030372279.1|SLEB
OG0002456	LOC108086042|XP_017038351.1|DKIK	LOC115624950|XP_030375661.1|SLEB
OG0002457	LOC108078248|XP_017027460.1|DKIK	LOC115619962|XP_030368853.1|SLEB
OG0002458	LOC108082869|XP_017033936.1|DKIK	LOC115624895|XP_030375607.1|SLEB
OG0002459	LOC108070830|XP_017016937.1|DKIK	LOC115627098|XP_030378518.1|SLEB
OG0002460	LOC108070766|XP_017016853.1|DKIK	LOC115624947|XP_030375658.1|SLEB
OG0002461	LOC108076295|XP_017024556.1|DKIK	LOC115634616|XP_030388324.1|SLEB
OG0002462	LOC108082475|XP_017033357.1|DKIK	LOC115634446|XP_030388029.1|SLEB
OG0002463	LOC108072122|XP_017018639.1|DKIK	LOC115626822|XP_030378166.1|SLEB
OG0002464	LOC108078199|XP_017027369.1|DKIK	LOC115624736|XP_030375421.1|SLEB
OG0002465	LOC108071388|XP_017017621.1|DKIK	LOC115624655|XP_030375296.1|SLEB
OG0002466	LOC108085199|XP_017037201.1|DKIK	LOC115627784|XP_030379454.1|SLEB
OG0002467	LOC108085984|XP_017038274.1|DKIK	LOC115622344|XP_030372116.1|SLEB
OG0002468	LOC108075305|XP_017023197.1|DKIK	LOC115634111|XP_030387534.1|SLEB
OG0002469	LOC108084371|XP_017036040.1|DKIK	LOC115621804|XP_030371447.1|SLEB
OG0002470	LOC108082441|XP_017033300.1|DKIK	LOC115621985|XP_030371702.1|SLEB
OG0002471	LOC108078146|XP_017027277.1|DKIK	LOC115634817|XP_030388595.1|SLEB
OG0002472	LOC108082598|XP_017033555.1|DKIK	LOC115629441|XP_030381754.1|SLEB, LOC115630093|XP_030382579.1|SLEB
OG0002473	LOC108073140|XP_017020134.1|DKIK	LOC115624669|XP_030375322.1|SLEB
OG0002474	LOC108083067|XP_017034192.1|DKIK	LOC115622898|XP_030372877.1|SLEB
OG0002475	LOC108085907|XP_017038164.1|DKIK	LOC115621671|XP_030371242.1|SLEB
OG0002476	LOC108085575|XP_017037708.1|DKIK, LOC108073452|XP_017020577.1|DKIK, LOC108078324|XP_017027612.1|DKIK	LOC115619978|XP_030368875.1|SLEB
OG0002477	LOC108084018|XP_017035523.1|DKIK	LOC115632990|XP_030386173.1|SLEB
OG0002478	LOC108082539|XP_017033464.1|DKIK	LOC115627076|XP_030378523.1|SLEB
OG0002479	LOC108072990|XP_017019927.1|DKIK	LOC115624756|XP_030375448.1|SLEB
OG0002480	LOC108075352|XP_017023249.1|DKIK	LOC115634254|XP_030387708.1|SLEB
OG0002481	LOC108076103|XP_017024316.1|DKIK	LOC115629104|XP_030381286.1|SLEB
OG0002482	LOC108080847|XP_017031239.1|DKIK	LOC115634245|XP_030387699.1|SLEB
OG0002483	LOC108072188|XP_017018734.1|DKIK	LOC115624229|XP_030374709.1|SLEB
OG0002484	LOC108073015|XP_017019962.1|DKIK	LOC115621714|XP_030371288.1|SLEB
OG0002485	LOC108078514|XP_017027907.1|DKIK	LOC115630963|XP_030383401.1|SLEB
OG0002486	LOC108082997|XP_017034108.1|DKIK	LOC115624749|XP_030375437.1|SLEB
OG0002487	LOC108079337|XP_017029133.1|DKIK	LOC115625836|XP_030376895.1|SLEB
OG0002488	LOC108085209|XP_017037227.1|DKIK	LOC115624607|XP_030375217.1|SLEB
OG0002489	LOC108083157|XP_017034332.1|DKIK	LOC115621007|XP_030370390.1|SLEB
OG0002490	LOC108084029|XP_017035535.1|DKIK	LOC115634007|XP_030387393.1|SLEB
OG0002491	LOC108084764|XP_017036570.1|DKIK	LOC115633101|XP_030386341.1|SLEB
OG0002492	LOC108082406|XP_017033243.1|DKIK	LOC115620547|XP_030369693.1|SLEB
OG0002493	LOC108078524|XP_017027923.1|DKIK	LOC115626982|XP_030378361.1|SLEB
OG0002494	LOC108073167|XP_017020163.1|DKIK	LOC115623923|XP_030374340.1|SLEB
OG0002495	LOC108073147|XP_017020145.1|DKIK	LOC115622644|XP_030372550.1|SLEB
OG0002495	LOC108072401|XP_017018993.1|DKIK	LOC115634497|XP_030388116.1|SLEB
OG0002496	LOC108085855|XP_017038102.1|DKIK	LOC115625351|XP_030376245.1|SLEB
OG0002497	LOC108078606|XP_017028016.1|DKIK	LOC115633163|XP_030386434.1|SLEB
OG0002499	LOC108080404|XP_017030621.1|DKIK, LOC108080775|XP_017031131.1|DKIK, LOC108072818|XP_017019601.1|DKIK	LOC115622805|XP_030372733.1|SLEB
OG0002500	LOC108084168|XP_017035738.1|DKIK, LOC108083870|XP_017035348.1|DKIK	LOC115621795|XP_030371429.1|SLEB
OG0002501	LOC108085432|XP_017037517.1|DKIK	LOC115630701|XP_030383213.1|SLEB
OG0002502	LOC108078041|XP_017027091.1|DKIK	LOC115633537|XP_030386857.1|SLEB
OG0002503	LOC108085600|XP_017037762.1|DKIK, LOC108074725|XP_017022365.1|DKIK	LOC115628194|XP_030380047.1|SLEB
OG0002504	LOC108070380|XP_017016319.1|DKIK, LOC108070411|XP_017016353.1|DKIK, LOC108070377|XP_017016315.1|DKIK, LOC108070378|XP_017016317.1|DKIK, LOC108070379|XP_017016318.1|DKIK	LOC115622209|XP_030371965.1|SLEB
OG0002505	LOC108082608|XP_017033576.1|DKIK	LOC115627972|XP_030379727.1|SLEB
OG0002508	LOC108080526|XP_017030813.1|DKIK	LOC115627542|XP_030379110.1|SLEB
OG0002509	LOC108078384|XP_017027712.1|DKIK	LOC115634623|XP_030388340.1|SLEB
OG0002510	LOC108079864|XP_017029864.1|DKIK	LOC115628855|XP_030380965.1|SLEB
OG0002511	LOC108074090|XP_017021465.1|DKIK	LOC115620916|XP_030370273.1|SLEB
OG0002512	LOC108081027|XP_017031481.1|DKIK	LOC115627982|XP_030379738.1|SLEB
OG0002513	LOC108081188|XP_017031735.1|DKIK	LOC115620419|XP_030369503.1|SLEB
OG0002514	LOC108073931|XP_017021222.1|DKIK	LOC115624603|XP_030375208.1|SLEB
OG0002516	LOC108082746|XP_017033750.1|DKIK	LOC115624027|XP_030374464.1|SLEB
OG0002517	LOC108084383|XP_017036067.1|DKIK	LOC115627606|XP_030379190.1|SLEB
OG0002518	LOC108084008|XP_017035509.1|DKIK	LOC115620283|XP_030369317.1|SLEB
OG0002519	LOC108078250|XP_017027468.1|DKIK	LOC115629619|XP_030381981.1|SLEB
OG0002520	LOC108070994|XP_017017155.1|DKIK	LOC115627509|XP_030379063.1|SLEB
OG0002521	LOC108083375|XP_017034610.1|DKIK	LOC115627690|XP_030379293.1|SLEB
OG0002522	LOC108084035|XP_017035540.1|DKIK	LOC115621160|XP_030370580.1|SLEB
OG0002523	LOC108086035|XP_017038341.1|DKIK	LOC115625099|XP_030375863.1|SLEB
OG0002524	LOC108076073|XP_017024269.1|DKIK	LOC115629804|XP_030382226.1|SLEB
OG0002525	LOC108070577|XP_017016620.1|DKIK	LOC115622214|XP_030371969.1|SLEB
OG0002526	LOC108081038|XP_017031490.1|DKIK	LOC115620424|XP_030369511.1|SLEB
OG0002528	LOC108080325|XP_017030509.1|DKIK	LOC115628806|XP_030380879.1|SLEB
OG0002529	LOC108071446|XP_017017689.1|DKIK	LOC115621185|XP_030370619.1|SLEB
OG0002530	LOC108082835|XP_017033887.1|DKIK	LOC115625808|XP_030376850.1|SLEB
OG0002531	LOC108082202|XP_017033021.1|DKIK	LOC115626428|XP_030377661.1|SLEB
OG0002532	LOC108084500|XP_017036227.1|DKIK	LOC115628075|XP_030379909.1|SLEB
OG0002533	LOC108079854|XP_017029850.1|DKIK	LOC115626735|XP_030378042.1|SLEB
OG0002534	LOC108073134|XP_017020124.1|DKIK	LOC115629335|XP_030381645.1|SLEB
OG0002535	LOC108085535|XP_017037658.1|DKIK	LOC115633953|XP_030387333.1|SLEB
OG0002536	LOC108074376|XP_017021891.1|DKIK	LOC115621066|XP_030370451.1|SLEB
OG0002537	LOC108072183|XP_017018727.1|DKIK	LOC115634580|XP_030388273.1|SLEB
OG0002539	LOC108074758|XP_017022423.1|DKIK	LOC115634715|XP_030388458.1|SLEB
OG0002540	LOC108071730|XP_017018044.1|DKIK, LOC108081040|XP_017031493.1|DKIK, LOC108077285|XP_017026055.1|DKIK	LOC115621578|XP_030371128.1|SLEB
OG0002541	LOC108084810|XP_017036662.1|DKIK	LOC115627779|XP_030379448.1|SLEB
OG0002542	LOC108083542|XP_017034875.1|DKIK	LOC115626647|XP_030377912.1|SLEB
OG0002543	LOC108080391|XP_017030607.1|DKIK	LOC115627179|XP_030378640.1|SLEB
OG0002544	LOC108075591|XP_017023602.1|DKIK	LOC115620223|XP_030369224.1|SLEB
OG0002545	LOC108076108|XP_017024322.1|DKIK	LOC115626710|XP_030378005.1|SLEB
OG0002547	LOC108071256|XP_017017435.1|DKIK	LOC115628877|XP_030380993.1|SLEB
OG0002548	LOC108075222|XP_017023054.1|DKIK	LOC115627864|XP_030379601.1|SLEB
OG0002549	LOC108082649|XP_017033626.1|DKIK	LOC115627127|XP_030378558.1|SLEB
OG0002550	LOC108071799|XP_017018174.1|DKIK	LOC115628695|XP_030380733.1|SLEB
