Orthogroup	DKIK.longest_only	DERE.longest_only
OG0000594	LOC108080439|XP_017030663.1|DKIK	LOC6554093|XP_001980450.1|DERE
OG0000595	LOC108074078|XP_017021444.1|DKIK	LOC6553612|XP_001980241.1|DERE
OG0000595	LOC108084252|XP_017035879.1|DKIK	LOC6555367|XP_026834029.1|DERE
OG0000596	LOC108080341|XP_017030530.1|DKIK	LOC6555750|XP_001982453.2|DERE
OG0000596	LOC108073310|XP_017020359.1|DKIK	LOC6551766|XP_001980650.1|DERE
OG0000597	LOC108075666|XP_017023704.1|DKIK	LOC6554420|XP_001981921.1|DERE
OG0000597	LOC108086015|XP_017038315.1|DKIK	LOC6554850|XP_001981094.2|DERE
OG0000598	LOC108084589|XP_017036353.1|DKIK	LOC6553571|XP_001980341.1|DERE
OG0000599	LOC108073360|XP_017020413.1|DKIK	LOC6546449|XP_001971818.1|DERE
OG0000599	LOC108073267|XP_017020313.1|DKIK	LOC6545201|XP_001971062.2|DERE
OG0000600	LOC108081263|XP_017031846.1|DKIK	LOC6546612|XP_026836117.1|DERE
OG0000600	LOC108081210|XP_017031772.1|DKIK	LOC6546613|XP_015012485.1|DERE
OG0000601	LOC108075836|XP_017023900.1|DKIK	LOC6541616|XP_001970113.1|DERE
OG0000601	LOC108085347|XP_017037405.1|DKIK	LOC6542292|XP_026835313.1|DERE
OG0000602	LOC108072498|XP_017019154.1|DKIK	LOC6542381|XP_001969657.1|DERE
OG0000602	LOC108072504|XP_017019164.1|DKIK	LOC6542091|XP_001969656.1|DERE
OG0000603	LOC108074609|XP_017022218.1|DKIK	LOC6541889|XP_001968366.2|DERE
OG0000603	LOC108079639|XP_017029514.1|DKIK	LOC6541878|XP_001970254.1|DERE
OG0000604	LOC108086255|XP_017038629.1|DKIK	LOC6542199|XP_001968462.1|DERE
OG0000604	LOC108086257|XP_017038630.1|DKIK	LOC6542308|XP_001968461.1|DERE
OG0000605	LOC108081367|XP_017032009.1|DKIK	LOC6548952|XP_001974075.1|DERE
OG0000606	LOC108073322|XP_017020372.1|DKIK	LOC6554897|XP_001982208.2|DERE
OG0000607	LOC108071464|XP_017017716.1|DKIK	LOC6552410|XP_001979808.1|DERE
OG0000607	LOC108083212|XP_017034410.1|DKIK	LOC6553490|XP_001979330.1|DERE
OG0000608	LOC108072009|XP_017018476.1|DKIK	LOC6554260|XP_001981681.1|DERE
OG0000608	LOC108078823|XP_017028403.1|DKIK	LOC6554134|XP_026839505.1|DERE
OG0000609	LOC108079563|XP_017029393.1|DKIK	LOC6542223|XP_026834784.1|DERE, LOC6542709|XP_026834549.1|DERE
OG0000610	LOC108085528|XP_017037648.1|DKIK	LOC6545274|XP_026832912.1|DERE
OG0000610	LOC108072279|XP_017018833.1|DKIK	LOC6548283|XP_001975109.1|DERE
OG0000611	LOC108078251|XP_017027469.1|DKIK	LOC6547814|XP_001975001.3|DERE
OG0000611	LOC108076520|XP_017024918.1|DKIK	LOC6548677|XP_001975360.1|DERE
OG0000612	LOC108080619|XP_017030933.1|DKIK	LOC6546201|XP_026833457.1|DERE
OG0000612	LOC108080581|XP_017030874.1|DKIK	LOC6546202|XP_001972832.3|DERE
OG0000612	LOC108080608|XP_017030919.1|DKIK	LOC6546203|XP_001972833.1|DERE
OG0000614	LOC108080098|XP_017030195.1|DKIK	LOC6551461|XP_026838432.1|DERE
OG0000614	LOC108077821|XP_017026834.1|DKIK	LOC6554429|XP_001981280.2|DERE
OG0000615	LOC108084268|XP_017035916.1|DKIK	LOC6550251|XP_026837703.1|DERE
OG0000615	LOC108084201|XP_017035801.1|DKIK	LOC6552276|XP_015009871.1|DERE
OG0000616	LOC108083591|XP_017034940.1|DKIK	LOC6550157|XP_026837836.1|DERE
OG0000616	LOC108083607|XP_017034967.1|DKIK	LOC6550158|XP_026837838.1|DERE
OG0000617	LOC108083732|XP_017035129.1|DKIK	LOC6554511|XP_001981525.2|DERE
OG0000617	LOC108077690|XP_017026613.1|DKIK	LOC6553697|XP_001980403.1|DERE
OG0000618	LOC108073541|XP_017020714.1|DKIK	LOC6555397|XP_001982353.1|DERE
OG0000618	LOC108075303|XP_017023192.1|DKIK	LOC6543687|XP_026833940.1|DERE
OG0000619	LOC108082559|XP_017033498.1|DKIK	LOC6547300|XP_001974726.1|DERE
OG0000620	LOC108080056|XP_017030128.1|DKIK	LOC6550395|XP_026837856.1|DERE
OG0000620	LOC108078775|XP_017028306.1|DKIK	LOC6545641|XP_001972162.2|DERE
OG0000621	LOC108084140|XP_017035673.1|DKIK	LOC6553721|XP_001979432.1|DERE
OG0000621	LOC108085770|XP_017038004.1|DKIK	LOC6555513|XP_001982671.1|DERE
OG0000622	LOC108079023|XP_017028691.1|DKIK	LOC6545451|XP_001972134.1|DERE
OG0000622	LOC108078615|XP_017028027.1|DKIK	LOC6544980|XP_026832947.1|DERE
OG0000623	LOC108074006|XP_017021356.1|DKIK	LOC6545580|XP_001971114.1|DERE
OG0000623	LOC108078295|XP_017027566.1|DKIK	LOC6544305|XP_026832693.1|DERE
OG0000624	LOC108081185|XP_017031733.1|DKIK	LOC6547017|XP_001974704.1|DERE
OG0000624	LOC108081184|XP_017031732.1|DKIK	LOC6547018|XP_001974705.1|DERE
OG0000625	LOC108084418|XP_017036112.1|DKIK	LOC6545199|XP_001972045.3|DERE
OG0000625	LOC108084393|XP_017036076.1|DKIK	LOC6545198|XP_001972044.1|DERE
OG0000626	LOC108078051|XP_017027103.1|DKIK	LOC6546932|XP_001974693.1|DERE, LOC6543060|XP_001969163.1|DERE
OG0000626	LOC108076515|XP_017024912.1|DKIK	LOC6547881|XP_001976425.1|DERE
OG0000627	LOC108071875|XP_017018292.1|DKIK	LOC6546326|XP_001972938.1|DERE
OG0000627	LOC108076113|XP_017024328.1|DKIK	LOC6551067|XP_001976927.1|DERE
OG0000628	LOC108086261|XP_017038635.1|DKIK	LOC6543399|XP_001969659.1|DERE
OG0000628	LOC108076896|XP_017025418.1|DKIK	LOC6541617|XP_001969415.1|DERE
OG0000629	LOC108081482|XP_017032170.1|DKIK	LOC6551895|XP_001980610.1|DERE
OG0000629	LOC108081399|XP_017032048.1|DKIK	LOC6548800|XP_001974057.1|DERE
OG0000630	LOC108082830|XP_017033879.1|DKIK	LOC6549450|XP_001974272.2|DERE
OG0000630	LOC108082796|XP_017033835.1|DKIK	LOC6549150|XP_001974279.1|DERE
OG0000631	LOC108074611|XP_017022223.1|DKIK	LOC26526275|XP_026835065.1|DERE
OG0000631	LOC108072625|XP_017019343.1|DKIK	LOC6542193|XP_001968947.2|DERE
OG0000632	LOC108076936|XP_017025472.1|DKIK	LOC6543461|XP_015015313.1|DERE
OG0000632	LOC108074390|XP_017021903.1|DKIK	LOC6541028|XP_001968245.2|DERE
OG0000633	LOC108073828|XP_017021096.1|DKIK	LOC6544682|XP_001972473.1|DERE
OG0000633	LOC108073771|XP_017021026.1|DKIK	LOC6544681|XP_026833969.1|DERE
OG0000635	LOC108084176|XP_017035757.1|DKIK	LOC6547753|XP_001974876.1|DERE
OG0000635	LOC108079714|XP_017029611.1|DKIK	LOC6550676|XP_001978034.1|DERE
OG0000636	LOC108082705|XP_017033702.1|DKIK	LOC6549453|XP_026836184.1|DERE
OG0000636	LOC108082716|XP_017033713.1|DKIK	LOC6549452|XP_001974274.1|DERE
OG0000637	LOC108075983|XP_017024125.1|DKIK	LOC6550937|XP_026838587.1|DERE
OG0000637	LOC108076118|XP_017024335.1|DKIK	LOC6550939|XP_001976976.1|DERE
OG0000638	LOC108084584|XP_017036347.1|DKIK	LOC6555205|XP_026836650.1|DERE
OG0000638	LOC108084497|XP_017036225.1|DKIK	LOC6549997|XP_026838375.1|DERE
OG0000639	LOC108085804|XP_017038040.1|DKIK	LOC6546173|XP_015014132.1|DERE
OG0000642	LOC108082317|XP_017033136.1|DKIK	LOC6546814|XP_015011605.1|DERE
OG0000642	LOC108077329|XP_017026106.1|DKIK	LOC6543078|XP_001968903.3|DERE
OG0000643	LOC108083624|XP_017034984.1|DKIK	LOC6554360|XP_001981535.1|DERE, LOC6554359|XP_001981534.2|DERE
OG0000643	LOC108083623|XP_017034983.1|DKIK	LOC6554361|XP_001981536.1|DERE
OG0000644	LOC108073875|XP_017021150.1|DKIK	LOC6544541|XP_001972403.1|DERE
OG0000644	LOC108073783|XP_017021038.1|DKIK	LOC6544540|XP_001972402.1|DERE
OG0000644	LOC108073784|XP_017021039.1|DKIK	LOC6544539|XP_001972401.1|DERE
OG0000645	LOC108077460|XP_017026273.1|DKIK	LOC6540602|XP_001968670.1|DERE
OG0000645	LOC108077371|XP_017026155.1|DKIK	LOC26526202|XP_015015470.1|DERE
OG0000646	LOC108084599|XP_017036366.1|DKIK	LOC6555019|XP_001982031.1|DERE
OG0000646	LOC108081121|XP_017031617.1|DKIK	LOC6555100|XP_001981427.1|DERE
OG0000647	LOC108070657|XP_017016714.1|DKIK	LOC26526979|XP_015010542.2|DERE
OG0000647	LOC108085755|XP_017037983.1|DKIK	LOC6550763|XP_026838099.1|DERE
OG0000648	LOC108084227|XP_017035843.1|DKIK	LOC6550204|XP_001977560.1|DERE
OG0000648	LOC108084297|XP_017035952.1|DKIK	LOC6550205|XP_001977561.1|DERE
OG0000649	LOC108083604|XP_017034962.1|DKIK	LOC6550286|XP_026837821.1|DERE
OG0000649	LOC108083350|XP_017034583.1|DKIK	LOC6550289|XP_026838136.1|DERE
OG0000650	LOC108084541|XP_017036267.1|DKIK	LOC6554351|XP_001982049.1|DERE
OG0000650	LOC108072475|XP_017019128.1|DKIK	LOC6555819|XP_001982736.1|DERE
OG0000651	LOC108078903|XP_017028525.1|DKIK	LOC6543906|XP_001972977.1|DERE
OG0000651	LOC108073486|XP_017020633.1|DKIK	LOC6543577|XP_026833045.1|DERE
OG0000652	LOC108076803|XP_017025318.1|DKIK	LOC6542253|XP_001970576.1|DERE
OG0000652	LOC108079433|XP_017029256.1|DKIK	LOC6550893|XP_026838131.1|DERE
OG0000653	LOC108077719|XP_017026659.1|DKIK	LOC6553673|XP_001980415.1|DERE
OG0000653	LOC108079129|XP_017028866.1|DKIK	LOC6552294|XP_026831530.1|DERE
OG0000654	LOC108079125|XP_017028858.1|DKIK	LOC6545608|XP_026832909.1|DERE
OG0000654	LOC108078754|XP_017028271.1|DKIK	LOC6543916|XP_026833655.1|DERE
OG0000655	LOC108078258|XP_017027484.1|DKIK	LOC6546647|XP_001975856.1|DERE
OG0000655	LOC108077401|XP_017026189.1|DKIK	LOC6540972|XP_001968238.1|DERE
OG0000656	LOC108085637|XP_017037812.1|DKIK	LOC6553788|XP_015010084.1|DERE
OG0000656	LOC108085638|XP_017037813.1|DKIK	LOC6553787|XP_001980486.3|DERE
OG0000657	LOC108078517|XP_017027916.1|DKIK	LOC6544716|XP_001970967.1|DERE
OG0000657	LOC108086102|XP_017038417.1|DKIK	LOC6541828|XP_001968576.1|DERE
OG0000658	LOC108083861|XP_017035336.1|DKIK	LOC6550082|XP_001977532.1|DERE
OG0000658	LOC108075610|XP_017023632.1|DKIK	LOC6552884|XP_001979984.1|DERE
OG0000659	LOC108075870|XP_017023962.1|DKIK	LOC113564234|XP_026835623.1|DERE, LOC6542800|XP_001968496.1|DERE
OG0000659	LOC108083490|XP_017034778.1|DKIK	LOC6549152|XP_001974281.1|DERE
OG0000660	LOC108076373|XP_017024672.1|DKIK	LOC6541374|XP_026834620.1|DERE
OG0000661	LOC108071541|XP_017017805.1|DKIK	LOC6544489|XP_001971472.1|DERE
OG0000661	LOC108077120|XP_017025809.1|DKIK	LOC6543531|XP_026834239.1|DERE
OG0000662	LOC108080704|XP_017031034.1|DKIK	LOC6546384|XP_001971787.1|DERE
OG0000662	LOC108085545|XP_017037673.1|DKIK	LOC6554041|XP_026834870.1|DERE
OG0000663	LOC108072370|XP_017018956.1|DKIK	LOC6548581|XP_001976695.1|DERE
OG0000664	LOC108081758|XP_017032448.1|DKIK	LOC6553621|XP_001979279.1|DERE
OG0000664	LOC108071230|XP_017017403.1|DKIK	LOC6551096|XP_001976901.1|DERE
OG0000665	LOC108073299|XP_017020343.1|DKIK	LOC6555380|XP_001981842.1|DERE
OG0000665	LOC108073369|XP_017020422.1|DKIK	LOC6555276|XP_001981841.2|DERE
OG0000666	LOC108084127|XP_017035658.1|DKIK	LOC6547622|XP_001974886.1|DERE
OG0000666	LOC108079237|XP_017029009.1|DKIK	LOC26526777|XP_015011479.1|DERE
OG0000667	LOC108071691|XP_017017994.1|DKIK	LOC6555514|XP_026838402.1|DERE
OG0000667	LOC108081509|XP_017032217.1|DKIK	LOC6551928|XP_001980626.1|DERE
OG0000668	LOC108084170|XP_017035745.1|DKIK	LOC6553497|XP_001980224.1|DERE
OG0000669	LOC108079134|XP_017028871.1|DKIK	LOC6550638|XP_001978150.1|DERE
OG0000669	LOC108079183|XP_017028924.1|DKIK	LOC6550637|XP_001978149.1|DERE
OG0000670	LOC108082858|XP_017033924.1|DKIK	LOC26526104|XP_015008827.1|DERE
OG0000670	LOC108084682|XP_017036503.1|DKIK	LOC6550923|XP_001976890.1|DERE
OG0000671	LOC108071215|XP_017017385.1|DKIK	LOC6552013|XP_026833401.1|DERE
OG0000671	LOC108077687|XP_017026608.1|DKIK	LOC6554199|XP_001981465.1|DERE
OG0000672	LOC108075092|XP_017022863.1|DKIK	LOC6551305|XP_026837487.1|DERE
OG0000672	LOC108083372|XP_017034606.1|DKIK	LOC6550436|XP_001977796.1|DERE
OG0000673	LOC108083475|XP_017034754.1|DKIK	LOC6551138|XP_001978284.1|DERE
OG0000673	LOC108083097|XP_017034239.1|DKIK	LOC6544602|XP_001973064.1|DERE
OG0000675	LOC108074866|XP_017022567.1|DKIK	LOC6542760|XP_001969211.1|DERE
OG0000677	LOC108073822|XP_017021091.1|DKIK	LOC6544616|XP_001972450.1|DERE
OG0000677	LOC108074131|XP_017021520.1|DKIK	LOC6551698|XP_001977159.1|DERE
OG0000678	LOC108071447|XP_017017690.1|DKIK	LOC6552354|XP_001979818.1|DERE
OG0000678	LOC108079157|XP_017028898.1|DKIK	LOC6543394|XP_001968210.1|DERE
OG0000679	LOC108071699|XP_017018002.1|DKIK	LOC6551166|XP_001977064.1|DERE
OG0000680	LOC108084638|XP_017036414.1|DKIK	LOC6550301|XP_026837952.1|DERE
OG0000680	LOC108084675|XP_017036492.1|DKIK	LOC6550360|XP_001977766.1|DERE
OG0000681	LOC108085641|XP_017037815.1|DKIK	LOC6553372|XP_001980209.1|DERE
OG0000681	LOC108080288|XP_017030446.1|DKIK	LOC6551073|XP_001978294.1|DERE
OG0000683	LOC108084603|XP_017036374.1|DKIK, LOC108084534|XP_017036259.1|DKIK	LOC6555023|XP_026839676.1|DERE
OG0000684	LOC108080442|XP_017030667.1|DKIK	LOC6553887|XP_001980460.1|DERE
OG0000684	LOC108081086|XP_017031564.1|DKIK	LOC6554162|XP_001982120.1|DERE
OG0000685	LOC108085236|XP_017037268.1|DKIK	LOC6551406|XP_001977225.1|DERE
OG0000685	LOC108075614|XP_017023636.1|DKIK	LOC6553340|XP_001979313.1|DERE
OG0000686	LOC108070538|XP_017016553.1|DKIK	LOC6541693|XP_001970722.1|DERE
OG0000686	LOC108078985|XP_017028650.1|DKIK	LOC6550215|XP_026837780.1|DERE
OG0000687	LOC108082131|XP_017032922.1|DKIK	LOC6547702|XP_001974852.1|DERE
OG0000687	LOC108075059|XP_017022829.1|DKIK	LOC6546518|XP_001971271.1|DERE
OG0000688	LOC108072914|XP_017019733.1|DKIK	LOC6546716|XP_015012113.1|DERE
OG0000689	LOC108073146|XP_017020143.1|DKIK	LOC6542233|XP_026834832.1|DERE
OG0000689	LOC108073145|XP_017020142.1|DKIK	LOC6542612|XP_001969108.2|DERE
OG0000690	LOC108079228|XP_017029000.1|DKIK	LOC6550179|XP_001977884.1|DERE
OG0000691	LOC108074812|XP_017022497.1|DKIK	LOC6543197|XP_001969231.1|DERE
OG0000691	LOC108085522|XP_017037643.1|DKIK	LOC6546065|XP_001972806.1|DERE
OG0000692	LOC108071478|XP_017017726.1|DKIK	LOC6545263|XP_026833002.1|DERE
OG0000692	LOC108071479|XP_017017727.1|DKIK	LOC6545264|XP_001973254.1|DERE
OG0000693	LOC108083567|XP_017034912.1|DKIK	LOC6550067|XP_001977564.1|DERE
OG0000693	LOC108073438|XP_017020551.1|DKIK	LOC6553951|XP_026836291.1|DERE
OG0000694	LOC108080146|XP_017030269.1|DKIK	LOC6551399|XP_026838782.1|DERE
OG0000694	LOC108073998|XP_017021340.1|DKIK	LOC26526595|XP_015014308.2|DERE
OG0000695	LOC108082751|XP_017033756.1|DKIK	LOC6543109|XP_026834385.1|DERE
OG0000695	LOC108082750|XP_017033755.1|DKIK	LOC6542503|XP_001969995.3|DERE
OG0000696	LOC108076939|XP_017025476.1|DKIK	LOC6542214|XP_001970229.1|DERE
OG0000697	LOC108080046|XP_017030114.1|DKIK	LOC6549735|XP_026837742.1|DERE
OG0000697	LOC108082242|XP_017033070.1|DKIK	LOC6543359|XP_001969498.1|DERE
OG0000698	LOC108074270|XP_017021730.1|DKIK	LOC6541152|XP_001968625.1|DERE
OG0000698	LOC108074264|XP_017021724.1|DKIK	LOC6541165|XP_001968626.1|DERE
OG0000699	LOC108072863|XP_017019669.1|DKIK	LOC6541841|XP_026834734.1|DERE
OG0000699	LOC108083649|XP_017035010.1|DKIK	LOC6554900|XP_001982211.3|DERE
OG0000700	LOC108079104|XP_017028827.1|DKIK	LOC6540970|XP_026835023.1|DERE
OG0000700	LOC108077455|XP_017026266.1|DKIK	LOC6543019|XP_026835157.1|DERE
OG0000701	LOC108070795|XP_017016884.1|DKIK	LOC6549465|XP_001975772.1|DERE
OG0000701	LOC108071853|XP_017018260.1|DKIK	LOC6550626|XP_001978165.2|DERE
OG0000702	LOC108077600|XP_017026483.1|DKIK	LOC6554290|XP_015009256.1|DERE
OG0000702	LOC108082899|XP_017034041.1|DKIK	LOC6554291|XP_026831958.1|DERE
OG0000703	LOC108085303|XP_017037349.1|DKIK	LOC6540821|XP_026834441.1|DERE
OG0000703	LOC108082552|XP_017033486.1|DKIK	LOC6548846|XP_026837142.1|DERE
OG0000704	LOC108071686|XP_017017989.1|DKIK	LOC6555519|XP_026837962.1|DERE
OG0000704	LOC108086018|XP_017038317.1|DKIK	LOC6554747|XP_001981090.1|DERE
OG0000705	LOC108079057|XP_017028755.1|DKIK	LOC6545835|XP_026832654.1|DERE
OG0000705	LOC108079056|XP_017028752.1|DKIK	LOC6545834|XP_026832653.1|DERE
OG0000706	LOC108074272|XP_017021732.1|DKIK	LOC6549137|XP_001974390.1|DERE
OG0000706	LOC108080504|XP_017030761.1|DKIK	LOC6551598|XP_001978463.1|DERE
OG0000707	LOC108072249|XP_017018799.1|DKIK	LOC6547683|XP_001976363.1|DERE
OG0000707	LOC108083906|XP_017035391.1|DKIK	LOC6550487|XP_001977952.1|DERE
OG0000708	LOC108076059|XP_017024235.1|DKIK	LOC6551200|XP_026837441.1|DERE
OG0000708	LOC108083464|XP_017034736.1|DKIK	LOC6551306|XP_001977094.3|DERE
OG0000709	LOC108073680|XP_017020896.1|DKIK	LOC6555149|XP_001981160.2|DERE, LOC113563716|XP_026831590.1|DERE
OG0000709	LOC108079956|XP_017030004.1|DKIK	LOC6550491|XP_001977936.1|DERE
OG0000710	LOC108084057|XP_017035565.1|DKIK	LOC6553332|XP_001979194.1|DERE
OG0000710	LOC108073036|XP_017019986.1|DKIK	LOC6546824|XP_026836873.1|DERE
OG0000711	LOC108071897|XP_017018316.1|DKIK, LOC108071884|XP_017018302.1|DKIK	LOC6546181|XP_001972274.1|DERE
OG0000711	LOC108080141|XP_017030264.1|DKIK	LOC6550285|XP_026837593.1|DERE
OG0000712	LOC108073287|XP_017020333.1|DKIK	LOC6553956|XP_001979466.3|DERE
OG0000712	LOC108073388|XP_017020465.1|DKIK	LOC6553955|XP_001979465.1|DERE
OG0000713	LOC108070668|XP_017016729.1|DKIK	LOC6552804|XP_001979032.1|DERE
OG0000713	LOC108082348|XP_017033173.1|DKIK	LOC6547126|XP_001975480.1|DERE
OG0000714	LOC108071238|XP_017017411.1|DKIK	LOC6550140|XP_001977537.1|DERE
OG0000714	LOC108078824|XP_017028400.1|DKIK	LOC6543954|XP_001971931.1|DERE
OG0000715	LOC108080586|XP_017030880.1|DKIK	LOC6546199|XP_001972829.1|DERE
OG0000716	LOC108073683|XP_017020898.1|DKIK	LOC6551210|XP_001977017.1|DERE
OG0000716	LOC108072801|XP_017019576.1|DKIK	LOC6545145|XP_001972776.1|DERE
OG0000717	LOC108072735|XP_017019491.1|DKIK	LOC6544235|XP_001973751.1|DERE
OG0000718	LOC108072215|XP_017018765.1|DKIK	LOC6555884|XP_001982686.2|DERE
OG0000718	LOC108079305|XP_017029074.1|DKIK	LOC26526760|XP_026839300.1|DERE, LOC6555852|XP_026839290.1|DERE
OG0000719	LOC108078741|XP_017028253.1|DKIK	LOC6546103|XP_001972223.1|DERE
OG0000719	LOC108071564|XP_017017834.1|DKIK	LOC6546502|XP_001972268.1|DERE
OG0000720	LOC108077834|XP_017026849.1|DKIK	LOC6554323|XP_001981482.1|DERE
OG0000720	LOC108083625|XP_017034985.1|DKIK, LOC108083647|XP_017035007.1|DKIK	LOC6552426|XP_001980781.2|DERE
OG0000721	LOC108083390|XP_017034629.1|DKIK	LOC6540702|XP_001968866.1|DERE
OG0000721	LOC108072516|XP_017019175.1|DKIK	LOC6540699|XP_001968867.1|DERE
OG0000722	LOC108070749|XP_017016835.1|DKIK	LOC113564252|XP_026835916.1|DERE
OG0000722	LOC108070750|XP_017016836.1|DKIK	LOC6548074|XP_015012688.1|DERE, LOC113564253|XP_026835930.1|DERE, LOC26526229|XP_015012761.1|DERE
OG0000723	LOC108080868|XP_017031260.1|DKIK, LOC108080952|XP_017031353.1|DKIK	LOC6549589|XP_001975823.1|DERE, LOC6549590|XP_001975824.1|DERE
OG0000724	LOC108074177|XP_017021602.1|DKIK	LOC6549931|XP_001978679.1|DERE
OG0000724	LOC108073732|XP_017020980.1|DKIK	LOC6555222|XP_001981178.1|DERE
OG0000726	LOC108070648|XP_017016706.1|DKIK	LOC6553239|XP_001980194.1|DERE
OG0000726	LOC108070665|XP_017016725.1|DKIK	LOC6553238|XP_001980193.1|DERE
OG0000727	LOC108084380|XP_017036061.1|DKIK	LOC6554047|XP_026831834.1|DERE
OG0000728	LOC108071694|XP_017017997.1|DKIK	LOC6549748|XP_001977351.1|DERE
OG0000728	LOC108073376|XP_017020439.1|DKIK	LOC6552546|XP_001980842.1|DERE
OG0000729	LOC108085022|XP_017036957.1|DKIK	LOC26527026|XP_015009419.1|DERE
OG0000729	LOC108085023|XP_017036958.1|DKIK	LOC6554644|XP_015009239.1|DERE
OG0000730	LOC108078718|XP_017028206.1|DKIK	LOC6550492|XP_001977937.1|DERE
OG0000730	LOC108074512|XP_017022078.1|DKIK	LOC6543068|XP_001968337.3|DERE
OG0000731	LOC108078970|XP_017028624.1|DKIK	LOC6544184|XP_001971918.1|DERE
OG0000731	LOC108076237|XP_017024472.1|DKIK	LOC6548984|XP_001975496.1|DERE
OG0000732	LOC108078694|XP_017028134.1|DKIK	LOC6544148|XP_001973003.1|DERE
OG0000732	LOC108078695|XP_017028136.1|DKIK	LOC6544147|XP_001973002.1|DERE
OG0000733	LOC108086012|XP_017038312.1|DKIK	LOC6544332|XP_001971983.1|DERE
OG0000734	LOC108081454|XP_017032133.1|DKIK	LOC6551495|XP_001977190.2|DERE
OG0000734	LOC108073498|XP_017020647.1|DKIK	LOC6543576|XP_001971836.1|DERE
OG0000735	LOC108077286|XP_017026052.1|DKIK	LOC6543069|XP_001969325.1|DERE
OG0000736	LOC108085357|XP_017037416.1|DKIK	LOC6542433|XP_001968520.1|DERE
OG0000736	LOC108085350|XP_017037404.1|DKIK	LOC6541559|XP_026834380.1|DERE
OG0000737	LOC108076476|XP_017024853.1|DKIK	LOC6542959|XP_015014703.1|DERE
OG0000738	LOC108077040|XP_017025659.1|DKIK	LOC6542161|XP_001970222.1|DERE
OG0000738	LOC108077367|XP_017026152.1|DKIK	LOC6540617|XP_001968889.2|DERE
OG0000739	LOC108075611|XP_017023633.1|DKIK	LOC6552883|XP_001979983.1|DERE
OG0000739	LOC108075657|XP_017023694.1|DKIK	LOC6552885|XP_001979985.1|DERE
OG0000740	LOC108083172|XP_017034348.1|DKIK	LOC6552427|XP_026832108.1|DERE
OG0000741	LOC108083876|XP_017035354.1|DKIK	LOC6550485|XP_015010723.1|DERE, LOC6552492|XP_001979841.1|DERE
OG0000742	LOC108080040|XP_017030106.1|DKIK	LOC6549752|XP_026838237.1|DERE
OG0000742	LOC108080178|XP_017030315.1|DKIK	LOC6549754|XP_001978616.2|DERE
OG0000743	LOC108075241|XP_017023086.1|DKIK	LOC6545583|XP_001971117.1|DERE
OG0000743	LOC108072242|XP_017018792.1|DKIK	LOC6547934|XP_001976359.3|DERE
OG0000744	LOC108078531|XP_017027932.1|DKIK	LOC113563682|XP_026836528.1|DERE
OG0000745	LOC108078033|XP_017027083.1|DKIK	LOC6547823|XP_001974971.1|DERE
OG0000745	LOC108078546|XP_017027950.1|DKIK	LOC6547346|XP_001976179.1|DERE
OG0000746	LOC108076599|XP_017025001.1|DKIK	LOC6541337|XP_001970531.1|DERE, LOC6542049|XP_001970532.1|DERE
OG0000747	LOC108079115|XP_017028844.1|DKIK	LOC6544650|XP_001973785.1|DERE
OG0000747	LOC108083325|XP_017034558.1|DKIK	LOC6544648|XP_026833382.1|DERE
OG0000748	LOC108077369|XP_017026154.1|DKIK	LOC6542180|XP_001968437.2|DERE
OG0000749	LOC108081088|XP_017031566.1|DKIK	LOC6554161|XP_001982119.2|DERE
OG0000750	LOC108082316|XP_017033135.1|DKIK, LOC108082584|XP_017033532.1|DKIK	LOC6546815|XP_001975925.1|DERE
OG0000750	LOC108073345|XP_017020399.1|DKIK	LOC6552542|XP_001980838.1|DERE
OG0000751	LOC108076570|XP_017024970.1|DKIK, LOC108076569|XP_017024969.1|DKIK	LOC6548021|XP_001975178.3|DERE
OG0000751	LOC108076571|XP_017024971.1|DKIK	LOC6548020|XP_026836200.1|DERE
OG0000753	LOC108077811|XP_017026818.1|DKIK	LOC6553672|XP_001980414.2|DERE
OG0000753	LOC108078637|XP_017028055.1|DKIK	LOC6544982|XP_001971550.1|DERE
OG0000754	LOC108077035|XP_017025657.1|DKIK	LOC6550036|XP_015011100.1|DERE
OG0000754	LOC108075221|XP_017023052.1|DKIK	LOC6551302|XP_001978401.1|DERE
OG0000755	LOC108074038|XP_017021395.1|DKIK	LOC6552751|XP_001980289.2|DERE
OG0000755	LOC108074041|XP_017021398.1|DKIK	LOC6552750|XP_001980288.1|DERE
OG0000756	LOC108073593|XP_017020776.1|DKIK	LOC6555491|XP_001981874.1|DERE
OG0000756	LOC108073594|XP_017020777.1|DKIK	LOC6555490|XP_001981873.2|DERE
OG0000757	LOC108079838|XP_017029830.1|DKIK	LOC6546034|XP_026833678.1|DERE
OG0000758	LOC108071503|XP_017017755.1|DKIK	LOC6545395|XP_026832956.1|DERE
OG0000758	LOC108071501|XP_017017752.1|DKIK	LOC6545396|XP_026832954.1|DERE
OG0000759	LOC108075098|XP_017022871.1|DKIK	LOC6546534|XP_001971268.3|DERE
OG0000759	LOC108075327|XP_017023221.1|DKIK	LOC6546532|XP_001971266.2|DERE
OG0000760	LOC108076192|XP_017024412.1|DKIK	LOC6547533|XP_026836383.1|DERE
OG0000761	LOC108077102|XP_017025776.1|DKIK	LOC6542097|XP_026835005.1|DERE
OG0000761	LOC108076899|XP_017025423.1|DKIK	LOC6541537|XP_026835012.1|DERE
