Orthogroup	DKIK.longest_only	DSER.longest_only
OG0000589	LOC108071756|XP_017018070.1|DKIK	LOC110183229|XP_020807104.1|DSER
OG0000590	LOC108073189|XP_017020194.1|DKIK	LOC110188594|XP_020814016.1|DSER
OG0000590	LOC108079397|XP_017029211.1|DKIK	LOC110183551|XP_020807510.1|DSER
OG0000592	LOC108076818|XP_017025338.1|DKIK	LOC110191585|XP_020818129.1|DSER
OG0000592	LOC108074668|XP_017022276.1|DKIK	LOC110189203|XP_020814832.1|DSER
OG0000593	LOC108075714|XP_017023734.1|DKIK	LOC110186802|XP_020811743.1|DSER
OG0000593	LOC108084251|XP_017035882.1|DKIK	LOC110181831|XP_020805393.1|DSER
OG0000594	LOC108075727|XP_017023755.1|DKIK	LOC110186598|XP_020811485.1|DSER
OG0000594	LOC108080439|XP_017030663.1|DKIK	LOC110176626|XP_020798710.1|DSER
OG0000595	LOC108074078|XP_017021444.1|DKIK	LOC110184071|XP_020808114.1|DSER
OG0000595	LOC108084252|XP_017035879.1|DKIK	LOC110188373|XP_020813746.1|DSER
OG0000596	LOC108080341|XP_017030530.1|DKIK	LOC110179486|XP_020802719.1|DSER
OG0000596	LOC108073310|XP_017020359.1|DKIK	LOC110176451|XP_020798462.1|DSER
OG0000597	LOC108075666|XP_017023704.1|DKIK	LOC110187848|XP_020812991.1|DSER
OG0000597	LOC108086015|XP_017038315.1|DKIK	LOC110191370|XP_020817881.1|DSER
OG0000598	LOC108084589|XP_017036353.1|DKIK	LOC110188127|XP_020813374.1|DSER
OG0000599	LOC108073360|XP_017020413.1|DKIK	LOC110178641|XP_020801492.1|DSER
OG0000599	LOC108073267|XP_017020313.1|DKIK	LOC110178633|XP_020801479.1|DSER
OG0000600	LOC108081263|XP_017031846.1|DKIK	LOC110189482|XP_020815228.1|DSER
OG0000600	LOC108081210|XP_017031772.1|DKIK	LOC110189256|XP_020814925.1|DSER
OG0000601	LOC108075836|XP_017023900.1|DKIK	LOC110185680|XP_020810306.1|DSER
OG0000601	LOC108085347|XP_017037405.1|DKIK	LOC110177565|XP_020800001.1|DSER, LOC110188792|XP_020814306.1|DSER
OG0000602	LOC108072498|XP_017019154.1|DKIK	LOC110185847|XP_020810513.1|DSER
OG0000602	LOC108072504|XP_017019164.1|DKIK	LOC110185754|XP_020810412.1|DSER
OG0000603	LOC108079639|XP_017029514.1|DKIK	LOC110176878|XP_020799013.1|DSER
OG0000604	LOC108086255|XP_017038629.1|DKIK	LOC110182327|XP_020806018.1|DSER
OG0000604	LOC108086257|XP_017038630.1|DKIK	LOC110182326|XP_020806017.1|DSER
OG0000605	LOC108081367|XP_017032009.1|DKIK	LOC110179891|XP_020803150.1|DSER, LOC110187456|XP_020812503.1|DSER
OG0000606	LOC108073322|XP_017020372.1|DKIK	LOC110177352|XP_020799703.1|DSER
OG0000607	LOC108071464|XP_017017716.1|DKIK	LOC110190852|XP_020817160.1|DSER
OG0000607	LOC108083212|XP_017034410.1|DKIK	LOC110187682|XP_020812772.1|DSER
OG0000608	LOC108072009|XP_017018476.1|DKIK	LOC110186172|XP_020810885.1|DSER
OG0000608	LOC108078823|XP_017028403.1|DKIK	LOC110186241|XP_020810966.1|DSER
OG0000609	LOC108074395|XP_017021909.1|DKIK	LOC110185774|XP_020810436.1|DSER
OG0000609	LOC108079563|XP_017029393.1|DKIK	LOC110176930|XP_020799085.1|DSER
OG0000609	LOC108075615|XP_017023640.1|DKIK	LOC110180528|XP_020803855.1|DSER
OG0000610	LOC108085528|XP_017037648.1|DKIK	LOC110185216|XP_020809604.1|DSER
OG0000610	LOC108072279|XP_017018833.1|DKIK	LOC110177774|XP_020800299.1|DSER
OG0000611	LOC108078251|XP_017027469.1|DKIK	LOC110179244|XP_020802359.1|DSER
OG0000611	LOC108076520|XP_017024918.1|DKIK	LOC110181452|XP_020804861.1|DSER
OG0000612	LOC108080619|XP_017030933.1|DKIK	LOC110190893|XP_020817211.1|DSER, LOC110191352|XP_020817859.1|DSER
OG0000612	LOC108080581|XP_017030874.1|DKIK	LOC110191351|XP_020817858.1|DSER
OG0000612	LOC108080608|XP_017030919.1|DKIK	LOC110190888|XP_020817206.1|DSER
OG0000614	LOC108080098|XP_017030195.1|DKIK	LOC110191097|XP_020817502.1|DSER, LOC110175982|XP_020797840.1|DSER
OG0000614	LOC108077821|XP_017026834.1|DKIK	LOC110191140|XP_020817553.1|DSER
OG0000615	LOC108084268|XP_017035916.1|DKIK	LOC110182641|XP_020806369.1|DSER
OG0000615	LOC108084201|XP_017035801.1|DKIK	LOC110188748|XP_020814248.1|DSER
OG0000616	LOC108083591|XP_017034940.1|DKIK	LOC110182633|XP_020806356.1|DSER
OG0000616	LOC108083607|XP_017034967.1|DKIK	LOC110182632|XP_020806353.1|DSER
OG0000617	LOC108083732|XP_017035129.1|DKIK	LOC110177319|XP_020799652.1|DSER
OG0000617	LOC108077690|XP_017026613.1|DKIK	LOC110190963|XP_020817312.1|DSER
OG0000618	LOC108073541|XP_017020714.1|DKIK	LOC110191113|XP_020817517.1|DSER
OG0000618	LOC108075303|XP_017023192.1|DKIK	LOC110191053|XP_020817438.1|DSER
OG0000619	LOC108082559|XP_017033498.1|DKIK	LOC110178445|XP_020801238.1|DSER
OG0000620	LOC108080056|XP_017030128.1|DKIK	LOC110184175|XP_020808245.1|DSER
OG0000620	LOC108078775|XP_017028306.1|DKIK	LOC110190629|XP_020816881.1|DSER
OG0000621	LOC108084140|XP_017035673.1|DKIK	LOC110188201|XP_020813457.1|DSER
OG0000621	LOC108085770|XP_017038004.1|DKIK	LOC110179492|XP_020802725.1|DSER
OG0000622	LOC108079023|XP_017028691.1|DKIK	LOC110178749|XP_020801640.1|DSER
OG0000622	LOC108078615|XP_017028027.1|DKIK	LOC110190510|XP_020816691.1|DSER
OG0000623	LOC108074006|XP_017021356.1|DKIK	LOC110186983|XP_020812001.1|DSER
OG0000623	LOC108078295|XP_017027566.1|DKIK	LOC110176698|XP_020798792.1|DSER
OG0000624	LOC108081185|XP_017031733.1|DKIK	LOC110189665|XP_020815469.1|DSER
OG0000624	LOC108081184|XP_017031732.1|DKIK	LOC110189664|XP_020815468.1|DSER
OG0000625	LOC108084418|XP_017036112.1|DKIK	LOC110190464|XP_020816632.1|DSER
OG0000625	LOC108084393|XP_017036076.1|DKIK	LOC110190571|XP_020816805.1|DSER
OG0000626	LOC108078051|XP_017027103.1|DKIK	LOC110178151|XP_020800842.1|DSER
OG0000626	LOC108076515|XP_017024912.1|DKIK	LOC110181093|XP_020804421.1|DSER
OG0000627	LOC108071875|XP_017018292.1|DKIK	LOC110185256|XP_020809651.1|DSER
OG0000627	LOC108076113|XP_017024328.1|DKIK	LOC110180617|XP_020803960.1|DSER
OG0000628	LOC108086261|XP_017038635.1|DKIK	LOC110182378|XP_020806079.1|DSER
OG0000628	LOC108076896|XP_017025418.1|DKIK	LOC110183345|XP_020807258.1|DSER
OG0000629	LOC108081482|XP_017032170.1|DKIK	LOC110187758|XP_020812881.1|DSER
OG0000629	LOC108081399|XP_017032048.1|DKIK	LOC110187447|XP_020812494.1|DSER
OG0000630	LOC108082830|XP_017033879.1|DKIK	LOC110181379|XP_020804767.1|DSER
OG0000630	LOC108082796|XP_017033835.1|DKIK	LOC110181363|XP_020804746.1|DSER
OG0000631	LOC108074611|XP_017022223.1|DKIK	LOC110187312|XP_020812360.1|DSER, LOC110177653|XP_020800123.1|DSER, LOC110182406|XP_020806104.1|DSER
OG0000631	LOC108072625|XP_017019343.1|DKIK	LOC110185944|XP_020810619.1|DSER
OG0000632	LOC108076936|XP_017025472.1|DKIK	LOC110179178|XP_020802238.1|DSER
OG0000632	LOC108074390|XP_017021903.1|DKIK	LOC110186043|XP_020810741.1|DSER
OG0000633	LOC108073828|XP_017021096.1|DKIK	LOC110179002|XP_020801995.1|DSER
OG0000633	LOC108073771|XP_017021026.1|DKIK	LOC110179000|XP_020801989.1|DSER
OG0000635	LOC108084176|XP_017035757.1|DKIK	LOC110183000|XP_020806882.1|DSER
OG0000635	LOC108079714|XP_017029611.1|DKIK	LOC110177595|XP_020800048.1|DSER
OG0000636	LOC108082705|XP_017033702.1|DKIK	LOC110181388|XP_020804778.1|DSER
OG0000636	LOC108082716|XP_017033713.1|DKIK	LOC110181389|XP_020804779.1|DSER
OG0000637	LOC108075983|XP_017024125.1|DKIK	LOC110187038|XP_020812061.1|DSER
OG0000637	LOC108076118|XP_017024335.1|DKIK	LOC110187034|XP_020812056.1|DSER
OG0000638	LOC108084584|XP_017036347.1|DKIK	LOC110191344|XP_020817850.1|DSER
OG0000638	LOC108084497|XP_017036225.1|DKIK	LOC110181512|XP_020804945.1|DSER
OG0000639	LOC108085804|XP_017038040.1|DKIK	LOC110189840|XP_020815704.1|DSER
OG0000641	LOC108085384|XP_017037441.1|DKIK	LOC110188453|XP_020813841.1|DSER
OG0000642	LOC108082317|XP_017033136.1|DKIK	LOC110178221|XP_020800922.1|DSER
OG0000642	LOC108077329|XP_017026106.1|DKIK	LOC110185905|XP_020810578.1|DSER
OG0000643	LOC108083624|XP_017034984.1|DKIK	LOC110177445|XP_020799837.1|DSER
OG0000643	LOC108083623|XP_017034983.1|DKIK	LOC110177446|XP_020799838.1|DSER
OG0000644	LOC108073875|XP_017021150.1|DKIK	LOC110181269|XP_020804637.1|DSER
OG0000644	LOC108073783|XP_017021038.1|DKIK	LOC110181278|XP_020804652.1|DSER
OG0000644	LOC108073784|XP_017021039.1|DKIK	LOC110181277|XP_020804651.1|DSER
OG0000645	LOC108077460|XP_017026273.1|DKIK	LOC110185735|XP_020810384.1|DSER
OG0000645	LOC108077371|XP_017026155.1|DKIK	LOC110185976|XP_020810658.1|DSER
OG0000646	LOC108084599|XP_017036366.1|DKIK	LOC110189449|XP_020815185.1|DSER
OG0000646	LOC108081121|XP_017031617.1|DKIK	LOC110184027|XP_020808054.1|DSER
OG0000647	LOC108070657|XP_017016714.1|DKIK	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER
OG0000647	LOC108085755|XP_017037983.1|DKIK	LOC110184420|XP_020808614.1|DSER
OG0000648	LOC108084227|XP_017035843.1|DKIK	LOC110184444|XP_020808643.1|DSER
OG0000648	LOC108084297|XP_017035952.1|DKIK	LOC110184364|XP_020808516.1|DSER
OG0000649	LOC108083604|XP_017034962.1|DKIK	LOC110175956|XP_020797803.1|DSER
OG0000649	LOC108083350|XP_017034583.1|DKIK	LOC110176001|XP_020797861.1|DSER
OG0000650	LOC108084541|XP_017036267.1|DKIK	LOC110191073|XP_020817465.1|DSER
OG0000650	LOC108072475|XP_017019128.1|DKIK	LOC110185456|XP_020809958.1|DSER
OG0000651	LOC108078903|XP_017028525.1|DKIK	LOC110189963|XP_020815911.1|DSER
OG0000651	LOC108073486|XP_017020633.1|DKIK	LOC110178651|XP_020801502.1|DSER
OG0000652	LOC108076803|XP_017025318.1|DKIK	LOC110182934|XP_020806772.1|DSER
OG0000652	LOC108079433|XP_017029256.1|DKIK	LOC110183534|XP_020807493.1|DSER
OG0000653	LOC108077719|XP_017026659.1|DKIK	LOC110190581|XP_020816833.1|DSER
OG0000653	LOC108079129|XP_017028866.1|DKIK	LOC110178713|XP_020801575.1|DSER
OG0000654	LOC108079125|XP_017028858.1|DKIK	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER
OG0000654	LOC108078754|XP_017028271.1|DKIK	LOC110190379|XP_020816468.1|DSER
OG0000655	LOC108078258|XP_017027484.1|DKIK	LOC110182239|XP_020805920.1|DSER
OG0000655	LOC108077401|XP_017026189.1|DKIK	LOC110179530|XP_020802769.1|DSER
OG0000655	LOC108085750|XP_017037975.1|DKIK	LOC110179523|XP_020802759.1|DSER
OG0000656	LOC108085637|XP_017037812.1|DKIK	LOC110176652|XP_020798742.1|DSER
OG0000656	LOC108085638|XP_017037813.1|DKIK	LOC110176653|XP_020798745.1|DSER
OG0000657	LOC108078517|XP_017027916.1|DKIK	LOC110184492|XP_020808705.1|DSER
OG0000657	LOC108086102|XP_017038417.1|DKIK	LOC110177050|XP_020799225.1|DSER
OG0000658	LOC108083861|XP_017035336.1|DKIK	LOC110179734|XP_020803010.1|DSER
OG0000658	LOC108075610|XP_017023632.1|DKIK	LOC110187869|XP_020813012.1|DSER
OG0000659	LOC108075870|XP_017023962.1|DKIK	LOC110186108|XP_020810814.1|DSER
OG0000659	LOC108083490|XP_017034778.1|DKIK	LOC110183249|XP_020807130.1|DSER
OG0000660	LOC108076373|XP_017024672.1|DKIK	LOC110183976|XP_020807990.1|DSER
OG0000661	LOC108071541|XP_017017805.1|DKIK	LOC110188715|XP_020814183.1|DSER
OG0000661	LOC108077120|XP_017025809.1|DKIK	LOC110179184|XP_020802254.1|DSER
OG0000662	LOC108080704|XP_017031034.1|DKIK	LOC110183716|XP_020807724.1|DSER
OG0000662	LOC108085545|XP_017037673.1|DKIK	LOC110182446|XP_020806141.1|DSER
OG0000663	LOC108072370|XP_017018956.1|DKIK	LOC110184096|XP_020808140.1|DSER
OG0000664	LOC108081758|XP_017032448.1|DKIK	LOC110188738|XP_020814231.1|DSER
OG0000664	LOC108071230|XP_017017403.1|DKIK	LOC110183251|XP_020807135.1|DSER
OG0000665	LOC108073299|XP_017020343.1|DKIK	LOC110186677|XP_020811603.1|DSER
OG0000665	LOC108073369|XP_017020422.1|DKIK	LOC110186663|XP_020811587.1|DSER
OG0000666	LOC108084127|XP_017035658.1|DKIK	LOC110182066|XP_020805695.1|DSER
OG0000666	LOC108079237|XP_017029009.1|DKIK	LOC110181908|XP_020805501.1|DSER
OG0000667	LOC108071691|XP_017017994.1|DKIK	LOC110182591|XP_020806302.1|DSER
OG0000667	LOC108081509|XP_017032217.1|DKIK	LOC110188085|XP_020813297.1|DSER
OG0000668	LOC108084170|XP_017035745.1|DKIK	LOC110191288|XP_020817754.1|DSER
OG0000669	LOC108079134|XP_017028871.1|DKIK	LOC110187066|XP_020812114.1|DSER
OG0000669	LOC108079183|XP_017028924.1|DKIK	LOC110187127|XP_020812197.1|DSER
OG0000670	LOC108082858|XP_017033924.1|DKIK	LOC110187480|XP_020812525.1|DSER
OG0000670	LOC108084682|XP_017036503.1|DKIK	LOC110181536|XP_020804976.1|DSER
OG0000671	LOC108071215|XP_017017385.1|DKIK	LOC110187898|XP_020813052.1|DSER
OG0000671	LOC108077687|XP_017026608.1|DKIK	LOC110176415|XP_020798416.1|DSER
OG0000672	LOC108075092|XP_017022863.1|DKIK	LOC110181765|XP_020805294.1|DSER
OG0000672	LOC108083372|XP_017034606.1|DKIK	LOC110180199|XP_020803511.1|DSER
OG0000673	LOC108083475|XP_017034754.1|DKIK	LOC110184244|XP_020808359.1|DSER
OG0000673	LOC108083097|XP_017034239.1|DKIK	LOC110189976|XP_020815924.1|DSER
OG0000675	LOC108074866|XP_017022567.1|DKIK	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER
OG0000677	LOC108073822|XP_017021091.1|DKIK	LOC110179030|XP_020802040.1|DSER
OG0000677	LOC108074131|XP_017021520.1|DKIK	LOC110175940|XP_020797780.1|DSER
OG0000678	LOC108071447|XP_017017690.1|DKIK	LOC110191412|XP_020817928.1|DSER
OG0000678	LOC108079157|XP_017028898.1|DKIK	LOC110178189|XP_020800883.1|DSER
OG0000679	LOC108071699|XP_017018002.1|DKIK	LOC110181695|XP_020805196.1|DSER
OG0000680	LOC108084638|XP_017036414.1|DKIK	LOC110181790|XP_020805329.1|DSER
OG0000680	LOC108084675|XP_017036492.1|DKIK	LOC110181750|XP_020805270.1|DSER
OG0000681	LOC108085641|XP_017037815.1|DKIK	LOC110176629|XP_020798712.1|DSER
OG0000681	LOC108080288|XP_017030446.1|DKIK	LOC110180379|XP_020803706.1|DSER
OG0000683	LOC108084603|XP_017036374.1|DKIK	LOC110188585|XP_020814010.1|DSER
OG0000683	LOC108084534|XP_017036259.1|DKIK	LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER
OG0000684	LOC108080442|XP_017030667.1|DKIK	LOC110176611|XP_020798694.1|DSER
OG0000684	LOC108081086|XP_017031564.1|DKIK	LOC110184169|XP_020808241.1|DSER
OG0000685	LOC108085236|XP_017037268.1|DKIK	LOC110187049|XP_020812084.1|DSER, LOC110182121|XP_020805793.1|DSER, LOC110181972|XP_020805582.1|DSER
OG0000685	LOC108075614|XP_017023636.1|DKIK	LOC110188264|XP_020813611.1|DSER
OG0000686	LOC108070538|XP_017016553.1|DKIK	LOC110189774|XP_020815656.1|DSER
OG0000686	LOC108078985|XP_017028650.1|DKIK	LOC110179100|XP_020802146.1|DSER
OG0000687	LOC108082131|XP_017032922.1|DKIK	LOC110178874|XP_020801810.1|DSER
OG0000687	LOC108075059|XP_017022829.1|DKIK	LOC110188812|XP_020814349.1|DSER
OG0000688	LOC108072914|XP_017019733.1|DKIK	LOC110177916|XP_020800552.1|DSER
OG0000689	LOC108073146|XP_017020143.1|DKIK	LOC110178015|XP_020800687.1|DSER
OG0000689	LOC108073145|XP_017020142.1|DKIK	LOC110178013|XP_020800686.1|DSER
OG0000690	LOC108079228|XP_017029000.1|DKIK	LOC110181885|XP_020805473.1|DSER
OG0000691	LOC108074812|XP_017022497.1|DKIK	LOC110183887|XP_020807891.1|DSER
OG0000691	LOC108085522|XP_017037643.1|DKIK	LOC110185233|XP_020809627.1|DSER
OG0000692	LOC108071478|XP_017017726.1|DKIK	LOC110188497|XP_020813887.1|DSER
OG0000692	LOC108071479|XP_017017727.1|DKIK	LOC110188496|XP_020813886.1|DSER
OG0000693	LOC108083567|XP_017034912.1|DKIK	LOC110184415|XP_020808608.1|DSER
OG0000693	LOC108073438|XP_017020551.1|DKIK	LOC110187890|XP_020813034.1|DSER
OG0000694	LOC108080146|XP_017030269.1|DKIK	LOC110184401|XP_020808586.1|DSER
OG0000694	LOC108073998|XP_017021340.1|DKIK	LOC110178936|XP_020801892.1|DSER
OG0000695	LOC108082751|XP_017033756.1|DKIK	LOC110185642|XP_020810258.1|DSER
OG0000695	LOC108082750|XP_017033755.1|DKIK	LOC110185663|XP_020810285.1|DSER
OG0000696	LOC108076939|XP_017025476.1|DKIK	LOC110176814|XP_020798914.1|DSER
OG0000697	LOC108080046|XP_017030114.1|DKIK	LOC110176014|XP_020797881.1|DSER
OG0000697	LOC108082242|XP_017033070.1|DKIK	LOC110185853|XP_020810521.1|DSER
OG0000698	LOC108074270|XP_017021730.1|DKIK	LOC110178187|XP_020800881.1|DSER
OG0000698	LOC108074264|XP_017021724.1|DKIK	LOC110178196|XP_020800889.1|DSER
OG0000699	LOC108072863|XP_017019669.1|DKIK	LOC110182658|XP_020806389.1|DSER
OG0000699	LOC108083649|XP_017035010.1|DKIK	LOC110177378|XP_020799735.1|DSER
OG0000700	LOC108079104|XP_017028827.1|DKIK	LOC110176843|XP_020798963.1|DSER
OG0000700	LOC108077455|XP_017026266.1|DKIK	LOC110184881|XP_020809186.1|DSER
OG0000701	LOC108070795|XP_017016884.1|DKIK	LOC110180797|XP_020804137.1|DSER
OG0000701	LOC108071853|XP_017018260.1|DKIK	LOC110181902|XP_020805492.1|DSER
OG0000702	LOC108077600|XP_017026483.1|DKIK	LOC110186896|XP_020811874.1|DSER
OG0000702	LOC108082899|XP_017034041.1|DKIK	LOC110186894|XP_020811854.1|DSER
OG0000703	LOC108085303|XP_017037349.1|DKIK	LOC110185971|XP_020810653.1|DSER
OG0000703	LOC108082552|XP_017033486.1|DKIK	LOC110178316|XP_020801086.1|DSER
OG0000704	LOC108071686|XP_017017989.1|DKIK	LOC110182587|XP_020806299.1|DSER
OG0000704	LOC108086018|XP_017038317.1|DKIK	LOC110190713|XP_020816995.1|DSER
OG0000705	LOC108079057|XP_017028755.1|DKIK	LOC110178734|XP_020801618.1|DSER
OG0000705	LOC108079056|XP_017028752.1|DKIK	LOC110178732|XP_020801615.1|DSER
OG0000706	LOC108074272|XP_017021732.1|DKIK	LOC110178082|XP_020800745.1|DSER
OG0000706	LOC108080504|XP_017030761.1|DKIK	LOC110187085|XP_020812144.1|DSER
OG0000707	LOC108072249|XP_017018799.1|DKIK	LOC110177960|XP_020800611.1|DSER
OG0000707	LOC108082650|XP_017033632.1|DKIK	LOC110186951|XP_020811946.1|DSER
OG0000707	LOC108083906|XP_017035391.1|DKIK	LOC110181713|XP_020805221.1|DSER
OG0000708	LOC108076059|XP_017024235.1|DKIK	LOC110180563|XP_020803918.1|DSER
OG0000708	LOC108083464|XP_017034736.1|DKIK	LOC110184264|XP_020808389.1|DSER
OG0000709	LOC108073680|XP_017020896.1|DKIK	LOC110186876|XP_020811832.1|DSER
OG0000709	LOC108079956|XP_017030004.1|DKIK	LOC110181648|XP_020805122.1|DSER
OG0000710	LOC108084057|XP_017035565.1|DKIK	LOC110188697|XP_020814160.1|DSER
OG0000710	LOC108073036|XP_017019986.1|DKIK	LOC110177914|XP_020800546.1|DSER
OG0000711	LOC108071897|XP_017018316.1|DKIK	LOC110184744|XP_020809031.1|DSER
OG0000711	LOC108071884|XP_017018302.1|DKIK	LOC110184739|XP_020809026.1|DSER
OG0000711	LOC108080141|XP_017030264.1|DKIK	LOC110184131|XP_020808198.1|DSER
OG0000712	LOC108073287|XP_017020333.1|DKIK	LOC110187790|XP_020812921.1|DSER
OG0000712	LOC108073388|XP_017020465.1|DKIK	LOC110187789|XP_020812920.1|DSER
OG0000713	LOC108070668|XP_017016729.1|DKIK	LOC110191096|XP_020817500.1|DSER
OG0000713	LOC108082348|XP_017033173.1|DKIK	LOC110178308|XP_020801059.1|DSER
OG0000714	LOC108071238|XP_017017411.1|DKIK	LOC110184275|XP_020808404.1|DSER
OG0000714	LOC108078824|XP_017028400.1|DKIK	LOC110190364|XP_020816434.1|DSER
OG0000715	LOC108080630|XP_017030943.1|DKIK	LOC110191077|XP_020817471.1|DSER
OG0000715	LOC108080586|XP_017030880.1|DKIK	LOC110190895|XP_020817213.1|DSER
OG0000716	LOC108073683|XP_017020898.1|DKIK	LOC110186690|XP_020811616.1|DSER
OG0000716	LOC108072801|XP_017019576.1|DKIK	LOC110176191|XP_020798100.1|DSER
OG0000717	LOC108072735|XP_017019491.1|DKIK	LOC110190199|XP_020816210.1|DSER
OG0000718	LOC108072215|XP_017018765.1|DKIK	LOC110185468|XP_020809980.1|DSER
OG0000718	LOC108079305|XP_017029074.1|DKIK	LOC110185412|XP_020809878.1|DSER
OG0000719	LOC108078741|XP_017028253.1|DKIK	LOC110190702|XP_020816973.1|DSER
OG0000719	LOC108071564|XP_017017834.1|DKIK	LOC110184780|XP_020809078.1|DSER
OG0000720	LOC108077834|XP_017026849.1|DKIK	LOC110189018|XP_020814638.1|DSER
OG0000720	LOC108083625|XP_017034985.1|DKIK, LOC108083647|XP_017035007.1|DKIK	LOC110177327|XP_020799660.1|DSER
OG0000721	LOC108083390|XP_017034629.1|DKIK	LOC110184212|XP_020808320.1|DSER
OG0000721	LOC108074242|XP_017021676.1|DKIK	LOC110183262|XP_020807146.1|DSER
OG0000721	LOC108072516|XP_017019175.1|DKIK	LOC110186051|XP_020810752.1|DSER
OG0000722	LOC108070749|XP_017016835.1|DKIK	LOC110181017|XP_020804354.1|DSER
OG0000722	LOC108070750|XP_017016836.1|DKIK	LOC110181025|XP_020804362.1|DSER
OG0000723	LOC108080868|XP_017031260.1|DKIK	LOC110189349|XP_020815050.1|DSER
OG0000723	LOC108080952|XP_017031353.1|DKIK	LOC110189604|XP_020815396.1|DSER
OG0000724	LOC108074177|XP_017021602.1|DKIK	LOC110176027|XP_020797896.1|DSER
OG0000724	LOC108073732|XP_017020980.1|DKIK	LOC110186628|XP_020811540.1|DSER
OG0000726	LOC108070648|XP_017016706.1|DKIK	LOC110177411|XP_020799787.1|DSER
OG0000726	LOC108070665|XP_017016725.1|DKIK	LOC110177409|XP_020799786.1|DSER
OG0000727	LOC108084380|XP_017036061.1|DKIK	LOC110188279|XP_020813633.1|DSER
OG0000728	LOC108071694|XP_017017997.1|DKIK	LOC110184195|XP_020808285.1|DSER
OG0000728	LOC108073376|XP_017020439.1|DKIK	LOC110188347|XP_020813718.1|DSER
OG0000729	LOC108085022|XP_017036957.1|DKIK	LOC110186362|XP_020811170.1|DSER
OG0000729	LOC108085023|XP_017036958.1|DKIK	LOC110187004|XP_020812023.1|DSER
OG0000730	LOC108078718|XP_017028206.1|DKIK	LOC110184502|XP_020808724.1|DSER
OG0000730	LOC108074512|XP_017022078.1|DKIK	LOC110181295|XP_020804675.1|DSER
OG0000731	LOC108078970|XP_017028624.1|DKIK	LOC110190136|XP_020816120.1|DSER
OG0000731	LOC108076237|XP_017024472.1|DKIK	LOC110179376|XP_020802553.1|DSER
OG0000732	LOC108078694|XP_017028134.1|DKIK	LOC110190322|XP_020816376.1|DSER
OG0000732	LOC108078695|XP_017028136.1|DKIK	LOC110190323|XP_020816378.1|DSER
OG0000733	LOC108086012|XP_017038312.1|DKIK	LOC110176138|XP_020798033.1|DSER
OG0000734	LOC108081454|XP_017032133.1|DKIK	LOC110187387|XP_020812437.1|DSER
OG0000734	LOC108073498|XP_017020647.1|DKIK	LOC110178654|XP_020801505.1|DSER
OG0000735	LOC108077286|XP_017026052.1|DKIK	LOC110177895|XP_020800523.1|DSER
OG0000736	LOC108085357|XP_017037416.1|DKIK	LOC110187238|XP_020812295.1|DSER
OG0000736	LOC108085350|XP_017037404.1|DKIK	LOC110187237|XP_020812294.1|DSER
OG0000737	LOC108076476|XP_017024853.1|DKIK	LOC110189224|XP_020814863.1|DSER
OG0000738	LOC108077040|XP_017025659.1|DKIK	LOC110176815|XP_020798915.1|DSER
OG0000738	LOC108077367|XP_017026152.1|DKIK	LOC110185977|XP_020810659.1|DSER
OG0000739	LOC108075611|XP_017023633.1|DKIK	LOC110187870|XP_020813013.1|DSER
OG0000739	LOC108075657|XP_017023694.1|DKIK	LOC110187724|XP_020812830.1|DSER
OG0000740	LOC108083172|XP_017034348.1|DKIK	LOC110187915|XP_020813078.1|DSER
OG0000741	LOC108083876|XP_017035354.1|DKIK	LOC110181662|XP_020805130.1|DSER
OG0000742	LOC108080040|XP_017030106.1|DKIK	LOC110175920|XP_020797757.1|DSER
OG0000742	LOC108080178|XP_017030315.1|DKIK	LOC110176083|XP_020797984.1|DSER
OG0000743	LOC108075241|XP_017023086.1|DKIK	LOC110187020|XP_020812047.1|DSER
OG0000743	LOC108072242|XP_017018792.1|DKIK	LOC110177955|XP_020800604.1|DSER
OG0000744	LOC108078531|XP_017027932.1|DKIK	LOC110189272|XP_020814950.1|DSER
OG0000745	LOC108078033|XP_017027083.1|DKIK	LOC110182996|XP_020806847.1|DSER
OG0000745	LOC108078546|XP_017027950.1|DKIK	LOC110189444|XP_020815175.1|DSER
OG0000746	LOC108076599|XP_017025001.1|DKIK	LOC110182897|XP_020806710.1|DSER
OG0000747	LOC108079115|XP_017028844.1|DKIK	LOC110189993|XP_020815950.1|DSER
OG0000747	LOC108083325|XP_017034558.1|DKIK	LOC110190150|XP_020816139.1|DSER
OG0000748	LOC108077369|XP_017026154.1|DKIK	LOC110184925|XP_020809230.1|DSER
OG0000750	LOC108082316|XP_017033135.1|DKIK	LOC110178379|XP_020801175.1|DSER
OG0000750	LOC108082584|XP_017033532.1|DKIK	LOC110178223|XP_020800926.1|DSER
OG0000750	LOC108073345|XP_017020399.1|DKIK	LOC110191049|XP_020817432.1|DSER
OG0000751	LOC108076570|XP_017024970.1|DKIK	LOC110181657|XP_020805125.1|DSER
