Orthogroup	DKIK.longest_only	AALB.longest_only
OG0002033	LOC108085957|XP_017038239.1|DKIK	LOC118461912|XP_035783662.1|AALB
OG0002034	LOC108084665|XP_017036475.1|DKIK	LOC118456634|XP_035773454.1|AALB
OG0002035	LOC108083182|XP_017034366.1|DKIK	LOC118461229|XP_035782215.1|AALB
OG0002036	LOC108084028|XP_017035530.1|DKIK	LOC118459892|XP_035779585.1|AALB
OG0002037	LOC108079727|XP_017029626.1|DKIK	LOC118461057|XP_035781841.1|AALB
OG0002038	LOC108079013|XP_017028680.1|DKIK, LOC108073373|XP_017020431.1|DKIK	LOC118460995|XP_035781711.1|AALB
OG0002039	LOC108084632|XP_017036409.1|DKIK	LOC118457858|XP_035775644.1|AALB
OG0002040	LOC108072873|XP_017019684.1|DKIK	LOC118469046|XP_035796405.1|AALB
OG0002041	LOC108072293|XP_017018852.1|DKIK	LOC118459543|XP_035778907.1|AALB
OG0002042	LOC108085460|XP_017037564.1|DKIK	LOC118469056|XP_035796416.1|AALB
OG0002043	LOC108085472|XP_017037577.1|DKIK, LOC108071062|XP_017017227.1|DKIK	LOC118456987|XP_035774090.1|AALB
OG0002044	LOC108084210|XP_017035814.1|DKIK	LOC118459967|XP_035779748.1|AALB
OG0002045	LOC108083174|XP_017034350.1|DKIK	LOC118458619|XP_035777195.1|AALB
OG0002046	LOC108079961|XP_017030011.1|DKIK	LOC118468859|XP_035796010.1|AALB
OG0002047	LOC108079211|XP_017028969.1|DKIK	LOC118461300|XP_035782374.1|AALB
OG0002048	LOC108080447|XP_017030672.1|DKIK	LOC118460868|XP_035781492.1|AALB
OG0002049	LOC108085687|XP_017037873.1|DKIK	LOC118458503|XP_035776956.1|AALB
OG0002050	LOC108081042|XP_017031495.1|DKIK	LOC118456163|XP_035772581.1|AALB
OG0002051	LOC108078149|XP_017027280.1|DKIK	LOC118460329|XP_035780436.1|AALB
OG0002053	LOC108085453|XP_017037554.1|DKIK	LOC118468798|XP_035795901.1|AALB
OG0002054	LOC108081176|XP_017031726.1|DKIK	LOC118460093|XP_035780011.1|AALB
OG0002055	LOC108085636|XP_017037811.1|DKIK	LOC118461506|XP_035782828.1|AALB
OG0002056	LOC108070471|XP_017016445.1|DKIK	LOC118459349|XP_035778524.1|AALB
OG0002057	LOC108077078|XP_017025735.1|DKIK	LOC118458329|XP_035776573.1|AALB
OG0002058	LOC108079068|XP_017028771.1|DKIK	LOC118458327|XP_035776571.1|AALB
OG0002059	LOC108072019|XP_017018488.1|DKIK	LOC118458326|XP_035776569.1|AALB
OG0002060	LOC108076496|XP_017024878.1|DKIK	LOC118456869|XP_035773867.1|AALB
OG0002061	LOC108072174|XP_017018719.1|DKIK	LOC118461257|XP_035782269.1|AALB
OG0002062	LOC108079941|XP_017029974.1|DKIK	LOC118456401|XP_035772994.1|AALB
OG0002063	LOC108072456|XP_017019079.1|DKIK, LOC108083947|XP_017035440.1|DKIK	LOC118457322|XP_035774707.1|AALB
OG0002064	LOC108081170|XP_017031715.1|DKIK, LOC108085026|XP_017036964.1|DKIK	LOC118458187|XP_035776324.1|AALB
OG0002065	LOC108075219|XP_017023050.1|DKIK	LOC118458136|XP_035776215.1|AALB
OG0002066	LOC108081024|XP_017031465.1|DKIK	LOC118466598|XP_035792058.1|AALB
OG0002067	LOC108072160|XP_017018695.1|DKIK	LOC118464495|XP_035787816.1|AALB
OG0002068	LOC108081221|XP_017031787.1|DKIK	LOC118456927|XP_035773950.1|AALB
OG0002069	LOC108080967|XP_017031373.1|DKIK	LOC118466559|XP_035791994.1|AALB
OG0002070	LOC108081481|XP_017032169.1|DKIK	LOC118466564|XP_035792000.1|AALB
OG0002071	LOC108073441|XP_017020553.1|DKIK	LOC118465704|XP_035790025.1|AALB
OG0002072	LOC108078438|XP_017027809.1|DKIK	LOC118467214|XP_035793336.1|AALB
OG0002073	LOC108072714|XP_017019454.1|DKIK	LOC118463045|XP_035785181.1|AALB
OG0002074	LOC108073130|XP_017020119.1|DKIK	LOC118462756|XP_035784613.1|AALB
OG0002075	LOC108079672|XP_017029559.1|DKIK	LOC118465358|XP_035789423.1|AALB
OG0002076	LOC108086116|XP_017038441.1|DKIK	LOC118464639|XP_035787988.1|AALB
OG0002077	LOC108071506|XP_017017759.1|DKIK	LOC118465848|XP_035790353.1|AALB
OG0002078	LOC108079835|XP_017029829.1|DKIK	LOC118466738|XP_035792314.1|AALB
OG0002079	LOC108075033|XP_017022778.1|DKIK	LOC118465889|XP_035790433.1|AALB
OG0002080	LOC108078396|XP_017027741.1|DKIK	LOC118463231|XP_035785576.1|AALB
OG0002081	LOC108070828|XP_017016935.1|DKIK	LOC118465508|XP_035789719.1|AALB
OG0002082	LOC108076346|XP_017024623.1|DKIK	LOC118466054|XP_035790786.1|AALB
OG0002083	LOC108084657|XP_017036467.1|DKIK	LOC118467123|XP_035793087.1|AALB
OG0002084	LOC108072311|XP_017018872.1|DKIK	LOC118467827|XP_035794610.1|AALB
OG0002085	LOC108078252|XP_017027474.1|DKIK	LOC118467889|XP_035794695.1|AALB
OG0002086	LOC108072324|XP_017018890.1|DKIK	LOC118463200|XP_035785527.1|AALB
OG0002087	LOC108073903|XP_017021182.1|DKIK	LOC118465455|XP_035789629.1|AALB
OG0002088	LOC108075257|XP_017023107.1|DKIK	LOC118466797|XP_035792441.1|AALB
OG0002089	LOC108078515|XP_017027910.1|DKIK	LOC118467537|XP_035794023.1|AALB
OG0002090	LOC108075308|XP_017023201.1|DKIK	LOC118464893|XP_035788535.1|AALB, LOC118464894|XP_035788537.1|AALB
OG0002091	LOC108070813|XP_017016901.1|DKIK	LOC118467907|XP_035794728.1|AALB
OG0002092	LOC108071500|XP_017017750.1|DKIK	LOC118462883|XP_035784849.1|AALB
OG0002093	LOC108085206|XP_017037219.1|DKIK	LOC118466773|XP_035792391.1|AALB
OG0002094	LOC108072046|XP_017018520.1|DKIK	LOC118467612|XP_035794207.1|AALB
OG0002095	LOC108083413|XP_017034657.1|DKIK, LOC108080120|XP_017030240.1|DKIK	LOC118465265|XP_035789186.1|AALB
OG0002096	LOC108076400|XP_017024728.1|DKIK	LOC118465431|XP_035789558.1|AALB
OG0002097	LOC108078086|XP_017027163.1|DKIK	LOC118462715|XP_035784547.1|AALB
OG0002098	LOC108084772|XP_017036580.1|DKIK	LOC118464480|XP_035787789.1|AALB, LOC118464242|XP_035787333.1|AALB
OG0002099	LOC108085017|XP_017036950.1|DKIK	LOC118463902|XP_035786726.1|AALB
OG0002100	LOC108083131|XP_017034296.1|DKIK	LOC118465683|XP_035790006.1|AALB
OG0002101	LOC108070854|XP_017016973.1|DKIK	LOC118463109|XP_035785324.1|AALB
OG0002102	LOC108076716|XP_017025168.1|DKIK	LOC118465981|XP_035790650.1|AALB
OG0002103	LOC108085032|XP_017036968.1|DKIK	LOC118461459|XP_035782689.1|AALB
OG0002117	LOC108083904|XP_017035389.1|DKIK	LOC118461032|XP_035781806.1|AALB
OG0002118	LOC108077352|XP_017026134.1|DKIK	LOC118459676|XP_035779182.1|AALB
OG0002119	LOC108073443|XP_017020555.1|DKIK	LOC118456356|XP_035772923.1|AALB
OG0002120	LOC108075356|XP_017023254.1|DKIK, LOC108077525|XP_017026383.1|DKIK	LOC118462942|XP_035784978.1|AALB
OG0002121	LOC108075729|XP_017023758.1|DKIK	LOC118466477|XP_035791755.1|AALB
OG0002123	LOC108079612|XP_017029475.1|DKIK	LOC118462819|XP_035784733.1|AALB
OG0002124	LOC108083366|XP_017034598.1|DKIK, LOC108077143|XP_017025850.1|DKIK	LOC118460312|XP_035780418.1|AALB
OG0002125	LOC108072439|XP_017019049.1|DKIK	LOC118466010|XP_035790707.1|AALB
OG0002126	LOC108078369|XP_017027688.1|DKIK	LOC118465209|XP_035789092.1|AALB
OG0002127	LOC108076412|XP_017024742.1|DKIK, LOC108083551|XP_017034884.1|DKIK	LOC118466628|XP_035792109.1|AALB, LOC118464457|XP_035787741.1|AALB
OG0002128	LOC108084337|XP_017036006.1|DKIK	LOC118464930|XP_035788599.1|AALB, LOC118469041|XP_035796399.1|AALB
OG0002129	LOC108085692|XP_017037889.1|DKIK	LOC118468698|XP_035795711.1|AALB
OG0002131	LOC108084181|XP_017035761.1|DKIK	LOC118460675|XP_035781045.1|AALB
OG0002132	LOC108074575|XP_017022166.1|DKIK	LOC118460632|XP_035780979.1|AALB
OG0002133	LOC108080550|XP_017030843.1|DKIK	LOC118463640|XP_035786273.1|AALB
OG0002135	LOC108074247|XP_017021698.1|DKIK	LOC118466191|XP_035791107.1|AALB
OG0002136	LOC108077860|XP_017026882.1|DKIK	LOC118465182|XP_035789043.1|AALB
OG0002137	LOC108084570|XP_017036323.1|DKIK	LOC118456285|XP_035772793.1|AALB, LOC118457628|XP_035775240.1|AALB
OG0002138	LOC108083593|XP_017034944.1|DKIK	LOC118465484|XP_035789681.1|AALB, LOC118465810|XP_035790273.1|AALB
OG0002139	LOC108079456|XP_017029285.1|DKIK	LOC118465622|XP_035789916.1|AALB
OG0002140	LOC108076932|XP_017025470.1|DKIK	LOC118457360|XP_035774772.1|AALB
OG0002141	LOC108079521|XP_017029349.1|DKIK	LOC118460121|XP_035780053.1|AALB
OG0002142	LOC108077735|XP_017026687.1|DKIK	LOC118463855|XP_035786659.1|AALB
OG0002143	LOC108074421|XP_017021943.1|DKIK	LOC118462514|XP_035784139.1|AALB
OG0002144	LOC108074888|XP_017022585.1|DKIK	LOC118462711|XP_035784545.1|AALB
OG0002145	LOC108083944|XP_017035438.1|DKIK	LOC118461456|XP_035782684.1|AALB
OG0002146	LOC108077732|XP_017026677.1|DKIK	LOC118462566|XP_035784260.1|AALB
OG0002148	LOC108073856|XP_017021127.1|DKIK	LOC118468438|XP_035795098.1|AALB
OG0002149	LOC108074896|XP_017022608.1|DKIK	LOC118464173|XP_035787210.1|AALB
OG0002150	LOC108071239|XP_017017416.1|DKIK	LOC118462183|XP_035784003.1|AALB
OG0002151	LOC108076930|XP_017025465.1|DKIK	LOC118457299|XP_035774662.1|AALB
OG0002152	LOC108074082|XP_017021451.1|DKIK	LOC118465022|XP_035788779.1|AALB
OG0002153	LOC108074370|XP_017021883.1|DKIK	LOC118460743|XP_035781208.1|AALB
OG0002154	LOC108079435|XP_017029258.1|DKIK	LOC118466594|XP_035792054.1|AALB
OG0002155	LOC108073678|XP_017020894.1|DKIK	LOC118459105|XP_035778065.1|AALB
OG0002156	LOC108081866|XP_017032595.1|DKIK	LOC118466522|XP_035791910.1|AALB
OG0002157	LOC108073232|XP_017020269.1|DKIK	LOC118457151|XP_035774369.1|AALB
OG0002158	LOC108081222|XP_017031788.1|DKIK	LOC118464702|XP_035788123.1|AALB
OG0002159	LOC108074227|XP_017021661.1|DKIK	LOC118466271|XP_035791236.1|AALB, LOC118456853|XP_035773845.1|AALB
OG0002160	LOC108084061|XP_017035568.1|DKIK	LOC118460351|XP_035780487.1|AALB
OG0002161	LOC108085683|XP_017037866.1|DKIK	LOC118461084|XP_035781873.1|AALB
OG0002162	LOC108085915|XP_017038176.1|DKIK	LOC118460197|XP_035780196.1|AALB
OG0002163	LOC108083867|XP_017035345.1|DKIK	LOC118461470|XP_035782709.1|AALB
OG0002164	LOC108081269|XP_017031855.1|DKIK	LOC118461637|XP_035783100.1|AALB
OG0002165	LOC108077002|XP_017025564.1|DKIK	LOC118460366|XP_035780509.1|AALB
OG0002166	LOC108076897|XP_017025420.1|DKIK, LOC108080076|XP_017030149.1|DKIK	LOC118459445|XP_035778716.1|AALB
OG0002167	LOC108082465|XP_017033337.1|DKIK	LOC118459446|XP_035778731.1|AALB
OG0002168	LOC108072071|XP_017018563.1|DKIK	LOC118463178|XP_035785478.1|AALB, LOC118463133|XP_035785389.1|AALB
OG0002169	LOC108078902|XP_017028524.1|DKIK	LOC118462753|XP_035784609.1|AALB
OG0002170	LOC108083287|XP_017034510.1|DKIK	LOC118456418|XP_035773044.1|AALB
OG0002171	LOC108084567|XP_017036316.1|DKIK	LOC118460200|XP_035780201.1|AALB
OG0002172	LOC108071346|XP_017017571.1|DKIK	LOC118457818|XP_035775584.1|AALB
OG0002173	LOC108077190|XP_017025924.1|DKIK	LOC118468576|XP_035795401.1|AALB
OG0002174	LOC108077618|XP_017026513.1|DKIK	LOC118458978|XP_035777866.1|AALB
OG0002175	LOC108077619|XP_017026514.1|DKIK	LOC118458979|XP_035777867.1|AALB
OG0002176	LOC108084624|XP_017036401.1|DKIK	LOC118459501|XP_035778819.1|AALB
OG0002177	LOC108077623|XP_017026520.1|DKIK	LOC118457936|XP_035775841.1|AALB
OG0002178	LOC108084945|XP_017036831.1|DKIK	LOC118460922|XP_035781569.1|AALB
OG0002179	LOC108073526|XP_017020696.1|DKIK	LOC118456513|XP_035773241.1|AALB
OG0002180	LOC108073711|XP_017020935.1|DKIK	LOC118460315|XP_035780417.1|AALB
OG0002181	LOC108085776|XP_017038015.1|DKIK	LOC118457098|XP_035774278.1|AALB
OG0002182	LOC108077748|XP_017026705.1|DKIK	LOC118457816|XP_035775571.1|AALB
OG0002183	LOC108082601|XP_017033563.1|DKIK	LOC118457826|XP_035775593.1|AALB
OG0002184	LOC108073212|XP_017020272.1|DKIK	LOC118458249|XP_035776422.1|AALB
OG0002185	LOC108081067|XP_017031537.1|DKIK	LOC118462036|XP_035783903.1|AALB
OG0002186	LOC108075799|XP_017023859.1|DKIK	LOC118461639|XP_035783102.1|AALB
OG0002187	LOC108084256|XP_017035888.1|DKIK	LOC118461517|XP_035782842.1|AALB
OG0002188	LOC108072123|XP_017018640.1|DKIK	LOC118464488|XP_035787808.1|AALB
OG0002189	LOC108083802|XP_017035231.1|DKIK	LOC118457718|XP_035775401.1|AALB
OG0002190	LOC108084592|XP_017036356.1|DKIK	LOC118468668|XP_035795615.1|AALB
OG0002191	LOC108075206|XP_017023030.1|DKIK	LOC118461342|XP_035782447.1|AALB
OG0002192	LOC108080665|XP_017030986.1|DKIK	LOC118463197|XP_035785524.1|AALB
OG0002193	LOC108077737|XP_017026689.1|DKIK	LOC118461675|XP_035783159.1|AALB
OG0002194	LOC108083684|XP_017035051.1|DKIK	LOC118457721|XP_035775405.1|AALB
OG0002195	LOC108084613|XP_017036387.1|DKIK	LOC118456905|XP_035773923.1|AALB
OG0002196	LOC108073401|XP_017020482.1|DKIK	LOC118458158|XP_035776248.1|AALB
OG0002197	LOC108079024|XP_017028692.1|DKIK	LOC118459491|XP_035778803.1|AALB
OG0002198	LOC108081206|XP_017031764.1|DKIK	LOC118456733|XP_035773672.1|AALB
OG0002199	LOC108085014|XP_017036947.1|DKIK	LOC118459620|XP_035779088.1|AALB
OG0002200	LOC108079392|XP_017029204.1|DKIK	LOC118458709|XP_035777342.1|AALB
OG0002202	LOC108084286|XP_017035932.1|DKIK	LOC118461486|XP_035782755.1|AALB
OG0002203	LOC108077851|XP_017026872.1|DKIK	LOC118468834|XP_035795967.1|AALB
OG0002204	LOC108073444|XP_017020556.1|DKIK	LOC118457345|XP_035774735.1|AALB
OG0002205	LOC108074059|XP_017021420.1|DKIK	LOC118457621|XP_035775230.1|AALB
OG0002206	LOC108083629|XP_017034988.1|DKIK	LOC118459116|XP_035778074.1|AALB
OG0002207	LOC108085721|XP_017037933.1|DKIK	LOC118457570|XP_035775138.1|AALB
OG0002208	LOC108084704|XP_017036528.1|DKIK, LOC108085737|XP_017037955.1|DKIK	LOC118458446|XP_035776821.1|AALB
OG0002209	LOC108079158|XP_017028895.1|DKIK	LOC118459810|XP_035779445.1|AALB
OG0002210	LOC108070726|XP_017016811.1|DKIK	LOC118459808|XP_035779442.1|AALB
OG0002211	LOC108074095|XP_017021476.1|DKIK	LOC118457884|XP_035775706.1|AALB, LOC118457882|XP_035775704.1|AALB
OG0002212	LOC108084619|XP_017036394.1|DKIK	LOC118459829|XP_035779485.1|AALB
OG0002213	LOC108080435|XP_017030658.1|DKIK	LOC118461266|XP_035782292.1|AALB
OG0002214	LOC108073338|XP_017020391.1|DKIK	LOC118456662|XP_035773509.1|AALB
OG0002215	LOC108075506|XP_017023462.1|DKIK	LOC118466705|XP_035792244.1|AALB
OG0002216	LOC108078351|XP_017027649.1|DKIK	LOC118458540|XP_035777015.1|AALB
OG0002217	LOC108085909|XP_017038166.1|DKIK	LOC118459559|XP_035778951.1|AALB
OG0002218	LOC108083563|XP_017034907.1|DKIK	LOC118456590|XP_035773381.1|AALB
OG0002219	LOC108074118|XP_017021507.1|DKIK	LOC118458854|XP_035777668.1|AALB, LOC118456583|XP_035773367.1|AALB
OG0002220	LOC108074032|XP_017021388.1|DKIK	LOC118460354|XP_035780489.1|AALB
OG0002221	LOC108078583|XP_017027992.1|DKIK	LOC118466122|XP_035790961.1|AALB
OG0002222	LOC108078355|XP_017027659.1|DKIK	LOC118465306|XP_035789299.1|AALB
OG0002223	LOC108076385|XP_017024697.1|DKIK	LOC118466451|XP_035791683.1|AALB
OG0002224	LOC108078114|XP_017027206.1|DKIK	LOC118466447|XP_035791661.1|AALB
OG0002225	LOC108070604|XP_017016663.1|DKIK	LOC118464801|XP_035788354.1|AALB
OG0002226	LOC108076341|XP_017024617.1|DKIK	LOC118464919|XP_035788585.1|AALB
OG0002227	LOC108085154|XP_017037171.1|DKIK	LOC118466510|XP_035791849.1|AALB
OG0002228	LOC108074743|XP_017022405.1|DKIK	LOC118466654|XP_035792134.1|AALB
OG0002229	LOC108076504|XP_017024891.1|DKIK, LOC108076155|XP_017024370.1|DKIK	LOC118466657|XP_035792146.1|AALB
OG0002230	LOC108078257|XP_017027481.1|DKIK	LOC118466664|XP_035792156.1|AALB
OG0002231	LOC108081332|XP_017031962.1|DKIK	LOC118465942|XP_035790558.1|AALB
OG0002233	LOC108070392|XP_017016330.1|DKIK	LOC118464923|XP_035788589.1|AALB, LOC118464291|XP_035787466.1|AALB
OG0002234	LOC108082621|XP_017033590.1|DKIK	LOC118458706|XP_035777340.1|AALB, LOC118463578|XP_035786111.1|AALB, LOC118463534|XP_035786044.1|AALB
OG0002235	LOC108078263|XP_017027491.1|DKIK	LOC118467551|XP_035794042.1|AALB
OG0002236	LOC108072194|XP_017018742.1|DKIK	LOC118467329|XP_035793559.1|AALB
OG0002237	LOC108072121|XP_017018634.1|DKIK	LOC118467325|XP_035793555.1|AALB
OG0002238	LOC108070530|XP_017016541.1|DKIK	LOC118466106|XP_035790918.1|AALB
OG0002239	LOC108078392|XP_017027736.1|DKIK	LOC118466786|XP_035792416.1|AALB
OG0002240	LOC108076752|XP_017025237.1|DKIK	LOC118467051|XP_035792940.1|AALB
OG0002241	LOC108078761|XP_017028286.1|DKIK, LOC108081331|XP_017031958.1|DKIK	LOC118462990|XP_035785096.1|AALB
OG0002243	LOC108084138|XP_017035670.1|DKIK	LOC118466547|XP_035791953.1|AALB
OG0002244	LOC108072729|XP_017019478.1|DKIK	LOC118464377|XP_035787612.1|AALB
OG0002245	LOC108070559|XP_017016573.1|DKIK	LOC118463123|XP_035785367.1|AALB
OG0002246	LOC108080699|XP_017031026.1|DKIK	LOC118467806|XP_035794573.1|AALB
OG0002247	LOC108072073|XP_017018565.1|DKIK	LOC118467478|XP_035793912.1|AALB
OG0002248	LOC108079845|XP_017029841.1|DKIK	LOC118465040|XP_035788799.1|AALB, LOC118464290|XP_035787462.1|AALB
OG0002249	LOC108078622|XP_017028034.1|DKIK	LOC118467855|XP_035794651.1|AALB, LOC118465592|XP_035789851.1|AALB
OG0002250	LOC108077971|XP_017027002.1|DKIK	LOC118465351|XP_035789406.1|AALB
OG0002251	LOC108076816|XP_017025336.1|DKIK	LOC118464478|XP_035787784.1|AALB
OG0002252	LOC108076826|XP_017025348.1|DKIK	LOC118464998|XP_035788732.1|AALB
OG0002253	LOC108070899|XP_017017038.1|DKIK	LOC118467285|XP_035793488.1|AALB
OG0002254	LOC108073346|XP_017020400.1|DKIK	LOC118464907|XP_035788563.1|AALB
OG0002255	LOC108079393|XP_017029205.1|DKIK	LOC118467349|XP_035793625.1|AALB
OG0002256	LOC108078519|XP_017027913.1|DKIK	LOC118464864|XP_035788473.1|AALB
OG0002257	LOC108078218|XP_017027396.1|DKIK	LOC118463114|XP_035785332.1|AALB
OG0002258	LOC108079805|XP_017029773.1|DKIK	LOC118463220|XP_035785558.1|AALB
OG0002259	LOC108084876|XP_017036762.1|DKIK	LOC118464525|XP_035787855.1|AALB, LOC118463221|XP_035785559.1|AALB
OG0002260	LOC108073923|XP_017021209.1|DKIK	LOC118465240|XP_035789152.1|AALB
OG0002261	LOC108083240|XP_017034435.1|DKIK	LOC118464846|XP_035788434.1|AALB
OG0002263	LOC108078708|XP_017028158.1|DKIK	LOC118467095|XP_035793034.1|AALB
OG0002264	LOC108078354|XP_017027658.1|DKIK	LOC118466285|XP_035791263.1|AALB
OG0002265	LOC108071925|XP_017018374.1|DKIK	LOC118467337|XP_035793588.1|AALB
OG0002266	LOC108083015|XP_017034130.1|DKIK	LOC118465839|XP_035790340.1|AALB
OG0002267	LOC108078921|XP_017028556.1|DKIK	LOC118463242|XP_035785602.1|AALB
OG0002268	LOC108085810|XP_017038050.1|DKIK	LOC118463126|XP_035785376.1|AALB
OG0002269	LOC108082421|XP_017033274.1|DKIK	LOC118464520|XP_035787849.1|AALB
OG0002270	LOC108078377|XP_017027699.1|DKIK	LOC118467183|XP_035793264.1|AALB
OG0002271	LOC108078887|XP_017028506.1|DKIK	LOC118464879|XP_035788514.1|AALB
OG0002272	LOC108079874|XP_017029879.1|DKIK	LOC118463255|XP_035785617.1|AALB
OG0002273	LOC108083741|XP_017035143.1|DKIK	LOC118467338|XP_035793589.1|AALB
OG0002274	LOC108075173|XP_017022984.1|DKIK	LOC118467061|XP_035792956.1|AALB
OG0002275	LOC108078704|XP_017028151.1|DKIK	LOC118467896|XP_035794708.1|AALB
OG0002276	LOC108079044|XP_017028719.1|DKIK	LOC118462934|XP_035784938.1|AALB
OG0002277	LOC108079117|XP_017028846.1|DKIK	LOC118463957|XP_035786833.1|AALB
OG0002278	LOC108085979|XP_017038269.1|DKIK	LOC118464557|XP_035787889.1|AALB
OG0002279	LOC108078809|XP_017028376.1|DKIK	LOC118463351|XP_035785757.1|AALB
OG0002280	LOC108078691|XP_017028130.1|DKIK	LOC118466262|XP_035791217.1|AALB
OG0002281	LOC108079769|XP_017029684.1|DKIK	LOC118462558|XP_035784237.1|AALB
OG0002282	LOC108073942|XP_017021245.1|DKIK	LOC118466665|XP_035792161.1|AALB
OG0002283	LOC108076266|XP_017024503.1|DKIK	LOC118464587|XP_035787924.1|AALB
OG0002284	LOC108076781|XP_017025276.1|DKIK	LOC118465383|XP_035789470.1|AALB
OG0002285	LOC108079346|XP_017029142.1|DKIK	LOC118465615|XP_035789889.1|AALB
OG0002286	LOC108072365|XP_017018948.1|DKIK	LOC118466211|XP_035791126.1|AALB
OG0002287	LOC108078365|XP_017027676.1|DKIK	LOC118467184|XP_035793272.1|AALB
OG0002288	LOC108078813|XP_017028381.1|DKIK	LOC118463340|XP_035785748.1|AALB
OG0002289	LOC108077475|XP_017026283.1|DKIK	LOC118463546|XP_035786061.1|AALB
OG0002290	LOC108082715|XP_017033712.1|DKIK	LOC118459786|XP_035779400.1|AALB
OG0002291	LOC108072933|XP_017019771.1|DKIK	LOC118465044|XP_035788809.1|AALB
OG0002292	LOC108080732|XP_017031080.1|DKIK	LOC118467303|XP_035793516.1|AALB
OG0002293	LOC108072441|XP_017019057.1|DKIK	LOC118466943|XP_035792737.1|AALB
OG0002294	LOC108085035|XP_017036971.1|DKIK	LOC118466144|XP_035790989.1|AALB
OG0002295	LOC108075848|XP_017023918.1|DKIK	LOC118457932|XP_035775836.1|AALB
OG0002296	LOC108077150|XP_017025866.1|DKIK	LOC118456875|XP_035773881.1|AALB
OG0002297	LOC108084192|XP_017035778.1|DKIK	LOC118469081|XP_035796478.1|AALB
OG0002298	LOC108072130|XP_017018654.1|DKIK	LOC118457113|XP_035774306.1|AALB
OG0002299	LOC108072928|XP_017019764.1|DKIK	LOC118457111|XP_035774303.1|AALB
OG0002300	LOC108073627|XP_017020818.1|DKIK	LOC118456309|XP_035772839.1|AALB
OG0002301	LOC108081527|XP_017032232.1|DKIK	LOC118457041|XP_035774177.1|AALB
OG0002302	LOC108077192|XP_017025929.1|DKIK	LOC118459785|XP_035779394.1|AALB
OG0002303	LOC108079459|XP_017029287.1|DKIK	LOC118459800|XP_035779430.1|AALB
OG0002304	LOC108085258|XP_017037295.1|DKIK	LOC118460844|XP_035781427.1|AALB
OG0002305	LOC108075012|XP_017022748.1|DKIK	LOC118468932|XP_035796148.1|AALB
OG0002306	LOC108074858|XP_017022558.1|DKIK	LOC118468367|XP_035795019.1|AALB, LOC118457509|XP_035775043.1|AALB
OG0002307	LOC108074551|XP_017022136.1|DKIK	LOC118468763|XP_035795830.1|AALB
OG0002308	LOC108077141|XP_017025844.1|DKIK	LOC118456776|XP_035773744.1|AALB
OG0002309	LOC108081365|XP_017032006.1|DKIK	LOC118468743|XP_035795794.1|AALB
OG0002310	LOC108081414|XP_017032082.1|DKIK	LOC118457960|XP_035775879.1|AALB
OG0002311	LOC108082780|XP_017033804.1|DKIK	LOC118468467|XP_035795154.1|AALB
OG0002312	LOC108072490|XP_017019146.1|DKIK	LOC118468469|XP_035795180.1|AALB
OG0002313	LOC108076513|XP_017024908.1|DKIK	LOC118456223|XP_035772701.1|AALB
OG0002314	LOC108070815|XP_017016904.1|DKIK	LOC118458937|XP_035777809.1|AALB
OG0002315	LOC108082326|XP_017033144.1|DKIK	LOC118459688|XP_035779216.1|AALB
OG0002316	LOC108081976|XP_017032701.1|DKIK	LOC118456915|XP_035773937.1|AALB
OG0002317	LOC108072752|XP_017019510.1|DKIK, LOC108073737|XP_017021377.1|DKIK	LOC118457869|XP_035775675.1|AALB
OG0002318	LOC108082836|XP_017033889.1|DKIK	LOC118457634|XP_035775258.1|AALB
OG0002319	LOC108072617|XP_017019333.1|DKIK	LOC118460721|XP_035781161.1|AALB
OG0002320	LOC108078153|XP_017027285.1|DKIK	LOC118456762|XP_035773720.1|AALB
OG0002321	LOC108074705|XP_017022334.1|DKIK	LOC118457451|XP_035774941.1|AALB
OG0002322	LOC108075784|XP_017023832.1|DKIK	LOC118458228|XP_035776389.1|AALB
OG0002323	LOC108081447|XP_017032125.1|DKIK, LOC108079493|XP_017029322.1|DKIK	LOC118456898|XP_035773915.1|AALB
OG0002324	LOC108083272|XP_017034481.1|DKIK	LOC118468475|XP_035795186.1|AALB
OG0002325	LOC108073516|XP_017020678.1|DKIK	LOC118456146|XP_035772552.1|AALB
OG0002326	LOC108073512|XP_017020673.1|DKIK	LOC118460709|XP_035781129.1|AALB
OG0002327	LOC108084858|XP_017036727.1|DKIK	LOC118460707|XP_035781112.1|AALB
OG0002328	LOC108082681|XP_017033671.1|DKIK	LOC118468753|XP_035795807.1|AALB
OG0002329	LOC108074448|XP_017021978.1|DKIK	LOC118456215|XP_035772688.1|AALB
OG0002330	LOC108074439|XP_017021967.1|DKIK	LOC118460750|XP_035781229.1|AALB
OG0002331	LOC108079154|XP_017028891.1|DKIK	LOC118456462|XP_035773131.1|AALB
OG0002332	LOC108075294|XP_017023178.1|DKIK	LOC118458894|XP_035777742.1|AALB
OG0002333	LOC108072349|XP_017018929.1|DKIK	LOC118458297|XP_035776515.1|AALB
OG0002334	LOC108074568|XP_017022162.1|DKIK	LOC118458560|XP_035777096.1|AALB
OG0002335	LOC108082571|XP_017033517.1|DKIK	LOC118456211|XP_035772674.1|AALB
