Orthogroup	DKIK.longest_only	DANA.longest_only
OG0001247	LOC108070942|XP_017017094.1|DKIK	LOC26514097|XP_032311496.1|DANA
OG0001248	LOC108078907|XP_017028529.1|DKIK	LOC6506997|XP_001956857.1|DANA
OG0001249	LOC108075875|XP_017023967.1|DKIK, LOC108071111|XP_017017283.1|DKIK	LOC6503750|XP_001963809.2|DANA
OG0001251	LOC108084055|XP_017035563.1|DKIK, LOC108084050|XP_017035556.1|DKIK	LOC6500079|XP_032312235.1|DANA
OG0001252	LOC108084280|XP_017035924.1|DKIK, LOC108081001|XP_017031424.1|DKIK	LOC6499806|XP_001953872.1|DANA
OG0001253	LOC108082350|XP_017033175.1|DKIK	LOC6502559|XP_001959385.2|DANA
OG0001254	LOC108076557|XP_017024957.1|DKIK, LOC108076556|XP_017024955.1|DKIK	LOC6495052|XP_001959165.1|DANA, LOC6495051|XP_014763133.1|DANA
OG0001254	LOC108076555|XP_017024954.1|DKIK	LOC116654689|XP_032306114.1|DANA
OG0001255	LOC108081820|XP_017032548.1|DKIK	LOC6495802|XP_001959618.1|DANA
OG0001256	LOC108072235|XP_017018786.1|DKIK	LOC6496186|XP_001960401.1|DANA
OG0001257	LOC108085326|XP_017037370.1|DKIK, LOC108078478|XP_017027847.1|DKIK, LOC108081316|XP_017031899.1|DKIK	LOC6501778|XP_032311763.1|DANA
OG0001258	LOC108085027|XP_017036961.1|DKIK	LOC6501118|XP_001954585.1|DANA
OG0001259	LOC108074997|XP_017022728.1|DKIK	LOC6504614|XP_001966525.1|DANA
OG0001260	LOC108084082|XP_017035593.1|DKIK, LOC108084308|XP_017035961.1|DKIK	LOC6500642|XP_001953630.2|DANA
OG0001261	LOC108074181|XP_017021607.1|DKIK	LOC6504380|XP_001967079.2|DANA
OG0001262	LOC108083087|XP_017034222.1|DKIK	LOC6507201|XP_032309566.1|DANA
OG0001263	LOC108075631|XP_017023657.1|DKIK	LOC6500783|XP_001953912.1|DANA
OG0001264	LOC108074262|XP_017021722.1|DKIK	LOC6498064|XP_001962010.2|DANA
OG0001265	LOC108076066|XP_017024253.1|DKIK	LOC6503884|XP_014761110.2|DANA
OG0001266	LOC108078421|XP_017027775.1|DKIK	LOC6494753|XP_001959734.1|DANA
OG0001267	LOC108075397|XP_017023307.1|DKIK	LOC6500853|XP_032310250.1|DANA
OG0001268	LOC108083914|XP_017035397.1|DKIK	LOC6499698|XP_001954107.3|DANA
OG0001269	LOC108073076|XP_017020032.1|DKIK	LOC6496251|XP_001960544.1|DANA
OG0001270	LOC108075493|XP_017023442.1|DKIK	LOC6503457|XP_001967519.2|DANA
OG0001271	LOC108073095|XP_017020072.1|DKIK	LOC6494873|XP_001959510.1|DANA
OG0001272	LOC108075267|XP_017023123.1|DKIK	LOC6507573|XP_001955933.2|DANA
OG0001273	LOC108075470|XP_017023414.1|DKIK	LOC6501382|XP_001955119.3|DANA
OG0001274	LOC108073918|XP_017021205.1|DKIK	LOC6493714|XP_001958291.1|DANA
OG0001275	LOC108074189|XP_017021617.1|DKIK	LOC6505045|XP_032307853.1|DANA
OG0001276	LOC108072793|XP_017019566.1|DKIK	LOC6507649|XP_001956071.1|DANA
OG0001277	LOC108075131|XP_017022903.1|DKIK	LOC6506888|XP_001957055.1|DANA
OG0001278	LOC108078787|XP_017028328.1|DKIK	LOC6507280|XP_032310005.1|DANA
OG0001279	LOC108078886|XP_017028505.1|DKIK	LOC6507782|XP_001956335.1|DANA
OG0001280	LOC108079106|XP_017028833.1|DKIK	LOC6506507|XP_001957750.1|DANA
OG0001281	LOC108079709|XP_017029605.1|DKIK	LOC6507584|XP_001955950.1|DANA
OG0001282	LOC108075857|XP_017023939.1|DKIK	LOC6497809|XP_001961489.1|DANA
OG0001283	LOC108078166|XP_017027310.1|DKIK	LOC6496410|XP_001960858.2|DANA
OG0001284	LOC108081518|XP_017032225.1|DKIK	LOC6497272|XP_001965911.2|DANA
OG0001285	LOC108080627|XP_017030942.1|DKIK	LOC6507093|XP_014765063.1|DANA
OG0001286	LOC108074783|XP_017022449.1|DKIK	LOC6503632|XP_014760393.2|DANA
OG0001287	LOC108084042|XP_017035549.1|DKIK	LOC6494675|XP_001965955.1|DANA
OG0001288	LOC108079146|XP_017028886.1|DKIK	LOC6497690|XP_001961565.1|DANA
OG0001289	LOC108081350|XP_017031985.1|DKIK	LOC6502767|XP_001965256.2|DANA
OG0001290	LOC108081358|XP_017031993.1|DKIK	LOC6497204|XP_032307733.1|DANA
OG0001291	LOC108072067|XP_017018560.1|DKIK	LOC6494912|XP_014763071.2|DANA
OG0001292	LOC108076344|XP_017024619.1|DKIK	LOC6496297|XP_001960635.2|DANA
OG0001293	LOC108080277|XP_017030430.1|DKIK	LOC6504155|XP_001964289.1|DANA
OG0001294	LOC108073203|XP_017020208.1|DKIK	LOC6499327|XP_001954859.1|DANA
OG0001295	LOC108074950|XP_017022672.1|DKIK	LOC6502235|XP_001966036.1|DANA
OG0001296	LOC108074957|XP_017022680.1|DKIK	LOC6493893|XP_032311522.1|DANA
OG0001297	LOC108073491|XP_017020638.1|DKIK	LOC6499040|XP_001955448.1|DANA
OG0001298	LOC108075454|XP_017023397.1|DKIK	LOC6500044|XP_032312361.1|DANA
OG0001299	LOC108071927|XP_017018380.1|DKIK	LOC6507340|XP_032309757.1|DANA
OG0001300	LOC108084860|XP_017036734.1|DKIK	LOC6499532|XP_001954428.1|DANA
OG0001301	LOC108075800|XP_017023860.1|DKIK	LOC6498237|XP_001962364.1|DANA
OG0001302	LOC108082221|XP_017033044.1|DKIK	LOC6494604|XP_032306614.1|DANA
OG0001303	LOC108071455|XP_017017704.1|DKIK	LOC6500698|XP_001953750.1|DANA
OG0001304	LOC108085125|XP_017037115.1|DKIK	LOC6505436|XP_032308649.1|DANA, LOC6494011|XP_001961150.1|DANA
OG0001305	LOC108075635|XP_017023663.1|DKIK	LOC6503390|XP_001967520.2|DANA
OG0001306	LOC108077896|XP_017026923.1|DKIK	LOC6500706|XP_001953762.1|DANA
OG0001307	LOC108084419|XP_017036114.1|DKIK	LOC6493303|XP_001957486.1|DANA
OG0001308	LOC108083403|XP_017034644.1|DKIK	LOC6504634|XP_032309303.1|DANA
OG0001309	LOC108070678|XP_017016740.1|DKIK	LOC6501270|XP_001954892.1|DANA
OG0001310	LOC108080138|XP_017030260.1|DKIK	LOC6502947|XP_001963541.2|DANA
OG0001311	LOC108084359|XP_017036019.1|DKIK	LOC6505194|XP_001965524.2|DANA
OG0001312	LOC108071867|XP_017018284.1|DKIK	LOC6493418|XP_001957711.1|DANA
OG0001313	LOC108074210|XP_017021638.1|DKIK	LOC6494637|XP_001959971.3|DANA
OG0001314	LOC108085298|XP_017037345.1|DKIK	LOC6502469|XP_001962779.1|DANA
OG0001315	LOC108080310|XP_017030479.1|DKIK	LOC6504655|XP_001966464.1|DANA
OG0001316	LOC108076725|XP_017025186.1|DKIK	LOC6494999|XP_001959245.1|DANA
OG0001317	LOC108073647|XP_017020860.1|DKIK	LOC6497355|XP_001962258.2|DANA
OG0001319	LOC108074403|XP_017021919.1|DKIK, LOC108074394|XP_017021908.1|DKIK	LOC6498408|XP_001962738.1|DANA
OG0001320	LOC108079634|XP_017029508.1|DKIK, LOC108074271|XP_017021731.1|DKIK	LOC6494931|XP_001959378.2|DANA
OG0001321	LOC108082349|XP_017033174.1|DKIK	LOC6496584|XP_001961199.1|DANA
OG0001322	LOC108072037|XP_017018509.1|DKIK	LOC6502624|XP_001954660.2|DANA
OG0001322	LOC108075440|XP_017023382.1|DKIK	LOC6500034|XP_001953350.1|DANA
OG0001323	LOC108086081|XP_017038388.1|DKIK, LOC108086075|XP_017038382.1|DKIK	LOC26513821|XP_014760628.1|DANA, LOC26515059|XP_014760667.1|DANA
OG0001324	LOC108076953|XP_017025491.1|DKIK	LOC6497923|XP_001961718.1|DANA
OG0001325	LOC108080998|XP_017031413.1|DKIK, LOC108080927|XP_017031319.1|DKIK	LOC6500030|XP_001953358.1|DANA
OG0001326	LOC108073719|XP_017020954.1|DKIK	LOC6501601|XP_001955566.1|DANA
OG0001328	LOC108084684|XP_017036505.1|DKIK	LOC26515035|XP_032311989.1|DANA
OG0001329	LOC108085967|XP_017038253.1|DKIK	LOC6505307|XP_001965728.2|DANA
OG0001330	LOC108078222|XP_017027403.1|DKIK	LOC6505211|XP_032307795.1|DANA
OG0001331	LOC108076110|XP_017024323.1|DKIK	LOC6502047|XP_032311934.1|DANA
OG0001332	LOC108080351|XP_017030545.1|DKIK	LOC6504416|XP_032308163.1|DANA
OG0001333	LOC108082250|XP_017033078.1|DKIK	LOC6505113|XP_001964793.2|DANA
OG0001334	LOC108073727|XP_017020973.1|DKIK	LOC6505553|XP_001964713.1|DANA
OG0001335	LOC108085642|XP_017037816.1|DKIK	LOC6500011|XP_001953409.1|DANA
OG0001337	LOC108082647|XP_017033615.1|DKIK	LOC6504487|XP_032308308.1|DANA
OG0001338	LOC108076482|XP_017024860.1|DKIK	LOC6496265|XP_014763712.1|DANA
OG0001339	LOC108072944|XP_017019788.1|DKIK	LOC6495364|XP_001958670.1|DANA
OG0001340	LOC108085578|XP_017037724.1|DKIK	LOC6503257|XP_032309758.1|DANA
OG0001341	LOC108073588|XP_017020770.1|DKIK	LOC6500539|XP_032310342.1|DANA
OG0001342	LOC108085037|XP_017036972.1|DKIK	LOC6499005|XP_032311648.1|DANA
OG0001343	LOC108085621|XP_017037782.1|DKIK	LOC6499178|XP_001955160.2|DANA
OG0001344	LOC108073668|XP_017020883.1|DKIK	LOC6505942|XP_032305468.1|DANA
OG0001345	LOC108084275|XP_017035920.1|DKIK	LOC6499926|XP_001953617.1|DANA
OG0001346	LOC108083070|XP_017034201.1|DKIK	LOC6499381|XP_001954747.1|DANA
OG0001347	LOC108079445|XP_017029268.1|DKIK	LOC6503956|XP_001963915.1|DANA
OG0001348	LOC108085973|XP_017038263.1|DKIK	LOC6505354|XP_001967828.2|DANA, LOC6504497|XP_001967015.1|DANA
OG0001349	LOC108078723|XP_017028209.1|DKIK	LOC6507029|XP_014765038.1|DANA
OG0001350	LOC108073839|XP_017021108.1|DKIK, LOC108073787|XP_017021043.1|DKIK, LOC108073865|XP_017021140.1|DKIK	LOC6507885|XP_001956525.3|DANA
OG0001351	LOC108073077|XP_017020033.1|DKIK, LOC108073107|XP_017020086.1|DKIK	LOC6494868|XP_001959521.1|DANA
OG0001352	LOC108071379|XP_017017604.1|DKIK	LOC6493905|XP_032311477.1|DANA
OG0001353	LOC108083094|XP_017034235.1|DKIK	LOC6506341|XP_001958072.1|DANA
OG0001354	LOC108076426|XP_017024762.1|DKIK	LOC6495912|XP_014763532.1|DANA
OG0001355	LOC108078185|XP_017027340.1|DKIK	LOC6495849|XP_001959707.1|DANA
OG0001356	LOC108081495|XP_017032195.1|DKIK	LOC6498969|XP_032312081.1|DANA
OG0001357	LOC108070594|XP_017016652.1|DKIK	LOC6493524|XP_001957929.1|DANA
OG0001358	LOC108085515|XP_017037628.1|DKIK	LOC6493673|XP_001958205.1|DANA
OG0001359	LOC108077383|XP_017026166.1|DKIK	LOC6497282|XP_001962395.1|DANA
OG0001360	LOC108077959|XP_017026988.1|DKIK	LOC6496405|XP_001960845.1|DANA
OG0001361	LOC108078565|XP_017027973.1|DKIK	LOC6507777|XP_001956328.2|DANA
OG0001362	LOC108078791|XP_017028337.1|DKIK	LOC6507781|XP_001956333.1|DANA
OG0001363	LOC108081763|XP_017032454.1|DKIK	LOC6500148|XP_001953128.1|DANA
OG0001364	LOC108072050|XP_017018523.1|DKIK	LOC6495293|XP_032307170.1|DANA
OG0001365	LOC108071966|XP_017018431.1|DKIK	LOC6506203|XP_001958350.1|DANA
OG0001366	LOC108070573|XP_017016614.1|DKIK, LOC108070572|XP_017016613.1|DKIK	LOC6493350|XP_014764343.1|DANA
OG0001367	LOC108078180|XP_017027333.1|DKIK	LOC6494766|XP_032306575.1|DANA
OG0001368	LOC108078078|XP_017027152.1|DKIK	LOC6494818|XP_001959603.1|DANA
OG0001369	LOC108080726|XP_017031076.1|DKIK	LOC6505035|XP_001965594.1|DANA
OG0001370	LOC108074209|XP_017021636.1|DKIK	LOC6494714|XP_001959806.1|DANA
OG0001371	LOC108083294|XP_017034523.1|DKIK, LOC108085490|XP_017037602.1|DKIK	LOC26515113|XP_032311474.1|DANA
OG0001372	LOC108078418|XP_017027772.1|DKIK	LOC6495881|XP_032306846.1|DANA
OG0001373	LOC108073621|XP_017020809.1|DKIK	LOC6497138|XP_001962680.1|DANA
OG0001374	LOC108074728|XP_017022373.1|DKIK	LOC6494222|XP_001960712.1|DANA
OG0001375	LOC108080763|XP_017031106.1|DKIK	LOC6498889|XP_014765800.1|DANA
OG0001376	LOC108077968|XP_017026998.1|DKIK	LOC6495404|XP_001958769.1|DANA
OG0001377	LOC108079619|XP_017029484.1|DKIK	LOC6505475|XP_001964934.2|DANA
OG0001378	LOC108075972|XP_017024112.1|DKIK	LOC6498231|XP_032307509.1|DANA
OG0001379	LOC108086159|XP_017038509.1|DKIK	LOC6498057|XP_014761951.1|DANA
OG0001380	LOC108070939|XP_017017083.1|DKIK	LOC6496671|XP_001961371.2|DANA
OG0001381	LOC108076372|XP_017024666.1|DKIK	LOC6496421|XP_032307210.1|DANA
OG0001382	LOC108085346|XP_017037393.1|DKIK	LOC6503284|XP_014759110.1|DANA
OG0001383	LOC108078032|XP_017027081.1|DKIK	LOC6495075|XP_001959121.1|DANA
OG0001384	LOC108082673|XP_017033661.1|DKIK	LOC6497523|XP_014761719.1|DANA
OG0001385	LOC108077108|XP_017025789.1|DKIK	LOC6504562|XP_001964906.2|DANA
OG0001387	LOC108072861|XP_017019666.1|DKIK	LOC6496853|XP_001963272.1|DANA
OG0001388	LOC108077056|XP_017025709.1|DKIK	LOC6496954|XP_001963064.2|DANA
OG0001389	LOC108080941|XP_017031336.1|DKIK	LOC6499044|XP_032311132.1|DANA
OG0001390	LOC108076015|XP_017024165.1|DKIK, LOC108077340|XP_017026118.1|DKIK	LOC6506658|XP_032310901.1|DANA
OG0001391	LOC108082840|XP_017033895.1|DKIK	LOC6498019|XP_001961904.1|DANA
OG0001392	LOC108080170|XP_017030303.1|DKIK	LOC6505294|XP_001965704.2|DANA
OG0001393	LOC108074824|XP_017022511.1|DKIK	LOC6505212|XP_001965556.1|DANA
OG0001394	LOC108077194|XP_017025927.1|DKIK	LOC6496933|XP_014761435.1|DANA
OG0001395	LOC108084260|XP_017035893.1|DKIK	LOC6494219|XP_001965954.1|DANA
OG0001396	LOC108074130|XP_017021519.1|DKIK	LOC6505242|XP_001965608.1|DANA
OG0001397	LOC108072000|XP_017018466.1|DKIK	LOC6499434|XP_032312182.1|DANA
OG0001398	LOC108079446|XP_017029269.1|DKIK	LOC6504119|XP_001964223.1|DANA
OG0001399	LOC108077294|XP_017026066.1|DKIK, LOC108083654|XP_017035018.1|DKIK, LOC108084505|XP_017036231.1|DKIK	LOC26514407|XP_032311528.1|DANA
OG0001400	LOC108080802|XP_017031182.1|DKIK	LOC6500191|XP_032308694.1|DANA, LOC116655264|XP_032308724.1|DANA, LOC116655263|XP_032308717.1|DANA, LOC116654516|XP_032305557.1|DANA, LOC6500193|XP_032305854.1|DANA, LOC6500192|XP_001953047.1|DANA
OG0001401	LOC108075026|XP_017022769.1|DKIK	LOC6507115|XP_001956641.1|DANA
OG0001402	LOC108083761|XP_017035173.1|DKIK	LOC6506735|XP_001957332.1|DANA
OG0001403	LOC108083302|XP_017034529.1|DKIK	LOC6507950|XP_001958044.1|DANA
OG0001404	LOC108070874|XP_017017001.1|DKIK	LOC6494045|XP_001961088.2|DANA
OG0001405	LOC108085102|XP_017037067.1|DKIK	LOC6496132|XP_001960296.1|DANA
OG0001406	LOC108078919|XP_017028549.1|DKIK	LOC6501839|XP_001966824.1|DANA, LOC116655255|XP_032308687.1|DANA
OG0001407	LOC108077481|XP_017026292.1|DKIK	LOC6506944|XP_001956940.1|DANA
OG0001408	LOC108072879|XP_017019687.1|DKIK	LOC6496177|XP_001960379.1|DANA
OG0001411	LOC108075736|XP_017023772.1|DKIK	LOC6498961|XP_001955602.1|DANA
OG0001412	LOC108072566|XP_017019243.1|DKIK	LOC6496832|XP_001963314.1|DANA
OG0001413	LOC108073031|XP_017019981.1|DKIK	LOC6496054|XP_001960122.1|DANA
OG0001414	LOC108085085|XP_017037043.1|DKIK	LOC26515295|XP_014764118.1|DANA
OG0001414	LOC108085084|XP_017037042.1|DKIK	LOC6495628|XP_014763384.1|DANA
OG0001415	LOC108073075|XP_017020031.1|DKIK	LOC6495166|XP_001958926.1|DANA
OG0001415	LOC108073120|XP_017020102.1|DKIK	LOC6495167|XP_001958925.1|DANA
OG0001416	LOC108077353|XP_017026133.1|DKIK	LOC6498250|XP_032307467.1|DANA
OG0001416	LOC108071530|XP_017017791.1|DKIK	LOC6507072|XP_001956714.1|DANA
OG0001417	LOC108076095|XP_017024307.1|DKIK, LOC108076096|XP_017024308.1|DKIK	LOC26515579|XP_014761237.1|DANA
OG0001418	LOC108077495|XP_017026309.1|DKIK	LOC6493020|XP_001956872.2|DANA
OG0001418	LOC108077478|XP_017026288.1|DKIK	LOC6502832|XP_001956870.2|DANA
OG0001419	LOC108074831|XP_017022521.1|DKIK, LOC108074830|XP_017022519.1|DKIK	LOC6497501|XP_001961951.1|DANA
OG0001420	LOC108084228|XP_017035840.1|DKIK	LOC6498941|XP_001955634.1|DANA
OG0001421	LOC108075553|XP_017023548.1|DKIK	LOC6505818|XP_001964429.1|DANA
OG0001422	LOC108073932|XP_017021225.1|DKIK	LOC6507076|XP_001956708.1|DANA
OG0001423	LOC108080916|XP_017031309.1|DKIK	LOC6499286|XP_001954950.2|DANA
OG0001425	LOC108076601|XP_017025004.1|DKIK	LOC6495023|XP_001959211.1|DANA
OG0001425	LOC108076817|XP_017025337.1|DKIK	LOC6495020|XP_001959214.1|DANA, LOC6495022|XP_001959212.1|DANA, LOC6495021|XP_001959213.1|DANA, LOC6495019|XP_001959215.1|DANA
OG0001426	LOC108074615|XP_017022227.1|DKIK	LOC6498119|XP_001962115.2|DANA
OG0001427	LOC108077350|XP_017026129.1|DKIK, LOC108076018|XP_017024163.1|DKIK	LOC6497709|XP_001961513.1|DANA
OG0001428	LOC108075153|XP_017022929.1|DKIK, LOC108074137|XP_017021526.1|DKIK	LOC6507235|XP_014765110.1|DANA
OG0001429	LOC108077873|XP_017026899.1|DKIK	LOC6501562|XP_001955476.1|DANA
OG0001430	LOC108074073|XP_017021436.1|DKIK	LOC6500154|XP_001953119.1|DANA
OG0001431	LOC108074162|XP_017021560.1|DKIK	LOC6501953|XP_001966755.1|DANA
OG0001432	LOC108083570|XP_017034915.1|DKIK	LOC6502276|XP_001966147.1|DANA
OG0001433	LOC108083705|XP_017035091.1|DKIK	LOC6501065|XP_032305802.1|DANA
OG0001434	LOC108082943|XP_017034045.1|DKIK	LOC6504967|XP_032307871.1|DANA
OG0001435	LOC108078106|XP_017027199.1|DKIK	LOC6496501|XP_032306196.1|DANA
OG0001436	LOC108080386|XP_017030599.1|DKIK	LOC6504662|XP_001966450.2|DANA
OG0001437	LOC108074834|XP_017022524.1|DKIK	LOC6497507|XP_001961938.1|DANA
OG0001438	LOC108081129|XP_017031636.1|DKIK	LOC6499222|XP_001955075.1|DANA
OG0001439	LOC108071362|XP_017017593.1|DKIK	LOC6500774|XP_001953890.1|DANA
OG0001440	LOC108076668|XP_017025092.1|DKIK	LOC6498756|XP_001967266.1|DANA
OG0001441	LOC108074195|XP_017021625.1|DKIK	LOC6502950|XP_001963533.2|DANA
OG0001442	LOC108077388|XP_017026170.1|DKIK	LOC6497285|XP_001962391.1|DANA
OG0001443	LOC108085870|XP_017038117.1|DKIK	LOC6498991|XP_001955550.1|DANA
OG0001444	LOC108073531|XP_017020701.1|DKIK	LOC6500821|XP_032305751.1|DANA, LOC6500819|XP_032305750.1|DANA
OG0001445	LOC108077760|XP_017026730.1|DKIK	LOC6500986|XP_032305977.1|DANA
OG0001446	LOC108071324|XP_017017523.1|DKIK	LOC6501047|XP_014766871.1|DANA
OG0001447	LOC108084261|XP_017035894.1|DKIK	LOC6499409|XP_001954697.2|DANA
OG0001448	LOC108073720|XP_017020955.1|DKIK	LOC6498982|XP_014765863.1|DANA
OG0001449	LOC108078532|XP_017027933.1|DKIK	LOC6494632|XP_001959979.1|DANA
OG0001450	LOC108074553|XP_017022143.1|DKIK	LOC6507945|XP_001962710.1|DANA
OG0001451	LOC108081317|XP_017031895.1|DKIK	LOC6495540|XP_032306700.1|DANA
OG0001452	LOC108076573|XP_017024972.1|DKIK	LOC6495464|XP_014763321.2|DANA
OG0001453	LOC108080204|XP_017030349.1|DKIK	LOC6506925|XP_001956979.1|DANA
OG0001454	LOC108071444|XP_017017688.1|DKIK	LOC6499869|XP_032306127.1|DANA
OG0001455	LOC108078800|XP_017028354.1|DKIK	LOC6506584|XP_032310836.1|DANA
OG0001456	LOC108085115|XP_017037084.1|DKIK	LOC6495636|XP_032306274.1|DANA
OG0001457	LOC108081009|XP_017031434.1|DKIK	LOC6495781|XP_001959565.1|DANA
OG0001458	LOC108074665|XP_017022273.1|DKIK	LOC6496342|XP_001960730.1|DANA
OG0001459	LOC108071653|XP_017017938.1|DKIK	LOC6506394|XP_001957948.1|DANA
OG0001460	LOC108072869|XP_017019677.1|DKIK, LOC108072056|XP_017018537.1|DKIK	LOC6496028|XP_014763603.1|DANA
OG0001461	LOC108079179|XP_017028919.1|DKIK, LOC108085462|XP_017037565.1|DKIK	LOC6503189|XP_032311859.1|DANA
OG0001462	LOC108079761|XP_017029672.1|DKIK	LOC6502831|XP_032310793.1|DANA
OG0001463	LOC108081136|XP_017031646.1|DKIK	LOC6500482|XP_032310615.1|DANA
OG0001464	LOC108079450|XP_017029273.1|DKIK	LOC6504893|XP_001966544.1|DANA
OG0001465	LOC108078560|XP_017027967.1|DKIK	LOC6493951|XP_001961260.1|DANA
OG0001466	LOC108076904|XP_017025433.1|DKIK	LOC6498464|XP_001962879.1|DANA
OG0001467	LOC108082000|XP_017032732.1|DKIK	LOC6497937|XP_001961752.1|DANA
OG0001468	LOC108078612|XP_017028021.1|DKIK	LOC6493547|XP_001957977.2|DANA
OG0001469	LOC108072949|XP_017019815.1|DKIK	LOC6494890|XP_001959484.1|DANA
OG0001470	LOC108083002|XP_017034115.1|DKIK	LOC6507835|XP_001956445.1|DANA
OG0001471	LOC108071519|XP_017017777.1|DKIK	LOC6507057|XP_032309541.1|DANA
OG0001472	LOC108079718|XP_017029616.1|DKIK	LOC6493385|XP_001957648.1|DANA
OG0001473	LOC108084327|XP_017035977.1|DKIK	LOC6500976|XP_001954286.2|DANA
OG0001474	LOC108083886|XP_017035365.1|DKIK	LOC6503094|XP_001963412.1|DANA
OG0001475	LOC108073092|XP_017020067.1|DKIK	LOC6495758|XP_001959513.1|DANA
OG0001476	LOC108070762|XP_017016851.1|DKIK	LOC6496791|XP_001965771.3|DANA
OG0001477	LOC108073488|XP_017020635.1|DKIK	LOC6505518|XP_001964778.1|DANA
OG0001478	LOC108086106|XP_017038423.1|DKIK	LOC6507403|XP_001965367.1|DANA
OG0001479	LOC108076100|XP_017024311.1|DKIK, LOC108075133|XP_017022905.1|DKIK	LOC6504730|XP_001966317.1|DANA
OG0001480	LOC108086128|XP_017038469.1|DKIK	LOC6503347|XP_001965375.1|DANA
OG0001481	LOC108079606|XP_017029456.1|DKIK	LOC6497932|XP_001961745.2|DANA
OG0001482	LOC108076251|XP_017024489.1|DKIK	LOC6494139|XP_001960885.1|DANA
OG0001483	LOC108083449|XP_017034710.1|DKIK	LOC6505388|XP_001966911.1|DANA
OG0001484	LOC108082118|XP_017032908.1|DKIK	LOC6497014|XP_001962926.2|DANA
OG0001485	LOC108085507|XP_017037620.1|DKIK	LOC6506289|XP_001958192.1|DANA
OG0001486	LOC108077031|XP_017025647.1|DKIK	LOC6497394|XP_001962171.1|DANA
OG0001487	LOC108085948|XP_017038227.1|DKIK	LOC26514765|XP_014760157.1|DANA
OG0001488	LOC108070774|XP_017016862.1|DKIK	LOC6494058|XP_001961068.1|DANA
OG0001489	LOC108082761|XP_017033767.1|DKIK	LOC6497261|XP_014761599.1|DANA, LOC6497260|XP_032307420.1|DANA
OG0001490	LOC108075910|XP_017024024.1|DKIK	LOC6497801|XP_001961476.1|DANA
OG0001491	LOC108074557|XP_017022145.1|DKIK	LOC6498093|XP_001962067.1|DANA
OG0001492	LOC108072515|XP_017019174.1|DKIK	LOC6503469|XP_001965310.2|DANA
OG0001493	LOC108083358|XP_017034590.1|DKIK	LOC6502988|XP_001963461.1|DANA
OG0001494	LOC108074923|XP_017022639.1|DKIK	LOC6503829|XP_001963680.1|DANA
OG0001495	LOC108078112|XP_017027205.1|DKIK	LOC26515105|XP_032306199.1|DANA
OG0001496	LOC108083439|XP_017034684.1|DKIK	LOC6503782|XP_001963755.1|DANA
OG0001497	LOC108078450|XP_017027827.1|DKIK	LOC6494676|XP_001959883.2|DANA
OG0001498	LOC108085481|XP_017037588.1|DKIK	LOC6500094|XP_032312281.1|DANA
OG0001500	LOC108082520|XP_017033438.1|DKIK	LOC6494354|XP_032307202.1|DANA
OG0001501	LOC108085601|XP_017037759.1|DKIK	LOC6505831|XP_001964451.1|DANA
OG0001502	LOC108072449|XP_017019065.1|DKIK	LOC6495479|XP_001958937.1|DANA
OG0001503	LOC108081784|XP_017032491.1|DKIK	LOC6495087|XP_032306663.1|DANA
OG0001504	LOC108080304|XP_017030467.1|DKIK	LOC6503555|XP_032308777.1|DANA
OG0001505	LOC108078073|XP_017027127.1|DKIK	LOC6494313|XP_032306316.1|DANA
OG0001506	LOC108078357|XP_017027663.1|DKIK	LOC6496242|XP_014763708.1|DANA
OG0001507	LOC108072343|XP_017018922.1|DKIK	LOC6496117|XP_014763634.1|DANA
OG0001508	LOC108084163|XP_017035735.1|DKIK	LOC6495999|XP_001960011.1|DANA
OG0001509	LOC108072294|XP_017018849.1|DKIK	LOC6496102|XP_032307197.1|DANA
OG0001510	LOC108075961|XP_017024099.1|DKIK	LOC6498402|XP_001962723.1|DANA
OG0001511	LOC108072373|XP_017018962.1|DKIK	LOC6494368|XP_001960447.1|DANA
OG0001512	LOC108078289|XP_017027553.1|DKIK	LOC6493515|XP_001957902.1|DANA
OG0001513	LOC108079253|XP_017029034.1|DKIK	LOC6493876|XP_032310134.1|DANA
OG0001515	LOC108080333|XP_017030522.1|DKIK	LOC6504782|XP_001966335.1|DANA
OG0001516	LOC108073686|XP_017020904.1|DKIK	LOC6505968|XP_032305383.1|DANA
OG0001516	LOC108073687|XP_017020905.1|DKIK	LOC116654492|XP_032305385.1|DANA
OG0001517	LOC108083643|XP_017035004.1|DKIK	LOC6499094|XP_001955314.2|DANA
OG0001518	LOC108071701|XP_017018005.1|DKIK	LOC6504405|XP_032308232.1|DANA, LOC6504403|XP_001967036.1|DANA
OG0001519	LOC108084306|XP_017035958.1|DKIK	LOC6500467|XP_001953281.1|DANA, LOC6500469|XP_001953283.3|DANA
OG0001520	LOC108070666|XP_017016726.1|DKIK	LOC6499159|XP_001955196.1|DANA
OG0001520	LOC108070687|XP_017016753.1|DKIK	LOC6499162|XP_001955193.1|DANA
OG0001521	LOC108072568|XP_017019249.1|DKIK	LOC6497077|XP_001962800.1|DANA
OG0001522	LOC108082658|XP_017033644.1|DKIK	LOC6498201|XP_001962284.1|DANA
OG0001523	LOC108076591|XP_017024993.1|DKIK	LOC6495175|XP_001958908.1|DANA
OG0001524	LOC108073070|XP_017020024.1|DKIK	LOC26514939|XP_014764063.1|DANA
OG0001524	LOC108073071|XP_017020026.1|DKIK	LOC6496249|XP_032306920.1|DANA
