Orthogroup	DKIK.longest_only	DSIM.longest_only
OG0000277	LOC108073283|XP_017020327.1|DKIK	LOC27207691|XP_039150770.1|DSIM
OG0000277	LOC108073371|XP_017020424.1|DKIK	LOC6729010|XP_002104331.1|DSIM
OG0000278	LOC108078516|XP_017027911.1|DKIK	LOC6726311|XP_002107272.2|DSIM
OG0000279	LOC108077546|XP_017026427.1|DKIK	LOC6737314|XP_016031031.1|DSIM
OG0000279	LOC108077549|XP_017026430.1|DKIK	LOC6737315|XP_002084153.1|DSIM
OG0000280	LOC108083748|XP_017035153.1|DKIK	LOC6738688|XP_016032513.1|DSIM
OG0000280	LOC108083645|XP_017035005.1|DKIK	LOC6738689|XP_002085491.3|DSIM
OG0000281	LOC108079108|XP_017028835.1|DKIK	LOC6737031|XP_002083878.1|DSIM
OG0000281	LOC108076576|XP_017024978.1|DKIK	LOC6740253|XP_016040154.2|DSIM
OG0000281	LOC108085220|XP_017037240.1|DKIK	LOC6726412|XP_016039978.1|DSIM
OG0000282	LOC108073291|XP_017020335.1|DKIK	LOC6736705|XP_016030319.2|DSIM
OG0000282	LOC108071670|XP_017017964.1|DKIK	LOC6725187|XP_016038216.1|DSIM
OG0000283	LOC108082387|XP_017033219.1|DKIK	LOC6734050|XP_002081086.1|DSIM
OG0000283	LOC108084994|XP_017036909.1|DKIK	LOC27206911|XP_016036500.1|DSIM
OG0000284	LOC108075930|XP_017024057.1|DKIK	LOC6732470|XP_016025107.1|DSIM
OG0000284	LOC108075953|XP_017024088.1|DKIK	LOC6732483|XP_016025129.1|DSIM
OG0000285	LOC108082613|XP_017033582.1|DKIK	LOC6735191|XP_002082165.1|DSIM
OG0000285	LOC108082604|XP_017033567.1|DKIK	LOC6735192|XP_002082166.1|DSIM
OG0000286	LOC108075409|XP_017023326.1|DKIK	LOC6732287|XP_016024951.1|DSIM
OG0000286	LOC108075432|XP_017023350.1|DKIK	LOC6732284|XP_002079413.2|DSIM
OG0000286	LOC108075434|XP_017023366.1|DKIK	LOC120284822|XP_039150153.1|DSIM
OG0000287	LOC108085928|XP_017038197.1|DKIK	LOC6726178|XP_039153463.1|DSIM
OG0000287	LOC108085930|XP_017038199.1|DKIK	LOC27206400|XP_039153464.1|DSIM
OG0000287	LOC108085932|XP_017038200.1|DKIK	LOC27208381|XP_016039705.1|DSIM
OG0000288	LOC108086151|XP_017038505.1|DKIK	LOC27206417|XP_016024904.1|DSIM
OG0000288	LOC108086171|XP_017038525.1|DKIK	LOC6732227|XP_016024905.2|DSIM
OG0000288	LOC108086143|XP_017038493.1|DKIK	LOC6732224|XP_002079353.1|DSIM
OG0000288	LOC108086134|XP_017038480.1|DKIK	LOC6732223|XP_002079352.3|DSIM
OG0000289	LOC108078570|XP_017027979.1|DKIK	LOC27209391|XP_039149398.1|DSIM
OG0000289	LOC108071869|XP_017018286.1|DKIK	LOC6736828|XP_039149346.1|DSIM
OG0000289	LOC108078571|XP_017027980.1|DKIK	LOC27208868|XP_016030433.2|DSIM
OG0000290	LOC108085079|XP_017037038.1|DKIK	LOC6733860|XP_002080904.1|DSIM
OG0000290	LOC108085077|XP_017037036.1|DKIK	LOC27206623|XP_039148594.1|DSIM, LOC27206420|XP_016026883.1|DSIM
OG0000290	LOC108085078|XP_017037037.1|DKIK	LOC6733859|XP_016026884.1|DSIM
OG0000291	LOC108074013|XP_017021368.1|DKIK	LOC6737669|XP_039149893.1|DSIM
OG0000291	LOC108072699|XP_017019424.1|DKIK, LOC108072665|XP_017019389.1|DKIK, LOC108075134|XP_017022906.1|DKIK	LOC27208605|XP_016031847.1|DSIM
OG0000292	LOC108077952|XP_017026981.1|DKIK	LOC6734945|XP_002081942.1|DSIM
OG0000292	LOC108070424|XP_017016368.1|DKIK	LOC6737877|XP_002084705.2|DSIM
OG0000293	LOC108080970|XP_017031372.1|DKIK	LOC6729262|XP_002104582.1|DSIM
OG0000293	LOC108077233|XP_017025980.1|DKIK	LOC6731886|XP_002079021.1|DSIM
OG0000293	LOC108080907|XP_017031300.1|DKIK	LOC6729264|XP_002104584.1|DSIM
OG0000294	LOC108075867|XP_017023958.1|DKIK	LOC6732486|XP_016025136.2|DSIM
OG0000294	LOC108075232|XP_017023074.1|DKIK	LOC6725738|XP_016039035.1|DSIM
OG0000296	LOC108081851|XP_017032581.1|DKIK	LOC6733116|XP_002080193.1|DSIM
OG0000296	LOC108079091|XP_017028806.1|DKIK	LOC6734408|XP_002081428.1|DSIM
OG0000296	LOC108078406|XP_017027752.1|DKIK	LOC6724976|XP_002106012.2|DSIM
OG0000297	LOC108070740|XP_017016825.1|DKIK	LOC6733529|XP_002080584.1|DSIM
OG0000297	LOC108070805|XP_017016895.1|DKIK	LOC27207054|XP_016026495.1|DSIM
OG0000298	LOC108085760|XP_017037989.1|DKIK, LOC108074277|XP_017021742.1|DKIK	LOC6725019|XP_016037971.1|DSIM
OG0000298	LOC108085761|XP_017037991.1|DKIK	LOC6725018|XP_002106049.1|DSIM
OG0000298	LOC108080677|XP_017030999.1|DKIK	LOC6726516|XP_002107472.1|DSIM, LOC6740409|XP_002077266.1|DSIM
OG0000299	LOC108074087|XP_017021458.1|DKIK	LOC6728239|XP_039151976.1|DSIM
OG0000299	LOC108074108|XP_017021494.1|DKIK	LOC120285097|XP_039151982.1|DSIM
OG0000299	LOC108074100|XP_017021484.1|DKIK	LOC120285096|XP_039151981.1|DSIM
OG0000300	LOC108080562|XP_017030856.1|DKIK	LOC6738514|XP_016032360.2|DSIM
OG0000300	LOC108080561|XP_017030855.1|DKIK	LOC6738513|XP_002085319.1|DSIM
OG0000301	LOC108082627|XP_017033598.1|DKIK	LOC27207385|XP_016037317.1|DSIM
OG0000301	LOC108079664|XP_017029550.1|DKIK	LOC6731376|XP_002078530.1|DSIM
OG0000302	LOC108085812|XP_017038051.1|DKIK	LOC6738982|XP_016032803.1|DSIM
OG0000302	LOC108085813|XP_017038052.1|DKIK	LOC6738983|XP_002085778.1|DSIM
OG0000303	LOC108073832|XP_017021100.1|DKIK	LOC6737712|XP_002084543.1|DSIM
OG0000303	LOC108082962|XP_017034073.1|DKIK	LOC27209304|XP_016022764.1|DSIM
OG0000303	LOC108079673|XP_017029560.1|DKIK	LOC27208552|XP_016024028.1|DSIM
OG0000304	LOC108085056|XP_017037005.1|DKIK	LOC6730352|XP_016037120.1|DSIM
OG0000304	LOC108084904|XP_017036788.1|DKIK	LOC6730350|XP_002105632.1|DSIM
OG0000305	LOC108083033|XP_017034151.1|DKIK	LOC6739649|XP_002076545.2|DSIM
OG0000305	LOC108083039|XP_017034158.1|DKIK	LOC6738157|XP_002084970.1|DSIM
OG0000305	LOC108082983|XP_017034094.1|DKIK	LOC6738156|XP_016031988.1|DSIM
OG0000306	LOC108072241|XP_017018791.1|DKIK	LOC6735823|XP_002082733.1|DSIM
OG0000306	LOC108072394|XP_017018990.1|DKIK	LOC6735827|XP_002082737.1|DSIM
OG0000306	LOC108084476|XP_017036185.1|DKIK	LOC6725651|XP_016038874.1|DSIM
OG0000307	LOC108084833|XP_017036688.1|DKIK	LOC6727615|XP_039151009.1|DSIM
OG0000307	LOC108083682|XP_017035048.1|DKIK	LOC6729857|XP_016036592.1|DSIM
OG0000308	LOC108085728|XP_017037945.1|DKIK	LOC6728318|XP_002103667.1|DSIM
OG0000308	LOC108074846|XP_017022543.1|DKIK	LOC27207884|XP_016024203.1|DSIM
OG0000309	LOC108077646|XP_017026548.1|DKIK	LOC6728622|XP_002103963.1|DSIM
OG0000309	LOC108077643|XP_017026546.1|DKIK, LOC108077853|XP_017026874.1|DKIK	LOC6728627|XP_002103968.1|DSIM, LOC6728626|XP_002103967.1|DSIM
OG0000310	LOC108071755|XP_017018069.1|DKIK, LOC108072532|XP_017019195.1|DKIK, LOC108072535|XP_017019197.1|DKIK	LOC6740121|XP_039152444.1|DSIM
OG0000311	LOC108083694|XP_017035069.1|DKIK	LOC6729154|XP_016035805.1|DSIM
OG0000311	LOC108071302|XP_017017497.1|DKIK	LOC6727292|XP_002102679.1|DSIM
OG0000311	LOC108080140|XP_017030263.1|DKIK	LOC6726530|XP_016040183.1|DSIM
OG0000312	LOC108082222|XP_017033048.1|DKIK	LOC6731623|XP_016024304.1|DSIM
OG0000312	LOC108074344|XP_017021857.1|DKIK	LOC6730912|XP_016023347.1|DSIM
OG0000313	LOC108074817|XP_017022504.1|DKIK	LOC6731537|XP_002078684.1|DSIM
OG0000313	LOC108085300|XP_017037347.1|DKIK	LOC6732275|XP_016024939.1|DSIM
OG0000314	LOC108082107|XP_017032891.1|DKIK, LOC108082217|XP_017033039.1|DKIK	LOC6730843|XP_002078007.2|DSIM
OG0000315	LOC108086123|XP_017038460.1|DKIK	LOC6730938|XP_016023387.2|DSIM
OG0000315	LOC108086048|XP_017038356.1|DKIK, LOC108086121|XP_017038458.1|DKIK	LOC6730881|XP_016023306.1|DSIM, LOC6739420|XP_016027111.1|DSIM, LOC6730939|XP_002078102.1|DSIM
OG0000316	LOC108082363|XP_017033192.1|DKIK	LOC6735196|XP_002082170.1|DSIM, LOC6735195|XP_016028477.1|DSIM
OG0000316	LOC108082364|XP_017033193.1|DKIK	LOC6735194|XP_016028479.1|DSIM, LOC120284486|XP_039148830.1|DSIM
OG0000317	LOC108080283|XP_017030440.1|DKIK	LOC6729229|XP_002104550.2|DSIM
OG0000319	LOC108084870|XP_017036751.1|DKIK, LOC108084877|XP_017036758.1|DKIK	LOC6728539|XP_039150854.1|DSIM, LOC120284980|XP_039150855.1|DSIM, LOC6728549|XP_002103894.3|DSIM, LOC27207841|XP_016022742.2|DSIM
OG0000320	LOC108085002|XP_017036920.1|DKIK	LOC6728609|XP_016035242.1|DSIM
OG0000320	LOC108079589|XP_017029423.1|DKIK	LOC6730944|XP_002078107.1|DSIM
OG0000320	LOC108084924|XP_017036810.1|DKIK	LOC6728160|XP_002103510.2|DSIM
OG0000321	LOC108082006|XP_017032749.1|DKIK	LOC6732019|XP_002079152.1|DSIM
OG0000321	LOC108082007|XP_017032751.1|DKIK	LOC6732018|XP_002079151.1|DSIM
OG0000322	LOC108072283|XP_017018839.1|DKIK	LOC6727946|XP_016034548.1|DSIM
OG0000322	LOC108080532|XP_017030820.1|DKIK	LOC6724859|XP_016037649.1|DSIM
OG0000322	LOC108084375|XP_017036055.1|DKIK	LOC6725342|XP_039153479.1|DSIM
OG0000323	LOC108085289|XP_017037335.1|DKIK	LOC6732246|XP_016024926.1|DSIM
OG0000323	LOC108084533|XP_017036258.1|DKIK	LOC6729352|XP_016035987.1|DSIM
OG0000323	LOC108084527|XP_017036252.1|DKIK	LOC6729353|XP_016035988.1|DSIM
OG0000324	LOC108070858|XP_017016978.1|DKIK	LOC27208757|XP_016027401.1|DSIM
OG0000325	LOC108085496|XP_017037605.1|DKIK	LOC6738627|XP_002085429.1|DSIM
OG0000325	LOC108085492|XP_017037600.1|DKIK	LOC6738629|XP_016032466.1|DSIM
OG0000327	LOC108076592|XP_017024994.1|DKIK	LOC6733384|XP_016026310.1|DSIM
OG0000327	LOC108076806|XP_017025321.1|DKIK	LOC6733383|XP_002080440.1|DSIM
OG0000327	LOC108074476|XP_017022037.1|DKIK	LOC6733382|XP_002080439.2|DSIM
OG0000328	LOC108070748|XP_017016834.1|DKIK, LOC108070870|XP_017016994.1|DKIK, LOC108070747|XP_017016833.1|DKIK	LOC6736080|XP_002082981.2|DSIM
OG0000328	LOC108071872|XP_017018288.1|DKIK	LOC6737546|XP_002084379.2|DSIM
OG0000328	LOC108071873|XP_017018289.1|DKIK	LOC27206703|XP_039149307.1|DSIM
OG0000329	LOC108074775|XP_017022442.1|DKIK	LOC6731529|XP_016024204.1|DSIM
OG0000329	LOC108077359|XP_017026142.1|DKIK, LOC108077337|XP_017026115.1|DKIK, LOC108077327|XP_017026104.1|DKIK	LOC6731243|XP_002078402.1|DSIM
OG0000330	LOC108074361|XP_017021875.1|DKIK, LOC108074359|XP_017021874.1|DKIK, LOC108074358|XP_017021873.1|DKIK	LOC6730065|XP_002105358.1|DSIM
OG0000330	LOC108085216|XP_017037236.1|DKIK, LOC108085222|XP_017037243.1|DKIK	LOC6726398|XP_002107356.1|DSIM
OG0000331	LOC108076947|XP_017025484.1|DKIK	LOC6731438|XP_002078589.2|DSIM
OG0000331	LOC108077184|XP_017025914.1|DKIK	LOC6731440|XP_016024071.1|DSIM
OG0000332	LOC108075150|XP_017022924.1|DKIK	LOC6731820|XP_016024508.1|DSIM
OG0000332	LOC108080185|XP_017030325.1|DKIK, LOC108079516|XP_017029344.1|DKIK, LOC108074710|XP_017022344.1|DKIK	LOC27207140|XP_016040116.1|DSIM
OG0000333	LOC108071648|XP_017017927.1|DKIK	LOC6737534|XP_002084369.2|DSIM
OG0000333	LOC108075191|XP_017023015.1|DKIK	LOC6736551|XP_002083421.1|DSIM
OG0000334	LOC108084521|XP_017036249.1|DKIK, LOC108074433|XP_017021959.1|DKIK	LOC27206399|XP_016039498.1|DSIM
OG0000334	LOC108076452|XP_017024817.1|DKIK	LOC6734844|XP_002081846.1|DSIM
OG0000335	LOC108072517|XP_017019177.1|DKIK	LOC6732843|XP_002079956.1|DSIM
OG0000335	LOC108072562|XP_017019233.1|DKIK	LOC6732844|XP_002079957.2|DSIM
OG0000336	LOC108072032|XP_017018504.1|DKIK	LOC6728489|XP_016035128.1|DSIM
OG0000336	LOC108072108|XP_017018619.1|DKIK	LOC6729608|XP_002104916.1|DSIM
OG0000336	LOC108072107|XP_017018617.1|DKIK	LOC6729609|XP_016036247.1|DSIM
OG0000337	LOC108083617|XP_017034976.1|DKIK	LOC6738686|XP_016032509.1|DSIM
OG0000337	LOC108071688|XP_017017990.1|DKIK	LOC27207455|XP_016037889.1|DSIM
OG0000337	LOC108077472|XP_017026280.1|DKIK	LOC6738445|XP_002085252.2|DSIM
OG0000338	LOC108079873|XP_017029873.1|DKIK	LOC6739599|XP_016029875.1|DSIM
OG0000338	LOC108085131|XP_017037124.1|DKIK	LOC6733837|XP_016026852.1|DSIM
OG0000339	LOC108078672|XP_017028094.1|DKIK	LOC27208853|XP_016032144.1|DSIM
OG0000339	LOC108078640|XP_017028057.1|DKIK	LOC27207110|XP_039148940.1|DSIM
OG0000340	LOC108078314|XP_017027601.1|DKIK	LOC6734947|XP_016028253.1|DSIM
OG0000341	LOC108083043|XP_017034161.1|DKIK, LOC108083040|XP_017034159.1|DKIK	LOC6738176|XP_016032012.1|DSIM, LOC6738179|XP_002084992.2|DSIM
OG0000341	LOC108082965|XP_017034076.1|DKIK	LOC6738185|XP_002084998.1|DSIM
OG0000341	LOC108083009|XP_017034123.1|DKIK	LOC6738183|XP_002084996.1|DSIM, LOC6738181|XP_002084994.1|DSIM
OG0000342	LOC108083351|XP_017034584.1|DKIK	LOC27206746|XP_039152925.1|DSIM
OG0000342	LOC108070776|XP_017016864.1|DKIK	LOC6736073|XP_002082974.3|DSIM
OG0000343	LOC108073419|XP_017020526.1|DKIK	LOC6728798|XP_002104133.1|DSIM
OG0000344	LOC108073061|XP_017020019.1|DKIK	LOC6734996|XP_002081978.1|DSIM
OG0000344	LOC108084949|XP_017036838.1|DKIK	LOC6730157|XP_002105448.2|DSIM
OG0000345	LOC108076701|XP_017025148.1|DKIK	LOC6733446|XP_002080503.1|DSIM
OG0000345	LOC108081793|XP_017032500.1|DKIK	LOC6734269|XP_016027321.1|DSIM
OG0000346	LOC108078285|XP_017027542.1|DKIK	LOC6734596|XP_016027721.1|DSIM
OG0000346	LOC108080433|XP_017030655.1|DKIK	LOC6735900|XP_002082810.2|DSIM, LOC6734597|XP_002081605.2|DSIM
OG0000347	LOC108083140|XP_017034311.1|DKIK	LOC6736906|XP_016030553.1|DSIM
OG0000347	LOC108074444|XP_017021971.1|DKIK	LOC6730552|XP_016023007.1|DSIM
OG0000348	LOC108077443|XP_017026251.1|DKIK	LOC6730732|XP_002077900.1|DSIM
OG0000348	LOC108077313|XP_017026090.1|DKIK	LOC6730986|XP_002078147.3|DSIM
OG0000349	LOC108072608|XP_017019320.1|DKIK	LOC6732892|XP_016025612.1|DSIM
OG0000350	LOC108073774|XP_017021030.1|DKIK	LOC6737745|XP_016031520.1|DSIM
OG0000350	LOC108073805|XP_017021068.1|DKIK	LOC6737744|XP_002084572.3|DSIM
OG0000350	LOC108084987|XP_017036900.1|DKIK	LOC6729808|XP_016036497.1|DSIM
OG0000351	LOC108072382|XP_017018971.1|DKIK	LOC6735627|XP_002082547.1|DSIM
OG0000351	LOC108072383|XP_017018974.1|DKIK	LOC6735626|XP_002082546.1|DSIM
OG0000353	LOC108085031|XP_017036967.1|DKIK	LOC27209421|XP_016035628.1|DSIM
OG0000353	LOC108075892|XP_017023995.1|DKIK	LOC6731143|XP_002078301.1|DSIM
OG0000354	LOC108074538|XP_017022115.1|DKIK	LOC6730685|XP_002077855.1|DSIM
OG0000354	LOC108074545|XP_017022128.1|DKIK	LOC6730695|XP_002077865.1|DSIM
OG0000355	LOC108076779|XP_017025271.1|DKIK	LOC6733486|XP_002080543.1|DSIM
OG0000355	LOC108070928|XP_017017068.1|DKIK	LOC6733178|XP_002080254.1|DSIM
OG0000356	LOC108079649|XP_017029531.1|DKIK	LOC6732721|XP_016025453.1|DSIM
OG0000356	LOC108079534|XP_017029359.1|DKIK	LOC6732720|XP_016025450.1|DSIM
OG0000358	LOC108084142|XP_017035676.1|DKIK	LOC6739688|XP_002076583.1|DSIM
OG0000358	LOC108084114|XP_017035633.1|DKIK	LOC6727339|XP_002102724.1|DSIM
OG0000358	LOC108072954|XP_017019870.1|DKIK	LOC6727336|XP_002102721.1|DSIM
OG0000359	LOC108082980|XP_017034091.1|DKIK, LOC108082967|XP_017034079.1|DKIK	LOC6738178|XP_002084991.2|DSIM
OG0000359	LOC108082966|XP_017034078.1|DKIK	LOC6738182|XP_002084995.1|DSIM
OG0000359	LOC108082964|XP_017034075.1|DKIK	LOC6738186|XP_002084999.1|DSIM
OG0000360	LOC108071367|XP_017017599.1|DKIK	LOC6729577|XP_002104885.2|DSIM
OG0000360	LOC108071283|XP_017017462.1|DKIK, LOC108071280|XP_017017461.1|DKIK	LOC6729579|XP_002104887.1|DSIM
OG0000360	LOC108071366|XP_017017597.1|DKIK	LOC6729578|XP_016036232.1|DSIM
OG0000360	LOC108071276|XP_017017457.1|DKIK, LOC108071278|XP_017017459.1|DKIK	LOC6729580|XP_002104888.3|DSIM
OG0000361	LOC108083664|XP_017035029.1|DKIK, LOC108072180|XP_017018728.1|DKIK, LOC108074652|XP_017022260.1|DKIK	LOC6727732|XP_002103094.1|DSIM, LOC6726963|XP_016033455.1|DSIM
OG0000361	LOC108076860|XP_017025379.1|DKIK	LOC6732148|XP_002079280.1|DSIM
OG0000362	LOC108085509|XP_017037625.1|DKIK	LOC6728210|XP_002103559.1|DSIM
OG0000362	LOC108083316|XP_017034542.1|DKIK	LOC6739157|XP_016033008.1|DSIM
OG0000363	LOC108081049|XP_017031508.1|DKIK	LOC6729631|XP_016036270.1|DSIM
OG0000363	LOC108078917|XP_017028543.1|DKIK	LOC6738429|XP_039150310.1|DSIM
OG0000364	LOC108074974|XP_017022696.1|DKIK, LOC108075035|XP_017022780.1|DKIK	LOC6736448|XP_039149552.1|DSIM
OG0000365	LOC108076827|XP_017025350.1|DKIK	LOC6735433|XP_002082373.2|DSIM
OG0000365	LOC108076900|XP_017025429.1|DKIK	LOC27208814|XP_016024571.1|DSIM
OG0000366	LOC108081463|XP_017032141.1|DKIK	LOC6725659|XP_016038886.1|DSIM
OG0000366	LOC108077678|XP_017026589.1|DKIK	LOC6729674|XP_016036336.1|DSIM
OG0000367	LOC108078846|XP_017028430.1|DKIK	LOC6737505|XP_002084341.1|DSIM
OG0000367	LOC108076616|XP_017025028.1|DKIK	LOC6735257|XP_016028599.1|DSIM
OG0000368	LOC108073834|XP_017021102.1|DKIK	LOC6737686|XP_016031449.1|DSIM
OG0000368	LOC108073870|XP_017021146.1|DKIK	LOC6737687|XP_002084519.1|DSIM
OG0000370	LOC108085493|XP_017037601.1|DKIK	LOC6737392|XP_002084230.1|DSIM
OG0000370	LOC108085497|XP_017037606.1|DKIK	LOC6738628|XP_002085430.2|DSIM
OG0000370	LOC108080061|XP_017030132.1|DKIK	LOC6735759|XP_002082672.2|DSIM
OG0000371	LOC108083770|XP_017035184.1|DKIK	LOC6740061|XP_002076942.2|DSIM
OG0000371	LOC108078060|XP_017027114.1|DKIK	LOC27208003|XP_016027000.1|DSIM, LOC6733955|XP_039147749.1|DSIM
OG0000371	LOC108085574|XP_017037703.1|DKIK	LOC6729925|XP_039150587.1|DSIM
OG0000372	LOC108071901|XP_017018321.1|DKIK	LOC27207649|XP_016030247.1|DSIM
OG0000372	LOC108074555|XP_017022142.1|DKIK, LOC108074556|XP_017022144.1|DKIK	LOC27209094|XP_016025652.1|DSIM, LOC6732963|XP_002080045.1|DSIM, LOC6732966|XP_002080048.1|DSIM, LOC27208808|XP_016025653.1|DSIM
OG0000373	LOC108082127|XP_017032918.1|DKIK	LOC6735295|XP_002082255.1|DSIM
OG0000375	LOC108078683|XP_017028118.1|DKIK, LOC108078682|XP_017028117.1|DKIK	LOC27208031|XP_016031245.1|DSIM, LOC6737463|XP_002084299.1|DSIM
OG0000375	LOC108078684|XP_017028120.1|DKIK	LOC6737462|XP_002084298.2|DSIM
OG0000376	LOC108079441|XP_017029264.1|DKIK	LOC27208950|XP_039153224.1|DSIM
OG0000377	LOC108079951|XP_017029996.1|DKIK	LOC6725746|XP_002106746.3|DSIM
OG0000377	LOC108075491|XP_017023439.1|DKIK	LOC6728062|XP_016034681.1|DSIM
OG0000378	LOC108072969|XP_017019891.1|DKIK	LOC6735000|XP_002081982.1|DSIM
OG0000378	LOC108084242|XP_017035869.1|DKIK	LOC6725326|XP_002106343.1|DSIM
OG0000379	LOC108070907|XP_017017052.1|DKIK	LOC6733422|XP_002080479.1|DSIM
OG0000379	LOC108070909|XP_017017053.1|DKIK	LOC6733421|XP_016026365.1|DSIM
OG0000379	LOC108070876|XP_017017009.1|DKIK	LOC6739303|XP_002076212.2|DSIM
OG0000380	LOC108071660|XP_017017953.1|DKIK	LOC6737010|XP_016030636.1|DSIM
OG0000381	LOC108075796|XP_017023854.1|DKIK	LOC6733506|XP_002080562.2|DSIM
OG0000381	LOC108082838|XP_017033892.1|DKIK	LOC6731581|XP_016024254.1|DSIM
OG0000382	LOC108072814|XP_017019600.1|DKIK	LOC6739139|XP_016032988.2|DSIM
OG0000383	LOC108074604|XP_017022209.1|DKIK	LOC6730701|XP_016023138.1|DSIM
OG0000383	LOC108077116|XP_017025799.1|DKIK	LOC6739243|XP_016025243.1|DSIM
OG0000384	LOC108073142|XP_017020139.1|DKIK	LOC6734012|XP_002081053.1|DSIM
OG0000384	LOC108073127|XP_017020115.1|DKIK	LOC6734010|XP_016027038.1|DSIM
OG0000385	LOC108076741|XP_017025219.1|DKIK, LOC108079242|XP_017029016.1|DKIK	LOC6725045|XP_039152238.1|DSIM
OG0000385	LOC108079241|XP_017029014.1|DKIK	LOC6725046|XP_016038020.1|DSIM
OG0000386	LOC108078654|XP_017028074.1|DKIK	LOC6736811|XP_002083667.1|DSIM
OG0000386	LOC108078647|XP_017028064.1|DKIK	LOC6736812|XP_002083668.1|DSIM
OG0000386	LOC108074383|XP_017021898.1|DKIK	LOC6730066|XP_002105359.1|DSIM
OG0000387	LOC108079572|XP_017029405.1|DKIK	LOC6730682|XP_002077852.1|DSIM, LOC6730683|XP_002077853.1|DSIM, LOC6732316|XP_002079444.1|DSIM, LOC6730684|XP_002077854.1|DSIM
OG0000388	LOC108075045|XP_017022802.1|DKIK	LOC6736454|XP_002083325.1|DSIM
OG0000388	LOC108075042|XP_017022798.1|DKIK, LOC108075043|XP_017022800.1|DKIK	LOC6736453|XP_016029998.1|DSIM
OG0000389	LOC108078911|XP_017028532.1|DKIK	LOC27208474|XP_039149129.1|DSIM
OG0000390	LOC108077010|XP_017025577.1|DKIK	LOC6731921|XP_016024593.1|DSIM
OG0000391	LOC108082331|XP_017033150.1|DKIK	LOC6735213|XP_039147928.1|DSIM
OG0000391	LOC108082354|XP_017033182.1|DKIK	LOC6735208|XP_016028486.1|DSIM
OG0000392	LOC108081362|XP_017032003.1|DKIK	LOC6731078|XP_002078236.1|DSIM
OG0000392	LOC108081453|XP_017032132.1|DKIK	LOC6731075|XP_039151124.1|DSIM
OG0000393	LOC108074822|XP_017022509.1|DKIK	LOC6732634|XP_039154463.1|DSIM
OG0000393	LOC108074771|XP_017022437.1|DKIK	LOC6732636|XP_039154477.1|DSIM
OG0000394	LOC108084456|XP_017036154.1|DKIK	LOC6740074|XP_002076955.1|DSIM
OG0000394	LOC108084459|XP_017036159.1|DKIK	LOC27207627|XP_016038878.1|DSIM
OG0000395	LOC108073819|XP_017021086.1|DKIK	LOC6737752|XP_002084580.3|DSIM
OG0000395	LOC108073772|XP_017021027.1|DKIK	LOC6737748|XP_016031522.1|DSIM
OG0000395	LOC108073830|XP_017021098.1|DKIK	LOC6737749|XP_016031524.1|DSIM
OG0000396	LOC108079665|XP_017029551.1|DKIK	LOC6731380|XP_016023999.1|DSIM, LOC6731379|XP_016023997.1|DSIM, LOC6731378|XP_016023996.1|DSIM, LOC6731381|XP_016024003.1|DSIM
OG0000397	LOC108077902|XP_017026929.1|DKIK, LOC108077903|XP_017026930.1|DKIK	LOC6739365|XP_016026660.1|DSIM
OG0000398	LOC108076214|XP_017024443.1|DKIK	LOC6740618|XP_016029130.1|DSIM
OG0000399	LOC108075654|XP_017023689.1|DKIK	LOC6729800|XP_016036486.1|DSIM
OG0000399	LOC108086118|XP_017038454.1|DKIK	LOC6735791|XP_002082704.1|DSIM
OG0000400	LOC108084262|XP_017035905.1|DKIK	LOC6725881|XP_002106877.1|DSIM
OG0000400	LOC108084455|XP_017036158.1|DKIK	LOC6732097|XP_002079229.3|DSIM
OG0000400	LOC108084288|XP_017035940.1|DKIK	LOC6725882|XP_002106878.2|DSIM
OG0000401	LOC108085230|XP_017037258.1|DKIK	LOC120285358|XP_039153636.1|DSIM, LOC6726423|XP_039153635.1|DSIM
OG0000402	LOC108083784|XP_017035199.1|DKIK	LOC6740084|XP_002076967.2|DSIM
OG0000403	LOC108073480|XP_017020623.1|DKIK	LOC6730103|XP_002105396.2|DSIM
OG0000403	LOC108076303|XP_017024563.1|DKIK	LOC6735898|XP_002082808.1|DSIM
OG0000404	LOC108085838|XP_017038084.1|DKIK	LOC6730205|XP_016036955.1|DSIM, LOC6730206|XP_039150794.1|DSIM
OG0000405	LOC108071184|XP_017017359.1|DKIK	LOC6725057|XP_016038033.1|DSIM
OG0000405	LOC108084223|XP_017035837.1|DKIK	LOC6728718|XP_002104054.1|DSIM
OG0000406	LOC108078611|XP_017028020.1|DKIK	LOC6738424|XP_002085233.1|DSIM
OG0000406	LOC108082334|XP_017033153.1|DKIK	LOC6733963|XP_016027004.1|DSIM
OG0000407	LOC108078765|XP_017028292.1|DKIK	LOC6737378|XP_002084216.2|DSIM
OG0000407	LOC108078763|XP_017028290.1|DKIK	LOC27209011|XP_016031120.1|DSIM
OG0000408	LOC108073184|XP_017020182.1|DKIK	LOC6728258|XP_002103607.1|DSIM
OG0000408	LOC108073620|XP_017020808.1|DKIK	LOC6731091|XP_016023624.1|DSIM
OG0000409	LOC108072887|XP_017019697.1|DKIK	LOC6734543|XP_016027660.1|DSIM
OG0000409	LOC108078205|XP_017027378.1|DKIK	LOC6733661|XP_016026622.1|DSIM
OG0000410	LOC108085359|XP_017037418.1|DKIK	LOC6732624|XP_002079743.1|DSIM
OG0000410	LOC108085330|XP_017037375.1|DKIK	LOC6732625|XP_016025330.1|DSIM
