Orthogroup	DKIK.longest_only	DSUB.longest_only
OG0001600	LOC108085254|XP_017037290.1|DKIK	LOC117900751|XP_034667123.1|DSUB
OG0001601	LOC108082234|XP_017033061.1|DKIK	LOC117901741|XP_034668519.1|DSUB
OG0001602	LOC108082251|XP_017033083.1|DKIK	LOC117901073|XP_034667576.1|DSUB
OG0001603	LOC108077291|XP_017026059.1|DKIK	LOC117902196|XP_034669288.1|DSUB
OG0001604	LOC108073533|XP_017020703.1|DKIK, LOC108080402|XP_017030619.1|DKIK	LOC117903868|XP_034672249.1|DSUB
OG0001605	LOC108079410|XP_017029226.1|DKIK, LOC108070917|XP_017017065.1|DKIK	LOC117891307|XP_034652605.1|DSUB
OG0001606	LOC108081307|XP_017031889.1|DKIK	LOC117891530|XP_034652922.1|DSUB
OG0001607	LOC108077410|XP_017026199.1|DKIK	LOC117901398|XP_034668022.1|DSUB
OG0001608	LOC108081533|XP_017032240.1|DKIK	LOC117902028|XP_034668978.1|DSUB
OG0001609	LOC108077978|XP_017027009.1|DKIK	LOC117891618|XP_034653045.1|DSUB
OG0001610	LOC108072496|XP_017019151.1|DKIK	LOC117901200|XP_034667745.1|DSUB
OG0001611	LOC108082173|XP_017032967.1|DKIK	LOC117900150|XP_034666276.1|DSUB
OG0001612	LOC108079576|XP_017029409.1|DKIK	LOC117902815|XP_034670331.1|DSUB
OG0001613	LOC108077187|XP_017025920.1|DKIK	LOC117900847|XP_034667255.1|DSUB
OG0001614	LOC108078307|XP_017027582.1|DKIK	LOC117891108|XP_034652189.1|DSUB
OG0001615	LOC108081465|XP_017032147.1|DKIK	LOC117902754|XP_034670234.1|DSUB
OG0001616	LOC108082235|XP_017033062.1|DKIK	LOC117900948|XP_034667411.1|DSUB
OG0001617	LOC108082801|XP_017033845.1|DKIK	LOC117902314|XP_034669490.1|DSUB
OG0001618	LOC108076986|XP_017025534.1|DKIK	LOC117901841|XP_034668673.1|DSUB
OG0001619	LOC108082886|XP_017033957.1|DKIK	LOC117901169|XP_034667713.1|DSUB
OG0001620	LOC108078403|XP_017027749.1|DKIK	LOC117890962|XP_034651992.1|DSUB
OG0001621	LOC108078058|XP_017027110.1|DKIK	LOC117890062|XP_034650591.1|DSUB
OG0001622	LOC108076867|XP_017025389.1|DKIK	LOC117897015|XP_034661482.1|DSUB
OG0001623	LOC108074306|XP_017021789.1|DKIK	LOC117901404|XP_034668029.1|DSUB
OG0001624	LOC108082778|XP_017033800.1|DKIK	LOC117899983|XP_034666039.1|DSUB
OG0001625	LOC108081529|XP_017032236.1|DKIK	LOC117900091|XP_034666193.1|DSUB
OG0001626	LOC108077105|XP_017025788.1|DKIK	LOC117902819|XP_034670336.1|DSUB
OG0001627	LOC108084174|XP_017035751.1|DKIK	LOC117896523|XP_034660783.1|DSUB
OG0001628	LOC108071990|XP_017018453.1|DKIK	LOC117896031|XP_034659930.1|DSUB
OG0001629	LOC108084745|XP_017036545.1|DKIK	LOC117897148|XP_034661708.1|DSUB
OG0001630	LOC108084607|XP_017036379.1|DKIK	LOC117896774|XP_034661142.1|DSUB
OG0001631	LOC108080818|XP_017031210.1|DKIK	LOC117897444|XP_034662177.1|DSUB
OG0001632	LOC108077012|XP_017025580.1|DKIK	LOC117900039|XP_034666119.1|DSUB
OG0001633	LOC108072113|XP_017018623.1|DKIK	LOC117899576|XP_034665580.1|DSUB
OG0001634	LOC108082607|XP_017033579.1|DKIK	LOC117899637|XP_034665686.1|DSUB
OG0001635	LOC108077864|XP_017026886.1|DKIK	LOC117897651|XP_034662519.1|DSUB
OG0001636	LOC108080786|XP_017031142.1|DKIK	LOC117897008|XP_034661465.1|DSUB
OG0001637	LOC108073405|XP_017020491.1|DKIK	LOC117897633|XP_034662497.1|DSUB
OG0001638	LOC108083401|XP_017034640.1|DKIK, LOC108081971|XP_017032694.1|DKIK	LOC117903513|XP_034671510.1|DSUB
OG0001639	LOC108085273|XP_017037316.1|DKIK, LOC108071377|XP_017017602.1|DKIK, LOC108070621|XP_017016675.1|DKIK	LOC117892560|XP_034654770.1|DSUB
OG0001640	LOC108081175|XP_017031720.1|DKIK	LOC117897401|XP_034662110.1|DSUB
OG0001641	LOC108084128|XP_017035655.1|DKIK	LOC117897129|XP_034661674.1|DSUB
OG0001642	LOC108083877|XP_017035355.1|DKIK, LOC108075077|XP_017022848.1|DKIK	LOC117896163|XP_034660133.1|DSUB, LOC117897322|XP_034661984.1|DSUB
OG0001643	LOC108079671|XP_017029558.1|DKIK	LOC117901479|XP_034668139.1|DSUB
OG0001644	LOC108075331|XP_017023231.1|DKIK	LOC117894983|XP_034658218.1|DSUB
OG0001645	LOC108085134|XP_017037134.1|DKIK	LOC117891688|XP_034653165.1|DSUB
OG0001646	LOC108076417|XP_017024746.1|DKIK	LOC117890082|XP_034650631.1|DSUB
OG0001647	LOC108081318|XP_017031897.1|DKIK	LOC117892061|XP_034653885.1|DSUB
OG0001648	LOC108075147|XP_017022917.1|DKIK	LOC117895580|XP_034659196.1|DSUB
OG0001649	LOC108074737|XP_017022395.1|DKIK	LOC117890745|XP_034651691.1|DSUB
OG0001650	LOC108082566|XP_017033507.1|DKIK	LOC117892257|XP_034654259.1|DSUB
OG0001651	LOC108076425|XP_017024759.1|DKIK	LOC117892438|XP_034654569.1|DSUB
OG0001652	LOC108080667|XP_017030988.1|DKIK	LOC117893597|XP_034656162.1|DSUB
OG0001653	LOC108070433|XP_017016391.1|DKIK	LOC117893310|XP_034655789.1|DSUB
OG0001654	LOC108078195|XP_017027359.1|DKIK	LOC117891872|XP_034653529.1|DSUB
OG0001655	LOC108078090|XP_017027171.1|DKIK	LOC117891381|XP_034652711.1|DSUB
OG0001656	LOC108075776|XP_017023824.1|DKIK	LOC117901166|XP_034667709.1|DSUB
OG0001657	LOC108083095|XP_017034236.1|DKIK	LOC117897180|XP_034661770.1|DSUB, LOC117895557|XP_034659157.1|DSUB
OG0001658	LOC108073806|XP_017021069.1|DKIK	LOC117894841|XP_034657982.1|DSUB
OG0001659	LOC108084785|XP_017036607.1|DKIK	LOC117894325|XP_034657199.1|DSUB
OG0001660	LOC108079752|XP_017029657.1|DKIK	LOC117895575|XP_034659187.1|DSUB
OG0001661	LOC108071423|XP_017017662.1|DKIK	LOC117896577|XP_034660874.1|DSUB
OG0001662	LOC108072757|XP_017019518.1|DKIK	LOC117893580|XP_034656144.1|DSUB
OG0001664	LOC108076623|XP_017025038.1|DKIK, LOC108080415|XP_017030636.1|DKIK	LOC117890306|XP_034650976.1|DSUB
OG0001666	LOC108082196|XP_017033007.1|DKIK	LOC117901219|XP_034667779.1|DSUB
OG0001667	LOC108072912|XP_017019726.1|DKIK	LOC117890073|XP_034650609.1|DSUB
OG0001668	LOC108071571|XP_017017841.1|DKIK, LOC108071601|XP_017017871.1|DKIK	LOC117894576|XP_034657608.1|DSUB
OG0001669	LOC108073294|XP_017020338.1|DKIK	LOC117894192|XP_034656999.1|DSUB
OG0001670	LOC108079361|XP_017029158.1|DKIK, LOC108085111|XP_017037077.1|DKIK	LOC117891458|XP_034652832.1|DSUB
OG0001672	LOC108076589|XP_017024989.1|DKIK, LOC108076588|XP_017024988.1|DKIK	LOC117890198|XP_034650796.1|DSUB
OG0001673	LOC108072323|XP_017018887.1|DKIK, LOC108072321|XP_017018885.1|DKIK	LOC117889993|XP_034650468.1|DSUB
OG0001674	LOC108075590|XP_017023600.1|DKIK, LOC108079381|XP_017029191.1|DKIK	LOC117897490|XP_034662272.1|DSUB
OG0001675	LOC108077884|XP_017026909.1|DKIK, LOC108077883|XP_017026908.1|DKIK	LOC117897805|XP_034662745.1|DSUB
OG0001676	LOC108076562|XP_017024962.1|DKIK	LOC117889833|XP_034650205.1|DSUB
OG0001678	LOC108083457|XP_017034716.1|DKIK	LOC117889621|XP_034649960.1|DSUB
OG0001679	LOC108074936|XP_017022656.1|DKIK	LOC117889641|XP_034649994.1|DSUB
OG0001680	LOC108083502|XP_017034800.1|DKIK	LOC117903607|XP_034671753.1|DSUB
OG0001681	LOC108080175|XP_017030311.1|DKIK	LOC117899543|XP_034665517.1|DSUB
OG0001682	LOC108075410|XP_017023323.1|DKIK	LOC117901328|XP_034667928.1|DSUB, LOC117893856|XP_034656514.1|DSUB
OG0001683	LOC108074825|XP_017022512.1|DKIK	LOC117902293|XP_034669463.1|DSUB
OG0001684	LOC108082652|XP_017033629.1|DKIK	LOC117902952|XP_034670465.1|DSUB
OG0001685	LOC108072626|XP_017019346.1|DKIK	LOC117902060|XP_034669023.1|DSUB
OG0001686	LOC108082938|XP_017034034.1|DKIK, LOC108073600|XP_017020780.1|DKIK	LOC117897905|XP_034662877.1|DSUB
OG0001687	LOC108082908|XP_017033980.1|DKIK	LOC117891813|XP_034653404.1|DSUB
OG0001688	LOC108084445|XP_017036142.1|DKIK	LOC117891891|XP_034653585.1|DSUB
OG0001689	LOC108079329|XP_017029119.1|DKIK	LOC117903276|XP_034671069.1|DSUB
OG0001690	LOC108084409|XP_017036097.1|DKIK	LOC117895521|XP_034659117.1|DSUB
OG0001691	LOC108079574|XP_017029407.1|DKIK	LOC117900525|XP_034666814.1|DSUB
OG0001692	LOC108085670|XP_017037850.1|DKIK	LOC117899532|XP_034665492.1|DSUB
OG0001693	LOC108083477|XP_017034756.1|DKIK	LOC117895007|XP_034658249.1|DSUB
OG0001694	LOC108083926|XP_017035413.1|DKIK	LOC117896266|XP_034660348.1|DSUB
OG0001695	LOC108081270|XP_017031856.1|DKIK	LOC117902281|XP_034669444.1|DSUB
OG0001696	LOC108085883|XP_017038135.1|DKIK	LOC117899424|XP_034665310.1|DSUB
OG0001697	LOC108073330|XP_017020381.1|DKIK	LOC117898624|XP_034664071.1|DSUB
OG0001698	LOC108074165|XP_017021567.1|DKIK	LOC117903191|XP_034670942.1|DSUB
OG0001699	LOC108077601|XP_017026484.1|DKIK	LOC117898337|XP_034663552.1|DSUB
OG0001700	LOC108073178|XP_017020173.1|DKIK	LOC117898138|XP_034663224.1|DSUB
OG0001701	LOC108070733|XP_017016818.1|DKIK	LOC117896173|XP_034660145.1|DSUB
OG0001702	LOC108082020|XP_017032775.1|DKIK	LOC117901998|XP_034668903.1|DSUB
OG0001703	LOC108073270|XP_017020317.1|DKIK	LOC117898053|XP_034663105.1|DSUB
OG0001704	LOC108073271|XP_017020318.1|DKIK	LOC117896571|XP_034660862.1|DSUB
OG0001705	LOC108073467|XP_017020596.1|DKIK	LOC117897467|XP_034662207.1|DSUB
OG0001706	LOC108070635|XP_017016694.1|DKIK, LOC108072414|XP_017019011.1|DKIK	LOC117902107|XP_034669106.1|DSUB
OG0001707	LOC108071285|XP_017017465.1|DKIK	LOC117897850|XP_034662809.1|DSUB
OG0001708	LOC108084267|XP_017035912.1|DKIK	LOC117896790|XP_034661178.1|DSUB
OG0001709	LOC108079900|XP_017029920.1|DKIK	LOC117894285|XP_034657134.1|DSUB
OG0001710	LOC108073543|XP_017020715.1|DKIK	LOC117899699|XP_034665797.1|DSUB
OG0001711	LOC108084179|XP_017035759.1|DKIK	LOC117896310|XP_034660425.1|DSUB
OG0001712	LOC108084572|XP_017036328.1|DKIK	LOC117897542|XP_034662359.1|DSUB
OG0001713	LOC108070719|XP_017016801.1|DKIK	LOC117899583|XP_034665590.1|DSUB
OG0001714	LOC108080783|XP_017031138.1|DKIK	LOC117899714|XP_034665820.1|DSUB
OG0001715	LOC108077123|XP_017025818.1|DKIK	LOC117898307|XP_034663477.1|DSUB
OG0001716	LOC108083907|XP_017035392.1|DKIK	LOC117896220|XP_034660249.1|DSUB
OG0001717	LOC108077739|XP_017026691.1|DKIK	LOC117898609|XP_034664050.1|DSUB
OG0001718	LOC108083703|XP_017035088.1|DKIK, LOC108083628|XP_017034987.1|DKIK	LOC117896497|XP_034660729.1|DSUB
OG0001719	LOC108071293|XP_017017479.1|DKIK	LOC117897852|XP_034662813.1|DSUB
OG0001720	LOC108071395|XP_017017627.1|DKIK	LOC117896038|XP_034659938.1|DSUB
OG0001721	LOC108084922|XP_017036807.1|DKIK	LOC117899569|XP_034665573.1|DSUB
OG0001722	LOC108078783|XP_017028323.1|DKIK	LOC117895185|XP_034658555.1|DSUB
OG0001723	LOC108083503|XP_017034804.1|DKIK	LOC117890227|XP_034650856.1|DSUB
OG0001724	LOC108074686|XP_017022294.1|DKIK	LOC117891687|XP_034653157.1|DSUB
OG0001725	LOC108073087|XP_017020048.1|DKIK	LOC117891670|XP_034653130.1|DSUB
OG0001726	LOC108080474|XP_017030708.1|DKIK	LOC117893624|XP_034656195.1|DSUB
OG0001727	LOC108084071|XP_017035578.1|DKIK	LOC117896307|XP_034660421.1|DSUB
OG0001728	LOC108082574|XP_017033520.1|DKIK	LOC117891650|XP_034653090.1|DSUB
OG0001729	LOC108072312|XP_017018873.1|DKIK	LOC117891659|XP_034653105.1|DSUB
OG0001730	LOC108082187|XP_017032995.1|DKIK	LOC117900752|XP_034667125.1|DSUB
OG0001731	LOC108081008|XP_017031432.1|DKIK	LOC117891096|XP_034652170.1|DSUB
OG0001732	LOC108082893|XP_017033968.1|DKIK	LOC117901736|XP_034668510.1|DSUB
OG0001733	LOC108082340|XP_017033162.1|DKIK	LOC117892183|XP_034654161.1|DSUB
OG0001734	LOC108078401|XP_017027747.1|DKIK	LOC117891240|XP_034652477.1|DSUB
OG0001735	LOC108078819|XP_017028392.1|DKIK	LOC117895799|XP_034659610.1|DSUB
OG0001736	LOC108082623|XP_017033592.1|DKIK, LOC108082622|XP_017033591.1|DKIK	LOC117892113|XP_034654019.1|DSUB
OG0001737	LOC108076389|XP_017024712.1|DKIK	LOC117891221|XP_034652457.1|DSUB
OG0001738	LOC108077560|XP_017026441.1|DKIK	LOC117894606|XP_034657648.1|DSUB
OG0001739	LOC108072432|XP_017019046.1|DKIK	LOC117890680|XP_034651555.1|DSUB
OG0001740	LOC108074205|XP_017021633.1|DKIK	LOC117891621|XP_034653048.1|DSUB
OG0001741	LOC108084964|XP_017036869.1|DKIK	LOC117899653|XP_034665724.1|DSUB
OG0001742	LOC108085149|XP_017037161.1|DKIK	LOC117890131|XP_034650709.1|DSUB, LOC117890132|XP_034650710.1|DSUB
OG0001743	LOC108079889|XP_017029901.1|DKIK	LOC117893557|XP_034656110.1|DSUB
OG0001744	LOC108076387|XP_017024702.1|DKIK	LOC117889742|XP_034650056.1|DSUB
OG0001745	LOC108076523|XP_017024922.1|DKIK	LOC117892426|XP_034654551.1|DSUB
OG0001746	LOC108071921|XP_017018370.1|DKIK	LOC117894423|XP_034657357.1|DSUB
OG0001747	LOC108072913|XP_017019727.1|DKIK	LOC117890076|XP_034650610.1|DSUB
OG0001748	LOC108078963|XP_017028611.1|DKIK	LOC117895669|XP_034659381.1|DSUB
OG0001749	LOC108076458|XP_017024828.1|DKIK	LOC117892211|XP_034654202.1|DSUB
OG0001750	LOC108076456|XP_017024824.1|DKIK	LOC117892206|XP_034654195.1|DSUB
OG0001751	LOC108077527|XP_017026380.1|DKIK	LOC117893996|XP_034656699.1|DSUB
OG0001752	LOC108084388|XP_017036070.1|DKIK	LOC117895535|XP_034659133.1|DSUB
OG0001753	LOC108079896|XP_017029912.1|DKIK	LOC117893684|XP_034656264.1|DSUB
OG0001754	LOC108078433|XP_017027803.1|DKIK	LOC117889901|XP_034650307.1|DSUB
OG0001755	LOC108079770|XP_017029685.1|DKIK	LOC117894184|XP_034656988.1|DSUB
OG0001756	LOC108078262|XP_017027490.1|DKIK	LOC117891537|XP_034652939.1|DSUB
OG0001757	LOC108074474|XP_017022034.1|DKIK	LOC117891011|XP_034652060.1|DSUB
OG0001758	LOC108084781|XP_017036590.1|DKIK	LOC117895768|XP_034659533.1|DSUB
OG0001759	LOC108074721|XP_017022353.1|DKIK	LOC117890765|XP_034651722.1|DSUB
OG0001760	LOC108074021|XP_017021382.1|DKIK, LOC108079454|XP_017029281.1|DKIK, LOC108077969|XP_017027000.1|DKIK	LOC117891361|XP_034652688.1|DSUB
OG0001761	LOC108082578|XP_017033523.1|DKIK	LOC117892178|XP_034654150.1|DSUB
OG0001762	LOC108075785|XP_017023833.1|DKIK	LOC117902728|XP_034670191.1|DSUB
OG0001763	LOC108075952|XP_017024086.1|DKIK	LOC117902566|XP_034669900.1|DSUB
OG0001764	LOC108070651|XP_017016708.1|DKIK	LOC117897455|XP_034662192.1|DSUB
OG0001765	LOC108078281|XP_017027532.1|DKIK	LOC117892288|XP_034654299.1|DSUB
OG0001766	LOC108074838|XP_017022535.1|DKIK	LOC117900266|XP_034666466.1|DSUB
OG0001767	LOC108085337|XP_017037383.1|DKIK	LOC117900609|XP_034666915.1|DSUB, LOC117901185|XP_034667730.1|DSUB
OG0001768	LOC108086140|XP_017038485.1|DKIK	LOC117902484|XP_034669786.1|DSUB
OG0001769	LOC108074323|XP_017021816.1|DKIK	LOC117901087|XP_034667603.1|DSUB
OG0001770	LOC108077189|XP_017025922.1|DKIK	LOC117899985|XP_034666044.1|DSUB
OG0001771	LOC108079687|XP_017029582.1|DKIK	LOC117902713|XP_034670166.1|DSUB
OG0001772	LOC108077220|XP_017025965.1|DKIK	LOC117902463|XP_034669757.1|DSUB
OG0001773	LOC108082059|XP_017032826.1|DKIK	LOC117901992|XP_034668895.1|DSUB
OG0001774	LOC108074744|XP_017022406.1|DKIK	LOC117891437|XP_034652801.1|DSUB
OG0001775	LOC108080298|XP_017030460.1|DKIK	LOC117894004|XP_034656722.1|DSUB
OG0001776	LOC108082809|XP_017033857.1|DKIK	LOC117900734|XP_034667100.1|DSUB
OG0001777	LOC108072859|XP_017019664.1|DKIK	LOC117901125|XP_034667655.1|DSUB
OG0001778	LOC108072554|XP_017019219.1|DKIK	LOC117902058|XP_034669021.1|DSUB
OG0001779	LOC108081958|XP_017032682.1|DKIK	LOC117900601|XP_034666904.1|DSUB
OG0001780	LOC108070938|XP_017017081.1|DKIK	LOC117892514|XP_034654688.1|DSUB
OG0001781	LOC108072622|XP_017019337.1|DKIK	LOC117901199|XP_034667742.1|DSUB
OG0001782	LOC108086222|XP_017038581.1|DKIK	LOC117900207|XP_034666373.1|DSUB
OG0001783	LOC108076342|XP_017024621.1|DKIK	LOC117902122|XP_034669137.1|DSUB
OG0001784	LOC108081397|XP_017032046.1|DKIK	LOC117900170|XP_034666306.1|DSUB
OG0001785	LOC108078101|XP_017027191.1|DKIK	LOC117891113|XP_034652207.1|DSUB
OG0001786	LOC108072855|XP_017019658.1|DKIK	LOC117900476|XP_034666749.1|DSUB
OG0001787	LOC108072853|XP_017019657.1|DKIK	LOC117900425|XP_034666680.1|DSUB
OG0001788	LOC108079843|XP_017029842.1|DKIK	LOC117891498|XP_034652877.1|DSUB
OG0001789	LOC108072366|XP_017018949.1|DKIK	LOC117890090|XP_034650641.1|DSUB
OG0001790	LOC108072828|XP_017019608.1|DKIK	LOC117901611|XP_034668321.1|DSUB
OG0001791	LOC108073101|XP_017020080.1|DKIK	LOC117892276|XP_034654287.1|DSUB
OG0001792	LOC108079641|XP_017029517.1|DKIK	LOC117901206|XP_034667751.1|DSUB
OG0001793	LOC108074730|XP_017022376.1|DKIK	LOC117892145|XP_034654076.1|DSUB
OG0001794	LOC108072555|XP_017019220.1|DKIK	LOC117902057|XP_034669020.1|DSUB
OG0001795	LOC108072522|XP_017019182.1|DKIK	LOC117901874|XP_034668722.1|DSUB
OG0001796	LOC108076687|XP_017025131.1|DKIK	LOC117893845|XP_034656505.1|DSUB
OG0001797	LOC108072469|XP_017019115.1|DKIK	LOC117902992|XP_034670599.1|DSUB
OG0001798	LOC108074671|XP_017022279.1|DKIK	LOC117890798|XP_034651765.1|DSUB
OG0001799	LOC108074135|XP_017021523.1|DKIK	LOC117895794|XP_034659593.1|DSUB
OG0001800	LOC108072866|XP_017019672.1|DKIK	LOC117900297|XP_034666500.1|DSUB
OG0001801	LOC108078856|XP_017028449.1|DKIK	LOC117894317|XP_034657179.1|DSUB
OG0001802	LOC108085465|XP_017037571.1|DKIK	LOC117897197|XP_034661791.1|DSUB
OG0001803	LOC108084125|XP_017035652.1|DKIK	LOC117896991|XP_034661439.1|DSUB, LOC117896797|XP_034661186.1|DSUB
OG0001804	LOC108075524|XP_017023508.1|DKIK	LOC117898217|XP_034663336.1|DSUB
OG0001805	LOC108071964|XP_017018429.1|DKIK	LOC117894620|XP_034657676.1|DSUB
OG0001806	LOC108073239|XP_017020280.1|DKIK	LOC117896836|XP_034661242.1|DSUB
OG0001807	LOC108084233|XP_017035846.1|DKIK	LOC117896387|XP_034660583.1|DSUB
OG0001808	LOC108085690|XP_017037886.1|DKIK	LOC117899422|XP_034665303.1|DSUB
OG0001809	LOC108080770|XP_017031121.1|DKIK	LOC117897776|XP_034662712.1|DSUB
OG0001810	LOC108071255|XP_017017431.1|DKIK	LOC117898187|XP_034663294.1|DSUB
OG0001811	LOC108076828|XP_017025351.1|DKIK	LOC117891331|XP_034652641.1|DSUB
OG0001812	LOC108079394|XP_017029206.1|DKIK	LOC117901271|XP_034667860.1|DSUB
OG0001813	LOC108084360|XP_017036014.1|DKIK	LOC117896350|XP_034660513.1|DSUB
OG0001814	LOC108081141|XP_017031665.1|DKIK	LOC117898951|XP_034664566.1|DSUB
OG0001815	LOC108084381|XP_017036062.1|DKIK	LOC117899630|XP_034665677.1|DSUB
OG0001816	LOC108080860|XP_017031253.1|DKIK	LOC117892673|XP_034654960.1|DSUB
OG0001817	LOC108078520|XP_017027915.1|DKIK	LOC117892674|XP_034654961.1|DSUB
OG0001818	LOC108084491|XP_017036217.1|DKIK	LOC117903508|XP_034671482.1|DSUB
OG0001819	LOC108085164|XP_017037188.1|DKIK	LOC117890011|XP_034650501.1|DSUB
OG0001820	LOC108079418|XP_017029234.1|DKIK	LOC117901671|XP_034668402.1|DSUB
OG0001821	LOC108076527|XP_017024928.1|DKIK	LOC117892050|XP_034653869.1|DSUB
OG0001822	LOC108076253|XP_017024492.1|DKIK	LOC117890767|XP_034651725.1|DSUB
OG0001823	LOC108083146|XP_017034317.1|DKIK	LOC117895529|XP_034659126.1|DSUB
OG0001824	LOC108072623|XP_017019341.1|DKIK	LOC117901929|XP_034668789.1|DSUB
OG0001825	LOC108082088|XP_017032873.1|DKIK, LOC108076685|XP_017025122.1|DKIK	LOC117891815|XP_034653418.1|DSUB
OG0001826	LOC108078548|XP_017027953.1|DKIK	LOC117890007|XP_034650495.1|DSUB
OG0001827	LOC108076265|XP_017024502.1|DKIK	LOC117892122|XP_034654045.1|DSUB
OG0001828	LOC108083831|XP_017035292.1|DKIK	LOC117899319|XP_034665145.1|DSUB
OG0001829	LOC108082333|XP_017033152.1|DKIK	LOC117891309|XP_034652610.1|DSUB
OG0001830	LOC108086141|XP_017038486.1|DKIK	LOC117890381|XP_034651072.1|DSUB
OG0001831	LOC108080601|XP_017030909.1|DKIK	LOC117894885|XP_034658057.1|DSUB
OG0001832	LOC108071202|XP_017017372.1|DKIK	LOC117900284|XP_034666490.1|DSUB
OG0001833	LOC108071991|XP_017018454.1|DKIK	LOC117891257|XP_034652518.1|DSUB
OG0001834	LOC108075532|XP_017023518.1|DKIK	LOC117899185|XP_034664937.1|DSUB
OG0001838	LOC108070809|XP_017016899.1|DKIK, LOC108083769|XP_017035183.1|DKIK, LOC108070910|XP_017017054.1|DKIK, LOC108070745|XP_017016830.1|DKIK	LOC117891127|XP_034652222.1|DSUB
OG0001839	LOC108076649|XP_017025070.1|DKIK	LOC117890231|XP_034650860.1|DSUB
OG0001840	LOC108076988|XP_017025536.1|DKIK, LOC108076946|XP_017025483.1|DKIK	LOC117901632|XP_034668353.1|DSUB
OG0001841	LOC108071485|XP_017017732.1|DKIK, LOC108071483|XP_017017731.1|DKIK	LOC117894195|XP_034657002.1|DSUB
OG0001842	LOC108075052|XP_017022819.1|DKIK, LOC108075051|XP_017022818.1|DKIK	LOC117895589|XP_034659229.1|DSUB
OG0001843	LOC108083256|XP_017034452.1|DKIK	LOC117894263|XP_034657108.1|DSUB
OG0001844	LOC108072686|XP_017019413.1|DKIK	LOC117893929|XP_034656602.1|DSUB
OG0001845	LOC108072250|XP_017018800.1|DKIK	LOC117890229|XP_034650858.1|DSUB
OG0001846	LOC108075456|XP_017023398.1|DKIK, LOC108075464|XP_017023408.1|DKIK	LOC117896672|XP_034661010.1|DSUB
OG0001847	LOC108073786|XP_017021042.1|DKIK, LOC108073883|XP_017021157.1|DKIK	LOC117895532|XP_034659130.1|DSUB, LOC117895533|XP_034659131.1|DSUB, LOC117895534|XP_034659132.1|DSUB
OG0001848	LOC108075353|XP_017023250.1|DKIK	LOC117896316|XP_034660438.1|DSUB
OG0001849	LOC108084578|XP_017036341.1|DKIK	LOC117899030|XP_034664680.1|DSUB
OG0001850	LOC108084518|XP_017036241.1|DKIK	LOC117902978|XP_034670536.1|DSUB
OG0001851	LOC108082645|XP_017033607.1|DKIK	LOC117902914|XP_034670374.1|DSUB
OG0001852	LOC108078668|XP_017028092.1|DKIK	LOC117894012|XP_034656728.1|DSUB
OG0001853	LOC108085576|XP_017037704.1|DKIK	LOC117896467|XP_034660691.1|DSUB
OG0001854	LOC108085067|XP_017037022.1|DKIK	LOC117903633|XP_034671797.1|DSUB
OG0001855	LOC108076147|XP_017024363.1|DKIK	LOC117892107|XP_034654008.1|DSUB
OG0001856	LOC108083789|XP_017035203.1|DKIK	LOC117903167|XP_034670903.1|DSUB
OG0001857	LOC108080163|XP_017030295.1|DKIK	LOC117903887|XP_034672280.1|DSUB
OG0001858	LOC108082959|XP_017034065.1|DKIK	LOC117903832|XP_034672174.1|DSUB
OG0001859	LOC108084640|XP_017036420.1|DKIK	LOC117900987|XP_034667478.1|DSUB
OG0001860	LOC108080685|XP_017031007.1|DKIK	LOC117894414|XP_034657315.1|DSUB
OG0001861	LOC108073434|XP_017020585.1|DKIK	LOC117896120|XP_034660066.1|DSUB
OG0001862	LOC108074190|XP_017021621.1|DKIK	LOC117903476|XP_034671422.1|DSUB
OG0001863	LOC108080124|XP_017030244.1|DKIK	LOC117903757|XP_034672058.1|DSUB
OG0001864	LOC108075489|XP_017023433.1|DKIK	LOC117896534|XP_034660804.1|DSUB
OG0001865	LOC108076631|XP_017025050.1|DKIK	LOC117896088|XP_034660021.1|DSUB
OG0001866	LOC108081235|XP_017031806.1|DKIK	LOC117899544|XP_034665513.1|DSUB
OG0001867	LOC108071914|XP_017018350.1|DKIK	LOC117894240|XP_034657052.1|DSUB
OG0001868	LOC108073623|XP_017020812.1|DKIK	LOC117901979|XP_034668877.1|DSUB
OG0001869	LOC108071259|XP_017017434.1|DKIK	LOC117897866|XP_034662830.1|DSUB
OG0001870	LOC108084466|XP_017036166.1|DKIK	LOC117901331|XP_034667934.1|DSUB
OG0001871	LOC108080299|XP_017030461.1|DKIK	LOC117894097|XP_034656865.1|DSUB
OG0001872	LOC108073744|XP_017020996.1|DKIK	LOC117897151|XP_034661714.1|DSUB
OG0001873	LOC108073462|XP_017020587.1|DKIK	LOC117899457|XP_034665359.1|DSUB
OG0001874	LOC108073414|XP_017020508.1|DKIK	LOC117899763|XP_034665911.1|DSUB
OG0001875	LOC108073674|XP_017020889.1|DKIK	LOC117899728|XP_034665863.1|DSUB
OG0001876	LOC108084514|XP_017036239.1|DKIK	LOC117903031|XP_034670655.1|DSUB
OG0001877	LOC108078988|XP_017028652.1|DKIK	LOC117895602|XP_034659664.1|DSUB, LOC117896339|XP_034660898.1|DSUB, LOC117898690|XP_034664599.1|DSUB
OG0001878	LOC108074103|XP_017021490.1|DKIK	LOC117899117|XP_034664797.1|DSUB
OG0001879	LOC108073545|XP_017020717.1|DKIK	LOC117898617|XP_034664062.1|DSUB
OG0001880	LOC108084625|XP_017036402.1|DKIK	LOC117897570|XP_034662404.1|DSUB
