Orthogroup	BCOP.longest_only	DMEL.longest_only
OG0000714	LOC119071230|XP_037031942.1|BCOP	TTLL1A|NP_573197.2|DMEL, TTLL1B|NP_729025.1|DMEL
OG0000716	LOC119082038|XP_037047261.1|BCOP	Prosbeta2R1|NP_572267.1|DMEL, Prosbeta2|NP_524076.2|DMEL
OG0000717	LOC119066304|XP_037024582.1|BCOP, LOC119071962|XP_037032988.1|BCOP, LOC119075911|XP_037038390.1|BCOP, LOC119071961|XP_037032987.1|BCOP, LOC119075675|XP_037038088.1|BCOP, LOC119080157|XP_037044276.1|BCOP, LOC119073186|XP_037034388.1|BCOP	CG14455|NP_649402.2|DMEL
OG0000718	LOC119079854|XP_037043819.1|BCOP	CG11155|NP_726649.3|DMEL, Ekar|NP_001036250.1|DMEL
OG0000719	LOC119066568|XP_037025011.1|BCOP, LOC119078939|XP_037042584.1|BCOP	CG6749|NP_648354.1|DMEL, CG32055|NP_729599.1|DMEL
OG0000724	LOC119067821|XP_037026879.1|BCOP	Rpt6|NP_608447.1|DMEL, Rpt6R|NP_651811.1|DMEL
OG0000726	LOC119077102|XP_037040156.1|BCOP	Gyc89Db|NP_650551.1|DMEL, Gyc89Da|NP_001036718.1|DMEL
OG0000727	LOC119068219|XP_037027607.1|BCOP	CG5316|NP_650805.1|DMEL
OG0000728	LOC119069282|XP_037029239.1|BCOP	CG45050|NP_001262407.1|DMEL
OG0000729	LOC119067929|XP_037027138.1|BCOP, LOC119077431|XP_037040541.1|BCOP	CG42814|NP_001189301.1|DMEL, CG42813|NP_733202.2|DMEL
OG0000730	LOC119081281|XP_037045937.1|BCOP	CG34015|NP_001033848.1|DMEL, CG15362|NP_608634.1|DMEL
OG0000731	LOC119071760|XP_037032699.1|BCOP	CG11353|NP_647915.1|DMEL, CG30471|NP_001261001.1|DMEL
OG0000732	LOC119081475|XP_037046368.1|BCOP	sina|NP_476725.1|DMEL, sinah|NP_648927.1|DMEL
OG0000733	LOC119081060|XP_037045670.1|BCOP	Cyt-c1L|NP_651683.1|DMEL, Cyt-c1|NP_647958.1|DMEL
OG0000734	LOC119080046|XP_037044143.1|BCOP	CG15208|NP_572664.1|DMEL, CG14995|NP_728935.1|DMEL
OG0000735	LOC119083131|XP_037048665.1|BCOP	TrxT|NP_572212.1|DMEL, Trx-2|NP_523526.1|DMEL
OG0000736	LOC119078601|XP_037042085.1|BCOP	FASN2|NP_001259986.1|DMEL, FASN1|NP_001137778.2|DMEL
OG0000737	LOC119069714|XP_037029733.1|BCOP	Adf1|NP_001260730.1|DMEL
OG0000738	LOC119071595|XP_037032445.1|BCOP	Sirup|NP_609170.1|DMEL, CG15283|NP_652574.3|DMEL
OG0000739	LOC119080521|XP_037044826.1|BCOP	VhaPPA1-2|NP_650406.2|DMEL, VhaPPA1-1|NP_652010.1|DMEL
OG0000740	LOC119073420|XP_037034760.1|BCOP	kl-3|NP_001104482.3|DMEL
OG0000740	LOC119084094|XP_037049828.1|BCOP	CG9492|NP_001287256.1|DMEL
OG0000741	LOC119074818|XP_037037001.1|BCOP, LOC119076670|XP_037039459.1|BCOP	nonA|NP_727962.1|DMEL, nonA-l|NP_536740.1|DMEL
OG0000742	LOC119072457|XP_037033579.1|BCOP	CG1695|NP_728346.2|DMEL, tbc|NP_608395.6|DMEL
OG0000743	LOC119075774|XP_037038222.1|BCOP	Ctr9|NP_788449.1|DMEL, CG9899|NP_611764.1|DMEL
OG0000744	LOC119072391|XP_037033495.1|BCOP, LOC119072390|XP_037033494.1|BCOP	CG18003|NP_001027401.1|DMEL
OG0000745	LOC119077588|XP_037040691.1|BCOP	CAH15|NP_611525.1|DMEL, CAH13|NP_610602.2|DMEL
OG0000746	LOC119071521|XP_037032289.1|BCOP, LOC119084193|XP_037049965.1|BCOP	Odc2|NP_477053.2|DMEL, Odc1|NP_477052.2|DMEL
OG0000747	LOC119071913|XP_037032930.1|BCOP	Mes2|NP_730768.1|DMEL, CG12768|NP_649431.1|DMEL
OG0000748	LOC119067557|XP_037026516.1|BCOP	CG15395|NP_608696.3|DMEL, mei-38|NP_001334676.1|DMEL
OG0000749	LOC119067451|XP_037026330.1|BCOP	CG31220|NP_732440.2|DMEL, CG12133|NP_610540.2|DMEL, CG16710|NP_651167.3|DMEL, CG18754|NP_652652.3|DMEL, CG31219|NP_001097837.1|DMEL
OG0000753	LOC119081088|XP_037045727.1|BCOP	CG5196|NP_650191.1|DMEL, CG4483|NP_648294.1|DMEL
OG0000754	LOC119080422|XP_037044658.1|BCOP	CG4829|NP_728030.2|DMEL, CG1492|NP_572774.1|DMEL
OG0000755	LOC119070065|XP_037030253.1|BCOP	PK2-R2|NP_731788.1|DMEL, PK2-R1|NP_731790.1|DMEL
OG0000756	LOC119069805|XP_037029857.1|BCOP	fd96Ca|NP_524495.1|DMEL
OG0000756	LOC119069813|XP_037029868.1|BCOP	fd96Cb|NP_524496.1|DMEL
OG0000757	LOC119081608|XP_037046545.1|BCOP	eIF1|NP_647792.1|DMEL
OG0000758	LOC119080295|XP_037044462.1|BCOP, LOC119073870|XP_037035636.1|BCOP	Agpat4|NP_648887.1|DMEL, Agpat3|NP_001246793.1|DMEL
OG0000759	LOC119078818|XP_037042423.1|BCOP	MsR1|NP_001261324.1|DMEL, MsR2|NP_001261323.1|DMEL
OG0000760	LOC119074093|XP_037035947.1|BCOP	CG42284|NP_611720.3|DMEL
OG0000760	LOC119074076|XP_037035916.1|BCOP	CG30274|NP_726252.1|DMEL
OG0000761	LOC119082602|XP_037048054.1|BCOP	RluA-1|NP_723592.1|DMEL, RluA-2|NP_609411.1|DMEL
OG0000762	LOC119076339|XP_037038927.1|BCOP	Wdr82|NP_609217.1|DMEL
OG0000762	LOC119078534|XP_037041996.1|BCOP	CG3515|NP_608687.2|DMEL
OG0000763	LOC119070925|XP_037031362.1|BCOP	CG33510|NP_001014493.2|DMEL, CG33509|NP_001014494.1|DMEL
OG0000764	LOC119074476|XP_037036512.1|BCOP	Gld2|NP_001262829.1|DMEL
OG0000765	LOC119066365|XP_037024682.1|BCOP	Naa30B|NP_728606.1|DMEL, Naa30A|NP_726727.1|DMEL
OG0000766	LOC119067516|XP_037026432.1|BCOP	CG9582|NP_609270.1|DMEL, CG5254|NP_569856.2|DMEL
OG0000767	LOC119079320|XP_037043010.1|BCOP	mia|NP_001138010.1|DMEL, Taf6|NP_524161.2|DMEL
OG0000768	LOC119074908|XP_037037150.1|BCOP	polo|NP_524179.2|DMEL
OG0000769	LOC119084810|XP_037050774.1|BCOP	CG5111|NP_651402.1|DMEL, CG15445|NP_728390.1|DMEL
OG0000771	LOC119085304|XP_037051547.1|BCOP, LOC119070582|XP_037030885.1|BCOP, LOC119070583|XP_037030886.1|BCOP	CG32263|NP_728903.1|DMEL, CG32262|NP_647831.1|DMEL
OG0000772	LOC119078461|XP_037041893.1|BCOP, LOC119085562|XP_037051890.1|BCOP, LOC119069554|XP_037029530.1|BCOP	CG30424|NP_001097455.1|DMEL, CG12970|NP_788360.2|DMEL
OG0000778	LOC119067498|XP_037026398.1|BCOP	spo|NP_647975.2|DMEL, spok|NP_001104460.2|DMEL
OG0000779	LOC119072148|XP_037033186.1|BCOP, LOC119070336|XP_037030511.1|BCOP	CG1998|NP_572887.1|DMEL
OG0000780	LOC119069133|XP_037028934.1|BCOP, LOC119074652|XP_037036825.1|BCOP, LOC119067816|XP_037026870.1|BCOP, LOC119075273|XP_037037562.1|BCOP	Marc|NP_610523.2|DMEL
OG0000781	LOC119067818|XP_037026875.1|BCOP	Trxr-1|NP_727251.1|DMEL, Trxr-2|NP_524216.1|DMEL
OG0000782	LOC119085853|XP_037052258.1|BCOP	CG5906|NP_648518.1|DMEL, CG1662|NP_572883.1|DMEL
OG0000783	LOC119074637|XP_037036808.1|BCOP	Rpt4R|NP_648525.1|DMEL, Rpt4|NP_572308.3|DMEL
OG0000784	LOC119083273|XP_037048859.1|BCOP	ND-24L|NP_648965.1|DMEL, ND-24|NP_573228.1|DMEL
OG0000785	LOC119071481|XP_037032226.1|BCOP	Ssl2|NP_651656.2|DMEL, Hmu|NP_477159.1|DMEL
OG0000786	LOC119083249|XP_037048807.1|BCOP	JYalpha|NP_001104092.2|DMEL
OG0000786	LOC119067170|XP_037025869.1|BCOP	Atpalpha|NP_732572.1|DMEL
OG0000787	LOC119073161|XP_037034357.1|BCOP, LOC119073160|XP_037034356.1|BCOP	Uch-L5|NP_524003.1|DMEL, Uch-L5R|NP_572781.1|DMEL
OG0000788	LOC119081625|XP_037046569.1|BCOP	CG42830|NP_001188834.1|DMEL, akirin|NP_648113.1|DMEL
OG0000789	LOC119085993|XP_037052459.1|BCOP	CG34011|NP_001033878.3|DMEL, CG14007|NP_001097090.2|DMEL
OG0000791	LOC119069590|XP_037029575.1|BCOP	CG6036|NP_651472.2|DMEL, alph|NP_651701.1|DMEL
OG0000792	LOC119084707|XP_037050684.1|BCOP, LOC119072704|XP_037033871.1|BCOP	NLaz|NP_001259867.1|DMEL
OG0000793	LOC119076761|XP_037039614.1|BCOP, LOC119068736|XP_037028329.1|BCOP	CG4686|NP_650837.1|DMEL, CG42395|NP_001138182.3|DMEL
OG0000794	LOC119082300|XP_037047679.1|BCOP, LOC119066181|XP_037024381.1|BCOP, LOC119082299|XP_037047678.1|BCOP	CG5126|NP_608584.1|DMEL
OG0000795	LOC119084406|XP_037050268.1|BCOP	Atg8a|NP_727447.1|DMEL, Atg8b|NP_650649.1|DMEL
OG0000796	LOC119084327|XP_037050152.1|BCOP	Rpt3R|NP_649938.2|DMEL, Rpt3|NP_572686.1|DMEL
OG0000797	LOC119076167|XP_037038747.1|BCOP	CG9399|NP_649913.1|DMEL, CG9396|NP_649912.1|DMEL
OG0000798	LOC119071212|XP_037031903.1|BCOP	CG33156|NP_788346.1|DMEL, CG6145|NP_725314.1|DMEL
OG0000799	LOC119074621|XP_037036780.1|BCOP	CG14740|NP_650152.1|DMEL, kdn|NP_727091.1|DMEL
OG0000800	LOC119080459|XP_037044724.1|BCOP, LOC119066846|XP_037025409.1|BCOP, LOC119066057|XP_037024177.1|BCOP	CG10147|NP_648046.1|DMEL
OG0000801	LOC119071073|XP_037031606.1|BCOP	CG12782|NP_611772.2|DMEL, Rae1|NP_611597.1|DMEL
OG0000802	LOC119081430|XP_037046246.1|BCOP, LOC119084813|XP_037050780.1|BCOP, LOC119070483|XP_037030768.1|BCOP	vanin-like|NP_572297.1|DMEL, CG32751|NP_001284927.1|DMEL
OG0000803	LOC119075633|XP_037038009.1|BCOP	Dpy-30L1|NP_609445.1|DMEL, Dpy-30L2|NP_647854.1|DMEL
OG0000804	LOC119071673|XP_037032547.1|BCOP	CG13168|NP_995823.1|DMEL, CG1137|NP_649665.2|DMEL
OG0000805	LOC119076350|XP_037038942.1|BCOP	CG4714|NP_610857.2|DMEL, CG4712|NP_610856.1|DMEL
OG0000811	LOC119084745|XP_037050710.1|BCOP, LOC119072707|XP_037033872.1|BCOP	CG7997|NP_611119.1|DMEL
OG0000812	LOC119083724|XP_037049416.1|BCOP	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL, CG32847|NP_730026.1|DMEL
OG0000813	LOC119067956|XP_037027175.1|BCOP	bic|NP_476853.1|DMEL
OG0000813	LOC119080286|XP_037044451.1|BCOP	CG11835|NP_608532.1|DMEL
OG0000814	LOC119078943|XP_037042585.1|BCOP, LOC119069742|XP_037029776.1|BCOP, LOC119075556|XP_037037919.1|BCOP, LOC119085690|XP_037052031.1|BCOP, LOC119070575|XP_037030881.1|BCOP, LOC119084670|XP_037050642.1|BCOP, LOC119066154|XP_037024353.1|BCOP, LOC119078433|XP_037041841.1|BCOP, LOC119078432|XP_037041840.1|BCOP, LOC119075461|XP_037037800.1|BCOP, LOC119082399|XP_037047825.1|BCOP, LOC119077705|XP_037040876.1|BCOP, LOC119077703|XP_037040874.1|BCOP, LOC119077704|XP_037040875.1|BCOP, LOC119074417|XP_037036441.1|BCOP, LOC119079959|XP_037043966.1|BCOP, LOC119073096|XP_037034309.1|BCOP	jhamt|NP_609793.2|DMEL
OG0000815	LOC119082603|XP_037048059.1|BCOP, LOC119080426|XP_037044671.1|BCOP	CG12512|NP_608924.1|DMEL
OG0000816	LOC119070839|XP_037031244.1|BCOP	CG2076|NP_572681.1|DMEL, Mics1|NP_649725.2|DMEL
OG0000818	LOC119075904|XP_037038375.1|BCOP	CG13369|NP_569850.1|DMEL, CG17010|NP_609560.2|DMEL
OG0000819	LOC119068462|XP_037027949.1|BCOP	OdsH|NP_523389.3|DMEL, unc-4|NP_001285389.1|DMEL
OG0000820	LOC119072983|XP_037034198.1|BCOP	CG12231|NP_573390.1|DMEL
OG0000821	LOC119083527|XP_037049139.1|BCOP	CG10909|NP_650236.1|DMEL, Fib|NP_523817.1|DMEL
OG0000822	LOC119074660|XP_037036836.1|BCOP	CG13727|NP_648969.1|DMEL, CG13386|NP_609226.1|DMEL
OG0000824	LOC119069942|XP_037030062.1|BCOP	Pkd2|NP_609561.2|DMEL
OG0000830	LOC119081667|XP_037046645.1|BCOP, LOC119066986|XP_037025607.1|BCOP, LOC119081668|XP_037046646.1|BCOP, LOC119081676|XP_037046656.1|BCOP	AnxB10|NP_001162804.1|DMEL
OG0000831	LOC119068183|XP_037027573.1|BCOP, LOC119068182|XP_037027572.1|BCOP, LOC119081077|XP_037045715.1|BCOP, LOC119069201|XP_037029057.1|BCOP, LOC119068184|XP_037027574.1|BCOP, LOC119068185|XP_037027575.1|BCOP	Lsp2|NP_524816.1|DMEL
OG0000832	LOC119081551|XP_037046469.1|BCOP	EMC7|NP_611078.1|DMEL
OG0000836	LOC119085395|XP_037051689.1|BCOP	CG2528|NP_610129.3|DMEL, CG5355|NP_609397.2|DMEL
OG0000837	LOC119076471|XP_037039142.1|BCOP	fzr|NP_524852.2|DMEL
OG0000838	LOC119068074|XP_037027375.1|BCOP	CG42502|NP_001163011.1|DMEL, CG42305|NP_001137837.1|DMEL
OG0000839	LOC119070071|XP_037030263.1|BCOP	Atu|NP_524240.1|DMEL, CG10887|NP_650866.1|DMEL
OG0000840	LOC119080753|XP_037045206.1|BCOP	tomboy40|NP_610213.1|DMEL, Tom40|NP_652003.2|DMEL
OG0000841	LOC119084366|XP_037050211.1|BCOP	CG42402|NP_001287642.1|DMEL
OG0000842	LOC119072389|XP_037033493.1|BCOP, LOC119072384|XP_037033480.1|BCOP	Sep5|NP_651961.1|DMEL, Sep2|NP_524417.1|DMEL
OG0000843	LOC119079035|XP_037042717.1|BCOP	thoc5|NP_611856.1|DMEL
OG0000844	LOC119083170|XP_037048724.1|BCOP	Mlp60A|NP_001137750.1|DMEL, Mlp84B|NP_477122.1|DMEL
OG0000846	LOC119068707|XP_037028291.1|BCOP, LOC119070787|XP_037031160.1|BCOP, LOC119079003|XP_037042665.1|BCOP	Obp99c|NP_651711.1|DMEL
OG0000847	LOC119072346|XP_037033430.1|BCOP	Cyp9h1|NP_610820.1|DMEL, Cyp9c1|NP_523850.1|DMEL
OG0000854	LOC119069498|XP_037029463.1|BCOP	CG3097|NP_572259.1|DMEL, CG3108|NP_572262.1|DMEL
OG0000855	LOC119068890|XP_037028652.1|BCOP	CG3740|NP_569932.1|DMEL, Nazo|NP_649778.1|DMEL
OG0000856	LOC119067987|XP_037027238.1|BCOP	CG5347|NP_572970.1|DMEL, Mkrn1|NP_524704.1|DMEL
OG0000857	LOC119068999|XP_037028771.1|BCOP, LOC119072698|XP_037033864.1|BCOP	Mgstl|NP_524696.2|DMEL
OG0000858	LOC119083251|XP_037048820.1|BCOP, LOC119067888|XP_037027065.1|BCOP	yellow-f|NP_524335.1|DMEL, yellow-f2|NP_650247.1|DMEL
OG0000860	LOC119079717|XP_037043668.1|BCOP, LOC119075551|XP_037037913.1|BCOP	CG5078|NP_649238.3|DMEL, CG11537|NP_001097489.1|DMEL
OG0000861	LOC119074061|XP_037035907.1|BCOP	St3|NP_001261155.1|DMEL
OG0000862	LOC119073900|XP_037035684.1|BCOP	CG15653|NP_611540.1|DMEL, CG31913|NP_723119.1|DMEL
OG0000863	LOC119066209|XP_037024425.1|BCOP	CG18596|NP_651031.1|DMEL
OG0000864	LOC119066527|XP_037024946.1|BCOP	CG16848|NP_609653.1|DMEL, CG4407|NP_572837.1|DMEL
OG0000865	LOC119073880|XP_037035655.1|BCOP	CG34334|NP_001097042.1|DMEL, RnpS1|NP_649903.1|DMEL
OG0000866	LOC119066067|XP_037024188.1|BCOP	CG4887|NP_608582.2|DMEL, CG4896|NP_608583.5|DMEL
OG0000867	LOC119067861|XP_037027007.1|BCOP	CG4701|NP_609721.1|DMEL, nmd|NP_609373.1|DMEL
OG0000868	LOC119072834|XP_037034037.1|BCOP	CG2061|NP_572682.1|DMEL
OG0000869	LOC119071912|XP_037032926.1|BCOP	CG14609|NP_649704.3|DMEL
OG0000870	LOC119079910|XP_037043895.1|BCOP	CG13562|NP_001246484.1|DMEL
OG0000871	LOC119066342|XP_037024650.1|BCOP, LOC119080211|XP_037044344.1|BCOP, LOC119084154|XP_037049900.1|BCOP, LOC119073231|XP_037034438.1|BCOP, LOC119073153|XP_037034349.1|BCOP, LOC119084536|XP_037050440.1|BCOP, LOC119079324|XP_037043015.1|BCOP, LOC119069709|XP_037029728.1|BCOP, LOC119069530|XP_037029500.1|BCOP, LOC119070130|XP_037030348.1|BCOP, LOC119071216|XP_037031920.1|BCOP, LOC119079423|XP_037043223.1|BCOP, LOC119082646|XP_037048121.1|BCOP, LOC119071173|XP_037031831.1|BCOP	Smyd4-4|NP_610730.1|DMEL
OG0000872	LOC119072985|XP_037034201.1|BCOP	CG6873|NP_573321.1|DMEL
OG0000873	LOC119066871|XP_037025438.1|BCOP, LOC119066872|XP_037025441.1|BCOP	olf413|NP_730711.3|DMEL
OG0000874	LOC119071112|XP_037031653.1|BCOP	CG6978|NP_572188.1|DMEL, Picot|NP_725600.1|DMEL
OG0000875	LOC119085447|XP_037051763.1|BCOP	Tom20|NP_649169.3|DMEL
OG0000877	LOC119080405|XP_037044630.1|BCOP	ms_3_76Cc|NP_649136.1|DMEL, CG12470|NP_569838.1|DMEL
OG0000882	LOC119067316|XP_037026121.1|BCOP	CG34325|NP_001097003.1|DMEL, CG31624|NP_724318.1|DMEL, CG31988|NP_610098.1|DMEL
OG0000883	LOC119068362|XP_037027826.1|BCOP, LOC119068300|XP_037027736.1|BCOP, LOC119080995|XP_037045546.1|BCOP, LOC119080818|XP_037045280.1|BCOP, LOC119085737|XP_037052100.1|BCOP, LOC119080377|XP_037044580.1|BCOP, LOC119085741|XP_037052103.1|BCOP, LOC119073230|XP_037034437.1|BCOP, LOC119078909|XP_037042534.1|BCOP	CG9400|NP_572957.1|DMEL
OG0000884	LOC119068721|XP_037028308.1|BCOP	CG3251|NP_608851.1|DMEL, otu|NP_511089.2|DMEL
OG0000885	LOC119068824|XP_037028491.1|BCOP	euc|NP_001247188.1|DMEL
OG0000886	LOC119083322|XP_037048902.1|BCOP, LOC119083347|XP_037048934.1|BCOP	CG14305|NP_650732.1|DMEL
OG0000887	LOC119070304|XP_037030468.1|BCOP	CG42249|NP_572684.2|DMEL
OG0000888	LOC119080382|XP_037044584.1|BCOP	RhoGEF3|NP_612024.4|DMEL
OG0000889	LOC119080079|XP_037044194.1|BCOP	CG11370|NP_649408.1|DMEL
OG0000890	LOC119074495|XP_037036542.1|BCOP	CycB|NP_726244.1|DMEL
OG0000891	LOC119071905|XP_037032913.1|BCOP	CG9254|NP_609664.1|DMEL, dmGlut|NP_620115.2|DMEL
OG0000892	LOC119078708|XP_037042273.1|BCOP	CG6168|NP_648459.1|DMEL, isoQC|NP_788550.1|DMEL
OG0000893	LOC119075563|XP_037037925.1|BCOP, LOC119075564|XP_037037927.1|BCOP, LOC119077985|XP_037041261.1|BCOP, LOC119084453|XP_037050329.1|BCOP, LOC119067881|XP_037027052.1|BCOP, LOC119074918|XP_037037203.1|BCOP	Ir84a|NP_649720.2|DMEL
OG0000894	LOC119068826|XP_037028494.1|BCOP	Tailor|NP_001262327.1|DMEL
OG0000896	LOC119071864|XP_037032821.1|BCOP	CG15710|NP_611122.1|DMEL, CG3847|NP_572317.2|DMEL
OG0000907	LOC119069087|XP_037028864.1|BCOP	CG16787|NP_611857.3|DMEL
OG0000909	LOC119067056|XP_037025697.1|BCOP	TfIIA-S-2|NP_569877.1|DMEL, TfIIA-S|NP_524467.1|DMEL
OG0000910	LOC119075482|XP_037037828.1|BCOP	Rbp1|NP_731510.1|DMEL, Rbp1-like|NP_001188585.1|DMEL
OG0000911	LOC119072888|XP_037034106.1|BCOP	sub|NP_611260.1|DMEL
OG0000912	LOC119075043|XP_037037336.1|BCOP	CG18081|NP_648807.1|DMEL, CG15715|NP_648808.1|DMEL
OG0000913	LOC119080701|XP_037045051.1|BCOP	sowah|NP_001137943.2|DMEL
OG0000914	LOC119081480|XP_037046373.1|BCOP	Cpr49Ag|NP_610776.1|DMEL
OG0000915	LOC119084701|XP_037050673.1|BCOP	CG15708|NP_611104.3|DMEL, CG12684|NP_572173.1|DMEL
OG0000916	LOC119085310|XP_037051561.1|BCOP, LOC119083725|XP_037049418.1|BCOP, LOC119083824|XP_037049514.1|BCOP, LOC119083729|XP_037049422.1|BCOP	Pvr|NP_001162911.1|DMEL
OG0000917	LOC119082593|XP_037048030.1|BCOP	Pzl|NP_001303493.1|DMEL, Piezo|NP_001303314.1|DMEL
OG0000918	LOC119076314|XP_037038876.1|BCOP	CG17508|NP_652101.2|DMEL, CG15403|NP_608749.2|DMEL
OG0000920	LOC119083049|XP_037048568.1|BCOP	CG15347|NP_001188562.1|DMEL
OG0000921	LOC119078052|XP_037041367.1|BCOP	ph-p|NP_476871.2|DMEL, ph-d|NP_524794.2|DMEL
OG0000922	LOC119068338|XP_037027793.1|BCOP, LOC119082934|XP_037048485.1|BCOP	CG1299|NP_647862.1|DMEL
OG0000923	LOC119075006|XP_037037304.1|BCOP	CG5103|NP_649036.1|DMEL, CG8036|NP_649812.2|DMEL
OG0000924	LOC119076113|XP_037038669.1|BCOP	Tis11|NP_511141.2|DMEL
OG0000925	LOC119066547|XP_037024978.1|BCOP	Npc2h|NP_651824.1|DMEL, Npc2g|NP_651823.1|DMEL
OG0000935	LOC119085662|XP_037052005.1|BCOP	Doa|NP_001014681.2|DMEL
OG0000936	LOC119068158|XP_037027530.1|BCOP	CG41128|NP_001015402.3|DMEL, CG12479|NP_652484.1|DMEL
OG0000937	LOC119069164|XP_037028965.1|BCOP, LOC119069166|XP_037028969.1|BCOP, LOC119071087|XP_037031624.1|BCOP	spz|NP_524526.1|DMEL
OG0000938	LOC119069567|XP_037029542.1|BCOP	RpL37b|NP_611757.1|DMEL, RpL37a|NP_573005.1|DMEL
OG0000939	LOC119069209|XP_037029080.1|BCOP	r2d2|NP_609152.1|DMEL
OG0000940	LOC119067541|XP_037026493.1|BCOP	CG15035|NP_572396.1|DMEL, CG12091|NP_647619.1|DMEL
OG0000941	LOC119069063|XP_037028834.1|BCOP	RpS28a|NP_651764.1|DMEL, RpS28b|NP_572568.1|DMEL
OG0000942	LOC119080805|XP_037045271.1|BCOP	CG33054|NP_788553.1|DMEL
OG0000943	LOC119075876|XP_037038336.1|BCOP	Tret1-1|NP_610693.1|DMEL, Tret1-2|NP_610694.1|DMEL
OG0000944	LOC119081864|XP_037046988.1|BCOP	ben|NP_511150.1|DMEL, CG3473|NP_609715.1|DMEL
OG0000945	LOC119083903|XP_037049611.1|BCOP	CG9119|NP_612081.1|DMEL, CG32335|NP_728575.2|DMEL
OG0000947	LOC119081502|XP_037046404.1|BCOP	EbpIII|NP_524966.1|DMEL
OG0000948	LOC119071154|XP_037031801.1|BCOP	CycJ|NP_523903.1|DMEL
OG0000949	LOC119076037|XP_037038552.1|BCOP, LOC119076075|XP_037038619.1|BCOP	IP3K2|NP_572873.2|DMEL
OG0000950	LOC119081508|XP_037046414.1|BCOP	Shawn|NP_001285448.1|DMEL, CG2616|NP_649731.1|DMEL
OG0000951	LOC119084350|XP_037050187.1|BCOP	Prosalpha2|NP_524328.1|DMEL
OG0000954	LOC119081383|XP_037046166.1|BCOP, LOC119080804|XP_037045270.1|BCOP, LOC119074225|XP_037036139.1|BCOP	CG8343|NP_610207.1|DMEL
OG0000964	LOC119085822|XP_037052212.1|BCOP	CG15042|NP_573308.1|DMEL, krimp|NP_611103.2|DMEL
OG0000965	LOC119083829|XP_037049526.1|BCOP	t|NP_572543.1|DMEL
OG0000966	LOC119073645|XP_037035139.1|BCOP, LOC119073195|XP_037034398.1|BCOP	DJ-1alpha|NP_610916.1|DMEL, dj-1beta|NP_651825.4|DMEL
OG0000968	LOC119066471|XP_037024872.1|BCOP, LOC119068517|XP_037028018.1|BCOP, LOC119080041|XP_037044138.1|BCOP, LOC119067361|XP_037026171.1|BCOP, LOC119080036|XP_037044121.1|BCOP	Mipp1|NP_524109.2|DMEL
OG0000969	LOC119074494|XP_037036541.1|BCOP	Prosalpha3|NP_476691.1|DMEL, Prosalpha3T|NP_651843.1|DMEL
OG0000970	LOC119073002|XP_037034221.1|BCOP, LOC119072601|XP_037033750.1|BCOP, LOC119077095|XP_037040152.1|BCOP, LOC119077140|XP_037040218.1|BCOP	mil|NP_651592.2|DMEL
OG0000971	LOC119072932|XP_037034147.1|BCOP	CG31810|NP_724023.1|DMEL, CG31809|NP_001097168.1|DMEL, CG13284|NP_724022.2|DMEL
OG0000972	LOC119066215|XP_037024433.1|BCOP	CG13295|NP_648021.1|DMEL, CG2854|NP_569999.1|DMEL
OG0000975	LOC119075022|XP_037037326.1|BCOP	sea|NP_001027175.1|DMEL
OG0000977	LOC119077973|XP_037041250.1|BCOP	CG42404|NP_650437.4|DMEL
OG0000978	LOC119079549|XP_037043432.1|BCOP	CG11825|NP_001260865.1|DMEL
OG0000980	LOC119085810|XP_037052186.1|BCOP, LOC119078875|XP_037042486.1|BCOP	Gr97a|NP_001287551.1|DMEL, Gr94a|NP_732816.1|DMEL
OG0000981	LOC119077440|XP_037040551.1|BCOP	CG7423|NP_573347.1|DMEL, CG31715|NP_723568.1|DMEL
OG0000988	LOC119068079|XP_037027381.1|BCOP, LOC119080941|XP_037045463.1|BCOP	zuc|NP_609530.1|DMEL
OG0000990	LOC119070368|XP_037030562.1|BCOP	RpS10a|NP_651576.1|DMEL, RpS10b|NP_608324.1|DMEL
OG0000991	LOC119066633|XP_037025092.1|BCOP, LOC119081459|XP_037046325.1|BCOP	CG33181|NP_001096908.1|DMEL
OG0000992	LOC119074967|XP_037037258.1|BCOP	CG33474|NP_995800.1|DMEL, CG13827|NP_001247263.1|DMEL
OG0000994	LOC119081336|XP_037046032.1|BCOP	CG4666|NP_572292.1|DMEL
OG0000995	LOC119081827|XP_037046960.1|BCOP	qjt|NP_648987.1|DMEL, CG42300|NP_727865.2|DMEL, CG42299|NP_727866.2|DMEL, cerv|NP_573043.1|DMEL
OG0000996	LOC119081619|XP_037046563.1|BCOP, LOC119081223|XP_037045842.1|BCOP, LOC119070962|XP_037031421.1|BCOP	PI31|NP_610715.1|DMEL
OG0000997	LOC119076354|XP_037038949.1|BCOP	Drl-2|NP_610835.2|DMEL
OG0000998	LOC119074775|XP_037036948.1|BCOP, LOC119073498|XP_037034908.1|BCOP, LOC119074718|XP_037036896.1|BCOP	mthl10|NP_788446.2|DMEL
OG0000999	LOC119084413|XP_037050276.1|BCOP	RpL22-like|NP_611771.1|DMEL, RpL22|NP_477134.1|DMEL
OG0001000	LOC119073777|XP_037035340.1|BCOP	conu|NP_001036454.1|DMEL
OG0001001	LOC119075735|XP_037038174.1|BCOP	unc-5|NP_611033.2|DMEL
