Orthogroup	BCOP.longest_only	DMAU.longest_only
OG0002152	LOC119082372|XP_037047794.1|BCOP	LOC117143174|XP_033163579.1|DMAU
OG0002153	LOC119068706|XP_037028290.1|BCOP	LOC117142487|XP_033162403.1|DMAU
OG0002154	LOC119067768|XP_037026807.1|BCOP	LOC117146518|XP_033168676.1|DMAU
OG0002155	LOC119069323|XP_037029275.1|BCOP	LOC117145249|XP_033166721.1|DMAU
OG0002156	LOC119081040|XP_037045635.1|BCOP	LOC117140223|XP_033158912.1|DMAU
OG0002157	LOC119069857|XP_037029927.1|BCOP	LOC117142521|XP_033162455.1|DMAU
OG0002158	LOC119074956|XP_037037240.1|BCOP, LOC119068516|XP_037028020.1|BCOP	LOC117136804|XP_033153760.1|DMAU
OG0002159	LOC119068701|XP_037028287.1|BCOP	LOC117138560|XP_033156610.1|DMAU
OG0002160	LOC119068295|XP_037027729.1|BCOP	LOC117143481|XP_033164084.1|DMAU
OG0002161	LOC119085218|XP_037051427.1|BCOP	LOC117143301|XP_033163797.1|DMAU
OG0002162	LOC119067373|XP_037026189.1|BCOP	LOC117143721|XP_033164412.1|DMAU
OG0002163	LOC119067190|XP_037025916.1|BCOP	LOC117147294|XP_033170033.1|DMAU
OG0002164	LOC119068336|XP_037027789.1|BCOP	LOC117142312|XP_033162102.1|DMAU
OG0002165	LOC119068466|XP_037027955.1|BCOP	LOC117136887|XP_033153894.1|DMAU
OG0002166	LOC119066227|XP_037024446.1|BCOP	LOC117148065|XP_033171150.1|DMAU
OG0002167	LOC119066372|XP_037024695.1|BCOP	LOC117137327|XP_033154607.1|DMAU
OG0002168	LOC119068986|XP_037028752.1|BCOP	LOC117136437|XP_033153243.1|DMAU
OG0002169	LOC119068737|XP_037028331.1|BCOP	LOC117139479|XP_033157689.1|DMAU
OG0002170	LOC119083567|XP_037049205.1|BCOP	LOC117146283|XP_033168178.1|DMAU
OG0002171	LOC119069264|XP_037029217.1|BCOP	LOC117142974|XP_033163215.1|DMAU
OG0002172	LOC119067940|XP_037027151.1|BCOP	LOC117143858|XP_033164613.1|DMAU
OG0002173	LOC119078710|XP_037042275.1|BCOP	LOC117150496|XP_033173291.1|DMAU
OG0002174	LOC119082710|XP_037048184.1|BCOP	LOC117142374|XP_033162195.1|DMAU
OG0002175	LOC119082813|XP_037048363.1|BCOP	LOC117142376|XP_033162196.1|DMAU
OG0002176	LOC119067918|XP_037027114.1|BCOP	LOC117143104|XP_033163477.1|DMAU
OG0002177	LOC119067430|XP_037026297.1|BCOP	LOC117145174|XP_033166614.1|DMAU
OG0002178	LOC119069100|XP_037028887.1|BCOP	LOC117142631|XP_033162626.1|DMAU
OG0002179	LOC119067624|XP_037026612.1|BCOP	LOC117143717|XP_033164406.1|DMAU
OG0002180	LOC119068090|XP_037027402.1|BCOP	LOC117142604|XP_033162574.1|DMAU
OG0002181	LOC119069061|XP_037028831.1|BCOP	LOC117146867|XP_033169347.1|DMAU
OG0002182	LOC119067226|XP_037025967.1|BCOP	LOC117145789|XP_033167460.1|DMAU
OG0002183	LOC119071530|XP_037032309.1|BCOP	LOC117135853|XP_033152263.1|DMAU
OG0002184	LOC119067354|XP_037026158.1|BCOP	LOC117142950|XP_033163165.1|DMAU
OG0002185	LOC119069969|XP_037030103.1|BCOP	LOC117145552|XP_033167142.1|DMAU, LOC117145549|XP_033167135.1|DMAU
OG0002186	LOC119079315|XP_037043004.1|BCOP	LOC117150361|XP_033173112.1|DMAU
OG0002187	LOC119069210|XP_037029076.1|BCOP, LOC119070066|XP_037030256.1|BCOP	LOC117144359|XP_033165367.1|DMAU
OG0002188	LOC119080885|XP_037045359.1|BCOP	LOC117136238|XP_033152914.1|DMAU
OG0002189	LOC119069499|XP_037029465.1|BCOP	LOC117140585|XP_033159482.1|DMAU
OG0002190	LOC119084695|XP_037050671.1|BCOP	LOC117142814|XP_033162920.1|DMAU
OG0002191	LOC119067687|XP_037026702.1|BCOP	LOC117138961|XP_033156894.1|DMAU
OG0002192	LOC119078993|XP_037042652.1|BCOP	LOC117139854|XP_033158394.1|DMAU
OG0002193	LOC119085773|XP_037052160.1|BCOP	LOC117143050|XP_033163390.1|DMAU
OG0002194	LOC119070038|XP_037030217.1|BCOP	LOC117143447|XP_033164045.1|DMAU
OG0002195	LOC119067218|XP_037025959.1|BCOP	LOC117144197|XP_033165137.1|DMAU
OG0002196	LOC119078582|XP_037042054.1|BCOP	LOC117145204|XP_033166659.1|DMAU
OG0002197	LOC119069309|XP_037029255.1|BCOP	LOC117141192|XP_033160430.1|DMAU
OG0002198	LOC119068092|XP_037027404.1|BCOP	LOC117142567|XP_033162510.1|DMAU
OG0002199	LOC119074834|XP_037037026.1|BCOP	LOC117142862|XP_033163010.1|DMAU
OG0002200	LOC119070571|XP_037030872.1|BCOP	LOC117148560|XP_033171894.1|DMAU
OG0002202	LOC119068798|XP_037028455.1|BCOP	LOC117144448|XP_033165492.1|DMAU
OG0002203	LOC119069182|XP_037029011.1|BCOP	LOC117142371|XP_033162192.1|DMAU
OG0002204	LOC119069037|XP_037028801.1|BCOP	LOC117143196|XP_033163627.1|DMAU
OG0002205	LOC119070447|XP_037030693.1|BCOP	LOC117144730|XP_033165965.1|DMAU
OG0002206	LOC119067466|XP_037026348.1|BCOP	LOC117142678|XP_033162707.1|DMAU
OG0002207	LOC119068191|XP_037027584.1|BCOP, LOC119068192|XP_037027585.1|BCOP	LOC117144525|XP_033165638.1|DMAU
OG0002208	LOC119068186|XP_037027576.1|BCOP	LOC117144919|XP_033166257.1|DMAU
OG0002209	LOC119076431|XP_037039074.1|BCOP	LOC117147137|XP_033169807.1|DMAU
OG0002210	LOC119067337|XP_037026136.1|BCOP	LOC117145123|XP_033166532.1|DMAU
OG0002211	LOC119070046|XP_037030224.1|BCOP	LOC117143846|XP_033164593.1|DMAU
OG0002212	LOC119069248|XP_037029195.1|BCOP, LOC119070313|XP_037030474.1|BCOP	LOC117143106|XP_033163479.1|DMAU
OG0002213	LOC119069748|XP_037029784.1|BCOP	LOC117145724|XP_033167364.1|DMAU
OG0002214	LOC119069073|XP_037028846.1|BCOP	LOC117143713|XP_033164403.1|DMAU
OG0002215	LOC119069952|XP_037030076.1|BCOP	LOC117143000|XP_033163250.1|DMAU
OG0002216	LOC119081256|XP_037045888.1|BCOP	LOC117142485|XP_033162400.1|DMAU
OG0002217	LOC119069242|XP_037029190.1|BCOP	LOC117143383|XP_033163954.1|DMAU
OG0002218	LOC119067252|XP_037026023.1|BCOP	LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU
OG0002219	LOC119078248|XP_037041621.1|BCOP, LOC119069089|XP_037028872.1|BCOP	LOC117145144|XP_033166575.1|DMAU
OG0002220	LOC119072018|XP_037033032.1|BCOP, LOC119074239|XP_037036156.1|BCOP	LOC117145441|XP_033166989.1|DMAU
OG0002221	LOC119084830|XP_037050808.1|BCOP	LOC117140700|XP_033159654.1|DMAU
OG0002222	LOC119083959|XP_037049662.1|BCOP, LOC119083465|XP_037049080.1|BCOP, LOC119079723|XP_037043682.1|BCOP, LOC119082955|XP_037048497.1|BCOP	LOC117136329|XP_033153074.1|DMAU
OG0002224	LOC119081716|XP_037046729.1|BCOP	LOC117136078|XP_033152637.1|DMAU
OG0002225	LOC119073439|XP_037034818.1|BCOP	LOC117140967|XP_033160083.1|DMAU
OG0002226	LOC119081374|XP_037046151.1|BCOP	LOC117136178|XP_033152811.1|DMAU
OG0002227	LOC119080299|XP_037044467.1|BCOP	LOC117136100|XP_033152685.1|DMAU
OG0002228	LOC119082140|XP_037047415.1|BCOP, LOC119079257|XP_037042931.1|BCOP	LOC117136665|XP_033153556.1|DMAU
OG0002229	LOC119081545|XP_037046455.1|BCOP	LOC117135533|XP_033151695.1|DMAU
OG0002230	LOC119079254|XP_037042930.1|BCOP	LOC117137764|XP_033155274.1|DMAU
OG0002231	LOC119073448|XP_037034836.1|BCOP	LOC117136271|XP_033152991.1|DMAU
OG0002233	LOC119075212|XP_037037494.1|BCOP	LOC117139820|XP_033158343.1|DMAU
OG0002235	LOC119083565|XP_037049197.1|BCOP	LOC117135967|XP_033152460.1|DMAU
OG0002236	LOC119080175|XP_037044295.1|BCOP	LOC117138523|XP_033156552.1|DMAU
OG0002237	LOC119079255|XP_037042933.1|BCOP	LOC117136231|XP_033152902.1|DMAU
OG0002238	LOC119083149|XP_037048686.1|BCOP, LOC119076738|XP_037039550.1|BCOP	LOC117135940|XP_033152411.1|DMAU
OG0002239	LOC119085382|XP_037051663.1|BCOP	LOC117135780|XP_033152144.1|DMAU
OG0002240	LOC119079503|XP_037043346.1|BCOP	LOC117135866|XP_033152286.1|DMAU
OG0002241	LOC119081255|XP_037045885.1|BCOP	LOC117141574|XP_033160978.1|DMAU
OG0002242	LOC119080678|XP_037045006.1|BCOP	LOC117141226|XP_033160475.1|DMAU
OG0002243	LOC119083632|XP_037049262.1|BCOP	LOC117144170|XP_033165103.1|DMAU
OG0002244	LOC119084555|XP_037050465.1|BCOP, LOC119073695|XP_037035190.1|BCOP, LOC119084557|XP_037050468.1|BCOP	LOC117139964|XP_033158554.1|DMAU
OG0002245	LOC119073696|XP_037035191.1|BCOP	LOC117139865|XP_033158413.1|DMAU
OG0002246	LOC119079508|XP_037043357.1|BCOP	LOC117137110|XP_033154288.1|DMAU
OG0002247	LOC119079492|XP_037043336.1|BCOP	LOC117136438|XP_033153244.1|DMAU
OG0002248	LOC119079312|XP_037043005.1|BCOP	LOC117139501|XP_033157723.1|DMAU
OG0002249	LOC119080647|XP_037044956.1|BCOP	LOC117141202|XP_033160445.1|DMAU
OG0002250	LOC119073479|XP_037034879.1|BCOP	LOC117137931|XP_033155575.1|DMAU
OG0002251	LOC119073572|XP_037035026.1|BCOP	LOC117137656|XP_033155084.1|DMAU
OG0002252	LOC119077679|XP_037040836.1|BCOP	LOC117137419|XP_033154739.1|DMAU
OG0002253	LOC119074011|XP_037035841.1|BCOP	LOC117138302|XP_033156193.1|DMAU
OG0002254	LOC119079368|XP_037043133.1|BCOP	LOC117143114|XP_033163490.1|DMAU
OG0002255	LOC119084172|XP_037049926.1|BCOP	LOC117146438|XP_033168542.1|DMAU
OG0002256	LOC119081221|XP_037045840.1|BCOP, LOC119074128|XP_037036006.1|BCOP	LOC117135421|XP_033151465.1|DMAU
OG0002257	LOC119070242|XP_037030411.1|BCOP, LOC119075133|XP_037037414.1|BCOP	LOC117138324|XP_033156251.1|DMAU
OG0002258	LOC119079286|XP_037042971.1|BCOP, LOC119079287|XP_037042972.1|BCOP	LOC117140748|XP_033159720.1|DMAU
OG0002259	LOC119078492|XP_037041943.1|BCOP	LOC117148462|XP_033171725.1|DMAU
OG0002260	LOC119079351|XP_037043075.1|BCOP	LOC117139535|XP_033157799.1|DMAU
OG0002261	LOC119080525|XP_037044831.1|BCOP	LOC117139398|XP_033157556.1|DMAU
OG0002262	LOC119070724|XP_037031072.1|BCOP	LOC117136164|XP_033152797.1|DMAU
OG0002263	LOC119077861|XP_037041090.1|BCOP	LOC117139338|XP_033157476.1|DMAU
OG0002264	LOC119081148|XP_037045791.1|BCOP	LOC117136327|XP_033153073.1|DMAU
OG0002265	LOC119076153|XP_037038732.1|BCOP	LOC117139851|XP_033158389.1|DMAU
OG0002266	LOC119073649|XP_037035142.1|BCOP	LOC117140229|XP_033158919.1|DMAU
OG0002267	LOC119083362|XP_037048971.1|BCOP, LOC119075050|XP_037037340.1|BCOP	LOC117139740|XP_033158188.1|DMAU
OG0002268	LOC119080619|XP_037044918.1|BCOP, LOC119066077|XP_037024241.1|BCOP	LOC117139324|XP_033157460.1|DMAU
OG0002269	LOC119081728|XP_037046784.1|BCOP	LOC117136099|XP_033152671.1|DMAU
OG0002270	LOC119074506|XP_037036558.1|BCOP	LOC117136449|XP_033153257.1|DMAU
OG0002271	LOC119080669|XP_037044995.1|BCOP	LOC117141543|XP_033160937.1|DMAU
OG0002272	LOC119075051|XP_037037341.1|BCOP, LOC119083363|XP_037048973.1|BCOP	LOC117142116|XP_033161903.1|DMAU
OG0002273	LOC119069867|XP_037029932.1|BCOP, LOC119079355|XP_037043083.1|BCOP	LOC117140423|XP_033159199.1|DMAU
OG0002274	LOC119073513|XP_037034927.1|BCOP	LOC117140838|XP_033159837.1|DMAU
OG0002275	LOC119084843|XP_037050844.1|BCOP	LOC117140282|XP_033159001.1|DMAU
OG0002276	LOC119079718|XP_037043674.1|BCOP	LOC117140015|XP_033158626.1|DMAU
OG0002277	LOC119073271|XP_037034548.1|BCOP	LOC117140594|XP_033159493.1|DMAU
OG0002279	LOC119076586|XP_037039320.1|BCOP	LOC117139560|XP_033157846.1|DMAU
OG0002280	LOC119070015|XP_037030188.1|BCOP, LOC119070968|XP_037031440.1|BCOP, LOC119080389|XP_037044595.1|BCOP, LOC119069110|XP_037028897.1|BCOP	LOC117140990|XP_033160132.1|DMAU
OG0002281	LOC119077996|XP_037041271.1|BCOP	LOC117139189|XP_033157249.1|DMAU
OG0002282	LOC119085901|XP_037052340.1|BCOP, LOC119077824|XP_037041030.1|BCOP, LOC119073806|XP_037035464.1|BCOP	LOC117141966|XP_033161654.1|DMAU
OG0002284	LOC119081350|XP_037046090.1|BCOP	LOC117138421|XP_033156418.1|DMAU
OG0002285	LOC119072366|XP_037033455.1|BCOP, LOC119077792|XP_037040999.1|BCOP	LOC117147380|XP_033170141.1|DMAU
OG0002286	LOC119079844|XP_037043804.1|BCOP	LOC117136949|XP_033153989.1|DMAU
OG0002287	LOC119074511|XP_037036568.1|BCOP	LOC117136310|XP_033153048.1|DMAU
OG0002288	LOC119080406|XP_037044632.1|BCOP	LOC117141542|XP_033160932.1|DMAU
OG0002289	LOC119073547|XP_037034995.1|BCOP, LOC119073548|XP_037034996.1|BCOP	LOC117141424|XP_033160747.1|DMAU
OG0002290	LOC119076753|XP_037039597.1|BCOP, LOC119069972|XP_037030110.1|BCOP	LOC117143128|XP_033163513.1|DMAU
OG0002291	LOC119079329|XP_037043021.1|BCOP	LOC117137345|XP_033154630.1|DMAU
OG0002292	LOC119079063|XP_037042770.1|BCOP	LOC117137065|XP_033154170.1|DMAU
OG0002293	LOC119073985|XP_037035791.1|BCOP	LOC117137532|XP_033154909.1|DMAU
OG0002294	LOC119079625|XP_037043517.1|BCOP, LOC119079626|XP_037043519.1|BCOP	LOC117143864|XP_033164621.1|DMAU
OG0002295	LOC119066270|XP_037024521.1|BCOP	LOC117149886|XP_033172721.1|DMAU
OG0002296	LOC119072829|XP_037034024.1|BCOP	LOC117144011|XP_033164860.1|DMAU
OG0002297	LOC119080976|XP_037045515.1|BCOP	LOC117142435|XP_033162287.1|DMAU
OG0002298	LOC119073204|XP_037034409.1|BCOP, LOC119081199|XP_037045810.1|BCOP	LOC117138456|XP_033156474.1|DMAU
OG0002299	LOC119081201|XP_037045816.1|BCOP, LOC119073225|XP_037034432.1|BCOP	LOC117138375|XP_033156334.1|DMAU
OG0002300	LOC119071456|XP_037032203.1|BCOP	LOC117150662|XP_033173542.1|DMAU
OG0002301	LOC119082756|XP_037048233.1|BCOP	LOC117147318|XP_033170098.1|DMAU
OG0002302	LOC119070830|XP_037031227.1|BCOP	LOC117135264|XP_033151305.1|DMAU
OG0002303	LOC119077038|XP_037040057.1|BCOP	LOC117148887|XP_033172482.1|DMAU
OG0002304	LOC119081963|XP_037047162.1|BCOP	LOC117148870|XP_033172436.1|DMAU
OG0002305	LOC119085146|XP_037051319.1|BCOP	LOC117140177|XP_033158843.1|DMAU
OG0002306	LOC119070890|XP_037031307.1|BCOP	LOC117150885|XP_033173913.1|DMAU
OG0002307	LOC119066739|XP_037025256.1|BCOP	LOC117150512|XP_033173310.1|DMAU
OG0002308	LOC119072832|XP_037034035.1|BCOP	LOC117136654|XP_033153548.1|DMAU
OG0002309	LOC119069832|XP_037029895.1|BCOP	LOC117150704|XP_033173607.1|DMAU
OG0002310	LOC119085817|XP_037052203.1|BCOP	LOC117138580|XP_033156651.1|DMAU
OG0002311	LOC119082307|XP_037047697.1|BCOP	LOC117140604|XP_033159509.1|DMAU
OG0002312	LOC119072674|XP_037033844.1|BCOP, LOC119084664|XP_037050636.1|BCOP	LOC117150436|XP_033173209.1|DMAU
OG0002313	LOC119085561|XP_037051885.1|BCOP	LOC117137603|XP_033155012.1|DMAU
OG0002314	LOC119073895|XP_037035679.1|BCOP	LOC117135894|XP_033152332.1|DMAU
OG0002315	LOC119066318|XP_037024602.1|BCOP	LOC117136771|XP_033153709.1|DMAU
OG0002316	LOC119072614|XP_037033763.1|BCOP	LOC117150773|XP_033173705.1|DMAU
OG0002317	LOC119072700|XP_037033865.1|BCOP, LOC119085442|XP_037051760.1|BCOP, LOC119072701|XP_037033866.1|BCOP	LOC117142017|XP_033161770.1|DMAU
OG0002318	LOC119082095|XP_037047357.1|BCOP	LOC117146583|XP_033168792.1|DMAU
OG0002319	LOC119072731|XP_037033902.1|BCOP	LOC117149997|XP_033172778.1|DMAU
OG0002320	LOC119079431|XP_037043237.1|BCOP	LOC117138176|XP_033155956.1|DMAU
OG0002321	LOC119066374|XP_037024694.1|BCOP	LOC117137428|XP_033154749.1|DMAU
OG0002322	LOC119082065|XP_037047298.1|BCOP	LOC117150522|XP_033173333.1|DMAU
OG0002323	LOC119084003|XP_037049710.1|BCOP	LOC117136596|XP_033153473.1|DMAU
OG0002324	LOC119073596|XP_037035065.1|BCOP	LOC117140132|XP_033158787.1|DMAU
OG0002325	LOC119066721|XP_037025230.1|BCOP, LOC119073537|XP_037034975.1|BCOP, LOC119073517|XP_037034939.1|BCOP	LOC117140965|XP_033160082.1|DMAU
OG0002326	LOC119076472|XP_037039144.1|BCOP, LOC119072872|XP_037034074.1|BCOP, LOC119073530|XP_037034964.1|BCOP	LOC117139870|XP_033158418.1|DMAU
OG0002327	LOC119073735|XP_037035282.1|BCOP	LOC117145809|XP_033167501.1|DMAU, LOC117145811|XP_033167504.1|DMAU
OG0002328	LOC119082380|XP_037047798.1|BCOP	LOC117146661|XP_033168897.1|DMAU
OG0002329	LOC119070923|XP_037031360.1|BCOP	LOC117135233|XP_033151246.1|DMAU
OG0002330	LOC119077117|XP_037040181.1|BCOP	LOC117135234|XP_033151247.1|DMAU
OG0002331	LOC119076302|XP_037038862.1|BCOP	LOC117148617|XP_033171996.1|DMAU
OG0002332	LOC119085089|XP_037051225.1|BCOP	LOC117140844|XP_033159859.1|DMAU
OG0002333	LOC119079279|XP_037042960.1|BCOP, LOC119079284|XP_037042968.1|BCOP	LOC117138652|XP_033156771.1|DMAU
OG0002334	LOC119084807|XP_037050773.1|BCOP, LOC119080246|XP_037044389.1|BCOP	LOC117148490|XP_033171764.1|DMAU
OG0002335	LOC119084622|XP_037050583.1|BCOP	LOC117138199|XP_033156018.1|DMAU
OG0002336	LOC119071160|XP_037031810.1|BCOP	LOC117141775|XP_033161296.1|DMAU
OG0002337	LOC119081396|XP_037046177.1|BCOP	LOC117136453|XP_033153263.1|DMAU
OG0002338	LOC119082046|XP_037047267.1|BCOP	LOC117148187|XP_033171351.1|DMAU
OG0002339	LOC119076373|XP_037038978.1|BCOP	LOC117139204|XP_033157271.1|DMAU
OG0002340	LOC119076367|XP_037038968.1|BCOP	LOC117139907|XP_033158514.1|DMAU
OG0002341	LOC119068618|XP_037028179.1|BCOP, LOC119073643|XP_037035136.1|BCOP, LOC119072585|XP_037033733.1|BCOP	LOC117137433|XP_033154755.1|DMAU
OG0002342	LOC119085397|XP_037051694.1|BCOP	LOC117137768|XP_033155659.1|DMAU
OG0002343	LOC119077071|XP_037040108.1|BCOP	LOC117151013|XP_033174114.1|DMAU
OG0002344	LOC119082390|XP_037047814.1|BCOP	LOC117135601|XP_033151839.1|DMAU
OG0002345	LOC119074085|XP_037035935.1|BCOP	LOC117138268|XP_033156124.1|DMAU
OG0002346	LOC119084611|XP_037050572.1|BCOP, LOC119072567|XP_037033702.1|BCOP	LOC117150598|XP_033173446.1|DMAU
OG0002347	LOC119081380|XP_037046159.1|BCOP	LOC117136705|XP_033153615.1|DMAU
OG0002348	LOC119066932|XP_037025540.1|BCOP	LOC117136916|XP_033153945.1|DMAU
OG0002349	LOC119073881|XP_037035656.1|BCOP	LOC117138275|XP_033156133.1|DMAU
OG0002350	LOC119081404|XP_037046193.1|BCOP	LOC117138264|XP_033156119.1|DMAU
OG0002351	LOC119081501|XP_037046402.1|BCOP	LOC117137955|XP_033155608.1|DMAU
OG0002352	LOC119081468|XP_037046352.1|BCOP	LOC117137886|XP_033155507.1|DMAU
OG0002353	LOC119082403|XP_037047829.1|BCOP	LOC117137326|XP_033154604.1|DMAU
OG0002354	LOC119085918|XP_037052367.1|BCOP	LOC117145910|XP_033167659.1|DMAU
OG0002355	LOC119082262|XP_037047617.1|BCOP	LOC117138171|XP_033155944.1|DMAU
OG0002356	LOC119083269|XP_037048850.1|BCOP	LOC117140066|XP_033158706.1|DMAU
OG0002357	LOC119079343|XP_037043066.1|BCOP, LOC119080488|XP_037044780.1|BCOP	LOC117142500|XP_033162424.1|DMAU
OG0002358	LOC119066242|XP_037024457.1|BCOP	LOC117136165|XP_033152801.1|DMAU
OG0002359	LOC119077069|XP_037040106.1|BCOP	LOC117147754|XP_033170656.1|DMAU, LOC117147700|XP_033170579.1|DMAU
OG0002360	LOC119071573|XP_037032407.1|BCOP	LOC117143165|XP_033163572.1|DMAU
OG0002361	LOC119077610|XP_037040726.1|BCOP	LOC117139541|XP_033157807.1|DMAU
OG0002362	LOC119076930|XP_037039853.1|BCOP	LOC117140434|XP_033159247.1|DMAU
OG0002363	LOC119076926|XP_037039846.1|BCOP	LOC117148381|XP_033171633.1|DMAU
OG0002364	LOC119076922|XP_037039831.1|BCOP	LOC117137822|XP_033155401.1|DMAU
OG0002365	LOC119075602|XP_037037966.1|BCOP	LOC117143796|XP_033164534.1|DMAU
OG0002366	LOC119072718|XP_037033884.1|BCOP	LOC117139700|XP_033158106.1|DMAU
OG0002367	LOC119068278|XP_037027704.1|BCOP, LOC119084601|XP_037050551.1|BCOP	LOC117141606|XP_033161016.1|DMAU
OG0002368	LOC119077129|XP_037040198.1|BCOP	LOC117135162|XP_033151114.1|DMAU
OG0002369	LOC119077133|XP_037040207.1|BCOP	LOC117147568|XP_033170402.1|DMAU
OG0002370	LOC119075583|XP_037037946.1|BCOP	LOC117150525|XP_033173339.1|DMAU
OG0002371	LOC119076257|XP_037038820.1|BCOP	LOC117146264|XP_033168134.1|DMAU
OG0002372	LOC119078905|XP_037042529.1|BCOP	LOC117150697|XP_033173600.1|DMAU
OG0002373	LOC119076965|XP_037039952.1|BCOP	LOC117135205|XP_033151181.1|DMAU
OG0002374	LOC119069869|XP_037029935.1|BCOP	LOC117142274|XP_033162043.1|DMAU
OG0002375	LOC119081144|XP_037045783.1|BCOP	LOC117142777|XP_033162856.1|DMAU
OG0002376	LOC119081928|XP_037047078.1|BCOP	LOC117140820|XP_033159821.1|DMAU
OG0002377	LOC119065987|XP_037024088.1|BCOP, LOC119077235|XP_037040319.1|BCOP	LOC117144383|XP_033165407.1|DMAU
OG0002378	LOC119084173|XP_037049927.1|BCOP	LOC117142104|XP_033161880.1|DMAU
OG0002379	LOC119078936|XP_037042577.1|BCOP	LOC117141491|XP_033160871.1|DMAU
OG0002380	LOC119082244|XP_037047603.1|BCOP	LOC117147062|XP_033169712.1|DMAU
OG0002381	LOC119066384|XP_037024711.1|BCOP	LOC117138445|XP_033156449.1|DMAU
OG0002382	LOC119071174|XP_037031832.1|BCOP	LOC117146594|XP_033168807.1|DMAU
OG0002383	LOC119071194|XP_037031870.1|BCOP	LOC117140391|XP_033159149.1|DMAU
OG0002384	LOC119069011|XP_037028783.1|BCOP, LOC119074536|XP_037036598.1|BCOP	LOC117146766|XP_033169158.1|DMAU
OG0002386	LOC119084151|XP_037049893.1|BCOP	LOC117145512|XP_033167092.1|DMAU
OG0002387	LOC119084427|XP_037050299.1|BCOP	LOC117144477|XP_033165544.1|DMAU
OG0002388	LOC119066565|XP_037025007.1|BCOP, LOC119080347|XP_037044540.1|BCOP, LOC119078065|XP_037041397.1|BCOP	LOC117142705|XP_033162755.1|DMAU
OG0002389	LOC119076759|XP_037039611.1|BCOP	LOC117145535|XP_033167120.1|DMAU
OG0002390	LOC119073788|XP_037035407.1|BCOP	LOC117150414|XP_033173172.1|DMAU
OG0002391	LOC119085224|XP_037051432.1|BCOP	LOC117137438|XP_033154764.1|DMAU
OG0002392	LOC119072765|XP_037033958.1|BCOP, LOC119075003|XP_037037300.1|BCOP	LOC117141322|XP_033160607.1|DMAU
OG0002393	LOC119074933|XP_037037218.1|BCOP	LOC117139630|XP_033157979.1|DMAU
OG0002394	LOC119068580|XP_037028158.1|BCOP	LOC117142308|XP_033162091.1|DMAU
OG0002395	LOC119078061|XP_037041390.1|BCOP	LOC117144465|XP_033165518.1|DMAU
OG0002396	LOC119080349|XP_037044542.1|BCOP	LOC117138417|XP_033156405.1|DMAU
OG0002397	LOC119076486|XP_037039166.1|BCOP	LOC117137696|XP_033155156.1|DMAU
OG0002398	LOC119082077|XP_037047312.1|BCOP, LOC119073932|XP_037035696.1|BCOP, LOC119072043|XP_037033057.1|BCOP, LOC119072044|XP_037033063.1|BCOP	LOC117146953|XP_033169505.1|DMAU
OG0002399	LOC119071691|XP_037032574.1|BCOP	LOC117137773|XP_033155286.1|DMAU
OG0002400	LOC119071702|XP_037032585.1|BCOP	LOC117136047|XP_033152581.1|DMAU
OG0002401	LOC119079502|XP_037043345.1|BCOP	LOC117146322|XP_033168276.1|DMAU
OG0002402	LOC119076888|XP_037039787.1|BCOP	LOC117144737|XP_033165976.1|DMAU
OG0002403	LOC119074386|XP_037036399.1|BCOP, LOC119076884|XP_037039783.1|BCOP	LOC117145260|XP_033166734.1|DMAU
OG0002404	LOC119084374|XP_037050221.1|BCOP	LOC117145996|XP_033167801.1|DMAU
OG0002405	LOC119071729|XP_037032653.1|BCOP	LOC117144879|XP_033166181.1|DMAU
OG0002406	LOC119074007|XP_037035839.1|BCOP	LOC117140489|XP_033159339.1|DMAU
OG0002407	LOC119084019|XP_037049728.1|BCOP	LOC117142537|XP_033162474.1|DMAU
OG0002408	LOC119068865|XP_037028601.1|BCOP	LOC117143065|XP_033163413.1|DMAU
OG0002410	LOC119074783|XP_037036952.1|BCOP	LOC117144167|XP_033165093.1|DMAU
OG0002411	LOC119068782|XP_037028437.1|BCOP	LOC117143397|XP_033163977.1|DMAU
OG0002412	LOC119068166|XP_037027543.1|BCOP	LOC117141953|XP_033161600.1|DMAU
OG0002413	LOC119085333|XP_037051612.1|BCOP	LOC117146537|XP_033168703.1|DMAU
OG0002414	LOC119083075|XP_037048592.1|BCOP	LOC117141932|XP_033161561.1|DMAU
OG0002415	LOC119076085|XP_037038633.1|BCOP, LOC119076088|XP_037038636.1|BCOP	LOC117143530|XP_033164152.1|DMAU
OG0002416	LOC119076143|XP_037038713.1|BCOP, LOC119078096|XP_037041460.1|BCOP	LOC117146247|XP_033168072.1|DMAU
OG0002417	LOC119070846|XP_037031251.1|BCOP	LOC117135176|XP_033151132.1|DMAU
OG0002418	LOC119066192|XP_037024404.1|BCOP	LOC117139388|XP_033157541.1|DMAU
OG0002419	LOC119077851|XP_037041073.1|BCOP	LOC117147567|XP_033170401.1|DMAU
OG0002420	LOC119079301|XP_037042983.1|BCOP, LOC119078134|XP_037041505.1|BCOP, LOC119082199|XP_037047528.1|BCOP	LOC117141967|XP_033161655.1|DMAU
OG0002421	LOC119079652|XP_037043628.1|BCOP, LOC119076131|XP_037038698.1|BCOP, LOC119079578|XP_037043500.1|BCOP	LOC117145765|XP_033167422.1|DMAU
