Orthogroup	BCOP.longest_only	AALB.longest_only
OG0000916	LOC119085310|XP_037051561.1|BCOP, LOC119083725|XP_037049418.1|BCOP, LOC119083824|XP_037049514.1|BCOP, LOC119083729|XP_037049422.1|BCOP	LOC118458441|XP_035776810.1|AALB, LOC118458711|XP_035777344.1|AALB, LOC118456560|XP_035773322.1|AALB, LOC118468342|XP_035794994.1|AALB, LOC118459910|XP_035779638.1|AALB, LOC118458633|XP_035777215.1|AALB, LOC118456982|XP_035774080.1|AALB, LOC118460472|XP_035780690.1|AALB, LOC118459193|XP_035778247.1|AALB, LOC118468359|XP_035795012.1|AALB
OG0000917	LOC119082593|XP_037048030.1|BCOP	LOC118458771|XP_035777457.1|AALB
OG0000918	LOC119076314|XP_037038876.1|BCOP	LOC118460938|XP_035781593.1|AALB
OG0000920	LOC119083049|XP_037048568.1|BCOP	LOC118462795|XP_035784685.1|AALB, LOC118462796|XP_035784686.1|AALB, LOC118458426|XP_035776774.1|AALB
OG0000921	LOC119078052|XP_037041367.1|BCOP	LOC118460639|XP_035780986.1|AALB
OG0000922	LOC119068338|XP_037027793.1|BCOP	LOC118456255|XP_035772750.1|AALB
OG0000923	LOC119075006|XP_037037304.1|BCOP	LOC118466584|XP_035792037.1|AALB
OG0000924	LOC119076113|XP_037038669.1|BCOP	LOC118463875|XP_035786688.1|AALB
OG0000925	LOC119066547|XP_037024978.1|BCOP	LOC118467575|XP_035794113.1|AALB
OG0000935	LOC119085662|XP_037052005.1|BCOP	LOC118457386|XP_035774818.1|AALB, LOC118459374|XP_035778563.1|AALB
OG0000936	LOC119068158|XP_037027530.1|BCOP	LOC118461155|XP_035782074.1|AALB
OG0000938	LOC119069567|XP_037029542.1|BCOP	LOC118458727|XP_035777387.1|AALB
OG0000939	LOC119069209|XP_037029080.1|BCOP	LOC118458045|XP_035776058.1|AALB
OG0000940	LOC119067541|XP_037026493.1|BCOP	LOC118457807|XP_035775553.1|AALB
OG0000941	LOC119069063|XP_037028834.1|BCOP	LOC118457833|XP_035775602.1|AALB
OG0000942	LOC119080805|XP_037045271.1|BCOP	LOC118461937|XP_035783705.1|AALB
OG0000943	LOC119075876|XP_037038336.1|BCOP	LOC118464680|XP_035788095.1|AALB
OG0000944	LOC119081864|XP_037046988.1|BCOP	LOC118463430|XP_035785890.1|AALB
OG0000945	LOC119083903|XP_037049611.1|BCOP	LOC118462643|XP_035784385.1|AALB
OG0000946	LOC119084620|XP_037050580.1|BCOP	LOC118468379|XP_035795032.1|AALB
OG0000947	LOC119081502|XP_037046404.1|BCOP	LOC118459427|XP_035778666.1|AALB, LOC118459425|XP_035778663.1|AALB, LOC118459426|XP_035778664.1|AALB
OG0000948	LOC119071154|XP_037031801.1|BCOP	LOC118460957|XP_035781625.1|AALB
OG0000949	LOC119076037|XP_037038552.1|BCOP	LOC118461660|XP_035783134.1|AALB
OG0000949	LOC119076075|XP_037038619.1|BCOP	LOC118461659|XP_035783133.1|AALB
OG0000950	LOC119081508|XP_037046414.1|BCOP	LOC118459856|XP_035779521.1|AALB
OG0000951	LOC119084350|XP_037050187.1|BCOP	LOC118467062|XP_035792970.1|AALB
OG0000952	LOC119066190|XP_037024398.1|BCOP	LOC118459495|XP_035778805.1|AALB
OG0000964	LOC119085822|XP_037052212.1|BCOP	LOC118461375|XP_035782519.1|AALB
OG0000965	LOC119083829|XP_037049526.1|BCOP	LOC118458186|XP_035776321.1|AALB
OG0000966	LOC119073645|XP_037035139.1|BCOP, LOC119073195|XP_037034398.1|BCOP	LOC118463865|XP_035786672.1|AALB
OG0000967	LOC119074144|XP_037036037.1|BCOP	LOC118459358|XP_035778548.1|AALB
OG0000968	LOC119066471|XP_037024872.1|BCOP, LOC119068517|XP_037028018.1|BCOP, LOC119080041|XP_037044138.1|BCOP, LOC119067361|XP_037026171.1|BCOP, LOC119080036|XP_037044121.1|BCOP	LOC118464835|XP_035788404.1|AALB
OG0000969	LOC119074494|XP_037036541.1|BCOP	LOC118467288|XP_035793494.1|AALB
OG0000970	LOC119073002|XP_037034221.1|BCOP, LOC119072601|XP_037033750.1|BCOP	LOC118459232|XP_035778322.1|AALB
OG0000971	LOC119072932|XP_037034147.1|BCOP	LOC118467673|XP_035794337.1|AALB, LOC118461168|XP_035782061.1|AALB
OG0000972	LOC119066215|XP_037024433.1|BCOP	LOC118457048|XP_035774189.1|AALB
OG0000975	LOC119075022|XP_037037326.1|BCOP	LOC118461802|XP_035783438.1|AALB
OG0000976	LOC119076040|XP_037038558.1|BCOP	LOC118460685|XP_035781075.1|AALB
OG0000978	LOC119079549|XP_037043432.1|BCOP	LOC118464760|XP_035788272.1|AALB
OG0000988	LOC119080941|XP_037045463.1|BCOP	LOC118465612|XP_035789882.1|AALB
OG0000990	LOC119070368|XP_037030562.1|BCOP	LOC118461263|XP_035782289.1|AALB
OG0000991	LOC119066633|XP_037025092.1|BCOP, LOC119081459|XP_037046325.1|BCOP	LOC118460991|XP_035781709.1|AALB
OG0000992	LOC119074967|XP_037037258.1|BCOP	LOC118467370|XP_035793679.1|AALB
OG0000994	LOC119081336|XP_037046032.1|BCOP	LOC118460067|XP_035779957.1|AALB
OG0000995	LOC119081827|XP_037046960.1|BCOP	LOC118467882|XP_035794687.1|AALB
OG0000996	LOC119081619|XP_037046563.1|BCOP, LOC119081223|XP_037045842.1|BCOP, LOC119070962|XP_037031421.1|BCOP	LOC118464625|XP_035787964.1|AALB
OG0000997	LOC119076354|XP_037038949.1|BCOP	LOC118463841|XP_035786637.1|AALB
OG0000998	LOC119074775|XP_037036948.1|BCOP, LOC119073498|XP_037034908.1|BCOP, LOC119074718|XP_037036896.1|BCOP	LOC118463641|XP_035786269.1|AALB
OG0000999	LOC119084413|XP_037050276.1|BCOP	LOC118464812|XP_035788372.1|AALB
OG0001000	LOC119073777|XP_037035340.1|BCOP	LOC118468586|XP_035795411.1|AALB
OG0001001	LOC119075735|XP_037038174.1|BCOP	LOC118468736|XP_035795777.1|AALB, LOC118457961|XP_035775887.1|AALB
OG0001002	LOC119074361|XP_037036358.1|BCOP	LOC118462052|XP_035783931.1|AALB
OG0001002	LOC119070352|XP_037030564.1|BCOP	LOC118457269|XP_035774556.1|AALB
OG0001003	LOC119066211|XP_037024432.1|BCOP	LOC118458880|XP_035777724.1|AALB
OG0001004	LOC119084063|XP_037049796.1|BCOP	LOC118461508|XP_035782830.1|AALB
OG0001005	LOC119074410|XP_037036429.1|BCOP	LOC118457323|XP_035774708.1|AALB
OG0001006	LOC119071631|XP_037032484.1|BCOP	LOC118466540|XP_035791949.1|AALB
OG0001007	LOC119072482|XP_037033606.1|BCOP	LOC118465783|XP_035790210.1|AALB
OG0001008	LOC119086069|XP_037052540.1|BCOP	LOC118465025|XP_035788783.1|AALB
OG0001009	LOC119075361|XP_037037690.1|BCOP	LOC118457397|XP_035774827.1|AALB
OG0001019	LOC119069347|XP_037029316.1|BCOP	LOC118465401|XP_035789500.1|AALB
OG0001020	LOC119078481|XP_037041936.1|BCOP, LOC119078471|XP_037041924.1|BCOP, LOC119069995|XP_037030138.1|BCOP	LOC118456197|XP_035772655.1|AALB, LOC118456190|XP_035772644.1|AALB
OG0001021	LOC119066257|XP_037024502.1|BCOP	LOC118461867|XP_035783581.1|AALB
OG0001022	LOC119081328|XP_037046015.1|BCOP	LOC118459591|XP_035779012.1|AALB, LOC118464497|XP_035787825.1|AALB
OG0001024	LOC119082402|XP_037047828.1|BCOP, LOC119069342|XP_037029308.1|BCOP, LOC119069345|XP_037029310.1|BCOP, LOC119085058|XP_037051170.1|BCOP, LOC119085254|XP_037051486.1|BCOP	LOC118458539|XP_035777014.1|AALB, LOC118457811|XP_035775564.1|AALB
OG0001025	LOC119081450|XP_037046283.1|BCOP	LOC118462991|XP_035785097.1|AALB
OG0001025	LOC119083125|XP_037048657.1|BCOP, LOC119083124|XP_037048656.1|BCOP, LOC119073089|XP_037034296.1|BCOP	LOC118459096|XP_035778052.1|AALB
OG0001026	LOC119065982|XP_037024085.1|BCOP, LOC119075085|XP_037037371.1|BCOP, LOC119074505|XP_037036557.1|BCOP	LOC118467194|XP_035793298.1|AALB, LOC118463597|XP_035786150.1|AALB
OG0001027	LOC119076434|XP_037039078.1|BCOP	LOC118462690|XP_035784501.1|AALB, LOC118462691|XP_035784507.1|AALB
OG0001028	LOC119080337|XP_037044529.1|BCOP, LOC119082899|XP_037048456.1|BCOP, LOC119077960|XP_037041235.1|BCOP, LOC119077717|XP_037040893.1|BCOP, LOC119077716|XP_037040890.1|BCOP	LOC118466252|XP_035791197.1|AALB
OG0001030	LOC119068198|XP_037027594.1|BCOP	LOC118456757|XP_035773714.1|AALB, LOC118463440|XP_035785916.1|AALB
OG0001031	LOC119071712|XP_037032601.1|BCOP	LOC118458005|XP_035775973.1|AALB
OG0001032	LOC119081634|XP_037046580.1|BCOP, LOC119081743|XP_037046809.1|BCOP, LOC119075007|XP_037037305.1|BCOP	LOC118456400|XP_035772993.1|AALB
OG0001033	LOC119068730|XP_037028321.1|BCOP, LOC119066556|XP_037024997.1|BCOP	LOC118466176|XP_035791056.1|AALB
OG0001042	LOC119084984|XP_037051038.1|BCOP	LOC118458317|XP_035776557.1|AALB, LOC118460405|XP_035780581.1|AALB
OG0001043	LOC119085900|XP_037052342.1|BCOP, LOC119069916|XP_037030028.1|BCOP, LOC119069917|XP_037030033.1|BCOP	LOC118458781|XP_035777499.1|AALB
OG0001044	LOC119073827|XP_037035519.1|BCOP	LOC118466750|XP_035792336.1|AALB
OG0001045	LOC119069797|XP_037029846.1|BCOP	LOC118460207|XP_035780211.1|AALB
OG0001046	LOC119085214|XP_037051420.1|BCOP	LOC118461602|XP_035783012.1|AALB
OG0001048	LOC119085139|XP_037051310.1|BCOP	LOC118463800|XP_035786560.1|AALB, LOC118467828|XP_035794612.1|AALB
OG0001049	LOC119080206|XP_037044340.1|BCOP	LOC118467134|XP_035793137.1|AALB
OG0001050	LOC119081569|XP_037046495.1|BCOP	LOC118466206|XP_035791116.1|AALB
OG0001051	LOC119076391|XP_037039010.1|BCOP	LOC118458232|XP_035776394.1|AALB
OG0001051	LOC119083578|XP_037049218.1|BCOP, LOC119083906|XP_037049613.1|BCOP, LOC119080418|XP_037044653.1|BCOP	LOC118464584|XP_035787920.1|AALB, LOC118464585|XP_035787921.1|AALB
OG0001052	LOC119075377|XP_037037706.1|BCOP	LOC118456651|XP_035773484.1|AALB
OG0001053	LOC119072009|XP_037033024.1|BCOP, LOC119071048|XP_037031555.1|BCOP	LOC118468491|XP_035795212.1|AALB
OG0001054	LOC119077890|XP_037041149.1|BCOP	LOC118458947|XP_035777823.1|AALB
OG0001056	LOC119075793|XP_037038255.1|BCOP	LOC118458531|XP_035777002.1|AALB
OG0001057	LOC119081015|XP_037045593.1|BCOP	LOC118456428|XP_035773077.1|AALB
OG0001058	LOC119067766|XP_037026805.1|BCOP	LOC118462874|XP_035784828.1|AALB
OG0001059	LOC119082553|XP_037047962.1|BCOP	LOC118466592|XP_035792047.1|AALB
OG0001072	LOC119076224|XP_037038774.1|BCOP	LOC118456181|XP_035772631.1|AALB
OG0001073	LOC119068180|XP_037027566.1|BCOP	LOC118460567|XP_035780867.1|AALB, LOC118460559|XP_035780856.1|AALB
OG0001074	LOC119083078|XP_037048596.1|BCOP	LOC118461450|XP_035782670.1|AALB
OG0001074	LOC119083179|XP_037048734.1|BCOP	LOC118465055|XP_035788830.1|AALB
OG0001075	LOC119068476|XP_037027982.1|BCOP	LOC118460365|XP_035780506.1|AALB
OG0001077	LOC119070585|XP_037030891.1|BCOP	LOC118468651|XP_035795571.1|AALB
OG0001078	LOC119083630|XP_037049263.1|BCOP	LOC118461004|XP_035781739.1|AALB
OG0001078	LOC119083310|XP_037048891.1|BCOP, LOC119085253|XP_037051484.1|BCOP, LOC119083868|XP_037049572.1|BCOP, LOC119066619|XP_037025072.1|BCOP, LOC119074776|XP_037036944.1|BCOP, LOC119073855|XP_037035613.1|BCOP	LOC118466508|XP_035791846.1|AALB
OG0001079	LOC119080836|XP_037045291.1|BCOP	LOC118462980|XP_035785069.1|AALB
OG0001080	LOC119076015|XP_037038502.1|BCOP	LOC118466686|XP_035792207.1|AALB
OG0001081	LOC119077092|XP_037040147.1|BCOP, LOC119076408|XP_037039035.1|BCOP, LOC119073269|XP_037034544.1|BCOP	LOC118466692|XP_035792215.1|AALB, LOC118466777|XP_035792396.1|AALB
OG0001082	LOC119076850|XP_037039752.1|BCOP	LOC118466984|XP_035792795.1|AALB, LOC118466986|XP_035792796.1|AALB
OG0001083	LOC119082042|XP_037047264.1|BCOP, LOC119066221|XP_037024443.1|BCOP, LOC119074746|XP_037036908.1|BCOP	LOC118463887|XP_035786707.1|AALB
OG0001084	LOC119076818|XP_037039701.1|BCOP	LOC118461093|XP_035781894.1|AALB
OG0001084	LOC119073995|XP_037035817.1|BCOP	LOC118462702|XP_035784532.1|AALB
OG0001085	LOC119073430|XP_037034797.1|BCOP	LOC118463368|XP_035785785.1|AALB
OG0001086	LOC119071574|XP_037032409.1|BCOP	LOC118466154|XP_035791022.1|AALB
OG0001088	LOC119076941|XP_037039884.1|BCOP	LOC118463537|XP_035786046.1|AALB
OG0001089	LOC119080047|XP_037044149.1|BCOP	LOC118463098|XP_035785279.1|AALB
OG0001090	LOC119081801|XP_037046915.1|BCOP	LOC118465495|XP_035789692.1|AALB, LOC118464575|XP_035787911.1|AALB
OG0001091	LOC119073213|XP_037034419.1|BCOP	LOC118467703|XP_035794379.1|AALB
OG0001091	LOC119076807|XP_037039878.1|BCOP, LOC119083890|XP_037049630.1|BCOP	LOC118464294|XP_035787469.1|AALB
OG0001092	LOC119076984|XP_037039983.1|BCOP	LOC118458375|XP_035776670.1|AALB
OG0001093	LOC119076993|XP_037039996.1|BCOP, LOC119076994|XP_037039998.1|BCOP	LOC118456857|XP_035773851.1|AALB, LOC118456967|XP_035774054.1|AALB
OG0001094	LOC119078595|XP_037042077.1|BCOP	LOC118468381|XP_035795034.1|AALB, LOC118467965|XP_035794843.1|AALB
OG0001095	LOC119085955|XP_037052407.1|BCOP	LOC118462067|XP_035783956.1|AALB, LOC118462065|XP_035783951.1|AALB, LOC118462066|XP_035783955.1|AALB
OG0001096	LOC119078915|XP_037042541.1|BCOP, LOC119078916|XP_037042544.1|BCOP	LOC118457636|XP_035775259.1|AALB, LOC118457646|XP_035775279.1|AALB
OG0001097	LOC119066245|XP_037024464.1|BCOP	LOC118468054|XP_035794870.1|AALB
OG0001099	LOC119071399|XP_037032180.1|BCOP	LOC118459695|XP_035779229.1|AALB
OG0001100	LOC119083187|XP_037048744.1|BCOP	LOC118467040|XP_035792918.1|AALB
OG0001101	LOC119066925|XP_037025528.1|BCOP	LOC118465160|XP_035789001.1|AALB
OG0001102	LOC119083309|XP_037048890.1|BCOP	LOC118464289|XP_035787461.1|AALB, LOC118462624|XP_035784355.1|AALB
OG0001103	LOC119069160|XP_037028962.1|BCOP, LOC119069161|XP_037028963.1|BCOP	LOC118467432|XP_035793814.1|AALB, LOC118462777|XP_035784643.1|AALB, LOC118462779|XP_035784647.1|AALB
OG0001104	LOC119078780|XP_037042387.1|BCOP, LOC119070322|XP_037030485.1|BCOP	LOC118466871|XP_035792612.1|AALB
OG0001105	LOC119084069|XP_037049806.1|BCOP	LOC118464948|XP_035788630.1|AALB
OG0001106	LOC119079471|XP_037043296.1|BCOP	LOC118462721|XP_035784557.1|AALB, LOC118463944|XP_035786808.1|AALB
OG0001118	LOC119084904|XP_037050954.1|BCOP	LOC118464394|XP_035787640.1|AALB
OG0001119	LOC119068250|XP_037027677.1|BCOP	LOC118457681|XP_035775336.1|AALB
OG0001120	LOC119068668|XP_037028247.1|BCOP, LOC119075141|XP_037037422.1|BCOP	LOC118460031|XP_035779866.1|AALB, LOC118460028|XP_035779862.1|AALB
OG0001122	LOC119083683|XP_037049363.1|BCOP	LOC118466831|XP_035792522.1|AALB
OG0001124	LOC119067257|XP_037026028.1|BCOP	LOC118465314|XP_035789323.1|AALB
OG0001125	LOC119076572|XP_037039262.1|BCOP, LOC119083869|XP_037049573.1|BCOP, LOC119075720|XP_037038146.1|BCOP, LOC119081761|XP_037046847.1|BCOP, LOC119081370|XP_037046142.1|BCOP	LOC118464929|XP_035788595.1|AALB, LOC118464931|XP_035788596.1|AALB
OG0001126	LOC119081714|XP_037046724.1|BCOP	LOC118466913|XP_035792673.1|AALB
OG0001127	LOC119083838|XP_037049535.1|BCOP, LOC119080648|XP_037044957.1|BCOP	LOC118464441|XP_035787709.1|AALB, LOC118463906|XP_035786737.1|AALB
OG0001128	LOC119084880|XP_037050919.1|BCOP	LOC118464123|XP_035787104.1|AALB, LOC118457710|XP_035775384.1|AALB
OG0001129	LOC119066268|XP_037024516.1|BCOP	LOC118456467|XP_035773148.1|AALB
OG0001130	LOC119075759|XP_037038195.1|BCOP	LOC118468542|XP_035795318.1|AALB
OG0001131	LOC119081050|XP_037045650.1|BCOP	LOC118468623|XP_035795528.1|AALB, LOC118460821|XP_035781350.1|AALB, LOC118456702|XP_035773607.1|AALB
OG0001133	LOC119080676|XP_037045003.1|BCOP	LOC118459323|XP_035778470.1|AALB
OG0001134	LOC119071186|XP_037031854.1|BCOP	LOC118459711|XP_035779262.1|AALB
OG0001135	LOC119075541|XP_037037907.1|BCOP, LOC119075800|XP_037038262.1|BCOP	LOC118458211|XP_035776349.1|AALB
OG0001135	LOC119084470|XP_037050350.1|BCOP	LOC118458424|XP_035776772.1|AALB
OG0001136	LOC119074562|XP_037036667.1|BCOP	LOC118461028|XP_035781783.1|AALB
OG0001138	LOC119069810|XP_037029867.1|BCOP	LOC118464731|XP_035788215.1|AALB
OG0001139	LOC119072089|XP_037033143.1|BCOP	LOC118465857|XP_035790380.1|AALB
OG0001153	LOC119083126|XP_037048661.1|BCOP, LOC119083102|XP_037048628.1|BCOP	LOC118465049|XP_035788825.1|AALB
OG0001154	LOC119066290|XP_037024558.1|BCOP	LOC118468672|XP_035795648.1|AALB
OG0001155	LOC119069788|XP_037029824.1|BCOP	LOC118467649|XP_035794278.1|AALB, LOC118467656|XP_035794289.1|AALB
OG0001156	LOC119084425|XP_037050296.1|BCOP, LOC119070105|XP_037030316.1|BCOP	LOC118464994|XP_035788727.1|AALB
OG0001156	LOC119078768|XP_037042370.1|BCOP, LOC119070104|XP_037030315.1|BCOP	LOC118464990|XP_035788724.1|AALB, LOC118463745|XP_035786432.1|AALB
OG0001157	LOC119075169|XP_037037458.1|BCOP	LOC118461514|XP_035782836.1|AALB
OG0001158	LOC119074863|XP_037037079.1|BCOP	LOC118456818|XP_035773804.1|AALB
OG0001158	LOC119076925|XP_037039845.1|BCOP	LOC118458274|XP_035776486.1|AALB
OG0001160	LOC119067229|XP_037025978.1|BCOP	LOC118457823|XP_035775591.1|AALB
OG0001161	LOC119077882|XP_037041135.1|BCOP	LOC118468974|XP_035796243.1|AALB
OG0001162	LOC119067561|XP_037026522.1|BCOP	LOC118458801|XP_035777541.1|AALB
OG0001163	LOC119067765|XP_037026793.1|BCOP, LOC119069849|XP_037029917.1|BCOP, LOC119072584|XP_037033729.1|BCOP	LOC118458840|XP_035777635.1|AALB
OG0001165	LOC119067345|XP_037026149.1|BCOP, LOC119072182|XP_037033240.1|BCOP	LOC118468688|XP_035795695.1|AALB
OG0001166	LOC119070230|XP_037030395.1|BCOP	LOC118464325|XP_035787517.1|AALB
OG0001167	LOC119083692|XP_037049371.1|BCOP	LOC118464622|XP_035787961.1|AALB
OG0001168	LOC119077995|XP_037041270.1|BCOP	LOC118465527|XP_035789744.1|AALB
OG0001169	LOC119072301|XP_037033380.1|BCOP, LOC119067534|XP_037026483.1|BCOP, LOC119067537|XP_037026487.1|BCOP, LOC119067536|XP_037026486.1|BCOP	LOC118464071|XP_035787014.1|AALB
OG0001171	LOC119076805|XP_037039665.1|BCOP	LOC118464541|XP_035787871.1|AALB, LOC118462468|XP_035784048.1|AALB
OG0001172	LOC119068932|XP_037028692.1|BCOP, LOC119078004|XP_037041278.1|BCOP	LOC118462641|XP_035784382.1|AALB
OG0001173	LOC119068107|XP_037027443.1|BCOP, LOC119075232|XP_037037519.1|BCOP, LOC119075233|XP_037037520.1|BCOP	LOC118457355|XP_035774754.1|AALB, LOC118467405|XP_035793773.1|AALB
OG0001174	LOC119081275|XP_037045926.1|BCOP	LOC118467301|XP_035793514.1|AALB
OG0001175	LOC119071951|XP_037032974.1|BCOP	LOC118461601|XP_035783010.1|AALB
OG0001176	LOC119082251|XP_037047610.1|BCOP, LOC119083690|XP_037049369.1|BCOP	LOC118460499|XP_035780746.1|AALB, LOC118460500|XP_035780747.1|AALB
OG0001177	LOC119075291|XP_037037586.1|BCOP	LOC118461535|XP_035782864.1|AALB
OG0001178	LOC119070749|XP_037031116.1|BCOP	LOC118457080|XP_035774261.1|AALB
OG0001178	LOC119078444|XP_037041862.1|BCOP	LOC118456756|XP_035773713.1|AALB
OG0001179	LOC119079282|XP_037042963.1|BCOP, LOC119079285|XP_037042970.1|BCOP	LOC118458722|XP_035777360.1|AALB
OG0001180	LOC119073882|XP_037035657.1|BCOP	LOC118468911|XP_035796109.1|AALB
OG0001181	LOC119074458|XP_037036490.1|BCOP	LOC118466696|XP_035792219.1|AALB, LOC118457839|XP_035775611.1|AALB
OG0001182	LOC119084440|XP_037050310.1|BCOP	LOC118456949|XP_035774017.1|AALB, LOC118456944|XP_035774007.1|AALB, LOC118456948|XP_035774011.1|AALB
OG0001183	LOC119076536|XP_037039219.1|BCOP	LOC118467069|XP_035792999.1|AALB
OG0001184	LOC119068732|XP_037028328.1|BCOP	LOC118468855|XP_035796004.1|AALB
OG0001185	LOC119074306|XP_037036224.1|BCOP	LOC118457401|XP_035774834.1|AALB
OG0001186	LOC119075891|XP_037038358.1|BCOP	LOC118466562|XP_035791999.1|AALB
OG0001187	LOC119082640|XP_037048102.1|BCOP	LOC118465218|XP_035789103.1|AALB, LOC118465219|XP_035789104.1|AALB
OG0001188	LOC119082080|XP_037047332.1|BCOP	LOC118464179|XP_035787213.1|AALB, LOC118464181|XP_035787222.1|AALB
OG0001189	LOC119072520|XP_037033662.1|BCOP	LOC118463112|XP_035785329.1|AALB, LOC118463485|XP_035785969.1|AALB
OG0001190	LOC119077611|XP_037040722.1|BCOP, LOC119075878|XP_037038337.1|BCOP, LOC119079782|XP_037043748.1|BCOP, LOC119077323|XP_037040399.1|BCOP	LOC118463984|XP_035786896.1|AALB, LOC118463982|XP_035786887.1|AALB
OG0001191	LOC119084385|XP_037050242.1|BCOP	LOC118463935|XP_035786793.1|AALB, LOC118465696|XP_035790017.1|AALB
OG0001193	LOC119085455|XP_037051773.1|BCOP, LOC119085454|XP_037051772.1|BCOP, LOC119085453|XP_037051771.1|BCOP	LOC118465058|XP_035788833.1|AALB
OG0001200	LOC119069489|XP_037029455.1|BCOP	LOC118461021|XP_035781767.1|AALB
OG0001201	LOC119078460|XP_037041892.1|BCOP, LOC119085192|XP_037051398.1|BCOP, LOC119078825|XP_037042428.1|BCOP, LOC119078965|XP_037042609.1|BCOP	LOC118461173|XP_035782076.1|AALB
OG0001202	LOC119074986|XP_037037283.1|BCOP, LOC119074987|XP_037037284.1|BCOP, LOC119074985|XP_037037282.1|BCOP, LOC119066078|XP_037024245.1|BCOP, LOC119084725|XP_037050694.1|BCOP	LOC118462103|XP_035783994.1|AALB
OG0001203	LOC119083571|XP_037049212.1|BCOP	LOC118458443|XP_035776822.1|AALB
OG0001203	LOC119079488|XP_037043326.1|BCOP	LOC118459523|XP_035778877.1|AALB
OG0001204	LOC119080679|XP_037045012.1|BCOP	LOC118463325|XP_035785717.1|AALB
OG0001205	LOC119081666|XP_037046644.1|BCOP	LOC118467494|XP_035793938.1|AALB
OG0001205	LOC119079043|XP_037042725.1|BCOP	LOC118463845|XP_035786643.1|AALB
OG0001206	LOC119078341|XP_037041739.1|BCOP, LOC119078340|XP_037041738.1|BCOP, LOC119069337|XP_037029299.1|BCOP, LOC119084775|XP_037050734.1|BCOP	LOC118462907|XP_035784902.1|AALB
OG0001207	LOC119084185|XP_037049953.1|BCOP	LOC118462055|XP_035783934.1|AALB
OG0001208	LOC119068164|XP_037027541.1|BCOP	LOC118463678|XP_035786332.1|AALB
OG0001210	LOC119068077|XP_037027378.1|BCOP	LOC118458664|XP_035777259.1|AALB, LOC118456928|XP_035773960.1|AALB
OG0001211	LOC119070321|XP_037030488.1|BCOP	LOC118460819|XP_035781332.1|AALB
OG0001212	LOC119068310|XP_037027746.1|BCOP	LOC118468555|XP_035795349.1|AALB, LOC118468554|XP_035795348.1|AALB
OG0001213	LOC119068313|XP_037027752.1|BCOP	LOC118457446|XP_035774931.1|AALB, LOC118460886|XP_035781522.1|AALB
OG0001214	LOC119066168|XP_037024358.1|BCOP, LOC119068969|XP_037028729.1|BCOP	LOC118459114|XP_035778071.1|AALB
OG0001215	LOC119067338|XP_037026138.1|BCOP	LOC118459805|XP_035779435.1|AALB, LOC118459806|XP_035779436.1|AALB
OG0001216	LOC119067343|XP_037026146.1|BCOP	LOC118459804|XP_035779433.1|AALB
OG0001216	LOC119067344|XP_037026147.1|BCOP	LOC118459112|XP_035778068.1|AALB
OG0001217	LOC119085676|XP_037052019.1|BCOP	LOC118457400|XP_035774830.1|AALB
OG0001220	LOC119080143|XP_037044254.1|BCOP, LOC119080142|XP_037044252.1|BCOP, LOC119080141|XP_037044251.1|BCOP	LOC118467131|XP_035793134.1|AALB
OG0001222	LOC119078513|XP_037041973.1|BCOP	LOC118467980|XP_035794861.1|AALB
OG0001222	LOC119080937|XP_037045453.1|BCOP	LOC118464452|XP_035787732.1|AALB
OG0001223	LOC119079449|XP_037043258.1|BCOP, LOC119071545|XP_037032339.1|BCOP	LOC118463241|XP_035785600.1|AALB
OG0001224	LOC119071511|XP_037032275.1|BCOP	LOC118466057|XP_035790800.1|AALB
OG0001225	LOC119079331|XP_037043024.1|BCOP	LOC118465045|XP_035788815.1|AALB
OG0001226	LOC119079509|XP_037043359.1|BCOP	LOC118466987|XP_035792797.1|AALB
OG0001227	LOC119072561|XP_037033694.1|BCOP, LOC119072562|XP_037033697.1|BCOP	LOC118458780|XP_035777498.1|AALB
OG0001229	LOC119080001|XP_037044068.1|BCOP	LOC118457878|XP_035775694.1|AALB
OG0001230	LOC119075518|XP_037037885.1|BCOP	LOC118458823|XP_035777600.1|AALB
OG0001231	LOC119069408|XP_037029352.1|BCOP, LOC119085250|XP_037051481.1|BCOP	LOC118468340|XP_035794992.1|AALB
OG0001233	LOC119066408|XP_037024775.1|BCOP, LOC119071493|XP_037032246.1|BCOP, LOC119077143|XP_037040222.1|BCOP	LOC118458684|XP_035777288.1|AALB
OG0001234	LOC119080165|XP_037044281.1|BCOP	LOC118458826|XP_035777605.1|AALB
OG0001235	LOC119066204|XP_037024418.1|BCOP	LOC118468919|XP_035796122.1|AALB
OG0001236	LOC119076423|XP_037039060.1|BCOP	LOC118457340|XP_035774731.1|AALB
OG0001237	LOC119066412|XP_037024783.1|BCOP	LOC118462010|XP_035783840.1|AALB
OG0001238	LOC119067592|XP_037026588.1|BCOP	LOC118458685|XP_035777293.1|AALB
OG0001238	LOC119082802|XP_037048342.1|BCOP	LOC118467941|XP_035794803.1|AALB
OG0001239	LOC119080900|XP_037045379.1|BCOP	LOC118467960|XP_035794836.1|AALB
OG0001239	LOC119071778|XP_037032732.1|BCOP	LOC118456572|XP_035773344.1|AALB
OG0001240	LOC119071571|XP_037032408.1|BCOP, LOC119071617|XP_037032455.1|BCOP	LOC118458705|XP_035777339.1|AALB, LOC118457657|XP_035775294.1|AALB
