Orthogroup	BCOP.longest_only	DVIR.longest_only
OG0000532	LOC119077975|XP_037041252.1|BCOP	LOC6631259|XP_002053247.1|DVIR, LOC6631258|XP_002053246.2|DVIR
OG0000534	LOC119074865|XP_037037081.1|BCOP	LOC116650255|XP_032289386.1|DVIR
OG0000534	LOC119077103|XP_037040157.1|BCOP	LOC6633330|XP_032296545.1|DVIR, LOC6635455|XP_032295852.1|DVIR, LOC6622765|XP_002046472.1|DVIR
OG0000535	LOC119071812|XP_037032775.1|BCOP	LOC6625541|XP_002050543.2|DVIR, LOC6627010|XP_015029414.1|DVIR
OG0000536	LOC119069281|XP_037029238.1|BCOP	LOC6623961|XP_032290753.1|DVIR
OG0000537	LOC119079032|XP_037042711.1|BCOP	LOC6624865|XP_002048884.1|DVIR
OG0000538	LOC119085377|XP_037051658.1|BCOP	LOC6627243|XP_032293171.1|DVIR, LOC6626442|XP_002048910.1|DVIR
OG0000539	LOC119071307|XP_037032080.1|BCOP	LOC6630431|XP_002053472.1|DVIR, LOC6630432|XP_002053473.1|DVIR
OG0000542	LOC119074089|XP_037035944.1|BCOP	LOC6629822|XP_002053190.2|DVIR, LOC6636224|XP_002059704.1|DVIR
OG0000543	LOC119068098|XP_037027417.1|BCOP	LOC116650893|XP_032291762.1|DVIR, LOC6625811|XP_032292234.1|DVIR
OG0000544	LOC119068980|XP_037028746.1|BCOP	LOC6623918|XP_002046849.1|DVIR, LOC6629813|XP_015027787.2|DVIR
OG0000545	LOC119068518|XP_037028019.1|BCOP, LOC119069506|XP_037029478.1|BCOP	LOC6630498|XP_002054392.2|DVIR, LOC6630500|XP_032295041.1|DVIR
OG0000546	LOC119068569|XP_037028107.1|BCOP	LOC6630668|XP_002054626.1|DVIR, LOC6631674|XP_002055000.2|DVIR
OG0000547	LOC119074047|XP_037035888.1|BCOP	LOC6633268|XP_002057149.1|DVIR, LOC6632744|XP_002056459.1|DVIR
OG0000548	LOC119083707|XP_037049391.1|BCOP	LOC6623890|XP_002048282.1|DVIR, LOC6623834|XP_002048281.1|DVIR
OG0000549	LOC119067694|XP_037026713.1|BCOP	LOC6625577|XP_032292703.1|DVIR
OG0000550	LOC119073291|XP_037034572.1|BCOP	LOC6628699|XP_002052564.2|DVIR
OG0000552	LOC119083277|XP_037048860.1|BCOP, LOC119083171|XP_037048726.1|BCOP	LOC26530496|XP_015026246.1|DVIR, LOC6633175|XP_002056157.2|DVIR, LOC6633174|XP_002056156.3|DVIR
OG0000553	LOC119082066|XP_037047300.1|BCOP	LOC6628600|XP_002051215.1|DVIR, LOC6628598|XP_002051213.1|DVIR
OG0000554	LOC119070470|XP_037030721.1|BCOP	LOC6630179|XP_002053848.1|DVIR, LOC6635181|XP_015024948.1|DVIR
OG0000555	LOC119085881|XP_037052292.1|BCOP	LOC6622820|XP_002046479.1|DVIR, LOC6636572|XP_002060075.1|DVIR
OG0000556	LOC119077410|XP_037040553.1|BCOP	LOC6632107|XP_002055630.1|DVIR, LOC116650351|XP_032289692.1|DVIR, LOC6632769|XP_002056374.1|DVIR
OG0000557	LOC119076133|XP_037038702.1|BCOP	LOC6632354|XP_002056716.1|DVIR, LOC6632351|XP_002056713.1|DVIR
OG0000558	LOC119082201|XP_037047530.1|BCOP	LOC6630981|XP_032293824.1|DVIR, LOC6634655|XP_002058108.1|DVIR
OG0000559	LOC119066909|XP_037025495.1|BCOP	LOC6629320|XP_015027363.2|DVIR, LOC6623453|XP_002048228.1|DVIR
OG0000560	LOC119069268|XP_037029220.1|BCOP	LOC6626207|XP_002049793.1|DVIR, LOC6626206|XP_002049792.2|DVIR
OG0000561	LOC119074217|XP_037036113.1|BCOP	LOC6624584|XP_032290574.1|DVIR, LOC6624695|XP_002047138.1|DVIR
OG0000562	LOC119066879|XP_037025459.1|BCOP	LOC6623156|XP_002048554.2|DVIR, LOC6623351|XP_032289947.1|DVIR
OG0000563	LOC119066025|XP_037024138.1|BCOP	LOC26530531|XP_015031607.1|DVIR, LOC6622670|XP_002048450.3|DVIR, LOC26531346|XP_032290302.1|DVIR, LOC6622477|XP_002046658.2|DVIR, LOC6624654|XP_032290017.1|DVIR
OG0000564	LOC119080545|XP_037044855.1|BCOP	LOC6624240|XP_002047163.1|DVIR, LOC6624554|XP_002047164.1|DVIR
OG0000566	LOC119081012|XP_037045588.1|BCOP	LOC6632256|XP_032288773.1|DVIR, LOC6623669|XP_002047352.1|DVIR
OG0000567	LOC119068523|XP_037028027.1|BCOP	LOC6636174|XP_002059560.1|DVIR
OG0000568	LOC119068289|XP_037027721.1|BCOP, LOC119080071|XP_037044182.1|BCOP	LOC6631928|XP_002055476.1|DVIR, LOC6631030|XP_002054121.1|DVIR, LOC116651837|XP_032294829.1|DVIR
OG0000569	LOC119084660|XP_037050628.1|BCOP	LOC6630046|XP_002054565.1|DVIR
OG0000569	LOC119084581|XP_037050535.1|BCOP	LOC6635240|XP_002058768.2|DVIR
OG0000570	LOC119069556|XP_037029532.1|BCOP	LOC6630032|XP_002054023.1|DVIR, LOC6630033|XP_002054024.1|DVIR
OG0000571	LOC119069735|XP_037029761.1|BCOP	LOC6631151|XP_032294888.1|DVIR, LOC6631153|XP_032294980.1|DVIR
OG0000572	LOC119084086|XP_037049819.1|BCOP, LOC119071786|XP_037032742.1|BCOP, LOC119084895|XP_037050940.1|BCOP	LOC6632601|XP_002056213.1|DVIR, LOC6632603|XP_015026062.1|DVIR
OG0000573	LOC119075079|XP_037037366.1|BCOP, LOC119071850|XP_037032806.1|BCOP	LOC6636818|XP_032291501.1|DVIR, LOC6635992|XP_002059310.1|DVIR
OG0000574	LOC119081453|XP_037046287.1|BCOP	LOC6622763|XP_002048466.1|DVIR, LOC116650414|XP_032289942.1|DVIR, LOC6630188|XP_002053257.1|DVIR, LOC6630191|XP_002053260.1|DVIR
OG0000575	LOC119080687|XP_037045018.1|BCOP	LOC6622916|XP_002048160.1|DVIR, LOC6622282|XP_032290785.1|DVIR
OG0000576	LOC119076338|XP_037038925.1|BCOP	LOC6632334|XP_002056402.1|DVIR
OG0000577	LOC119084662|XP_037050634.1|BCOP	LOC6628777|XP_002052768.2|DVIR, LOC6628776|XP_002052767.1|DVIR
OG0000577	LOC119082768|XP_037048257.1|BCOP	LOC6635695|XP_002059268.1|DVIR
OG0000578	LOC119072065|XP_037033095.1|BCOP	LOC6628435|XP_002052043.2|DVIR, LOC6627138|XP_015029764.1|DVIR
OG0000579	LOC119084174|XP_037049928.1|BCOP	LOC6629669|XP_002054763.1|DVIR, LOC116650465|XP_032290021.1|DVIR, LOC6622618|XP_002048443.2|DVIR
OG0000580	LOC119076778|XP_037039633.1|BCOP, LOC119074749|XP_037036909.1|BCOP	LOC6630134|XP_032292974.1|DVIR, LOC6630133|XP_002053685.1|DVIR
OG0000581	LOC119079094|XP_037042806.1|BCOP, LOC119083987|XP_037049730.1|BCOP	LOC6632870|XP_015026169.1|DVIR
OG0000581	LOC119067460|XP_037026339.1|BCOP	LOC6631413|XP_002055422.1|DVIR
OG0000582	LOC119071172|XP_037031830.1|BCOP	LOC6624467|XP_002047912.1|DVIR, LOC6625273|XP_015029744.1|DVIR
OG0000583	LOC119074106|XP_037035968.1|BCOP, LOC119082826|XP_037048373.1|BCOP	LOC6625576|XP_002048837.2|DVIR
OG0000589	LOC119068864|XP_037028596.1|BCOP	LOC6631894|XP_002055034.2|DVIR
OG0000590	LOC119071848|XP_037032802.1|BCOP	LOC6634718|XP_002058317.1|DVIR
OG0000592	LOC119084008|XP_037049716.1|BCOP	LOC6626982|XP_002048799.1|DVIR, LOC6624800|XP_002050194.1|DVIR
OG0000593	LOC119083155|XP_037048698.1|BCOP, LOC119083147|XP_037048689.1|BCOP	LOC6628963|XP_002051568.1|DVIR, LOC6624835|XP_002049543.1|DVIR
OG0000594	LOC119067943|XP_037027155.1|BCOP	LOC6634953|XP_002058587.1|DVIR, LOC6632355|XP_002056717.1|DVIR
OG0000595	LOC119070400|XP_037030619.1|BCOP	LOC6630586|XP_032289864.1|DVIR, LOC6630296|XP_015026982.1|DVIR
OG0000596	LOC119069672|XP_037029687.1|BCOP	LOC6635560|XP_002059034.1|DVIR, LOC6629732|XP_002053608.1|DVIR
OG0000597	LOC119067936|XP_037027146.1|BCOP, LOC119071640|XP_037032500.1|BCOP	LOC6630718|XP_002054211.2|DVIR, LOC6630717|XP_002054210.2|DVIR
OG0000598	LOC119072158|XP_037033214.1|BCOP, LOC119080438|XP_037044695.1|BCOP	LOC116650343|XP_032289640.1|DVIR, LOC116650342|XP_032289639.1|DVIR, LOC6637006|XP_002060432.1|DVIR, LOC116650341|XP_032289638.1|DVIR, LOC6632412|XP_002056208.1|DVIR, LOC116650340|XP_032289637.1|DVIR, LOC116650344|XP_032289641.1|DVIR, LOC6637005|XP_002060433.1|DVIR
OG0000599	LOC119066037|XP_037024150.1|BCOP, LOC119073532|XP_037034972.1|BCOP	LOC6623393|XP_032290822.1|DVIR, LOC6623420|XP_032290825.1|DVIR
OG0000600	LOC119077332|XP_037040413.1|BCOP	LOC6626195|XP_015029588.1|DVIR, LOC6626193|XP_032292616.1|DVIR
OG0000601	LOC119066781|XP_037025335.1|BCOP, LOC119073283|XP_037034566.1|BCOP, LOC119067385|XP_037026205.1|BCOP	LOC6627739|XP_032293387.1|DVIR, LOC6629244|XP_002051268.1|DVIR
OG0000602	LOC119072724|XP_037033894.1|BCOP	LOC6634357|XP_002057698.1|DVIR, LOC6634356|XP_002057697.1|DVIR
OG0000603	LOC119076325|XP_037038897.1|BCOP	LOC6627674|XP_015028287.1|DVIR
OG0000604	LOC119078486|XP_037041938.1|BCOP	LOC6635771|XP_002059167.1|DVIR, LOC6628990|XP_002052121.1|DVIR
OG0000605	LOC119078625|XP_037042117.1|BCOP	LOC6628405|XP_002052048.1|DVIR
OG0000606	LOC119068548|XP_037028075.1|BCOP	LOC6635162|XP_002058364.2|DVIR
OG0000607	LOC119083705|XP_037049388.1|BCOP	LOC6630520|XP_002054019.1|DVIR, LOC6631064|XP_002054908.1|DVIR
OG0000608	LOC119066266|XP_037024518.1|BCOP	LOC6630256|XP_002053415.1|DVIR, LOC6630016|XP_032289990.1|DVIR
OG0000609	LOC119082211|XP_037047555.1|BCOP	LOC6627621|XP_002051712.1|DVIR, LOC6627620|XP_032294277.1|DVIR
OG0000610	LOC119070949|XP_037031396.1|BCOP, LOC119083489|XP_037049112.1|BCOP	LOC6622538|XP_002047597.2|DVIR, LOC6626883|XP_002049720.1|DVIR
OG0000611	LOC119083546|XP_037049160.1|BCOP, LOC119072190|XP_037033244.1|BCOP	LOC6626382|XP_002050056.2|DVIR, LOC6626840|XP_002050842.1|DVIR
OG0000614	LOC119077296|XP_037040353.1|BCOP	LOC6632126|XP_015026494.1|DVIR
OG0000615	LOC119069401|XP_037029342.1|BCOP, LOC119070642|XP_037030966.1|BCOP, LOC119068755|XP_037028378.1|BCOP	LOC6635437|XP_002059073.1|DVIR, LOC6630045|XP_002054564.1|DVIR
OG0000616	LOC119069996|XP_037030135.1|BCOP	LOC6635429|XP_032295867.1|DVIR
OG0000617	LOC119081325|XP_037046008.1|BCOP	LOC6632303|XP_002055992.2|DVIR, LOC6630252|XP_002053766.1|DVIR
OG0000618	LOC119070536|XP_037030804.1|BCOP	LOC6630412|XP_032295330.1|DVIR
OG0000618	LOC119076049|XP_037038574.1|BCOP, LOC119076050|XP_037038577.1|BCOP	LOC6624340|XP_002047461.1|DVIR
OG0000620	LOC119082516|XP_037047926.1|BCOP, LOC119082181|XP_037047490.1|BCOP	LOC6631382|XP_002055654.1|DVIR, LOC6623141|XP_032290550.1|DVIR
OG0000621	LOC119082160|XP_037047463.1|BCOP	LOC6630395|XP_002054003.1|DVIR, LOC6634637|XP_002058036.1|DVIR
OG0000622	LOC119069597|XP_037029587.1|BCOP	LOC6623617|XP_002047341.2|DVIR, LOC6623494|XP_002046161.3|DVIR
OG0000623	LOC119066479|XP_037024879.1|BCOP	LOC6622165|XP_002047042.1|DVIR, LOC6622534|XP_002046659.1|DVIR
OG0000624	LOC119079882|XP_037043859.1|BCOP	LOC6625310|XP_002048753.1|DVIR, LOC6625309|XP_002048752.1|DVIR
OG0000625	LOC119083676|XP_037049354.1|BCOP	LOC6624701|XP_032291163.1|DVIR, LOC6624688|XP_002047191.1|DVIR
OG0000626	LOC119082188|XP_037047507.1|BCOP	LOC6625417|XP_002049293.1|DVIR, LOC6636359|XP_032292058.1|DVIR
OG0000627	LOC119082760|XP_037048241.1|BCOP	LOC6623882|XP_032290691.1|DVIR, LOC6633255|XP_002056879.1|DVIR
OG0000628	LOC119085988|XP_037052448.1|BCOP	LOC6628589|XP_002051482.1|DVIR, LOC6636641|XP_032289186.1|DVIR
OG0000629	LOC119066341|XP_037024648.1|BCOP	LOC6630322|XP_002053432.1|DVIR, LOC6627470|XP_002052901.1|DVIR
OG0000630	LOC119084654|XP_037050617.1|BCOP	LOC6633920|XP_002057654.2|DVIR, LOC6633915|XP_002057649.3|DVIR
OG0000631	LOC119071768|XP_037032710.1|BCOP	LOC26531502|XP_015028941.1|DVIR, LOC6628492|XP_002051487.1|DVIR
OG0000632	LOC119077150|XP_037040230.1|BCOP	LOC6627477|XP_002052127.1|DVIR, LOC6628210|XP_032294373.1|DVIR
OG0000633	LOC119071731|XP_037032650.1|BCOP	LOC6623694|XP_002048327.2|DVIR
OG0000634	LOC119071953|XP_037032978.1|BCOP	LOC6626570|XP_015029853.1|DVIR
OG0000635	LOC119066896|XP_037025480.1|BCOP	LOC6625322|XP_002049088.1|DVIR, LOC6634716|XP_002058273.1|DVIR
OG0000636	LOC119073578|XP_037035042.1|BCOP	LOC6633917|XP_002057651.1|DVIR, LOC6633918|XP_002057652.1|DVIR
OG0000637	LOC119084264|XP_037050067.1|BCOP	LOC6633434|XP_032296646.1|DVIR, LOC6633438|XP_032296647.1|DVIR
OG0000638	LOC119067567|XP_037026543.1|BCOP	LOC6634774|XP_002058200.1|DVIR
OG0000639	LOC119071882|XP_037032869.1|BCOP	LOC6623349|XP_015030605.1|DVIR
OG0000641	LOC119070465|XP_037030715.1|BCOP, LOC119084774|XP_037050733.1|BCOP	LOC6623752|XP_032290450.1|DVIR
OG0000642	LOC119074558|XP_037036652.1|BCOP	LOC26531711|XP_032288797.1|DVIR, LOC6634282|XP_002057749.1|DVIR
OG0000646	LOC119069169|XP_037028974.1|BCOP	LOC6635146|XP_002058630.1|DVIR, LOC6629691|XP_002053972.2|DVIR
OG0000647	LOC119068465|XP_037027953.1|BCOP	LOC6635117|XP_032294996.1|DVIR, LOC6631833|XP_002055475.3|DVIR
OG0000648	LOC119067168|XP_037025865.1|BCOP	LOC6631502|XP_032295964.1|DVIR
OG0000648	LOC119067154|XP_037025842.1|BCOP	LOC6631521|XP_002055318.2|DVIR
OG0000649	LOC119067054|XP_037025695.1|BCOP	LOC116652144|XP_032295982.1|DVIR, LOC6631834|XP_032295924.1|DVIR, LOC6631836|XP_032295918.1|DVIR
OG0000650	LOC119081019|XP_037045596.1|BCOP	LOC6636238|XP_002059752.1|DVIR
OG0000651	LOC119068676|XP_037028252.1|BCOP	LOC6622724|XP_002047243.1|DVIR, LOC6623116|XP_002047761.1|DVIR
OG0000652	LOC119073327|XP_037034614.1|BCOP	LOC6627088|XP_002048792.2|DVIR, LOC6636055|XP_002059519.1|DVIR
OG0000653	LOC119069227|XP_037029156.1|BCOP	LOC6629841|XP_002054462.1|DVIR
OG0000654	LOC119076735|XP_037039548.1|BCOP	LOC6624668|XP_002046639.1|DVIR
OG0000654	LOC119077290|XP_037040337.1|BCOP	LOC6622753|XP_032290463.1|DVIR
OG0000655	LOC119066518|XP_037024930.1|BCOP	LOC6635982|XP_002059300.1|DVIR, LOC6635685|XP_002059280.2|DVIR
OG0000656	LOC119069203|XP_037029067.1|BCOP	LOC6630900|XP_015027250.1|DVIR, LOC116649763|XP_032294536.1|DVIR, LOC6630899|XP_032289368.1|DVIR
OG0000658	LOC119071304|XP_037032078.1|BCOP	LOC6632073|XP_002055634.1|DVIR, LOC6629810|XP_002054884.1|DVIR
OG0000659	LOC119081960|XP_037047158.1|BCOP	LOC6634105|XP_015025190.1|DVIR, LOC6633913|XP_002057647.1|DVIR
OG0000660	LOC119076100|XP_037038651.1|BCOP, LOC119080500|XP_037044794.1|BCOP, LOC119080471|XP_037044744.1|BCOP, LOC119077116|XP_037040180.1|BCOP, LOC119077115|XP_037040178.1|BCOP	LOC6627856|XP_032294028.1|DVIR, LOC6627857|XP_002052276.1|DVIR, LOC6627858|XP_002052277.1|DVIR
OG0000661	LOC119082339|XP_037047743.1|BCOP	LOC6624575|XP_002046398.1|DVIR, LOC116650124|XP_032289338.1|DVIR, LOC6623293|XP_015031022.1|DVIR, LOC6635679|XP_032294652.1|DVIR
OG0000662	LOC119084304|XP_037050118.1|BCOP	LOC6624548|XP_002046562.1|DVIR, LOC6635590|XP_002059015.1|DVIR
OG0000663	LOC119083526|XP_037049138.1|BCOP, LOC119084562|XP_037050476.1|BCOP	LOC6635856|XP_032291956.1|DVIR
OG0000664	LOC119084314|XP_037050128.1|BCOP	LOC6633562|XP_002057367.3|DVIR
OG0000666	LOC119074750|XP_037036911.1|BCOP	LOC6626484|XP_002049078.1|DVIR, LOC26531342|XP_015026801.1|DVIR
OG0000667	LOC119083972|XP_037049670.1|BCOP	LOC6631496|XP_002055130.1|DVIR, LOC6630131|XP_002053683.3|DVIR
OG0000668	LOC119081834|XP_037046967.1|BCOP	LOC6635250|XP_002058758.1|DVIR
OG0000669	LOC119074873|XP_037037104.1|BCOP	LOC6633764|XP_002056950.3|DVIR, LOC6633763|XP_002056949.1|DVIR
OG0000670	LOC119066550|XP_037024984.1|BCOP	LOC6634401|XP_002058154.1|DVIR, LOC6633297|XP_002057396.1|DVIR
OG0000671	LOC119083639|XP_037049271.1|BCOP	LOC6630872|XP_032295008.1|DVIR, LOC6630906|XP_002054500.1|DVIR
OG0000672	LOC119072493|XP_037033628.1|BCOP	LOC6631428|XP_002055536.1|DVIR, LOC6634580|XP_002058081.3|DVIR
OG0000673	LOC119085042|XP_037051146.1|BCOP, LOC119070959|XP_037031418.1|BCOP	LOC6634553|XP_002057970.1|DVIR, LOC6622139|XP_002047503.1|DVIR
OG0000677	LOC119069211|XP_037029077.1|BCOP	LOC6624369|XP_002047903.1|DVIR, LOC6631871|XP_002055732.2|DVIR
OG0000678	LOC119072581|XP_037033726.1|BCOP	LOC6632487|XP_002055816.1|DVIR, LOC6628366|XP_002052866.1|DVIR
OG0000679	LOC119082586|XP_037048025.1|BCOP	LOC6636723|XP_015023790.1|DVIR
OG0000680	LOC119068909|XP_037028663.1|BCOP	LOC6631973|XP_032295609.1|DVIR, LOC6631974|XP_002055602.1|DVIR
OG0000681	LOC119067235|XP_037025986.1|BCOP	LOC6634946|XP_002058534.1|DVIR, LOC6634750|XP_002058043.1|DVIR
OG0000683	LOC119070419|XP_037030650.1|BCOP, LOC119084212|XP_037050002.1|BCOP, LOC119078992|XP_037042650.1|BCOP, LOC119070420|XP_037030652.1|BCOP	LOC6635150|XP_002058634.1|DVIR
OG0000684	LOC119070467|XP_037030717.1|BCOP	LOC6632344|XP_002056706.1|DVIR, LOC6630608|XP_002054483.1|DVIR
OG0000685	LOC119067026|XP_037025653.1|BCOP	LOC6635198|XP_002058473.1|DVIR
OG0000686	LOC119076703|XP_037039511.1|BCOP	LOC6625717|XP_002050487.1|DVIR, LOC6635611|XP_002058954.1|DVIR
OG0000687	LOC119068625|XP_037028186.1|BCOP	LOC6624896|XP_002049114.2|DVIR, LOC6624055|XP_002047417.1|DVIR
OG0000688	LOC119077281|XP_037040326.1|BCOP	LOC6624959|XP_002050614.2|DVIR
OG0000689	LOC119072600|XP_037033753.1|BCOP	LOC6625592|XP_002051042.1|DVIR, LOC6625591|XP_002051041.2|DVIR
OG0000690	LOC119074983|XP_037037281.1|BCOP, LOC119074701|XP_037036884.1|BCOP, LOC119074703|XP_037036886.1|BCOP	LOC6634484|XP_002058161.2|DVIR
OG0000691	LOC119080294|XP_037044461.1|BCOP	LOC6633947|XP_002057834.1|DVIR, LOC6622887|XP_002048029.1|DVIR
OG0000692	LOC119081061|XP_037045671.1|BCOP	LOC6623904|XP_002046236.2|DVIR
OG0000694	LOC119076648|XP_037039417.1|BCOP	LOC6636119|XP_032295507.1|DVIR, LOC6624566|XP_002048620.2|DVIR
OG0000695	LOC119070822|XP_037031215.1|BCOP	LOC6628693|XP_002051357.2|DVIR, LOC6628286|XP_002051343.2|DVIR
OG0000696	LOC119079130|XP_037042854.1|BCOP	LOC6627790|XP_002052678.1|DVIR
OG0000697	LOC119066369|XP_037024688.1|BCOP	LOC6631964|XP_002055227.1|DVIR, LOC6628247|XP_002051458.1|DVIR
OG0000698	LOC119078762|XP_037042365.1|BCOP	LOC6635714|XP_002059263.1|DVIR, LOC6635692|XP_002059265.1|DVIR
OG0000699	LOC119066436|XP_037024823.1|BCOP	LOC6628820|XP_015028641.1|DVIR, LOC6635163|XP_002058365.1|DVIR
OG0000700	LOC119066147|XP_037024337.1|BCOP	LOC6629052|XP_032294077.1|DVIR, LOC6629117|XP_032294110.1|DVIR
OG0000701	LOC119073563|XP_037035015.1|BCOP	LOC6626970|XP_002048713.1|DVIR, LOC6631921|XP_002055748.1|DVIR
OG0000702	LOC119084342|XP_037050169.1|BCOP	LOC116649748|XP_032296095.1|DVIR, LOC6632990|XP_002056491.2|DVIR, LOC6632989|XP_015025826.2|DVIR
OG0000703	LOC119083168|XP_037048717.1|BCOP	LOC6634020|XP_002057863.1|DVIR, LOC6625053|XP_002050587.1|DVIR
OG0000704	LOC119074966|XP_037037253.1|BCOP, LOC119076501|XP_037039177.1|BCOP	LOC6632206|XP_032295827.1|DVIR, LOC6631043|XP_002054217.1|DVIR
OG0000705	LOC119084181|XP_037049937.1|BCOP	LOC6622935|XP_015030722.1|DVIR
OG0000706	LOC119069039|XP_037028806.1|BCOP	LOC6627919|XP_002052794.3|DVIR, LOC6633548|XP_032296218.1|DVIR
OG0000707	LOC119075958|XP_037038430.1|BCOP	LOC6625623|XP_002049047.1|DVIR, LOC6631487|XP_002055432.2|DVIR
OG0000708	LOC119068541|XP_037028054.1|BCOP	LOC6634402|XP_032289295.1|DVIR, LOC116652285|XP_032296482.1|DVIR, LOC6634795|XP_032296417.1|DVIR
OG0000709	LOC119084049|XP_037049780.1|BCOP	LOC6629487|XP_032295630.1|DVIR, LOC6631800|XP_015026515.2|DVIR
OG0000710	LOC119084227|XP_037050021.1|BCOP	LOC6632532|XP_002056430.1|DVIR, LOC6624812|XP_002050608.1|DVIR
OG0000711	LOC119066858|XP_037025427.1|BCOP	LOC6623429|XP_032290174.1|DVIR, LOC6633784|XP_032296524.1|DVIR
OG0000712	LOC119071224|XP_037031933.1|BCOP	LOC6632644|XP_002056543.1|DVIR, LOC6632645|XP_002056544.1|DVIR
OG0000713	LOC119068151|XP_037027518.1|BCOP	LOC6636756|XP_002060213.1|DVIR, LOC6632328|XP_002056388.1|DVIR
OG0000714	LOC119071230|XP_037031942.1|BCOP	LOC6636110|XP_002059652.2|DVIR, LOC6636605|XP_002060042.1|DVIR
OG0000716	LOC119082038|XP_037047261.1|BCOP	LOC6633610|XP_032288989.1|DVIR, LOC6622113|XP_002047989.1|DVIR
OG0000717	LOC119066304|XP_037024582.1|BCOP, LOC119071962|XP_037032988.1|BCOP, LOC119075911|XP_037038390.1|BCOP, LOC119071961|XP_037032987.1|BCOP, LOC119075675|XP_037038088.1|BCOP, LOC119080157|XP_037044276.1|BCOP, LOC119073186|XP_037034388.1|BCOP	LOC6622375|XP_002047929.1|DVIR
OG0000718	LOC119079854|XP_037043819.1|BCOP	LOC6636184|XP_032289065.1|DVIR, LOC6627382|XP_002052402.2|DVIR
OG0000719	LOC119066568|XP_037025011.1|BCOP, LOC119078939|XP_037042584.1|BCOP	LOC6622044|XP_002047071.1|DVIR, LOC6623835|XP_002047830.1|DVIR
OG0000724	LOC119067821|XP_037026879.1|BCOP	LOC6631738|XP_002055458.1|DVIR, LOC6631277|XP_002054061.3|DVIR
OG0000726	LOC119077102|XP_037040156.1|BCOP	LOC6632324|XP_015025845.1|DVIR, LOC6632326|XP_002056386.1|DVIR
OG0000727	LOC119068219|XP_037027607.1|BCOP	LOC6630343|XP_002054592.2|DVIR, LOC6630344|XP_002054593.2|DVIR, LOC6630345|XP_002054594.1|DVIR
OG0000728	LOC119069282|XP_037029239.1|BCOP	LOC6629586|XP_002052993.1|DVIR
OG0000729	LOC119067929|XP_037027138.1|BCOP, LOC119077431|XP_037040541.1|BCOP	LOC6630476|XP_002053752.1|DVIR, LOC6630622|XP_002053751.1|DVIR
OG0000730	LOC119081281|XP_037045937.1|BCOP	LOC6624347|XP_002048381.1|DVIR, LOC26531570|XP_015028956.1|DVIR
OG0000731	LOC119071760|XP_037032699.1|BCOP	LOC6636595|XP_032291412.1|DVIR, LOC6625586|XP_015030190.1|DVIR
OG0000732	LOC119081475|XP_037046368.1|BCOP	LOC6622314|XP_002046688.1|DVIR, LOC6622187|XP_002046687.1|DVIR
OG0000733	LOC119081060|XP_037045670.1|BCOP	LOC6634868|XP_002058598.2|DVIR, LOC6624543|XP_002046949.1|DVIR
OG0000734	LOC119080046|XP_037044143.1|BCOP	LOC6623231|XP_032290681.1|DVIR
OG0000735	LOC119083131|XP_037048665.1|BCOP	LOC6633737|XP_002057022.1|DVIR, LOC6634038|XP_002057775.1|DVIR
OG0000736	LOC119078601|XP_037042085.1|BCOP	LOC6628141|XP_032294001.1|DVIR, LOC6628103|XP_002052427.1|DVIR
OG0000737	LOC119069714|XP_037029733.1|BCOP	LOC6626474|XP_032292095.1|DVIR
OG0000738	LOC119071595|XP_037032445.1|BCOP	LOC6628454|XP_002051826.1|DVIR, LOC6633895|XP_002057588.2|DVIR
OG0000739	LOC119080521|XP_037044826.1|BCOP	LOC6629811|XP_032295101.1|DVIR, LOC6629809|XP_002054883.1|DVIR
OG0000740	LOC119073420|XP_037034760.1|BCOP	LOC26531539|XP_032289308.1|DVIR, LOC26530795|XP_032289207.1|DVIR
OG0000740	LOC119084094|XP_037049828.1|BCOP	LOC6632840|XP_032289472.1|DVIR
OG0000741	LOC119074818|XP_037037001.1|BCOP, LOC119076670|XP_037039459.1|BCOP	LOC6628418|XP_002052331.2|DVIR, LOC6631485|XP_002055430.1|DVIR
OG0000742	LOC119072457|XP_037033579.1|BCOP	LOC6632131|XP_002055104.2|DVIR, LOC6632133|XP_002055106.2|DVIR
OG0000743	LOC119075774|XP_037038222.1|BCOP	LOC6624440|XP_002047039.1|DVIR, LOC6625621|XP_032293188.1|DVIR
OG0000744	LOC119072391|XP_037033495.1|BCOP, LOC119072390|XP_037033494.1|BCOP	LOC6625983|XP_002050061.3|DVIR, LOC6625538|XP_032292325.1|DVIR, LOC6626788|XP_002049827.1|DVIR
OG0000745	LOC119077588|XP_037040691.1|BCOP	LOC6635891|XP_002059416.1|DVIR, LOC6626524|XP_002050567.3|DVIR
OG0000746	LOC119071521|XP_037032289.1|BCOP, LOC119084193|XP_037049965.1|BCOP	LOC6626823|XP_002050382.1|DVIR
OG0000747	LOC119071913|XP_037032930.1|BCOP	LOC6636902|XP_032289205.1|DVIR, LOC6624696|XP_002047658.1|DVIR, LOC6624721|XP_032290829.1|DVIR
OG0000748	LOC119067557|XP_037026516.1|BCOP	LOC6628893|XP_002052094.1|DVIR, LOC6634732|XP_032289211.1|DVIR
OG0000753	LOC119081088|XP_037045727.1|BCOP	LOC6629842|XP_002054463.1|DVIR
OG0000754	LOC119080422|XP_037044658.1|BCOP	LOC6631659|XP_015026666.1|DVIR, LOC6635610|XP_002058953.2|DVIR
