Orthogroup	BCOP.longest_only	DEUG.longest_only
OG0000837	LOC119076471|XP_037039142.1|BCOP	LOC108110321|XP_017074834.1|DEUG
OG0000838	LOC119068074|XP_037027375.1|BCOP	LOC108107180|XP_017070088.1|DEUG, LOC108106884|XP_017069621.1|DEUG
OG0000839	LOC119070071|XP_037030263.1|BCOP	LOC108115337|XP_017082240.1|DEUG, LOC108117068|XP_017084730.1|DEUG
OG0000840	LOC119080753|XP_037045206.1|BCOP	LOC108111620|XP_017076641.1|DEUG, LOC108104970|XP_017066830.1|DEUG
OG0000841	LOC119084366|XP_037050211.1|BCOP	LOC108102357|XP_017062746.1|DEUG, LOC108111611|XP_017076628.1|DEUG
OG0000842	LOC119072389|XP_037033493.1|BCOP, LOC119072384|XP_037033480.1|BCOP	LOC108109302|XP_017073286.1|DEUG, LOC108117231|XP_017085053.1|DEUG
OG0000843	LOC119079035|XP_037042717.1|BCOP	LOC108107457|XP_017070493.1|DEUG
OG0000844	LOC119083170|XP_037048724.1|BCOP	LOC108107350|XP_017070339.1|DEUG, LOC108116201|XP_017083447.1|DEUG
OG0000846	LOC119068707|XP_037028291.1|BCOP, LOC119070787|XP_037031160.1|BCOP, LOC119079003|XP_037042665.1|BCOP	LOC108111292|XP_017076170.1|DEUG, LOC108116107|XP_017083317.1|DEUG, LOC108116106|XP_017083315.1|DEUG, LOC108116086|XP_017083292.1|DEUG, LOC108115900|XP_017083025.1|DEUG, LOC108116105|XP_017083314.1|DEUG, LOC108105562|XP_017067697.1|DEUG
OG0000847	LOC119072346|XP_037033430.1|BCOP	LOC108112211|XP_017077517.1|DEUG, LOC108107421|XP_017070438.1|DEUG
OG0000854	LOC119069498|XP_037029463.1|BCOP	LOC108103341|XP_017064265.1|DEUG, LOC108103337|XP_017064261.1|DEUG
OG0000855	LOC119068890|XP_037028652.1|BCOP	LOC108102447|XP_017062931.1|DEUG, LOC108109452|XP_017073440.1|DEUG
OG0000856	LOC119067987|XP_037027238.1|BCOP	LOC108103024|XP_017063840.1|DEUG, LOC108108787|XP_017072450.1|DEUG
OG0000857	LOC119068999|XP_037028771.1|BCOP, LOC119072698|XP_037033864.1|BCOP	LOC108117691|XP_017085709.1|DEUG
OG0000858	LOC119083251|XP_037048820.1|BCOP, LOC119067888|XP_037027065.1|BCOP	LOC108116921|XP_017084550.1|DEUG, LOC108105446|XP_017067564.1|DEUG, LOC108117003|XP_017084659.1|DEUG
OG0000860	LOC119079717|XP_037043668.1|BCOP, LOC119075551|XP_037037913.1|BCOP	LOC108114399|XP_017080861.1|DEUG, LOC108107741|XP_017070890.1|DEUG
OG0000861	LOC119074061|XP_037035907.1|BCOP	LOC108109190|XP_017073114.1|DEUG
OG0000862	LOC119073900|XP_037035684.1|BCOP	LOC108109256|XP_017073227.1|DEUG, LOC108102496|XP_017063008.1|DEUG
OG0000863	LOC119066209|XP_037024425.1|BCOP	LOC108115660|XP_017082707.1|DEUG, LOC108109555|XP_017073615.1|DEUG
OG0000864	LOC119066527|XP_037024946.1|BCOP	LOC108105772|XP_017067984.1|DEUG, LOC108103839|XP_017065017.1|DEUG
OG0000865	LOC119073880|XP_037035655.1|BCOP	LOC108110513|XP_017075085.1|DEUG
OG0000866	LOC119066067|XP_037024188.1|BCOP	LOC108102560|XP_017063121.1|DEUG, LOC108102561|XP_017063122.1|DEUG
OG0000867	LOC119067861|XP_037027007.1|BCOP	LOC108105749|XP_017067957.1|DEUG, LOC108111004|XP_017075804.1|DEUG
OG0000868	LOC119072834|XP_037034037.1|BCOP	LOC108111885|XP_017077009.1|DEUG
OG0000869	LOC119071912|XP_037032926.1|BCOP	LOC108116205|XP_017083472.1|DEUG
OG0000870	LOC119079910|XP_037043895.1|BCOP	LOC108107256|XP_017070174.1|DEUG
OG0000871	LOC119066342|XP_037024650.1|BCOP, LOC119080211|XP_037044344.1|BCOP, LOC119084154|XP_037049900.1|BCOP, LOC119073231|XP_037034438.1|BCOP, LOC119073153|XP_037034349.1|BCOP, LOC119084536|XP_037050440.1|BCOP, LOC119079324|XP_037043015.1|BCOP, LOC119069709|XP_037029728.1|BCOP, LOC119069530|XP_037029500.1|BCOP, LOC119070130|XP_037030348.1|BCOP, LOC119071216|XP_037031920.1|BCOP, LOC119079423|XP_037043223.1|BCOP, LOC119082646|XP_037048121.1|BCOP, LOC119071173|XP_037031831.1|BCOP	LOC108106732|XP_017069459.1|DEUG
OG0000872	LOC119072985|XP_037034201.1|BCOP	LOC108106034|XP_017068370.1|DEUG
OG0000873	LOC119066871|XP_037025438.1|BCOP, LOC119066872|XP_037025441.1|BCOP	LOC108108765|XP_017072421.1|DEUG
OG0000874	LOC119071112|XP_037031653.1|BCOP	LOC108112883|XP_017078717.1|DEUG
OG0000875	LOC119085447|XP_037051763.1|BCOP	LOC108107585|XP_017070635.1|DEUG
OG0000877	LOC119080405|XP_037044630.1|BCOP	LOC108108756|XP_017072406.1|DEUG, LOC108105416|XP_017067453.1|DEUG
OG0000882	LOC119067316|XP_037026121.1|BCOP	LOC108103997|XP_017065274.1|DEUG
OG0000883	LOC119068362|XP_037027826.1|BCOP, LOC119068300|XP_037027736.1|BCOP, LOC119080995|XP_037045546.1|BCOP, LOC119080818|XP_037045280.1|BCOP, LOC119085737|XP_037052100.1|BCOP, LOC119080377|XP_037044580.1|BCOP, LOC119085741|XP_037052103.1|BCOP, LOC119073230|XP_037034437.1|BCOP, LOC119078909|XP_037042534.1|BCOP	LOC108102961|XP_017063747.1|DEUG
OG0000884	LOC119068721|XP_037028308.1|BCOP	LOC108102512|XP_017063026.1|DEUG
OG0000885	LOC119068824|XP_037028491.1|BCOP	LOC108117251|XP_017085089.1|DEUG
OG0000886	LOC119083322|XP_037048902.1|BCOP, LOC119083347|XP_037048934.1|BCOP	LOC108116887|XP_017084476.1|DEUG
OG0000887	LOC119070304|XP_037030468.1|BCOP	LOC108111854|XP_017076952.1|DEUG
OG0000888	LOC119080382|XP_037044584.1|BCOP	LOC108104658|XP_017066329.1|DEUG
OG0000889	LOC119080079|XP_037044194.1|BCOP	LOC108116782|XP_017084311.1|DEUG
OG0000890	LOC119074495|XP_037036542.1|BCOP	LOC108113182|XP_017079196.1|DEUG
OG0000891	LOC119071905|XP_037032913.1|BCOP	LOC108105802|XP_017068030.1|DEUG, LOC108104083|XP_017065467.1|DEUG
OG0000892	LOC119078708|XP_037042273.1|BCOP	LOC108114064|XP_017080307.1|DEUG, LOC108114365|XP_017080804.1|DEUG
OG0000893	LOC119075563|XP_037037925.1|BCOP, LOC119075564|XP_037037927.1|BCOP, LOC119077985|XP_037041261.1|BCOP, LOC119084453|XP_037050329.1|BCOP, LOC119067881|XP_037027052.1|BCOP, LOC119074918|XP_037037203.1|BCOP	LOC108115103|XP_017081838.1|DEUG
OG0000894	LOC119068826|XP_037028494.1|BCOP	LOC108115139|XP_017081922.1|DEUG, LOC108116115|XP_017083328.1|DEUG, LOC108116236|XP_017083516.1|DEUG
OG0000896	LOC119071864|XP_037032821.1|BCOP	LOC108112438|XP_017077772.1|DEUG, LOC108103223|XP_017064111.1|DEUG
OG0000907	LOC119069087|XP_037028864.1|BCOP	LOC108107459|XP_017070494.1|DEUG
OG0000909	LOC119067056|XP_037025697.1|BCOP	LOC108105442|XP_017067516.1|DEUG, LOC108116541|XP_017083968.1|DEUG
OG0000910	LOC119075482|XP_037037828.1|BCOP	LOC108116422|XP_017083799.1|DEUG, LOC108118360|XP_017086515.1|DEUG
OG0000911	LOC119072888|XP_037034106.1|BCOP	LOC108113080|XP_017079014.1|DEUG
OG0000912	LOC119075043|XP_037037336.1|BCOP	LOC108118251|XP_017086329.1|DEUG, LOC108118181|XP_017086229.1|DEUG
OG0000913	LOC119080701|XP_037045051.1|BCOP	LOC108107768|XP_017070948.1|DEUG
OG0000914	LOC119081480|XP_037046373.1|BCOP	LOC108106319|XP_017068779.1|DEUG
OG0000915	LOC119084701|XP_037050673.1|BCOP	LOC108112391|XP_017077720.1|DEUG, LOC108110288|XP_017074773.1|DEUG
OG0000916	LOC119085310|XP_037051561.1|BCOP, LOC119083725|XP_037049418.1|BCOP, LOC119083824|XP_037049514.1|BCOP, LOC119083729|XP_037049422.1|BCOP	LOC108106102|XP_017068455.1|DEUG, LOC108106114|XP_017068479.1|DEUG
OG0000917	LOC119082593|XP_037048030.1|BCOP	LOC108106133|XP_017068511.1|DEUG
OG0000918	LOC119076314|XP_037038876.1|BCOP	LOC108113660|XP_017079822.1|DEUG, LOC108110546|XP_017075124.1|DEUG
OG0000920	LOC119083049|XP_037048568.1|BCOP	LOC108115190|XP_017082000.1|DEUG
OG0000921	LOC119078052|XP_037041367.1|BCOP	LOC108103635|XP_017064673.1|DEUG, LOC108103626|XP_017064662.1|DEUG
OG0000922	LOC119068338|XP_037027793.1|BCOP, LOC119082934|XP_037048485.1|BCOP	LOC108108201|XP_017071642.1|DEUG
OG0000923	LOC119075006|XP_037037304.1|BCOP	LOC108108437|XP_017071980.1|DEUG, LOC108109472|XP_017073485.1|DEUG
OG0000924	LOC119076113|XP_037038669.1|BCOP	LOC108103844|XP_017065029.1|DEUG
OG0000925	LOC119066547|XP_037024978.1|BCOP	LOC108113489|XP_017079564.1|DEUG, LOC108113487|XP_017079562.1|DEUG
OG0000935	LOC119085662|XP_037052005.1|BCOP	LOC108115973|XP_017083115.1|DEUG
OG0000936	LOC119068158|XP_037027530.1|BCOP	LOC108118115|XP_017086154.1|DEUG, LOC108102897|XP_017063591.1|DEUG
OG0000937	LOC119069164|XP_037028965.1|BCOP, LOC119069166|XP_037028969.1|BCOP, LOC119071087|XP_037031624.1|BCOP	LOC108115875|XP_017082995.1|DEUG
OG0000938	LOC119069567|XP_037029542.1|BCOP	LOC108112242|XP_017077553.1|DEUG, LOC108110056|XP_017074422.1|DEUG
OG0000939	LOC119069209|XP_037029080.1|BCOP	LOC108107034|XP_017069881.1|DEUG, LOC108106826|XP_017069552.1|DEUG
OG0000940	LOC119067541|XP_037026493.1|BCOP	LOC108104951|XP_017066806.1|DEUG, LOC108102822|XP_017063497.1|DEUG
OG0000941	LOC119069063|XP_037028834.1|BCOP	LOC108111311|XP_017076194.1|DEUG, LOC108103183|XP_017064058.1|DEUG
OG0000942	LOC119080805|XP_037045271.1|BCOP	LOC108114184|XP_017080479.1|DEUG
OG0000943	LOC119075876|XP_037038336.1|BCOP	LOC108106333|XP_017068795.1|DEUG
OG0000944	LOC119081864|XP_037046988.1|BCOP	LOC108103020|XP_017063835.1|DEUG, LOC108105760|XP_017067969.1|DEUG
OG0000945	LOC119083903|XP_037049611.1|BCOP	LOC108102796|XP_017063456.1|DEUG, LOC108102795|XP_017063454.1|DEUG
OG0000947	LOC119081502|XP_037046404.1|BCOP	LOC108107268|XP_017070188.1|DEUG
OG0000948	LOC119071154|XP_037031801.1|BCOP	LOC108108096|XP_017071482.1|DEUG
OG0000949	LOC119076037|XP_037038552.1|BCOP	LOC108118376|XP_017086538.1|DEUG
OG0000949	LOC119076075|XP_037038619.1|BCOP	LOC108103937|XP_017065184.1|DEUG
OG0000950	LOC119081508|XP_037046414.1|BCOP	LOC108105042|XP_017066934.1|DEUG, LOC108115087|XP_017081824.1|DEUG
OG0000951	LOC119084350|XP_037050187.1|BCOP	LOC108111789|XP_017076864.1|DEUG
OG0000954	LOC119081383|XP_037046166.1|BCOP, LOC119080804|XP_037045270.1|BCOP, LOC119074225|XP_037036139.1|BCOP	LOC108111612|XP_017076629.1|DEUG
OG0000964	LOC119085822|XP_037052212.1|BCOP	LOC108109937|XP_017074227.1|DEUG
OG0000965	LOC119083829|XP_037049526.1|BCOP	LOC108103191|XP_017064067.1|DEUG
OG0000966	LOC119073645|XP_037035139.1|BCOP, LOC119073195|XP_037034398.1|BCOP	LOC108106415|XP_017068927.1|DEUG, LOC108113491|XP_017079566.1|DEUG
OG0000968	LOC119066471|XP_037024872.1|BCOP, LOC119068517|XP_037028018.1|BCOP, LOC119080041|XP_037044138.1|BCOP, LOC119067361|XP_037026171.1|BCOP, LOC119080036|XP_037044121.1|BCOP	LOC108114660|XP_017081227.1|DEUG
OG0000969	LOC119074494|XP_037036541.1|BCOP	LOC108109079|XP_017072930.1|DEUG, LOC108104219|XP_017065651.1|DEUG
OG0000970	LOC119073002|XP_037034221.1|BCOP, LOC119072601|XP_037033750.1|BCOP, LOC119077095|XP_037040152.1|BCOP, LOC119077140|XP_037040218.1|BCOP	LOC108116088|XP_017083295.1|DEUG
OG0000971	LOC119072932|XP_037034147.1|BCOP	LOC108118496|XP_017086720.1|DEUG
OG0000972	LOC119066215|XP_037024433.1|BCOP	LOC108108076|XP_017071447.1|DEUG, LOC108103311|XP_017064223.1|DEUG
OG0000975	LOC119075022|XP_037037326.1|BCOP	LOC108116248|XP_017083527.1|DEUG, LOC108116439|XP_017083835.1|DEUG
OG0000977	LOC119077973|XP_037041250.1|BCOP	LOC108105607|XP_017067771.1|DEUG, LOC108105603|XP_017067767.1|DEUG
OG0000978	LOC119079549|XP_037043432.1|BCOP	LOC108112464|XP_017077806.1|DEUG, LOC108116341|XP_017083645.1|DEUG
OG0000980	LOC119085810|XP_037052186.1|BCOP, LOC119078875|XP_037042486.1|BCOP	LOC108115779|XP_017082839.1|DEUG, LOC108115719|XP_017082782.1|DEUG
OG0000981	LOC119077440|XP_037040551.1|BCOP	LOC108103574|XP_017064587.1|DEUG, LOC108110945|XP_017075728.1|DEUG
OG0000988	LOC119068079|XP_037027381.1|BCOP, LOC119080941|XP_037045463.1|BCOP	LOC108104090|XP_017065474.1|DEUG
OG0000990	LOC119070368|XP_037030562.1|BCOP	LOC108115804|XP_017082881.1|DEUG, LOC108105098|XP_017067022.1|DEUG
OG0000991	LOC119066633|XP_037025092.1|BCOP, LOC119081459|XP_037046325.1|BCOP	LOC108118074|XP_017086105.1|DEUG
OG0000992	LOC119074967|XP_037037258.1|BCOP	LOC108112460|XP_017077801.1|DEUG, LOC108108846|XP_017072550.1|DEUG
OG0000994	LOC119081336|XP_037046032.1|BCOP	LOC108103202|XP_017064080.1|DEUG
OG0000995	LOC119081827|XP_037046960.1|BCOP	LOC108118416|XP_017086582.1|DEUG, LOC108115348|XP_017082259.1|DEUG
OG0000996	LOC119081619|XP_037046563.1|BCOP, LOC119081223|XP_037045842.1|BCOP, LOC119070962|XP_037031421.1|BCOP	LOC108106517|XP_017069101.1|DEUG
OG0000997	LOC119076354|XP_037038949.1|BCOP	LOC108113114|XP_017079100.1|DEUG
OG0000998	LOC119074775|XP_037036948.1|BCOP, LOC119073498|XP_037034908.1|BCOP, LOC119074718|XP_037036896.1|BCOP	LOC108104719|XP_017066435.1|DEUG
OG0000999	LOC119084413|XP_037050276.1|BCOP	LOC108112259|XP_017077571.1|DEUG, LOC108105469|XP_017067557.1|DEUG
OG0001000	LOC119073777|XP_037035340.1|BCOP	LOC108103181|XP_017064060.1|DEUG
OG0001001	LOC119075735|XP_037038174.1|BCOP	LOC108112630|XP_017078225.1|DEUG
OG0001002	LOC119074361|XP_037036358.1|BCOP, LOC119070352|XP_037030564.1|BCOP	LOC108105709|XP_017067910.1|DEUG
OG0001003	LOC119066211|XP_037024432.1|BCOP	LOC108113825|XP_017080023.1|DEUG, LOC108104544|XP_017066173.1|DEUG
OG0001004	LOC119084063|XP_037049796.1|BCOP	LOC108110251|XP_017074728.1|DEUG, LOC108110394|XP_017074943.1|DEUG
OG0001005	LOC119074410|XP_037036429.1|BCOP	LOC108106840|XP_017069567.1|DEUG, LOC108104413|XP_017065956.1|DEUG
OG0001006	LOC119071631|XP_037032484.1|BCOP	LOC108116160|XP_017083384.1|DEUG, LOC108114682|XP_017081260.1|DEUG
OG0001007	LOC119072482|XP_037033606.1|BCOP	LOC108107493|XP_017070529.1|DEUG, LOC108104665|XP_017066344.1|DEUG
OG0001008	LOC119086069|XP_037052540.1|BCOP	LOC108115959|XP_017083084.1|DEUG, LOC108102990|XP_017063792.1|DEUG
OG0001009	LOC119075361|XP_037037690.1|BCOP	LOC108109838|XP_017074078.1|DEUG, LOC108113612|XP_017079761.1|DEUG
OG0001019	LOC119069347|XP_037029316.1|BCOP	LOC108115818|XP_017082898.1|DEUG
OG0001020	LOC119078481|XP_037041936.1|BCOP, LOC119078471|XP_037041924.1|BCOP, LOC119069995|XP_037030138.1|BCOP	LOC108109676|XP_017073754.1|DEUG
OG0001022	LOC119081328|XP_037046015.1|BCOP	LOC108108390|XP_017071932.1|DEUG, LOC108115220|XP_017082064.1|DEUG
OG0001024	LOC119082402|XP_037047828.1|BCOP, LOC119069342|XP_037029308.1|BCOP, LOC119069345|XP_037029310.1|BCOP, LOC119085058|XP_037051170.1|BCOP, LOC119085254|XP_037051486.1|BCOP	LOC108106694|XP_017069419.1|DEUG, LOC108115866|XP_017082982.1|DEUG
OG0001025	LOC119081450|XP_037046283.1|BCOP, LOC119083125|XP_037048657.1|BCOP, LOC119083124|XP_037048656.1|BCOP, LOC119073089|XP_037034296.1|BCOP	LOC108108176|XP_017071607.1|DEUG
OG0001026	LOC119065982|XP_037024085.1|BCOP, LOC119075085|XP_037037371.1|BCOP, LOC119074505|XP_037036557.1|BCOP	LOC108109135|XP_017073022.1|DEUG
OG0001027	LOC119076434|XP_037039078.1|BCOP	LOC108108548|XP_017072111.1|DEUG
OG0001028	LOC119080337|XP_037044529.1|BCOP, LOC119082899|XP_037048456.1|BCOP, LOC119077960|XP_037041235.1|BCOP, LOC119077717|XP_037040893.1|BCOP, LOC119077716|XP_037040890.1|BCOP	LOC108105133|XP_017067055.1|DEUG
OG0001031	LOC119071712|XP_037032601.1|BCOP	LOC108111545|XP_017076553.1|DEUG, LOC108112715|XP_017078440.1|DEUG
OG0001032	LOC119081634|XP_037046580.1|BCOP, LOC119081743|XP_037046809.1|BCOP, LOC119075007|XP_037037305.1|BCOP	LOC108105862|XP_017068128.1|DEUG, LOC108103277|XP_017064177.1|DEUG
OG0001034	LOC119076343|XP_037038934.1|BCOP	LOC108110539|XP_017075109.1|DEUG, LOC108106000|XP_017068327.1|DEUG
OG0001042	LOC119084984|XP_037051038.1|BCOP	LOC108113504|XP_017079581.1|DEUG
OG0001043	LOC119085900|XP_037052342.1|BCOP, LOC119069916|XP_037030028.1|BCOP	LOC108110105|XP_017074489.1|DEUG
OG0001044	LOC119073827|XP_037035519.1|BCOP, LOC119085590|XP_037051902.1|BCOP	LOC108113331|XP_017079376.1|DEUG
OG0001045	LOC119069797|XP_037029846.1|BCOP	LOC108106737|XP_017069462.1|DEUG
OG0001046	LOC119085214|XP_037051420.1|BCOP	LOC108112582|XP_017078091.1|DEUG, LOC108112581|XP_017078090.1|DEUG
OG0001047	LOC119066651|XP_037025117.1|BCOP, LOC119073202|XP_037034406.1|BCOP	LOC108116097|XP_017083303.1|DEUG, LOC108105121|XP_017067076.1|DEUG, LOC108114908|XP_017081574.1|DEUG
OG0001048	LOC119085139|XP_037051310.1|BCOP	LOC108113062|XP_017078987.1|DEUG
OG0001049	LOC119080206|XP_037044340.1|BCOP	LOC108108086|XP_017071462.1|DEUG
OG0001050	LOC119081569|XP_037046495.1|BCOP	LOC108114373|XP_017080814.1|DEUG
OG0001051	LOC119076391|XP_037039010.1|BCOP	LOC108110937|XP_017075719.1|DEUG
OG0001052	LOC119075377|XP_037037706.1|BCOP	LOC108106203|XP_017068620.1|DEUG
OG0001053	LOC119072009|XP_037033024.1|BCOP, LOC119071048|XP_037031555.1|BCOP	LOC108103547|XP_017064564.1|DEUG
OG0001054	LOC119077890|XP_037041149.1|BCOP	LOC108115683|XP_017082741.1|DEUG, LOC108115684|XP_017082742.1|DEUG
OG0001056	LOC119075793|XP_037038255.1|BCOP	LOC108105648|XP_017067824.1|DEUG, LOC108104939|XP_017066790.1|DEUG
OG0001057	LOC119081015|XP_037045593.1|BCOP	LOC108102423|XP_017062893.1|DEUG, LOC108108334|XP_017071856.1|DEUG
OG0001058	LOC119067766|XP_037026805.1|BCOP	LOC108103904|XP_017065141.1|DEUG
OG0001059	LOC119082553|XP_037047962.1|BCOP	LOC108107554|XP_017070597.1|DEUG, LOC108108655|XP_017072248.1|DEUG
OG0001060	LOC119067032|XP_037025663.1|BCOP	LOC108111503|XP_017076504.1|DEUG
OG0001072	LOC119076224|XP_037038774.1|BCOP	LOC108113961|XP_017080164.1|DEUG, LOC108102446|XP_017062928.1|DEUG
OG0001073	LOC119068180|XP_037027566.1|BCOP	LOC108115790|XP_017082851.1|DEUG
OG0001074	LOC119083179|XP_037048734.1|BCOP	LOC108112027|XP_017077260.1|DEUG
OG0001075	LOC119073761|XP_037035323.1|BCOP	LOC108109808|XP_017074018.1|DEUG
OG0001077	LOC119070585|XP_037030891.1|BCOP	LOC108118197|XP_017086247.1|DEUG
OG0001078	LOC119083630|XP_037049263.1|BCOP, LOC119083310|XP_037048891.1|BCOP, LOC119085253|XP_037051484.1|BCOP, LOC119083868|XP_037049572.1|BCOP, LOC119066619|XP_037025072.1|BCOP, LOC119074776|XP_037036944.1|BCOP, LOC119073855|XP_037035613.1|BCOP	LOC108109954|XP_017074257.1|DEUG
OG0001079	LOC119080836|XP_037045291.1|BCOP	LOC108108190|XP_017071631.1|DEUG
OG0001080	LOC119076015|XP_037038502.1|BCOP	LOC108102848|XP_017063532.1|DEUG
OG0001081	LOC119077092|XP_037040147.1|BCOP, LOC119076408|XP_037039035.1|BCOP, LOC119073269|XP_037034544.1|BCOP	LOC108117283|XP_017085126.1|DEUG
OG0001082	LOC119076850|XP_037039752.1|BCOP	LOC108109149|XP_017073045.1|DEUG
OG0001083	LOC119082042|XP_037047264.1|BCOP, LOC119066221|XP_037024443.1|BCOP, LOC119074746|XP_037036908.1|BCOP	LOC108109881|XP_017074170.1|DEUG
OG0001084	LOC119076818|XP_037039701.1|BCOP, LOC119073995|XP_037035817.1|BCOP	LOC108106391|XP_017068888.1|DEUG, LOC108109272|XP_017073255.1|DEUG
OG0001085	LOC119073430|XP_037034797.1|BCOP	LOC108118121|XP_017086157.1|DEUG, LOC108118122|XP_017086158.1|DEUG
OG0001086	LOC119071574|XP_037032409.1|BCOP	LOC108108369|XP_017071905.1|DEUG, LOC108107212|XP_017070117.1|DEUG
OG0001087	LOC119074448|XP_037036474.1|BCOP	LOC108111859|XP_017076975.1|DEUG, LOC108112193|XP_017077497.1|DEUG
OG0001088	LOC119076941|XP_037039884.1|BCOP	LOC108108325|XP_017071841.1|DEUG
OG0001089	LOC119080047|XP_037044149.1|BCOP	LOC108108186|XP_017071621.1|DEUG
OG0001090	LOC119081801|XP_037046915.1|BCOP	LOC108108088|XP_017071466.1|DEUG
OG0001092	LOC119076984|XP_037039983.1|BCOP	LOC108105828|XP_017068061.1|DEUG
OG0001093	LOC119076993|XP_037039996.1|BCOP, LOC119076994|XP_037039998.1|BCOP	LOC108105734|XP_017067938.1|DEUG
OG0001094	LOC119078595|XP_037042077.1|BCOP	LOC108105863|XP_017068125.1|DEUG, LOC108105740|XP_017067943.1|DEUG
OG0001095	LOC119085955|XP_037052407.1|BCOP	LOC108111962|XP_017077154.1|DEUG
OG0001096	LOC119078915|XP_037042541.1|BCOP, LOC119078916|XP_037042544.1|BCOP	LOC108105692|XP_017067891.1|DEUG
OG0001097	LOC119066245|XP_037024464.1|BCOP	LOC108118342|XP_017086472.1|DEUG, LOC108118113|XP_017086152.1|DEUG
OG0001099	LOC119071399|XP_037032180.1|BCOP	LOC108114695|XP_017081281.1|DEUG
OG0001100	LOC119083187|XP_037048744.1|BCOP	LOC108112878|XP_017078710.1|DEUG, LOC108104202|XP_017065632.1|DEUG
OG0001101	LOC119066925|XP_037025528.1|BCOP	LOC108112470|XP_017077810.1|DEUG
OG0001102	LOC119083309|XP_037048890.1|BCOP	LOC108105972|XP_017068264.1|DEUG
OG0001103	LOC119069160|XP_037028962.1|BCOP, LOC119069161|XP_037028963.1|BCOP	LOC108111469|XP_017076429.1|DEUG
OG0001104	LOC119078780|XP_037042387.1|BCOP, LOC119070322|XP_037030485.1|BCOP	LOC108106372|XP_017068851.1|DEUG
OG0001105	LOC119084069|XP_037049806.1|BCOP	LOC108105089|XP_017067005.1|DEUG, LOC108106761|XP_017069490.1|DEUG
OG0001106	LOC119079471|XP_037043296.1|BCOP	LOC108108824|XP_017072513.1|DEUG
OG0001108	LOC119066919|XP_037025557.1|BCOP	LOC108116527|XP_017083954.1|DEUG, LOC108116554|XP_017083980.1|DEUG
OG0001109	LOC119066649|XP_037025115.1|BCOP	LOC108106359|XP_017068829.1|DEUG, LOC108106303|XP_017068763.1|DEUG
OG0001110	LOC119081651|XP_037046628.1|BCOP	LOC108108719|XP_017072341.1|DEUG
OG0001118	LOC119084904|XP_037050954.1|BCOP	LOC108103960|XP_017065218.1|DEUG
OG0001119	LOC119068250|XP_037027677.1|BCOP	LOC108113663|XP_017079828.1|DEUG
OG0001120	LOC119068668|XP_037028247.1|BCOP, LOC119075141|XP_037037422.1|BCOP	LOC108115718|XP_017082780.1|DEUG
OG0001121	LOC119081363|XP_037046120.1|BCOP	LOC108114755|XP_017081356.1|DEUG
OG0001122	LOC119083683|XP_037049363.1|BCOP	LOC108102869|XP_017063564.1|DEUG
OG0001124	LOC119067257|XP_037026028.1|BCOP	LOC108117295|XP_017085139.1|DEUG
OG0001125	LOC119076572|XP_037039262.1|BCOP, LOC119083869|XP_037049573.1|BCOP, LOC119075720|XP_037038146.1|BCOP, LOC119081761|XP_037046847.1|BCOP, LOC119081370|XP_037046142.1|BCOP	LOC108117323|XP_017085183.1|DEUG
OG0001127	LOC119083838|XP_037049535.1|BCOP, LOC119080648|XP_037044957.1|BCOP	LOC108107948|XP_017071269.1|DEUG
OG0001128	LOC119084880|XP_037050919.1|BCOP	LOC108113115|XP_017079102.1|DEUG
OG0001129	LOC119066268|XP_037024516.1|BCOP	LOC108102497|XP_017063009.1|DEUG
OG0001130	LOC119075759|XP_037038195.1|BCOP	LOC108110947|XP_017075729.1|DEUG
OG0001131	LOC119081050|XP_037045650.1|BCOP	LOC108102344|XP_017062674.1|DEUG
OG0001133	LOC119080676|XP_037045003.1|BCOP	LOC108115470|XP_017082413.1|DEUG
OG0001134	LOC119071186|XP_037031854.1|BCOP	LOC108109218|XP_017073171.1|DEUG
OG0001135	LOC119075541|XP_037037907.1|BCOP, LOC119075800|XP_037038262.1|BCOP, LOC119084470|XP_037050350.1|BCOP	LOC108116970|XP_017084618.1|DEUG
OG0001136	LOC119074562|XP_037036667.1|BCOP	LOC108108268|XP_017071714.1|DEUG, LOC108112745|XP_017078476.1|DEUG
OG0001138	LOC119069810|XP_037029867.1|BCOP	LOC108102849|XP_017063535.1|DEUG
OG0001153	LOC119083126|XP_037048661.1|BCOP, LOC119083102|XP_037048628.1|BCOP	LOC108107279|XP_017070209.1|DEUG, LOC108107282|XP_017070220.1|DEUG, LOC108107281|XP_017070213.1|DEUG
OG0001154	LOC119066290|XP_037024558.1|BCOP	LOC108111042|XP_017075859.1|DEUG
OG0001155	LOC119069788|XP_037029824.1|BCOP	LOC108109723|XP_017073857.1|DEUG
OG0001157	LOC119080403|XP_037044631.1|BCOP	LOC108116892|XP_017084483.1|DEUG
OG0001158	LOC119076925|XP_037039845.1|BCOP	LOC108115526|XP_017082517.1|DEUG
OG0001159	LOC119069139|XP_037028940.1|BCOP	LOC108115970|XP_017083096.1|DEUG
OG0001160	LOC119067229|XP_037025978.1|BCOP	LOC108115152|XP_017081951.1|DEUG
OG0001162	LOC119067561|XP_037026522.1|BCOP	LOC108110300|XP_017074801.1|DEUG
OG0001163	LOC119067765|XP_037026793.1|BCOP, LOC119069849|XP_037029917.1|BCOP	LOC108116914|XP_017084534.1|DEUG
