Orthogroup	DERE.longest_only	DPSE.longest_only
OG0000386	LOC6544076|XP_026832742.1|DERE	LOC4811928|XP_001352656.2|DPSE
OG0000386	LOC6554660|XP_001981340.1|DERE	LOC4800489|XP_001357756.2|DPSE
OG0000387	LOC6543245|XP_001968384.1|DERE, LOC6543483|XP_001969519.1|DERE	LOC117184000|XP_033235730.1|DPSE, LOC4816840|XP_001356630.3|DPSE
OG0000388	LOC6546540|XP_001971244.1|DERE, LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE	LOC6900859|XP_002135217.2|DPSE
OG0000388	LOC6546476|XP_026832895.1|DERE	LOC6900858|XP_002135216.2|DPSE
OG0000389	LOC26527115|XP_026839317.1|DERE	LOC6897476|XP_002137625.4|DPSE
OG0000389	LOC6544985|XP_026833255.1|DERE	LOC4814022|XP_015042506.2|DPSE
OG0000390	LOC6543348|XP_001969885.1|DERE	LOC117183186|XP_033235279.1|DPSE, LOC117184134|XP_033236349.1|DPSE, LOC4817993|XP_001357395.3|DPSE
OG0000391	LOC6547289|XP_026836648.1|DERE	LOC4804073|XP_001360691.4|DPSE
OG0000391	LOC6547131|XP_001974765.3|DERE	LOC4804068|XP_001360688.4|DPSE
OG0000392	LOC6540637|XP_001968804.1|DERE	LOC4817830|XP_001357470.3|DPSE
OG0000392	LOC6540589|XP_001968801.1|DERE	LOC6903579|XP_033236150.1|DPSE
OG0000393	LOC6549281|XP_026836140.1|DERE	LOC6903230|XP_033236513.1|DPSE
OG0000393	LOC6549280|XP_026836151.1|DERE	LOC4817666|XP_001357055.4|DPSE
OG0000394	LOC6551519|XP_001977162.1|DERE	LOC4814727|XP_001354691.3|DPSE
OG0000394	LOC6551520|XP_026838743.1|DERE	LOC4815167|XP_001354690.2|DPSE
OG0000395	LOC6544683|XP_026833970.1|DERE	LOC4813099|XP_001353287.4|DPSE
OG0000395	LOC6544381|XP_001972470.2|DERE	LOC4813639|XP_033238177.1|DPSE
OG0000396	LOC6541162|XP_026835208.1|DERE, LOC6542607|XP_001970182.1|DERE	LOC6902826|XP_002132562.2|DPSE
OG0000397	LOC113564052|XP_026834187.1|DERE, LOC6540615|XP_026834188.1|DERE, LOC6540629|XP_001970336.2|DERE	LOC6898503|XP_033233634.1|DPSE, LOC6898502|XP_002138543.3|DPSE, LOC6898504|XP_002138545.3|DPSE
OG0000398	LOC6547339|XP_026836570.1|DERE	LOC6897930|XP_002138032.2|DPSE
OG0000399	LOC6555051|XP_001981621.1|DERE	LOC4800734|XP_001357952.1|DPSE
OG0000399	LOC6547358|XP_001976323.1|DERE	LOC117184843|XP_033239761.1|DPSE, LOC6900363|XP_002134758.3|DPSE, LOC6896976|XP_002137161.2|DPSE
OG0000400	LOC6551130|XP_001978244.1|DERE	LOC6899165|XP_033241525.1|DPSE, LOC4815396|XP_033238558.1|DPSE
OG0000400	LOC6551129|XP_001978243.1|DERE	LOC4815397|XP_001354592.3|DPSE
OG0000401	LOC26526634|XP_015014319.2|DERE, LOC6550383|XP_026837698.1|DERE	LOC117183309|XP_033232645.1|DPSE, LOC6900307|XP_033237418.1|DPSE, LOC6900996|XP_002134692.2|DPSE, LOC6901619|XP_015041897.2|DPSE
OG0000402	LOC6551087|XP_026838804.1|DERE	LOC4814351|XP_001354376.4|DPSE
OG0000403	LOC26526264|XP_015009371.1|DERE	LOC4801963|XP_001358977.3|DPSE
OG0000403	LOC6547884|XP_015012646.1|DERE	LOC6898224|XP_002138290.3|DPSE, LOC4804550|XP_001361093.2|DPSE
OG0000404	LOC6555333|XP_001981218.2|DERE	LOC4800400|XP_001357683.2|DPSE
OG0000405	LOC6551105|XP_001976836.3|DERE	LOC4814737|XP_001355161.3|DPSE
OG0000405	LOC6552261|XP_001980742.1|DERE	LOC4801496|XP_001358575.2|DPSE
OG0000406	LOC6543696|XP_026833799.1|DERE	LOC6900898|XP_002135255.1|DPSE
OG0000406	LOC6547116|XP_026836037.1|DERE	LOC4804739|XP_001361251.2|DPSE
OG0000407	LOC6545035|XP_001971567.1|DERE	LOC4814024|XP_001354161.2|DPSE
OG0000407	LOC113563687|XP_026832871.1|DERE, LOC6545034|XP_026832873.1|DERE	LOC4814030|XP_001354162.1|DPSE
OG0000408	LOC6553628|XP_001980311.1|DERE	LOC4801391|XP_001358492.1|DPSE
OG0000408	LOC6540836|XP_001968820.1|DERE	LOC6902594|XP_002133121.1|DPSE
OG0000409	LOC6549059|XP_001975581.1|DERE	LOC4803947|XP_001360584.3|DPSE
OG0000409	LOC6541051|XP_026834686.1|DERE	LOC4804580|XP_001361118.3|DPSE
OG0000410	LOC6549248|XP_001974433.1|DERE, LOC6549246|XP_001974431.2|DERE, LOC6549245|XP_001974430.1|DERE	LOC6903237|XP_002132936.2|DPSE, LOC117184072|XP_033236045.1|DPSE, LOC6903236|XP_002132935.2|DPSE, LOC117183167|XP_015036434.2|DPSE
OG0000411	LOC6552440|XP_001980929.1|DERE	LOC4803006|XP_001359811.1|DPSE
OG0000411	LOC6542190|XP_001969288.1|DERE	LOC6903372|XP_002132254.1|DPSE
OG0000412	LOC6547625|XP_001974889.1|DERE	LOC4804595|XP_001361130.1|DPSE
OG0000412	LOC6545917|XP_026833108.1|DERE	LOC4813787|XP_015043037.1|DPSE
OG0000413	LOC6552757|XP_001980946.1|DERE	LOC4802030|XP_002137585.2|DPSE
OG0000413	LOC6552396|XP_001978922.1|DERE	LOC4802448|XP_033241730.1|DPSE
OG0000414	LOC6547062|XP_001976020.1|DERE	LOC15382886|XP_004444506.3|DPSE
OG0000414	LOC6542755|XP_026834477.1|DERE	LOC4804827|XP_001361329.2|DPSE
OG0000415	LOC6548279|XP_026836073.1|DERE	LOC15382902|XP_033234525.1|DPSE
OG0000415	LOC6548304|XP_026836074.1|DERE	LOC4805236|XP_001361671.2|DPSE
OG0000416	LOC6555674|XP_001982391.1|DERE	LOC4814429|XP_001354787.1|DPSE
OG0000416	LOC6551373|XP_026838853.1|DERE	LOC4814718|XP_033240459.1|DPSE
OG0000417	LOC6554481|XP_026839776.1|DERE	LOC4800640|XP_001357876.3|DPSE
OG0000417	LOC6555221|XP_001981177.1|DERE	LOC4800264|XP_001357609.2|DPSE
OG0000418	LOC6548016|XP_001976479.1|DERE	LOC6901856|XP_002133394.2|DPSE
OG0000418	LOC6550250|XP_001977676.2|DERE	LOC4814339|XP_001354366.2|DPSE
OG0000419	LOC6548344|XP_026837074.1|DERE	LOC4804852|XP_033233750.1|DPSE
OG0000419	LOC6550743|XP_026837763.1|DERE	LOC6902261|XP_002133788.1|DPSE
OG0000421	LOC6543016|XP_026835594.1|DERE	LOC4818109|XP_001357353.1|DPSE
OG0000421	LOC6541780|XP_026834981.1|DERE	LOC4816811|XP_033236678.1|DPSE
OG0000422	LOC6543504|XP_026839309.1|DERE	LOC6897794|XP_002137899.4|DPSE
OG0000423	LOC6546936|XP_001974697.1|DERE	LOC4804371|XP_001360944.3|DPSE
OG0000423	LOC6546935|XP_001974696.1|DERE	LOC4804370|XP_001360943.2|DPSE
OG0000424	LOC6555315|XP_001981047.1|DERE	LOC6899124|XP_002139040.2|DPSE
OG0000424	LOC6547291|XP_001974773.1|DERE	LOC4805742|XP_015040858.1|DPSE
OG0000425	LOC6548495|XP_001975308.1|DERE	LOC6899092|XP_002139009.3|DPSE
OG0000425	LOC6547593|XP_001974892.1|DERE	LOC4804598|XP_001361132.5|DPSE
OG0000426	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE	LOC4804223|XP_001360817.1|DPSE
OG0000428	LOC6546147|XP_001973563.2|DERE, LOC6546146|XP_001973562.2|DERE	LOC6900381|XP_033240876.1|DPSE, LOC6900382|XP_002134775.3|DPSE
OG0000428	LOC6546145|XP_026832723.1|DERE	LOC6900383|XP_002134776.2|DPSE
OG0000429	LOC6547187|XP_001976085.3|DERE	LOC6898784|XP_002138761.2|DPSE
OG0000430	LOC6555154|XP_001981165.2|DERE, LOC26526835|XP_015009411.1|DERE	LOC6896694|XP_002136908.1|DPSE
OG0000430	LOC6551745|XP_001979695.1|DERE	LOC4803170|XP_001359954.2|DPSE, LOC6897962|XP_033232590.1|DPSE
OG0000431	LOC26527104|XP_015012911.1|DERE, LOC6548907|XP_001974174.2|DERE, LOC113564226|XP_026835613.1|DERE, LOC6540667|XP_001968794.1|DERE	LOC6897249|XP_002137420.1|DPSE
OG0000433	LOC6550058|XP_001977625.1|DERE	LOC4815324|XP_001354830.1|DPSE
OG0000433	LOC6545197|XP_001972043.1|DERE	LOC4811885|XP_001352698.1|DPSE
OG0000434	LOC6554450|XP_001981518.1|DERE	LOC4800664|XP_001357896.1|DPSE
OG0000435	LOC6551567|XP_001977288.1|DERE	LOC4814312|XP_001354407.3|DPSE
OG0000437	LOC6541367|XP_001969488.1|DERE	LOC117184174|XP_033236579.1|DPSE
OG0000437	LOC6542222|XP_001969930.1|DERE	LOC4816490|XP_001356058.1|DPSE
OG0000438	LOC6545501|XP_001973341.2|DERE	LOC117184376|XP_033237361.1|DPSE, LOC117184378|XP_033237363.1|DPSE, LOC117184379|XP_033237364.1|DPSE, LOC6901285|XP_002133986.2|DPSE, LOC117184377|XP_033237362.1|DPSE, LOC117184102|XP_033236174.1|DPSE, LOC6902487|XP_033236175.1|DPSE
OG0000438	LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE	LOC4800277|XP_033235108.1|DPSE
OG0000439	LOC6543220|XP_026834908.1|DERE	LOC4816105|XP_001355808.4|DPSE
OG0000439	LOC6545599|XP_001972711.1|DERE	LOC4813520|XP_033239763.1|DPSE
OG0000440	LOC6548087|XP_001975203.1|DERE	LOC4804460|XP_001361019.3|DPSE
OG0000440	LOC6549359|XP_001975788.1|DERE	LOC4803541|XP_001360251.3|DPSE
OG0000441	LOC6547838|XP_001975049.1|DERE	LOC4805718|XP_001362073.2|DPSE
OG0000441	LOC6547839|XP_001975050.1|DERE	LOC117183565|XP_033233708.1|DPSE
OG0000442	LOC6546238|XP_001971796.3|DERE	LOC26532072|XP_015041572.2|DPSE
OG0000443	LOC6545066|XP_001971044.1|DERE	LOC4811919|XP_001352800.2|DPSE
OG0000443	LOC6545065|XP_001971043.1|DERE	LOC4812500|XP_001352801.2|DPSE
OG0000444	LOC6541692|XP_001969225.1|DERE	LOC4816224|XP_033235691.1|DPSE
OG0000444	LOC6543168|XP_001969226.1|DERE	LOC4816198|XP_001355816.1|DPSE
OG0000446	LOC26526402|XP_015011457.1|DERE, LOC6551018|XP_026838113.1|DERE	LOC26533159|XP_033238493.1|DPSE
OG0000446	LOC26526918|XP_026834137.1|DERE	LOC26533789|XP_015039595.2|DPSE
OG0000447	LOC6545850|XP_001971189.1|DERE	LOC4811655|XP_033237395.1|DPSE
OG0000448	LOC6554938|XP_001981119.1|DERE	LOC4800339|XP_001357574.4|DPSE
OG0000448	LOC6554935|XP_001981116.1|DERE	LOC6896664|XP_002136879.3|DPSE
OG0000449	LOC6546221|XP_001972916.1|DERE	LOC4813182|XP_015042858.1|DPSE
OG0000449	LOC6549306|XP_001974228.2|DERE	LOC6902390|XP_015036959.2|DPSE
OG0000450	LOC6551729|XP_026838730.1|DERE	LOC6901491|XP_033238347.1|DPSE
OG0000450	LOC6549845|XP_026837799.1|DERE	LOC4814789|XP_033241509.1|DPSE
OG0000451	LOC6555630|XP_001982514.1|DERE	LOC4815573|XP_033240197.1|DPSE
OG0000451	LOC6555628|XP_026838890.1|DERE	LOC4815439|XP_015041153.1|DPSE
OG0000453	LOC6553387|XP_001980204.1|DERE	LOC4801654|XP_001358707.1|DPSE
OG0000453	LOC6553389|XP_026839856.1|DERE	LOC6897293|XP_033232328.1|DPSE
OG0000454	LOC6552798|XP_001979026.1|DERE	LOC4801918|XP_001358936.5|DPSE
OG0000454	LOC6545848|XP_001971187.1|DERE	LOC4813982|XP_001354138.3|DPSE
OG0000456	LOC6555845|XP_026839106.1|DERE	LOC6899812|XP_033237282.1|DPSE
OG0000456	LOC6543479|XP_001969523.3|DERE	LOC4816475|XP_033235273.1|DPSE
OG0000457	LOC6541199|XP_026834904.1|DERE	LOC6902400|XP_033235312.1|DPSE
OG0000457	LOC6540932|XP_001970008.2|DERE	LOC6902413|XP_015037006.2|DPSE
OG0000458	LOC6542983|XP_026834846.1|DERE	LOC4816493|XP_033236608.1|DPSE
OG0000460	LOC6543218|XP_001968296.1|DERE	LOC6903205|XP_002132905.2|DPSE, LOC6903204|XP_002132904.3|DPSE
OG0000462	LOC6554032|XP_001979542.1|DERE	LOC4803251|XP_003736931.1|DPSE
OG0000462	LOC6554031|XP_001979541.1|DERE	LOC6897981|XP_002138080.2|DPSE
OG0000462	LOC6554030|XP_001979540.1|DERE	LOC4803253|XP_003736932.1|DPSE
OG0000463	LOC6554442|XP_001982140.1|DERE	LOC4800547|XP_033233048.1|DPSE
OG0000463	LOC6549964|XP_001978702.1|DERE, LOC6554440|XP_001982138.1|DERE	LOC6896802|XP_002137006.2|DPSE
OG0000464	LOC6542625|XP_026834860.1|DERE	LOC4816556|XP_001355894.4|DPSE
OG0000464	LOC6541151|XP_026834124.1|DERE	LOC4816525|XP_001355893.2|DPSE
OG0000465	LOC6554545|XP_001981947.1|DERE	LOC6896753|XP_002136960.3|DPSE
OG0000465	LOC6554546|XP_026839787.1|DERE	LOC4800439|XP_015038727.2|DPSE
OG0000466	LOC6551620|XP_001977123.1|DERE	LOC4814594|XP_033240458.1|DPSE
OG0000466	LOC6542273|XP_026834865.1|DERE	LOC117183175|XP_015035633.1|DPSE
OG0000467	LOC6543079|XP_026835072.1|DERE	LOC4803477|XP_033234756.1|DPSE
OG0000467	LOC6542395|XP_001970669.2|DERE	LOC4803474|XP_001360192.3|DPSE
OG0000468	LOC6554570|XP_026832000.1|DERE	LOC4801981|XP_001358993.1|DPSE
OG0000468	LOC6547056|XP_001976015.1|DERE	LOC4805418|XP_001361821.2|DPSE
OG0000469	LOC6541598|XP_026835526.1|DERE	LOC6902992|XP_033235476.1|DPSE
OG0000469	LOC6541100|XP_026834040.1|DERE	LOC6902998|XP_002132720.3|DPSE
OG0000470	LOC6544061|XP_015014160.1|DERE	LOC4812830|XP_001353507.1|DPSE
OG0000470	LOC6546426|XP_001973520.1|DERE	LOC4812027|XP_001352999.3|DPSE
OG0000471	LOC6545852|XP_001971191.1|DERE	LOC4812228|XP_001352754.4|DPSE
OG0000471	LOC6542731|XP_001968408.1|DERE	LOC4816295|XP_001355971.4|DPSE
OG0000473	LOC6549750|XP_001977353.1|DERE	LOC4815979|XP_001355633.1|DPSE
OG0000473	LOC113564494|XP_026837701.1|DERE	LOC6901835|XP_002133373.3|DPSE
OG0000474	LOC6550045|XP_001977511.1|DERE	LOC4814191|XP_001354334.2|DPSE
OG0000474	LOC6544583|XP_001972382.3|DERE	LOC6897209|XP_002137381.2|DPSE
OG0000475	LOC6555199|XP_001982295.1|DERE	LOC6897308|XP_015037357.1|DPSE
OG0000475	LOC6555198|XP_001982294.1|DERE	LOC4801685|XP_001358734.3|DPSE
OG0000476	LOC6551873|XP_001980823.1|DERE	LOC4800591|XP_001357837.4|DPSE
OG0000476	LOC6551872|XP_015010000.1|DERE	LOC4800590|XP_001357836.3|DPSE
OG0000477	LOC6552938|XP_001981015.1|DERE	LOC4800956|XP_001358136.3|DPSE
OG0000477	LOC6552937|XP_001981014.1|DERE	LOC4800953|XP_001358135.3|DPSE
OG0000478	LOC6554140|XP_001981692.1|DERE	LOC4802188|XP_001359156.1|DPSE
OG0000479	LOC6552250|XP_001980845.1|DERE, LOC6552251|XP_026839785.1|DERE	LOC4800707|XP_001357932.2|DPSE
OG0000480	LOC6543134|XP_001968454.1|DERE	LOC4816379|XP_001355994.1|DPSE
OG0000480	LOC6542950|XP_001968452.1|DERE	LOC4816589|XP_033236296.1|DPSE
OG0000482	LOC6554098|XP_001980455.1|DERE	LOC4802606|XP_001359495.2|DPSE
OG0000482	LOC6553940|XP_001979491.1|DERE	LOC4802905|XP_001359731.2|DPSE
OG0000483	LOC6554835|XP_001981991.1|DERE	LOC6897483|XP_002137632.2|DPSE
OG0000483	LOC6554834|XP_001981990.1|DERE	LOC6897482|XP_002137631.2|DPSE
OG0000484	LOC6554027|XP_001979537.1|DERE	LOC4803254|XP_001360026.2|DPSE
OG0000484	LOC6554028|XP_001979538.1|DERE	LOC4803255|XP_001360027.1|DPSE
OG0000485	LOC6546302|XP_001972843.2|DERE	LOC4813554|XP_015043370.2|DPSE
OG0000485	LOC6546438|XP_001972842.1|DERE	LOC4813359|XP_001353982.3|DPSE
OG0000486	LOC6547921|XP_001976440.1|DERE	LOC4804540|XP_015040001.2|DPSE
OG0000486	LOC6547919|XP_001976438.2|DERE	LOC6898517|XP_015040000.1|DPSE
OG0000487	LOC26526179|XP_015012757.1|DERE	LOC4803894|XP_001360539.1|DPSE
OG0000487	LOC26526601|XP_015012821.1|DERE	LOC4803892|XP_001360538.2|DPSE
OG0000488	LOC6543175|XP_001968161.1|DERE	LOC4817393|XP_001356448.3|DPSE
OG0000488	LOC6543167|XP_026835327.1|DERE	LOC4817174|XP_033235628.1|DPSE
OG0000489	LOC6555132|XP_001981040.1|DERE	LOC6897394|XP_002137546.2|DPSE
OG0000489	LOC6551419|XP_001977145.1|DERE	LOC6901327|XP_002134028.2|DPSE
OG0000490	LOC6550898|XP_001976806.1|DERE	LOC6901640|XP_002134309.2|DPSE
OG0000490	LOC6549960|XP_026837677.1|DERE	LOC6901900|XP_002133435.3|DPSE
OG0000491	LOC6546779|XP_001976006.1|DERE	LOC4804892|XP_001361380.2|DPSE
OG0000492	LOC6540633|XP_026834534.1|DERE	LOC4804517|XP_001361068.1|DPSE
OG0000492	LOC6542048|XP_001969013.1|DERE	LOC4816478|XP_001356185.1|DPSE
OG0000493	LOC6554273|XP_001981469.1|DERE, LOC6554274|XP_001981470.1|DERE	LOC6897037|XP_002137222.1|DPSE, LOC4801087|XP_001358245.1|DPSE
OG0000494	LOC6555341|XP_001981866.1|DERE	LOC4802119|XP_015037624.2|DPSE
OG0000494	LOC6541912|XP_026834319.1|DERE	LOC4817837|XP_001357351.1|DPSE
OG0000495	LOC6551709|XP_001978516.1|DERE	LOC4815884|XP_001355565.2|DPSE
OG0000495	LOC6548849|XP_026837143.1|DERE	LOC4805723|XP_001362078.2|DPSE
OG0000496	LOC6540766|XP_026834635.1|DERE	LOC4818067|XP_001357224.4|DPSE
OG0000496	LOC6541924|XP_001969704.1|DERE	LOC4816668|XP_001355896.3|DPSE
OG0000497	LOC6541829|XP_001970124.3|DERE	LOC4817718|XP_033236995.1|DPSE
OG0000497	LOC6542026|XP_015014862.2|DERE	LOC4817741|XP_015035668.2|DPSE
OG0000498	LOC6554788|XP_015009281.1|DERE	LOC6897480|XP_003736681.3|DPSE
OG0000498	LOC6554786|XP_001981983.1|DERE	LOC4802148|XP_001359125.3|DPSE
OG0000499	LOC6548813|XP_001975493.1|DERE	LOC4804869|XP_001361358.1|DPSE
OG0000499	LOC6555757|XP_001982663.2|DERE	LOC4814344|XP_001354466.2|DPSE
OG0000500	LOC6546434|XP_001972838.1|DERE	LOC6900819|XP_002135178.2|DPSE
OG0000500	LOC6546436|XP_001972840.3|DERE	LOC4813205|XP_033238702.1|DPSE
OG0000501	LOC6542866|XP_001970463.1|DERE	LOC4803604|XP_001360299.1|DPSE
OG0000501	LOC6541244|XP_001970462.1|DERE	LOC6898148|XP_002138226.1|DPSE, LOC6898149|XP_002138227.1|DPSE
OG0000502	LOC6547727|XP_001975016.1|DERE	LOC4805538|XP_001361925.2|DPSE
OG0000503	LOC6547870|XP_001976346.2|DERE	LOC4803733|XP_001360402.4|DPSE
OG0000503	LOC6547320|XP_001976344.2|DERE, LOC6547869|XP_001976345.1|DERE	LOC6898206|XP_002138275.3|DPSE, LOC4803732|XP_033235094.1|DPSE, LOC6898205|XP_033235093.1|DPSE
OG0000504	LOC6544016|XP_001973016.2|DERE	LOC4812375|XP_001352827.2|DPSE
OG0000505	LOC6549759|XP_026838291.1|DERE	LOC4814983|XP_033237360.1|DPSE
OG0000505	LOC6550325|XP_026838292.1|DERE	LOC6901282|XP_002133983.3|DPSE
OG0000506	LOC6555386|XP_001981848.2|DERE	LOC4802115|XP_001359096.4|DPSE
OG0000507	LOC6551395|XP_001977207.1|DERE	LOC4814804|XP_001354869.1|DPSE
OG0000507	LOC6551394|XP_001977206.1|DERE	LOC4814494|XP_001354870.1|DPSE
OG0000508	LOC6545905|XP_026833881.1|DERE	LOC4814140|XP_033239943.1|DPSE
OG0000509	LOC6548916|XP_015011719.1|DERE	LOC6898238|XP_002138304.2|DPSE
OG0000509	LOC6548841|XP_015011718.1|DERE	LOC4803793|XP_033233214.1|DPSE
OG0000510	LOC6549367|XP_001975677.1|DERE	LOC4805292|XP_001361714.2|DPSE
OG0000510	LOC6549366|XP_001975676.1|DERE	LOC4805289|XP_001361711.3|DPSE
OG0000511	LOC6547750|XP_001976259.3|DERE	LOC4817417|XP_001356535.3|DPSE
OG0000511	LOC6547751|XP_026835738.1|DERE	LOC6902879|XP_033235822.1|DPSE
OG0000512	LOC6541173|XP_001969864.1|DERE	LOC4817038|XP_002132750.2|DPSE
OG0000512	LOC6544445|XP_001972432.1|DERE	LOC4812141|XP_033241147.1|DPSE
OG0000513	LOC6540981|XP_001970741.1|DERE	LOC4803429|XP_001360144.1|DPSE
OG0000513	LOC6549438|XP_001974303.1|DERE	LOC4817864|XP_001357241.2|DPSE
OG0000514	LOC6541560|XP_001969718.1|DERE	LOC4816915|XP_001356561.3|DPSE
OG0000514	LOC6542408|XP_015014932.1|DERE	LOC4816891|XP_033235890.1|DPSE
OG0000515	LOC6555828|XP_001982694.1|DERE	LOC4811700|XP_001352282.1|DPSE
OG0000515	LOC6544863|XP_001973175.3|DERE	LOC4812992|XP_001353265.3|DPSE
OG0000516	LOC6550639|XP_001978151.1|DERE	LOC4815755|XP_001355513.3|DPSE
OG0000516	LOC6550729|XP_001978152.1|DERE	LOC4815593|XP_001355512.4|DPSE
OG0000517	LOC6544410|XP_001973154.2|DERE	LOC4812631|XP_001353025.3|DPSE
OG0000517	LOC26526842|XP_026833878.1|DERE	LOC6900297|XP_002135619.2|DPSE
OG0000521	LOC6550123|XP_026837592.1|DERE	LOC6901041|XP_002134520.2|DPSE
OG0000521	LOC6550298|XP_001977700.3|DERE	LOC6901046|XP_002134525.3|DPSE
OG0000522	LOC6552669|XP_001979177.1|DERE	LOC4802950|XP_001359763.3|DPSE
OG0000522	LOC6550542|XP_001977967.1|DERE	LOC4815112|XP_001355111.1|DPSE
OG0000523	LOC6555318|XP_001981879.1|DERE	LOC6904085|XP_002136435.2|DPSE
OG0000523	LOC6549876|XP_001978657.1|DERE	LOC6901076|XP_015042262.1|DPSE
OG0000524	LOC6554799|XP_026832035.1|DERE	LOC4800939|XP_001358125.3|DPSE
OG0000524	LOC6552028|XP_001980674.1|DERE	LOC4801022|XP_015038701.2|DPSE
OG0000525	LOC6542565|XP_001970348.2|DERE	LOC4805177|XP_001361624.2|DPSE
OG0000525	LOC6540928|XP_001970349.1|DERE	LOC5495504|XP_001361623.2|DPSE
OG0000526	LOC6549085|XP_001974224.1|DERE	LOC4818140|XP_001357255.2|DPSE
OG0000526	LOC6547759|XP_001974882.1|DERE	LOC4804497|XP_001361053.1|DPSE
OG0000527	LOC6541645|XP_001968639.1|DERE	LOC4817240|XP_001356485.3|DPSE
OG0000527	LOC6542342|XP_026834232.1|DERE	LOC4816819|XP_015035861.2|DPSE
OG0000528	LOC6542296|XP_001968544.1|DERE	LOC6903017|XP_002132739.2|DPSE
OG0000529	LOC6542175|XP_001968414.2|DERE	LOC6902524|XP_002133066.2|DPSE
OG0000530	LOC6546456|XP_001971236.1|DERE	LOC4812787|XP_001354024.4|DPSE
OG0000531	LOC6549141|XP_001974394.1|DERE	LOC4817140|XP_001356655.1|DPSE
OG0000532	LOC6553779|XP_001979446.1|DERE	LOC4803054|XP_001359855.3|DPSE
OG0000532	LOC6553778|XP_001979445.1|DERE	LOC4803053|XP_001359854.2|DPSE
OG0000533	LOC6549933|XP_001978681.1|DERE	LOC6902320|XP_002133847.3|DPSE
OG0000533	LOC6552518|XP_001980943.1|DERE	LOC4802027|XP_001359027.3|DPSE
OG0000534	LOC6551053|XP_001978297.2|DERE	LOC6901710|XP_033239959.1|DPSE
OG0000534	LOC6543014|XP_001968922.1|DERE	LOC4818103|XP_001357365.4|DPSE
OG0000535	LOC6541518|XP_001969049.1|DERE	LOC6898885|XP_002138856.1|DPSE
OG0000535	LOC6542472|XP_001970497.1|DERE	LOC6898130|XP_002138209.2|DPSE
OG0000536	LOC6544506|XP_026832668.1|DERE	LOC4813683|XP_033238862.1|DPSE
OG0000537	LOC6543099|XP_001970648.1|DERE	LOC6898108|XP_033234955.1|DPSE, LOC6898109|XP_033234956.1|DPSE
OG0000538	LOC26526344|XP_015012786.1|DERE	LOC6898331|XP_002138386.1|DPSE
OG0000538	LOC6543110|XP_026835295.1|DERE	LOC4805047|XP_001361512.1|DPSE
OG0000539	LOC6554460|XP_001981719.1|DERE	LOC4802207|XP_001359174.1|DPSE
OG0000539	LOC6554459|XP_001981718.1|DERE	LOC4802210|XP_001359178.1|DPSE
OG0000540	LOC6548742|XP_001974099.1|DERE	LOC4817460|XP_001356846.4|DPSE
OG0000542	LOC6554819|XP_001981800.1|DERE	LOC4803049|XP_001359850.3|DPSE
OG0000542	LOC113564707|XP_026839367.1|DERE, LOC6555859|XP_001982722.1|DERE	LOC6899378|XP_002136151.2|DPSE
OG0000543	LOC6554239|XP_001982148.2|DERE	LOC6896745|XP_002136952.1|DPSE
OG0000543	LOC6541169|XP_001970543.2|DERE	LOC4804019|XP_001360649.4|DPSE
OG0000544	LOC6544722|XP_001971529.1|DERE	LOC4812104|XP_001352839.3|DPSE
OG0000544	LOC6553430|XP_001979236.1|DERE	LOC4802993|XP_033232452.1|DPSE
OG0000545	LOC6552080|XP_001979780.1|DERE	LOC4801212|XP_001358338.4|DPSE
OG0000545	LOC6552076|XP_026831511.1|DERE	LOC6897107|XP_002137291.1|DPSE
OG0000546	LOC6552881|XP_001979981.1|DERE	LOC4802856|XP_033240635.1|DPSE, LOC6897824|XP_002137929.2|DPSE
OG0000546	LOC6550860|XP_001978220.1|DERE	LOC4814743|XP_001354896.1|DPSE
OG0000548	LOC6546276|XP_001973595.1|DERE	LOC4813681|XP_001354072.2|DPSE
OG0000548	LOC6546275|XP_001973594.1|DERE	LOC6900873|XP_002135230.3|DPSE
OG0000549	LOC6547866|XP_026836610.1|DERE	LOC4804535|XP_001361083.2|DPSE
OG0000550	LOC6544830|XP_026832867.1|DERE	LOC4812471|XP_001352502.2|DPSE
OG0000550	LOC26526910|XP_015014359.1|DERE	LOC26533319|XP_015043637.1|DPSE
OG0000551	LOC6548715|XP_026836015.1|DERE	LOC6901104|XP_033240465.1|DPSE
OG0000552	LOC6554222|XP_001981239.1|DERE	LOC4800417|XP_001357696.3|DPSE
OG0000552	LOC6554223|XP_001981240.1|DERE	LOC4800418|XP_001357697.5|DPSE
OG0000553	LOC6542737|XP_001969344.1|DERE	LOC4817137|XP_001356356.2|DPSE
OG0000554	LOC6554164|XP_001982122.1|DERE	LOC4800560|XP_001357815.3|DPSE
OG0000554	LOC6554163|XP_001982121.1|DERE	LOC5495514|XP_001357816.2|DPSE
OG0000555	LOC6545238|XP_026833405.1|DERE	LOC6900978|XP_002134675.1|DPSE, LOC6900977|XP_002134674.1|DPSE
OG0000555	LOC6546036|XP_026833306.1|DERE	LOC4812517|XP_001352676.2|DPSE
OG0000556	LOC6550079|XP_001977529.3|DERE	LOC6901207|XP_002133908.3|DPSE
