Orthogroup	DERE.longest_only	DSUB.longest_only
OG0001894	LOC6542209|XP_026835480.1|DERE	LOC117890237|XP_034650867.1|DSUB
OG0001895	LOC6555839|XP_026839014.1|DERE	LOC117902909|XP_034670360.1|DSUB
OG0001896	LOC26526941|XP_026838632.1|DERE	LOC117901446|XP_034668078.1|DSUB
OG0001897	LOC6551948|XP_015009964.1|DERE	LOC117896327|XP_034660455.1|DSUB
OG0001898	LOC6550824|XP_001978082.1|DERE	LOC117903320|XP_034671153.1|DSUB
OG0001899	LOC6554090|XP_026831810.1|DERE	LOC117899534|XP_034665494.1|DSUB
OG0001900	LOC6545344|XP_001973359.2|DERE	LOC117893840|XP_034656497.1|DSUB
OG0001901	LOC6540888|XP_015014889.1|DERE	LOC117901820|XP_034668629.1|DSUB
OG0001902	LOC26526255|XP_026832535.1|DERE	LOC117896379|XP_034660547.1|DSUB
OG0001903	LOC6552113|XP_015009532.2|DERE	LOC117897185|XP_034661775.1|DSUB
OG0001904	LOC6554177|XP_001981487.1|DERE	LOC117899013|XP_034664660.1|DSUB
OG0001905	LOC6551436|XP_001977143.1|DERE	LOC117898789|XP_034664318.1|DSUB
OG0001906	LOC6553512|XP_026833130.1|DERE	LOC117899611|XP_034665636.1|DSUB
OG0001907	LOC6550503|XP_001977968.2|DERE	LOC117889615|XP_034649930.1|DSUB
OG0001908	LOC6554390|XP_001981513.1|DERE	LOC117898742|XP_034664255.1|DSUB
OG0001909	LOC6549717|XP_026838315.1|DERE	LOC117903254|XP_034671047.1|DSUB, LOC117892177|XP_034654152.1|DSUB
OG0001910	LOC6552043|XP_001980719.1|DERE	LOC117897101|XP_034661635.1|DSUB
OG0001911	LOC6552660|XP_015010221.1|DERE	LOC117898578|XP_034663990.1|DSUB
OG0001912	LOC6549029|XP_001975538.1|DERE	LOC117890941|XP_034651967.1|DSUB
OG0001913	LOC6542323|XP_001969933.1|DERE	LOC117900444|XP_034666705.1|DSUB
OG0001914	LOC6554949|XP_026837208.1|DERE	LOC117899561|XP_034665546.1|DSUB
OG0001915	LOC6546483|XP_001971252.1|DERE	LOC117893120|XP_034655456.1|DSUB
OG0001916	LOC6547127|XP_026835743.1|DERE	LOC117892488|XP_034654645.1|DSUB
OG0001917	LOC6543837|XP_026833808.1|DERE	LOC117895868|XP_034659732.1|DSUB
OG0001918	LOC6543893|XP_001971888.2|DERE	LOC117895361|XP_034658835.1|DSUB
OG0001919	LOC6548815|XP_001975495.1|DERE	LOC117889971|XP_034650428.1|DSUB
OG0001920	LOC6545470|XP_026832564.1|DERE	LOC117893390|XP_034655877.1|DSUB
OG0001921	LOC6549640|XP_001975758.1|DERE	LOC117890827|XP_034651795.1|DSUB
OG0001922	LOC6547370|XP_015012632.1|DERE	LOC117890768|XP_034651728.1|DSUB
OG0001923	LOC6543875|XP_026832319.1|DERE	LOC117894937|XP_034658131.1|DSUB
OG0001924	LOC6541787|XP_001970931.1|DERE	LOC117901474|XP_034668128.1|DSUB
OG0001925	LOC6544046|XP_001971970.1|DERE	LOC117893026|XP_034655275.1|DSUB
OG0001926	LOC6545661|XP_001971665.1|DERE	LOC117895815|XP_034659632.1|DSUB
OG0001927	LOC6546545|XP_026835846.1|DERE	LOC117892373|XP_034654474.1|DSUB
OG0001928	LOC6543578|XP_015013915.1|DERE	LOC117895448|XP_034659006.1|DSUB
OG0001929	LOC6546340|XP_026833368.1|DERE	LOC117895375|XP_034658854.1|DSUB
OG0001930	LOC6547013|XP_001974700.2|DERE	LOC117891627|XP_034653056.1|DSUB
OG0001931	LOC6544037|XP_026832822.1|DERE	LOC117893678|XP_034656258.1|DSUB
OG0001932	LOC6544036|XP_026832819.1|DERE	LOC117894899|XP_034658081.1|DSUB
OG0001933	LOC6548089|XP_001975205.1|DERE, LOC6546706|XP_001974522.1|DERE	LOC117891167|XP_034652381.1|DSUB
OG0001934	LOC6546186|XP_001972279.1|DERE	LOC117893756|XP_034656382.1|DSUB
OG0001935	LOC6544839|XP_001973199.1|DERE	LOC117894503|XP_034657504.1|DSUB
OG0001937	LOC6548933|XP_026835890.1|DERE	LOC117889850|XP_034650235.1|DSUB
OG0001938	LOC6547277|XP_001976100.1|DERE	LOC117890759|XP_034651711.1|DSUB
OG0001939	LOC6547645|XP_001974979.1|DERE	LOC117892698|XP_034655000.1|DSUB
OG0001940	LOC6542951|XP_015014603.1|DERE	LOC117891824|XP_034653454.1|DSUB
OG0001941	LOC6545425|XP_026833440.1|DERE	LOC117894716|XP_034657789.1|DSUB
OG0001942	LOC6542426|XP_001970714.3|DERE	LOC117891427|XP_034652789.1|DSUB
OG0001943	LOC6544739|XP_001973201.1|DERE	LOC117894507|XP_034657507.1|DSUB
OG0001944	LOC6544643|XP_026833781.1|DERE	LOC117892914|XP_034655118.1|DSUB
OG0001945	LOC6540979|XP_026835476.1|DERE	LOC117890052|XP_034650574.1|DSUB
OG0001946	LOC6541267|XP_001970611.1|DERE	LOC117890335|XP_034651018.1|DSUB
OG0001947	LOC6546661|XP_026835875.1|DERE	LOC117890224|XP_034650852.1|DSUB
OG0001948	LOC6550118|XP_001977655.1|DERE	LOC117901550|XP_034668242.1|DSUB
OG0001949	LOC6546274|XP_026832991.1|DERE	LOC117893647|XP_034656227.1|DSUB
OG0001950	LOC6552808|XP_026839869.1|DERE	LOC117898212|XP_034663326.1|DSUB
OG0001951	LOC6547363|XP_001976285.3|DERE	LOC117892224|XP_034654214.1|DSUB
OG0001952	LOC6542670|XP_001970865.2|DERE	LOC117891075|XP_034652143.1|DSUB
OG0001953	LOC6548022|XP_026836709.1|DERE	LOC117890937|XP_034651961.1|DSUB
OG0001954	LOC6542182|XP_026835604.1|DERE	LOC117890484|XP_034651259.1|DSUB
OG0001955	LOC6547456|XP_001976205.1|DERE	LOC117892032|XP_034653847.1|DSUB
OG0001956	LOC6544158|XP_001971384.3|DERE	LOC117894134|XP_034656919.1|DSUB
OG0001957	LOC6547858|XP_026836524.1|DERE	LOC117892187|XP_034654165.1|DSUB
OG0001958	LOC6546931|XP_026836294.1|DERE	LOC117890259|XP_034650901.1|DSUB
OG0001959	LOC6544550|XP_001973472.1|DERE	LOC117894683|XP_034657752.1|DSUB
OG0001960	LOC6545669|XP_001971144.1|DERE	LOC117895693|XP_034659429.1|DSUB
OG0001961	LOC6548577|XP_015012699.1|DERE	LOC117891071|XP_034652135.1|DSUB
OG0001962	LOC6542604|XP_026835478.1|DERE	LOC117890236|XP_034650866.1|DSUB
OG0001963	LOC6543632|XP_001973012.1|DERE	LOC117893795|XP_034656430.1|DSUB
OG0001964	LOC6544577|XP_001971456.1|DERE	LOC117894115|XP_034656885.1|DSUB
OG0001965	LOC6545432|XP_001972121.2|DERE	LOC117895647|XP_034659321.1|DSUB
OG0001966	LOC6552242|XP_001979754.1|DERE	LOC117896172|XP_034660144.1|DSUB
OG0001967	LOC6547670|XP_026836670.1|DERE	LOC117892169|XP_034654127.1|DSUB
OG0001968	LOC6543549|XP_001972302.1|DERE	LOC117893806|XP_034656444.1|DSUB
OG0001969	LOC6543021|XP_001970613.1|DERE	LOC117890949|XP_034651981.1|DSUB
OG0001970	LOC6547340|XP_001976293.1|DERE	LOC117892432|XP_034654560.1|DSUB
OG0001971	LOC6547261|XP_001974868.2|DERE	LOC117890685|XP_034651563.1|DSUB
OG0001972	LOC6541127|XP_001970841.1|DERE	LOC117891322|XP_034652628.1|DSUB
OG0001973	LOC6547796|XP_015012645.1|DERE	LOC117891082|XP_034652153.1|DSUB
OG0001974	LOC6540756|XP_001970327.1|DERE	LOC117890658|XP_034651520.1|DSUB
OG0001975	LOC6546526|XP_001971261.1|DERE	LOC117895346|XP_034658818.1|DSUB
OG0001976	LOC6546898|XP_001975977.1|DERE	LOC117890022|XP_034650527.1|DSUB
OG0001977	LOC6542181|XP_026835450.1|DERE	LOC117902592|XP_034669982.1|DSUB
OG0001978	LOC6549192|XP_001974411.1|DERE	LOC117899992|XP_034666052.1|DSUB
OG0001979	LOC6541858|XP_001970202.1|DERE	LOC117902588|XP_034669978.1|DSUB
OG0001980	LOC6542153|XP_001968113.1|DERE	LOC117900088|XP_034666187.1|DSUB
OG0001981	LOC6540697|XP_026835125.1|DERE, LOC113563686|XP_026835614.1|DERE	LOC117901284|XP_034667868.1|DSUB
OG0001982	LOC26526885|XP_015012874.1|DERE	LOC117900743|XP_034667112.1|DSUB
OG0001983	LOC26526860|XP_026832205.1|DERE	LOC117902277|XP_034669436.1|DSUB
OG0001984	LOC6543524|XP_026834820.1|DERE	LOC117901733|XP_034668506.1|DSUB
OG0001985	LOC6540854|XP_026834438.1|DERE	LOC117902369|XP_034669576.1|DSUB
OG0001986	LOC6541601|XP_001970064.1|DERE	LOC117900513|XP_034666799.1|DSUB
OG0001987	LOC6555801|XP_026838871.1|DERE	LOC117903105|XP_034670817.1|DSUB
OG0001988	LOC6548147|XP_026837112.1|DERE	LOC117890711|XP_034651639.1|DSUB
OG0001989	LOC6543488|XP_001968209.3|DERE	LOC117900618|XP_034666936.1|DSUB
OG0001990	LOC6542403|XP_026834918.1|DERE	LOC117902304|XP_034669477.1|DSUB
OG0001991	LOC26526371|XP_015012792.2|DERE	LOC117901751|XP_034668528.1|DSUB
OG0001992	LOC6541163|XP_001969755.2|DERE	LOC117900288|XP_034666491.1|DSUB
OG0001993	LOC6540948|XP_001970021.1|DERE	LOC117899982|XP_034666038.1|DSUB
OG0001994	LOC6553688|XP_026838400.1|DERE	LOC117899659|XP_034665733.1|DSUB
OG0001995	LOC6549285|XP_001974247.1|DERE	LOC117900760|XP_034667133.1|DSUB
OG0001996	LOC6540587|XP_026834961.1|DERE	LOC117902249|XP_034669394.1|DSUB
OG0001997	LOC6548446|XP_001976664.1|DERE	LOC117891440|XP_034652807.1|DSUB
OG0001998	LOC6548448|XP_001976666.2|DERE	LOC117891438|XP_034652803.1|DSUB
OG0001999	LOC6541288|XP_026834066.1|DERE	LOC117890291|XP_034650947.1|DSUB
OG0002000	LOC6543460|XP_001970281.1|DERE	LOC117900356|XP_034666595.1|DSUB
OG0002001	LOC6549431|XP_001974402.3|DERE	LOC117900167|XP_034666300.1|DSUB
OG0002002	LOC6546547|XP_001975912.1|DERE	LOC117897968|XP_034662970.1|DSUB
OG0002003	LOC6542328|XP_026835174.1|DERE	LOC117902123|XP_034669138.1|DSUB
OG0002004	LOC6549251|XP_015012082.1|DERE	LOC117901464|XP_034668117.1|DSUB
OG0002005	LOC6543308|XP_015015081.1|DERE	LOC117902822|XP_034670340.1|DSUB
OG0002006	LOC6541088|XP_026834720.1|DERE	LOC117902704|XP_034670142.1|DSUB
OG0002007	LOC6543494|XP_015014537.1|DERE	LOC117902344|XP_034669535.1|DSUB
OG0002008	LOC6555836|XP_015008684.1|DERE	LOC117902972|XP_034670521.1|DSUB
OG0002009	LOC6547402|XP_001976310.1|DERE	LOC117890742|XP_034651687.1|DSUB
OG0002010	LOC6542324|XP_001969250.1|DERE	LOC117902121|XP_034669136.1|DSUB
OG0002011	LOC6548911|XP_001974178.1|DERE	LOC117902616|XP_034670018.1|DSUB
OG0002012	LOC6540647|XP_001968782.3|DERE	LOC117901946|XP_034668809.1|DSUB
OG0002014	LOC6547746|XP_001975000.1|DERE	LOC117891658|XP_034653104.1|DSUB
OG0002015	LOC6541683|XP_001970192.1|DERE	LOC117902551|XP_034669880.1|DSUB
OG0002016	LOC6540765|XP_001970387.1|DERE	LOC117892019|XP_034653803.1|DSUB
OG0002017	LOC6542987|XP_001969913.1|DERE	LOC117901516|XP_034668179.1|DSUB
OG0002018	LOC6540936|XP_001970022.1|DERE	LOC117899980|XP_034666036.1|DSUB
OG0002019	LOC6543049|XP_026834642.1|DERE	LOC117900905|XP_034667356.1|DSUB
OG0002020	LOC6549649|XP_001974254.1|DERE	LOC117902663|XP_034670083.1|DSUB
OG0002021	LOC113564316|XP_026836669.1|DERE, LOC6547669|XP_001975024.2|DERE	LOC117892168|XP_034654126.1|DSUB
OG0002022	LOC6548951|XP_001974074.3|DERE	LOC117900084|XP_034666180.1|DSUB
OG0002023	LOC6553738|XP_001980324.1|DERE	LOC117896942|XP_034661377.1|DSUB
OG0002024	LOC6541718|XP_001969443.1|DERE	LOC117901112|XP_034667636.1|DSUB
OG0002025	LOC6542572|XP_001969837.1|DERE	LOC117900975|XP_034667452.1|DSUB
OG0002026	LOC6544287|XP_001973715.1|DERE	LOC117893776|XP_034656406.1|DSUB
OG0002027	LOC6546696|XP_026836760.1|DERE	LOC117891803|XP_034653369.1|DSUB
OG0002028	LOC6548011|XP_026836904.1|DERE	LOC117889888|XP_034650288.1|DSUB
OG0002029	LOC6544672|XP_001972009.1|DERE	LOC117895020|XP_034658279.1|DSUB
OG0002030	LOC6548563|XP_001976635.1|DERE	LOC117892212|XP_034654203.1|DSUB
OG0002031	LOC6549423|XP_015012399.1|DERE	LOC117891148|XP_034652291.1|DSUB
OG0002032	LOC6553543|XP_001979326.1|DERE	LOC117898836|XP_034664401.1|DSUB
OG0002033	LOC6551498|XP_001977193.1|DERE	LOC117891884|XP_034653576.1|DSUB
OG0002034	LOC6555570|XP_015008758.1|DERE	LOC117890122|XP_034650695.1|DSUB
OG0002035	LOC6552516|XP_001980941.2|DERE	LOC117897094|XP_034661629.1|DSUB
OG0002036	LOC6552210|XP_001980729.3|DERE	LOC117899019|XP_034664669.1|DSUB
OG0002037	LOC6543755|XP_001971873.1|DERE	LOC117895048|XP_034658317.1|DSUB
OG0002038	LOC6554000|XP_001979459.1|DERE	LOC117896740|XP_034661096.1|DSUB
OG0002039	LOC6544442|XP_001973812.1|DERE	LOC117896931|XP_034661362.1|DSUB
OG0002040	LOC26526448|XP_026839378.1|DERE	LOC117896068|XP_034659981.1|DSUB
OG0002041	LOC6542984|XP_026834008.1|DERE	LOC117890015|XP_034650507.1|DSUB
OG0002042	LOC6552662|XP_001979170.2|DERE	LOC117898900|XP_034664473.1|DSUB
OG0002043	LOC6552739|XP_001978983.1|DERE	LOC117897483|XP_034662237.1|DSUB
OG0002044	LOC6554890|XP_015009342.1|DERE	LOC117898252|XP_034663390.1|DSUB
OG0002045	LOC6552758|XP_001980947.3|DERE	LOC117898809|XP_034664352.1|DSUB
OG0002046	LOC6555830|XP_001982696.2|DERE	LOC117899562|XP_034665591.1|DSUB
OG0002047	LOC6550349|XP_026837573.1|DERE	LOC117903560|XP_034671653.1|DSUB
OG0002048	LOC6553982|XP_026834875.1|DERE	LOC117899099|XP_034664771.1|DSUB
OG0002049	LOC6553856|XP_001980560.1|DERE	LOC117899418|XP_034665299.1|DSUB
OG0002050	LOC6553106|XP_026832093.1|DERE	LOC117896076|XP_034659997.1|DSUB
OG0002051	LOC26526356|XP_015012787.1|DERE	LOC117890000|XP_034650478.1|DSUB, LOC117889999|XP_034650477.1|DSUB
OG0002052	LOC6545320|XP_001973246.1|DERE	LOC117894506|XP_034657506.1|DSUB
OG0002053	LOC6552677|XP_001980916.3|DERE	LOC117899489|XP_034665428.1|DSUB
OG0002054	LOC6552782|XP_001978968.1|DERE	LOC117898538|XP_034663903.1|DSUB
OG0002055	LOC6553786|XP_001980485.1|DERE	LOC117899269|XP_034665058.1|DSUB
OG0002056	LOC6545308|XP_001972550.1|DERE	LOC117894445|XP_034657421.1|DSUB
OG0002057	LOC6542802|XP_001969966.1|DERE	LOC117902326|XP_034669507.1|DSUB
OG0002058	LOC6544828|XP_001970986.3|DERE	LOC117895112|XP_034658409.1|DSUB
OG0002059	LOC6554729|XP_001981792.1|DERE	LOC117899236|XP_034665001.1|DSUB
OG0002060	LOC6549079|XP_026836677.1|DERE	LOC117891905|XP_034653619.1|DSUB
OG0002061	LOC6548115|XP_026836395.1|DERE	LOC117892160|XP_034654115.1|DSUB
OG0002062	LOC6549952|XP_026837541.1|DERE	LOC117898414|XP_034663716.1|DSUB
OG0002063	LOC6551594|XP_001978459.1|DERE	LOC117903406|XP_034671295.1|DSUB
OG0002064	LOC6543638|XP_001971842.1|DERE	LOC117891619|XP_034653086.1|DSUB
OG0002065	LOC6546286|XP_026832377.1|DERE	LOC117893068|XP_034655369.1|DSUB
OG0002066	LOC6553151|XP_026831565.1|DERE	LOC117898239|XP_034663367.1|DSUB
OG0002067	LOC6548010|XP_001976473.1|DERE	LOC117889889|XP_034650291.1|DSUB
OG0002068	LOC6546635|XP_001974707.1|DERE	LOC117890591|XP_034651419.1|DSUB
OG0002069	LOC26526230|XP_015015476.1|DERE	LOC117900828|XP_034667227.1|DSUB
OG0002070	LOC6551927|XP_001980625.1|DERE	LOC117899782|XP_034665946.1|DSUB
OG0002071	LOC6554142|XP_001981901.1|DERE	LOC117896277|XP_034660371.1|DSUB
OG0002072	LOC6548778|XP_001975433.1|DERE	LOC117891709|XP_034653194.1|DSUB
OG0002073	LOC6545900|XP_015013114.1|DERE	LOC117893204|XP_034655610.1|DSUB
OG0002074	LOC6549033|XP_001975542.1|DERE	LOC117891502|XP_034652883.1|DSUB
OG0002075	LOC26526052|XP_015015441.1|DERE	LOC117901480|XP_034668140.1|DSUB
OG0002076	LOC6547356|XP_015012638.1|DERE	LOC117891292|XP_034652576.1|DSUB
OG0002077	LOC6545496|XP_015013609.1|DERE	LOC117892907|XP_034655107.1|DSUB
OG0002078	LOC6549270|XP_001975712.2|DERE	LOC117891508|XP_034652893.1|DSUB
OG0002079	LOC6545790|XP_001973440.1|DERE	LOC117894775|XP_034657892.1|DSUB
OG0002080	LOC6548274|XP_026837004.1|DERE	LOC117890199|XP_034650797.1|DSUB
OG0002081	LOC6547775|XP_001976570.1|DERE	LOC117889736|XP_034650051.1|DSUB
OG0002082	LOC6548500|XP_026835633.1|DERE	LOC117892102|XP_034653992.1|DSUB
OG0002083	LOC6555599|XP_026838356.1|DERE	LOC117890108|XP_034650669.1|DSUB
OG0002084	LOC6547763|XP_001976385.1|DERE	LOC117892095|XP_034653982.1|DSUB
OG0002085	LOC6548244|XP_026835765.1|DERE	LOC117889876|XP_034650275.1|DSUB
OG0002086	LOC6548200|XP_026837108.1|DERE	LOC117892099|XP_034653987.1|DSUB
OG0002087	LOC26526062|XP_026833953.1|DERE	LOC117894398|XP_034657295.1|DSUB
OG0002088	LOC6546054|XP_015014114.2|DERE	LOC117895201|XP_034658572.1|DSUB
OG0002089	LOC6542321|XP_001970421.1|DERE	LOC117890845|XP_034651820.1|DSUB
OG0002090	LOC6545372|XP_001972621.1|DERE	LOC117893368|XP_034655852.1|DSUB
OG0002091	LOC6548291|XP_001976576.2|DERE	LOC117890105|XP_034650662.1|DSUB
OG0002092	LOC6545401|XP_001973264.1|DERE	LOC117893223|XP_034655649.1|DSUB
OG0002093	LOC6548174|XP_001975157.2|DERE	LOC117891986|XP_034653754.1|DSUB
OG0002094	LOC6548207|XP_001976486.1|DERE	LOC117892625|XP_034654868.1|DSUB
OG0002095	LOC6550416|XP_001977801.1|DERE	LOC117898528|XP_034663892.1|DSUB
OG0002096	LOC6549535|XP_026837081.1|DERE	LOC117891048|XP_034652109.1|DSUB
OG0002097	LOC6541760|XP_001969175.2|DERE	LOC117891379|XP_034652706.1|DSUB
OG0002099	LOC6552909|XP_001980972.1|DERE	LOC117897119|XP_034661663.1|DSUB
OG0002100	LOC6544345|XP_001973088.3|DERE	LOC117895551|XP_034659145.1|DSUB
OG0002101	LOC6542090|XP_026834055.1|DERE	LOC117892686|XP_034654981.1|DSUB
OG0002102	LOC6547599|XP_026836042.1|DERE	LOC117892493|XP_034654650.1|DSUB, LOC117896110|XP_034660059.1|DSUB
OG0002103	LOC6552917|XP_001980980.1|DERE	LOC117899203|XP_034664966.1|DSUB
OG0002105	LOC6541001|XP_001968248.1|DERE	LOC117902743|XP_034670217.1|DSUB
OG0002106	LOC6552965|XP_026838283.1|DERE	LOC117896995|XP_034661446.1|DSUB
OG0002107	LOC6542678|XP_001969925.1|DERE	LOC117900363|XP_034666603.1|DSUB
OG0002108	LOC6552347|XP_026831938.1|DERE	LOC117899389|XP_034665264.1|DSUB, LOC117899390|XP_034665265.1|DSUB
OG0002109	LOC26526583|XP_015009388.1|DERE, LOC26526382|XP_015009378.1|DERE	LOC117897601|XP_034662450.1|DSUB
OG0002110	LOC6545253|XP_001973310.1|DERE, LOC6542923|XP_001969604.1|DERE	LOC117902762|XP_034670246.1|DSUB
OG0002111	LOC6542690|XP_001969242.1|DERE	LOC117901906|XP_034668763.1|DSUB
OG0002113	LOC6552227|XP_001979748.1|DERE	LOC117897191|XP_034661782.1|DSUB
OG0002114	LOC6554366|XP_001981256.1|DERE, LOC6554367|XP_001981257.1|DERE	LOC117898852|XP_034664420.1|DSUB
OG0002115	LOC6547077|XP_015012350.1|DERE, LOC6547079|XP_026836646.1|DERE	LOC117891272|XP_034652538.1|DSUB
OG0002116	LOC6549114|XP_001974186.3|DERE	LOC117902630|XP_034670041.1|DSUB
OG0002116	LOC6545908|XP_001971132.2|DERE	LOC117894558|XP_034657573.1|DSUB
OG0002117	LOC6547657|XP_001974814.1|DERE	LOC117903163|XP_034670898.1|DSUB
OG0002118	LOC26527012|XP_026833152.1|DERE	LOC117896930|XP_034661360.1|DSUB
OG0002119	LOC6555447|XP_001981891.1|DERE	LOC117898437|XP_034663729.1|DSUB
OG0002120	LOC6555887|XP_026839276.1|DERE	LOC117902913|XP_034670367.1|DSUB
OG0002121	LOC6554872|XP_001981368.1|DERE	LOC117899072|XP_034664731.1|DSUB
OG0002123	LOC6542814|XP_001970199.2|DERE	LOC117901593|XP_034668295.1|DSUB
OG0002124	LOC6550132|XP_015010773.1|DERE	LOC117901561|XP_034668253.1|DSUB
OG0002125	LOC6548973|XP_001975556.1|DERE	LOC117892365|XP_034654465.1|DSUB
OG0002126	LOC6546122|XP_026833527.1|DERE	LOC117893450|XP_034655960.1|DSUB
OG0002127	LOC6549841|XP_001977572.1|DERE	LOC117895686|XP_034659409.1|DSUB
OG0002128	LOC6550252|XP_026838072.1|DERE	LOC117899646|XP_034665717.1|DSUB
OG0002129	LOC6554092|XP_001979604.2|DERE	LOC117899645|XP_034665712.1|DSUB
OG0002130	LOC6555639|XP_001982522.1|DERE	LOC117889591|XP_034649892.1|DSUB
OG0002131	LOC6551861|XP_001979658.3|DERE	LOC117899284|XP_034665084.1|DSUB
OG0002132	LOC6542598|XP_001969408.1|DERE	LOC117902283|XP_034669447.1|DSUB
OG0002133	LOC6551233|XP_001978345.1|DERE	LOC117894226|XP_034657036.1|DSUB
OG0002134	LOC6549771|XP_001977591.1|DERE	LOC117900524|XP_034666813.1|DSUB, LOC117903728|XP_034671971.1|DSUB
OG0002135	LOC6551734|XP_026837371.1|DERE	LOC117903769|XP_034672073.1|DSUB
OG0002136	LOC6554434|XP_001981285.2|DERE	LOC117897574|XP_034662417.1|DSUB
OG0002137	LOC6555073|XP_015008887.1|DERE	LOC117898424|XP_034663703.1|DSUB
OG0002138	LOC6550218|XP_001977613.1|DERE	LOC117892612|XP_034654857.1|DSUB
OG0002139	LOC6550887|XP_026838017.1|DERE	LOC117892757|XP_034655076.1|DSUB
OG0002140	LOC6549893|XP_026838523.1|DERE	LOC117890820|XP_034651786.1|DSUB
OG0002141	LOC6544507|XP_001973791.1|DERE	LOC117897162|XP_034661724.1|DSUB
OG0002142	LOC6552136|XP_001978818.1|DERE	LOC117897430|XP_034662159.1|DSUB
OG0002143	LOC6543251|XP_026834047.1|DERE	LOC117901625|XP_034668345.1|DSUB
OG0002144	LOC6555846|XP_001982680.1|DERE	LOC117902962|XP_034670501.1|DSUB
OG0002145	LOC6553995|XP_001979454.1|DERE	LOC117897926|XP_034662900.1|DSUB
OG0002146	LOC6552147|XP_001978820.1|DERE	LOC117896134|XP_034660091.1|DSUB
OG0002147	LOC6551402|XP_001977221.3|DERE	LOC117892351|XP_034654449.1|DSUB
OG0002148	LOC6546049|XP_026833757.1|DERE	LOC117894910|XP_034658098.1|DSUB
OG0002149	LOC6555834|XP_026839056.1|DERE	LOC117902973|XP_034670525.1|DSUB
OG0002150	LOC6550705|XP_001978119.1|DERE	LOC117903596|XP_034671726.1|DSUB
OG0002151	LOC6542949|XP_001969975.2|DERE	LOC117902310|XP_034669483.1|DSUB
OG0002152	LOC6551844|XP_001979641.3|DERE	LOC117897052|XP_034661535.1|DSUB
OG0002153	LOC6554595|XP_001981330.1|DERE	LOC117897013|XP_034661476.1|DSUB
OG0002154	LOC6555640|XP_015008794.1|DERE	LOC117889590|XP_034649891.1|DSUB
OG0002155	LOC6555127|XP_001981146.2|DERE	LOC117897836|XP_034662791.1|DSUB
OG0002156	LOC6544109|XP_001973764.1|DERE	LOC117894045|XP_034656787.1|DSUB
OG0002157	LOC6553629|XP_001980312.1|DERE	LOC117896500|XP_034660738.1|DSUB
OG0002158	LOC6546636|XP_001974708.1|DERE	LOC117890592|XP_034651420.1|DSUB
OG0002159	LOC6547903|XP_001976397.1|DERE	LOC117891626|XP_034653055.1|DSUB
OG0002160	LOC6553400|XP_001979269.3|DERE	LOC117898072|XP_034663138.1|DSUB
OG0002161	LOC6554071|XP_001979581.1|DERE	LOC117898446|XP_034663744.1|DSUB
OG0002162	LOC6552103|XP_015009956.1|DERE	LOC117899425|XP_034665311.1|DSUB
OG0002163	LOC6550840|XP_026838584.1|DERE	LOC117903556|XP_034671651.1|DSUB, LOC117900180|XP_034666317.1|DSUB
OG0002164	LOC6554670|XP_026831531.1|DERE	LOC117897737|XP_034662664.1|DSUB
OG0002165	LOC6549574|XP_026836335.1|DERE	LOC117898395|XP_034663644.1|DSUB
OG0002166	LOC6541789|XP_001969694.1|DERE	LOC117899955|XP_034666000.1|DSUB
OG0002167	LOC6547102|XP_001974782.1|DERE	LOC117891412|XP_034652750.1|DSUB
OG0002168	LOC6548013|XP_026836903.1|DERE	LOC117890443|XP_034651165.1|DSUB
OG0002169	LOC6543970|XP_001972220.1|DERE	LOC117893745|XP_034656370.1|DSUB
OG0002170	LOC6555870|XP_026839059.1|DERE	LOC117902998|XP_034670612.1|DSUB
OG0002171	LOC26526507|XP_026831785.1|DERE	LOC117898473|XP_034663795.1|DSUB
OG0002172	LOC6554619|XP_001982177.1|DERE	LOC117897921|XP_034662896.1|DSUB
OG0002173	LOC6543051|XP_001969904.1|DERE	LOC117899986|XP_034666046.1|DSUB
OG0002174	LOC6552138|XP_001979931.1|DERE	LOC117897972|XP_034662974.1|DSUB
OG0002175	LOC6552633|XP_001979930.1|DERE	LOC117897973|XP_034662975.1|DSUB
OG0002176	LOC6553900|XP_001979573.1|DERE	LOC117897569|XP_034662403.1|DSUB
OG0002177	LOC6552656|XP_001979855.1|DERE	LOC117898603|XP_034664043.1|DSUB
OG0002178	LOC6554807|XP_001981585.1|DERE	LOC117896323|XP_034660445.1|DSUB
OG0002179	LOC6555481|XP_015009274.2|DERE	LOC117897708|XP_034662621.1|DSUB
OG0002180	LOC6555326|XP_001981213.2|DERE	LOC117897087|XP_034661616.1|DSUB
OG0002181	LOC6549795|XP_001977318.1|DERE	LOC117903835|XP_034672178.1|DSUB
OG0002182	LOC6553577|XP_015009618.2|DERE	LOC117897379|XP_034662072.1|DSUB
OG0002183	LOC6547203|XP_001974789.1|DERE	LOC117892646|XP_034654892.1|DSUB
OG0002184	LOC6552608|XP_001979888.1|DERE	LOC117896648|XP_034660986.1|DSUB
OG0002185	LOC6553094|XP_026833944.1|DERE	LOC117898257|XP_034663403.1|DSUB
OG0002186	LOC6543493|XP_001969511.1|DERE	LOC117901770|XP_034668558.1|DSUB
OG0002187	LOC6555168|XP_001982266.1|DERE	LOC117897931|XP_034662912.1|DSUB
OG0002188	LOC6548119|XP_001976533.1|DERE	LOC117889846|XP_034650230.1|DSUB
OG0002189	LOC26526499|XP_015014290.1|DERE	LOC117897881|XP_034662847.1|DSUB
