Orthogroup	DERE.longest_only	DGUA.longest_only
OG0002378	LOC6545022|XP_001972612.1|DERE	LOC117579078|XP_034120677.1|DGUA
OG0002379	LOC6547577|XP_001976216.1|DERE	LOC117582072|XP_034125520.1|DGUA
OG0002380	LOC6551334|XP_015011358.1|DERE	LOC117588270|XP_034135316.1|DGUA
OG0002381	LOC6549596|XP_001975664.1|DERE	LOC117592013|XP_034141358.1|DGUA
OG0002382	LOC6549685|XP_026837436.1|DERE	LOC117590387|XP_034138853.1|DGUA
OG0002383	LOC6545853|XP_026833559.1|DERE	LOC117587103|XP_034133485.1|DGUA
OG0002384	LOC6555622|XP_026837410.1|DERE	LOC117591181|XP_034140198.1|DGUA
OG0002385	LOC6555812|XP_026839219.1|DERE	LOC117590666|XP_034139420.1|DGUA
OG0002386	LOC6553937|XP_026839885.1|DERE	LOC117586482|XP_034132470.1|DGUA
OG0002387	LOC6554612|XP_026836547.1|DERE	LOC117582986|XP_034127008.1|DGUA
OG0002388	LOC6553114|XP_015010174.1|DERE	LOC117580892|XP_034123535.1|DGUA, LOC117585978|XP_034131685.1|DGUA
OG0002389	LOC6554240|XP_001982149.1|DERE	LOC117582919|XP_034126908.1|DGUA
OG0002390	LOC6542093|XP_001969934.1|DERE	LOC117584427|XP_034129215.1|DGUA
OG0002391	LOC6548139|XP_001975231.1|DERE	LOC117580961|XP_034123642.1|DGUA
OG0002392	LOC6544267|XP_015013840.1|DERE	LOC117579693|XP_034121574.1|DGUA
OG0002393	LOC6544230|XP_001973046.2|DERE	LOC117589075|XP_034136601.1|DGUA
OG0002394	LOC6554671|XP_015009264.1|DERE	LOC117585608|XP_034131051.1|DGUA
OG0002395	LOC6551900|XP_001980615.1|DERE	LOC117585316|XP_034130637.1|DGUA
OG0002396	LOC6546768|XP_015011690.1|DERE	LOC117592181|XP_034141671.1|DGUA, LOC117592170|XP_034141657.1|DGUA, LOC117592706|XP_034142565.1|DGUA
OG0002397	LOC6541662|XP_001970817.2|DERE	LOC117591932|XP_034141231.1|DGUA
OG0002398	LOC6549892|XP_001977369.1|DERE	LOC117590405|XP_034138893.1|DGUA
OG0002399	LOC6542773|XP_001970784.2|DERE	LOC117592225|XP_034141751.1|DGUA
OG0002400	LOC6548187|XP_001975209.2|DERE	LOC117589344|XP_034137098.1|DGUA
OG0002401	LOC6555874|XP_026838994.1|DERE	LOC117590603|XP_034139273.1|DGUA
OG0002402	LOC6553260|XP_015009841.1|DERE	LOC117585955|XP_034131645.1|DGUA
OG0002403	LOC6553261|XP_001980151.1|DERE	LOC117585956|XP_034131651.1|DGUA
OG0002404	LOC6552015|XP_001978780.1|DERE	LOC117590079|XP_034138308.1|DGUA
OG0002405	LOC6552398|XP_001978924.1|DERE	LOC117586323|XP_034132203.1|DGUA
OG0002406	LOC6545268|XP_001973266.1|DERE	LOC117589255|XP_034136921.1|DGUA
OG0002407	LOC6554296|XP_026833636.1|DERE	LOC117582759|XP_034126611.1|DGUA
OG0002408	LOC6552206|XP_001978936.1|DERE	LOC117585941|XP_034131601.1|DGUA
OG0002409	LOC6545875|XP_026833674.1|DERE	LOC117580347|XP_034122750.1|DGUA
OG0002410	LOC6554101|XP_026839706.1|DERE	LOC117586339|XP_034132225.1|DGUA
OG0002411	LOC6552462|XP_001980880.1|DERE	LOC117586611|XP_034132692.1|DGUA
OG0002412	LOC26526330|XP_015015490.1|DERE	LOC117585823|XP_034131444.1|DGUA
OG0002413	LOC6551529|XP_026837950.1|DERE	LOC117588332|XP_034135434.1|DGUA
OG0002414	LOC6545581|XP_001971115.1|DERE	LOC117586957|XP_034133221.1|DGUA
OG0002415	LOC6553795|XP_015010086.1|DERE	LOC117586024|XP_034131751.1|DGUA
OG0002416	LOC6555817|XP_026839129.1|DERE	LOC117590628|XP_034139330.1|DGUA
OG0002417	LOC6542741|XP_001968127.1|DERE	LOC117582628|XP_034126394.1|DGUA
OG0002418	LOC26527103|XP_026839306.1|DERE	LOC117590140|XP_034138403.1|DGUA
OG0002419	LOC6551006|XP_001976874.1|DERE	LOC117590862|XP_034139763.1|DGUA
OG0002420	LOC6546047|XP_026833759.1|DERE	LOC117589401|XP_034137211.1|DGUA
OG0002421	LOC6554833|XP_001981989.1|DERE	LOC117585055|XP_034130205.1|DGUA
OG0002422	LOC6553461|XP_001979258.1|DERE	LOC117585245|XP_034130548.1|DGUA
OG0002423	LOC6543852|XP_001972353.2|DERE	LOC117579193|XP_034120853.1|DGUA
OG0002424	LOC6555878|XP_001982755.1|DERE	LOC117590661|XP_034139405.1|DGUA
OG0002425	LOC6550662|XP_001978070.1|DERE	LOC117581304|XP_034124236.1|DGUA
OG0002426	LOC6545122|XP_001971068.1|DERE	LOC117587193|XP_034133628.1|DGUA
OG0002427	LOC6555873|XP_001982750.1|DERE	LOC117590663|XP_034139406.1|DGUA
OG0002428	LOC6550421|XP_001977806.2|DERE	LOC117581419|XP_034124467.1|DGUA, LOC117581413|XP_034124459.1|DGUA, LOC117581532|XP_034124733.1|DGUA
OG0002429	LOC6546285|XP_015013471.1|DERE	LOC117587074|XP_034133417.1|DGUA
OG0002430	LOC6543222|XP_001970642.1|DERE	LOC117585029|XP_034130168.1|DGUA
OG0002431	LOC6547652|XP_001974810.1|DERE	LOC117578681|XP_034120199.1|DGUA
OG0002432	LOC6551281|XP_001976900.2|DERE	LOC117580739|XP_034123307.1|DGUA
OG0002433	LOC6553895|XP_001979568.1|DERE	LOC117589963|XP_034138156.1|DGUA
OG0002434	LOC6552125|XP_001980786.1|DERE	LOC117585802|XP_034131401.1|DGUA
OG0002435	LOC6551388|XP_026838540.1|DERE	LOC117590863|XP_034139769.1|DGUA
OG0002436	LOC6549514|XP_001975696.1|DERE	LOC117578632|XP_034120129.1|DGUA
OG0002437	LOC6549509|XP_001975731.3|DERE	LOC117581330|XP_034124338.1|DGUA
OG0002438	LOC6555719|XP_015008744.1|DERE	LOC117591485|XP_034140664.1|DGUA
OG0002439	LOC6543519|XP_026834752.1|DERE	LOC117588124|XP_034135092.1|DGUA
OG0002440	LOC6546357|XP_001972889.1|DERE	LOC117580572|XP_034123066.1|DGUA
OG0002441	LOC6541189|XP_026834348.1|DERE	LOC117581293|XP_034124225.1|DGUA
OG0002442	LOC6546742|XP_001974535.2|DERE	LOC117578842|XP_034120516.1|DGUA
OG0002443	LOC6547211|XP_015012542.1|DERE	LOC117578617|XP_034120107.1|DGUA
OG0002444	LOC6548327|XP_026835849.1|DERE	LOC117591815|XP_034141045.1|DGUA
OG0002445	LOC6549156|XP_001975716.1|DERE	LOC117578711|XP_034120252.1|DGUA
OG0002446	LOC6549074|XP_001975593.1|DERE	LOC117584597|XP_034129529.1|DGUA
OG0002447	LOC6545381|XP_001972588.2|DERE	LOC117580222|XP_034122520.1|DGUA
OG0002448	LOC6548185|XP_001975094.1|DERE	LOC117592406|XP_034142034.1|DGUA
OG0002449	LOC6548340|XP_001975296.1|DERE	LOC117580050|XP_034122218.1|DGUA
OG0002450	LOC6551972|XP_001980657.1|DERE	LOC117586566|XP_034132617.1|DGUA
OG0002451	LOC6542376|XP_001970402.1|DERE	LOC117592243|XP_034141769.1|DGUA
OG0002452	LOC6548473|XP_001975192.1|DERE	LOC117591846|XP_034141102.1|DGUA
OG0002453	LOC6548472|XP_001975191.1|DERE	LOC117585470|XP_034130855.1|DGUA
OG0002454	LOC6545226|XP_015013606.1|DERE	LOC117589297|XP_034136980.1|DGUA
OG0002455	LOC6545200|XP_001971061.1|DERE	LOC117589293|XP_034136976.1|DGUA
OG0002456	LOC113564333|XP_026836793.1|DERE	LOC117591857|XP_034141118.1|DGUA
OG0002457	LOC6541573|XP_015014725.1|DERE	LOC117590902|XP_034139827.1|DGUA
OG0002458	LOC6541727|XP_001969985.1|DERE	LOC117587816|XP_034134664.1|DGUA
OG0002459	LOC6549546|XP_001975752.1|DERE	LOC117592514|XP_034142252.1|DGUA
OG0002460	LOC6547778|XP_001976573.1|DERE	LOC117587476|XP_034134098.1|DGUA
OG0002461	LOC6548231|XP_001975263.1|DERE	LOC117586182|XP_034131990.1|DGUA
OG0002462	LOC6547098|XP_015012166.1|DERE	LOC117592447|XP_034142183.1|DGUA
OG0002463	LOC6548399|XP_001976531.2|DERE	LOC117584530|XP_034129374.1|DGUA
OG0002464	LOC6546739|XP_001974532.1|DERE	LOC117578865|XP_034120547.1|DGUA
OG0002465	LOC6541971|XP_001970787.1|DERE	LOC117589034|XP_034136556.1|DGUA
OG0002466	LOC6555860|XP_026839368.1|DERE, LOC113563688|XP_026839119.1|DERE	LOC117590623|XP_034139321.1|DGUA
OG0002467	LOC6544505|XP_001971993.1|DERE	LOC117579963|XP_034122029.1|DGUA
OG0002468	LOC6545285|XP_001972628.3|DERE	LOC117579714|XP_034121599.1|DGUA
OG0002469	LOC6552069|XP_026836099.1|DERE	LOC117589997|XP_034138169.1|DGUA
OG0002470	LOC6542926|XP_001970395.1|DERE	LOC117586993|XP_034133287.1|DGUA
OG0002471	LOC6541425|XP_015015027.1|DERE	LOC117589911|XP_034138079.1|DGUA
OG0002472	LOC6546849|XP_001975951.1|DERE	LOC117581357|XP_034124420.1|DGUA
OG0002473	LOC6546959|XP_001976028.1|DERE	LOC117589288|XP_034137009.1|DGUA
OG0002474	LOC6544111|XP_015014038.1|DERE	LOC117591248|XP_034140318.1|DGUA
OG0002475	LOC6555466|XP_001981224.1|DERE	LOC117591468|XP_034140643.1|DGUA
OG0002476	LOC6546680|XP_001974507.1|DERE	LOC117578616|XP_034120106.1|DGUA
OG0002477	LOC6547266|XP_001974872.1|DERE	LOC117591856|XP_034141115.1|DGUA
OG0002478	LOC6547200|XP_001974786.3|DERE	LOC117582901|XP_034126888.1|DGUA
OG0002479	LOC6549369|XP_001975679.1|DERE	LOC117591798|XP_034140998.1|DGUA
OG0002480	LOC6541861|XP_026838602.1|DERE	LOC117591298|XP_034140389.1|DGUA
OG0002481	LOC6555710|XP_001982554.1|DERE	LOC117580735|XP_034123297.1|DGUA, LOC117586552|XP_034132606.1|DGUA
OG0002482	LOC6549602|XP_001975735.3|DERE	LOC117581353|XP_034124380.1|DGUA
OG0002483	LOC6548206|XP_001976485.1|DERE	LOC117578420|XP_034119772.1|DGUA
OG0002484	LOC6546705|XP_001974521.1|DERE	LOC117589365|XP_034137166.1|DGUA
OG0002485	LOC6541017|XP_026835341.1|DERE	LOC117592363|XP_034141950.1|DGUA
OG0002486	LOC6545797|XP_001973425.1|DERE	LOC117589266|XP_034136937.1|DGUA
OG0002487	LOC6548515|XP_026838654.1|DERE	LOC117587572|XP_034134289.1|DGUA
OG0002488	LOC6548107|XP_001975148.1|DERE	LOC117585588|XP_034131020.1|DGUA
OG0002489	LOC6545256|XP_015012998.1|DERE	LOC117579635|XP_034121500.1|DGUA
OG0002490	LOC6547269|XP_001974874.1|DERE	LOC117579760|XP_034121706.1|DGUA
OG0002491	LOC6543926|XP_001973661.1|DERE	LOC117579148|XP_034120794.1|DGUA
OG0002492	LOC6546999|XP_001974622.1|DERE	LOC117586913|XP_034133156.1|DGUA
OG0002493	LOC6542561|XP_001970411.3|DERE	LOC117582668|XP_034126493.1|DGUA
OG0002494	LOC6551987|XP_001980795.2|DERE	LOC117586742|XP_034132935.1|DGUA
OG0002495	LOC6548993|XP_001975544.1|DERE	LOC117578712|XP_034120253.1|DGUA
OG0002496	LOC6554456|XP_001981715.1|DERE	LOC117591089|XP_034140080.1|DGUA
OG0002497	LOC6544748|XP_001973210.3|DERE	LOC117588927|XP_034136393.1|DGUA
OG0002498	LOC6543728|XP_026832835.1|DERE	LOC117586864|XP_034133052.1|DGUA, LOC117588462|XP_034135642.1|DGUA, LOC117588432|XP_034135604.1|DGUA
OG0002499	LOC6545069|XP_026833737.1|DERE	LOC117588905|XP_034136353.1|DGUA
OG0002500	LOC6550388|XP_001977770.1|DERE, LOC6554179|XP_001981489.1|DERE	LOC117583691|XP_034128059.1|DGUA
OG0002501	LOC113564100|XP_026834789.1|DERE, LOC6543503|XP_001968724.2|DERE	LOC117581844|XP_034125190.1|DGUA
OG0002502	LOC6546865|XP_001976061.1|DERE	LOC117589083|XP_034136613.1|DGUA
OG0002504	LOC6545013|XP_001972603.2|DERE	LOC117579559|XP_034121371.1|DGUA
OG0002505	LOC6547926|XP_001975033.1|DERE, LOC6547927|XP_001975034.1|DERE	LOC117585876|XP_034131518.1|DGUA
OG0002508	LOC6550236|XP_001977687.1|DERE	LOC117580719|XP_034123274.1|DGUA
OG0002509	LOC6542249|XP_001970593.1|DERE	LOC117592634|XP_034142467.1|DGUA
OG0002510	LOC6549965|XP_001978738.1|DERE	LOC117581071|XP_034123838.1|DGUA
OG0002511	LOC6553614|XP_026831574.1|DERE	LOC117589613|XP_034137580.1|DGUA
OG0002512	LOC6555814|XP_026839048.1|DERE	LOC117590624|XP_034139325.1|DGUA, LOC117590625|XP_034139327.1|DGUA
OG0002513	LOC6552278|XP_001980758.1|DERE	LOC117589734|XP_034137801.1|DGUA
OG0002514	LOC6545540|XP_001971105.1|DERE	LOC117587024|XP_034133334.1|DGUA
OG0002516	LOC6554573|XP_026834249.1|DERE	LOC117591220|XP_034140283.1|DGUA
OG0002517	LOC6551126|XP_015010664.2|DERE	LOC117581551|XP_034124760.1|DGUA
OG0002518	LOC6551860|XP_001979657.1|DERE	LOC117589895|XP_034138057.1|DGUA
OG0002519	LOC6547815|XP_001975002.1|DERE	LOC117585957|XP_034131656.1|DGUA
OG0002520	LOC6551193|XP_001977027.1|DERE	LOC117581412|XP_034124458.1|DGUA
OG0002521	LOC6550136|XP_001977665.2|DERE	LOC117588728|XP_034136089.1|DGUA
OG0002522	LOC6551854|XP_001979651.1|DERE	LOC117589491|XP_034137348.1|DGUA
OG0002523	LOC6554855|XP_001981099.1|DERE	LOC117582724|XP_034126542.1|DGUA
OG0002524	LOC6550944|XP_001976964.2|DERE	LOC117581184|XP_034124019.1|DGUA
OG0002525	LOC6544278|XP_001971975.1|DERE	LOC117589118|XP_034136687.1|DGUA
OG0002526	LOC6553034|XP_001980039.1|DERE	LOC117589623|XP_034137601.1|DGUA
OG0002527	LOC6553522|XP_001979397.3|DERE	LOC117585306|XP_034130627.1|DGUA
OG0002528	LOC6551687|XP_026838068.1|DERE	LOC117588326|XP_034135413.1|DGUA
OG0002529	LOC6552509|XP_001979817.2|DERE	LOC117585024|XP_034130157.1|DGUA
OG0002530	LOC6549087|XP_001974226.1|DERE	LOC117587948|XP_034134839.1|DGUA
OG0002531	LOC6543453|XP_026834912.1|DERE	LOC117587791|XP_034134627.1|DGUA
OG0002532	LOC6544879|XP_026833217.1|DERE	LOC117590027|XP_034138214.1|DGUA
OG0002533	LOC6549694|XP_026837634.1|DERE	LOC117580839|XP_034123469.1|DGUA
OG0002534	LOC6546939|XP_001976048.1|DERE	LOC117588447|XP_034135624.1|DGUA
OG0002535	LOC6545355|XP_001973295.1|DERE	LOC117579835|XP_034121824.1|DGUA
OG0002536	LOC26526242|XP_015009370.1|DERE	LOC117585082|XP_034130239.1|DGUA
OG0002537	LOC6548412|XP_001976523.2|DERE	LOC117578558|XP_034120022.1|DGUA
OG0002539	LOC6548405|XP_001976671.1|DERE	LOC117586615|XP_034132715.1|DGUA
OG0002540	LOC6553038|XP_001980043.1|DERE	LOC117583817|XP_034128293.1|DGUA
OG0002541	LOC6550206|XP_001977562.1|DERE	LOC117580994|XP_034123689.1|DGUA
OG0002542	LOC6550462|XP_001977789.1|DERE	LOC117591348|XP_034140464.1|DGUA
OG0002543	LOC6551037|XP_001978304.1|DERE	LOC117588369|XP_034135475.1|DGUA
OG0002544	LOC6555258|XP_001982299.3|DERE	LOC117585735|XP_034131271.1|DGUA
OG0002545	LOC6555636|XP_001982520.1|DERE	LOC117588501|XP_034135704.1|DGUA
OG0002547	LOC6551329|XP_001978419.1|DERE	LOC117588401|XP_034135547.1|DGUA
OG0002548	LOC6551303|XP_001978402.1|DERE	LOC117590362|XP_034138796.1|DGUA
OG0002549	LOC6550051|XP_001977517.1|DERE	LOC117581408|XP_034124449.1|DGUA
OG0002550	LOC6550863|XP_026837480.1|DERE	LOC117591438|XP_034140592.1|DGUA
OG0002551	LOC6554201|XP_001981037.1|DERE	LOC117583791|XP_034128264.1|DGUA
OG0002552	LOC6548806|XP_001974086.1|DERE	LOC117581801|XP_034125132.1|DGUA
OG0002553	LOC6549695|XP_026837631.1|DERE	LOC117581528|XP_034124722.1|DGUA
OG0002554	LOC6551247|XP_001978435.1|DERE	LOC117590780|XP_034139621.1|DGUA
OG0002555	LOC6550838|XP_001977003.1|DERE	LOC117581320|XP_034124316.1|DGUA
OG0002556	LOC6543472|XP_001969503.1|DERE	LOC117587611|XP_034134352.1|DGUA
OG0002557	LOC6550834|XP_001978276.1|DERE	LOC117580974|XP_034123658.1|DGUA
OG0002558	LOC6554337|XP_001982101.1|DERE	LOC117585285|XP_034130603.1|DGUA
OG0002559	LOC6541859|XP_015014681.1|DERE	LOC117590089|XP_034138322.1|DGUA
OG0002560	LOC6553463|XP_026839578.1|DERE	LOC117589753|XP_034137825.1|DGUA
OG0002561	LOC6553804|XP_001979561.3|DERE	LOC117589656|XP_034137681.1|DGUA
OG0002562	LOC6551366|XP_026838855.1|DERE	LOC117580895|XP_034123545.1|DGUA
OG0002563	LOC6550081|XP_026838371.1|DERE	LOC117588548|XP_034135819.1|DGUA
OG0002564	LOC6555350|XP_001981200.1|DERE	LOC117583409|XP_034127588.1|DGUA
OG0002565	LOC6552416|XP_001980861.1|DERE	LOC117583489|XP_034127718.1|DGUA
OG0002566	LOC6551859|XP_001979656.3|DERE	LOC117589629|XP_034137608.1|DGUA
OG0002567	LOC6551194|XP_026838835.1|DERE	LOC117581416|XP_034124461.1|DGUA
OG0002568	LOC6552676|XP_001980915.1|DERE	LOC117586028|XP_034131754.1|DGUA
OG0002569	LOC6544549|XP_001973471.1|DERE	LOC117586948|XP_034133209.1|DGUA
OG0002570	LOC6551817|XP_001979624.1|DERE	LOC117589766|XP_034137846.1|DGUA
OG0002571	LOC6551819|XP_001979626.2|DERE	LOC117589539|XP_034137424.1|DGUA
OG0002572	LOC6547516|XP_001974853.1|DERE	LOC117585253|XP_034130559.1|DGUA
OG0002573	LOC6551842|XP_001979639.1|DERE	LOC117589631|XP_034137611.1|DGUA
OG0002574	LOC6551856|XP_001979653.1|DERE	LOC117589488|XP_034137342.1|DGUA
OG0002575	LOC6554052|XP_015010083.1|DERE	LOC117586746|XP_034132940.1|DGUA
OG0002576	LOC6549988|XP_026837806.1|DERE	LOC117591182|XP_034140200.1|DGUA
OG0002577	LOC6543616|XP_026832846.1|DERE	LOC117589408|XP_034137229.1|DGUA
OG0002578	LOC6540659|XP_001968676.1|DERE	LOC117582309|XP_034125844.1|DGUA
OG0002579	LOC6542315|XP_001969784.1|DERE	LOC117583859|XP_034128362.1|DGUA
OG0002580	LOC6546672|XP_001975865.1|DERE	LOC117590053|XP_034138267.1|DGUA
OG0002581	LOC6555309|XP_026831460.1|DERE	LOC117589835|XP_034137969.1|DGUA
OG0002582	LOC6552314|XP_001980767.2|DERE	LOC117585803|XP_034131403.1|DGUA
OG0002583	LOC6552041|XP_026831919.1|DERE	LOC117589559|XP_034137475.1|DGUA
OG0002584	LOC6543556|XP_015014079.1|DERE	LOC117579638|XP_034121506.1|DGUA
OG0002585	LOC6543555|XP_001973316.1|DERE	LOC117579642|XP_034121512.1|DGUA
OG0002586	LOC6554072|XP_001979582.2|DERE	LOC117585711|XP_034131239.1|DGUA
OG0002587	LOC6552791|XP_001981002.2|DERE	LOC117585259|XP_034130565.1|DGUA
OG0002588	LOC6552274|XP_026831922.1|DERE	LOC117589741|XP_034137810.1|DGUA
OG0002589	LOC6555239|XP_001981646.2|DERE	LOC117582772|XP_034126628.1|DGUA
OG0002590	LOC6549670|XP_001977456.1|DERE	LOC117581610|XP_034124863.1|DGUA
OG0002591	LOC6555141|XP_001981152.1|DERE	LOC117583530|XP_034127770.1|DGUA
OG0002592	LOC6554446|XP_026839740.1|DERE	LOC117583412|XP_034127591.1|DGUA
OG0002593	LOC6554451|XP_001981519.2|DERE	LOC117582795|XP_034126697.1|DGUA
OG0002594	LOC6552842|XP_026839669.1|DERE	LOC117589515|XP_034137392.1|DGUA
OG0002595	LOC6554070|XP_001979580.1|DERE	LOC117585703|XP_034131212.1|DGUA
OG0002596	LOC6553535|XP_026837670.1|DERE	LOC117589689|XP_034137736.1|DGUA
OG0002597	LOC6552106|XP_001980700.1|DERE	LOC117589881|XP_034138042.1|DGUA
OG0002598	LOC6554896|XP_001982207.2|DERE	LOC117584921|XP_034129961.1|DGUA
OG0002599	LOC6552315|XP_026839822.1|DERE	LOC117585443|XP_034130809.1|DGUA
OG0002600	LOC6541688|XP_001969121.1|DERE	LOC117592407|XP_034142033.1|DGUA
OG0002601	LOC6553626|XP_001979284.1|DERE	LOC117589621|XP_034137599.1|DGUA
OG0002602	LOC6555426|XP_001981441.1|DERE	LOC117582937|XP_034126929.1|DGUA
OG0002603	LOC6554225|XP_026832064.1|DERE	LOC117582874|XP_034126834.1|DGUA
OG0002604	LOC6554226|XP_001981243.1|DERE	LOC117582867|XP_034126828.1|DGUA
OG0002605	LOC6553640|XP_001980371.1|DERE	LOC117589649|XP_034137673.1|DGUA
OG0002606	LOC6553424|XP_026835953.1|DERE	LOC117582885|XP_034126851.1|DGUA
OG0002607	LOC6553575|XP_001979246.1|DERE	LOC117582900|XP_034126884.1|DGUA
OG0002608	LOC6553315|XP_001980159.1|DERE	LOC117585989|XP_034131702.1|DGUA
OG0002609	LOC6546778|XP_001976005.1|DERE	LOC117584757|XP_034129751.1|DGUA
OG0002610	LOC6553422|XP_001979320.1|DERE	LOC117589926|XP_034138099.1|DGUA
OG0002611	LOC6552305|XP_001980830.1|DERE	LOC117583764|XP_034128207.1|DGUA
OG0002612	LOC6553774|XP_001979441.1|DERE	LOC117584975|XP_034130069.1|DGUA
OG0002613	LOC6554350|XP_015009295.1|DERE	LOC117585601|XP_034131037.1|DGUA
OG0002614	LOC6554203|XP_001981668.2|DERE	LOC117582945|XP_034126945.1|DGUA
OG0002615	LOC6546291|XP_001971314.1|DERE	LOC117587071|XP_034133412.1|DGUA
OG0002616	LOC6554358|XP_001981533.1|DERE	LOC117583554|XP_034127806.1|DGUA
OG0002617	LOC6552126|XP_001980787.1|DERE	LOC117585801|XP_034131399.1|DGUA
OG0002618	LOC6552153|XP_001978826.1|DERE	LOC117590191|XP_034138509.1|DGUA
OG0002619	LOC6552233|XP_026831801.1|DERE	LOC117582846|XP_034126794.1|DGUA
OG0002620	LOC6554712|XP_026831503.1|DERE	LOC117583440|XP_034127632.1|DGUA
OG0002621	LOC6554917|XP_001982239.1|DERE	LOC117589500|XP_034137369.1|DGUA
OG0002622	LOC6544836|XP_001973196.1|DERE	LOC117588928|XP_034136394.1|DGUA
OG0002623	LOC6552415|XP_001980860.1|DERE	LOC117583491|XP_034127720.1|DGUA
OG0002624	LOC6555393|XP_001982349.1|DERE	LOC117585400|XP_034130756.1|DGUA
OG0002625	LOC6555421|XP_026839854.1|DERE	LOC117585717|XP_034131245.1|DGUA
OG0002626	LOC6551636|XP_001978584.1|DERE	LOC117591169|XP_034140182.1|DGUA
OG0002627	LOC6555171|XP_015008846.1|DERE	LOC117589674|XP_034137708.1|DGUA
OG0002628	LOC6552707|XP_026839464.1|DERE	LOC117585196|XP_034130461.1|DGUA
OG0002629	LOC6551804|XP_026831800.1|DERE	LOC117586072|XP_034131814.1|DGUA
OG0002630	LOC6553108|XP_001980103.1|DERE	LOC117585530|XP_034130937.1|DGUA
OG0002631	LOC6554145|XP_001981904.1|DERE	LOC117583396|XP_034127570.1|DGUA
OG0002632	LOC6552607|XP_001979887.1|DERE	LOC117589551|XP_034137452.1|DGUA
OG0002633	LOC26526922|XP_015010539.1|DERE	LOC117589951|XP_034138133.1|DGUA
OG0002634	LOC6552652|XP_026832124.1|DERE	LOC117585780|XP_034131357.1|DGUA
OG0002635	LOC6552262|XP_001980743.1|DERE	LOC117585689|XP_034131195.1|DGUA
OG0002636	LOC6552021|XP_001978786.1|DERE	LOC117590029|XP_034138216.1|DGUA
OG0002637	LOC6543010|XP_026835569.1|DERE	LOC117584660|XP_034129578.1|DGUA
OG0002638	LOC6554117|XP_001981272.2|DERE	LOC117583626|XP_034127966.1|DGUA
OG0002639	LOC6553990|XP_026832135.1|DERE	LOC117590080|XP_034138309.1|DGUA
OG0002640	LOC6553394|XP_001980219.1|DERE	LOC117583843|XP_034128351.1|DGUA
OG0002641	LOC6553391|XP_001980216.1|DERE	LOC117583176|XP_034127265.1|DGUA
OG0002642	LOC6553380|XP_001980215.1|DERE	LOC117583073|XP_034127137.1|DGUA
OG0002643	LOC6553379|XP_026839782.1|DERE	LOC117583072|XP_034127136.1|DGUA
OG0002644	LOC6552955|XP_001979043.1|DERE	LOC117582910|XP_034126896.1|DGUA
OG0002645	LOC6552949|XP_015009571.1|DERE	LOC117583247|XP_034127362.1|DGUA
OG0002646	LOC6554648|XP_001981972.2|DERE	LOC117585777|XP_034131354.1|DGUA
OG0002647	LOC6552934|XP_001981011.1|DERE	LOC117589554|XP_034137456.1|DGUA
OG0002648	LOC6553574|XP_026839497.1|DERE	LOC117589581|XP_034137533.1|DGUA
OG0002649	LOC6552957|XP_026832129.1|DERE	LOC117585000|XP_034130129.1|DGUA
OG0002650	LOC6552935|XP_026832051.1|DERE	LOC117589553|XP_034137455.1|DGUA
OG0002651	LOC6553317|XP_026831528.1|DERE	LOC117586751|XP_034132949.1|DGUA
OG0002652	LOC6553511|XP_026836404.1|DERE	LOC117589503|XP_034137376.1|DGUA
OG0002653	LOC6555456|XP_001981456.1|DERE	LOC117583837|XP_034128325.1|DGUA
OG0002654	LOC6555459|XP_026839826.1|DERE	LOC117583836|XP_034128324.1|DGUA
OG0002655	LOC6553776|XP_026831923.1|DERE	LOC117585762|XP_034131317.1|DGUA
OG0002656	LOC6552748|XP_026839385.1|DERE	LOC117589595|XP_034137554.1|DGUA
OG0002657	LOC6552263|XP_001980744.1|DERE	LOC117585688|XP_034131194.1|DGUA
OG0002658	LOC6554863|XP_001981106.1|DERE	LOC117583328|XP_034127480.1|DGUA
OG0002659	LOC6555353|XP_001981432.1|DERE	LOC117583113|XP_034127188.1|DGUA
OG0002660	LOC6550956|XP_001978238.1|DERE	LOC117581557|XP_034124780.1|DGUA
OG0002661	LOC6554271|XP_015009209.1|DERE	LOC117582944|XP_034126942.1|DGUA
OG0002662	LOC6548407|XP_015011507.1|DERE	LOC117586604|XP_034132701.1|DGUA
OG0002663	LOC6554948|XP_001982018.1|DERE	LOC117585358|XP_034130695.1|DGUA
OG0002664	LOC6542930|XP_026835555.1|DERE	LOC117581874|XP_034125228.1|DGUA
OG0002665	LOC6543003|XP_001970502.1|DERE	LOC117590719|XP_034139516.1|DGUA
OG0002666	LOC6541811|XP_026835486.1|DERE	LOC117578840|XP_034120508.1|DGUA
OG0002667	LOC6543263|XP_001969102.1|DERE	LOC117586403|XP_034132330.1|DGUA
OG0002668	LOC6545847|XP_026833556.1|DERE	LOC117587101|XP_034133477.1|DGUA
OG0002669	LOC6542232|XP_001969212.1|DERE	LOC117587793|XP_034134630.1|DGUA
OG0002670	LOC6543832|XP_026833811.1|DERE	LOC117589451|XP_034137292.1|DGUA
OG0002671	LOC6543836|XP_015013719.1|DERE	LOC117589178|XP_034136788.1|DGUA
OG0002672	LOC6547671|XP_015012225.1|DERE	LOC117581857|XP_034125210.1|DGUA
OG0002673	LOC6548394|XP_001976526.1|DERE	LOC117578562|XP_034120026.1|DGUA
OG0002674	LOC6541414|XP_026834448.1|DERE	LOC117586248|XP_034132082.1|DGUA
