Orthogroup	DERE.longest_only	DBUS.longest_only
OG0001032	LOC6549206|XP_026839383.1|DERE	LOC108608220|XP_017854987.2|DBUS
OG0001033	LOC6544647|XP_001973782.1|DERE	LOC108594834|XP_017835460.1|DBUS
OG0001034	LOC6545611|XP_001972675.1|DERE	LOC108598184|XP_017840288.2|DBUS
OG0001035	LOC6549973|XP_001978746.1|DERE	LOC108605623|XP_017850894.1|DBUS
OG0001035	LOC6549974|XP_001978747.1|DERE	LOC108605622|XP_017850893.1|DBUS
OG0001036	LOC6541202|XP_001969023.1|DERE	LOC108606830|XP_017852804.1|DBUS
OG0001036	LOC6551746|XP_001979696.1|DERE	LOC108602248|XP_017845787.1|DBUS
OG0001037	LOC6543790|XP_001972324.1|DERE	LOC108598646|XP_017840837.2|DBUS
OG0001038	LOC6553952|XP_001979462.2|DERE, LOC6553953|XP_001979463.3|DERE	LOC108604497|XP_017849482.1|DBUS
OG0001039	LOC6552144|XP_026831435.1|DERE, LOC6552145|XP_001979938.1|DERE, LOC6552143|XP_026838735.1|DERE	LOC117134865|XP_033150050.1|DBUS
OG0001042	LOC6554967|XP_001981139.1|DERE	LOC108601652|XP_017845041.1|DBUS
OG0001043	LOC6550779|XP_026838079.1|DERE	LOC108605170|XP_017850244.1|DBUS
OG0001044	LOC6541144|XP_001970584.1|DERE	LOC108594671|XP_017835301.1|DBUS
OG0001045	LOC6548979|XP_026836696.1|DERE	LOC108597686|XP_017839850.1|DBUS
OG0001046	LOC6546760|XP_001974550.1|DERE, LOC6546761|XP_001974551.1|DERE	LOC108595821|XP_017836601.1|DBUS
OG0001047	LOC6549639|XP_001975757.1|DERE	LOC108596391|XP_017837558.1|DBUS
OG0001048	LOC6548153|XP_001975116.1|DERE	LOC108595004|XP_017835628.1|DBUS
OG0001049	LOC6544186|XP_026833011.1|DERE	LOC108600752|XP_017843995.1|DBUS
OG0001050	LOC6544220|XP_026833486.1|DERE	LOC108606837|XP_017852819.1|DBUS, LOC108600638|XP_017843819.1|DBUS
OG0001051	LOC6542025|XP_001969346.1|DERE	LOC108607720|XP_017854225.2|DBUS
OG0001052	LOC6543466|XP_001970289.1|DERE	LOC108607995|XP_017854645.2|DBUS
OG0001053	LOC6550993|XP_026837762.1|DERE	LOC108607181|XP_017853326.1|DBUS, LOC108600249|XP_017843906.2|DBUS
OG0001054	LOC6554883|XP_026832935.1|DERE	LOC108604574|XP_017849594.1|DBUS
OG0001055	LOC6553970|XP_001980528.1|DERE, LOC6553969|XP_001980527.1|DERE	LOC108603607|XP_017848042.1|DBUS, LOC108604006|XP_017848734.1|DBUS
OG0001056	LOC6549436|XP_001974407.1|DERE, LOC6550667|XP_001977995.1|DERE	LOC108605667|XP_017850947.1|DBUS
OG0001057	LOC6542130|XP_001969295.1|DERE	LOC108600029|XP_017842839.1|DBUS
OG0001058	LOC6551182|XP_001978365.1|DERE	LOC108606604|XP_017852353.1|DBUS
OG0001059	LOC6545756|XP_026833951.1|DERE	LOC108599123|XP_017841400.2|DBUS
OG0001060	LOC6552491|XP_001979840.1|DERE	LOC108601684|XP_017845082.1|DBUS
OG0001061	LOC6552161|XP_001980713.1|DERE, LOC6552160|XP_001980712.1|DERE	LOC108602610|XP_017846236.1|DBUS
OG0001062	LOC6552711|XP_001979003.1|DERE	LOC108602231|XP_017845768.1|DBUS
OG0001062	LOC6553072|XP_001979093.1|DERE	LOC108604577|XP_017849597.1|DBUS
OG0001063	LOC6550185|XP_001978324.1|DERE	LOC108604992|XP_017850048.1|DBUS
OG0001064	LOC6551263|XP_001978378.1|DERE	LOC108605092|XP_017850146.2|DBUS
OG0001065	LOC6541313|XP_001969129.2|DERE	LOC108595179|XP_033149244.1|DBUS, LOC108595470|XP_017836203.1|DBUS
OG0001067	LOC6540934|XP_015015365.1|DERE	LOC108602048|XP_017845553.2|DBUS
OG0001067	LOC26526039|XP_015015436.1|DERE	LOC108602058|XP_017845565.2|DBUS
OG0001068	LOC6544502|XP_026833127.1|DERE, LOC6544380|XP_001972469.2|DERE	LOC108601030|XP_017844570.2|DBUS
OG0001069	LOC6548070|XP_001976611.1|DERE	LOC108596017|XP_017836839.1|DBUS, LOC108596529|XP_017837904.2|DBUS
OG0001070	LOC6553071|XP_001979092.3|DERE	LOC108602548|XP_017846169.1|DBUS
OG0001071	LOC6541644|XP_001969884.3|DERE	LOC108595951|XP_017836730.2|DBUS, LOC108605617|XP_017850891.1|DBUS, LOC108599840|XP_017842448.2|DBUS, LOC117135043|XP_033150780.1|DBUS, LOC108594609|XP_017835245.2|DBUS, LOC108605627|XP_017850903.1|DBUS
OG0001072	LOC6544615|XP_001972449.1|DERE	LOC108599242|XP_017841528.2|DBUS
OG0001073	LOC6555256|XP_001981637.3|DERE	LOC108604201|XP_033149922.1|DBUS
OG0001074	LOC6549461|XP_026836666.1|DERE	LOC108595378|XP_017836094.1|DBUS
OG0001075	LOC6545662|XP_001971666.1|DERE	LOC108601025|XP_017844390.1|DBUS
OG0001077	LOC6544999|XP_001973846.1|DERE	LOC108601650|XP_017845039.1|DBUS
OG0001078	LOC6550296|XP_001977698.1|DERE	LOC108605494|XP_033150288.1|DBUS
OG0001079	LOC6543724|XP_001971867.1|DERE	LOC108600250|XP_017843175.1|DBUS
OG0001080	LOC6545538|XP_001971103.1|DERE	LOC108600145|XP_017843028.1|DBUS
OG0001081	LOC6553830|XP_026831431.1|DERE	LOC108595457|XP_017836187.1|DBUS, LOC108595079|XP_017835719.1|DBUS
OG0001082	LOC6547732|XP_026836643.1|DERE	LOC108597660|XP_017839808.1|DBUS
OG0001083	LOC6545658|XP_026833980.1|DERE	LOC108599964|XP_017842706.1|DBUS
OG0001084	LOC6541480|XP_026835126.1|DERE	LOC108597324|XP_017839304.1|DBUS
OG0001085	LOC6542620|XP_001970808.2|DERE	LOC108595556|XP_033148997.1|DBUS, LOC108594946|XP_033149252.1|DBUS
OG0001086	LOC6551951|XP_001980705.1|DERE, LOC6548122|XP_001976536.1|DERE	LOC108597096|XP_017838950.1|DBUS
OG0001087	LOC6541276|XP_026834873.1|DERE, LOC6541801|XP_026834006.1|DERE	LOC108608044|XP_033149145.1|DBUS
OG0001088	LOC6545473|XP_001971585.1|DERE	LOC108597920|XP_017840026.2|DBUS
OG0001089	LOC6543830|XP_026832275.1|DERE	LOC108598487|XP_033149373.1|DBUS
OG0001090	LOC6546232|XP_001971791.3|DERE	LOC108599013|XP_017841280.1|DBUS
OG0001092	LOC6542602|XP_001968937.1|DERE	LOC108600319|XP_017843314.1|DBUS
OG0001093	LOC6543506|XP_001969516.1|DERE	LOC108599730|XP_017842224.1|DBUS
OG0001094	LOC6543515|XP_026834869.1|DERE	LOC108601054|XP_033150057.1|DBUS
OG0001095	LOC6547331|XP_001974791.1|DERE	LOC108598464|XP_017840597.1|DBUS
OG0001096	LOC6549228|XP_001974353.1|DERE	LOC108607817|XP_017854353.1|DBUS
OG0001097	LOC113564597|XP_026838609.1|DERE, LOC26526510|XP_026838608.1|DERE	LOC108596759|XP_017838333.1|DBUS
OG0001099	LOC6546179|XP_026833536.1|DERE	LOC108598330|XP_017840435.2|DBUS, LOC108600151|XP_017843035.1|DBUS
OG0001100	LOC6552413|XP_015009669.1|DERE, LOC26526367|XP_026831715.1|DERE, LOC26526295|XP_026839310.1|DERE	LOC108601762|XP_017845175.1|DBUS
OG0001101	LOC6548229|XP_026835824.1|DERE	LOC108596769|XP_017838350.1|DBUS
OG0001102	LOC6545871|XP_001972722.3|DERE	LOC108598214|XP_033149403.1|DBUS
OG0001103	LOC6552618|XP_001979864.1|DERE	LOC108602193|XP_017845730.1|DBUS
OG0001104	LOC6546833|XP_015011601.1|DERE	LOC108596952|XP_017838679.1|DBUS
OG0001105	LOC6546892|XP_001975973.1|DERE, LOC6550418|XP_001977803.1|DERE	LOC108605239|XP_017850341.1|DBUS
OG0001106	LOC6555877|XP_015008636.1|DERE	LOC108607389|XP_017853631.1|DBUS
OG0001108	LOC6554790|XP_001981987.1|DERE, LOC6554838|XP_001981994.1|DERE	LOC108601517|XP_017844906.1|DBUS
OG0001110	LOC6544289|XP_001973717.1|DERE	LOC108599149|XP_017841426.1|DBUS
OG0001111	LOC6547537|XP_001976303.1|DERE, LOC6547536|XP_026836454.1|DERE, LOC6547535|XP_026836503.1|DERE	LOC108595418|XP_017836133.1|DBUS
OG0001112	LOC6547690|XP_001976370.1|DERE	LOC108595780|XP_017836561.1|DBUS
OG0001113	LOC26526204|XP_015015471.1|DERE	LOC108608482|XP_017855366.1|DBUS
OG0001113	LOC6541977|XP_001969016.1|DERE	LOC108604755|XP_017849835.1|DBUS
OG0001114	LOC6543176|XP_001969910.1|DERE, LOC6542998|XP_001969911.1|DERE	LOC108598353|XP_017840463.1|DBUS
OG0001115	LOC26526176|XP_015012756.2|DERE, LOC6549177|XP_001974366.2|DERE, LOC6549178|XP_001974367.2|DERE	LOC108601074|XP_017844461.2|DBUS
OG0001116	LOC6543428|XP_001969062.1|DERE	LOC108596496|XP_017837811.1|DBUS
OG0001116	LOC6542872|XP_001969063.3|DERE	LOC117134708|XP_033149118.1|DBUS
OG0001117	LOC6546393|XP_001972883.1|DERE	LOC108598019|XP_017840122.2|DBUS
OG0001118	LOC6550617|XP_001978002.2|DERE	LOC108606121|XP_017851463.1|DBUS
OG0001119	LOC6544440|XP_001973810.2|DERE	LOC117134713|XP_033149138.1|DBUS
OG0001120	LOC6554756|XP_015009336.1|DERE	LOC108602369|XP_017845960.1|DBUS
OG0001122	LOC6543862|XP_001971089.1|DERE	LOC108598440|XP_017840562.2|DBUS
OG0001124	LOC6556243|XP_001983074.2|DERE, LOC6552358|XP_026839828.1|DERE, LOC113564848|XP_026839556.1|DERE	LOC108603667|XP_017848151.1|DBUS
OG0001125	LOC6553716|XP_001979427.2|DERE	LOC108601789|XP_017845212.1|DBUS
OG0001126	LOC113563973|XP_026833926.1|DERE	LOC108599516|XP_033149420.1|DBUS
OG0001126	LOC6544675|XP_026832254.1|DERE	LOC108599515|XP_033149288.1|DBUS
OG0001127	LOC6544379|XP_001972468.1|DERE	LOC108598165|XP_017840271.2|DBUS
OG0001128	LOC6546950|XP_001974600.2|DERE	LOC108597779|XP_017839983.1|DBUS
OG0001129	LOC6540722|XP_026834707.1|DERE	LOC108608259|XP_033150727.1|DBUS
OG0001130	LOC6540989|XP_001969367.1|DERE	LOC108602684|XP_017846354.2|DBUS
OG0001131	LOC6555851|XP_026839285.1|DERE	LOC108607382|XP_033150543.1|DBUS
OG0001133	LOC6549041|XP_026835641.1|DERE	LOC108596929|XP_033150025.1|DBUS
OG0001134	LOC6547384|XP_026836227.1|DERE	LOC108597562|XP_017839660.1|DBUS
OG0001135	LOC6552839|XP_001979872.1|DERE	LOC108602839|XP_017846579.1|DBUS
OG0001136	LOC6552418|XP_026839613.1|DERE	LOC108601257|XP_033149797.1|DBUS
OG0001137	LOC6552901|XP_026836196.1|DERE	LOC108601265|XP_017844654.1|DBUS
OG0001138	LOC6545499|XP_001971101.1|DERE	LOC108600147|XP_017843029.1|DBUS
OG0001139	LOC6545017|XP_001972607.3|DERE	LOC117134797|XP_033149599.1|DBUS, LOC108598162|XP_017840268.2|DBUS
OG0001140	LOC6554892|XP_001982247.1|DERE, LOC26526238|XP_026839356.1|DERE	LOC108603554|XP_017847962.1|DBUS
OG0001141	LOC6553447|XP_001979374.1|DERE	LOC108601445|XP_017844831.2|DBUS
OG0001142	LOC6553527|XP_001979402.1|DERE	LOC108602194|XP_017845732.1|DBUS
OG0001142	LOC6553528|XP_001979403.1|DERE	LOC108601440|XP_017844827.1|DBUS
OG0001143	LOC6540581|XP_001968897.1|DERE	LOC108607857|XP_017854430.1|DBUS
OG0001144	LOC6553415|XP_001979267.1|DERE, LOC6548311|XP_001975324.2|DERE	LOC108594995|XP_017835617.1|DBUS
OG0001145	LOC6541208|XP_001969170.1|DERE, LOC6542654|XP_001969169.1|DERE	LOC108597580|XP_017835624.1|DBUS
OG0001146	LOC6541609|XP_026834974.1|DERE, LOC6551736|XP_001978607.1|DERE	LOC108606585|XP_033150301.1|DBUS
OG0001147	LOC6546396|XP_026832757.1|DERE, LOC6546355|XP_001972887.2|DERE, LOC113563855|XP_026832180.1|DERE	LOC108595810|XP_017836590.1|DBUS
OG0001148	LOC6542365|XP_001968594.1|DERE	LOC108605277|XP_017850415.1|DBUS
OG0001149	LOC6546148|XP_026832204.1|DERE, LOC6544073|XP_001971432.1|DERE	LOC108598985|XP_017841249.1|DBUS
OG0001150	LOC6549316|XP_001974487.1|DERE	LOC108595859|XP_017836638.1|DBUS
OG0001151	LOC6554081|XP_001979519.2|DERE, LOC6554080|XP_001979518.1|DERE	LOC108602335|XP_017845913.1|DBUS
OG0001152	LOC6542854|XP_001969392.1|DERE	LOC108604592|XP_017849614.2|DBUS
OG0001153	LOC6548015|XP_026836900.1|DERE	LOC108597662|XP_017839816.1|DBUS
OG0001154	LOC6542013|XP_015014406.1|DERE	LOC108607513|XP_017853868.1|DBUS
OG0001155	LOC6551547|XP_001978458.1|DERE	LOC108606509|XP_017852168.1|DBUS
OG0001157	LOC6553654|XP_001980303.1|DERE	LOC108603075|XP_033149778.1|DBUS
OG0001158	LOC6540730|XP_026834891.1|DERE	LOC108607471|XP_017853798.1|DBUS
OG0001159	LOC6554771|XP_001981357.3|DERE	LOC108602985|XP_017846860.1|DBUS
OG0001160	LOC6553578|XP_001979249.1|DERE	LOC108600008|XP_017842800.1|DBUS, LOC108603258|XP_017847395.1|DBUS
OG0001161	LOC6552623|XP_015010212.1|DERE	LOC108602836|XP_017846574.1|DBUS
OG0001162	LOC6551798|XP_001980811.1|DERE	LOC108604725|XP_017849793.1|DBUS
OG0001163	LOC6553611|XP_026832768.1|DERE	LOC108604245|XP_017849109.1|DBUS
OG0001164	LOC6555406|XP_001982326.1|DERE	LOC108602513|XP_017846132.1|DBUS
OG0001165	LOC6547899|XP_001976393.1|DERE	LOC108596973|XP_017838715.1|DBUS, LOC108594929|XP_017835554.1|DBUS, LOC108594928|XP_017835553.1|DBUS
OG0001166	LOC6546499|XP_015013652.1|DERE, LOC6546493|XP_001971279.2|DERE, LOC113563696|XP_026832703.1|DERE	LOC108599428|XP_017841728.1|DBUS
OG0001167	LOC6542973|XP_026835168.1|DERE	LOC108594649|XP_033149226.1|DBUS
OG0001168	LOC6547045|XP_001974634.1|DERE	LOC108597682|XP_017839845.1|DBUS
OG0001169	LOC6550146|XP_001977543.1|DERE	LOC108606895|XP_017852911.1|DBUS
OG0001170	LOC6554520|XP_001982157.1|DERE	LOC108604581|XP_017849601.1|DBUS
OG0001171	LOC6544784|XP_015013395.1|DERE	LOC108599800|XP_017842362.2|DBUS, LOC117134805|XP_033149666.1|DBUS
OG0001172	LOC6548218|XP_001975076.1|DERE	LOC108594993|XP_017835615.1|DBUS
OG0001173	LOC6554295|XP_001981063.1|DERE	LOC108604048|XP_017848799.1|DBUS
OG0001174	LOC6545211|XP_026832299.1|DERE, LOC6556363|XP_026832301.1|DERE, LOC6545210|XP_001972101.1|DERE	LOC108599682|XP_017842163.1|DBUS
OG0001175	LOC6546762|XP_001974552.1|DERE	LOC108597518|XP_017839601.1|DBUS
OG0001176	LOC6549417|XP_001975650.1|DERE	LOC108594810|XP_017835437.1|DBUS
OG0001177	LOC6549398|XP_026836077.1|DERE	LOC108607904|XP_017854500.2|DBUS
OG0001178	LOC6547609|XP_001974969.2|DERE	LOC108595785|XP_017836566.1|DBUS
OG0001179	LOC6546862|XP_001976058.1|DERE	LOC108596995|XP_017838754.1|DBUS
OG0001180	LOC6555868|XP_026839017.1|DERE	LOC108607350|XP_017853525.1|DBUS
OG0001181	LOC6544519|XP_001973059.1|DERE	LOC108598483|XP_017840627.2|DBUS
OG0001182	LOC6554438|XP_015009316.1|DERE	LOC108604519|XP_017849513.1|DBUS
OG0001183	LOC6554014|XP_026831973.1|DERE	LOC108607166|XP_017853306.1|DBUS, LOC108599378|XP_017841673.1|DBUS
OG0001184	LOC6551748|XP_001979698.3|DERE	LOC108603657|XP_017848123.1|DBUS
OG0001185	LOC113563928|XP_026833309.1|DERE	LOC108602843|XP_017846588.1|DBUS
OG0001187	LOC6549073|XP_026835657.1|DERE	LOC108596885|XP_017838555.1|DBUS
OG0001188	LOC6546714|XP_001975875.1|DERE	LOC108597720|XP_017839900.1|DBUS
OG0001189	LOC6547324|XP_001976331.1|DERE	LOC108595252|XP_017835945.1|DBUS
OG0001190	LOC6549983|XP_026837292.1|DERE	LOC108605723|XP_017851005.1|DBUS
OG0001191	LOC6542368|XP_001969283.2|DERE	LOC108607785|XP_017854312.2|DBUS
OG0001192	LOC6542870|XP_001970075.2|DERE	LOC108594290|XP_017834921.1|DBUS
OG0001193	LOC6553452|XP_026838909.1|DERE	LOC108603201|XP_017847272.1|DBUS
OG0001194	LOC6555802|XP_026838946.1|DERE, LOC6555807|XP_015008775.1|DERE	LOC108605290|XP_017850428.1|DBUS
OG0001195	LOC6542351|XP_001970484.2|DERE	LOC108595419|XP_017836136.1|DBUS
OG0001196	LOC6550586|XP_026837451.1|DERE	LOC108605039|XP_017850096.1|DBUS
OG0001197	LOC6554589|XP_001981545.1|DERE, LOC6554910|XP_001982232.1|DERE	LOC108603676|XP_017848169.1|DBUS
OG0001198	LOC6555388|XP_001982344.1|DERE, LOC6555424|XP_001982343.1|DERE	LOC108601552|XP_017844940.1|DBUS
OG0001200	LOC6549572|XP_026836334.1|DERE	LOC108600284|XP_017843244.1|DBUS
OG0001201	LOC6554821|XP_001981802.1|DERE	LOC108601769|XP_017845183.2|DBUS
OG0001202	LOC6549979|XP_001978752.1|DERE	LOC108606385|XP_017851939.1|DBUS
OG0001203	LOC6555832|XP_001982698.1|DERE	LOC108607376|XP_017853587.2|DBUS
OG0001204	LOC6540728|XP_001969571.1|DERE	LOC108608408|XP_017855255.1|DBUS
OG0001205	LOC6552812|XP_001978943.2|DERE	LOC108603447|XP_017847766.1|DBUS
OG0001206	LOC6553695|XP_026831638.1|DERE	LOC108603740|XP_017848286.1|DBUS
OG0001207	LOC6549664|XP_026837731.1|DERE	LOC108607697|XP_017854173.1|DBUS, LOC108606110|XP_017851446.1|DBUS
OG0001208	LOC6551453|XP_001977278.2|DERE	LOC108605036|XP_033150283.1|DBUS
OG0001209	LOC6553710|XP_026831674.1|DERE	LOC108602178|XP_017845705.1|DBUS
OG0001210	LOC6550627|XP_001978166.2|DERE	LOC108605558|XP_017850811.1|DBUS
OG0001212	LOC6550867|XP_001978227.1|DERE	LOC108606983|XP_017853046.1|DBUS
OG0001213	LOC6552120|XP_001979727.1|DERE	LOC108601439|XP_017844826.1|DBUS
OG0001214	LOC6554916|XP_001982238.1|DERE	LOC108604087|XP_017848853.1|DBUS
OG0001215	LOC6552713|XP_026831440.1|DERE	LOC108604517|XP_017849510.1|DBUS
OG0001216	LOC6552772|XP_001979957.2|DERE	LOC108603459|XP_017847780.2|DBUS
OG0001218	LOC6554519|XP_001982156.1|DERE	LOC117134634|XP_017849602.2|DBUS, LOC108604582|XP_033149880.1|DBUS
OG0001220	LOC6543155|XP_001970651.1|DERE	LOC108595516|XP_017836259.1|DBUS
OG0001221	LOC6547787|XP_026836644.1|DERE	LOC108597106|XP_017838967.1|DBUS
OG0001222	LOC6555040|XP_026831439.1|DERE	LOC108601681|XP_017845079.1|DBUS
OG0001223	LOC6541021|XP_001970869.3|DERE	LOC108597162|XP_017839061.1|DBUS, LOC108608549|XP_017835136.2|DBUS
OG0001224	LOC6548498|XP_001975311.1|DERE	LOC108596317|XP_017837416.1|DBUS
OG0001225	LOC6543112|XP_026834471.1|DERE	LOC108596829|XP_017838436.1|DBUS
OG0001226	LOC6547174|XP_001976091.1|DERE	LOC108596552|XP_017837938.1|DBUS
OG0001227	LOC6541093|XP_015014849.1|DERE	LOC108598083|XP_017840189.1|DBUS
OG0001228	LOC113564521|XP_026837926.1|DERE	LOC108605308|XP_017850467.1|DBUS
OG0001229	LOC6541715|XP_026838627.1|DERE	LOC117135021|XP_033150711.1|DBUS
OG0001230	LOC6548529|XP_001975369.1|DERE	LOC108597056|XP_017838866.1|DBUS
OG0001231	LOC6548545|XP_001973923.1|DERE	LOC108594362|XP_017835011.2|DBUS
OG0001232	LOC6541378|XP_001970225.1|DERE	LOC108608432|XP_017855290.1|DBUS, LOC108607818|XP_017854354.1|DBUS
OG0001233	LOC6541493|XP_026835028.1|DERE	LOC108596776|XP_017838368.1|DBUS
OG0001234	LOC6548779|XP_001975434.1|DERE	LOC108606797|XP_017852746.1|DBUS, LOC108597414|XP_017839453.1|DBUS, LOC108596837|XP_017838451.1|DBUS
OG0001235	LOC6540819|XP_001968183.1|DERE	LOC108608161|XP_017854904.1|DBUS
OG0001236	LOC6545231|XP_001973465.3|DERE	LOC108599669|XP_017842139.1|DBUS
OG0001237	LOC6553936|XP_026839887.1|DERE	LOC108603451|XP_017847771.1|DBUS
OG0001238	LOC6554410|XP_026838513.1|DERE	LOC108604437|XP_017849401.1|DBUS
OG0001239	LOC6553742|XP_001980360.2|DERE	LOC108602332|XP_017845909.1|DBUS
OG0001240	LOC6554398|XP_026839734.1|DERE	LOC108601712|XP_017845116.1|DBUS
OG0001242	LOC6550330|XP_026838219.1|DERE	LOC108606915|XP_017852945.1|DBUS
OG0001243	LOC6545346|XP_015012980.1|DERE	LOC108599721|XP_017842207.1|DBUS
OG0001244	LOC6552764|XP_001979949.1|DERE	LOC108603406|XP_017847685.1|DBUS
OG0001245	LOC6553773|XP_001979440.2|DERE	LOC108601562|XP_017844950.1|DBUS
OG0001246	LOC6548132|XP_001976509.1|DERE	LOC108595054|XP_017835686.1|DBUS
OG0001247	LOC26526228|XP_015015475.1|DERE	LOC108597512|XP_033150674.1|DBUS
OG0001248	LOC6545475|XP_001971587.1|DERE	LOC108597921|XP_017840027.2|DBUS, LOC108599794|XP_033149588.1|DBUS
OG0001249	LOC6554195|XP_026831624.1|DERE, LOC6551192|XP_001977026.1|DERE	LOC108606444|XP_017852047.1|DBUS
OG0001251	LOC6553279|XP_026831633.1|DERE, LOC6553283|XP_001979201.1|DERE	LOC108601244|XP_033150914.1|DBUS, LOC108596527|XP_033150937.1|DBUS, LOC117135096|XP_033150936.1|DBUS
OG0001252	LOC6555165|XP_001981421.2|DERE, LOC6555095|XP_026833415.1|DERE	LOC108603389|XP_017847649.2|DBUS, LOC117134870|XP_033150112.1|DBUS
OG0001253	LOC6546837|XP_026836068.1|DERE	LOC108596953|XP_017838681.1|DBUS
OG0001254	LOC6547736|XP_001974950.2|DERE	LOC108594784|XP_017835412.1|DBUS
OG0001255	LOC6542980|XP_001970630.1|DERE	LOC108596458|XP_017837696.1|DBUS
OG0001256	LOC6545416|XP_001971715.1|DERE	LOC117134808|XP_033149773.1|DBUS
OG0001256	LOC6548578|XP_001976683.2|DERE	LOC108594850|XP_017835477.1|DBUS
OG0001257	LOC6555838|XP_026839144.1|DERE	LOC108607362|XP_017853558.1|DBUS
OG0001258	LOC6552916|XP_001980979.1|DERE	LOC108604510|XP_017849502.1|DBUS
OG0001259	LOC6555762|XP_001982668.1|DERE	LOC108605403|XP_017850562.1|DBUS
OG0001260	LOC6551952|XP_001980706.1|DERE	LOC108602021|XP_017845513.1|DBUS
OG0001261	LOC6549872|XP_001978653.2|DERE	LOC108606683|XP_017852521.1|DBUS
OG0001262	LOC6543849|XP_001972350.3|DERE	LOC108600788|XP_017844051.1|DBUS
OG0001263	LOC6554157|XP_026839561.1|DERE	LOC108601766|XP_017845178.1|DBUS
OG0001264	LOC6541322|XP_001968615.2|DERE	LOC108597055|XP_033149101.1|DBUS
OG0001265	LOC6555689|XP_015008807.1|DERE	LOC108604975|XP_033150396.1|DBUS
OG0001266	LOC6548086|XP_001975202.2|DERE	LOC108596175|XP_017837172.1|DBUS
OG0001267	LOC6555281|XP_015008835.1|DERE	LOC108601765|XP_017845177.1|DBUS
OG0001268	LOC6551837|XP_001979634.1|DERE	LOC108602532|XP_017846154.1|DBUS
OG0001269	LOC6546997|XP_001976039.1|DERE	LOC108595406|XP_017836120.1|DBUS
OG0001270	LOC6552687|XP_001978950.1|DERE	LOC108601438|XP_017844825.1|DBUS
OG0001271	LOC6542309|XP_001969101.1|DERE	LOC108594795|XP_017835423.1|DBUS
OG0001272	LOC6545961|XP_026832486.1|DERE	LOC108600930|XP_017844256.1|DBUS
OG0001273	LOC6552245|XP_026839525.1|DERE	LOC108602463|XP_017846075.1|DBUS
OG0001274	LOC6545550|XP_001973389.1|DERE	LOC108600386|XP_017843421.1|DBUS
OG0001275	LOC6550628|XP_015011303.1|DERE	LOC108606693|XP_017852545.1|DBUS
OG0001276	LOC6546447|XP_001971816.1|DERE	LOC108600634|XP_017843810.2|DBUS
OG0001277	LOC6546365|XP_001971326.1|DERE	LOC108597937|XP_017840041.1|DBUS
OG0001278	LOC6543976|XP_001972210.1|DERE	LOC108599917|XP_017842605.1|DBUS
OG0001279	LOC6545644|XP_001972165.1|DERE	LOC108598816|XP_017841051.1|DBUS
OG0001280	LOC6544826|XP_026832479.1|DERE	LOC108599487|XP_017841823.1|DBUS
OG0001281	LOC6546026|XP_001971211.2|DERE	LOC108598658|XP_017840858.2|DBUS
OG0001283	LOC6548769|XP_001975424.1|DERE	LOC108596913|XP_017838609.1|DBUS
OG0001284	LOC6541564|XP_001970923.1|DERE	LOC108598471|XP_017840611.1|DBUS
OG0001285	LOC6545081|XP_001971036.1|DERE	LOC108600524|XP_017843657.1|DBUS
OG0001286	LOC6548746|XP_001974103.1|DERE	LOC108606511|XP_017852173.1|DBUS
OG0001287	LOC6553174|XP_001980010.1|DERE	LOC108604119|XP_017848894.1|DBUS
OG0001288	LOC6542539|XP_001968211.1|DERE	LOC108594254|XP_033149443.1|DBUS
OG0001289	LOC6548956|XP_026836394.1|DERE	LOC108608164|XP_017854908.2|DBUS, LOC108602456|XP_017846071.2|DBUS
OG0001290	LOC6541299|XP_026834189.1|DERE	LOC108596112|XP_033149204.1|DBUS
OG0001291	LOC6547993|XP_001976495.1|DERE	LOC108595003|XP_017835627.1|DBUS
OG0001292	LOC6548308|XP_026837047.1|DERE	LOC108596770|XP_017838355.1|DBUS
OG0001293	LOC6550994|XP_001976870.1|DERE	LOC108606164|XP_017851505.1|DBUS, LOC108607182|XP_017853328.1|DBUS
OG0001294	LOC6551990|XP_026832086.1|DERE	LOC108603876|XP_017848536.1|DBUS, LOC108605674|XP_033150258.1|DBUS
OG0001295	LOC6550653|XP_001978043.1|DERE	LOC108605580|XP_017850839.1|DBUS
OG0001296	LOC113564239|XP_026835631.1|DERE, LOC6541458|XP_026834489.1|DERE	LOC108598546|XP_017840719.1|DBUS
OG0001297	LOC6554487|XP_001981932.1|DERE	LOC108601954|XP_033149942.1|DBUS
OG0001298	LOC6553334|XP_001979307.1|DERE	LOC108601613|XP_033149866.1|DBUS
OG0001299	LOC6544268|XP_001971954.1|DERE	LOC108600786|XP_017844047.1|DBUS
OG0001300	LOC6551784|XP_001980597.1|DERE	LOC108602803|XP_017846514.1|DBUS
OG0001301	LOC6542841|XP_001970076.1|DERE	LOC108601913|XP_017845383.1|DBUS
OG0001302	LOC6547451|XP_026836566.1|DERE	LOC108596526|XP_017837902.1|DBUS
OG0001303	LOC6556244|XP_026839555.1|DERE, LOC6552357|XP_001979821.1|DERE, LOC6552355|XP_001979819.1|DERE	LOC108603668|XP_017848153.1|DBUS
OG0001304	LOC6549513|XP_026836132.1|DERE	LOC108597256|XP_017839200.1|DBUS
OG0001305	LOC6552686|XP_026835679.1|DERE	LOC108597482|XP_017839546.1|DBUS, LOC108597481|XP_017839545.1|DBUS, LOC108603599|XP_017848032.1|DBUS
