Orthogroup	DERE.longest_only	SLEB.longest_only
OG0001550	LOC6552053|XP_001980689.1|DERE	LOC115622986|XP_030372999.1|SLEB
OG0001551	LOC6554766|XP_026839830.1|DERE	LOC115621796|XP_030371430.1|SLEB
OG0001552	LOC6552497|XP_001980852.1|DERE	LOC115622140|XP_030371860.1|SLEB, LOC115620750|XP_030370005.1|SLEB
OG0001553	LOC6550902|XP_001976810.1|DERE	LOC115628765|XP_030380841.1|SLEB
OG0001554	LOC6551978|XP_015010059.2|DERE	LOC115620975|XP_030370356.1|SLEB
OG0001555	LOC6549323|XP_026836131.1|DERE	LOC115631515|XP_030384145.1|SLEB
OG0001556	LOC6547046|XP_001974635.1|DERE	LOC115633634|XP_030386932.1|SLEB
OG0001557	LOC6551323|XP_026838850.1|DERE	LOC115628830|XP_030380926.1|SLEB
OG0001558	LOC6550689|XP_026837905.1|DERE	LOC115627299|XP_030378792.1|SLEB
OG0001559	LOC6554942|XP_001982013.1|DERE	LOC115625421|XP_030376321.1|SLEB
OG0001560	LOC6553436|XP_026836830.1|DERE	LOC115624322|XP_030374811.1|SLEB
OG0001561	LOC6552350|XP_026831936.1|DERE	LOC115621109|XP_030370511.1|SLEB
OG0001562	LOC6540869|XP_001970054.2|DERE	LOC115625891|XP_030376979.1|SLEB
OG0001563	LOC6544512|XP_001973796.1|DERE	LOC115628079|XP_030379913.1|SLEB
OG0001564	LOC6552960|XP_026832137.1|DERE	LOC115621769|XP_030371368.1|SLEB
OG0001565	LOC6552927|XP_026839509.1|DERE	LOC115621465|XP_030370985.1|SLEB
OG0001566	LOC6551943|XP_001980631.1|DERE	LOC115621095|XP_030370490.1|SLEB
OG0001567	LOC6547178|XP_001976076.1|DERE	LOC115634246|XP_030387703.1|SLEB
OG0001568	LOC6552626|XP_015010203.1|DERE	LOC115620377|XP_030369443.1|SLEB
OG0001569	LOC6553502|XP_001980229.1|DERE	LOC115621500|XP_030371027.1|SLEB, LOC115625323|XP_030376204.1|SLEB
OG0001570	LOC6553588|XP_001980284.1|DERE	LOC115620462|XP_030369553.1|SLEB
OG0001571	LOC6541476|XP_026835060.1|DERE	LOC115631104|XP_030383619.1|SLEB
OG0001572	LOC6550559|XP_001977959.1|DERE	LOC115627827|XP_030379522.1|SLEB
OG0001573	LOC6544082|XP_001971939.1|DERE	LOC115622596|XP_030372453.1|SLEB
OG0001574	LOC6555805|XP_001982379.1|DERE	LOC115629815|XP_030382243.1|SLEB
OG0001575	LOC6555108|XP_001982024.1|DERE	LOC115627180|XP_030378641.1|SLEB
OG0001576	LOC6551778|XP_001980591.3|DERE	LOC115624016|XP_030374448.1|SLEB
OG0001577	LOC6554334|XP_026831720.1|DERE	LOC115620731|XP_030369976.1|SLEB
OG0001578	LOC6546929|XP_001974690.1|DERE	LOC115628828|XP_030380963.1|SLEB
OG0001579	LOC6550448|XP_026838209.1|DERE	LOC115627283|XP_030378774.1|SLEB
OG0001580	LOC6547552|XP_026836095.1|DERE	LOC115625939|XP_030377038.1|SLEB
OG0001581	LOC6549792|XP_001977315.2|DERE	LOC115629205|XP_030381464.1|SLEB
OG0001582	LOC6546803|XP_001975897.3|DERE	LOC115634275|XP_030387763.1|SLEB
OG0001583	LOC6541034|XP_001970560.1|DERE	LOC115620039|XP_030369014.1|SLEB
OG0001584	LOC6545203|XP_001971064.1|DERE	LOC115622910|XP_030372893.1|SLEB
OG0001585	LOC6551327|XP_015010906.1|DERE	LOC115628804|XP_030380877.1|SLEB
OG0001586	LOC6544578|XP_001971457.1|DERE	LOC115628268|XP_030380148.1|SLEB
OG0001587	LOC6542066|XP_001970845.1|DERE	LOC115630391|XP_030382778.1|SLEB
OG0001588	LOC6542666|XP_026834902.1|DERE	LOC115630636|XP_030383138.1|SLEB
OG0001590	LOC6547424|XP_026835999.1|DERE	LOC115629433|XP_030381751.1|SLEB
OG0001591	LOC6554774|XP_015009196.1|DERE	LOC115624846|XP_030375550.1|SLEB, LOC115622040|XP_030371768.1|SLEB
OG0001592	LOC6541198|XP_001969725.2|DERE	LOC115628559|XP_030380580.1|SLEB
OG0001593	LOC6542752|XP_001969735.1|DERE	LOC115628459|XP_030380437.1|SLEB
OG0001594	LOC6543522|XP_026835252.1|DERE	LOC115630493|XP_030382939.1|SLEB
OG0001595	LOC6546864|XP_001976060.1|DERE	LOC115620020|XP_030368984.1|SLEB
OG0001596	LOC6549312|XP_001974234.1|DERE	LOC115625793|XP_030376829.1|SLEB
OG0001597	LOC26526449|XP_015012804.1|DERE	LOC115626261|XP_030377430.1|SLEB
OG0001598	LOC6543430|XP_026833997.1|DERE	LOC115626020|XP_030377128.1|SLEB
OG0001599	LOC6542962|XP_001970072.1|DERE	LOC115628979|XP_030381119.1|SLEB
OG0001600	LOC6541124|XP_001968921.2|DERE	LOC115626578|XP_030377819.1|SLEB
OG0001601	LOC6543528|XP_001969494.1|DERE	LOC115626408|XP_030377633.1|SLEB
OG0001602	LOC6541349|XP_001969299.2|DERE	LOC115625927|XP_030377024.1|SLEB
OG0001603	LOC6541741|XP_001969320.2|DERE	LOC115626063|XP_030377176.1|SLEB
OG0001604	LOC6551380|XP_026838202.1|DERE	LOC115629795|XP_030382214.1|SLEB
OG0001605	LOC6541962|XP_001970442.1|DERE	LOC115633724|XP_030387051.1|SLEB
OG0001606	LOC26526125|XP_015015454.1|DERE	LOC115629429|XP_030381747.1|SLEB
OG0001607	LOC6547612|XP_001976249.1|DERE	LOC115631141|XP_030383671.1|SLEB
OG0001608	LOC6548733|XP_001973984.1|DERE	LOC115624797|XP_030375501.1|SLEB, LOC115625966|XP_030377068.1|SLEB
OG0001609	LOC6548348|XP_001975519.2|DERE	LOC115634163|XP_030387604.1|SLEB
OG0001610	LOC6549115|XP_001974187.1|DERE	LOC115625965|XP_030377067.1|SLEB
OG0001611	LOC6548268|XP_001974114.1|DERE	LOC115630814|XP_030383343.1|SLEB
OG0001612	LOC6543536|XP_001970266.1|DERE	LOC115631993|XP_030384782.1|SLEB
OG0001613	LOC6543298|XP_001969486.1|DERE	LOC115632000|XP_030384789.1|SLEB
OG0001614	LOC6543169|XP_026835190.1|DERE	LOC115619968|XP_030368864.1|SLEB
OG0001615	LOC26526341|XP_015012785.1|DERE, LOC113564623|XP_026838710.1|DERE	LOC115626188|XP_030377326.1|SLEB
OG0001616	LOC6541538|XP_001969786.1|DERE	LOC115631980|XP_030384744.1|SLEB
OG0001617	LOC6549098|XP_001974210.1|DERE	LOC115628985|XP_030381124.1|SLEB
OG0001618	LOC6542940|XP_001969459.2|DERE	LOC115627879|XP_030379623.1|SLEB
OG0001619	LOC6541411|XP_001969266.1|DERE	LOC115626329|XP_030377533.1|SLEB
OG0001620	LOC6548386|XP_001976467.1|DERE	LOC115633869|XP_030387225.1|SLEB
OG0001621	LOC6548774|XP_001975429.1|DERE	LOC115628321|XP_030380278.1|SLEB
OG0001622	LOC6549894|XP_001977371.1|DERE	LOC115633417|XP_030386735.1|SLEB
OG0001623	LOC6540782|XP_001968178.1|DERE	LOC115631096|XP_030383608.1|SLEB
OG0001624	LOC6540930|XP_026835251.1|DERE	LOC115626075|XP_030377188.1|SLEB
OG0001625	LOC6548879|XP_001973975.1|DERE	LOC115629057|XP_030381232.1|SLEB
OG0001626	LOC6542166|XP_001970232.1|DERE	LOC115631206|XP_030383770.1|SLEB
OG0001627	LOC6553164|XP_026831472.1|DERE	LOC115624677|XP_030375335.1|SLEB
OG0001628	LOC6554261|XP_001981682.2|DERE	LOC115625427|XP_030376327.1|SLEB
OG0001629	LOC26526708|XP_026832188.1|DERE	LOC115621741|XP_030371333.1|SLEB
OG0001630	LOC6555109|XP_026832741.1|DERE	LOC115625146|XP_030375928.1|SLEB, LOC115623996|XP_030374425.1|SLEB
OG0001631	LOC6552286|XP_001978841.3|DERE	LOC115623595|XP_030373857.1|SLEB
OG0001632	LOC6542621|XP_001969358.1|DERE	LOC115625694|XP_030376694.1|SLEB
OG0001633	LOC6554061|XP_001980550.1|DERE	LOC115623401|XP_030373570.1|SLEB
OG0001634	LOC6553930|XP_026834447.1|DERE	LOC115620840|XP_030370134.1|SLEB
OG0001635	LOC6554529|XP_026835736.1|DERE	LOC115623935|XP_030374356.1|SLEB
OG0001636	LOC6553006|XP_001979149.1|DERE	LOC115624230|XP_030374706.1|SLEB
OG0001637	LOC6552544|XP_001980840.1|DERE	LOC115625174|XP_030375996.1|SLEB
OG0001638	LOC6555527|XP_001982636.1|DERE	LOC115627807|XP_030379496.1|SLEB
OG0001639	LOC6541774|XP_001970795.2|DERE	LOC115633730|XP_030387060.1|SLEB
OG0001640	LOC6553193|XP_001979137.1|DERE	LOC115625339|XP_030376224.1|SLEB, LOC115628150|XP_030379984.1|SLEB
OG0001641	LOC6553989|XP_026832136.1|DERE	LOC115624386|XP_030374957.1|SLEB
OG0001642	LOC6550308|XP_001977896.1|DERE	LOC115623363|XP_030373509.1|SLEB
OG0001643	LOC6543075|XP_026834815.1|DERE	LOC115631197|XP_030383748.1|SLEB
OG0001644	LOC6544930|XP_001972644.1|DERE	LOC115628333|XP_030380256.1|SLEB
OG0001645	LOC6548108|XP_001975149.1|DERE	LOC115624955|XP_030375667.1|SLEB
OG0001646	LOC6548275|XP_001975257.1|DERE	LOC115634533|XP_030388202.1|SLEB
OG0001647	LOC6543211|XP_026835356.1|DERE	LOC115629414|XP_030381730.1|SLEB
OG0001648	LOC6545876|XP_026833666.1|DERE	LOC115633105|XP_030386348.1|SLEB, LOC115632805|XP_030385916.1|SLEB
OG0001649	LOC6549618|XP_001975655.1|DERE	LOC115633661|XP_030386966.1|SLEB
OG0001650	LOC6547204|XP_015012183.1|DERE	LOC115628166|XP_030380009.1|SLEB
OG0001651	LOC6547480|XP_026836888.1|DERE	LOC115631836|XP_030384542.1|SLEB
OG0001652	LOC6546360|XP_001972892.2|DERE	LOC115632256|XP_030385189.1|SLEB
OG0001653	LOC6543990|XP_001973669.1|DERE	LOC115632790|XP_030385901.1|SLEB
OG0001654	LOC6546745|XP_001974538.1|DERE	LOC115624654|XP_030375294.1|SLEB
OG0001655	LOC6541640|XP_001969177.1|DERE	LOC115633712|XP_030387033.1|SLEB
OG0001656	LOC6541227|XP_001968477.1|DERE	LOC115626509|XP_030377757.1|SLEB, LOC115626593|XP_030377836.1|SLEB, LOC115626478|XP_030377723.1|SLEB
OG0001657	LOC6544341|XP_001973084.1|DERE	LOC115624729|XP_030375415.1|SLEB
OG0001658	LOC6544613|XP_001972447.1|DERE	LOC115632477|XP_030385511.1|SLEB
OG0001659	LOC6545441|XP_026832461.1|DERE	LOC115622281|XP_030372043.1|SLEB
OG0001660	LOC6545606|XP_001971158.1|DERE	LOC115628397|XP_030380346.1|SLEB
OG0001661	LOC6551944|XP_001980632.1|DERE	LOC115620748|XP_030370003.1|SLEB
OG0001662	LOC6543742|XP_001971701.1|DERE	LOC115633134|XP_030386396.1|SLEB
OG0001663	LOC6553733|XP_026832084.1|DERE	LOC115621870|XP_030371552.1|SLEB
OG0001666	LOC6541012|XP_001968540.1|DERE	LOC115630994|XP_030383445.1|SLEB
OG0001667	LOC6546718|XP_001974590.1|DERE	LOC115624013|XP_030374449.1|SLEB
OG0001668	LOC6545276|XP_001972065.1|DERE	LOC115632726|XP_030385832.1|SLEB
OG0001670	LOC6551732|XP_001977218.3|DERE, LOC6541459|XP_015014697.2|DERE	LOC115624911|XP_030375620.1|SLEB
OG0001674	LOC6553978|XP_001980435.1|DERE	LOC115624399|XP_030374989.1|SLEB
OG0001675	LOC6554317|XP_026837424.1|DERE, LOC6554281|XP_001981749.1|DERE	LOC115624403|XP_030374994.1|SLEB
OG0001678	LOC6550071|XP_001977568.2|DERE	LOC115628697|XP_030380737.1|SLEB
OG0001679	LOC6550428|XP_001977042.1|DERE	LOC115628814|XP_030380899.1|SLEB
OG0001680	LOC6551629|XP_001978559.2|DERE	LOC115627556|XP_030379134.1|SLEB
OG0001681	LOC6551726|XP_001977305.1|DERE	LOC115633378|XP_030386681.1|SLEB
OG0001682	LOC6550268|XP_001977627.3|DERE	LOC115626835|XP_030378176.1|SLEB
OG0001683	LOC6540992|XP_026835224.1|DERE	LOC115625707|XP_030376709.1|SLEB
OG0001684	LOC6555810|XP_026839034.1|DERE	LOC115628023|XP_030379816.1|SLEB
OG0001685	LOC6541297|XP_001969035.1|DERE	LOC115631653|XP_030384325.1|SLEB
OG0001686	LOC6550125|XP_001977706.1|DERE	LOC115629599|XP_030381950.1|SLEB
OG0001687	LOC6555646|XP_001982387.1|DERE	LOC115626890|XP_030378260.1|SLEB
OG0001688	LOC113564629|XP_026838767.1|DERE	LOC115628823|XP_030380914.1|SLEB
OG0001689	LOC6551347|XP_001977081.2|DERE	LOC115627385|XP_030378898.1|SLEB
OG0001690	LOC6544400|XP_001972030.1|DERE	LOC115632364|XP_030385342.1|SLEB
OG0001691	LOC6542969|XP_001970209.1|DERE	LOC115631196|XP_030383747.1|SLEB
OG0001692	LOC6554088|XP_001979600.3|DERE	LOC115620935|XP_030370305.1|SLEB
OG0001693	LOC6551137|XP_001978283.1|DERE	LOC115627103|XP_030378520.1|SLEB
OG0001694	LOC6551818|XP_001979625.2|DERE	LOC115621672|XP_030371243.1|SLEB
OG0001695	LOC6546638|XP_001974710.1|DERE	LOC115631973|XP_030384735.1|SLEB
OG0001696	LOC6552102|XP_015010043.1|DERE	LOC115620879|XP_030370216.1|SLEB
OG0001697	LOC6555323|XP_001981884.1|DERE	LOC115621368|XP_030370851.1|SLEB
OG0001698	LOC6550363|XP_026837355.1|DERE	LOC115634530|XP_030388200.1|SLEB
OG0001699	LOC6552022|XP_001980668.1|DERE	LOC115620556|XP_030369703.1|SLEB
OG0001700	LOC6552128|XP_015009992.1|DERE	LOC115624141|XP_030374597.1|SLEB
OG0001701	LOC6552572|XP_026831962.1|DERE	LOC115620710|XP_030369945.1|SLEB
OG0001702	LOC6541812|XP_001969378.1|DERE	LOC115625833|XP_030376888.1|SLEB
OG0001703	LOC6554764|XP_026831652.1|DERE	LOC115621459|XP_030370976.1|SLEB
OG0001704	LOC6554763|XP_001982199.1|DERE	LOC115621495|XP_030371023.1|SLEB
OG0001705	LOC6554466|XP_015009189.1|DERE	LOC115620784|XP_030370053.1|SLEB
OG0001706	LOC6542047|XP_001970822.1|DERE	LOC115625728|XP_030376737.1|SLEB
OG0001707	LOC6554523|XP_026835453.1|DERE	LOC115620904|XP_030370253.1|SLEB
OG0001708	LOC6553500|XP_001980227.1|DERE	LOC115621122|XP_030370527.1|SLEB
OG0001709	LOC6543891|XP_001971886.1|DERE	LOC115622489|XP_030372295.1|SLEB
OG0001710	LOC6554372|XP_001982355.1|DERE	LOC115622044|XP_030371776.1|SLEB, LOC115620596|XP_030369766.1|SLEB
OG0001711	LOC6555211|XP_026831902.1|DERE	LOC115621862|XP_030371541.1|SLEB
OG0001712	LOC6555071|XP_026831786.1|DERE	LOC115620220|XP_030369220.1|SLEB
OG0001713	LOC6551808|XP_001980577.1|DERE	LOC115623552|XP_030373803.1|SLEB
OG0001714	LOC6552377|XP_001978888.2|DERE	LOC115624368|XP_030374888.1|SLEB
OG0001715	LOC6550038|XP_001977504.2|DERE	LOC115626987|XP_030378363.1|SLEB
OG0001716	LOC6550312|XP_001977900.1|DERE	LOC115626997|XP_030378371.1|SLEB
OG0001717	LOC6554120|XP_026831726.1|DERE	LOC115621806|XP_030371449.1|SLEB
OG0001718	LOC6554887|XP_001982242.2|DERE	LOC115620217|XP_030369216.1|SLEB
OG0001719	LOC6554517|XP_015009322.1|DERE	LOC115620717|XP_030369954.1|SLEB, LOC115622091|XP_030371793.1|SLEB
OG0001721	LOC6552921|XP_001980994.1|DERE	LOC115625526|XP_030376455.1|SLEB
OG0001722	LOC6544871|XP_026833874.1|DERE	LOC115622516|XP_030372330.1|SLEB
OG0001723	LOC6541545|XP_001970814.1|DERE, LOC6542112|XP_001970815.1|DERE	LOC115632752|XP_030385863.1|SLEB
OG0001724	LOC6547973|XP_015011808.1|DERE	LOC115621866|XP_030371550.1|SLEB
OG0001725	LOC6543331|XP_015015049.1|DERE	LOC115621193|XP_030370650.1|SLEB
OG0001726	LOC6546157|XP_026832555.1|DERE	LOC115632617|XP_030385705.1|SLEB
OG0001727	LOC6555115|XP_001982257.1|DERE	LOC115621422|XP_030370934.1|SLEB
OG0001728	LOC6547058|XP_001976016.1|DERE	LOC115629315|XP_030381626.1|SLEB
OG0001729	LOC6548454|XP_026836239.1|DERE	LOC115634592|XP_030388285.1|SLEB
OG0001730	LOC6543159|XP_001969775.1|DERE	LOC115631663|XP_030384337.1|SLEB
OG0001731	LOC6549524|XP_026835828.1|DERE	LOC115622817|XP_030372790.1|SLEB
OG0001732	LOC26526926|XP_015015576.1|DERE	LOC115626439|XP_030377674.1|SLEB
OG0001733	LOC6547856|XP_001975039.1|DERE	LOC115633922|XP_030387292.1|SLEB
OG0001734	LOC6541069|XP_001970371.1|DERE	LOC115632459|XP_030385480.1|SLEB
OG0001735	LOC6543540|XP_001973624.3|DERE	LOC115622206|XP_030371962.1|SLEB, LOC115622512|XP_030372325.1|SLEB
OG0001736	LOC6547189|XP_026836842.1|DERE	LOC115625575|XP_030376536.1|SLEB
OG0001737	LOC6547889|XP_001976448.1|DERE	LOC115621155|XP_030370576.1|SLEB
OG0001738	LOC6543659|XP_001972958.1|DERE	LOC115632426|XP_030385426.1|SLEB
OG0001739	LOC26526943|XP_015012884.1|DERE	LOC115626706|XP_030378003.1|SLEB
OG0001740	LOC6547768|XP_026835815.1|DERE	LOC115619948|XP_030368837.1|SLEB
OG0001742	LOC6543026|XP_001969090.2|DERE	LOC115626663|XP_030377943.1|SLEB
OG0001743	LOC6543767|XP_015013635.1|DERE	LOC115628298|XP_030380206.1|SLEB
OG0001744	LOC113563695|XP_026834339.1|DERE	LOC115619994|XP_030368926.1|SLEB
OG0001745	LOC6547364|XP_026836567.1|DERE	LOC115620772|XP_030370043.1|SLEB
OG0001746	LOC6543583|XP_001972296.1|DERE	LOC115622830|XP_030372768.1|SLEB
OG0001747	LOC6546829|XP_026837149.1|DERE	LOC115624220|XP_030374698.1|SLEB
OG0001748	LOC6545480|XP_015013763.1|DERE	LOC115632122|XP_030384985.1|SLEB
OG0001749	LOC6548642|XP_001976630.1|DERE	LOC115624782|XP_030375477.1|SLEB
OG0001750	LOC6548641|XP_001976629.1|DERE	LOC115624771|XP_030375466.1|SLEB
OG0001751	LOC6543618|XP_026832342.1|DERE	LOC115632431|XP_030385433.1|SLEB
OG0001753	LOC6546254|XP_015013806.2|DERE	LOC115632567|XP_030385646.1|SLEB
OG0001754	LOC6546728|XP_026836558.1|DERE	LOC115623383|XP_030373545.1|SLEB
OG0001755	LOC6546210|XP_015013342.1|DERE	LOC115632971|XP_030386132.1|SLEB
OG0001756	LOC6548768|XP_001975423.1|DERE	LOC115620729|XP_030370009.1|SLEB
OG0001757	LOC6546582|XP_001974681.1|DERE	LOC115631638|XP_030384310.1|SLEB
OG0001758	LOC6545567|XP_026833748.1|DERE	LOC115624964|XP_030375679.1|SLEB
OG0001759	LOC6548151|XP_001975225.3|DERE	LOC115622535|XP_030372362.1|SLEB
OG0001760	LOC6541584|XP_001970345.1|DERE	LOC115634309|XP_030387826.1|SLEB
OG0001761	LOC6547930|XP_026835843.1|DERE	LOC115629853|XP_030382300.1|SLEB
OG0001762	LOC6543015|XP_026835149.1|DERE	LOC115628995|XP_030381136.1|SLEB
OG0001763	LOC6542692|XP_001970082.2|DERE	LOC115625839|XP_030376901.1|SLEB
OG0001764	LOC6553240|XP_001980195.2|DERE	LOC115623880|XP_030374290.1|SLEB
OG0001765	LOC6542673|XP_026835300.1|DERE	LOC115620072|XP_030369094.1|SLEB
OG0001766	LOC6542157|XP_001969221.1|DERE	LOC115628501|XP_030380500.1|SLEB
OG0001768	LOC6540814|XP_001968169.1|DERE	LOC115631123|XP_030383649.1|SLEB
OG0001769	LOC6542916|XP_001968860.1|DERE	LOC115626459|XP_030377699.1|SLEB
OG0001770	LOC6543132|XP_001969906.1|DERE	LOC115632041|XP_030384868.1|SLEB
OG0001771	LOC6541155|XP_001968570.1|DERE	LOC115631363|XP_030383942.1|SLEB
OG0001772	LOC6541743|XP_001969450.1|DERE	LOC115631091|XP_030383599.1|SLEB
OG0001773	LOC6542834|XP_001969385.3|DERE	LOC115625998|XP_030377104.1|SLEB
OG0001774	LOC6548401|XP_001976667.2|DERE	LOC115634713|XP_030388456.1|SLEB
OG0001775	LOC6551095|XP_001977109.1|DERE	LOC115628880|XP_030380997.1|SLEB
OG0001776	LOC6540894|XP_001970029.1|DERE	LOC115625978|XP_030377083.1|SLEB
OG0001777	LOC6541371|XP_001970155.1|DERE	LOC115631093|XP_030383600.1|SLEB
OG0001778	LOC6542552|XP_001969041.1|DERE	LOC115631019|XP_030383494.1|SLEB
OG0001779	LOC6542676|XP_001969396.2|DERE	LOC115626071|XP_030377183.1|SLEB
OG0001780	LOC6542071|XP_001970812.1|DERE	LOC115625165|XP_030375960.1|SLEB
OG0001781	LOC6549116|XP_015011973.1|DERE	LOC115625829|XP_030376881.1|SLEB
OG0001782	LOC6542033|XP_015014952.1|DERE	LOC115626607|XP_030377860.1|SLEB
OG0001783	LOC6542058|XP_026834983.1|DERE	LOC115624848|XP_030375552.1|SLEB, LOC115626263|XP_030377433.1|SLEB
OG0001784	LOC6541877|XP_001968301.1|DERE	LOC115631031|XP_030383512.1|SLEB
OG0001785	LOC6541287|XP_001969182.1|DERE	LOC115627171|XP_030378628.1|SLEB
OG0001786	LOC6542807|XP_026839340.1|DERE, LOC6543340|XP_001970129.1|DERE	LOC115631231|XP_030383799.1|SLEB
OG0001787	LOC6542003|XP_001970132.2|DERE	LOC115631428|XP_030384019.1|SLEB
OG0001788	LOC6549272|XP_001975714.1|DERE	LOC115629029|XP_030381191.1|SLEB
OG0001789	LOC6547318|XP_001976342.1|DERE	LOC115623814|XP_030374221.1|SLEB
OG0001790	LOC6543267|XP_026834061.1|DERE	LOC115631401|XP_030383983.1|SLEB
OG0001791	LOC6546860|XP_001976056.1|DERE	LOC115634683|XP_030388402.1|SLEB
OG0001792	LOC6549240|XP_026836485.1|DERE	LOC115631305|XP_030383880.1|SLEB
OG0001793	LOC6549416|XP_026835784.1|DERE	LOC115633626|XP_030386918.1|SLEB
OG0001794	LOC6541508|XP_001969042.1|DERE	LOC115631020|XP_030383495.1|SLEB
OG0001795	LOC6547499|XP_026836864.1|DERE	LOC115631365|XP_030383944.1|SLEB
OG0001796	LOC6550035|XP_026838226.1|DERE	LOC115627390|XP_030378904.1|SLEB
OG0001797	LOC6555824|XP_026839263.1|DERE	LOC115627883|XP_030379629.1|SLEB
OG0001798	LOC6548144|XP_001975218.2|DERE	LOC115634015|XP_030387401.1|SLEB
OG0001799	LOC6549882|XP_026837798.1|DERE	LOC115627953|XP_030379707.1|SLEB
OG0001799	LOC26526250|XP_015011445.1|DERE	LOC115627952|XP_030379706.1|SLEB
OG0001800	LOC6541412|XP_026834716.1|DERE	LOC115631242|XP_030383812.1|SLEB
OG0001801	LOC6543969|XP_001972219.2|DERE	LOC115622528|XP_030372351.1|SLEB
OG0001802	LOC6552446|XP_001980935.1|DERE	LOC115623355|XP_030373498.1|SLEB
OG0001803	LOC6553409|XP_026839543.1|DERE	LOC115623761|XP_030374157.1|SLEB
OG0001804	LOC6552681|XP_015009470.1|DERE	LOC115625120|XP_030375889.1|SLEB
OG0001805	LOC6544772|XP_001971678.1|DERE	LOC115622794|XP_030372718.1|SLEB
OG0001806	LOC6554680|XP_026831948.1|DERE	LOC115625400|XP_030376299.1|SLEB
OG0001807	LOC6553042|XP_001980030.1|DERE	LOC115625149|XP_030375932.1|SLEB
OG0001808	LOC6553855|XP_001980559.2|DERE	LOC115623342|XP_030373477.1|SLEB
OG0001809	LOC6552290|XP_001978845.2|DERE	LOC115625044|XP_030375753.1|SLEB
OG0001810	LOC6554620|XP_001982178.1|DERE	LOC115621356|XP_030370838.1|SLEB
OG0001811	LOC6541200|XP_001970528.1|DERE	LOC115633560|XP_030386880.1|SLEB
OG0001812	LOC6550394|XP_001977776.2|DERE	LOC115629176|XP_030381410.1|SLEB, LOC115620472|XP_030369563.1|SLEB
OG0001813	LOC6553906|XP_026834532.1|DERE	LOC115623747|XP_030374123.1|SLEB
OG0001814	LOC6553608|XP_026839004.1|DERE	LOC115623343|XP_030373480.1|SLEB
OG0001815	LOC6552551|XP_001978961.1|DERE	LOC115623502|XP_030373738.1|SLEB
OG0001816	LOC6549183|XP_001975743.1|DERE	LOC115632126|XP_030384996.1|SLEB
OG0001817	LOC6541305|XP_026834271.1|DERE	LOC115633879|XP_030387240.1|SLEB
OG0001818	LOC6551515|XP_001977183.2|DERE	LOC115626767|XP_030378084.1|SLEB
OG0001819	LOC6548328|XP_001975163.1|DERE	LOC115624621|XP_030375234.1|SLEB
OG0001820	LOC6551437|XP_001978535.1|DERE	LOC115629688|XP_030382068.1|SLEB
OG0001821	LOC6548373|XP_001976648.1|DERE	LOC115626296|XP_030377486.1|SLEB
OG0001822	LOC6547403|XP_001976311.1|DERE	LOC115634180|XP_030387625.1|SLEB
OG0001823	LOC6543848|XP_001972349.1|DERE	LOC115623050|XP_030373089.1|SLEB
OG0001824	LOC6541589|XP_001968314.1|DERE	LOC115631329|XP_030383910.1|SLEB
OG0001825	LOC6547488|XP_026836490.1|DERE	LOC115634596|XP_030388290.1|SLEB
OG0001826	LOC6547165|XP_001976166.1|DERE	LOC115624124|XP_030374583.1|SLEB
OG0001827	LOC6548235|XP_001975267.1|DERE	LOC115625248|XP_030376101.1|SLEB
OG0001828	LOC6551019|XP_026837511.1|DERE	LOC115633352|XP_030386646.1|SLEB
OG0001829	LOC6546911|XP_001975990.1|DERE	LOC115633912|XP_030387281.1|SLEB
OG0001830	LOC6547311|XP_001976338.1|DERE	LOC115624780|XP_030375472.1|SLEB
OG0001831	LOC6546392|XP_001972882.1|DERE	LOC115622710|XP_030372601.1|SLEB
OG0001832	LOC6551342|XP_026837782.1|DERE	LOC115628838|XP_030380940.1|SLEB
OG0001833	LOC6548005|XP_001976500.2|DERE	LOC115620087|XP_030369131.1|SLEB
OG0001834	LOC6552870|XP_001979978.1|DERE	LOC115621587|XP_030371138.1|SLEB
OG0001837	LOC6544897|XP_001971050.2|DERE	LOC115626129|XP_030377242.1|SLEB
OG0001838	LOC6549462|XP_001975769.1|DERE	LOC115628742|XP_030380810.1|SLEB
OG0001839	LOC6542934|XP_001968212.1|DERE, LOC6547396|XP_001974927.1|DERE	LOC115634190|XP_030387636.1|SLEB
OG0001841	LOC6545124|XP_001971070.1|DERE, LOC6545123|XP_001971069.1|DERE	LOC115622421|XP_030372216.1|SLEB
OG0001842	LOC6546496|XP_026833883.1|DERE, LOC6541472|XP_001970172.1|DERE	LOC115632874|XP_030386008.1|SLEB
OG0001843	LOC6545502|XP_001973342.1|DERE	LOC115634002|XP_030387390.1|SLEB
OG0001844	LOC6543961|XP_001972767.1|DERE	LOC115624923|XP_030375634.1|SLEB
OG0001845	LOC6549276|XP_001974418.2|DERE, LOC6547437|XP_026836340.1|DERE	LOC115620232|XP_030369235.1|SLEB, LOC115622967|XP_030372976.1|SLEB
OG0001846	LOC6552077|XP_001979777.2|DERE, LOC6552078|XP_001979778.1|DERE	LOC115621492|XP_030371020.1|SLEB
OG0001848	LOC26526554|XP_026832531.1|DERE	LOC115629991|XP_030382477.1|SLEB
OG0001849	LOC6555207|XP_001982075.1|DERE	LOC115620921|XP_030370281.1|SLEB
OG0001850	LOC6555841|XP_001982707.1|DERE	LOC115627978|XP_030379734.1|SLEB
OG0001851	LOC6555808|XP_026839214.1|DERE	LOC115627985|XP_030379741.1|SLEB
