Orthogroup	DERE.longest_only	DYAK.longest_only
OG0000296	LOC6548586|XP_026838685.1|DERE	LOC6529184|XP_002090191.3|DYAK
OG0000296	LOC6545137|XP_001971003.2|DERE	LOC6532216|XP_002092989.1|DYAK
OG0000296	LOC6550768|XP_001976750.1|DERE	LOC6524363|XP_002100221.1|DYAK
OG0000297	LOC6543276|XP_001970468.1|DERE	LOC6528585|XP_002089628.1|DYAK
OG0000297	LOC6542357|XP_001970467.1|DERE	LOC6528587|XP_002089630.1|DYAK
OG0000298	LOC6550760|XP_026837834.1|DERE	LOC6524319|XP_002100178.1|DYAK
OG0000298	LOC6550759|XP_001976796.1|DERE	LOC6524320|XP_002100179.1|DYAK
OG0000298	LOC6553083|XP_001979078.1|DERE	LOC6526073|XP_002101890.1|DYAK
OG0000299	LOC6552755|XP_001980293.1|DERE	LOC6536937|XP_039232287.1|DYAK
OG0000300	LOC26526901|XP_015014358.1|DERE	LOC26534891|XP_015050541.2|DYAK
OG0000300	LOC6546348|XP_015013996.1|DERE	LOC6534281|XP_002094962.3|DYAK
OG0000300	LOC6546349|XP_001972896.2|DERE	LOC6534282|XP_002094963.3|DYAK
OG0000301	LOC6555853|XP_001982716.1|DERE	LOC6523737|XP_002099612.1|DYAK
OG0000301	LOC6541875|XP_001970181.1|DERE	LOC6526920|XP_002088019.1|DYAK
OG0000302	LOC6543602|XP_026833828.1|DERE	LOC6539385|XP_015045171.1|DYAK
OG0000302	LOC6543619|XP_001973605.1|DERE	LOC6534672|XP_002095347.1|DYAK
OG0000303	LOC26526676|XP_015011471.1|DERE	LOC6525835|XP_002101655.1|DYAK
OG0000303	LOC26526197|XP_015015466.1|DERE	LOC26536024|XP_015054684.1|DYAK
OG0000304	LOC6554737|XP_001981072.2|DERE	LOC6539020|XP_002099522.1|DYAK
OG0000304	LOC6554739|XP_026831735.1|DERE	LOC6539018|XP_002099520.1|DYAK
OG0000304	LOC6554738|XP_026831734.1|DERE	LOC6539019|XP_015049166.1|DYAK
OG0000305	LOC6544562|XP_001973096.1|DERE	LOC6539587|XP_002086475.1|DYAK
OG0000305	LOC6544560|XP_001973094.1|DERE	LOC6534490|XP_002095167.2|DYAK
OG0000305	LOC6544559|XP_001973093.3|DERE	LOC6539584|XP_002086472.1|DYAK
OG0000306	LOC6547877|XP_001976353.1|DERE	LOC6531777|XP_002092564.1|DYAK
OG0000306	LOC6547932|XP_001976357.1|DERE	LOC6531781|XP_002092568.1|DYAK
OG0000306	LOC6551523|XP_001977166.2|DERE	LOC6525069|XP_002100908.1|DYAK
OG0000307	LOC6551965|XP_015010252.1|DERE	LOC6535512|XP_015047194.2|DYAK
OG0000307	LOC6554356|XP_026832001.1|DERE	LOC6538253|XP_039231687.1|DYAK
OG0000308	LOC6541893|XP_001969291.1|DERE	LOC6527845|XP_002088917.1|DYAK
OG0000308	LOC6553745|XP_001980363.1|DERE	LOC6536863|XP_002097432.1|DYAK
OG0000308	LOC6553743|XP_001980361.1|DERE	LOC6536864|XP_002097433.1|DYAK
OG0000308	LOC26526555|XP_015015529.1|DERE	LOC6527746|XP_002088826.1|DYAK
OG0000309	LOC6551970|XP_001980655.2|DERE	LOC6536539|XP_002097115.1|DYAK
OG0000309	LOC6551975|XP_001980660.1|DERE	LOC6536534|XP_002097110.1|DYAK
OG0000309	LOC6551974|XP_001980659.1|DERE	LOC6536535|XP_002097111.1|DYAK
OG0000310	LOC6550871|XP_026837987.1|DERE	LOC6524654|XP_002100511.1|DYAK, LOC6535602|XP_002096230.2|DYAK
OG0000311	LOC6553652|XP_001979386.3|DERE	LOC6535842|XP_039232638.1|DYAK
OG0000311	LOC6549783|XP_026837464.1|DERE	LOC6526099|XP_002101916.1|DYAK
OG0000312	LOC6543375|XP_001969294.2|DERE	LOC6527848|XP_015052999.1|DYAK
OG0000312	LOC6542907|XP_026835001.1|DERE	LOC6526767|XP_015053455.1|DYAK
OG0000313	LOC6541763|XP_001969218.1|DERE	LOC6527758|XP_002088838.1|DYAK
OG0000313	LOC6540890|XP_001969558.1|DERE	LOC6527571|XP_002088661.1|DYAK
OG0000314	LOC6540991|XP_026834226.1|DERE	LOC6526699|XP_002087802.2|DYAK
OG0000315	LOC6541717|XP_001968640.3|DERE	LOC6526793|XP_002087895.1|DYAK
OG0000315	LOC6542055|XP_001968578.1|DERE	LOC6526740|XP_002087843.1|DYAK
OG0000315	LOC6546879|XP_026836861.1|DERE	LOC6530163|XP_002091105.1|DYAK
OG0000315	LOC6542174|XP_026834681.1|DERE	LOC6526794|XP_002087896.1|DYAK
OG0000316	LOC6547237|XP_001974755.1|DERE	LOC6531005|XP_002091842.1|DYAK
OG0000316	LOC6547236|XP_001974754.1|DERE	LOC6531006|XP_002091843.1|DYAK
OG0000317	LOC6554238|XP_001982147.2|DERE	LOC6537879|XP_002098420.1|DYAK
OG0000317	LOC26526820|XP_015009409.1|DERE	LOC26535232|XP_015048557.1|DYAK
OG0000318	LOC6554333|XP_001981297.2|DERE	LOC6537989|XP_002098524.1|DYAK
OG0000318	LOC113563713|XP_026831564.1|DERE	LOC6537988|XP_015048599.1|DYAK
OG0000319	LOC6551810|XP_001980579.1|DERE	LOC6536622|XP_002097194.1|DYAK
OG0000319	LOC6551828|XP_001980589.1|DERE, LOC6551811|XP_001980580.2|DERE	LOC6536621|XP_002097193.1|DYAK, LOC6536612|XP_002097184.1|DYAK
OG0000320	LOC6551773|XP_001980642.2|DERE	LOC6536552|XP_002097128.1|DYAK
OG0000320	LOC6542388|XP_001968653.1|DERE	LOC6526805|XP_002087907.1|DYAK
OG0000320	LOC6553384|XP_001980201.1|DERE	LOC6537023|XP_002097590.1|DYAK
OG0000321	LOC6542704|XP_001969804.1|DERE	LOC6527311|XP_039226963.1|DYAK
OG0000321	LOC6540944|XP_001969805.1|DERE	LOC6527310|XP_002088403.2|DYAK
OG0000322	LOC6553127|XP_001980072.1|DERE	LOC6537162|XP_002097723.1|DYAK
OG0000322	LOC6555729|XP_026838878.1|DERE	LOC6523911|XP_039228111.1|DYAK
OG0000322	LOC6551711|XP_026837676.1|DERE	LOC6525459|XP_039233408.1|DYAK
OG0000323	LOC6543162|XP_001969586.2|DERE	LOC6527543|XP_002088633.1|DYAK
OG0000323	LOC6554972|XP_026839756.1|DERE	LOC6538771|XP_002099285.1|DYAK
OG0000323	LOC6554971|XP_026839682.1|DERE	LOC6538770|XP_002099284.1|DYAK
OG0000324	LOC6549548|XP_001975754.1|DERE	LOC6529940|XP_002090895.1|DYAK
OG0000325	LOC6544993|XP_001973285.1|DERE	LOC6535004|XP_002095674.2|DYAK
OG0000325	LOC6544995|XP_001973287.1|DERE	LOC6535002|XP_002095672.1|DYAK
OG0000326	LOC113564769|XP_026839408.1|DERE	LOC120322228|XP_039233216.1|DYAK, LOC120321049|XP_039228256.1|DYAK
OG0000327	LOC6541164|XP_001970615.2|DERE	LOC6528437|XP_002089483.2|DYAK
OG0000327	LOC6541825|XP_001970616.1|DERE	LOC6528436|XP_002089482.1|DYAK
OG0000327	LOC6541106|XP_001970617.1|DERE	LOC6528435|XP_002089481.1|DYAK
OG0000328	LOC6548254|XP_001976619.2|DERE	LOC6532064|XP_002092841.2|DYAK
OG0000328	LOC6546183|XP_001972276.1|DERE	LOC6533590|XP_002094298.1|DYAK
OG0000328	LOC6546182|XP_001972275.1|DERE	LOC6533589|XP_002094297.1|DYAK
OG0000329	LOC6542862|XP_001969209.1|DERE	LOC6528852|XP_002089884.1|DYAK
OG0000329	LOC6540844|XP_001970046.1|DERE	LOC6527059|XP_002088152.1|DYAK
OG0000330	LOC6554630|XP_001981352.1|DERE	LOC6538052|XP_002098587.1|DYAK, LOC6538054|XP_002098589.1|DYAK
OG0000330	LOC6550469|XP_001977731.1|DERE	LOC6525868|XP_002101688.1|DYAK
OG0000331	LOC6541107|XP_026834568.1|DERE	LOC6527655|XP_002088741.2|DYAK
OG0000331	LOC6542639|XP_026834567.1|DERE	LOC6527657|XP_002088743.1|DYAK
OG0000332	LOC6543380|XP_001969483.1|DERE	LOC6528047|XP_002089114.1|DYAK
OG0000332	LOC6550374|XP_001977855.1|DERE	LOC6525106|XP_002100945.2|DYAK
OG0000333	LOC6546503|XP_001972269.1|DERE	LOC6533578|XP_002094288.1|DYAK
OG0000333	LOC6546464|XP_001971336.1|DERE	LOC6533444|XP_002094155.1|DYAK
OG0000334	LOC6541852|XP_001970574.1|DERE	LOC6528479|XP_002089525.1|DYAK
OG0000334	LOC6550690|XP_001978015.1|DERE	LOC6524900|XP_002100740.1|DYAK
OG0000334	LOC6548002|XP_001975281.1|DERE	LOC6531711|XP_002092501.2|DYAK
OG0000335	LOC6549308|XP_001974230.1|DERE	LOC6529736|XP_002090729.1|DYAK
OG0000335	LOC6549307|XP_001974229.1|DERE	LOC6529737|XP_002090730.1|DYAK
OG0000336	LOC6554017|XP_026839688.1|DERE	LOC6537412|XP_015048336.1|DYAK
OG0000336	LOC6554824|XP_001981805.1|DERE	LOC6538523|XP_002099045.1|DYAK
OG0000336	LOC6554823|XP_001981804.2|DERE	LOC6538522|XP_002099044.2|DYAK
OG0000337	LOC6545329|XP_001973337.1|DERE	LOC6539432|XP_002086322.1|DYAK
OG0000337	LOC6555516|XP_001982674.1|DERE	LOC6524385|XP_002100243.3|DYAK
OG0000337	LOC6543656|XP_001972956.1|DERE	LOC6534346|XP_002095026.1|DYAK
OG0000338	LOC6545423|XP_026833396.1|DERE	LOC6532405|XP_002093156.2|DYAK
OG0000338	LOC6541880|XP_015015371.1|DERE	LOC6528887|XP_002089919.1|DYAK
OG0000339	LOC6544746|XP_001973208.1|DERE	LOC6535080|XP_002095744.1|DYAK
OG0000339	LOC6544747|XP_001973209.1|DERE	LOC120321415|XP_039229704.1|DYAK
OG0000340	LOC6546748|XP_026836935.1|DERE	LOC6531250|XP_002092059.1|DYAK
OG0000341	LOC6544460|XP_001973114.1|DERE	LOC6539595|XP_002086482.3|DYAK
OG0000341	LOC6544463|XP_001973117.3|DERE	LOC6539597|XP_002086485.2|DYAK
OG0000341	LOC26526769|XP_015014341.2|DERE	LOC6539603|XP_002086491.2|DYAK
OG0000341	LOC6544467|XP_001973121.1|DERE	LOC6539601|XP_002086489.2|DYAK
OG0000341	LOC6544465|XP_001973119.1|DERE	LOC6539599|XP_002086487.1|DYAK
OG0000342	LOC6550507|XP_001977972.1|DERE	LOC6524945|XP_002100785.1|DYAK
OG0000342	LOC6553440|XP_001979390.1|DERE	LOC6535839|XP_002096460.1|DYAK
OG0000342	LOC6548071|XP_026836299.1|DERE	LOC6532058|XP_002092835.1|DYAK
OG0000343	LOC6552539|XP_001980835.1|DERE, LOC6552308|XP_001980833.2|DERE	LOC6536351|XP_002096933.1|DYAK
OG0000344	LOC6546557|XP_001974571.1|DERE	LOC6531201|XP_002092029.1|DYAK
OG0000344	LOC6554188|XP_026831512.1|DERE	LOC6538817|XP_015049058.1|DYAK
OG0000345	LOC6542450|XP_001970556.1|DERE	LOC6528496|XP_002089542.1|DYAK
OG0000345	LOC6549529|XP_015012480.2|DERE	LOC6530002|XP_039228070.1|DYAK
OG0000346	LOC6548932|XP_001975532.1|DERE	LOC6530500|XP_015052691.1|DYAK
OG0000346	LOC6548931|XP_001975531.1|DERE	LOC6530501|XP_002091416.1|DYAK
OG0000347	LOC6544677|XP_001972013.1|DERE	LOC6533090|XP_002093821.1|DYAK
OG0000347	LOC6543128|XP_026834037.1|DERE	LOC6526403|XP_015053393.1|DYAK
OG0000348	LOC6542740|XP_001968431.1|DERE	LOC6526587|XP_002087695.1|DYAK
OG0000348	LOC6543484|XP_001968698.3|DERE	LOC6526850|XP_039226661.1|DYAK
OG0000349	LOC6549117|XP_001974189.1|DERE	LOC6529788|XP_002090772.1|DYAK
OG0000350	LOC6544378|XP_001972467.2|DERE	LOC6533817|XP_039230886.1|DYAK
OG0000350	LOC6544377|XP_001972466.1|DERE	LOC6533816|XP_002094516.1|DYAK
OG0000350	LOC6555043|XP_026837186.1|DERE	LOC6538327|XP_002098854.2|DYAK
OG0000351	LOC6548288|XP_001975114.1|DERE	LOC6530561|XP_002091474.1|DYAK
OG0000351	LOC6548287|XP_001975113.1|DERE	LOC6530562|XP_002091475.1|DYAK
OG0000353	LOC6552898|XP_001980981.1|DERE	LOC6536200|XP_002096791.1|DYAK
OG0000353	LOC6540677|XP_001968873.2|DERE	LOC6528083|XP_002089150.2|DYAK
OG0000354	LOC6541026|XP_001968386.1|DERE	LOC6526540|XP_002087650.1|DYAK
OG0000354	LOC6541906|XP_026835080.1|DERE	LOC6526550|XP_002087660.1|DYAK
OG0000355	LOC6542516|XP_001970521.1|DERE	LOC6528527|XP_002089573.1|DYAK
OG0000355	LOC6542864|XP_001970797.2|DERE	LOC6529093|XP_002090106.2|DYAK
OG0000356	LOC6549266|XP_026836544.1|DERE	LOC6529623|XP_015052392.1|DYAK
OG0000356	LOC6549236|XP_001974343.2|DERE	LOC6529622|XP_002090616.1|DYAK
OG0000358	LOC6553771|XP_001979438.1|DERE	LOC120321939|XP_039232174.1|DYAK
OG0000358	LOC6553718|XP_001979429.1|DERE	LOC6535798|XP_002096421.1|DYAK
OG0000358	LOC6553715|XP_001979426.1|DERE	LOC6535801|XP_002096424.1|DYAK
OG0000359	LOC6544461|XP_001973115.2|DERE	LOC6539591|XP_039230100.1|DYAK
OG0000359	LOC6544462|XP_026833054.1|DERE	LOC6539592|XP_002086484.3|DYAK
OG0000359	LOC6544466|XP_001973120.3|DERE	LOC6534526|XP_002095203.1|DYAK
OG0000359	LOC6544468|XP_001973122.1|DERE	LOC6539602|XP_002086490.1|DYAK
OG0000360	LOC6554985|XP_001981828.2|DERE	LOC6538544|XP_002099066.2|DYAK
OG0000360	LOC6554987|XP_001981830.1|DERE	LOC6538548|XP_002099070.1|DYAK
OG0000360	LOC6554988|XP_001981831.2|DERE	LOC6538549|XP_002099071.2|DYAK
OG0000360	LOC6554986|XP_001981829.2|DERE	LOC6538547|XP_002099069.2|DYAK
OG0000361	LOC6552329|XP_001979788.2|DERE	LOC6537439|XP_002097995.1|DYAK
OG0000361	LOC6553077|XP_001979072.1|DERE	LOC6537609|XP_002098155.1|DYAK
OG0000361	LOC113564062|XP_026834307.1|DERE, LOC6541092|XP_001969684.1|DERE	LOC6527440|XP_002088532.1|DYAK
OG0000362	LOC6555885|XP_001982687.1|DERE	LOC6523766|XP_002099641.1|DYAK
OG0000362	LOC6544260|XP_026832810.1|DERE	LOC6535197|XP_002095857.1|DYAK
OG0000363	LOC6554700|XP_015008975.1|DERE	LOC6538497|XP_002099019.1|DYAK
OG0000363	LOC6543693|XP_026832427.1|DERE	LOC6534361|XP_039229450.1|DYAK
OG0000364	LOC6546537|XP_026832434.1|DERE	LOC6532491|XP_039230352.1|DYAK
OG0000365	LOC6547737|XP_001974951.1|DERE	LOC6530750|XP_002091640.1|DYAK
OG0000365	LOC6543411|XP_001969897.2|DERE	LOC6527209|XP_039227397.1|DYAK
OG0000366	LOC6551424|XP_026838791.1|DERE	LOC6525054|XP_002100893.2|DYAK
OG0000366	LOC6554311|XP_026831436.1|DERE	LOC6538457|XP_002098981.1|DYAK
OG0000367	LOC6546079|XP_026833637.1|DERE	LOC6533554|XP_002094264.1|DYAK
OG0000367	LOC6547428|XP_001974807.2|DERE	LOC6530946|XP_002091787.1|DYAK
OG0000368	LOC6544726|XP_015013197.1|DERE	LOC6533746|XP_015050238.1|DYAK
OG0000368	LOC6544727|XP_001972411.1|DERE	LOC6533747|XP_002094452.1|DYAK
OG0000370	LOC6544981|XP_001971549.1|DERE	LOC6532604|XP_002093348.1|DYAK
OG0000370	LOC6544994|XP_001973286.1|DERE	LOC6535003|XP_002095673.1|DYAK
OG0000370	LOC113564307|XP_026836569.1|DERE	LOC6531329|XP_002092133.2|DYAK
OG0000371	LOC6551390|XP_001977235.1|DERE	LOC6526016|XP_002101833.1|DYAK
OG0000371	LOC6547140|XP_001976115.1|DERE	LOC6529308|XP_002090313.1|DYAK
OG0000371	LOC6554197|XP_001981463.3|DERE	LOC6538178|XP_002098706.1|DYAK
OG0000372	LOC113564501|XP_026837778.1|DERE	LOC26535517|XP_015045420.1|DYAK
OG0000372	LOC26526519|XP_015014294.1|DERE	LOC26535540|XP_015049631.1|DYAK
OG0000372	LOC6548828|XP_001974138.1|DERE	LOC6529857|XP_002090821.1|DYAK
OG0000372	LOC26526256|XP_015012767.2|DERE	LOC26535437|XP_015052901.1|DYAK
OG0000373	LOC6547383|XP_026836189.1|DERE	LOC6530904|XP_002091756.1|DYAK
OG0000374	LOC6545513|XP_026832187.1|DERE	LOC26535053|XP_039230704.1|DYAK, LOC26534919|XP_039226877.1|DYAK, LOC120322168|XP_039233155.1|DYAK, LOC120322235|XP_039233222.1|DYAK, LOC120322230|XP_039233219.1|DYAK, LOC26535108|XP_015044588.2|DYAK, LOC120322231|XP_039233220.1|DYAK, LOC120322173|XP_039233162.1|DYAK, LOC26534496|XP_039233223.1|DYAK, LOC120322174|XP_039233163.1|DYAK, LOC6539679|XP_002086567.2|DYAK, LOC120322229|XP_039233217.1|DYAK, LOC6539682|XP_002086563.3|DYAK, LOC6539303|XP_002086198.2|DYAK, LOC6539683|XP_039233161.1|DYAK, LOC26535996|XP_039233164.1|DYAK, LOC6539674|XP_039233137.1|DYAK, LOC120321794|XP_039231643.1|DYAK, LOC26535078|XP_039233138.1|DYAK
OG0000375	LOC6543972|XP_001972206.1|DERE	LOC6532525|XP_002093271.1|DYAK
OG0000375	LOC6544630|XP_026832424.1|DERE	LOC6532527|XP_002093273.1|DYAK
OG0000376	LOC6551610|XP_001978590.1|DERE	LOC6525377|XP_002101213.1|DYAK
OG0000377	LOC6551301|XP_001978400.3|DERE	LOC6523987|XP_015045414.2|DYAK
OG0000377	LOC6552778|XP_001979963.1|DERE	LOC6537275|XP_015048251.1|DYAK
OG0000378	LOC6546662|XP_001974574.1|DERE	LOC6531198|XP_002092026.1|DYAK
OG0000378	LOC6551554|XP_001978502.1|DERE	LOC6525478|XP_002101313.1|DYAK
OG0000379	LOC6541593|XP_026834595.1|DERE	LOC6528471|XP_002089517.1|DYAK
OG0000379	LOC6542039|XP_026834544.1|DERE	LOC6528470|XP_002089516.1|DYAK
OG0000379	LOC6542428|XP_001970581.1|DERE	LOC6528472|XP_002089518.1|DYAK
OG0000380	LOC6549180|XP_001975741.1|DERE	LOC6529925|XP_002090882.2|DYAK
OG0000380	LOC6545076|XP_001972110.1|DERE	LOC6533194|XP_002093920.1|DYAK
OG0000381	LOC6542777|XP_001970503.1|DERE	LOC6528546|XP_002089591.1|DYAK
OG0000381	LOC6542268|XP_026834987.1|DERE	LOC120320720|XP_039227118.1|DYAK, LOC6527803|XP_002088876.1|DYAK
OG0000382	LOC6544104|XP_001973759.1|DERE	LOC6535179|XP_015051069.1|DYAK
OG0000383	LOC6541604|XP_026834924.1|DERE	LOC6526556|XP_002087666.1|DYAK
OG0000383	LOC6547628|XP_001976263.1|DERE	LOC6529508|XP_002090510.1|DYAK
OG0000384	LOC6546857|XP_001976053.1|DERE	LOC6530267|XP_002091199.1|DYAK
OG0000384	LOC113564313|XP_026836612.1|DERE	LOC6530268|XP_039228338.1|DYAK
OG0000385	LOC6550911|XP_026838256.1|DERE	LOC6524291|XP_039230153.1|DYAK
OG0000385	LOC6550912|XP_026838253.1|DERE	LOC6524290|XP_015045588.1|DYAK
OG0000386	LOC6544076|XP_026832742.1|DERE	LOC6533004|XP_002093739.1|DYAK
OG0000386	LOC6544077|XP_001971934.1|DERE	LOC6533005|XP_002093740.1|DYAK
OG0000386	LOC6554660|XP_001981340.1|DERE	LOC6538040|XP_002098575.1|DYAK
OG0000387	LOC6543245|XP_001968384.1|DERE	LOC6526535|XP_002087645.1|DYAK, LOC26534700|XP_015054539.1|DYAK, LOC6526538|XP_002087648.3|DYAK
OG0000387	LOC6543483|XP_001969519.1|DERE	LOC6528220|XP_002089282.1|DYAK
OG0000388	LOC6546540|XP_001971244.1|DERE	LOC6532494|XP_002093240.1|DYAK
OG0000388	LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE	LOC6532493|XP_002093239.2|DYAK
OG0000388	LOC6546476|XP_026832895.1|DERE	LOC6532496|XP_002093242.1|DYAK
OG0000389	LOC26527115|XP_026839317.1|DERE	LOC26535463|XP_015044877.1|DYAK
OG0000389	LOC6544985|XP_026833255.1|DERE	LOC6532608|XP_002093352.1|DYAK
OG0000390	LOC6543348|XP_001969885.1|DERE	LOC6527221|XP_002088315.1|DYAK
OG0000391	LOC6547289|XP_026836648.1|DERE	LOC6530987|XP_015051767.1|DYAK
OG0000391	LOC6547131|XP_001974765.3|DERE	LOC6530993|XP_002091831.3|DYAK
OG0000392	LOC6540637|XP_001968804.1|DERE	LOC6528152|XP_002089218.1|DYAK
OG0000392	LOC6540589|XP_001968801.1|DERE	LOC6528155|XP_002089220.1|DYAK
OG0000393	LOC6549281|XP_026836140.1|DERE	LOC6529439|XP_039228726.1|DYAK
OG0000393	LOC6549280|XP_026836151.1|DERE	LOC6529437|XP_015052345.1|DYAK
OG0000394	LOC6551519|XP_001977162.1|DERE	LOC6525065|XP_002100904.1|DYAK
OG0000394	LOC6551520|XP_026838743.1|DERE	LOC6525066|XP_002100905.2|DYAK
OG0000395	LOC6544683|XP_026833970.1|DERE	LOC6533824|XP_002094524.1|DYAK
OG0000395	LOC6544381|XP_001972470.2|DERE	LOC6533820|XP_002094520.3|DYAK
OG0000395	LOC26526589|XP_015014305.2|DERE	LOC26535548|XP_039229771.1|DYAK
OG0000396	LOC6541162|XP_026835208.1|DERE	LOC6526919|XP_002088018.1|DYAK
OG0000396	LOC6542607|XP_001970182.1|DERE	LOC6526918|XP_002088017.2|DYAK
OG0000397	LOC6540629|XP_001970336.2|DERE	LOC6528733|XP_002089768.1|DYAK
OG0000398	LOC6547339|XP_026836570.1|DERE	LOC6531331|XP_002092135.3|DYAK
OG0000399	LOC6555051|XP_001981621.1|DERE	LOC6538335|XP_015048784.1|DYAK
OG0000399	LOC6547358|XP_001976323.1|DERE	LOC6531744|XP_002092534.1|DYAK
OG0000400	LOC6551130|XP_001978244.1|DERE	LOC6524642|XP_002100499.1|DYAK
OG0000400	LOC6551129|XP_001978243.1|DERE	LOC6524643|XP_002100500.1|DYAK
OG0000401	LOC26526634|XP_015014319.2|DERE	LOC26535542|XP_015050338.1|DYAK
OG0000401	LOC6550383|XP_026837698.1|DERE	LOC6525889|XP_002101709.1|DYAK
OG0000402	LOC6551087|XP_026838804.1|DERE	LOC6525004|XP_002100844.2|DYAK
OG0000403	LOC26526264|XP_015009371.1|DERE	LOC6538002|XP_002098537.1|DYAK
OG0000403	LOC6547884|XP_015012646.1|DERE	LOC6531851|XP_039228005.1|DYAK
OG0000404	LOC6555333|XP_001981218.2|DERE	LOC6538869|XP_002099375.1|DYAK
OG0000405	LOC6551105|XP_001976836.3|DERE	LOC6524280|XP_039233555.1|DYAK
OG0000405	LOC6552261|XP_001980742.1|DERE	LOC6536443|XP_002097024.1|DYAK
OG0000406	LOC6543696|XP_026833799.1|DERE	LOC6534364|XP_015050591.1|DYAK
OG0000406	LOC6547116|XP_026836037.1|DERE	LOC6529300|XP_002090305.1|DYAK
OG0000407	LOC6545035|XP_001971567.1|DERE	LOC6532621|XP_002093365.1|DYAK
OG0000407	LOC6545034|XP_026832873.1|DERE	LOC6532620|XP_002093364.1|DYAK
OG0000408	LOC6553628|XP_001980311.1|DERE	LOC6536919|XP_002097488.1|DYAK
OG0000408	LOC6540836|XP_001968820.1|DERE	LOC6528137|XP_002089203.1|DYAK
OG0000409	LOC6549059|XP_001975581.1|DERE	LOC6530445|XP_002091361.1|DYAK
OG0000409	LOC6541051|XP_026834686.1|DERE	LOC6528706|XP_002089741.2|DYAK
OG0000410	LOC6549248|XP_001974433.1|DERE	LOC6529450|XP_002090452.1|DYAK
OG0000410	LOC6549246|XP_001974431.2|DERE	LOC6529448|XP_002090450.2|DYAK
OG0000410	LOC6549245|XP_001974430.1|DERE	LOC6529447|XP_002090449.1|DYAK
OG0000411	LOC6552440|XP_001980929.1|DERE	LOC6536255|XP_002096841.1|DYAK
OG0000411	LOC6542190|XP_001969288.1|DERE	LOC6527842|XP_002088914.1|DYAK
OG0000412	LOC6547625|XP_001974889.1|DERE	LOC6530825|XP_002091708.1|DYAK
OG0000412	LOC6545917|XP_026833108.1|DERE	LOC6534102|XP_002094788.1|DYAK
OG0000413	LOC6552757|XP_001980946.1|DERE	LOC6536233|XP_002096824.1|DYAK
OG0000413	LOC6552396|XP_001978922.1|DERE	LOC6535402|XP_002096051.1|DYAK
OG0000414	LOC6547062|XP_001976020.1|DERE	LOC6530225|XP_002091162.1|DYAK
OG0000414	LOC6542755|XP_026834477.1|DERE	LOC6529085|XP_002090098.1|DYAK
OG0000415	LOC6548279|XP_026836073.1|DERE	LOC6530570|XP_002091483.1|DYAK
OG0000415	LOC6548304|XP_026836074.1|DERE	LOC6530572|XP_002091485.1|DYAK
OG0000416	LOC6555674|XP_001982391.1|DERE	LOC6523799|XP_002099674.1|DYAK
OG0000416	LOC6551373|XP_026838853.1|DERE	LOC6525020|XP_002100859.1|DYAK
OG0000417	LOC6554481|XP_026839776.1|DERE	LOC6538651|XP_002099171.1|DYAK
OG0000417	LOC6555221|XP_001981177.1|DERE	LOC6538911|XP_002099415.1|DYAK
OG0000418	LOC6548016|XP_001976479.1|DERE	LOC6531910|XP_015051605.1|DYAK
OG0000418	LOC6550250|XP_001977676.2|DERE	LOC6525801|XP_002101622.2|DYAK
OG0000419	LOC6548344|XP_026837074.1|DERE	LOC6531577|XP_039229223.1|DYAK
OG0000419	LOC6550743|XP_026837763.1|DERE	LOC6524857|XP_039233712.1|DYAK
OG0000421	LOC6543016|XP_026835594.1|DERE	LOC6529039|XP_002090070.1|DYAK
OG0000421	LOC6541780|XP_026834981.1|DERE	LOC6526926|XP_039227418.1|DYAK
OG0000422	LOC6543504|XP_026839309.1|DERE	LOC26535420|XP_015044770.2|DYAK
OG0000423	LOC6546936|XP_001974697.1|DERE	LOC6531070|XP_002091904.1|DYAK
OG0000423	LOC6546935|XP_001974696.1|DERE	LOC6531071|XP_002091905.1|DYAK
OG0000424	LOC6555315|XP_001981047.1|DERE	LOC6539047|XP_002099549.1|DYAK
OG0000424	LOC6547291|XP_001974773.1|DERE	LOC6530986|XP_002091824.1|DYAK
OG0000425	LOC6548495|XP_001975308.1|DERE	LOC6531358|XP_002092161.1|DYAK
OG0000425	LOC6547593|XP_001974892.1|DERE	LOC6530821|XP_002091704.1|DYAK
OG0000426	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE	LOC26535894|XP_039227691.1|DYAK, LOC120320853|XP_039227689.1|DYAK, LOC120320852|XP_039227688.1|DYAK, LOC26535676|XP_015045290.2|DYAK, LOC120320854|XP_039227690.1|DYAK, LOC6528913|XP_039227291.1|DYAK
OG0000428	LOC6546147|XP_001973563.2|DERE	LOC6534712|XP_002095387.2|DYAK
OG0000428	LOC6546146|XP_001973562.2|DERE	LOC6539768|XP_002086656.3|DYAK
OG0000428	LOC6546145|XP_026832723.1|DERE	LOC6539767|XP_039229760.1|DYAK
OG0000429	LOC6547185|XP_001976083.1|DERE	LOC6530304|XP_002091231.1|DYAK
OG0000429	LOC6547187|XP_001976085.3|DERE	LOC6529278|XP_002090283.2|DYAK
OG0000429	LOC6547186|XP_001976084.1|DERE	LOC6530305|XP_002091232.1|DYAK
OG0000430	LOC6555154|XP_001981165.2|DERE	LOC6538922|XP_015049120.1|DYAK
OG0000430	LOC26526835|XP_015009411.1|DERE	LOC26534975|XP_015049119.1|DYAK
