Orthogroup	DERE.longest_only	DHYD.longest_only
OG0001506	LOC6546723|XP_015011626.1|DERE	LOC111592724|XP_023160883.2|DHYD
OG0001507	LOC6547979|XP_015012258.1|DERE	LOC111601268|XP_030082053.1|DHYD
OG0001508	LOC6547756|XP_001974879.1|DERE	LOC111594050|XP_023162936.2|DHYD
OG0001509	LOC6548184|XP_001975093.2|DERE	LOC111597985|XP_023168732.2|DHYD, LOC115482749|XP_030081254.1|DHYD
OG0001510	LOC6540675|XP_001968874.1|DERE	LOC111602344|XP_023175124.1|DHYD
OG0001511	LOC6548421|XP_026835740.1|DERE	LOC111593941|XP_023162799.2|DHYD, LOC115483807|XP_030081996.1|DHYD
OG0001512	LOC6544099|XP_001971440.2|DERE	LOC111593210|XP_023161623.2|DHYD
OG0001513	LOC6544654|XP_026832267.1|DERE	LOC111595754|XP_023165384.2|DHYD
OG0001515	LOC6555609|XP_001982444.1|DERE	LOC111601870|XP_023174478.1|DHYD
OG0001517	LOC6554449|XP_001981517.1|DERE	LOC111593231|XP_023161650.1|DHYD
OG0001518	LOC6549683|XP_001977425.1|DERE	LOC111598273|XP_030080141.1|DHYD, LOC111598292|XP_023169243.2|DHYD
OG0001520	LOC6552714|XP_001979006.1|DERE, LOC6552567|XP_001979008.1|DERE	LOC111598218|XP_023169144.2|DHYD
OG0001521	LOC6549310|XP_001974232.1|DERE	LOC111600232|XP_030079139.1|DHYD, LOC115482923|XP_030079088.1|DHYD, LOC111594108|XP_030079142.1|DHYD
OG0001522	LOC26526635|XP_015015542.1|DERE	LOC111602358|XP_023175135.2|DHYD
OG0001523	LOC6548082|XP_001975173.1|DERE, LOC6548081|XP_001975172.1|DERE	LOC111605229|XP_023179426.2|DHYD
OG0001524	LOC6546995|XP_001976037.2|DERE	LOC111592237|XP_023160088.2|DHYD
OG0001526	LOC6551162|XP_001977060.1|DERE, LOC6551163|XP_001977061.1|DERE	LOC111595364|XP_023164817.2|DHYD
OG0001527	LOC26526831|XP_015011482.2|DERE	LOC111596533|XP_023166571.2|DHYD, LOC111596535|XP_023166572.1|DHYD
OG0001528	LOC26526505|XP_026836306.1|DERE, LOC6552031|XP_015010058.2|DERE	LOC111596461|XP_023166479.2|DHYD, LOC111601769|XP_030081567.1|DHYD
OG0001529	LOC6551161|XP_001976862.1|DERE	LOC111594511|XP_023163641.2|DHYD
OG0001530	LOC6543271|XP_001969282.1|DERE	LOC111593154|XP_023161524.1|DHYD
OG0001531	LOC6547288|XP_001974770.1|DERE	LOC111602349|XP_023175129.2|DHYD
OG0001535	LOC6549873|XP_001978654.1|DERE	LOC111600195|XP_023171976.1|DHYD
OG0001536	LOC6550269|XP_001977628.1|DERE	LOC111602401|XP_023175188.1|DHYD
OG0001537	LOC6540761|XP_001968181.1|DERE	LOC111599173|XP_023170523.1|DHYD
OG0001538	LOC6550836|XP_026837662.1|DERE	LOC111596884|XP_023167100.1|DHYD
OG0001539	LOC6547767|XP_001976389.1|DERE	LOC111603797|XP_023177313.2|DHYD
OG0001540	LOC6541512|XP_026834456.1|DERE	LOC111595018|XP_023164295.2|DHYD
OG0001541	LOC6544234|XP_026833043.1|DERE	LOC111597549|XP_023168113.2|DHYD
OG0001542	LOC6551767|XP_026833239.1|DERE	LOC111602601|XP_030081615.1|DHYD
OG0001543	LOC6550003|XP_026837345.1|DERE	LOC111598350|XP_023169325.2|DHYD
OG0001544	LOC6551110|XP_026837986.1|DERE	LOC111604980|XP_023179085.2|DHYD
OG0001545	LOC6549659|XP_001978708.3|DERE	LOC111602407|XP_023175203.1|DHYD
OG0001546	LOC6549658|XP_001978707.1|DERE	LOC111602420|XP_023175225.1|DHYD
OG0001547	LOC6550854|XP_015010963.1|DERE	LOC111601641|XP_023174078.1|DHYD
OG0001548	LOC6550488|XP_026838086.1|DERE	LOC111593080|XP_023161435.1|DHYD
OG0001549	LOC6547749|XP_015012611.1|DERE	LOC111602527|XP_023175422.1|DHYD
OG0001550	LOC6552053|XP_001980689.1|DERE	LOC111601752|XP_023174259.2|DHYD
OG0001551	LOC6554766|XP_026839830.1|DERE	LOC111603483|XP_023176843.2|DHYD
OG0001552	LOC6552497|XP_001980852.1|DERE	LOC111597840|XP_023168513.1|DHYD
OG0001553	LOC6550902|XP_001976810.1|DERE	LOC111604728|XP_023178668.1|DHYD
OG0001554	LOC6551978|XP_015010059.2|DERE	LOC111601771|XP_030081549.1|DHYD
OG0001555	LOC6549323|XP_026836131.1|DERE	LOC111595791|XP_023165446.1|DHYD
OG0001556	LOC6547046|XP_001974635.1|DERE	LOC111602227|XP_023174976.1|DHYD
OG0001557	LOC6551323|XP_026838850.1|DERE	LOC111605114|XP_023179232.2|DHYD
OG0001558	LOC6550689|XP_026837905.1|DERE	LOC111596962|XP_023167191.1|DHYD
OG0001559	LOC6554942|XP_001982013.1|DERE	LOC111596999|XP_023167268.2|DHYD
OG0001560	LOC6553436|XP_026836830.1|DERE	LOC111604908|XP_023178918.2|DHYD
OG0001561	LOC6552350|XP_026831936.1|DERE	LOC111601395|XP_023173706.1|DHYD
OG0001562	LOC6540869|XP_001970054.2|DERE	LOC111605034|XP_023179137.1|DHYD
OG0001563	LOC6544512|XP_001973796.1|DERE	LOC111598591|XP_023169675.1|DHYD
OG0001564	LOC6552960|XP_026832137.1|DERE	LOC111596355|XP_023166322.1|DHYD
OG0001565	LOC6552927|XP_026839509.1|DERE	LOC111605440|XP_023179723.1|DHYD
OG0001566	LOC6551943|XP_001980631.1|DERE	LOC111602693|XP_023175691.1|DHYD
OG0001567	LOC6547178|XP_001976076.1|DERE	LOC111592148|XP_023159963.1|DHYD
OG0001568	LOC6552626|XP_015010203.1|DERE	LOC111601530|XP_023173927.2|DHYD
OG0001569	LOC6553502|XP_001980229.1|DERE	LOC111594468|XP_023163536.2|DHYD
OG0001570	LOC6553588|XP_001980284.1|DERE	LOC111605502|XP_023179819.2|DHYD
OG0001571	LOC6541476|XP_026835060.1|DERE	LOC111597441|XP_023167924.1|DHYD
OG0001572	LOC6550559|XP_001977959.1|DERE	LOC111595357|XP_023164802.2|DHYD
OG0001573	LOC6544082|XP_001971939.1|DERE	LOC111599571|XP_030081124.1|DHYD
OG0001574	LOC6555805|XP_001982379.1|DERE	LOC111602830|XP_023175908.1|DHYD
OG0001575	LOC6555108|XP_001982024.1|DERE	LOC111597176|XP_023167506.2|DHYD, LOC111597177|XP_030080780.1|DHYD
OG0001576	LOC6551778|XP_001980591.3|DERE	LOC111604201|XP_023177926.2|DHYD
OG0001577	LOC6554334|XP_026831720.1|DERE	LOC111592681|XP_023160811.1|DHYD
OG0001578	LOC6546929|XP_001974690.1|DERE	LOC111602367|XP_023175147.2|DHYD
OG0001579	LOC6550448|XP_026838209.1|DERE	LOC111603085|XP_023176506.1|DHYD
OG0001580	LOC6547552|XP_026836095.1|DERE	LOC111604128|XP_023177813.2|DHYD
OG0001581	LOC6549792|XP_001977315.2|DERE	LOC111592348|XP_023160251.2|DHYD
OG0001582	LOC6546803|XP_001975897.3|DERE	LOC111593190|XP_023161576.1|DHYD
OG0001583	LOC6541034|XP_001970560.1|DERE	LOC111599958|XP_023171602.2|DHYD
OG0001584	LOC6545203|XP_001971064.1|DERE	LOC111597473|XP_023167989.2|DHYD
OG0001585	LOC6551327|XP_015010906.1|DERE	LOC111605115|XP_023179235.2|DHYD
OG0001586	LOC6544578|XP_001971457.1|DERE	LOC111602892|XP_023175996.1|DHYD
OG0001587	LOC6542066|XP_001970845.1|DERE	LOC111600136|XP_023171880.2|DHYD
OG0001588	LOC6542666|XP_026834902.1|DERE	LOC111604121|XP_023177799.1|DHYD
OG0001589	LOC6543033|XP_001970884.1|DERE	LOC111594727|XP_023163926.2|DHYD
OG0001590	LOC6547424|XP_026835999.1|DERE	LOC111597111|XP_023167423.2|DHYD
OG0001591	LOC6554774|XP_015009196.1|DERE	LOC111595234|XP_030080674.1|DHYD
OG0001592	LOC6541198|XP_001969725.2|DERE	LOC111591966|XP_030079228.1|DHYD
OG0001593	LOC6542752|XP_001969735.1|DERE	LOC111591959|XP_030079217.1|DHYD
OG0001594	LOC6543522|XP_026835252.1|DERE	LOC111601174|XP_030080296.1|DHYD
OG0001595	LOC6546864|XP_001976060.1|DERE	LOC111605407|XP_023179676.2|DHYD
OG0001596	LOC6549312|XP_001974234.1|DERE	LOC111594086|XP_023163001.2|DHYD
OG0001597	LOC26526449|XP_015012804.1|DERE	LOC111593145|XP_023161513.1|DHYD
OG0001599	LOC6542962|XP_001970072.1|DERE	LOC111596279|XP_023166194.2|DHYD
OG0001600	LOC6541124|XP_001968921.2|DERE	LOC111598954|XP_030079785.1|DHYD, LOC115483304|XP_030080528.1|DHYD
OG0001601	LOC6543528|XP_001969494.1|DERE	LOC111596363|XP_023166328.2|DHYD
OG0001602	LOC6541349|XP_001969299.2|DERE	LOC111600360|XP_023172202.2|DHYD, LOC115483400|XP_030081050.1|DHYD
OG0001603	LOC6541741|XP_001969320.2|DERE	LOC111603981|XP_023177593.2|DHYD
OG0001604	LOC6551380|XP_026838202.1|DERE	LOC111602048|XP_023174726.1|DHYD
OG0001605	LOC6541962|XP_001970442.1|DERE	LOC111602228|XP_023174977.1|DHYD
OG0001606	LOC26526125|XP_015015454.1|DERE	LOC111600107|XP_023171837.1|DHYD
OG0001607	LOC6547612|XP_001976249.1|DERE	LOC111602518|XP_023175369.1|DHYD
OG0001608	LOC6548733|XP_001973984.1|DERE	LOC115483014|XP_030079570.1|DHYD, LOC111600351|XP_023172190.2|DHYD
OG0001609	LOC6548348|XP_001975519.2|DERE	LOC111600895|XP_023173003.1|DHYD
OG0001610	LOC6549115|XP_001974187.1|DERE	LOC111600391|XP_023172237.1|DHYD
OG0001611	LOC6548268|XP_001974114.1|DERE	LOC111599485|XP_023170920.2|DHYD, LOC111594947|XP_023164211.1|DHYD
OG0001612	LOC6543536|XP_001970266.1|DERE	LOC111596219|XP_023166104.1|DHYD
OG0001613	LOC6543298|XP_001969486.1|DERE	LOC111592562|XP_023160628.1|DHYD
OG0001614	LOC6543169|XP_026835190.1|DERE	LOC111597661|XP_023168251.2|DHYD
OG0001615	LOC26526341|XP_015012785.1|DERE, LOC113564623|XP_026838710.1|DERE	LOC111592068|XP_023159841.2|DHYD
OG0001616	LOC6541538|XP_001969786.1|DERE	LOC111595408|XP_023164889.2|DHYD
OG0001617	LOC6549098|XP_001974210.1|DERE	LOC111597200|XP_030079024.1|DHYD
OG0001618	LOC6542940|XP_001969459.2|DERE	LOC111597859|XP_023168547.1|DHYD
OG0001619	LOC6541411|XP_001969266.1|DERE	LOC115483087|XP_030080023.1|DHYD
OG0001620	LOC6548386|XP_001976467.1|DERE	LOC111594421|XP_023163514.1|DHYD
OG0001621	LOC6548774|XP_001975429.1|DERE	LOC111594039|XP_023162922.2|DHYD
OG0001622	LOC6549894|XP_001977371.1|DERE	LOC111603223|XP_023176489.1|DHYD
OG0001623	LOC6540782|XP_001968178.1|DERE	LOC111599075|XP_023170373.2|DHYD
OG0001624	LOC6540930|XP_026835251.1|DERE	LOC111596283|XP_023166201.1|DHYD
OG0001625	LOC6548879|XP_001973975.1|DERE	LOC111604342|XP_023178172.2|DHYD, LOC111592498|XP_023160491.1|DHYD
OG0001626	LOC6542166|XP_001970232.1|DERE	LOC111594956|XP_023164221.1|DHYD
OG0001627	LOC6553164|XP_026831472.1|DERE	LOC111602979|XP_023176140.2|DHYD
OG0001628	LOC6554261|XP_001981682.2|DERE	LOC111600279|XP_023172096.2|DHYD
OG0001629	LOC26526708|XP_026832188.1|DERE	LOC111598505|XP_023169543.2|DHYD
OG0001630	LOC6555109|XP_026832741.1|DERE	LOC111597165|XP_023167491.2|DHYD
OG0001631	LOC6552286|XP_001978841.3|DERE	LOC111599574|XP_023171014.2|DHYD
OG0001632	LOC6542621|XP_001969358.1|DERE	LOC111603580|XP_023177005.1|DHYD
OG0001633	LOC6554061|XP_001980550.1|DERE	LOC111604559|XP_023178427.1|DHYD
OG0001634	LOC6553930|XP_026834447.1|DERE	LOC111598529|XP_023169582.2|DHYD
OG0001635	LOC6554529|XP_026835736.1|DERE	LOC111602957|XP_023176097.1|DHYD
OG0001636	LOC6553006|XP_001979149.1|DERE	LOC111603635|XP_023177073.1|DHYD
OG0001637	LOC6552544|XP_001980840.1|DERE	LOC111595693|XP_023165306.2|DHYD
OG0001638	LOC6555527|XP_001982636.1|DERE	LOC111596783|XP_023166904.2|DHYD
OG0001639	LOC6541774|XP_001970795.2|DERE	LOC111600886|XP_030080932.1|DHYD
OG0001640	LOC6553193|XP_001979137.1|DERE	LOC111603569|XP_023176983.1|DHYD
OG0001641	LOC6553989|XP_026832136.1|DERE	LOC111593317|XP_023161788.1|DHYD
OG0001642	LOC6550308|XP_001977896.1|DERE	LOC111594990|XP_023164258.1|DHYD
OG0001643	LOC6543075|XP_026834815.1|DERE	LOC111602458|XP_023175286.2|DHYD
OG0001644	LOC6544930|XP_001972644.1|DERE	LOC111591856|XP_023159506.1|DHYD
OG0001645	LOC6548108|XP_001975149.1|DERE	LOC111597101|XP_023167411.1|DHYD
OG0001646	LOC6548275|XP_001975257.1|DERE	LOC111595404|XP_023164883.1|DHYD
OG0001647	LOC6543211|XP_026835356.1|DERE	LOC111601264|XP_030081947.1|DHYD
OG0001648	LOC6545876|XP_026833666.1|DERE	LOC111603320|XP_023176610.2|DHYD
OG0001649	LOC6549618|XP_001975655.1|DERE	LOC111593741|XP_023162501.1|DHYD
OG0001650	LOC6547204|XP_015012183.1|DERE	LOC111594609|XP_023163757.1|DHYD
OG0001651	LOC6547480|XP_026836888.1|DERE	LOC111600615|XP_023172581.2|DHYD
OG0001652	LOC6546360|XP_001972892.2|DERE	LOC111603313|XP_023176602.1|DHYD
OG0001653	LOC6543990|XP_001973669.1|DERE	LOC111600997|XP_023173159.2|DHYD
OG0001654	LOC6546745|XP_001974538.1|DERE	LOC111604364|XP_023178200.2|DHYD
OG0001655	LOC6541640|XP_001969177.1|DERE	LOC111592168|XP_023159990.2|DHYD
OG0001656	LOC6541227|XP_001968477.1|DERE	LOC111597211|XP_023167547.2|DHYD
OG0001657	LOC6544341|XP_001973084.1|DERE	LOC111595069|XP_023164394.1|DHYD
OG0001658	LOC6544613|XP_001972447.1|DERE	LOC111591858|XP_023159508.1|DHYD
OG0001659	LOC6545441|XP_026832461.1|DERE	LOC111604328|XP_023178156.1|DHYD
OG0001660	LOC6545606|XP_001971158.1|DERE	LOC111602918|XP_023176031.2|DHYD
OG0001661	LOC6551944|XP_001980632.1|DERE	LOC111602175|XP_023174905.2|DHYD, LOC111602562|XP_023175490.1|DHYD
OG0001662	LOC6543742|XP_001971701.1|DERE	LOC111592825|XP_023161018.1|DHYD
OG0001663	LOC6553733|XP_026832084.1|DERE	LOC111594557|XP_023163681.2|DHYD
OG0001664	LOC6547423|XP_001974805.1|DERE	LOC111595091|XP_023164422.1|DHYD
OG0001666	LOC6541012|XP_001968540.1|DERE	LOC111596133|XP_023165975.2|DHYD, LOC111596134|XP_023165977.2|DHYD, LOC111596135|XP_023165978.2|DHYD
OG0001667	LOC6546718|XP_001974590.1|DERE	LOC111605367|XP_023179614.2|DHYD
OG0001668	LOC6545276|XP_001972065.1|DERE	LOC111596948|XP_023167172.2|DHYD
OG0001669	LOC6546451|XP_001971820.1|DERE, LOC6546452|XP_001971821.1|DERE	LOC111597476|XP_023167993.2|DHYD
OG0001670	LOC6551732|XP_001977218.3|DERE, LOC6541459|XP_015014697.2|DERE	LOC111604338|XP_023178169.1|DHYD
OG0001671	LOC26526739|XP_015015557.2|DERE, LOC6549839|XP_001978736.1|DERE	LOC111601949|XP_023174573.1|DHYD, LOC111601662|XP_023174117.1|DHYD
OG0001672	LOC6547050|XP_001974639.1|DERE, LOC6547049|XP_001974638.1|DERE	LOC111604406|XP_023178230.2|DHYD
OG0001673	LOC113563692|XP_026836820.1|DERE, LOC26527098|XP_026836818.1|DERE	LOC111602569|XP_023175493.2|DHYD
OG0001674	LOC6553978|XP_001980435.1|DERE	LOC111604799|XP_023178784.1|DHYD
OG0001675	LOC6554317|XP_026837424.1|DERE, LOC6554281|XP_001981749.1|DERE	LOC111604999|XP_023179088.1|DHYD
OG0001678	LOC6550071|XP_001977568.2|DERE	LOC111596592|XP_030079912.1|DHYD
OG0001679	LOC6550428|XP_001977042.1|DERE	LOC111597238|XP_023167600.2|DHYD
OG0001680	LOC6551629|XP_001978559.2|DERE	LOC111594508|XP_023163593.2|DHYD, LOC111593990|XP_023162849.2|DHYD
OG0001681	LOC6551726|XP_001977305.1|DERE	LOC111596548|XP_023166589.2|DHYD
OG0001682	LOC6550268|XP_001977627.3|DERE	LOC111602400|XP_023175186.2|DHYD
OG0001683	LOC6540992|XP_026835224.1|DERE	LOC111598945|XP_023170191.1|DHYD
OG0001684	LOC6555810|XP_026839034.1|DERE	LOC111597773|XP_023168404.2|DHYD
OG0001685	LOC6541297|XP_001969035.1|DERE	LOC111602495|XP_023175334.2|DHYD
OG0001686	LOC6550125|XP_001977706.1|DERE	LOC111595961|XP_023165703.2|DHYD
OG0001687	LOC6555646|XP_001982387.1|DERE	LOC111591990|XP_023159718.1|DHYD
OG0001688	LOC113564629|XP_026838767.1|DERE	LOC111597304|XP_023167696.2|DHYD
OG0001689	LOC6551347|XP_001977081.2|DERE	LOC111597266|XP_030078961.1|DHYD
OG0001690	LOC6544400|XP_001972030.1|DERE	LOC111594835|XP_023164068.1|DHYD
OG0001691	LOC6542969|XP_001970209.1|DERE	LOC111602506|XP_023175352.1|DHYD
OG0001692	LOC6554088|XP_001979600.3|DERE	LOC111604229|XP_023177973.2|DHYD
OG0001693	LOC6551137|XP_001978283.1|DERE	LOC111604955|XP_023179004.1|DHYD
OG0001694	LOC6551818|XP_001979625.2|DERE	LOC111596682|XP_023166758.2|DHYD
OG0001695	LOC6546638|XP_001974710.1|DERE	LOC111594618|XP_023163776.2|DHYD, LOC111597791|XP_030080056.1|DHYD
OG0001696	LOC6552102|XP_015010043.1|DERE	LOC111601770|XP_023174281.2|DHYD
OG0001697	LOC6555323|XP_001981884.1|DERE	LOC111598559|XP_023169624.1|DHYD
OG0001698	LOC6550363|XP_026837355.1|DERE	LOC111593415|XP_023161916.1|DHYD
OG0001699	LOC6552022|XP_001980668.1|DERE	LOC111601805|XP_023174360.1|DHYD
OG0001700	LOC6552128|XP_015009992.1|DERE	LOC111603629|XP_023177066.2|DHYD
OG0001701	LOC6552572|XP_026831962.1|DERE	LOC111594514|XP_030080684.1|DHYD
OG0001702	LOC6541812|XP_001969378.1|DERE	LOC111603883|XP_023177467.2|DHYD
OG0001703	LOC6554764|XP_026831652.1|DERE	LOC111603478|XP_023176837.2|DHYD
OG0001704	LOC6554763|XP_001982199.1|DERE	LOC111603487|XP_023176852.1|DHYD
OG0001705	LOC6554466|XP_015009189.1|DERE	LOC111595246|XP_023164654.2|DHYD, LOC115483437|XP_030081268.1|DHYD
OG0001706	LOC6542047|XP_001970822.1|DERE	LOC111594101|XP_030079104.1|DHYD
OG0001707	LOC6554523|XP_026835453.1|DERE	LOC111596596|XP_030080570.1|DHYD
OG0001708	LOC6553500|XP_001980227.1|DERE	LOC111594471|XP_023163540.1|DHYD
OG0001709	LOC6543891|XP_001971886.1|DERE	LOC111598683|XP_023169814.2|DHYD
OG0001710	LOC6554372|XP_001982355.1|DERE	LOC111599432|XP_023170853.1|DHYD
OG0001711	LOC6555211|XP_026831902.1|DERE	LOC111603584|XP_023177006.2|DHYD
OG0001712	LOC6555071|XP_026831786.1|DERE	LOC111602701|XP_023175701.1|DHYD
OG0001713	LOC6551808|XP_001980577.1|DERE	LOC111593603|XP_023162232.1|DHYD
OG0001714	LOC6552377|XP_001978888.2|DERE	LOC111604906|XP_023178914.2|DHYD
OG0001715	LOC6550038|XP_001977504.2|DERE	LOC111603362|XP_023176676.2|DHYD
OG0001716	LOC6550312|XP_001977900.1|DERE	LOC111593511|XP_023162066.2|DHYD, LOC111595001|XP_023164269.2|DHYD
OG0001717	LOC6554120|XP_026831726.1|DERE	LOC111598234|XP_023169163.2|DHYD
OG0001719	LOC6554517|XP_015009322.1|DERE	LOC111596599|XP_030080723.1|DHYD
OG0001720	LOC6551770|XP_026839523.1|DERE	LOC111601320|XP_023173618.2|DHYD
OG0001721	LOC6552921|XP_001980994.1|DERE	LOC111596260|XP_023166164.2|DHYD
OG0001722	LOC6544871|XP_026833874.1|DERE	LOC111598680|XP_023169809.1|DHYD
OG0001723	LOC6541545|XP_001970814.1|DERE, LOC6542112|XP_001970815.1|DERE	LOC111600877|XP_023172977.1|DHYD, LOC115483411|XP_030081107.1|DHYD
OG0001724	LOC6547973|XP_015011808.1|DERE	LOC111593560|XP_030081358.1|DHYD
OG0001725	LOC6543331|XP_015015049.1|DERE	LOC115483439|XP_030081279.1|DHYD, LOC111593725|XP_023162471.2|DHYD
OG0001726	LOC6546157|XP_026832555.1|DERE	LOC111592966|XP_023161226.1|DHYD
OG0001727	LOC6555115|XP_001982257.1|DERE	LOC111605434|XP_023179718.1|DHYD
OG0001728	LOC6547058|XP_001976016.1|DERE	LOC111603275|XP_023176559.1|DHYD
OG0001729	LOC6548454|XP_026836239.1|DERE	LOC111605391|XP_023179655.2|DHYD
OG0001730	LOC6543159|XP_001969775.1|DERE	LOC111602498|XP_023175337.2|DHYD
OG0001731	LOC6549524|XP_026835828.1|DERE	LOC111595326|XP_023164751.2|DHYD
OG0001732	LOC26526926|XP_015015576.1|DERE	LOC111602219|XP_023174965.1|DHYD
OG0001733	LOC6547856|XP_001975039.1|DERE	LOC115483068|XP_030079787.1|DHYD, LOC111593181|XP_023161559.1|DHYD
OG0001734	LOC6541069|XP_001970371.1|DERE	LOC111597733|XP_023168346.1|DHYD
OG0001735	LOC6543540|XP_001973624.3|DERE	LOC111601564|XP_023173978.2|DHYD
OG0001736	LOC6547189|XP_026836842.1|DERE	LOC111604074|XP_023177728.1|DHYD
OG0001737	LOC6547889|XP_001976448.1|DERE	LOC111593789|XP_023162575.2|DHYD
OG0001738	LOC6543659|XP_001972958.1|DERE	LOC111605171|XP_023179327.2|DHYD
OG0001739	LOC26526943|XP_015012884.1|DERE	LOC111601629|XP_023174068.1|DHYD
OG0001740	LOC6547768|XP_026835815.1|DERE	LOC111603835|XP_023177368.2|DHYD
OG0001741	LOC6554566|XP_001981055.1|DERE	LOC111594473|XP_023163542.1|DHYD
OG0001742	LOC6543026|XP_001969090.2|DERE	LOC111600646|XP_023172631.1|DHYD
OG0001743	LOC6543767|XP_015013635.1|DERE	LOC111596967|XP_023167209.2|DHYD
OG0001744	LOC113563695|XP_026834339.1|DERE	LOC115482847|XP_030078947.1|DHYD, LOC111598211|XP_023169119.2|DHYD
OG0001745	LOC6547364|XP_026836567.1|DERE	LOC111604336|XP_023178199.2|DHYD
OG0001746	LOC6543583|XP_001972296.1|DERE	LOC111599795|XP_023171339.2|DHYD
OG0001747	LOC6546829|XP_026837149.1|DERE	LOC111605346|XP_023179588.2|DHYD
OG0001748	LOC6545480|XP_015013763.1|DERE	LOC111592732|XP_023160892.2|DHYD
OG0001749	LOC6548642|XP_001976630.1|DERE	LOC111604096|XP_023177761.1|DHYD
OG0001750	LOC6548641|XP_001976629.1|DERE	LOC111604111|XP_023177786.2|DHYD
OG0001751	LOC6543618|XP_026832342.1|DERE	LOC111594875|XP_023164126.2|DHYD
OG0001752	LOC6545196|XP_001972042.1|DERE	LOC111594853|XP_023164098.2|DHYD
OG0001753	LOC6546254|XP_015013806.2|DERE	LOC111601566|XP_023173980.2|DHYD
OG0001754	LOC6546728|XP_026836558.1|DERE	LOC111593546|XP_023162167.1|DHYD
OG0001755	LOC6546210|XP_015013342.1|DERE	LOC111601591|XP_030081156.1|DHYD
OG0001756	LOC6548768|XP_001975423.1|DERE	LOC111594019|XP_023162889.1|DHYD
OG0001757	LOC6546582|XP_001974681.1|DERE	LOC111602252|XP_023175011.1|DHYD
OG0001758	LOC6545567|XP_026833748.1|DERE	LOC111595052|XP_023164348.1|DHYD
OG0001759	LOC6548151|XP_001975225.3|DERE	LOC111600579|XP_023172534.1|DHYD
OG0001760	LOC6541584|XP_001970345.1|DERE	LOC111602108|XP_023174818.2|DHYD
OG0001761	LOC6547930|XP_026835843.1|DERE	LOC111604148|XP_023177840.2|DHYD
OG0001762	LOC6543015|XP_026835149.1|DERE	LOC111602244|XP_023175002.1|DHYD
OG0001763	LOC6542692|XP_001970082.2|DERE	LOC111605023|XP_023179122.2|DHYD, LOC111605029|XP_023179127.2|DHYD
OG0001764	LOC6553240|XP_001980195.2|DERE	LOC111603464|XP_023176821.1|DHYD
OG0001765	LOC6542673|XP_026835300.1|DERE	LOC111604618|XP_030081093.1|DHYD
OG0001766	LOC6542157|XP_001969221.1|DERE	LOC111603920|XP_023177513.2|DHYD
OG0001767	LOC6542220|XP_001968535.2|DERE	LOC111599494|XP_023170929.2|DHYD
OG0001768	LOC6540814|XP_001968169.1|DERE	LOC111599092|XP_023170400.1|DHYD
OG0001769	LOC6542916|XP_001968860.1|DERE	LOC111602300|XP_023175068.2|DHYD
OG0001770	LOC6543132|XP_001969906.1|DERE	LOC111600845|XP_023172922.2|DHYD
OG0001771	LOC6541155|XP_001968570.1|DERE	LOC111602499|XP_023175338.2|DHYD, LOC111602482|XP_023175313.1|DHYD
OG0001772	LOC6541743|XP_001969450.1|DERE	LOC111597781|XP_023168414.1|DHYD
OG0001773	LOC6542834|XP_001969385.3|DERE	LOC111603868|XP_023177443.2|DHYD
OG0001774	LOC6548401|XP_001976667.2|DERE	LOC111593833|XP_023162639.2|DHYD
OG0001775	LOC6551095|XP_001977109.1|DERE	LOC111605338|XP_023179583.1|DHYD
OG0001776	LOC6540894|XP_001970029.1|DERE	LOC111596281|XP_023166196.1|DHYD
OG0001777	LOC6541371|XP_001970155.1|DERE	LOC111600698|XP_023172724.2|DHYD
OG0001778	LOC6542552|XP_001969041.1|DERE	LOC111602536|XP_023175434.1|DHYD
OG0001779	LOC6542676|XP_001969396.2|DERE	LOC111603983|XP_030079083.1|DHYD
OG0001780	LOC6542071|XP_001970812.1|DERE	LOC111600899|XP_023173008.1|DHYD
OG0001781	LOC6549116|XP_015011973.1|DERE	LOC111600369|XP_023172213.2|DHYD
OG0001782	LOC6542033|XP_015014952.1|DERE	LOC111594776|XP_023163994.2|DHYD
OG0001783	LOC6542058|XP_026834983.1|DERE	LOC111600384|XP_023172229.1|DHYD
OG0001784	LOC6541877|XP_001968301.1|DERE	LOC111595795|XP_023165453.2|DHYD
OG0001785	LOC6541287|XP_001969182.1|DERE	LOC111605246|XP_023179451.2|DHYD
OG0001786	LOC6542807|XP_026839340.1|DERE, LOC6543340|XP_001970129.1|DERE	LOC111600724|XP_023172768.2|DHYD
OG0001787	LOC6542003|XP_001970132.2|DERE	LOC111601053|XP_030080281.1|DHYD
OG0001788	LOC6549272|XP_001975714.1|DERE	LOC111595569|XP_023165134.2|DHYD
OG0001789	LOC6547318|XP_001976342.1|DERE	LOC111593927|XP_023162774.1|DHYD, LOC111593133|XP_023161505.2|DHYD
OG0001790	LOC6543267|XP_026834061.1|DERE	LOC111601111|XP_023173329.2|DHYD
OG0001791	LOC6546860|XP_001976056.1|DERE	LOC111605415|XP_023179689.2|DHYD
OG0001792	LOC6549240|XP_026836485.1|DERE	LOC111605541|XP_023179871.2|DHYD
OG0001793	LOC6549416|XP_026835784.1|DERE	LOC111593288|XP_030081006.1|DHYD
OG0001794	LOC6541508|XP_001969042.1|DERE	LOC111602535|XP_023175433.2|DHYD
OG0001795	LOC6547499|XP_026836864.1|DERE	LOC111596272|XP_030079020.1|DHYD, LOC111594186|XP_030080498.1|DHYD
