Orthogroup	DERE.longest_only	DFIC.longest_only
OG0001447	LOC6554034|XP_001980507.2|DERE	LOC108102063|XP_017062182.1|DFIC
OG0001448	LOC6555324|XP_015009174.1|DERE	LOC108099487|XP_017058536.1|DFIC
OG0001449	LOC6548929|XP_001975416.2|DERE	LOC108093746|XP_017049501.1|DFIC
OG0001450	LOC6542538|XP_001968861.1|DERE	LOC108088131|XP_017041280.1|DFIC
OG0001451	LOC6541747|XP_026834553.1|DERE	LOC108094230|XP_017050178.1|DFIC
OG0001452	LOC6547333|XP_026836098.1|DERE	LOC108096751|XP_017054095.1|DFIC
OG0001453	LOC6546227|XP_001973569.1|DERE	LOC108093211|XP_017048662.1|DFIC
OG0001454	LOC6552408|XP_001979806.1|DERE	LOC108097537|XP_017055376.1|DFIC
OG0001455	LOC6543913|XP_026833507.1|DERE	LOC108100431|XP_017059830.1|DFIC
OG0001456	LOC6541201|XP_026834192.1|DERE	LOC108096608|XP_017053804.1|DFIC
OG0001457	LOC6549525|XP_001975817.1|DERE	LOC108096621|XP_017053855.1|DFIC
OG0001458	LOC6549335|XP_001975635.1|DERE	LOC108101451|XP_017061278.1|DFIC
OG0001459	LOC6545097|XP_001972048.1|DERE	LOC108093207|XP_017048659.1|DFIC
OG0001460	LOC6541701|XP_026834623.1|DERE	LOC108093762|XP_017049520.1|DFIC
OG0001461	LOC6550354|XP_026837973.1|DERE	LOC108097656|XP_017055578.1|DFIC
OG0001462	LOC6545412|XP_001971711.1|DERE	LOC108099150|XP_017057984.1|DFIC
OG0001463	LOC6554667|XP_026832162.1|DERE	LOC108095855|XP_017052642.1|DFIC
OG0001464	LOC6555714|XP_001982558.1|DERE	LOC108097130|XP_017054715.1|DFIC
OG0001465	LOC6547168|XP_001976169.1|DERE	LOC108096952|XP_017054408.1|DFIC
OG0001466	LOC6541235|XP_001969712.2|DERE	LOC108092271|XP_017047294.1|DFIC
OG0001467	LOC6542256|XP_001969842.1|DERE	LOC108095266|XP_017051783.1|DFIC, LOC108098705|XP_017057307.1|DFIC
OG0001468	LOC6545453|XP_015013866.2|DERE	LOC108096427|XP_017053503.1|DFIC, LOC108096443|XP_017053530.1|DFIC, LOC108096444|XP_017053537.1|DFIC, LOC108096426|XP_017053500.1|DFIC
OG0001469	LOC6549218|XP_026836328.1|DERE, LOC6554284|XP_001981752.2|DERE	LOC108093801|XP_017049594.1|DFIC
OG0001470	LOC6545889|XP_001973431.1|DERE	LOC108100705|XP_017060222.1|DFIC
OG0001471	LOC6545127|XP_015013607.1|DERE	LOC108100386|XP_017059730.1|DFIC
OG0001472	LOC6544218|XP_001973034.1|DERE	LOC108089389|XP_017043061.1|DFIC
OG0001473	LOC6552084|XP_026838647.1|DERE	LOC108098497|XP_017056905.1|DFIC
OG0001474	LOC6551282|XP_001978426.1|DERE	LOC108097274|XP_017054961.1|DFIC
OG0001475	LOC6542184|XP_001969104.1|DERE	LOC108093895|XP_017049740.1|DFIC
OG0001476	LOC6550249|XP_026838261.1|DERE	LOC108088662|XP_017042079.1|DFIC
OG0001477	LOC6554557|XP_026837003.1|DERE	LOC108088515|XP_017041842.1|DFIC
OG0001478	LOC6540776|XP_026834221.1|DERE	LOC108091462|XP_017046163.1|DFIC
OG0001480	LOC6540822|XP_001968167.1|DERE	LOC108091525|XP_017046276.1|DFIC
OG0001481	LOC6549125|XP_026836120.1|DERE	LOC108091264|XP_017045865.1|DFIC
OG0001482	LOC6548662|XP_001975384.1|DERE	LOC108090307|XP_017044406.1|DFIC
OG0001483	LOC6548635|XP_026838669.1|DERE	LOC108101605|XP_017061511.1|DFIC
OG0001484	LOC6542544|XP_001968559.1|DERE	LOC108092335|XP_017047360.1|DFIC
OG0001485	LOC6545090|XP_001973276.1|DERE	LOC108088306|XP_017041525.1|DFIC
OG0001486	LOC6541677|XP_001970227.1|DERE	LOC108100897|XP_017060495.1|DFIC
OG0001487	LOC26527072|XP_026838615.1|DERE	LOC108100495|XP_017059933.1|DFIC
OG0001488	LOC6549471|XP_001975777.1|DERE	LOC108087873|XP_017040947.1|DFIC
OG0001489	LOC6548947|XP_015011964.2|DERE	LOC108098314|XP_017056616.1|DFIC
OG0001490	LOC6541656|XP_001968482.1|DERE	LOC108092376|XP_017047406.1|DFIC
OG0001491	LOC6541139|XP_026835079.1|DERE	LOC108092513|XP_017047621.1|DFIC
OG0001492	LOC6542576|XP_001970122.1|DERE	LOC108100022|XP_017059218.1|DFIC
OG0001493	LOC6550437|XP_026837813.1|DERE	LOC108097791|XP_017055811.1|DFIC
OG0001495	LOC113563683|XP_026835340.1|DERE	LOC108101494|XP_017061341.1|DFIC
OG0001496	LOC6551510|XP_001978581.2|DERE	LOC108095329|XP_017051899.1|DFIC
OG0001497	LOC6540620|XP_001970338.1|DERE	LOC108090541|XP_017044764.1|DFIC
OG0001498	LOC6552666|XP_001979174.1|DERE	LOC108093546|XP_017049131.1|DFIC
OG0001500	LOC6547292|XP_001974774.1|DERE	LOC108095183|XP_017051658.1|DFIC
OG0001501	LOC6553784|XP_001980483.1|DERE	LOC108087898|XP_017040965.1|DFIC
OG0001502	LOC6548971|XP_026835932.1|DERE	LOC108093941|XP_017049815.1|DFIC
OG0001503	LOC6542918|XP_026834344.1|DERE	LOC108093979|XP_017049876.1|DFIC
OG0001504	LOC6551549|XP_026837217.1|DERE	LOC108092905|XP_017048249.1|DFIC
OG0001505	LOC6548040|XP_015011766.1|DERE	LOC108093614|XP_017049230.1|DFIC
OG0001506	LOC6546723|XP_015011626.1|DERE	LOC108096786|XP_017054150.1|DFIC
OG0001507	LOC6547979|XP_015012258.1|DERE	LOC108090790|XP_017045126.1|DFIC
OG0001508	LOC6547756|XP_001974879.1|DERE	LOC108094920|XP_017051259.1|DFIC
OG0001509	LOC6548184|XP_001975093.2|DERE	LOC108096586|XP_017053774.1|DFIC
OG0001510	LOC6540675|XP_001968874.1|DERE	LOC108088122|XP_017041265.1|DFIC
OG0001511	LOC6548421|XP_026835740.1|DERE	LOC108095203|XP_017051700.1|DFIC
OG0001512	LOC6544099|XP_001971440.2|DERE	LOC108086963|XP_017039565.1|DFIC
OG0001513	LOC6544654|XP_026832267.1|DERE	LOC108100738|XP_017060265.1|DFIC, LOC108101636|XP_017061538.1|DFIC
OG0001515	LOC6555609|XP_001982444.1|DERE	LOC108097377|XP_017055114.1|DFIC
OG0001516	LOC6555241|XP_001981186.1|DERE, LOC6555229|XP_001981185.1|DERE	LOC108099420|XP_017058438.1|DFIC, LOC108099229|XP_017058090.1|DFIC, LOC108099422|XP_017058441.1|DFIC
OG0001517	LOC6554449|XP_001981517.1|DERE	LOC108095886|XP_017052686.1|DFIC
OG0001518	LOC6549683|XP_001977425.1|DERE	LOC108089601|XP_017043447.1|DFIC, LOC108094255|XP_017050209.1|DFIC
OG0001519	LOC6553225|XP_001979219.1|DERE	LOC108098467|XP_017056864.1|DFIC
OG0001520	LOC6552714|XP_001979006.1|DERE	LOC108091743|XP_017046576.1|DFIC
OG0001520	LOC6552567|XP_001979008.1|DERE	LOC108091786|XP_017046633.1|DFIC
OG0001521	LOC6549310|XP_001974232.1|DERE	LOC108094432|XP_017050492.1|DFIC, LOC108094421|XP_017050482.1|DFIC, LOC108100424|XP_017059819.1|DFIC
OG0001522	LOC26526635|XP_015015542.1|DERE	LOC108092998|XP_017048383.1|DFIC
OG0001523	LOC6548082|XP_001975173.1|DERE	LOC108096974|XP_017054441.1|DFIC, LOC108096973|XP_017054440.1|DFIC
OG0001523	LOC6548081|XP_001975172.1|DERE	LOC108096957|XP_017054414.1|DFIC
OG0001524	LOC6546995|XP_001976037.2|DERE	LOC108093602|XP_017049217.1|DFIC
OG0001525	LOC6551052|XP_001977037.3|DERE	LOC108101651|XP_017061555.1|DFIC
OG0001526	LOC6551162|XP_001977060.1|DERE	LOC108097532|XP_017055367.1|DFIC
OG0001526	LOC6551163|XP_001977061.1|DERE	LOC108097533|XP_017055368.1|DFIC
OG0001527	LOC26526831|XP_015011482.2|DERE	LOC108097769|XP_017055784.1|DFIC
OG0001528	LOC26526505|XP_026836306.1|DERE	LOC108087069|XP_017039732.1|DFIC
OG0001528	LOC6552031|XP_015010058.2|DERE	LOC108087070|XP_017039734.1|DFIC
OG0001529	LOC6551161|XP_001976862.1|DERE	LOC108091291|XP_017045903.1|DFIC
OG0001530	LOC6543271|XP_001969282.1|DERE	LOC108086359|XP_017038749.1|DFIC, LOC108091272|XP_017045876.1|DFIC, LOC108100226|XP_017059529.1|DFIC
OG0001531	LOC6547288|XP_001974770.1|DERE	LOC108095251|XP_017051768.1|DFIC
OG0001534	LOC6551545|XP_015011364.1|DERE	LOC108097114|XP_017054687.1|DFIC
OG0001535	LOC6549873|XP_001978654.1|DERE	LOC108098118|XP_017056327.1|DFIC
OG0001536	LOC6550269|XP_001977628.1|DERE	LOC108091098|XP_017045605.1|DFIC
OG0001537	LOC6540761|XP_001968181.1|DERE	LOC108091566|XP_017046328.1|DFIC
OG0001538	LOC6550836|XP_026837662.1|DERE	LOC108095547|XP_017052164.1|DFIC
OG0001539	LOC6547767|XP_001976389.1|DERE	LOC108101408|XP_017061223.1|DFIC
OG0001540	LOC6541512|XP_026834456.1|DERE	LOC108092442|XP_017047512.1|DFIC
OG0001541	LOC6544234|XP_026833043.1|DERE	LOC108088762|XP_017042200.1|DFIC
OG0001542	LOC6551767|XP_026833239.1|DERE	LOC108097431|XP_017055193.1|DFIC
OG0001543	LOC6550003|XP_026837345.1|DERE	LOC108097923|XP_017055960.1|DFIC
OG0001544	LOC6551110|XP_026837986.1|DERE	LOC108091346|XP_017045983.1|DFIC
OG0001545	LOC6549659|XP_001978708.3|DERE	LOC108092806|XP_017048067.1|DFIC
OG0001546	LOC6549658|XP_001978707.1|DERE	LOC108092797|XP_017048057.1|DFIC
OG0001547	LOC6550854|XP_015010963.1|DERE	LOC108097108|XP_017054667.1|DFIC
OG0001548	LOC6550488|XP_026838086.1|DERE	LOC108098087|XP_017056280.1|DFIC
OG0001549	LOC6547749|XP_015012611.1|DERE	LOC108098208|XP_017056455.1|DFIC
OG0001550	LOC6552053|XP_001980689.1|DERE	LOC108087264|XP_017040060.1|DFIC
OG0001551	LOC6554766|XP_026839830.1|DERE	LOC108091704|XP_017046531.1|DFIC
OG0001552	LOC6552497|XP_001980852.1|DERE	LOC108099521|XP_017058576.1|DFIC
OG0001553	LOC6550902|XP_001976810.1|DERE	LOC108097370|XP_017055104.1|DFIC
OG0001554	LOC6551978|XP_015010059.2|DERE	LOC108098933|XP_017057627.1|DFIC
OG0001555	LOC6549323|XP_026836131.1|DERE	LOC108101250|XP_017060995.1|DFIC
OG0001556	LOC6547046|XP_001974635.1|DERE	LOC108090539|XP_017044762.1|DFIC
OG0001557	LOC6551323|XP_026838850.1|DERE	LOC108101685|XP_017061603.1|DFIC
OG0001558	LOC6550689|XP_026837905.1|DERE	LOC108094680|XP_017050889.1|DFIC
OG0001559	LOC6554942|XP_001982013.1|DERE	LOC108092159|XP_017047168.1|DFIC
OG0001560	LOC6553436|XP_026836830.1|DERE	LOC108098562|XP_017057058.1|DFIC
OG0001561	LOC6552350|XP_026831936.1|DERE	LOC108092071|XP_017047028.1|DFIC
OG0001562	LOC6540869|XP_001970054.2|DERE	LOC108088160|XP_017041313.1|DFIC
OG0001563	LOC6544512|XP_001973796.1|DERE	LOC108101135|XP_017060846.1|DFIC, LOC108101990|XP_017062074.1|DFIC
OG0001564	LOC6552960|XP_026832137.1|DERE	LOC108099403|XP_017058398.1|DFIC
OG0001565	LOC6552927|XP_026839509.1|DERE	LOC108099453|XP_017058483.1|DFIC
OG0001566	LOC6551943|XP_001980631.1|DERE	LOC108092044|XP_017046975.1|DFIC
OG0001567	LOC6547178|XP_001976076.1|DERE	LOC108086421|XP_017038812.1|DFIC
OG0001568	LOC6552626|XP_015010203.1|DERE	LOC108091947|XP_017046825.1|DFIC
OG0001569	LOC6553502|XP_001980229.1|DERE	LOC108091915|XP_017046789.1|DFIC
OG0001570	LOC6553588|XP_001980284.1|DERE	LOC108087082|XP_017039751.1|DFIC
OG0001571	LOC6541476|XP_026835060.1|DERE	LOC108089273|XP_017042935.1|DFIC
OG0001572	LOC6550559|XP_001977959.1|DERE	LOC108102177|XP_017062370.1|DFIC
OG0001573	LOC6544082|XP_001971939.1|DERE	LOC108096253|XP_017053197.1|DFIC
OG0001574	LOC6555805|XP_001982379.1|DERE	LOC108092974|XP_017048352.1|DFIC
OG0001575	LOC6555108|XP_001982024.1|DERE	LOC108092004|XP_017046922.1|DFIC
OG0001576	LOC6551778|XP_001980591.3|DERE	LOC108087384|XP_017040216.1|DFIC
OG0001577	LOC6554334|XP_026831720.1|DERE	LOC108088491|XP_017041799.1|DFIC
OG0001578	LOC6546929|XP_001974690.1|DERE	LOC108096910|XP_017054349.1|DFIC
OG0001579	LOC6550448|XP_026838209.1|DERE	LOC108097541|XP_017055380.1|DFIC
OG0001580	LOC6547552|XP_026836095.1|DERE	LOC108096842|XP_017054242.1|DFIC
OG0001581	LOC6549792|XP_001977315.2|DERE	LOC108097567|XP_017055443.1|DFIC
OG0001582	LOC6546803|XP_001975897.3|DERE	LOC108086764|XP_017039291.1|DFIC
OG0001583	LOC6541034|XP_001970560.1|DERE	LOC108101529|XP_017061390.1|DFIC
OG0001584	LOC6545203|XP_001971064.1|DERE	LOC108100156|XP_017059402.1|DFIC
OG0001585	LOC6551327|XP_015010906.1|DERE	LOC108101692|XP_017061612.1|DFIC, LOC108095584|XP_017052229.1|DFIC
OG0001586	LOC6544578|XP_001971457.1|DERE	LOC108088249|XP_017041455.1|DFIC
OG0001587	LOC6542066|XP_001970845.1|DERE	LOC108102088|XP_017062230.1|DFIC
OG0001588	LOC6542666|XP_026834902.1|DERE	LOC108101547|XP_017061428.1|DFIC
OG0001589	LOC6543033|XP_001970884.1|DERE	LOC108100411|XP_017059791.1|DFIC
OG0001590	LOC6547424|XP_026835999.1|DERE	LOC108094746|XP_017050988.1|DFIC
OG0001591	LOC6554774|XP_015009196.1|DERE	LOC108086584|XP_017039031.1|DFIC
OG0001592	LOC6541198|XP_001969725.2|DERE	LOC108094493|XP_017050570.1|DFIC
OG0001593	LOC6542752|XP_001969735.1|DERE	LOC108094515|XP_017050605.1|DFIC
OG0001594	LOC6543522|XP_026835252.1|DERE	LOC108101266|XP_017061010.1|DFIC
OG0001595	LOC6546864|XP_001976060.1|DERE	LOC108086463|XP_017038877.1|DFIC
OG0001596	LOC6549312|XP_001974234.1|DERE	LOC108094433|XP_017050493.1|DFIC
OG0001597	LOC26526449|XP_015012804.1|DERE	LOC108093208|XP_017048663.1|DFIC
OG0001598	LOC6543430|XP_026833997.1|DERE	LOC108090040|XP_017044027.1|DFIC
OG0001599	LOC6542962|XP_001970072.1|DERE	LOC108088174|XP_017041341.1|DFIC
OG0001600	LOC6541124|XP_001968921.2|DERE	LOC108100907|XP_017060511.1|DFIC
OG0001601	LOC6543528|XP_001969494.1|DERE	LOC108093431|XP_017048980.1|DFIC
OG0001602	LOC6541349|XP_001969299.2|DERE	LOC108097859|XP_017055885.1|DFIC, LOC108097799|XP_017055850.1|DFIC
OG0001603	LOC6541741|XP_001969320.2|DERE	LOC108097825|XP_017055835.1|DFIC
OG0001604	LOC6551380|XP_026838202.1|DERE	LOC108097167|XP_017054790.1|DFIC
OG0001605	LOC6541962|XP_001970442.1|DERE	LOC108090542|XP_017044765.1|DFIC
OG0001606	LOC26526125|XP_015015454.1|DERE	LOC108102214|XP_017062425.1|DFIC
OG0001607	LOC6547612|XP_001976249.1|DERE	LOC108098199|XP_017056426.1|DFIC
OG0001608	LOC6548733|XP_001973984.1|DERE	LOC108095808|XP_017052571.1|DFIC
OG0001609	LOC6548348|XP_001975519.2|DERE	LOC108101946|XP_017062021.1|DFIC
OG0001610	LOC6549115|XP_001974187.1|DERE	LOC108098103|XP_017056308.1|DFIC, LOC108098353|XP_017056687.1|DFIC
OG0001611	LOC6548268|XP_001974114.1|DERE	LOC108089940|XP_017043918.1|DFIC
OG0001612	LOC6543536|XP_001970266.1|DERE	LOC108092762|XP_017047986.1|DFIC
OG0001613	LOC6543298|XP_001969486.1|DERE	LOC108089192|XP_017042819.1|DFIC
OG0001614	LOC6543169|XP_026835190.1|DERE	LOC108090535|XP_017044752.1|DFIC
OG0001615	LOC26526341|XP_015012785.1|DERE, LOC113564623|XP_026838710.1|DERE	LOC108086333|XP_017038722.1|DFIC
OG0001616	LOC6541538|XP_001969786.1|DERE	LOC108093499|XP_017049078.1|DFIC
OG0001617	LOC6549098|XP_001974210.1|DERE	LOC108098328|XP_017056641.1|DFIC
OG0001618	LOC6542940|XP_001969459.2|DERE	LOC108089126|XP_017042731.1|DFIC
OG0001619	LOC6541411|XP_001969266.1|DERE	LOC108102157|XP_017062342.1|DFIC
OG0001620	LOC6548386|XP_001976467.1|DERE	LOC108090953|XP_017045386.1|DFIC
OG0001621	LOC6548774|XP_001975429.1|DERE	LOC108093674|XP_017049342.1|DFIC
OG0001622	LOC6549894|XP_001977371.1|DERE	LOC108088603|XP_017041970.1|DFIC
OG0001623	LOC6540782|XP_001968178.1|DERE	LOC108091520|XP_017046269.1|DFIC
OG0001624	LOC6540930|XP_026835251.1|DERE	LOC108094371|XP_017050404.1|DFIC
OG0001625	LOC6548879|XP_001973975.1|DERE	LOC108094381|XP_017050432.1|DFIC
OG0001626	LOC6542166|XP_001970232.1|DERE	LOC108100849|XP_017060418.1|DFIC
OG0001627	LOC6553164|XP_026831472.1|DERE	LOC108097524|XP_017055350.1|DFIC
OG0001628	LOC6554261|XP_001981682.2|DERE	LOC108095651|XP_017052305.1|DFIC
OG0001629	LOC26526708|XP_026832188.1|DERE	LOC108101968|XP_017062039.1|DFIC
OG0001630	LOC6555109|XP_026832741.1|DERE	LOC108092203|XP_017047218.1|DFIC
OG0001631	LOC6552286|XP_001978841.3|DERE	LOC108091388|XP_017046058.1|DFIC
OG0001632	LOC6542621|XP_001969358.1|DERE	LOC108101232|XP_017060971.1|DFIC
OG0001633	LOC6554061|XP_001980550.1|DERE	LOC108102055|XP_017062171.1|DFIC
OG0001634	LOC6553930|XP_026834447.1|DERE	LOC108093265|XP_017048736.1|DFIC
OG0001635	LOC6554529|XP_026835736.1|DERE	LOC108096022|XP_017052860.1|DFIC
OG0001636	LOC6553006|XP_001979149.1|DERE	LOC108098595|XP_017057146.1|DFIC
OG0001637	LOC6552544|XP_001980840.1|DERE	LOC108099346|XP_017058314.1|DFIC
OG0001638	LOC6555527|XP_001982636.1|DERE	LOC108091342|XP_017045979.1|DFIC
OG0001639	LOC6541774|XP_001970795.2|DERE	LOC108091137|XP_017045661.1|DFIC
OG0001640	LOC6553193|XP_001979137.1|DERE	LOC108087401|XP_017040231.1|DFIC, LOC108089085|XP_017042684.1|DFIC
OG0001641	LOC6553989|XP_026832136.1|DERE	LOC108102003|XP_017062090.1|DFIC
OG0001642	LOC6550308|XP_001977896.1|DERE	LOC108097996|XP_017056122.1|DFIC
OG0001643	LOC6543075|XP_026834815.1|DERE	LOC108100894|XP_017060492.1|DFIC
OG0001644	LOC6544930|XP_001972644.1|DERE	LOC108095467|XP_017052071.1|DFIC
OG0001645	LOC6548108|XP_001975149.1|DERE	LOC108090879|XP_017045267.1|DFIC
OG0001646	LOC6548275|XP_001975257.1|DERE	LOC108093806|XP_017049606.1|DFIC, LOC108092035|XP_017047349.1|DFIC
OG0001647	LOC6543211|XP_026835356.1|DERE	LOC108094287|XP_017050269.1|DFIC
OG0001648	LOC6545876|XP_026833666.1|DERE	LOC108086897|XP_017039447.1|DFIC
OG0001649	LOC6549618|XP_001975655.1|DERE	LOC108101527|XP_017061388.1|DFIC
OG0001650	LOC6547204|XP_015012183.1|DERE	LOC108095208|XP_017051705.1|DFIC
OG0001651	LOC6547480|XP_026836888.1|DERE	LOC108096832|XP_017054226.1|DFIC
OG0001652	LOC6546360|XP_001972892.2|DERE	LOC108099905|XP_017059054.1|DFIC
OG0001653	LOC6543990|XP_001973669.1|DERE	LOC108088878|XP_017042362.1|DFIC
OG0001654	LOC6546745|XP_001974538.1|DERE	LOC108093946|XP_017049831.1|DFIC
OG0001655	LOC6541640|XP_001969177.1|DERE	LOC108090755|XP_017045076.1|DFIC
OG0001656	LOC6541227|XP_001968477.1|DERE	LOC108092362|XP_017047387.1|DFIC, LOC108092361|XP_017047386.1|DFIC, LOC108092481|XP_017047562.1|DFIC
OG0001657	LOC6544341|XP_001973084.1|DERE	LOC108096327|XP_017053349.1|DFIC
OG0001658	LOC6544613|XP_001972447.1|DERE	LOC108100165|XP_017059417.1|DFIC
OG0001659	LOC6545441|XP_026832461.1|DERE	LOC108095456|XP_017052059.1|DFIC
OG0001660	LOC6545606|XP_001971158.1|DERE	LOC108100264|XP_017059536.1|DFIC
OG0001661	LOC6551944|XP_001980632.1|DERE	LOC108096826|XP_017054221.1|DFIC
OG0001662	LOC6543742|XP_001971701.1|DERE	LOC108089016|XP_017042585.1|DFIC
OG0001663	LOC6553733|XP_026832084.1|DERE	LOC108087126|XP_017039810.1|DFIC
OG0001664	LOC6547423|XP_001974805.1|DERE	LOC108094761|XP_017051006.1|DFIC
OG0001666	LOC6541012|XP_001968540.1|DERE	LOC108092500|XP_017047602.1|DFIC
OG0001667	LOC6546718|XP_001974590.1|DERE	LOC108094003|XP_017049917.1|DFIC
OG0001668	LOC6545276|XP_001972065.1|DERE	LOC108093232|XP_017048692.1|DFIC
OG0001669	LOC6546451|XP_001971820.1|DERE	LOC108100248|XP_017059515.1|DFIC
OG0001669	LOC6546452|XP_001971821.1|DERE	LOC108100653|XP_017060152.1|DFIC
OG0001670	LOC6551732|XP_001977218.3|DERE	LOC108091149|XP_017045673.1|DFIC
OG0001670	LOC6541459|XP_015014697.2|DERE	LOC108089655|XP_017043516.1|DFIC
OG0001671	LOC26526739|XP_015015557.2|DERE, LOC6549839|XP_001978736.1|DERE	LOC108100914|XP_017060517.1|DFIC, LOC108093371|XP_017048882.1|DFIC
OG0001672	LOC6547050|XP_001974639.1|DERE, LOC6547049|XP_001974638.1|DERE	LOC108090573|XP_017044806.1|DFIC, LOC108090574|XP_017044807.1|DFIC
OG0001673	LOC26527098|XP_026836818.1|DERE	LOC108096926|XP_017054367.1|DFIC
OG0001674	LOC6553978|XP_001980435.1|DERE	LOC108087978|XP_017041069.1|DFIC
OG0001675	LOC6554317|XP_026837424.1|DERE	LOC108096008|XP_017052847.1|DFIC
OG0001675	LOC6554281|XP_001981749.1|DERE	LOC108096007|XP_017052846.1|DFIC
OG0001676	LOC26526485|XP_026836030.1|DERE	LOC108095104|XP_017051530.1|DFIC
OG0001677	LOC6541931|XP_026834592.1|DERE	LOC108092399|XP_017047451.1|DFIC
OG0001677	LOC6542819|XP_001968382.1|DERE	LOC108092401|XP_017047453.1|DFIC, LOC108095738|XP_017052409.1|DFIC, LOC108094571|XP_017050677.1|DFIC
OG0001678	LOC6550071|XP_001977568.2|DERE	LOC108097967|XP_017056072.1|DFIC
OG0001679	LOC6550428|XP_001977042.1|DERE	LOC108101644|XP_017061549.1|DFIC
OG0001680	LOC6551629|XP_001978559.2|DERE	LOC108095338|XP_017051909.1|DFIC
OG0001681	LOC6551726|XP_001977305.1|DERE	LOC108097759|XP_017055760.1|DFIC
OG0001682	LOC6550268|XP_001977627.3|DERE	LOC108091120|XP_017045637.1|DFIC
OG0001683	LOC6540992|XP_026835224.1|DERE	LOC108087131|XP_017040226.1|DFIC, LOC108100988|XP_017060639.1|DFIC
OG0001684	LOC6555810|XP_026839034.1|DERE	LOC108095031|XP_017051392.1|DFIC
OG0001685	LOC6541297|XP_001969035.1|DERE	LOC108098278|XP_017056569.1|DFIC
OG0001686	LOC6550125|XP_001977706.1|DERE	LOC108088685|XP_017042115.1|DFIC
OG0001687	LOC6555646|XP_001982387.1|DERE	LOC108092828|XP_017048121.1|DFIC
OG0001688	LOC113564629|XP_026838767.1|DERE	LOC108092901|XP_017048238.1|DFIC
OG0001689	LOC6551347|XP_001977081.2|DERE	LOC108101699|XP_017061625.1|DFIC
OG0001690	LOC6544400|XP_001972030.1|DERE	LOC108093094|XP_017048520.1|DFIC
OG0001691	LOC6542969|XP_001970209.1|DERE	LOC108101652|XP_017061559.1|DFIC, LOC108100818|XP_017060375.1|DFIC
OG0001692	LOC6554088|XP_001979600.3|DERE	LOC108088015|XP_017041115.1|DFIC
OG0001693	LOC6551137|XP_001978283.1|DERE	LOC108095612|XP_017052266.1|DFIC
OG0001694	LOC6551818|XP_001979625.2|DERE	LOC108087163|XP_017039885.1|DFIC
OG0001695	LOC6546638|XP_001974710.1|DERE	LOC108096949|XP_017054406.1|DFIC
OG0001696	LOC6552102|XP_015010043.1|DERE	LOC108087183|XP_017039927.1|DFIC
OG0001697	LOC6555323|XP_001981884.1|DERE	LOC108095792|XP_017052539.1|DFIC
OG0001698	LOC6550363|XP_026837355.1|DERE	LOC108088619|XP_017042001.1|DFIC
OG0001699	LOC6552022|XP_001980668.1|DERE	LOC108087072|XP_017039735.1|DFIC
OG0001700	LOC6552128|XP_015009992.1|DERE	LOC108098801|XP_017057432.1|DFIC
OG0001701	LOC6552572|XP_026831962.1|DERE	LOC108091806|XP_017046660.1|DFIC
OG0001702	LOC6541812|XP_001969378.1|DERE	LOC108089150|XP_017042761.1|DFIC
OG0001703	LOC6554764|XP_026831652.1|DERE	LOC108091598|XP_017046361.1|DFIC
OG0001704	LOC6554763|XP_001982199.1|DERE	LOC108091713|XP_017046543.1|DFIC
OG0001705	LOC6554466|XP_015009189.1|DERE	LOC108088398|XP_017041636.1|DFIC
OG0001706	LOC6542047|XP_001970822.1|DERE	LOC108095546|XP_017052168.1|DFIC
OG0001707	LOC6554523|XP_026835453.1|DERE	LOC108091649|XP_017046442.1|DFIC
OG0001708	LOC6553500|XP_001980227.1|DERE	LOC108092169|XP_017047181.1|DFIC
OG0001709	LOC6543891|XP_001971886.1|DERE	LOC108100598|XP_017060069.1|DFIC
OG0001710	LOC6554372|XP_001982355.1|DERE	LOC108099440|XP_017058466.1|DFIC
OG0001711	LOC6555211|XP_026831902.1|DERE	LOC108099406|XP_017058408.1|DFIC
OG0001712	LOC6555071|XP_026831786.1|DERE	LOC108087135|XP_017039822.1|DFIC
OG0001713	LOC6551808|XP_001980577.1|DERE	LOC108092104|XP_017047087.1|DFIC
OG0001714	LOC6552377|XP_001978888.2|DERE	LOC108090146|XP_017044185.1|DFIC
OG0001715	LOC6550038|XP_001977504.2|DERE	LOC108098106|XP_017056309.1|DFIC
OG0001716	LOC6550312|XP_001977900.1|DERE	LOC108098134|XP_017056346.1|DFIC
OG0001717	LOC6554120|XP_026831726.1|DERE	LOC108088437|XP_017041699.1|DFIC
OG0001718	LOC6554887|XP_001982242.2|DERE	LOC108095778|XP_017052517.1|DFIC
OG0001719	LOC6554517|XP_015009322.1|DERE	LOC108091635|XP_017046421.1|DFIC
OG0001720	LOC6551770|XP_026839523.1|DERE	LOC108098866|XP_017057538.1|DFIC
OG0001721	LOC6552921|XP_001980994.1|DERE	LOC108097462|XP_017055225.1|DFIC
OG0001722	LOC6544871|XP_026833874.1|DERE	LOC108089485|XP_017043252.1|DFIC
OG0001723	LOC6541545|XP_001970814.1|DERE, LOC6542112|XP_001970815.1|DERE	LOC108098721|XP_017057332.1|DFIC
OG0001724	LOC6547973|XP_015011808.1|DERE	LOC108101253|XP_017061000.1|DFIC
OG0001725	LOC6543331|XP_015015049.1|DERE	LOC108093738|XP_017049485.1|DFIC
OG0001726	LOC6546157|XP_026832555.1|DERE	LOC108088253|XP_017041459.1|DFIC
OG0001727	LOC6555115|XP_001982257.1|DERE	LOC108099629|XP_017058747.1|DFIC
