Orthogroup	DERE.longest_only	DNOV.longest_only
OG0001592	LOC6541198|XP_001969725.2|DERE	LOC115765565|XP_030565068.1|DNOV
OG0001593	LOC6542752|XP_001969735.1|DERE	LOC115765494|XP_030564962.1|DNOV
OG0001594	LOC6543522|XP_026835252.1|DERE	LOC115763502|XP_030561959.1|DNOV
OG0001595	LOC6546864|XP_001976060.1|DERE	LOC115771472|XP_030573058.1|DNOV
OG0001596	LOC6549312|XP_001974234.1|DERE	LOC115763414|XP_030561830.1|DNOV, LOC115763334|XP_030561700.1|DNOV
OG0001597	LOC26526449|XP_015012804.1|DERE	LOC115758464|XP_030554996.1|DNOV
OG0001599	LOC6542962|XP_001970072.1|DERE	LOC115759195|XP_030555935.1|DNOV
OG0001600	LOC6541124|XP_001968921.2|DERE	LOC115758498|XP_030555042.1|DNOV
OG0001601	LOC6543528|XP_001969494.1|DERE	LOC115758905|XP_030555562.1|DNOV
OG0001602	LOC6541349|XP_001969299.2|DERE	LOC115762996|XP_030561241.1|DNOV
OG0001603	LOC6541741|XP_001969320.2|DERE	LOC115763555|XP_030562034.1|DNOV
OG0001604	LOC6551380|XP_026838202.1|DERE	LOC115766386|XP_030566151.1|DNOV
OG0001605	LOC6541962|XP_001970442.1|DERE	LOC115760957|XP_030558406.1|DNOV
OG0001606	LOC26526125|XP_015015454.1|DERE	LOC115763012|XP_030561265.1|DNOV
OG0001607	LOC6547612|XP_001976249.1|DERE	LOC115759012|XP_030555683.1|DNOV
OG0001608	LOC6548733|XP_001973984.1|DERE	LOC115762973|XP_030561210.1|DNOV
OG0001609	LOC6548348|XP_001975519.2|DERE	LOC115762353|XP_030560382.1|DNOV
OG0001610	LOC6549115|XP_001974187.1|DERE	LOC115763409|XP_030561819.1|DNOV
OG0001611	LOC6548268|XP_001974114.1|DERE	LOC115768307|XP_030568715.1|DNOV, LOC115760302|XP_030557449.1|DNOV
OG0001612	LOC6543536|XP_001970266.1|DERE	LOC115759943|XP_030556943.1|DNOV
OG0001613	LOC6543298|XP_001969486.1|DERE	LOC115763189|XP_030561509.1|DNOV
OG0001614	LOC6543169|XP_026835190.1|DERE	LOC115760723|XP_030558055.1|DNOV
OG0001615	LOC26526341|XP_015012785.1|DERE, LOC113564623|XP_026838710.1|DERE	LOC115758468|XP_030555001.1|DNOV
OG0001616	LOC6541538|XP_001969786.1|DERE	LOC115760296|XP_030557443.1|DNOV
OG0001617	LOC6549098|XP_001974210.1|DERE	LOC115758348|XP_030554788.1|DNOV
OG0001618	LOC6542940|XP_001969459.2|DERE	LOC115766781|XP_030566653.1|DNOV
OG0001619	LOC6541411|XP_001969266.1|DERE	LOC115763246|XP_030561584.1|DNOV
OG0001620	LOC6548386|XP_001976467.1|DERE	LOC115769048|XP_030569618.1|DNOV, LOC115769051|XP_030569621.1|DNOV
OG0001621	LOC6548774|XP_001975429.1|DERE	LOC115760663|XP_030557990.1|DNOV
OG0001622	LOC6549894|XP_001977371.1|DERE	LOC115767260|XP_030567340.1|DNOV
OG0001623	LOC6540782|XP_001968178.1|DERE	LOC115765999|XP_030565627.1|DNOV
OG0001624	LOC6540930|XP_026835251.1|DERE	LOC115763539|XP_030562015.1|DNOV
OG0001625	LOC6548879|XP_001973975.1|DERE	LOC115767445|XP_030567602.1|DNOV, LOC115763236|XP_030561572.1|DNOV
OG0001626	LOC6542166|XP_001970232.1|DERE	LOC115760102|XP_030557151.1|DNOV
OG0001627	LOC6553164|XP_026831472.1|DERE	LOC115766086|XP_030565756.1|DNOV, LOC115766242|XP_030565965.1|DNOV
OG0001628	LOC6554261|XP_001981682.2|DERE	LOC115762541|XP_030560675.1|DNOV, LOC115770566|XP_030571738.1|DNOV, LOC115762539|XP_030560673.1|DNOV
OG0001629	LOC26526708|XP_026832188.1|DERE	LOC115760386|XP_030557542.1|DNOV
OG0001630	LOC6555109|XP_026832741.1|DERE	LOC115764113|XP_030562835.1|DNOV
OG0001632	LOC6542621|XP_001969358.1|DERE	LOC115759819|XP_030556771.1|DNOV
OG0001633	LOC6554061|XP_001980550.1|DERE	LOC115767920|XP_030568149.1|DNOV
OG0001634	LOC6553930|XP_026834447.1|DERE	LOC115760353|XP_030557502.1|DNOV
OG0001635	LOC6554529|XP_026835736.1|DERE	LOC115765634|XP_030565147.1|DNOV
OG0001636	LOC6553006|XP_001979149.1|DERE	LOC115759438|XP_030556213.1|DNOV
OG0001637	LOC6552544|XP_001980840.1|DERE	LOC115761969|XP_030559871.1|DNOV
OG0001638	LOC6555527|XP_001982636.1|DERE	LOC115768038|XP_030568320.1|DNOV
OG0001639	LOC6541774|XP_001970795.2|DERE	LOC115762437|XP_030560493.1|DNOV
OG0001640	LOC6553193|XP_001979137.1|DERE	LOC115759471|XP_030556265.1|DNOV
OG0001641	LOC6553989|XP_026832136.1|DERE	LOC115770711|XP_030571968.1|DNOV
OG0001642	LOC6550308|XP_001977896.1|DERE	LOC115765255|XP_030564594.1|DNOV
OG0001643	LOC6543075|XP_026834815.1|DERE	LOC115759043|XP_030555727.1|DNOV
OG0001644	LOC6544930|XP_001972644.1|DERE	LOC115771484|XP_030573066.1|DNOV
OG0001645	LOC6548108|XP_001975149.1|DERE	LOC115771742|XP_030573434.1|DNOV
OG0001646	LOC6548275|XP_001975257.1|DERE	LOC115757791|XP_030554064.1|DNOV
OG0001647	LOC6543211|XP_026835356.1|DERE	LOC115764471|XP_030563401.1|DNOV
OG0001648	LOC6545876|XP_026833666.1|DERE	LOC115768772|XP_030569326.1|DNOV
OG0001649	LOC6549618|XP_001975655.1|DERE	LOC115760627|XP_030557938.1|DNOV
OG0001650	LOC6547204|XP_015012183.1|DERE	LOC115766513|XP_030566334.1|DNOV
OG0001651	LOC6547480|XP_026836888.1|DERE	LOC115771027|XP_030572419.1|DNOV
OG0001652	LOC6546360|XP_001972892.2|DERE	LOC115767714|XP_030567878.1|DNOV
OG0001653	LOC6543990|XP_001973669.1|DERE	LOC115766725|XP_030566546.1|DNOV, LOC115770755|XP_030572030.1|DNOV
OG0001654	LOC6546745|XP_001974538.1|DERE	LOC115767487|XP_030567655.1|DNOV
OG0001655	LOC6541640|XP_001969177.1|DERE	LOC115758295|XP_030554722.1|DNOV
OG0001656	LOC6541227|XP_001968477.1|DERE	LOC115763070|XP_030561359.1|DNOV
OG0001657	LOC6544341|XP_001973084.1|DERE	LOC115770086|XP_030571058.1|DNOV
OG0001658	LOC6544613|XP_001972447.1|DERE	LOC115771536|XP_030573134.1|DNOV
OG0001659	LOC6545441|XP_026832461.1|DERE	LOC115770154|XP_030571167.1|DNOV
OG0001660	LOC6545606|XP_001971158.1|DERE	LOC115771195|XP_030572651.1|DNOV
OG0001661	LOC6551944|XP_001980632.1|DERE	LOC115764994|XP_030564192.1|DNOV
OG0001662	LOC6543742|XP_001971701.1|DERE	LOC115762947|XP_030561192.1|DNOV
OG0001663	LOC6553733|XP_026832084.1|DERE	LOC115761672|XP_030559386.1|DNOV
OG0001664	LOC6547423|XP_001974805.1|DERE	LOC115757858|XP_030554154.1|DNOV
OG0001666	LOC6541012|XP_001968540.1|DERE	LOC115758821|XP_030555458.1|DNOV
OG0001667	LOC6546718|XP_001974590.1|DERE	LOC115761096|XP_030558578.1|DNOV
OG0001668	LOC6545276|XP_001972065.1|DERE	LOC115767645|XP_030567792.1|DNOV
OG0001669	LOC6546451|XP_001971820.1|DERE, LOC6546452|XP_001971821.1|DERE	LOC115770353|XP_030571451.1|DNOV
OG0001670	LOC6551732|XP_001977218.3|DERE, LOC6541459|XP_015014697.2|DERE	LOC115767460|XP_030567625.1|DNOV
OG0001671	LOC26526739|XP_015015557.2|DERE, LOC6549839|XP_001978736.1|DERE	LOC115764377|XP_030563199.1|DNOV, LOC115760308|XP_030557457.1|DNOV
OG0001672	LOC6547050|XP_001974639.1|DERE, LOC6547049|XP_001974638.1|DERE	LOC115758313|XP_030554739.1|DNOV, LOC115758315|XP_030554741.1|DNOV
OG0001673	LOC113563692|XP_026836820.1|DERE, LOC26527098|XP_026836818.1|DERE	LOC115769348|XP_030570017.1|DNOV
OG0001674	LOC6553978|XP_001980435.1|DERE	LOC115763664|XP_030562195.1|DNOV
OG0001675	LOC6554317|XP_026837424.1|DERE, LOC6554281|XP_001981749.1|DERE	LOC115763827|XP_030562440.1|DNOV
OG0001676	LOC26526485|XP_026836030.1|DERE	LOC115762323|XP_030560350.1|DNOV
OG0001678	LOC6550071|XP_001977568.2|DERE	LOC115764287|XP_030563079.1|DNOV
OG0001679	LOC6550428|XP_001977042.1|DERE	LOC115768682|XP_030569226.1|DNOV
OG0001680	LOC6551629|XP_001978559.2|DERE	LOC115772090|XP_030573910.1|DNOV, LOC115768818|XP_030569376.1|DNOV
OG0001681	LOC6551726|XP_001977305.1|DERE	LOC115765136|XP_030564394.1|DNOV
OG0001682	LOC6550268|XP_001977627.3|DERE	LOC115766521|XP_030566348.1|DNOV, LOC115766903|XP_030566841.1|DNOV
OG0001683	LOC6540992|XP_026835224.1|DERE	LOC115763329|XP_030561693.1|DNOV
OG0001684	LOC6555810|XP_026839034.1|DERE	LOC115766746|XP_030566583.1|DNOV
OG0001685	LOC6541297|XP_001969035.1|DERE	LOC115758401|XP_030554904.1|DNOV
OG0001686	LOC6550125|XP_001977706.1|DERE	LOC115766336|XP_030566089.1|DNOV
OG0001687	LOC6555646|XP_001982387.1|DERE	LOC115768145|XP_030568500.1|DNOV
OG0001688	LOC113564629|XP_026838767.1|DERE	LOC115768672|XP_030569215.1|DNOV
OG0001689	LOC6551347|XP_001977081.2|DERE	LOC115768836|XP_030569393.1|DNOV
OG0001690	LOC6544400|XP_001972030.1|DERE	LOC115769816|XP_030570644.1|DNOV
OG0001691	LOC6542969|XP_001970209.1|DERE	LOC115758956|XP_030555617.1|DNOV
OG0001692	LOC6554088|XP_001979600.3|DERE	LOC115764064|XP_030562772.1|DNOV
OG0001693	LOC6551137|XP_001978283.1|DERE	LOC115768791|XP_030569347.1|DNOV
OG0001694	LOC6551818|XP_001979625.2|DERE	LOC115761709|XP_030559444.1|DNOV
OG0001695	LOC6546638|XP_001974710.1|DERE	LOC115763945|XP_030562600.1|DNOV, LOC115763963|XP_030562621.1|DNOV
OG0001696	LOC6552102|XP_015010043.1|DERE	LOC115761829|XP_030559631.1|DNOV
OG0001697	LOC6555323|XP_001981884.1|DERE	LOC115760379|XP_030557535.1|DNOV
OG0001698	LOC6550363|XP_026837355.1|DERE	LOC115768217|XP_030568601.1|DNOV
OG0001699	LOC6552022|XP_001980668.1|DERE	LOC115762020|XP_030559948.1|DNOV
OG0001700	LOC6552128|XP_015009992.1|DERE	LOC115759572|XP_030556398.1|DNOV
OG0001701	LOC6552572|XP_026831962.1|DERE	LOC115764158|XP_030562896.1|DNOV
OG0001702	LOC6541812|XP_001969378.1|DERE	LOC115763608|XP_030562096.1|DNOV
OG0001703	LOC6554764|XP_026831652.1|DERE	LOC115768650|XP_030569183.1|DNOV
OG0001704	LOC6554763|XP_001982199.1|DERE	LOC115768633|XP_030569159.1|DNOV
OG0001705	LOC6554466|XP_015009189.1|DERE	LOC115760584|XP_030557869.1|DNOV
OG0001706	LOC6542047|XP_001970822.1|DERE	LOC115763609|XP_030562097.1|DNOV
OG0001707	LOC6554523|XP_026835453.1|DERE	LOC115771787|XP_030573517.1|DNOV
OG0001708	LOC6553500|XP_001980227.1|DERE	LOC115764098|XP_030562811.1|DNOV
OG0001709	LOC6543891|XP_001971886.1|DERE	LOC115769677|XP_030570454.1|DNOV
OG0001710	LOC6554372|XP_001982355.1|DERE	LOC115771750|XP_030573457.1|DNOV
OG0001711	LOC6555211|XP_026831902.1|DERE	LOC115772017|XP_030573808.1|DNOV
OG0001712	LOC6555071|XP_026831786.1|DERE	LOC115764678|XP_030563726.1|DNOV
OG0001713	LOC6551808|XP_001980577.1|DERE	LOC115770873|XP_030572170.1|DNOV
OG0001714	LOC6552377|XP_001978888.2|DERE	LOC115763644|XP_030562139.1|DNOV
OG0001715	LOC6550038|XP_001977504.2|DERE	LOC115765240|XP_030564558.1|DNOV
OG0001716	LOC6550312|XP_001977900.1|DERE	LOC115767354|XP_030567467.1|DNOV, LOC115765289|XP_030564639.1|DNOV
OG0001717	LOC6554120|XP_026831726.1|DERE	LOC115761177|XP_030558699.1|DNOV
OG0001719	LOC6554517|XP_015009322.1|DERE	LOC115772057|XP_030573861.1|DNOV
OG0001720	LOC6551770|XP_026839523.1|DERE	LOC115764973|XP_030564158.1|DNOV
OG0001721	LOC6552921|XP_001980994.1|DERE	LOC115765003|XP_030564209.1|DNOV
OG0001722	LOC6544871|XP_026833874.1|DERE	LOC115769439|XP_030570108.1|DNOV
OG0001723	LOC6541545|XP_001970814.1|DERE, LOC6542112|XP_001970815.1|DERE	LOC115762128|XP_030560093.1|DNOV
OG0001724	LOC6547973|XP_015011808.1|DERE	LOC115760764|XP_030558104.1|DNOV
OG0001725	LOC6543331|XP_015015049.1|DERE	LOC115760937|XP_030558375.1|DNOV
OG0001726	LOC6546157|XP_026832555.1|DERE	LOC115762693|XP_030560875.1|DNOV
OG0001727	LOC6555115|XP_001982257.1|DERE	LOC115772075|XP_030573886.1|DNOV
OG0001728	LOC6547058|XP_001976016.1|DERE	LOC115762406|XP_030560456.1|DNOV
OG0001729	LOC6548454|XP_026836239.1|DERE	LOC115760521|XP_030557751.1|DNOV
OG0001730	LOC6543159|XP_001969775.1|DERE	LOC115758369|XP_030554817.1|DNOV
OG0001731	LOC6549524|XP_026835828.1|DERE	LOC115761107|XP_030558595.1|DNOV
OG0001732	LOC26526926|XP_015015576.1|DERE	LOC115759351|XP_030556133.1|DNOV
OG0001733	LOC6547856|XP_001975039.1|DERE	LOC115762398|XP_030560444.1|DNOV
OG0001734	LOC6541069|XP_001970371.1|DERE	LOC115760920|XP_030558353.1|DNOV
OG0001735	LOC6543540|XP_001973624.3|DERE	LOC115767136|XP_030567158.1|DNOV
OG0001736	LOC6547189|XP_026836842.1|DERE	LOC115761616|XP_030559301.1|DNOV
OG0001737	LOC6547889|XP_001976448.1|DERE	LOC115762451|XP_030560514.1|DNOV
OG0001738	LOC6543659|XP_001972958.1|DERE	LOC115771009|XP_030572375.1|DNOV
OG0001739	LOC26526943|XP_015012884.1|DERE	LOC115760094|XP_030557139.1|DNOV
OG0001740	LOC6547768|XP_026835815.1|DERE	LOC115760765|XP_030558109.1|DNOV
OG0001741	LOC6554566|XP_001981055.1|DERE	LOC115766113|XP_030565794.1|DNOV
OG0001742	LOC6543026|XP_001969090.2|DERE	LOC115760073|XP_030557113.1|DNOV
OG0001744	LOC113563695|XP_026834339.1|DERE	LOC115761853|XP_030560103.1|DNOV
OG0001745	LOC6547364|XP_026836567.1|DERE	LOC115758318|XP_030554745.1|DNOV, LOC115767030|XP_030567052.1|DNOV
OG0001746	LOC6543583|XP_001972296.1|DERE	LOC115770036|XP_030570963.1|DNOV
OG0001747	LOC6546829|XP_026837149.1|DERE	LOC115760738|XP_030558074.1|DNOV
OG0001748	LOC6545480|XP_015013763.1|DERE	LOC115771148|XP_030572580.1|DNOV
OG0001749	LOC6548642|XP_001976630.1|DERE	LOC115771122|XP_030572550.1|DNOV
OG0001750	LOC6548641|XP_001976629.1|DERE	LOC115771103|XP_030572526.1|DNOV
OG0001751	LOC6543618|XP_026832342.1|DERE	LOC115770986|XP_030572335.1|DNOV
OG0001752	LOC6545196|XP_001972042.1|DERE	LOC115769737|XP_030570536.1|DNOV
OG0001753	LOC6546254|XP_015013806.2|DERE	LOC115767135|XP_030567156.1|DNOV
OG0001754	LOC6546728|XP_026836558.1|DERE	LOC115760794|XP_030558149.1|DNOV
OG0001755	LOC6546210|XP_015013342.1|DERE	LOC115767174|XP_030567217.1|DNOV
OG0001756	LOC6548768|XP_001975423.1|DERE	LOC115760554|XP_030557810.1|DNOV
OG0001757	LOC6546582|XP_001974681.1|DERE	LOC115761094|XP_030558576.1|DNOV
OG0001758	LOC6545567|XP_026833748.1|DERE	LOC115770040|XP_030570970.1|DNOV, LOC115757656|XP_030554237.1|DNOV
OG0001759	LOC6548151|XP_001975225.3|DERE	LOC115760005|XP_030557027.1|DNOV
OG0001760	LOC6541584|XP_001970345.1|DERE	LOC115762069|XP_030560018.1|DNOV
OG0001761	LOC6547930|XP_026835843.1|DERE	LOC115771810|XP_030573551.1|DNOV
OG0001762	LOC6543015|XP_026835149.1|DERE	LOC115758847|XP_030555489.1|DNOV
OG0001763	LOC6542692|XP_001970082.2|DERE	LOC115760261|XP_030557385.1|DNOV, LOC115760262|XP_030557386.1|DNOV
OG0001764	LOC6553240|XP_001980195.2|DERE	LOC115761281|XP_030558861.1|DNOV
OG0001765	LOC6542673|XP_026835300.1|DERE	LOC115762159|XP_030560133.1|DNOV
OG0001766	LOC6542157|XP_001969221.1|DERE	LOC115760124|XP_030557182.1|DNOV
OG0001767	LOC6542220|XP_001968535.2|DERE	LOC115758735|XP_030555345.1|DNOV, LOC115758692|XP_030555297.1|DNOV
OG0001768	LOC6540814|XP_001968169.1|DERE	LOC115765893|XP_030565495.1|DNOV
OG0001769	LOC6542916|XP_001968860.1|DERE	LOC115759320|XP_030556090.1|DNOV
OG0001770	LOC6543132|XP_001969906.1|DERE	LOC115760045|XP_030557072.1|DNOV
OG0001771	LOC6541155|XP_001968570.1|DERE	LOC115758600|XP_030555183.1|DNOV, LOC115758555|XP_030555113.1|DNOV
OG0001772	LOC6541743|XP_001969450.1|DERE	LOC115763960|XP_030562618.1|DNOV
OG0001773	LOC6542834|XP_001969385.3|DERE	LOC115763441|XP_030561866.1|DNOV
OG0001774	LOC6548401|XP_001976667.2|DERE	LOC115762089|XP_030560044.1|DNOV
OG0001775	LOC6551095|XP_001977109.1|DERE	LOC115768166|XP_030568522.1|DNOV
OG0001776	LOC6540894|XP_001970029.1|DERE	LOC115763405|XP_030561816.1|DNOV
OG0001777	LOC6541371|XP_001970155.1|DERE	LOC115759805|XP_030556749.1|DNOV
OG0001778	LOC6542552|XP_001969041.1|DERE	LOC115759119|XP_030555822.1|DNOV
OG0001779	LOC6542676|XP_001969396.2|DERE	LOC115763358|XP_030561743.1|DNOV
OG0001780	LOC6542071|XP_001970812.1|DERE	LOC115762062|XP_030560008.1|DNOV
OG0001781	LOC6549116|XP_015011973.1|DERE	LOC115763435|XP_030561858.1|DNOV
OG0001782	LOC6542033|XP_015014952.1|DERE	LOC115769235|XP_030569808.1|DNOV
OG0001783	LOC6542058|XP_026834983.1|DERE	LOC115763051|XP_030561336.1|DNOV
OG0001784	LOC6541877|XP_001968301.1|DERE	LOC115758503|XP_030555050.1|DNOV
OG0001785	LOC6541287|XP_001969182.1|DERE	LOC115762228|XP_030560223.1|DNOV
OG0001786	LOC6542807|XP_026839340.1|DERE, LOC6543340|XP_001970129.1|DERE	LOC115760122|XP_030557179.1|DNOV
OG0001787	LOC6542003|XP_001970132.2|DERE	LOC115759854|XP_030556815.1|DNOV, LOC115759983|XP_030556997.1|DNOV
OG0001788	LOC6549272|XP_001975714.1|DERE	LOC115758091|XP_030554470.1|DNOV
OG0001789	LOC6547318|XP_001976342.1|DERE	LOC115766544|XP_030566377.1|DNOV
OG0001790	LOC6543267|XP_026834061.1|DERE	LOC115760171|XP_030557251.1|DNOV
OG0001791	LOC6546860|XP_001976056.1|DERE	LOC115770853|XP_030572184.1|DNOV
OG0001792	LOC6549240|XP_026836485.1|DERE	LOC115760120|XP_030557175.1|DNOV
OG0001793	LOC6549416|XP_026835784.1|DERE	LOC115758192|XP_030554598.1|DNOV
OG0001794	LOC6541508|XP_001969042.1|DERE	LOC115758830|XP_030555467.1|DNOV
OG0001795	LOC6547499|XP_026836864.1|DERE	LOC115760281|XP_030557410.1|DNOV
OG0001796	LOC6550035|XP_026838226.1|DERE	LOC115767199|XP_030567249.1|DNOV
OG0001797	LOC6555824|XP_026839263.1|DERE	LOC115766752|XP_030566590.1|DNOV
OG0001798	LOC6548144|XP_001975218.2|DERE	LOC115758715|XP_030555328.1|DNOV
OG0001799	LOC26526250|XP_015011445.1|DERE	LOC115765318|XP_030564678.1|DNOV
OG0001800	LOC6541412|XP_026834716.1|DERE	LOC115759785|XP_030556720.1|DNOV
OG0001801	LOC6543969|XP_001972219.2|DERE	LOC115769914|XP_030570797.1|DNOV
OG0001802	LOC6552446|XP_001980935.1|DERE	LOC115759552|XP_030556374.1|DNOV
OG0001803	LOC6553409|XP_026839543.1|DERE	LOC115763836|XP_030562455.1|DNOV
OG0001804	LOC6552681|XP_015009470.1|DERE	LOC115759416|XP_030556168.1|DNOV
OG0001805	LOC6544772|XP_001971678.1|DERE	LOC115770990|XP_030572342.1|DNOV
OG0001806	LOC6554680|XP_026831948.1|DERE	LOC115770844|XP_030572141.1|DNOV, LOC115770909|XP_030572213.1|DNOV
OG0001807	LOC6553042|XP_001980030.1|DERE	LOC115766065|XP_030565725.1|DNOV
OG0001808	LOC6553855|XP_001980559.2|DERE	LOC115767883|XP_030568106.1|DNOV
OG0001810	LOC6554620|XP_001982178.1|DERE	LOC115764652|XP_030563693.1|DNOV
OG0001811	LOC6541200|XP_001970528.1|DERE	LOC115759566|XP_030556395.1|DNOV
OG0001812	LOC6550394|XP_001977776.2|DERE	LOC115769132|XP_030569699.1|DNOV
OG0001813	LOC6553906|XP_026834532.1|DERE	LOC115759659|XP_030556513.1|DNOV
OG0001814	LOC6553608|XP_026839004.1|DERE	LOC115764616|XP_030563634.1|DNOV
OG0001815	LOC6552551|XP_001978961.1|DERE	LOC115763695|XP_030562242.1|DNOV
OG0001816	LOC6549183|XP_001975743.1|DERE	LOC115764576|XP_030563583.1|DNOV
OG0001817	LOC6541305|XP_026834271.1|DERE	LOC115763938|XP_030562592.1|DNOV
OG0001818	LOC6551515|XP_001977183.2|DERE	LOC115768188|XP_030568557.1|DNOV
OG0001819	LOC6548328|XP_001975163.1|DERE	LOC115765190|XP_030564481.1|DNOV
OG0001820	LOC6551437|XP_001978535.1|DERE	LOC115767226|XP_030567283.1|DNOV
OG0001821	LOC6548373|XP_001976648.1|DERE	LOC115761152|XP_030558683.1|DNOV
OG0001822	LOC6547403|XP_001976311.1|DERE	LOC115760908|XP_030558338.1|DNOV
OG0001823	LOC6543848|XP_001972349.1|DERE	LOC115766248|XP_030565971.1|DNOV
OG0001824	LOC6541589|XP_001968314.1|DERE	LOC115760255|XP_030557376.1|DNOV
OG0001825	LOC6547488|XP_026836490.1|DERE	LOC115767430|XP_030567569.1|DNOV
OG0001826	LOC6547165|XP_001976166.1|DERE	LOC115759727|XP_030556608.1|DNOV
OG0001827	LOC6548235|XP_001975267.1|DERE	LOC115758236|XP_030554648.1|DNOV
OG0001828	LOC6551019|XP_026837511.1|DERE	LOC115767872|XP_030568092.1|DNOV, LOC115769940|XP_030570844.1|DNOV
OG0001829	LOC6546911|XP_001975990.1|DERE	LOC115757828|XP_030554112.1|DNOV
OG0001830	LOC6547311|XP_001976338.1|DERE	LOC115757906|XP_030554217.1|DNOV
OG0001831	LOC6546392|XP_001972882.1|DERE	LOC115771387|XP_030572932.1|DNOV
OG0001832	LOC6551342|XP_026837782.1|DERE	LOC115767569|XP_030567714.1|DNOV, LOC115767568|XP_030567713.1|DNOV, LOC115764066|XP_030562774.1|DNOV
OG0001833	LOC6548005|XP_001976500.2|DERE	LOC115763798|XP_030562401.1|DNOV, LOC115761868|XP_030559731.1|DNOV
OG0001834	LOC6552870|XP_001979978.1|DERE	LOC115761629|XP_030559318.1|DNOV
OG0001837	LOC6544897|XP_001971050.2|DERE	LOC115769944|XP_030570848.1|DNOV
OG0001838	LOC6549462|XP_001975769.1|DERE	LOC115760883|XP_030558305.1|DNOV
OG0001839	LOC6542934|XP_001968212.1|DERE, LOC6547396|XP_001974927.1|DERE	LOC115761395|XP_030559016.1|DNOV
OG0001841	LOC6545124|XP_001971070.1|DERE, LOC6545123|XP_001971069.1|DERE	LOC115770178|XP_030571198.1|DNOV
OG0001842	LOC6546496|XP_026833883.1|DERE, LOC6541472|XP_001970172.1|DERE	LOC115768084|XP_030568419.1|DNOV
OG0001843	LOC6545502|XP_001973342.1|DERE	LOC115769341|XP_030569962.1|DNOV
OG0001844	LOC6543961|XP_001972767.1|DERE	LOC115770246|XP_030571314.1|DNOV
OG0001845	LOC6547437|XP_026836340.1|DERE	LOC115766547|XP_030566379.1|DNOV
OG0001846	LOC6552077|XP_001979777.2|DERE, LOC6552078|XP_001979778.1|DERE	LOC115771853|XP_030573595.1|DNOV
OG0001848	LOC26526554|XP_026832531.1|DERE	LOC115760422|XP_030557590.1|DNOV
OG0001849	LOC6555207|XP_001982075.1|DERE	LOC115761359|XP_030558965.1|DNOV
OG0001850	LOC6555841|XP_001982707.1|DERE	LOC115766803|XP_030566688.1|DNOV
OG0001851	LOC6555808|XP_026839214.1|DERE	LOC115766706|XP_030566484.1|DNOV
OG0001852	LOC6545159|XP_026833894.1|DERE	LOC115762768|XP_030560977.1|DNOV
OG0001853	LOC6554202|XP_026833795.1|DERE	LOC115764018|XP_030562707.1|DNOV
OG0001854	LOC6550716|XP_001978098.1|DERE	LOC115766463|XP_030566258.1|DNOV
OG0001855	LOC6548496|XP_001975309.1|DERE	LOC115764515|XP_030563472.1|DNOV
OG0001856	LOC6549866|XP_001977396.1|DERE	LOC115767288|XP_030567379.1|DNOV
OG0001857	LOC6549751|XP_001978613.1|DERE	LOC115764274|XP_030563059.1|DNOV
OG0001858	LOC6550239|XP_001977690.1|DERE	LOC115764273|XP_030563058.1|DNOV
OG0001859	LOC6549660|XP_001978709.1|DERE	LOC115767823|XP_030568024.1|DNOV
OG0001860	LOC6546168|XP_001972865.1|DERE	LOC115770400|XP_030571513.1|DNOV
OG0001861	LOC6555253|XP_001981634.1|DERE	LOC115757772|XP_030554057.1|DNOV
OG0001862	LOC6549875|XP_001978656.1|DERE	LOC115764693|XP_030563747.1|DNOV
OG0001863	LOC6550951|XP_026837666.1|DERE	LOC115765257|XP_030564596.1|DNOV
OG0001864	LOC6552814|XP_015009776.1|DERE	LOC115772134|XP_030573974.1|DNOV
OG0001865	LOC6550044|XP_001977510.1|DERE	LOC115766372|XP_030566132.1|DNOV
OG0001866	LOC6553633|XP_015010111.1|DERE	LOC115761422|XP_030559043.1|DNOV
OG0001867	LOC6546442|XP_001972928.1|DERE	LOC115771049|XP_030572457.1|DNOV
OG0001868	LOC6548794|XP_001974051.2|DERE	LOC115758670|XP_030555273.1|DNOV
OG0001869	LOC6553487|XP_015010366.1|DERE	LOC115761194|XP_030558727.1|DNOV
OG0001870	LOC6551196|XP_001977030.1|DERE	LOC115768684|XP_030569229.1|DNOV
OG0001871	LOC6551365|XP_001977110.3|DERE	LOC115768171|XP_030568529.1|DNOV
OG0001872	LOC6555285|XP_026835075.1|DERE	LOC115759595|XP_030556424.1|DNOV
OG0001873	LOC6552018|XP_001978783.1|DERE	LOC115764771|XP_030563870.1|DNOV
OG0001874	LOC6555444|XP_001981888.1|DERE	LOC115760351|XP_030557501.1|DNOV
OG0001875	LOC6555123|XP_026839514.1|DERE	LOC115771918|XP_030573670.1|DNOV, LOC115771673|XP_030573347.1|DNOV
OG0001876	LOC6550652|XP_001978042.1|DERE	LOC115760594|XP_030557887.1|DNOV
OG0001877	LOC6551236|XP_001976738.1|DERE	LOC115767797|XP_030567988.1|DNOV
OG0001878	LOC6553582|XP_001980278.1|DERE	LOC115761751|XP_030559512.1|DNOV
OG0001879	LOC6555321|XP_001981882.2|DERE	LOC115760404|XP_030557563.1|DNOV, LOC115760370|XP_030557523.1|DNOV, LOC115768249|XP_030568639.1|DNOV
OG0001880	LOC6553901|XP_026834374.1|DERE	LOC115770589|XP_030571778.1|DNOV
OG0001881	LOC6553618|XP_001979276.1|DERE	LOC115759502|XP_030556303.1|DNOV
