Orthogroup	DERE.longest_only	DMEL.longest_only
OG0002275	LOC6543668|XP_001972966.1|DERE	CG6512|NP_730248.2|DMEL
OG0002276	LOC6545670|XP_015013553.1|DERE	Iml1|NP_728621.1|DMEL
OG0002277	LOC6545915|XP_001971139.1|DERE	stet|NP_788450.1|DMEL
OG0002278	LOC6544336|XP_026832586.1|DERE	Ir64a|NP_647962.1|DMEL
OG0002279	LOC6545586|XP_026832628.1|DERE	Pdxk|NP_996031.1|DMEL
OG0002280	LOC6544150|XP_015013065.1|DERE	Zcchc7|NP_648926.3|DMEL
OG0002281	LOC6544014|XP_001973014.1|DERE	CG13025|NP_648919.1|DMEL
OG0002282	LOC26526608|XP_015014312.1|DERE	CG12016|NP_647805.1|DMEL
OG0002283	LOC6547804|XP_001976421.1|DERE	ppk3|NP_726336.1|DMEL
OG0002284	LOC6543327|XP_001970523.1|DERE	Vps28|NP_652053.1|DMEL
OG0002285	LOC6551713|XP_001978520.1|DERE	CG4617|NP_572383.1|DMEL
OG0002286	LOC6547319|XP_001976343.2|DERE	Art7|NP_611753.4|DMEL
OG0002287	LOC6548772|XP_026836429.1|DERE	CG8405|NP_725521.1|DMEL
OG0002288	LOC6544976|XP_026832209.1|DERE	smg|NP_001137924.1|DMEL
OG0002289	LOC6545868|XP_001971637.1|DERE	CG6638|NP_648239.1|DMEL
OG0002290	LOC6541736|XP_026834749.1|DERE	CG9222|NP_608999.2|DMEL
OG0002291	LOC6541574|XP_026834469.1|DERE	wech|NP_524772.2|DMEL
OG0002292	LOC6542124|XP_026834964.1|DERE	coro|NP_001260743.1|DMEL
OG0002293	LOC6543328|XP_001970842.3|DERE	CG10395|NP_724408.4|DMEL
OG0002294	LOC6552903|XP_001980986.1|DERE	Sgt1|NP_649783.2|DMEL
OG0002295	LOC6541416|XP_026835233.1|DERE	uif|NP_001162899.1|DMEL
OG0002296	LOC6541399|XP_026834512.1|DERE	jp|NP_001369124.1|DMEL
OG0002297	LOC6553111|XP_001980017.3|DERE	Amt|NP_001097800.1|DMEL
OG0002298	LOC6548111|XP_026836377.1|DERE	RpL12|NP_524819.1|DMEL
OG0002299	LOC6547281|XP_001976148.1|DERE	Rpb5|NP_610630.1|DMEL
OG0002300	LOC6543215|XP_001968829.2|DERE	DIP-eta|NP_608946.3|DMEL
OG0002301	LOC6548792|XP_015012013.1|DERE	CG2201|NP_724349.1|DMEL
OG0002302	LOC6548876|XP_001973972.2|DERE	step|NP_001036375.2|DMEL
OG0002303	LOC6555543|XP_001982412.1|DERE	RpL36|NP_476629.1|DMEL
OG0002304	LOC6541973|XP_026834909.1|DERE	mol|NP_001036362.1|DMEL
OG0002305	LOC6545929|XP_001973481.1|DERE	trbl|NP_524672.1|DMEL
OG0002306	LOC6542204|XP_001969203.1|DERE	Aasdh|NP_609230.2|DMEL
OG0002307	LOC6542304|XP_026835130.1|DERE	wry|NP_995611.2|DMEL
OG0002308	LOC6541344|XP_001969318.1|DERE	Mtpalpha|NP_609299.1|DMEL
OG0002309	LOC6540623|XP_026835562.1|DERE, LOC113564224|XP_026835610.1|DERE	cype|NP_536787.1|DMEL
OG0002310	LOC6548796|XP_026836918.1|DERE	Ret|NP_477044.1|DMEL
OG0002311	LOC6548941|XP_026836853.1|DERE	Lar|NP_001260594.1|DMEL
OG0002312	LOC6542302|XP_026835107.1|DERE	CG9395|NP_609639.2|DMEL
OG0002313	LOC6549396|XP_001975614.2|DERE	tra2|NP_476764.1|DMEL
OG0002314	LOC6542649|XP_001970443.1|DERE	CG8736|NP_610394.2|DMEL
OG0002315	LOC6546928|XP_001975999.1|DERE	Mppe|NP_001286327.1|DMEL
OG0002316	LOC6542702|XP_001969880.1|DERE	dUTPase|NP_609479.1|DMEL
OG0002317	LOC6545950|XP_001972797.2|DERE	CTPsyn|NP_730023.1|DMEL
OG0002318	LOC6549229|XP_001974354.1|DERE	Grip71|NP_609902.3|DMEL
OG0002319	LOC6542647|XP_001969664.1|DERE	CG16812|NP_609619.1|DMEL
OG0002320	LOC6547659|XP_001974986.1|DERE	CG30291|NP_726016.1|DMEL
OG0002321	LOC6546881|XP_001975964.2|DERE	RpS11|NP_725114.1|DMEL
OG0002322	LOC6548898|XP_001974037.1|DERE	dtr|NP_724335.2|DMEL
OG0002323	LOC6548788|XP_026836422.1|DERE	CG9253|NP_610090.1|DMEL
OG0002324	LOC6545526|XP_015012977.1|DERE	Rnf146|NP_001137978.1|DMEL
OG0002325	LOC6544007|XP_026833175.1|DERE	CG43693|NP_001261694.1|DMEL
OG0002326	LOC6544008|XP_026832990.1|DERE	CG7888|NP_648425.1|DMEL
OG0002327	LOC26527069|XP_015010551.1|DERE	cu|NP_001097746.1|DMEL
OG0002328	LOC6548944|XP_015011971.1|DERE	COX4|NP_610013.1|DMEL
OG0002329	LOC6543188|XP_001968250.1|DERE	MFS3|NP_608572.1|DMEL
OG0002330	LOC6542510|XP_001968252.1|DERE	Tfb4|NP_608574.2|DMEL
OG0002331	LOC6550266|XP_001977717.1|DERE	CG7322|NP_573333.2|DMEL
OG0002332	LOC6546366|XP_001971327.1|DERE	CPT2|NP_647756.1|DMEL
OG0002333	LOC6548435|XP_026835749.1|DERE	CG30423|NP_726490.3|DMEL
OG0002334	LOC6542912|XP_001968848.1|DERE	CG11034|NP_608961.2|DMEL
OG0002335	LOC6540767|XP_001970392.2|DERE	FANCI|NP_610429.2|DMEL
OG0002336	LOC6545356|XP_001973296.1|DERE	nkd|NP_524788.2|DMEL
OG0002337	LOC6543345|XP_001969185.2|DERE	Not1|NP_001286252.1|DMEL
OG0002338	LOC6542795|XP_026834640.1|DERE, LOC6541902|XP_026834641.1|DERE	CG4502|NP_609103.1|DMEL
OG0002339	LOC6543045|XP_001968527.2|DERE	Mad|NP_001259992.1|DMEL
OG0002340	LOC6541527|XP_001969794.2|DERE	CG16965|NP_609528.3|DMEL
OG0002341	LOC6542838|XP_001969107.1|DERE	sel|NP_610547.1|DMEL
OG0002342	LOC6540634|XP_015015105.1|DERE	Pgant5|NP_001036338.1|DMEL
OG0002343	LOC6540689|XP_001968754.3|DERE	vkg|NP_477190.1|DMEL
OG0002344	LOC6543275|XP_026838604.1|DERE	rl|NP_001287635.1|DMEL
OG0002345	LOC6541714|XP_001970552.1|DERE	CG8728|NP_610333.1|DMEL
OG0002346	LOC6542081|XP_001970102.1|DERE	sip2|NP_723234.2|DMEL
OG0002347	LOC6546893|XP_001975974.1|DERE	EndoG|NP_610737.1|DMEL
OG0002348	LOC6543451|XP_001970277.1|DERE	mtsh|NP_609208.2|DMEL
OG0002349	LOC26526305|XP_015015486.2|DERE	rnh1|NP_477315.1|DMEL
OG0002350	LOC6542597|XP_001970553.1|DERE	drosha|NP_477436.1|DMEL
OG0002351	LOC6546813|XP_001975923.1|DERE	Cpr49Ae|NP_610774.3|DMEL
OG0002352	LOC6546624|XP_001975840.1|DERE	vg|NP_523723.1|DMEL
OG0002353	LOC6541615|XP_001970933.1|DERE	CG40191|NP_001015174.1|DMEL
OG0002354	LOC6542490|XP_001969251.1|DERE	CG9515|NP_001285769.1|DMEL
OG0002355	LOC6548606|XP_026838666.1|DERE	CG17528|NP_001036462.1|DMEL
OG0002356	LOC6547676|XP_001976224.1|DERE	Tpr2|NP_523584.1|DMEL
OG0002357	LOC6552858|XP_001979943.1|DERE	CG7987|NP_650375.1|DMEL
OG0002358	LOC6542713|XP_001969421.1|DERE	me31B|NP_523533.2|DMEL
OG0002359	LOC6550879|XP_001976819.2|DERE	HIP-R|NP_726885.1|DMEL, HIP|NP_570074.3|DMEL
OG0002360	LOC6546916|XP_001974119.1|DERE	Amacr|NP_610054.1|DMEL
OG0002361	LOC6545763|XP_001973407.1|DERE	CG8004|NP_649161.1|DMEL
OG0002362	LOC6541819|XP_015014831.1|DERE	Slob|NP_001260212.1|DMEL
OG0002363	LOC6542663|XP_001970133.1|DERE	mEFG1|NP_609105.1|DMEL
OG0002364	LOC6542564|XP_026834141.1|DERE	Ndae1|NP_723263.2|DMEL
OG0002365	LOC6543435|XP_001970137.1|DERE	Wnt4|NP_001260187.1|DMEL
OG0002366	LOC6540799|XP_026834658.1|DERE, LOC113564229|XP_026835615.1|DERE	snsl|NP_001097086.1|DMEL
OG0002367	LOC6541375|XP_001968359.1|DERE	AIF|NP_722765.2|DMEL
OG0002368	LOC6543433|XP_001969505.1|DERE	slmo|NP_001097094.1|DMEL
OG0002369	LOC6550454|XP_001977831.1|DERE	CG12702|NP_608355.1|DMEL
OG0002370	LOC6540903|XP_001969550.2|DERE	NimA|NP_609691.6|DMEL
OG0002371	LOC6540913|XP_001969553.1|DERE	Vajk3|NP_609690.1|DMEL
OG0002372	LOC6541979|XP_001968648.2|DERE	ft|NP_477497.1|DMEL
OG0002373	LOC6547231|XP_026835758.1|DERE	Cyt-c-p|NP_477176.1|DMEL
OG0002374	LOC6554269|XP_015008964.1|DERE	Nmnat|NP_651315.2|DMEL
OG0002375	LOC6553434|XP_001979240.2|DERE	lds|NP_524850.2|DMEL
OG0002376	LOC6542481|XP_026835490.1|DERE	Hrb27C|NP_476869.1|DMEL
OG0002377	LOC6552404|XP_001978930.1|DERE	mRpL44|NP_649541.1|DMEL
OG0002378	LOC6545022|XP_001972612.1|DERE	mRpL20|NP_524051.1|DMEL
OG0002379	LOC6547577|XP_001976216.1|DERE	CaBP1|NP_609792.1|DMEL
OG0002380	LOC6551334|XP_015011358.1|DERE	Spx|NP_511058.1|DMEL
OG0002381	LOC6549596|XP_001975664.1|DERE	RpS23|NP_610939.2|DMEL
OG0002382	LOC6549685|XP_026837436.1|DERE	Trf4-1|NP_996382.2|DMEL
OG0002383	LOC6545853|XP_026833559.1|DERE	Gk2|NP_647655.1|DMEL
OG0002384	LOC6555622|XP_026837410.1|DERE	csw|NP_477131.1|DMEL
OG0002385	LOC6555812|XP_026839219.1|DERE	lgs|NP_651922.1|DMEL
OG0002386	LOC6553937|XP_026839885.1|DERE	CG4733|NP_650842.2|DMEL
OG0002387	LOC6554612|XP_026836547.1|DERE	Irk1|NP_001262861.1|DMEL
OG0002388	LOC6553114|XP_015010174.1|DERE	Su_var_3-9|NP_524357.2|DMEL
OG0002389	LOC6554240|XP_001982149.1|DERE	RpS3|NP_476632.1|DMEL
OG0002390	LOC6542093|XP_001969934.1|DERE	CG6415|NP_609441.1|DMEL
OG0002391	LOC6548139|XP_001975231.1|DERE	Camp|NP_611204.2|DMEL
OG0002392	LOC6544267|XP_015013840.1|DERE	Rh50|NP_001369039.1|DMEL
OG0002393	LOC6544230|XP_001973046.2|DERE	nxf2|NP_524111.3|DMEL
OG0002394	LOC6554671|XP_015009264.1|DERE	Npl4|NP_651407.3|DMEL
OG0002395	LOC6551900|XP_001980615.1|DERE	side-VI|NP_001036705.1|DMEL
OG0002396	LOC6546768|XP_015011690.1|DERE	Xpc|NP_725451.1|DMEL
OG0002397	LOC6541662|XP_001970817.2|DERE	kune|NP_610179.2|DMEL
OG0002398	LOC6549892|XP_001977369.1|DERE	CG7065|NP_572529.2|DMEL
OG0002399	LOC6542773|XP_001970784.2|DERE	CCHa2-R|NP_001356958.1|DMEL
OG0002400	LOC6548187|XP_001975209.2|DERE	nw|NP_001027435.2|DMEL
OG0002401	LOC6555874|XP_026838994.1|DERE	CG32006|NP_726538.1|DMEL
OG0002402	LOC6553260|XP_015009841.1|DERE	CG6006|NP_001097812.1|DMEL
OG0002403	LOC6553261|XP_001980151.1|DERE	CG8925|NP_650526.1|DMEL
OG0002404	LOC6552015|XP_001978780.1|DERE	CG12581|NP_649435.2|DMEL
OG0002405	LOC6552398|XP_001978924.1|DERE	Orco|NP_001097687.1|DMEL
OG0002406	LOC6545268|XP_001973266.1|DERE	GluRS-m|NP_648894.2|DMEL
OG0002407	LOC6554296|XP_026833636.1|DERE	CG1815|NP_651881.2|DMEL
OG0002408	LOC6552206|XP_001978936.1|DERE	NKCC|NP_730938.1|DMEL
OG0002409	LOC6545875|XP_026833674.1|DERE	CG3919|NP_001261840.1|DMEL
OG0002410	LOC6554101|XP_026839706.1|DERE	bnl|NP_732452.1|DMEL
OG0002411	LOC6552462|XP_001980880.1|DERE	Prosbeta3|NP_649858.1|DMEL
OG0002412	LOC26526330|XP_015015490.1|DERE	l_3_80Fj|NP_001015316.1|DMEL
OG0002413	LOC6551529|XP_026837950.1|DERE	RpL17|NP_572346.1|DMEL
OG0002414	LOC6545581|XP_001971115.1|DERE	CG9149|NP_612094.2|DMEL
OG0002415	LOC6553795|XP_015010086.1|DERE	svp|NP_001369011.1|DMEL
OG0002416	LOC6555817|XP_026839129.1|DERE	CG32850|NP_726563.1|DMEL
OG0002417	LOC6542741|XP_001968127.1|DERE	CG11454|NP_608497.1|DMEL
OG0002418	LOC26527103|XP_026839306.1|DERE	Set1|NP_001104406.1|DMEL
OG0002419	LOC6551006|XP_001976874.1|DERE	CG3626|NP_572162.2|DMEL
OG0002420	LOC6546047|XP_026833759.1|DERE	PHGPx|NP_728869.1|DMEL
OG0002421	LOC6554833|XP_001981989.1|DERE	CG17782|NP_651257.1|DMEL
OG0002422	LOC6553461|XP_001979258.1|DERE	unc-45|NP_524796.1|DMEL
OG0002423	LOC6543852|XP_001972353.2|DERE	NaPi-III|NP_648441.1|DMEL
OG0002424	LOC6555878|XP_001982755.1|DERE	RpS3A|NP_524618.1|DMEL
OG0002425	LOC6550662|XP_001978070.1|DERE	CG8097|NP_573046.1|DMEL
OG0002426	LOC6545122|XP_001971068.1|DERE	CG13907|NP_612069.1|DMEL
OG0002427	LOC6555873|XP_001982750.1|DERE	CG31997|NP_726539.1|DMEL
OG0002428	LOC6550421|XP_001977806.2|DERE	Elys|NP_608340.2|DMEL
OG0002429	LOC6546285|XP_015013471.1|DERE	Fife|NP_001261340.1|DMEL
OG0002430	LOC6543222|XP_001970642.1|DERE	Dhx15|NP_610269.1|DMEL
OG0002431	LOC6547652|XP_001974810.1|DERE	RpL11|NP_477054.1|DMEL
OG0002432	LOC6551281|XP_001976900.2|DERE	Torsin|NP_572178.1|DMEL
OG0002433	LOC6553895|XP_001979568.1|DERE	ATPsynD|NP_524402.1|DMEL
OG0002434	LOC6552125|XP_001980786.1|DERE	SpdS|NP_731384.1|DMEL
OG0002435	LOC6551388|XP_026838540.1|DERE	nocte|NP_572631.3|DMEL
OG0002436	LOC6549514|XP_001975696.1|DERE	CG8067|NP_610922.1|DMEL
OG0002437	LOC6549509|XP_001975731.3|DERE	CG17716|NP_523731.2|DMEL
OG0002438	LOC6555719|XP_015008744.1|DERE	trr|NP_726773.2|DMEL
OG0002439	LOC6543519|XP_026834752.1|DERE	Pfas|NP_477212.1|DMEL
OG0002440	LOC6546357|XP_001972889.1|DERE	TrpRS-m|NP_649018.2|DMEL
OG0002441	LOC6541189|XP_026834348.1|DERE	Mmp2|NP_995788.1|DMEL
OG0002442	LOC6546742|XP_001974535.2|DERE	POSH|NP_523776.1|DMEL
OG0002443	LOC6547211|XP_015012542.1|DERE	CG30015|NP_001097262.1|DMEL
OG0002444	LOC6548327|XP_026835849.1|DERE	a|NP_524641.1|DMEL
OG0002445	LOC6549156|XP_001975716.1|DERE	Echs1|NP_610910.1|DMEL
OG0002446	LOC6549074|XP_001975593.1|DERE	ave|NP_725413.1|DMEL
OG0002447	LOC6545381|XP_001972588.2|DERE	Wbp2|NP_648607.3|DMEL
OG0002448	LOC6548185|XP_001975094.1|DERE	eIF3k|NP_611604.1|DMEL
OG0002449	LOC6548340|XP_001975296.1|DERE	CG6426|NP_611163.2|DMEL
OG0002450	LOC6551972|XP_001980657.1|DERE	CG31278|NP_731494.1|DMEL
OG0002451	LOC6542376|XP_001970402.1|DERE	CG30349|NP_610421.1|DMEL
OG0002452	LOC6548473|XP_001975192.1|DERE	wrapper|NP_477404.1|DMEL
OG0002453	LOC6548472|XP_001975191.1|DERE	Rtf1|NP_611665.1|DMEL
OG0002454	LOC6545226|XP_015013606.1|DERE	CG13887|NP_612062.1|DMEL
OG0002455	LOC6545200|XP_001971061.1|DERE	JMJD5|NP_612063.2|DMEL
OG0002456	LOC113564333|XP_026836793.1|DERE	CG42741|NP_611747.2|DMEL
OG0002457	LOC6541573|XP_015014725.1|DERE	scra|NP_724582.1|DMEL
OG0002458	LOC6541727|XP_001969985.1|DERE	CG13991|NP_609000.2|DMEL
OG0002459	LOC6549546|XP_001975752.1|DERE	mip120|NP_001163143.1|DMEL
OG0002460	LOC6547778|XP_001976573.1|DERE	CG30419|NP_611899.1|DMEL
OG0002461	LOC6548231|XP_001975263.1|DERE	CG8950|NP_611184.1|DMEL
OG0002462	LOC6547098|XP_015012166.1|DERE	CG10737|NP_001137711.1|DMEL
OG0002463	LOC6548399|XP_001976531.2|DERE	Chi|NP_726403.2|DMEL
OG0002464	LOC6546739|XP_001974532.1|DERE	CG14480|NP_611231.1|DMEL
OG0002465	LOC6541971|XP_001970787.1|DERE	Tbce|NP_610197.2|DMEL
OG0002466	LOC6555860|XP_026839368.1|DERE, LOC113563688|XP_026839119.1|DERE	Pur-alpha|NP_524624.1|DMEL
OG0002467	LOC6544505|XP_001971993.1|DERE	Lkr|NP_647968.3|DMEL
OG0002468	LOC6545285|XP_001972628.3|DERE	trn|NP_001261796.1|DMEL
OG0002469	LOC6552069|XP_026836099.1|DERE	Gel|NP_524865.2|DMEL
OG0002470	LOC6542926|XP_001970395.1|DERE	CG8237|NP_610425.1|DMEL
OG0002471	LOC6541425|XP_015015027.1|DERE	prel|NP_610487.3|DMEL
OG0002472	LOC6546849|XP_001975951.1|DERE	CG42700|NP_001286339.1|DMEL
OG0002473	LOC6546959|XP_001976028.1|DERE	CG34229|NP_001097276.1|DMEL
OG0002474	LOC6544111|XP_015014038.1|DERE	RhoGAP71E|NP_001137956.1|DMEL
OG0002475	LOC6555466|XP_001981224.1|DERE	RpS7|NP_651782.1|DMEL
OG0002476	LOC6546680|XP_001974507.1|DERE	RpS16|NP_611685.1|DMEL
OG0002477	LOC6547266|XP_001974872.1|DERE	CG11044|NP_611456.1|DMEL
OG0002478	LOC6547200|XP_001974786.3|DERE	rib|NP_001261085.1|DMEL
OG0002479	LOC6549369|XP_001975679.1|DERE	O-fut1|NP_610931.1|DMEL
OG0002480	LOC6541861|XP_026838602.1|DERE	Gprk1|NP_001036438.1|DMEL
OG0002481	LOC6555710|XP_001982554.1|DERE	MED18|NP_569948.3|DMEL
OG0002482	LOC6549602|XP_001975735.3|DERE	CG34236|NP_001097303.2|DMEL
OG0002483	LOC6548206|XP_001976485.1|DERE	CG4882|NP_477377.1|DMEL
OG0002484	LOC6546705|XP_001974521.1|DERE	APC10|NP_611223.4|DMEL
OG0002485	LOC6541017|XP_026835341.1|DERE	stmA|NP_001014513.1|DMEL
OG0002486	LOC6545797|XP_001973425.1|DERE	CG14184|NP_649173.1|DMEL
OG0002487	LOC6548515|XP_026838654.1|DERE	Slmap|NP_001036399.1|DMEL
OG0002488	LOC6548107|XP_001975148.1|DERE	GlcT|NP_611636.1|DMEL
OG0002489	LOC6545256|XP_015012998.1|DERE	nes|NP_524157.2|DMEL
OG0002490	LOC6547269|XP_001974874.1|DERE	CG11099|NP_611457.1|DMEL
OG0002491	LOC6543926|XP_001973661.1|DERE	MED1|NP_649341.1|DMEL
OG0002492	LOC6546999|XP_001974622.1|DERE	pAbp|NP_476667.1|DMEL
OG0002493	LOC6542561|XP_001970411.3|DERE	CG8272|NP_001260812.1|DMEL
OG0002494	LOC6551987|XP_001980795.2|DERE	CG8301|NP_649915.1|DMEL
OG0002495	LOC6548993|XP_001975544.1|DERE	igl|NP_477060.1|DMEL
OG0002496	LOC6554456|XP_001981715.1|DERE	Kaz-m1|NP_524507.1|DMEL
OG0002497	LOC6544748|XP_001973210.3|DERE	CG4950|NP_648855.2|DMEL
OG0002498	LOC6543728|XP_026832835.1|DERE	CG32437|NP_730625.1|DMEL
OG0002499	LOC6545069|XP_026833737.1|DERE	CG13894|NP_612054.1|DMEL
OG0002500	LOC6550388|XP_001977770.1|DERE	narya|NP_573383.1|DMEL
OG0002500	LOC6554179|XP_001981489.1|DERE	nenya|NP_733236.1|DMEL
OG0002501	LOC113564100|XP_026834789.1|DERE, LOC6543503|XP_001968724.2|DERE	CG15625|NP_608872.1|DMEL
OG0002502	LOC6546865|XP_001976061.1|DERE	CG30026|NP_725049.3|DMEL
OG0002505	LOC6547926|XP_001975033.1|DERE	CG30391|NP_611566.2|DMEL
OG0002505	LOC6547927|XP_001975034.1|DERE	CG30393|NP_726044.1|DMEL
OG0002506	LOC6555167|XP_001982265.1|DERE	tHMG1|NP_651055.1|DMEL, tHMG2|NP_001163689.1|DMEL
OG0002508	LOC6550236|XP_001977687.1|DERE	Rip11|NP_573313.2|DMEL
OG0002509	LOC6542249|XP_001970593.1|DERE	DCTN4-p62|NP_610311.1|DMEL
OG0002510	LOC6549965|XP_001978738.1|DERE	Cda4|NP_728468.1|DMEL
OG0002511	LOC6553614|XP_026831574.1|DERE	rin|NP_524907.2|DMEL
OG0002512	LOC6555814|XP_026839048.1|DERE	dati|NP_001245421.1|DMEL
OG0002513	LOC6552278|XP_001980758.1|DERE	Mpi|NP_649940.1|DMEL
OG0002514	LOC6545540|XP_001971105.1|DERE	Sac1|NP_612087.1|DMEL
OG0002516	LOC6554573|XP_026834249.1|DERE	CLS|NP_651418.1|DMEL
OG0002517	LOC6551126|XP_015010664.2|DERE	Nna1|NP_001285225.1|DMEL
OG0002518	LOC6551860|XP_001979657.1|DERE	CG7126|NP_650709.3|DMEL
OG0002519	LOC6547815|XP_001975002.1|DERE	Rbpn-5|NP_611545.1|DMEL
OG0002520	LOC6551193|XP_001977027.1|DERE	Usp30|NP_572274.1|DMEL
OG0002521	LOC6550136|XP_001977665.2|DERE	CG32547|NP_728174.2|DMEL
OG0002522	LOC6551854|XP_001979651.1|DERE	Nup43|NP_650716.2|DMEL
OG0002523	LOC6554855|XP_001981099.1|DERE	qless|NP_733425.1|DMEL
OG0002524	LOC6550944|XP_001976964.2|DERE	Usp16-45|NP_572220.1|DMEL
OG0002525	LOC6544278|XP_001971975.1|DERE	Srp54k|NP_523931.1|DMEL
OG0002526	LOC6553034|XP_001980039.1|DERE	Fkbp39|NP_524364.2|DMEL
OG0002527	LOC6553522|XP_001979397.3|DERE	Oamb|NP_001262774.1|DMEL
OG0002528	LOC6551687|XP_026838068.1|DERE	C3G|NP_572350.2|DMEL
OG0002529	LOC6552509|XP_001979817.2|DERE	Sf3a1|NP_650583.1|DMEL
OG0002530	LOC6549087|XP_001974226.1|DERE	CG10268|NP_609992.1|DMEL
OG0002531	LOC6543453|XP_026834912.1|DERE	CG9135|NP_608985.1|DMEL
OG0002532	LOC6544879|XP_026833217.1|DERE	RpL15|NP_001104430.1|DMEL
OG0002533	LOC6549694|XP_026837634.1|DERE	CG12576|NP_608465.1|DMEL
OG0002534	LOC6546939|XP_001976048.1|DERE	Egm|NP_610687.1|DMEL
OG0002535	LOC6545355|XP_001973295.1|DERE	SmydA-2|NP_649084.1|DMEL
OG0002536	LOC26526242|XP_015009370.1|DERE	Bub3|NP_477381.1|DMEL
OG0002537	LOC6548412|XP_001976523.2|DERE	Rsph4a|NP_611869.1|DMEL
OG0002539	LOC6548405|XP_001976671.1|DERE	TyrRS-m|NP_611967.1|DMEL
OG0002540	LOC6553038|XP_001980043.1|DERE	Surf4|NP_477222.1|DMEL
OG0002541	LOC6550206|XP_001977562.1|DERE	CG8611|NP_788922.1|DMEL
OG0002542	LOC6550462|XP_001977789.1|DERE	CG14220|NP_608325.1|DMEL
OG0002543	LOC6551037|XP_001978304.1|DERE	Bap60|NP_511143.2|DMEL
OG0002544	LOC6555258|XP_001982299.3|DERE	PSR|NP_001262832.1|DMEL
OG0002545	LOC6555636|XP_001982520.1|DERE	sta|NP_476750.1|DMEL
OG0002547	LOC6551329|XP_001978419.1|DERE	sqh|NP_511057.1|DMEL
OG0002548	LOC6551303|XP_001978402.1|DERE	CG1806|NP_572773.1|DMEL
OG0002549	LOC6550051|XP_001977517.1|DERE	RhoGAP15B|NP_573183.2|DMEL
OG0002550	LOC6550863|XP_026837480.1|DERE	inaE|NP_001138195.1|DMEL
OG0002551	LOC6554201|XP_001981037.1|DERE	Rift|NP_651901.3|DMEL
OG0002552	LOC6548806|XP_001974086.1|DERE	RPA2|NP_610077.1|DMEL
OG0002553	LOC6549695|XP_026837631.1|DERE	Cp110|NP_001285531.1|DMEL
OG0002554	LOC6551247|XP_001978435.1|DERE	CG15891|NP_001284939.1|DMEL
OG0002555	LOC6550838|XP_001977003.1|DERE	CG4078|NP_572254.1|DMEL
OG0002556	LOC6543472|XP_001969503.1|DERE	IPIP|NP_608984.2|DMEL
OG0002557	LOC6550834|XP_001978276.1|DERE	Tim9a|NP_572881.1|DMEL
OG0002558	LOC6554337|XP_001982101.1|DERE	Rpt5|NP_524464.1|DMEL
OG0002559	LOC6541859|XP_015014681.1|DERE	l_3_80Fg|NP_001015188.2|DMEL
OG0002560	LOC6553463|XP_026839578.1|DERE	Ktl|NP_650926.1|DMEL
OG0002561	LOC6553804|XP_001979561.3|DERE	CG11779|NP_650786.2|DMEL
OG0002562	LOC6551366|XP_026838855.1|DERE	CG1572|NP_572726.1|DMEL
OG0002563	LOC6550081|XP_026838371.1|DERE	mei-218|NP_001138215.1|DMEL
OG0002564	LOC6555350|XP_001981200.1|DERE	Osi23|NP_651794.2|DMEL
OG0002565	LOC6552416|XP_001980861.1|DERE	Vps15|NP_649868.1|DMEL
OG0002566	LOC6551859|XP_001979656.3|DERE	PKD|NP_001262705.1|DMEL
OG0002567	LOC6551194|XP_026838835.1|DERE	CG16721|NP_572275.1|DMEL
OG0002568	LOC6552676|XP_001980915.1|DERE	CG8236|NP_649830.2|DMEL
OG0002569	LOC6544549|XP_001973471.1|DERE	DNApol-alpha60|NP_652001.2|DMEL
OG0002570	LOC6551817|XP_001979624.1|DERE	CG31224|NP_732361.1|DMEL
OG0002571	LOC6551819|XP_001979626.2|DERE	CG14301|NP_650734.2|DMEL
OG0002572	LOC6547516|XP_001974853.1|DERE	Or56a|NP_523796.2|DMEL
OG0002573	LOC6551842|XP_001979639.1|DERE	CG10864|NP_650726.1|DMEL
OG0002574	LOC6551856|XP_001979653.1|DERE	hmw|NP_650714.1|DMEL
OG0002575	LOC6554052|XP_015010083.1|DERE	CG31211|NP_788641.1|DMEL
OG0002576	LOC6549988|XP_026837806.1|DERE	su_f_|NP_001015241.3|DMEL
OG0002577	LOC6543616|XP_026832846.1|DERE	CG7630|NP_652413.1|DMEL
OG0002578	LOC6540659|XP_001968676.1|DERE	CG15439|NP_608836.1|DMEL
OG0002579	LOC6542315|XP_001969784.1|DERE	Rh5|NP_477096.1|DMEL
OG0002580	LOC6546672|XP_001975865.1|DERE	CG8768|NP_610813.3|DMEL
OG0002581	LOC6555309|XP_026831460.1|DERE	sba|NP_001262888.1|DMEL
OG0002582	LOC6552314|XP_001980767.2|DERE	Pnn|NP_001097727.1|DMEL
OG0002583	LOC6552041|XP_026831919.1|DERE	Nuak1|NP_001369005.1|DMEL
OG0002584	LOC6543556|XP_015014079.1|DERE	CG9666|NP_001137973.1|DMEL
OG0002585	LOC6543555|XP_001973316.1|DERE	CG42374|NP_001137972.1|DMEL
OG0002586	LOC6554072|XP_001979582.2|DERE	dnk|NP_524399.1|DMEL
OG0002587	LOC6552791|XP_001981002.2|DERE	CG9636|NP_649774.1|DMEL
OG0002588	LOC6552274|XP_026831922.1|DERE	Naa80|NP_001014612.1|DMEL
OG0002589	LOC6555239|XP_001981646.2|DERE	CG6420|NP_651499.2|DMEL
OG0002590	LOC6549670|XP_001977456.1|DERE	SMC3|NP_523374.2|DMEL
OG0002591	LOC6555141|XP_001981152.1|DERE	wts|NP_733403.1|DMEL
