Orthogroup	DERE.longest_only	DSIM.longest_only
OG0000738	LOC6540617|XP_001968889.2|DERE	LOC27206503|XP_016024990.1|DSIM
OG0000739	LOC6552883|XP_001979983.1|DERE	LOC6728040|XP_002103392.2|DSIM
OG0000739	LOC6552885|XP_001979985.1|DERE	LOC6728038|XP_016034655.1|DSIM
OG0000740	LOC6552427|XP_026832108.1|DERE	LOC6728751|XP_016035423.1|DSIM
OG0000741	LOC6550485|XP_015010723.1|DERE	LOC6740167|XP_016039635.1|DSIM
OG0000741	LOC6552492|XP_001979841.1|DERE	LOC27208394|XP_016034362.1|DSIM
OG0000742	LOC6549752|XP_026838237.1|DERE	LOC27209423|XP_039152588.1|DSIM
OG0000742	LOC6549754|XP_001978616.2|DERE	LOC27209474|XP_039152589.1|DSIM
OG0000743	LOC6545583|XP_001971117.1|DERE	LOC6736315|XP_016029790.1|DSIM
OG0000743	LOC6547934|XP_001976359.3|DERE	LOC6735829|XP_016029204.1|DSIM
OG0000744	LOC113563682|XP_026836528.1|DERE	LOC6733923|XP_016026971.1|DSIM
OG0000745	LOC6547823|XP_001974971.1|DERE	LOC6735453|XP_002082393.1|DSIM
OG0000745	LOC6547346|XP_001976179.1|DERE	LOC6733898|XP_002080942.1|DSIM
OG0000746	LOC6541337|XP_001970531.1|DERE	LOC27207080|XP_016026429.1|DSIM
OG0000746	LOC6542049|XP_001970532.1|DERE	LOC6739315|XP_002076223.1|DSIM
OG0000747	LOC6544650|XP_001973785.1|DERE	LOC6739166|XP_016033023.1|DSIM
OG0000747	LOC6544648|XP_026833382.1|DERE	LOC6739165|XP_016033017.1|DSIM
OG0000748	LOC6542180|XP_001968437.2|DERE	LOC6730739|XP_002077907.2|DSIM
OG0000748	LOC6555634|XP_001982518.2|DERE	LOC27208188|XP_016037673.1|DSIM
OG0000749	LOC6542586|XP_001969120.2|DERE	LOC6733799|XP_039148337.1|DSIM
OG0000749	LOC6554161|XP_001982119.2|DERE	LOC6729258|XP_016035908.1|DSIM
OG0000750	LOC6546815|XP_001975925.1|DERE	LOC6734144|XP_002081173.1|DSIM
OG0000750	LOC6552542|XP_001980838.1|DERE	LOC6728801|XP_016035487.1|DSIM
OG0000751	LOC6548021|XP_001975178.3|DERE	LOC6739489|XP_016029051.2|DSIM
OG0000751	LOC6548020|XP_026836200.1|DERE	LOC27208767|XP_016029050.1|DSIM
OG0000752	LOC6551963|XP_001979689.2|DERE	LOC6727612|XP_016034200.1|DSIM
OG0000752	LOC6541970|XP_001968412.1|DERE	LOC6730709|XP_016023147.1|DSIM
OG0000753	LOC6553672|XP_001980414.2|DERE	LOC6728365|XP_002103713.1|DSIM
OG0000753	LOC6544982|XP_001971550.1|DERE	LOC6737391|XP_002084229.2|DSIM
OG0000754	LOC6550036|XP_015011100.1|DERE	LOC6726191|XP_016039717.1|DSIM
OG0000754	LOC6551302|XP_001978401.1|DERE	LOC6725745|XP_002106745.1|DSIM
OG0000755	LOC6552751|XP_001980289.2|DERE	LOC6728236|XP_039150937.1|DSIM
OG0000755	LOC6552750|XP_001980288.1|DERE	LOC6728235|XP_016034877.1|DSIM
OG0000756	LOC6555491|XP_001981874.1|DERE	LOC6740495|XP_002077330.2|DSIM
OG0000756	LOC6555490|XP_001981873.2|DERE	LOC6729539|XP_002104847.2|DSIM
OG0000757	LOC6546034|XP_026833678.1|DERE	LOC6736609|XP_016030198.1|DSIM
OG0000758	LOC6545395|XP_026832956.1|DERE	LOC6738324|XP_016032168.1|DSIM
OG0000758	LOC6545396|XP_026832954.1|DERE	LOC6738325|XP_016032170.1|DSIM
OG0000759	LOC6546534|XP_001971268.3|DERE	LOC6736481|XP_016030016.2|DSIM
OG0000759	LOC6546532|XP_001971266.2|DERE	LOC6736479|XP_039149263.1|DSIM
OG0000760	LOC6547533|XP_026836383.1|DERE	LOC6735763|XP_016029140.1|DSIM
OG0000761	LOC6542097|XP_026835005.1|DERE	LOC6731835|XP_016024517.1|DSIM
OG0000761	LOC6541537|XP_026835012.1|DERE	LOC6731838|XP_039148571.1|DSIM
OG0000762	LOC6540909|XP_001970290.1|DERE	LOC6731494|XP_002078643.1|DSIM
OG0000762	LOC6542932|XP_001968426.1|DERE	LOC6730726|XP_002077894.1|DSIM
OG0000763	LOC6548955|XP_001974078.2|DERE	LOC6733030|XP_002080109.2|DSIM
OG0000763	LOC6548954|XP_026836424.1|DERE	LOC6733031|XP_016025720.2|DSIM
OG0000764	LOC6555295|XP_001982316.1|DERE	LOC6729060|XP_016035713.1|DSIM
OG0000764	LOC6551355|XP_001977058.1|DERE	LOC6740388|XP_039154093.1|DSIM
OG0000765	LOC6545914|XP_001971138.1|DERE	LOC6736344|XP_002083221.1|DSIM
OG0000765	LOC6555574|XP_015008786.1|DERE	LOC6739906|XP_016037644.1|DSIM
OG0000766	LOC6541722|XP_001969271.1|DERE	LOC6731598|XP_002078739.1|DSIM
OG0000766	LOC6555721|XP_001982424.1|DERE	LOC6724806|XP_039153057.1|DSIM
OG0000767	LOC6552810|XP_001978941.3|DERE	LOC6726823|XP_002102230.2|DSIM
OG0000767	LOC6545342|XP_015014082.1|DERE	LOC6738708|XP_002085509.1|DSIM, LOC120284814|XP_039150081.1|DSIM
OG0000768	LOC6545229|XP_001973463.1|DERE	LOC6738827|XP_039149768.1|DSIM
OG0000769	LOC6554704|XP_001981782.1|DERE	LOC6729630|XP_002104938.1|DSIM
OG0000769	LOC6549912|XP_001978664.2|DERE	LOC6726572|XP_016040241.1|DSIM
OG0000770	LOC6543393|XP_026834453.1|DERE	LOC6733812|XP_002080856.1|DSIM
OG0000771	LOC6546382|XP_026833278.1|DERE	LOC6736667|XP_002083523.2|DSIM
OG0000771	LOC6546381|XP_001971784.3|DERE	LOC6736666|XP_002083522.2|DSIM
OG0000772	LOC6548620|XP_026835914.1|DERE	LOC6736161|XP_039147474.1|DSIM
OG0000772	LOC6548847|XP_001975461.1|DERE	LOC6734663|XP_016027853.1|DSIM
OG0000773	LOC6543332|XP_026834331.1|DERE	LOC6739317|XP_016026437.2|DSIM
OG0000773	LOC113564147|XP_026835431.1|DERE	LOC27208822|XP_016033534.1|DSIM
OG0000774	LOC26526082|XP_015012735.1|DERE	LOC6739517|XP_039147593.1|DSIM
OG0000774	LOC6547966|XP_026837111.1|DERE	LOC27206830|XP_016029407.1|DSIM
OG0000774	LOC26526716|XP_015012842.2|DERE	LOC27207622|XP_016029409.1|DSIM
OG0000775	LOC26526703|XP_026835985.1|DERE	LOC27207670|XP_002081302.1|DSIM
OG0000775	LOC6541672|XP_001969077.1|DERE	LOC6733835|XP_002080879.1|DSIM
OG0000776	LOC113564843|XP_026839531.1|DERE, LOC6554783|XP_001981980.1|DERE	LOC6729414|XP_002104729.1|DSIM
OG0000776	LOC6545710|XP_001973410.2|DERE	LOC6726031|XP_002107013.1|DSIM
OG0000776	LOC26526398|XP_015014269.1|DERE	LOC27207234|XP_016032579.1|DSIM
OG0000776	LOC6545711|XP_026832960.1|DERE	LOC6726030|XP_016032580.1|DSIM
OG0000777	LOC6552321|XP_001979762.1|DERE	LOC6727707|XP_002103069.1|DSIM
OG0000777	LOC6552320|XP_001979761.2|DERE	LOC6727706|XP_002103068.1|DSIM
OG0000777	LOC6552319|XP_001979760.1|DERE	LOC6727703|XP_002103065.2|DSIM
OG0000778	LOC6544363|XP_001972001.1|DERE	LOC27206247|XP_016030540.1|DSIM
OG0000779	LOC6551020|XP_001978271.1|DERE	LOC6725866|XP_002106862.1|DSIM
OG0000780	LOC6542335|XP_001969145.1|DERE	LOC6733772|XP_002080816.1|DSIM
OG0000781	LOC6550244|XP_015011169.1|DERE	LOC6725434|XP_016038515.1|DSIM
OG0000781	LOC6544200|XP_001973742.1|DERE	LOC6739119|XP_002085912.2|DSIM
OG0000782	LOC6544702|XP_001972456.1|DERE	LOC6739639|XP_002076534.1|DSIM
OG0000782	LOC6550832|XP_026838127.1|DERE	LOC6725861|XP_002106857.1|DSIM
OG0000783	LOC6544374|XP_001972464.1|DERE	LOC6737741|XP_002084570.1|DSIM
OG0000783	LOC6551288|XP_001978432.1|DERE	LOC27208963|XP_016038285.1|DSIM
OG0000784	LOC6543663|XP_001972962.1|DERE	LOC6738438|XP_002085246.1|DSIM
OG0000784	LOC6550191|XP_001977580.1|DERE	LOC6726278|XP_002107239.1|DSIM
OG0000785	LOC6555037|XP_001981408.1|DERE	LOC6729992|XP_002105286.1|DSIM
OG0000785	LOC6554602|XP_001981554.1|DERE	LOC27207137|XP_016036574.1|DSIM
OG0000786	LOC6555881|XP_001982758.2|DERE	LOC6726662|XP_002102073.1|DSIM
OG0000786	LOC6553483|XP_001979360.1|DERE	LOC6727259|XP_016033785.1|DSIM
OG0000787	LOC6545766|XP_001972178.1|DERE	LOC6737435|XP_002084272.1|DSIM
OG0000787	LOC6551219|XP_001978392.1|DERE	LOC6725756|XP_016039070.1|DSIM
OG0000788	LOC26526642|XP_015012828.1|DERE	LOC27208661|XP_016025339.1|DSIM
OG0000788	LOC6544579|XP_026833689.1|DERE	LOC6737128|XP_016030759.1|DSIM
OG0000789	LOC6540749|XP_001968836.3|DERE	LOC6731106|XP_002078263.1|DSIM
OG0000789	LOC6540791|XP_026835000.1|DERE	LOC6731105|XP_002078262.2|DSIM
OG0000790	LOC6542593|XP_001968124.2|DERE	LOC6730409|XP_002077590.1|DSIM
OG0000790	LOC6542772|XP_001968125.1|DERE, LOC6542555|XP_001968126.1|DERE	LOC6730410|XP_002077591.1|DSIM
OG0000791	LOC6554132|XP_001981684.1|DERE	LOC6729733|XP_016036394.1|DSIM
OG0000791	LOC6554661|XP_015009069.1|DERE	LOC6730063|XP_016036835.1|DSIM
OG0000792	LOC6543313|XP_001968286.3|DERE	LOC6730572|XP_002077751.3|DSIM
OG0000793	LOC6553829|XP_001979494.1|DERE	LOC6727408|XP_002102793.1|DSIM
OG0000793	LOC26526698|XP_015011473.2|DERE	LOC27206354|XP_016038689.1|DSIM
OG0000794	LOC6541865|XP_001968264.1|DERE	LOC6730550|XP_002077729.1|DSIM
OG0000795	LOC6551398|XP_001977210.1|DERE	LOC6725619|XP_002106626.1|DSIM
OG0000795	LOC6552119|XP_001979726.1|DERE	LOC6727652|XP_002103029.2|DSIM
OG0000796	LOC6552280|XP_001980760.2|DERE	LOC6728732|XP_016035403.1|DSIM
OG0000796	LOC6551525|XP_026838763.1|DERE	LOC27209353|XP_016038871.1|DSIM
OG0000797	LOC6551991|XP_026832087.1|DERE	LOC6728766|XP_002104101.1|DSIM
OG0000797	LOC6551992|XP_001980800.1|DERE	LOC6728767|XP_016035446.1|DSIM
OG0000798	LOC6549184|XP_001975744.2|DERE	LOC6734339|XP_039147291.1|DSIM
OG0000798	LOC6549186|XP_001975746.1|DERE	LOC6734336|XP_016027413.1|DSIM
OG0000799	LOC6553869|XP_001980468.1|DERE	LOC6728428|XP_016035030.1|DSIM
OG0000799	LOC6551377|XP_001978445.1|DERE	LOC27208541|XP_039153756.1|DSIM
OG0000800	LOC6545433|XP_001972122.1|DERE	LOC6737021|XP_016030645.1|DSIM
OG0000801	LOC6547688|XP_001976368.1|DERE	LOC6735838|XP_002082748.1|DSIM
OG0000801	LOC6548201|XP_001975084.1|DERE	LOC6735596|XP_002082516.2|DSIM
OG0000802	LOC6551340|XP_001978416.1|DERE	LOC6725260|XP_002106282.2|DSIM
OG0000802	LOC6551339|XP_026837777.1|DERE	LOC6725259|XP_002106281.1|DSIM
OG0000803	LOC6542449|XP_001969928.1|DERE	LOC6731875|XP_002079010.1|DSIM
OG0000803	LOC6543567|XP_001971827.1|DERE	LOC6736710|XP_016030323.1|DSIM
OG0000804	LOC6546854|XP_001975956.2|DERE	LOC6734107|XP_002081140.1|DSIM
OG0000804	LOC26526706|XP_015010514.1|DERE	LOC27208324|XP_016033486.1|DSIM
OG0000805	LOC6549459|XP_001975783.1|DERE	LOC6734293|XP_002081322.1|DSIM
OG0000805	LOC6549460|XP_001975784.1|DERE	LOC6734292|XP_016027355.1|DSIM
OG0000806	LOC6542942|XP_001968295.1|DERE	LOC6730580|XP_016023020.1|DSIM
OG0000807	LOC113563880|XP_026832492.1|DERE	LOC6737442|XP_039150305.1|DSIM
OG0000807	LOC6543030|XP_001968303.1|DERE	LOC6730590|XP_002077769.1|DSIM
OG0000808	LOC6555028|XP_001981170.1|DERE	LOC6730254|XP_016037026.1|DSIM
OG0000808	LOC6555029|XP_026838305.1|DERE	LOC6730253|XP_016037025.1|DSIM
OG0000810	LOC6542337|XP_001970667.1|DERE	LOC6733331|XP_016026244.1|DSIM
OG0000810	LOC6542348|XP_001970666.3|DERE	LOC6733332|XP_002080389.2|DSIM
OG0000811	LOC6548681|XP_026836623.1|DERE	LOC6734760|XP_016027971.1|DSIM
OG0000812	LOC6550672|XP_026838169.1|DERE	LOC6726077|XP_016039463.1|DSIM
OG0000812	LOC26525962|XP_015014202.1|DERE	LOC27207423|XP_016031955.1|DSIM
OG0000813	LOC6546629|XP_001975845.1|DERE	LOC6734232|XP_016027279.1|DSIM
OG0000813	LOC6542917|XP_015015210.1|DERE	LOC27206532|XP_016022936.1|DSIM
OG0000814	LOC6547578|XP_026836171.1|DERE	LOC27208847|XP_016025170.1|DSIM
OG0000815	LOC6540651|XP_001968796.1|DERE, LOC113564074|XP_026834520.1|DERE	LOC6731071|XP_002078230.1|DSIM
OG0000816	LOC6551670|XP_001977173.1|DERE	LOC27206392|XP_016038862.1|DSIM
OG0000816	LOC6553330|XP_001979192.1|DERE	LOC6727096|XP_002102489.1|DSIM
OG0000817	LOC6554259|XP_001981680.2|DERE	LOC6729736|XP_016036397.1|DSIM
OG0000817	LOC26526671|XP_015009399.1|DERE	LOC6729737|XP_016036398.1|DSIM
OG0000818	LOC6555676|XP_001982409.1|DERE	LOC6724790|XP_002105832.2|DSIM
OG0000818	LOC26526429|XP_015015505.1|DERE	LOC27208325|XP_016024751.1|DSIM
OG0000819	LOC6549774|XP_001977594.3|DERE	LOC27206675|XP_016039839.1|DSIM
OG0000820	LOC6550352|XP_001977781.1|DERE	LOC6726453|XP_002107410.1|DSIM
OG0000820	LOC6547167|XP_026835915.1|DERE	LOC6733909|XP_016026949.1|DSIM
OG0000821	LOC6553664|XP_001980344.1|DERE	LOC6728297|XP_002103646.1|DSIM
OG0000821	LOC6547316|XP_026836831.1|DERE	LOC6735811|XP_002082722.1|DSIM
OG0000822	LOC6543657|XP_001972957.1|DERE	LOC6738444|XP_002085251.2|DSIM
OG0000822	LOC6540768|XP_001970303.2|DERE	LOC6731509|XP_002078657.2|DSIM
OG0000823	LOC6553644|XP_026838526.1|DERE	LOC6728328|XP_016034963.1|DSIM
OG0000823	LOC6553643|XP_001980374.2|DERE	LOC6728327|XP_016034962.1|DSIM
OG0000823	LOC6553679|XP_026831793.1|DERE	LOC6728329|XP_002103678.1|DSIM, LOC6728330|XP_002103679.1|DSIM
OG0000824	LOC6543239|XP_001969745.1|DERE	LOC6732085|XP_002079217.1|DSIM
OG0000825	LOC6543660|XP_001972959.1|DERE	LOC6738441|XP_039149241.1|DSIM
OG0000825	LOC6543316|XP_001968980.2|DERE	LOC6732442|XP_016025086.1|DSIM
OG0000826	LOC6548149|XP_001975223.1|DERE	LOC6734902|XP_002081899.1|DSIM
OG0000827	LOC6545116|XP_001972085.1|DERE	LOC6736985|XP_002083832.1|DSIM, LOC6736984|XP_002083831.1|DSIM, LOC6736986|XP_016030615.1|DSIM
OG0000828	LOC26527090|XP_015010558.1|DERE	LOC6727709|XP_016034280.1|DSIM
OG0000828	LOC6552323|XP_001979764.2|DERE	LOC27208101|XP_016034283.1|DSIM, LOC27207959|XP_016034282.1|DSIM
OG0000830	LOC6550378|XP_015010745.1|DERE	LOC6740352|XP_016040121.1|DSIM
OG0000831	LOC6544787|XP_001972494.2|DERE	LOC6737773|XP_002084601.2|DSIM
OG0000832	LOC6548777|XP_001975432.1|DERE	LOC6734693|XP_016027891.1|DSIM
OG0000833	LOC6544991|XP_001973283.3|DERE	LOC6738625|XP_002085427.1|DSIM
OG0000834	LOC6554475|XP_001981288.1|DERE	LOC6730130|XP_002105421.1|DSIM
OG0000835	LOC6544711|XP_026832514.1|DERE	LOC6737094|XP_039148969.1|DSIM
OG0000836	LOC113563704|XP_026839459.1|DERE	LOC6733108|XP_016025823.1|DSIM
OG0000836	LOC6541759|XP_001969480.1|DERE	LOC6731817|XP_002078952.1|DSIM
OG0000837	LOC26526883|XP_015012872.1|DERE	LOC27208745|XP_016029339.1|DSIM
OG0000837	LOC6551100|XP_001976905.1|DERE	LOC6725118|XP_016038092.1|DSIM
OG0000838	LOC26526470|XP_015012808.1|DERE	LOC27207718|XP_016025445.1|DSIM
OG0000838	LOC26526726|XP_015012844.1|DERE	LOC27209469|XP_039150405.1|DSIM
OG0000839	LOC6552548|XP_001978958.1|DERE	LOC6726841|XP_016033353.1|DSIM
OG0000839	LOC26526152|XP_015010450.1|DERE	LOC6727369|XP_002102754.1|DSIM
OG0000840	LOC6542185|XP_001970769.1|DERE	LOC6733220|XP_002080283.1|DSIM
OG0000840	LOC6551649|XP_026838263.1|DERE	LOC6725379|XP_016038437.1|DSIM
OG0000841	LOC6552012|XP_015009514.1|DERE	LOC6740373|XP_016022669.1|DSIM
OG0000842	LOC6543191|XP_026835432.1|DERE	LOC6739314|XP_016026415.1|DSIM
OG0000842	LOC6553753|XP_001979413.1|DERE	LOC6727322|XP_002102708.1|DSIM
OG0000843	LOC6548128|XP_001976505.1|DERE	LOC6735977|XP_002082886.1|DSIM
OG0000844	LOC6548117|XP_026836225.1|DERE	LOC6739509|XP_016029392.1|DSIM
OG0000844	LOC6553058|XP_015009431.2|DERE	LOC6727042|XP_016033530.1|DSIM
OG0000845	LOC6551089|XP_001977103.1|DERE	LOC27206743|XP_016038948.1|DSIM
OG0000845	LOC6551091|XP_001977105.1|DERE	LOC27207417|XP_016038947.1|DSIM
OG0000846	LOC6554596|XP_001981331.1|DERE	LOC6730078|XP_002105371.1|DSIM
OG0000847	LOC6546642|XP_001975851.1|DERE	LOC6734226|XP_016027269.1|DSIM
OG0000847	LOC6548371|XP_001976646.1|DERE	LOC6736107|XP_002083007.2|DSIM
OG0000848	LOC6543071|XP_001968380.1|DERE	LOC6730678|XP_002077848.1|DSIM
OG0000848	LOC6548601|XP_026838702.1|DERE	LOC6733119|XP_039151118.1|DSIM
OG0000849	LOC6542520|XP_026835198.1|DERE	LOC6731997|XP_002079131.1|DSIM
OG0000849	LOC6542831|XP_001968244.2|DERE	LOC6730528|XP_016022982.1|DSIM
OG0000850	LOC6547420|XP_001976283.1|DERE	LOC6735755|XP_002082668.1|DSIM
OG0000850	LOC6547419|XP_001976282.2|DERE	LOC6735753|XP_016029118.1|DSIM
OG0000851	LOC6548490|XP_026836356.1|DERE	LOC6734822|XP_016028055.1|DSIM
OG0000852	LOC113564331|XP_026836790.1|DERE	LOC6735160|XP_016028442.1|DSIM
OG0000852	LOC6547221|XP_026836788.1|DERE	LOC6735159|XP_016028441.1|DSIM
OG0000852	LOC113564330|XP_026836789.1|DERE	LOC27207454|XP_016028440.2|DSIM
OG0000854	LOC6550844|XP_001977009.1|DERE	LOC6725205|XP_016038231.1|DSIM
OG0000854	LOC6551205|XP_026838590.1|DERE	LOC6725208|XP_002106231.3|DSIM
OG0000855	LOC6555774|XP_001982532.1|DERE	LOC6739917|XP_002076807.1|DSIM
OG0000855	LOC6552920|XP_026831695.1|DERE	LOC6728956|XP_002104284.3|DSIM
OG0000856	LOC6550623|XP_026837735.1|DERE	LOC27208055|XP_016039310.1|DSIM
OG0000856	LOC6543882|XP_001973641.1|DERE	LOC6739014|XP_016032853.1|DSIM
OG0000857	LOC6549874|XP_026837709.1|DERE	LOC6726562|XP_002107516.2|DSIM
OG0000858	LOC6553564|XP_001980334.1|DERE	LOC6728285|XP_002103634.1|DSIM
OG0000858	LOC6552582|XP_001980333.1|DERE	LOC6728284|XP_002103633.1|DSIM
OG0000860	LOC6546053|XP_001973506.3|DERE	LOC6738877|XP_002085672.2|DSIM
OG0000860	LOC6543646|XP_026832763.1|DERE	LOC6736569|XP_016030160.1|DSIM
OG0000861	LOC6547865|XP_026836611.1|DERE	LOC6735913|XP_002082823.3|DSIM
OG0000862	LOC6547740|XP_001974994.1|DERE	LOC6735479|XP_002082418.1|DSIM
OG0000862	LOC6540806|XP_001968845.1|DERE	LOC6731117|XP_002078274.1|DSIM
OG0000863	LOC6555197|XP_001982293.1|DERE	LOC6729083|XP_002104404.1|DSIM
OG0000864	LOC6542131|XP_001969620.1|DERE	LOC6732212|XP_002079341.1|DSIM
OG0000864	LOC6551242|XP_001978334.3|DERE	LOC27206792|XP_016039129.1|DSIM
OG0000865	LOC6549970|XP_015011424.1|DERE	LOC6726638|XP_016040376.1|DSIM
OG0000865	LOC6551796|XP_001980809.1|DERE	LOC6728775|XP_016035453.1|DSIM
OG0000866	LOC6542113|XP_001968262.1|DERE	LOC6730547|XP_016022999.1|DSIM
OG0000866	LOC6543145|XP_001968263.2|DERE	LOC6730548|XP_039150675.1|DSIM
OG0000867	LOC6543164|XP_001968910.1|DERE	LOC6732361|XP_016025009.1|DSIM
OG0000867	LOC6541270|XP_001969441.1|DERE	LOC6731776|XP_016024471.1|DSIM
OG0000868	LOC6551669|XP_026838814.1|DERE	LOC6725650|XP_016038863.1|DSIM
OG0000869	LOC6553199|XP_001979160.1|DERE	LOC6727058|XP_002102455.1|DSIM
OG0000870	LOC6547992|XP_001976494.2|DERE	LOC6735965|XP_016029314.1|DSIM
OG0000871	LOC6546906|XP_001975985.1|DERE	LOC6734093|XP_016027088.1|DSIM
OG0000872	LOC6550121|XP_001977702.1|DERE	LOC27206337|XP_016022765.1|DSIM
OG0000872	LOC6548121|XP_001976535.1|DERE	LOC6735999|XP_002082908.1|DSIM
OG0000873	LOC6543980|XP_001973721.1|DERE	LOC6739100|XP_016032941.2|DSIM
OG0000874	LOC6551060|XP_001976920.3|DERE	LOC6725130|XP_002106156.2|DSIM
OG0000874	LOC6548312|XP_015012293.1|DERE	LOC6734802|XP_016028012.1|DSIM
OG0000875	LOC6545785|XP_001973421.1|DERE	LOC6738776|XP_002085576.1|DSIM
OG0000877	LOC6545524|XP_001973365.1|DERE	LOC6738716|XP_016032529.1|DSIM
OG0000877	LOC6555779|XP_001982380.1|DERE	LOC6724764|XP_016037515.1|DSIM
OG0000878	LOC6547441|XP_001976377.1|DERE	LOC6735847|XP_016029222.1|DSIM
OG0000878	LOC6541754|XP_001969390.2|DERE	LOC6731725|XP_002078860.1|DSIM
OG0000879	LOC6547450|XP_001974863.1|DERE	LOC6735325|XP_002082276.2|DSIM
OG0000880	LOC6553717|XP_001979428.1|DERE	LOC6727338|XP_002102723.1|DSIM
OG0000880	LOC6546504|XP_001972270.1|DERE	LOC6737536|XP_002084371.1|DSIM
OG0000881	LOC6546163|XP_001973557.1|DERE	LOC6739666|XP_002076559.1|DSIM
OG0000881	LOC6546144|XP_001973560.1|DERE	LOC6738930|XP_016032760.1|DSIM
OG0000881	LOC6546143|XP_001973559.1|DERE	LOC6738929|XP_002085724.1|DSIM
OG0000882	LOC6550017|XP_001977483.2|DERE	LOC6726164|XP_016039699.1|DSIM
OG0000883	LOC6550577|XP_001978178.1|DERE	LOC6725941|XP_002106924.1|DSIM
OG0000884	LOC6543436|XP_001968700.2|DERE	LOC6730988|XP_016023454.1|DSIM
OG0000884	LOC6549675|XP_015011093.1|DERE	LOC6740029|XP_039152469.1|DSIM
OG0000885	LOC6554074|XP_015009693.1|DERE	LOC6727510|XP_016034090.1|DSIM
OG0000886	LOC6551831|XP_026834211.1|DERE	LOC6727553|XP_016034129.1|DSIM
OG0000887	LOC6551668|XP_026838738.1|DERE	LOC6725644|XP_016038865.1|DSIM
OG0000888	LOC6545469|XP_026832562.1|DERE	LOC6734411|XP_016029676.1|DSIM
OG0000889	LOC6544238|XP_026832670.1|DERE	LOC6739135|XP_039149460.1|DSIM
OG0000890	LOC6547341|XP_001976294.1|DERE	LOC27206331|XP_039147269.1|DSIM, LOC120285365|XP_039153789.1|DSIM
OG0000891	LOC6540808|XP_001969598.1|DERE	LOC6732232|XP_016024910.1|DSIM
OG0000891	LOC6541140|XP_026834823.1|DERE	LOC6732042|XP_002079174.1|DSIM
OG0000892	LOC6544176|XP_001972373.1|DERE	LOC6737650|XP_002084482.1|DSIM
OG0000892	LOC6545987|XP_001973501.2|DERE	LOC6738871|XP_039149421.1|DSIM
OG0000893	LOC6553292|XP_026836139.1|DERE	LOC6727085|XP_002102482.2|DSIM
OG0000894	LOC6553053|XP_001979140.1|DERE	LOC6727036|XP_016033527.1|DSIM
OG0000895	LOC6548656|XP_001975378.1|DERE	LOC6734751|XP_016027956.1|DSIM
OG0000896	LOC6548678|XP_001975361.1|DERE	LOC6734763|XP_039148134.1|DSIM
OG0000896	LOC6551254|XP_001978442.1|DERE	LOC27206586|XP_016038294.1|DSIM
OG0000897	LOC6554411|XP_001981707.1|DERE	LOC6729708|XP_002105014.1|DSIM
OG0000897	LOC6554415|XP_001981711.1|DERE	LOC6729705|XP_002105011.1|DSIM
OG0000898	LOC6548427|XP_001975338.1|DERE	LOC6734790|XP_002081793.1|DSIM
OG0000898	LOC6547373|XP_001976318.1|DERE	LOC6735785|XP_002082698.1|DSIM
OG0000899	LOC6552796|XP_001981007.1|DERE	LOC6728972|XP_002104300.1|DSIM
OG0000899	LOC6552795|XP_015010321.1|DERE	LOC6728971|XP_002104299.1|DSIM
OG0000900	LOC6547417|XP_001976280.1|DERE	LOC6735751|XP_016029115.1|DSIM
OG0000900	LOC6547416|XP_001976279.2|DERE	LOC6735750|XP_002082663.1|DSIM
OG0000901	LOC6548375|XP_001975134.1|DERE	LOC6735648|XP_002082566.1|DSIM
OG0000901	LOC6548376|XP_001975135.1|DERE	LOC6735649|XP_016029005.1|DSIM
OG0000902	LOC6551503|XP_001978574.1|DERE	LOC27208125|XP_016038449.1|DSIM
OG0000902	LOC6551504|XP_001978575.1|DERE	LOC27207908|XP_016038450.1|DSIM
OG0000903	LOC6544765|XP_001971495.1|DERE	LOC6737088|XP_016030717.1|DSIM
OG0000903	LOC6544767|XP_001971497.2|DERE	LOC27206245|XP_016030716.1|DSIM
OG0000904	LOC6543748|XP_001971707.3|DERE	LOC27207682|XP_016030183.1|DSIM
OG0000904	LOC6545409|XP_001971708.1|DERE	LOC6736585|XP_002083447.1|DSIM
OG0000906	LOC6547143|XP_026835964.1|DERE	LOC6733952|XP_002080996.1|DSIM
OG0000906	LOC6547142|XP_001976117.1|DERE	LOC6733953|XP_002080997.2|DSIM
OG0000907	LOC6548129|XP_001976506.1|DERE	LOC6735978|XP_002082887.2|DSIM
OG0000909	LOC6555786|XP_001982456.1|DERE	LOC6739900|XP_002076788.1|DSIM
OG0000909	LOC6555312|XP_001982085.1|DERE	LOC6729298|XP_002104615.1|DSIM
OG0000910	LOC6551774|XP_001980643.1|DERE	LOC6728610|XP_002103951.1|DSIM
OG0000910	LOC6550835|XP_015011340.1|DERE	LOC27208762|XP_039153820.1|DSIM
OG0000911	LOC6546555|XP_001974569.1|DERE	LOC6734994|XP_002081976.1|DSIM
OG0000912	LOC6543791|XP_001973139.1|DERE, LOC6543792|XP_001973140.1|DERE	LOC6738206|XP_016032034.1|DSIM, LOC6738205|XP_016032033.1|DSIM
OG0000913	LOC6545172|XP_015013163.2|DERE	LOC6737846|XP_039149235.1|DSIM
OG0000914	LOC6546811|XP_001975921.1|DERE	LOC6734149|XP_002081178.1|DSIM
OG0000915	LOC6548651|XP_001975391.1|DERE	LOC6734736|XP_002081739.1|DSIM
OG0000915	LOC6551273|XP_001976892.1|DERE	LOC6725108|XP_002106134.1|DSIM
