Orthogroup	DERE.longest_only	DEUG.longest_only
OG0001361	LOC6543973|XP_001972207.2|DERE	LOC108114116|XP_017080377.1|DEUG
OG0001362	LOC6543978|XP_001972212.1|DERE	LOC108114127|XP_017080388.1|DEUG
OG0001363	LOC6554076|XP_001979514.1|DERE	LOC108117198|XP_017084992.1|DEUG
OG0001364	LOC6547257|XP_026836172.1|DERE	LOC108106378|XP_017068856.1|DEUG
OG0001365	LOC6544771|XP_001971677.1|DERE	LOC108109862|XP_017074134.1|DEUG
OG0001366	LOC6543807|XP_026833950.1|DERE	LOC108109855|XP_017074121.1|DEUG
OG0001367	LOC6546677|XP_026837008.1|DERE	LOC108112874|XP_017078697.1|DEUG
OG0001368	LOC6541043|XP_026834794.1|DERE	LOC108104574|XP_017066216.1|DEUG
OG0001369	LOC6551035|XP_001978254.1|DERE	LOC108118380|XP_017086544.1|DEUG
OG0001370	LOC6547807|XP_026836625.1|DERE	LOC108109112|XP_017072992.1|DEUG
OG0001371	LOC113564599|XP_026838610.1|DERE	LOC108112066|XP_017077301.1|DEUG
OG0001371	LOC26526097|XP_026838621.1|DERE	LOC108103519|XP_017064521.1|DEUG
OG0001371	LOC26526453|XP_026838611.1|DERE	LOC108118393|XP_017086559.1|DEUG
OG0001372	LOC6547078|XP_026836645.1|DERE	LOC108112515|XP_017077897.1|DEUG
OG0001373	LOC6543284|XP_026834406.1|DERE	LOC108103378|XP_017064313.1|DEUG
OG0001374	LOC6549420|XP_001975653.1|DERE	LOC108106450|XP_017068986.1|DEUG
OG0001375	LOC6551754|XP_026831965.1|DERE	LOC108115026|XP_017081760.1|DEUG
OG0001376	LOC6546866|XP_001976062.1|DERE	LOC108106799|XP_017069532.1|DEUG
OG0001377	LOC6541109|XP_001970215.2|DERE	LOC108118327|XP_017086435.1|DEUG
OG0001378	LOC6542871|XP_026834559.1|DERE	LOC108106862|XP_017069595.1|DEUG
OG0001379	LOC6541976|XP_015015288.1|DERE	LOC108111141|XP_017075997.1|DEUG
OG0001380	LOC6542628|XP_001970807.1|DERE	LOC108103523|XP_017064523.1|DEUG
OG0001381	LOC6548647|XP_026835712.1|DERE	LOC108112838|XP_017078634.1|DEUG
OG0001382	LOC6541384|XP_015015166.1|DERE	LOC108110542|XP_017075113.1|DEUG
OG0001383	LOC6540772|XP_001970388.1|DERE	LOC108104522|XP_017066141.1|DEUG
OG0001384	LOC6549501|XP_001974292.1|DERE	LOC108106845|XP_017069575.1|DEUG
OG0001385	LOC6540831|XP_001969330.2|DERE	LOC108110701|XP_017075332.1|DEUG
OG0001387	LOC6542134|XP_026835090.1|DERE	LOC108107040|XP_017069889.1|DEUG
OG0001388	LOC6543257|XP_001969423.1|DERE	LOC108110855|XP_017075591.1|DEUG
OG0001389	LOC6554303|XP_001982127.2|DERE	LOC108116689|XP_017084192.1|DEUG
OG0001390	LOC6542226|XP_001968679.2|DERE	LOC108102698|XP_017063333.1|DEUG
OG0001391	LOC6549495|XP_001974286.1|DERE	LOC108106839|XP_017069566.1|DEUG
OG0001392	LOC6550767|XP_026838112.1|DERE	LOC108104306|XP_017065773.1|DEUG
OG0001393	LOC6549410|XP_001974316.1|DERE	LOC108107047|XP_017069897.1|DEUG
OG0001394	LOC6541303|XP_001969465.1|DERE	LOC108110805|XP_017075524.1|DEUG
OG0001395	LOC6553175|XP_001980011.1|DERE	LOC108103729|XP_017064817.1|DEUG
OG0001396	LOC6549705|XP_001977447.1|DERE	LOC108103929|XP_017065169.1|DEUG
OG0001397	LOC6554065|XP_026834878.1|DERE	LOC108116501|XP_017083923.1|DEUG
OG0001398	LOC6551727|XP_026838833.1|DERE	LOC108110124|XP_017074519.1|DEUG
OG0001399	LOC26526050|XP_015015440.1|DERE	LOC108118277|XP_017086363.1|DEUG
OG0001400	LOC6553635|XP_001980318.1|DERE	LOC108116812|XP_017084349.1|DEUG
OG0001401	LOC6545791|XP_001973441.1|DERE	LOC108113973|XP_017080179.1|DEUG
OG0001402	LOC6544887|XP_001973151.1|DERE	LOC108117342|XP_017085205.1|DEUG
OG0001403	LOC6545527|XP_026832664.1|DERE	LOC108108676|XP_017072270.1|DEUG
OG0001404	LOC6549550|XP_015012456.1|DERE	LOC108114906|XP_017081569.1|DEUG
OG0001405	LOC6548175|XP_001975158.1|DERE	LOC108111905|XP_017077032.1|DEUG
OG0001406	LOC6551605|XP_001977130.1|DERE	LOC108116955|XP_017084602.1|DEUG
OG0001407	LOC6543615|XP_026832845.1|DERE	LOC108108521|XP_017072082.1|DEUG
OG0001408	LOC6548865|XP_001975451.1|DERE	LOC108112500|XP_017077868.1|DEUG
OG0001411	LOC6552522|XP_001979914.1|DERE	LOC108111690|XP_017076728.1|DEUG
OG0001412	LOC6547502|XP_001976235.1|DERE, LOC6541658|XP_001969709.1|DERE	LOC108118459|XP_017086667.1|DEUG
OG0001413	LOC6546963|XP_001974605.3|DERE	LOC108112310|XP_017077625.1|DEUG
OG0001413	LOC6546962|XP_001974604.1|DERE	LOC108112366|XP_017077685.1|DEUG
OG0001414	LOC6541117|XP_026834278.1|DERE	LOC108104765|XP_017066488.1|DEUG
OG0001415	LOC6549032|XP_001975541.2|DERE	LOC108106217|XP_017068631.1|DEUG
OG0001415	LOC6549031|XP_001975540.1|DERE	LOC108106689|XP_017069411.1|DEUG
OG0001416	LOC6542305|XP_001970047.1|DERE	LOC108106893|XP_017069632.1|DEUG
OG0001417	LOC6551564|XP_001978603.1|DERE	LOC108103435|XP_017064393.1|DEUG
OG0001418	LOC6544782|XP_001971602.1|DERE	LOC108108358|XP_017071888.1|DEUG
OG0001418	LOC6544781|XP_001971601.1|DERE	LOC108108357|XP_017071887.1|DEUG
OG0001419	LOC6540825|XP_001970301.3|DERE	LOC108106089|XP_017068438.1|DEUG
OG0001420	LOC6555139|XP_001982254.1|DERE	LOC108115710|XP_017082770.1|DEUG
OG0001421	LOC6554053|XP_001980494.1|DERE	LOC108116250|XP_017083529.1|DEUG
OG0001422	LOC6545541|XP_001971106.1|DERE	LOC108102782|XP_017063432.1|DEUG
OG0001422	LOC6545542|XP_026833561.1|DERE	LOC108102874|XP_017063571.1|DEUG
OG0001423	LOC26525991|XP_015010436.1|DERE	LOC108105548|XP_017067673.1|DEUG
OG0001423	LOC6553128|XP_001980073.1|DERE	LOC108105546|XP_017067671.1|DEUG
OG0001424	LOC6553480|XP_001980274.1|DERE, LOC6553481|XP_001980275.1|DERE	LOC108116848|XP_017084392.1|DEUG, LOC108116852|XP_017084396.1|DEUG
OG0001425	LOC6546574|XP_001974673.1|DERE	LOC108113231|XP_017079258.1|DEUG, LOC108113230|XP_017079256.1|DEUG
OG0001426	LOC6541558|XP_001968357.1|DERE	LOC108110790|XP_017075500.1|DEUG
OG0001426	LOC6550656|XP_001978064.1|DERE	LOC108110033|XP_017074372.1|DEUG
OG0001427	LOC6543249|XP_026834056.1|DERE	LOC108113482|XP_017079559.1|DEUG
OG0001427	LOC6542739|XP_001968908.1|DERE	LOC108105751|XP_017067959.1|DEUG
OG0001428	LOC26526984|XP_015014375.1|DERE	LOC108105954|XP_017068244.1|DEUG
OG0001428	LOC26526562|XP_026835669.1|DERE	LOC108106468|XP_017069026.1|DEUG
OG0001429	LOC6552691|XP_001979879.1|DERE	LOC108116795|XP_017084332.1|DEUG
OG0001430	LOC6553615|XP_001980244.1|DERE	LOC108116891|XP_017084481.1|DEUG
OG0001431	LOC6549900|XP_026838512.1|DERE	LOC108116948|XP_017084590.1|DEUG
OG0001432	LOC6550246|XP_001977921.2|DERE	LOC108103424|XP_017064380.1|DEUG
OG0001433	LOC6554793|XP_001982224.1|DERE	LOC108115728|XP_017082791.1|DEUG
OG0001434	LOC6550874|XP_015010954.1|DERE	LOC108118294|XP_017086391.1|DEUG
OG0001435	LOC6541406|XP_001970512.1|DERE	LOC108109001|XP_017072757.1|DEUG
OG0001436	LOC6554905|XP_001981590.3|DERE	LOC108105511|XP_017067625.1|DEUG
OG0001437	LOC6543470|XP_001970286.1|DERE	LOC108106071|XP_017068418.1|DEUG
OG0001438	LOC6555103|XP_001981430.1|DERE	LOC108116022|XP_017083198.1|DEUG
OG0001439	LOC6553472|XP_001979372.1|DERE	LOC108110247|XP_017074724.1|DEUG
OG0001440	LOC6550226|XP_001978194.3|DERE	LOC108102934|XP_017063685.1|DEUG
OG0001441	LOC6550364|XP_001977861.1|DERE	LOC108105102|XP_017067026.1|DEUG
OG0001442	LOC6542126|XP_001970104.1|DERE	LOC108106983|XP_017069808.1|DEUG
OG0001443	LOC6554210|XP_001981227.1|DERE	LOC108111370|XP_017076291.1|DEUG
OG0001444	LOC6552944|XP_001981021.1|DERE	LOC108109557|XP_017073618.1|DEUG
OG0001445	LOC6552130|XP_015009536.1|DERE	LOC108114976|XP_017081688.1|DEUG
OG0001446	LOC6554755|XP_001982191.2|DERE	LOC108115682|XP_017082740.1|DEUG
OG0001447	LOC6554034|XP_001980507.2|DERE	LOC108116454|XP_017083862.1|DEUG
OG0001448	LOC6555324|XP_015009174.1|DERE	LOC108111429|XP_017076381.1|DEUG
OG0001449	LOC6548929|XP_001975416.2|DERE	LOC108113217|XP_017079242.1|DEUG
OG0001450	LOC6542538|XP_001968861.1|DERE	LOC108102502|XP_017063014.1|DEUG
OG0001451	LOC6541747|XP_026834553.1|DERE	LOC108112442|XP_017077775.1|DEUG
OG0001452	LOC6547333|XP_026836098.1|DERE	LOC108112134|XP_017077372.1|DEUG
OG0001453	LOC6546227|XP_001973569.1|DERE	LOC108114562|XP_017081101.1|DEUG
OG0001454	LOC6552408|XP_001979806.1|DERE	LOC108117252|XP_017085091.1|DEUG
OG0001455	LOC6543913|XP_026833507.1|DERE	LOC108114442|XP_017080924.1|DEUG
OG0001456	LOC6541201|XP_026834192.1|DERE	LOC108106523|XP_017069120.1|DEUG
OG0001457	LOC6549525|XP_001975817.1|DERE	LOC108112558|XP_017077993.1|DEUG
OG0001458	LOC6549335|XP_001975635.1|DERE	LOC108106271|XP_017068725.1|DEUG
OG0001459	LOC6545097|XP_001972048.1|DERE	LOC108108127|XP_017071537.1|DEUG
OG0001460	LOC6541701|XP_026834623.1|DERE	LOC108112589|XP_017078120.1|DEUG
OG0001461	LOC6550354|XP_026837973.1|DERE	LOC108105071|XP_017066982.1|DEUG
OG0001462	LOC6545412|XP_001971711.1|DERE	LOC108107935|XP_017071252.1|DEUG
OG0001463	LOC6554667|XP_026832162.1|DERE	LOC108113607|XP_017079753.1|DEUG
OG0001464	LOC6555714|XP_001982558.1|DERE	LOC108104390|XP_017065918.1|DEUG
OG0001465	LOC6547168|XP_001976169.1|DERE	LOC108113250|XP_017079286.1|DEUG
OG0001466	LOC6541235|XP_001969712.2|DERE	LOC108104105|XP_017065493.1|DEUG
OG0001467	LOC6542256|XP_001969842.1|DERE	LOC108111655|XP_017076678.1|DEUG
OG0001468	LOC6545453|XP_015013866.2|DERE	LOC108108266|XP_017071713.1|DEUG
OG0001469	LOC6549218|XP_026836328.1|DERE, LOC6554284|XP_001981752.2|DERE	LOC108106461|XP_017069015.1|DEUG
OG0001470	LOC6545889|XP_001973431.1|DERE	LOC108113951|XP_017080152.1|DEUG
OG0001471	LOC6545127|XP_015013607.1|DERE	LOC108104676|XP_017066356.1|DEUG
OG0001472	LOC6544218|XP_001973034.1|DERE	LOC108114375|XP_017080816.1|DEUG
OG0001473	LOC6552084|XP_026838647.1|DERE	LOC108114945|XP_017081618.1|DEUG
OG0001474	LOC6551282|XP_001978426.1|DERE	LOC108103250|XP_017064142.1|DEUG
OG0001475	LOC6542184|XP_001969104.1|DERE	LOC108104840|XP_017066637.1|DEUG
OG0001476	LOC6550249|XP_026838261.1|DERE	LOC108109968|XP_017074274.1|DEUG
OG0001477	LOC6554557|XP_026837003.1|DERE	LOC108111421|XP_017076368.1|DEUG
OG0001478	LOC6540776|XP_026834221.1|DERE	LOC108110747|XP_017075444.1|DEUG
OG0001480	LOC6540822|XP_001968167.1|DERE	LOC108111005|XP_017075805.1|DEUG
OG0001481	LOC6549125|XP_026836120.1|DERE	LOC108115472|XP_017082421.1|DEUG
OG0001482	LOC6548662|XP_001975384.1|DERE	LOC108112429|XP_017077761.1|DEUG
OG0001483	LOC6548635|XP_026838669.1|DERE	LOC108118309|XP_017086410.1|DEUG
OG0001484	LOC6542544|XP_001968559.1|DERE	LOC108110438|XP_017074994.1|DEUG
OG0001485	LOC6545090|XP_001973276.1|DERE	LOC108108622|XP_017072210.1|DEUG
OG0001486	LOC6541677|XP_001970227.1|DERE	LOC108106192|XP_017068605.1|DEUG
OG0001487	LOC26527072|XP_026838615.1|DERE	LOC108117613|XP_017085628.1|DEUG
OG0001488	LOC6549471|XP_001975777.1|DERE	LOC108111911|XP_017077039.1|DEUG
OG0001489	LOC6548947|XP_015011964.2|DERE	LOC108114815|XP_017081422.1|DEUG
OG0001490	LOC6541656|XP_001968482.1|DERE	LOC108110765|XP_017075469.1|DEUG
OG0001491	LOC6541139|XP_026835079.1|DERE	LOC108110661|XP_017075263.1|DEUG
OG0001492	LOC6542576|XP_001970122.1|DERE	LOC108106908|XP_017069648.1|DEUG
OG0001493	LOC6550437|XP_026837813.1|DERE	LOC108105079|XP_017066992.1|DEUG
OG0001494	LOC6551443|XP_001978541.1|DERE	LOC108104980|XP_017066842.1|DEUG
OG0001495	LOC113563683|XP_026835340.1|DERE	LOC108109010|XP_017072771.1|DEUG
OG0001496	LOC6551510|XP_001978581.2|DERE	LOC108117428|XP_017085331.1|DEUG
OG0001497	LOC6540620|XP_001970338.1|DERE	LOC108104608|XP_017066271.1|DEUG
OG0001498	LOC6552666|XP_001979174.1|DERE	LOC108115046|XP_017081783.1|DEUG
OG0001500	LOC6547292|XP_001974774.1|DERE	LOC108111990|XP_017077207.1|DEUG
OG0001501	LOC6553784|XP_001980483.1|DERE	LOC108111721|XP_017076762.1|DEUG
OG0001502	LOC6548971|XP_026835932.1|DERE	LOC108106386|XP_017068881.1|DEUG
OG0001503	LOC6542918|XP_026834344.1|DERE	LOC108113198|XP_017079214.1|DEUG
OG0001504	LOC6551549|XP_026837217.1|DERE	LOC108103685|XP_017064763.1|DEUG
OG0001505	LOC6548040|XP_015011766.1|DERE	LOC108112171|XP_017077437.1|DEUG
OG0001506	LOC6546723|XP_015011626.1|DERE	LOC108112842|XP_017078643.1|DEUG
OG0001507	LOC6547979|XP_015012258.1|DERE	LOC108112703|XP_017078413.1|DEUG
OG0001508	LOC6547756|XP_001974879.1|DERE	LOC108108897|XP_017072608.1|DEUG
OG0001509	LOC6548184|XP_001975093.2|DERE	LOC108112358|XP_017077675.1|DEUG
OG0001510	LOC6540675|XP_001968874.1|DERE	LOC108113428|XP_017079476.1|DEUG
OG0001511	LOC6548421|XP_026835740.1|DERE	LOC108107451|XP_017070487.1|DEUG
OG0001512	LOC6544099|XP_001971440.2|DERE	LOC108102712|XP_017063341.1|DEUG
OG0001513	LOC6544654|XP_026832267.1|DERE	LOC108118341|XP_017086464.1|DEUG
OG0001515	LOC6555609|XP_001982444.1|DERE	LOC108105464|XP_017067553.1|DEUG
OG0001516	LOC6555241|XP_001981186.1|DERE	LOC108111309|XP_017076192.1|DEUG
OG0001516	LOC6555229|XP_001981185.1|DERE	LOC108111272|XP_017076149.1|DEUG
OG0001517	LOC6553011|XP_001979152.1|DERE	LOC108116185|XP_017083414.1|DEUG
OG0001517	LOC6554449|XP_001981517.1|DERE	LOC108115879|XP_017083008.1|DEUG
OG0001518	LOC6549683|XP_001977425.1|DERE	LOC108118090|XP_017086132.1|DEUG
OG0001519	LOC6553225|XP_001979219.1|DERE	LOC108108597|XP_017072186.1|DEUG, LOC108115075|XP_017081813.1|DEUG
OG0001520	LOC6552714|XP_001979006.1|DERE	LOC108115321|XP_017082217.1|DEUG
OG0001520	LOC6552567|XP_001979008.1|DERE	LOC108115322|XP_017082218.1|DEUG
OG0001521	LOC6549310|XP_001974232.1|DERE	LOC108106984|XP_017069809.1|DEUG
OG0001522	LOC26526635|XP_015015542.1|DERE	LOC108102467|XP_017062965.1|DEUG
OG0001523	LOC6548082|XP_001975173.1|DERE	LOC108112268|XP_017077579.1|DEUG
OG0001523	LOC6548081|XP_001975172.1|DERE	LOC108112225|XP_017077534.1|DEUG
OG0001524	LOC6546995|XP_001976037.2|DERE	LOC108106324|XP_017068784.1|DEUG
OG0001526	LOC6551162|XP_001977060.1|DERE	LOC108102951|XP_017063718.1|DEUG
OG0001526	LOC6551163|XP_001977061.1|DERE	LOC108102952|XP_017063719.1|DEUG
OG0001527	LOC26526831|XP_015011482.2|DERE	LOC108103185|XP_017064061.1|DEUG, LOC108103186|XP_017064062.1|DEUG
OG0001528	LOC26526505|XP_026836306.1|DERE	LOC108113727|XP_017079901.1|DEUG
OG0001528	LOC6552031|XP_015010058.2|DERE	LOC108113726|XP_017079899.1|DEUG
OG0001529	LOC6551161|XP_001976862.1|DERE	LOC108103538|XP_017064556.1|DEUG
OG0001530	LOC6543271|XP_001969282.1|DERE	LOC108108527|XP_017072091.1|DEUG
OG0001531	LOC6547288|XP_001974770.1|DERE	LOC108111912|XP_017077040.1|DEUG
OG0001534	LOC6551545|XP_015011364.1|DERE	LOC108109721|XP_017073843.1|DEUG
OG0001535	LOC6549873|XP_001978654.1|DERE	LOC108114768|XP_017081404.1|DEUG
OG0001536	LOC6550269|XP_001977628.1|DERE	LOC108117475|XP_017085391.1|DEUG
OG0001537	LOC6540761|XP_001968181.1|DERE	LOC108110732|XP_017075411.1|DEUG
OG0001538	LOC6550836|XP_026837662.1|DERE	LOC108118357|XP_017086512.1|DEUG
OG0001539	LOC6547767|XP_001976389.1|DERE	LOC108109037|XP_017072824.1|DEUG
OG0001540	LOC6541512|XP_026834456.1|DERE	LOC108110751|XP_017075449.1|DEUG
OG0001541	LOC6544234|XP_026833043.1|DERE	LOC108116752|XP_017084258.1|DEUG
OG0001542	LOC6551767|XP_026833239.1|DERE	LOC108116444|XP_017083843.1|DEUG
OG0001543	LOC6550003|XP_026837345.1|DERE	LOC108103966|XP_017065229.1|DEUG
OG0001544	LOC6551110|XP_026837986.1|DERE	LOC108110387|XP_017074922.1|DEUG
OG0001545	LOC6549659|XP_001978708.3|DERE	LOC108105910|XP_017068173.1|DEUG
OG0001546	LOC6549658|XP_001978707.1|DERE	LOC108117711|XP_017085755.1|DEUG
OG0001547	LOC6550847|XP_026837707.1|DERE	LOC108118129|XP_017086179.1|DEUG
OG0001548	LOC6550488|XP_026838086.1|DERE	LOC108103930|XP_017065171.1|DEUG
OG0001549	LOC6547749|XP_015012611.1|DERE	LOC108118432|XP_017086622.1|DEUG
OG0001550	LOC6552053|XP_001980689.1|DERE	LOC108117482|XP_017085442.1|DEUG
OG0001551	LOC6554766|XP_026839830.1|DERE	LOC108115702|XP_017082761.1|DEUG
OG0001552	LOC6552497|XP_001980852.1|DERE	LOC108112850|XP_017078661.1|DEUG
OG0001553	LOC6550902|XP_001976810.1|DERE	LOC108118289|XP_017086379.1|DEUG
OG0001554	LOC6551978|XP_015010059.2|DERE	LOC108116453|XP_017083859.1|DEUG
OG0001555	LOC6549323|XP_026836131.1|DERE	LOC108106946|XP_017069703.1|DEUG
OG0001556	LOC6547046|XP_001974635.1|DERE	LOC108113255|XP_017079292.1|DEUG
OG0001557	LOC6551323|XP_026838850.1|DERE	LOC108109976|XP_017074286.1|DEUG
OG0001558	LOC6550689|XP_026837905.1|DERE	LOC108115202|XP_017082016.1|DEUG
OG0001559	LOC6554942|XP_001982013.1|DERE	LOC108116674|XP_017084160.1|DEUG
OG0001560	LOC6553436|XP_026836830.1|DERE	LOC108109292|XP_017073278.1|DEUG, LOC108109282|XP_017073266.1|DEUG, LOC108115147|XP_017081936.1|DEUG
OG0001561	LOC6552350|XP_026831936.1|DERE	LOC108111595|XP_017076605.1|DEUG
OG0001562	LOC6540869|XP_001970054.2|DERE	LOC108106933|XP_017069687.1|DEUG
OG0001563	LOC6544512|XP_001973796.1|DERE	LOC108114750|XP_017081351.1|DEUG, LOC108117453|XP_017085358.1|DEUG, LOC108112068|XP_017077306.1|DEUG
OG0001564	LOC6552960|XP_026832137.1|DERE	LOC108109464|XP_017073468.1|DEUG
OG0001565	LOC6552927|XP_026839509.1|DERE	LOC108109501|XP_017073529.1|DEUG
OG0001566	LOC6551943|XP_001980631.1|DERE	LOC108116462|XP_017083881.1|DEUG
OG0001567	LOC6547178|XP_001976076.1|DERE	LOC108106763|XP_017069492.1|DEUG
OG0001568	LOC6552626|XP_015010203.1|DERE	LOC108111664|XP_017076684.1|DEUG
OG0001569	LOC6553502|XP_001980229.1|DERE	LOC108116990|XP_017084644.1|DEUG
OG0001570	LOC6553588|XP_001980284.1|DERE	LOC108116846|XP_017084390.1|DEUG, LOC108116828|XP_017084368.1|DEUG
OG0001571	LOC6541476|XP_026835060.1|DERE	LOC108111237|XP_017076129.1|DEUG
OG0001572	LOC6550559|XP_001977959.1|DERE	LOC108103023|XP_017063839.1|DEUG
OG0001573	LOC6544082|XP_001971939.1|DERE	LOC108107794|XP_017070994.1|DEUG
OG0001574	LOC6555805|XP_001982379.1|DERE	LOC108105518|XP_017067633.1|DEUG
OG0001575	LOC6555108|XP_001982024.1|DERE	LOC108116586|XP_017084018.1|DEUG
OG0001576	LOC6551778|XP_001980591.3|DERE	LOC108116471|XP_017083891.1|DEUG
OG0001577	LOC6554334|XP_026831720.1|DERE	LOC108111401|XP_017076327.1|DEUG
OG0001578	LOC6546929|XP_001974690.1|DERE	LOC108113281|XP_017079319.1|DEUG
OG0001579	LOC6550448|XP_026838209.1|DERE	LOC108105030|XP_017066916.1|DEUG
OG0001580	LOC6547552|XP_026836095.1|DERE	LOC108112976|XP_017078873.1|DEUG
OG0001581	LOC6549792|XP_001977315.2|DERE	LOC108103148|XP_017064010.1|DEUG
OG0001582	LOC6546803|XP_001975897.3|DERE	LOC108106648|XP_017069352.1|DEUG
OG0001583	LOC6541034|XP_001970560.1|DERE	LOC108113043|XP_017078961.1|DEUG
OG0001584	LOC6545203|XP_001971064.1|DERE	LOC108104625|XP_017066289.1|DEUG
OG0001585	LOC6551327|XP_015010906.1|DERE	LOC108109956|XP_017074259.1|DEUG
OG0001586	LOC6544578|XP_001971457.1|DERE	LOC108102727|XP_017063355.1|DEUG
OG0001587	LOC6542066|XP_001970845.1|DERE	LOC108104158|XP_017065548.1|DEUG
OG0001588	LOC6542666|XP_026834902.1|DERE	LOC108112693|XP_017078383.1|DEUG
OG0001589	LOC6543033|XP_001970884.1|DERE	LOC108102330|XP_017062619.1|DEUG
OG0001590	LOC6547424|XP_026835999.1|DERE	LOC108109047|XP_017072848.1|DEUG
OG0001591	LOC6554774|XP_015009196.1|DERE	LOC108116067|XP_017083268.1|DEUG
OG0001592	LOC6541198|XP_001969725.2|DERE	LOC108104042|XP_017065365.1|DEUG
OG0001593	LOC6542752|XP_001969735.1|DERE	LOC108104144|XP_017065534.1|DEUG
OG0001594	LOC6543522|XP_026835252.1|DERE	LOC108102534|XP_017063080.1|DEUG
OG0001595	LOC6546864|XP_001976060.1|DERE	LOC108106676|XP_017069395.1|DEUG
OG0001596	LOC6549312|XP_001974234.1|DERE	LOC108106987|XP_017069813.1|DEUG
OG0001597	LOC26526449|XP_015012804.1|DERE	LOC108115188|XP_017081996.1|DEUG
OG0001598	LOC6543430|XP_026833997.1|DERE	LOC108105822|XP_017068052.1|DEUG
OG0001599	LOC6542962|XP_001970072.1|DERE	LOC108107049|XP_017069900.1|DEUG
OG0001600	LOC6541124|XP_001968921.2|DERE	LOC108105824|XP_017068056.1|DEUG
OG0001601	LOC6543528|XP_001969494.1|DERE	LOC108113451|XP_017079514.1|DEUG
OG0001602	LOC6541349|XP_001969299.2|DERE	LOC108108267|XP_017071718.1|DEUG
OG0001603	LOC6541741|XP_001969320.2|DERE	LOC108111243|XP_017076135.1|DEUG
OG0001604	LOC6551380|XP_026838202.1|DERE	LOC108103244|XP_017064135.1|DEUG
OG0001605	LOC6541962|XP_001970442.1|DERE	LOC108104609|XP_017066272.1|DEUG
OG0001606	LOC26526125|XP_015015454.1|DERE	LOC108111828|XP_017076923.1|DEUG
OG0001607	LOC6547612|XP_001976249.1|DERE	LOC108118445|XP_017086642.1|DEUG
OG0001608	LOC6548733|XP_001973984.1|DERE	LOC108114858|XP_017081492.1|DEUG
OG0001609	LOC6548348|XP_001975519.2|DERE	LOC108112258|XP_017077569.1|DEUG
OG0001610	LOC6549115|XP_001974187.1|DERE	LOC108114861|XP_017081499.1|DEUG
OG0001611	LOC6548268|XP_001974114.1|DERE	LOC108115519|XP_017082509.1|DEUG
OG0001612	LOC6543536|XP_001970266.1|DERE	LOC108106084|XP_017068431.1|DEUG
OG0001613	LOC6543298|XP_001969486.1|DERE	LOC108110823|XP_017075547.1|DEUG
OG0001614	LOC6543169|XP_026835190.1|DERE	LOC108104596|XP_017066248.1|DEUG
OG0001615	LOC26526341|XP_015012785.1|DERE, LOC113564623|XP_026838710.1|DERE	LOC108113883|XP_017080079.1|DEUG
OG0001616	LOC6541538|XP_001969786.1|DERE	LOC108104111|XP_017065500.1|DEUG
OG0001617	LOC6549098|XP_001974210.1|DERE	LOC108114839|XP_017081470.1|DEUG
OG0001618	LOC6542940|XP_001969459.2|DERE	LOC108110894|XP_017075641.1|DEUG
OG0001619	LOC6541411|XP_001969266.1|DERE	LOC108111219|XP_017076108.1|DEUG
OG0001620	LOC6548386|XP_001976467.1|DERE	LOC108107483|XP_017070518.1|DEUG
OG0001621	LOC6548774|XP_001975429.1|DERE	LOC108112414|XP_017077745.1|DEUG
OG0001622	LOC6549894|XP_001977371.1|DERE	LOC108103152|XP_017064015.1|DEUG
OG0001623	LOC6540782|XP_001968178.1|DERE	LOC108110962|XP_017075751.1|DEUG
OG0001624	LOC6540930|XP_026835251.1|DERE	LOC108106991|XP_017069818.1|DEUG
OG0001625	LOC6548879|XP_001973975.1|DERE	LOC108114843|XP_017081478.1|DEUG
OG0001626	LOC6542166|XP_001970232.1|DERE	LOC108106147|XP_017068535.1|DEUG
OG0001627	LOC6553164|XP_026831472.1|DERE	LOC108105615|XP_017067785.1|DEUG
OG0001628	LOC6554261|XP_001981682.2|DERE	LOC108113555|XP_017079637.1|DEUG
OG0001629	LOC26526708|XP_026832188.1|DERE	LOC108115326|XP_017082227.1|DEUG, LOC108118071|XP_017086106.1|DEUG
OG0001630	LOC6555109|XP_026832741.1|DERE	LOC108116712|XP_017084222.1|DEUG
OG0001631	LOC6552286|XP_001978841.3|DERE	LOC108114925|XP_017081601.1|DEUG
OG0001632	LOC6542621|XP_001969358.1|DERE	LOC108110694|XP_017075314.1|DEUG
OG0001633	LOC6554061|XP_001980550.1|DERE	LOC108116440|XP_017083837.1|DEUG
OG0001634	LOC6553930|XP_026834447.1|DERE	LOC108118499|XP_017086724.1|DEUG
OG0001635	LOC6554529|XP_026835736.1|DERE	LOC108113642|XP_017079801.1|DEUG
OG0001636	LOC6553006|XP_001979149.1|DERE	LOC108116192|XP_017083423.1|DEUG
OG0001637	LOC6552544|XP_001980840.1|DERE	LOC108114234|XP_017080598.1|DEUG, LOC108109959|XP_017074266.1|DEUG
OG0001638	LOC6555527|XP_001982636.1|DERE	LOC108103303|XP_017064215.1|DEUG
OG0001639	LOC6541774|XP_001970795.2|DERE	LOC108110359|XP_017074887.1|DEUG
OG0001640	LOC6553193|XP_001979137.1|DERE	LOC108118110|XP_017086148.1|DEUG, LOC108116226|XP_017083506.1|DEUG
OG0001641	LOC6553989|XP_026832136.1|DERE	LOC108116434|XP_017083822.1|DEUG
OG0001642	LOC6550308|XP_001977896.1|DERE	LOC108103441|XP_017064411.1|DEUG
OG0001643	LOC6543075|XP_026834815.1|DERE	LOC108107162|XP_017070063.1|DEUG
