Orthogroup	DERE.longest_only	DSUP.longest_only
OG0000424	LOC6547291|XP_001974773.1|DERE	LOC119551327|XP_037716549.1|DSUP
OG0000425	LOC6548495|XP_001975308.1|DERE	LOC119550604|XP_037715347.1|DSUP
OG0000425	LOC6547593|XP_001974892.1|DERE	LOC119550190|XP_037714659.1|DSUP
OG0000426	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE	LOC119549662|XP_037713794.1|DSUP, LOC119549661|XP_037713793.1|DSUP
OG0000428	LOC6546147|XP_001973563.2|DERE	LOC119554368|XP_037721174.1|DSUP
OG0000428	LOC6546146|XP_001973562.2|DERE	LOC119554367|XP_037721171.1|DSUP
OG0000428	LOC6546145|XP_026832723.1|DERE	LOC119554366|XP_037721168.1|DSUP
OG0000429	LOC6547187|XP_001976085.3|DERE	LOC119549733|XP_037713903.1|DSUP
OG0000430	LOC6555154|XP_001981165.2|DERE	LOC119560996|XP_037730721.1|DSUP
OG0000430	LOC26526835|XP_015009411.1|DERE	LOC119561094|XP_037730919.1|DSUP
OG0000430	LOC6551745|XP_001979695.1|DERE	LOC119563315|XP_037732578.1|DSUP
OG0000431	LOC26527104|XP_015012911.1|DERE, LOC6548907|XP_001974174.2|DERE	LOC119547592|XP_037710440.1|DSUP
OG0000431	LOC113564226|XP_026835613.1|DERE, LOC6540667|XP_001968794.1|DERE	LOC119546718|XP_037709133.1|DSUP, LOC119547112|XP_037709750.1|DSUP, LOC119546717|XP_037709132.1|DSUP
OG0000433	LOC6550058|XP_001977625.1|DERE	LOC119558311|XP_037727641.1|DSUP
OG0000433	LOC6545197|XP_001972043.1|DERE	LOC119555375|XP_037722646.1|DSUP
OG0000434	LOC6554450|XP_001981518.1|DERE	LOC119563256|XP_037732498.1|DSUP
OG0000435	LOC6551567|XP_001977288.1|DERE	LOC119557652|XP_037726434.1|DSUP
OG0000437	LOC6541367|XP_001969488.1|DERE	LOC119547341|XP_037710081.1|DSUP
OG0000437	LOC6542222|XP_001969930.1|DERE	LOC119547982|XP_037710966.1|DSUP
OG0000438	LOC6545501|XP_001973341.2|DERE	LOC119555094|XP_037722239.1|DSUP, LOC119555085|XP_037722229.1|DSUP
OG0000438	LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE	LOC119554319|XP_037721112.1|DSUP
OG0000439	LOC6543220|XP_026834908.1|DERE	LOC119547797|XP_037710741.1|DSUP
OG0000439	LOC6545599|XP_001972711.1|DERE	LOC119553151|XP_037719299.1|DSUP
OG0000440	LOC6548087|XP_001975203.1|DERE	LOC119550131|XP_037714555.1|DSUP
OG0000440	LOC6549359|XP_001975788.1|DERE	LOC119549331|XP_037713239.1|DSUP
OG0000441	LOC6547838|XP_001975049.1|DERE	LOC119551999|XP_037717651.1|DSUP
OG0000441	LOC6547839|XP_001975050.1|DERE	LOC119550691|XP_037715484.1|DSUP
OG0000442	LOC6546238|XP_001971796.3|DERE	LOC119555154|XP_037722307.1|DSUP
OG0000443	LOC6545066|XP_001971044.1|DERE	LOC119553469|XP_037719800.1|DSUP
OG0000443	LOC6545065|XP_001971043.1|DERE	LOC119553297|XP_037719542.1|DSUP
OG0000444	LOC6541692|XP_001969225.1|DERE	LOC119546225|XP_037708292.1|DSUP
OG0000444	LOC6543168|XP_001969226.1|DERE	LOC119548125|XP_037711150.1|DSUP
OG0000446	LOC26526402|XP_015011457.1|DERE	LOC119557516|XP_037726217.1|DSUP
OG0000446	LOC6551018|XP_026838113.1|DERE	LOC119556216|XP_037724128.1|DSUP
OG0000446	LOC26526918|XP_026834137.1|DERE	LOC119550543|XP_037715201.1|DSUP
OG0000447	LOC6545850|XP_001971189.1|DERE	LOC119555487|XP_037722825.1|DSUP
OG0000448	LOC6554938|XP_001981119.1|DERE	LOC119556193|XP_037724070.1|DSUP
OG0000448	LOC6554935|XP_001981116.1|DERE	LOC119563196|XP_037732411.1|DSUP
OG0000449	LOC6546221|XP_001972916.1|DERE	LOC119554650|XP_037721579.1|DSUP
OG0000449	LOC6549306|XP_001974228.2|DERE	LOC119546864|XP_037709396.1|DSUP
OG0000450	LOC6551729|XP_026838730.1|DERE	LOC119558415|XP_037727876.1|DSUP
OG0000450	LOC6549845|XP_026837799.1|DERE	LOC119556428|XP_037724576.1|DSUP
OG0000451	LOC6555630|XP_001982514.1|DERE	LOC119557243|XP_037725855.1|DSUP
OG0000451	LOC6555628|XP_026838890.1|DERE	LOC119557245|XP_037725859.1|DSUP
OG0000453	LOC6553387|XP_001980204.1|DERE	LOC119560069|XP_037729304.1|DSUP
OG0000453	LOC6553389|XP_026839856.1|DERE	LOC119560958|XP_037730634.1|DSUP
OG0000454	LOC6552798|XP_001979026.1|DERE	LOC119560282|XP_037729581.1|DSUP
OG0000454	LOC6545848|XP_001971187.1|DERE	LOC119555486|XP_037722824.1|DSUP
OG0000455	LOC6546730|XP_026835975.1|DERE	LOC119551915|XP_037717464.1|DSUP
OG0000456	LOC6555845|XP_026839106.1|DERE	LOC119549981|XP_037714352.1|DSUP
OG0000456	LOC6543479|XP_001969523.3|DERE	LOC119546515|XP_037708769.1|DSUP
OG0000457	LOC6541199|XP_026834904.1|DERE	LOC119546756|XP_037709215.1|DSUP
OG0000457	LOC6540932|XP_001970008.2|DERE	LOC119559010|XP_037728078.1|DSUP
OG0000458	LOC6542983|XP_026834846.1|DERE	LOC119546566|XP_037708867.1|DSUP
OG0000460	LOC6543218|XP_001968296.1|DERE	LOC119546740|XP_037709167.1|DSUP
OG0000462	LOC6554032|XP_001979542.1|DERE	LOC119559835|XP_037728858.1|DSUP
OG0000462	LOC6554031|XP_001979541.1|DERE	LOC119559834|XP_037728857.1|DSUP
OG0000462	LOC6554030|XP_001979540.1|DERE	LOC119560153|XP_037729435.1|DSUP
OG0000463	LOC6554442|XP_001982140.1|DERE	LOC119545731|XP_037707479.1|DSUP
OG0000463	LOC6549964|XP_001978702.1|DERE	LOC119558194|XP_037727408.1|DSUP
OG0000463	LOC6554440|XP_001982138.1|DERE	LOC119545729|XP_037707477.1|DSUP
OG0000464	LOC6542625|XP_026834860.1|DERE	LOC119546568|XP_037708886.1|DSUP
OG0000464	LOC6541151|XP_026834124.1|DERE	LOC119547646|XP_037710515.1|DSUP
OG0000465	LOC6554545|XP_001981947.1|DERE	LOC119553937|XP_037720558.1|DSUP
OG0000465	LOC6554546|XP_026839787.1|DERE	LOC119551019|XP_037716006.1|DSUP
OG0000466	LOC6551620|XP_001977123.1|DERE	LOC119556223|XP_037724135.1|DSUP
OG0000466	LOC6542273|XP_026834865.1|DERE	LOC119547429|XP_037710216.1|DSUP
OG0000467	LOC6543079|XP_026835072.1|DERE	LOC119549785|XP_037713975.1|DSUP
OG0000467	LOC6542395|XP_001970669.2|DERE	LOC119551145|XP_037716264.1|DSUP
OG0000468	LOC6554570|XP_026832000.1|DERE	LOC119546514|XP_037708773.1|DSUP
OG0000468	LOC6547056|XP_001976015.1|DERE	LOC119549197|XP_037712954.1|DSUP
OG0000469	LOC6541598|XP_026835526.1|DERE	LOC119548647|XP_037711978.1|DSUP
OG0000469	LOC6541100|XP_026834040.1|DERE	LOC119548833|XP_037712378.1|DSUP
OG0000470	LOC6544061|XP_015014160.1|DERE	LOC119553299|XP_037719544.1|DSUP
OG0000470	LOC6546426|XP_001973520.1|DERE	LOC119554542|XP_037721428.1|DSUP
OG0000471	LOC6545852|XP_001971191.1|DERE	LOC119553517|XP_037719868.1|DSUP, LOC119547807|XP_037710752.1|DSUP
OG0000471	LOC6542731|XP_001968408.1|DERE	LOC119547024|XP_037709623.1|DSUP
OG0000473	LOC6549750|XP_001977353.1|DERE	LOC119558127|XP_037727287.1|DSUP
OG0000473	LOC6555497|XP_001982622.1|DERE	LOC119556920|XP_037725334.1|DSUP
OG0000474	LOC6550045|XP_001977511.1|DERE	LOC119556157|XP_037723986.1|DSUP
OG0000474	LOC6544583|XP_001972382.3|DERE	LOC119553891|XP_037720485.1|DSUP
OG0000475	LOC6555199|XP_001982295.1|DERE	LOC119559750|XP_037728746.1|DSUP
OG0000475	LOC6555198|XP_001982294.1|DERE	LOC119560370|XP_037729704.1|DSUP
OG0000476	LOC6551873|XP_001980823.1|DERE	LOC119562906|XP_037731975.1|DSUP, LOC119562907|XP_037731976.1|DSUP
OG0000476	LOC6551872|XP_015010000.1|DERE	LOC119562908|XP_037731977.1|DSUP
OG0000477	LOC6552938|XP_001981015.1|DERE	LOC119560825|XP_037730399.1|DSUP
OG0000477	LOC6552937|XP_001981014.1|DERE	LOC119560902|XP_037730528.1|DSUP
OG0000478	LOC6551026|XP_001978261.1|DERE	LOC119558374|XP_037727818.1|DSUP
OG0000478	LOC6554140|XP_001981692.1|DERE	LOC119548777|XP_037712256.1|DSUP
OG0000479	LOC6552250|XP_001980845.1|DERE	LOC119563043|XP_037732176.1|DSUP
OG0000479	LOC6552251|XP_026839785.1|DERE	LOC119551584|XP_037716916.1|DSUP
OG0000480	LOC6543134|XP_001968454.1|DERE	LOC119547784|XP_037710722.1|DSUP
OG0000480	LOC6542950|XP_001968452.1|DERE	LOC119547155|XP_037709804.1|DSUP
OG0000482	LOC6554098|XP_001980455.1|DERE	LOC119563408|XP_037732703.1|DSUP
OG0000482	LOC6553940|XP_001979491.1|DERE	LOC119560879|XP_037730484.1|DSUP
OG0000483	LOC6554835|XP_001981991.1|DERE	LOC119563480|XP_037732832.1|DSUP
OG0000483	LOC6554834|XP_001981990.1|DERE	LOC119563478|XP_037732830.1|DSUP
OG0000484	LOC6554027|XP_001979537.1|DERE	LOC119559833|XP_037728856.1|DSUP
OG0000484	LOC6554028|XP_001979538.1|DERE	LOC119559831|XP_037728852.1|DSUP
OG0000485	LOC6546302|XP_001972843.2|DERE	LOC119555018|XP_037722089.1|DSUP
OG0000485	LOC6546438|XP_001972842.1|DERE	LOC119555017|XP_037722088.1|DSUP
OG0000486	LOC6547921|XP_001976440.1|DERE	LOC119550087|XP_037714492.1|DSUP, LOC119558810|XP_037728003.1|DSUP
OG0000486	LOC6547919|XP_001976438.2|DERE	LOC119558807|XP_037728000.1|DSUP, LOC119550085|XP_037714488.1|DSUP
OG0000487	LOC26526179|XP_015012757.1|DERE	LOC119550372|XP_037714946.1|DSUP
OG0000487	LOC26526601|XP_015012821.1|DERE	LOC119550950|XP_037715904.1|DSUP
OG0000488	LOC6543175|XP_001968161.1|DERE	LOC119547832|XP_037710789.1|DSUP
OG0000488	LOC6543167|XP_026835327.1|DERE	LOC119547833|XP_037710791.1|DSUP
OG0000488	LOC6549148|XP_001974277.2|DERE	LOC119547188|XP_037709850.1|DSUP
OG0000489	LOC6555132|XP_001981040.1|DERE	LOC119551509|XP_037716821.1|DSUP
OG0000489	LOC6551419|XP_001977145.1|DERE	LOC119555836|XP_037723392.1|DSUP
OG0000490	LOC6550898|XP_001976806.1|DERE	LOC119557601|XP_037726331.1|DSUP
OG0000490	LOC6549960|XP_026837677.1|DERE	LOC119557466|XP_037726156.1|DSUP
OG0000491	LOC6547030|XP_001976007.1|DERE	LOC119549546|XP_037713623.1|DSUP
OG0000491	LOC6546779|XP_001976006.1|DERE	LOC119549545|XP_037713622.1|DSUP
OG0000492	LOC6540633|XP_026834534.1|DERE	LOC119550103|XP_037714511.1|DSUP
OG0000492	LOC6542048|XP_001969013.1|DERE	LOC119547796|XP_037710740.1|DSUP
OG0000493	LOC6554273|XP_001981469.1|DERE, LOC6554274|XP_001981470.1|DERE	LOC119557094|XP_037725588.1|DSUP
OG0000494	LOC6555341|XP_001981866.1|DERE	LOC119556132|XP_037723953.1|DSUP
OG0000494	LOC6541912|XP_026834319.1|DERE	LOC119546064|XP_037708061.1|DSUP
OG0000495	LOC6551709|XP_001978516.1|DERE	LOC119556486|XP_037724669.1|DSUP
OG0000495	LOC6548849|XP_026837143.1|DERE	LOC119551816|XP_037717304.1|DSUP
OG0000496	LOC6540766|XP_026834635.1|DERE	LOC119546888|XP_037709433.1|DSUP
OG0000496	LOC6541924|XP_001969704.1|DERE	LOC119547342|XP_037710082.1|DSUP
OG0000497	LOC6541829|XP_001970124.3|DERE	LOC119548544|XP_037711767.1|DSUP
OG0000497	LOC6542026|XP_015014862.2|DERE	LOC119547261|XP_037709967.1|DSUP
OG0000498	LOC6554786|XP_001981983.1|DERE	LOC119563177|XP_037732377.1|DSUP
OG0000499	LOC6548813|XP_001975493.1|DERE	LOC119550018|XP_037714370.1|DSUP
OG0000499	LOC6555757|XP_001982663.2|DERE	LOC119555971|XP_037723626.1|DSUP
OG0000500	LOC6546434|XP_001972838.1|DERE	LOC119553258|XP_037719474.1|DSUP
OG0000500	LOC6546436|XP_001972840.3|DERE	LOC119554832|XP_037721834.1|DSUP
OG0000501	LOC6542866|XP_001970463.1|DERE	LOC119551260|XP_037716445.1|DSUP
OG0000501	LOC6541244|XP_001970462.1|DERE	LOC119551758|XP_037717213.1|DSUP
OG0000502	LOC6547727|XP_001975016.1|DERE	LOC119549426|XP_037713436.1|DSUP
OG0000503	LOC6547870|XP_001976346.2|DERE	LOC119551982|XP_037717628.1|DSUP
OG0000503	LOC6547869|XP_001976345.1|DERE	LOC119549899|XP_037714136.1|DSUP
OG0000504	LOC6544016|XP_001973016.2|DERE	LOC119552586|XP_037718148.1|DSUP
OG0000505	LOC6549759|XP_026838291.1|DERE	LOC119556844|XP_037725243.1|DSUP
OG0000505	LOC6550325|XP_026838292.1|DERE	LOC119557494|XP_037726193.1|DSUP
OG0000506	LOC6555387|XP_001981849.1|DERE	LOC119555341|XP_037722609.1|DSUP
OG0000506	LOC6555386|XP_001981848.2|DERE	LOC119552108|XP_037717825.1|DSUP
OG0000507	LOC6551395|XP_001977207.1|DERE	LOC119556852|XP_037725251.1|DSUP
OG0000507	LOC6551394|XP_001977206.1|DERE	LOC119556075|XP_037723826.1|DSUP
OG0000508	LOC6545905|XP_026833881.1|DERE	LOC119553979|XP_037720614.1|DSUP
OG0000508	LOC6545638|XP_001970970.1|DERE	LOC119555548|XP_037722914.1|DSUP
OG0000509	LOC6548916|XP_015011719.1|DERE	LOC119550700|XP_037715502.1|DSUP
OG0000509	LOC6548841|XP_015011718.1|DERE	LOC119550270|XP_037714777.1|DSUP
OG0000510	LOC6549367|XP_001975677.1|DERE	LOC119551511|XP_037716819.1|DSUP, LOC119551510|XP_037716818.1|DSUP
OG0000510	LOC6549366|XP_001975676.1|DERE	LOC119549746|XP_037713916.1|DSUP, LOC119551508|XP_037716817.1|DSUP
OG0000511	LOC6547750|XP_001976259.3|DERE	LOC119548081|XP_037711094.1|DSUP
OG0000511	LOC6547751|XP_026835738.1|DERE	LOC119548492|XP_037711695.1|DSUP
OG0000512	LOC6541173|XP_001969864.1|DERE	LOC119547590|XP_037710438.1|DSUP
OG0000512	LOC6544445|XP_001972432.1|DERE	LOC119554658|XP_037721587.1|DSUP
OG0000513	LOC6540981|XP_001970741.1|DERE	LOC119551414|XP_037716682.1|DSUP
OG0000513	LOC6549438|XP_001974303.1|DERE	LOC119548877|XP_037712436.1|DSUP
OG0000514	LOC6541560|XP_001969718.1|DERE	LOC119547752|XP_037710680.1|DSUP
OG0000514	LOC6542408|XP_015014932.1|DERE	LOC119548472|XP_037711668.1|DSUP
OG0000515	LOC6555828|XP_001982694.1|DERE	LOC119555701|XP_037723330.1|DSUP
OG0000515	LOC6544863|XP_001973175.3|DERE	LOC119553084|XP_037719161.1|DSUP
OG0000516	LOC6550639|XP_001978151.1|DERE	LOC119558233|XP_037727481.1|DSUP
OG0000516	LOC6550729|XP_001978152.1|DERE	LOC119558230|XP_037727477.1|DSUP
OG0000517	LOC6544410|XP_001973154.2|DERE	LOC119555469|XP_037722803.1|DSUP
OG0000517	LOC26526842|XP_026833878.1|DERE	LOC119555471|XP_037722805.1|DSUP
OG0000518	LOC6544776|XP_001971682.2|DERE, LOC6544774|XP_001971680.1|DERE, LOC113563876|XP_026832335.1|DERE	LOC119552830|XP_037718613.1|DSUP
OG0000519	LOC6544453|XP_001972391.1|DERE, LOC6544454|XP_001972392.1|DERE	LOC119555356|XP_037722622.1|DSUP, LOC119555216|XP_037722407.1|DSUP
OG0000521	LOC6550123|XP_026837592.1|DERE	LOC119556751|XP_037725100.1|DSUP
OG0000521	LOC6550298|XP_001977700.3|DERE	LOC119558358|XP_037727791.1|DSUP
OG0000522	LOC6552669|XP_001979177.1|DERE	LOC119560425|XP_037729790.1|DSUP
OG0000522	LOC6550542|XP_001977967.1|DERE	LOC119557792|XP_037726623.1|DSUP
OG0000523	LOC6555318|XP_001981879.1|DERE	LOC119563249|XP_037732490.1|DSUP
OG0000523	LOC6549876|XP_001978657.1|DERE	LOC119557999|XP_037727029.1|DSUP
OG0000524	LOC6554799|XP_026832035.1|DERE	LOC119561854|XP_037731265.1|DSUP
OG0000524	LOC6552028|XP_001980674.1|DERE	LOC119560864|XP_037730465.1|DSUP
OG0000525	LOC6542565|XP_001970348.2|DERE	LOC119552131|XP_037717847.1|DSUP
OG0000525	LOC6540928|XP_001970349.1|DERE	LOC119552130|XP_037717846.1|DSUP
OG0000526	LOC6549085|XP_001974224.1|DERE	LOC119546880|XP_037709422.1|DSUP
OG0000526	LOC6547759|XP_001974882.1|DERE	LOC119550025|XP_037714376.1|DSUP
OG0000527	LOC6541645|XP_001968639.1|DERE	LOC119546043|XP_037707992.1|DSUP
OG0000527	LOC6542342|XP_026834232.1|DERE	LOC119548336|XP_037711466.1|DSUP
OG0000528	LOC6542296|XP_001968544.1|DERE	LOC119548148|XP_037711176.1|DSUP
OG0000529	LOC6542175|XP_001968414.2|DERE	LOC119547312|XP_037710037.1|DSUP
OG0000529	LOC6540612|XP_026834495.1|DERE	LOC119546038|XP_037707987.1|DSUP
OG0000530	LOC6543789|XP_001972323.2|DERE	LOC119554244|XP_037721007.1|DSUP
OG0000530	LOC6546456|XP_001971236.1|DERE	LOC119553729|XP_037720245.1|DSUP
OG0000531	LOC6548610|XP_026838697.1|DERE	LOC119559722|XP_037728712.1|DSUP
OG0000531	LOC6549141|XP_001974394.1|DERE	LOC119546234|XP_037708307.1|DSUP
OG0000532	LOC6553779|XP_001979446.1|DERE	LOC119560247|XP_037729539.1|DSUP, LOC119560248|XP_037729540.1|DSUP
OG0000532	LOC6553778|XP_001979445.1|DERE	LOC119563214|XP_037732439.1|DSUP
OG0000533	LOC6549933|XP_001978681.1|DERE	LOC119556958|XP_037725394.1|DSUP
OG0000533	LOC6552518|XP_001980943.1|DERE	LOC119560535|XP_037729950.1|DSUP
OG0000534	LOC6551053|XP_001978297.2|DERE	LOC119556759|XP_037725109.1|DSUP
OG0000534	LOC6543014|XP_001968922.1|DERE	LOC119547090|XP_037709717.1|DSUP
OG0000535	LOC6541518|XP_001969049.1|DERE	LOC119549463|XP_037713493.1|DSUP
OG0000535	LOC6542472|XP_001970497.1|DERE	LOC119550511|XP_037715145.1|DSUP
OG0000536	LOC6544506|XP_026832668.1|DERE	LOC119553534|XP_037719887.1|DSUP
OG0000537	LOC6543099|XP_001970648.1|DERE	LOC119551656|XP_037717021.1|DSUP
OG0000538	LOC26526344|XP_015012786.1|DERE	LOC119550241|XP_037714739.1|DSUP
OG0000538	LOC6543110|XP_026835295.1|DERE	LOC119549074|XP_037712710.1|DSUP
OG0000539	LOC6554460|XP_001981719.1|DERE	LOC119558272|XP_037727577.1|DSUP
OG0000539	LOC6554459|XP_001981718.1|DERE	LOC119563390|XP_037732674.1|DSUP
OG0000540	LOC6548741|XP_026836757.1|DERE	LOC119548197|XP_037711254.1|DSUP
OG0000540	LOC6548742|XP_001974099.1|DERE	LOC119548537|XP_037711758.1|DSUP
OG0000541	LOC6547020|XP_001974662.1|DERE	LOC119550902|XP_037715821.1|DSUP
OG0000542	LOC6554819|XP_001981800.1|DERE	LOC119550102|XP_037714514.1|DSUP
OG0000542	LOC113564707|XP_026839367.1|DERE, LOC6555859|XP_001982722.1|DERE	LOC119558078|XP_037727227.1|DSUP
OG0000543	LOC6554239|XP_001982148.2|DERE	LOC119549645|XP_037713761.1|DSUP
OG0000543	LOC6541169|XP_001970543.2|DERE	LOC119551229|XP_037716396.1|DSUP
OG0000544	LOC6544722|XP_001971529.1|DERE	LOC119553676|XP_037720148.1|DSUP
OG0000544	LOC6553430|XP_001979236.1|DERE	LOC119560045|XP_037729278.1|DSUP
OG0000545	LOC6552080|XP_001979780.1|DERE	LOC119552575|XP_037718133.1|DSUP
OG0000545	LOC6552076|XP_026831511.1|DERE	LOC119563262|XP_037732504.1|DSUP
OG0000546	LOC6552881|XP_001979981.1|DERE	LOC119560671|XP_037730172.1|DSUP
OG0000546	LOC6550860|XP_001978220.1|DERE	LOC119556196|XP_037724072.1|DSUP
OG0000547	LOC6551699|XP_001977160.1|DERE	LOC119556648|XP_037724908.1|DSUP
OG0000547	LOC6544315|XP_001973077.1|DERE, LOC6542146|XP_001968416.1|DERE	LOC119557051|XP_037725525.1|DSUP, LOC119556772|XP_037725125.1|DSUP, LOC119556640|XP_037724897.1|DSUP, LOC119558617|XP_037727956.1|DSUP
OG0000548	LOC6546276|XP_001973595.1|DERE	LOC119555668|XP_037723203.1|DSUP
OG0000548	LOC6546275|XP_001973594.1|DERE	LOC119555109|XP_037722260.1|DSUP
OG0000549	LOC6547866|XP_026836610.1|DERE	LOC119558815|XP_037728011.1|DSUP, LOC119551191|XP_037716321.1|DSUP
OG0000550	LOC6544830|XP_026832867.1|DERE	LOC119552676|XP_037718313.1|DSUP
OG0000550	LOC26526910|XP_015014359.1|DERE	LOC119554777|XP_037721748.1|DSUP
OG0000551	LOC6548715|XP_026836015.1|DERE	LOC119550040|XP_037714421.1|DSUP
OG0000552	LOC6554222|XP_001981239.1|DERE	LOC119563510|XP_037732883.1|DSUP, LOC119554107|XP_037720794.1|DSUP
OG0000552	LOC6554223|XP_001981240.1|DERE	LOC119552699|XP_037718367.1|DSUP
OG0000553	LOC6542737|XP_001969344.1|DERE	LOC119547272|XP_037709982.1|DSUP
OG0000554	LOC6554164|XP_001982122.1|DERE	LOC119545854|XP_037707757.1|DSUP
OG0000554	LOC6554163|XP_001982121.1|DERE	LOC119555424|XP_037722723.1|DSUP
OG0000555	LOC6545238|XP_026833405.1|DERE	LOC119555182|XP_037722362.1|DSUP
OG0000555	LOC6546036|XP_026833306.1|DERE	LOC119554855|XP_037721863.1|DSUP
OG0000556	LOC6550079|XP_001977529.3|DERE	LOC119556933|XP_037725352.1|DSUP
OG0000556	LOC6553088|XP_001980107.1|DERE	LOC119563045|XP_037732178.1|DSUP
OG0000557	LOC6554095|XP_001980452.1|DERE	LOC119551964|XP_037717597.1|DSUP
OG0000557	LOC6554096|XP_001980453.1|DERE	LOC119557950|XP_037726913.1|DSUP
OG0000558	LOC6553256|XP_001980123.1|DERE	LOC119554608|XP_037721532.1|DSUP
OG0000558	LOC6551655|XP_001978569.1|DERE	LOC119557290|XP_037725909.1|DSUP
OG0000559	LOC6552104|XP_026839461.1|DERE	LOC119557176|XP_037725721.1|DSUP
OG0000559	LOC6544309|XP_001973071.1|DERE	LOC119553494|XP_037719831.1|DSUP
OG0000560	LOC6541843|XP_001970632.1|DERE	LOC119549305|XP_037713192.1|DSUP
OG0000560	LOC6542759|XP_001970633.1|DERE	LOC119549304|XP_037713191.1|DSUP
OG0000561	LOC6545006|XP_001972533.1|DERE	LOC119555023|XP_037722096.1|DSUP
OG0000561	LOC6545184|XP_001972532.1|DERE	LOC119555031|XP_037722104.1|DSUP
OG0000562	LOC6544590|XP_001972389.1|DERE	LOC119552742|XP_037718435.1|DSUP
OG0000562	LOC6544173|XP_001972370.1|DERE	LOC119553638|XP_037720040.1|DSUP
OG0000563	LOC6545361|XP_001972596.2|DERE	LOC119555484|XP_037722819.1|DSUP
OG0000564	LOC6543600|XP_001973602.1|DERE	LOC119554140|XP_037720846.1|DSUP
OG0000564	LOC6543601|XP_001973603.1|DERE	LOC119553637|XP_037720039.1|DSUP
OG0000565	LOC6549686|XP_001977428.1|DERE	LOC119560191|XP_037729483.1|DSUP, LOC119558267|XP_037727545.1|DSUP, LOC119558933|XP_037728058.1|DSUP, LOC119558932|XP_037728056.1|DSUP, LOC119556934|XP_037725353.1|DSUP
OG0000566	LOC6552360|XP_001979824.1|DERE	LOC119563384|XP_037732664.1|DSUP
OG0000566	LOC6546289|XP_001971312.1|DERE	LOC119553056|XP_037719100.1|DSUP
OG0000567	LOC6550429|XP_026838816.1|DERE	LOC119557794|XP_037726625.1|DSUP
OG0000567	LOC6550430|XP_001977044.1|DERE	LOC119557882|XP_037726810.1|DSUP
OG0000568	LOC6550762|XP_001976799.1|DERE	LOC119556926|XP_037725342.1|DSUP
OG0000568	LOC6552135|XP_026839861.1|DERE	LOC119560858|XP_037730449.1|DSUP
OG0000569	LOC6552277|XP_001980757.1|DERE	LOC119560297|XP_037729596.1|DSUP
OG0000569	LOC6544436|XP_001973806.1|DERE	LOC119558776|XP_037727992.1|DSUP
OG0000570	LOC6554945|XP_001982016.1|DERE	LOC119563330|XP_037732602.1|DSUP
OG0000570	LOC6554944|XP_001982015.1|DERE	LOC119563105|XP_037732275.1|DSUP
OG0000571	LOC6554276|XP_026839883.1|DERE	LOC119562897|XP_037731944.1|DSUP
OG0000571	LOC6554278|XP_015009027.2|DERE	LOC119548884|XP_037712461.1|DSUP
OG0000572	LOC6553668|XP_026831549.1|DERE	LOC119555588|XP_037723003.1|DSUP
OG0000572	LOC6553706|XP_026831637.1|DERE	LOC119563091|XP_037732250.1|DSUP
OG0000573	LOC6546500|XP_015013486.1|DERE	LOC119553735|XP_037720257.1|DSUP
OG0000573	LOC6547895|XP_001976454.1|DERE	LOC119552032|XP_037717699.1|DSUP
OG0000574	LOC6544145|XP_001973000.1|DERE	LOC119554151|XP_037720867.1|DSUP
OG0000574	LOC6553998|XP_001979457.1|DERE	LOC119560014|XP_037729226.1|DSUP
OG0000575	LOC6545176|XP_001972562.2|DERE	LOC119554674|XP_037721604.1|DSUP
OG0000575	LOC6545175|XP_026833448.1|DERE	LOC119553127|XP_037719247.1|DSUP
OG0000576	LOC6552979|XP_001979163.1|DERE	LOC119560366|XP_037729700.1|DSUP
OG0000576	LOC6552978|XP_001979162.2|DERE	LOC119560201|XP_037729492.1|DSUP
OG0000577	LOC6549265|XP_001974341.1|DERE	LOC119546576|XP_037708900.1|DSUP
OG0000577	LOC6549264|XP_001974340.1|DERE	LOC119546139|XP_037708173.1|DSUP
OG0000578	LOC6541304|XP_015014476.1|DERE	LOC119546980|XP_037709557.1|DSUP
OG0000578	LOC6547329|XP_026836378.1|DERE	LOC119551660|XP_037717026.1|DSUP
OG0000579	LOC6552690|XP_026839678.1|DERE	LOC119560442|XP_037729813.1|DSUP
OG0000579	LOC6545021|XP_001972611.1|DERE	LOC119554913|XP_037721944.1|DSUP
OG0000580	LOC6551941|XP_001980629.1|DERE	LOC119563049|XP_037732185.1|DSUP
OG0000580	LOC6551940|XP_001980628.1|DERE	LOC119563050|XP_037732186.1|DSUP
OG0000581	LOC6553515|XP_026839634.1|DERE	LOC119559900|XP_037728991.1|DSUP
OG0000581	LOC6550563|XP_001977941.1|DERE	LOC119557007|XP_037725465.1|DSUP
OG0000582	LOC6544707|XP_001972461.1|DERE	LOC119552793|XP_037718553.1|DSUP
OG0000582	LOC6547422|XP_026836000.1|DERE	LOC119549725|XP_037713891.1|DSUP
OG0000583	LOC6547765|XP_001976387.2|DERE	LOC119550799|XP_037715660.1|DSUP
OG0000583	LOC6547898|XP_026836631.1|DERE	LOC119550798|XP_037715658.1|DSUP
OG0000584	LOC6541610|XP_001969270.1|DERE	LOC119547497|XP_037710317.1|DSUP
OG0000584	LOC6541408|XP_001969269.1|DERE	LOC119547602|XP_037710451.1|DSUP
