Orthogroup	DERE.longest_only	DELE.longest_only
OG0003060	LOC6548018|XP_001976481.1|DERE	LOC108141479|XP_017120379.1|DELE
OG0003061	LOC6550766|XP_001976803.1|DERE	LOC108135941|XP_017112379.1|DELE
OG0003062	LOC6553649|XP_001979383.1|DERE	LOC108140612|XP_017119014.1|DELE
OG0003063	LOC6543819|XP_026832906.1|DERE	LOC108146814|XP_017128492.1|DELE
OG0003064	LOC6552657|XP_001979856.1|DERE	LOC108135073|XP_017111119.1|DELE
OG0003065	LOC26526581|XP_015015536.1|DERE	LOC108137663|XP_017115005.1|DELE
OG0003066	LOC6551862|XP_001979659.1|DERE	LOC108136782|XP_017113633.1|DELE
OG0003067	LOC6553854|XP_001980558.1|DERE	LOC108140503|XP_017118772.1|DELE
OG0003068	LOC6553966|XP_001980524.1|DERE	LOC108140456|XP_017118678.1|DELE
OG0003069	LOC6546754|XP_026835954.1|DERE	LOC108144380|XP_017124643.1|DELE
OG0003070	LOC6541358|XP_026835064.1|DERE	LOC108141898|XP_017120997.1|DELE
OG0003071	LOC6546190|XP_001972919.1|DERE	LOC108135593|XP_017111885.1|DELE
OG0003072	LOC6553960|XP_001979555.1|DERE	LOC108135815|XP_017112179.1|DELE
OG0003073	LOC6553959|XP_026833654.1|DERE	LOC108135816|XP_017112180.1|DELE
OG0003074	LOC6540705|XP_001968788.1|DERE	LOC108149497|XP_017132609.1|DELE
OG0003075	LOC6544497|XP_001973802.2|DERE	LOC108139219|XP_017117369.1|DELE
OG0003076	LOC6545837|XP_001972738.1|DERE	LOC108143242|XP_017123029.1|DELE
OG0003077	LOC6552006|XP_001979705.3|DERE	LOC108136682|XP_017113493.1|DELE
OG0003078	LOC6553000|XP_015009790.1|DERE	LOC108140546|XP_017118871.1|DELE
OG0003079	LOC6554677|XP_026839730.1|DERE	LOC108139311|XP_017117502.1|DELE
OG0003080	LOC6553254|XP_001980121.1|DERE	LOC108140704|XP_017119148.1|DELE
OG0003081	LOC6551926|XP_001980624.1|DERE	LOC108147094|XP_017128870.1|DELE
OG0003082	LOC6553489|XP_001979329.1|DERE	LOC108140754|XP_017119223.1|DELE
OG0003083	LOC6554526|XP_026831442.1|DERE	LOC108147291|XP_017129198.1|DELE
OG0003084	LOC6553057|XP_026839711.1|DERE	LOC108141032|XP_017119609.1|DELE
OG0003085	LOC6553010|XP_026831595.1|DERE	LOC108141240|XP_017119985.1|DELE
OG0003086	LOC6553541|XP_026832253.1|DERE	LOC108140467|XP_017118689.1|DELE
OG0003087	LOC6544760|XP_001972483.2|DERE	LOC108142351|XP_017121637.1|DELE
OG0003088	LOC6552340|XP_001978875.1|DERE	LOC108141210|XP_017119947.1|DELE
OG0003089	LOC113563699|XP_026836514.1|DERE, LOC6552366|XP_015009986.2|DERE	LOC108139314|XP_017117510.1|DELE
OG0003090	LOC6554874|XP_001981370.1|DERE	LOC108148743|XP_017131426.1|DELE
OG0003091	LOC6551829|XP_001980590.1|DERE	LOC108136948|XP_017113919.1|DELE
OG0003092	LOC6553540|XP_001979323.1|DERE	LOC108140786|XP_017119266.1|DELE
OG0003093	LOC6549595|XP_026837163.1|DERE	LOC108149751|XP_017133035.1|DELE
OG0003094	LOC6550751|XP_015010695.1|DERE	LOC108136575|XP_017113373.1|DELE
OG0003095	LOC6550041|XP_001977507.1|DERE	LOC108150026|XP_017133475.1|DELE
OG0003096	LOC6548542|XP_001975334.1|DERE	LOC108144559|XP_017125026.1|DELE
OG0003097	LOC26526091|XP_015009364.1|DERE	LOC108148757|XP_017131447.1|DELE
OG0003098	LOC6555715|XP_026837994.1|DERE	LOC108136291|XP_017112866.1|DELE
OG0003099	LOC6553590|XP_001980174.1|DERE	LOC108135103|XP_017111167.1|DELE
OG0003100	LOC6555659|XP_001982572.1|DERE	LOC108136317|XP_017112904.1|DELE
OG0003101	LOC6553149|XP_015009833.1|DERE	LOC108140553|XP_017118899.1|DELE
OG0003102	LOC6553988|XP_001980503.1|DERE	LOC108140538|XP_017118852.1|DELE
OG0003103	LOC6553922|XP_001980569.1|DERE	LOC108140668|XP_017119100.1|DELE
OG0003104	LOC6545337|XP_001973302.1|DERE	LOC108146200|XP_017127607.1|DELE
OG0003105	LOC6555758|XP_001982664.1|DERE	LOC108137175|XP_017114240.1|DELE
OG0003106	LOC6548124|XP_015011530.1|DERE	LOC108144666|XP_017125203.1|DELE
OG0003107	LOC6551169|XP_001977067.2|DERE	LOC108149989|XP_017133408.1|DELE
OG0003108	LOC6550567|XP_001977945.1|DERE	LOC108145562|XP_017126550.1|DELE
OG0003109	LOC6550317|XP_001977905.1|DERE	LOC108136652|XP_017113465.1|DELE
OG0003110	LOC6548197|XP_001975080.3|DERE	LOC108141968|XP_017121106.1|DELE
OG0003111	LOC6551310|XP_026838779.1|DERE	LOC108150000|XP_017133427.1|DELE
OG0003112	LOC6553305|XP_001980171.1|DERE	LOC108135143|XP_017111243.1|DELE
OG0003114	LOC6549606|XP_026836350.1|DERE	LOC108149043|XP_017131876.1|DELE
OG0003115	LOC6546758|XP_001974548.1|DERE	LOC108144177|XP_017124327.1|DELE
OG0003116	LOC6548378|XP_001975137.1|DERE	LOC108143702|XP_017123722.1|DELE
OG0003117	LOC6545712|XP_001973412.1|DERE	LOC108142207|XP_017121385.1|DELE
OG0003118	LOC6544566|XP_026833945.1|DERE	LOC108135603|XP_017111904.1|DELE
OG0003119	LOC6544564|XP_015013196.1|DERE	LOC108135586|XP_017111871.1|DELE
OG0003120	LOC6547860|XP_026836523.1|DERE	LOC108145217|XP_017125949.1|DELE
OG0003121	LOC6551513|XP_001977181.2|DERE	LOC108145075|XP_017125751.1|DELE
OG0003122	LOC6547596|XP_001974895.3|DERE	LOC108143291|XP_017123095.1|DELE
OG0003123	LOC6545631|XP_001972693.1|DERE	LOC108146664|XP_017128205.1|DELE
OG0003124	LOC6548181|XP_026836192.1|DERE	LOC108142007|XP_017121163.1|DELE
OG0003125	LOC6545705|XP_026833546.1|DERE	LOC108143203|XP_017122949.1|DELE
OG0003126	LOC6547942|XP_001976460.2|DERE	LOC108141372|XP_017120192.1|DELE
OG0003127	LOC6547941|XP_001976459.1|DERE	LOC108141290|XP_017120046.1|DELE
OG0003128	LOC6545400|XP_001973263.2|DERE	LOC108146029|XP_017127304.1|DELE
OG0003129	LOC6548523|XP_001975405.1|DERE	LOC108141397|XP_017120240.1|DELE
OG0003130	LOC6546596|XP_001975484.1|DERE	LOC108141404|XP_017120250.1|DELE
OG0003131	LOC6548680|XP_001975363.1|DERE	LOC108137994|XP_017115458.1|DELE
OG0003132	LOC6555169|XP_001982267.2|DERE	LOC108149015|XP_017131850.1|DELE
OG0003133	LOC6547964|XP_001976557.1|DERE	LOC108144156|XP_017124289.1|DELE
OG0003134	LOC6548868|XP_026836955.1|DERE	LOC108141424|XP_017120291.1|DELE
OG0003135	LOC6544553|XP_001973475.1|DERE	LOC108142696|XP_017122194.1|DELE
OG0003136	LOC6545528|XP_015012975.1|DERE	LOC108145983|XP_017127210.1|DELE
OG0003137	LOC6546986|XP_026836507.1|DERE	LOC108144548|XP_017125007.1|DELE
OG0003138	LOC6547951|XP_001976553.1|DERE	LOC108144669|XP_017125214.1|DELE
OG0003139	LOC6544063|XP_001973692.1|DERE	LOC108143138|XP_017122874.1|DELE
OG0003140	LOC6547522|XP_001974858.1|DERE	LOC108144998|XP_017125649.1|DELE
OG0003141	LOC6546842|XP_001975944.1|DERE	LOC108137948|XP_017115394.1|DELE
OG0003142	LOC6549216|XP_026836321.1|DERE	LOC108149752|XP_017133037.1|DELE
OG0003143	LOC6543760|XP_001971354.1|DERE	LOC108145726|XP_017126777.1|DELE
OG0003144	LOC6547561|XP_026837178.1|DERE	LOC108143378|XP_017123208.1|DELE
OG0003145	LOC6543187|XP_026834419.1|DERE	LOC108149646|XP_017132873.1|DELE
OG0003146	LOC6547031|XP_001976008.2|DERE	LOC108144613|XP_017125123.1|DELE
OG0003147	LOC6543956|XP_026833052.1|DERE	LOC108136058|XP_017112482.1|DELE
OG0003148	LOC6545232|XP_001973466.1|DERE	LOC108142842|XP_017122400.1|DELE
OG0003149	LOC26525993|XP_015008828.1|DERE	LOC108136315|XP_017112902.1|DELE
OG0003150	LOC6548225|XP_001976587.1|DERE	LOC108144469|XP_017124865.1|DELE
OG0003151	LOC6548784|XP_015012017.1|DERE	LOC108149555|XP_017132681.1|DELE
OG0003152	LOC6546749|XP_001974542.1|DERE	LOC108144179|XP_017124332.1|DELE
OG0003153	LOC6549034|XP_001975543.1|DERE	LOC108144173|XP_017124323.1|DELE
OG0003154	LOC6553090|XP_001980109.1|DERE	LOC108140564|XP_017118912.1|DELE
OG0003155	LOC6547624|XP_001974888.1|DERE	LOC108143571|XP_017123570.1|DELE
OG0003156	LOC6547313|XP_001976340.1|DERE	LOC108135385|XP_017111568.1|DELE
OG0003157	LOC6540805|XP_001968528.1|DERE	LOC108139077|XP_017117189.1|DELE
OG0003158	LOC6547754|XP_001974877.1|DERE	LOC108144974|XP_017125611.1|DELE
OG0003159	LOC6547332|XP_001974792.2|DERE	LOC108143711|XP_017123732.1|DELE, LOC108143713|XP_017123738.1|DELE, LOC108146251|XP_017127715.1|DELE
OG0003160	LOC6548332|XP_001975167.1|DERE	LOC108143699|XP_017123716.1|DELE
OG0003161	LOC6547163|XP_001976164.1|DERE	LOC108143569|XP_017123568.1|DELE
OG0003162	LOC6540921|XP_001970438.1|DERE	LOC108145379|XP_017126263.1|DELE
OG0003163	LOC6545726|XP_001971122.2|DERE	LOC108145877|XP_017127008.1|DELE
OG0003164	LOC6541788|XP_001970783.1|DERE	LOC108138385|XP_017116052.1|DELE, LOC108135953|XP_017112393.1|DELE
OG0003165	LOC6548167|XP_026836540.1|DERE	LOC108144689|XP_017125244.1|DELE
OG0003166	LOC6547986|XP_001975132.1|DERE	LOC108143709|XP_017123729.1|DELE
OG0003167	LOC6547097|XP_015012153.1|DERE	LOC108141598|XP_017120536.1|DELE
OG0003168	LOC6552453|XP_026838045.1|DERE	LOC108142976|XP_017122621.1|DELE
OG0003169	LOC6548897|XP_001974135.1|DERE	LOC108141829|XP_017120899.1|DELE
OG0003170	LOC6548163|XP_026836435.1|DERE	LOC108144447|XP_017124822.1|DELE
OG0003171	LOC6548105|XP_001975146.1|DERE	LOC108143688|XP_017123702.1|DELE
OG0003172	LOC6552893|XP_026831814.1|DERE	LOC108134471|XP_017110277.1|DELE
OG0003173	LOC6552393|XP_001978911.1|DERE	LOC108137440|XP_017114594.1|DELE
OG0003174	LOC6551998|XP_026839257.1|DERE	LOC108139317|XP_017117512.1|DELE
OG0003175	LOC6548729|XP_026836105.1|DERE	LOC108144534|XP_017124983.1|DELE
OG0003176	LOC6542462|XP_001968368.1|DERE	LOC108147834|XP_017130078.1|DELE
OG0003177	LOC6548300|XP_001975098.1|DERE	LOC108141866|XP_017120947.1|DELE
OG0003178	LOC6548182|XP_026836190.1|DERE	LOC108142119|XP_017121305.1|DELE
OG0003179	LOC6548186|XP_001975095.1|DERE	LOC108142043|XP_017121211.1|DELE
OG0003180	LOC6546958|XP_001976027.1|DERE	LOC108144807|XP_017125421.1|DELE
OG0003181	LOC6549371|XP_001975681.1|DERE	LOC108149816|XP_017133175.1|DELE
OG0003182	LOC6547595|XP_026836003.1|DERE	LOC108143586|XP_017123591.1|DELE
OG0003183	LOC6549549|XP_001975755.1|DERE	LOC108149086|XP_017131964.1|DELE
OG0003184	LOC6544370|XP_015013924.1|DERE	LOC108135702|XP_017112034.1|DELE
OG0003185	LOC6549363|XP_001975792.1|DERE	LOC108149093|XP_017131978.1|DELE
OG0003186	LOC6547481|XP_001976277.1|DERE	LOC108137518|XP_017114722.1|DELE
OG0003187	LOC6543352|XP_001968682.1|DERE	LOC108138784|XP_017116748.1|DELE
OG0003188	LOC6551958|XP_026832061.1|DERE	LOC108136905|XP_017113853.1|DELE
OG0003189	LOC6545989|XP_001973503.1|DERE	LOC108142815|XP_017122366.1|DELE
OG0003190	LOC6546740|XP_001974533.1|DERE	LOC108144330|XP_017124529.1|DELE
OG0003191	LOC6545170|XP_001972556.1|DERE	LOC108146768|XP_017128393.1|DELE
OG0003192	LOC6545534|XP_015013954.1|DERE	LOC108146746|XP_017128361.1|DELE
OG0003193	LOC6542440|XP_026835176.1|DERE	LOC108149425|XP_017132481.1|DELE
OG0003194	LOC6544752|XP_015013116.1|DERE	LOC108136131|XP_017112611.1|DELE
OG0003195	LOC6552458|XP_001980876.1|DERE	LOC108142992|XP_017122653.1|DELE
OG0003196	LOC6545758|XP_026833963.1|DERE	LOC108142342|XP_017121589.1|DELE
OG0003197	LOC6545742|XP_015013981.1|DERE	LOC108143173|XP_017122907.1|DELE
OG0003198	LOC6541353|XP_001970053.1|DERE	LOC108135221|XP_017111340.1|DELE
OG0003199	LOC6544856|XP_001970995.1|DERE	LOC108145688|XP_017126733.1|DELE
OG0003200	LOC6542566|XP_001970789.1|DERE	LOC108134660|XP_017110544.1|DELE
OG0003201	LOC6549625|XP_001975686.1|DERE	LOC108143384|XP_017123238.1|DELE
OG0003202	LOC6543806|XP_026832650.1|DERE	LOC108146234|XP_017127648.1|DELE
OG0003203	LOC6548974|XP_015012367.2|DERE	LOC108144522|XP_017124952.1|DELE
OG0003204	LOC6553414|XP_001979266.2|DERE	LOC108141042|XP_017119663.1|DELE
OG0003205	LOC6548203|XP_001976482.1|DERE	LOC108141477|XP_017120377.1|DELE
OG0003206	LOC6540595|XP_001970318.1|DERE	LOC108143325|XP_017123134.1|DELE
OG0003207	LOC6555009|XP_026836775.1|DERE	LOC108148890|XP_017131687.1|DELE
OG0003208	LOC6543966|XP_026832948.1|DERE	LOC108150311|XP_017133915.1|DELE
OG0003209	LOC6547212|XP_001976161.1|DERE	LOC108143579|XP_017123582.1|DELE
OG0003210	LOC6555273|XP_026836205.1|DERE	LOC108143772|XP_017123789.1|DELE
OG0003211	LOC6548994|XP_026836716.1|DERE	LOC108144185|XP_017124338.1|DELE
OG0003212	LOC6553980|XP_001980437.1|DERE	LOC108141572|XP_017120508.1|DELE
OG0003213	LOC6548527|XP_001975409.1|DERE	LOC108141331|XP_017120101.1|DELE
OG0003214	LOC6547101|XP_026837098.1|DERE	LOC108143686|XP_017123692.1|DELE
OG0003215	LOC6547202|XP_001974788.1|DERE	LOC108143651|XP_017123652.1|DELE
OG0003216	LOC6540978|XP_026834556.1|DERE	LOC108145354|XP_017126232.1|DELE
OG0003217	LOC6543054|XP_001970469.1|DERE	LOC108145373|XP_017126256.1|DELE
OG0003218	LOC6545799|XP_001973427.1|DERE	LOC108142647|XP_017122134.1|DELE
OG0003219	LOC6545535|XP_001972703.1|DERE	LOC108146745|XP_017128360.1|DELE
OG0003220	LOC6549172|XP_001974361.1|DERE	LOC108149457|XP_017132537.1|DELE
OG0003221	LOC6550154|XP_001977551.1|DERE	LOC108136218|XP_017112727.1|DELE
OG0003222	LOC6542230|XP_001970470.3|DERE	LOC108145416|XP_017126313.1|DELE
OG0003223	LOC6546926|XP_001975997.1|DERE	LOC108144875|XP_017125521.1|DELE
OG0003224	LOC6546978|XP_015011882.1|DERE	LOC108144672|XP_017125220.1|DELE
OG0003225	LOC6541765|XP_001969827.3|DERE	LOC108138241|XP_017115865.1|DELE
OG0003226	LOC6547433|XP_026836805.1|DERE	LOC108149682|XP_017132917.1|DELE
OG0003228	LOC6554324|XP_001981483.1|DERE	LOC108148824|XP_017131569.1|DELE
OG0003229	LOC6545986|XP_001973500.1|DERE	LOC108142588|XP_017122041.1|DELE
OG0003231	LOC6546151|XP_001971294.2|DERE	LOC108146102|XP_017127419.1|DELE
OG0003232	LOC26526730|XP_015010517.1|DERE	LOC108141171|XP_017119888.1|DELE
OG0003233	LOC6546981|XP_001976069.1|DERE	LOC108144542|XP_017125002.1|DELE
OG0003234	LOC6542453|XP_001969098.1|DERE	LOC108141450|XP_017120342.1|DELE
OG0003235	LOC6555107|XP_001982023.1|DERE	LOC108136775|XP_017113625.1|DELE
OG0003236	LOC6546415|XP_001971255.2|DERE	LOC108146035|XP_017127316.1|DELE
OG0003238	LOC6547442|XP_001976378.1|DERE	LOC108142124|XP_017121311.1|DELE
OG0003239	LOC6542514|XP_001968631.1|DERE	LOC108134726|XP_017110619.1|DELE
OG0003240	LOC6541248|XP_001969820.1|DERE	LOC108138040|XP_017115501.1|DELE
OG0003240	LOC6543928|XP_001973663.1|DERE	LOC108143266|XP_017123069.1|DELE
OG0003242	LOC6548069|XP_001976610.1|DERE	LOC108144191|XP_017124345.1|DELE
OG0003243	LOC6554926|XP_001981131.2|DERE	LOC108143907|XP_017123973.1|DELE
OG0003243	LOC6554925|XP_001981130.1|DERE	LOC108143906|XP_017123972.1|DELE
OG0003244	LOC6553129|XP_026839698.1|DERE	LOC108140449|XP_017118669.1|DELE
OG0003245	LOC6551232|XP_026838186.1|DERE	LOC108137695|XP_017115056.1|DELE
OG0003247	LOC26526692|XP_015010511.1|DERE	LOC108143813|XP_017123824.1|DELE
OG0003250	LOC6555201|XP_001982297.1|DERE	LOC108148932|XP_017131739.1|DELE
OG0003251	LOC6555184|XP_026839572.1|DERE	LOC108149013|XP_017131848.1|DELE
OG0003252	LOC6555137|XP_001982252.2|DERE	LOC108148929|XP_017131734.1|DELE
OG0003253	LOC6553725|XP_001980394.1|DERE	LOC108134598|XP_017110450.1|DELE
OG0003254	LOC6553195|XP_001979156.1|DERE	LOC108141072|XP_017119722.1|DELE
OG0003255	LOC6554853|XP_001981097.2|DERE	LOC108142905|XP_017122481.1|DELE
OG0003256	LOC6554603|XP_001981555.1|DERE	LOC108147183|XP_017129015.1|DELE
OG0003257	LOC6551603|XP_015010890.1|DERE	LOC108142367|XP_017121665.1|DELE
OG0003258	LOC6549870|XP_001978651.1|DERE	LOC108144964|XP_017125603.1|DELE
OG0003259	LOC6549971|XP_001978744.2|DERE	LOC108140862|XP_017119341.1|DELE
OG0003260	LOC6550538|XP_026837357.1|DERE	LOC108141625|XP_017120583.1|DELE
OG0003261	LOC6552108|XP_001978804.3|DERE	LOC108141150|XP_017119863.1|DELE
OG0003262	LOC26526521|XP_026833740.1|DERE	LOC108140703|XP_017119146.1|DELE
OG0003263	LOC6549898|XP_001977375.2|DERE	LOC108136622|XP_017113430.1|DELE
OG0003264	LOC6549731|XP_001978720.1|DERE	LOC108140917|XP_017119467.1|DELE
OG0003265	LOC6542061|XP_026835048.1|DERE	LOC108149507|XP_017132623.1|DELE
OG0003266	LOC6542407|XP_001970000.1|DERE	LOC108138764|XP_017116669.1|DELE
OG0003267	LOC6550262|XP_026838046.1|DERE	LOC108136460|XP_017113139.1|DELE
OG0003268	LOC6555164|XP_001981420.3|DERE	LOC108147171|XP_017128991.1|DELE
OG0003269	LOC6554536|XP_001981321.1|DERE	LOC108148482|XP_017131005.1|DELE
OG0003270	LOC6543960|XP_001972766.3|DERE	LOC108136150|XP_017112634.1|DELE
OG0003271	LOC6555855|XP_026839280.1|DERE	LOC108145302|XP_017126113.1|DELE
OG0003272	LOC6550129|XP_001977658.1|DERE	LOC108136474|XP_017113164.1|DELE
OG0003273	LOC6546795|XP_001975889.1|DERE	LOC108143490|XP_017123429.1|DELE
OG0003274	LOC6551725|XP_015011063.1|DERE	LOC108137278|XP_017114366.1|DELE
OG0003275	LOC6550888|XP_026838014.1|DERE	LOC108136443|XP_017113095.1|DELE
OG0003276	LOC6553237|XP_001980192.1|DERE	LOC108135033|XP_017111058.1|DELE
OG0003277	LOC6547209|XP_001976158.2|DERE	LOC108143347|XP_017123157.1|DELE
OG0003278	LOC26526621|XP_015009394.1|DERE	LOC108147267|XP_017129161.1|DELE
OG0003279	LOC6551691|XP_001978487.1|DERE	LOC108136588|XP_017113389.1|DELE
OG0003280	LOC6552915|XP_001980978.2|DERE	LOC108144020|XP_017124135.1|DELE
OG0003281	LOC6553525|XP_001979400.1|DERE	LOC108140486|XP_017118725.1|DELE
OG0003282	LOC6551689|XP_026838071.1|DERE	LOC108136505|XP_017113237.1|DELE
OG0003283	LOC6549086|XP_001974225.2|DERE	LOC108139047|XP_017117154.1|DELE
OG0003284	LOC6551631|XP_001978561.1|DERE	LOC108138587|XP_017116365.1|DELE
OG0003285	LOC6554861|XP_015009149.1|DERE	LOC108143055|XP_017122756.1|DELE
OG0003286	LOC6555255|XP_026839606.1|DERE	LOC108148637|XP_017131239.1|DELE
OG0003287	LOC6544704|XP_001972458.1|DERE	LOC108142516|XP_017121925.1|DELE
OG0003288	LOC6552880|XP_001979998.1|DERE	LOC108134567|XP_017110411.1|DELE
OG0003289	LOC6547405|XP_001976313.1|DERE	LOC108149191|XP_017132103.1|DELE, LOC108149115|XP_017132041.1|DELE
OG0003290	LOC6552133|XP_001978815.1|DERE	LOC108141115|XP_017119820.1|DELE
OG0003291	LOC6545485|XP_015014086.2|DERE	LOC108142543|XP_017121958.1|DELE
OG0003292	LOC6550640|XP_026837505.1|DERE	LOC108148154|XP_017130538.1|DELE
OG0003293	LOC6551646|XP_001978493.1|DERE	LOC108136590|XP_017113391.1|DELE
OG0003294	LOC6546553|XP_001974567.1|DERE	LOC108144753|XP_017125346.1|DELE
OG0003295	LOC6549691|XP_001978724.2|DERE	LOC108140891|XP_017119413.1|DELE
OG0003296	LOC113563764|XP_026832082.1|DERE	LOC108135094|XP_017111158.1|DELE
OG0003297	LOC6551953|XP_015009969.1|DERE	LOC108135109|XP_017111185.1|DELE
OG0003298	LOC6550068|XP_026838102.1|DERE	LOC108136334|XP_017112927.1|DELE
OG0003299	LOC6552862|XP_001979947.1|DERE	LOC108139187|XP_017117301.1|DELE
OG0003300	LOC6552773|XP_001979958.1|DERE	LOC108135098|XP_017111164.1|DELE
OG0003301	LOC6547038|XP_001974627.1|DERE	LOC108144900|XP_017125550.1|DELE
OG0003302	LOC6551403|XP_026838427.1|DERE	LOC108140914|XP_017119457.1|DELE
OG0003303	LOC6549054|XP_001975576.1|DERE	LOC108149824|XP_017133185.1|DELE
OG0003304	LOC6554251|XP_001982100.1|DERE	LOC108150368|XP_017133998.1|DELE
OG0003305	LOC6550304|XP_001977758.2|DERE	LOC108134850|XP_017110803.1|DELE
OG0003306	LOC6540984|XP_001970754.1|DERE	LOC108145120|XP_017125819.1|DELE
OG0003307	LOC6550619|XP_015011263.2|DERE	LOC108138586|XP_017116362.1|DELE
OG0003308	LOC6541409|XP_001968190.1|DERE	LOC108137850|XP_017115266.1|DELE
OG0003309	LOC6549880|XP_026838236.1|DERE	LOC108144312|XP_017124501.1|DELE
OG0003310	LOC6550862|XP_001978222.1|DERE	LOC108144388|XP_017124658.1|DELE
OG0003311	LOC6553925|XP_001980572.1|DERE	LOC108140799|XP_017119287.1|DELE
OG0003312	LOC6552326|XP_001979785.1|DERE	LOC108140777|XP_017119253.1|DELE
OG0003313	LOC6555666|XP_001982416.1|DERE	LOC108137207|XP_017114287.1|DELE
OG0003314	LOC6548210|XP_001976489.1|DERE	LOC108144755|XP_017125348.1|DELE
OG0003315	LOC6550009|XP_026837898.1|DERE	LOC108147715|XP_017129928.1|DELE
OG0003316	LOC6554940|XP_001981121.1|DERE	LOC108142907|XP_017122484.1|DELE
OG0003317	LOC6552871|XP_001979979.1|DERE	LOC108135024|XP_017111048.1|DELE
OG0003318	LOC6552049|XP_001980725.3|DERE	LOC108135080|XP_017111135.1|DELE
OG0003319	LOC6552109|XP_026832131.1|DERE	LOC108141100|XP_017119793.1|DELE
OG0003320	LOC6554814|XP_026839615.1|DERE	LOC108142951|XP_017122577.1|DELE
OG0003321	LOC6554810|XP_001981110.1|DERE	LOC108142890|XP_017122454.1|DELE
OG0003322	LOC6554865|XP_001981108.1|DERE	LOC108143111|XP_017122824.1|DELE
OG0003323	LOC6555547|XP_001982384.1|DERE	LOC108137070|XP_017114065.1|DELE
OG0003324	LOC6555682|XP_026837235.1|DERE	LOC108138412|XP_017116089.1|DELE
OG0003325	LOC6553572|XP_026836959.1|DERE	LOC108141190|XP_017119917.1|DELE
OG0003326	LOC6550095|XP_001977533.1|DERE	LOC108137340|XP_017114466.1|DELE
OG0003327	LOC6555849|XP_001982712.2|DERE	LOC108145313|XP_017126153.1|DELE
OG0003328	LOC6555616|XP_001982595.1|DERE	LOC108136320|XP_017112909.1|DELE
OG0003329	LOC6553597|XP_001979404.3|DERE	LOC108140481|XP_017118710.1|DELE
OG0003330	LOC6545821|XP_001972174.2|DERE	LOC108150244|XP_017133794.1|DELE
OG0003331	LOC6550075|XP_001977525.1|DERE	LOC108137314|XP_017114429.1|DELE
OG0003332	LOC6550481|XP_001977946.1|DERE	LOC108145570|XP_017126569.1|DELE
OG0003333	LOC6555143|XP_001981154.3|DERE	LOC108148732|XP_017131400.1|DELE
OG0003334	LOC6552709|XP_001979001.1|DERE	LOC108148285|XP_017130739.1|DELE
OG0003335	LOC6552632|XP_001979929.1|DERE	LOC108139306|XP_017117495.1|DELE
OG0003336	LOC6555410|XP_001982330.1|DERE	LOC108143949|XP_017124033.1|DELE
OG0003337	LOC6555053|XP_001981381.3|DERE	LOC108148865|XP_017131654.1|DELE
OG0003338	LOC6551858|XP_001979655.1|DERE	LOC108137015|XP_017114003.1|DELE
OG0003339	LOC6554597|XP_026839728.1|DERE	LOC108148738|XP_017131415.1|DELE
OG0003340	LOC26525967|XP_015009357.1|DERE	LOC108148740|XP_017131417.1|DELE
OG0003341	LOC6549847|XP_001977578.1|DERE	LOC108136168|XP_017112654.1|DELE
OG0003342	LOC6550216|XP_026837605.1|DERE	LOC108135428|XP_017111649.1|DELE
OG0003343	LOC6550670|XP_015011259.1|DERE	LOC108138520|XP_017116257.1|DELE
OG0003344	LOC6542954|XP_001969584.1|DERE	LOC108149403|XP_017132429.1|DELE
OG0003345	LOC6550214|XP_001977725.1|DERE	LOC108134891|XP_017110883.1|DELE
OG0003346	LOC6551816|XP_001979623.1|DERE	LOC108136819|XP_017113712.1|DELE
OG0003347	LOC6551845|XP_001979642.1|DERE	LOC108136755|XP_017113594.1|DELE
OG0003348	LOC6551792|XP_001979617.1|DERE	LOC108136868|XP_017113799.1|DELE
OG0003349	LOC6545612|XP_001972676.1|DERE	LOC108146904|XP_017128635.1|DELE
OG0003350	LOC6554616|XP_026832872.1|DERE	LOC108148809|XP_017131530.1|DELE
OG0003351	LOC6551541|XP_015010621.1|DERE	LOC108138559|XP_017116320.1|DELE
OG0003352	LOC6555346|XP_001981196.1|DERE	LOC108148758|XP_017131448.1|DELE
OG0003353	LOC6552493|XP_026832098.1|DERE	LOC108135102|XP_017111169.1|DELE
OG0003354	LOC6554969|XP_001981140.1|DERE	LOC108143935|XP_017124010.1|DELE
OG0003355	LOC6550259|XP_001977710.2|DERE	LOC108136458|XP_017113133.1|DELE
OG0003356	LOC6551740|XP_026838239.1|DERE	LOC108136432|XP_017113071.1|DELE
OG0003357	LOC6551255|XP_026838805.1|DERE	LOC108148175|XP_017130565.1|DELE
OG0003358	LOC6549633|XP_001974439.1|DERE	LOC108138929|XP_017116988.1|DELE
OG0003359	LOC6550047|XP_026837474.1|DERE	LOC108149990|XP_017133409.1|DELE
OG0003360	LOC6550644|XP_001978132.2|DERE	LOC108148132|XP_017130468.1|DELE
OG0003361	LOC6547558|XP_026837205.1|DERE	LOC108143382|XP_017123236.1|DELE
OG0003362	LOC6555112|XP_001981042.1|DERE	LOC108143026|XP_017122711.1|DELE
OG0003363	LOC6553402|XP_015010403.1|DERE	LOC108141151|XP_017119865.1|DELE
OG0003364	LOC6552059|XP_001980695.1|DERE	LOC108140528|XP_017118826.1|DELE
OG0003365	LOC6552394|XP_001978912.1|DERE	LOC108137487|XP_017114691.1|DELE
OG0003366	LOC6546312|XP_001972820.2|DERE	LOC108135516|XP_017111750.1|DELE
