Orthogroup	DERE.longest_only	DMIR.longest_only
OG0000324	LOC6549548|XP_001975754.1|DERE	LOC117191147|XP_033252003.1|DMIR, LOC117191148|XP_033252004.1|DMIR, LOC117191153|XP_033252011.1|DMIR, LOC117191149|XP_033252005.1|DMIR, LOC117191157|XP_033252015.1|DMIR, LOC117191145|XP_033252001.1|DMIR, LOC117191150|XP_033252008.1|DMIR, LOC117191144|XP_033251999.1|DMIR, LOC117191645|XP_033252344.1|DMIR, LOC117191161|XP_033252018.1|DMIR, LOC117191139|XP_033251993.1|DMIR, LOC117191652|XP_033252350.1|DMIR, LOC117191133|XP_033251985.1|DMIR, LOC117191135|XP_033251987.1|DMIR, LOC117191126|XP_033251979.1|DMIR, LOC117191146|XP_033252002.1|DMIR, LOC117191131|XP_033251983.1|DMIR, LOC117190751|XP_033251704.1|DMIR, LOC117191653|XP_033252351.1|DMIR, LOC117191140|XP_033251994.1|DMIR, LOC117191136|XP_033251988.1|DMIR, LOC117191644|XP_033252343.1|DMIR, LOC117191647|XP_033252345.1|DMIR, LOC117191138|XP_033251992.1|DMIR, LOC117191129|XP_033251982.1|DMIR, LOC117191127|XP_033251980.1|DMIR, LOC117191122|XP_033251975.1|DMIR, LOC117187764|XP_033246469.1|DMIR, LOC117191117|XP_033251968.1|DMIR, LOC117191651|XP_033252349.1|DMIR, LOC117191132|XP_033251984.1|DMIR, LOC117191650|XP_033252347.1|DMIR, LOC117191142|XP_033251996.1|DMIR, LOC117191154|XP_033252012.1|DMIR, LOC117191155|XP_033252013.1|DMIR, LOC117191152|XP_033252010.1|DMIR, LOC117191159|XP_033252017.1|DMIR, LOC117191143|XP_033251998.1|DMIR, LOC117191654|XP_033252352.1|DMIR, LOC117191158|XP_033252016.1|DMIR, LOC117191125|XP_033251976.1|DMIR, LOC117191121|XP_033251974.1|DMIR, LOC117191120|XP_033251971.1|DMIR, LOC117191118|XP_033251969.1|DMIR, LOC117191119|XP_033251970.1|DMIR, LOC108158946|XP_017147258.2|DMIR, LOC117188145|XP_033247429.1|DMIR
OG0000325	LOC6544993|XP_001973285.1|DERE	LOC108152056|XP_017136549.1|DMIR
OG0000325	LOC6544995|XP_001973287.1|DERE	LOC108152057|XP_017136551.1|DMIR
OG0000326	LOC113564769|XP_026839408.1|DERE	LOC117186932|XP_033244183.1|DMIR, LOC117186933|XP_033244195.1|DMIR, LOC117186931|XP_033244182.1|DMIR, LOC117186926|XP_033244169.1|DMIR
OG0000327	LOC6541164|XP_001970615.2|DERE	LOC108158102|XP_017145760.1|DMIR
OG0000327	LOC6541825|XP_001970616.1|DERE	LOC108158103|XP_017145761.1|DMIR, LOC117192804|XP_033253450.1|DMIR
OG0000327	LOC6541106|XP_001970617.1|DERE	LOC108158104|XP_017145762.1|DMIR
OG0000328	LOC6548254|XP_001976619.2|DERE	LOC108158070|XP_017145709.1|DMIR
OG0000328	LOC6546183|XP_001972276.1|DERE	LOC108165320|XP_017156843.1|DMIR
OG0000328	LOC6546182|XP_001972275.1|DERE	LOC108165319|XP_017156842.1|DMIR
OG0000329	LOC6540844|XP_001970046.1|DERE	LOC108163275|XP_017153964.1|DMIR
OG0000331	LOC6541107|XP_026834568.1|DERE	LOC108162578|XP_017152880.1|DMIR, LOC108162576|XP_017152874.2|DMIR, LOC117185724|XP_017152878.2|DMIR, LOC108162574|XP_017152867.1|DMIR, LOC108162577|XP_033248544.1|DMIR, LOC108162575|XP_033248541.1|DMIR
OG0000331	LOC6542639|XP_026834567.1|DERE	LOC108162573|XP_017152865.2|DMIR
OG0000332	LOC6543380|XP_001969483.1|DERE	LOC108154931|XP_017140898.1|DMIR
OG0000332	LOC6550374|XP_001977855.1|DERE	LOC108155061|XP_033247517.1|DMIR
OG0000333	LOC6546503|XP_001972269.1|DERE	LOC108152972|XP_017138184.1|DMIR
OG0000333	LOC6546464|XP_001971336.1|DERE	LOC108152860|XP_017137973.1|DMIR
OG0000334	LOC6550690|XP_001978015.1|DERE	LOC117186323|XP_033242842.1|DMIR
OG0000334	LOC6548002|XP_001975281.1|DERE	LOC117191291|XP_033252090.1|DMIR, LOC108159190|XP_017147734.1|DMIR
OG0000335	LOC6549308|XP_001974230.1|DERE	LOC108161600|XP_017151376.1|DMIR
OG0000335	LOC6549307|XP_001974229.1|DERE	LOC108164304|XP_033249914.1|DMIR
OG0000336	LOC6554017|XP_026839688.1|DERE	LOC108155221|XP_017141394.1|DMIR
OG0000336	LOC6554824|XP_001981805.1|DERE	LOC108156934|XP_017144183.1|DMIR
OG0000336	LOC6554823|XP_001981804.2|DERE	LOC108156641|XP_017143730.1|DMIR
OG0000337	LOC6545329|XP_001973337.1|DERE	LOC108151160|XP_017135079.2|DMIR
OG0000337	LOC6555516|XP_001982674.1|DERE	LOC108153109|XP_017138384.1|DMIR
OG0000337	LOC6543656|XP_001972956.1|DERE	LOC108165326|XP_017156848.1|DMIR
OG0000338	LOC6545423|XP_026833396.1|DERE	LOC108153019|XP_017138255.1|DMIR
OG0000338	LOC6541880|XP_015015371.1|DERE	LOC108159926|XP_017149057.2|DMIR, LOC117185755|XP_033247238.1|DMIR
OG0000339	LOC6544746|XP_001973208.1|DERE	LOC108151311|XP_017135339.1|DMIR
OG0000339	LOC6544747|XP_001973209.1|DERE	LOC108150890|XP_017134689.1|DMIR, LOC108153728|XP_017139345.1|DMIR, LOC108153741|XP_017139360.1|DMIR
OG0000340	LOC6546748|XP_026836935.1|DERE	LOC108159780|XP_017148829.2|DMIR, LOC117187970|XP_033246897.1|DMIR
OG0000341	LOC6544460|XP_001973114.1|DERE, LOC6544463|XP_001973117.3|DERE	LOC108165271|XP_017156795.1|DMIR, LOC108151553|XP_017135709.1|DMIR
OG0000341	LOC6544467|XP_001973121.1|DERE, LOC6544465|XP_001973119.1|DERE	LOC108150897|XP_017134696.1|DMIR
OG0000342	LOC6550507|XP_001977972.1|DERE	LOC108163960|XP_017155000.1|DMIR, LOC108153306|XP_017138706.1|DMIR
OG0000342	LOC6548071|XP_026836299.1|DERE	LOC108158235|XP_017145956.1|DMIR
OG0000343	LOC6552539|XP_001980835.1|DERE, LOC6552308|XP_001980833.2|DERE	LOC108155775|XP_017142323.1|DMIR
OG0000344	LOC6546557|XP_001974571.1|DERE	LOC108159576|XP_017148509.1|DMIR
OG0000344	LOC6554188|XP_026831512.1|DERE	LOC108155393|XP_017141666.1|DMIR
OG0000345	LOC6542450|XP_001970556.1|DERE	LOC117193057|XP_033253681.1|DMIR, LOC108159911|XP_017149032.1|DMIR
OG0000345	LOC6549529|XP_015012480.2|DERE	LOC108158417|XP_033248151.1|DMIR, LOC117192612|XP_033253220.1|DMIR
OG0000346	LOC6548932|XP_001975532.1|DERE, LOC6548931|XP_001975531.1|DERE	LOC117191074|XP_033251934.1|DMIR, LOC108158475|XP_017146268.1|DMIR
OG0000347	LOC6544677|XP_001972013.1|DERE	LOC108152709|XP_033242512.1|DMIR
OG0000347	LOC6543128|XP_026834037.1|DERE	LOC108161768|XP_017151591.1|DMIR
OG0000348	LOC6542740|XP_001968431.1|DERE	LOC108162283|XP_017152431.2|DMIR
OG0000348	LOC6543484|XP_001968698.3|DERE	LOC108163481|XP_017154277.1|DMIR
OG0000349	LOC6549117|XP_001974189.1|DERE	LOC108162746|XP_017153112.1|DMIR, LOC117185993|XP_033241910.1|DMIR, LOC117185991|XP_033241906.1|DMIR, LOC117186000|XP_033241922.1|DMIR, LOC117185999|XP_033241921.1|DMIR, LOC117185998|XP_033241919.1|DMIR, LOC117185996|XP_033241914.1|DMIR, LOC117185995|XP_033241913.1|DMIR, LOC117185994|XP_033241911.1|DMIR, LOC117185997|XP_033241918.1|DMIR, LOC117185990|XP_033241905.1|DMIR, LOC117185992|XP_033241908.1|DMIR, LOC117186001|XP_033241923.1|DMIR, LOC117186004|XP_033241928.1|DMIR, LOC117186002|XP_033241925.1|DMIR, LOC117186003|XP_033241927.1|DMIR, LOC108165003|XP_033241903.1|DMIR, LOC108155699|XP_017142209.2|DMIR, LOC117186006|XP_033241930.1|DMIR, LOC117186005|XP_033241929.1|DMIR, LOC117189036|XP_033249813.1|DMIR, LOC108161148|XP_033249510.1|DMIR, LOC117188894|XP_033249331.1|DMIR, LOC117188895|XP_033249334.1|DMIR, LOC108163101|XP_017153678.1|DMIR, LOC117186007|XP_033241931.1|DMIR, LOC117194190|XP_033254738.1|DMIR, LOC117188893|XP_033249327.1|DMIR, LOC108163098|XP_033248519.1|DMIR
OG0000350	LOC6544378|XP_001972467.2|DERE	LOC108151012|XP_017134862.1|DMIR
OG0000350	LOC6544377|XP_001972466.1|DERE	LOC108151011|XP_017134861.1|DMIR
OG0000350	LOC6555043|XP_026837186.1|DERE	LOC108157039|XP_017144344.1|DMIR
OG0000351	LOC6548288|XP_001975114.1|DERE	LOC108159766|XP_017148814.1|DMIR
OG0000351	LOC6548287|XP_001975113.1|DERE	LOC117192964|XP_033253577.1|DMIR, LOC108159768|XP_017148816.1|DMIR
OG0000353	LOC6552898|XP_001980981.1|DERE	LOC108155801|XP_017142371.1|DMIR
OG0000353	LOC6540677|XP_001968873.2|DERE	LOC108162840|XP_017153270.1|DMIR
OG0000354	LOC6541026|XP_001968386.1|DERE	LOC108163352|XP_017154083.1|DMIR
OG0000354	LOC6541906|XP_026835080.1|DERE	LOC108163353|XP_017154084.1|DMIR
OG0000355	LOC6542516|XP_001970521.1|DERE	LOC108158852|XP_017147065.1|DMIR
OG0000355	LOC6542864|XP_001970797.2|DERE	LOC108158706|XP_017146735.1|DMIR, LOC108158708|XP_017146737.1|DMIR
OG0000356	LOC6549266|XP_026836544.1|DERE	LOC108161706|XP_017151513.1|DMIR
OG0000356	LOC6549236|XP_001974343.2|DERE	LOC108161707|XP_017151516.1|DMIR
OG0000358	LOC6553771|XP_001979438.1|DERE	LOC108154502|XP_017140290.1|DMIR
OG0000358	LOC6553718|XP_001979429.1|DERE	LOC108154577|XP_017140368.1|DMIR
OG0000358	LOC6553715|XP_001979426.1|DERE	LOC108155916|XP_017142556.1|DMIR
OG0000359	LOC6544462|XP_026833054.1|DERE	LOC108165272|XP_017156796.1|DMIR, LOC108151551|XP_017135706.1|DMIR
OG0000359	LOC6544466|XP_001973120.3|DERE	LOC108150883|XP_017134681.1|DMIR
OG0000360	LOC6554985|XP_001981828.2|DERE, LOC6554987|XP_001981830.1|DERE, LOC6554988|XP_001981831.2|DERE, LOC6554986|XP_001981829.2|DERE	LOC108154688|XP_017140525.1|DMIR
OG0000361	LOC6552329|XP_001979788.2|DERE, LOC6553077|XP_001979072.1|DERE	LOC108161910|XP_017151802.1|DMIR
OG0000361	LOC113564062|XP_026834307.1|DERE, LOC6541092|XP_001969684.1|DERE	LOC108164081|XP_017155155.2|DMIR
OG0000362	LOC6555885|XP_001982687.1|DERE	LOC108164439|XP_017155629.1|DMIR
OG0000362	LOC6544260|XP_026832810.1|DERE	LOC108151433|XP_017135517.1|DMIR
OG0000363	LOC6554700|XP_015008975.1|DERE	LOC108155053|XP_017141122.1|DMIR
OG0000363	LOC6543693|XP_026832427.1|DERE	LOC108152147|XP_017136746.1|DMIR
OG0000365	LOC6547737|XP_001974951.1|DERE	LOC108160626|XP_017150234.2|DMIR, LOC117185766|XP_033247459.1|DMIR
OG0000365	LOC6543411|XP_001969897.2|DERE	LOC108164206|XP_017155325.1|DMIR
OG0000366	LOC6551424|XP_026838791.1|DERE	LOC108158188|XP_017145911.1|DMIR
OG0000366	LOC6554311|XP_026831436.1|DERE	LOC108157635|XP_017145265.1|DMIR
OG0000367	LOC6546079|XP_026833637.1|DERE	LOC108151828|XP_017136186.1|DMIR
OG0000367	LOC6547428|XP_001974807.2|DERE	LOC108159321|XP_017148001.1|DMIR
OG0000368	LOC6544726|XP_015013197.1|DERE	LOC108153378|XP_017138839.1|DMIR
OG0000368	LOC6544727|XP_001972411.1|DERE	LOC108153602|XP_017139182.1|DMIR
OG0000370	LOC6544981|XP_001971549.1|DERE	LOC108165427|XP_017156954.1|DMIR
OG0000370	LOC6544994|XP_001973286.1|DERE	LOC117190896|XP_033251793.1|DMIR
OG0000370	LOC113564307|XP_026836569.1|DERE	LOC117189608|XP_033250621.1|DMIR, LOC108160644|XP_033246990.1|DMIR
OG0000371	LOC6551390|XP_001977235.1|DERE	LOC108153834|XP_033253230.1|DMIR
OG0000371	LOC6547140|XP_001976115.1|DERE	LOC108160842|XP_017150586.2|DMIR, LOC117185796|XP_033247638.1|DMIR
OG0000371	LOC6554197|XP_001981463.3|DERE	LOC108153967|XP_017139553.2|DMIR
OG0000372	LOC26526519|XP_015014294.1|DERE	LOC108161550|XP_017151321.1|DMIR
OG0000373	LOC6547383|XP_026836189.1|DERE	LOC108160847|XP_017150592.2|DMIR, LOC117185685|XP_033246890.1|DMIR
OG0000374	LOC6545513|XP_026832187.1|DERE	LOC108163021|XP_017153549.1|DMIR
OG0000375	LOC6543972|XP_001972206.1|DERE, LOC6544630|XP_026832424.1|DERE	LOC108151440|XP_017135538.1|DMIR, LOC108151441|XP_017135539.1|DMIR
OG0000376	LOC6551611|XP_026837375.1|DERE	LOC108153969|XP_017139558.1|DMIR
OG0000377	LOC6551301|XP_001978400.3|DERE	LOC108152091|XP_017136629.1|DMIR
OG0000377	LOC6552778|XP_001979963.1|DERE	LOC108154927|XP_017140878.2|DMIR
OG0000378	LOC6546662|XP_001974574.1|DERE	LOC117188117|XP_033247349.1|DMIR, LOC108159574|XP_033254204.1|DMIR
OG0000378	LOC6551554|XP_001978502.1|DERE	LOC108154592|XP_017140388.1|DMIR
OG0000379	LOC6541593|XP_026834595.1|DERE	LOC117191418|XP_033252182.1|DMIR, LOC108158658|XP_017146644.1|DMIR
OG0000379	LOC6542039|XP_026834544.1|DERE	LOC117190967|XP_033251846.1|DMIR, LOC108158657|XP_017146642.1|DMIR
OG0000379	LOC6542428|XP_001970581.1|DERE	LOC108160190|XP_017149513.1|DMIR
OG0000380	LOC6549180|XP_001975741.1|DERE	LOC108160953|XP_017150733.1|DMIR
OG0000380	LOC6545076|XP_001972110.1|DERE	LOC108165496|XP_017157042.1|DMIR
OG0000381	LOC6542777|XP_001970503.1|DERE	LOC108164221|XP_017155343.1|DMIR
OG0000381	LOC6542268|XP_026834987.1|DERE	LOC108163723|XP_017154662.1|DMIR
OG0000382	LOC6544104|XP_001973759.1|DERE	LOC108153118|XP_017138395.1|DMIR, LOC117187181|XP_033245186.1|DMIR, LOC108154017|XP_017139599.1|DMIR, LOC117187178|XP_033245182.1|DMIR, LOC108155287|XP_017141492.2|DMIR, LOC117187179|XP_033245183.1|DMIR, LOC117187177|XP_033245181.1|DMIR, LOC117187180|XP_033245185.1|DMIR
OG0000383	LOC6541604|XP_026834924.1|DERE	LOC108162652|XP_017152974.1|DMIR
OG0000383	LOC6547628|XP_001976263.1|DERE	LOC108161945|XP_017151870.1|DMIR
OG0000384	LOC6546857|XP_001976053.1|DERE	LOC117191391|XP_033252165.1|DMIR, LOC108160312|XP_017149722.1|DMIR
OG0000384	LOC113564313|XP_026836612.1|DERE	LOC108160611|XP_017150214.1|DMIR, LOC117191066|XP_033251923.1|DMIR
OG0000385	LOC6550911|XP_026838256.1|DERE	LOC108157827|XP_033245501.1|DMIR
OG0000385	LOC6550912|XP_026838253.1|DERE	LOC108157800|XP_017145485.1|DMIR
OG0000386	LOC6544076|XP_026832742.1|DERE	LOC108153778|XP_033243910.1|DMIR
OG0000386	LOC6554660|XP_001981340.1|DERE	LOC108157181|XP_017144593.1|DMIR
OG0000387	LOC6543245|XP_001968384.1|DERE, LOC6543483|XP_001969519.1|DERE	LOC108163350|XP_017154080.1|DMIR
OG0000388	LOC6546540|XP_001971244.1|DERE, LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE	LOC108153544|XP_017139101.1|DMIR
OG0000388	LOC6546476|XP_026832895.1|DERE	LOC108150814|XP_017134607.1|DMIR
OG0000389	LOC26527115|XP_026839317.1|DERE	LOC108155707|XP_033245171.1|DMIR
OG0000389	LOC6544985|XP_026833255.1|DERE	LOC108153105|XP_017138379.1|DMIR
OG0000390	LOC6543348|XP_001969885.1|DERE	LOC117188720|XP_033248889.1|DMIR, LOC108162565|XP_017152852.1|DMIR
OG0000391	LOC6547289|XP_026836648.1|DERE	LOC117190429|XP_033251401.1|DMIR, LOC108158732|XP_017146825.1|DMIR
OG0000391	LOC6547131|XP_001974765.3|DERE	LOC108160797|XP_017150503.1|DMIR
OG0000392	LOC6540637|XP_001968804.1|DERE	LOC108163883|XP_017154887.2|DMIR
OG0000392	LOC6540589|XP_001968801.1|DERE	LOC108164101|XP_033249493.1|DMIR
OG0000393	LOC6549281|XP_026836140.1|DERE	LOC108162496|XP_033249836.1|DMIR
OG0000393	LOC6549280|XP_026836151.1|DERE	LOC108163840|XP_017154842.1|DMIR
OG0000394	LOC6551519|XP_001977162.1|DERE	LOC108153357|XP_017138816.1|DMIR
OG0000394	LOC6551520|XP_026838743.1|DERE	LOC108153373|XP_017138836.1|DMIR
OG0000395	LOC6544683|XP_026833970.1|DERE	LOC108151023|XP_017134872.2|DMIR
OG0000395	LOC6544381|XP_001972470.2|DERE	LOC108151021|XP_017134869.1|DMIR
OG0000396	LOC6541162|XP_026835208.1|DERE, LOC6542607|XP_001970182.1|DERE	LOC108163242|XP_017153894.1|DMIR
OG0000397	LOC113564052|XP_026834187.1|DERE, LOC6540615|XP_026834188.1|DERE, LOC6540629|XP_001970336.2|DERE	LOC108160285|XP_017149662.1|DMIR, LOC108160283|XP_017149658.1|DMIR, LOC108160284|XP_017149661.1|DMIR
OG0000398	LOC6547339|XP_026836570.1|DERE	LOC108156576|XP_017143599.1|DMIR
OG0000399	LOC6555051|XP_001981621.1|DERE	LOC108157406|XP_017144941.1|DMIR
OG0000399	LOC6547358|XP_001976323.1|DERE	LOC108153671|XP_017139274.2|DMIR, LOC108165276|XP_033243088.1|DMIR, LOC108155544|XP_017141912.1|DMIR
OG0000400	LOC6551130|XP_001978244.1|DERE	LOC108164521|XP_017155800.1|DMIR
OG0000400	LOC6551129|XP_001978243.1|DERE	LOC108164522|XP_033245941.1|DMIR
OG0000401	LOC26526634|XP_015014319.2|DERE, LOC6550383|XP_026837698.1|DERE	LOC108153134|XP_017138418.1|DMIR, LOC108165538|XP_017157101.1|DMIR, LOC108159778|XP_017148831.2|DMIR
OG0000402	LOC6551087|XP_026838804.1|DERE	LOC108164649|XP_017155990.1|DMIR
OG0000403	LOC26526264|XP_015009371.1|DERE	LOC108156639|XP_017143726.1|DMIR
OG0000403	LOC6547884|XP_015012646.1|DERE	LOC108159904|XP_033251488.1|DMIR, LOC117188200|XP_033247574.1|DMIR, LOC108158715|XP_017146747.1|DMIR
OG0000404	LOC6555333|XP_001981218.2|DERE	LOC108157375|XP_017144892.1|DMIR
OG0000405	LOC6551105|XP_001976836.3|DERE	LOC108164865|XP_017156289.1|DMIR
OG0000405	LOC6552261|XP_001980742.1|DERE	LOC108155002|XP_017141039.1|DMIR
OG0000406	LOC6543696|XP_026833799.1|DERE	LOC108152980|XP_017138196.1|DMIR
OG0000406	LOC6547116|XP_026836037.1|DERE	LOC108159836|XP_017148915.1|DMIR
OG0000407	LOC6545035|XP_001971567.1|DERE	LOC108151557|XP_033243525.1|DMIR
OG0000407	LOC113563687|XP_026832871.1|DERE, LOC6545034|XP_026832873.1|DERE	LOC108151555|XP_017135710.1|DMIR
OG0000408	LOC6553628|XP_001980311.1|DERE	LOC108157814|XP_017145501.1|DMIR
OG0000408	LOC6540836|XP_001968820.1|DERE	LOC108163090|XP_017153665.1|DMIR
OG0000409	LOC6549059|XP_001975581.1|DERE	LOC117195109|XP_033255654.1|DMIR, LOC108160963|XP_017150747.1|DMIR
OG0000409	LOC6541051|XP_026834686.1|DERE	LOC108159085|XP_017147529.2|DMIR, LOC117188028|XP_033247062.1|DMIR
OG0000410	LOC6549248|XP_001974433.1|DERE, LOC6549246|XP_001974431.2|DERE, LOC6549245|XP_001974430.1|DERE	LOC108162315|XP_033250069.1|DMIR, LOC117188939|XP_033249482.1|DMIR, LOC108162314|XP_017152483.1|DMIR, LOC108162313|XP_017152481.1|DMIR
OG0000411	LOC6552440|XP_001980929.1|DERE	LOC108155024|XP_017141068.1|DMIR
OG0000411	LOC6542190|XP_001969288.1|DERE	LOC108163826|XP_017154803.1|DMIR
OG0000412	LOC6547625|XP_001974889.1|DERE	LOC117193225|XP_033253868.1|DMIR, LOC108160044|XP_017149277.1|DMIR, LOC117193217|XP_033253859.1|DMIR
OG0000412	LOC6545917|XP_026833108.1|DERE	LOC108153098|XP_033242182.1|DMIR
OG0000413	LOC6552757|XP_001980946.1|DERE	LOC108153917|XP_017139502.1|DMIR
OG0000413	LOC6552396|XP_001978922.1|DERE	LOC108153886|XP_017139475.1|DMIR
OG0000414	LOC6547062|XP_001976020.1|DERE	LOC108158700|XP_017146724.1|DMIR
OG0000414	LOC6542755|XP_026834477.1|DERE	LOC117193227|XP_033253871.1|DMIR, LOC108159639|XP_017148593.1|DMIR
OG0000415	LOC6548279|XP_026836073.1|DERE	LOC108159910|XP_017149030.1|DMIR, LOC117192339|XP_033252877.1|DMIR
OG0000415	LOC6548304|XP_026836074.1|DERE	LOC117185889|XP_033253948.1|DMIR, LOC108160015|XP_017149237.1|DMIR, LOC117193778|XP_033254398.1|DMIR
OG0000416	LOC6555674|XP_001982391.1|DERE	LOC108159601|XP_017148548.1|DMIR
OG0000416	LOC6551373|XP_026838853.1|DERE	LOC108164922|XP_033249217.1|DMIR
OG0000417	LOC6554481|XP_026839776.1|DERE	LOC108156857|XP_017144073.1|DMIR
OG0000417	LOC6555221|XP_001981177.1|DERE	LOC108155690|XP_017142152.1|DMIR
OG0000418	LOC6548016|XP_001976479.1|DERE	LOC108164708|XP_017156084.1|DMIR
OG0000418	LOC6550250|XP_001977676.2|DERE	LOC108164943|XP_017156420.1|DMIR
OG0000419	LOC6548344|XP_026837074.1|DERE	LOC117188173|XP_033247510.1|DMIR, LOC108159405|XP_033252973.1|DMIR
OG0000419	LOC6550743|XP_026837763.1|DERE	LOC108161978|XP_033241968.1|DMIR
OG0000421	LOC6543016|XP_026835594.1|DERE	LOC108162793|XP_017153182.1|DMIR
OG0000421	LOC6541780|XP_026834981.1|DERE	LOC108162228|XP_017152338.1|DMIR
OG0000422	LOC6543504|XP_026839309.1|DERE	LOC108154969|XP_017140972.1|DMIR
OG0000423	LOC6546936|XP_001974697.1|DERE	LOC108160457|XP_017149962.1|DMIR
OG0000423	LOC6546935|XP_001974696.1|DERE	LOC108160113|XP_017149394.1|DMIR
OG0000424	LOC6555315|XP_001981047.1|DERE	LOC108160036|XP_017149265.1|DMIR
OG0000424	LOC6547291|XP_001974773.1|DERE	LOC108160037|XP_033247441.1|DMIR
OG0000425	LOC6548495|XP_001975308.1|DERE	LOC108160994|XP_017150789.2|DMIR, LOC117188432|XP_033248202.1|DMIR
OG0000425	LOC6547593|XP_001974892.1|DERE	LOC117193080|XP_033253699.1|DMIR, LOC108160823|XP_017150543.1|DMIR
OG0000426	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE	LOC108159241|XP_017147854.1|DMIR
OG0000428	LOC6546147|XP_001973563.2|DERE, LOC6546146|XP_001973562.2|DERE	LOC108153730|XP_017139348.1|DMIR, LOC108153417|XP_017138907.1|DMIR
OG0000428	LOC6546145|XP_026832723.1|DERE	LOC108153416|XP_017138906.1|DMIR
OG0000429	LOC6547185|XP_001976083.1|DERE	LOC117194079|XP_033254608.1|DMIR
OG0000429	LOC6547187|XP_001976085.3|DERE	LOC117193585|XP_033254216.1|DMIR, LOC108158060|XP_033246562.1|DMIR
OG0000429	LOC6547186|XP_001976084.1|DERE	LOC117193586|XP_033254217.1|DMIR
OG0000430	LOC6555154|XP_001981165.2|DERE, LOC26526835|XP_015009411.1|DERE	LOC108154469|XP_017140229.1|DMIR
OG0000430	LOC6551745|XP_001979695.1|DERE	LOC108157558|XP_017145153.1|DMIR, LOC108157557|XP_017145150.1|DMIR
OG0000431	LOC26527104|XP_015012911.1|DERE, LOC6548907|XP_001974174.2|DERE, LOC113564226|XP_026835613.1|DERE, LOC6540667|XP_001968794.1|DERE	LOC108154399|XP_017140154.1|DMIR
OG0000433	LOC6550058|XP_001977625.1|DERE	LOC108156542|XP_017143542.1|DMIR
OG0000433	LOC6545197|XP_001972043.1|DERE	LOC108153625|XP_017139217.1|DMIR
OG0000434	LOC6554450|XP_001981518.1|DERE	LOC108156697|XP_033245001.1|DMIR
OG0000435	LOC6551567|XP_001977288.1|DERE	LOC108158891|XP_017147205.1|DMIR
OG0000437	LOC6541367|XP_001969488.1|DERE	LOC108163191|XP_017153821.1|DMIR
OG0000437	LOC6542222|XP_001969930.1|DERE	LOC108162928|XP_017153398.1|DMIR, LOC117188976|XP_033249646.1|DMIR
OG0000438	LOC6545501|XP_001973341.2|DERE	LOC108165069|XP_017156606.1|DMIR
OG0000438	LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE	LOC108154916|XP_017140864.1|DMIR
OG0000439	LOC6543220|XP_026834908.1|DERE	LOC108163683|XP_017154597.1|DMIR
OG0000439	LOC6545599|XP_001972711.1|DERE	LOC108153164|XP_017138458.1|DMIR
OG0000440	LOC6548087|XP_001975203.1|DERE	LOC117192957|XP_033253571.1|DMIR, LOC117193248|XP_033253882.1|DMIR, LOC108159858|XP_017148946.1|DMIR
OG0000440	LOC6549359|XP_001975788.1|DERE	LOC108158153|XP_017145864.1|DMIR
OG0000441	LOC6547838|XP_001975049.1|DERE	LOC117193709|XP_033254326.1|DMIR, LOC108158299|XP_017146028.1|DMIR
OG0000441	LOC6547839|XP_001975050.1|DERE	LOC108158220|XP_017145937.1|DMIR
OG0000442	LOC6546238|XP_001971796.3|DERE	LOC108157008|XP_017144302.2|DMIR, LOC108153453|XP_033242971.1|DMIR
OG0000443	LOC6545066|XP_001971044.1|DERE	LOC108152280|XP_017136987.1|DMIR
OG0000443	LOC6545065|XP_001971043.1|DERE	LOC108152279|XP_017136986.1|DMIR
OG0000444	LOC6541692|XP_001969225.1|DERE	LOC108161226|XP_017150939.1|DMIR
OG0000444	LOC6543168|XP_001969226.1|DERE	LOC108163856|XP_017154860.1|DMIR
OG0000446	LOC26526402|XP_015011457.1|DERE, LOC6551018|XP_026838113.1|DERE	LOC108163225|XP_017153874.2|DMIR
OG0000446	LOC26526918|XP_026834137.1|DERE	LOC117190415|XP_033251383.1|DMIR, LOC108158869|XP_033247965.1|DMIR
OG0000447	LOC6545850|XP_001971189.1|DERE	LOC117191613|XP_033252323.1|DMIR, LOC117194689|XP_033255089.1|DMIR, LOC117194802|XP_033255177.1|DMIR, LOC117190426|XP_033251397.1|DMIR, LOC117194760|XP_033255151.1|DMIR, LOC117195147|XP_033255686.1|DMIR, LOC117195146|XP_033255685.1|DMIR, LOC117194494|XP_033254940.1|DMIR, LOC117194357|XP_033254813.1|DMIR, LOC117191357|XP_033252142.1|DMIR, LOC117190424|XP_033251395.1|DMIR, LOC117190425|XP_033251396.1|DMIR, LOC117191618|XP_033252328.1|DMIR, LOC117195131|XP_033255674.1|DMIR, LOC117195112|XP_033255655.1|DMIR, LOC117191938|XP_033252576.1|DMIR, LOC117194732|XP_033255121.1|DMIR, LOC117191713|XP_033252392.1|DMIR, LOC117194800|XP_033255176.1|DMIR, LOC117194787|XP_033255171.1|DMIR, LOC117194458|XP_033254916.1|DMIR, LOC117195135|XP_033255678.1|DMIR, LOC117194495|XP_033254941.1|DMIR, LOC117194324|XP_033254785.1|DMIR, LOC117192052|XP_033252659.1|DMIR, LOC117189257|XP_033250323.1|DMIR
OG0000448	LOC6554938|XP_001981119.1|DERE	LOC108157671|XP_017145322.1|DMIR
