Orthogroup	DERE.longest_only	DPER.longest_only
OG0000320	LOC6551773|XP_001980642.2|DERE	LOC6591612|XP_002016738.2|DPER
OG0000320	LOC6542388|XP_001968653.1|DERE	LOC6595614|XP_002020933.2|DPER
OG0000320	LOC6553384|XP_001980201.1|DERE	LOC6588480|XP_002013594.1|DPER
OG0000321	LOC6542704|XP_001969804.1|DERE	LOC6595497|XP_002020602.2|DPER
OG0000321	LOC6540944|XP_001969805.1|DERE	LOC6595496|XP_002020601.1|DPER
OG0000322	LOC6553127|XP_001980072.1|DERE, LOC6555729|XP_026838878.1|DERE	LOC6596739|XP_026845859.1|DPER
OG0000322	LOC6551711|XP_026837676.1|DERE	LOC6599982|XP_026849118.1|DPER
OG0000323	LOC6543162|XP_001969586.2|DERE	LOC6598031|XP_026843366.1|DPER
OG0000323	LOC6554972|XP_026839756.1|DERE	LOC6588446|XP_002013437.2|DPER
OG0000323	LOC6554971|XP_026839682.1|DERE	LOC6588411|XP_002013436.1|DPER
OG0000324	LOC6549548|XP_001975754.1|DERE	LOC6592754|XP_026841345.1|DPER
OG0000325	LOC6544993|XP_001973285.1|DERE	LOC6601511|XP_002026573.1|DPER
OG0000325	LOC6544995|XP_001973287.1|DERE	LOC6601509|XP_002026571.1|DPER
OG0000326	LOC113564769|XP_026839408.1|DERE	LOC113564938|XP_026840269.1|DPER, LOC6587474|XP_026850036.1|DPER, LOC6587647|XP_026850205.1|DPER, LOC6604370|XP_026842910.1|DPER, LOC113564939|XP_026840270.1|DPER
OG0000327	LOC6541164|XP_001970615.2|DERE	LOC6602051|XP_026841578.1|DPER
OG0000327	LOC6541825|XP_001970616.1|DERE	LOC6602052|XP_002027183.2|DPER
OG0000327	LOC6541106|XP_001970617.1|DERE	LOC6602053|XP_002027184.2|DPER
OG0000328	LOC6548254|XP_001976619.2|DERE	LOC6601297|XP_026841454.1|DPER
OG0000328	LOC6546183|XP_001972276.1|DERE	LOC6601370|XP_026850196.1|DPER
OG0000328	LOC6546182|XP_001972275.1|DERE	LOC6601371|XP_002026541.2|DPER
OG0000329	LOC6540844|XP_001970046.1|DERE	LOC6593552|XP_002019142.1|DPER
OG0000331	LOC6541107|XP_026834568.1|DERE	LOC113565499|XP_026843509.1|DPER, LOC6602235|XP_002027265.2|DPER, LOC113565429|XP_026843188.1|DPER, LOC6602233|XP_026843549.1|DPER, LOC6602231|XP_002027261.2|DPER, LOC6602236|XP_002027266.2|DPER, LOC6602229|XP_002027260.2|DPER
OG0000331	LOC6542639|XP_026834567.1|DERE	LOC6602232|XP_002027262.1|DPER
OG0000332	LOC6543380|XP_001969483.1|DERE	LOC6600378|XP_002025466.2|DPER
OG0000332	LOC6550374|XP_001977855.1|DERE	LOC6597334|XP_002022522.1|DPER
OG0000333	LOC6546503|XP_001972269.1|DERE	LOC6600265|XP_026849064.1|DPER
OG0000333	LOC6546464|XP_001971336.1|DERE	LOC6602811|XP_026847864.1|DPER
OG0000334	LOC6550690|XP_001978015.1|DERE	LOC6603448|XP_002028430.2|DPER
OG0000334	LOC6548002|XP_001975281.1|DERE	LOC6590420|XP_002016433.1|DPER
OG0000335	LOC6549308|XP_001974230.1|DERE	LOC6593302|XP_002019190.1|DPER
OG0000335	LOC6549307|XP_001974229.1|DERE	LOC6593301|XP_002019189.2|DPER
OG0000336	LOC6554017|XP_026839688.1|DERE	LOC6594154|XP_002019393.1|DPER
OG0000336	LOC6554824|XP_001981805.1|DERE	LOC6591907|XP_002017054.1|DPER
OG0000336	LOC6554823|XP_001981804.2|DERE	LOC6591906|XP_026840252.1|DPER
OG0000337	LOC6545329|XP_001973337.1|DERE	LOC6602404|XP_002027409.2|DPER, LOC6602408|XP_026848584.1|DPER
OG0000337	LOC6555516|XP_001982674.1|DERE	LOC6597103|XP_002022292.2|DPER
OG0000337	LOC6543656|XP_001972956.1|DERE	LOC6601420|XP_002026489.2|DPER
OG0000338	LOC6545423|XP_026833396.1|DERE	LOC6600637|XP_002025631.1|DPER
OG0000338	LOC6541880|XP_015015371.1|DERE	LOC6590524|XP_026842575.1|DPER
OG0000339	LOC6544746|XP_001973208.1|DERE	LOC6599699|XP_002024952.1|DPER
OG0000339	LOC6544747|XP_001973209.1|DERE	LOC6596184|XP_002021177.1|DPER, LOC6600560|XP_002025678.1|DPER, LOC6600563|XP_002025681.1|DPER
OG0000340	LOC6546748|XP_026836935.1|DERE	LOC6592282|XP_002018401.1|DPER
OG0000341	LOC6544460|XP_001973114.1|DERE, LOC6544463|XP_001973117.3|DERE	LOC6597005|XP_002022168.2|DPER, LOC113566571|XP_026848575.1|DPER
OG0000341	LOC6544467|XP_001973121.1|DERE, LOC6544465|XP_001973119.1|DERE	LOC6597004|XP_002022167.1|DPER
OG0000342	LOC6550507|XP_001977972.1|DERE	LOC6593620|XP_026843477.1|DPER, LOC6603097|XP_026847111.1|DPER
OG0000342	LOC6548071|XP_026836299.1|DERE	LOC6601305|XP_002026343.1|DPER
OG0000343	LOC6552539|XP_001980835.1|DERE, LOC6552308|XP_001980833.2|DERE	LOC6594918|XP_002020126.1|DPER
OG0000344	LOC6546557|XP_001974571.1|DERE	LOC6592811|XP_002017608.1|DPER
OG0000344	LOC6554188|XP_026831512.1|DERE	LOC6594966|XP_026840279.1|DPER
OG0000345	LOC6542450|XP_001970556.1|DERE	LOC6590467|XP_002016653.2|DPER
OG0000345	LOC6549529|XP_015012480.2|DERE	LOC6593251|XP_026842808.1|DPER
OG0000346	LOC6548932|XP_001975532.1|DERE, LOC6548931|XP_001975531.1|DERE	LOC6591200|XP_026841572.1|DPER
OG0000347	LOC6544677|XP_001972013.1|DERE	LOC6604005|XP_026847571.1|DPER
OG0000347	LOC6543128|XP_026834037.1|DERE	LOC6595638|XP_026844443.1|DPER
OG0000348	LOC6542740|XP_001968431.1|DERE	LOC6596386|XP_002021539.2|DPER
OG0000348	LOC6543484|XP_001968698.3|DERE	LOC6595382|XP_026844742.1|DPER
OG0000349	LOC6549117|XP_001974189.1|DERE	LOC6596562|XP_002021743.2|DPER, LOC6596566|XP_026843405.1|DPER, LOC113565477|XP_026843406.1|DPER, LOC6596565|XP_026843404.1|DPER, LOC6596567|XP_002021748.2|DPER, LOC6596564|XP_026843229.1|DPER, LOC6596570|XP_026843647.1|DPER
OG0000350	LOC6544378|XP_001972467.2|DERE	LOC113566002|XP_026845417.1|DPER
OG0000350	LOC6544377|XP_001972466.1|DERE	LOC6596009|XP_026845418.1|DPER
OG0000350	LOC6555043|XP_026837186.1|DERE	LOC6588575|XP_002012997.2|DPER
OG0000351	LOC6548288|XP_001975114.1|DERE	LOC6592717|XP_002018084.2|DPER
OG0000351	LOC6548287|XP_001975113.1|DERE	LOC6592718|XP_002018085.1|DPER
OG0000353	LOC6552898|XP_001980981.1|DERE	LOC6588167|XP_002013397.1|DPER
OG0000353	LOC6540677|XP_001968873.2|DERE	LOC6588730|XP_026843884.1|DPER
OG0000354	LOC6541026|XP_001968386.1|DERE	LOC6589619|XP_002014877.1|DPER
OG0000354	LOC6541906|XP_026835080.1|DERE	LOC6589456|XP_026844644.1|DPER
OG0000355	LOC6542516|XP_001970521.1|DERE	LOC6592795|XP_002017826.1|DPER
OG0000355	LOC6542864|XP_001970797.2|DERE	LOC6602136|XP_026841105.1|DPER, LOC113565062|XP_026841108.1|DPER
OG0000356	LOC6549266|XP_026836544.1|DERE	LOC6588699|XP_002014940.1|DPER, LOC6588740|XP_002014937.1|DPER
OG0000356	LOC6549236|XP_001974343.2|DERE	LOC6588739|XP_026844969.1|DPER, LOC6588742|XP_026844971.1|DPER
OG0000358	LOC6553771|XP_001979438.1|DERE	LOC6587993|XP_002013344.1|DPER
OG0000358	LOC6553718|XP_001979429.1|DERE	LOC6588064|XP_002013334.1|DPER
OG0000358	LOC6553715|XP_001979426.1|DERE	LOC6588005|XP_002013332.1|DPER
OG0000359	LOC6544462|XP_026833054.1|DERE	LOC6597006|XP_026845432.1|DPER
OG0000359	LOC6544466|XP_001973120.3|DERE	LOC6597003|XP_002022166.2|DPER
OG0000360	LOC6554985|XP_001981828.2|DERE, LOC6554987|XP_001981830.1|DERE, LOC6554988|XP_001981831.2|DERE, LOC6554986|XP_001981829.2|DERE	LOC6591880|XP_002017078.1|DPER
OG0000361	LOC6552329|XP_001979788.2|DERE, LOC6553077|XP_001979072.1|DERE	LOC6597922|XP_026843362.1|DPER
OG0000361	LOC113564062|XP_026834307.1|DERE, LOC6541092|XP_001969684.1|DERE	LOC6602253|XP_002027283.2|DPER
OG0000362	LOC6555885|XP_001982687.1|DERE	LOC6602564|XP_002027585.1|DPER
OG0000362	LOC6544260|XP_026832810.1|DERE	LOC6596172|XP_002021149.1|DPER
OG0000363	LOC6554700|XP_015008975.1|DERE	LOC6591848|XP_026850972.1|DPER
OG0000363	LOC6543693|XP_026832427.1|DERE	LOC6603686|XP_026848155.1|DPER
OG0000364	LOC6546537|XP_026832434.1|DERE	LOC6601226|XP_026849031.1|DPER
OG0000365	LOC6547737|XP_001974951.1|DERE	LOC6593262|XP_026842483.1|DPER
OG0000365	LOC6543411|XP_001969897.2|DERE	LOC6589051|XP_026844719.1|DPER
OG0000366	LOC6551424|XP_026838791.1|DERE	LOC6598271|XP_026846326.1|DPER
OG0000366	LOC6554311|XP_026831436.1|DERE	LOC6591752|XP_026850619.1|DPER
OG0000367	LOC6546079|XP_026833637.1|DERE	LOC6600236|XP_002025401.1|DPER
OG0000367	LOC6547428|XP_001974807.2|DERE	LOC6590137|XP_002015614.2|DPER
OG0000368	LOC6544726|XP_015013197.1|DERE	LOC6598863|XP_026847868.1|DPER
OG0000368	LOC6544727|XP_001972411.1|DERE	LOC6598881|XP_026847854.1|DPER
OG0000370	LOC6544981|XP_001971549.1|DERE	LOC6601510|XP_002026572.2|DPER
OG0000370	LOC6544994|XP_001973286.1|DERE	LOC113566874|XP_026849839.1|DPER
OG0000370	LOC113564307|XP_026836569.1|DERE	LOC6590120|XP_002016033.1|DPER
OG0000371	LOC6551390|XP_001977235.1|DERE	LOC6599215|XP_002024305.1|DPER
OG0000371	LOC6547140|XP_001976115.1|DERE	LOC6593007|XP_002018459.1|DPER
OG0000371	LOC6554197|XP_001981463.3|DERE	LOC6587590|XP_002013994.1|DPER
OG0000372	LOC26526519|XP_015014294.1|DERE	LOC6593821|XP_002019068.1|DPER
OG0000373	LOC6547383|XP_026836189.1|DERE	LOC6590625|XP_002016712.2|DPER
OG0000374	LOC6545513|XP_026832187.1|DERE	LOC6588937|XP_026844526.1|DPER
OG0000375	LOC6543972|XP_001972206.1|DERE, LOC6544630|XP_026832424.1|DERE	LOC6601817|XP_002026985.1|DPER, LOC6601816|XP_002026984.1|DPER
OG0000376	LOC6551611|XP_026837375.1|DERE	LOC6600426|XP_002025531.1|DPER, LOC6601997|XP_002027050.1|DPER, LOC6588342|XP_002013829.1|DPER
OG0000377	LOC6551301|XP_001978400.3|DERE	LOC6598134|XP_026846188.1|DPER
OG0000377	LOC6552778|XP_001979963.1|DERE	LOC6588240|XP_002012912.1|DPER
OG0000378	LOC6546662|XP_001974574.1|DERE	LOC6593050|XP_002017605.1|DPER
OG0000378	LOC6551554|XP_001978502.1|DERE	LOC6600199|XP_026846644.1|DPER
OG0000379	LOC6541593|XP_026834595.1|DERE	LOC6590850|XP_002016363.1|DPER
OG0000379	LOC6542039|XP_026834544.1|DERE	LOC6590849|XP_002016362.1|DPER
OG0000379	LOC6542428|XP_001970581.1|DERE	LOC6590975|XP_026842550.1|DPER
OG0000380	LOC6549180|XP_001975741.1|DERE	LOC6592651|XP_002017987.2|DPER
OG0000380	LOC6545076|XP_001972110.1|DERE	LOC113566722|XP_026849410.1|DPER
OG0000381	LOC6542777|XP_001970503.1|DERE	LOC6596429|XP_002021827.1|DPER
OG0000381	LOC6542268|XP_026834987.1|DERE	LOC6593437|XP_002019193.1|DPER
OG0000382	LOC6544104|XP_001973759.1|DERE	LOC6603420|XP_026848060.1|DPER, LOC6604511|XP_026849204.1|DPER, LOC113566683|XP_026849208.1|DPER, LOC113566685|XP_026849214.1|DPER, LOC113566689|XP_026849222.1|DPER, LOC6595291|XP_002020357.2|DPER
OG0000383	LOC6541604|XP_026834924.1|DERE	LOC6589434|XP_002014861.1|DPER
OG0000383	LOC6547628|XP_001976263.1|DERE	LOC6589241|XP_002014733.2|DPER
OG0000384	LOC6546857|XP_001976053.1|DERE	LOC6590782|XP_026841671.1|DPER
OG0000384	LOC113564313|XP_026836612.1|DERE	LOC6590781|XP_002016099.1|DPER
OG0000385	LOC6550911|XP_026838256.1|DERE	LOC6599915|XP_026849218.1|DPER
OG0000385	LOC6550912|XP_026838253.1|DERE	LOC6599914|XP_026849179.1|DPER
OG0000386	LOC6554660|XP_001981340.1|DERE	LOC6595157|XP_002020284.1|DPER
OG0000387	LOC6543245|XP_001968384.1|DERE, LOC6543483|XP_001969519.1|DERE	LOC6589618|XP_002014876.1|DPER
OG0000388	LOC6546540|XP_001971244.1|DERE, LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE	LOC6601245|XP_002026207.1|DPER
OG0000388	LOC6546476|XP_026832895.1|DERE	LOC6601244|XP_002026206.1|DPER
OG0000389	LOC26527115|XP_026839317.1|DERE	LOC113564889|XP_026839929.1|DPER
OG0000389	LOC6544985|XP_026833255.1|DERE	LOC6602733|XP_026849512.1|DPER
OG0000390	LOC6543348|XP_001969885.1|DERE	LOC6593682|XP_002018760.1|DPER, LOC6589001|XP_002014323.1|DPER, LOC113565804|XP_026844773.1|DPER
OG0000391	LOC6547289|XP_026836648.1|DERE	LOC6590335|XP_002016292.2|DPER
OG0000391	LOC6547131|XP_001974765.3|DERE	LOC6590075|XP_026841586.1|DPER
OG0000392	LOC6540637|XP_001968804.1|DERE	LOC6593952|XP_002018638.2|DPER
OG0000392	LOC6540589|XP_001968801.1|DERE	LOC6593957|XP_002018642.1|DPER
OG0000393	LOC6549281|XP_026836140.1|DERE	LOC6595648|XP_026843938.1|DPER
OG0000393	LOC6549280|XP_026836151.1|DERE	LOC6595736|XP_026843946.1|DPER
OG0000394	LOC6551519|XP_001977162.1|DERE	LOC6598286|XP_002023309.2|DPER
OG0000394	LOC6551520|XP_026838743.1|DERE	LOC6598285|XP_002023308.1|DPER
OG0000395	LOC6544683|XP_026833970.1|DERE	LOC6604424|XP_026845302.1|DPER
OG0000395	LOC6544381|XP_001972470.2|DERE	LOC6596012|XP_002021001.2|DPER
OG0000396	LOC6541162|XP_026835208.1|DERE, LOC6542607|XP_001970182.1|DERE	LOC6589171|XP_002014620.1|DPER
OG0000397	LOC113564052|XP_026834187.1|DERE, LOC6540615|XP_026834188.1|DERE, LOC6540629|XP_001970336.2|DERE	LOC6593273|XP_026842507.1|DPER, LOC113565209|XP_026842506.1|DPER, LOC6593274|XP_002018192.1|DPER
OG0000398	LOC6547339|XP_026836570.1|DERE	LOC6594071|XP_002019731.1|DPER
OG0000399	LOC6555051|XP_001981621.1|DERE	LOC6598680|XP_002023767.1|DPER
OG0000399	LOC6547358|XP_001976323.1|DERE	LOC6597081|XP_026845345.1|DPER, LOC6597083|XP_026845562.1|DPER, LOC6587726|XP_002012788.1|DPER
OG0000400	LOC6551130|XP_001978244.1|DERE	LOC6598598|XP_002023543.2|DPER, LOC6600765|XP_026848701.1|DPER, LOC6598601|XP_002023548.2|DPER
OG0000400	LOC6551129|XP_001978243.1|DERE	LOC6598510|XP_002023549.1|DPER
OG0000401	LOC26526634|XP_015014319.2|DERE, LOC6550383|XP_026837698.1|DERE	LOC6601931|XP_002026973.2|DPER, LOC6597362|XP_002022403.1|DPER, LOC6597361|XP_002022402.2|DPER
OG0000402	LOC6551087|XP_026838804.1|DERE	LOC6601708|XP_002026767.2|DPER
OG0000403	LOC26526264|XP_015009371.1|DERE	LOC6588648|XP_002013216.2|DPER
OG0000403	LOC6547884|XP_015012646.1|DERE	LOC6592429|XP_002018241.1|DPER
OG0000404	LOC6555333|XP_001981218.2|DERE	LOC6595344|XP_002020555.1|DPER
OG0000405	LOC6551105|XP_001976836.3|DERE	LOC6597595|XP_002022814.1|DPER
OG0000405	LOC6552261|XP_001980742.1|DERE	LOC6588182|XP_002013760.1|DPER
OG0000406	LOC6543696|XP_026833799.1|DERE	LOC6603347|XP_002028344.1|DPER
OG0000406	LOC6547116|XP_026836037.1|DERE	LOC6593055|XP_002018467.1|DPER
OG0000407	LOC6545035|XP_001971567.1|DERE	LOC6603019|XP_002028040.1|DPER
OG0000407	LOC113563687|XP_026832871.1|DERE, LOC6545034|XP_026832873.1|DERE	LOC6603018|XP_002028039.1|DPER
OG0000408	LOC6553628|XP_001980311.1|DERE	LOC6587636|XP_002013908.1|DPER
OG0000408	LOC6540836|XP_001968820.1|DERE	LOC6596341|XP_002021697.1|DPER
OG0000409	LOC6549059|XP_001975581.1|DERE	LOC6590752|XP_002016144.1|DPER
OG0000409	LOC6541051|XP_026834686.1|DERE	LOC6592845|XP_026841811.1|DPER
OG0000410	LOC6549248|XP_001974433.1|DERE, LOC6549246|XP_001974431.2|DERE, LOC6549245|XP_001974430.1|DERE	LOC6595660|XP_002020782.1|DPER, LOC6595659|XP_002020781.2|DPER, LOC6595662|XP_026843919.1|DPER
OG0000411	LOC6552440|XP_001980929.1|DERE	LOC6594564|XP_002019583.1|DPER
OG0000411	LOC6542190|XP_001969288.1|DERE	LOC113565480|XP_026843422.1|DPER
OG0000412	LOC6547625|XP_001974889.1|DERE	LOC6592346|XP_002018293.1|DPER
OG0000412	LOC6545917|XP_026833108.1|DERE	LOC6601963|XP_002027013.2|DPER
OG0000413	LOC6552757|XP_001980946.1|DERE	LOC6588112|XP_002014116.2|DPER
OG0000413	LOC6552396|XP_001978922.1|DERE	LOC6591540|XP_002017184.1|DPER
OG0000414	LOC6547062|XP_001976020.1|DERE	LOC113565090|XP_026841449.1|DPER
OG0000414	LOC6542755|XP_026834477.1|DERE	LOC6592908|XP_002018576.1|DPER
OG0000415	LOC6548279|XP_026836073.1|DERE	LOC6592728|XP_002018095.1|DPER
OG0000415	LOC6548304|XP_026836074.1|DERE	LOC6592730|XP_026841009.1|DPER
OG0000416	LOC6555674|XP_001982391.1|DERE	LOC113566127|XP_026846117.1|DPER
OG0000416	LOC6551373|XP_026838853.1|DERE	LOC6598584|XP_002023617.2|DPER
OG0000417	LOC6554481|XP_026839776.1|DERE	LOC6594863|XP_026850980.1|DPER
OG0000417	LOC6555221|XP_001981177.1|DERE	LOC6595330|XP_026850450.1|DPER
OG0000418	LOC6548016|XP_001976479.1|DERE	LOC113566212|XP_026846685.1|DPER, LOC6600095|XP_002025208.2|DPER
OG0000418	LOC6550250|XP_001977676.2|DERE	LOC6601773|XP_002026808.1|DPER
OG0000419	LOC6548344|XP_026837074.1|DERE	LOC6602137|XP_026841016.1|DPER
OG0000419	LOC6550743|XP_026837763.1|DERE	LOC6597763|XP_026846540.1|DPER
OG0000421	LOC6543016|XP_026835594.1|DERE	LOC6593747|XP_026842929.1|DPER
OG0000421	LOC6541780|XP_026834981.1|DERE	LOC6588909|XP_026844062.1|DPER
OG0000422	LOC6543504|XP_026839309.1|DERE	LOC6594365|XP_026849933.1|DPER
OG0000423	LOC6546936|XP_001974697.1|DERE	LOC6592331|XP_026842756.1|DPER
OG0000423	LOC6546935|XP_001974696.1|DERE	LOC6592332|XP_002017852.1|DPER
OG0000424	LOC6555315|XP_001981047.1|DERE	LOC6601542|XP_002026689.1|DPER
OG0000424	LOC6547291|XP_001974773.1|DERE	LOC6601543|XP_002026690.1|DPER
OG0000425	LOC6548495|XP_001975308.1|DERE	LOC6601583|XP_026842018.1|DPER
OG0000425	LOC6547593|XP_001974892.1|DERE	LOC6592350|XP_026841763.1|DPER
OG0000426	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE	LOC6590824|XP_002016478.1|DPER
OG0000428	LOC6546147|XP_001973563.2|DERE, LOC6546146|XP_001973562.2|DERE	LOC6597141|XP_002022299.1|DPER, LOC6597142|XP_026845532.1|DPER
OG0000428	LOC6546145|XP_026832723.1|DERE	LOC6597143|XP_002022301.1|DPER
OG0000429	LOC6547185|XP_001976083.1|DERE	LOC6592581|XP_026841180.1|DPER
OG0000429	LOC6547187|XP_001976085.3|DERE	LOC6592819|XP_002017748.2|DPER
OG0000429	LOC6547186|XP_001976084.1|DERE	LOC6592582|XP_002017747.1|DPER
OG0000430	LOC6555154|XP_001981165.2|DERE, LOC26526835|XP_015009411.1|DERE	LOC6595313|XP_002020440.2|DPER
OG0000430	LOC6551745|XP_001979695.1|DERE	LOC6594091|XP_002019797.1|DPER, LOC6594090|XP_002019796.1|DPER
OG0000431	LOC26527104|XP_015012911.1|DERE, LOC6548907|XP_001974174.2|DERE, LOC113564226|XP_026835613.1|DERE, LOC6540667|XP_001968794.1|DERE	LOC6587923|XP_002013713.1|DPER
OG0000433	LOC6550058|XP_001977625.1|DERE	LOC6599288|XP_002024253.2|DPER
OG0000433	LOC6545197|XP_001972043.1|DERE	LOC6602928|XP_002027979.1|DPER
OG0000434	LOC6554450|XP_001981518.1|DERE	LOC6595189|XP_002020045.1|DPER
OG0000435	LOC6551567|XP_001977288.1|DERE	LOC6597885|XP_002023045.1|DPER
OG0000437	LOC6541367|XP_001969488.1|DERE	LOC6589388|XP_002014349.2|DPER
OG0000437	LOC6542222|XP_001969930.1|DERE	LOC6596651|XP_002021659.1|DPER
OG0000438	LOC6545501|XP_001973341.2|DERE	LOC113566151|XP_026846301.1|DPER, LOC113566147|XP_026846297.1|DPER, LOC113566152|XP_026846302.1|DPER, LOC113566148|XP_026846298.1|DPER, LOC113566150|XP_026846300.1|DPER, LOC113566149|XP_026846299.1|DPER, LOC113566142|XP_026846272.1|DPER, LOC113566161|XP_026846320.1|DPER, LOC113565431|XP_026843191.1|DPER, LOC113565430|XP_026843190.1|DPER, LOC113565432|XP_026843192.1|DPER, LOC113565435|XP_026843195.1|DPER, LOC113565433|XP_026843193.1|DPER, LOC113565434|XP_026843194.1|DPER, LOC113565530|XP_026843622.1|DPER, LOC113565531|XP_026843623.1|DPER
OG0000438	LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE	LOC6594898|XP_002020498.1|DPER
OG0000439	LOC6543220|XP_026834908.1|DERE	LOC6593872|XP_002019169.2|DPER
OG0000439	LOC6545599|XP_001972711.1|DERE	LOC113566013|XP_026845496.1|DPER
OG0000440	LOC6548087|XP_001975203.1|DERE	LOC6592387|XP_002018142.1|DPER
OG0000440	LOC6549359|XP_001975788.1|DERE	LOC6590104|XP_002015660.2|DPER
OG0000441	LOC6547838|XP_001975049.1|DERE	LOC6601574|XP_002026665.1|DPER
OG0000441	LOC6547839|XP_001975050.1|DERE	LOC6601573|XP_002026664.2|DPER
OG0000442	LOC6546238|XP_001971796.3|DERE	LOC6598257|XP_002023315.2|DPER
OG0000443	LOC6545066|XP_001971044.1|DERE	LOC6600568|XP_002025686.2|DPER
OG0000443	LOC6545065|XP_001971043.1|DERE	LOC6600569|XP_002025687.1|DPER
OG0000444	LOC6541692|XP_001969225.1|DERE	LOC6593885|XP_026843100.1|DPER
OG0000444	LOC6543168|XP_001969226.1|DERE	LOC6593883|XP_026843478.1|DPER
OG0000446	LOC26526402|XP_015011457.1|DERE, LOC6551018|XP_026838113.1|DERE	LOC113566140|XP_026846258.1|DPER
OG0000446	LOC26526918|XP_026834137.1|DERE	LOC113565241|XP_026842771.1|DPER
OG0000447	LOC6545850|XP_001971189.1|DERE	LOC113567148|XP_026850124.1|DPER, LOC113567288|XP_026850433.1|DPER, LOC113566851|XP_026849815.1|DPER, LOC113566920|XP_026849935.1|DPER, LOC113566790|XP_026849684.1|DPER, LOC113566788|XP_026849683.1|DPER, LOC113566979|XP_026850020.1|DPER, LOC113566978|XP_026850019.1|DPER, LOC113566981|XP_026850023.1|DPER, LOC113566980|XP_026850021.1|DPER, LOC113566977|XP_026850018.1|DPER, LOC113566935|XP_026849946.1|DPER, LOC113567290|XP_026850434.1|DPER, LOC113566901|XP_026849891.1|DPER, LOC113566983|XP_026850025.1|DPER, LOC113566982|XP_026850024.1|DPER, LOC113567041|XP_026850046.1|DPER, LOC113567198|XP_026850167.1|DPER, LOC113567042|XP_026850047.1|DPER, LOC113566868|XP_026849830.1|DPER, LOC113566984|XP_026850026.1|DPER, LOC113566934|XP_026849945.1|DPER, LOC113567053|XP_026850052.1|DPER, LOC113566503|XP_026848203.1|DPER, LOC113567136|XP_026850103.1|DPER, LOC113567141|XP_026850105.1|DPER, LOC113567173|XP_026850144.1|DPER
OG0000448	LOC6554938|XP_001981119.1|DERE	LOC6595209|XP_002020384.1|DPER
OG0000448	LOC6554935|XP_001981116.1|DERE	LOC6595207|XP_026846649.1|DPER
OG0000449	LOC6546221|XP_001972916.1|DERE	LOC6596096|XP_026845262.1|DPER
OG0000449	LOC6549306|XP_001974228.2|DERE	LOC6593300|XP_026843607.1|DPER
OG0000450	LOC6551729|XP_026838730.1|DERE	LOC6599209|XP_026848280.1|DPER
OG0000450	LOC6549845|XP_026837799.1|DERE	LOC6597434|XP_026846562.1|DPER
OG0000451	LOC6555630|XP_001982514.1|DERE	LOC6596753|XP_026845921.1|DPER
OG0000451	LOC6555628|XP_026838890.1|DERE	LOC6596755|XP_026845920.1|DPER
OG0000453	LOC6553387|XP_001980204.1|DERE	LOC6588254|XP_002013590.1|DPER
OG0000453	LOC6553389|XP_026839856.1|DERE	LOC6588554|XP_002013588.2|DPER
OG0000454	LOC6552798|XP_001979026.1|DERE	LOC6587834|XP_002013276.1|DPER
OG0000454	LOC6545848|XP_001971187.1|DERE	LOC113566494|XP_026848132.1|DPER, LOC113566493|XP_026848130.1|DPER, LOC6603969|XP_026848128.1|DPER, LOC113566491|XP_026848123.1|DPER, LOC113566492|XP_026848126.1|DPER, LOC113566495|XP_026848135.1|DPER, LOC6603361|XP_026848184.1|DPER
OG0000456	LOC6555845|XP_026839106.1|DERE	LOC6602549|XP_002027589.2|DPER
OG0000456	LOC6543479|XP_001969523.3|DERE	LOC6598087|XP_026843226.1|DPER
OG0000457	LOC6541199|XP_026834904.1|DERE	LOC6593846|XP_026843827.1|DPER
OG0000457	LOC6540932|XP_001970008.2|DERE	LOC6593566|XP_026844605.1|DPER
OG0000458	LOC6542983|XP_026834846.1|DERE	LOC6603032|XP_026843038.1|DPER
OG0000460	LOC6543218|XP_001968296.1|DERE	LOC6595665|XP_002020725.1|DPER, LOC6595697|XP_002020723.2|DPER
OG0000462	LOC6554032|XP_001979542.1|DERE	LOC6594110|XP_002019887.1|DPER
OG0000462	LOC6554031|XP_001979541.1|DERE	LOC6594111|XP_002019888.1|DPER
OG0000462	LOC6554030|XP_001979540.1|DERE	LOC6594112|XP_002019889.1|DPER
OG0000463	LOC6554442|XP_001982140.1|DERE	LOC6595109|XP_002020183.2|DPER
OG0000463	LOC6549964|XP_001978702.1|DERE, LOC6554440|XP_001982138.1|DERE	LOC6595108|XP_002020182.1|DPER
OG0000464	LOC6542625|XP_026834860.1|DERE	LOC6603035|XP_026843035.1|DPER
OG0000464	LOC6541151|XP_026834124.1|DERE	LOC6603036|XP_026842960.1|DPER
OG0000465	LOC6554545|XP_001981947.1|DERE	LOC6594804|XP_026850832.1|DPER
OG0000465	LOC6554546|XP_026839787.1|DERE	LOC6594805|XP_026843634.1|DPER
OG0000466	LOC6551620|XP_001977123.1|DERE	LOC6599188|XP_002024345.1|DPER
OG0000466	LOC6542273|XP_026834865.1|DERE	LOC6595600|XP_002020948.1|DPER
OG0000467	LOC6543079|XP_026835072.1|DERE	LOC6590905|XP_026840784.1|DPER
OG0000467	LOC6542395|XP_001970669.2|DERE	LOC6591011|XP_002015576.2|DPER, LOC6591012|XP_026842842.1|DPER
