Orthogroup	DSUP.longest_only	DANA.longest_only
OG0000316	LOC119551732|XP_037717161.1|DSUP	LOC6493990|XP_001961186.1|DANA
OG0000316	LOC119551733|XP_037717162.1|DSUP	LOC6493989|XP_001961187.1|DANA
OG0000317	LOC119557210|XP_037725797.1|DSUP	LOC6499043|XP_001955442.2|DANA
OG0000319	LOC119550402|XP_037714988.1|DSUP, LOC119550410|XP_037715000.1|DSUP, LOC119550427|XP_037715026.1|DSUP, LOC119550419|XP_037715013.1|DSUP	LOC6501031|XP_001954421.3|DANA, LOC6499535|XP_001954420.2|DANA
OG0000320	LOC119555629|XP_037723080.1|DSUP	LOC6499876|XP_001953720.2|DANA
OG0000320	LOC119547495|XP_037710313.1|DSUP	LOC6497699|XP_001961539.1|DANA
OG0000320	LOC119560473|XP_037729861.1|DSUP	LOC6501664|XP_001955711.1|DANA
OG0000321	LOC119548734|XP_037712174.1|DSUP	LOC6504282|XP_032310941.1|DANA
OG0000321	LOC119548735|XP_037712177.1|DSUP	LOC6504281|XP_001965080.1|DANA
OG0000322	LOC119560924|XP_037730572.1|DSUP	LOC116654471|XP_032305651.1|DANA
OG0000322	LOC119557233|XP_037725842.1|DSUP	LOC6503701|XP_032308562.1|DANA
OG0000322	LOC119556485|XP_037724668.1|DSUP	LOC6503657|XP_032308389.1|DANA
OG0000323	LOC119547612|XP_037710464.1|DSUP	LOC6505703|XP_001964988.1|DANA
OG0000323	LOC119560269|XP_037729567.1|DSUP	LOC6501659|XP_001955701.1|DANA
OG0000323	LOC119563462|XP_037732802.1|DSUP	LOC6501658|XP_001955700.1|DANA
OG0000324	LOC119549257|XP_037713092.1|DSUP	LOC6496533|XP_001961090.1|DANA
OG0000325	LOC119553256|XP_037719470.1|DSUP	LOC6506295|XP_001958182.1|DANA
OG0000325	LOC119554358|XP_037721153.1|DSUP	LOC6493662|XP_001958179.1|DANA
OG0000327	LOC119551896|XP_037717426.1|DSUP	LOC6496508|XP_014763857.1|DANA
OG0000327	LOC119551833|XP_037717331.1|DSUP	LOC6500092|XP_001953244.1|DANA, LOC6496509|XP_001961045.1|DANA
OG0000327	LOC119551879|XP_037717402.1|DSUP	LOC6496510|XP_001961046.1|DANA
OG0000328	LOC119549853|XP_037714076.1|DSUP	LOC6502508|XP_001960957.2|DANA
OG0000328	LOC119552536|XP_037718083.1|DSUP	LOC6502780|XP_001957810.1|DANA
OG0000328	LOC119553612|XP_037719998.1|DSUP	LOC6502781|XP_001957809.1|DANA
OG0000329	LOC119546773|XP_037709252.1|DSUP	LOC6498339|XP_001962577.1|DANA
OG0000329	LOC119548430|XP_037711602.1|DSUP	LOC6498252|XP_001962404.1|DANA
OG0000329	LOC119548554|XP_037711779.1|DSUP	LOC6503638|XP_001964020.1|DANA
OG0000331	LOC119546909|XP_037709462.1|DSUP	LOC6497579|XP_001961774.2|DANA
OG0000331	LOC119546916|XP_037709473.1|DSUP	LOC6497580|XP_032307456.1|DANA
OG0000332	LOC119546804|XP_037709311.1|DSUP	LOC6499386|XP_001954737.1|DANA
OG0000332	LOC119560276|XP_037729572.1|DSUP, LOC119560281|XP_037729579.1|DSUP, LOC119557897|XP_037726831.1|DSUP	LOC6503157|XP_001963539.1|DANA
OG0000333	LOC119554137|XP_037720839.1|DSUP	LOC6506473|XP_032309901.1|DANA
OG0000333	LOC119554240|XP_037721003.1|DSUP	LOC6493102|XP_001957045.1|DANA
OG0000334	LOC119557988|XP_037727010.1|DSUP	LOC6499840|XP_001953795.1|DANA
OG0000334	LOC119550790|XP_037715649.1|DSUP	LOC6496280|XP_001960596.1|DANA
OG0000335	LOC119547445|XP_037710233.1|DSUP	LOC6497078|XP_001962799.1|DANA
OG0000335	LOC119546863|XP_037709394.1|DSUP	LOC6497079|XP_001962798.1|DANA
OG0000336	LOC119545643|XP_037707292.1|DSUP	LOC6499422|XP_001954674.1|DANA
OG0000336	LOC119551123|XP_037716238.1|DSUP	LOC6500865|XP_001954063.1|DANA
OG0000336	LOC119551114|XP_037716227.1|DSUP	LOC6499722|XP_001954062.2|DANA
OG0000337	LOC119555125|XP_037722277.1|DSUP, LOC119555126|XP_037722279.1|DSUP	LOC6493624|XP_032310368.1|DANA
OG0000337	LOC119556819|XP_037725197.1|DSUP	LOC6504598|XP_001966553.1|DANA
OG0000337	LOC119553769|XP_037720303.1|DSUP	LOC6506952|XP_001956930.1|DANA
OG0000338	LOC119554236|XP_037720995.1|DSUP	LOC6506655|XP_001957468.1|DANA
OG0000338	LOC119549111|XP_037712785.1|DSUP	LOC6494989|XP_032307097.1|DANA
OG0000339	LOC119554320|XP_037721109.1|DSUP	LOC6493180|XP_001957211.1|DANA
OG0000339	LOC119554498|XP_037721359.1|DSUP	LOC6506802|XP_001957210.1|DANA
OG0000340	LOC119551447|XP_037716717.1|DSUP	LOC6494450|XP_001960300.1|DANA
OG0000341	LOC119555188|XP_037722369.1|DSUP, LOC119555196|XP_037722382.1|DSUP	LOC116655922|XP_032310830.1|DANA
OG0000341	LOC119555221|XP_037722421.1|DSUP	LOC6493250|XP_001957357.1|DANA
OG0000342	LOC119557920|XP_037726856.1|DSUP	LOC6501793|XP_001967182.1|DANA
OG0000342	LOC119550627|XP_037715384.1|DSUP	LOC6494110|XP_001960950.1|DANA
OG0000343	LOC119555857|XP_037723429.1|DSUP, LOC119555862|XP_037723444.1|DSUP	LOC6499997|XP_001953438.1|DANA
OG0000343	LOC119560936|XP_037730600.1|DSUP	LOC6500977|XP_001954287.2|DANA
OG0000344	LOC119550929|XP_037715874.1|DSUP	LOC6494535|XP_001960153.1|DANA
OG0000344	LOC119563417|XP_037732714.1|DSUP	LOC6499008|XP_001955524.1|DANA
OG0000345	LOC119549289|XP_037713166.1|DSUP	LOC6494095|XP_001960986.1|DANA
OG0000345	LOC119549838|XP_037714045.1|DSUP	LOC6495811|XP_032306583.1|DANA
OG0000346	LOC119551013|XP_037715993.1|DSUP	LOC6495871|XP_014763525.1|DANA
OG0000347	LOC119554451|XP_037721291.1|DSUP	LOC6493320|XP_001957518.1|DANA
OG0000347	LOC119547755|XP_037710685.1|DSUP	LOC6497988|XP_014761918.1|DANA
OG0000348	LOC119548541|XP_037711764.1|DSUP	LOC6503299|XP_001967569.1|DANA
OG0000348	LOC119546670|XP_037709057.1|DSUP	LOC6506574|XP_032311158.1|DANA
OG0000349	LOC119547767|XP_037710704.1|DSUP, LOC119547766|XP_037710702.1|DSUP	LOC6498268|XP_001962430.1|DANA
OG0000350	LOC119555541|XP_037722902.1|DSUP	LOC6507927|XP_001956619.2|DANA
OG0000350	LOC119555372|XP_037722641.1|DSUP	LOC6507926|XP_001956618.1|DANA
OG0000350	LOC119545693|XP_037707373.1|DSUP	LOC6505909|XP_001964597.1|DANA
OG0000351	LOC119550250|XP_037714753.1|DSUP	LOC6494480|XP_032307052.1|DANA
OG0000351	LOC119550738|XP_037715582.1|DSUP	LOC116654758|XP_032307053.1|DANA
OG0000353	LOC119560509|XP_037729911.1|DSUP	LOC6501117|XP_001954583.1|DANA
OG0000353	LOC119562713|XP_037731829.1|DSUP	LOC6498401|XP_001962722.2|DANA
OG0000354	LOC119548388|XP_037711541.1|DSUP	LOC6497436|XP_001962083.1|DANA
OG0000354	LOC119548389|XP_037711542.1|DSUP	LOC6497440|XP_001962070.2|DANA
OG0000355	LOC119550656|XP_037715428.1|DSUP	LOC6496495|XP_001961018.1|DANA
OG0000355	LOC119550325|XP_037714859.1|DSUP	LOC6493895|XP_001961377.1|DANA, LOC116656194|XP_032311536.1|DANA
OG0000356	LOC119546573|XP_037708897.1|DSUP	LOC6498228|XP_014762036.1|DANA
OG0000358	LOC119560224|XP_037729513.1|DSUP	LOC6505673|XP_001964490.1|DANA
OG0000358	LOC119561002|XP_037730750.1|DSUP	LOC26515058|XP_014760935.1|DANA
OG0000358	LOC119563475|XP_037732827.1|DSUP	LOC6505676|XP_001964480.1|DANA
OG0000359	LOC119554785|XP_037721759.1|DSUP	LOC6506721|XP_001957364.1|DANA
OG0000359	LOC119554558|XP_037721457.1|DSUP	LOC116655904|XP_032310740.1|DANA
OG0000359	LOC119554901|XP_037721931.1|DSUP	LOC26513818|XP_014765535.1|DANA
OG0000360	LOC119555993|XP_037723655.1|DSUP	LOC6500346|XP_001953013.1|DANA
OG0000360	LOC119553546|XP_037719916.1|DSUP	LOC6500345|XP_001953012.1|DANA
OG0000360	LOC119552055|XP_037717741.1|DSUP	LOC6500344|XP_001953011.1|DANA
OG0000361	LOC119555916|XP_037723545.1|DSUP, LOC119560168|XP_037729455.1|DSUP	LOC26514914|XP_014759557.1|DANA
OG0000361	LOC119559346|XP_037728322.1|DSUP, LOC119548445|XP_037711635.1|DSUP	LOC6497047|XP_001962856.2|DANA
OG0000362	LOC119552668|XP_037718347.1|DSUP	LOC6506058|XP_001966647.1|DANA
OG0000362	LOC119552847|XP_037718643.1|DSUP	LOC6506082|XP_032310014.1|DANA
OG0000363	LOC119547186|XP_037709852.1|DSUP	LOC6500480|XP_032305702.1|DANA
OG0000363	LOC119553817|XP_037720366.1|DSUP	LOC6507034|XP_014765041.1|DANA
OG0000364	LOC119554814|XP_037721794.1|DSUP	LOC6507567|XP_032310333.1|DANA
OG0000365	LOC119550914|XP_037715834.1|DSUP	LOC6495053|XP_001959163.2|DANA
OG0000365	LOC119548405|XP_037711569.1|DSUP	LOC6496879|XP_032310923.1|DANA
OG0000366	LOC119556170|XP_037724017.1|DSUP	LOC6505019|XP_001965618.2|DANA
OG0000366	LOC119548850|XP_037712403.1|DSUP	LOC6499571|XP_032312126.1|DANA
OG0000367	LOC119555393|XP_037722668.1|DSUP	LOC6493449|XP_001957774.1|DANA
OG0000367	LOC119549132|XP_037712829.1|DSUP	LOC6495191|XP_032306270.1|DANA
OG0000368	LOC119553184|XP_037719355.1|DSUP	LOC6507163|XP_014765085.1|DANA
OG0000368	LOC119553186|XP_037719361.1|DSUP	LOC6507162|XP_001956562.2|DANA
OG0000370	LOC119554272|XP_037721051.1|DSUP	LOC6493663|XP_001958180.1|DANA
OG0000370	LOC119553257|XP_037719471.1|DSUP	LOC6493664|XP_032309484.1|DANA
OG0000371	LOC119557078|XP_037725559.1|DSUP	LOC6502314|XP_001966221.1|DANA
OG0000371	LOC119551281|XP_037716475.1|DSUP	LOC6495386|XP_001958718.1|DANA
OG0000371	LOC119546562|XP_037708865.1|DSUP	LOC6501350|XP_001955047.1|DANA
OG0000372	LOC119552814|XP_037718586.1|DSUP	LOC6504631|XP_001966499.2|DANA
OG0000373	LOC119550744|XP_037715592.1|DSUP	LOC6502522|XP_001960044.2|DANA
OG0000374	LOC119549660|XP_037713792.1|DSUP, LOC119555091|XP_037722237.1|DSUP	LOC6493625|XP_001958122.1|DANA
OG0000375	LOC119553106|XP_037719204.1|DSUP	LOC6507774|XP_001956325.1|DANA, LOC26514947|XP_014765685.1|DANA, LOC26514843|XP_014765672.2|DANA, LOC6507776|XP_001956327.3|DANA, LOC26514172|XP_014765584.2|DANA
OG0000375	LOC119553108|XP_037719207.1|DSUP, LOC119553107|XP_037719205.1|DSUP	LOC6507773|XP_001956324.1|DANA, LOC6507772|XP_001956323.2|DANA
OG0000376	LOC119556425|XP_037724572.1|DSUP	LOC6503975|XP_014761129.1|DANA
OG0000376	LOC119556388|XP_037724491.1|DSUP	LOC6503974|XP_001963938.1|DANA
OG0000377	LOC119557124|XP_037725636.1|DSUP	LOC6502136|XP_014759947.2|DANA
OG0000377	LOC119560957|XP_037730633.1|DSUP	LOC26515198|XP_014767402.1|DANA, LOC6500908|XP_032305811.1|DANA, LOC6500907|XP_032305808.1|DANA
OG0000378	LOC119550111|XP_037714520.1|DSUP	LOC6494537|XP_001960150.1|DANA
OG0000378	LOC119557385|XP_037726058.1|DSUP	LOC6504091|XP_001964157.1|DANA
OG0000379	LOC119549991|XP_037714328.1|DSUP	LOC6496041|XP_032307224.1|DANA
OG0000379	LOC119549908|XP_037714156.1|DSUP	LOC6496040|XP_001960101.1|DANA
OG0000379	LOC119549184|XP_037712931.1|DSUP	LOC6496042|XP_032307223.1|DANA
OG0000380	LOC119559414|XP_037728436.1|DSUP	LOC6496541|XP_001961105.1|DANA
OG0000380	LOC119554199|XP_037720927.1|DSUP	LOC6493769|XP_032310018.1|DANA
OG0000381	LOC119547683|XP_037710570.1|DSUP	LOC6497728|XP_001961474.1|DANA
OG0000381	LOC119546749|XP_037709177.1|DSUP	LOC6498499|XP_001962953.1|DANA
OG0000382	LOC119554122|XP_037720823.1|DSUP, LOC119555075|XP_037722213.1|DSUP	LOC6503226|XP_001953458.2|DANA, LOC6493859|XP_001958574.2|DANA
OG0000383	LOC119548376|XP_037711522.1|DSUP	LOC6498091|XP_001962064.1|DANA
OG0000383	LOC119546383|XP_037708547.1|DSUP	LOC6497366|XP_001962237.1|DANA
OG0000384	LOC119549845|XP_037714065.1|DSUP	LOC6495243|XP_001958778.1|DANA
OG0000384	LOC119551674|XP_037717056.1|DSUP	LOC6495409|XP_001958777.3|DANA
OG0000385	LOC119557725|XP_037726535.1|DSUP	LOC6503788|XP_014761080.2|DANA
OG0000385	LOC119557035|XP_037725509.1|DSUP	LOC6503865|XP_014761102.1|DANA
OG0000386	LOC119553894|XP_037720489.1|DSUP	LOC6507350|XP_001956196.1|DANA, LOC6507351|XP_001956195.3|DANA
OG0000386	LOC119553842|XP_037720414.1|DSUP	LOC6507348|XP_032310284.1|DANA
OG0000386	LOC119563059|XP_037732202.1|DSUP	LOC6505996|XP_001964751.1|DANA
OG0000387	LOC119547345|XP_037710085.1|DSUP, LOC119546390|XP_037708558.1|DSUP, LOC119556840|XP_037725238.1|DSUP, LOC119547407|XP_037710184.1|DSUP	LOC6502452|XP_001962084.1|DANA, LOC6498103|XP_001962085.1|DANA
OG0000388	LOC119553474|XP_037719811.1|DSUP	LOC6507560|XP_001955916.1|DANA
OG0000388	LOC119553475|XP_037719812.1|DSUP, LOC119553476|XP_037719814.1|DSUP	LOC6507561|XP_001955917.1|DANA
OG0000388	LOC119553664|XP_037720103.1|DSUP	LOC6507559|XP_001955915.2|DANA
OG0000389	LOC119560017|XP_037729231.1|DSUP	LOC26514902|XP_014765680.1|DANA
OG0000389	LOC119554027|XP_037720671.1|DSUP	LOC6506223|XP_032310019.1|DANA
OG0000390	LOC119546509|XP_037708759.1|DSUP, LOC119547695|XP_037710595.1|DSUP	LOC6496874|XP_001963231.1|DANA
OG0000391	LOC119551111|XP_037716219.1|DSUP	LOC6493998|XP_001961167.1|DANA
OG0000391	LOC119550814|XP_037715683.1|DSUP	LOC6496570|XP_001961175.3|DANA
OG0000392	LOC119548478|XP_037711677.1|DSUP	LOC6497218|XP_001962535.1|DANA
OG0000392	LOC119546875|XP_037709410.1|DSUP	LOC6497216|XP_001962539.2|DANA
OG0000393	LOC119547457|XP_037710248.1|DSUP	LOC6497902|XP_001961686.1|DANA
OG0000393	LOC119547459|XP_037710263.1|DSUP	LOC6497901|XP_001961685.2|DANA
OG0000394	LOC119556496|XP_037724684.1|DSUP	LOC6503008|XP_001963421.1|DANA
OG0000394	LOC119556495|XP_037724682.1|DSUP	LOC116655344|XP_032308997.1|DANA
OG0000395	LOC119555542|XP_037722903.1|DSUP	LOC6507929|XP_032310451.1|DANA
OG0000395	LOC119555384|XP_037722656.1|DSUP	LOC6507128|XP_001956622.2|DANA
OG0000395	LOC119555385|XP_037722657.1|DSUP	LOC26514568|XP_014765642.1|DANA
OG0000396	LOC119548566|XP_037711810.1|DSUP, LOC119547422|XP_037710204.1|DSUP, LOC119548565|XP_037711808.1|DSUP, LOC119547421|XP_037710202.1|DSUP, LOC119546648|XP_037709023.1|DSUP, LOC119547424|XP_037710208.1|DSUP, LOC119546992|XP_037709581.1|DSUP, LOC119546550|XP_037708833.1|DSUP, LOC119546551|XP_037708837.1|DSUP, LOC119548444|XP_037711634.1|DSUP	LOC6497410|XP_001962142.1|DANA, LOC6497411|XP_001962141.1|DANA
OG0000397	LOC119549472|XP_037713501.1|DSUP, LOC119549471|XP_037713500.1|DSUP	LOC6494678|XP_001959880.3|DANA
OG0000398	LOC119549391|XP_037713369.1|DSUP	LOC6496375|XP_001960787.1|DANA
OG0000399	LOC119563056|XP_037732197.1|DSUP	LOC6501331|XP_001955006.1|DANA
OG0000399	LOC119551789|XP_037717263.1|DSUP	LOC6494181|XP_001960818.1|DANA
OG0000400	LOC119556453|XP_037724621.1|DSUP	LOC6505013|XP_001965629.2|DANA
OG0000400	LOC119557100|XP_037725605.1|DSUP	LOC6505252|XP_032307878.1|DANA
OG0000401	LOC119553683|XP_037720161.1|DSUP	LOC6493959|XP_001961248.1|DANA
OG0000401	LOC119556330|XP_037724347.1|DSUP	LOC6498801|XP_001967285.1|DANA
OG0000402	LOC119557469|XP_037726163.1|DSUP	LOC6505085|XP_001965498.1|DANA
OG0000403	LOC119545637|XP_037707276.1|DSUP	LOC6501437|XP_001955253.1|DANA
OG0000403	LOC119549817|XP_037714023.1|DSUP	LOC6495907|XP_001959834.1|DANA
OG0000404	LOC119545651|XP_037707304.1|DSUP	LOC6498986|XP_001955557.2|DANA
OG0000405	LOC119557502|XP_037726203.1|DSUP	LOC26513753|XP_032308711.1|DANA, LOC6507968|XP_032308709.1|DANA
OG0000405	LOC119559889|XP_037728955.1|DSUP	LOC6500628|XP_001953598.1|DANA
OG0000406	LOC119554505|XP_037721370.1|DSUP	LOC6492978|XP_001956781.1|DANA
OG0000406	LOC119549895|XP_037714132.1|DSUP	LOC6495273|XP_001958726.1|DANA
OG0000407	LOC119555101|XP_037722247.1|DSUP	LOC6493797|XP_001958454.1|DANA
OG0000407	LOC119555099|XP_037722244.1|DSUP	LOC6506151|XP_001958455.1|DANA
OG0000408	LOC119562080|XP_037731322.1|DSUP	LOC6500367|XP_001953063.1|DANA
OG0000408	LOC119548120|XP_037711144.1|DSUP	LOC6497142|XP_001962672.1|DANA
OG0000409	LOC119550517|XP_037715154.1|DSUP	LOC6494639|XP_001959966.1|DANA
OG0000409	LOC119551014|XP_037715996.1|DSUP	LOC6495556|XP_032306640.1|DANA
OG0000410	LOC119546841|XP_037709363.1|DSUP	LOC6497907|XP_001961693.2|DANA, LOC26513858|XP_014762267.1|DANA
OG0000410	LOC119547080|XP_037709701.1|DSUP	LOC6497906|XP_001961692.2|DANA
OG0000411	LOC119545800|XP_037707611.1|DSUP	LOC6499636|XP_001954249.1|DANA
OG0000411	LOC119546640|XP_037709012.1|DSUP	LOC6505372|XP_001964864.1|DANA, LOC26514523|XP_032311526.1|DANA
OG0000412	LOC119549146|XP_037712853.1|DSUP	LOC6495523|XP_014763347.1|DANA
OG0000412	LOC119554858|XP_037721865.1|DSUP	LOC6507237|XP_001956415.1|DANA
OG0000413	LOC119560345|XP_037729669.1|DSUP	LOC6499130|XP_001955244.1|DANA
OG0000413	LOC119560335|XP_037729655.1|DSUP	LOC6500497|XP_001953345.1|DANA
OG0000414	LOC119559427|XP_037728451.1|DSUP	LOC6496661|XP_001961352.1|DANA
OG0000415	LOC119549103|XP_037712766.1|DSUP	LOC6496107|XP_032305930.1|DANA
OG0000415	LOC119549104|XP_037712769.1|DSUP	LOC6494486|XP_032306432.1|DANA
OG0000416	LOC119556380|XP_037724480.1|DSUP	LOC6503504|XP_001964253.2|DANA
OG0000416	LOC119556401|XP_037724505.1|DSUP	LOC6505162|XP_032307896.1|DANA
OG0000417	LOC119563234|XP_037732467.1|DSUP	LOC6499784|XP_001953923.1|DANA
OG0000417	LOC119557738|XP_037726555.1|DSUP	LOC6505963|XP_001964692.1|DANA
OG0000418	LOC119556822|XP_037725201.1|DSUP	LOC26515582|XP_032309075.1|DANA
OG0000418	LOC119557471|XP_037726167.1|DSUP	LOC6505070|XP_014760277.1|DANA
OG0000419	LOC119552103|XP_037717816.1|DSUP	LOC6495876|XP_032307229.1|DANA
OG0000419	LOC119556660|XP_037724931.1|DSUP	LOC6504589|XP_001966572.2|DANA
OG0000421	LOC119546111|XP_037708126.1|DSUP	LOC6497810|XP_032307375.1|DANA
OG0000421	LOC119548325|XP_037711434.1|DSUP	LOC6498672|XP_032310887.1|DANA
OG0000422	LOC119562340|XP_037731434.1|DSUP, LOC119562330|XP_037731416.1|DSUP	LOC26514500|XP_032305633.1|DANA
OG0000423	LOC119549820|XP_037714026.1|DSUP	LOC6494830|XP_001959584.1|DANA
OG0000423	LOC119550725|XP_037715551.1|DSUP	LOC6494829|XP_001959585.1|DANA
OG0000424	LOC119549318|XP_037713221.1|DSUP	LOC6494358|XP_032306089.1|DANA
OG0000424	LOC119547017|XP_037709618.1|DSUP	LOC6494357|XP_001960477.1|DANA
OG0000424	LOC119551327|XP_037716549.1|DSUP	LOC6494356|XP_001960478.1|DANA
OG0000425	LOC119550604|XP_037715347.1|DSUP	LOC6494272|XP_032307001.1|DANA
OG0000425	LOC119550190|XP_037714659.1|DSUP	LOC6495521|XP_001959028.1|DANA
OG0000426	LOC119549662|XP_037713794.1|DSUP, LOC119549661|XP_037713793.1|DSUP	LOC6494982|XP_001959284.1|DANA, LOC6495641|XP_001959286.1|DANA, LOC6494980|XP_001959287.1|DANA
OG0000428	LOC119554368|XP_037721174.1|DSUP	LOC6493067|XP_001956982.2|DANA
OG0000428	LOC119554367|XP_037721171.1|DSUP	LOC6493068|XP_001956983.2|DANA
OG0000428	LOC119554366|XP_037721168.1|DSUP	LOC6493069|XP_001956984.2|DANA
OG0000429	LOC119549733|XP_037713903.1|DSUP	LOC6495255|XP_001958750.2|DANA
OG0000430	LOC119563315|XP_037732578.1|DSUP	LOC6499552|XP_001954397.1|DANA
OG0000433	LOC119558311|XP_037727641.1|DSUP	LOC6502281|XP_032309398.1|DANA
OG0000433	LOC119555375|XP_037722646.1|DSUP	LOC6493304|XP_001957489.1|DANA
OG0000434	LOC119563256|XP_037732498.1|DSUP	LOC6499093|XP_001955315.1|DANA
OG0000434	LOC119551878|XP_037717401.1|DSUP	LOC6496672|XP_001961373.1|DANA
OG0000435	LOC119557652|XP_037726434.1|DSUP	LOC6501924|XP_001966700.1|DANA
OG0000437	LOC119547341|XP_037710081.1|DSUP	LOC6496925|XP_001963127.1|DANA
OG0000437	LOC119547982|XP_037710966.1|DSUP	LOC6498627|XP_001963183.1|DANA
OG0000438	LOC119554319|XP_037721112.1|DSUP	LOC6501588|XP_001955531.1|DANA
OG0000439	LOC119547797|XP_037710741.1|DSUP	LOC6498354|XP_001962613.2|DANA
OG0000439	LOC119553151|XP_037719299.1|DSUP	LOC6507831|XP_032310341.1|DANA
OG0000440	LOC119550131|XP_037714555.1|DSUP	LOC6495862|XP_001959733.1|DANA
OG0000440	LOC119549331|XP_037713239.1|DSUP	LOC6496519|XP_001961058.1|DANA
OG0000441	LOC119551999|XP_037717651.1|DSUP	LOC6494958|XP_001959327.1|DANA
OG0000441	LOC119550691|XP_037715484.1|DSUP	LOC6494957|XP_001959328.1|DANA
OG0000442	LOC119555154|XP_037722307.1|DSUP	LOC6493127|XP_014764225.2|DANA
OG0000442	LOC119558385|XP_037727840.1|DSUP	LOC6503011|XP_001963416.2|DANA
OG0000443	LOC119553469|XP_037719800.1|DSUP	LOC6506709|XP_001957385.2|DANA
OG0000443	LOC119553297|XP_037719542.1|DSUP	LOC6506710|XP_001957384.1|DANA
OG0000444	LOC119546225|XP_037708292.1|DSUP	LOC6497189|XP_032307413.1|DANA
OG0000444	LOC119548125|XP_037711150.1|DSUP	LOC6497188|XP_001962593.1|DANA
OG0000446	LOC119556216|XP_037724128.1|DSUP	LOC116655037|XP_032307859.1|DANA
OG0000446	LOC119550543|XP_037715201.1|DSUP	LOC6493829|XP_032309913.1|DANA
OG0000447	LOC119555487|XP_037722825.1|DSUP	LOC6507457|XP_001955973.1|DANA
OG0000448	LOC119556193|XP_037724070.1|DSUP	LOC6499394|XP_001954723.2|DANA
OG0000448	LOC119563196|XP_037732411.1|DSUP	LOC6499393|XP_001954726.1|DANA
OG0000449	LOC119554650|XP_037721579.1|DSUP	LOC6506534|XP_032310516.1|DANA
OG0000449	LOC119546864|XP_037709396.1|DSUP	LOC6498429|XP_032311122.1|DANA
OG0000450	LOC119558415|XP_037727876.1|DSUP	LOC6504118|XP_032308776.1|DANA
OG0000450	LOC119556428|XP_037724576.1|DSUP	LOC6505006|XP_014760244.1|DANA
OG0000451	LOC119557243|XP_037725855.1|DSUP	LOC6503688|XP_001963920.1|DANA
OG0000451	LOC119557245|XP_037725859.1|DSUP	LOC6503687|XP_014761029.1|DANA
OG0000453	LOC119560069|XP_037729304.1|DSUP	LOC6498900|XP_001955714.1|DANA
OG0000453	LOC119560958|XP_037730634.1|DSUP	LOC6501667|XP_001955715.1|DANA
OG0000454	LOC119560282|XP_037729581.1|DSUP	LOC6501403|XP_001955181.1|DANA
OG0000454	LOC119555486|XP_037722824.1|DSUP	LOC6507597|XP_001955975.1|DANA
OG0000456	LOC119549981|XP_037714352.1|DSUP	LOC6501768|XP_032311712.1|DANA
OG0000456	LOC119546515|XP_037708769.1|DSUP	LOC6498406|XP_014762117.1|DANA
OG0000457	LOC119546756|XP_037709215.1|DSUP	LOC6504751|XP_014760460.1|DANA
OG0000457	LOC119559010|XP_037728078.1|DSUP	LOC6498202|XP_001962286.2|DANA
OG0000458	LOC119546566|XP_037708867.1|DSUP	LOC6497037|XP_032311196.1|DANA
OG0000460	LOC119546740|XP_037709167.1|DSUP	LOC6497540|XP_001961878.1|DANA
OG0000462	LOC119559835|XP_037728858.1|DSUP	LOC6501238|XP_001954829.1|DANA
OG0000462	LOC119559834|XP_037728857.1|DSUP	LOC6502680|XP_032305909.1|DANA
OG0000462	LOC119560153|XP_037729435.1|DSUP	LOC6501237|XP_001954827.1|DANA
OG0000463	LOC119545731|XP_037707479.1|DSUP	LOC6502612|XP_001955435.2|DANA
OG0000463	LOC119558194|XP_037727408.1|DSUP, LOC119545729|XP_037707477.1|DSUP	LOC6502613|XP_001955434.1|DANA
OG0000464	LOC119546568|XP_037708886.1|DSUP	LOC6498461|XP_001962873.2|DANA
OG0000464	LOC119547646|XP_037710515.1|DSUP	LOC6498462|XP_001962874.1|DANA
OG0000464	LOC119548375|XP_037711521.1|DSUP	LOC6498095|XP_001962072.1|DANA
OG0000465	LOC119553937|XP_037720558.1|DSUP	LOC6505690|XP_001964450.2|DANA
OG0000465	LOC119551019|XP_037716006.1|DSUP	LOC6500010|XP_001953413.1|DANA
OG0000466	LOC119556223|XP_037724135.1|DSUP	LOC6505203|XP_032307882.1|DANA
OG0000466	LOC119547429|XP_037710216.1|DSUP	LOC6497681|XP_001961584.1|DANA
OG0000467	LOC119549785|XP_037713975.1|DSUP	LOC6495549|XP_032306820.1|DANA
OG0000467	LOC119551145|XP_037716264.1|DSUP	LOC6495543|XP_001959065.3|DANA
OG0000468	LOC119546514|XP_037708773.1|DSUP	LOC6505630|XP_014760738.1|DANA
OG0000468	LOC119549197|XP_037712954.1|DSUP	LOC6495948|XP_001959909.1|DANA
OG0000469	LOC119548647|XP_037711978.1|DSUP	LOC6497021|XP_014761478.1|DANA
OG0000469	LOC119548833|XP_037712378.1|DSUP	LOC6497020|XP_001962917.2|DANA
OG0000470	LOC119553299|XP_037719544.1|DSUP	LOC6507796|XP_001956361.1|DANA
OG0000470	LOC119554542|XP_037721428.1|DSUP	LOC6506756|XP_001957301.1|DANA
OG0000471	LOC119553517|XP_037719868.1|DSUP, LOC119547807|XP_037710752.1|DSUP	LOC6507594|XP_001955971.2|DANA
OG0000471	LOC119547024|XP_037709623.1|DSUP	LOC6498315|XP_001962518.1|DANA
OG0000473	LOC119558127|XP_037727287.1|DSUP	LOC6501863|XP_001966780.1|DANA
OG0000474	LOC119556157|XP_037723986.1|DSUP	LOC116655111|XP_032308111.1|DANA
