Orthogroup	DSUP.longest_only	DYAK.longest_only
OG0001893	LOC119554458|XP_037721301.1|DSUP	LOC6538289|XP_002098816.1|DYAK
OG0001894	LOC119551330|XP_037716557.1|DSUP	LOC6528488|XP_002089534.1|DYAK
OG0001895	LOC119548219|XP_037711320.1|DSUP	LOC6523748|XP_015046915.2|DYAK
OG0001896	LOC119562860|XP_037731901.1|DSUP	LOC6539265|XP_039227277.1|DYAK
OG0001897	LOC119559844|XP_037728869.1|DSUP	LOC6536486|XP_002097064.1|DYAK
OG0001898	LOC119557454|XP_037726147.1|DSUP	LOC6524832|XP_002100674.1|DYAK
OG0001899	LOC119561066|XP_037730836.1|DSUP	LOC6535610|XP_039231329.1|DYAK
OG0001900	LOC119553436|XP_037719754.1|DSUP	LOC6540283|XP_039229939.1|DYAK
OG0001901	LOC119548781|XP_037712269.1|DSUP	LOC6527061|XP_039226320.1|DYAK
OG0001902	LOC119562437|XP_037731550.1|DSUP	LOC26536261|XP_039233618.1|DYAK
OG0001903	LOC119560445|XP_037729819.1|DSUP	LOC6535277|XP_002095933.1|DYAK
OG0001904	LOC119563172|XP_037732367.1|DSUP	LOC6538205|XP_002098733.1|DYAK
OG0001905	LOC119557998|XP_037727028.1|DSUP	LOC6525046|XP_002100885.1|DYAK
OG0001906	LOC119560886|XP_037730500.1|DSUP	LOC6535875|XP_039232664.1|DYAK
OG0001907	LOC119556481|XP_037724662.1|DSUP	LOC26534649|XP_039233759.1|DYAK
OG0001908	LOC119554202|XP_037720934.1|DSUP	LOC6538234|XP_002098761.1|DYAK
OG0001909	LOC119558251|XP_037727505.1|DSUP	LOC6525276|XP_039230950.1|DYAK
OG0001910	LOC119560590|XP_037730043.1|DSUP	LOC6536467|XP_002097048.1|DYAK
OG0001911	LOC119555029|XP_037722231.1|DSUP	LOC6536724|XP_015047916.1|DYAK
OG0001912	LOC119549487|XP_037713518.1|DSUP	LOC6530493|XP_002091408.1|DYAK
OG0001913	LOC119546410|XP_037708597.1|DSUP	LOC6527170|XP_002088264.1|DYAK
OG0001914	LOC119550213|XP_037714701.1|DSUP	LOC6538752|XP_015049010.1|DYAK
OG0001915	LOC119553188|XP_037719363.1|DSUP	LOC6532504|XP_002093250.1|DYAK
OG0001916	LOC119550002|XP_037714351.1|DSUP	LOC6530996|XP_002091834.1|DYAK
OG0001917	LOC119555222|XP_037722422.1|DSUP	LOC6533358|XP_015049945.1|DYAK
OG0001918	LOC119554250|XP_037721016.1|DSUP	LOC6532956|XP_002093691.2|DYAK
OG0001919	LOC119551275|XP_037716469.1|DSUP	LOC6531557|XP_002092355.1|DYAK
OG0001920	LOC119552598|XP_037718182.1|DSUP	LOC6532221|XP_002092994.1|DYAK
OG0001921	LOC119549015|XP_037712586.1|DSUP	LOC6529944|XP_002090899.1|DYAK
OG0001922	LOC119550189|XP_037714658.1|DSUP	LOC6531734|XP_015051535.1|DYAK
OG0001923	LOC119555706|XP_037723290.1|DSUP	LOC6533257|XP_039229400.1|DYAK
OG0001924	LOC119562590|XP_037731739.1|DSUP	LOC6540553|XP_039226247.1|DYAK
OG0001925	LOC119555563|XP_037722940.1|DSUP	LOC6533039|XP_002093774.2|DYAK
OG0001926	LOC119554946|XP_037721984.1|DSUP	LOC6532725|XP_002093467.1|DYAK
OG0001927	LOC119549794|XP_037713987.1|DSUP	LOC6530105|XP_002091051.1|DYAK
OG0001928	LOC119553205|XP_037719385.1|DSUP	LOC6533605|XP_015050185.1|DYAK
OG0001929	LOC119553672|XP_037720113.1|DSUP	LOC6533598|XP_039230382.1|DYAK
OG0001930	LOC119551099|XP_037716206.1|DSUP	LOC6531068|XP_002091902.2|DYAK
OG0001931	LOC119553314|XP_037719568.1|DSUP	LOC6533659|XP_002094365.2|DYAK
OG0001932	LOC119555482|XP_037722816.1|DSUP	LOC6533658|XP_039229966.1|DYAK
OG0001933	LOC119551038|XP_037716075.1|DSUP	LOC6531269|XP_002092078.1|DYAK, LOC6531628|XP_002092425.1|DYAK
OG0001934	LOC119554380|XP_037721189.1|DSUP	LOC6533592|XP_002094300.3|DYAK
OG0001935	LOC119552954|XP_037718864.1|DSUP	LOC6539512|XP_002086400.2|DYAK
OG0001937	LOC119549958|XP_037714270.1|DSUP	LOC6530498|XP_039227875.1|DYAK
OG0001938	LOC119551529|XP_037716843.1|DSUP	LOC6529293|XP_002090298.1|DYAK
OG0001939	LOC119550858|XP_037715761.1|DSUP	LOC6530724|XP_039228706.1|DYAK
OG0001940	LOC119551981|XP_037717624.1|DSUP	LOC6528475|XP_002089521.2|DYAK
OG0001941	LOC119553561|XP_037719933.1|DSUP	LOC6532224|XP_039229587.1|DYAK
OG0001942	LOC119552060|XP_037717750.1|DSUP	LOC6528335|XP_015054422.1|DYAK
OG0001943	LOC119554584|XP_037721494.1|DSUP	LOC6535087|XP_002095751.2|DYAK
OG0001944	LOC119555553|XP_037722926.1|DSUP	LOC6532190|XP_039229778.1|DYAK
OG0001945	LOC119549209|XP_037712985.1|DSUP	LOC6528491|XP_039227640.1|DYAK
OG0001946	LOC119550048|XP_037714430.1|DSUP	LOC6528442|XP_002089488.1|DYAK
OG0001947	LOC119551116|XP_037716225.1|DSUP	LOC6531199|XP_002092027.1|DYAK
OG0001948	LOC119556601|XP_037724841.1|DSUP	LOC6525780|XP_002101601.1|DYAK
OG0001949	LOC119553826|XP_037720385.1|DSUP	LOC6534684|XP_002095359.2|DYAK
OG0001950	LOC119560631|XP_037730102.1|DSUP	LOC6535420|XP_002096069.3|DYAK
OG0001951	LOC119551001|XP_037715978.1|DSUP	LOC6531326|XP_002092130.3|DYAK
OG0001952	LOC119561994|XP_037731313.1|DSUP	LOC6539140|XP_002086036.2|DYAK
OG0001953	LOC119551039|XP_037716077.1|DSUP	LOC6531602|XP_015051430.1|DYAK
OG0001954	LOC119551621|XP_037716972.1|DSUP	LOC6528877|XP_039227329.1|DYAK
OG0001955	LOC119549280|XP_037713141.1|DSUP	LOC6529399|XP_002090404.1|DYAK
OG0001956	LOC119552922|XP_037718789.1|DSUP	LOC6533384|XP_002094109.1|DYAK
OG0001957	LOC119551304|XP_037716527.1|DSUP	LOC6530652|XP_039229198.1|DYAK
OG0001958	LOC119549220|XP_037713021.1|DSUP	LOC6531075|XP_039227943.1|DYAK
OG0001959	LOC119553699|XP_037720185.1|DSUP	LOC6534803|XP_002095475.1|DYAK
OG0001960	LOC119553501|XP_037719849.1|DSUP	LOC6532382|XP_002093133.1|DYAK
OG0001961	LOC119551354|XP_037716602.1|DSUP	LOC6532125|XP_015051712.1|DYAK
OG0001962	LOC119551329|XP_037716556.1|DSUP	LOC6528487|XP_002089533.2|DYAK
OG0001963	LOC119553807|XP_037720355.1|DSUP	LOC6534407|XP_002095085.1|DYAK
OG0001964	LOC119554231|XP_037720989.1|DSUP	LOC6533312|XP_015049897.1|DYAK
OG0001965	LOC119555065|XP_037722200.1|DSUP	LOC6533205|XP_002093931.2|DYAK
OG0001966	LOC119562905|XP_037731973.1|DSUP	LOC6535429|XP_015047154.1|DYAK
OG0001967	LOC119551892|XP_037717422.1|DSUP	LOC6530671|XP_002091569.1|DYAK
OG0001968	LOC119553182|XP_037719352.1|DSUP	LOC6533617|XP_002094324.1|DYAK
OG0001969	LOC119550171|XP_037714633.1|DSUP	LOC6528440|XP_039227163.1|DYAK
OG0001970	LOC119550390|XP_037714969.1|DSUP	LOC6531332|XP_002092136.1|DYAK
OG0001971	LOC119551239|XP_037716407.1|DSUP, LOC119562441|XP_037731553.1|DSUP, LOC119559125|XP_037728130.1|DSUP	LOC6530847|XP_002091728.2|DYAK
OG0001972	LOC119549567|XP_037713646.1|DSUP	LOC6539198|XP_002086099.1|DYAK, LOC26535449|XP_039226542.1|DYAK, LOC26534781|XP_039226541.1|DYAK, LOC26536421|XP_015045273.1|DYAK
OG0001973	LOC119558711|XP_037727983.1|DSUP, LOC119558629|XP_037727961.1|DSUP, LOC119550335|XP_037714882.1|DSUP	LOC6531836|XP_015051570.1|DYAK
OG0001974	LOC119552079|XP_037717783.1|DSUP	LOC6528742|XP_002089777.1|DYAK
OG0001975	LOC119554369|XP_037721177.1|DSUP	LOC6533525|XP_002094235.1|DYAK
OG0001976	LOC119549256|XP_037713090.1|DSUP	LOC6530182|XP_002091120.1|DYAK
OG0001977	LOC119548050|XP_037711058.1|DSUP	LOC6527054|XP_002088147.2|DYAK
OG0001978	LOC119548085|XP_037711099.1|DSUP	LOC6529426|XP_002090430.1|DYAK
OG0001979	LOC119548070|XP_037711085.1|DSUP	LOC6526899|XP_002087998.1|DYAK
OG0001980	LOC119545985|XP_037707894.1|DSUP	LOC6526245|XP_002087369.1|DYAK
OG0001981	LOC119546716|XP_037709131.1|DSUP	LOC6528158|XP_002089223.1|DYAK
OG0001982	LOC119561785|XP_037731195.1|DSUP	LOC26536130|XP_015045256.1|DYAK
OG0001983	LOC119559655|XP_037728631.1|DSUP	LOC26535169|XP_039233278.1|DYAK
OG0001984	LOC119562625|XP_037731783.1|DSUP, LOC119562629|XP_037731784.1|DSUP	LOC6528057|XP_002089124.1|DYAK
OG0001985	LOC119547955|XP_037710933.1|DSUP	LOC6527881|XP_002088953.2|DYAK
OG0001986	LOC119547268|XP_037709978.1|DSUP	LOC6527040|XP_002088133.1|DYAK
OG0001987	LOC119558350|XP_037727776.1|DSUP	LOC6523823|XP_002099698.1|DYAK
OG0001988	LOC119552044|XP_037717715.1|DSUP	LOC6531647|XP_002092444.1|DYAK
OG0001989	LOC119547335|XP_037710073.1|DSUP	LOC6526343|XP_002087465.2|DYAK
OG0001990	LOC119548194|XP_037711249.1|DSUP	LOC6527134|XP_002088228.1|DYAK
OG0001991	LOC119559705|XP_037728694.1|DSUP	LOC26535090|XP_039233244.1|DYAK
OG0001992	LOC119546518|XP_037708775.1|DSUP	LOC6527363|XP_002088455.2|DYAK
OG0001993	LOC119547770|XP_037710710.1|DSUP	LOC6527086|XP_002088179.1|DYAK
OG0001994	LOC119547802|XP_037710749.1|DSUP	LOC6535809|XP_015047365.1|DYAK
OG0001995	LOC119546087|XP_037708095.1|DSUP	LOC6529718|XP_002090711.1|DYAK
OG0001997	LOC119550773|XP_037715630.1|DSUP	LOC6532109|XP_002092885.1|DYAK
OG0001998	LOC119550768|XP_037715622.1|DSUP	LOC6532111|XP_002092887.2|DYAK
OG0001999	LOC119549404|XP_037713386.1|DSUP	LOC6528880|XP_039227334.1|DYAK
OG0002000	LOC119548392|XP_037711546.1|DSUP	LOC6527699|XP_002088783.1|DYAK
OG0002001	LOC119548626|XP_037711932.1|DSUP	LOC6529556|XP_002090553.3|DYAK
OG0002002	LOC119549796|XP_037713990.1|DSUP	LOC6530107|XP_002091053.1|DYAK
OG0002003	LOC119548761|XP_037712228.1|DSUP	LOC6527799|XP_015053817.1|DYAK
OG0002004	LOC119548864|XP_037712419.1|DSUP	LOC6529453|XP_015052357.1|DYAK
OG0002005	LOC119546450|XP_037708652.1|DSUP	LOC6528940|XP_039227391.1|DYAK
OG0002006	LOC119548719|XP_037712123.1|DSUP	LOC6526937|XP_015053526.1|DYAK
OG0002007	LOC119547543|XP_037710369.1|DSUP	LOC6527706|XP_015053783.1|DYAK
OG0002008	LOC119562929|XP_037732011.1|DSUP	LOC6523751|XP_039233120.1|DYAK
OG0002009	LOC119550296|XP_037714818.1|DSUP	LOC6531729|XP_002092519.1|DYAK
OG0002010	LOC119546081|XP_037708085.1|DSUP	LOC120320428|XP_015053007.1|DYAK
OG0002011	LOC119547527|XP_037710348.1|DSUP	LOC6529799|XP_002090783.1|DYAK
OG0002012	LOC119546039|XP_037707988.1|DSUP	LOC6528173|XP_002089236.3|DYAK
OG0002013	LOC119546540|XP_037708810.1|DSUP	LOC6529671|XP_039228207.1|DYAK
OG0002014	LOC119551081|XP_037716172.1|DSUP	LOC6530702|XP_002091593.1|DYAK
OG0002015	LOC119548287|XP_037711381.1|DSUP	LOC6526909|XP_002088008.1|DYAK
OG0002016	LOC119549417|XP_037713416.1|DSUP	LOC6528674|XP_039227534.1|DYAK
OG0002017	LOC119546895|XP_037709446.1|DSUP	LOC6527190|XP_002088284.1|DYAK
OG0002018	LOC119546152|XP_037708189.1|DSUP	LOC6527085|XP_002088178.2|DYAK
OG0002019	LOC119546402|XP_037708588.1|DSUP	LOC6527378|XP_002088470.1|DYAK
OG0002020	LOC119546101|XP_037708112.1|DSUP	LOC6529711|XP_002090704.1|DYAK
OG0002021	LOC119552020|XP_037717685.1|DSUP	LOC6530672|XP_002091570.1|DYAK
OG0002022	LOC119546272|XP_037708372.1|DSUP	LOC6529253|XP_002090258.2|DYAK
OG0002023	LOC119556335|XP_037724357.1|DSUP	LOC6536902|XP_002097471.1|DYAK
OG0002024	LOC119546878|XP_037709414.1|DSUP	LOC6528008|XP_002089075.1|DYAK
OG0002025	LOC119547298|XP_037710015.1|DSUP	LOC6527267|XP_002088361.2|DYAK
OG0002026	LOC119553321|XP_037719579.1|DSUP	LOC6539337|XP_002086229.2|DYAK, LOC6540168|XP_039230565.1|DYAK
OG0002027	LOC119550996|XP_037715969.1|DSUP	LOC6531277|XP_002092086.1|DYAK
OG0002028	LOC119549075|XP_037712712.1|DSUP	LOC6531905|XP_039228916.1|DYAK
OG0002029	LOC119555574|XP_037722971.1|DSUP	LOC6533085|XP_002093817.1|DYAK
OG0002030	LOC119550110|XP_037714519.1|DSUP	LOC6532080|XP_002092857.1|DYAK
OG0002031	LOC119559403|XP_037728397.1|DSUP	LOC6529887|XP_015052449.1|DYAK
OG0002032	LOC119559908|XP_037729013.1|DSUP	LOC6535903|XP_002096519.2|DYAK
OG0002033	LOC119558037|XP_037727113.1|DSUP	LOC6525098|XP_039233354.1|DYAK
OG0002034	LOC119558097|XP_037727236.1|DSUP	LOC6523902|XP_039233412.1|DYAK
OG0002035	LOC119560532|XP_037729948.1|DSUP	LOC6536239|XP_002096828.1|DYAK
OG0002036	LOC119559901|XP_037728994.1|DSUP	LOC6536455|XP_002097036.2|DYAK
OG0002037	LOC119553628|XP_037720025.1|DSUP	LOC6532943|XP_002093678.1|DYAK
OG0002038	LOC119560182|XP_037729469.1|DSUP	LOC6535769|XP_002096392.1|DYAK
OG0002039	LOC119561800|XP_037731210.1|DSUP	LOC26535238|XP_015044598.1|DYAK
OG0002040	LOC119562335|XP_037731430.1|DSUP	LOC26534948|XP_039231392.1|DYAK
OG0002041	LOC119552164|XP_037717912.1|DSUP	LOC6528625|XP_002089668.1|DYAK
OG0002042	LOC119560904|XP_037730531.1|DSUP	LOC6536064|XP_002096674.2|DYAK
OG0002043	LOC119560739|XP_037730281.1|DSUP	LOC6537523|XP_002098069.2|DYAK
OG0002044	LOC119563397|XP_037732688.1|DSUP	LOC6537781|XP_015048507.1|DYAK
OG0002045	LOC119560823|XP_037730396.1|DSUP	LOC6536232|XP_015047616.2|DYAK
OG0002046	LOC119557288|XP_037725907.1|DSUP, LOC119557960|XP_037726930.1|DSUP	LOC6523757|XP_002099632.1|DYAK
OG0002047	LOC119556072|XP_037723817.1|DSUP	LOC6525186|XP_039227624.1|DYAK
OG0002048	LOC119563334|XP_037732607.1|DSUP	LOC6536787|XP_002097357.2|DYAK
OG0002049	LOC119562999|XP_037732108.1|DSUP	LOC6536642|XP_002097214.1|DYAK
OG0002050	LOC119563186|XP_037732387.1|DSUP	LOC6537135|XP_002097696.1|DYAK
OG0002051	LOC119552025|XP_037717691.1|DSUP	LOC6530283|XP_015052627.1|DYAK
OG0002052	LOC119554710|XP_037721649.1|DSUP	LOC6535050|XP_002095714.1|DYAK
OG0002053	LOC119552259|XP_037717994.1|DSUP	LOC6536268|XP_002096854.3|DYAK
OG0002054	LOC119560769|XP_037730321.1|DSUP	LOC6537507|XP_002098053.1|DYAK
OG0002055	LOC119551537|XP_037716858.1|DSUP	LOC6536739|XP_002097311.1|DYAK
OG0002056	LOC119554889|XP_037721908.1|DSUP	LOC6533900|XP_002094600.1|DYAK
OG0002057	LOC119547098|XP_037709729.1|DSUP	LOC6527141|XP_002088235.1|DYAK
OG0002058	LOC119552674|XP_037718312.1|DSUP	LOC6532197|XP_002092971.2|DYAK
OG0002059	LOC119549985|XP_037714321.1|DSUP	LOC6538511|XP_002099033.1|DYAK
OG0002060	LOC119550291|XP_037714811.1|DSUP	LOC6530428|XP_002091344.1|DYAK
OG0002061	LOC119550141|XP_037714576.1|DSUP	LOC6531977|XP_039228520.1|DYAK
OG0002062	LOC119557842|XP_037726748.1|DSUP	LOC6526178|XP_002101988.1|DYAK
OG0002063	LOC119556570|XP_037724796.1|DSUP	LOC6524045|XP_002099914.1|DYAK
OG0002064	LOC119552747|XP_037718463.1|DSUP	LOC6532910|XP_002093646.1|DYAK
OG0002065	LOC119552595|XP_037718178.1|DSUP	LOC6533477|XP_015050047.1|DYAK
OG0002066	LOC119559273|XP_037728273.1|DSUP	LOC6537090|XP_015048107.1|DYAK
OG0002067	LOC119549076|XP_037712714.1|DSUP	LOC6531904|XP_002092690.1|DYAK
OG0002068	LOC119551103|XP_037716210.1|DSUP	LOC6531059|XP_002091893.1|DYAK
OG0002069	LOC119559634|XP_037728605.1|DSUP	LOC26535583|XP_039227618.1|DYAK
OG0002070	LOC119545769|XP_037707549.1|DSUP	LOC6536569|XP_002097145.1|DYAK
OG0002071	LOC119546897|XP_037709451.1|DSUP	LOC6538625|XP_002099147.1|DYAK
OG0002072	LOC119551842|XP_037717343.1|DSUP	LOC6531491|XP_002092290.1|DYAK
OG0002073	LOC119553159|XP_037719310.1|DSUP	LOC6534167|XP_039230319.1|DYAK
OG0002074	LOC119549401|XP_037713384.1|DSUP	LOC6530489|XP_015052689.1|DYAK
OG0002075	LOC119548433|XP_037711608.1|DSUP	LOC26534725|XP_015054544.1|DYAK
OG0002076	LOC119551784|XP_037717241.1|DSUP	LOC6531741|XP_015051537.1|DYAK
OG0002077	LOC119555577|XP_037722974.1|DSUP	LOC6532326|XP_015049281.1|DYAK
OG0002078	LOC119559452|XP_037728482.1|DSUP	LOC6529896|XP_015052506.1|DYAK
OG0002079	LOC119555589|XP_037723001.1|DSUP	LOC6539416|XP_002086307.1|DYAK
OG0002080	LOC119551215|XP_037716379.1|DSUP	LOC6531685|XP_002092476.2|DYAK
OG0002081	LOC119551796|XP_037717271.1|DSUP	LOC6532011|XP_002092790.1|DYAK
OG0002082	LOC119552136|XP_037717854.1|DSUP	LOC6531363|XP_015051280.1|DYAK
OG0002083	LOC119555919|XP_037723544.1|DSUP	LOC6524407|XP_039233701.1|DYAK
OG0002084	LOC119551524|XP_037716839.1|DSUP	LOC6531809|XP_002092596.1|DYAK
OG0002085	LOC119549225|XP_037713035.1|DSUP	LOC6531616|XP_015051442.1|DYAK
OG0002086	LOC119551655|XP_037717019.1|DSUP	LOC6530589|XP_039228145.1|DYAK
OG0002087	LOC119554610|XP_037721530.1|DSUP	LOC26535083|XP_039229464.1|DYAK
OG0002088	LOC119552491|XP_037718019.1|DSUP	LOC6534765|XP_015050822.2|DYAK
OG0002089	LOC119549229|XP_037713041.1|DSUP	LOC6528639|XP_002089681.1|DYAK
OG0002090	LOC119554062|XP_037720732.1|DSUP	LOC6533973|XP_002094668.1|DYAK
OG0002091	LOC119551235|XP_037716402.1|DSUP	LOC6532018|XP_002092796.1|DYAK
OG0002092	LOC119553003|XP_037718952.1|DSUP	LOC6535038|XP_002095703.1|DYAK
OG0002093	LOC119551088|XP_037716190.1|DSUP	LOC6530515|XP_002091430.2|DYAK
OG0002094	LOC119551186|XP_037716315.1|DSUP	LOC6531917|XP_002092703.1|DYAK
OG0002095	LOC119556104|XP_037723901.1|DSUP	LOC6525160|XP_002100998.1|DYAK
OG0002096	LOC119549141|XP_037712844.1|DSUP	LOC6530395|XP_002091321.1|DYAK
OG0002097	LOC119551572|XP_037716900.1|DSUP	LOC6528783|XP_015054260.1|DYAK
OG0002098	LOC119554939|XP_037721976.1|DSUP	LOC6539364|XP_015045187.1|DYAK
OG0002099	LOC119560092|XP_037729339.1|DSUP, LOC119560497|XP_037729896.1|DSUP	LOC6536208|XP_002096799.1|DYAK
OG0002100	LOC119554600|XP_037721512.1|DSUP	LOC6539578|XP_015045092.1|DYAK
OG0002101	LOC119551803|XP_037717284.1|DSUP	LOC6528582|XP_039227584.1|DYAK
OG0002102	LOC119549246|XP_037713073.1|DSUP	LOC6530817|XP_039228948.1|DYAK
OG0002103	LOC119560510|XP_037729912.1|DSUP	LOC6536201|XP_002096792.1|DYAK
OG0002105	LOC119546885|XP_037709429.1|DSUP	LOC6526385|XP_002087504.1|DYAK
OG0002106	LOC119560024|XP_037729244.1|DSUP, LOC119562644|XP_037731797.1|DSUP	LOC6536214|XP_002096805.2|DYAK
OG0002107	LOC119546668|XP_037709054.1|DSUP	LOC6527179|XP_002088273.1|DYAK
OG0002108	LOC119546444|XP_037708653.1|DSUP	LOC6537460|XP_002098016.3|DYAK
OG0002109	LOC119562560|XP_037731694.1|DSUP	LOC6538990|XP_002099492.1|DYAK
OG0002109	LOC119561491|XP_037731073.1|DSUP	LOC26536065|XP_015049153.2|DYAK
OG0002110	LOC119555158|XP_037722314.1|DSUP	LOC6534974|XP_002095644.1|DYAK
OG0002110	LOC119546933|XP_037709498.1|DSUP	LOC6527525|XP_002088615.1|DYAK
OG0002111	LOC119547659|XP_037710536.1|DSUP	LOC6527791|XP_002088864.1|DYAK
OG0002111	LOC119547790|XP_037710732.1|DSUP	LOC6527792|XP_002088865.1|DYAK
OG0002112	LOC119548028|XP_037711031.1|DSUP, LOC119548487|XP_037711689.1|DSUP	LOC6527275|XP_002088369.1|DYAK
OG0002113	LOC119551604|XP_037716939.1|DSUP	LOC6535436|XP_002096085.1|DYAK
OG0002114	LOC119554937|XP_037721978.1|DSUP	LOC6538824|XP_002099337.2|DYAK
OG0002114	LOC119562876|XP_037731919.1|DSUP	LOC6538823|XP_002099336.1|DYAK
OG0002115	LOC119549942|XP_037714252.1|DSUP	LOC6531572|XP_002092370.1|DYAK
OG0002115	LOC119549943|XP_037714253.1|DSUP	LOC6531573|XP_002092371.2|DYAK
OG0002116	LOC119546910|XP_037709467.1|DSUP	LOC6529792|XP_002090776.1|DYAK
OG0002116	LOC119555001|XP_037722071.1|DSUP	LOC6532369|XP_002093121.2|DYAK
OG0002117	LOC119551482|XP_037716773.1|DSUP	LOC6530938|XP_002091780.1|DYAK
OG0002118	LOC119561878|XP_037731281.1|DSUP	LOC26535507|XP_039229577.1|DYAK
OG0002119	LOC119562777|XP_037731892.1|DSUP	LOC6538611|XP_002099133.1|DYAK
OG0002120	LOC119554677|XP_037721644.1|DSUP	LOC6523764|XP_002099639.1|DYAK
OG0002121	LOC119548048|XP_037711059.1|DSUP	LOC6538069|XP_002098604.1|DYAK
OG0002123	LOC119548741|XP_037712183.1|DSUP	LOC6526902|XP_002088001.1|DYAK
OG0002124	LOC119557846|XP_037726757.1|DSUP	LOC6525786|XP_039230038.1|DYAK
OG0002125	LOC119549455|XP_037713480.1|DSUP	LOC6530472|XP_002091388.1|DYAK
OG0002126	LOC119555064|XP_037722195.1|DSUP	LOC6534736|XP_039229725.1|DYAK
OG0002127	LOC119556678|XP_037724971.1|DSUP	LOC6525688|XP_015046410.1|DYAK
OG0002128	LOC119557010|XP_037725470.1|DSUP	LOC6525803|XP_015046503.1|DYAK
OG0002129	LOC119561085|XP_037730884.1|DSUP	LOC6535609|XP_002096237.3|DYAK
OG0002130	LOC119557247|XP_037725861.1|DSUP	LOC120321193|XP_039229116.1|DYAK
OG0002131	LOC119563073|XP_037732216.1|DSUP	LOC6535548|XP_002096177.1|DYAK
OG0002132	LOC119547131|XP_037709772.1|DSUP	LOC6527972|XP_002089039.1|DYAK
OG0002133	LOC119555875|XP_037723457.1|DSUP	LOC6524529|XP_002100386.1|DYAK
OG0002134	LOC119556582|XP_037724810.1|DSUP	LOC6525705|XP_002101527.1|DYAK
OG0002135	LOC119558170|XP_037727363.1|DSUP	LOC6525363|XP_015046261.1|DYAK
OG0002136	LOC119546610|XP_037708978.1|DSUP	LOC6537975|XP_002098512.1|DYAK
OG0002137	LOC119549206|XP_037712978.1|DSUP	LOC6538799|XP_002099312.1|DYAK
OG0002138	LOC119557570|XP_037726293.1|DSUP	LOC6525732|XP_002101554.1|DYAK
OG0002139	LOC119557061|XP_037725541.1|DSUP	LOC6524282|XP_002100144.2|DYAK
OG0002140	LOC119557102|XP_037725607.1|DSUP	LOC6525236|XP_002101074.1|DYAK
OG0002141	LOC119553480|XP_037719817.1|DSUP	LOC6535215|XP_002095874.1|DYAK
OG0002142	LOC119560948|XP_037730614.1|DSUP	LOC6535287|XP_002095943.1|DYAK
OG0002143	LOC119547356|XP_037710099.1|DSUP	LOC6526392|XP_015053387.1|DYAK
OG0002144	LOC119556329|XP_037724388.1|DSUP	LOC6523773|XP_015046967.1|DYAK
OG0002145	LOC119560453|XP_037729830.1|DSUP	LOC6535778|XP_039231645.1|DYAK
OG0002146	LOC119559923|XP_037729054.1|DSUP	LOC6535289|XP_002095945.1|DYAK
OG0002147	LOC119556245|XP_037724206.1|DSUP	LOC6526028|XP_039226048.1|DYAK
OG0002148	LOC119553343|XP_037719607.1|DSUP	LOC6532815|XP_002093552.1|DYAK
OG0002149	LOC119563071|XP_037732255.1|DSUP	LOC6523753|XP_002099628.1|DYAK
OG0002150	LOC119556468|XP_037724644.1|DSUP	LOC6524788|XP_002100632.1|DYAK
OG0002151	LOC119548195|XP_037711253.1|DSUP	LOC6527133|XP_002088227.2|DYAK
OG0002152	LOC119549402|XP_037713388.1|DSUP	LOC6535569|XP_039232554.1|DYAK
OG0002153	LOC119558160|XP_037727344.1|DSUP	LOC6538026|XP_002098561.1|DYAK
OG0002154	LOC119557244|XP_037725857.1|DSUP	LOC120321172|XP_039228938.1|DYAK
OG0002155	LOC119562885|XP_037731929.1|DSUP	LOC6538940|XP_002099444.1|DYAK
OG0002156	LOC119555675|XP_037723222.1|DSUP	LOC6535184|XP_002095846.1|DYAK
OG0002157	LOC119547514|XP_037710339.1|DSUP	LOC6536916|XP_002097485.2|DYAK
OG0002158	LOC119551106|XP_037716212.1|DSUP	LOC6531060|XP_002091894.1|DYAK
OG0002159	LOC119549039|XP_037712654.1|DSUP	LOC6531820|XP_002092607.1|DYAK
OG0002160	LOC119560210|XP_037729496.1|DSUP	LOC6535958|XP_002096574.3|DYAK
OG0002161	LOC119560242|XP_037729533.1|DSUP	LOC6535632|XP_002096260.1|DYAK
OG0002162	LOC119555741|XP_037723349.1|DSUP	LOC6536491|XP_002097069.2|DYAK
OG0002163	LOC119558166|XP_037727357.1|DSUP	LOC6524107|XP_002099971.1|DYAK
OG0002164	LOC119563148|XP_037732334.1|DSUP	LOC6538491|XP_002099013.1|DYAK
OG0002165	LOC119546345|XP_037708483.1|DSUP	LOC6529491|XP_002090493.1|DYAK
OG0002166	LOC119548341|XP_037711476.1|DSUP	LOC6527431|XP_002088523.1|DYAK
OG0002167	LOC119551886|XP_037717411.1|DSUP	LOC6530977|XP_039228567.1|DYAK
OG0002168	LOC119551564|XP_037716890.1|DSUP	LOC6531907|XP_039228915.1|DYAK
OG0002169	LOC119553094|XP_037719177.1|DSUP	LOC6532510|XP_002093256.1|DYAK
OG0002170	LOC119551583|XP_037716952.1|DSUP	LOC6523705|XP_002099582.1|DYAK
OG0002171	LOC119547352|XP_037710098.1|DSUP	LOC6538796|XP_039232717.1|DYAK
OG0002172	LOC119552307|XP_037717997.1|DSUP	LOC6537851|XP_002098392.1|DYAK
OG0002173	LOC119546866|XP_037709398.1|DSUP	LOC6527201|XP_002088295.1|DYAK
OG0002174	LOC119546164|XP_037708215.1|DSUP	LOC6537304|XP_002097862.1|DYAK
